orf	hap a | chronological lifespan | glucose [2%], time [9 d] | SC, Hopkins (-C) | Matecic M~Smith JS, 2010	hap a | chronological lifespan | glucose [2%], time [21 d] | SC, Hopkins (-C) | Matecic M~Smith JS, 2010	hap a | chronological lifespan | glucose [0.5%], time [9 d] | SC, Hopkins (-C) | Matecic M~Smith JS, 2010	hap a | chronological lifespan | glucose [0.5%], time [21 d] | SC, Hopkins (-C) | Matecic M~Smith JS, 2010	hap a | chronological lifespan | glucose [0.5%], time [33 d] | SC, Hopkins (-C) | Matecic M~Smith JS, 2010
YBR050C	0.03463380472150034	0.17444733966661527	-0.14260749373406667	0.09095828958607553	0.13616296640289535
YBR052C	0.3369192330834848	0.29055972465497054	0.4369227454246878	-0.09445579732352122	-0.10740356684870284
YBR053C	0.17395168015028073	-0.0572104431092155	-0.09627730061630231	0.2957515316342947	0.13363562370097065
YBR054W	-0.0936859795346205	0.6533388551229683	0.38063985798760647	0.0387971257713141	-0.010610905800328543
YBR056W	-3.880695830199644	-2.9298943845658543	-0.5736837877636434	-2.703763090714282	-2.0955272335350177
YBR057C	0.6613220109910498	0.7298048421447229	0.8025713912701646	0.5453170551006576	0.44821294257363115
YBR058C	-1.2009593133128738	-1.6468981365769755	-0.7669909393463005	-1.9634678996270394	-0.7302011805538544
YBR059C	-0.9230774029028819	-2.2941630574823995	-0.9570531494856589	-1.9273377306992108	-1.4910571790352678
YBR061C	-0.8902731986371564	-0.6104464386534677	-1.178606230283461	-0.08566458441742668	0.41000440958253537
YBR062C	-0.3315905974205744	0.012576529024621077	-0.030666893856186664	-0.8279952160878854	-0.3719921827066122
YBR063C	0.06326436352037897	0.8441149001826436	0.25849426853164315	0.23532995478486893	0.41169316620606367
YBR064W	0.13001218952889243	0.2430748741335775	-0.1036698811567638	-0.020440820425854146	0.030850593510865054
YBR065C	-0.5180488314431547	-0.18075299460668376	-0.5833780444832652	-0.4379652686129705	-0.3691562195242383
YBR066C	-0.09903215153210206	-0.12074152252497468	-0.24222725002910012	0.05267133192110425	-0.14985812898532772
YBR067C	-0.14902499259116053	0.21250186625279727	-0.04557295076139867	0.4919455854732123	0.14598812168284186
YBR068C	0.8050424702632755	0.8885190243508249	0.621160800001509	1.650496757873017	2.2659430837654195
YBR071W	-0.287893411295372	-0.019248116829074558	0.02085745894487839	0.018230107326448173	0.16542010909252994
YBR072W	-0.29431367087201743	-0.17999254597930836	-0.36696293292665066	0.09875074669955092	0.5340770372603456
YBR073W	0.29457465543214223	0.16805075764480185	0.6121498056598251	0.3596494157747036	0.5592226949661193
YBR074W	0.19806210482039968	-0.23239702924615685	0.01853652683042298	-0.2607560775944182	-1.2742635770374986
YBR076W	0.5974716984045876	0.5786085901627007	0.8892157980682369	0.27691840788905525	-0.6738341362385264
YBR077C	0.1464946597827869	-0.021989799946332163	5.57415223055477	1.23226442454226	0.5995546131911439
YBR078W	-3.0271608613000707	-2.664669950183235	1.553375063483958	-0.7168472830817733	-0.6746810186746146
YBR082C	-0.9113330325396193	-1.2222478339179077	0.7995917858133431	1.4123800953309174	1.3637384156709806
YBR083W	-0.14588791551669908	-1.1095742668193134	0.01720490538681352	-0.13980509605259467	-0.1258889429082484
YBR084C-A	-0.46950982974462624	-0.19254509186254923	-0.14947288713449933	0.2818643478729133	0.869286794254349
YBR084W	-3.489311627074967	-2.9433416949158175	-2.1466739896293254	-1.7694790779076943	-1.4497129079715247
YBR085W	-1.1471104932675888	-2.92026514000603	-0.8569503992129792	-0.527553047039052	0.19563689424342365
YBR089C-A	-0.3158056598834085	-0.18417503453829592	0.13303758680233338	0.03915296924397753	0.012790449036467982
YBR090C	0.2737732863506293	-0.09738451229645192	-0.16587348183110506	-0.60607755309692	-0.3014449840839956
YBR092C	-0.05561153108538524	0.41248964112444547	0.448917058020767	0.5602263513830558	0.6680184820312955
YBR095C	-2.7068041405994943	-1.511253306152323	1.117776466435496	2.0474412705649425	2.8802876060903397
YBR098W	-0.24531955318679707	-0.044884666774243756	-0.03855996148468522	-0.33884311903275555	-0.5829692768725145
YBR099C	0.08495589323918698	0.29145303788373117	-0.07851774935969381	-0.17891751695908034	-0.1863895933626728
YBR103W	0.43786560177499406	-1.3532674862444163	2.616464869770163	4.900808550297908	6.107155264143392
YBR104W	-0.8371469008323238	0.4694413406219013	-0.18965799522472454	0.04314320455554034	-0.2425514411241139
YBR105C	-1.113748539160799	-1.7421115014184836	-0.5946140749678154	-1.079574454066077	-1.2852120589244886
YBR106W	-0.6435415067172576	-0.5306579254059102	-1.4160405514350405	-0.3148975048081576	0.8524812058792567
YBR107C	0.034342937736606155	0.1518243063515612	-0.02785064690245631	-0.11123256611777599	0.47504604884465723
YBR109C	-0.1434355426059967	0.17549171401348135	-0.18103944858212392	0.0646810407658394	-0.0520238928419057
YBR113W	0.051240157111009405	0.19072106247802653	0.05252208432485194	-0.04078581925376134	-0.4676638025809688
YBR114W	0.12767285742623477	0.26679343287109475	0.3239906989825116	1.3723593758785737	3.572088755859224
YBR115C	-1.1636205122259855	-1.5686076140778489	-0.07748007110023405	-0.16193067116112042	-0.7320772182603936
YBR116C	-0.007115203976719212	-0.137739167161516	0.5833452453580766	-0.5273258910443239	-0.20719115444683459
YBR119W	0.29035243095384466	-0.8865243760357558	0.5582137011190978	0.27072019247929147	0.9908162825225758
YBR120C	-1.4417438684147599	-2.3503135338793206	-2.1367325842266993	-1.7412307367595443	-1.517660903906928
YBR125C	-0.4167416089178881	0.4757114648812014	-0.4384744681404958	-1.079673462020493	-0.9817488523071172
YBR126C	-1.7709955855766637	-2.3696943525978496	-1.6634818431378369	-2.737687790600289	-1.4436192715308853
YBR128C	-3.7186801676483667	-3.240833722106509	-0.5834733611877042	-3.450224103184447	-2.290461443150242
YBR129C	0.42717077667108305	0.5155384733491569	0.9545485631696875	1.3936595808798171	1.6747399249037462
YBR130C	0.314795985319941	0.8100557877012783	0.5992301521600599	0.5864529435562419	0.6375019914821384
YBR134W	0.24158299402088226	0.06965750574034582	1.910778137521869	2.372921783656434	1.6834969053763011
YBR137W	0.43066778833785657	-0.1857217369551174	0.25510396432785915	0.11956625159466394	0.7173216146955109
YBR138C	-0.12547356433768073	0.059224395102538525	-0.21074278978683922	0.10216669546040863	0.06417994841085191
YBR141C	-0.8568927948987797	-1.715131078848216	-0.7690643136563544	0.49129193800519394	0.7777803259609065
YBR145W	-0.22927639519047235	-0.18699569720330086	-0.17103757866102537	-0.41568940087893064	-0.7679499810049653
YBR147W	-2.935635969233278	-2.8510615398692174	-0.45209510183717244	1.4582501831680585	2.0007753576255998
YBR148W	-0.07874344048617905	0.05259655906292813	0.08485802952857122	-0.11941129962659984	0.20489410069633696
YBR151W	-0.17776953984298427	0.41355264312310425	0.08023803509507034	-0.4563260619753898	-0.4661432817156252
YBR157C	0.0891429526433716	-0.22036646046204836	0.3692359192932292	0.8277176311627145	0.8414547577400717
YBR158W	-0.19044832317235733	-0.09441055871664741	0.011563661294279486	0.20663945823459473	0.14933018393532815
YBR161W	0.06395853616597659	-0.015007080259994008	0.01082022895612268	0.15014664859158874	-0.009873892104512878
YBR162W-A	-0.10818689072109142	0.0960913293324427	-0.8239049236767303	-1.0759100981852794	-0.5991211523322615
YBR164C	-2.053060500999261	-2.1715968695657035	-0.33970936223548515	-0.3836015583436639	-1.2977430744160503
YBR165W	0.06425252514425815	-0.37726443564349077	0.02421638929228327	-0.012165332150692236	-0.5581918152559845
YBR166C	-0.9841210926540471	-2.6034765118741867	-0.014780402013964092	-2.1842403592941806	-0.032894426220198586
YBR168W	-0.026620921651452453	-0.2994255050946418	0.8097404818627456	1.0795385774668125	2.083362534132024
YBR169C	-0.1468138635394965	0.4987000295308716	-0.08322557615842932	0.5197140121642786	0.8768554030943058
YBR171W	-2.8186415311642103	-2.994555752539508	0.17720680504978692	-0.6651285772349962	-0.9806695153760054
YBR172C	0.507541506682197	1.0110147518822323	1.0098930391347636	0.9112324645996648	0.4372524847585731
YBR173C	-1.454831592623526	-1.8932897725520021	-0.7008442923872023	-1.1313314031494424	-0.518343664781083
YBR175W	-1.1216930499369997	-2.528998193180509	-0.7343562907962393	-1.3519147635305282	-0.00792809938049503
YBR176W	-0.059846454780020125	0.19479153015235826	0.6522652005867234	0.2858964875353833	-0.29290141334926223
YBR177C	-0.036778154441140076	-0.17046324146700445	0.09785587880106429	0.15348267119245962	0.10219573563092077
YBR179C	-1.8950363662708605	-0.9814538377272308	-3.508321893893449	0.5320073809513554	-0.6994325911565643
YBR180W	-0.17201951213252045	-0.2764014405622706	0.08533160804764962	0.15786101621147114	0.4053109637747159
YBR181C	-0.45586328253213476	-0.8273012202428708	0.43965999635271275	0.5810342964151556	0.713892345137373
YBR182C	0.02658166711200084	0.31734849516207075	0.14526641344461258	0.3933043615950274	0.5435651764531222
YBR183W	-0.6885930378903984	-1.3123899991444319	0.13793646087452616	-0.2593122131272226	-0.9679821447610087
YBR184W	-0.42001666105826974	-0.35476333142844807	-0.14315670866312175	-0.13574915488352013	-0.41295941039067136
YBR185C	-0.9107558485829873	-0.19794080407564793	-2.4405144605327527	-2.498750584624986	-2.067299764352817
YBR186W	-0.08356010078026936	-0.01400686198946776	-0.17534592915815364	0.05199350206776031	0.3498914436705163
YBR188C	-0.11132091839107978	-0.9236422848234472	0.01839109721647027	-0.3501431020972776	-1.2503221886802949
YBR191W	-2.1102380354807404	-0.0810664007182106	-0.3122857886589611	0.4280182690966124	1.066753029521753
