orf	hap a | chronological lifespan | glucose [2%], time [9 d] | SC, Hopkins (-C) | Matecic M~Smith JS, 2010	hap a | chronological lifespan | glucose [2%], time [21 d] | SC, Hopkins (-C) | Matecic M~Smith JS, 2010	hap a | chronological lifespan | glucose [0.5%], time [9 d] | SC, Hopkins (-C) | Matecic M~Smith JS, 2010	hap a | chronological lifespan | glucose [0.5%], time [21 d] | SC, Hopkins (-C) | Matecic M~Smith JS, 2010	hap a | chronological lifespan | glucose [0.5%], time [33 d] | SC, Hopkins (-C) | Matecic M~Smith JS, 2010
YBL009W	0.718871526973907	0.3497486860933494	0.22050922299122427	1.0993359446572284	-1.0416026708351152
YBL010C	0.6268800012743817	-0.6780719051126377	0.04838256452243374	2.462072633070556	0.7730348488737282
YBL011W	0.6445229605666586	0.35694489994223916	0.4911763580059023	1.28528891179494	-0.8500811250533006
YBL012C	-6.798845090273298	-5.924049496505375	-5.753094947396789	-5.179102300785903	-5.231585160409225
YBL013W	-1.0179219079972623	-3.1513093232749654	-0.84630855640218	-1.5363574483272335	-1.8033080889949025
YBL015W	-0.98894965917066	-3.059645659622013	0.3877527351689164	-1.7253937945951112	-4.906089664596095
YBL019W	1.2766735506400697	0.5472242634711071	1.0351311226706406	1.7349965714622282	-0.5281953822937895
YBL027W	-0.15621129569286396	-5.469114172034637	1.2626182128764545	-2.511512041320609	-6.05528243550119
YBL028C	0.9681571388826722	0.20169231839289595	-0.01944776222822258	0.9624783211485557	-1.8098661412136539
YBL029W	0.7883264200697003	0.7156206922732469	0.23383374502674656	0.7259024590636103	-1.4477519654015405
YBL031W	0.7150760566806015	0.5316726350719635	0.017325759490618174	0.8805140375134788	-1.4564803040721073
YBL032W	1.009636420128984	0.23394951762565788	0.5896435096928851	2.0324161600533905	-0.30194655960158484
YBL036C	0.565980523593094	-0.5361069349862707	0.08990962750515344	0.9059957594782786	-1.5548365700533677
YBL037W	1.5785169879682786	1.1714394638056018	0.7931963222302068	1.0835169512409324	-0.08836046872726988
YBL038W	-3.5241072953343013	-2.0597812283254173	-2.003643589458153	-2.3085762188874805	0.25218702359680145
YBL039C	0.5778384547173009	1.114069538283116	0.5465098521053351	3.598090255975271	1.8618857747450899
YBL042C	0.9023194259095972	0.17961025583702117	0.43370695231405165	1.432090571849145	0.262798632822888
YBL045C	-3.7480428857760746	-3.2810969381853603	-3.1822544902431846	-2.598732860841321	-3.8475903058536156
YBL046W	0.01606166389336111	-1.4104893124864835	-0.368921876087364	-1.1109234821665894	-4.961320944039828
YBL047C	1.9619002100651073	2.9432816340204786	1.9360369412680352	3.0628301036127388	-2.4694852833012204
YBL048W	0.7335869157112362	-1.069998935508854	0.3455567961844685	2.4908259511072712	-1.576925181655738
YBL049W	0.08333341383053454	-4.0664740017980705	-0.368253416174209	-0.7283900201984204	-6.760765613222619
YBL051C	0.4017628180095967	0.3311020151732425	0.1522377319297519	0.609500988332607	-0.9622682834924903
YBL052C	1.3431273948008418	0.9785996743844516	0.8285053102762173	0.8354813727764638	-1.6919159775934967
YBL053W	1.0166217416637733	0.46096286446928797	0.6540221678314955	1.6682975319675977	-0.7996173536485707
YBL054W	0.6268577400897771	1.251534620718873	0.2671081618140105	0.7183472493216427	-2.7628192440432073
YBL055C	0.23547641130459612	-0.2891866936897624	-0.03793373949807937	0.7910394671443177	-2.1994976302956464
YBL056W	-0.0007600977248154173	-3.1326291026342474	-0.11652224292270333	-0.9634195557192278	-6.706062779125443
YBL057C	0.8531303790536239	0.8990757089061676	0.3581542398867075	1.3815738576988943	-0.8483985455914559
YBL059W	0.11867413804954975	-1.1615225604466153	0.08787467336945878	-0.541977734197315	-1.73039294024272
YBL060W	0.9878693721374439	0.34119066122671954	0.6056068768117856	1.1535387958116992	-1.139222371212717
YBL061C	0.30288717802554066	-0.8237666364273617	0.16303855429896205	1.5176997536895822	-1.0095418449838207
YBL062W	0.1693050974556617	0.5932653860932338	0.5798708617519139	1.5761260917767532	-0.5173431891120156
YBL063W	0.8898669235439376	-0.25439483273625535	0.18027363871196708	0.9009062881403724	-1.8269696429061708
YBL064C	0.8990700082225249	0.3102251374784182	0.3973077053662943	0.3889665840259703	-3.486398950801818
YBL066C	-0.7562636631212187	-1.3353093017647346	0.17891912853547687	1.1622125381544588	-5.2857561675982945
YBL067C	0.46931637799840187	1.2923599296832242	0.36955212663591874	1.4482232097405916	-1.5487341222520306
YBL068W	0.8228821481640816	0.8513743170359298	0.4034962971206483	1.4804992165000392	-0.7494270600162727
YBL069W	1.1665940761709692	0.5705212182667263	0.7249066904988324	1.6131957519082882	-0.889605526805425
YBL070C	1.1142798843212	0.26787156124136424	0.44465252004010425	1.278372472075874	-1.5411973109946167
YBL071C	0.2533801138201317	-1.3162593448006703	0.034129753173772266	-1.4102635632934435	-3.557995453120887
YBL072C	0.529655992859148	-1.2185349456669339	0.9636131856204598	-0.6235307483822894	-2.4713057189255894
YBL075C	0.6576431415048003	-0.18112590392008843	0.12726601269820473	0.40856332132259576	-2.915039665952831
YBL078C	-0.9851034665571129	-6.927557962939565	-0.021882827603108945	-5.259645784439256	-6.6061572002811255
YBL079W	-0.9140024587613917	-0.7352315821747428	-0.791781540126209	-0.5209471847658811	-2.275102899954539
YBL080C	-5.6116916808747455	-4.932283706557188	-4.190088361717976	-4.144080450708691	-4.958437342090571
YBL081W	2.438695830027749	2.182527097386924	2.0647661589132107	2.7163400576144783	0.772464482957393
YBL082C	-1.3832334576734568	-4.77940260781343	-0.5726524780535958	-1.539898165838674	-3.3611423166271477
YBL083C	-1.238811628595251	-6.423509628875457	-0.49346810421301623	-0.9549468421355785	-3.8461546528126336
YBL085W	1.3066728349261871	1.5833225153699189	0.8943811951223583	2.082263811065817	-0.5661338039716795
YBL086C	1.5665763640804007	2.376191549609781	0.4233471974666288	1.482202739650466	-1.2594016102941377
YBL087C	0.66880608903847	0.25438253558088475	0.9666318940753686	1.9704378656761246	-0.06360016222875885
YBL088C	0.8267390050973278	0.42771955266977113	0.5967105933936487	0.9439439932147787	-1.152995436152253
YBL091C-A	-0.042019878594026436	0.057023386978840435	-0.15151459628941677	-0.9802875587904651	-5.575550347795248
YBL093C	1.5670405927238937	-1.7826082597219188	-1.042238287577249	-1.5524712585257119	-3.8867127136708883
YBL094C	-4.261412634718046	-5.080103376595551	-0.8936004900808567	0.4218358844764573	-3.9883342750155384
YBL095W	0.9960775808669715	0.2846879072959953	-0.5087786989379958	-1.9284271768756855	-4.819668183496455
YBL096C	0.5621551043942198	0.704544844915485	0.20935679956654896	-0.2540975435814095	-2.6979562109138464
YBL098W	0.32381953802690366	0.38191016784638193	-0.35459240318309393	-1.1132631691017467	-3.8204809898446035
YBL101C	0.8421744761323149	-0.006455022137299351	-0.9321501250099994	-2.1766982300377387	-3.2680350868921604
YBL102W	0.2557424434200257	-0.136120595568162	0.4905635063357487	-1.3650417361640148	-4.788430485550785
YBL103C	0.4698843552697103	1.9064553278300203	-0.3194637918803513	-3.104174306901885	-4.5307814625700935
YBL104C	0.9553225601672526	1.0530297947439886	0.4319413677223485	0.27517059721105097	-3.8225969570078075
YBL106C	1.607217531653816	1.8864536565686556	0.9603961847115479	0.8440366139188463	-1.3596457529016408
YBL107C	1.3085830742780509	1.229302796387249	0.7739410524576236	1.2769887441139043	-1.0478446669065977
YBR001C	0.10299986586886693	0.08682269146729621	0.13371301194372737	-0.07072841617792089	-2.74679001392687
YBR005W	0.4405852024117366	-0.4405725913859815	-0.4996001454950915	-0.4597606762530195	-3.188810718331696
YBR006W	-0.04342810847491019	0.8488437948471679	-0.03675143401758511	-0.03735892866483462	-2.2810716450001625
YBR007C	0.3191680618853253	0.34038769582832773	-0.3304501839658912	-0.4551901945550407	-3.9005799397084577
YBR008C	0.2356238162641836	0.532080561663353	0.1700497865869376	0.08377523239324217	-2.553833842622602
YBR009C	-0.010946475646615423	0.3368946404667312	0.4447411928459641	0.9626748736067465	-1.441598325549979
YBR010W	-0.16121936972501774	-1.1552200755219069	0.3729617758465165	0.17393338504137582	-2.5936174719126197
YBR012C	0.3789682445713221	0.038068040833519355	0.5200104721334707	-0.03457314854742614	-2.539733246728159
YBR013C	0.28491555003721336	-0.42276268577477627	0.14348783984336655	0.0233020524623934	-3.7992865995151766
YBR014C	-0.28856453589340647	0.16540393365965492	0.17123384502335473	-0.0839845604493032	-2.331781419773968
YBR016W	-0.11543550060909256	0.5823080472751784	-0.12787428647334215	-0.20777799968610344	-1.89784362628995
YBR018C	0.2868233719921103	0.17242552399856453	0.11268608080005466	-0.22725151877113026	-2.9974729527387938
YBR019C	0.35392157734764884	0.380431852866178	0.08572476921270387	-0.1839645785431582	-2.2786957861277326
YBR020W	0.17164808501283185	-0.15656520450316586	0.05286022259074156	-0.16206584288608886	-2.665731206307737
YBR022W	0.038772166921743956	-0.348016226145773	-0.15017020748792392	-0.7166216536546324	-4.609895013825784
YBR024W	-2.0413766838993803	-3.9682667890223824	-0.8716279983812794	-3.7382368834530904	-6.538371141815213
YBR025C	-0.1866410870729343	0.3577020408240855	0.13736934522329877	-0.5006039931099735	-4.166682322207744
YBR027C	0.47612100269821644	0.7342968566786103	0.13094575702140537	-0.16356287879893205	-2.656075178224782
YBR028C	0.343931631786228	1.7870295529820515	0.41423780834543433	-0.3543511342029411	-2.731205151055226
YBR030W	0.09270014048950188	0.01290120082199482	-0.08165041232557775	-0.044206931442778104	-2.1666405056883487
YBR031W	-0.13975741045409432	-0.16414348229769435	0.2747269639956467	0.07234193625373608	-2.821042462461266
YBR033W	0.1679020079713391	0.37185588963466204	0.12858673275462662	-0.503144894870234	-2.9323373993737247
YBR034C	0.15431073468880954	-0.1583782476142781	0.06268836324580927	-0.6700649311679616	-6.391090119394758
YBR037C	-3.185378653848825	-4.536806462566504	-3.3468076309103565	-4.28892897643702	-5.965014642050669
YBR041W	-4.106221430268665	-4.829237017199377	-0.23981165439466168	-3.7070094557190525	-5.270532690542719
YBR043C	0.05043281313952397	-0.3793702012451584	-0.06569100639092718	-0.43690016662446807	-3.0607632316393
YBR044C	-0.17776909744881347	-0.6661922317220553	0.6589178315074287	1.5176794033684198	-3.6759849179006188
YBR045C	0.5587161866137645	0.2820636462452447	-0.08986854330476605	-0.5920864994320162	-4.776855634925226
YBR046C	0.048255492432474276	-0.09758004395564576	-0.06454190242957741	-0.22075325532575946	-2.8100163594286776
YBR047W	-0.21926276113225904	0.31776512355206027	0.06847195262422168	-0.45511508303951465	-5.138039885692068
YBR050C	0.3377969690168971	0.10768416754702502	-0.04072204251560865	-0.07383762209291073	-2.5016924751451413
YBR052C	0.7657068213963049	0.3405898598012318	0.5219833213829979	-0.36790006505222483	-2.907536881808165
YBR053C	0.5350128647072214	-0.3569899175550122	0.004263096164415813	0.25095971160493385	-2.5059036772573675
YBR054W	0.15614977472131014	1.0682755801961914	0.4673344342040988	-0.15656401853143193	-2.746255446431596
YBR056W	-5.204673718950037	-6.119204190215081	-0.4592833642718098	-4.506200934824642	-6.220261578043617
YBR057C	1.2249255986893535	1.2216559766370103	0.877016485171279	0.6467648455736424	-1.981737061987443
YBR058C	-1.4112865763068958	-3.545687770520769	-0.6469784381879178	-3.3321099257186924	-3.9452776774380007
YBR059C	-1.0179219079972623	-4.844013392636453	-0.831522777539542	-3.274808315487587	-5.21305920364924
YBR061C	-0.9714848624511534	-1.4667062715434487	-1.046643747127176	-0.3539574052099763	-2.0454022921577053
YBR062C	-0.18062375244339052	-0.21700671889118053	0.06796870687608209	-1.531276575888628	-3.3484094778052564
YBR063C	0.3783258765979045	1.4509464455358319	0.34873496567041384	0.15513249161350373	-2.0425883898505024
YBR064W	0.47281290671616266	0.24534169154268023	-0.002914863572781982	-0.25051402775120113	-2.677169938818245
YBR065C	-0.4445706976463949	-0.6047995158356306	-0.4686961781105835	-0.9126981221507092	-3.3436840347006416
YBR066C	0.14858182914538984	-0.4844246441129786	-0.13744964606371504	-0.1345598492553527	-2.978277087165848
YBR067C	0.07781285641147545	0.18401638532766665	0.05349540141523804	0.5621189321774954	-2.485321242768799
YBR068C	1.4283737134209498	1.5400150946671816	0.700872591587623	2.399554230259103	1.047068253656779
YBR071W	-0.11876679636861867	-0.2808426410802158	0.11799720881353017	-0.18918283293270982	-2.452942560462631
YBR072W	-0.12785520113416352	-0.6032741590530584	-0.25856401265465306	-0.06147896578131387	-1.8386654252704613
YBR073W	0.7057645937142076	0.09485349178405048	0.6921232037084231	0.3523002743606719	-1.7967663006431485
YBR074W	0.5691431511629774	-0.7083904431920276	0.11574365781342294	-0.631648453841704	-4.85182537732451
YBR076W	1.134540236810335	0.9183768067392777	0.9611454385247075	0.2210908139964127	-3.8513557032237844
YBR077C	0.4961451971656581	-0.2863420854713597	5.5100691735673095	1.7362474464343034	-1.7295629652624684
YBR078W	-3.996424864476273	-5.5871999557072005	1.6060228856012997	-1.3549985311379524	-3.852766826891717
YBR082C	-1.0012967871117966	-2.6938968722743204	0.8741233833802682	2.02190672427112	-0.45623646281331603
YBR083W	0.08225364667751542	-2.4678889821902374	0.11445069589638968	-0.4398230013999098	-2.938338266459313
YBR084C-A	-0.37585975393994253	-0.6284528631920019	-0.04738812036739659	0.22893496013776066	-1.2801198684621347
YBR084W	-4.650637232672041	-6.146177670488779	-1.9866066411980063	-3.0244481521588273	-5.144169028407277
YBR085W	-1.3350591486030698	-6.099889231950157	-0.7343262022560749	-1.0547822616158844	-2.402593634946822
YBR089C-A	-0.15827887684701097	-0.6116636636978384	0.22692053222777112	-0.1559996590341217	-2.707262778423959
YBR090C	0.6763185472369002	-0.437573650252089	-0.06331257431876154	-1.1793203076102472	-3.2308597242142776
YBR092C	0.21004728378625115	0.5851647309889062	0.533629416061142	0.6704106438011734	-1.6154845742111639
YBR095C	-3.5429336134869	-3.273602642530964	1.183070551963483	3.0290990241150038	2.0707240277942143
YBR098W	-0.0585000033671164	-0.33226608236589766	0.06030479015170576	-0.7554926910922349	-3.6999515080594794
YBR099C	0.4090320185715875	0.34238172494951197	0.021507053558308217	-0.5018543941247893	-3.039147890255368
YBR103W	0.9086046976157771	-2.9567045204599234	2.6382491541934856	7.554473373624688	7.447514396238846
YBR104W	-0.8962802243238155	0.699402114002258	-0.08640657763381833	-0.14967123834474447	-3.132727954304219
YBR105C	-1.287832562345562	-3.7366728635622026	-0.4796060050624307	-1.9302754143845426	-4.8700683603647805
YBR106W	-0.6222158869703523	-1.306661338234052	-1.2771848941768273	-0.7175155021180237	-1.308122295362332
YBR107C	0.33738522290911227	0.062305431801815137	0.07070319277491552	-0.39450763138566936	-1.9370262146140016
YBR109C	0.08572518196085457	0.10977904080497917	-0.07803824394368764	-0.11551272947618067	-2.8152601201429506
YBR113W	0.36130462480454506	0.14032704778176433	0.1487425493379788	-0.2827807241875716	-3.5078229706363526
YBR114W	0.469501389981337	0.2929179026642375	0.4123299090238697	1.9584347911116746	3.223442438688245
YBR115C	-1.3584304365065303	-3.3886476034323803	0.02251460602605619	-0.47491365053416457	-3.948403638134339
YBR116C	0.27869781810563066	-0.5185196133202831	0.6641548950830389	-1.0544219974749232	-3.073808634090588
YBR119W	0.6997876881683092	-2.020481160661297	0.6397529678137104	0.2112605880639469	-1.0776205250596034
YBR120C	-1.7521368911474342	-4.956643630805619	-1.9769538538769014	-2.9796469380438326	-5.257387842692652
YBR125C	-0.3011620031861282	0.7119791326491376	-0.32799943073372856	-1.9304324387047183	-4.36442071087237
YBR126C	-2.218219740227748	-4.99551892391535	-1.5174424902140573	-4.560004722289857	-5.134015464891567
YBR128C	-4.975327241281093	-6.742906318685128	-0.4687887275881307	-5.690070793687553	-6.545072041876489
YBR129C	0.8934652942504322	0.7918667086262702	1.0245814680479972	1.9922164223922245	0.06197193511751297
YBR130C	0.7343895470706807	1.3826284864237888	0.6795786325492332	0.7120054109167111	-1.6663328859025206
YBR134W	0.6307505444604742	-0.10251002331598061	1.9530498623590928	3.5453035715181445	0.0765633138943851
YBR137W	0.8984156014954979	-0.6147661389173181	0.34544308850540767	-0.02846605763117439	-1.5333328912372652
YBR138C	0.11115183752571747	-0.12343742787930029	-0.10687924013720146	-0.05606135024635492	-2.62163467260877
YBR141C	-0.9242321592247542	-3.6825537961029524	-0.6489916184618765	0.5610822624482241	-1.4325931489025923
YBR145W	-0.035789595501587376	-0.6173215303472441	-0.0683267475051445	-0.8773691123969671	-4.008176875110189
YBR147W	-3.866863862262023	-5.961076198370973	-0.341224631289171	2.094655620069554	0.6052307111803144
YBR148W	0.17730216606561033	-0.1367319678296049	0.18013971998308093	-0.4074789131043588	-2.3871687511991078
YBR151W	0.0371225888127622	0.5872969687892929	0.17565385285613624	-0.9418179147231942	-3.5052893923151607
YBR157C	0.4149591450667586	-0.6842587543015131	0.4562615737400582	1.0946456116689172	-1.3264951902050957
YBR158W	0.01917472962477093	-0.4316083028233396	0.10897322794831828	0.109630029282241	-2.479752508617256
YBR161W	0.3793085349943516	-0.27233569706992633	0.10825137887796818	0.020033742990587022	-2.7450273923057367
YBR162W-A	0.13562254388920025	-0.04948735925425851	-0.7022401003059511	-1.9244638309167499	-3.7268646813306394
YBR164C	-2.6175057957082606	-4.5981622472434776	-0.23210166543430782	-0.8264785381019568	-4.8909482508783295
YBR165W	0.37972470054020446	-0.9989748074304017	0.12125862296543048	-0.23738929521638683	-3.6586658926913405
YBR166C	-1.1043342647279863	-5.464454220080348	0.08339398336575507	-3.6822499280773586	-2.783385515174758
YBR168W	0.25108587261431703	-0.8428404725304258	0.8839774433027756	1.494027793965642	0.7428421605028755
YBR169C	0.08094289119752657	0.7580910746628942	0.01693590400828726	0.6061590130905112	-1.2675086220691674
YBR171W	-3.701248625713484	-6.248906122283036	0.269807433285995	-1.2729738627781384	-4.36262225830769
YBR172C	1.007236663915984	1.7857249060860614	1.0783191876412188	1.2270982011843188	-2.0
YBR173C	-1.7706636397389974	-4.039915966317154	-0.5827521553595669	-2.0123607356309052	-3.5922686386424854
YBR175W	-1.29907866988006	-5.315060816654691	-0.6152912361279839	-2.3622008309062097	-2.741785201833072
YBR176W	0.20405240145656367	0.1484918537288963	0.7310739717184648	0.2353298401561122	-3.2166239408768362
YBR177C	0.23670747532546804	-0.5841596669653981	0.1927602167416183	0.025324597488918008	-2.558290606401532
YBR179C	-2.393809653520953	-2.2108967824986188	-3.3087232930968673	0.625656010961499	-3.8940093043117865
YBR180W	0.045262225321524574	-0.7966573225679544	0.1805995496087091	0.03226855117587293	-2.053222778427516
YBR181C	-0.3565419454870882	-1.9016875444695018	0.5246411046623862	0.7034115621838515	-1.539046935160009
YBR182C	0.326398506859821	0.3943244992216603	0.2387943325592007	0.4056762381320392	-1.8228557482609729
YBR183W	-0.6859900297010423	-2.874709826856919	0.23167718258218264	-0.6293585182731476	-4.341481839997272
YBR184W	-0.30579810849070604	-0.9538406449186753	-0.0412553126810466	-0.43339037274392833	-3.4166714019296656
YBR185C	-1.00047973581357	-0.6392759298986436	-2.2719163591997216	-4.18105585344135	-6.17322736390544
YBR186W	0.1704837877978435	-0.27032939491081054	-0.07251001831739491	-0.13563487168707472	-2.1455659339258335
YBR188C	0.131186070305658	-2.094934650201562	0.1156024503003177	-0.7734142022391868	-4.811932874759384
YBR191W	-2.6984452921039965	-0.40484173217295527	-0.20547425083868917	0.46073169057755337	-0.9510903995190535
YBR197C	1.0385220860380784	-0.6465707029565775	0.49576208903095675	0.7457474924898045	-1.6092016034641163
