orf	hom | growth (relative abundance in pooled culture) | toxaphene [160 uM] | Gaytan BD~Vulpe CD, 2013	hom | growth (relative abundance in pooled culture) | toxaphene [320 uM] | Gaytan BD~Vulpe CD, 2013	hom | growth (relative abundance in pooled culture) | toxaphene [640 uM] | Gaytan BD~Vulpe CD, 2013
YLR109W	-0.004661324795367907	-0.012170725410221692	1.4544321330992596
YLR110C	-0.004661324795367907	-0.012170725410221692	1.746202712991512
YLR111W	-0.004661324795367907	1.192731090201718	2.694457097641333
YLR112W	-0.004661324795367907	-0.012170725410221692	1.6003174230453858
YLR114C	-0.004661324795367907	-0.012170725410221692	2.256801227802954
YLR119W	-0.004661324795367907	1.3433438171532106	2.0379732928837644
YLR121C	-0.004661324795367907	-0.012170725410221692	1.6003174230453858
YLR124W	-0.004661324795367907	-0.012170725410221692	1.8920880029376386
YLR126C	-1.8505459437611147	-1.5182979949251463	-0.004420766362003694
YLR128W	-0.004661324795367907	-0.012170725410221692	2.0379732928837644
YLR130C	-0.004661324795367907	-0.012170725410221692	1.8191453579645753
YLR131C	-0.004661324795367907	1.795181998007688	2.7673997426143964
YLR133W	-0.004661324795367907	-0.012170725410221692	1.6003174230453858
YLR143W	-0.004661324795367907	-0.012170725410221692	1.8920880029376386
YLR144C	-0.004661324795367907	-0.012170725410221692	1.8920880029376386
YLR146C	-0.004661324795367907	-0.012170725410221692	1.6732600680184488
YLR150W	-0.004661324795367907	-0.012170725410221692	1.8920880029376386
YLR151C	-0.004661324795367907	-0.012170725410221692	1.8920880029376386
YLR170C	-0.004661324795367907	-0.012170725410221692	1.4544321330992596
YLR176C	-0.004661324795367907	-0.012170725410221692	1.8920880029376386
YLR177W	2.14887073066467	2.5482456327651506	3.2050556124527754
YLR178C	4.456226504371854	4.506211083134552	3.496826192345028
YLR180W	-0.004661324795367907	-0.012170725410221692	1.8920880029376386
YLR181C	1.3797521394289423	1.795181998007688	2.7673997426143964
YLR188W	2.610341885406107	3.451921994474105	4.663908511914038
YLR192C	-0.004661324795367907	-0.012170725410221692	2.913285032560523
YLR193C	-0.004661324795367907	1.9457947249591805	3.2050556124527754
YLR199C	2.4565181671589613	2.5482456327651506	2.475629162722144
YLR200W	-0.004661324795367907	-0.012170725410221692	2.475629162722144
YLR201C	-1.8505459437611147	-2.271361629682609	-0.004420766362003694
YLR203C	5.994463686843309	6.6147892604554475	7.2898437309443125
YLR205C	-0.004661324795367907	-0.012170725410221692	1.8920880029376386
YLR206W	-0.004661324795367907	1.6445692710561957	2.0379732928837644
YLR207W	-0.004661324795367907	-0.012170725410221692	1.6003174230453858
YLR213C	-0.004661324795367907	1.795181998007688	2.0379732928837644
YLR216C	1.3797521394289423	1.795181998007688	2.62151445266827
YLR217W	-0.004661324795367907	-0.012170725410221692	2.183858582829891
YLR218C	-0.004661324795367907	-0.012170725410221692	1.746202712991512
YLR220W	4.302402786124708	3.75314744837709	5.101564381752417
YLR221C	-0.004661324795367907	-0.012170725410221692	1.6003174230453858
YLR224W	-0.004661324795367907	1.3433438171532106	1.746202712991512
YLR225C	-0.004661324795367907	-0.012170725410221692	1.746202712991512
YLR228C	-0.004661324795367907	-0.012170725410221692	2.0379732928837644
YLR231C	-0.004661324795367907	-0.012170725410221692	2.183858582829891
YLR233C	-0.004661324795367907	2.397632905813658	2.62151445266827
YLR238W	-0.004661324795367907	-0.012170725410221692	2.3297438727760174
YLR241W	-0.004661324795367907	-0.012170725410221692	2.0379732928837644
YLR247C	-0.004661324795367907	1.493956544104703	2.3297438727760174
YLR248W	2.14887073066467	2.397632905813658	2.475629162722144
YLR253W	-0.004661324795367907	-0.012170725410221692	1.6732600680184488
YLR255C	-0.004661324795367907	-0.012170725410221692	1.8920880029376386
YLR257W	-0.004661324795367907	-0.012170725410221692	1.746202712991512
YLR262C-A	-0.004661324795367907	-0.012170725410221692	2.183858582829891
YLR264W	-0.004661324795367907	-0.012170725410221692	1.746202712991512
YLR265C	-0.004661324795367907	-0.012170725410221692	1.6732600680184488
YLR266C	-0.004661324795367907	-0.012170725410221692	1.8920880029376386
YLR270W	-2.0812815211318334	-1.7442170853523848	-0.004420766362003694
YLR284C	-0.004661324795367907	-0.012170725410221692	1.746202712991512
YLR285W	-0.004661324795367907	-0.012170725410221692	2.3297438727760174
YLR286C	4.456226504371854	4.656823810086045	4.9556790918062905
YLR287C-A	2.0719588715410975	2.2470201788621655	2.475629162722144
YLR299W	-0.004661324795367907	-0.012170725410221692	1.746202712991512
YLR300W	-0.004661324795367907	-0.012170725410221692	1.6003174230453858
YLR312C	-0.004661324795367907	-0.012170725410221692	1.746202712991512
YLR324W	-0.004661324795367907	-0.012170725410221692	1.8920880029376386
YLR325C	-0.004661324795367907	2.0964074519106726	2.256801227802954
YLR330W	-1.6967222255139693	-0.012170725410221692	-0.004420766362003694
YLR334C	1.9950470124175246	3.0000838136196277	3.788596772237281
YLR341W	2.917989321900398	3.1506965405711203	4.0803673521295325
YLR344W	-0.004661324795367907	1.9457947249591805	2.256801227802954
YLR345W	-0.004661324795367907	-0.012170725410221692	1.4544321330992596
YLR349W	3.994755349630417	4.35559835618306	4.9556790918062905
YLR351C	2.4565181671589613	2.397632905813658	3.3509409023989014
YLR356W	-0.004661324795367907	-0.012170725410221692	1.4544321330992596
YLR357W	-0.004661324795367907	1.795181998007688	-0.004420766362003694
YLR358C	-0.004661324795367907	-0.012170725410221692	2.913285032560523
YLR360W	4.302402786124708	4.35559835618306	4.809793801860165
YLR364W	-0.004661324795367907	1.6445692710561957	2.475629162722144
YLR369W	2.4565181671589613	-0.012170725410221692	2.183858582829891
YLR370C	-0.004661324795367907	-0.012170725410221692	1.8920880029376386
YLR371W	3.994755349630417	-0.012170725410221692	-0.004420766362003694
YLR381W	-0.004661324795367907	-0.012170725410221692	1.8920880029376386
YLR382C	-0.004661324795367907	2.472939269289404	3.2050556124527754
YLR384C	-0.004661324795367907	-0.012170725410221692	2.694457097641333
YLR386W	3.3025486175182617	3.451921994474105	4.0803673521295325
YLR389C	-0.004661324795367907	-0.012170725410221692	2.62151445266827
YLR390W	-0.004661324795367907	-0.012170725410221692	1.4544321330992596
YLR390W-A	-0.004661324795367907	1.3433438171532106	1.6003174230453858
YLR398C	-0.004661324795367907	-0.012170725410221692	1.4544321330992596
YLR408C	2.7641656036532525	3.0000838136196277	3.934482062183407
YLR412W	-0.004661324795367907	1.9457947249591805	2.62151445266827
YLR413W	1.9950470124175246	1.795181998007688	3.2050556124527754
YLR417W	-0.004661324795367907	-0.012170725410221692	1.4544321330992596
YLR418C	-0.004661324795367907	-1.9701361757796239	-0.004420766362003694
YLR420W	-1.5428985072668235	-0.012170725410221692	-0.004420766362003694
YLR422W	-0.004661324795367907	-0.012170725410221692	1.6003174230453858
YLR426W	-0.004661324795367907	-0.012170725410221692	2.3297438727760174
YLR427W	-0.004661324795367907	-0.012170725410221692	2.0379732928837644
YLR429W	-0.004661324795367907	-0.012170725410221692	1.8920880029376386
YLR434C	-0.004661324795367907	-0.012170725410221692	1.6003174230453858
YLR437C	1.9950470124175246	2.2470201788621655	2.913285032560523
YLR443W	-0.004661324795367907	-0.012170725410221692	1.8920880029376386
YLR448W	2.610341885406107	2.849471086668135	2.694457097641333
YLR450W	-0.004661324795367907	-0.012170725410221692	2.3297438727760174
YLR461W	-0.004661324795367907	-0.012170725410221692	1.6003174230453858
YML009C	7.686524587561911	7.819691076067387	7.2898437309443125
YML009C-A	-1.5428985072668235	-0.012170725410221692	-0.004420766362003694
YML012C-A	-0.004661324795367907	2.849471086668135	-0.004420766362003694
YML027W	2.610341885406107	2.849471086668135	2.62151445266827
YML048W	-1.6967222255139693	-1.668910721876639	-2.046814825607772
YML062C	-1.5428985072668235	-1.9701361757796239	-2.4844706954461513
YML068W	1.841223294170379	1.9457947249591805	-0.004420766362003694
YML071C	-0.004661324795367907	-0.012170725410221692	-1.9009295356616458
YML075C	3.8409316313832713	3.6025347214255974	3.2050556124527754
YML094C-A	-0.004661324795367907	-0.012170725410221692	1.8920880029376386
YML097C	-0.004661324795367907	1.795181998007688	2.3297438727760174
YML116W-A	-0.004661324795367907	1.9457947249591805	1.8920880029376386
YML119W	7.378877151067619	8.422141983873356	8.311040760567197
YMR015C	-0.004661324795367907	-1.5182979949251463	-0.004420766362003694
YMR022W	-0.004661324795367907	-1.066459814070669	-0.004420766362003694
YMR052C-A	1.841223294170379	2.2470201788621655	-0.004420766362003694
YMR063W	-0.004661324795367907	1.6445692710561957	-0.004420766362003694
YMR070W	-1.2352510707725326	-0.012170725410221692	-0.004420766362003694
YMR101C	1.9950470124175246	2.2470201788621655	1.8920880029376386
YMR105C	1.841223294170379	1.6445692710561957	-0.004420766362003694
YMR114C	6.3021111233376	5.711112898746491	5.39333496164467
YMR115W	4.148579067877563	4.204985629231567	3.788596772237281
YMR119W-A	6.3021111233376	6.162951079600969	5.8309908314830485
YMR132C	2.4565181671589613	2.6988583597166427	2.183858582829891
YMR135W-A	3.0718130401475436	2.6988583597166427	2.475629162722144
YMR151W	-0.004661324795367907	-1.8195234488281313	-0.004420766362003694
YMR158W	2.4565181671589613	1.795181998007688	-0.004420766362003694
YMR193W	-0.004661324795367907	2.2470201788621655	2.475629162722144
YMR204C	5.840639968596164	5.711112898746491	5.5392202515907965
YMR238W	-1.9274578028846876	-0.012170725410221692	-0.004420766362003694
YMR245W	1.841223294170379	1.795181998007688	-0.004420766362003694
YMR255W	1.6873995759232336	-0.012170725410221692	-0.004420766362003694
YMR264W	-1.8505459437611147	-1.5182979949251463	-1.6821016007424563
YMR284W	5.994463686843309	6.464176533503954	6.1227614113753015
YMR286W	-0.004661324795367907	-1.367685267973654	-0.004420766362003694
YMR294W-A	1.9950470124175246	1.9457947249591805	2.183858582829891
YMR299C	5.840639968596164	5.560500171795	5.39333496164467
YMR311C	2.3026944489118155	2.0964074519106726	-0.004420766362003694
YMR312W	-0.004661324795367907	1.795181998007688	-0.004420766362003694
YMR320W	1.841223294170379	-0.012170725410221692	-0.004420766362003694
YNL010W	-1.6967222255139693	-1.5182979949251463	-1.1715030859310143
YNL016W	2.7641656036532525	3.0000838136196277	2.9862276775335856
YNL025C	-0.004661324795367907	2.0964074519106726	-0.004420766362003694
YNL032W	-2.0043696620082603	-1.9701361757796239	-1.9009295356616458
YNL047C	6.917405996326183	7.066627441309924	6.560417281213681
YNL054W	1.841223294170379	1.7198756345319415	-0.004420766362003694
YNL091W	-0.004661324795367907	2.6235519962408964	2.62151445266827
YNL096C	-0.004661324795367907	1.6445692710561957	-0.004420766362003694
YNL098C	2.3026944489118155	1.6445692710561957	-0.004420766362003694
YNL099C	-0.004661324795367907	-1.5182979949251463	-0.004420766362003694
YNL100W	1.6873995759232336	-0.012170725410221692	-0.004420766362003694
YNL104C	1.9950470124175246	2.2470201788621655	1.746202712991512
YNL105W	5.225345095607581	5.108661990940522	4.3721379320217855
YNL108C	5.532992532101873	5.409887444843507	4.809793801860165
YNL109W	1.6873995759232336	1.6445692710561957	-0.004420766362003694
YNL115C	1.6873995759232336	1.493956544104703	-0.004420766362003694
YNL121C	2.610341885406107	2.2470201788621655	-0.004420766362003694
YNL135C	2.917989321900398	3.1506965405711203	-0.004420766362003694
YNL136W	-0.004661324795367907	3.1506965405711203	2.4026865177490806
YNL140C	5.994463686843309	6.162951079600969	5.2474496716985435
YNL144C	2.610341885406107	2.6988583597166427	2.3297438727760174
YNL148C	-2.0043696620082603	-0.012170725410221692	-1.4632736658232668
YNL173C	2.3026944489118155	2.0964074519106726	2.0379732928837644
YNL175C	1.841223294170379	-0.012170725410221692	-0.004420766362003694
YNL206C	-2.1581933802554056	-0.012170725410221692	-0.004420766362003694
YNL226W	2.14887073066467	1.6445692710561957	-0.004420766362003694
YNL229C	-4.234813576591871	-3.7021825357217875	-4.30803681977273
YNL264C	2.4565181671589613	2.2470201788621655	-0.004420766362003694
YNL266W	2.4565181671589613	2.397632905813658	1.8920880029376386
YNL271C	-0.004661324795367907	3.301309267522613	3.3509409023989014
YNL325C	1.6873995759232336	1.493956544104703	-0.004420766362003694
YNL329C	-0.004661324795367907	-1.668910721876639	-2.046814825607772
YNL336W	2.4565181671589613	2.2470201788621655	2.3297438727760174
YNR005C	2.14887073066467	1.795181998007688	2.0379732928837644
YNR013C	2.7641656036532525	2.397632905813658	-0.004420766362003694
YNR019W	3.0718130401475436	3.301309267522613	2.7673997426143964
YNR045W	-0.004661324795367907	-0.012170725410221692	-1.6091589557693933
YNR051C	-1.4659866481432509	-2.04544253925537	-2.6303559853922773
YOL006C	2.7641656036532525	2.6988583597166427	2.3297438727760174
YOL031C	2.4565181671589613	2.5482456327651506	2.183858582829891
YOL053W	1.9950470124175246	1.9457947249591805	1.8920880029376386
YOL081W	-1.8505459437611147	-0.012170725410221692	-0.004420766362003694
YOL108C	2.917989321900398	2.849471086668135	2.0379732928837644
YOL114C	2.4565181671589613	1.795181998007688	-0.004420766362003694
YOL115W	3.6871079131361255	4.054372902280075	4.0803673521295325
YOL116W	4.917697659113291	4.807436537037537	5.101564381752417
YOL118C	7.2250534328204745	7.066627441309924	6.852187861105933
YOL152W	5.379168813854728	5.409887444843507	5.2474496716985435
YOL160W	3.2256367583946894	3.75314744837709	3.2050556124527754
YOL162W	1.3797521394289423	1.795181998007688	-0.004420766362003694
YOR038C	1.9950470124175246	2.0964074519106726	-0.004420766362003694
YOR052C	-1.8505459437611147	-0.012170725410221692	-0.004420766362003694
YOR054C	4.148579067877563	4.054372902280075	3.934482062183407
YOR058C	-0.004661324795367907	1.493956544104703	-0.004420766362003694
YOR062C	1.6873995759232336	1.6445692710561957	-0.004420766362003694
YOR067C	-1.2352510707725326	-1.2170725410221614	-0.004420766362003694
YOR070C	-1.9274578028846876	-2.346667993158355	-2.1927001155538983
YOR089C	-0.004661324795367907	-0.012170725410221692	2.3297438727760174
YOR092W	7.532700869314766	7.36785289521291	7.143958440998186
YOR096W	-0.004661324795367907	1.9457947249591805	-0.004420766362003694
YOR124C	1.5335758576760878	1.795181998007688	-0.004420766362003694
YOR133W	1.841223294170379	1.795181998007688	1.8920880029376386
YOR153W	-9.695555574365539	-8.747708888596785	-8.830480808102646
YOR177C	1.6873995759232336	-0.012170725410221692	-0.004420766362003694
YOR186W	2.3026944489118155	2.0964074519106726	2.3297438727760174
YOR191W	2.3026944489118155	2.2470201788621655	2.183858582829891
YOR199W	-0.004661324795367907	-0.012170725410221692	2.3297438727760174
YOR201C	-0.004661324795367907	-0.012170725410221692	1.8920880029376386
YOR205C	-0.004661324795367907	-0.012170725410221692	1.746202712991512
YOR213C	3.6871079131361255	3.6025347214255974	3.3509409023989014
YOR216C	-0.004661324795367907	-0.012170725410221692	-2.046814825607772
YOR221C	1.841223294170379	-0.012170725410221692	-0.004420766362003694
YOR239W	3.2256367583946894	3.301309267522613	3.059170322506649
YOR251C	3.2256367583946894	3.0000838136196277	3.2050556124527754
YOR258W	5.686816250349018	6.313563806552462	6.268646701321428
YOR266W	3.379460476641835	3.6025347214255974	3.3509409023989014
YOR276W	4.763873940866145	5.108661990940522	4.809793801860165
YOR280C	1.6873995759232336	1.795181998007688	-0.004420766362003694
YOR285W	1.3797521394289423	1.493956544104703	-0.004420766362003694
YOR297C	-1.8505459437611147	-0.012170725410221692	-0.004420766362003694
YOR304C-A	-0.004661324795367907	1.6445692710561957	-0.004420766362003694
YOR322C	-0.004661324795367907	-0.012170725410221692	1.746202712991512
YOR330C	-0.004661324795367907	-2.4219743566341014	-2.6303559853922773
YOR381W	3.0718130401475436	3.0000838136196277	2.913285032560523
YPL002C	-0.004661324795367907	1.795181998007688	-0.004420766362003694
YPL065W	-0.004661324795367907	1.9457947249591805	-0.004420766362003694
YPL066W	-2.0043696620082603	-0.012170725410221692	-0.004420766362003694
YPL069C	1.9950470124175246	1.9457947249591805	2.183858582829891
YPL071C	-0.004661324795367907	1.795181998007688	-0.004420766362003694
YPL084W	1.5335758576760878	1.493956544104703	-0.004420766362003694
YPL101W	-0.004661324795367907	1.795181998007688	-0.004420766362003694
YPL102C	-0.004661324795367907	2.6988583597166427	-0.004420766362003694
YPL105C	1.6873995759232336	1.493956544104703	-0.004420766362003694
YPL110C	2.917989321900398	3.0000838136196277	2.7673997426143964
YPL132W	-0.004661324795367907	-0.012170725410221692	-1.9009295356616458
YPL172C	-0.004661324795367907	-0.012170725410221692	-1.7550442457155195
YPL173W	3.379460476641835	2.849471086668135	2.62151445266827
YPL178W	-0.004661324795367907	2.322326542337912	-0.004420766362003694
YPL213W	1.9950470124175246	2.397632905813658	2.5485718076952066
YPL214C	1.9950470124175246	2.397632905813658	1.8920880029376386
YPL219W	-0.004661324795367907	1.795181998007688	-0.004420766362003694
YPL226W	2.3026944489118155	-0.012170725410221692	-0.004420766362003694
YPL263C	3.994755349630417	3.9037601753285824	3.3509409023989014
YPL265W	1.841223294170379	1.6445692710561957	-0.004420766362003694
YPR012W	4.302402786124708	4.656823810086045	4.0803673521295325
YPR014C	4.456226504371854	4.656823810086045	4.809793801860165
YPR028W	2.4565181671589613	2.5482456327651506	2.183858582829891
YPR053C	-0.004661324795367907	1.493956544104703	-0.004420766362003694
YPR057W	2.14887073066467	2.2470201788621655	2.475629162722144
YPR063C	1.6873995759232336	-0.012170725410221692	-0.004420766362003694
YPR074C	-2.3120170985025514	-2.120748902731116	-2.4844706954461513
YPR096C	3.6871079131361255	4.204985629231567	4.0803673521295325
YPR099C	-0.004661324795367907	-1.8195234488281313	-2.046814825607772
YPR100W	-0.004661324795367907	-1.668910721876639	-1.3173883758771405
YPR106W	2.14887073066467	1.9457947249591805	2.183858582829891
YPR121W	1.841223294170379	1.795181998007688	-0.004420766362003694
YPR122W	3.2256367583946894	3.0000838136196277	2.7673997426143964
YPR126C	2.4565181671589613	2.5482456327651506	2.3297438727760174
YPR140W	4.148579067877563	4.054372902280075	3.788596772237281
YPR167C	2.3026944489118155	2.0964074519106726	2.183858582829891
YPR170C	2.14887073066467	-0.012170725410221692	-0.004420766362003694
YPR196W	3.8409316313832713	3.6025347214255974	3.3509409023989014
YPR198W	2.917989321900398	3.1506965405711203	2.475629162722144
