orf	hap alpha | growth (pooled culture) | gamma-valerolactone [2.3%] | YPGal [2%] | Bottoms S~Piotrowski JS, 2018
YER001W	0.72507966
YER002W	3.497925845
YER003C	3.409116529
YER004W	0.540233659
YER005W	0.391963278
YER006W	1.0
YER007C-A	0.654854875
YER007W	0.495619794
YER009W	3.473516538
YER010C	1.041671144
YER011W	1.300391695
YER012W	23.70399386
YER014C-A	0.177770072
YER016W	0.409812875
YER017C	1.0
YER019C-A	1.102784974
YER019W	0.690648455
YER020W	0.7248463
YER021W	10.62191712
YER023W	32.24019778
YER024W	0.710547573
YER025W	25.03608099
YER026C	15.42884568
YER027C	1.481644726
YER028C	0.845070237
YER030W	1.091960649
YER032W	0.835781754
YER033C	1.805022718
YER034W	1.046472329
YER035W	0.90127459
YER036C	1.0
YER038W-A	0.829060878
YER039C-A	0.810935897
YER040W	15.42876661
YER041W	0.891199966
YER042W	0.546927816
YER044C	1.877221899
YER044C-A	0.769246983
YER045C	0.674787816
YER046W	2.712613664
YER046W-A	1.0
YER047C	0.591965053
YER048C	2.408075233
YER048W-A	10.6218184
YER049W	2.965134065
YER050C	1.0
YER051W	2.375502165
YER052C	0.215089004
YER053C	0.918997333
YER054C	1.057161741
YER055C	13.02582737
YER056C	1.067292354
YER056C-A	1.951480786
YER057C	0.982978777
YER058W	10.42652957
YER059W	0.557388042
YER060W	0.956619137
YER060W-A	1.681063875
YER061C	0.892653744
YER062C	0.44682698
YER063W	2.490316113
YER064C	1.348968563
YER065C	0.477338378
YER066C-A	0.356500208
YER066W	0.895894377
YER067C-A	0.794735248
YER067W	0.839797383
YER068W	25.03624703
YER070W	13.02518225
YER071C	0.775343224
YER072W	0.918079891
YER073W	0.907126155
YER074W	0.232089773
YER075C	2.633056555
YER078C	0.600326264
YER079W	3.130506659
YER080W	0.700529556
YER081W	1.055001047
YER082C	8.218305017
YER083C	0.229878233
YER084W	1.301763943
YER085C	0.795096756
YER086W	1.0
YER087C-B	8.967969738999999
YER088C	0.662620005
YER089C	1.069428542
YER090W	0.242782599
YER091C	1.178035363
YER091C-A	1.035503666
YER092W	1.87128991
YER093C-A	0.560024541
YER094C	32.24028079
YER095W	0.036299572
YER096W	0.966325512
YER097W	0.362958622
YER098W	1.094726875
YER101C	1.3544216
YER106W	0.324004256
YER107C	1.0
YER111C	0.258231692
YER112W	26.46992334
YER113C	0.984444198
YER114C	0.655791595
YER115C	0.813848562
YER116C	0.521728951
YER118C	1.181562039
YER119C	0.788838899
YER119C-A	0.384272715
YER120W	0.914032489
YER121W	1.197687762
YER123W	0.597282623
YER124C	0.954590239
YER125W	15.42779815
YER126C	35.75888178
YER127W	4.334531284
YER128W	0.874067743
YER129W	1.040648463
YER130C	0.370753048
YER131W	1.605043302
YER132C	2.395684855
YER133W	34.64118711
YER134C	1.2608446
YER135C	1.579219053
YER136W	1.0
YER137C	1.092477469
YER139C	0.352171107
YER140W	0.657972145
YER142C	0.973043534
YER143W	0.601253895
YER144C	1.101835368
YER145C	0.975185552
YER146W	10.62172919
YER147C	1.0
YER148W	8.217421759
YER149C	0.82122756
YER150W	1.201834395
YER151C	0.157714816
YER152C	0.691734772
YER153C	0.919593423
YER155C	0.077390666
YER157W	21.44795239
YER158C	1.093063883
YER159C	45.18097381
YER161C	8.474527182
YER162C	0.897530266
YER163C	0.703030832
YER164W	0.355044176
YER165W	3.409223254
YER166W	0.81163066
YER167W	0.385577894
YER168C	1.0
YER170W	1.419984711
YER173W	1.84413658
YER174C	2.834317013
YER175C	0.978895728
YER175W-A	2.43549245
YER176W	1.200046288
YER177W	0.661998479
YER178W	0.753147075
YER179W	1.197672365
YER180C	0.878284644
YER180C-A	23.10972812
YER181C	1.026466657
YER182W	1.333421434
YER183C	0.630584707
YER184C	1.064937797
YER185W	1.111343804
YER186C	1.153751521
YER187W	1.353448858
YER188W	3.252107686
YFL001W	0.417025675
YFL002C	47.48886901
YFL003C	0.269671317
YFL004W	0.984357254
YFL005W	1.0
YFL007W	1.4263511814999998
YFL008W	1.0
YFL009W	1.0
YFL010W-A	1.363210292
YFL011W	1.230811924
YFL012W	0.895641725
YFL012W-A	1.714062346
YFL013C	2.396351277
YFL014W	0.54359918
YFL015C	0.623616021
YFL016C	5.813991661
YFL018C	0.652460409
YFL019C	1.87231997
YFL021W	2.802003944
YFL022C	10.62127866
YFL025C	0.932091474
YFL027C	0.897747457
YFL028C	0.115049288
YFL029C	1.0
YFL030W	1.277662389
YFL031W	0.593861942
YFL032W	0.517311942
YFL033C	1.740599157
YFL034C-A	1.532565028
YFL034W	1.107192046
YFL036W	1.0
YFL037W	63.83234082
YFL038C	1.0
YFL039C	1.0
YFL040W	0.817298141
YFL041W	1.554981727
YFL042C	1.1417281794999998
YFL044C	0.93587436
YFL045C	1.0
YFL046W	0.786658991
YFL047W	2.154297738
YFL048C	1.933153029
YFL049W	0.923742506
YFL050C	1.431217398
YFL051C	1.875478593
YFL052W	2.850987287
YFL053W	1.455231093
YFL054C	0.708488267
YFL055W	0.834271254
YFL063W	2.4569486
YFR001W	15.42854534
YFR002W	4.285831923
YFR003C	5.814296552
YFR005C	19.54066118
YFR006W	1.382725423
YFR007W	1.042392347
YFR008W	0.695796429
YFR009W	0.602454642
YFR010W	1.269719749
YFR011C	1.12343688
YFR012W	1.139530872
YFR013W	1.099495366
YFR014C	2.186658418
YFR015C	0.973877868
YFR016C	1.852234475
YFR017C	0.821357219
YFR018C	2.917842937
YFR020W	0.914193358
YFR021W	0.839588291
YFR022W	0.659153271
YFR023W	0.947462761
YFR024C-A	1.4372917200000002
YFR026C	1.392885212
YFR027W	25.03653178
YFR028C	1.0
YFR030W	1.352515512
YFR031C-A	1.45090334
YFR032C	0.672499166
YFR032C-A	1.478917308
YFR032C-B	1.0
YFR033C	0.839307235
YFR035C	1.124810761
YFR038W	1.136158439
YFR039C	1.089008488
YFR040W	0.974445389
YFR041C	0.754688834
YFR042W	13.02564209
YFR043C	1.0
YFR044C	1.62892339
YFR045W	1.111064774
YFR046C	0.290049305
YFR047C	1.057820498
YFR048W	0.191954129
YFR050C	7.759797514
YFR053C	2.612152468
YFR054C	1.102234202
YFR055W	1.081421876
YFR056C	0.172444891
YGL001C	17.83115766
YGL002W	0.440977435
YGL004C	0.840145279
YGL005C	1.0
YGL006W-A	10.6215592
YGL009C	1.0
YGL010W	1.0
YGL011C	1.0
YGL012W	3.408990742
YGL014W	1.0
YGL015C	0.778334494
YGL017W	0.994884586
YGL020C	0.215254453
YGL021W	0.644075742
YGL023C	0.454496977
YGL024W	0.492394244
YGL025C	0.356549952
YGL027C	0.736325807
YGL028C	1.071941064
YGL029W	0.980547987
YGL031C	0.423578388
YGL032C	1.081623283
YGL034C	0.483978098
YGL035C	1.184529742
YGL037C	1.168662584
YGL038C	15.42775911
YGL039W	0.925101383
YGL041C-B	13.02454901
YGL042C	0.152172275
YGL043W	0.220039507
YGL044C	1.0
YGL045W	0.7523955515
YGL048C	17.8305025
YGL049C	1.030555612
YGL050W	0.883539511
YGL051W	0.523369886
YGL053W	3.486569527
YGL054C	0.104238753
YGL056C	0.760955082
YGL057C	0.809778782
YGL058W	29.47350697
YGL059W	1.009882966
YGL060W	0.73463228
YGL062W	1.349275398
YGL063W	1.191125446
YGL064C	1.0
YGL065C	1.0
YGL066W	1.316605196
YGL067W	0.844766757
YGL070C	5.813590711
YGL071W	14.67632783
YGL073W	1.0
YGL075C	1.0
YGL076C	1.0
YGL077C	0.657939738
YGL078C	3.71700528
YGL079W	3.288364088
YGL080W	0.895595666
YGL081W	1.468602367
YGL082W	3.14810165
YGL083W	1.1711236
YGL084C	1.411396488
YGL085W	0.792999991
YGL086W	1.204452442
YGL087C	0.840371714
YGL089C	1.297142119
YGL090W	1.743999175
YGL094C	1.175053218
YGL095C	1.0
YGL096W	0.692740944
YGL098W	25.95828116
YGL099W	16.93999132
YGL100W	1.0
YGL101W	0.90706867
YGL103W	1.0
YGL104C	0.512749347
YGL108C	3.459082663
YGL109W	0.721453953
YGL110C	0.867657627
YGL114W	0.565905567
YGL115W	0.424467663
YGL117W	0.260915227
YGL120C	1.0
YGL121C	0.910519437
YGL122C	1.0
YGL124C	1.040974699
YGL126W	0.734856036
YGL127C	1.0
YGL130W	8.481339257
YGL131C	0.904349361
YGL132W	0.592956455
YGL133W	0.944413925
YGL134W	1.0
YGL135W	1.0
YGL136C	0.153946686
YGL137W	1.0
YGL138C	0.228319634
YGL139W	2.053455893
YGL140C	0.973384181
YGL141W	2.277300046
YGL142C	31.37624684
YGL144C	0.776675682
YGL146C	0.701415851
YGL148W	0.05733776
YGL149W	0.917082048
YGL151W	0.865648976
YGL152C	0.406908471
YGL153W	0.569513198
YGL154C	3.409030688
YGL155W	17.13784183
YGL156W	1.701277026
YGL157W	0.527346168
YGL158W	1.051748051
YGL159W	0.590336933
YGL160W	2.370809007
YGL161C	1.275172916
YGL162W	1.434243566
YGL163C	0.435056332
YGL164C	1.866091844
YGL165C	1.737057695
YGL166W	2.92579178
YGL168W	0.173469669
YGL169W	20.00735874
YGL170C	0.866789588
YGL172W	31.24750885
YGL173C	0.034928939
YGL174W	10.62209856
YGL175C	0.917604812
YGL176C	0.802289608
YGL177W	2.025311651
YGL178W	12.592931
YGL179C	1.412828846
YGL180W	3.540100275
YGL181W	0.822998574
YGL185C	13.27656873
YGL188C-A	16.93837775
YGL191W	15.4277198
YGL192W	0.243589433
YGL194C	0.646050615
YGL195W	0.746753974
YGL196W	0.649959052
YGL197W	0.806176982
YGL198W	0.4176545
YGL199C	1.107610922
YGL202W	1.262668564
YGL205W	0.907816442
YGL207W	21.44864223
YGL208W	1.041654047
YGL209W	1.238923572
YGL210W	0.803439605
YGL211W	0.969989807
YGL212W	0.417502724
YGL213C	0.719428515
YGL214W	0.507925548
YGL215W	1.016522668
YGL216W	1.256086171
YGL217C	1.134128222
YGL218W	0.38573264
YGL219C	0.283726159
YGL221C	0.832122023
YGL222C	1.137908462
YGL224C	2.139738913
YGL226C-A	0.920870109
YGL228W	1.249294508
YGL230C	1.117128806
YGL231C	0.577329972
YGL232W	0.622829314
YGL234W	1.759412502
YGL235W	0.924991104
YGL236C	0.492721937
YGL237C	0.805386993
YGL241W	0.992931967
YGL242C	0.865830042
YGL243W	2.504755741
YGL244W	0.671390326
YGL246C	5.972526413
YGL247W	21.65320685
YGL248W	0.871021192
YGL249W	0.938315998
YGL250W	5.813836598
YGL251C	0.654894048
YGL252C	0.274665194
YGL253W	1.105344145
YGL254W	1.105761764
YGL255W	1.0
YGL256W	1.035616079
YGL257C	0.533825028
YGL258W	0.27269179
YGL259W	1.234043705
YGL260W	0.950361389
YGL261C	1.174431031
YGL262W	2.177116217
YGL263W	1.128886148
YGR001C	10.62166192
YGR002C	1.0
YGR003W	0.763035628
YGR004W	0.799670367
YGR005C	8.217924573
YGR007W	1.034539766
YGR008C	0.885042305
YGR010W	0.733828058
YGR011W	1.145601142
YGR012W	0.68600316
YGR013W	1.0
YGR014W	0.813832285
YGR015C	0.549333942
YGR016W	1.20451984
YGR017W	0.928238982
YGR019W	1.240303675
YGR020C	24.45133048
YGR021W	0.708426025
YGR022C	0.637907619
YGR023W	0.62230925
YGR025W	1.883617271
YGR026W	1.081335874
YGR027C	1.364849005
YGR028W	0.738387997
YGR029W	1.0
YGR030C	21.65358079
YGR031W	0.672462578
YGR032W	0.942516468
YGR033C	0.668412061
YGR034W	1.316954932
YGR035C	0.873558656
YGR035W-A	40.4030212
YGR036C	1.0
YGR037C	2.107239005
YGR038W	0.92147051
YGR039W	1.395208254
YGR040W	0.873286183
YGR041W	8.218457167
YGR042W	0.198546796
YGR043C	0.356577691
YGR044C	0.471557097
YGR045C	1.056204208
YGR048W	17.83081402
YGR049W	0.887079486
YGR050C	0.949390553
YGR051C	1.165711931
YGR052W	1.63438975
YGR053C	1.177471194
YGR055W	0.057626303
YGR058W	0.158671168
YGR059W	1.0
YGR060W	5.729313831
YGR061C	1.043149068
YGR065C	1.0
YGR066C	0.731137725
YGR067C	0.777647038
YGR068C	1.238554946
YGR069W	0.767120143
YGR070W	0.387660854
YGR071C	0.946636165
YGR072W	1.002016528
YGR074W	10.6219776
YGR075C	26.46475864
YGR076C	8.218554241
YGR077C	1.254728611
YGR078C	0.135939196
YGR079W	0.993833216
YGR080W	0.878829099
YGR084C	0.91825044
YGR085C	1.259523091
YGR086C	0.799121789
YGR087C	0.356539043
YGR088W	1.22864532
YGR089W	0.650600098
YGR090W	13.02443944
YGR092W	0.13019436
YGR093W	0.172206581
YGR097W	1.0
YGR100W	1.236097164
YGR101W	0.396899637
YGR103W	3.409180375
YGR106C	0.160380327
YGR107W	0.839227624
YGR108W	1.270644397
YGR109C	2.083255999
YGR111W	0.93283174
YGR113W	1.0
YGR117C	0.976279944
YGR118W	0.973829668
YGR120C	13.02471902
YGR121C	2.123797186
YGR121W-A	21.93650999
YGR122C-A	1.362007551
YGR122W	1.156523119
YGR123C	0.139348043
YGR124W	2.600900495
YGR125W	0.767322273
YGR126W	0.959469896
YGR127W	1.080433283
YGR129W	1.0550674
YGR130C	1.0
YGR131W	1.238675462
YGR132C	1.0
YGR133W	0.297397288
YGR134W	1.576845391
YGR135W	0.210161833
YGR136W	0.382077355
YGR137W	0.371874772
YGR139W	0.661426531
YGR141W	1.467013973
YGR142W	0.923506173
YGR143W	0.32350363
YGR144W	1.05212883
YGR145W	1.0
YGR146C	1.447594259
YGR148C	1.041184561
YGR149W	0.575476957
YGR150C	1.0
YGR151C	0.850508855
YGR152C	0.442393049
YGR153W	4.677939296
YGR154C	2.646165304
YGR155W	1.0
YGR157W	0.929918721
YGR158C	39.1107513
YGR163W	0.551013934
YGR164W	4.814618914
YGR166W	1.0
YGR168C	0.727455663
YGR169C	0.520401249
YGR169C-A	17.83085557
YGR170W	0.813772091
YGR172C	8.218114129
YGR173W	1.875859171
YGR174C	0.860547044
YGR174W-A	8.141516181
YGR175C	12.40885656
YGR176W	0.723093318
YGR177C	2.395400968
YGR178C	1.2708406
YGR180C	1.0
YGR181W	1.727563588
YGR182C	0.452288095
YGR183C	0.643128506
YGR184C	1.074859206
YGR187C	2.707207918
YGR188C	0.29030653
YGR189C	0.806767989
YGR192C	2.203231181
YGR193C	1.922987173
YGR194C	0.808311733
YGR195W	13.0750216
YGR196C	2.195097056
YGR197C	1.046786837
YGR199W	1.061726443
YGR200C	0.405707864
YGR201C	0.421857844
YGR202C	0.498237384
YGR203W	1.124865036
YGR205W	0.57485832
YGR206W	0.546635519
YGR207C	0.856918504
YGR208W	0.966496056
YGR209C	0.952033148
YGR210C	0.641953941
YGR211W	1.0
YGR212W	0.798846332
YGR213C	1.048755947
YGR214W	1.594137271
YGR216C	30.45870117
YGR221C	1.072692812
YGR223C	1.045612475
YGR224W	1.207514572
YGR225W	1.061975538
YGR226C	0.864170032
YGR227W	0.750779423
YGR228W	2.867391363
YGR229C	1.388584055
YGR230W	0.488217851
YGR231C	1.547631262
YGR232W	1.025617515
YGR233C	1.322041821
YGR234W	1.913681232
YGR235C	2.743231199
YGR236C	1.626835127
YGR237C	0.691043577
YGR238C	1.262364056
YGR239C	0.928739083
YGR240C	1.0
YGR241C	0.590127866
YGR242W	0.81906387
YGR243W	0.737744063
YGR244C	0.218618189
YGR247W	0.867598983
YGR249W	1.883180542
YGR250C	1.410207418
YGR252W	1.0
YGR253C	1.0
YGR254W	1.244484469
YGR256W	0.649790745
YGR259C	0.788621905
YGR260W	1.172423296
YGR261C	1.18311142
YGR263C	0.909424819
YGR264C	1.0
YGR266W	1.280498292
YGR267C	10.62200351
YGR268C	1.150398059
YGR269W	0.656686236
YGR270W	0.887523809
YGR271C-A	1.926075142
YGR271W	1.027845303
YGR273C	0.91147909
YGR275W	1.855475577
YGR276C	1.07137585
YGR278W	1.0
YGR279C	2.785838975
YGR280C	29.83910466
YGR281W	2.593285255
YGR282C	0.283674511
YGR283C	1.718985553
YGR284C	1.643143729
YGR286C	1.046780799
YGR287C	1.119478493
YGR288W	3.683994637
YGR291C	1.398073317
YGR292W	0.920891646
YGR295C	1.154890513
YHL001W	1.0
YHL002W	0.52336762
YHL003C	1.257796222
YHL004W	1.0
YHL005C	0.359917712
YHL006C	0.976383269
YHL008C	1.000927255
YHL009C	1.12733934
YHL010C	0.84291568
YHL011C	1.0
YHL012W	1.222527908
YHL013C	0.914365944
YHL014C	1.226847619
YHL015W	3.474730777
YHL015W-A	8.217706545
YHL016C	0.925314968
YHL017W	1.203991113
YHL019C	1.157263947
YHL020C	1.810890051
YHL021C	1.076726278
YHL022C	1.22459772
YHL023C	1.539475612
YHL024W	1.162144664
YHL025W	0.267511465
YHL026C	1.0
YHL027W	1.277509254
YHL028W	0.275630673
YHL029C	0.572735229
YHL030W	0.853165498
YHL031C	0.1597737
YHL032C	0.866410022
YHL033C	1.957658473
YHL034C	1.219111548
YHL035C	0.520945765
YHL036W	1.391275623
YHL039W	2.122909452
YHL040C	0.508769686
YHL041W	1.0
YHL042W	5.814222301
YHL043W	1.692429216
YHL044W	1.390787692
YHL045W	1.335018312
YHL047C	1.092893393
YHR001W-A	0.963241615
YHR003C	2.666871982
YHR004C	0.556646719
YHR005C	1.0
YHR006W	0.748397791
YHR007C	1.0
YHR007C-A	16.94035457
YHR008C	0.247033766
YHR009C	0.429260839
YHR010W	15.42790264
YHR013C	1.0
YHR014W	2.879661783
YHR015W	3.40892114
YHR016C	0.651908014
YHR017W	1.041697528
YHR018C	13.02461958
YHR021C	2.06809514
YHR021W-A	0.906795006
YHR022C	1.223489198
YHR022C-A	13.02553241
YHR024C	1.0
YHR025W	0.816677468
YHR026W	5.597525557
YHR028C	0.777467391
YHR029C	1.230409192
YHR030C	24.06414162
YHR031C	1.467448292
YHR032W	0.908939975
YHR033W	1.159348846
YHR034C	0.142196187
YHR035W	1.162425111
YHR037W	1.102445874
YHR038W	1.0
YHR039C	0.776191993
YHR041C	3.087308795
YHR042W	22.63422465
YHR043C	1.10031433
YHR044C	1.090577076
YHR045W	0.695981963
YHR046C	1.0
YHR047C	2.413515115
YHR049C-A	0.699560143
YHR049W	1.065722945
YHR050W-A	1.0
YHR057C	0.802740982
YHR059W	1.461045246
YHR061C	0.609733419
YHR062C	1.0
YHR065C	5.81361986
YHR066W	3.247898392
YHR067W	0.951636028
YHR070W	1.0
YHR071W	5.813740402
YHR072W-A	1.0
YHR073W	0.589266799
YHR075C	0.667535888
YHR076W	1.143410498
YHR077C	0.889134539
YHR078W	0.680583863
YHR079C	1.280486095
YHR079C-A	2.15392643
YHR080C	1.214564565
YHR081W	1.751064184
YHR082C	0.541991264
YHR083W	3.408929125
YHR085W	0.24360485
YHR087W	0.730989636
YHR088W	4.611642628
YHR089C	20.23234996
YHR090C	14.67466336
YHR091C	1.0
YHR092C	2.569620571
YHR093W	2.254903556
YHR094C	1.442907593
YHR095W	0.608485767
YHR096C	0.599297234
YHR097C	0.780081826
YHR098C	1.0
YHR101C	17.83109061
YHR103W	0.880509592
YHR104W	0.697447627
YHR105W	0.988491875
YHR106W	0.972807384
YHR107C	13.02451131
YHR108W	1.120960275
YHR109W	1.0
YHR110W	0.936605385
YHR111W	0.75130545
YHR112C	1.167036558
YHR113W	0.653546963
YHR114W	1.158908329
YHR115C	1.019559229
YHR116W	0.541703798
YHR117W	1.0
YHR120W	1.0
YHR121W	1.508635219
YHR122W	22.63434857
YHR123W	0.927985992
YHR124W	0.978206597
YHR125W	1.143709118
YHR126C	1.538104704
YHR127W	0.645897769
YHR129C	0.828299301
YHR130C	1.156802026
YHR131C	0.342708079
YHR132C	0.847950459
YHR132W-A	1.110454689
YHR133C	0.746652179
YHR134W	1.102605658
YHR135C	1.895318592
YHR136C	1.307544675
YHR137W	0.424458825
YHR138C	0.800942954
YHR139C	1.03897921
YHR139C-A	0.828566605
YHR140W	2.151435859
YHR141C	47.84003591
YHR142W	0.730001905
YHR143W	0.722184723
YHR143W-A	8.481155206
YHR148W	22.6345557
YHR150W	0.931643578
YHR151C	1.465458614
YHR152W	0.834017513
YHR153C	0.945305964
YHR155W	1.186451917
YHR156C	1.290125398
YHR157W	0.288096196
YHR158C	1.590513122
YHR159W	5.976658042
YHR160C	0.804097628
YHR161C	1.50607903
YHR162W	0.759603602
YHR163W	1.11944786
YHR167W	0.047891343
YHR169W	1.0
YHR171W	1.174489117
YHR175W-A	15.42836339
YHR178W	0.243156045
YHR179W	0.794625072
YHR180W	0.423291626
YHR181W	0.833073017
YHR182W	1.044561186
YHR184W	1.064291598
YHR185C	1.033569977
YHR187W	1.0
YHR189W	0.666712874
YHR190W	13.02465511
YHR191C	0.294190785
YHR192W	13.24789602
YHR195W	3.473181807
YHR197W	1.0
YHR198C	1.283363568
YHR199C	1.054474479
YHR199C-A	1.0
YHR200W	2.047358187
YHR202W	0.881843768
YHR203C	1.469452194
YHR205W	10.6217851
YHR206W	1.413973547
YHR207C	0.742336592
YHR209W	2.10662591
YHR210C	1.301120117
YIL001W	0.9396677
YIL002C	1.0
YIL003W	14.64852254
YIL004C	10.62124513
YIL005W	0.384406976
YIL006W	1.238802823
YIL007C	1.124372228
YIL008W	1.003661893
YIL009C-A	0.684692079
YIL009W	7.868722425
YIL010W	1.160409649
YIL012W	0.696916568
YIL013C	2.69701274
YIL014C-A	0.964741885
YIL014W	1.135426632
YIL016W	0.360573919
YIL017C	0.350965042
YIL020C	1.0
YIL022W	17.83089624
YIL023C	0.491156793
YIL027C	1.281564507
YIL028W	0.666842771
YIL030C	0.879202102
YIL031W	1.0
YIL032C	0.509337016
YIL033C	1.0
YIL034C	0.555501194
YIL036W	0.963709737
YIL037C	1.366164178
YIL039W	1.574546533
YIL040W	1.122118918
YIL041W	0.511191766
YIL043C	0.35081752
YIL044C	0.983720448
YIL045W	0.865416088
YIL046W-A	15.42761814
YIL048W	1.0
YIL050W	1.028403241
YIL052C	1.0
YIL053W	1.676352222
YIL054W	0.954409918
YIL055C	0.555027719
YIL056W	1.238374391
YIL057C	0.32254948
YIL058W	0.816021883
YIL059C	1.897131486
YIL060W	1.282832
YIL061C	23.70363719
YIL063C	24.91773963
YIL064W	1.425739961
YIL065C	0.95888872
YIL066C	0.346678088
YIL067C	0.595919474
YIL069C	43.58674837
YIL070C	1.0
YIL072W	3.544599802
YIL073C	0.689649322
YIL074C	1.193813435
YIL075C	8.217761828
YIL076W	0.079266931
YIL077C	1.418298987
YIL078W	1.0
YIL079C	1.436365203
YIL083C	3.408997506
YIL084C	1.791309395
YIL085C	0.982764216
YIL086C	1.234226055
YIL087C	1.239280839
YIL088C	1.212392457
YIL089W	1.172793563
YIL090W	0.707179091
YIL091C	1.0
YIL092W	1.055982545
YIL095W	0.554623309
YIL096C	0.901450621
YIL097W	0.342071093
YIL098C	0.616663423
YIL099W	0.874077785
YIL100W	0.884547553
YIL101C	0.20625046
YIL102C	1.383275959
YIL103W	1.453728085
YIL104C	1.0
YIL105C	1.122322244
YIL106W	7.871067081
YIL107C	0.345491496
YIL108W	0.873451933
YIL110W	1.607731301
YIL111W	0.226352715
YIL112W	1.357453236
YIL113W	0.385892886
YIL114C	1.07607061
YIL117C	2.081279229
YIL119C	1.66465395
YIL120W	0.77852759
YIL121W	10.98085055
YIL122W	0.556541162
YIL123W	0.548487448
YIL124W	0.370281032
YIL128W	0.531105333
YIL130W	2.112468427
YIL131C	2.327370317
YIL132C	1.0
YIL133C	1.766299049
YIL134C-A	64.16673339
YIL134W	0.396249809
YIL135C	0.53405206
YIL136W	0.910596924
YIL137C	0.952017415
YIL138C	0.677489216
YIL139C	0.934327451
YIL140W	0.926469595
YIL141W	0.854094142
YIL145C	1.267503401
YIL146C	0.924640799
YIL148W	0.887123432
YIL149C	0.671180402
YIL150C	20.232431
YIL152W	1.101528054
YIL153W	0.401358009
YIL155C	2.867144383
YIL156W	0.519713144
YIL157C	12.71564537
YIL158W	0.898520015
YIL160C	0.308233612
YIL161W	0.367651266
YIL162W	1.205559243
YIL163C	0.554751759
YIL164C	2.28013208
YIL165C	1.047376788
YIL166C	1.34967845
YIL173W	1.463431226
YIR001C	1.421863281
YIR002C	1.024185466
YIR003W	0.971179831
YIR004W	1.0
YIR005W	1.492321586
YIR007W	1.085844398
YIR010W	17.83128018
YIR011C	10.96878026
YIR012W	1.0
YIR013C	0.84284172
YIR014W	2.664673294
YIR015W	8.29502105
YIR016W	1.106003641
YIR017C	0.431147685
YIR018C-A	3.409104227
YIR018W	2.408723092
YIR019C	1.950236361
YIR020C	0.931593426
YIR020W-A	3.305666808
YIR021W-A	93.19386443
YIR022W	3.409144272
YIR023W	2.104068841
YIR024C	0.734448236
YIR025W	0.416978276
YIR027C	1.338961527
YIR028W	3.281686558
YIR029W	0.623189525
YIR030C	0.61808525
YIR031C	2.167335933
YIR032C	1.177536605
YIR033W	0.242356029
YIR035C	0.8206949
YIR036C	0.785889633
YIR037W	1.215948173
YIR038C	0.425606562
YIR039C	0.481657957
YIR042C	0.943343497
YJL002C	1.0
YJL004C	0.793182467
YJL007C	0.89387404
YJL011C	8.218613241
YJL012C	5.813462574
YJL013C	0.845885274
YJL014W	1.0
YJL016W	0.75383075
YJL020C	1.1270585035
YJL023C	13.02447731
YJL024C	0.961184839
YJL025W	1.0
YJL030W	0.477555821
YJL031C	3.409133091
YJL036W	0.363869712
YJL037W	2.840224411
YJL038C	0.510466589
YJL042W	0.783184911
YJL043W	1.156998538
YJL044C	0.869763631
YJL045W	1.268499453
YJL046W	0.595421689
YJL047C	0.925461697
YJL047C-A	55.01461823
YJL048C	1.704240633
YJL049W	0.727933583
YJL051W	4.925646941
YJL053W	0.662927156
YJL054W	28.71956062
YJL055W	0.799566871
YJL057C	1.067938676
YJL058C	0.622971693
YJL060W	0.656856111
YJL061W	20.23263466
YJL062W	0.259485979
YJL064W	0.717523354
YJL065C	1.037652425
YJL067W	0.7924272
YJL068C	0.641984792
YJL069C	1.0
YJL070C	2.760103389
YJL071W	1.0
YJL072C	16.94067977
YJL073W	2.378756209
YJL077C	1.93494922
YJL077W-B	8.217735219
YJL079C	0.680617086
YJL081C	1.0
YJL082W	0.708513132
YJL083W	4.07031255
YJL084C	0.948326591
YJL085W	13.0257555
YJL087C	1.0
YJL088W	25.0363675
YJL089W	0.82875901
YJL090C	0.380497788
YJL092W	0.824658075
YJL093C	1.430612189
YJL094C	1.579485909
YJL095W	1.012945241
YJL096W	8.218386461
YJL098W	1.800772993
YJL099W	0.687697
YJL100W	2.436025061
YJL101C	0.214679916
YJL103C	1.362432448
YJL104W	1.0
YJL105W	0.942467662
YJL106W	1.617314747
YJL107C	0.934334578
YJL108C	0.589121789
YJL110C	0.385701414
YJL111W	13.02436343
YJL112W	1.847654846
YJL115W	0.920481533
YJL116C	1.234243657
YJL117W	1.13679158
YJL119C	0.843520478
YJL120W	0.080542841
YJL121C	0.053448869
YJL122W	1.657547894
YJL123C	0.670020405
YJL124C	0.134606082
YJL126W	0.85003617
YJL128C	0.683826781
YJL132W	1.146841416
YJL133W	2.219106902
YJL134W	0.981883509
YJL135W	1.20034976
YJL136C	0.753980018
YJL137C	1.326202421
YJL138C	0.659537816
YJL139C	1.304860068
YJL141C	0.78198151
YJL142C	1.235311842
YJL143W	7.870002312
YJL144W	1.497067383
YJL145W	0.852178258
YJL146W	1.662710624
YJL147C	1.671384183
YJL148W	0.195697332
YJL149W	0.697350628
YJL150W	0.83204425
YJL151C	0.994108884
YJL152W	1.612987801
YJL153C	0.989868993
YJL154C	0.353952761
YJL155C	1.828973741
YJL157C	0.778386086
YJL158C	0.639394196
YJL160C	0.8777944245
YJL161W	1.779529004
YJL162C	1.738168278
YJL164C	1.445587248
YJL165C	0.923608728
YJL166W	1.0
YJL167W	1.0
YJL168C	0.479009453
YJL169W	0.498345273
