orf	hom | growth (culture turbidity) | standard | SC | Tun NM~Wu MJ, 2013	hom | growth (culture turbidity) | diamide [0.8 mM] | SC | Tun NM~Wu MJ, 2013	hom | growth (culture turbidity) | aluminium sulphate [0.4 mM] | SC | Tun NM~Wu MJ, 2013	hom | growth (culture turbidity) | aluminium sulphate [0.4 mM], diamide [0.8 mM] | SC | Tun NM~Wu MJ, 2013
YBL106C	-0.6312778192593036	0.439450796636675	-1.312521293632628	-1.072734972046721
YBL107C	-1.4443451448296014	1.600196200696579	-0.9209335184765125	-0.7910677207554974
YBR001C	-1.2168661042939508	-0.6208433350071536	-0.7015062466986168	-0.5418522526518432
YBR003W	0.3354542155734553	-1.316989698207574	-1.4613494760691261	-1.58163712038361
YBR005W	0.34484311753582136	-0.29309430236834405	-0.6930326347554755	-0.7356111701795005
YBR006W	-1.2031269517839516	-1.4390238804681617	-1.0244842098608167	-1.039178324399543
YBR007C	-0.708049184518819	-1.6233352320351033	-1.1365043095505054	-1.062950250170325
YBR008C	-0.7434192938293444	-1.8027785884857312	-1.5723965673589755	-1.0127212783207882
YBR009C	0.35273484652717985	-1.6119378664014468	-1.3374391051856742	-1.2769626897192279
YBR010W	-0.7678205048131843	-0.08120214625603461	-1.2506144983408247	-1.1971704756815968
YBR012C	-1.5184741581065	-0.8403352934307924	-1.062095063900562	-0.529986964787586
YBR013C	-1.5769425310290446	-0.8392198104363165	-0.6758371093325369	-0.6277624203314264
YBR014C	-1.49857880942539	-1.30825476750006	-0.9328342030101351	-0.7564114288101451
YBR015C	-0.856254515244676	-1.0014081018393892	-2.523720240458759	-1.6459417249161763
YBR016W	-1.1623974053795139	-1.4688161434595186	-0.1440410678312498	-0.8806958056227074
YBR018C	-1.4893122837323194	-1.5508487021413113	-0.8625847528511157	-0.7283978020972746
YBR019C	0.33703110297870914	-2.5104232110426894	-1.6347306410456979	-1.2000067235823033
YBR020W	-1.0245211654459108	-0.18726294341154584	-0.8276478713533014	-0.9591911352928577
YBR022W	-1.2098274937619329	-0.8207655537833551	-0.9599485734779524	-0.89452115488836
YBR023C	-1.6588265615890958	0.0019086657727773399	-0.9844296211434533	-1.1191266506309059
YBR024W	-1.8420493009661318	-0.3469778408109732	-0.1918173313373092	-0.11598583311567702
YBR025C	-1.79461164362257	-0.32835347362963757	-0.6358010603830161	-0.5061476891447303
YBR026C	-0.4601132395828123	-0.4938968854216095	-1.0095953630891938	-0.8007649125514956
YBR027C	-1.1775431478881904	-0.9140076418557544	-0.7115999389412878	-0.7645476499823247
YBR028C	-0.8208772358667781	-1.2661200923946485	-0.47906128374905727	-0.5580409418262048
YBR030W	-1.2134146433034587	-1.5067957422003073	-0.9274058017053718	-0.6784654252808312
YBR031W	0.10023037580717577	-2.12439098988066	-2.021917302416428	-1.6710042758507995
YBR032W	-1.1631945497220828	0.12161362507393154	-1.4211797717664503	-1.216046838705097
YBR033W	-1.5563587563442267	-1.1656928831661197	-1.256923715942784	-0.9468872268717725
YBR034C	-1.501754007875344	-0.6877478242509244	-1.0936940483742703	-0.5417273490461476
YBR035C	-0.39615955089063026	-1.3011914505814042	-2.5442610088114064	-1.9638075488240347
YBR036C	-1.1047859858410798	-1.5219180356038866	-1.4865988836800348	-1.243357916997011
YBR037C	-1.658858901926843	0.0639034525669254	-1.0168508649072923	-0.8589210062395765
YBR038W	-1.4079895151960682	-1.4692182219446352	-1.1869515256412873	-0.8695871886601678
YBR040W	-1.0984831597388607	-1.5447208197319422	-1.0622075858990632	-0.9766498401615131
YBR041W	-1.185401739476378	-1.4547705786460476	-1.037628376447277	-0.8971016702213618
YBR042C	-1.7976783575176836	-1.8028704413553451	-2.4030092674350674	-1.7307158858385658
YBR043C	-1.183123158286124	-2.29072597940876	-1.223588297192891	-0.7076745845903021
YBR044C	0.10086108156194776	-1.4620535673465074	-0.6735894592201593	-1.3277659603299263
YBR045C	-0.4521417961571897	-1.7447313070549242	-1.4901801375780057	-1.1824469824933521
YBR046C	-1.0117600658320824	-0.8627290685282791	-0.3253466707032633	-0.8899195544313088
YBR047W	-1.4083115582906534	-0.3898823376420693	-0.5063715131012171	-0.3275076779951924
YBR048W	-1.246460088011548	0.20393432639349235	-1.8850298719726704	-1.2977790018425361
YBR050C	-1.2413667185892165	-0.9898999676820429	-1.0371216013440998	-0.9972957055686223
YBR051W	-1.6825413971722902	-0.09538904923946367	-0.6381621377302249	-0.5751983852543664
YBR052C	-1.8144282477614577	-0.25135310052915594	-0.0445706418332344	-0.4203832295342395
YBR053C	-1.4551810049055598	-0.8949780650320324	-0.4165023369201902	-0.2773711341672568
YBR054W	-1.5621861845580678	-1.1132648781784371	-0.35545499433219946	-0.346169292356597
YBR056W	-0.7907349046484823	-0.4665377874963366	-1.3882313134980244	-0.9108099350769473
YBR056W-A	-1.179634655574591	1.7319092568673775	-0.3020023785379592	0.2775156527520333
YBR057C	-0.21660675228014858	-1.3181772953124886	-2.6708617139808064	-1.8574102227954785
YBR058C	-0.8640838933419145	-0.6971482885896191	-1.9393025091327578	-1.6126033331399148
YBR058C-A	-1.477743398408517	-3.6714309585983895	0.6813583599998432	0.22465774443520248
YBR059C	-1.1830872508833048	-0.871761307797146	-1.088943472747999	-0.559616356625923
YBR062C	-1.1357877619515506	0.24972357672695375	-1.4928271139418288	-0.9091336719675892
YBR063C	-1.171864245578402	-0.8808559374518794	-0.7905020904883445	-1.1530975103465029
YBR064W	-1.8414902508412798	0.029908166003222495	0.24928954695713923	-0.37997092384918146
YBR065C	-1.526849389606772	-0.2831249180040188	-0.10783433548563884	-0.5298031976903518
YBR066C	-1.8135447616009062	-0.6753483475727877	-0.023480402078253457	-0.4176588064787428
YBR067C	-1.0117897647576923	-1.949763355425878	-1.2428961743716558	-0.8093632805125156
YBR068C	-0.39452641298196084	-1.3873651744724322	-1.9239603608400582	-1.0833612436123303
YBR069C	0.1625034473673141	-1.7113541069446838	-1.8258468298953017	-1.4428504656095793
YBR071W	-0.3820173966751956	-1.5002910948040822	-1.773390854339088	-1.0933005192745715
YBR072C-A	-0.00017534326584360075	-0.09323071899958607	0.3860315077954836	-0.6262937162614708
YBR072W	-0.3580787637349369	-1.1757798650229117	-1.470691844510238	-1.3577423081006301
YBR073W	-0.4515261797342224	-1.0319464864383268	-1.592834430105712	-1.2047471722325056
YBR074W	-0.05905886485110404	-1.0525778380106827	-1.0430767720376968	-0.8026310159257358
YBR076W	-1.0079503670040348	-1.1640607846138722	-1.1359980818695166	-0.8418760582369679
YBR077C	0.052051757486308296	-1.2278746790038964	-1.1648094337120576	-0.723995836395184
YBR078W	-0.3350214124837707	-1.735614018767521	-2.200632770699454	-0.9654097401987799
YBR083W	-1.7976783575176836	0.0361519113677667	0.35773584942064857	0.9938296476740827
YBR084C-A	-1.08394588577677	-0.20940072817987235	-1.6833076084207197	-1.621866125326744
YBR084W	0.47829295643395914	-0.6014120957197395	-0.44337695754180695	-0.8844297869072921
YBR085C-A	-0.23654762884616132	0.21892820933848303	0.18386271313212776	-0.08070710877208717
YBR089C-A	0.04581641524561529	0.19100696152908075	0.1056825884408667	0.007250355681682063
YBR090C	-1.182915953397185	-0.792129911492269	0.20719227779995403	0.8943438055590334
YBR092C	-0.06466793228986926	-0.10715130710735794	0.39523223291368004	0.09049764272049379
YBR093C	0.36934776551495474	-1.346409228004246	0.12972892408351394	0.5615080177790637
YBR094W	-0.0572172643007045	-1.3857423253827308	-0.06556143362887197	0.2807815786632431
YBR098W	-0.2816032050493067	-0.4300540788184448	0.09665588358480967	-0.4091747076739399
YBR099C	0.4719225096700614	-1.2800434722945235	-0.03626095290526382	-1.3999955928688876
YBR101C	0.07698844858955071	-1.1481977079317316	0.07201258442303866	-1.6031049234044894
YBR103W	0.004244027690544569	-2.390294832117265	-0.10840543886616286	-0.43300273689902474
YBR104W	0.47809496155491904	-1.2728759438263448	-0.1750912405498219	0.33813203804608266
YBR105C	-0.8494209910928383	-0.31147623656964457	-0.4153934871577395	-0.2856998395831711
YBR106W	0.35359421508386235	-1.4775624968893497	-0.2130676504497404	-0.47155302701577345
YBR107C	0.020059645474623886	0.3715274103014704	-0.15370084677883863	-1.3215585869900135
YBR108W	0.3996779157946362	-0.17640474447552423	-0.36830448796112913	-1.636592107168712
YBR111W-A	-0.22114947382844594	0.21116958996869495	0.33074057149255726	-0.09282652711590857
YBR112C	0.01339049989873658	-0.17682388645658606	0.35600162830605386	0.23069364701947112
YBR113W	0.4023603497775556	-2.1544410629973205	-0.17147348263082057	-1.5696217044706742
YBR114W	-0.2797232865700756	-2.135868334635383	-0.2306948371850699	0.2080487852391155
YBR116C	0.4781256516120376	-1.4921311026484574	-0.3443661734912119	0.4177642324338622
YBR119W	-0.216346499627488	0.35606134576924436	0.5369705784244383	-0.025981080451707477
YBR120C	0.07990657715799954	-0.2988519908039812	-0.17848218761448828	-1.7424725516972308
YBR122C	0.36083163440967697	-0.23506698495600703	0.16976839520377204	0.320497111888573
YBR125C	-1.2407548404068998	-0.7420568157566251	1.4866785824898654	1.0017306809461493
YBR126C	0.47332270663044346	-0.915878762666329	-0.44545452703900273	0.4254050890307604
YBR127C	-0.01866175739966948	-2.5352766428001168	-2.307192294298481	-2.764773115055475
YBR128C	-0.294300886408054	-2.6696691014679246	0.6628951395777549	-0.3633965291218098
YBR129C	-0.2698468967781986	-2.8956486238946755	-0.08565550697744126	0.7641096683981231
YBR130C	-0.042558761895453594	-1.3451021917850072	-0.9852988254504595	-0.9310307565227696
YBR131W	-0.2777441042248704	-1.392369499190461	-0.09147116666320038	0.09174840496394056
YBR133C	0.04086213735094001	-1.0902383221203928	-0.07106637538269625	-0.4159639853295914
YBR134W	0.36934776551495474	-1.5750918525249702	-0.5052828789798469	-1.4202823265590228
YBR137W	0.09230778981232712	-1.9395664681657898	-0.059449168096096044	-1.4896897568003629
YBR138C	0.021980493713481458	-2.5791197936385855	-0.6899787062743783	-0.8650540946968557
YBR139W	0.34845832135581295	-2.722679469753734	-0.34199468467641997	-1.0198930811765314
YBR141C	-0.29363792475930794	-1.0444178137050535	0.5634611711264851	0.06569547148829942
YBR144C	-0.22256422549947738	-0.20124832052759686	0.1496038018735152	-1.4257323010984744
YBR145W	0.007396797460799366	-1.248731725702806	0.04993314803733206	-0.8561772331905018
YBR146W	-0.2162680462126154	-0.9697468147205766	0.60860463238377	-0.6895790628858484
YBR147W	0.09230778981232712	-2.4957363475610155	0.3214890932920735	-0.058574510770435934
YBR148W	0.05191077788140867	-2.034790517560714	-0.06881610007282346	-0.5205199550597114
YBR149W	0.36720913249577336	-2.0746842537141763	-0.22759554499421408	-1.5554828630298496
YBR150C	-1.0450398828966418	-0.028558394620540238	0.9806834216293279	0.6191524481555583
YBR151W	-0.2230938536050805	-3.28932193114043	0.5725322367162952	0.1505780589980472
YBR156C	-0.26746915225552165	-1.8635992051618266	0.08296955066718802	-0.7142891093703669
YBR157C	0.17624861201524916	-0.465489722162566	0.07690375455446072	-0.4883499798212425
YBR158W	-0.27151284618649896	-1.939093050846819	0.6531680018492863	-0.7265533173480496
YBR159W	-0.23244230277676603	-2.5384708503509525	0.0530032368774706	0.27246085541224135
YBR161W	0.0496002009437656	-1.857513366032339	0.17341574312680885	-0.35281107955865376
YBR162C	0.07996432415348963	-1.2674636968437074	0.3174523145555192	-0.5093649397469592
YBR162W-A	0.3992250921807171	-1.959986791907813	0.12424614375919261	0.09127651487438711
YBR163W	0.41657016547943765	-0.5112905051399765	0.10587775091598889	0.031134416345072573
YBR164C	0.3290596595531025	-1.3862709868618313	0.15524936946314669	-0.5954529601252785
YBR168W	0.0019798559617737847	-0.4461629720064698	-1.478284677485697	-0.8883269167024771
YBR169C	-0.38443240704985254	-0.5543885155630784	0.6019035306327966	-0.04747621690692224
YBR170C	0.3930243572467032	-1.9792423305536209	-0.0660129859049315	-0.9678617432444343
YBR171W	0.4302969910583939	-2.17665089284566	-0.42574678288326945	-2.5168343842007537
YBR172C	-0.2940840159141274	-2.3602249572121714	0.6714813229269438	-1.1967310112616922
YBR173C	0.0832232168993606	-1.1082865995936064	-0.37499227771390603	0.12159661399814767
YBR174C	0.07958710304477462	-0.5823541193248593	-2.450397403292141	-1.6190766346850414
YBR175W	-0.07476572953445766	0.07344670869706138	-2.2694401148223546	-1.2028524038522563
YBR176W	-0.22250447731816764	-0.21407904106383716	-0.09141979803008136	0.8385337532144278
YBR177C	-0.21933255924585301	0.4589804223716627	0.15983067076927565	0.8313621423477243
YBR178W	-0.10253540115928758	0.1307395671314759	0.22389856449204076	0.5597707348440502
YBR179C	0.43834514216650433	-0.7352875280337886	0.13341433755707066	-0.6512066205208655
YBR180W	0.37632623157281053	-1.0513074656528556	-0.3770874843543679	-0.27390874726606507
