orf	hom | growth (culture turbidity) | standard | SC | Tun NM~Wu MJ, 2013	hom | growth (culture turbidity) | diamide [0.8 mM] | SC | Tun NM~Wu MJ, 2013	hom | growth (culture turbidity) | aluminium sulphate [0.4 mM] | SC | Tun NM~Wu MJ, 2013	hom | growth (culture turbidity) | aluminium sulphate [0.4 mM], diamide [0.8 mM] | SC | Tun NM~Wu MJ, 2013
YER047C	0.869227611044357	1.1643393475760928	1.0780484639730625	1.168389139995273
YER048C	0.82959649036783	1.1588762269516049	0.9958360544792567	0.6979063235807482
YER049W	0.8498774413497541	1.1391798619161644	1.047424226353448	1.245274252933755
YER050C	1.0126749378438655	0.9858145295012695	0.9572103263499881	1.1415692051228374
YER051W	0.7499547903292939	1.158974246848914	1.1587743232836558	1.381967905481793
YER052C	0.789175290784287	1.0697119378360784	1.1685684401752006	1.2896740569681138
YER053C	0.783296697180227	1.1705376107133958	1.1129840226423742	1.468027350674959
YER053C-A	1.0086204014433562	0.9634977399342193	0.9965123641011724	1.1303767202507244
YER054C	0.9719937208632021	0.9645836513883003	0.9537981135531332	0.9513283931404175
YER055C	0.9721151182394663	1.0385975721416045	1.0644871714407915	1.171115112801043
YER056C	0.9698263359066944	1.0105553181741067	1.0595052197655717	1.1751164585117824
YER056C-A	0.9603217767870373	1.0086829276251055	0.9493073312630994	1.0698863839134258
YER057C	0.78534592623803	1.0662221005890256	1.2245312082427073	1.2412675593941778
YER058W	0.7987497359441309	1.1537996618615718	0.9640003643399833	0.91106470791605
YER059W	0.8264299057301661	1.151028379235056	0.9665076599649283	1.0983924673953567
YER060W	0.8296150790643161	0.9873104688888996	1.081028708856689	1.1645990493288623
YER060W-A	0.8240953579738661	0.9836517637158676	1.0783453117588968	1.143312846483552
YER061C	0.9439519772526759	1.0739868412564215	1.005723563105738	1.212082232469265
YER062C	0.7760878120843772	1.0403452442197094	1.1810349644034155	1.3094808399466957
YER063W	0.943981695459913	0.9870931362786232	1.05520358117894	1.196798236575908
YER064C	1.0108964215554554	0.8977717437003174	1.079306764103522	1.1098643444458511
YER065C	0.9160859720882695	1.0920282127993477	1.0523907062737252	1.2445112958317768
YER066C-A	0.8226977948085691	1.2353329345430475	1.1773646623153116	1.293665148124547
YER066W	1.0089307325957735	0.9461307394876998	1.031586884399812	1.0637223166414445
YER067C-A	0.8300706890875077	1.1290810228797579	1.1893360401511677	1.2989244484593936
YER067W	0.826531682603936	1.0718774457181965	1.0705721764157754	1.1922629478505002
YER068C-A	0.8315051031170724	1.1273818114185579	1.0393490355272423	1.1332685223458316
YER068W	0.9369318328616918	0.24750508520269593	0.9427947647374203	0.2812853031736413
YER069W	0.7968589674837007	1.1420149046047132	1.20259331436576	1.3386027177172761
YER070W	0.12233973494630204	0.834351183218373	1.5989008440073116	1.5832212990388044
YER071C	0.8029481004753183	1.0870735274573806	1.1142629985370802	1.287717425775949
YER072W	0.9649464059372906	0.9666182470916226	1.1032449391944217	1.208393852537378
YER073W	0.9229448725547292	1.0893161298425877	1.105052948560467	1.2528492210164746
YER074W	1.0160935091919454	0.9654124059669206	0.9186330867171455	1.090815149727231
YER075C	0.8263271025081452	1.1344147114256127	1.204895862455296	1.3649458793077152
YER076C	0.791972924098798	1.2240525487742302	1.0025746246177343	0.9073959208626131
YER077C	0.9161608733176352	0.5760581335117325	0.9634467847960512	0.7286852059685416
YER078C	0.9628141856532064	0.9147497320292536	1.0903121386058687	1.1200835032751224
YER079W	0.8501582984598783	1.0561125480392197	1.2839345998901766	1.3057898809244797
YER080W	0.8017382233889957	1.0887078231597542	1.2839712280006135	1.2925818218472662
YER081W	0.9273793771944904	1.0861178061422676	0.988421959166173	1.0786429610634436
YER083C	1.011215015785355	0.9825012775755818	0.5332028589081521	0.5159448933656147
YER084W	1.0095077845041471	0.9874820319470851	1.0147961796077263	1.0685534536479775
YER085C	0.8957746205654449	1.1134491989651623	1.0151634874720719	1.1467059956091514
YER086W	0.7572563693606398	0.9595238739657942	0.2745140663870125	0.29723393882090937
YER087C-B	0.9665274384481946	0.947957400109983	0.9586595802673771	1.0292122829832
YER087W	0.9388226013221224	1.038426583286455	1.0819039623473599	0.8683800018329515
YER088C	1.0127108099130677	0.9422724961108067	0.9990026167227811	1.0761699071839208
YER089C	1.0173126947249043	0.9459882752320068	0.9899795571986421	1.0363683310149188
YER090W	0.9747562227718433	0.9009338384961	0.9704537152967014	1.043800332541792
YER091C	0.9379380710107075	0.8634676168347157	0.8651961599999808	0.9270889689033055
YER091C-A	1.0168252449661723	0.9214508786142465	0.9792814146209818	1.0687610169985298
YER092W	1.0167785072733628	0.7175141581470429	0.8331866296376853	0.9628574303680698
YER093C-A	1.0139954901100539	0.8497278583822923	1.0205585097576486	1.202131119206505
YER095W	0.9369940874685296	0.9399618576624498	1.0958603605624786	1.0022648113154626
YER096W	0.9338191025199617	1.0877858856152336	1.0771206269967446	1.269795957937812
YER097W	1.0087871180272616	0.9096146845629602	1.0377713212738384	1.20035639943014
YER098W	0.9338191025199617	1.0621675464698774	1.0918413415778736	1.1063503978811167
YER099C	0.8900230322278021	0.9107063232477383	1.2245237894170817	1.0897448124130975
YER101C	0.7760904078263594	0.9081544178733638	1.197576398017919	1.31910406565076
YER103W	0.8404371922679655	0.760319325111555	1.0371991962972997	1.2815671459579439
YER105C	0.8481738445780403	0.8541766760552678	1.1453981697957776	0.8940106096865507
YER106W	0.8255746059515817	0.8495200306631916	1.1488440380155458	1.1837291706846051
YER108C	0.8293329727170481	1.0591197834063488	1.2720135112980768	1.2131715092487425
YER109C	0.8863873306578528	0.9809572117733958	1.194876268163062	1.26089659926529
YER110C	0.8809026867104972	0.6374475150896677	0.96316309121024	1.1667691848045425
YER111C	1.0087570681762155	0.7265278964285625	0.770027059710828	0.9139470256308908
YER113C	0.5471488222913277	1.168148540364702	1.861973991771414	2.1636000095897128
YER114C	0.7842306287511753	1.2271465129931587	1.3305641119350384	1.3898036963066542
YER115C	0.7832950297974255	1.1692462068305007	1.2718663305510716	1.2615201656673412
YER116C	0.9234433347141836	0.8137313255444475	0.7266814017842359	0.7892896671919454
YER117W	0.7959970725342996	1.0554997697741093	1.1091298202319748	1.1941281001416193
YER118C	0.7546195444123945	0.9792316435578362	1.4430597148481905	1.4617637052150665
YER119C	0.9693397490622644	0.9828573118006567	1.1289656487246922	1.2494878911644884
YER119C-A	0.9413325998228039	0.99415099635939	1.0307571361245655	1.126851742897488
YER120W	0.934788765183989	1.002960211127093	1.0815530518235084	1.212763930589495
YER121W	0.7786727988858848	0.9651867838647229	1.2467297889449784	1.3228695950194136
YER122C	0.9697603882976332	0.9895157350410365	0.6119514110473051	0.7397298903445668
YER123W	0.7970239691610527	1.1737413025962438	1.24926712749422	1.323259105028457
YER124C	0.7760811306024924	1.2079562480421013	1.4058895183868338	1.4761701283551751
YER128W	0.7470552820159694	0.7124348357509813	1.1916586958180955	1.4095177855617942
YER129W	0.7926350946547794	0.6756540306870419	1.2972335697206219	1.4680258676502107
YER130C	0.8498697084550358	0.9272228991374662	1.0211515503848012	1.2516212876937802
YER131W	0.9654288791402624	0.9387791419607203	1.124485009744351	1.1572616118337224
YER132C	0.9627769272142667	0.8411906943103702	0.9784350141246718	1.1680488792666837
YER134C	0.7569013397573551	0.9449301858601641	1.328886295181201	1.4264174601287354
YER135C	0.9720207930775966	1.0303960757200976	1.0688246611044492	1.1842150444900792
YER137C	0.7478780597416586	1.1796139255689588	1.4522727038396421	1.3268484888525718
YER139C	0.9884835517877644	0.6031525798352895	0.936760288746982	0.768412390224261
YER140W	0.8414091208348478	0.6607509388482558	1.092836155865613	1.222387880955301
YER141W	1.021047194221023	0.7359451875243062	0.9481571540281215	0.9404722668703341
YER142C	0.7712300688173787	0.8109836801499232	1.4032201710558068	1.4241943714917584
YER143W	1.0160961322802233	0.9178489584362441	1.0105297039199606	1.1902413977015802
YER144C	0.9416009283742917	1.0613689526407821	1.1488991803546171	1.1911905921140271
YER145C	0.8339838569360193	0.728004861175087	1.0736807792319556	1.2788821326648903
YER149C	0.8300274055457463	1.0047035842958951	1.142814541467503	1.0857463960758464
YER150W	0.8016660326655015	1.0755994148291859	1.3578807849955323	1.4720739000549545
YER151C	0.7795950330289447	0.8292351001808783	1.1413221829342328	1.3169769946627938
YER152C	0.7781825854333012	1.0851687927993448	1.2415463880158393	1.3595122782577649
YER153C	0.9805100576459598	0.6915851829768749	1.0384542666079122	1.08003414661024
YER154W	0.8486557346924172	0.8863833350350164	1.0521768039018604	1.2120671744333926
YER155C	0.9227038509384022	0.8037426880791008	0.7121130137192542	0.6545858718128885
YER156C	0.8787593571550854	0.8371635005457	0.9001902074749858	0.9326978659214863
YER158C	0.9267996854491976	0.8847068106825299	1.0746606716046065	1.1946364713476807
YER161C	0.8292872064402896	0.8263239436648959	1.3141957235394888	1.3940191280587675
YER162C	0.8767208278502172	1.0626630787453757	1.1478024861660232	1.3235398302473942
YER163C	0.7564201625516286	1.2170481592172	1.349466858713445	1.42282425949619
YER164W	0.9192930275918735	1.0179852494594162	0.9084182357652302	0.9521498987740026
YER166W	0.8897718723349015	0.6094083547996366	1.1163346539945949	1.2182400292897781
YER167W	0.849877198577972	0.6043794287265032	0.7847499817094372	1.117581049438344
YER169W	1.0114149017852578	0.8510806967030041	0.9178967513821489	1.0192171363513882
YER170W	0.8358596475405689	0.950771797644462	0.9763407245023159	1.0297735240830448
YER173W	1.0163509229382353	0.5771949992144606	1.0249988477932148	1.1298384855852956
YER174C	0.8268397524945373	0.9771925259179112	1.2614256394674954	1.4016803151384838
YER175C	0.8296131913876699	0.9871130163432181	1.2325192364983262	1.3731373581789594
YER175W-A	0.961451779847392	0.9719182664007737	0.8380888303955852	0.8929804621274985
YER176W	0.7564871218465277	1.0310972313176328	1.1934791268329488	1.2974710979879056
YER177W	0.9233961721332492	0.8017256257654046	0.967653234680001	1.1163380984260507
YER178W	1.0214868691761605	0.5968257117240477	1.0408424363488114	1.188952656323792
YER179W	0.8309204952856761	1.0165414324680893	1.1645864780072595	1.1408007552040476
YER180C	0.9603758728606449	0.5182485446556776	0.9975534898769635	1.0284743276405979
YER180C-A	0.9564571413689305	1.0275074154113222	0.9344729581957211	0.9719743140171269
YER181C	0.8855508237277471	0.8461677996980425	1.0542591231118754	1.130515567956223
YER182W	0.8296524971417112	0.7111318918594685	0.9928879036747701	1.1072289907821409
YER183C	0.8253848537201975	0.717568999138777	0.9968356237004069	1.1265613069196874
YER184C	0.8387990961692819	1.0069414265074503	1.2231334824153752	1.377737167604327
YER185W	0.9152369297047372	0.9180429414076617	1.077708237399807	1.2258660657129032
YER186C	0.9439546429593465	0.5857668325153071	1.0551720418656356	1.159309138468254
YER186W-A	0.8302595080580786	0.9445577546863552	0.9699380181725307	0.9780498580983806
YER187W	0.9432516187070412	0.6920401033937493	1.0190942729899777	1.1704652943790241
YER188W	1.0182465830217575	0.9834446343018697	1.0379100954579208	1.043134356880332
YFL001W	0.9392668190251149	0.9682373729716804	0.779003505101643	0.8549275018276957
YFL003C	0.9439875529394703	0.7670435340760294	0.9899083893834881	0.9328815379249246
YFL004W	0.934845183975891	1.0825331107651939	0.9291066824891131	1.0655040003508893
YFL007W	0.9510610950366791	1.0058788698093348	1.0949148849935981	1.1326410813294825
YFL010C	0.9814475280217732	1.0282396940732361	0.9766336378732228	1.0446584440866824
YFL010W-A	0.8980406167925026	1.0759332151114256	1.0292731063938014	0.9753343637830891
YFL011W	0.9645369314040031	1.039633078659739	1.134243950670122	1.1912013028395483
YFL012W	1.0116373610632887	0.8047532647434469	0.8942089501229855	0.9228843561920081
YFL013C	0.9439426403438402	0.8889924796466503	0.6216159734823467	0.7688140330011893
YFL013W-A	0.7566829836524611	0.9513914499964287	1.226571087054484	1.242899844972505
YFL014W	0.7560060318606605	0.9634574288802353	1.1659757751185211	1.3243565776029342
YFL015C	0.9436699089708933	1.0280032442167666	1.0555442729393194	1.1467704519680564
YFL016C	0.9417421731338605	1.057539541853009	0.7561695288133073	0.8662356529995112
YFL018C	1.0111494882775462	0.9770543364125726	1.0686402573213591	0.7509588769884061
YFL019C	0.7562525623607721	0.994309007417881	1.2028187898986693	1.3571219790849471
YFL020C	1.0125268022362246	0.9499143594095539	1.0075039785166078	1.1093106243752646
YFL021W	0.9603291892637239	0.9984462079773809	1.0627813537348032	1.208213647191289
YFL023W	0.45328596061563825	0.4802657370989172	0.5434254759919954	0.5162969392636578
YFL025C	0.9798427327828587	0.7670605803516217	1.0464298824696683	0.4284895356448614
YFL027C	1.0160934989199726	0.9868432879791449	1.0000058548506683	1.1510485200388352
YFL028C	0.9338191025199617	1.0905612486134946	1.1710295439338532	1.0132081385845748
YFL030W	0.9389452567773664	0.9925463218503672	1.089034794000827	1.1827315009270196
YFL031W	0.9942526416776571	0.9714427555701788	0.9706538636839775	1.0323389492964798
YFL032W	1.0094999528952975	0.9684806495848393	1.0590574352002364	0.9314325866820202
YFL033C	0.9824775824389487	0.9570104057994153	0.9682512443966681	1.0627663690895686
YFL034C-A	0.9402764510474766	1.0068212170700317	1.0932840969264848	1.1684426290975636
YFL034W	0.9672600008259102	1.0331395349459855	1.0957290963249662	1.1548911776604407
YFL036W	0.9390069864228733	0.9888485063945431	1.1544247238681768	1.131566990157497
YFL040W	1.0095407193849215	0.9522268820136354	1.0833862402267243	1.1372092407947174
YFL041W	1.0094851393345363	0.9280946111423359	1.0227443575037856	1.0681081138123376
YFL041W-A	1.011703589359985	0.9662199842371031	0.8112328129444636	0.9424264115540013
YFL042C	0.9194919485335417	0.89554826943185	1.065185003620291	1.1236751407580874
YFL044C	1.0177539485340077	0.9212720686941344	1.0633313269982736	1.1871431962398638
YFL046W	0.9882701719890432	1.0276978330063304	1.0871577796514649	0.8325784013192475
YFL047W	1.0107759687556939	0.9800048195878294	1.009631211579373	0.9649669356416765
YFL048C	0.9880038542115805	1.0079083645056406	1.0887769840448198	1.0380536777323972
YFL049W	0.9705423258415882	0.94274473483066	1.0896274545527411	0.7183274161768111
YFL050C	0.9787384917627645	0.9831415383186033	1.1179380457005588	1.2350762048308397
YFL051C	1.0160894157317093	0.8905013683679968	1.052722693321799	1.0734821727113657
YFL052W	1.016037629864556	0.8591537609828219	1.064673120903492	1.162887742746884
YFL053W	0.9580834823442239	0.9304672989788865	1.0899388437062	1.2331265202121962
YFL054C	0.9439141640228145	0.9933199862479646	1.1024244403620251	1.1966954135668972
YFL055W	0.9436601374252388	1.0574596214127576	1.1488520029866078	1.158292174321992
YFL056C	0.934830326727281	1.0029729671354526	1.131471039193231	1.2567149944928437
YFL063W	1.0168252449661723	0.9220033267155088	1.023732154260222	1.0683624068745288
YFR001W	0.9805100576459598	1.0223112698868526	0.4065912281074649	0.3411630300836654
YFR007W	0.93664885737608	1.0210534922168206	1.1497562938204218	0.4474161947357562
YFR008W	0.9666009202630751	0.9625403889362553	1.1312941611388427	1.2169365288971787
YFR009W	0.9888106718905734	0.9766077461860123	1.1041484038278873	0.9745934417686591
YFR010W	0.9383840772026306	1.0192255690321166	1.1004866603734342	1.057617551261279
YFR011C	0.7553091305531705	0.9951474529908773	1.1053843457127128	1.1553609276443533
YFR012W	0.9845122291606256	1.0104813399216244	1.1110044615215917	1.147829166889108
YFR012W-A	0.9432516187070412	1.0195571782511925	0.8878991095031037	0.8802084946229873
YFR013W	0.8217608102175664	0.9594572128652962	1.0314814167564867	1.155488819948613
YFR014C	0.969405916496395	1.0196493505559157	1.0492377997881464	1.1839159727461224
YFR015C	1.0087863618013437	0.977397092204091	1.0801826007900175	1.1654025819025935
YFR016C	0.9439586063859821	0.9918981807847699	1.143473697418273	1.09174254460104
YFR017C	1.0188721027810475	0.997206022201906	1.0486929127503557	1.0558091427614258
YFR018C	0.9761522351675301	0.9909673885862478	1.0853874177162601	1.1809631249021593
YFR019W	0.9161287214798015	0.7382186449359475	0.817838181409402	1.010847889375236
YFR020W	1.0118686778624086	0.9266656842813812	1.0041811454646492	0.9735752694898404
YFR021W	0.9439406192998688	0.9298964242130393	1.1493193657490814	1.0253898798385732
YFR022W	1.022074858514544	0.9294162044629157	1.0321913591307863	1.122421190739388
YFR023W	0.9805100576459598	0.9515167117209379	1.0404204307062819	1.1555747421831868
YFR024C-A	0.9194234660073811	0.9245092298977282	1.1024324520360052	1.1685889341769475
YFR025C	0.792700816202487	0.8757553396033904	1.1717982688038115	1.338905606072708
YFR026C	0.9696626640308305	0.9666185281069699	1.1287811844720024	1.2209695603926711
YFR030W	0.7884058144831921	0.8680368527644413	1.1290336653492345	1.2137445958561832
YFR031C-A	1.0167871170590517	0.8602594772296606	0.9940571563068579	0.9369790450416545
YFR032C	1.0162763470260487	0.9221137641838093	1.0483023430535232	1.0668514290718194
YFR032C-A	1.0132874732717416	0.9561032241167762	0.9046900671411472	0.956168691435882
YFR032C-B	0.8497850472104281	1.0709052291584569	0.7519912142255313	0.9007105699195351
YFR033C	0.9697711379669802	1.01152657672698	1.1182823945269813	0.6993377118319333
YFR034C	0.9348393356644762	1.025310897465014	1.1310598553399644	0.8269674658885441
YFR035C	1.0258082056015785	0.9452370646001429	1.066635531381571	0.834850096349954
YFR036W	0.9440387077291343	1.0694862333286292	1.1577890891900853	0.9820996851234866
YFR038W	0.8709258961818389	1.0847736375906896	0.9287761588039307	0.9974996401014742
YFR039C	0.9813031976938243	1.0208752000802792	0.9880851473312433	1.037095684814154
YFR040W	0.9694002792770386	1.0185536303997433	0.6838415812468989	0.6526878392030234
YFR041C	0.9656628272626936	1.001965953224212	1.1319787368117107	1.0432475717516454
YFR043C	0.9433935591612066	1.0235967485462487	1.0873544291311776	1.1407667425373167
YFR044C	1.0126435245489849	0.9444516833730778	0.9903814392287098	1.0654700492294564
YFR045W	0.9887843089579657	0.9847228285559726	1.0519240987952452	1.052823004187923
YFR046C	1.0168252449661723	0.9588232569830003	1.0039966527358317	0.9202652982431699
YFR047C	1.0174284873645134	0.9816591568406187	1.0699591407106521	0.9616826371482083
YFR048W	0.9628556361164751	1.0076278819837032	0.9963148284506034	0.755127161680934
YFR049W	0.9665820851129515	1.022442138323985	1.1325543900440114	1.1004468586002842
YFR053C	0.9371149338248392	1.0188218322438178	1.0015753485412218	1.1031885263786225
YFR054C	0.9754565183833092	0.8881073762090984	0.913663219165513	0.9685274978253579
YFR055W	1.0188049434432205	0.9833906242264386	0.9951330354219288	1.014525713587874
YFR056C	0.9693042284157204	1.0179620276132875	1.0987289632743487	1.0460472785862556
YFR057W	1.0130163949298407	0.9899035024663311	1.0707918878355849	0.8990838288438724
YGL002W	1.026159804472648	0.9272179839472695	0.9816128728157351	0.8888986367791981
YGL003C	0.9719570598601155	0.9867237240821346	1.1246141666605651	0.4670813259917404
YGL004C	1.0168902585261872	0.9934501737312209	0.8220010646050953	0.8364115057306808
YGL005C	0.9439986724480504	1.0327326396252041	0.9339913497078708	0.6376291106462928
YGL006W	0.9831790086918205	0.9838849515651218	1.0848919462880788	0.8797741223336795
YGL006W-A	0.8268394773794245	1.0767463873417846	0.8755911135515712	0.9532569094792911
YGL007C-A	0.30712272705100974	0.6768444778041971	0.8112267410741947	0.7538953284868559
YGL007W	1.0095106792634674	0.9275816921630315	0.4154287393175472	0.36344300472888713
YGL009C	0.9742381373668554	1.021645792641985	0.9053645159994365	1.0643947562506166
YGL010W	1.0261122806443579	0.9922961499946901	0.986379641801473	1.0581320336081994
YGL012W	0.9787393947840555	0.1374209812410534	0.8567219608439823	0.22027458566992966
YGL013C	0.9571645800829608	1.003480255436436	1.1262766291027746	1.1121102746039477
YGL014W	0.9607932900292508	1.0560351530271237	1.1255659576508414	0.5821865812975369
YGL015C	0.9697711379669802	1.0314208062476675	1.1187064570233511	0.8144217636839761
YGL016W	0.9384881980325616	1.06777285584583	1.113319929213771	0.5973780351655807
YGL017W	1.0226076388762186	0.9935285023561528	0.9977404071516859	0.8126925971658756
YGL019W	1.0164443864643606	0.958203581111188	0.8770195917702508	0.917607891632983
YGL020C	0.9605086129785965	0.36163100521475144	0.3299969936212206	0.20707591627061572
YGL021W	0.9368903294502825	1.0847648322928873	1.1129076447082182	1.2286194131121566
YGL023C	0.9787217632364453	0.9646983011337498	1.08278444119757	1.13512324437906
YGL025C	0.9693397490622644	0.9664902209131306	1.114900070435021	0.33089785021443585
YGL026C	0.9880766613274378	0.975655342485409	1.0075260558614405	0.8828161329112485
YGL027C	1.0113156389708857	0.6682474138712109	0.6142224654059887	0.24096190348261032
YGL028C	0.9429741810402994	1.0535705332784164	1.0503366804098766	0.5299402836047757
YGL031C	1.0093546921460126	1.0001964401201247	1.042333277924467	0.9786918787522216
YGL032C	1.0210435732745045	0.9505322279887203	0.9714713929419323	0.9549710757387742
YGL033W	1.0245135954348785	0.9787003879883776	0.9037983983230121	1.036829980601354
YGL034C	1.0094678823402647	0.9215842099570771	1.023040502762486	1.068398684035183
YGL035C	0.9719610188512878	1.0020573173413787	1.0348520133004817	1.162582528125475
YGL036W	0.9427735322701527	1.0437167849131914	1.0941067593334286	1.0734909512871875
YGL037C	0.9439455198830953	1.0284083394445342	1.0494922350572615	1.1643415034691589
YGL038C	0.1680874384535931	0.5390110302938503	1.0667761311115616	1.2101081891487202
YGL039W	0.9439354761305916	1.0219817559353923	1.1551723210673608	0.3770988421254886
YGL041C	0.9607980785134609	1.0466268481112233	1.1381530532980992	1.2338021103021368
YGL041C-B	0.9721886918657181	0.9454430198857792	0.7452187614701516	0.8067011168387718
YGL042C	0.9365258246498224	1.0535906984744856	1.0755620903599394	1.0116882724896483
YGL043W	0.9714506195443472	0.9651630835960401	1.0889006199166842	1.1318691712646347
YGL045W	0.7594334521228627	0.7524582483811383	1.084336444254991	0.9608769736838895
YGL049C	0.9628079137329278	1.0184265381340891	1.0843555151663495	1.1772532137639982
YGL050W	0.7853512977354757	0.3437851610681765	0.5621959067823568	0.33781111465466035
YGL051W	0.23345477562999042	0.44095889254493403	0.973402486713931	0.7623681591636936
YGL053W	0.9888106718905734	1.0047626640326868	1.0065234888720547	0.4662662403519557
YGL054C	0.9702608235939092	1.0504036502608456	1.0968065961795523	1.128144510507996
YGL056C	1.0122139728351436	0.9865206202237754	1.0541236408020513	1.0926634113766176
YGL057C	0.9790051241678633	0.9902123965923316	1.091618960311065	1.1480403736204312
YGL058W	0.756216141736853	0.6820689785630274	0.7430862085849418	0.4528475659280252
YGL059W	0.9579499460790276	0.9941198754525289	1.0782342902378894	1.213539689121053
YGL060W	1.023004253222712	0.9780378398243185	1.0475155072032947	0.9658257606659737
YGL062W	0.9798132708204672	1.039989392838088	1.0531710664149139	1.142673119673034
YGL063W	0.9711718666207603	0.6667672890452121	0.9362332147385961	0.32635340884953473
YGL064C	0.10108591784778585	0.9275578565420716	1.6022857773840808	1.7312077707564277
YGL066W	1.025875910214477	0.9520534888510183	0.9676593045175114	0.8621103780906172
YGL067W	0.9695941165278584	0.9959572147443977	1.0753769270783966	1.158572149336593
YGL070C	0.13073467435279465	0.7095145775810593	0.9664636215473263	1.1793025963543904
YGL071W	0.9338191025199617	0.5472292432907007	1.0221654929662987	0.42584930881053834
YGL072C	0.9439935382520556	0.9925476027582453	1.159713071174708	0.6427784410299622
YGL076C	0.7854248713617332	0.3862832509255124	0.4442989514469694	0.2973201674643302
YGL077C	1.0140701154618734	1.0007928211805768	0.9918799517622305	0.9978943405935776
YGL078C	1.0136683382884544	0.9822747802272963	0.9217032687292126	0.9440201104498347
YGL079W	1.0094851393345363	0.992653724720179	1.0788839298605108	1.121253437238931
YGL080W	1.0176815497658327	0.9505282193326379	1.0021593215971973	1.133262757448075
YGL081W	0.9671213764859081	1.0249669475850198	0.9526363121779928	1.0202319424173922
YGL082W	0.9575223302230601	1.049210187232513	1.0519425677190588	1.1698259288944952
YGL083W	0.9432509423505219	1.0627483508437476	1.053804889051292	1.2478646216900127
YGL084C	0.9628473185803907	1.046742338902455	1.0803508123132601	0.7938305928150593
YGL085W	1.0095077845041471	0.9887753698051108	0.9363515023611921	0.8111489066663412
YGL086W	1.0113576594118598	0.926414431733756	1.0543847935701722	1.017318064629393
YGL087C	1.0177274950019157	0.9641329046254652	1.0692545271044813	1.0704673703184746
YGL088W	0.9370766194214932	1.063758882167235	1.0811492499442164	1.1057889476233733
YGL089C	0.941845220564684	0.9916477418337408	1.0531775617228576	1.194993158901497
YGL090W	1.0087570681762155	0.9530649630922451	1.0845382170245867	1.0096737627170844
YGL094C	1.0114277761097932	0.9531301158419181	1.077445428919762	0.9580849964238476
YGL095C	0.9796719933654263	1.0088029558651093	0.8590811315441432	0.20120919780192298
YGL096W	1.0085246307215587	0.9197411190865583	0.8326172339454275	1.0004019404610156
YGL100W	0.9327368111136083	1.0308561560112073	1.0663663288769996	1.300643382511578
YGL101W	0.7880290134998456	1.0617870316916629	0.8082025997432103	0.91350251880766
YGL104C	0.8658259213276851	0.8786259697301473	0.8910183638001756	0.890684688786758
YGL105W	0.9719189219027761	0.9187128291064462	0.7816216757105118	0.9071938965242173
YGL107C	1.0088981583625667	0.8374554243252789	0.7699437122290872	0.7517480292306312
YGL108C	0.7927086603613889	0.7950541092188624	0.8878316342989068	0.9505947754619348
YGL109W	1.0095383764271906	0.7621666020614307	0.9299614148098782	0.9938495646806206
YGL110C	0.8296841614908002	0.7197540418500905	0.8277142309081222	0.905953836388677
YGL114W	0.8390458383179439	1.002002713877851	0.7762487056226984	0.8116822398474672
YGL115W	0.8349359220494479	0.8777749652015748	0.7766244389571323	0.8618482302069315
YGL117W	0.7502302669645373	0.8784144391835563	0.9116985133697564	1.0480784402311172
YGL118C	0.9439492270624946	0.9483150364628636	0.8661658861722066	0.9098945170100222
YGL119W	1.020758604216198	0.9318488581502014	0.7777855740453972	0.8556457623143315
YGL121C	0.821856443465852	0.8019735057317112	0.8691891491667828	0.9573491888275016
YGL124C	1.0260804298489339	0.9384428985737366	0.7234857111214144	0.6396127712804642
YGL125W	0.8774114868325482	1.098544882302713	0.9168330434175261	1.002838115941147
YGL126W	0.8296875229196372	1.2142556265589248	0.8520784863418469	0.8004758586385792
YGL127C	0.757140528323185	1.0209262545361404	1.0762205231734536	1.1316318120402864
YGL129C	1.0111393242086144	0.9060245796075542	0.7105392283212467	0.7155344161221823
YGL131C	0.943232940457166	0.830061907809418	0.8021096167333996	0.8250489375081087
YGL132W	0.9329124651178126	0.7962304448274085	0.7396534056776164	0.8467099599861154
YGL133W	0.8853541579942823	0.9374597179139031	0.8741376737466405	0.9381175518412209
YGL134W	1.00941276828172	0.9585387718628628	1.046099677490539	1.0150413405876395
YGL135W	0.9719189219027761	1.0126230735310373	0.5561690479637763	0.6784330608261252
YGL136C	1.0089915402728187	1.0020539059589975	0.7649469836352708	0.7737091647221525
YGL138C	0.7702168950829135	1.2993190080382728	0.7804898334478175	0.8508012677669134
YGL139W	0.8391154584546372	0.7853789494713156	0.7996241579292582	0.8688888670213054
YGL140C	0.8292668836842683	0.6664451309622729	1.016451210294354	0.8515626541800247
YGL143C	0.9431572935451613	0.9845600477436682	0.7141079230715722	0.421697869400258
YGL144C	1.0123537823886917	0.9254691556828817	0.8866975324352271	0.8298196579963057
YGL146C	0.8300087570121388	0.7722912512516531	0.8973465418574316	0.8732973880762831
YGL147C	0.8633582066025464	1.1239241831101168	0.7972222480116322	0.7618256908006787
YGL148W	0.8964663384191633	1.1175665772122094	0.7201388497982587	0.5849861966339092
YGL149W	0.8666783390597431	1.1115214403019298	0.6661099133792517	0.7142362551349991
YGL151W	0.8255950530421772	0.7043134477485579	0.6992390443959833	0.6402172835492331
YGL152C	0.8263261480521075	0.716527285737838	0.8419336377277375	0.8811225349649576
YGL153W	0.8393959839686558	0.7847104113830093	0.7962720254814053	0.8578975091051836
YGL154C	0.6730906549059235	1.2601503983124192	1.2299225112753773	1.3386610891432231
