orf	hap a | cytosolic pH | standard [standard] | Orij R~Smits GJ, 2012
YIL164C	7.0272344592206455
YIL165C	6.996521860903281
YIL166C	7.055138126038855
YIL173W	7.03229669156826
YIR001C	7.074409231882139
YIR002C	7.004120027771215
YIR003W	7.019117828781825
YIR004W	6.9530218197375895
YIR005W	6.99874268036684
YIR007W	7.00080399871827
YIR009W	7.013101486254945
YIR013C	6.996446724146439
YIR014W	7.024957268101915
YIR016W	6.998525011326645
YIR017C	7.0299681510552805
YIR018W	6.99145895788401
YIR019C	7.048330105766915
YIR020C	7.0232724413082455
YIR020W-A	6.9891020537374295
YIR023W	6.9459016532473505
YIR024C	7.004896634092566
YIR025W	7.05983229131063
YIR027C	7.034344915274485
YIR028W	7.06863660498234
YIR029W	7.078794269287755
YIR030C	7.041227771523721
YIR031C	7.01033382202262
YIR032C	7.065736909099
YIR033W	6.978096017697466
YIR034C	6.99450625802213
YIR035C	7.075432646069251
YIR036C	6.995144294526285
YIR037W	7.077967212433765
YIR038C	7.028342875018479
YIR039C	7.045529845866264
YIR042C	7.021506973304906
YJL004C	7.07645014990163
YJL007C	7.03905042144997
YJL012C	7.007823379160985
YJL013C	7.012318621284835
YJL016W	7.0152083377472225
YJL020C	7.037163684207577
YJL022W	7.027412653572405
YJL023C	7.0620637333153855
YJL024C	7.047127523721205
YJL027C	7.068300779620495
YJL028W	7.042635204516305
YJL029C	6.998530001009885
YJL030W	7.03535849470658
YJL036W	7.06335841128571
YJL037W	7.0914619060975195
YJL038C	7.023550811990555
YJL042W	7.074846634829595
YJL043W	7.101210215440415
YJL044C	7.0576232517019495
YJL045W	7.074515193533025
YJL046W	7.0270339658914605
YJL047C	7.08623192708543
YJL048C	7.066249541324325
YJL049W	7.020088199561125
YJL051W	7.062390017159794
YJL053W	7.031901379156455
YJL055W	7.03926171925031
YJL057C	7.08253916043369
YJL058C	6.998407592234855
YJL059W	7.056933270540335
YJL060W	7.063845937953265
YJL062W	7.048842164970835
YJL064W	7.147245630005575
YJL065C	7.026887439147011
YJL066C	7.07174788997614
YJL067W	7.036957176562985
YJL068C	7.024231688931425
YJL070C	7.05970754504121
YJL071W	5.748969292178385
YJL073W	7.059037244404665
YJL077C	7.0161961775382995
YJL078C	7.0796911136548495
YJL079C	6.99699403272267
YJL082W	7.00763877325668
YJL083W	7.070841879409695
YJL084C	7.067219171151075
YJL088W	6.549617734285925
YJL089W	6.97834725770429
YJL092W	7.034949051411475
YJL093C	6.97030917806504
YJL094C	6.9640493844187805
YJL095W	7.00375033951834
YJL098W	7.001903738357035
YJL099W	6.99600066618235
YJL100W	6.9995208379816205
YJL101C	6.43115514868959
YJL103C	6.999559047847249
YJL105W	7.0037721934034405
YJL106W	7.026962527810316
YJL107C	7.03109433711616
YJL108C	6.976047212785305
YJL110C	7.01404855465487
YJL112W	7.0155507523435805
YJL115W	7.03450359977625
YJL116C	6.9986767948273005
YJL117W	7.0631568545731405
YJL119C	6.979126087241045
YJL120W	7.0271039997936295
YJL121C	7.05782636140113
YJL122W	7.00918391577834
YJL123C	7.010071091115245
YJL124C	7.00459830189944
YJL126W	7.0311729484870895
YJL128C	6.971856300040455
YJL130C	5.98556850433979
YJL131C	6.985202990754715
YJL132W	6.9897779472245105
YJL133W	6.993026866124085
YJL134W	7.057463511452545
YJL135W	7.021087590094905
YJL136C	7.053664411275735
YJL137C	7.005784637526895
YJL138C	7.06213005527502
YJL139C	6.99015119845329
YJL141C	7.050069371535085
YJL142C	6.9923447262436405
YJL144W	6.97953308194751
YJL145W	6.963211875353165
YJL146W	7.0637629347676345
YJL147C	7.074662897639585
YJL148W	7.02184012931969
YJL149W	7.07616834991724
YJL150W	7.0657433819934905
YJL151C	7.037118184144185
YJL152W	7.054660856943276
YJL153C	7.042591310381865
YJL154C	7.028640781342375
YJL155C	7.012591654706149
YJL157C	7.0516068914806596
YJL158C	7.090941617013845
YJL159W	7.063736845010495
YJL160C	7.0900279740842205
YJL161W	7.043494875358765
YJL162C	7.04243015769681
YJL163C	7.066366078547745
YJL164C	7.07674806644021
YJL165C	7.02013075270317
YJL168C	7.056520484451795
YJL169W	7.044078425541735
YJL170C	7.041494421919145
YJL171C	7.0646546331793
YJL172W	7.038284308126975
YJL175W	6.9994064814383
YJL176C	7.09753182646295
YJL177W	6.97601673607852
YJL178C	7.055718940521755
YJL181W	7.079557931774399
YJL182C	7.0674795915602555
YJL183W	7.049758772786615
YJL185C	7.026203721485465
YJL186W	7.005475193133989
YJL187C	7.031622299230225
YJL188C	7.091098916627535
YJL190C	7.028474782903385
YJL191W	7.07268392640467
YJL192C	7.051023305259831
YJL193W	7.04903827472978
YJL196C	7.08596030311921
YJL197W	7.06179977693289
YJL198W	7.082061963058285
YJL199C	7.255171709836015
YJL201W	7.0257462217602455
YJL204C	6.932986747274034
YJL205C	6.980929944260589
YJL206C	6.961197816995455
YJL207C	6.939561024549655
YJL208C	6.9840065904545945
YJL210W	6.947433762248905
YJL211C	6.97555757484303
YJL212C	6.98702500753814
YJL213W	6.98487937905554
YJL214W	6.9570604847279505
YJL215C	6.971291923001125
YJL216C	6.91802136535733
YJL217W	6.966903352437274
YJL218W	6.98663563507654
YJR001W	7.023433461544355
YJR003C	7.026292502977095
YJR005W	6.99300277525923
YJR008W	7.006900950564885
YJR009C	6.9896141108071355
YJR010C-A	6.988489535953255
YJR010W	7.0270396554059005
YJR011C	6.9996643686601
YJR014W	6.973448664435775
YJR015W	6.982077633989075
YJR019C	6.95553718011217
YJR020W	7.053100866744295
YJR021C	7.0255928744419105
YJR024C	7.05698092131739
YJR025C	7.029121479377885
YJR030C	6.98746496465745
YJR031C	7.0308643632859
YJR032W	7.027729404542235
YJR033C	6.9941014922672
YJR034W	6.974220547151445
YJR035W	6.99741231658148
YJR036C	6.97582523939902
YJR037W	7.0510426363288055
YJR038C	7.05593016029911
YJR039W	6.96166054584087
YJR040W	6.994745630042985
YJR043C	6.993480224251265
YJR044C	6.949637499364135
YJR047C	7.02981714033502
YJR048W	7.026252015638885
YJR049C	7.0003991644888
YJR050W	6.981329044280135
YJR051W	7.007442568233349
YJR052W	6.98096922815658
YJR053W	6.993610891503615
YJR054W	7.03770386189443
YJR058C	6.869127798447945
YJR059W	7.050830687048215
YJR060W	7.02923908641357
YJR061W	7.004929652869285
YJR062C	7.03406055476572
YJR066W	6.951631195173155
YJR069C	7.04560860452647
YJR070C	7.03427039106072
YJR073C	6.78886908781912
YJR074W	7.070968095811709
YJR075W	7.10743029556494
YJR077C	7.090935321655625
YJR078W	7.02914848218304
YJR079W	7.038235304784715
YJR080C	7.05579103633423
YJR082C	7.050204384345905
YJR083C	7.00139883686418
YJR084W	7.0880582262778145
YJR087W	6.992851716362625
YJR088C	7.013654275960825
YJR090C	4.72968099835881
YJR091C	7.08749745892709
YJR092W	7.03152547979379
YJR094C	7.08410641764116
YJR094W-A	7.02381425618229
YJR095W	7.094868630718355
YJR096W	7.05029293502268
YJR097W	7.040370471577005
YJR098C	6.966553902489655
YJR099W	7.05618873009744
YJR100C	7.074470452980445
YJR103W	7.041863260184956
YJR106W	7.054478202439695
YJR107W	7.051660449066921
YJR108W	7.046443965409275
YJR109C	7.033185014936995
YJR110W	7.0787555402179
YJR111C	7.01926687383503
YJR115W	7.063315132877955
YJR116W	7.0221963924551645
YJR117W	7.018535095585705
YJR118C	7.0261005776406655
YJR119C	7.045008971326075
YJR120W	7.009629270766871
YJR121W	7.032064248031805
YJR124C	7.11319001010923
YJR125C	7.0537175241481656
YJR126C	7.002492601961196
YJR127C	7.035125592595225
YJR128W	7.098141329350595
YJR129C	7.05794965863152
YJR130C	7.039235385063645
YJR131W	7.0376816621364355
YJR133W	7.05446305336688
YJR134C	7.10138784539445
YJR135C	7.060329777012456
YJR137C	7.037930771288555
YJR139C	7.061534514323755
YJR140C	7.04072731772874
YJR142W	7.028217903801895
YJR145C	7.050338440461635
YJR146W	7.030929284256326
YJR147W	7.046672188627239
YJR148W	7.032173314816065
YJR149W	7.026675902743835
YJR150C	7.007050682054199
YJR152W	7.01063465730972
YJR153W	7.08738394897224
YJR154W	7.014120088940405
YKL001C	7.052766619121391
YKL005C	7.06563469276856
YKL006W	7.0306631291528205
YKL007W	6.999149374399015
YKL008C	7.05868774203725
YKL009W	7.0345707917990055
YKL010C	7.0419201404248195
YKL015W	7.02766768880738
YKL017C	7.0559220127342
YKL020C	7.020108387718545
YKL023W	7.10793864261304
YKL025C	7.069908989022295
YKL026C	7.15290414088517
YKL027W	7.04439993866807
YKL029C	7.064856830291315
YKL030W	7.02156542832918
YKL031W	7.0518481150150105
YKL032C	7.064937948000805
YKL033W-A	7.055920504050135
YKL034W	7.070238360866265
YKL037W	7.055643188434415
YKL038W	7.05984175111746
YKL039W	7.06847878112661
YKL040C	7.037755012222025
YKL041W	7.01800461236993
YKL043W	7.05626092307103
YKL044W	7.04665348305093
YKL046C	7.040720080115235
YKL047W	7.081638789523145
YKL048C	6.91637933412313
YKL050C	6.99276263177228
YKL051W	7.013616277999375
YKL053C-A	7.017711477056875
YKL053W	7.015369361778525
YKL055C	7.009790596600634
YKL056C	7.067938012737464
YKL061W	7.083011404942795
YKL062W	7.03345212762064
YKL063C	6.9986012861532405
YKL064W	7.05970166745412
YKL065C	7.05889949549407
YKL066W	7.061026238123725
YKL067W	7.0815554034581005
YKL068W	7.089391473964955
YKL069W	7.107338259843026
YKL070W	7.0701819597097995
YKL071W	7.050038211551151
YKL072W	7.09035731099128
YKL073W	7.07040148517557
YKL074C	7.0118082815522556
YKL075C	7.136572544218545
YKL076C	7.04796416997241
YKL077W	7.09199238394293
YKL079W	7.090865094556685
YKL081W	7.06181181659673
YKL084W	7.119017699786875
YKL085W	7.091399589234355
YKL086W	7.1425443947156
YKL087C	6.946778797556055
YKL090W	7.094236985603819
YKL091C	7.08655575014547
YKL092C	7.047998924303795
YKL093W	7.06801391259202
YKL094W	7.072783768564535
YKL096W	7.324063405959275
YKL096W-A	7.125685027813255
YKL097C	7.11864191822699
YKL098W	7.094618774655265
YKL100C	7.08976858717755
YKL101W	7.114520736253815
YKL102C	7.083769419577285
YKL103C	7.062833367552355
YKL105C	7.118598124255185
YKL106W	7.05631495447801
YKL107W	7.0761888892337
YKL109W	7.11493905832688
YKL110C	7.0603241825626295
YKL113C	7.060803182330245
YKL114C	7.059642066115025
YKL115C	7.11576862526198
YKL116C	7.077235260441375
YKL117W	7.090825428251041
YKL120W	7.03310658899825
YKL121W	7.124399409644755
YKL123W	7.104283404018405
YKL124W	7.070115365644305
YKL127W	7.143530905767115
YKL128C	7.089854246002055
YKL129C	7.09500258431942
YKL130C	7.054456119672571
YKL131W	7.07295145118169
YKL132C	7.107206243030966
YKL133C	7.0660434139305
YKL136W	7.11662948414111
YKL137W	7.045421434462645
YKL139W	7.126453067096476
YKL140W	7.06053294005595
YKL142W	7.098850177751425
YKL146W	7.066011295845705
YKL147C	7.069186429380926
YKL148C	7.09326570550141
YKL149C	7.06592680641067
YKL150W	7.1057209472030145
YKL151C	7.118232344931014
YKL156W	7.10258689318164
YKL157W	7.0704735997593025
YKL159C	7.112065050537275
YKL160W	7.075737818859524
YKL161C	7.061589016894885
YKL162C	7.105032964648444
YKL163W	7.072446493355246
YKL164C	7.07297543430211
YKL166C	7.06690327310052
YKL167C	7.09309929049545
YKL168C	7.084613448936415
YKL171W	7.009154196891425
YKL174C	7.026889832882225
YKL175W	7.007226674181981
YKL176C	6.97169460986113
YKL177W	7.02400591653795
YKL178C	6.9834950712174795
YKL179C	7.03326601934646
YKL183W	7.024565051349025
YKL184W	6.865249764239845
YKL185W	7.05396624308527
YKL187C	7.0293037785218
YKL188C	7.006491588496045
YKL190W	7.0631498275648
YKL191W	7.100548974941395
YKL197C	7.02288396215958
YKL198C	7.063755710812905
YKL201C	7.091497531874113
YKL202W	7.044954961914295
YKL204W	7.079881114139885
YKL205W	7.002379053024825
YKL206C	7.085428917753106
YKL207W	7.05855366683818
YKL208W	7.040944907889685
YKL211C	7.074458129955159
YKL212W	6.934798825499135
YKL213C	7.052764655398705
YKL214C	7.0722087905247
YKL215C	7.041569044625105
YKL216W	6.656892723860976
YKL217W	7.02740125789182
YKL218C	6.998509899231135
YKL220C	7.039639837917591
YKL221W	7.06271416575529
YKL222C	7.1112689305538
YKR001C	7.014785735812045
YKR003W	7.067698983820275
YKR005C	7.066275802189665
YKR007W	7.030393358547595
YKR009C	7.035105413241601
YKR010C	7.061909443330405
YKR011C	7.03652591721949
YKR012C	7.013701916580815
YKR013W	7.024477049051249
YKR014C	7.07726282815212
YKR015C	7.086196135414145
YKR016W	7.050913142555725
YKR017C	7.0859574992965
YKR018C	7.24167991900474
YKR019C	7.061423863594939
YKR020W	7.017412597889624
YKR021W	7.03382293032953
YKR023W	7.00344061492012
YKR024C	7.014441616123335
YKR026C	6.9952962871582205
YKR027W	7.094444141933655
YKR028W	7.026813133835136
YKR029C	7.08913114219013
YKR030W	7.069083148728805
YKR031C	7.062114414582035
YKR032W	7.08180339550403
YKR033C	7.05551872372794
YKR034W	7.071603038473765
YKR035C	7.065300018871035
YKR035W-A	6.980081132621235
YKR036C	7.02753357063961
YKR039W	7.04874976417223
YKR040C	7.01549760795594
YKR041W	7.037186917484605
YKR042W	7.011646173122665
YKR043C	7.097107356710914
YKR044W	7.0846506758534
YKR045C	7.06777841050759
YKR046C	7.07249058983534
YKR047W	7.02142957777491
YKR048C	6.994517975147559
YKR049C	7.016858252624275
YKR050W	7.012433981900145
YKR051W	7.002716827965145
YKR052C	7.03763750678212
YKR053C	7.008577734253015
YKR054C	7.061306863952595
YKR055W	7.036890619028985
YKR056W	7.038980703251704
YKR057W	6.996948263599769
YKR058W	6.99700156178713
YKR059W	7.016023420387735
YKR060W	7.03646833931929
YKR061W	7.05385936951653
YKR064W	6.986634769980905
YKR065C	7.01866300132456
YKR066C	7.021710178682294
YKR067W	7.09018067558974
YKR069W	7.04105879306994
YKR070W	7.012076118762691
YKR072C	7.03235807220498
YKR074W	7.010904802379965
YKR076W	7.019752701854385
YKR077W	7.058566892667875
YKR078W	7.047376142787665
YKR080W	7.0728455419400404
YKR082W	7.047347572744325
YKR084C	7.04092595285849
YKR087C	7.064010687719184
YKR088C	7.045384710515955
YKR089C	7.049564707555425
YKR090W	7.45244116201681
YKR091W	7.066967459123295
YKR092C	7.001116489399275
YKR093W	7.060403566363265
YKR094C	7.0858345395672
YKR095W	7.03412236463285
YKR096W	7.06586928174004
YKR097W	6.994479841569936
YKR098C	7.08151214790134
YKR099W	7.073995019351035
YKR100C	7.41040012081736
YKR101W	7.0204787812182055
YKR102W	7.12764132732931
YKR103W	7.053172704042925
YKR104W	7.0383138697093255
YKR105C	7.060182365370755
YKR106W	7.066393756030175
YLL001W	7.025860670764075
YLL002W	7.079384966699145
YLL005C	7.055882111163401
YLL006W	7.042414283346945
YLL007C	7.0796512554821245
YLL009C	7.07342799747592
YLL010C	7.03985047546408
YLL012W	7.05860129594941
YLL013C	7.02533038214675
YLL014W	7.041199873433435
YLL015W	7.115586335658425
YLL019C	7.007805790580045
YLL020C	7.07132269309057
YLL021W	7.118481441148996
YLL023C	7.0803110090484545
YLL024C	7.02725421336752
YLL025W	7.06642191597895
YLL026W	7.07161213783501
YLL028W	7.060355113077975
YLL029W	7.09571700376224
YLL032C	7.045952038083925
YLL038C	7.09165318873871
YLL039C	7.0621309189058294
YLL040C	7.01093063113216
YLL041C	7.07430186596018
YLL042C	7.113216915969815
YLL043W	7.10104253381391
YLL044W	6.6515603429313
YLL045C	7.0761524956245605
YLL046C	7.087684698427125
YLL047W	7.0539383974057
YLL048C	7.060353633369784
YLL049W	6.970744816625655
YLL051C	7.136318409904585
YLL052C	7.089700538348805
YLL053C	7.042024919913645
YLL054C	7.057277342402225
YLL055W	7.068458131656525
YLL056C	6.99296906311867
YLL057C	7.033647055686245
YLL058W	7.032632022435935
YLL059C	7.024634332969225
YLL060C	7.102204289341985
YLL061W	7.1135185849775855
YLL062C	7.04170068050735
YLL063C	7.02884213310153
YLR001C	7.051872497751004
YLR003C	7.07545188014576
YLR004C	7.074306712181331
YLR006C	7.044550842605361
YLR011W	7.04899277309176
YLR012C	7.01066472299957
YLR013W	7.071857124961345
YLR014C	7.0553019008251
YLR015W	6.987734310272636
YLR016C	7.09133680982899
YLR017W	7.1048676559342745
YLR018C	7.093564541763895
YLR019W	7.0544950379454345
YLR020C	7.09575219221705
YLR021W	7.024969629770565
YLR023C	7.0606976730512745
YLR024C	7.06788471732763
YLR028C	7.1090428738620055
YLR030W	7.116903181000745
YLR031W	7.06897464714339
YLR032W	7.054734002861945
YLR034C	7.050161617736425
YLR035C	7.06926134160408
YLR036C	7.061334257731955
YLR037C	7.05346848521485
YLR038C	7.109459512832755
YLR039C	7.04167441996548
YLR040C	7.080342879984365
YLR041W	7.065249926052465
YLR042C	7.0440518035339394
YLR043C	7.113513193174425
YLR044C	7.8469984499162155
YLR046C	7.079369035542715
YLR047C	7.071007099684645
YLR048W	7.025222829992275
YLR049C	7.11420685399816
YLR050C	7.0978783424541
YLR053C	7.10049852975304
YLR054C	7.091884190426651
YLR055C	7.08080299707481
YLR056W	7.116046034688415
YLR057W	7.02102360926494
YLR058C	7.022219728811574
YLR059C	7.0684994410539
YLR061W	7.014367151969055
YLR062C	7.05640365483675
YLR063W	7.03828766400483
YLR064W	7.0850849874565895
YLR065C	7.073953363224815
YLR070C	7.03147625086798
YLR072W	7.04910635184606
YLR073C	7.036958559814095
YLR077W	7.0094411997793795
YLR079W	7.0122461549911
YLR080W	7.024396647826926
YLR081W	7.024839330999985
YLR082C	7.0335966449250495
YLR083C	7.077610097325785
YLR084C	7.070213188687955
YLR085C	7.0753669805365
YLR087C	6.9690046737834
YLR089C	6.97425527160589
YLR090W	7.012513441636
YLR091W	7.05739405225797
YLR092W	7.00491807842642
YLR093C	7.03507820475546
YLR094C	7.076481837769595
YLR095C	7.080627055327855
YLR096W	7.02587829507367
YLR097C	7.004338807051115
YLR098C	7.032736742761795
YLR099C	7.01754308117295
YLR102C	7.0190561048546
YLR104W	7.064156253376775
YLR107W	7.03830979656891
YLR108C	7.0634876517524
YLR109W	7.030861771228
YLR110C	7.07505091169879
YLR111W	7.03367898448042
YLR112W	7.07022620240218
YLR113W	7.046638856630475
YLR114C	7.099408617013294
YLR118C	7.116260520274301
YLR119W	7.036170773242276
YLR120C	7.016514064837301
YLR121C	7.11723925831909
YLR122C	7.072545549945995
YLR123C	7.072647566149945
YLR124W	7.055511105381241
YLR125W	7.070217482261805
YLR126C	7.007549791075736
YLR128W	7.039880731036595
YLR130C	7.073386181457645
YLR131C	6.987649266375465
YLR133W	7.08106602961775
YLR134W	7.075088606864336
YLR135W	7.03481069218973
YLR136C	7.0549388689520605
YLR137W	7.062351198266359
YLR138W	7.0372102042570095
YLR142W	7.063296769708485
YLR143W	7.008600642848135
YLR144C	7.07294042393114
YLR146C	7.03348034191525
YLR149C	7.079020338079969
YLR150W	7.084104033302745
YLR151C	7.0697967207987595
YLR152C	7.032973335859465
YLR154C	7.053345423621495
YLR164W	7.049429813622821
YLR165C	7.050712551384745
YLR168C	7.05470772260844
YLR169W	7.10379709537001
YLR170C	7.090797357266965
YLR171W	7.03493373213513
YLR172C	7.087596767894816
YLR173W	7.07845937663347
YLR174W	7.069092979784195
YLR176C	7.051748366420915
YLR177W	7.077945295495645
YLR178C	7.0721187311608595
YLR179C	7.053378477000355
YLR180W	7.070442437548045
YLR181C	7.05643671153722
YLR182W	7.05521942150801
YLR183C	7.054093639191595
YLR184W	7.065260514214746
YLR185W	7.05599029647618
YLR187W	7.074291788549595
YLR188W	7.063396838748915
YLR189C	7.0818065375024695
YLR190W	6.9906338725066295
YLR191W	7.066857343332085
YLR192C	7.01021458340639
YLR193C	7.03088181650104
YLR194C	7.052711356067725
YLR199C	7.01496377522726
YLR200W	6.9877825642947045
YLR205C	7.025372343823305
YLR206W	7.0267178797958945
YLR207W	7.01022255825442
YLR209C	7.041856276213425
YLR210W	7.02500186737532
YLR211C	7.008676134240815
YLR213C	7.014330664535105
YLR214W	7.038219920972905
YLR216C	7.03061926033002
YLR217W	7.863721551164935
YLR218C	7.061964359876775
YLR219W	7.0063780926391654
YLR220W	7.006882918336
YLR221C	7.004322167866055
YLR224W	7.0328315362499705
YLR225C	7.04290516242053
YLR227C	6.999353578720475
YLR228C	7.035493445700605
YLR231C	7.013383176011315
YLR232W	7.0548125479311246
YLR233C	7.028391654504761
YLR234W	7.147697295199045
YLR235C	7.00089345565846
YLR236C	7.06510967340434
YLR237W	7.048553986011765
YLR238W	7.003653850711505
YLR239C	7.04490491050725
YLR241W	7.05876081977773
YLR242C	7.02335805762673
YLR246W	7.05296972009932
YLR247C	7.0571543817049
YLR248W	7.0263019241691556
YLR250W	7.0211502814225355
YLR251W	7.00181520445174
YLR252W	7.008167386792049
YLR253W	7.05269911789604
YLR254C	7.07535966204309
YLR255C	7.038526768159356
YLR257W	7.072231105590185
YLR258W	7.05348428196968
YLR261C	7.097427547632925
YLR262C	7.04624247941811
YLR262C-A	7.0683202124924644
YLR263W	7.0089538068591395
YLR264W	7.0075663434992705
YLR265C	7.081065288825375
YLR266C	7.029002159277785
YLR267W	7.09727873869626
YLR268W	7.035824946729325
YLR269C	7.0531133279349305
YLR271W	7.02705148255719
YLR273C	6.91994637601986
YLR278C	7.08638627886175
YLR279W	7.05123745969899
YLR280C	6.991406766961051
YLR281C	7.01340864393449
YLR282C	7.043557667081425
YLR283W	7.145978087358085
YLR284C	7.088016168130645
YLR285W	7.06407933233125
YLR286C	7.037213412075305
YLR287C	7.095173456652545
YLR287C-A	7.022641988463874
YLR289W	7.03284648154509
YLR290C	7.04423032145973
YLR292C	7.070603279521414
YLR294C	7.017688229572615
YLR296W	7.0705555452751
YLR297W	7.06678780458909
YLR299W	7.031343243023125
YLR300W	7.08750823126855
YLR303W	7.062140819125265
YLR306W	7.050950988888765
YLR307W	7.05330706229687
YLR308W	7.007857678082489
YLR309C	7.0316199001975495
YLR311C	7.037404499371171
YLR312C	7.049527204936645
YLR313C	7.041908148632935
YLR315W	7.01625058968873
YLR318W	6.82310303601366
YLR319C	7.026025566649925
YLR320W	7.036967720695134
YLR324W	7.03025085681587
YLR325C	7.202240812488865
YLR326W	7.04829442159321
YLR327C	7.028837049651026
YLR328W	7.029342218715611
YLR329W	7.095218524482545
YLR330W	7.03324014771552
YLR332W	7.054035811926321
YLR333C	7.0014205173758
YLR334C	7.04008776950893
YLR335W	7.020299348469175
YLR337C	6.9996988750472156
YLR338W	6.92876433451225
YLR341W	7.04874537262781
YLR342W	6.981479645886645
YLR343W	7.054843892018241
YLR344W	7.07835259521385
YLR345W	7.016981746372685
YLR346C	7.0414902165349
YLR348C	7.15613632539517
YLR349W	7.02422905738476
YLR350W	7.08423812371959
YLR351C	7.069738845057975
YLR352W	7.082199759768435
YLR353W	7.045825872432175
YLR354C	7.061489458772185
YLR356W	7.07094444275976
YLR357W	6.600935124949495
YLR360W	6.97440662743509
YLR361C	7.0205358019309205
YLR362W	6.0095319512556795
YLR363C	7.088396217381895
YLR364W	7.081380444958455
YLR365W	7.090224351048195
YLR366W	7.127622992258455
YLR367W	7.03187666718578
YLR368W	7.09142701269292
YLR370C	7.07628003256965
YLR371W	7.117607886656154
YLR372W	7.00278966929244
YLR373C	7.0732220847049305
YLR374C	7.050581700945784
YLR375W	7.069010310706284
YLR376C	7.12134581632759
YLR377C	7.09791138934396
YLR380W	7.06829834846586
YLR381W	7.074948601801675
YLR384C	6.997779628057305
YLR385C	7.066427207988095
YLR386W	7.053950508465171
YLR387C	7.087032632611365
YLR388W	7.078047596835715
YLR389C	7.053192999522765
YLR390W	7.110017733499155
YLR390W-A	7.111332334603078
YLR392C	7.06978983913978
YLR393W	7.13244162844319
YLR394W	7.080072386131125
YLR395C	7.064518670895535
YLR398C	7.066029485091629
YLR400W	7.055760228354415
YLR401C	7.04647727513189
YLR402W	7.079969928915645
YLR404W	7.115809442702185
YLR405W	7.07197842248031
YLR406C	7.125192132423235
YLR407W	7.093369592956815
YLR408C	7.0706606697224
YLR410W	7.012307073671815
YLR412W	7.03202557249368
YLR413W	7.08939961689182
YLR414C	7.093509673788375
YLR415C	7.09557520661553
YLR416C	7.089434607659889
YLR418C	7.07729856632997
YLR420W	5.611052660284345
YLR421C	7.063599046113415
YLR422W	7.062406296796015
YLR423C	7.068232532824069
YLR425W	7.112359224484894
YLR426W	7.0800622788783105
YLR427W	7.050362898935175
YLR428C	6.987388867284334
YLR429W	7.021139898766226
YLR431C	7.06435080829516
YLR432W	7.109026384272145
YLR433C	7.0691860134209055
YLR434C	7.074471229203075
YLR435W	7.0528447237480645
YLR436C	7.04436278287909
YLR437C	7.078035225731165
YLR438W	7.05865965981316
YLR441C	7.0587978724905405
YLR442C	7.571087631087289
YLR443W	7.082709676675121
YLR444C	7.01028611661855
YLR445W	7.068635576558475
YLR446W	7.08579488230375
YLR448W	6.979871593832955
YLR449W	7.102562856669445
YLR450W	7.12039899944435
YLR451W	7.15154551853787
YLR452C	7.05707568958943
YLR453C	7.0419804335880105
YLR454W	7.003004705934835
YLR455W	7.009814986690509
YLR456W	7.035855954722275
YLR460C	7.08659496563871
YLR461W	7.060320471721085
YML001W	7.148325597247521
YML002W	7.09498487357362
YML003W	7.045857438062145
YML004C	7.08580594227515
YML005W	7.056042347209795
YML006C	7.02804114827123
YML007W	7.056190727898645
YML008C	7.11179971142424
YML009C	7.07472295416623
YML009C-A	7.120632325990215
YML011C	7.13500333590658
YML012C-A	7.0084035865630305
YML012W	7.151036247996465
YML013W	7.0365620620496845
YML016C	7.124793745151045
YML017W	7.148039113391405
YML018C	7.068389129041854
YML019W	7.065856292510764
YML020W	7.13453905149046
YML021C	7.130524780555415
YML022W	7.11159451713492
YML026C	7.09431402431292
YML027W	7.0518990289850745
YML028W	7.09003918657032
YML029W	7.090561119172746
YML030W	7.09793728850323
YML032C	7.11720393140204
YML034C-A	7.05130125432614
YML034W	7.0509978200052075
YML035C	7.142274953997425
YML036W	7.107544930056415
YML037C	7.112606927850701
YML038C	7.0753005799049244
YML041C	9.146420502453914
YML042W	7.148269875054989
YML047C	7.1077664357548
YML047W-A	7.0888054713283
YML048W	7.07367838814608
YML050W	7.036012272166775
YML051W	7.04243792999482
YML052W	7.029696876353305
YML053C	7.116453836721335
YML054C	7.044831774032209
YML055W	7.085624441067354
YML056C	7.073296368756941
YML057C-A	7.059009630566445
YML057W	7.082806080970535
YML058W	7.101088151685995
YML059C	7.0584045319589706
YML060W	7.025779616813245
YML062C	7.063590773081895
YML063W	7.06161716925387
YML066C	6.930344612095035
YML067C	7.04794707647216
YML068W	7.06918383697806
YML070W	7.11593814718054
YML071C	7.0542605593073
YML072C	7.121758016628755
YML074C	7.081179454656494
YML075C	7.1113216429424195
YML076C	7.0998439803375
YML081C-A	7.0470791362835605
YML090W	7.02792210154153
YML094W	7.09090122985352
YML095C	7.025019358170045
YML096W	7.122140542044056
YML097C	7.043696715002455
YML099C	7.0818608595235055
YML100W	7.05807602345023
YML100W-A	7.08203603669327
YML101C	7.13995498127411
YML101C-A	7.079275256654411
YML102W	7.07112062973667
YML103C	7.04895149167041
YML104C	7.05844195116959
YML106W	6.41850391547242
YML107C	6.99216945055486
YML108W	7.0555947322593155
YML109W	7.0651424794843
YML111W	7.00787926038544
YML112W	7.001303976196875
YML113W	7.123335978249865
YML116W	7.088670062523405
YML116W-A	7.07703662677637
YML117W	7.05073369052469
YML118W	7.0843928982522595
YML119W	7.0227988823055405
YML120C	7.08607314019714
YML121W	7.0295068271141155
YML122C	7.09545883374824
YML123C	7.08862662034102
YML124C	7.088224399809604
YML128C	7.028794512145465
