orf	hom | growth (relative abundance in pooled culture) | time [14 generations] | Nislow C~Hammond TG, 2015	hom | growth (relative abundance in pooled culture) | time [21 generations] | Nislow C~Hammond TG, 2015	hom | growth (relative abundance in pooled culture) | time [14 generations], microgravity [unknown] | Nislow C~Hammond TG, 2015	hom | growth (relative abundance in pooled culture) | time [21 generations], microgravity [unknown] | Nislow C~Hammond TG, 2015	hom | growth (relative abundance in pooled culture) | sodium chloride [0.5 M], time [14 generations] | Nislow C~Hammond TG, 2015	hom | growth (relative abundance in pooled culture) | sodium chloride [0.5 M], time [21 generations] | Nislow C~Hammond TG, 2015	hom | growth (relative abundance in pooled culture) | sodium chloride [0.5 M], time [14 generations], microgravity [unknown] | Nislow C~Hammond TG, 2015	hom | growth (relative abundance in pooled culture) | sodium chloride [0.5 M], time [21 generations], microgravity [unknown] | Nislow C~Hammond TG, 2015	het | growth (relative abundance in pooled culture) | time [21 generations] | Nislow C~Hammond TG, 2015	het | growth (relative abundance in pooled culture) | time [21 generations], microgravity [unknown] | Nislow C~Hammond TG, 2015	het | growth (relative abundance in pooled culture) | sodium chloride [0.5 M], time [14 generations] | Nislow C~Hammond TG, 2015	het | growth (relative abundance in pooled culture) | sodium chloride [0.5 M], time [21 generations] | Nislow C~Hammond TG, 2015	het | growth (relative abundance in pooled culture) | sodium chloride [0.5 M], time [14 generations], microgravity [unknown] | Nislow C~Hammond TG, 2015	het | growth (relative abundance in pooled culture) | sodium chloride [0.5 M], time [21 generations], microgravity [unknown] | Nislow C~Hammond TG, 2015
YER061C	-0.64736757265762	0.46233603667946	0.0847241879262981	0.175496041469057	-0.563344839064685	-2.14974143381372	0.099838264803255	0.091937245584619		-1.2508349522398			0.467906827544601	-0.00866353874892845
YER062C	-0.0956777239036342	-0.0578695586852209	0.0127446459918872	-0.140527493028033	-1.73261626508086	-0.147024190878032	0.526382297577053	-0.497289676654505		0.365059408033249			-0.223840014465111	-0.337840301373934
YER063W	1.84574840276216	1.23950165191598	-0.0517707704744943	0.0322098471950962	0.26699053357553	0.0986370276980857	0.149396232239367	0.00246263455944806	0.0519588608467618	0.568592802118381	0.552701833023344	0.709846719523716	-0.361306603330927	-0.0710761459174929
YER064C	-0.4228797449145	-0.539130122766547	0.425569496156287	-0.0904328082494903	0.174738991557241	0.384336774356735	-0.854911766347999	-0.172700600304074		0.831627207952179			0.218678221235843	0.934752932884706
YER065C	-0.237583227421467	0.0758087478709459	0.777290926746701	0.55766391013677	0.867920080576178	1.02221273973489	-0.342648754205443	0.394077660381481		-0.0308692682978933			-0.00371420010061119	-0.48028456639414
YER067C-A	-0.213916751241571	-0.776926190731475	-0.576478332492568	0.0525272986132652	-0.80337715370631	0.404526966537613	0.0357462923409457	-0.82651026410822		0.456118072859972			0.32516665542852	-0.187929586890125
YER067W	-0.64824768579213	-0.725477147714475			-0.549739919553487	-0.503376731207772				-0.457879409242813			0.0122273437684113	0.120619478196038
YER068C-A	0.145012988107144	0.656624110749924	0.214140942534479	0.149226169124667	-0.462731837889706	-0.340009917809191	-0.405596188086673	-0.437583430530234		-0.805802712663116			-0.366284279485319	-1.48028456639414
YER068W	-0.559802375803519	-0.883700992120475	0.215772383438791	-0.125889895782345	-0.462212814317533	-0.874298376452755			-0.0	-0.331871524330706	0.00731560246619267	0.213029911818522	0.0893079239064889	-0.133493448603849
YER069W	0.296073032636466	-1.29742177631461	-0.0331615299986776	-0.0971008803128619	0.426260513675242	0.108909969404417	0.286993576349577	-0.474834825826806		-1.16837279204782			-0.187797264539581	-0.557452426916599
YER071C	0.263869908833064	-0.480285833464427	-0.266501897820584	0.143510072703762	-0.414764112745661	0.851861413165238	-0.554676679300156	0.0809641568393156	0.413104676620609	0.00155220939448952	0.657866444814925	0.176784961710156	-0.187797264539581	-0.116879835530618
YER072W	0.221320060561409	1.24383439239514			-0.653499500513838	-1.403632847963								
YER073W	0.279049592938499	0.22798192647079	0.0466749497128003	0.020009672195501	1.2043023059899	1.2597057637966	-0.278216881610449	-0.0714172644668949	0.0967600539636493	0.10171637131992	0.10395238035299	-0.137104803231116	0.425203676335567	0.273926119738181
YER074W	-0.0765532783342593	-2.96316197076535	-0.414078326877695	-1.04207248311021	-0.876237185014791	0.134128575163901	-0.642576554864174	-1.81254523550727	-0.439149436525225	-2.00976721344682	-0.758910708649012	-1.12079159930706	-0.515019659096454	-0.793650647778076
YER075C	0.0367884742644105	-0.858000112575192	0.0141265593688704	-0.332992475053491	-0.213032402451168	1.73125401810371	-0.600014409952547	0.145712002885329	-0.0	0.23880258945805	0.0814620506550412	0.108261085009673	0.455610556304407	-0.670739242197611
YER077C	-0.270752911445976	0.534900742334079	0.424463558930121	-0.0943217260601319	-0.70432093653953	-2.02418145530692	-0.587908458311265	-0.528627643187514		0.397224383806401			-0.0326268920158501	1.22015515174695
YER078C	0.529499461161978	-0.322411741364959	0.0352544262886756	0.098632379417106	0.342393937638653	1.4224362196572	0.207231287360267	-0.0822521773756577		0.238252467414817			-0.171543783540727	-0.398754680897541
YER079W	0.0571744520094883	-0.997627111833265	0.0951535499239231	-0.400360170264719	-0.442692260991207	-0.124391152177187	-0.211249265534381	0.242310721906986	-0.0	-0.868812510188916	0.0677142118766625	0.0350091140226816	-0.326207314003936	-0.314031849014329
YER080W	0.38627052001125	-0.324503609804001	-0.126822547690386	-0.148168326615844	0.45863943148087	0.210172921139174	-0.349557123547621	0.00250544080397397	0.0713059885070066	-0.0528955746278914	0.186886968198383	0.346386665470707	0.218678221235839	-0.743318972227931
YER081W	0.165078851265113	-1.18848354342158	-0.12473837329299	0.107571921299483	-0.000963665047759577	1.43264859636481	-0.486916549276026	-0.174114503163464	0.0581586510275418	-0.431407197881619	-0.313651901667019	-0.389788411225727	-0.510475419189282	-0.430722507813849
YER083C	-0.147580881689132	0.61832743602157	0.916389582096753	-0.0164924884978737	-0.609353769086285	-1.66745825135879	-0.150099260601252	1.18551051044933	0.00744314966679305	-0.519845162549201	-0.388628787806837	0.0137350973682775	0.419885312681657	0.149765823855555
YER084W	0.124757155804545	0.878642913524448	0.0602152280859958	0.0696751755991265	-0.302797738024546	-0.321525347194624	-0.368150514906381	-0.401520256724947	-0.0	-0.168372792047826	-0.0467127621743906	-0.311167609984269	0.228458267183246	0.264318360364062
YER085C	0.172120767365113	-0.212555285953021	0.0754633050250533	-0.125549082279084	-0.100271102702457	1.01456922737463	-0.7876319903624	-0.663999195472366	-0.0	-0.168372792047821	0.561580817785796	0.341232127536166	0.258963536960508	0.219674819506521
YER087C-B	-0.613181843285424	-1.27857171552483	0.898612598870699	0.732329012966247	-0.829556856424208	-0.233440754963708	-0.679956078894429	0.36203870225643		0.437348268840131			0.609262676790145	0.717654811217773
YER087W	-0.183003748434299	0.0575739390387877	0.698002599992337	-0.00207778571302875	0.062153352205403	-1.76493397107024	-0.61191511375076	-0.652169972177921	-0.0	0.297290780300987	0.436542290865965	0.641518363142874	0.0350392393854264	-0.184134796031028
YER088C	0.669454962282231	1.14751750695358	0.153494709725134	-0.0827407329739209	-0.180553727159731	0.422309466896964	-0.435758158596926	1.05218783383644		-0.768765333338585	0.449588276248352	0.886492851568176	0.292335262961146	-0.101772943140409
YER089C	0.126699962297038	-0.27953570588498	0.617199663722053	0.248569598682911	0.300095237792	0.263930526650249	-0.493972772542224	0.139860760224755	-0.272529229795124	-1.22084021194196	-0.323715753367029	0.209936110954608	-0.0913288480581826	0.1757610323885
YER091C-A	0.163925750158905	-0.847889724067722	-0.434675231484809	-0.270581222313034	0.374636816527079	0.232939273859811	-0.0303767673467377	0.0234372817619928	-0.0	0.504052549923671	-0.248863000830747	-0.412376789830173	-0.656063540551639	-0.435196676865601
YER092W	-0.310993193217203	-0.310993193217203								-0.361017869990217			1.02930085712736	1.37215824519201
YER093C-A	-0.134676058901086	0.206687149623775	0.68233749709375	0.301542243359474	-1.2540940535141	-1.218445890854	-0.159926478299015	0.0408267627776162	-0.0	-1.44139128645424	-0.0485650157000084	-0.2246279979419	0.363301784315288	-0.00223726958949833
YER095W	-0.383475602424295	-0.407350445760191	-0.818535604560045	-1.2493313667824	0.28468091846052	-0.706078520865487	-0.33622248504601	-1.36981361319216		0.183928951883056			0.243007550597579	0.0757652424117765
YER096W	-0.732808974413775	-1.48200124121638	-0.148976336180279	-0.113036507496249	-0.516384567763733	0.0200989669304317	0.356128654410972	0.323309834048239	-0.0	-1.39076521338428	-0.0163003653202392	0.228657007598082	0.52680051659817	-0.627841754807998
YER097W	-0.142544947585558	-0.0788899070457205	0.609449239804876	0.269418941505696	-0.101796885429922	0.21215293340307	-0.443110547753871	-0.0092280450889799	-0.282315005663893	-0.36101786999022	0.174338213136181	0.406080754083911	0.8160563522551	0.0863256067693756
YER098W	0.202900688927247	-0.11092658841708	0.120564704305398	0.236791776848376	-0.0452459893283628	0.977560571577934	0.35724147048361	0.0683074991997223		0.20359598533913			0.111763017319328	1.05023015030464
YER101C	0.429959464236259	0.287945952389991	0.2912684044447	-0.0644482409831486	0.153762827508213	0.217784701576226	-0.218946769523781	0.382416089627782		0.185264162566878			0.346228270956352	-0.644915268166933
YER103W	-0.358214513861876	-0.976397256645612	0.72000970635639	0.723049534014963	-0.799001488877324	-0.131713493805455	-0.633697536208833	0.21586468761358		-0.846444697160456			0.304408095261718	0.412800229689346
YER106W	-0.0255028567780293	0.214492737365935	-0.236789700846531	-0.482777876543592	0.32613534563224	-0.0631734701840418	-0.2513335874595	-0.583769197379974	-0.0	0.469057128567467	0.172874262534886	0.256866778949368	-0.0581619841229859	-0.57125822644163
YER110C	0.216060501991862	-2.40687818558713	0.17331539685725	-0.428600556552343	-0.284962567815251	0.506899309429935	0.214296175019852	-0.511632422665071	-0.0663419253213178	0.831627207952176	-0.0737126028042248	0.212911500219557	-0.510674188820493	0.104677934327016
YER111C	-0.287753280954945	-0.601090383121713	-0.0338621224810094	-0.219025278092028	-0.0214195581122034	0.632892320497767	-0.137676805663929	-0.247719994247955		0.539446456458865			-0.232191383898034	-0.502310872724136
YER113C	0.400069299827724	0.940948614226144	0.247695741598486	0.00979028850063557	-0.188250177234277	-0.143637806282333	0.267732731018192	0.194940937730737		0.0795547213957608			0.0813893682758096	-0.116879835530618
YER114C	-0.193948656700336	-0.335748509776105	0.747990735824011	0.650652420471811	0.458210886983167	0.563439918538506	-0.480958672223297	-0.526942546454059	-0.0	-1.32171121976156	-0.0611106314131007	0.0506989964732547	-0.210165077568036	-0.464343022525112
YER115C	-0.659739803565508	-0.193887434565124	0.0837903400546143	-0.0045007988350676	0.0329183042823775	-0.247147150495694	-0.292471060309103	0.218922178389404	-0.0	-0.338297793490135	-0.0322199677194241	0.0922526497855163	0.410651394888364	0.345365943967006
YER116C	-0.606522403966404	-0.606522403966404							-0.0	-1.2463753040491	-0.266481347870139	-0.409429093898687	-0.0545083112051206	0.0666788078910354
YER117W	-0.945437582401938	-0.324540197178081	-0.267373195525482	-0.591376650293764	0.0295141811826145	-0.710532268740494	-0.795432647026747	-0.635177219125485	-0.0	-0.43668595221216	0.0281758288915075	-0.0722893005110432	-0.463244231223785	0.748393613668576
YER118C	-0.0840857505482226	0.259641443580607	0.157373031642098	0.284631032447646	-0.144647907144485	-0.290199258845556	-3.28418048177622	-0.571249976794348		-0.457879409242813			0.774728030041761	0.220155151746956
YER119C	0.249480034201452	-0.33460837826879	-0.238851176529728	0.00226710837153377	-0.289138939949652	-0.270043450789233	0.582059587453728	0.235417485034979	-0.0	-0.0396772147241027	-1.02079478943486	-0.670629008308399	-0.597306515331484	-0.412631688633359
YER119C-A	0.0927026510264799	-1.1541714123182	0.029972019271522	0.057787571841466	-0.0627983254101157	0.744499304525917	-0.697877337604069	-0.171333542071993	-1.77635683940025e-15	0.738517803560693	-0.405042185497839	-0.109026253006597	0.288683566188521	-0.193344779575293
YER120W	0.0388703487323454	-0.271487503023289	0.118132868511921	-0.156732463045392	-0.282307492537793	0.923833787190828	-0.219266338700162	0.108949483697069	-1.77635683940025e-15	0.0764460769337276	0.144639697692686	0.453763642629825	-0.0308555244669559	0.086925787855332
YER121W	0.120656165747956	0.0794580649889465	0.0653653222534789	-0.334385857542712	0.869061804563486	0.663057033766139	0.280247816933635	-0.0322193767542416	-0.158892594054656	0.453115584698443	-0.362884131936092	-0.529279818433717	-0.625202576846882	0.483189557580749
YER122C	-0.0156979268041173	2.28963084433103	-0.33660804193766	-0.806899374233094	-0.38384926533355	-3.01542978517959	-0.104166188174906	-0.429753756849221	-0.0	0.339757818211552	0.125295430671702	-0.212572758398217	-0.350533174784958	0.432534227477872
YER123W	-0.10016565673085	-0.770617083457452	-0.565259917952124	-0.281912448661112	-0.297983600536231	1.33583001194828	-0.0676598822766401	-0.645388315643638		-0.145289178934783			-0.257470792346393	-0.149078657918764
YER124C	0.308693131452953	0.214528801844629	0.217485713178673	-0.115858089234408	1.30430779421413	0.977726497262289	0.82841994742545	0.529299027067383	-1.77635683940025e-15	0.41658970867333	0.0342826500664621	-0.0498253311683907	0.390537879518117	0.407377203413551
YER128W	0.116822743689804	-0.107833947464455	0.0529302612814622	-0.115193526667039	-0.596399935798305	-0.0401685005543548	-0.306279902624729	-0.326575224659518	-0.0	-0.431407197881617	-0.271063316571588	-0.680821116726285	-0.326358095072562	0.528277447109284
YER129W	-0.337733201970478	-0.840587829710943	-0.369837991854002	0.0242059781387045	0.273443751115774	1.50713447369657	0.117053818520526	-0.565153519212622		0.617502402599326			-0.65961260763271	-0.949769849695359
YER130C	-0.535765194228793	0.10394821733422	1.01670576449765	0.401284372669009	-0.380125172448155	0.266731913878377	-0.394786377540626	0.586438491442665	-0.118101075998915	-0.107350068766772	-0.431769768826284	-0.405902110501529	-0.344195570113342	-0.60522486536885
YER131W	-0.0770808325557226	-0.133607835393383	0.163816916298325	-0.411467316833345	0.134993566397503	-0.203660634054643	0.0101195196800958	-0.0474416858552207					-0.888236982680678	-0.949769849695367
YER132C	0.288053701449707	-0.0991897204919425	-0.777728499596281	-0.692093631662592	0.577110288796543	0.318302443247896	0.0117008183742957	0.0581832819260146		-0.694441603715415			-0.630740760388308	-0.63782584338062
YER134C	-0.00691402476510561	-0.538092337055168	-0.0610229958630564	0.289315941026208	-0.560830564262258	-0.451019910608716	-0.679956078894429	0.201574030063185		-0.562651731159869			1.72882071814634	1.13677313443287
YER135C	0.326939373041517	0.0291436374446503	-0.122509479889185	-0.230376202428555	-0.578997183487474	0.29152696399413	-1.07961434837165	-0.405623689132689		-0.562651731159869			0.684341793584652	1.394184551522
YER137C	-0.0288376131993875	-0.0381512297879816	-0.233242034452129	-0.725154541782116	0.632668831255918	0.0528054298352458	-0.0919374578607215	0.0550106765862655		0.147129033680107			0.0461746756917503	0.535656977474881
YER139C	-0.678079071544907	-0.442246582923749	0.112622813667	-0.174478123338403	0.315497470063386	-0.520768833150388	-0.0471818714227386	0.056618404606354						
YER140W	-0.398436419101371	-0.0267629914501466	0.886447689405447	0.643484809066436	-0.548911966563544	-0.595097475720907	-1.20083410545186	-0.292690160366233		-0.168372792047826			1.01222734376841	0.120619478196038
YER142C	0.245503420077002	-1.09600459583334	-0.121054283454773	0.43706884762747	-0.140858735685054	0.39309688422535			-0.240738245794244	-0.389070111425507	0.0537869529981521	0.199403052323227	0.111763017319329	-0.501580483407072
YER144C	0.176323672235915	0.266908141893397	-0.306284166799319	-0.172992666893608	-1.12062696385086	-0.27078218260284	-1.47138206832765	-0.829812886781061	0.010149112966209	-0.338297793490137	-0.358020153593573	-0.197731322070661	0.0243001760689907	-0.452270190224541
YER145C	-0.432485903490695	-0.385883366505071	0.499431015954491	0.905231370076281	-0.625504849293813	0.0401524733519256	-0.755376092797091	-0.595042900206156		-2.28106923526421			-0.110629404017121	0.943314946388128
YER149C	0.328787862319928	1.33667927010188	0.04291517072825	-0.318429955339228	0.6798474206583	0.137723460803716	0.453210529014331	-0.227148384326448		0.463895423451692			-1.32119638995678	0.109123839358208
YER150W	-0.181966602932031	-0.945627559496505	0.73631779191358	0.769308882145827	-1.43771480861559	-0.468683936189787	-1.11383006370956	-0.172700600304072		-0.608945383433807			-0.238734229764804	-0.130342095337177
YER151C	-0.727283492139662	-0.983301514253025	1.49026321838368	0.734727089348575	-1.08258450694779	-1.42318136056948	-2.1935572561803	0.0527106441487035		-0.868812510188916			0.696725518040485	-0.364807348974204
YER152C	0.399896455973089	-0.106535768900489	0.0891717517677186	-0.00497935472049349	0.00686691289346619	0.336226927991722	0.350777294656318	-0.185033510430232						
YER154W	-0.113020102893124	1.00605013594363	1.30975828289254	0.96217641949351	0.197326140600756	-1.03235864029255	-0.280825734113202	0.462671430213819		-0.457879409242808			0.0122273437684175	-0.101772943140409
YER156C	0.42982507878221	-1.64296223053391	-1.11888071800808	-1.33540838857032	-2.27754348483633	-0.442452589487361	-2.12310279672569	-2.13110249806683	-0.0	-0.315214180377094	0.0390255071367012	-0.204175534304174	-0.0706304612511985	0.0471869471188633
YER158C	-0.264730551786256	-0.252023751094011	-0.235891142038909	0.277072345271471	-0.684479646344244	0.179137185560954	-0.0653315460183723	-0.129631878412189	-0.0	0.334127548481359	-0.586408022448559	-0.938758789625357	-0.444786867593276	-0.00855244784377618
YER161C	0.0334169306583973	-1.19417952823445	-0.113077811652325	0.602623553341231	0.700379894207164	0.819788918657801				-0.242373373491603			-0.473199483401826	-0.364807348974203
YER162C	0.252206086532679	0.131513111268454	-0.16729820265021	-0.249103973757906	-0.115751854684794	0.201846756500611	-0.272970202622698	-0.137056507801134	-1.47140724342589	-1.33085405605512	0.49303931101229	-0.31340539342638		
YER163C	0.59104214833917	-1.65613566886385	-0.0682887360637618	-0.154400634259188	0.790550641872462	0.57119087752403	0.180115618651918	-0.422018127383359		0.105802171391167			-0.0350783710099449	-0.511648737303474
YER164W	-0.594224010146689	-0.115138179857286	-0.238560880421817	0.215915008388151	0.34002425215332	0.0686814993756251	0.245977914848886	-0.00819063827432309	-0.0	0.504052549923671	-0.303873631892458	-0.0903090987189152	0.740395513102056	0.359836158549484
YER166W	0.0839024027357631	0.305176554679628	-0.974245708977223	-0.132593034957916	0.51550210062701	0.471423070816369	0.886169936290433	0.407793965471386		0.346200380781934			-0.532093172455397	-0.201308616691325
YER167W	0.0896679746485294	-1.574027599051	0.80616635010611	0.476401493626718	-0.711468862432898	0.210968689779199	-0.32682378704376	-0.0649590316637401		0.0660924615891938			-0.0137678647645334	0.957120745913159
YER169W	0.144284587832869	0.289729846430756	0.232873351862978	0.0756348592558052	-0.562309267971253	0.291051706436177	0.105031679422341	-0.1970561067336	-0.0	-0.168372792047824	0.180707233628286	-0.227290812415823	0.0769975991586485	-0.587199770310654
YER170W	-0.16261386523934	0.0104243872632566	0.178757560108263	0.381283521028145	0.845135350111059	1.87634737253689	0.5918845964722	0.410699696646796		0.537896004895467			-0.617589392737006	-0.949769849695357
YER173W	-0.490087030032658	0.184600990182801	0.682072903779691	0.78547449415748	0.274059802703949	0.216637326944827	-0.0698867161219674	-0.423080886209238		0.301112491253393			-0.236160286100981	-0.172162271031809
YER174C	0.455971238010676	0.755003581886463	-0.225936852504969	-0.172685037223214	0.573211757394674	0.942926092536581	0.210233775521788	0.176367245057174		0.0540196292886232			-0.407110292944063	-1.19488234753189
YER175C	0.26980223904276	0.148799220489035	0.453090558920204	0.160032924081251	0.619206890602523	0.537314632000324	-1.15202452320965	-0.772994754781226						
YER178W	-0.198311250157554	1.89702078917718	0.0387603589898884	-0.304573438606077	0.581203958987796	-1.04505942596334	0.911309388180468	0.95270059296014	0.288000551088968	-0.390765213384272	0.702048878472546	0.498637729875622	-0.519117220625004	-0.249574575492501
YER179W	-0.308056122796073	-0.184991394447533	0.193736400296082	-0.00159653788144176	0.265902670518008	0.0964480264374501	-0.436766683657844	-0.0813451072163378	0.404045385491296	-0.0943722106040497	-0.122430221376264	-0.0223778540656845	0.0243001760689907	-0.452270190224541
YER180C	0.665446720179041	0.603292266183511	-0.215572308921397	0.00122144121472978	0.100830945671154	0.761977360712848	0.00507534155925349	-0.361680341545093		0.329126867422992			0.414325787339759	0.220155151746955
YER181C	-0.164600910144133	0.559912607063866	-0.0237931733863519	-0.254550463240033	0.87995743232158	0.480354376197578	-0.361757577153155	-0.0752833544291303		0.153555302839539			-0.0137678647645334	0.335632369166889
YER182W	-0.153172779158757	-0.607174335269011	0.293505363707887	0.237075136594223	-0.429267060678942	0.135169762592618	-0.631678368572183	-0.139585352441612		-0.431407197881619			0.384781511725743	-0.0428792540868397
YER183C	-0.265172494313028	-0.865192834024525	0.281639703246926	0.262843729665029	0.143594712438228	-0.167108693728263	-0.988299181625703	-0.303661278187233					-0.266748605934405	0.394184551522002
YER184C	-0.183319696563153	-0.109495247274747	0.369815514633286	0.105993084368361	-0.335567335593188	-0.303740883885503	-0.735012752343471	-0.528627643187509	-8.88178419700125e-16	-1.10424245462811	-0.432736103965982	-0.176352704081122	0.812202735460419	0.220155151746951
YER185W	-0.120019367335578	0.174115916061512	-0.34860717710699	0.1934559256187	0.789330603710207	-0.198813729751464	-0.25187100413209	-0.60815335600693	-0.0	1.09841374864708	-0.899141994335237	-0.384052127745812	-0.393029134717844	0.2607971362443
YER186C	0.282662299300144	-0.0910988282172269	-0.469607678888437	-0.189851895672343	-0.704039150419671	0.0705141474214326	-0.320671911850962	-0.288340658936349	-0.0885450089607538	-0.472195384937325	0.38587884179266	-0.462583837072255	0.515013220087106	-0.092185301727179
YER187W	0.113559950955358	-0.0609940299145109	0.822923075872509	0.72904031915653	-1.03394572259578	-0.711717726902354	-0.628890551200563	-0.486281352477915	-0.0520836573899164	-0.478712912659974	-0.462916962440025	0.0774858149309674	-0.173639201542921	0.841643528493226
YER188W	-0.0730953183598668	-0.209659572579472	0.291682317814599	-0.0032112374205866	-0.583988541993249	-0.0567744999618931	-0.507119482032208	-0.391124119437579	-0.0	-0.240379815766186	-0.392924894884567	-1.26712752515623	-0.255096806950489	-0.298274621520995
YFL003C	0.285022975981533	0.271271312832573	-0.0512303010593644	0.420863112298111	0.0656431149035424	-0.108885277567566	0.0845715041289843	-0.0894904314672438	-0.0	-0.143710737813555	-0.331805385418114	-0.15720659453182	-0.280554405459434	-0.233562815695949
YFL004W	-0.00909367790097271	0.0605158107180905	0.200064231367797	0.585736515354554	-0.773907089274728	-0.975491839261982	0.910016678244808	1.50126690647583		-0.237635454484938			0.43369111220669	-0.163173487804551
YFL007W	-0.21739863075492372	-0.3840737187790271	-0.507166082021498	-0.178568507477129	0.0719884033114706	-0.0470328124847317	-0.341635981232373	-0.319963090516334		-0.784043261905329			-0.0206872787043242	-0.290806767530427
YFL010C	0.125801647827135	-0.395923822475176	-0.0477810139469597	0.0731825101614501	0.632159648199709	0.495337899123124	-0.451544388767685	-0.256396045463754	0.0875655029335221	-0.905338386214027	0.661176431710283	0.725380828517171	0.0413736894279282	-0.17216227103181
YFL010W-A	0.35546573801212	-0.579046905632497	0.241500312393709	-0.363364099135508	0.196793470172725	-0.711560585881899	0.108562357626881	0.112701618558175						
YFL011W	0.20478956582952	0.0704419328703647	-0.560649653864994	-0.247073814500007	-0.0977593076661822	0.393271823500145	-0.407891365163982	-0.35699833553295		0.416589708673333			0.152405001816673	0.0294715901378453
YFL012W	0.598911315529772	0.239461309436626	-0.0201418185286641	-0.197496538602929	-0.186780630495182	-0.147327812920539	-0.3147819607725	-0.532085042091039						
YFL012W-A	-0.636028597156133	-0.669996657581724								0.483703904531867			-0.0581619841229744	1.50966176894194
YFL013C	-0.365349224669497	-1.93808116961104	0.300796531106347	-0.172619632606251	0.118265837729321	0.454239840791565				-0.831337804770257			-0.47319948340183	-0.464343022525112
YFL014W	0.306408108335402	0.491688675512782	-0.332024059396646	-0.403280359680286	0.0283472224525649	-0.10242694666036	0.52863119220461	0.275225344379718	-0.0	-0.0281951339995636	-0.463395416207554	-0.29742881892947	-0.0744601967646865	0.925853290024016
YFL015C	-0.212018410879559	-0.562964187708049			-0.522972839252476	-0.392654758213292				-0.670873132577014			0.389296992848237	0.345686033830811
YFL016C	-0.146211495050858	1.18581801403382			-0.906729006398844	-2.66512530471866	-0.223059133464325	0.176831955977887		-0.542768306829322			1.11176301731932	0.635192651025794
YFL018C	-0.207679588621403	1.25629321184561	0.0101361414651961	-0.0634731175659091	0.25491802875743	-1.4923571481155	-0.434988798515345	-0.166952592925766	-0.102011652749665	-0.601332199323933	0.327987861977899	0.488193788946912	0.432545705767417	0.30703673964382
YFL019C	-0.606369174104376	0.0947348461723081	-0.188539350224383	-0.0891956822275137	-0.529516536769469	-0.299946574808533	-0.737611813321254	-0.197282611537831		-0.44848071124056			0.941838015877012	1.22015515174695
YFL020C	0.193229858291607	0.249264549354272	0.222057713957792	-0.268908598773933	-0.401531355354681	-0.0370266210769685	-0.354838163213359	0.322064091445508	0.155382751131828	0.231915802911184	0.0835644482970554	0.321624238761437	-0.407299421996486	0.237645482488112
YFL021W	0.274478726252241	-1.72869100913879	0.512581044995096	0.338048512849857	0.334476486194712	1.00036802887683	0.0509808060361063	0.249420181274493		0.153555302839537			-0.176217745644696	-0.101772943140409
YFL025C	0.239062714206561	2.2533330519454			-0.264541709697466	-1.71833343671424	0.649817573109146	1.12489102756609						
YFL027C	-0.714239485266537	-0.201868477097277	-0.796636727459797	-0.281601734254224	-0.490177222249301	0.169650778299227	-0.239360945793424	-0.361836892469331	-0.0	-0.334382743486753	0.0226233853449092	-0.14103139510744	-0.0471056256380873	-0.659027024621739
YFL028C	0.508262757024799	-0.189429262918493	-0.558742933224339	-0.446549618743664	-0.250532265041063	0.645693745154578	0.419043925863136	-0.678926430420311	-0.07041225695958	-0.168372792047829	-0.101612889483189	-0.0743685393994813	0.202454505874869	0.151914080658496
YFL030W	0.560582831802087	-0.0972983641117864	0.369102544497265	0.37090347552248	-0.407179102107104	0.00758698557689108	-0.011295646528815	-0.224204107710907		-0.348945037689646			-0.389541554354924	-0.907334583374965
YFL031W	-0.083521497989242	0.289938500132795	-0.3034205973618	0.22205271412154	-0.573385986088939	-0.495107970837608	-0.327536757179791	-0.207326943413708	0.205512992513249	0.775043679585806	-0.646896964933976	-0.302612423340152	-0.282854426171429	-0.0536976452801756
YFL032W	0.0877163624353621	0.563073308749546	-0.234353748073923	0.208873661409173	1.32925293183755	1.51628544532638	0.565157068229727	0.531156915633863	0.114542442833496	0.206355040456035	-0.0346171467498007	-0.20111072847636	0.00825524160125646	0.0630495249562113
YFL033C	-1.01620336294341	0.062217544747698	-0.141464946641218	0.033637028334347	-1.07274339584149	-1.06359997650734	-0.663031644715915	-0.694746980633591	-0.0	-0.0308692682978897	-0.00102107120988038	0.122895542513058	0.273043924352388	0.43588384280239
YFL034C-A	0.36386512978139596	0.07083730233381401	-0.06138904297460551	0.078627261577715	0.07790290778579599	0.09989820871555599	-0.260029717793272	-0.420960545267389	-0.181765048598202	0.7306053199798546	-0.33438144629763	-0.215471814746422	0.00312163531003229	0.181300090801831
YFL034W	-0.64440957463281	-0.466705007367681	0.194695382692204	0.360886786771509	-0.12132442394903	-0.0342512243076278	-0.222248264483634	0.0926876593138761	-0.0	-0.201539655983025	0.218241484290969	-0.00892229586106374	-0.0632019967046222	0.326998765976576
YFL036W	-0.418452418497818	1.08881428143776	-0.703322980454173	-1.5759955508309	0.793782419105142	-2.34730924123339	0.293416084278435	-0.104858786555633						
YFL040W	0.545034984579704	-0.507906047624232	-0.792250195390331	-0.320250599813031	0.966346359517943	1.46660762025388	0.0601993360654838	-0.101617502242592		0.599453765823142			0.221945935069749	0.28726934760549
YFL041W	0.282739509659676	-1.10643868884141	0.126792521853687	-0.072257937275781	-0.399320084148	0.448544998987435	-0.414999598430128	-0.346730000079122	-0.0	0.00850497003625428	0.387852483126178	0.0974966750209845	-0.848708618494035	-0.701842336251774
