orf	hom | growth (culture turbidity) | High sucrose (sucrose [0.88 M]) | Ando A~Shima J, 2006
YBL078C	-0.4335320630961538
YBL079W	-3.65466242942305
YBL080C	
YBL081W	-0.3172453904279355
YBL082C	-0.6735816618345148
YBL083C	-1.1091380041860006
YBL085W	-0.4475072441053137
YBL086C	-0.3395805126148586
YBL087C	-0.9590917401727171
YBL088C	-0.31177906673941247
YBL089W	-1.0699084930307865
YBL090W	-3.8699086123239494
YBL091C	-0.6403135328097169
YBL091C-A	0.1923757680535185
YBL093C	
YBL094C	-0.9138788096883482
YBL095W	0.37896783026655473
YBL096C	0.509509893072406
YBL098W	0.2481466496212794
YBL099W	
YBL100C	
YBL101C	0.6054892379258988
YBL102W	0.8804340953491665
YBL104C	0.41019318661876963
YBL106C	0.5266109886807432
YBL107C	0.5262733886265375
YBR001C	0.38275962114405654
YBR003W	-0.3033414546150252
YBR005W	0.5679498034864302
YBR006W	0.06442165900530897
YBR007C	0.6262711467403249
YBR008C	0.3753717969164884
YBR009C	-0.5005620939741137
YBR010W	0.03982069500610999
YBR012C	0.377427502725557
YBR013C	0.2767975523884809
YBR014C	0.4645523720795281
YBR015C	0.24906423310287257
YBR016W	0.26676877035215163
YBR018C	0.42922194681856124
YBR019C	0.4586892163355296
YBR020W	0.38721944410047815
YBR022W	0.019334801728116493
YBR023C	0.22975555313823634
YBR024W	0.19092636957512066
YBR025C	-0.7916956151749883
YBR026C	0.19271315301416625
YBR027C	0.2676113328079599
YBR028C	0.3686512240313837
YBR030W	0.44280715716636887
YBR031W	-0.6021624966379271
YBR032W	0.2656561782478694
YBR033W	0.21218923406998266
YBR034C	0.4117430109528484
YBR035C	-1.123647312116663
YBR036C	-0.18079675677320778
YBR037C	-0.3295090133779162
YBR038W	0.2970258974832877
YBR040W	0.32269693372452257
YBR041W	0.27696937186638493
YBR042C	0.42643979958636197
YBR043C	-0.21658329105437166
YBR044C	0.4468467156301854
YBR045C	0.15818664382964512
YBR046C	0.14681083911686277
YBR047W	0.22329618723092823
YBR048W	-1.8740564411204743
YBR050C	0.38651462623073934
YBR051W	0.3313128045635941
YBR052C	0.5370039459549819
YBR053C	0.5655582716963792
YBR054W	0.48895750282037065
YBR056W	0.20661827098356603
YBR057C	0.3028232829728311
YBR058C	-0.8109028142048457
YBR059C	-0.03426768230464781
YBR062C	0.4524701833169865
YBR063C	0.39782637852037767
YBR064W	0.342879284968086
YBR065C	0.3635641436146251
YBR066C	0.42728513125567763
YBR067C	0.06062568839474659
YBR068C	-0.295667795294974
YBR069C	0.13494566512636808
YBR071W	-0.1462503600823244
YBR072W	-0.09507950540138116
YBR073W	-0.07400149555724249
YBR074W	0.048427769415066976
YBR076W	0.050849510708238
YBR077C	-0.6555757250431823
YBR078W	-0.39083234292617886
YBR083W	0.0005693813984958004
YBR084C-A	
YBR084W	0.24055702309592183
YBR089C-A	0.07135634486024924
YBR090C	0.05828983477457867
YBR092C	0.2435393790722225
YBR093C	0.2596317033766888
YBR094W	0.28401304078964795
YBR098W	0.2381730833667549
YBR099C	0.6296268365663262
YBR101C	0.06113385526640114
YBR103W	-0.07811603538738594
YBR104W	0.08639126971743082
YBR105C	0.5853066077316262
YBR106W	-0.4047424660690547
YBR107C	0.07352130726111086
YBR108W	0.4960414816665179
YBR112C	
YBR113W	0.2703093292579673
YBR114W	-0.00955177636727773
YBR116C	0.24373999531227117
YBR119W	0.07553759240953001
YBR120C	0.4005459616337966
YBR125C	0.14699195098680679
YBR126C	-3.9812620465952424
YBR127C	
YBR128C	-0.08867875692227582
YBR129C	0.7887947989689605
YBR130C	0.5475431026699389
YBR131W	0.18396641870760988
YBR133C	0.36297517571090615
YBR134W	0.0839369195931113
YBR137W	-0.13381417793616746
YBR138C	0.16201656929969654
YBR139W	-0.013664556186787616
YBR141C	0.3510091002588199
YBR144C	0.44904024829481837
YBR145W	0.3040826953802602
YBR146W	0.3140151588627181
YBR147W	0.0020263285596232657
YBR148W	-0.11257602366040775
YBR149W	-0.0025859144903390774
YBR150C	0.30028164696642506
YBR151W	0.01898874350520162
YBR156C	-0.6368297552012913
YBR157C	0.29822790217760825
YBR158W	0.0547779919307656
YBR159W	-0.18932741769279202
YBR161W	0.23017197601214157
YBR162C	0.19253420778380306
YBR162W-A	-0.282018377811208
YBR163W	-0.92405475700167
YBR164C	0.634206562841728
YBR168W	
YBR169C	0.17476538911788023
YBR170C	-0.07779720114562434
YBR171W	-3.7104387024312038
YBR172C	0.3872578445302924
YBR173C	-1.7798845747416772
YBR174C	-0.9169507805440141
YBR175W	-1.19788131218149
YBR176W	-0.02842312624237867
YBR177C	-0.3092438885979794
YBR178W	-0.30782240586642284
YBR179C	
YBR180W	-0.06658339533186432
YBR181C	-2.1804601569837567
YBR182C	-0.007713793656787255
YBR183W	-0.26789073137240405
YBR184W	-0.2582456471198774
YBR185C	-0.3197841755526229
YBR186W	-0.0009404534840348932
YBR187W	-0.07590085306420352
YBR188C	-0.01659508767202481
YBR189W	
YBR191W	
YBR194W	7.656500397653166
YBR195C	-0.2542247775745548
YBR197C	-0.2980282628102998
YBR199W	-0.1482059804233644
YBR200W	-3.2743464191656946
YBR201W	-0.021499217710811074
YBR203W	0.07757552488067362
YBR204C	0.013145506659625746
YBR205W	-0.014728201122708359
YBR206W	-0.006144789990841458
YBR207W	0.16068120429113403
YBR208C	-0.6878934070388895
YBR210W	-0.1709284350686792
YBR212W	-0.1515241644946716
YBR213W	-0.10432578875850153
YBR214W	-0.1082638358104237
YBR215W	0.14729035195184165
YBR216C	-0.1747213306297438
YBR217W	0.09362702816627566
YBR218C	0.12046275628488362
YBR219C	0.023818679990567006
YBR220C	-0.21132036783458705
YBR221C	-0.15076827787288294
YBR222C	-0.04691450605377151
YBR223C	-0.27705504798528235
YBR224W	0.13652957549909572
YBR225W	0.0784424065620846
YBR226C	0.15245737210331017
YBR227C	0.1475486983334322
YBR228W	0.19837251847039772
YBR229C	-0.1937341263417083
YBR230C	0.0009373434428035259
YBR231C	0.1095036441842141
YBR232C	
YBR233W	-0.045789431496247764
YBR235W	-0.016860847961245966
YBR238C	-0.06192528341255992
YBR239C	0.0036651695323748723
YBR240C	-0.07466081439073625
YBR241C	0.12348339799030024
YBR242W	0.060796659965613495
YBR244W	-0.18800731092020717
YBR245C	-0.3897518146168506
YBR246W	-0.6098459252487815
YBR248C	-0.12850386912963258
YBR249C	-0.8409530499226697
YBR250W	-0.09232581321280449
YBR251W	-0.12692248694219588
YBR255W	-0.21731513826277551
YBR258C	-0.5582473519524906
YBR259W	-0.34051609773933134
YBR260C	-0.18271548523797482
YBR261C	-0.25232722867493507
YBR262C	-0.22319327283204488
YBR263W	-0.14616697064085407
YBR264C	-0.14661378616286083
YBR266C	-4.350175245248667
YBR267W	-4.299919898373713
YBR268W	-1.3299158397618063
YBR269C	-0.5977429831331059
YBR270C	0.19253301339721215
YBR271W	0.13610530165751714
YBR272C	0.146153694395566
YBR273C	0.1118217247179895
YBR274W	0.06886003722679764
YBR275C	0.2522147288490066
YBR276C	0.05220040638794727
YBR277C	-0.9508650772262496
YBR278W	-0.9447543303171214
YBR279W	
YBR280C	0.3232670616126216
YBR281C	-0.3708628807909907
YBR282W	-2.3741514832884003
YBR283C	-1.7773829215514272
YBR284W	-0.13774198963215872
YBR285W	-0.3059484142128102
YBR286W	-0.5988118311677199
YBR287W	0.3706966693230971
YBR288C	0.43313295610769154
YBR289W	-2.762349859451843
YBR290W	0.2899793738916209
YBR291C	-0.6192149466049154
YBR292C	-0.10721779076074228
YBR293W	0.35123491308104027
YBR294W	-0.01862572191711134
YBR295W	-0.2977998681277058
YBR296C	-0.31786741778379
YBR297W	-0.48126961276139835
YBR298C	-1.136165508742601
YBR299W	
YBR300C	-0.6667395279421641
YBR301W	-0.1466710152068691
YCL001W	0.5022423677058485
YCL001W-A	-0.6602167748504882
YCL002C	0.7184006475704938
YCL005W	0.14678275325561616
YCL007C	-0.4831216306597852
YCL008C	-0.7980178927192616
YCL009C	0.7134604125614182
YCL010C	0.6891396316680134
YCL011C	0.9296214745636515
YCL014W	0.8809070791703558
YCL016C	-1.4849934275299186
YCL022C	-0.08275728845171901
YCL023C	-0.17261963781317294
YCL024W	0.9682687454622859
YCL025C	0.7432339922317929
YCL026C-A	0.18172402651822347
YCL027W	1.0686921143380586
YCL028W	0.9089916682659694
YCL029C	-1.9658199540287644
YCL030C	0.3520661320645957
YCL032W	0.07800419750760802
YCL033C	0.6915480515727147
YCL034W	0.9628039572616734
YCL035C	0.008038114345836173
YCL036W	-0.08448358149555836
YCL037C	0.4848542122123492
YCL038C	0.10240708281397864
YCL039W	0.8831623612505819
YCL040W	0.41304198389344604
YCL042W	0.44856060040608065
YCL044C	0.9982530991977661
YCL045C	0.7648722821980799
YCL046W	-3.548313176039797
YCL047C	0.7839534311993062
YCL048W	0.8760502951386521
YCL049C	0.6599716028046855
YCL050C	0.31944534885032355
YCL051W	0.839896236545584
YCL055W	0.8899382582029916
YCL056C	0.9346356477428374
YCL057W	0.7036678418175827
YCL058C	-3.504115899361528
YCL061C	-0.055375342440992965
YCL063W	0.24720541713089889
YCL064C	0.3838304959373726
YCL069W	0.8575927039260304
YCL076W	0.054798538970531135
YCR001W	0.5097257145942414
YCR002C	-1.5596715344302645
YCR003W	-3.6428257837837594
YCR004C	0.12739853810858423
YCR005C	0.288438238441386
YCR006C	0.6132879355718764
YCR007C	0.9878302851298555
YCR008W	0.9220741093420809
YCR009C	-0.0020302924965152104
YCR010C	0.7321656295271877
YCR011C	0.6146574427868222
YCR014C	0.3019356731097346
YCR015C	0.3151777036446562
YCR016W	-0.481957424473044
YCR017C	-0.24300559160824023
YCR019W	0.09838926891537493
YCR020C	0.5402922043572899
YCR020C-A	0.5151442883979553
YCR020W-B	
YCR021C	0.8927682233698925
YCR022C	0.051446439295898344
YCR023C	-0.07840001535424683
YCR024C	
YCR024C-A	0.09214427144750403
YCR025C	0.10452565174899743
YCR026C	-0.8653639860359674
YCR027C	-0.18887611013136477
YCR028C	-1.0353688402467143
YCR028C-A	
YCR030C	0.12005258038471589
YCR031C	-1.261773268996312
YCR032W	0.07102705362547172
YCR033W	0.8534964029137558
YCR034W	-1.0797703193296868
YCR036W	-0.4756919360800728
YCR037C	0.1282471947053449
YCR043C	-0.07415537381731989
YCR044C	
YCR045C	-1.400911389599719
YCR046C	
YCR047C	-4.236258132585768
YCR048W	0.41789158021349326
YCR049C	0.06889768064958937
YCR050C	-0.4166875265062953
YCR051W	-0.45237425370166146
YCR053W	-0.06104770273439299
YCR059C	-0.8286179301063028
YCR060W	0.14840699357345305
YCR061W	-0.5308743743358375
YCR063W	-3.082064766952161
YCR065W	-0.5048999054182245
YCR066W	0.23980593872567366
YCR067C	0.3115373685119172
YCR068W	-0.5248049882132267
YCR069W	0.1301334849880097
YCR071C	
YCR073C	0.32389979503486
YCR073W-A	-0.10416359379181075
YCR075C	0.20426145224145717
YCR076C	0.056403178866169676
YCR077C	-1.0732757872565855
YCR079W	0.3822794300866502
YCR081W	-2.0255738217799304
YCR082W	0.41852016549613835
YCR083W	0.19797309835924787
YCR084C	0.4940008249010876
YCR085W	-0.9749413809573011
YCR086W	-2.1177867566823734
YCR087C-A	-1.3671496887797672
YCR087W	-1.1982748276846484
YCR088W	0.5187761116173019
YCR089W	-0.1452019139614802
YCR090C	0.04808311759054449
YCR091W	0.39730305770833513
YCR092C	0.8679724817451737
YCR094W	-0.2989817213030745
YCR095C	1.038796129759521
YCR098C	-0.3693043050928082
YCR099C	0.1904295422017989
YCR100C	-0.002179631329136599
YCR101C	0.08128807609252467
YCR102C	0.14835863911521655
YCR102W-A	0.03894301561624763
YCR105W	0.2535298553583306
YCR106W	0.30265549708382605
YCR107W	
YDL001W	-0.7140039734785729
YDL002C	-0.22378759346140417
YDL005C	-2.6258526149034243
YDL006W	-0.21153804964573833
YDL009C	0.04813173034622653
YDL010W	-0.2304275827121575
YDL011C	-0.05837340971802329
YDL012C	-0.3633544894860566
YDL013W	-3.414702380564522
YDL018C	0.3887213206327983
YDL019C	0.7767657206476308
YDL020C	-0.2875384900144963
YDL021W	-0.3008074528635482
YDL022W	-3.519086860020661
YDL023C	-3.131253377885319
YDL024C	-0.34702689966263817
YDL025C	-0.7289755569724609
YDL026W	0.10415553175986192
YDL027C	0.3952214584913869
YDL032W	-0.10844664568911976
YDL033C	-0.9660978340749863
YDL034W	0.3524855936074234
YDL035C	-1.327128741395016
YDL036C	0.7400970287365671
YDL037C	-0.59756112490986
YDL039C	0.015946023700814986
YDL040C	-1.3830847506790134
YDL041W	-1.404315677963581
YDL042C	0.17941376044197557
YDL044C	-3.9262545620047216
YDL045W-A	-3.244763325197147
YDL046W	-0.18313225772097863
YDL047W	-3.5359787089183823
YDL048C	-0.4671546066839587
YDL049C	0.2821230838719783
YDL050C	0.13740345508912447
YDL051W	0.22158443561714256
YDL052C	0.12471368737243084
YDL053C	-0.012478444303327098
YDL054C	0.07950603540745584
YDL056W	-2.435518290931
YDL057W	-0.0648160196020378
YDL059C	-0.6240194274926568
YDL061C	
YDL062W	-0.3922363708515322
YDL063C	-0.29643515445396684
YDL065C	0.4936636912191572
YDL066W	-0.40285488717374063
YDL067C	
YDL068W	
YDL069C	
YDL070W	0.11981081587981819
YDL071C	-0.2117319696574296
YDL072C	-0.22575966838089814
YDL073W	-0.5703980139922907
YDL074C	
YDL075W	
YDL076C	-0.4241386789165315
YDL077C	0.34101002274667436
YDL078C	0.03459693959248608
YDL079C	-0.08817266894269346
YDL080C	-0.1534248345971317
YDL081C	-3.767017014339582
YDL082W	-2.776329323898194
YDL083C	-2.926463915762469
YDL085W	-0.06413425001594963
YDL086W	0.0614370868679366
YDL088C	-0.04031643091159293
YDL089W	-0.5512727123272326
YDL090C	
YDL091C	-0.3665437947065829
YDL093W	-0.29312684625356294
YDL094C	-0.7008565141426162
YDL095W	-1.4893396694923304
YDL096C	-0.39857612686542787
YDL099W	0.32103560568411826
YDL100C	-0.18488275603682636
YDL101C	0.10002920909040398
YDL104C	-0.8868702516068123
YDL106C	-2.740567530932957
YDL107W	
YDL109C	0.6123488071552717
YDL110C	0.6639288315751691
YDL112W	0.42802953423216383
YDL113C	0.5753921611261852
YDL114W	-0.2748240555452871
YDL115C	-3.8691761766310906
YDL116W	-3.0387972194682873
YDL117W	-4.560122516278665
YDL118W	-1.7712756391365987
YDL119C	-1.6304253820805308
YDL121C	0.5152816871024088
YDL122W	0.47840736250454
YDL123W	0.5524929722292903
YDL124W	0.5057979653162618
YDL125C	0.372907060817742
YDL127W	-0.6136313205841729
YDL128W	-0.4646525269098746
YDL129W	-0.6764760027852307
YDL130W	-1.120699261807451
YDL130W-A	0.3599241755839457
YDL131W	-0.28369622459555044
YDL133C-A	0.4082028214961968
YDL133W	0.7077246772760611
YDL134C	0.6509174533627541
YDL135C	0.1130425082955186
YDL136W	-1.7827384663020418
YDL137W	-0.0668140807177184
YDL138W	0.04491335331016156
YDL142C	-0.45387139183790026
YDL144C	0.7351398070065333
YDL146W	0.14053647184621387
YDL149W	0.17514106865804777
YDL151C	-3.622230133534307
YDL154W	-0.3262990538863939
YDL155W	0.45438861347638737
YDL156W	0.4557278147885942
YDL157C	0.2157121462553844
YDL160C	-1.1452130036430486
YDL161W	0.1085062224088256
YDL162C	-0.5282710972164952
YDL167C	0.33099765690064575
YDL168W	0.5342613513116343
YDL169C	0.3664857837813661
YDL170W	0.4712331952477054
YDL171C	0.6835653804997843
YDL172C	0.8109831449947785
YDL173W	0.214863982705537
YDL174C	-0.125431897045243
YDL175C	-0.45413007302597375
YDL176W	-0.05552002418675097
YDL177C	-0.05866105066550108
YDL178W	-0.11474898610244635
YDL179W	0.12029855326453763
YDL180W	0.041318598788102935
YDL182W	0.43420049132988053
YDL183C	0.07866914329155862
YDL184C	0.39327675654417626
YDL185W	-2.920270588662017
YDL186W	-0.35899530889856796
YDL187C	-0.1614268183547835
YDL188C	-0.030954660965151655
YDL189W	-0.10746039675737333
YDL190C	-0.5977793941225069
YDL191W	-3.984089178437818
YDL192W	
YDL194W	-0.30770099715074223
YDL197C	0.009145932665178862
YDL198C	-3.958040363228102
YDL199C	-0.1479201437906605
YDL200C	-0.21361790802750835
YDL201W	-0.31647623641246986
YDL202W	
YDL203C	-0.375827186455277
YDL204W	0.08025972602390913
YDL206W	0.05335760734647487
YDL210W	0.38146179192707236
YDL211C	0.03278775395631506
YDL213C	-0.5758417071767269
YDL214C	-0.5105304966826072
YDL215C	-0.5242060250573549
YDL216C	0.0031993152776164154
YDL218W	-0.11683732319652845
YDL219W	-0.09306271446438137
YDL222C	0.07632509981473114
YDL223C	-0.010996243402742335
YDL224C	0.20018080112059067
YDL225W	-0.2238784143569188
YDL226C	-0.5105667462375414
YDL227C	-0.6396950820111532
YDL229W	-0.3548126988301908
YDL230W	-0.16945385636527024
YDL231C	-0.2371677916593818
YDL232W	-0.2179974590327527
YDL233W	-0.28046541444337597
YDL234C	0.20427211378555643
YDL236W	-0.5213978093531328
YDL237W	-0.13194164999086613
YDL238C	-0.2739642390638409
YDL239C	-0.42915233035656397
YDL240W	-0.6605285399419539
YDL241W	-0.350829708102216
YDL242W	-0.3933441978638349
YDL243C	-0.2529169156677326
YDR001C	-0.061391379095097794
YDR003W	0.14591136035857735
YDR004W	-0.6585825444735844
YDR005C	-0.4352909017743491
YDR006C	-0.4475158794835163
YDR007W	-0.4618716728266526
YDR008C	-1.275558676638174
YDR009W	-0.506405591819098
YDR010C	-0.5757587792398792
YDR011W	-0.48935316448133126
YDR014W	-1.0978788884617332
YDR015C	-0.3064421548899387
YDR017C	-4.022425152526134
YDR018C	-0.07743738141729876
YDR019C	0.16091735780231195
YDR020C	-0.9274051670985509
YDR022C	-0.7302568408318423
YDR024W	-3.3440124385429395
YDR025W	
YDR026C	-0.41826566634456586
YDR027C	-0.49314978935077425
YDR028C	-0.5202243911436941
YDR029W	-0.12731144886441823
YDR030C	-0.07854060118791271
YDR031W	-0.256791876443368
YDR032C	-0.2688330813873747
YDR033W	-0.6636665355237461
YDR034C	-0.8263048537173879
YDR035W	-0.902502767299301
YDR036C	-0.805824620689513
YDR042C	-0.39020667317474916
YDR043C	0.2437281746770156
YDR046C	-0.2861492345666082
YDR048C	-0.18111457880861062
YDR049W	-1.5210217825658754
YDR051C	-0.04570529029360742
YDR055W	0.06484187218154029
YDR056C	-0.07074098205604148
YDR057W	-0.5803847946130468
YDR058C	-0.12790505619670775
YDR059C	0.04492239557618158
YDR061W	-0.7154243753286119
YDR063W	0.24638243440090868
YDR065W	
YDR066C	0.2704684948974129
YDR067C	1.0702959482382535
YDR068W	0.2722588531282385
YDR069C	
YDR070C	0.2270700038400545
YDR071C	-0.06756991653178335
YDR072C	-0.11536997029882899
YDR073W	-0.773319340805711
YDR074W	
YDR075W	-0.9996358227237865
YDR076W	-0.2874990774962262
YDR077W	0.1480068561493736
YDR078C	0.3618656676393475
YDR079W	-0.0691816525225206
YDR080W	0.055476974261441464
YDR083W	-1.368544812572624
YDR084C	-0.06893964181758316
YDR085C	-0.28589973442079814
YDR089W	-0.15015035458059067
YDR090C	0.33815597224576516
YDR092W	0.09991001391391444
YDR093W	0.12620174783161045
YDR094W	0.09315062016468736
YDR095C	0.1059553223401733
YDR096W	-0.0368920522717593
YDR097C	-0.32866858576887337
YDR098C	0.04049480845706927
YDR099W	0.26574912913355736
YDR100W	0.11054358962715694
YDR101C	-0.6668301540212069
YDR102C	0.203099614457013
YDR104C	0.08359403125710906
YDR105C	-0.02015348020347903
YDR107C	0.019399070792100605
YDR108W	-0.10260393772531937
YDR109C	-0.10661304791124686
YDR110W	-0.345383285700386
YDR111C	-0.10585538620258
YDR112W	0.12010475966879532
YDR114C	
YDR115W	-3.249910283003433
YDR116C	0.019842788012224437
YDR117C	0.02196730332923172
YDR119W	-0.21535825825357435
YDR120C	-1.9361931667701477
YDR121W	-1.070084881033892
YDR122W	-0.15835974300814246
YDR123C	-0.2443279011874296
YDR124W	0.2799549453830887
YDR125C	-0.39077171427271307
YDR126W	-2.6159338709056623
YDR127W	-4.548734933324026
YDR128W	0.4093014540090645
YDR129C	1.6645987766198933
YDR130C	-0.018397866743144295
YDR131C	-0.051244145903691064
YDR132C	-0.20345564099420532
YDR133C	-0.10245052134440451
YDR135C	-0.36963092963632677
YDR136C	-0.9560444771161292
YDR137W	-0.2920460579725967
YDR138W	-4.406832787483238
YDR139C	-0.24902074672713687
YDR140W	-4.073970365581033
YDR142C	-0.15668949153383888
YDR143C	-0.33700183974889697
YDR144C	-0.2016299644115701
YDR146C	-0.9477664259530937
YDR147W	-0.1319809024119202
YDR148C	-0.026673420089748087
YDR149C	-0.5650554189416104
YDR150W	-1.1828883498360823
YDR151C	0.05467566556453609
YDR152W	0.2038948555348114
YDR153C	0.08617850505824594
YDR154C	-0.5496909115045343
YDR155C	-0.65228769257632
YDR156W	-1.6879178636828303
YDR157W	-0.3018304536504519
YDR158W	-0.836876931642798
YDR159W	-3.336845810293186
YDR161W	-3.644551506627988
YDR162C	0.06387590560073254
YDR163W	-0.019863545280590294
YDR165W	0.1301844000894069
YDR169C	-0.402489991615763
YDR171W	0.17717377057114692
YDR173C	-3.1056023594650575
YDR174W	-3.6475762685883204
YDR175C	-3.261807260680847
YDR176W	
YDR178W	-0.14916312248020974
YDR179C	0.042736278720047795
YDR179W-A	-0.17223328843906122
YDR181C	-0.3092725478686272
YDR183W	0.20412565606910965
YDR184C	-0.031892600099445265
YDR185C	-0.005460558350566064
YDR186C	-0.45884066285276126
YDR191W	
YDR192C	-0.4556858098117213
YDR193W	-0.4555367426788165
YDR194C	-3.1566547269257215
YDR195W	-1.3598402916362162
YDR197W	-0.3825277116015311
YDR198C	-0.2853622691548588
YDR199W	-0.30149163449900646
YDR200C	-0.9602276438202884
YDR202C	-0.9134727938289292
YDR203W	-1.061267570016835
YDR204W	
YDR205W	-0.25376335594046595
YDR206W	-0.03409106594255074
YDR207C	-1.2382848677372396
YDR209C	-0.22568452441088616
YDR210W	-0.2193963962323889
YDR213W	0.04146399553800092
YDR214W	0.1676413064363906
YDR215C	0.26734859629204544
YDR216W	0.07187378817910278
YDR217C	-0.6875453162618166
YDR218C	-0.17307326129733647
YDR219C	0.10963059421848907
YDR220C	0.0699220658220638
YDR221W	-0.28205268037703596
YDR222W	-0.2954502031196389
YDR223W	-0.04655241116262459
YDR225W	-0.3263856965523983
YDR226W	-3.5139380009563728
YDR229W	-0.26145589043307765
YDR230W	
YDR231C	
YDR233C	-0.2647080616885907
YDR234W	-0.32021148627838447
YDR237W	
YDR239C	-0.054824537989774255
YDR241W	
YDR242W	
YDR244W	-0.6393918251529056
YDR245W	-3.481350031519268
YDR247W	-0.06033448321916907
YDR248C	-0.46197679252102936
YDR249C	-0.44060329793799136
YDR250C	-0.360047411859773
YDR251W	-0.38876768691509433
YDR252W	-0.6325094505320971
YDR253C	-1.207249509013767
YDR254W	-0.6084146602885662
YDR255C	0.0348988526130908
YDR256C	-0.1704833470105133
YDR257C	-0.09937043002218882
YDR258C	-0.0018972626895888101
YDR259C	-0.2516820249907157
YDR260C	-0.4604110281974674
YDR261C	-0.13437401311447322
YDR262W	-0.06521638225360629
YDR263C	-0.18456101842252823
YDR264C	-2.731156679667852
YDR265W	-0.5559246868652864
YDR266C	-0.5971844275831386
YDR268W	-2.994387707065877
YDR269C	-0.43999846325898534
YDR270W	0.02668047745169503
YDR271C	-0.21659693696836332
YDR272W	-0.05907302035488928
YDR273W	-0.3028138867879954
YDR274C	-0.334543781756497
YDR275W	-0.30332757370074837
