orf	hom | growth (relative abundance in pooled culture) | Nannocystin A [75 uM] | Krastel P~Hoepfner D, 2015	het | growth (relative abundance in pooled culture) | Nannocystin A [75 uM] | Krastel P~Hoepfner D, 2015
YJL216C	0.01607544353731609	-0.28632778535014203
YJL217W	0.13152627340522516	-0.061099719538400904
YJL218W	0.07928493720718502	-0.06899519657642904
YJR001W	-0.005756884314378501	-0.09868771241603569
YJR002W		-0.060810191272125065
YJR003C	0.20503386474053642	-0.4312181214069718
YJR004C	-0.05451330612285328	-0.16027911195591085
YJR005W	-0.7282421475720199	-0.4632454984587376
YJR006W	0.12637863413740458	-0.13134193093685517
YJR007W		3.1820667406425476
YJR008W	-0.00871782144292361	-0.5030547590999476
YJR009C	-0.11927814580177572	-0.1792884127634567
YJR010C-A	0.16065968085929447	-0.1240817752578177
YJR010W	0.06082512276981501	-0.053281525664198415
YJR011C	-0.0957623403392835	-0.2300169886022829
YJR012C		-0.009269336296916775
YJR013W		-0.09658322458349423
YJR014W	-0.25155795026591504	-0.13253998530414504
YJR015W	-0.0553235959132387	-0.12409041932638047
YJR016C		-0.16757534264269014
YJR017C		-0.15187974473693042
YJR018W		-0.1963481425955301
YJR019C	-0.03336623826086101	-0.26032922015686477
YJR020W	0.09310831815840588	-0.30049738677723764
YJR021C	-0.20426877610752944	-0.03702105421948388
YJR022W		-0.589947578883293
YJR023C		-3.6873712772088476
YJR024C	-0.010988657137346352	0.34746075051611447
YJR025C	-0.1267225051892617	-0.17745650012671205
YJR030C	0.02641000833079081	
YJR031C	0.06449472795185789	-0.0880981583879983
YJR032W	1.653306138616091	0.012753117126743213
YJR033C	-5.250081866679102	-0.35385564906396544
YJR034W	0.6825564409532565	-0.1584209420117457
YJR035W	0.23104009547606738	-0.3979850335163254
YJR036C	0.058943620922186316	0.028324477599164195
YJR037W	-0.025288352438145294	0.1100845350385786
YJR038C	0.1485606314811761	-0.12300285172290304
YJR039W	-0.03382511492328976	-3.0633460640317516
YJR040W	-4.111839553005317	-0.7048875825742013
YJR041C		-0.1791983481647229
YJR042W		-0.5510681323527941
YJR043C	-1.2674100115771825	-0.06672709732747402
YJR044C	-0.7657660845286847	0.25398628800654355
YJR045C		-0.0674438617965231
YJR047C	0.28620744715256363	-0.07891383723452941
YJR048W	0.06189271929947746	0.023340005426570755
YJR049C	0.09547811176748182	-0.2837233244681666
YJR050W	-0.24283521705457445	-0.1656234957630455
YJR051W	-0.05089091914024553	-0.05286040231279576
YJR052W	-0.030426677688836994	-0.06259012654053529
YJR053W	-0.31693580708272173	-0.38493098576877116
YJR054W	0.11122949513468462	0.9398652470618941
YJR055W	1.4300173817713313	-0.2897780299060052
YJR056C	0.08198794908762654	-0.046737410403938806
YJR057W		-0.114350470932139
YJR058C	-0.7951665932763654	-0.00864940794781569
YJR059W	0.022534533120946717	-0.09045657886086736
YJR060W	0.3676141097801879	0.09250950511858007
YJR061W	0.10840465645206769	0.12744990476033427
YJR062C	-0.06526353740510432	-0.17047588716608733
YJR063W		0.4688530090605739
YJR064W		0.9665082903467576
YJR065C		-5.215347207867711
YJR066W	0.13358460963938257	0.20465685800285738
YJR067C		-0.10584091446411785
YJR068W		-0.03897339181212434
YJR069C	-0.041823624872442844	-0.4631865402958769
YJR070C	0.16318978921280014	-0.14218990688878164
YJR072C		-0.15435971036943816
YJR073C	-0.5834592889829846	-0.4214035339916721
YJR074W	-0.06207382701168308	-0.16930652568992124
YJR075W	-2.216188983284253	-0.25863712475261275
YJR076C		0.009863685436063408
YJR077C	0.7326997990360753	-0.20862276994765824
YJR078W	-0.1015939921515646	-0.09575503138231385
YJR079W	0.19188587188739384	-0.07555619339000293
YJR080C	0.07201265756062804	-0.4037785398667825
YJR082C	0.06693894897783194	-0.1262374621910833
YJR083C	-0.6186715422485631	0.12950177486399114
YJR084W	0.11860310968928785	0.13468115177007453
YJR087W	-0.4673795355439823	-0.06366898395096908
YJR088C	-0.4180121626666942	-0.012082352647952226
YJR090C		-0.9094617239999195
YJR091C	-0.050794145276889115	-0.2086133068816754
YJR092W	-0.3692150401974466	-0.1447421645809249
YJR093C		0.2677141111913765
YJR094C	-0.08088738742666354	0.03638901727641476
YJR094W-A	0.35161714240189856	0.01890870747211803
YJR095W	0.00015890872950120063	-0.34021159306184895
YJR096W	0.02623344223725259	0.1411691238793156
YJR097W	0.23114584702577698	-0.20818091279205445
YJR098C	-0.046999671937844496	-0.30907659943499255
YJR099W	-0.07949404655651329	0.01030572205124986
YJR100C	-0.1178921620476079	-0.20581771212165204
YJR102C	-6.168577597738732	-0.5273520871802997
YJR103W	-0.11731146919632673	-0.19423613476468354
YJR104C		-0.3052607980227341
YJR105W	0.7817130464442573	-0.860089923161143
YJR106W	-0.042203722749280616	-0.12105080697219835
YJR107W	-0.054030436613086014	0.023635934783229142
YJR108W	-0.06128526204502234	-0.07993222405701865
YJR109C	-0.22297683389692763	-0.10567438618869908
YJR110W	-0.20118039684290334	0.03768865081250585
YJR111C	-0.08127414922768147	-0.3031641541220119
YJR112W		-0.2632562927711211
YJR113C	1.4756590653825938	-0.33515183112632996
YJR115W	-0.1667962338691749	-0.5066467197654566
YJR116W	0.017977214224507466	-0.11791113650888124
YJR117W	0.4232796615938376	0.6214552215046636
YJR118C	-0.8934355214021484	-0.1221397715302665
YJR119C	-0.0478639549301241	-0.5107263087681649
YJR120W	0.10395103646191448	-0.08153161581968453
YJR121W	1.4180819427215237	-0.05287426390345276
YJR122W		-0.10984330347784609
YJR123W		-4.693506388399645
YJR124C	0.10040009743600477	0.10417440836882387
YJR125C	-0.6738883917669843	0.11080228679684632
YJR126C	0.078103920837864	-0.28908357773879173
YJR127C	0.076152525820291	0.5294501712344506
YJR128W	0.05131711953579252	0.9589957889648666
YJR129C	-0.0339827512582706	-0.12688269567267257
YJR130C	0.04455096395301293	-0.09551900096326357
YJR131W	0.017941786577101795	-0.1295063115519507
YJR133W	-0.04324709392267677	-0.1067996977087951
YJR134C	-0.045801602835895204	0.06238628506025552
YJR135C	-0.2245839019395336	0.3327547272251787
YJR137C	-0.05519190763983571	-0.5449488372781912
YJR139C		-0.14124168579213423
YJR140C	0.2979482103153834	-0.3815082026700309
YJR141W		-0.42372229044328447
YJR142W	-0.10937934702516347	-0.14149130896448361
YJR144W	0.9388572951852687	-0.1524573769106427
YJR145C	-0.12550176118105938	0.7148311587489815
YJR146W	-0.03957804258273221	-0.17242378194117497
YJR147W	-0.027984288519178908	-0.1793036561837187
YJR148W	-0.04092141332254332	-0.08294810359431021
YJR149W	-0.0652889160954017	0.0023646042831240287
YJR150C	0.16979386620777961	-0.11046409205231678
YJR152W	0.17274159221949426	0.072548929173698
YJR153W	-0.04600265650578909	-0.604964917842154
YJR154W	-0.010449695514637468	-0.21522640107166563
YKL001C	-0.11237097798407393	-0.02416293067584148
YKL002W	-4.53678069536227	-0.10538266652046642
YKL003C	0.7773646969145205	-0.09020470955172101
YKL004W		0.04184111337616912
YKL005C	-0.07252273081662443	-0.025541691240950702
YKL006C-A		-0.040976841132090214
YKL006W	-1.383192217150438	-2.17425019503355
YKL007W	-3.2467493310541333	-0.19578309555006643
YKL008C	0.05232455962392538	-0.20422337841318264
YKL009W	0.5487332762815343	2.6098593595407378
YKL010C	-0.06710639706674912	-0.7031152979830629
YKL011C	0.12495283834552194	-0.011148474093713997
YKL012W		-0.5705431908225322
YKL013C		-4.377953900154699
YKL014C		-0.17432943506103535
YKL015W	0.03918775586454562	0.07530316441829803
YKL016C	1.4575974150490114	-0.5339880304372648
YKL017C	-0.3258077727763203	-0.10299571066229747
YKL018W		0.10862242094860147
YKL019W		-0.27678330330513984
YKL020C	-0.42658262203686226	-0.5602347748225707
YKL021C		0.062296752357712475
YKL022C		-0.203677847896533
YKL023W	-0.6426883210889129	-2.223428685412337
YKL024C		-0.5458897288201559
YKL025C	-0.21670557386313732	-0.08040301942441178
YKL026C	-0.10924271892460702	-0.09969242212250506
YKL027W	0.044824796635525646	0.013445265220057373
YKL028W		-0.6859212632558436
YKL029C	-0.19307539340135438	-0.38297836085557385
YKL030W	0.11605691878439973	-0.027808379330375454
YKL031W	0.12505726781956758	0.28462497924217633
YKL032C	-0.6356351558284183	0.5825757479222554
YKL033W		-0.49755556692673997
YKL033W-A	-0.14647555410895802	0.09395164235879341
YKL034W	-0.5575496835536548	-0.11543483010890523
YKL035W		-0.5374613750894143
YKL036C		-0.7899290579615119
YKL037W	-1.8384152972190337	-0.6269544074035382
YKL038W	-0.1237309253909217	-0.10826398389895456
YKL039W	0.24449450115781154	0.48703305842343414
YKL040C	0.16384152678922728	-1.8556214927283838
YKL041W	-4.607862069664371	0.5501372258784593
YKL042W		-0.23702277715848877
YKL043W	-0.04618545901886888	-0.46598813515234133
YKL044W	-0.04908486513318639	-0.5857185572549786
YKL045W		-0.1789872384307448
YKL046C	-0.6976267295870672	-0.28858986791922764
YKL047W	-0.21486537203258654	-0.09780318608444796
YKL048C	-2.1527879994439747	-0.46195098592456635
YKL049C		-1.27564188901432
YKL050C	0.1302804420437173	-0.043316128487191394
YKL051W	-0.19945926394809338	-0.47813888857479225
YKL052C		-0.11189258748962864
YKL053C-A	0.2656888239421503	-0.18468510062690194
YKL053W	-0.9944866160615254	-0.08707126451298484
YKL054C	0.9322893288437223	-0.22005072169266826
YKL055C		0.14008047283086486
YKL056C	-0.043576913722645584	0.23234576589117786
YKL057C	0.1741335786982273	-0.08509521698187501
YKL058W		-2.0302611500361762
YKL059C	0.8700786538634001	-0.2566998804894426
YKL060C		-0.03760612483900715
YKL061W	-0.28463784070022996	0.11219274915669629
YKL062W	0.06416528908118922	-0.3621944070707323
YKL063C	-0.20278922149137546	-0.15534411525174208
YKL064W	0.3471658734466032	0.6044080307900015
YKL065C	0.021145412563546313	
YKL066W	-0.13828750631969702	-0.1092857847739655
YKL067W	-0.26528756110315677	-0.08697117131492427
YKL068W	-0.36483486353486	-1.049783956732846
YKL069W	-0.08325078970583015	-0.6762786538425597
YKL070W	-0.08141966121861895	-0.34616277132737144
YKL071W	-0.06026976913817479	-0.1108576250887001
YKL072W	-0.07113186467011566	-0.204675683150205
YKL073W	-0.15074637433918733	-0.5410248097965042
YKL074C	0.6893933439190926	-0.18226105547223484
YKL075C	-0.07792322703924294	-1.1114701828780522
YKL076C	0.20518378719905278	-1.1702941832897542
YKL077W	-4.609466986448493	-0.12641858424115623
YKL078W		-0.09045875158819479
YKL079W	-0.09435716725264379	-0.15496503164287503
YKL080W		-1.331402381681415
YKL081W	-0.3996267803145711	-0.20585213445373124
YKL082C		-0.13405205968796227
YKL083W		-0.4157844024154804
YKL084W	-0.20095333055570652	-0.11998882450133741
YKL085W	-0.024248079063883734	-0.07329376460055463
YKL086W	-0.15327293202411107	-0.11643917502068502
YKL087C	0.2492086245250792	-0.05339089193120227
YKL088W		0.26054765607703406
YKL089W		-0.11554458407920543
YKL090W	-0.01533040195596316	-0.10985024890638871
YKL091C	-0.050711397817288395	0.10471168169911167
YKL092C	-0.04666562548403703	-0.3907840845410117
YKL093W	-0.02581432869172465	0.12898056919019965
YKL094W	-0.2309823127440365	-0.24054440472896388
YKL095W		-0.38216613980975134
YKL096W	-0.05793016257778274	-0.20470462953945598
YKL096W-A	-0.005797717654650603	0.014833613769489643
YKL097C	-0.1548145240109668	-0.07235321978902173
YKL098W	-0.07499763257821804	-0.14678733640969116
YKL099C		-0.1973065222108799
YKL100C	-0.24090700169615978	-0.7556341531653014
YKL101W	-0.5360996306481155	0.04077523510492091
YKL102C	-0.20122880717746286	-0.43844893038983673
YKL103C	-0.1719809431171479	-0.28410211554871984
YKL104C		-0.48812049381318695
YKL105C	-0.1304708195689888	-0.23827806718806865
YKL106W	-0.16387329646200433	-0.29434707973352325
YKL107W	-0.121867563602941	-0.22484569131811852
YKL108W	0.5090443775716723	-0.031350734022702414
YKL109W	-0.011274990082390435	-0.09722592220071147
YKL110C	0.915561170509393	0.027304550912422336
YKL111C	0.34101282988047643	-1.5373936482333281
YKL112W		-1.5226571662148878
YKL113C	0.40045482474274124	-0.10527524019997189
YKL114C	0.7073260418558315	-0.10685738948823069
YKL115C	-0.31939103123267315	-0.10508790106733304
YKL116C	-0.09828087771316854	-0.10444927857998287
YKL117W	-0.053816549396876384	0.12665232996538214
YKL118W	-3.2160114129897335	-0.11452317450146943
YKL119C	-1.9548883710894702	-0.4451595219004183
YKL120W	0.10383937792907712	-0.02669775539451406
YKL121W	-0.5979543098467834	-0.04480225957911082
YKL122C		-0.13134987889580071
YKL123W	-0.0823698597539307	-0.09463109129356469
YKL124W	-0.1110596889619795	-0.07671546546516482
YKL125W		-0.08041840552612965
YKL126W	1.302980665069273	-0.6251016422301265
YKL127W	-0.14408547975883199	-0.31126837172218397
YKL128C	0.019842814593378055	0.4025605253755727
YKL129C	-0.2152360324096267	-0.520648627513061
YKL130C	-0.036013394406781384	0.4070890640929114
YKL131W	-0.08251865005092952	0.14801259080281412
YKL132C	-0.0713145465756975	0.07936835324658666
YKL133C	0.0147335937471079	-0.13423085632904144
YKL134C	0.5969492525749993	-0.028206311630370743
YKL135C	-3.2923349423759114	-1.7783082091866127
YKL136W	-1.1529951280912083	-0.6104952564709223
YKL137W	-0.08425121418844461	-0.3552263630231095
YKL138C	1.4833296392675848	-0.2569519835022444
YKL139W	-0.08978098217668291	0.1681868601823974
YKL140W	-0.10411837741301971	-0.3100159141034024
YKL141W		-0.11504414824048058
YKL142W	-0.020250069725651576	-0.11326313525068485
YKL143W		-0.34229017433513587
YKL144C		-0.9016160058753541
YKL145W		-0.31723044790962923
YKL146W	-0.09650927214431675	-0.12210089859504371
YKL147C	-0.16717288254786253	-0.2811779643227038
YKL148C	0.1536367087406107	-0.10686001326739569
YKL149C	-0.043136647640217136	-0.013442070897441608
YKL150W	-0.04259840494462684	0.04390957738774307
YKL151C	-0.0628830844202563	-0.0371113169331071
YKL152C		-0.053842116819108624
YKL153W		0.2226509345116232
YKL154W		-0.1313544433858026
YKL155C	0.4789218663865238	-0.18110725949034973
YKL156W	0.15100267733779174	-0.039554238148176685
YKL157W	-0.05799302163001034	-0.093467234278876
YKL159C	0.24579976058264047	0.006118969392921875
YKL160W	-0.082132171606683	-0.551884055413116
YKL161C	-0.0800563990483092	-0.7817757780853596
YKL162C	-0.10645104346694183	-0.24830813897840653
YKL162C-A	-0.05308359014750724	-0.062153008433400644
YKL163W	-0.060513361260855915	-0.13562981922768963
YKL164C	-0.09868115760890128	-0.3746896833098742
YKL165C		-0.5222232024404835
YKL166C	-0.18974525862223707	-0.0659184577407576
YKL167C	0.39785878247952217	-0.11222085723691795
YKL168C	-0.09216539943266523	-0.13081049109138992
YKL169C	1.2987429403201802	-0.14480455712802737
YKL170W		-0.11896173230098524
YKL171W	0.025288460189662226	0.17935898776202466
YKL172W		2.055246176228759
YKL173W		-0.18472097314092537
YKL174C	-0.20502311708733353	-0.5398231943644998
YKL175W	-0.25806302310008633	-0.07894802971631254
YKL176C	1.1747282294504848	0.27227953467871424
YKL177W	-1.5643977130961202	-0.15263581512184987
YKL178C		0.07346128817099581
YKL179C	-0.2481727847496983	-0.08924292089912038
YKL180W		-0.11860448899849445
YKL181W		-1.481209225173335
YKL182W		-1.5942490050264937
YKL183W	-0.053509539170977886	-0.23388719913278902
YKL184W	-0.2562690101462041	-0.10775527377934956
YKL185W	-0.06638007010858317	-0.44771322109064365
YKL186C		-0.1998935288400586
YKL187C	-0.22022210645501514	0.0838627311436417
YKL188C	-0.025412213682844603	0.009903703996047855
YKL189W		0.32123186086764005
YKL190W	0.3462376203409647	0.15886203341979502
YKL191W	-0.04663601992112738	-0.9705216209757637
YKL192C		-0.025882875638862008
YKL193C		-0.126335934231852
YKL194C		-0.1173389735114959
YKL195W		0.15164966440973868
YKL196C		0.0725531566201045
YKL197C	0.07798115102055445	0.014280330851926067
YKL198C	-0.04457925762866193	-0.06823397592854603
YKL201C	-0.4670190178173871	-0.493364084580807
YKL202W	-0.08176975498611241	-0.09220664567179493
YKL203C		-0.10245426776845767
YKL204W		-0.3258898278921153
YKL205W	-0.3312181750468036	-0.5035255416744752
YKL206C	0.08922970501586554	0.12618131170678887
YKL207W	-0.408163950037008	-0.07877840677229864
YKL208W	0.16383318791219806	-0.26830219497013613
YKL209C		-0.07114951764741304
YKL210W		0.3867599215822374
YKL211C		-0.05913200838616931
YKL212W	-5.7719793343265815	1.4763783240775987
YKL213C	-0.16643349746800587	1.1390859102986377
YKL214C	0.03303435365864284	0.2937083373228598
YKL215C	-0.2059458093953801	-0.012982283013856457
YKL216W	-0.5625372174969157	0.08170031773493316
YKL217W	0.04239591600855627	-0.03630149176450528
YKL218C	-0.06777781658180339	-0.07934720532325057
YKL220C	-0.007587745726413031	-0.0789672001462778
YKL221W	0.020732080019855933	0.4839423713348208
YKL222C	0.027426503946071604	0.5707983851595886
YKR001C	-3.9030652309849727	-0.5252495076684397
YKR002W		-1.163613418319592
YKR003W	-0.05189457546037307	-0.042126889295875054
YKR004C		-0.08681823696497282
YKR005C	-0.07464032920906769	-0.14705765418686156
YKR006C	0.4914739527513567	-0.11494648864892652
YKR007W	0.9393434712644085	0.07497424300526932
YKR008W		-0.9573627427104969
YKR009C	-0.08288412838804325	-0.054719854107493554
YKR010C	-0.044032188750122124	-0.23405048913528678
YKR011C	-0.18992565310584963	-0.06653473188133752
YKR012C	-0.22787249703049434	0.019397471980504302
YKR013W	-0.20152569559441835	-1.9912576470165442
YKR014C	-0.7761574754227033	-0.3524016186305096
YKR015C	-0.1580636266698926	-0.14421757020636106
YKR016W	-0.0025597769875221033	0.24513934848929725
YKR017C	-0.03332398749548249	0.28834825202130454
YKR018C	-0.14781393837602427	-0.34587512412058546
YKR019C	-2.3375616040359084	-4.514796607772537
YKR020W	-4.802027819809076	0.0052338704806760925
YKR021W	-0.2060905182347786	-0.18681204437885615
YKR022C		0.0620021234618878
YKR023W	0.025525281524913904	0.8496305618921494
YKR024C	-0.04344828510177479	-0.33714585223483634
YKR025W		-0.3229660741588021
YKR026C	-0.0767897455780844	-0.05123277999291156
YKR027W	-0.7164572931552237	-0.07612608914143829
YKR028W	-0.1098693892561891	-0.8434399700307329
YKR029C	-0.07295637558388378	0.12866876596676471
YKR030W	-0.19755732215393776	-0.34958107404692423
YKR031C	0.07625018142578756	-0.30065780103921136
YKR032W	-0.08766438855364826	-0.10933123648692897
YKR033C	-0.0034478171696723844	-0.09736393871638012
YKR034W	-0.058221496383598366	-0.09170166412167347
YKR035C	-2.7753729547491144	0.07611905448237659
YKR035W-A	-2.7726345119452884	-0.023241373424142064
YKR036C	-0.0436843948294599	-0.24457256451579126
YKR037C		-0.3543395039156936
YKR038C		-0.10953099034471403
YKR039W	-0.06837380617950671	-0.8239321670148729
YKR040C	0.04349721525432922	-0.02342877124410612
YKR041W	0.04719597812689245	0.017792535159812946
YKR042W	0.14008106367483367	0.7711455953696921
YKR043C	-0.05745909867398778	-0.07779390397133677
YKR044W	-0.20068043430169955	-0.34123896972391093
YKR045C	-0.5048282533128431	-0.4967730255960625
YKR046C	-0.06396985886963542	-0.488123224521703
YKR047W	-0.928216779264043	0.21463914872363163
YKR048C	-1.3529480060814605	0.3148843652396161
YKR049C	-0.060090530142866	-0.07430010144467247
YKR050W	-0.1570225670169361	-0.09909000388128503
YKR051W	0.19387206161629122	-0.3105148779038424
YKR052C	-0.19976911045409207	-0.47967576090806846
YKR053C	-0.04324642925753118	-0.07811051077933169
YKR054C	-0.37938551221520284	-0.10308455421046203
YKR055W	-0.05911936157562177	-0.2365638721098547
YKR056W	-0.0848005134357839	-0.017542171962353366
YKR057W	-0.005158012423566926	1.6333163640380277
YKR058W	-0.1333196185871181	0.12281406371170059
YKR059W	0.7283863680538724	0.8134331008774489
YKR060W	0.25439869148327454	0.47722649995924754
YKR061W	0.00784037551597194	-0.2720869232886703
YKR062W		-0.22390056550747914
YKR063C		-0.5241189501443828
YKR064W	-0.04032658084923787	0.05031179357088837
YKR065C	0.19961385851523838	-0.34539142932333505
YKR066C	0.002024392156774759	0.05807954269125956
YKR067W	-0.05384949497030351	0.42188768046853464
YKR068C		0.12059341774846088
YKR069W	-0.10308488112925611	0.15839439281816858
YKR070W	-0.11467108483452274	-0.1039479233190099
YKR071C		-0.2973248681866594
YKR072C	0.4950966557958641	0.9277624760670128
YKR073C	0.4204013819343803	0.8087677448163013
YKR074W	-2.0825062765362676	0.05700618414992909
YKR075C	0.10220183014010102	-0.1529555780839726
YKR076W	-0.08152331254980648	-0.021477767060567584
YKR077W	-0.04513301813569644	0.0766629749417543
YKR078W	-0.007286092088591354	-4.295218506361909
YKR079C		-0.004068155818266058
YKR080W	0.126881057694456	-0.00010123282432861105
YKR081C		0.3107667708451424
YKR082W		-0.1265064691382573
YKR083C	-0.08147659748504829	-0.31825491156156027
YKR084C	0.26113389130478837	-0.11525947502360274
YKR085C	1.5313809571249624	-0.028760789340126137
YKR086W		-0.06554180136995391
YKR087C	-0.044333373959873	-0.19190825785607293
YKR088C	-0.48038805001553103	-0.06702711236513195
YKR089C	-0.16448275993890668	-0.4339200972797523
YKR090W	-0.10334002508494892	-0.1774503175365934
YKR091W	-0.047559950525231896	-0.26325413171007017
YKR092C	1.6792642891692704	0.5008794495951258
YKR093W	-0.1257310968769856	-0.15412981475722684
YKR094C	-0.03766759916924851	1.2627940992969078
YKR095W	-0.6179638850015857	-0.04924807695336841
YKR096W	-0.06196322481494336	-0.5376517714970569
YKR097W	0.00453442830405008	-0.08547902429497348
YKR098C	-0.019324522430939597	0.3037060491173479
YKR099W	-0.0007114002842915708	0.04475259792143345
YKR100C	-0.5434504152787764	-0.16195170009189044
YKR101W	0.09319505831658342	0.30176581150095266
YKR102W	-0.0074959930345759145	-0.09635672060198322
YKR103W	0.14665223987308185	-0.03427507223610904
YKR104W	0.05635738150939271	0.24684004894557793
YKR105C	0.20758938603971	-0.05166960682811186
YKR106W	0.2584295274175516	0.43989251110142136
YLL001W	-0.05755821308227673	-0.07144969471537253
YLL002W	-0.06705705629357199	-0.10055693146718352
YLL003W		-0.16519373507259508
YLL004W		-0.133554222328054
YLL005C	0.0960293933317107	-0.3221027333194613
YLL006W	1.6483771709302744	-0.5222322878824263
YLL007C	-0.07631406011148187	-0.15958894314805563
YLL008W		-0.05176123022146619
YLL009C	0.9689116040519391	-2.24242968929865
YLL010C	-0.4594849182431813	-0.5757173004963263
YLL011W		-0.04323365455734813
YLL012W	0.18725646973592922	0.06223406384540578
YLL013C	-0.026521693082792494	-0.018774516500736298
YLL014W	-0.46332797702783823	0.14731728411510223
YLL015W	-0.8166676978456228	-0.4661198116702009
YLL018C		-0.10756986205870403
YLL018C-A	0.45285917872264025	-0.05039462799704515
YLL019C	-0.5653597777744284	-0.8507157478317497
YLL020C	-0.5409672148037961	-0.46047648356361187
YLL021W	-0.8381255672823882	-0.02231389703222579
YLL023C	-0.052635746166149446	-0.1456479656054701
YLL024C	0.10367696083212005	0.2006828674072214
YLL025W	-0.034201864541388814	-0.06683557425150619
YLL026W	-0.04451517599576859	0.13098619150381552
YLL027W		-0.1469411432729086
YLL028W	-0.31100981449481074	-0.10364202434413328
YLL029W	0.17780913838709844	0.45599975753006705
YLL030C	-0.08657871501816694	-0.1152414864705146
YLL031C		-0.0016626511839160083
YLL032C	-0.015866702376997027	-0.4042344927220753
YLL033W	1.3777517732081992	-0.12757658910951694
YLL034C		0.01115209242444467
YLL035W		-0.08833860542696441
YLL036C		-0.10195273514770856
YLL037W		-0.53808728233479
YLL038C	-1.063686757410014	-1.4682927767386225
YLL039C	-0.2688645017969229	-0.07704011242370225
YLL040C	-3.3913527717153884	-0.1319573390246927
YLL041C	0.17550879142416606	0.2514813630070994
YLL042C	-0.021527043731330884	-0.08957371069135134
YLL043W	0.7679108619976492	-0.03362170665537847
YLL044W	-0.03596184838743856	-0.18082923068300347
YLL045C	0.8557228642515206	-0.04246310202791975
YLL046C	0.10338637461529714	-0.03845305595831834
YLL047W	0.10203505555785644	0.028797503988435908
YLL048C	0.01401867021222825	0.042145069514004485
YLL049W	-0.26414400746211575	-0.10216347720163561
YLL050C	-1.0307087332932419	-0.14686980163655475
YLL051C	-0.09485793798365293	0.2736545191719125
YLL052C	0.10186439237934164	0.09591812475867707
YLL053C	-0.08193550343027856	0.11183596737391609
YLL054C	-0.05632371290962532	0.09671727927093607
YLL055W	0.07777422076091782	0.07404453095213448
YLL056C	-0.0747956686912557	-0.16896789374156665
YLL057C	-0.007763778575267128	-0.23679032127721802
YLL058W	0.2193015655872247	-0.02352648413916761
YLL059C	-0.0347594367682202	-0.2908175475740477
YLL060C	0.38185825350017544	-0.12675622006566456
YLL061W	0.2155994335071639	0.24207147196027204
YLL062C	0.09393647909711367	0.06780246428195426
YLL063C	0.21645652867448806	0.2389107461179831
YLR001C	-0.06467168344598317	-0.14356070192831089
YLR002C		0.16859716979812098
YLR003C	0.164070376367246	-0.30191609893621996
YLR004C	-0.16967509033994976	-0.12975725266467408
YLR005W		-0.04377436789655641
YLR006C	0.036642373690233945	-0.08488820979933101
YLR007W		-0.09710964746916369
YLR008C		0.012637666817640305
YLR009W		1.595792466237594
YLR010C		0.061616867540785616
YLR011W	-0.06663450664544304	-0.1330674769622038
YLR012C	0.06283038244221326	-0.08227945614826686
YLR013W	-0.07000303503673434	-0.11341554501450656
YLR014C	0.33753725076977165	0.35666034402033636
YLR015W	0.16436977713965525	0.623438484158015
YLR016C	0.020066529359595	0.06407100161824841
YLR017W	0.0564986988405789	-0.34032952659170046
YLR018C	0.06304228410412956	-0.047012668699558696
YLR019W	-0.23043104015790344	-0.1580152815792677
YLR020C	-2.9761820072797924	-0.8001483647417618
YLR021W	0.06744646146634853	-0.09910484708653931
YLR022C	0.7759306876807506	0.2628134349723143
YLR023C	-0.1111564068437748	-0.04935892895420075
YLR024C	0.7114352394959789	0.47170153973187345
YLR025W	-7.083717029169768	-15.139824828595476
YLR026C		0.1342720283815799
YLR027C		-0.03303740502244377
YLR028C	-0.12385776591420322	-0.07139106477540073
YLR029C		-2.8722589349107794
YLR030W	-0.10607968817381931	-0.308624831294034
YLR031W	0.03550578088592604	-0.13310431338264814
YLR032W	0.28211879006578805	-0.16241879993639494
YLR033W		-1.9977738156237765
YLR034C	-0.04652774170021832	-0.11550329399172835
YLR035C	-0.11676879256867184	-0.2239516236360952
YLR036C	0.03294540749587331	-0.3805814686331578
YLR037C	-0.050474189934987604	-0.6073147200963531
YLR038C	0.5017014564743856	-0.6568820029226708
YLR039C	-0.9850210153442357	-0.12451186288266174
YLR040C	-0.06711472909855572	-0.06863637912744752
YLR041W	-0.09457097522689464	-0.12068066681669988
YLR042C	-0.08393532820450217	-0.390649379400059
YLR043C	-0.044228150128289324	-0.14026635124670775
YLR044C	0.42095521591189333	0.7426561580510135
YLR045C		-0.20573783468092804
YLR046C	-0.3598299182636267	-0.397138123801925
YLR047C	-0.11039945281785908	-0.052457361951903966
YLR048W	-0.17941621240311073	2.2227900828474283
YLR049C	0.01877825797775214	-0.15404262340790084
YLR050C	-0.16524342434398537	-0.18317618888217813
YLR051C		-0.14232012386052276
YLR052W	0.9425889431872557	-0.06582564488555387
YLR053C	-0.10316324338704654	-0.6695044561839963
YLR054C	-0.15137572206641017	-0.10868327930927092
YLR055C	0.009522098014393193	0.16410411771847
YLR056W	-5.8355910858239515	-0.11098300241110536
YLR057W	-0.48815708342412	-0.12556044463463856
YLR058C	-0.11888095987357904	-0.0833770920444378
YLR059C	0.07120346634030054	-0.2620186884290039
YLR060W		-0.40834837634388155
YLR061W	0.6612983785886313	1.0006023155076855
YLR062C	0.04288602204871409	0.7932949706852135
YLR063W	-0.037392367266846104	-0.2861896031257999
YLR064W	0.12440651112126337	-0.05015637928897177
