orf	hom | growth (relative abundance in pooled culture) | Nannocystin A [75 uM] | Krastel P~Hoepfner D, 2015	het | growth (relative abundance in pooled culture) | Nannocystin A [75 uM] | Krastel P~Hoepfner D, 2015
YER031C	0.8899305116012315	2.47411511313756
YER032W	-0.35714365831565037	0.006958833112395454
YER033C	-0.2579259650516025	-0.22868255033894594
YER034W	-0.16327747297021605	-0.13126719756909266
YER035W		0.5201953575668316
YER036C		-0.027231032958846088
YER037W	0.06430839454761793	-0.5501115174170252
YER038C		0.010730035981736264
YER038W-A	0.09367322701205245	-0.15328345962237225
YER039C	0.1310720330773926	-0.0204323695055568
YER039C-A	-0.0028169540603742993	0.19424637960774324
YER040W	-0.06118429971892629	-1.008535967545521
YER041W	-0.06769701719066035	0.0927009130180404
YER042W	-0.29041167534310197	-0.1183289342615475
YER043C		1.2852099446460499
YER044C		-1.88770710189283
YER044C-A	-0.06845163865953689	-0.04550654426386138
YER045C	-0.4780698379193205	-0.4615208466640835
YER046W	-0.12315341660519384	-0.110077772664618
YER046W-A	0.24351781434873998	-0.0022338858343253104
YER047C	0.07730977375114799	0.2197888751038985
YER048C	0.118729684208739	-0.10508261224571824
YER048W-A		-0.3665442453535215
YER049W	-1.4264157604018002	-2.73087833488885
YER050C	6.04400151621067	-0.5754302600941574
YER051W	0.1283740902872879	-0.8231884832024681
YER052C		-0.471663907047592
YER053C	-0.02416757456112685	-0.38962360719131295
YER054C		-0.1592467363013084
YER055C	-1.655570596002885	-1.27710382026605
YER056C	-0.0353102257226615	-0.03338845471586537
YER056C-A	-0.4727432321902533	-2.818293760036605
YER057C	0.12412886609746432	2.49096050266363
YER058W	2.121097116179715	0.0023436577840218013
YER059W	0.2357704624130002	1.1395587907043019
YER060W	-0.03458510918814695	-0.21142801016411186
YER060W-A	-0.0525445512563153	0.5786338095626721
YER061C		-0.0032887244340301
YER062C	-0.22232129822894026	0.5848450241625343
YER063W	-0.027040843530812302	1.011605515787461
YER064C	-0.132796043580819	-0.06004376779654974
YER065C	0.010074440153823111	0.0215698331873536
YER066C-A	-0.0112466614585657	0.1182763334496955
YER066W	0.08690929302543725	0.036016928669128104
YER067C-A	0.26375152383149014	0.17951087298180668
YER067W	-0.130247553366271	0.0365313349022742
YER068C-A		0.41075191855765397
YER068W	-5.49534277267132	-1.08470950292817
YER069W		0.10591724008322391
YER070W		0.19381975731694626
YER071C	-0.07862647681996696	0.012514154281892724
YER072W	-0.060681376840237	-1.6244463026006009
YER073W	0.542786302293106	0.17740443734426203
YER074W	0.2109187038379187	2.186503287908563
YER075C	0.054093425152338614	0.16827797617719617
YER077C	1.85163841039103	0.033820194507371754
YER078C	2.32864560523026	-0.13265568675350897
YER079W	-0.03193986794207912	-0.18791532983562703
YER080W	0.0051951117395510555	-0.06927738805326901
YER081W	0.5012539740075715	0.347797878200043
YER082C		0.187964237503748
YER083C	-9.87513821380076	-0.274022644515942
YER084W	-0.4454207035990705	-0.14749559962640124
YER085C	0.2960839517134815	0.2390413439601454
YER086W	0.150639145241323	-0.12255477082518325
YER087C-B	0.503111367395937	-0.5591495343657107
YER087W	6.601805553193515	-0.02194087306261782
YER088C	0.950997590665597	0.34660161065254347
YER089C	0.28574692215493347	0.036899706379754704
YER090W	0.26934727454735097	0.4917608557013357
YER091C		-0.7254479482345305
YER091C-A	-0.21125140573099618	-0.3564665227613107
YER092W	1.663404857706645	0.12414336717857001
YER093C		-3.515551140327
YER093C-A	-0.4387020103559645	-0.24686087295062442
YER094C		-4.054466419723255
YER095W	0.30141941082701273	-4.818939614714715
YER096W	-0.347796972215641	-0.028720398226241766
YER097W	-0.0018383071551355996	0.31352704952944177
YER098W	-0.1644932293370175	-0.441336837082368
YER101C	-0.00024036386937970056	0.0223097986012021
YER103W	-0.26621305390472727	-0.1448881832457795
YER104W		-0.677046791781928
YER106W	-0.04273421263057885	-0.0483228984479053
YER107C		-0.04833857072555315
YER110C	-1.0158153841144282	0.10160751025631976
YER111C	0.650922675927543	-0.0122532630368056
YER112W		-0.1773944048838196
YER113C	-2.25419101533139	-0.5087876264329965
YER114C	-0.05764934113317455	0.03027048710986085
YER115C	0.07293304487617157	0.0134467871429413
YER116C	-1.470833460627885	-2.1709146487777353
YER117W	0.37292127799509683	-0.0996263647650495
YER118C	-0.7100782875399599	1.682355949365477
YER119C	0.157412151569958	-0.45700123843344886
YER119C-A	-7.28987660934928	0.23470964533096328
YER120W	-7.042069928663215	-0.546967814376595
YER121W	-0.01599027872536657	0.36131104463602026
YER122C	6.534064558824859	0.0295415007177988
YER123W	-0.8312934223867074	0.7953414945970864
YER124C	0.18833451234403037	0.215004092909157
YER125W		-2.6557191457045
YER126C		0.09959963153703455
YER127W		0.7091821253223015
YER128W	-0.0467220312145042	-0.157533499750742
YER129W	0.03222294232912195	0.3853103671109043
YER130C	-1.092869062640559	-1.1140568816975274
YER131W	1.97349750418829	0.705729059714445
YER132C	-0.07638268127758485	0.086282410960211
YER133W		-7.822343560938739
YER134C	0.4032320342806875	-0.1487609447018519
YER135C	-0.0987908252146419	0.022260362306783493
YER136W		0.6117683616858915
YER137C	0.059386604676342304	-0.00726943925508958
YER139C	-1.572522252564432	0.013917794835288155
YER140W	0.3726556453954745	-0.052787583572287244
YER141W	2.27963894844024	-0.0540392173516937
YER142C	0.039631367891296204	0.5367201264603957
YER143W	0.09656669879890765	-0.7719988880614556
YER144C	-0.1133245927022662	0.08286999800356325
YER145C	-0.02610518549968525	1.06832829533768
YER146W		0.046698505646032305
YER147C		0.150842635632563
YER148W		-7.14350244188001
YER149C	-0.48616388162579033	1.65030846196042
YER150W	-0.4122962515771017	-0.183123349781495
YER151C	-0.7693625933241526	0.9923639354552569
YER152C	0.17013814809206346	0.1780943342943325
YER153C	0.869093201845359	0.07347471891521629
YER154W	2.15348921791988	0.03698477772436448
YER155C		-0.295501561900081
YER156C	-1.66984449066251	0.4039232902639025
YER157W		-15.35960042735525
YER158C	0.10309792083801125	-0.186239274469883
YER159C		1.3858406624734974
YER161C	-1.088965042317032	-1.397612137286615
YER162C	0.17840666021495577	
YER163C	-0.043863174113026496	0.010244417980188492
YER164W	0.05366068836017585	-0.08695147890064979
YER165W		0.6325466907599314
YER166W	-2.426341587335645	-0.0345093079922934
YER167W	-0.5449652230554628	0.2898380222775868
YER168C		-0.650495767568158
YER169W	0.7853673377668805	0.6406915810161469
YER170W	0.258593113491411	-0.0333616447786676
YER171W		-0.2671025023649774
YER172C		0.13908028795399754
YER173W	0.337576494975935	0.42768207063319896
YER174C	-0.478459761912191	-0.2970539900792959
YER175C	-0.07512595072776387	0.08473627160487138
YER176W	0.2508826836007842	0.14005700125778148
YER177W	-4.059673259307005	-4.095946286373075
YER178W		0.9843118267394455
YER179W	0.2917204918605988	0.344553331408256
YER180C	0.1986026970672072	0.18932128971630777
YER181C	0.00671202977714858	0.2471740634163048
YER182W	0.28228736760074313	0.26783961868018347
YER183C	0.35294157065269516	0.002365811073941117
YER184C	0.27186722629221	0.8553904745732269
YER185W	-0.193576036234879	-0.19771063469413075
YER186C	0.3709664642407472	
YER187W	0.21746066652506515	-0.0543011523134175
YER188W	0.16821457154140174	-4.597198730870305
YFL001W	1.85149657653922	0.9300601214859514
YFL002C		-0.916849119140129
YFL003C	0.0548071518751186	0.43486021365111804
YFL004W	0.0642391492022343	-0.019925890138598898
YFL005W		-9.36250211229627
YFL007W	0.6483714039114306	0.03174830001577106
YFL008W	2.42584230547196	-7.963094942555265
YFL009W		-1.8861936628451998
YFL010C	-0.0513026928105475	-0.058375338433520996
YFL010W-A	0.1230517042781957	
YFL011W	0.00993631927561275	0.35049827332701217
YFL012W	0.08885568694671855	-0.0057161001319212985
YFL012W-A	0.5971443907618604	0.7754421163653725
YFL013C	1.7025094342867901	0.779467425209653
YFL014W	-0.1701842767477254	0.34096451056033494
YFL015C	0.11479112734722685	-0.5852271939387405
YFL016C	3.3279688305433	1.2716211833504674
YFL017C		-0.18911353306427803
YFL018C	2.478880441306775	0.20661943261803103
YFL019C	-0.5168921371787945	0.16610755192591548
YFL020C	0.03670164647039249	0.08035413275763266
YFL021W	0.35663444988068504	0.1349923024699334
YFL022C		0.4809298107270205
YFL023W	-1.1174437437627243	-0.6777361461058546
YFL024C	1.34129113011073	0.0415056390342739
YFL025C	-20.304666426734748	0.027880713242101958
YFL026W		0.08549224246609721
YFL027C	-0.32110217503988325	-0.2649675046984674
YFL028C	0.270822985955967	0.09357855721341056
YFL029C		-0.5982826653501272
YFL030W	-0.3749438547676734	0.3333490630429905
YFL031W	0.43013964777540237	-0.6090990612863525
YFL032W	-0.4145554262470702	0.844152265903557
YFL033C	-0.14348247734825895	-0.7224821787769999
YFL034C-A	-0.0727247171336816	1.005924054859094
YFL034C-B		0.7369242974207995
YFL034W	-0.27823544451011467	0.9430810217074544
YFL036W	3.2805723451464495	0.9641382395909914
YFL037W		-0.11258557294690269
YFL038C		1.708166880275515
YFL039C		4.395140862455991
YFL040W	0.009703824196484585	0.0408291265287509
YFL041W	-0.5512785641572809	-0.10701212691876286
YFL042C	-0.19278114642594654	-0.10169961428674226
YFL044C	-0.12308779420889221	0.21445516099202097
YFL045C		0.1335146247522188
YFL046W	0.17486464632885565	0.4756506366875894
YFL047W	0.050649477147171204	0.19358260138869735
YFL048C	-0.09663390007772545	0.006698833458812481
YFL049W	0.5616309339449046	-0.09726003004097615
YFL050C	0.8266109312356765	0.131323545937802
YFL051C	0.358406141206913	-0.04407358418405374
YFL052W	0.25137923404236984	-0.17903748793419758
YFL053W	0.160228379418002	-0.2243457672376895
YFL054C	0.827786390248023	0.648761750186879
YFL055W	0.269563294741834	0.034923079752152655
YFL060C		0.78480962685468
YFL063W	0.901758779529893	2.120066854342653
YFR001W	3.031799691063718	1.3579423129308301
YFR002W		-2.223317402433175
YFR003C		-0.5878096041230001
YFR004W		-1.810133175035875
YFR005C		0.10386442239075394
YFR006W	0.19988183150321057	-0.0728830496125407
YFR007W	-0.15629704796466298	-0.5852001692027216
YFR008W	-0.3966852006157935	-0.31233848753980004
YFR009W	-0.5934625801866471	-0.35725942775973396
YFR010W	-0.43111136772183645	0.1986892415384564
YFR011C	0.120214162671695	0.00749359653769785
YFR012W	-0.13689433198297202	-0.1258749273597404
YFR013W	1.764318901259765	1.0890841244569605
YFR014C	-0.165660030216778	0.15171540319458698
YFR015C	0.09871101152787215	-0.007277047491472502
YFR016C	-0.0723218710304718	-0.7632440278783067
YFR017C	-0.4786277232147998	0.06783003611614287
YFR018C	-0.81232502244244	-0.1481072114110986
YFR019W	-0.283676653582137	-0.2177196624254967
YFR020W	0.18426333738926937	0.1956481953259653
YFR021W	-2.5957529992622153	-0.09527997712962824
YFR022W	-0.39373742495311453	-0.8594997653543385
YFR023W	-0.03797051423154335	-0.61009573155396
YFR024C-A	-0.06134748994554403	-1.8292631578004799
YFR025C	-0.12535382575612886	-0.07879282890294774
YFR026C	-0.06832713527873965	0.31565653870884147
YFR027W		-0.01554123732064306
YFR028C		0.14100017207013849
YFR029W		-0.9009617497571716
YFR030W	0.0976178129362287	-0.12131113108127779
YFR031C		0.08108262345941335
YFR031C-A	1.1682718690980969	-0.017496766653715003
YFR032C	0.02653119874262724	-0.9742837608375101
YFR032C-A	1.2882224645821498	1.7674648843519898
YFR033C	0.9532379074546309	-0.3299427383740912
YFR034C	6.2042142434703	0.7988189740596124
YFR035C	0.5713783456190015	1.3574891221672152
YFR036W	-1.48503148901419	0.21408442343613748
YFR037C		-12.86496542315404
YFR038W	-0.11199219964368101	
YFR039C	0.029809727810348303	-0.34663679725914454
YFR040W	1.196206939262995	0.9725519229753424
YFR041C	0.3187346546476464	0.2791472745324205
YFR042W		-0.03393061636815599
YFR043C	-0.9528430907174525	-0.29556395057459384
YFR044C	0.6860709067366185	-0.08279355790410851
YFR045W	-0.25626083067283917	-0.2861665119818043
YFR046C	-0.7108111936632859	0.0866395522927991
YFR047C	0.11653033092875795	0.6997558627800875
YFR048W	-2.237385510399535	-0.0400170277624317
YFR049W	-0.0150101695987655	-0.01065241260858605
YFR050C		-1.4558346679892085
YFR051C		-0.4056004848602273
YFR052W		0.002042524696108508
YFR053C	-0.10889378265000285	0.361684844600936
YFR054C	-0.3561443379650261	-0.2634995488301369
YFR055W	0.23408689899421023	-7.3777412565428495
YFR056C	0.0069597398520718	0.302538586879984
YFR057W	0.01121792460462595	0.7104973115982515
YGL001C		-5.032294654309204
YGL002W	0.184270959634054	0.5936600812011555
YGL003C	-0.7399139575108915	0.510427925667408
YGL004C	-0.059488751049659956	0.1611301383594742
YGL005C	1.5850307297788941	1.2922046525662445
YGL006W	-0.06942063384453025	
YGL007W	-1.369810190782192	0.5673589550358911
YGL008C		0.852882386910307
YGL009C		0.689585526579407
YGL010W	-0.0965044098188983	-0.024291311765840998
YGL011C		-1.209506515895436
YGL012W	-18.20308607563375	-0.5284243215714011
YGL013C	-1.8159148522517299	-0.070103790599572
YGL014W	0.568273336936604	-0.7770895504933538
YGL015C	-0.04938938148870313	0.2892758422243579
YGL016W	-1.55236203486374	-1.095976355849569
YGL017W	0.00323934829746146	0.6351317191538333
YGL018C		0.142514553519725
YGL019W	0.768382744818777	0.9318076480256446
YGL020C	-1.816003929560478	0.4382161490179881
YGL021W	-0.05021732699335055	-0.0007706383717755649
YGL022W		0.232614456898195
YGL023C	2.68868018151071	0.372911839152612
YGL024W		1.43210208732383
YGL025C	-1.7217135248966415	1.039853820586113
YGL026C		0.0412116489528946
YGL027C	-4.6411840654782255	-0.12171042113508801
YGL028C	0.0766493407296874	0.6260638018935769
YGL029W		-0.7259084864744707
YGL031C	0.19849366191308127	0.4973251619840005
YGL032C	-0.4375683821770237	
YGL033W	0.2975404174340125	-0.3148426815477547
YGL034C	-0.02895945964875535	0.4304754263434942
YGL035C	0.12842302734648947	-1.21274462302818
YGL036W		-0.9366934719756874
YGL037C	0.09156375411402284	0.6128557904546691
YGL038C		0.16287496325681355
YGL039W	0.13450455596966696	0.1468510935818521
YGL040C		-2.671552623162345
YGL041C	-0.088932765805059	-0.16603979255942866
YGL042C	-0.49542934855771176	-0.10191080164719721
YGL043W	-1.17084384185469	-0.011461578055773525
YGL045W	-5.45222746149593	-3.07886314592319
YGL047W		0.10117394658264944
YGL048C		-3.7115136220565548
YGL049C	0.0681664646905343	0.699232860744067
YGL050W	-0.2184410221189845	0.161461022994723
YGL051W	-0.1254067002744087	-0.867975448746341
YGL053W	-0.022538781357611296	0.9949225259448014
YGL054C	-11.045997211574775	2.3495945811605647
YGL055W		-0.743827151550535
YGL056C	-0.712897043240895	-1.4390881052857498
YGL057C	0.20886429717372984	0.11624749998185499
YGL058W		1.5212608709769284
YGL059W	0.12501926953571568	-0.2934916007120185
YGL060W	-2.64677910357978	0.0022713201681867495
YGL061C		-0.1912283550721399
YGL062W	-0.7561648318963595	-0.5924672859433426
YGL063W	0.6003859472277231	-0.020257377944296027
YGL064C	5.260551455255695	-0.25272505683073554
YGL065C		-0.09091148826796186
YGL066W	-0.9516363532338672	-1.555923837661797
YGL067W	-0.488723579330356	0.34362914122605576
YGL068W		0.28366417646213316
YGL069C		-0.07041158744350672
YGL070C		1.8307479063788805
YGL071W	-2.533651029358384	1.40468308819725
YGL072C	1.8763388872204851	3.152893637864175
YGL073W		0.018629874381669548
YGL074C		-0.35561837143447017
YGL075C		0.16265723663792
YGL076C	1.8110979655899948	0.0795899643068561
YGL077C	1.62063542466935	-0.00849273361660111
YGL078C	2.2923401084734296	0.131681730089599
YGL079W	-1.1238257071860844	0.34603340221857304
YGL080W	0.4367594125199309	-0.3388862075616652
YGL081W	0.5314645104195409	1.63647169835975
YGL082W	0.18316225538401187	-0.039751264520665346
YGL083W	0.11852727290104909	-0.00475193429172363
YGL084C	-11.040254872191435	-0.0727250240948876
YGL085W	0.6250654992054868	0.0438978295079152
YGL086W	-0.30272189630208646	-0.24183070828750516
YGL087C	-2.031008767373315	-0.5782611823239139
YGL088W	0.9488315837835065	0.7936795626178471
YGL089C	-0.04761389810509635	-0.46438541419508267
YGL090W	-0.07134402608340636	0.026721188819643152
YGL091C		-0.0599089454814493
YGL092W		-2.70458792461406
YGL093W		2.5686770768080898
YGL094C	0.31244213179438596	0.684760175387535
YGL095C	-14.1586992334924	-0.02963314038664945
YGL096W	0.28363893551416697	0.495300300547371
YGL097W		-0.5837884145578195
YGL098W		0.41540249360201525
YGL099W		1.72068584554286
YGL101W	-0.6936542099498421	
YGL102C		0.2294658060995476
YGL103W		0.8672769166757405
YGL104C	1.2176255647976966	
YGL105W	5.985863387867945	0.25889676008913376
YGL107C	2.30474696266692	-0.0020440712185555016
YGL108C	-0.0015944658431412545	0.4917698004304579
YGL109W	-0.24992421380264448	-1.8410847971048
YGL110C	0.6510485852801811	0.07818283979488465
YGL111W		0.29146783470124177
YGL112C		-11.901581468600401
YGL113W		-2.905407140620225
YGL114W	-0.2900339421516745	0.055985799049625154
YGL115W	1.68776271416746	0.41138073801253294
YGL116W		-6.59158493420896
YGL117W	0.4277840213885905	-0.5059453300475144
YGL118C	0.273005011765087	-0.029092429282958798
YGL120C		0.0316157718424989
YGL121C	0.482016548085116	-0.03539703801279565
YGL122C		-0.08205749449101139
YGL123W		-0.8443508743262194
YGL124C	-4.021627711672405	0.0543979008324628
YGL125W	-0.0717874558753677	0.014429488345037052
YGL126W	-0.8759724382890265	-0.1185733910594682
YGL127C	-3.559252642577715	-0.07144184177826515
YGL128C		-1.3189296417437049
YGL129C	4.15632940436937	
YGL130W		0.023711202620331676
YGL131C	0.17390971448924145	0.43929246454536053
YGL132W	0.7862442375230899	-0.1835462772042525
YGL133W	0.3563150642367009	0.1538587593277613
YGL135W	2.256790724862235	-0.153465504937204
YGL136C	1.342851406122426	-1.216092886529497
YGL137W		0.5347226966773844
YGL138C	-0.2452458914943444	0.2923580403811691
YGL139W	0.025128159022719497	0.0038569729270191994
YGL140C	0.06319056115319573	-2.214655601748715
YGL141W	0.49109183418087465	-0.1121082759555232
YGL142C		-0.5622918480005543
YGL143C	1.6816475290353199	-1.447333923397976
YGL144C	-0.0736747285154343	0.6649514875816556
YGL145W		-2.260558928475113
YGL146C	-0.29194061751430667	0.259239243786261
YGL147C	0.30580088416516527	0.14540153525295113
YGL148W	-2.528449543171215	0.4075833881201769
YGL149W	0.267981404432991	0.3706110773015095
YGL150C		1.728266793765505
YGL151W	-0.8264253000026864	0.019223053584902543
YGL152C	0.27209597415412323	-0.01877667253284275
YGL153W	0.04167790007899664	-0.25526710765782035
YGL154C	0.0023837228279088496	-0.023250377393698153
YGL155W		0.06990583271429185
YGL156W	-0.055761081136805	-0.6864517317871214
YGL157W	0.0002614686855665505	0.12486922294361996
YGL158W	-0.10070504358823225	0.8558914620203371
YGL159W	-0.3707393591267434	-0.3999246182762837
YGL160W	0.0039381269144231	0.029772394398680513
YGL161C	0.2775496046936298	-0.0171985417167719
YGL162W	0.164008665923804	0.528804464642734
YGL163C	-0.8258772200403092	-0.23736680848709601
YGL164C	0.023159959044069235	-0.15406170665254146
YGL165C	-0.12462880023733311	
YGL166W	-0.13066405212491017	-0.1787871922670968
YGL167C	-15.7153469872707	-4.933482560595104
YGL168W	-15.339446925379448	-6.866248948843005
YGL169W		2.058889988504686
YGL170C	0.51908665662355	0.4023159947212707
YGL171W		-0.00813148496363799
YGL172W		-1.212327677984634
YGL173C		-0.991859154613824
YGL174W		-0.0398361593177165
YGL175C	0.5575893481218595	-0.01597666072305742
YGL176C	0.7423471206418686	-1.3618519130648206
YGL177W	-0.0666074796874178	0.443920864931379
YGL179C	0.1005607154009773	0.34601994583269463
YGL180W	-0.0562758951861132	0.232685442524323
YGL181W	-0.399722970144205	-0.5888333129504865
YGL194C	0.010094998306053003	-0.06888140781325056
YGL195W	3.06118339065246	
YGL196W	0.1284028942329217	-0.14821052247594405
YGL197W	-2.103266188260195	0.44236008230454243
YGL198W	0.2319918937645515	-0.236347544245593
YGL199C	0.025749914554683916	-0.13308101850062357
YGL200C	0.1513237561080955	0.34946557780373977
YGL201C		0.34764449099247263
YGL202W	0.32459798844503596	
YGL203C	-4.258973562183025	1.20271207239874
YGL205W	0.05886621378627995	0.5505277725577589
YGL206C		-8.39177657997157
YGL207W		0.019558570383923887
YGL208W	0.623971171244142	0.014981098917828076
YGL209W	0.04504049114461225	-1.689990921382512
YGL210W	-0.2635636050089976	-0.47293137234267
YGL211W	0.44054327168385854	0.2013474032352145
YGL212W	-13.0186351095491	-0.0032122734314359996
YGL213C	-0.6794503971233861	0.3467333686359455
YGL214W	-0.8731206769113846	0.6843881693708389
YGL215W	1.784615976139	0.6432262925141204
YGL216W	-0.004896628806130855	0.10927775137287155
YGL217C	0.20895702945675707	-0.0051260696137459955
YGL218W	6.662451947423375	0.1575274879080162
YGL219C	1.87566712144282	0.13268599273062082
YGL220W	-0.057014004002737095	0.48859373559105546
YGL221C	0.022799293714090653	0.23835170183383053
YGL222C	0.294468904662543	1.0384144081898146
YGL223C		0.5868925707624598
YGL224C	0.3322370692784519	
YGL225W		0.13979931926924366
YGL226C-A	-1.510060288133181	0.4637979030947167
YGL226W	0.233423804583634	0.38113539508789696
YGL227W	2.331888550008916	0.13036969548003347
YGL228W	0.77591257525913	-2.58957579598321
YGL229C	0.3972014741468398	1.2419441966317426
YGL230C	0.5089178892649084	-0.6437969666107708
YGL231C	-0.5771253080954946	0.200952315814917
YGL232W	0.703628331492227	2.84013441915193
YGL233W		0.19254886498675874
YGL235W	0.10914597067555429	0.0037736758735980548
YGL236C		0.1697325000582825
YGL237C	1.0111380114436315	
YGL238W		0.6154959026951018
YGL239C		0.505792398610832
YGL240W	-0.9902252430638	-0.06695527289709856
YGL241W	0.31724498523591305	0.3337945629906183
YGL242C	-0.0541385081762046	0.7153487477563986
YGL243W	-0.6094034975699509	-0.21505819965938885
YGL244W	1.96596185834231	-0.24143208172249098
YGL245W		0.3091860443797955
YGL246C		0.6398854379772502
YGL247W		-0.011250348427040507
YGL248W	0.5868163473723385	-0.9717958905154634
YGL249W	0.630259068154887	0.0399477364931284
YGL250W	-0.8438413736698044	0.4794168884759444
YGL251C		0.5111056047792015
YGL252C	-0.04506338871090851	-9.64616010659837
YGL253W	-3.63167011861805	0.06890071190298595
YGL254W	0.1573960694530531	0.7628237663643096
YGL255W	0.1515771993487291	0.4113673827771035
YGL256W	0.559708538906968	0.49190970027407205
YGL257C	0.299742878248869	0.27581126332561906
YGL258W	0.18390111654592955	0.5190985688377769
YGL259W	0.9036759695418773	0.5401013891531469
YGL260W	0.726696575500112	0.8123042414188523
YGL261C	1.040099281630576	1.483472003854621
YGL262W	0.8959672512819942	0.8603850413827855
YGL263W	0.7967627062390731	1.0369790788941
YGR001C	-2.3385304077408504	-0.03241747817038085
YGR002C		0.17639029413538682
YGR003W	0.08541373230550628	-0.11589068963710131
YGR004W	0.13513975469260028	0.7889755656456482
YGR005C		-0.24756752195809273
YGR006W		-0.4605878806032185
YGR007W	-0.020512325484459505	0.47936033587523397
YGR008C	0.06228666197739375	0.38660878816414657
YGR009C		0.15753315888752592
YGR010W	0.33388461933106955	0.4759917001661285
YGR011W	-0.06079645764506331	0.01433358459524119
YGR012W	0.0793288823758069	-0.19804004459154834
YGR013W		-0.07355726498216494
YGR014W	-0.048706978041481996	0.06895156831770005
YGR015C	0.3215652392886495	0.391387287208329
YGR016W		0.26322791961135494
YGR017W	-0.5037027484265506	-0.590194326517509
YGR018C	-0.8476947226859064	-0.12404966228995404
YGR019W	0.04355225357366535	-0.06264668813234575
YGR020C	-12.221546451122176	-2.398147919884436
YGR021W	0.30802915059853964	-0.28973912869737817
YGR022C	-0.5174839965556014	0.1658031893950066
YGR023W	0.019196708648174247	0.519120703151424
YGR024C		-0.02091750091890622
YGR025W	-0.11374866638662638	-0.20821740698390345
YGR026W	0.38395762191079263	-0.1428353756725571
YGR027C	-0.8499174876819566	1.014903926522379
YGR028W	0.1601313344674217	0.03799837009749795
YGR029W		0.36051183658456837
YGR030C		0.324451900364157
YGR031W	0.337302229628718	0.23946531070962687
YGR032W	-0.0306176853547911	0.0633599506219743
YGR033C	-0.13633258470755702	-0.188585081517901
YGR034W	1.387792964063645	2.38111680322404
YGR035C	-0.032073840174636374	0.04179012676953048
YGR036C		0.14534763491070246
YGR037C	-11.58374001175185	
YGR038W	0.355637049630087	0.28287575736106674
YGR039W	0.4353706808259162	0.740987578107305
YGR040W	-0.3032868875895315	-0.97898845982253
YGR041W	-0.19262677889805577	-0.060405462754614496
YGR042W	-0.012292123968668035	-0.0637129893323694
YGR043C	0.7006153553763464	-0.440217843682131
YGR044C	0.20187115716922935	-0.0318289107489313
YGR045C	-0.26135092243347646	0.45981999443149185
YGR046W		-0.437864830820751
YGR047C		0.5000968609167407
YGR048W		-2.950563006657455
YGR049W	0.4149306252005205	0.4501901750224225
YGR050C	0.016446305278912252	-5.617958040415175
YGR051C	-0.057188096467207294	0.25029081101624123
YGR052W	0.1398203018508733	0.2637037738840065
YGR053C	-0.03595804698384004	0.4066193935535275
YGR054W	0.76085185432172	0.199556870559988
YGR055W	0.01343852629913525	0.1497568829228471
YGR056W	-0.15505076269462614	2.3991009599866553
YGR057C	3.00221867742661	1.39771619987516
YGR058W	-1.8831608106930902	0.28669739677655387
YGR059W	0.1561256270965085	0.06586264148315125
YGR060W		-0.0893183904311229
YGR061C		-0.25592914562269153
YGR062C	1.92978679358529	
YGR063C	-1.340645788190649	0.017576833624685054
YGR064W	-1.0950441101732338	0.420142800053916
YGR065C		0.196458263024863
YGR066C	-0.0271483495858523	1.1882172568562035
YGR067C	-0.0011342548825570998	0.5860623644975267
YGR068C	-0.3857340685026918	0.31340059531577696
YGR069W	-0.0596062201037451	-0.1998387169525752
YGR070W	0.052781939912862744	-0.578111123070094
YGR071C	1.2375644316005876	0.446994589696815
YGR072W	0.6962455305466719	0.031709073329352494
YGR073C		0.16249592126351303
YGR074W		0.07771710557243225
YGR075C		-0.9650715429591641
YGR076C	1.3013800593867408	-0.09696383934974034
YGR077C	0.31311251296648185	0.233948402017484
YGR078C		0.06183980347960301
YGR079W	0.295309602500283	0.249522244924757
YGR080W	-0.1217812775951542	-0.001596966579603249
YGR081C	4.722949014144801	0.6475957942491165
YGR082W		-0.08283451745222314
YGR083C		2.099613235853385
YGR084C	0.8281871129029195	0.063923021251334
YGR085C	2.409670302912611	0.4085380776384915
YGR086C	-2.14919935813945	0.14287919232395502
YGR087C	-0.06302563640111669	0.16838277361903797
YGR088W	-0.5488469801391986	-1.8740576612297999
YGR089W	-2.40275039027449	-0.45738918370216364
YGR090W		0.0412994981266458
YGR091W		0.6137739718724795
YGR092W	-2.015944026337876	0.026258372050787383
YGR093W	0.004962681134971003	-0.4549305854805965
YGR094W		0.6461754270739497
YGR095C		6.988326896982475
YGR096W	0.21623668097387339	0.9593983349070765
YGR097W	-0.3420640519719312	0.1381867511967284
YGR098C		0.7961173865726828
YGR099W		0.20324627940517848
YGR100W	-0.651917901060612	0.009929451125646199
YGR101W	1.6328716107200816	0.1208949574314853
YGR102C	6.671812319910685	-0.6603687798417548
YGR103W		-0.0543548898730227
YGR104C	-8.89941922217484	-1.001797755467917
YGR105W	-11.52857662358722	-2.090708920402105
YGR106C	-9.629374578661249	-9.737498916936644
YGR107W	-0.9756864987208516	-1.4020495935225408
YGR108W	-0.00973317167972596	-1.383574947977705
YGR109C	-0.12484062671794341	0.14958429148433466
YGR110W	-0.06491160181105145	
YGR111W	0.4374849705307133	0.0898076797829881
YGR112W	0.884598758628705	-0.1669813390441449
YGR113W		0.016218671474772548
YGR114C		-3.4543426320048853
YGR115C		-7.597787915932216
YGR116W		-7.51052539343199
YGR117C	0.07742317359538001	-0.0758045872902586
YGR118W	0.721367692633602	1.544280261674185
