orf	hap a | growth (culture turbidity) | isobutanol [1.4%] | SC | Kuroda K~Avalos J, 2019	hap a | growth (culture turbidity) | standard | SC | Kuroda K~Avalos J, 2019
YMR322C	6.064023230499999	0.07367613200306983
YMR326C	5.6246956841	0.3562799933807711
YNL001W	5.942091220799999	0.6795112781954888
YNL003C	0.23548701109999995	
YNL004W	5.469255641199999	0.6781824370319947
YNL005C	3.9828020573	0.31736387006309885
YNL008C	4.9005498554999996	0.8826210826210826
YNL009W	5.658203717299999	0.6390853758841915
YNL010W	5.823882325899999	0.6213840498641522
YNL011C	5.5604719538	0.5003347840642786
YNL012W	5.9281295403	0.6950855707332391
YNL013C	6.105908271999999	0.5728658536585366
YNL014W	5.800612858399999	0.11922336328626443
YNL015W	4.4239911611	0.647590995160951
YNL016W	5.0420282178999996	0.5547350932250322
YNL020C	4.595254441899999	0.832489366011748
YNL021W	4.1522037807	0.9159381304640215
YNL022C	5.3091617048	0.7980364656381487
YNL023C	4.7869948541	0.6830643593233522
YNL024C	4.3690752178	0.7812100553898593
YNL025C	6.453088727099999	0.0
YNL027W	5.760589374299999	0.629827112619163
YNL028W	5.675888512599999	0.47687766480813387
YNL029C	5.1611678915	0.4883678990081154
YNL030W	5.315677155699999	0.5823848713009981
YNL031C	6.252040527899999	0.515110912609796
YNL032W	5.686127078299999	0.3372073989196268
YNL034W	4.5394077199	0.7063768710272708
YNL035C	5.553025724199999	0.5715722427086826
YNL037C	6.321848930399999	0.16784452296819788
YNL040W	4.0879800504	0.9264571948998178
YNL041C	4.0377180006	0.33909635776855684
YNL043C	5.448778509799999	0.6267509395285277
YNL044W	4.9368502248	0.6911764705882353
YNL045W	5.624695684099999	0.5902697335760385
YNL046W	6.470773522399999	0.4771288837744534
YNL047C	5.7875819565999995	0.21228690897394661
YNL049C	4.798164198499999	0.7206595538312319
YNL050C	5.3547698610999985	0.7455240743959675
YNL051W	5.9486066716999995	0.1265842591143796
YNL052W	5.521379248400001	0.1869521240728253
YNL053W	6.003522615	0.3412403100775193
YNL054W	4.017240869199999	0.4784522706209454
YNL055C	3.8264312357	0.0
YNL056W	6.5657129498	0.0937056988942444
YNL057W	4.403514029699999	0.7224688226590573
YNL058C	3.4680814361999994	0.6867954911433174
YNL059C	1.7526562921000002	0.0
YNL063W	4.4574991942999995	0.7210273543537273
YNL064C	4.1531345594	0.06073509636934108
YNL065W	6.7695534851	0.02048673174755946
YNL066W	3.5229973794999996	0.4
YNL067W	4.7320789108	0.22915027537372143
YNL068C	5.621903347999999	0.5263245033112582
YNL069C	4.1903657074	0.17225806072570032
YNL070W	5.0010739551	0.14182021217197094
YNL071W	4.6874015332	0.09511517077045273
YNL072W	5.02620498	0.3562962962962963
YNL073W	5.883452162699999	0.0
YNL074C	4.3532519799	0.31601453923455214
YNL076W	4.9861814959	0.6231099495986558
YNL077W	3.2968181554	0.2690570299265951
YNL078W	5.3370850658	0.3470526682943843
YNL079C	4.6120084585	0.12270433905146316
YNL080C	7.5700231671	0.41239395057174477
YNL081C	2.1817452727999997	0.19325938566552903
YNL082W	5.2328378514	0.2627178939879046
YNL083W	4.3020591514	0.779532669839896
YNL084C	5.0559898984	0.16642120765832108
YNL085W	4.0014176313	0.8946266573621774
YNL086W	6.2501789704999995	0.30841399851079676
YNL087W	4.5673310809	0.5001018952516811
YNL089C	4.7534868209	0.2835526920001544
YNL090W	5.8387747851	0.10043041606886656
YNL091W	7.0599564395000005	0.28543177323665125
YNL092W	3.4038577059	0.4104457205359584
YNL093W	5.0643669067	0.24793236537401211
YNL094W	3.9790789424999997	0.15929824561403508
YNL095C	4.4044448084	0.47337278106508873
YNL096C	5.8806598266	0.6630262741373852
YNL097C	0.030715697099999974	
YNL098C	4.6799553036	0.14319809069212414
YNL099C	4.449122185999999	0.10564853556485357
YNL100W	4.8623879288000005	0.7210949464012251
YNL101W	4.345805750299999	0.20775326622403084
YNL104C	5.469255641199999	0.5970047651463581
YNL105W	5.530687035400001	0.6873106698081453
YNL106C	6.0705386813999995	0.6358478994173565
YNL107W	6.137554747799999	0.03609341825902336
YNL108C	5.0336512096	0.19434171597633135
YNL109W	5.801543637099999	0.4075084229103161
YNL111C	3.9111320974	0.05711565920990006
YNL115C	4.8744880519	0.6433072369677295
YNL116W	4.1745424694999995	0.3525083612040134
YNL117W	2.3074003973	0.15611133521581283
YNL119W	5.548371830700001	0.190404294581446
YNL120C	7.0320330785000005	0.17061548643282595
YNL121C	1.2928516143	0.030957523398128187
YNL122C	2.5382335149	0.215988265493216
YNL123W	5.694504086599999	0.40225563909774437
YNL125C	5.7596585955999995	0.20717517776341307
YNL127W	2.987799627	0.866355140186916
YNL128W	3.9223014417999997	0.23137161841480777
YNL129W	3.1004238497	0.42779945962173527
YNL130C	5.628418798899999	0.5437406978667108
YNL133C	0.0	
YNL134C	3.6244522578	0.14509501797637392
YNL135C	8.132213501899999	0.1863339819159895
YNL136W	3.7091531195	0.3721455457967378
YNL138W	4.3672136604	0.5605285592497868
YNL139C	0.0	
YNL140C	0.01861557399999995	
YNL141W	4.4705300961	0.13408286487611906
YNL142W	3.9846636147	0.4078486334968465
YNL143C	4.9387117821999995	0.7188088955898982
YNL144C	5.8508749082	0.23592109449570478
YNL145W	5.9532605652	0.5517510944340213
YNL146W	4.1224188623	0.40505757507337997
YNL147W	5.4022395748	0.02188146106133701
YNL148C	5.2467995319	0.4280645733546212
YNL153C	5.2737921142	0.09106953759265796
YNL154C	6.6559984836999995	0.35072017899594465
YNL155W	6.4838044242	0.530720643123744
YNL156C	6.4540195058	0.6031150850879723
YNL157W	5.538133264999999	0.7121008403361345
YNL159C	6.077054132299999	0.6475723694287028
YNL160W	5.399447238699999	0.157041889329426
YNL162W	6.685783402099999	0.342475288876514
YNL164C	7.078572013499999	0.4017094017094017
YNL165W	6.7397685667	0.5229940615937027
YNL166C	7.724532431299999	0.316182672611158
YNL167C	7.583054068899999	0.19197250521664416
YNL168C	7.473222182299999	0.36094158674803845
YNL169C	5.719635111499999	0.0722538649308381
YNL170W	1.0573646032	0.04313380281690143
YNL171C	7.660308700999999	0.06682867557715674
YNL173C	5.455293960699999	0.4146050162088381
YNL175C	5.7214966688999995	0.45957377582560605
YNL176C	6.354426184899999	0.44060348615790246
YNL177C	6.6606523772	0.0845444382336501
YNL179C	6.7723458212	0.37479384277075317
YNL183C	6.094738927599999	0.37141111789859504
YNL184C	5.409685804399999	0.1386785960082588
YNL187W	6.648552254099999	0.27481450370992583
YNL190W	6.5489589332	0.0002842524161455454
YNL191W	6.5424434822999995	0.31640347133304875
YNL192W	7.046925537699999	0.11359133535860523
YNL193W	6.4921814325	0.4936200716845878
YNL194C	7.435060255599999	0.3721832749123686
YNL195C	6.402826677299999	0.6003779619130688
YNL196C	5.619111011899999	0.5946662249461654
YNL197C	5.1118366204	0.15914056809905316
YNL198C	5.729873677199999	0.4550032488628981
YNL199C	5.482286542999999	0.5966044142614602
YNL200C	6.189678354999999	0.4000000000000001
YNL201C	5.9188217533	0.05614090265765058
YNL202W	6.019345852899999	0.47023349311891144
YNL203C	6.064023230499999	0.04267075978511128
YNL204C	6.8440157810999995	0.6775465796273631
YNL205C	6.910101068799999	0.6483028017241381
YNL206C	6.6420368032	0.6028587443946187
YNL208W	6.112423722899999	0.4324653570884728
YNL211C	6.150585649599999	0.3942191283292979
YNL212W	6.723014550099999	0.43873736674511976
YNL213C	5.9839762623	0.07310623736195367
YNL214W	5.775481833499999	0.23045930701047548
YNL215W	5.802474415799999	0.4409688803336543
YNL217W	6.3776956524	0.5183887915936953
YNL218W	5.996076385399999	0.24759391493325056
YNL219C	5.734527570699999	0.5167992209056972
YNL220W	5.980253147499999	0.0
YNL223W	5.213291498699999	0.769326905909659
YNL224C	6.2594867574999995	0.6289962825278811
YNL225C	0.025131024900000007	
YNL226W	5.991422491899999	0.597017244057791
YNL227C	4.6511011639	0.6718030818491094
YNL228W	5.866698146099999	0.440425194351896
YNL229C	3.2856488109999997	0.12691218130311616
YNL230C	5.8992754006	0.6833385926159672
YNL231C	5.992353270599999	0.6551724137931035
YNL233W	3.0827390543999997	0.6310386473429952
YNL234W	5.506486789199999	0.655341446923597
YNL235C	6.6634447133	0.367509428691158
YNL236W	6.2864793398	0.0371631625703287
YNL237W	6.217601715999999	0.47709580838323357
YNL238W	6.6522753689	0.33426612564712466
YNL239W	6.8207463136	0.4591975982532751
YNL241C	6.3320874961	0.10171982948699106
YNL242W	6.9026548391999984	0.4943365695792882
YNL250W	5.791305071399999	0.03792992606878818
YNL252C	5.801543637099999	0.1628429327771539
YNL268W	4.5012457932	0.28598014888337464
YNL274C	3.5388206173999994	0.7667017359284587
YNL279W	6.028653639899999	0.6419638721630385
YNL284C	4.9787352663	0.046924658814731714
YNL300W	5.772689497399999	0.6859077716865528
YNL315C	2.71368529985	0.02063273727647867
YNL316C	7.188403900099999	0.08856661918943415
YNR001C	4.742317476499999	0.8068694798822376
YNR002C	5.669373061699999	0.7273025775734692
YNR004W	5.3231233853	0.6181150550795593
YNR005C	5.607941667499999	0.714688796680498
YNR006W	6.040753763	0.5710323574730355
YNR007C	4.9899046107	0.8703600074612945
YNR008W	6.037030648199999	0.5601295097132286
YNR009W	4.5524386217	0.9726027397260273
YNR010W	5.553025724199999	0.02195776064364735
YNR012W	5.4497092885	0.8478223740392825
YNR013C	5.252384204099998	0.777777777777778
YNR014W	5.231907072699999	0.7432841131471268
YNR015W	5.0690208002	0.4708042600073449
YNR018W	4.7776870671	0.36528345996493283
YNR019W	5.457155518099999	0.7729831144465292
YNR020C	3.2456253269	0.21479782047605386
YNR021W	4.3811753409000005	0.6507329509241554
YNR022C	5.335223508399999	0.6840544312630845
YNR024W	4.9657043645	0.8187441424554828
YNR025C	4.9712890367	0.8693128627597828
YNR027W	5.1630294489	0.5466017667207499
YNR028W	5.584672199999999	0.5401666666666667
YNR029C	4.9256808804	0.6655328798185941
YNR030W	4.4695993174	0.8188254893794251
YNR031C	4.5570925152	0.7661356209150326
YNR032C-A	5.2905461308	0.7255453905700211
YNR032W	4.4035140297	1.002325089833016
YNR033W	5.0699515789	0.3038369744813659
YNR034W	4.714394115499999	1.0152023692003949
YNR036C	3.6775066436999997	0.38420652999240695
YNR037C	3.8245696783	0.1966415186176685
YNR039C	4.216427511	0.7704194260485651
YNR040W	5.2654151059	0.8456779211596253
YNR041C	5.0606437919	0.3058672061798786
YNR042W	5.0122432995	0.9316620241411329
YNR045W	4.7786178457999995	0.9661082976236852
YNR047W	4.8437723548	0.632205995388163
YNR048W	5.3463928528	0.8022284122562673
YNR049C	5.503694453099999	0.8630136986301371
YNR050C	5.620041790599998	0.682676382908248
YNR051C	5.725219783699999	0.24061128271825719
YNR052C	0.01303090180000005	
YNR055C	4.2946129218	0.16189856957087123
YNR056C	6.1747858957999995	0.6965631594814592
YNR057C	5.8908983923	0.7118028124506243
YNR058W	5.455293960700001	0.7623272479099129
YNR059W	5.3826932221	0.8187791803562164
YNR060W	5.0243434226	0.9546128195628009
YNR061C	5.4869404364999985	0.7850720949957594
YNR062C	5.153721661900001	0.9183673469387753
YNR063W	5.371523877699999	0.9083347773349508
YNR064C	5.1444138749	0.9278089379410167
YNR065C	5.038305103099999	0.940698318861999
YNR066C	5.916960195899999	0.6913638508730534
YNR067C	4.809333542899999	0.9541319914844206
YNR069C	6.0603001157	0.25710336353862695
YNR070W	5.583741421299999	0.726621103517253
YNR071C	5.474840313399999	0.4287657259435567
YNR072W	6.018415074199999	0.44184967522425
YNR073C	5.990491713199999	0.4527656929770045
YNR074C	5.601426216599999	0.584081090063144
YNR075W	5.262622769799998	0.5482844004244783
YOL001W	5.2067760478	0.4410082230961744
YOL002C	7.077641234800001	0.5370857443450814
YOL003C	6.543374261	0.4290184921763868
YOL004W	5.442263058899999	0.17410637933983242
YOL006C	6.2613483149	0.115653337297458
YOL007C	6.3553569636	0.6962507322788517
YOL008W	5.7196351115	0.18291293734743694
YOL009C	6.5080046704	0.15045766590389015
YOL011W	7.1818884492	0.37428719543805083
YOL012C	5.9523297865	0.10070367474589523
YOL013C	4.7460405913	0.32516179643067267
YOL013W-A	5.427370599699999	0.44949408334762486
YOL014W	5.874144375699999	0.7356995721755666
YOL015W	6.05006155	0.5841538461538461
YOL016C	6.760245698099999	0.6438110973426958
YOL017W	6.5443050397	0.5673446166974825
YOL018C	6.2278402817	0.16290539530712894
YOL019W	6.8728699208	0.6129469122426868
YOL020W	6.9445398807	0.5224500737166599
YOL023W	5.7214966688999995	0.0546608101512933
YOL024W	5.987699377099999	0.6942328618063112
YOL025W	6.062161673099999	0.5997236296637494
YOL027C	6.6727525003	0.09317896498814339
YOL028C	6.2743792167	0.5819611333630025
YOL029C	7.338259270799999	0.5300608828006088
YOL030W	6.354426184899999	0.5571993555002197
YOL031C	5.770827939999999	0.01564516129032258
YOL032W	6.4437809401	0.1664018489094323
YOL033W	7.2582123026	0.0
YOL035C	7.368044189199999	0.5737746336533603
YOL036W	6.0426153203999995	0.6284658040665434
YOL037C	6.5796746302999995	0.5126609138492008
YOL039W	5.6554113811999995	0.2378209348255431
YOL041C	6.5982902043	0.6625758216955847
YOL042W	6.217601716	0.7233532934131736
YOL043C	7.217258039799999	0.01805519731751354
YOL044W	5.3166079344	0.023109243697478993
YOL045W	6.8077154118	0.6990702761826633
YOL046C	6.5787438516	0.7490096208262592
YOL047C	8.237391494999999	0.6080225988700566
YOL048C	7.307543573699999	0.5980129919755446
YOL049W	5.555818060299999	0.19735299045066174
YOL050C	4.665993623099999	0.6471174945142629
YOL051W	5.611664782299999	0.0021562448167191835
YOL052C	5.580949085199999	0.31754503002001333
YOL052C-A	5.854598022999999	0.6618441971383148
YOL053W	6.6364521309999995	0.5298737727910239
YOL054W	6.6932296317	0.5118898623279098
YOL055C	5.6079416675	0.739253112033195
YOL056W	6.897070167	0.4622132253711201
YOL057W	6.9948019305	0.5385229540918163
YOL058W	5.9532605652	0.782989368355222
YOL059W	5.8881060562	0.2515017388555169
YOL060C	6.0509923287	0.6234425473004153
YOL061W	4.6920554267	0.16544336441182306
YOL062C	5.9141678598	0.4002203336480956
YOL063C	5.848082572099999	0.45567404106318643
YOL064C	6.5107970065	0.08548963545389562
YOL065C	6.7937537313	0.3860802849705439
YOL067C	5.544648715899999	0.6948128252476079
YOL068C	6.9603631186	0.4629580101631452
YOL070C	6.100323599799999	0.7392432102532805
YOL071W	6.147793313499999	0.6380015140045421
YOL072W	0.6915685740999999	0.0
YOL075C	4.5124151376	0.8638613861386139
YOL076W	6.8589082403	0.07884380512959695
YOL079W	6.5219663509	0.5434565434565434
YOL080C	6.3674570867	0.5526969741265896
YOL081W	5.100667276	0.29799270072992695
YOL082W	7.300097344099999	0.43860767563432357
YOL083W	6.8179539775	0.555631399317406
YOL084W	5.4115473618	0.7576539387684897
YOL085C	5.9579144586999995	0.5860021871582565
YOL086C	0.0	
YOL087C	6.327433602599999	0.08855545748749633
YOL088C	6.3888649968	0.3541666666666667
YOL089C	5.008520184699999	0.7143653595985877
YOL090W	5.684265520899999	0.689700343867693
YOL091W	5.921614089399999	0.7426909776799749
YOL092W	5.933714212499999	0.49333333333333335
YOL093W	6.384211103299999	0.3299314768916752
YOL095C	6.266002208399999	0.09387997623291744
YOL096C	5.992353270599999	0.1140105622864244
YOL098C	5.776412612199999	0.6276184337737674
YOL099C	6.8831084864999985	0.3990534144692361
YOL100W	6.349772291399999	0.3305482263265905
YOL101C	5.524171584499999	0.2242628475147431
YOL103W	6.208293928999999	0.7106446776611696
YOL104C	5.579087527799999	0.544210877544211
YOL105C	5.861113473899999	0.44862632999841207
YOL106W	5.841567121199999	0.49298916507329515
YOL107W	5.829466998099999	0.6072169886635799
YOL108C	4.4612223091	0.5441268516586689
YOL109W	6.075192574899999	0.43358357591542834
YOL110W	6.063092451799999	0.41034694504144925
YOL111C	5.881590605299999	0.5236588067732237
YOL112W	6.8980009457	0.44987181217109706
YOL113W	6.204570814199999	0.4740474047404741
YOL114C	6.7406993453999995	0.6176470588235294
YOL115W	6.4847352029	0.05856179130185159
YOL116W	5.663788389499999	0.5681183237469187
YOL117W	6.416788357799999	0.6366405570060923
YOL118C	6.159893436599999	0.5563614385010578
YOL119C	5.932783433799999	0.6647317226231566
YOL121C	5.9197525319999995	0.6238993710691825
YOL122C	6.368387865399999	0.6702718503361592
YOL124C	6.8347079940999995	0.5023832221163013
YOL126C	5.724289004999999	0.7905691056910571
YOL128C	6.003522614999999	0.7793798449612404
YOL129W	6.780722829499999	0.5467398764584763
YOL131W	5.893690728399999	0.6509791535060013
YOL132W	6.403757455999999	0.6981104651162792
YOL136C	6.495904547299999	0.7380713569279267
YOL137W	6.5033507769	0.5744954916273078
YOL138C	6.780722829499999	0.6075497597803707
YOL141W	3.6300369299999997	0.7956410256410257
YOL143C	0.030715697099999974	
YOL147C	4.9349886674	0.43606186344775555
YOL148C	0.0	
YOL150C	4.2555202164	0.6450131233595799
YOL151W	5.846221014699999	0.4479671810047326
YOL152W	5.697296422699999	0.3808779821416083
YOL155C	6.772345821199999	0.07270478284771853
YOL158C	3.2940258193	0.6781576716586606
YOL159C	3.7100838981999997	0.27897641746111385
YOL160W	3.5704670931999996	0.5398852971845673
YOL162W	4.270412675599999	0.40780296425457724
YOL163W	4.187573371299999	0.34496554789953326
YOR001W	6.0342383121	0.6125250655560697
YOR002W	6.022138189	0.2208655332302936
YOR003W	7.0785720135000005	0.40184089414858637
YOR005C	5.9057908515	0.5702127659574469
YOR006C	5.6907809718	0.5341838403663722
YOR007C	5.016897193	0.6927643784786642
YOR008C	6.5861900812	0.07687959299039003
YOR008C-A	4.2369046424	0.21924428822495606
YOR009W	5.2114299413000005	0.6277906769065903
YOR010C	5.529756256700001	0.6074734893115636
YOR011W	4.4937995636	0.8169014084507041
YOR012W	5.818297653699999	0.714125739881619
YOR013W	5.9448835569	0.6915609832472208
YOR014W	6.794684510000001	0.2782191780821917
YOR015W	7.2563507452	0.48589020010261663
YOR016C	6.5508204906000005	0.5710429099175901
YOR017W	6.4121344643	0.5442008999854839
YOR018W	6.3423260618	0.6341356031699442
YOR019W	5.7214966688999995	0.687652513421181
YOR021C	6.8523927894000005	0.4467535995653354
YOR022C	5.7624509317	0.6086254240025842
YOR023C	5.8685597035	0.4258524980174464
YOR024W	6.0984620424	0.6865079365079366
YOR025W	6.2129478225	0.5715355805243445
YOR026W	5.7298736772	0.01591942820012996
YOR027W	6.7593149194	0.4350041310933626
YOR028C	6.926855085400001	0.40634238108035464
YOR029W	5.808059087999999	0.5761217948717949
YOR030W	5.6917117505	0.18789860997547014
YOR032C	6.6411060245	0.4299929922915206
YOR033C	6.3460491766	0.13831035494279847
YOR034C	5.6619268321	0.5183297714943284
YOR035C	5.3287080575	0.016768558951965058
YOR036W	7.3410516069	0.03081019399011031
YOR037W	5.996076385399999	0.42642036634585534
YOR038C	6.5647821711	0.5526726215794696
YOR039W	5.572572076899999	0.23133455820945387
YOR040W	7.099979923599999	0.5862611431567908
YOR041C	7.019002176699999	0.6442116430181674
YOR042W	6.8570466829	0.021989955205646793
YOR043W	6.3460491766	0.04341449105309474
YOR044W	6.2185324947	0.37374644514294264
YOR045W	6.3488415127	0.4390851781263744
YOR047C	5.515794576199999	0.21717853526830913
YOR049C	6.0956697063	0.34188425713849435
YOR050C	5.8769367118	0.5064935064935064
YOR051C	6.8654236912	0.12472885032537957
YOR052C	6.5042815556	0.3919576416714367
YOR053W	6.6941604104	0.2462458286985539
YOR055W	7.7822407107	0.01004664513814136
YOR058C	7.2945126719	0.38598953681255577
YOR059C	5.9430219995	0.42349256068911506
YOR061W	6.8449465598	0.47538754419363605
YOR062C	5.659134496	0.5748355263157894
YOR064C	6.8188847562	0.45932295932295925
YOR065W	5.515794576199999	0.13769827877151536
YOR066W	5.9560529013	0.4299109235818096
YOR067C	6.161754994	0.14501510574018123
YOR068C	5.5325485927999996	0.4015814266487214
YOR069W	6.3776956524	0.3347927612375948
YOR070C	5.9271987616	0.1308103015075377
YOR071C	5.7624509317	0.21918914553383942
YOR072W	5.920683310699999	0.6296179845936173
YOR073W	7.7012629638	0.02562243171380227
YOR076C	6.6615831559	0.6741651529970658
YOR078W	6.9389552085	0.27350771294433257
YOR079C	7.5569922653	0.45030176130065275
YOR080W	4.6967093202	0.0665873959571938
YOR081C	6.6103903274	0.6600957476767106
YOR082C	6.8961393883	0.55446079092995
YOR083W	5.330569614900001	0.4929282346778417
YOR084W	4.5840850975	0.7595939086294415
YOR085W	6.7183606566	0.6228872263784981
YOR086C	6.5033507769000005	0.5885215400028624
YOR087W	6.7118452056999995	0.6190040812887612
YOR089C	5.553956502899999	0.5677895089659796
YOR090C	4.8363261252	0.7927251732101616
YOR091W	6.4977661047	0.6403094112591319
YOR092W	4.8996190768000005	0.8104103343465044
YOR093C	6.3181258156	0.7112551561579257
YOR094W	6.4921814325	0.5597132616487455
YOR096W	7.170719104799999	0.024922118380062308
YOR097C	6.4949737685999995	0.6057609630266552
YOR099W	6.2948563481	0.5766671595445808
YOR100C	6.7313915583999995	0.5637444690265486
YOR101W	6.4763581945999995	0.5810577752227651
YOR104W	7.128834063299999	0.5285285285285286
YOR105W	5.878798269199999	0.6766941101963269
YOR106W	6.5712976219999994	0.5876770538243626
YOR107W	6.187816797599999	0.6838146811070999
YOR108W	6.015622738099999	0.7272164629429058
YOR109W	4.1810579204	0.7887355298308102
YOR111W	6.0956697063	0.4215910826080318
YOR112W	5.997007164099999	0.7538413782399503
YOR113W	7.367113410499999	0.3398610233733418
YOR114W	5.728942898499999	0.7327376116978068
YOR115C	6.5796746302999995	0.5167633328617909
YOR118W	7.543961363499999	0.3732264034546576
YOR120W	6.5387203675	0.6038434163701067
YOR121C	5.4227167062	0.6961894953656024
YOR123C	5.1844373589999995	0.06409335727109514
YOR124C	6.8617005764	0.6211340206185566
YOR125C	4.4295758332999995	0.07102332422777895
YOR126C	6.046338435199999	0.6029864532019705
YOR127W	6.120800731199999	0.6291058394160584
YOR128C	7.4480911573999995	0.3950262434391403
YOR129C	6.3144027008	0.45902122641509435
YOR130C	6.234355732599999	0.2959092266348164
YOR131C	5.9644299096	0.5307428214731584
YOR132W	5.875075154399999	0.39670468948035487
YOR133W	5.418062812699999	0.6469678749355783
YOR134W	6.0016610576	0.3566997518610422
YOR135C	6.0863619193	0.10796757914054136
YOR136W	6.044476877799999	0.1336618417000308
YOR137C	5.7577970382	0.44924021985127716
YOR138C	6.8952086096	0.0
YOR139C	7.837156653999999	0.0
YOR140W	8.1740985434	0.037462992484627644
YOR141C	6.918478077099999	0.2860217946993139
YOR142W	6.917547298399999	0.31297093649085045
YOR144C	5.6358650285	0.6561519405450041
YOR147W	5.998868721499999	0.23103180760279288
YOR150W	4.3597674308	0.03821520068317677
YOR152C	5.453432403299999	0.7100187745349037
YOR153W	5.672165397799999	0.6343944863800461
YOR154W	6.4549502845	0.49992790194664743
YOR155C	4.5217229246	0.9246603540551668
YOR156C	5.1034596121	0.7514134597847894
YOR158W	4.2210814045	0.1133406835722161
YOR161C	7.046925537699999	0.4189671113459253
YOR162C	7.118595497599999	0.48953974895397484
YOR163W	5.812712981499999	0.4698158526821457
YOR164C	5.9830454836	0.49968886123210954
YOR165W	5.7298736772	0.5118583495776479
YOR166C	5.902998515399999	0.7224850204982656
YOR167C	5.811782202799999	0.7450352338244716
YOR170W	5.2300455153	0.5073856558106425
YOR171C	6.3991035625	0.434909090909091
YOR172W	5.905790851499999	0.624113475177305
YOR173W	4.562677187399999	0.9283965728274175
YOR175C	5.2654151059	0.7754993812975074
YOR177C	7.068333447799999	0.4956544640505662
YOR178C	6.936162872399999	0.6395598497047773
YOR179C	6.4893890964	0.6319563970166379
YOR180C	5.5511641668	0.6784037558685445
YOR182C	4.227596855399999	0.7864376926464114
YOR183W	5.9365065486	0.5567576042646597
YOR184W	6.4065497921	0.5417695772192358
YOR185C	6.375834094999999	0.5855474452554745
YOR186W	5.1555832192999995	0.7582596136486731
YOR187W	7.920926736999999	0.03207990599294947
YOR188W	5.4683248625	0.6808510638297872
YOR189W	6.194332248499999	0.5358377160030053
YOR190W	5.9653606883	0.6411296614136371
YOR191W	5.5418563798	0.6709774941215989
YOR192C	5.0857748168	0.8427891654465592
YOR193W	6.3711802015	0.6980277574872169
YOR195W	6.358149299699999	0.5321329234372714
YOR196C	2.0318899021	0.08245533669262484
YOR197W	5.1230059648	0.9462209302325582
YOR198C	5.709396545799999	0.06488425171177047
YOR199W	4.8623879288	0.27775650842266464
YOR200W	5.780135726999999	0.15426731078904993
YOR201C	5.454363181999999	0.24249146757679185
YOR202W	5.0932210464	0.8276681286549706
YOR205C	5.734527570699999	0.15955202077584807
YOR208W	6.355356963599999	0.6170181605155244
YOR209C	5.838774785099999	0.7098676869121633
YOR211C	5.579087527799999	0.19219219219219222
YOR212W	4.9824583811	0.8795068186063889
YOR213C	5.3752469925	0.7560173160173158
YOR214C	6.168270444899999	0.6900558322015996
YOR215C	6.1654781087999995	0.47448671497584544
YOR216C	4.9992123977	0.7847700614410723
YOR219C	5.718704332799999	0.5582682291666667
YOR220W	4.9945585042	0.7832650018635856
YOR221C	5.0680900215	0.04866850321395775
YOR222W	6.6243520079	0.40410285232541804
YOR223W	6.355356963599999	0.4130052724077329
YOR225W	6.2194632734	0.557467824004789
YOR226C	6.131970075599999	0.17289010321797207
YOR227W	5.592118429599999	0.5201398135818909
YOR228C	6.132900854299999	0.4903627257550463
YOR229W	5.833190112899999	0.7004946545396523
YOR230W	6.8216770923	0.39486969572929453
YOR231W	6.6075979913	0.2844062544020285
YOR233W	6.827261764499998	0.3292433537832311
YOR234C	8.952229536599999	0.033998752339363704
YOR235W	8.728842648599999	0.028150991682661556
YOR237W	6.2967179054999995	0.5648189209164819
YOR238W	6.101254378499999	0.5412662090007628
YOR239W	5.702415705549999	0.6022717497681398
YOR241W	4.1447575511	0.02717269256680889
YOR242C	6.8160924200999995	0.44858664481769767
YOR243C	6.517312457399999	0.08354755784061696
YOR245C	6.260417536199999	0.24918227772821885
YOR246C	8.3621158408	0.0
YOR247W	5.698227201399999	0.0
YOR248W	6.5796746302999995	0.45763191399066344
YOR251C	5.559541175099999	0.5253641386238073
YOR252W	5.3743162138	0.8281953585036368
YOR253W	6.015622738099999	0.6288101500850998
YOR255W	5.426439820999999	0.35677530017152664
YOR258W	5.855528801699999	0.22635511047528217
YOR263C	5.8527364656	0.2616094147582697
YOR264W	6.4056190134	0.47515257192676547
YOR265W	7.039479308099999	0.0576490810524924
YOR266W	5.379900885999999	0.28581314878892733
YOR267C	4.652031942599999	0.6332533013205283
YOR268C	4.715324894199999	0.4619028819581524
YOR269W	4.3662828817	0.25815391174589636
YOR270C	6.412134464299999	0.023225431847873415
YOR271C	5.1928143673	0.08442373185158629
YOR273C	5.643311258099999	0.13343229424377373
YOR274W	6.724876107499999	0.03335640138408305
YOR275C	5.865767367399999	0.09854014598540145
YOR276W	4.695778541499999	0.669177403369673
YOR277C	6.2483174131	0.5565321018918515
YOR279C	6.582466966399999	0.4516402714932127
YOR280C	5.859251916499999	0.5823669579030978
YOR283W	5.972806917899999	0.5873461118902915
YOR284W	6.458673399299999	0.5303357832540713
YOR285W	7.408067673299999	0.481216233195125
YOR286W	6.7816536082	0.2883612407356574
YOR288C	6.0696079027	0.6180033737156878
YOR289W	5.874144375699999	0.7131991760418318
YOR290C	5.455293960700001	0.0
YOR291W	5.6842655208999995	0.661208449320452
YOR292C	5.499971338299999	0.5972245726857337
YOR293W	6.2483174131	0.05228660807388649
YOR295W	0.08377008299999994	
YOR296W	6.6420368032	0.5787556053811659
YOR297C	6.105908272	0.05838414634146343
YOR298C-A	4.9135807573	0.6964156714507044
