orf	hap a | growth (culture turbidity) | standard | SC | Kuroda K~Avalos J, 2019	hap a | growth (culture turbidity) | isobutanol [1.4%] | SC | Kuroda K~Avalos J, 2019
YJL049W	0.33444016587456377	0.11746312099953028
YJL051W	-0.24729206029032358	-1.2044599151353261
YJL052W	0.21481635598713603	-1.7206427564858742
YJL053W	-0.24674583284791476	-1.5662229635428102
YJL055W	0.26124568859184566	0.1524159641144384
YJL056C	-0.12220597597881236	-1.6495050449994624
YJL057C	0.4070884157148736	-0.12340858507409432
YJL058C	0.4502403836651329	-0.6001379611930028
YJL059W	0.4404082897017826	-0.006816772847695435
YJL060W	0.621209573138945	-0.3266258070178744
YJL062W	0.1558237922070351	-1.790789515057907
YJL063C	0.8162127700787245	-1.6445678553067655
YJL064W	0.35301189891644785	-1.723267898344765
YJL065C	-0.0074982130730602975	-1.3048497557366905
YJL066C	0.1804040271154104	-0.409566349749626
YJL067W	-0.17300512812278834	0.44393211420897144
YJL068C	0.2426739555499616	0.2973150652690661
YJL070C	0.23830413601069525	-1.1991309455803765
YJL071W	-0.021700126575677492	0.007246566347423979
YJL073W	0.7031436895001968	-1.6930446075898604
YJL075C	-3.1668777399629273	
YJL077C	0.16292474895834344	-0.333806843585367
YJL078C	0.8069269035577825	-1.7997906477950263
YJL079C	0.408727098042099	-0.036928524466221496
YJL080C	0.881760063167726	-1.4627622629045738
YJL082W	0.5425528214321435	0.1427545088499862
YJL083W	0.8681043771075171	-0.34747115310857296
YJL084C	0.6365039415263788	-1.7997906477950263
YJL088W	0.9331054427541098	-0.7716163975983296
YJL089W	1.175630427183415	-1.1051405979326687
YJL092W	0.24813622997404505	-0.03429353014456309
YJL093C	1.139579415984464	-0.6320709941881829
YJL094C	-0.9109584028164625	-0.6417091501995824
YJL095W	1.1685294704321068	-1.5489321125011997
YJL096W	2.0670736131938336	-1.7997906477950263
YJL098W	0.4677196618221999	0.12422254921650919
YJL099W	0.8894072473614426	-0.8952074156469069
YJL100W	0.6987738699609299	-0.6442566994957463
YJL101C	-2.0492963927954535	-0.5790178610771293
YJL102W	0.34044866774105553	-1.6982971239972406
YJL103C	-0.12548334063326214	-0.13506776852153626
YJL105W	-1.104322917429017	-0.5942983360618037
YJL106W	0.19187480340598562	-0.17849307842612175
YJL107C	0.661084176434754	0.15324032895570053
YJL108C	0.09410009121489168	0.10021545941603688
YJL110C	0.34536471472273067	-1.1006339257217186
YJL112W	0.061326444670391465	-0.20000516953913294
YJL115W	-0.5832219373714559	-1.732391785051375
YJL116C	0.05804908001594118	-0.1959595700906357
YJL117W	-0.4526735786358612	0.8574465654857262
YJL118W	0.798733491921657	-1.5679289315833902
YJL119C	0.3442722598379141	0.006284351356492614
YJL120W	0.27763251186409604	-1.4628471638584801
YJL121C	1.1805464741650902	-1.7544039600642833
YJL122W	0.05040189582222455	0.13744391769890196
YJL123C	0.672008725282921	0.09845583939729867
YJL124C	0.379230816152048	-1.1800904231913472
YJL126W	0.6348652591991538	-0.08057301516269023
YJL127C	1.3618939850446607	-1.6791470580817294
YJL128C	1.2269758067697993	-1.783263250688457
YJL129C	-2.9448362846239347	-1.7997906477950263
YJL130C	0.5857047893824022	-0.5728414864900288
YJL131C	-0.14842489321441305	-0.5715725013229418
YJL132W	0.5545698251651269	-1.7997906477950263
YJL133W	0.16456343128556833	-0.9662729225775634
YJL134W	-0.05829736521703681	-1.2710599881604265
YJL135W	0.09737745586934196	-0.9825907673898115
YJL136C	0.27490137465205455	-1.7997906477950263
YJL137C	1.2739513668169173	-1.760682959052989
YJL138C	-0.20086272768561392	-0.7472911247062214
YJL139C	-0.24264912702985228	-1.16964970273728
YJL140W	-3.2067523432587364	
YJL141C	0.8069269035577825	-1.7997906477950263
YJL142C	-0.477253813544237	0.5551304793903782
YJL144W	-0.6400295913819231	-1.539123666976302
YJL145W	0.15964738430389316	0.18436104125642183
YJL146W	0.46061870507089153	-0.09401566480304109
YJL147C	0.24649754764682016	-0.363749760061507
YJL148W	0.5343594097960179	-1.009488827869456
YJL149W	0.19733707783006907	0.26066569544272516
YJL150W	0.5310820451415676	0.16405841949375435
YJL151C	-0.27706145590157844	-0.7752305510369772
YJL152W	-0.1047266978217454	0.6872608426190225
YJL153C	-0.728518437052075	0.5194185566639756
YJL154C	-1.0043632954682895	-0.9506302147557238
YJL155C	0.01435088462327353	-0.18458721481286863
YJL157C	0.001787653447881214	0.5019249537794159
YJL158C	-0.2909902556829912	-0.023636818796640355
YJL159W	0.21263144621750285	-0.08258157636324168
YJL160C	0.7643211630499319	-1.6633993434867658
YJL161W	0.2931999939727337	-0.7460717667661949
YJL162C	0.9003317962096085	-0.060210115062289106
YJL163C	0.542279707710939	-1.406123064772911
YJL164C	-0.3559913213295844	-0.3910607715333013
YJL165C	-0.5821294824866393	-1.000251301406784
YJL166W	-0.4663292646960701	-1.6364461931571384
YJL168C	0.29675047234838786	-1.2196091228946857
YJL169W	0.5469226409714097	-1.6835094254622998
YJL170C	0.6954965053064797	-1.7124302699309586
YJL171C	2.026106555013208	-1.7258159940728057
YJL172W	-0.03617515379949857	-0.9381772847221247
YJL175W	-3.1652390576357017	
YJL176C	-2.3934196815127105	-1.6705225333218512
YJL177W	1.0450820684478208	-1.7649471057042145
YJL178C	0.12031900845049237	0.25713147686877547
YJL179W	-1.4615556647640742	-1.7997906477950263
YJL180C	-2.5862379686828563	-1.7997906477950263
YJL181W	0.13889074149237593	-1.7997906477950263
YJL182C	-0.13586166203902125	-1.7551788437062519
YJL183W	0.6840257290159044	-1.7997906477950263
YJL184W	-3.1832645632351775	
YJL185C	0.7195305127724472	-1.1331808826007916
YJL186W	0.0930076363300751	-0.7661965803201345
YJL187C	0.3655751300918391	-1.5670164004611573
YJL188C	-3.103515356643559	
YJL189W	-2.986076456525765	-1.7997906477950263
YJL190C	0.1694794782672435	-1.57189786923213
YJL191W	-0.2330901467877069	-0.061514231567415555
YJL192C	0.5059555827907841	0.28204144240989093
YJL193W	0.5993604754426112	0.15770770050120844
YJL196C	-0.24592649168430308	-0.6546769363242668
YJL197W	-0.1932155434918973	0.5578306772814251
YJL198W	-0.029893538211801896	0.27315660224302396
YJL199C	-0.41989993209136045	0.1671279861701725
YJL200C	-0.7571953777785138	-0.6575585707893961
YJL201W	-0.32431012966990025	0.5650254261506176
YJL204C	-2.1596343361619392	-1.7997906477950263
YJL205C	-0.2522081072719987	-0.5262726462929912
YJL206C	-0.358449344820422	-0.12367856562309407
YJL207C	-0.20304763745524762	0.3693202919978324
YJL208C	0.08809158934839993	-0.4605438624983128
YJL209W	-0.6383909090546982	-1.6776034295166666
YJL210W	-0.09762574107043759	-1.2361919641145453
YJL211C	2.67229361938228	-1.7957262136128838
YJL212C	-0.09817196851284589	0.27922902303534647
YJL213W	-0.16208057927462144	-1.4879580794296383
YJL214W	0.04930944093740744	0.30296818383404067
YJL215C	0.025821660913848736	0.013698805588213035
YJL216C	-0.44830375909659437	0.19835387569411228
YJL217W	1.0762170326650957	-1.7997906477950263
YJL218W	0.33553262075938034	-0.23525081483436985
YJR001W	-0.5236831461489462	-0.8183666530302819
YJR003C	-0.09107101176153755	-0.3625698104546216
YJR004C	-0.6252814504368981	-1.4326221397413135
YJR005W	-0.7809562715232764	0.3344567676939528
YJR008W	-0.2533005621568153	-0.08297981318633879
YJR009C	-0.28662043614372434	-0.7425666935806575
YJR010C-A	0.07170476607614956	-0.45968065032287414
YJR010W	-0.24729206029032305	0.7769256426588479
YJR011C	-1.6423569482012363	-1.1480885233644937
YJR014W	0.03456129999238247	0.5951295450371581
YJR015W	-0.5389775145363794	0.003532112363948515
YJR019C	-0.46032076282957785	0.6200747365487911
YJR020W	0.11704164379604261	-0.49521365640930803
YJR021C	0.304397656542105	0.015452724064550519
YJR024C	-0.18829949651022213	0.5138816211025412
YJR025C	-0.15716453229294627	-1.3620482957046236
YJR030C	-0.7050306570285167	0.05764222533014592
YJR031C	-0.13422297971179586	0.2859950354873816
YJR032W	0.04712453116777427	-1.7292926036481344
YJR033C	-0.006951985630652004	-1.3462552529129739
YJR034W	-1.2610901934002114	1.6847848662572338
YJR035W	0.01435088462327353	0.0928558733386905
YJR036C	-0.13149184249975387	0.2618684440646536
YJR037W	-0.19977027280079734	0.6154168334261579
YJR038C	-0.8142761455101855	0.1371298140448543
YJR039W	-0.5515407457117717	-0.529692117975651
YJR040W	-0.8579743409028531	0.7706816675242619
YJR043C	-0.19376177093430558	-0.980289404034823
YJR044C	-0.7771326794264183	0.9651193494594503
YJR047C	-0.3193940826882251	0.044041841197521914
YJR048W	-0.8475960194970944	-0.21499940791956712
YJR049C	-0.08014646291336959	0.08739023852325566
YJR050W	-0.8732687092902865	0.7062915811517364
YJR051W	-0.7159552058766837	-0.1305542688876769
YJR052W	-0.9841528800991809	-0.10114483649516828
YJR053W	-1.0933983685808497	0.21958056215290622
YJR054W	-0.9393622298216964	0.6781728388533801
YJR055W	-1.894714026593892	0.8287236377831951
YJR056C	-1.2430646878007363	0.7693704956319408
YJR058C	-0.8825545758112286	0.5497525013005549
YJR059W	0.12960487497143441	-0.4490371667353427
YJR060W	-1.1420126109551925	-1.0529538058351902
YJR061W	-0.28388929893168235	-0.44434218097053796
YJR062C	-0.38439514833481775	-0.024119929103989583
YJR063W	-0.6449456383635987	-0.7495254293450937
YJR066W	-3.2067523432587364	
YJR069C	0.6796559094766381	-1.0669074140345176
YJR070C	0.38196195336409	-0.2927790818625422
YJR073C	1.3078174682462345	-1.6833476820052153
YJR074W	-3.1674239674053353	
YJR075W	-0.21233350397618914	-1.4252699668745683
YJR077C	0.15855492941907656	-1.796950491644895
YJR078W	0.3420873500682809	0.4944300343491819
YJR079W	0.3792308161520485	-1.189863473328466
YJR080C	0.19733707783006907	-0.9148660634065213
YJR082C	0.12468882798975925	-1.5626176628161759
YJR083C	0.4573413404164418	-1.2659059303854996
YJR084W	0.27544760209446284	-0.7215354266043794
YJR087W	0.5152414493117261	-1.344830546788758
YJR088C	0.6474284903745456	-1.3653941449357871
YJR090C	-3.2067523432587364	
YJR091C	0.61301616150282	-1.0232604938251721
YJR092W	0.44860170133790805	-0.07925613749144796
YJR094C	0.3830544082489066	-0.9309156326753446
YJR094W-A	0.46007247762848325	-0.9886991534191402
YJR095W	0.3437260323955058	-1.024485695826346
YJR096W	0.19460594061802758	-0.9890902641725915
YJR097W	0.2186399480839946	-1.504945059798202
YJR098C	0.39124781988503204	-1.0767866517197429
YJR099W	0.34864207937718095	-0.6545710949529808
YJR100C	0.19679085038766075	-0.058207975286295
YJR102C	-0.9317150456279797	-1.7780841946829913
YJR103W	0.6152010712724533	-0.2776279625112099
YJR104C	0.025821660913848736	-1.2522942394502494
YJR105W	-0.19813159047357193	-1.7997906477950263
YJR106W	0.2197324029688112	-0.8039580113176393
YJR107W	0.4049035059452404	-0.5709645012404284
YJR108W	1.2493711319085419	-1.7997906477950263
YJR109C	0.6337728043143372	-0.43804510897951826
YJR110W	-0.20741745699451397	-0.44756511521797165
YJR111C	0.5567547349347606	-0.12362035069292687
YJR113C	0.3901553650002149	-0.7430781681764466
YJR115W	-0.5548181103662215	-0.823663688764485
YJR116W	0.5889821540368531	-0.6867952092996701
YJR117W	0.36994494963110647	-0.9054618527877141
YJR118C	0.6386888512960125	-1.6883556016534973
YJR119C	0.673101180167738	-0.6916286667412345
YJR120W	0.8413392324295081	-1.666387812102916
YJR121W	0.24322018299237042	-0.1485986882617709
YJR122W	0.6086463419635532	-1.4845641495625126
YJR124C	0.4770055283431419	-0.7710188344438164
YJR125C	0.4316686506232494	0.26500244696467956
YJR126C	0.8675581496651088	-0.5474614451048928
YJR127C	-0.07632287081651101	-1.0176485976305638
YJR128W	-0.09107101176153651	-0.38813403737280805
YJR129C	0.35301189891644785	-0.3301958571829866
YJR130C	0.5682255112253358	-0.5582985722511177
YJR131W	0.49503103394261716	-0.40292960247124715
YJR133W	0.5474688684138186	-0.5208833062301388
YJR134C	0.621209573138945	-1.0994131260357194
YJR135C	-0.1659041713714795	0.15894767419613248
YJR137C	0.8358769580054246	-0.39894147751145914
YJR139C	-3.2067523432587364	
YJR140C	0.3715836319583314	-0.7932411435307891
YJR142W	0.11267182425677574	-0.10909442185291181
YJR144W	0.5977217931153863	0.2096343724147385
YJR145C	0.23448054391383666	-0.12588856895612052
YJR146W	-0.18229099464372986	0.4734692404953377
YJR147W	-0.5471709261725054	0.33252944756394187
YJR148W	0.6512520824714042	-0.15600513821314527
YJR149W	-0.5313303303426633	0.8670953921348412
YJR150C	0.8173052249635411	-0.00769163328380511
YJR152W	-0.0779615531437359	-1.2071490283910111
YJR153W	0.6599917215499375	-0.12758642675966742
YJR154W	0.1814964820002275	0.5523912214865543
YKL001C	0.21208521877509454	-1.7052032532614256
YKL002W	-3.2067523432587364	
YKL003C	-0.9633962372876637	-1.7997906477950263
YKL005C	0.9489460385839519	-0.15415926499971386
YKL006W	-3.2067523432587364	
YKL007W	0.834784503120608	-1.7012514192902746
YKL008C	0.7419258379111893	-1.719105435266969
YKL009W	-3.2067523432587364	
YKL010C	-1.6155918035232273	-1.7997906477950263
YKL011C	-3.2067523432587364	
YKL015W	-2.316401612133134	-1.7997906477950263
YKL016C	1.055460389853579	-1.7822244233530358
YKL017C	-3.2067523432587364	
YKL020C	-3.1346503208608345	
YKL023W	-3.2067523432587364	
YKL025C	0.1438067884740511	-1.7997906477950263
YKL026C	0.7299088341782058	-1.7997906477950263
YKL027W	0.7752457118980983	-1.7997906477950263
YKL029C	0.6927653680944382	-1.7997906477950263
YKL030W	1.1619747411232066	-0.03203030157153088
YKL031W	0.12632751031698414	-1.7997906477950263
YKL032C	-1.4397065670677405	-1.7997906477950263
YKL033W-A	-0.2789732519500077	0.0038952901956992225
YKL034W	-0.07359173360446955	-1.7997906477950263
YKL037W	0.32351561702639686	-1.7997906477950263
YKL038W	0.12632751031698414	-1.6497186648150914
YKL039W	0.3743147691703728	-1.7997906477950263
YKL040C	0.5359980921232428	-1.7585052421233707
YKL041W	0.4857451674216751	-1.7997906477950263
YKL043W	0.5381830018928765	-1.7512979641925999
YKL044W	0.5196112688509925	-1.7018944231448798
YKL046C	0.4278450585263908	-1.0341018649687372
YKL047W	-0.5799445727170051	0.27969000647998365
YKL048C	0.34864207937718045	-1.6259466781147784
YKL050C	-1.135457881646292	-0.24470254447133155
YKL051W	-1.2173919980075438	1.1502082685007773
YKL053C-A	-3.1991051590650197	
YKL053W	0.5163339041965427	-1.705659083607547
YKL054C	-3.0357831537849242	
YKL055C	-3.182718335792769	
YKL056C	0.5037706730211509	-1.7461257168582784
YKL057C	0.26998532767037886	-1.7420589521374998
YKL061W	0.5097791748876427	-1.7114938218975708
YKL062W	-0.4712453116777453	-0.47205167503849194
YKL063C	-0.13640788948142957	-0.9411200560323367
YKL064W	-0.20577877466728908	-1.342748057172942
YKL065C	0.5376367744504682	-1.6028135618488948
YKL066W	-0.3090157612824665	-1.4061773062516014
YKL067W	-0.4018744264918852	0.18288456560940952
YKL068W	-0.3177554003610002	-1.4634352168696632
YKL069W	-0.35052904690550096	-1.3586266962938087
YKL070W	-0.05993604754426169	-1.7172758374994628
YKL071W	-0.5728436159656968	0.43617136469731355
YKL072W	-0.9278914535311211	1.4968504845622128
YKL073W	-3.193642884640936	
YKL074C	0.20006821504211053	-1.5603838965532055
YKL075C	-0.7449052603243254	1.5119391815679
YKL076C	-0.19649290814634757	0.02379866549195954
YKL077W	-1.079742682520641	0.2889991781010906
YKL079W	-0.9235216339918543	-1.5569926290448666
YKL080W	-3.193642884640936	
YKL081W	0.7157069206755886	-1.7421212264095116
YKL084W	-0.6973834728347996	0.9407309822595179
YKL085W	-1.1305418346646168	-1.1123229187456543
YKL086W	-1.2692836050363367	1.3969488285348153
YKL087C	-1.1119701016227335	-1.6659495543917702
YKL090W	-1.4637405745337078	2.487479057320529
YKL091C	0.9937366888614361	-1.6579543330286854
YKL092C	0.6026378400970615	-1.671828459081383
YKL093W	-1.4271433358923484	2.1083917806288777
YKL094W	0.32570052679603	-1.535527300647909
YKL096W	-1.0387756243400155	1.13200687229524
YKL096W-A	0.8801213808405011	-1.7366455722663021
YKL097C	-1.4713877587274244	0.1527156863315868
YKL098W	-0.3745630543714674	-1.3571328205293447
YKL100C	-0.6515003676724989	0.5692120512090793
YKL101W	-0.9267989986463046	0.4996256961116457
YKL102C	-1.226677864528486	1.3531037797232015
YKL103C	-0.3827564660075929	0.4148431759576543
YKL105C	-1.123440877913309	1.5501317058776214
YKL106W	-3.2067523432587364	
YKL107W	0.2541447318405373	-0.6932650347250728
YKL109W	-0.22762787236362292	-1.3848473406264405
YKL110C	-0.19321554349189676	-1.348353739361105
YKL113C	-0.4018744264918847	-1.6180501527250122
YKL114C	-0.06922191406520267	-0.25326315775430164
YKL115C	-1.0027246131410648	-1.6248809041390053
YKL116C	-0.7438128054395088	0.4141646115457513
YKL117W	-0.2292665546908478	-0.12251848371476697
YKL118W	0.7178918304452223	-1.7997906477950263
YKL119C	-2.046565255583412	-1.6515007999902824
YKL120W	-1.8734111563399665	-0.5011052989951287
YKL121W	-0.5848606196986802	-1.1909990351199666
YKL123W	-0.7853260910625433	0.050816252769674865
YKL124W	-0.9333537279552045	-0.0367970415538418
YKL126W	0.9527696306808109	-1.3639632474314403
YKL127W	-0.6651560537327073	0.26416734779493795
YKL128C	-1.1873494886750853	0.771061414755149
YKL129C	-0.6580550969813989	0.2709174305625897
YKL130C	-0.3445205450390087	-0.08892954493528027
YKL131W	-0.5504482908269546	-1.1485106623099917
YKL132C	-0.6023398978557477	-1.0835436333248107
YKL133C	-0.602886125298156	-0.42633901567298066
YKL134C	-1.1485673402640928	-1.3996415653827734
YKL136W	-0.5722973885232885	-1.0838506651944182
YKL137W	-1.0677256787876577	-1.0349518030526992
YKL138C	-0.8317554236672529	-1.327591390019969
YKL139W	-3.2067523432587364	
YKL140W	-0.5504482908269546	-1.0357660607711459
YKL142W	-0.8109987808557356	-0.21660098905033534
YKL143W	-3.145028642266593	
YKL146W	-0.7651156756934343	0.7870986546809465
YKL147C	-0.5613728396751215	0.690833746224167
YKL148C	-1.3315535334708881	0.5244680561600181
YKL149C	-1.3135280278714128	-0.02775691543008433
YKL150W	-1.220669362661994	0.3008598447459399
YKL151C	-0.8672602074237948	-0.46451264163415124
YKL155C	-3.1985589316226113	
YKL156W	-0.9011263088531124	-0.8877782220638829
YKL157W	-1.2406066643098987	0.29755869208611746
YKL159C	-1.317351619968271	0.1216896669080377
YKL160W	-0.6542315048845403	-1.0277927904347557
YKL161C	-1.577902109997052	0.6217132787317162
YKL162C	-1.222308044989219	0.955224922650612
YKL162C-A	0.507594265118009	0.16189504179688863
YKL163W	-1.060078494593941	-0.3594170192325591
YKL164C	-1.7341231585258383	0.898065181220412
YKL166C	-1.0791964550782327	0.7714042948089942
YKL167C	-1.0966757332353	-0.21741807562090698
YKL168C	-0.7465439426515508	0.23985324019429277
YKL169C	-1.126718242567759	-0.9458649091890136
YKL170W	-1.0305822127038902	-0.9103865530926268
YKL171W	-0.9180593595677711	0.34259065220792745
YKL174C	-0.35708377621440046	-0.4279745399260296
YKL175W	-0.22161937049713065	-0.7031512701136485
YKL176C	-0.08233137268300277	-1.4337152088262286
YKL177W	-0.05556622800499378	-0.4252713391520007
YKL178C	-0.6968372453923913	-0.0010998757935729358
YKL179C	-0.5788521178321885	-1.1917848053824067
YKL183W	-1.4255046535651235	1.0781207376597743
YKL184W	-2.259047730680258	-0.1373774087451469
YKL185W	-1.0212963461829483	-0.516909884982011
YKL187C	-0.4881783623924039	-0.407528640919382
YKL188C	-0.7733090873295597	0.13856237290388795
YKL190W	-1.0393218517824236	-0.9949968291268902
YKL191W	-0.2926289380102161	-0.47307598508307896
YKL194C	-3.2067523432587364	
YKL197C	-0.8017129143347936	-0.968530008783574
YKL198C	-0.5064769817130836	0.8060329620878951
YKL201C	-1.4380678847405157	-0.10562513377812693
YKL202W	0.130697329856251	-1.401236400544578
YKL204W	0.552931142837902	-1.6646284982704445
YKL205W	-1.6183229407352695	1.7624293000207247
YKL206C	-0.014052942381959818	0.09272946459050305
YKL207W	0.00561124554473979	-0.8327925754753637
YKL208W	-0.5007415935677957	-1.4318598082175846
YKL211C	-0.6553239597693574	-1.5831391060761564
YKL212W	-0.3680083250625679	-1.6303192535172424
YKL213C	-0.649861685345274	0.5315584954532675
YKL214C	0.19351348573321048	0.40446746740486283
YKL215C	-1.3331922157981133	-1.73262067883313
YKL216W	-0.956295280536355	-0.8024214457031024
YKL217W	-0.7580147189421265	-0.0791145975928297
YKL218C	-0.6345673169578402	-0.06879770150484986
YKL220C	0.8828525180525426	-1.7740820565768403
YKL221W	-0.9278914535311211	0.2350953437851104
YKL222C	-1.4331518377588404	-0.16062532982194164
YKR001C	-0.6094408546070565	-1.4937407768367739
YKR003W	-1.2518043268792698	0.914492252383659
YKR005C	-0.5952389411044394	0.3992269342191999
YKR006C	-1.2758383343452366	-0.9393180061768714
YKR007W	-0.7334344840337507	-0.9747318722329863
YKR009C	-0.7301571193793004	0.7634476676447914
YKR010C	-0.0888861019919028	-1.5182702867646347
YKR011C	-0.22435050770917314	0.05098072192187573
YKR012C	-1.2813006087693202	0.9635187998080812
YKR013W	-0.5034727307798372	0.5202208506645521
YKR014C	-0.4035131088191101	0.6375238674581751
YKR015C	-0.836671470648928	0.9660195004169115
YKR016W	-0.803351596662019	0.5352913897163899
YKR017C	-1.174240030057285	1.6456136419146965
YKR018C	-0.2898978007981746	0.3596316640013237
YKR019C	0.6113774791755952	-1.412610593097585
YKR020W	-0.7798638166384598	-0.9280968856825416
YKR021W	-0.3073770789552416	0.4039674653137956
YKR023W	0.8424316873143252	-1.760449395848087
YKR024C	0.5906208363640774	-1.7540651006511678
YKR026C	-0.9836066526567723	1.070000473173196
YKR027W	-1.0338595773583403	-1.7997906477950263
YKR028W	-3.2029287511618776	
YKR029C	-3.206206115816328	
YKR030W	-0.026616173557352657	0.5705715432567827
YKR031C	0.031283935337932195	-1.0406890466591467
YKR032W	-0.6509541402300906	0.9270966475387031
YKR033C	-0.3669158701777508	0.24710744951414554
YKR034W	-0.36800832506256737	-1.254339670185735
YKR035C	-0.22489673515158146	0.37399527467750937
YKR035W-A	0.47318193624628335	-0.08771828442864162
YKR036C	-0.8546969762484034	-0.30909771188573215
YKR039W	-3.2067523432587364	
YKR040C	-0.6280125876489396	-0.6056924854997747
YKR041W	-0.3964121520678012	-0.6564840874900082
YKR042W	-0.5908691215651725	1.2060952460651244
YKR043C	-0.6995683826044333	0.9742525661058633
YKR044W	-0.22762787236362292	0.5834597646410393
YKR045C	-0.25930906402330706	0.7939167772904098
YKR046C	-0.5662888866567967	-1.4703871753648772
YKR047W	-0.15716453229294627	0.6260750838372293
YKR048C	-0.03972563217515274	-0.07753458857212284
YKR049C	-0.5679275689840221	1.0387019347135293
YKR050W	-0.9513792335546799	1.4019268726566874
YKR051W	-0.9011263088531122	0.5514050224800345
YKR052C	-0.8650752976541617	0.6192905456445608
YKR053C	-0.5597341573478967	-0.4721997239280117
YKR054C	-0.04245676938719473	0.3498532533183392
YKR055W	-1.1638617086515262	1.2670733730202537
YKR056W	-0.11455879178509573	0.4051291171260105
YKR057W	-0.16426548904425514	0.5809491690884029
YKR058W	-0.5302378754578462	0.9683773009296006
YKR059W	-0.3090157612824665	0.46513528399116205
YKR060W	-0.192669316049489	0.7201872225473779
YKR061W	-0.12493711319085435	0.6859961185696102
YKR064W	0.08262931492431648	0.5097666845789713
YKR065C	-0.6356597718426568	1.0118671973248505
YKR066C	0.4857451674216751	0.10318196568312177
YKR067W	0.35082698914681415	-0.35660765025130786
YKR069W	0.825498636599666	-0.6683255831036855
YKR070W	0.8320533659085656	-0.3940654635469708
YKR072C	0.8768440161860498	-1.0250575183731838
YKR073C	0.9866357321101272	-0.1735086162430116
YKR074W	0.34372603239550525	-1.2411941980259251
YKR075C	0.3393562128562389	0.4400439018102713
YKR076W	0.8686506045499254	0.1112290943810099
YKR077W	0.6965889601912962	-0.15061081647870622
YKR078W	0.8659194673378828	-0.05881029004484568
YKR080W	0.7446569751232308	0.04339845300831448
YKR082W	0.11267182425677523	-1.0914546757568313
YKR084C	0.35683549101330586	0.4554318459879852
YKR085C	-0.014052942381959818	-1.7997906477950263
YKR087C	0.007796155314374007	-0.016767964606882645
YKR088C	0.22027863041121948	-0.04829704216500474
YKR089C	-0.2778807970651906	0.09350915652491205
YKR090W	-0.10581915270656148	0.2966852646339834
YKR091W	0.27217023744001256	-0.07900132268048882
YKR092C	0.1814964820002275	0.06390092322879669
YKR093W	-0.029347310769393082	0.38560453576304354
YKR094C	-3.2067523432587364	
YKR095W	-3.2067523432587364	
YKR096W	0.013258429738456942	0.21816711655541254
YKR097W	0.37486099661278116	0.22258555779300246
YKR098C	-0.4936406368164874	-0.21977381361534615
YKR099W	-0.052288863350545056	-0.1216802471569475
YKR100C	0.4169205096782239	-0.31567020537013724
YKR101W	-0.08779364710708674	0.02153417643330542
YKR102W	0.7954561272672073	-1.6939146243453354
YKR103W	-0.05010395358091032	-0.008286430069719634
YKR104W	0.11431050658400115	0.15676544115988114
YKR105C	0.5283509079295262	-0.22517424106733827
YKR106W	-0.7307033468217087	-0.9782153846762065
YLL001W	0.8424316873143252	-1.7246488565763716
YLL002W	1.0052074651520113	-1.7619697814115918
YLL005C	-0.4832623154107288	-0.7340825277713346
YLL006W	-0.050650181023319134	-1.3344236730123755
YLL007C	-1.4517235708007241	0.1408233144195215
YLL009C	0.6769247722645967	-1.7997906477950263
YLL010C	-0.5941464862196223	-0.9955489413337408
YLL012W	-0.13968525413587932	0.32762507080905023
YLL013C	0.25141359462849533	-0.8637524614308314
YLL014W	0.6173859810420869	-1.232846568907575
YLL015W	0.20279935225415305	0.100379909200154
YLL018C-A	-0.23636751144215612	-1.340722946830775
YLL019C	0.6255793926782118	-0.010315168264146374
YLL020C	0.25250604951331246	0.16149264323207455
YLL021W	-0.37128568971701764	-0.49245371370032864
YLL023C	0.28691837838503803	0.19825816770126917
YLL024C	0.3606590831101645	0.014063705555116785
YLL025W	0.566586828898111	-0.3293641444978111
YLL026W	-0.2778807970651906	-1.0296347951903055
YLL027W	-3.145028642266593	
YLL028W	1.4219790037095787	-1.580219943245181
YLL029W	0.07498213073059984	-0.21151620599463627
YLL030C	-0.20140895512802223	0.22237222589519628
YLL032C	0.19242103084839443	-0.6422417956559001
YLL033W	0.05204057814944943	-1.7841480490322954
YLL038C	0.3688524947462899	-1.3600634501570967
YLL039C	0.12796619264420953	0.6522506046277595
YLL040C	0.5988142480002029	-0.8240404693950145
YLL041C	0.27217023744001256	-0.8414053211679037
YLL042C	-0.1686353085835215	-1.7997906477950263
YLL043W	-0.1145587917850952	-1.670998605451508
YLL044W	-0.345066772481417	0.13294961708416236
YLL045C	0.25851455137980417	-0.9576115247643845
YLL046C	0.8009184016912907	-0.7337287270768813
YLL047W	0.6059152047515117	-0.4815760480044782
YLL048C	0.16347097640075173	-0.21587722155903796
YLL049W	0.055864170246307486	-1.0088121527240157
YLL051C	0.5616707819164357	-0.16723384530706345
YLL052C	0.566586828898111	-0.3517392822166605
YLL053C	0.1940597131756193	-0.1551770016388571
YLL054C	-2.427832010384436	-1.7404816413448354
YLL055W	0.14653792568609308	-1.1874438369464304
YLL056C	0.8593647380289838	-1.639946781757242
YLL057C	0.5267122256023014	-0.3473673425663709
YLL058W	0.3901553650002154	-0.38257357538117287
YLL059C	0.15746247453426	-0.11834573121094198
YLL060C	0.3409948951834643	-0.24349687633065223
YLL061W	0.1410756512620096	0.08735432676435158
YLL062C	0.18859743875153584	-0.34207631539310396
YLL063C	0.40162614129079066	0.015102595478405128
YLR001C	0.8954157492279339	-0.29656072989543947
