orf	hom | growth (relative abundance in pooled culture) | cisplatin [62.5 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	hom | growth (relative abundance in pooled culture) | cisplatin [125 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	hom | growth (relative abundance in pooled culture) | cisplatin [250 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	hom | growth (relative abundance in pooled culture) | cisplatin [500 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | methotrexate [125 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | methotrexate [250 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | methotrexate [500 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | 5-fluorouracil [4.8 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | 5-fluorouracil [9.6 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | 5-fluorouracil [19.2 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | 5-fluorouracil [38.5 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | 5-fluorouracil [76.9 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | cisplatin [31.25 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | cisplatin [62.5 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | cisplatin [125 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | time [overnight + 20 generations], atorvastatin [62.5 uM] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | time [overnight + 20 generations], atorvastatin [125 uM] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | lovastatin [77.2 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | lovastatin [154.5 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | miconazole [0.025 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | miconazole [0.05 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | miconazole [0.1 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | miconazole [0.2 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fluconazole [16.3 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fluconazole [32.6 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fluconazole [65.3 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fluconazole [130.6 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fenpropimorph [1.2 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fenpropimorph [2.3 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fenpropimorph [4.7 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | alverine citrate [500 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | dyclonine [250 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | dyclonine [500 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004
YDR021W					1.133361092615822	0.3950460303329351	-0.09074761319880492	0.28639468196937085	0.872719299159817	-0.11845545146876696	0.05978877765987242	-0.1130351045003515	0.18999514424072023	0.7092389361211705	0.11745175779248386	0.1810289659598608	0.3355434222929401	0.09852309560097668	-0.2613515265196958	0.14750335075785873	0.10089686164082767	-0.033948882147828034	0.8653375121449535	0.43472006001866476	-0.019107472074307307	-0.4857380977116595	0.034036479837975135	-0.052694872779249544	-0.32033997419356747	0.0243374756397212	-0.03460813374948305	0.9777950132622357	0.8877340554341602
YDR022C	0.28701592092353134	-0.061503409481685846	-0.35968021846848663	-0.07441066946867173	0.8060926758888951	0.3051173038891458	0.4359903188680867	0.8213119316917821	1.0736604791308946	0.46022079518502035	0.20346662613180996	0.11611845920110093	1.5747452490286633	0.9195011529696376	1.4017364740658405	0.5311044784150359	0.25457379074543396	1.702529522333635	0.5212446473049757	0.6556044927384207	0.4779178342473067	0.14591823020997066	0.3328644895579008	2.5459782590836095	0.18907084580834008	-0.023506005674659197	0.21094139588965943	1.2850591440809997	-0.06856698149074571	0.06607107745259388	0.015754839166986362	1.0911428752213588	0.7158897481725994
YDR023W					0.6719122623053744	0.1603614007779651	0.962075626219364	0.20776925800429977	0.154819630374192	-0.07563589051146831	-0.0369744293464005	0.171452061144579	0.13389918840792842	0.13232254895471476	1.6496406608458056	0.10604948606897775	0.009988471428903219	0.8070164274862656	1.0006654982575816	0.20124685245701157	0.1836634766437978	0.03816083789969984	1.485109802894032	4.130452089893872	0.3080148780692593	-0.977508573052006	0.01812434525655485	0.1442443775050314	-0.30619486047397915	-0.10094560553202948	-0.07596305692990436	1.1769927853993862	0.309094404948217
YDR024W	0.10472659313621019	1.036476723756048	-0.16460994434546636	0.030745342495114035	1.2745330398289267	1.0051354350831727	-0.11744747213937695	4.403453197050907	4.355005945648165	2.645530424016135	1.9952381372276282	0.2820249071423444	0.8270321575551224	2.0358124158975826	1.3576414147089786	0.17275074590299463	0.06198165185230986	0.013576389105625182	1.1924565686571869	0.19687603345435375	0.16947554353803054	0.7059872765377603	0.8281462611840973	0.9934392351409476	0.25185525934530245	0.07852679293988497	0.43125092204653814	0.29014617931670117	-0.16652991328528532	0.011502764631634906	0.044222895462764526	0.19641616636011647	1.3698168568408247
YDR025W	-0.04792035578918272	-0.5115382206326776	-0.4865020652393451	-0.17792114974314555	1.2357023055944631	-0.42970919531174756	-0.04495591446431109	4.403453197050907	4.355005945648165	2.18447958128645	1.9952381372276282	0.8104311981999252	0.17895532407135878	-0.5450594560502313	1.4371162904075394	-0.22479533406256935	-0.24915887941606774	0.08565965133046081	0.17976496181477664	0.17032725233921156	0.4198411759822139	0.6118375510397975	0.45737153760379384	-0.42519915203614855	0.25065501363014936	0.2653317864447001	0.41672202426556326	1.3344770156167893	-0.39960741441216835	-0.01853054320151524	-0.06870479660777401	-0.3138503623244098	0.6310742750114228
YDR026C	0.05792526491794993	-0.06540998003659065	-0.06484817698194816	-0.07332175677848844	0.287734808641694	-0.013619141412432102	0.06751564505541495	0.4268838784606737	0.17301156781723936	-0.09693518508960314	0.24492811856254912	0.15270585139706216	0.19191467313564037	0.6536203400838717	0.5264671506360079	0.08268687364670733	0.4065731759377965	0.7954717448733022	0.6890318061489431	0.235514765224503	0.1970733996075878	0.03347791235150774	1.3563435313863168	0.6280459615202616	0.14501437320579613	-0.5386443034755036	-1.4886100589289566	0.30030393962401636	-0.273740029213746	0.062295234523621505	-0.08573843470951947	0.4045890286499148	0.1533315065248306
YDR027C	-0.18007479599879236	-1.5550681914946647	-0.7014395063873605	-0.25628695464823253	-2.0921977478882168	-1.401547617090248	-0.6007069296051185	-1.7894510163544601	-0.5452506737378716	-1.783111118111841	-1.2316603987419845	-0.605030351258457	-2.1947773536888184	-2.7968451398290433	-2.6485760962712552	-0.07492185009417528	-0.6160231792159258	-1.1354184395559337	-0.9599571680521083	-1.0859440886249496	-0.8134628096808317	-0.2892769529927863	-0.38566450330340135	-2.151619913943932	-0.5456333315006925	0.02709507205014228	-0.09621253525536123	-0.9537110971279266	-0.5716422160440652	-0.18994090634945734	-0.49867587973265903	-1.163236361310188	-1.0468274233032187
YDR028C	0.09889759885085055	0.7220552837436439	-0.20524611724908334	-0.04211221167448517	0.3885305519853346	0.22742416710654925	-0.08203070957960604	0.6506718269886927	0.39392822676239303	1.8261163123289614	0.6469769861613195	0.7327773702968726	0.18107812323627784	0.3914341234615639	0.37074465824755526	0.20001865505029806	0.18229716491033454	0.8766533722100265	0.44173698843407655	0.2272324148182937	0.45926041510298815	-0.004215736044184127	1.0275520916103458	0.5780128690049896	0.09451926973730762	-0.17177774794172965	0.38212705449764006	0.0960310187293741	-0.28768204686105886	-0.1005837613214467	-0.09046592428650545	1.1812846939988575	0.5139788609967528
YDR029W	0.09806329684156308	0.5515035956255349	-0.2115169082902519	0.014528208178266881	0.6178706998338944	0.4967331104185938	0.10925442879714485	0.8942998227475287	1.112159284266727	0.3389220760746772	0.34958804824606254	0.06092838501873848	1.5219240626000978	1.062267540064755	2.5666500226336133	0.46442306118055215	0.2854368244144719	0.39431955363910154	0.28247358655131544	0.9003545306360882	0.41671800256847125	0.14286290858267953	0.19674113119253828	1.6916027300793002	0.2234557140957918	-0.10145029690280867	0.03282981104121872	0.2916770003918408	-0.057276556177049694	-0.05014756680585412	0.1077233184558643	1.3668985362913875	0.7483650831861681
YDR030C	0.05514795516095613	0.19734694010691145	-0.13850962388506502	-0.10524064797310426	-0.05462865564443891	-0.22656826909720298	-0.12471233389500001	0.1556747940309399	0.20472435115704168	-0.3710121024020655	0.5585870209429262	0.20339093968188016	0.7567619729572617	1.275243992591725	0.8948316671888172	0.1319561286208092	0.18327977831269218	1.5480772420076117	0.44195557025642407	0.7777756467298532	0.4854872905051268	0.005833595625407484	1.3268556617684895	0.08673737327062425	0.4437136655656765	0.19384523742655096	0.2754990219169599	-0.06181432002820963	-0.2568829565766493	0.08936945455262708	-0.11406650608190352	1.17583212753762	0.5762184572883691
YDR031W	0.024864017137049384	0.1277607211256989	-0.19690954439608793	-0.09224741470629907	0.39142442120653015	0.16282967562728592	0.048684020917522414	0.3001452833298495	0.06917984913485321	-0.33217276191021533	1.7061868404801723	0.3003355261226255	0.6850107289271391	-0.09673760019145329	-0.12870168098619822	0.015044174849436652	-0.09948776897036632	0.04671323425606482	0.5743364438490682	0.17629489114025726	-0.06404533143921082	0.019897694558203845	0.519725680316546	-0.05549436789191198	-0.0028646676932273314	-0.21827431972928982	0.44053124936491556	0.6391603321159688	-0.3450492894132871	0.06216377103325643	-0.025252533712008404	0.06111682459002548	0.2942080248504507
YDR032C	0.04441264768155351	0.21690448857805691	-0.316302825552967	-0.09106098222759246	0.18119861071289414	0.20759561641048702	-0.04403248578607227	0.4001592414856719	0.30845646705037705	0.13253891519102276	-0.05645470378152919	-0.020122568219704522	0.3298827092256361	0.40533851430008916	0.32723008161280037	0.4268838352378956	0.3608563176646145	0.7296275363382927	0.27531238522343293	0.3006409309917604	0.13498809652752003	0.044073274655859945	1.0296607486410458	0.28969543090572714	0.12408441429131863	-0.0943670754560469	0.49636566722638126	0.4912713126659018	-0.11655644292037229	-0.00570783660642749	-0.06982283932899987	1.0982622644653839	0.3724715611096312
YDR033W	0.04148892749246929	0.40355568619329846	-0.21313124793074062	-0.08757367721267303	0.0255144056740666	-0.09616843675173366	0.30661516958417795	0.18440726217804665	1.9725602909994548	-0.4409341957614365	0.0082814156594119	0.10405549084296419	0.3790361792117029	0.88689934433159	0.9362840594885221	0.06578804827302137	0.17843022489772592	-0.055402105554796265	-0.12422272569333688	0.11743657347506074	0.037363995632792836	0.32232279221077237	1.5795781978656933	0.24507099632376375	0.014093540117401854	0.2653317864447001	0.650773259251266	0.15919256141553742	-0.2777609664834328	0.02340234486830286	-0.12813355253015155	-0.023094719020029124	0.2396080650147195
YDR034C	0.15748873136112665	0.5360065649090267	-0.2848984255005115	0.04031023721706601	-1.3068219474055613	-0.7737169384103532	-0.5144192897227651	-0.7074092935239241	-1.0916059483300098	-0.9841807513741896	-0.7042864036833261	-0.3434332391072484	-1.2473602315879027	-1.3563969950840988	-0.10860365624705966	-0.5752616734275685	-0.3544773543857014	-0.17065719400443302	-0.24998387059209015	-0.6613812425259084	-0.34829149501420864	-0.23629301291982138	-0.48949883637145813	-1.2359790613190649	-0.389710860123726	-0.15827615650625806	0.00933684636981465	-0.3459888352466673	-0.5126770838255759	-0.19668125423645444	-0.295579286923682	0.1352068482930737	-0.630188714790227
YDR035W	0.17233346345057365	0.6259133331700646	-0.07020061044251633	-0.06192918560757566	0.32912972054487316	-0.19978249347391552	0.09014446053890075	0.07882125901372451	-0.04331079612457903	-0.132622267358132	1.0017666319683325	0.3137186602935955	-0.05269153884491918	0.9249698989714612	0.2547666326534157	0.13698940081158548	-0.12037001916539396	0.5299852643873542	0.521672002790976	0.9561290135194996	0.5450551055787135	-0.03306293433294982	0.6767835970903969	0.9518350992330826	0.13366687844008032	0.20220918717430286	0.0784963112182939	-0.14630337418328085	-0.2639770165659997	0.0919344769149092	-0.006766358405632241	1.3812486497199015	0.13472502883094145
YDR036C	0.061278834089223674	-0.13521236654409688	-0.2524145057305595	-0.07675748252381692	0.4229515807398826	-0.11635448855959812	-0.13895328540818738	0.4080261497422339	0.1159629068048109	-0.035375169369850884	0.4383701013747747	0.13086574057954647	0.7688959119516107	0.050423542377025024	-0.21525740777333607	0.14316784003207297	0.3850915931456101	-0.025566286509459288	0.4110958336154498	0.21729173433843357	0.6330644120603263	-0.005589661867063051	0.12184379396392143	0.8510276427089493	-0.013815768794547212	-0.031831954971666736	0.08508685486898342	0.43098715670147686	-0.2558038545704828	-0.11854832203655753	-0.07935712704532434	0.9385208126826425	0.17218323869470456
YDR037W					0.4327427397382351	-0.09415914035731468	0.31643855124260756	0.6662607341042467	2.3042259426964455	-0.06899180042367681	0.510901553889153	-0.02836500736371657	1.2073520972347564	1.1638054272930398	1.9058893948936564	0.2698540012631374	0.17371508806994004	0.34711857680458447	-0.04770951324055259	0.6856862804862692	0.19843359899272583	0.08257744751719566	0.312635436163839	1.4258164467586172	0.14204363366721875	-0.03113810380294533	-0.025480785876084665	0.21555296866143217	-0.11912360094710808	-0.08776703526424269	-0.027503046939798728	0.2695479270292699	0.4044426270191126
YDR041W					-0.5101815775925272	-0.20773372706696963	-0.22788768108164284	-0.01664430898053803	-0.488167105205916	-0.6995752779555997	-0.456612168166289	-0.17610134752923473	1.682958058223835	-0.5208344293064588	-0.8030456909335228	-0.10477684861536936	-0.16746376776746594	-0.33260639102496525	0.45858997387570316	-0.12953550272180403	0.10752442054721789	-0.004755375564072054	-0.012193939476576324	0.45526957087079967	-0.1866843459424937	-0.058977031862615534	0.28398426987536074	0.07702529969118495	-0.0742954941150715	0.002969967200136545	-0.15773193286749732	0.3389522792603448	0.06413577223415466
YDR042C	0.03954316875760932	0.44835865108074485	-0.08067076507216284	-0.0738276051660663	0.5924839644999548	0.08786591615140756	0.07295979936327375	0.453749709207668	0.3595945868565111	-0.016264041231288443	0.3225280890881719	0.24562773900304471	0.47353030001360946	0.31910636901333195	0.3469052882738021	0.2235276367695262	0.1728860684903682	0.6535882550737804	0.7993668970111466	0.5057302202379975	0.33012825111846605	0.017916407978998086	0.42384455919834213	0.5289785250286452	0.06799547147891313	-0.5397647512179393	0.4001550663489847	0.010115997237718834	-0.21256910004709434	-0.03851635237241205	0.03828437918603549	1.1806583015702423	0.4756212228369039
YDR043C	0.07309481619583806	-0.12866239428043413	-0.30175996833312346	-0.11859917611785176	0.3359021615072168	-0.021802548223482574	0.10420797770216897	-0.4454470078000518	-0.37697734684085255	-0.3873827027996567	-0.17549271362669133	-0.2578839967268237	-0.45541325324139287	-0.06100882682245779	-0.565730555776888	-0.18205758804557923	0.18771895647949358	0.18251483675810068	-0.3053749019248872	-0.07775298775574789	-0.2189683148327556	0.08352792101107659	0.22136353619416824	-0.5637874016759938	-0.1947360058073981	0.21829151219785115	0.045359054038965625	-0.3638848884749534	-0.4138966878741713	-0.10087750107344753	-0.009487190881258717	0.40124791332795007	0.3933860210240561
YDR044W					0.9676825051511556	-0.1589056067742329	0.29610691700368436	0.4012799670508552	0.07087449284948599	0.16639786501307574	0.6209511287988038	0.4758464488257644	0.2233924812143266	0.09089646236886442	-0.11426876966838456	0.557125758171455	0.46980465627090723	0.060418090481510534	0.42395759905094016	0.6664944219755117	0.18224690990238793	0.00784265897309809	-0.0395012557647043	0.03439846721556087	0.01603290925981693	-0.14471930919054016	-0.056607720118747325	-0.06680292154804855	-0.322301888170044	-0.3478412994238366	-0.07707348744536856	1.5183955112368561	0.3499797021100616
YDR045C					-0.8128782577986907	-0.20189908520291386	-0.11871598335529669	1.052171180149319	-0.4805875191326409	0.9151376926021293	-0.37746501393565396	0.257407211375691	0.34888610851092544	-0.740425561960012	1.9292276551553684	-0.14536291776643379	-0.30434410190912103	-0.3452980425891333	-0.526842658204769	-0.29062145051453625	-0.330977751768054	-0.04459484077825527	0.3983464825650563	-0.6518768041453035	-0.2135402933233749	-0.15480848902854663	0.1490000841714665	-0.32490518485850883	-0.308225426643901	-0.2800066584422313	-0.18995386877195888	-0.16289120983894492	-0.25390383779904074
YDR046C	0.04720663710802602	-0.0586518583299557	-0.2817876773842562	-0.11827518836682757	-1.7499341950401397	-1.0009392706617501	0.14244941168962424	-1.482312297031622	-0.08089735141677513	-1.5438238920315064	-1.0005091807462976	-0.10001866294479128	-1.8567038044786035	-2.504786840495198	-1.0115780531435352	-0.82608032563081	-0.7068132268039146	-0.6905218683867665	-0.7200615941198026	-1.0685180808016301	-0.7139234491452845	-0.18398788298996496	-0.7462558748351193	-0.5750950719155833	-0.5259805181190246	-0.16348659829752532	-0.12844565636655192	-0.7971179121444655	-0.5673059817393955	-0.10949922650304349	-0.3469918148380283	-0.22777244672517682	-1.0289707120156155
YDR047W					0.21604227942420506	-0.06286847143085249	-0.012086762642975474	0.3675885321157387	0.2581477499082032	0.008265056304046994	0.2449462796896838	0.06463706031562562	0.2765310601018021	0.2596695989562542	0.5782908054006373	0.13944305472869958	0.49388545823941055	2.0956920230577496	0.20192859813461694	0.42785804859867765	0.2779596769492992	0.008746837852837634	0.16421636551786048	1.0798646033724364	0.12425826873519351	0.024686700227886483	0.18866315145156834	0.2876553591788085	-0.25483182434015683	0.04468120700179165	-0.0699556767452397	0.961291475777597	0.28276589176987815
YDR048C	0.11307589706289857	0.8018615120854992	-0.138865194710614	-0.025933215419263564	-0.09160139337932174	-0.06813397872508722	0.3405498900783528	-0.2128767137635111	-0.2582396518868846	-0.0473666406401973	0.09630503125362451	0.42238220698239776	-0.0870616015118152	0.011074870162736724	-0.4506587234039206	0.09804247498386197	0.024690549558645733	0.7286406590422294	0.6174739712705287	-0.10136787558238419	0.29684139364019807	0.04089734121969006	-1.6093780797582147	0.591825883827998	0.06794595684811972	-0.978412016320495	0.3365389350554447	-0.10131046093787348	-0.3590647432071804	-0.13382567106646404	-0.00287729575916636	0.4464708856146168	-0.024943972068373652
YDR049W	0.2389729998084536	2.1475819783027292	0.18722179416883206	0.10582467370234577	0.2777690880060271	-0.11555478795174683	0.5095315627560985	0.05553218233945381	0.6304108468149836	-0.5570160707346473	0.5534421299798251	-0.04137620011086247	0.37846556826714906	2.69499578908882	0.6101059733720883	0.10493605113163704	-0.10043721807078221	2.3159693647440807	0.6190280973685242	0.10331923109482988	-0.1334297969990492	0.0756856133754875	1.2553558762775068	0.7148785917449096	0.0541492858754518	-0.016029880264089507	0.20182286218888948	1.1304196757489287	0.3556150955279216	0.02906123382326924	-0.05533975485597663	0.2975886811079603	0.2144989441402441
YDR050C					-0.29687778231032497	-0.06870925272238199	-0.3761228504165867	-0.5575525404954498	-0.7476272509118964	0.26656799708169737	1.710546232626619	-0.044762345180375356	-0.6770922858569949	-0.9942439466091157	-1.212354785541808	-0.20407508108900138	-0.36128764818787906	-0.4239652735814007	-0.5491295192485326	-0.15360445711622508	-0.041505303013536596	0.02435742271007421	-0.8806357479497496	-0.8709624367095015	0.2036358925669649	-0.0675953608151604	-1.715200510743736	-0.03641143524373174	-0.33757616278685276	-0.6213531171439227	-0.023225496257432816	-0.5711727988426589	-0.23406534083816782
YDR051C	0.010623807235165603	-0.030352674700608817	-0.3335389148373664	-0.11732877433670075	-0.18510473526209004	0.17244122255678204	-0.15533050799146272	0.014015175482338252	0.9269381239225979	-0.37579934734948256	0.23040535074565083	0.16349384195963163	1.6311680811587783	3.694084428112387	-0.2800815829956771	-0.018321035763179408	0.49613544060217685	0.11815559799437013	-0.02094670676053995	0.04730099131157245	0.06320954176817511	-0.05708086693041389	0.5046205027339543	2.099123840264826	0.11762725001608278	0.1480189319807777	-0.8452094980994922	-0.0030977492090822293	0.28199010609631747	0.04885735593389651	-0.1162727622994523	0.0484328225389287	-0.01414103852471592
YDR052C					-0.5442164008693422	0.034171769216969385	-0.35775181761559877	2.1129846051421866	3.0654895939727655	-0.19434221482893793	-0.3111124339073858	-0.10925807403181931	0.6949953140090117	-0.29850530926079344	1.4771140154982703	0.3320516336785196	1.1818011374499753	-0.3693399797564503	0.12625297129738222	-0.15168197548912712	-0.29351871382891154	-0.16517547248758713	1.1424518612194843	0.3470411995048758	0.170501821943144	-0.21228952549777494	-0.1379737666449625	-0.06264466592046639	-0.15433132598157334	0.28044553808299194	-0.027154500855641823	-0.33882140222993373	0.33780617647338423
YDR053W					0.2562176888314521	-0.03650477341043058	-0.033849743418946754	0.29460993012393943	0.3535579131463247	-0.39235061265476595	0.664213579624977	0.05901088067593265	1.15687752855767	1.3028431395790836	0.656785738023989	0.1360625023767343	0.3959600715026274	0.11875341533782215	0.566441732367346	0.21644625357872752	0.13956762195804584	-0.023357247993818255	1.1543311891553933	2.0239613161206593	0.043802387747933075	0.10852796830644504	0.09846959039892587	1.5683152101621485	0.1757276074414619	0.1294580834182335	0.10348183723684541	0.175876470506657	0.41784428670335216
YDR054C					-1.0970571545199352	-0.9098242203973109	-0.1601714496811529	-1.0033523685248569	-0.5935673350990437	-1.1226689623682213	-0.8116280462921089	-0.32389934611083504	-1.5482802115568197	-1.5498777656976006	-1.7314603270694113	-0.4121988858507598	-0.5376789815979959	-0.7084335184538797	-0.7826787474499405	-0.35009095515886435	-0.5111878225936235	-0.252605882976718	-0.5550976157034959	-0.7572904211450848	-0.3461502945287507	-0.29950176326361366	0.5786210351774695	-0.4949189957604856	-0.5600812261231557	-0.22781001892726174	-0.26230292775021696	-0.7960825395785788	-0.2248946851039835
YDR055W	0.04760851289452735	0.1795119966561173	-0.24609426305737533	-0.07777363784600512	-1.9893707418558242	-1.25163748782573	1.3424042301234864	-1.5050895462824232	-1.8449939977674668	-1.4074846318024814	-0.2023478489467683	0.07333343089075729	-1.9683513438192455	-2.044478286501121	-2.007657207120773	-0.7784373604742784	0.10834904066357905	0.06563808898445568	-0.4252533311974099	-1.0823582190501086	-0.09188840308673014	-0.18053844261219373	1.5795781978656933	-1.7686957881640297	0.4804925939137923	-0.2735130648769507	0.331270477544552	0.8261043236338085	-0.012405245809482955	-0.13285769067391603	-0.3245359184840212	-1.4115164798682884	-1.0017116887858175
YDR056C	-0.027966808893428622	-0.13898583691589808	-0.35263289043620805	-0.09676199955536516	1.0081204047384462	-0.04271237745756831	0.4866184672834118	-0.23451558822762994	-0.31497367978997787	-0.5742436870741303	0.7359803404418687	-0.10791938656170862	2.0295284943967706	0.6451994970397109	0.7506831438292352	-0.09175431924432245	-0.1554479980950013	0.4340230819131452	0.20056300664264937	0.0111427388910603	-0.07154324451406995	0.11849723378624731	-0.12467380249929676	0.851859113167466	0.031863345284163805	0.1569867014303513	0.029392250203325188	0.4697208238484056	-1.3451504744400191	0.16315462238549405	0.010650633918824905	-0.17271536230113482	0.22547970741450982
YDR057W	0.008904990461597654	0.012658248564940317	-0.3357637678079912	-0.07871456611483217	-1.0490596672922072	-0.38291660059048604	-0.4647926988540424	-0.5494204294632066	0.08817093605827035	-1.155701041166918	-0.5090439435651274	-0.33318515183775277	-0.795102848517292	-1.1448855757908254	-1.1494530808547851	-0.3721604563799158	0.21098059139313982	-0.55791651439494	-0.41420117104116316	-0.4445952115461026	-0.23332763517043184	-0.14377543886680363	-0.39948566356617693	-1.0602069717132117	-0.29600573528301577	-0.11317335172592384	-0.07478536791849863	1.3011970481080237	-0.09306743030296438	0.07125085164977846	-0.2427151069449097	-0.6332372261648923	-0.22452437512786852
YDR058C	0.04616227551124174	0.8013982272313013	-0.3365371683319543	-0.10724708156019419	-0.5687615807031677	-0.36875326284638604	0.35272548008986393	-0.15303424155210782	-0.24824260372797238	-0.759767587348859	-0.04252812607857288	0.251905917177574	-0.5765326181336767	-0.6759661650437047	0.7567284691080371	-0.22725348670670364	-0.02153978359632331	0.14277088667079843	0.0739910539584353	-0.1496000892494795	-0.1556901566186037	-0.014929538817105641	0.8152432238853013	-0.4555617636120373	0.03265578684039439	0.04460610813061936	0.542278380333361	-0.2439530952992455	-0.32809500882124726	-0.09412179013804599	-0.1384366951568965	-0.2867515089560952	0.12185475384466866
YDR059C	0.0482359696276238	-0.07728219564603978	-0.23021349350158649	-0.07097883402418521	0.2837548680833295	0.18161561653532468	0.019030666152354065	0.4221032617004431	0.21910345660056404	-0.417531031393751	0.06593493606266823	0.017288464579345984	-0.05483646696613475	0.5204572182974253	-0.34046973693891713	0.32680250292521573	0.7020912097363358	0.40674394255639706	0.3198675807889804	0.04687645620220238	-0.0015138942108516918	0.0982199469801106	-0.12563121552617165	0.5367482092014892	0.04843982018700052	-0.037385989185529024	0.18712021440702042	-4.96767862628572	0.23416324975418312	0.060863415747233925	-0.05877978587653254	0.6935981717700253	0.38953601140352573
YDR060W					-0.30737949461529657	-0.13068696592339793	-0.2048593976675082	2.083121193459554	4.328589796604579	-5.671492088390227	-5.189437500010954	-4.0828994337672775	2.8045992984141694	-0.2074550083884923	-0.03101643077150102	0.19575988691658566	-0.14243202122604523	0.2051967926556599	0.40940602798883924	0.10305801637150092	0.3172152046423974	-0.07861126290712533	0.5227437894007935	-0.136637356740991	0.023577528240674956	-0.3789494428119345	-0.017740134770449868	-0.1878704851988603	-0.35465625641443793	0.12411291267877815	-0.05053140772127966	1.6219394957868447	0.4716517427191609
YDR061W	0.060683086102792466	0.09657775364967613	-0.2090217441260203	-0.0650167075719195	-0.09111543839455347	-0.41074800750013546	0.3914772383694449	-0.4273918542066172	-0.5251113621388166	-0.91818622717459	-0.6259959495095007	-0.34418327573027846	-0.9105676328194218	-0.9775888319523396	-0.895082264644506	-0.40585094102292807	-0.39862933263967687	-0.3842649365031407	-0.24005972652830757	-0.41823112441397586	-0.04694293648211429	-0.18849361897518122	-0.40392372455566006	0.10757606747092188	0.05412757135859552	-0.10209989042180313	0.10950235314105707	1.1301377453647619	0.3362776664879855	-0.18366920727894545	-0.27458061901739117	0.011347616283978177	-0.4130349786346879
YDR062W					0.2024556192968963	-0.1098855249062689	0.9201165736146699	0.044163296974940314	-0.01921855701429828	-0.4344185284826998	0.42498066005448226	-0.07412779931650632	1.0954080298797138	0.9831103073842468	-0.08308490909851068	0.04816042912216684	0.13887181035407398	1.7535769538192598	0.1696689414462419	0.08459726540305251	0.16880710403662377	0.1998860742238426	0.07218476734356268	0.5034746310302017	0.03532273060652016	0.12201548104420576	0.49786146310988955	0.8077594877029486	0.02221114316218821	0.282120413719677	0.05692405993243429	0.6072915393442171	0.6763856465151121
