orf	hom | growth (relative abundance in pooled culture) | cisplatin [62.5 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	hom | growth (relative abundance in pooled culture) | cisplatin [125 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	hom | growth (relative abundance in pooled culture) | cisplatin [250 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	hom | growth (relative abundance in pooled culture) | cisplatin [500 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | methotrexate [125 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | methotrexate [250 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | methotrexate [500 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | 5-fluorouracil [4.8 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | 5-fluorouracil [9.6 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | 5-fluorouracil [19.2 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | 5-fluorouracil [38.5 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | 5-fluorouracil [76.9 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | cisplatin [31.25 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | cisplatin [62.5 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | cisplatin [125 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | time [overnight + 20 generations], atorvastatin [62.5 uM] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | time [overnight + 20 generations], atorvastatin [125 uM] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | lovastatin [77.2 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | lovastatin [154.5 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | miconazole [0.025 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | miconazole [0.05 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | miconazole [0.1 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | miconazole [0.2 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fluconazole [16.3 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fluconazole [32.6 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fluconazole [65.3 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fluconazole [130.6 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fenpropimorph [1.2 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fenpropimorph [2.3 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fenpropimorph [4.7 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | alverine citrate [500 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | dyclonine [250 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | dyclonine [500 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004
YGL029W					-8.404741333333334	-7.147051888888888	-8.558042	-8.728669	-8.020089	-8.590140600000002	-8.665249500000002	-8.9339945	-8.64619	-9.047753	-9.104319333333335	-8.563110333333332	-6.549032499999999	-8.892725	-8.145475666666666	-8.9446985	-8.99034175	-8.667723500000001	-7.6331895	-8.610296	-8.5009745	-5.53359	-1.1205635	-8.971725	-8.325063499999999	-8.545338000000001	-8.192499	-8.750231	-8.7049575
YGL030W					-11.186418666666668	-4.330573777777777	-0.0	-10.119176	-4.9418940000000005	-4.735854000000001	-0.0	-0.0	-10.1831045	-10.002425500000001	-10.695954666666665	-7.214380666666666	-0.0	-0.0	-3.452708	-10.7075555	-8.09389625	-0.0	-3.6459590000000004	-11.282419	-11.079618499999999	-2.636086	-0.0	-9.55343	-6.5677995	-5.977383000000001	-6.99608325	-11.882774000000001	-6.55772525
YGL031C	-6.744173	-6.208705666666667	-6.814042500000001	-5.0206035	-6.157381333333333	-6.949767111111111	-3.229058	-5.5741190000000005	-3.271073	-5.0313648	-5.757637000000001	-6.6647415	-7.9579565	-7.873566	-7.604573333333334	-7.422032000000001	-4.3397895	-4.780867	-6.624078333333334	-7.0192890000000006	-6.378504250000001	-5.2367145	-7.357043999999999	-7.232352000000001	-7.0842185	-2.422123	-7.8942844999999995	-8.075299000000001	-7.971880499999999	-7.934161	-4.757168500000001	-7.826592	-6.11510025
YGL032C	-8.564999499999999	-8.357339333333334	-7.689061	-7.485752																													
YGL033W	-9.8807355	-9.936321666666666	-8.4918935	-8.162410999999999	-9.391633	-4.811046	-10.090206	-7.751457	-10.735702	-8.3729612	-9.252091499999999	-8.5529485	-10.537942	-8.0677685	-10.889740333333334	-10.394029000000002	-9.711018500000002	-10.609706	-10.547453333333335	-9.796181	-9.23127775	-10.6484485	-6.9675375	-8.113733	-10.771224	-9.0531665	-54.3757125	-9.117784	-10.8657335	-5.4282580000000005	-8.88024425	-10.708288	-4.68626725
YGL034C	-8.441689499999999	-8.626842666666667	-8.7199805	-7.271489000000001	-12.027327333333332	-11.177469666666667	-11.367261	-12.313634	-9.738594	-11.164845599999998	-12.1411265	-12.1777285	-10.55586	-11.252488	-11.646843333333335	-11.316501333333333	-11.249027000000002	-11.014546000000001	-7.335932666666667	-11.609319	-11.6351735	-11.912631000000001	-8.591569999999999	-11.634424000000001	-10.703506999999998	-9.598223	-9.3909005	-12.335379	-8.906877	-10.8235555	-10.70679125	-12.317903999999999	-10.284974250000001
YGL035C	-8.664949	-7.985168999999999	-7.955087499999999	-7.9563655	-7.190560666666667	-6.784078555555556	-7.618205000000001	-7.3309169999999995	-7.622536	-6.472520399999999	-7.4405295	-7.610257000000001	-7.597272	-7.5913155	-5.636091666666666	-7.068656000000001	-7.0717159999999994	-7.441232	-6.976110333333334	-6.5686785	-6.8562215	-6.919607	-7.556542	-6.859042	-7.351231500000001	-7.4191705	-7.539927500000001	-7.597225999999999	-7.616313000000001	-7.625916999999999	-7.056178	-5.631588	-7.0422027499999995
YGL036W	-10.71236	-10.885434333333334	-10.772893	-10.858753	-8.915620333333333	-8.447397333333335	-9.730556	-8.936976	-10.308385000000001	-9.760819600000001	-9.9776515	-10.387129999999999	-10.033677999999998	-9.7758675	-8.223952	-10.052743666666666	-9.5189655	-8.182835	-9.119317333333333	-7.6006955	-9.044304	-7.747806	-10.305011499999999	-10.400608	-10.3165445	-9.389739	-10.3972935	-10.243685000000001	-9.926305500000002	-8.1829685	-9.544615	-6.880528	-8.877421000000002
YGL037C	-8.240034999999999	-8.28719	-7.499238	-7.909466999999999	-7.838645333333333	-8.328092555555555	-9.794659	-6.783587	-5.3503419999999995	-9.5672272	-8.5660795	-4.377839	-9.597964000000001	-8.5177935	-9.136845333333333	-9.199259666666666	-3.6974405000000004	-9.462469	-6.342818333333334	-7.8651735	-8.21877275	-8.911735	-9.781541	-7.975608	-9.701474999999999	-20.097638500000002	-3.5745525	-1.6939080000000002	-7.3297725	-9.609741	-8.7220275	-9.741341	-8.5740625
YGL038C	-7.441872	-8.039293	-8.0367525	-8.0019695	-9.422062333333331	-8.194235333333333	-9.742298	-9.566592	-9.3127	-7.5317430000000005	-4.1995365	-7.299692	-9.159644	-7.5823599999999995	-8.706541666666666	-8.612495333333333	-9.8299915	-9.919888	-7.9918266666666655	-9.426868	-7.635485000000001	-9.831941	-6.900182	-6.286433000000001	-8.695994	-4.3744765	-3.3119345	-9.491013	-9.4919415	-9.157362	-7.04142725	-9.673509	-8.4900805
YGL039W	-7.518879999999999	-7.977621333333334	-6.391654000000001	-6.7503675	-6.953638333333333	-7.7956582222222215	-9.391108000000001	-9.255825	-9.630276	-6.9065398	-6.1529925	-7.1958135	-9.4122205	-7.572182	-8.787549333333333	-9.312754	-8.697856	-9.3597	-7.094453666666666	-8.620011	-8.0685755	-9.448062	-2.8678084999999998	-9.297027	-9.407265500000001	-5.967266	-5.3617645	-9.429811	-7.9641945	-4.812543499999999	-8.787859749999999	-9.390062	-8.3214975
YGL040C					-10.383202666666667	-9.030858444444444	-9.738904	-10.558207000000001	-10.252963000000001	-8.164265599999998	-9.2873135	-9.728776499999999	-10.3357575	-10.0032875	-10.312646	-8.454751	-2.52855	-9.814534	-8.464433	-10.023066499999999	-9.2603955	-8.439503	-9.2600735	-10.11652	-9.312847999999999	-31.205868499999998	-10.296254000000001	-10.134077	-9.5493825	-2.77472	-8.908722749999999	-10.483808999999999	-9.69580275
YGL041C	-9.281567500000001	-10.870415333333334	-10.707397499999999	-11.17164	-6.732928666666666	-8.807958888888887	-9.925500999999999	-9.747391	-8.226538	-9.443793000000001	-9.817024	-7.940764499999999	-9.610429500000002	-9.773487	-9.463852000000001	-8.720972	-6.2802055	-9.734611	-6.938343333333333	-9.5912115	-9.669032499999998	-9.851091499999999	-7.902472	-8.009679	-9.308176500000002	-5.0480345	-7.1308625	-9.495411	-9.850773499999999	-9.477433999999999	-9.08808075	-9.923189	-9.7572465
YGL042C	-7.466028	-8.755574333333332	-7.4658505	-7.286872499999999	-7.281362333333333	-6.6144521111111105	-7.5710630000000005	-8.050412	-7.955533	-7.428073	-8.336716000000001	-8.2844265	-7.9496465	-7.534675	-7.277098333333334	-7.300412666666666	-7.453663500000001	-7.086453	-8.157254	-8.2571715	-7.585714	-5.848839	-7.5666625	-8.161700999999999	-7.8451185	-4.1796115	-8.024003	-4.765933	-7.3575669999999995	-7.514889	-7.82475825	-7.18651	-7.82618875
YGL043W	-7.4465695	-7.6292913333333345	-7.2753455	-7.9058139999999995	-8.849816666666667	-7.65037611111111	-8.651987	-9.87205	-9.093061	-7.3244534	-5.9210745	-0.9732120000000001	-10.0716125	-9.347191	-10.131980666666669	-10.213229666666669	-10.1434265	-7.363884	-9.319719666666666	-10.0718975	-9.619219	-9.593422499999999	-5.134499	-8.635854	-8.4153445	-11.4923815	-14.0821815	-7.525625	-5.750234	-8.5186425	-9.29249025	-9.108235	-9.6218935
YGL045W	-6.185293000000001	-8.548420666666667	-8.61611975	-8.951717250000002	-8.4123915	-7.827006666666666	-9.0808795	-8.1516475	-7.9010415	-8.7448815	-7.698566	-4.99625675	-7.671123	-8.47463525	-8.448227666666666	-7.726461166666667	-7.4544932500000005	-5.559669	-6.781004833333334	-9.1719865	-8.090942625	-9.3217295	-5.05229075	-6.7282825	-9.403021500000001	-6.9347055	-5.800843499999999	-7.8709975	-9.0911575	-8.677618500000001	-6.015184	-8.2082955	-8.727768000000001
YGL047W					-10.059869333333333	-9.506978888888888	-6.154449	-10.699032	-10.729562	-9.5826654	-7.922559	-3.998728	-10.553224	-9.740578	-9.864281	-10.452330333333334	-9.548161	-10.609011	-5.759688333333333	-10.6211025	-10.6661035	-10.300663499999999	-9.8477915	-10.288575999999999	-10.513292	-5.782707	-7.6753275	-10.572102000000001	-10.398621	-7.514134	-8.993759999999998	-10.651685	-9.53963425
YGL048C					-9.157219	-5.9068271111111095	-4.498766000000001	-7.981186	-8.316953999999999	-8.0369276	-8.032215	-7.841378500000001	-9.220922	-9.0658355	-8.13068	-9.039538	-0.98646	-9.114978	-6.7671893333333335	-8.174757	-6.95178525	-4.9003035	-7.877095499999999	-8.177585	-9.1215935	-0.0	-0.0	-6.886903	-8.856449	-7.103778500000001	-5.90670375	-8.723129	-7.873715
YGL049C	-7.897031999999999	-8.375368	-7.1647245	-7.955809	-6.988186333333334	-6.5861484444444445	-7.718989	-7.080750999999999	-7.5645240000000005	-6.2025056	-7.504616	-7.707387499999999	-7.333893	-7.6840905	-5.149180666666666	-7.246988666666667	-7.408525	-7.27567	-6.900469	-6.786082	-7.02076075	-7.028805999999999	-7.581345000000001	-6.941895	-7.454953	-6.586541	-7.6986625	-7.656613	-7.433621	-7.6810885	-6.888578000000001	-5.427518	-7.09794025
YGL050W	-6.583408	-8.026012333333334	-6.912195	-6.590003	-6.322929333333334	-6.276193555555555	-7.915686	-7.208725	-8.077427	-8.0584568	-7.140385	-7.959712	-7.612935	-7.428196	-7.509181333333333	-7.691479666666667	-6.855546	-7.390588	-3.3496893333333326	-7.794378999999999	-7.742370000000001	-7.917381499999999	-6.798278	-7.620437	-8.1397245	-7.985222500000001	-5.822585500000001	-8.277987	-7.482349	-7.601877	-6.28366575	-6.90378	-6.87219475
YGL051W	-7.845364	-8.545060333333334	-6.364985	-7.181397499999999	-9.542497333333333	-8.220671222222222	-9.810456	-10.013129	-5.839483	-7.450055600000001	-8.143376	-9.9236785	-8.3463885	-7.2414775	-9.423984333333333	-10.109798	-9.162149	-7.901503	-9.278747333333333	-9.2054835	-7.56702275	-6.473683	-10.094341499999999	-8.646718	-7.540176	-5.058293	-3.9889835	-8.005275	-6.269220000000001	-5.9884275	-9.93290425	-8.22178	-10.084068
YGL053W	-7.693218	-9.046452333333333	-6.97041	-7.7405745	-6.0870956666666665	-6.27825388888889	-6.424875	-0.0	-0.0	-0.1680094	-2.1617865000000003	-3.831053	-6.3064160000000005	-7.540493999999999	-6.923935	-7.691950333333334	-3.92485	-6.363159	-6.020019333333333	-6.7309975	-5.8418235	-0.0374615	-6.362233	-7.581799	-7.023993	-0.0	-7.806693500000001	-7.576099	-7.043554	-3.9839534999999997	-7.13765275	-7.671862	-2.1717952499999997
YGL054C	-7.515931999999999	-8.355545333333334	-7.275651999999999	-6.8445155	-8.271911666666668	-8.120613111111112	-8.956139	-8.779171	-8.300816000000001	-8.014000399999999	-6.982189	-6.818332	-8.125713	-8.618759	-9.049505	-9.240657666666666	-6.107547	-8.31963	-5.6586989999999995	-9.139725	-9.23809325	-9.02697	-5.906552	-9.059794	-8.325618500000001	-8.2269795	-3.9702219999999997	-8.780242999999999	-9.193055	-8.443785	-8.6693755	-8.846074	-9.0364275
YGL055W					-6.643825	-6.732350333333333	-7.313530999999999	-8.201764	-8.805162	-8.966267400000001	-7.866479	-6.7696965	-8.140532499999999	-9.109164	-7.500904000000001	-7.172563333333333	-6.753585	-4.582851	-6.058088333333333	-9.221611500000002	-9.09168175	-9.060851	-6.5125225	-8.079704	-8.9847455	-23.847880000000004	-9.0370875	-9.358832000000001	-9.206095999999999	-0.0	-6.9982757499999995	-9.408844	-5.17534875
YGL056C	-7.5148790000000005	-8.284169666666665	-7.0086835	-7.241028	-9.455959	-8.562172111111112	-0.0	-9.850821	-9.952366	-8.5108092	-9.36318	-9.4687795	-9.8076995	-9.9030415	-9.814563333333334	-6.991472333333333	-5.262541000000001	-3.15525	-9.107185333333334	-9.3565895	-8.00167925	-9.66055	-9.403416	-7.53712	-9.6377415	-10.4851465	-6.20702	-9.522426	-9.609773	-8.517900000000001	-8.26008275	-10.063065	-9.58477525
YGL057C	-7.958299	-8.274324666666667	-7.7714205000000005	-7.8543709999999995	-8.449434333333333	-8.575220777777778	-8.903387	-8.221657	-8.41258	-8.2440838	-8.022001	-5.8819225	-8.7450855	-8.735411	-8.392683666666667	-8.526502	-8.1706425	-8.796366	-7.827671666666667	-8.838241	-8.74801875	-8.6503905	-7.8047075	-8.93327	-8.217071500000001	-4.4638905	-5.392816	-8.254234	-8.759677	-8.2709415	-8.7557075	-8.936142	-7.55178175
YGL058W	-9.272051999999999	-9.318705666666666	-9.0235025	-9.312774000000001	-11.549995333333333	-7.115609666666667	-0.0	-12.042266	-12.543169	-9.4787012	-10.2362265	-7.889313	-11.933815500000001	-8.143652	-11.721986999999999	-10.174306333333334	-12.6321325	-6.244448	-4.4213293333333334	-10.510365	-12.427679000000001	-8.74426	-8.417937	-12.444638000000001	-12.260915	-4.959067500000001	-4.437898	-12.854784	-12.606808999999998	-27.334665499999996	-10.6467705	-12.880785000000001	-11.782984249999998
YGL059W	-7.8819685	-8.321752	-6.831212000000001	-8.7637105	-9.238730000000002	-9.051369444444445	-9.247616	-9.644047	-7.3007610000000005	-6.0414422000000005	-7.9976555	-8.7149375	-8.760636	-8.0719715	-9.047146	-9.458948333333334	-8.685121	-9.331972	-8.074326333333333	-9.3760155	-7.722962249999999	-8.682796000000002	-9.6304805	-8.738678	-8.919853	-6.345481	-7.920253499999999	-8.65599	-7.8796289999999996	-4.3168545	-9.38451225	-9.622491	-9.22776325
YGL060W	-3.7243234999999997	-7.791325333333333	-7.709821	-7.4407115	-9.384333333333332	-9.156621333333335	-9.829124	-9.705905	-7.423728	-6.3024948	-8.427527	-8.95675	-9.0944145	-8.6793595	-9.254796333333333	-9.565518666666666	-9.2798025	-9.174886	-8.104514	-9.6328535	-7.775056250000001	-9.276724999999999	-8.360942999999999	-8.988383	-9.587954	-3.6861125	-8.7904665	-9.826607000000001	-8.599444	-8.891783	-9.402782	-9.864916000000001	-9.5219725
YGL061C					-9.543223	-8.792151555555556	-10.03547	-9.753909	-10.192615	-8.7249698	-8.212612	-7.448271500000001	-9.269924500000002	-9.370709000000002	-9.405036333333333	-8.641671	-8.6341875	-8.613097	-9.855838333333333	-10.124663	-8.98002475	-8.925193	-6.8232055	-9.299061	-9.9037275	-5.6296289999999996	-9.658671	-10.199953	-9.95816	-9.028797	-7.78566575	-10.198062	-6.5438962499999995
YGL062W	-8.271455	-8.650168	-8.2101875	-8.4931175	-9.870784333333333	-8.314744222222224	-7.801511	-10.227323	-10.22083	-7.770638600000001	-7.569967500000001	-7.7211300000000005	-8.624153999999999	-6.809488	-8.755478000000002	-8.110154	-6.1454569999999995	-10.256447999999999	-8.806862333333335	-10.091874	-8.386719249999999	-8.499567500000001	-9.745802000000001	-9.310808	-10.169926	-2.164745	-6.858965	-10.176967	-9.416599	-5.22865	-6.2894515	-10.021324	-8.53662275
YGL063W	-7.220641	-8.341248	-6.5980585000000005	-6.9461635	-6.251296333333333	-5.5010113333333335	-8.011467999999999	-5.849623	-7.853598	-7.845519999999999	-7.531755499999999	-7.997564499999999	-7.980076500000001	-6.4550355	-7.5523793333333336	-8.038906333333331	-5.294532	-8.008596	-7.625309666666666	-7.286982999999999	-7.64158475	-7.4562195	-7.557006000000001	-8.117476	-8.187954000000001	-4.1663095	-8.1455685	-7.9882789999999995	-8.021566	-7.2527930000000005	-7.184189250000001	-7.433797	-6.7764785
YGL064C	-6.1658875	-6.329641333333334	-6.683292000000001	-4.20819	-7.054514666666666	-7.039260666666666	-7.757909	-7.632003999999999	-7.633089	-7.7041167999999995	-5.3893854999999995	-7.617126000000001	-7.582998999999999	-7.425462	-7.471428	-7.477528333333333	-2.9422314999999997	-6.746664	-6.815148333333333	-7.0258	-7.41410125	-6.568334999999999	-7.4948575	-7.7462089999999995	-6.641684000000001	-6.6615625	-7.357086000000001	-7.756167	-7.4166335	-5.546289	-7.479501249999999	-2.506671	-6.62587725
YGL065C					-10.067923	-9.218148555555555	-9.887613	-9.567477	-10.210186	-9.228347600000001	-6.7170545	-5.937566500000001	-9.373037	-3.7999045	-8.670998666666668	-9.317062	-6.8194175	-10.229641	-6.745259333333333	-9.2661245	-8.860903500000001	-10.18077	-3.160044	-9.330427	-10.1178455	-3.6549295	-4.7538754999999995	-9.79013	-10.227574	-5.331872499999999	-6.92479525	-9.770227	-9.67768125
YGL066W	-5.2364745	-5.376732333333333	-3.2189875	-6.093961999999999	-11.413186666666666	-8.516734	-11.015933	-11.415041	-12.468856	-8.5371538	-12.3394285	-12.206889499999999	-11.2200135	-9.336392	-11.429271333333334	-10.543480333333333	-7.1681525	-11.456578	-7.238909333333335	-11.216338499999999	-9.69876	-10.02534	-11.714166500000001	-12.025943	-12.1227175	-7.409419000000001	-4.004127	-11.971264999999999	-12.3886605	-1.9114064999999998	-10.855388999999999	-11.892674000000001	-10.731019750000002
YGL067W	-8.4356375	-8.698677000000002	-7.0706065	-7.3398935000000005	-9.459165333333333	-7.955048000000001	-8.946415	-9.786251	-9.116014999999999	-8.2541738	-8.253192	-6.2228135	-9.2603925	-9.683755999999999	-9.544746666666667	-9.538856000000001	-8.0082245	-9.932008999999999	-5.441517	-9.509266	-9.578471	-9.5431755	-9.600304000000001	-9.064919	-5.884073	-56.055741499999996	-9.8691575	-9.962006	-9.840122	-8.3613075	-5.9521732499999995	-9.784974	-7.62307725
YGL068W					-9.019163	-7.979709	-9.555083	-10.355599	-10.369024000000001	-8.7666928	-10.254342000000001	-9.2758055	-8.5360195	-10.375862999999999	-10.346217000000001	-9.884019666666667	-9.901178999999999	-9.980658	-5.668700666666666	-9.2220005	-9.456985	-4.111663500000001	-6.704998	-10.275035	-7.6148835	-7.497719	-10.163079	-10.202988000000001	-10.299391499999999	-9.5986905	-7.7455875	-6.818691	-7.910987
YGL069C					-9.872210666666666	-7.214847333333334	-2.9068330000000002	-9.580539	-10.102754	-8.1594864	-7.6325785	-7.073941	-10.010277	-7.562759499999999	-8.544289666666666	-6.484717333333333	-8.8344395	-9.806550999999999	-6.865763333333334	-9.6204895	-9.32639125	-10.114476	-9.551343	-9.455661	-10.0158515	-9.8417875	-34.3485685	-9.770386	-9.5811465	-4.574684499999999	-8.75102925	-9.276078	-8.1690305
YGL070C	-9.1070645	-9.228326333333333	-9.0733255	-9.110821	-7.2346639999999995	-6.7022026666666665	-0.524139	-8.680498	-8.86533	-4.6966208	-7.0701605	-6.758133	-8.499653	-8.921335500000001	-9.083009000000002	-7.786828333333335	-6.532361	-7.166208999999999	-8.161453333333334	-8.869550499999999	-7.616247499999999	-8.6817145	-9.150708	-3.067132	-7.240384500000001	-7.1953445	-9.327297000000002	-9.18325	-8.3620845	-9.1405535	-7.5351247500000005	-9.406564	-8.39185725
YGL071W	-5.8230915	-5.029432333333333	-5.3193649999999995	-5.625852	-8.975369666666667	-8.46460177777778	-9.102444	-9.143262	-8.291147	-8.2562258	-7.0791935	-6.8883980000000005	-8.172801	-9.348069	-8.667312333333333	-7.232917333333333	-8.050969499999999	-9.346274000000001	-7.179316666666666	-9.409149500000002	-9.09430025	-7.194189	-6.417420999999999	-9.080875	-8.672630999999999	-7.0707165	-8.866566	-5.279287	-3.4592859999999996	-4.3292885	-8.58034875	-8.044427	-8.28560675
YGL072C	-6.732675	-6.674312333333333	-6.144601	-6.8336515																													
YGL073W					-8.458706333333334	-7.790404333333334	-8.169015	-10.366266	-8.268981	-8.9208134	-9.426070500000002	-6.432127	-9.395812	-10.326719	-6.725727999999999	-8.417567333333333	-7.736927	-7.077105	-6.7783636666666665	-9.750533	-9.94663875	-8.522329	-9.9793175	-9.007003	-10.199694	-7.8504915	-5.095438	-10.031174	-10.037142	-10.003499000000001	-9.650733500000001	-7.608689	-8.632099499999999
YGL074C					-10.073537333333332	-9.424849666666667	-9.641253	-10.220497	-7.594167	-6.7692818	-7.6949309999999995	-9.942745500000001	-8.076375	-6.615197	-9.268327333333334	-9.386038999999998	-8.8338495	-8.01377	-8.966078333333334	-9.602131	-8.834539	-8.4365	-9.753161	-8.382686	-10.027643000000001	-3.191913	-5.9319135	-9.061002	-9.092629	-10.214587	-9.5633105	-10.112455	-9.447137
YGL075C					-7.881597666666667	-8.605587444444446	-8.614119	-9.316765	-8.712249	-8.283069399999999	-3.3658375	-8.4347035	-9.286697499999999	-9.2398135	-9.211652666666668	-9.277108666666667	-9.322855	-9.37456	-9.058996666666665	-9.1769515	-9.1826475	-9.311023500000001	-8.352808	-9.287397	-9.327050999999999	-22.2874675	-7.993416000000001	-8.723916000000001	-8.472321	-9.290386	-7.8484852499999995	-8.769899	-7.3301845
YGL076C	-7.9966384999999995	-8.102162333333334	-8.052216999999999	-8.2868335	-6.7705883333333325	-5.987920888888889	-5.432393	-3.7566980000000005	-4.88336	-6.934035	-6.6055315	-7.72012	-7.4962565	-7.3569165000000005	-7.550497	-7.359443333333334	-7.4490739999999995	-7.710483	-7.24353	-6.8730005	-7.41191525	-6.9113325	-4.4755614999999995	-7.709328	-7.3341105	-5.181626	-4.0159685000000005	-7.580546000000001	-7.635587	-5.6793125	-6.6132095	-7.639183999999999	-6.5981672499999995
YGL077C	-5.961804000000001	-9.267967666666665	-8.3774785	-5.766646	-10.132098333333333	-8.749404222222223	-10.184351	-10.458952	-10.447814	-9.213273599999999	-9.5291625	-9.541175500000001	-8.245572	-6.55563	-9.918339666666666	-10.421773	-8.3437995	-9.13503	-9.556583666666667	-10.2591425	-9.90299675	-9.319768	-5.4468765	-8.993708	-10.330307000000001	-9.433811	-9.916425	-4.783836	-9.868841	-4.7682085	-9.625854749999998	-10.314161	-7.8134705
YGL078C	-5.840457	-6.1836676666666675	-8.0849215	-7.385161999999999	-8.515633666666666	-8.77744211111111	-9.48653	-9.574058	-9.18329	-9.128572199999999	-6.9780375	-1.034066	-8.4594	-9.3896445	-9.278030333333334	-8.350025	-7.1264085	-9.403757	-8.160489	-9.604694	-8.7346875	-9.619262500000001	-3.3718045	-9.567762	-9.563559	-5.3530395	-3.7175595	-9.157347999999999	-9.4746105	-9.500879000000001	-8.807414	-9.552266	-9.18080725
YGL079W	-6.5743005	-8.665566	-4.0819624999999995	-6.911706499999999	-9.561266999999999	-7.416218666666666	-9.606473	-9.553896	-8.90902	-9.2241822	-9.530558	-7.977137	-9.365366999999999	-9.592998999999999	-9.607777	-8.424184000000002	-8.8366195	-9.738055000000001	-5.337382333333333	-9.739238	-9.744006749999999	-9.7234835	-8.909519	-9.764744	-9.431221	-21.1941665	-7.822145000000001	-5.226091	-9.278174	-7.6862885	-8.57796475	-9.647256	-8.70977875
YGL080W	-8.593417500000001	-8.404885	-8.5067445	-7.917069999999999	-6.402681	-10.152135333333334	-10.533841	-9.347077	-10.471343	-6.6516992	-5.271782	-6.823043	-8.1635065	-10.3004025	-10.022784666666668	-9.446698666666668	-9.296983	-5.483732	-7.233411333333334	-10.341311000000001	-9.192909	-4.934583	-0.590968	-6.864871000000001	-9.974275500000001	-9.815909	-4.38505	-7.161422999999999	-4.130999	-8.341919	-7.1135105	-10.164515	-9.19548275
YGL081W	-7.839416	-7.9727	-6.244791	-6.217442500000001	-10.922963000000001	-11.05278333333333	-9.508869	-11.453016	-11.799203	-11.611239600000001	-10.138727	-10.830045	-9.255174	-11.934527	-9.755439666666668	-10.986592333333334	-10.4739845	-10.187439	-10.72381	-11.620917500000001	-11.8091965	-12.05125	-6.2609185	-11.910307000000001	-11.179658	-11.1276335	-4.3339935	-12.066221	-11.838968000000001	-12.048265	-9.40998025	-10.030565	-10.924529499999998
YGL082W	-7.984626500000001	-8.091199333333334	-6.0149555	-6.75873	-9.995259	-9.834599444444445	-7.196003999999999	-10.088405999999999	-9.385679	-9.9192822	-10.09508	-10.149679	-9.5958215	-10.2971485	-9.592971333333333	-9.710502666666667	-7.1966515	-10.314316999999999	-9.565930999999999	-10.160669500000001	-10.20570675	-10.121856000000001	-4.125466	-10.250829	-9.764595	-8.3991725	-10.236722499999999	-10.31452	-10.296276500000001	-10.274971	-10.07751275	-9.076825999999999	-9.965599999999998
