orf	hom | growth (relative abundance in pooled culture) | nicotinamide [20 mM], time [5 gen] | YPD | Simoneau A~Wurtele H, 2016	hom | growth (relative abundance in pooled culture) | nicotinamide [20 mM], time [20 gen] | YPD | Simoneau A~Wurtele H, 2016
YLR070C	-0.548933	-0.1303405
YLR072W	-1.41008	-4.21223
YLR073C	0.32177849999999997	1.1470345
YLR077W	0.08946350000000003	-0.4142104999999999
YLR079W	-1.99466	
YLR080W	0.09858521	-3.770925
YLR081W	-0.4243395	-1.048194
YLR082C	-0.8350655	0.09807850000000001
YLR083C	-0.083265	0.06627699999999997
YLR084C	-1.0491265	0.4892475
YLR085C	0.20035435000000001	-2.2225900000000003
YLR087C	-6.582375	-16.036749999999998
YLR089C	0.5096215	2.196905
YLR090W	0.1445406	0.524653
YLR091W	0.9479795	
YLR092W	0.47044150000000007	0.1269315
YLR093C	0.3797705	-3.086035
YLR094C	-1.18326	-6.545030000000001
YLR095C	-0.094699	-1.7619545
YLR096W	0.12463300000000001	-0.5839605
YLR097C	-0.1443085	1.959516
YLR098C	0.20623350000000001	0.7746329999999999
YLR099C	0.574786	-0.309212
YLR102C	-0.523547	-11.84075
YLR104W	-0.17958800000000003	-2.630445
YLR107W	0.39463585	-1.6928125
YLR108C	0.12059324999999999	-0.16493000000000002
YLR109W	0.635365	-0.34573
YLR110C	0.1430555	-1.7651400000000002
YLR111W	-0.407957	-0.618166
YLR112W	-0.813717	-1.6089600000000002
YLR113W	-1.1915399999999998	-0.1591765
YLR114C	0.1859776	0.6591035
YLR118C	-0.6870035	-0.96383
YLR119W	-0.961859	-1.4712049999999999
YLR120C	-0.8386675	-1.7793455
YLR121C	-0.5034230000000001	-0.75352
YLR122C	-0.1604465	1.264106
YLR123C	-0.3475575	0.29076124999999997
YLR124W	0.39684699999999995	-1.957509
YLR125W	0.42352500000000004	0.6483405
YLR126C	0.2092615	2.417675
YLR128W	-0.24053495000000003	-0.05939579999999999
YLR130C	-0.6870255	-1.242028
YLR131C	-0.7880425	-0.8913139999999999
YLR133W	-0.14942024999999998	-3.44413
YLR134W	-0.4567055	0.5160205
YLR135W	-23.69755	-49.7005
YLR136C	0.10053285	1.404297
YLR137W	-0.5596575	0.1434216
YLR138W	0.16527185	2.557441
YLR139C	-1.19593	
YLR142W	0.17171999999999998	0.7488935000000001
YLR143W	2.367895	2.74962
YLR144C	0.81546	0.12113499999999999
YLR146C	0.36616285	1.093719
YLR148W	1.6411755	0.10326850000000001
YLR149C	1.0144245	
YLR150W	1.298135	0.835855
YLR151C	1.044775	0.4039075
YLR152C	-0.107066	1.07865
YLR154C	-0.017558500000000005	-0.783462
YLR164W	0.6679515	2.30401
YLR165C	0.5341359999999999	0.9183167000000001
YLR168C	1.306605	1.79409
YLR169W	-0.3332379	-1.407068
YLR170C	0.5635293	-1.1262665
YLR171W	0.27467265	-1.0580495
YLR172C	1.776135	3.176135
YLR173W	-0.962795	-0.016712999999999978
YLR174W	0.6483639999999999	-1.958325
YLR176C	1.0446659999999999	2.197905
YLR177W	-1.113882	0.306341
YLR178C	-0.263948	-1.89434
YLR179C	-0.7433275	0.6978615
YLR180W	0.005476500000000023	-1.044672
YLR181C	0.5115729999999999	0.53780055
YLR182W	0.814683	-0.835846
YLR183C	0.33347679999999996	1.8664749999999999
YLR184W	-0.023964999999999986	
YLR185W	-0.2869205	
YLR187W	0.02496799999999999	2.16043
YLR188W	-1.038363	-1.3293575
YLR189C	0.0422255	1.169398
YLR190W	0.4695175	-0.3432455
YLR191W	-0.274067	-1.640495
YLR192C	1.222316	
YLR193C	1.34517	1.73903
YLR194C	0.820133	-3.49016
YLR199C	-0.1833459	2.942135
YLR200W	-0.4547665	0.18058000000000018
YLR201C	0.257878	1.4653075
YLR202C	-0.5792565000000001	-2.0590045000000003
YLR203C	-1.0172905	0.42283000000000004
YLR204W	-5.801254999999999	-25.6015
YLR205C	-0.5648175	1.5030299999999999
YLR206W	-1.3019720000000001	0.7319615
YLR207W	0.07481404	-0.8403695
YLR209C	-0.8361985	-0.350051
YLR210W	-1.271875	0.6510745
YLR211C	-1.0426305	1.870596
YLR213C	-0.07859850000000002	0.6472855
YLR214W	0.8430555	0.306766
YLR216C	-0.0649656	0.9117409999999999
YLR217W	-0.2710495	1.761742
YLR218C	-0.39299346	-0.12176250000000002
YLR219W	-0.9214445	0.9770935000000001
YLR220W	-1.0277945000000002	-1.60094
YLR221C	0.15380149999999998	0.687114
YLR224W	0.2751745	1.442065
YLR225C	-0.4392125	-0.38683999999999985
YLR226W	1.404	
YLR227C	-0.996418	0.5741455000000001
YLR228C	0.02974500000000002	-0.713232
YLR231C	-0.7012845000000001	-0.37792485
YLR232W	-1.0018335	-7.69758
YLR233C	-0.25101000000000007	
YLR236C	-0.6147905	2.69596
YLR237W	-1.1550150000000001	-0.048534999999999995
YLR238W	-0.7614705	-0.6659649999999999
YLR239C	-1.087854	
YLR240W	1.156855	
YLR241W	0.5191715	5.86848
YLR244C	1.34045	
YLR246W	0.109985	0.601279
YLR247C	0.1206807	1.852265
YLR248W	0.6168905	0.5141735000000001
YLR250W	-0.5558665	0.4969525
YLR252W	-3.435525	-17.169800000000002
YLR253W	-0.06906495	-0.431316
YLR254C	-0.2695925	0.9995025
YLR255C	-0.26762155000000004	1.121483
YLR257W	0.443186	1.03212925
YLR258W	-0.6097405	0.24674000000000001
YLR260W	0.8808355000000001	
YLR261C	-0.7323774999999999	
YLR262C	-0.9208455	
YLR262C-A	0.3561275	-0.0686477
YLR263W	-0.647895	1.53197
YLR264W	-1.7622895	-2.9588200000000002
YLR265C	-0.476931	0.3290239999999999
YLR266C	-0.6987765	-3.7359600000000004
YLR267W	-0.6808027999999999	2.6114
YLR268W	-4.40949	-7.96448
YLR269C	-0.5801095000000001	0.15134950000000003
YLR270W	0.757344	
YLR271W	-0.952992	-1.6579804999999999
YLR273C	0.50766515	0.2378865
YLR278C	-0.767791	-0.4761200000000001
YLR279W	-0.6717535	0.9258689999999999
YLR280C	-0.7931535000000001	-0.7592145
YLR281C	-1.1375435	-2.612145
YLR282C	-0.6194620000000001	-0.33242190000000005
YLR283W	0.18571100000000001	0.24662365
YLR284C	0.138664	-2.1569035000000003
YLR285W	0.16240135	-1.0177094500000001
YLR286C	-0.425106	0.7188005000000002
YLR287C	-0.9040555	1.595131
YLR287C-A	0.1724195	0.012161499999999999
YLR288C	1.1228375	0.8498915
YLR289W	0.6881145	2.262885
YLR290C	-0.8969955000000001	-1.134502
YLR292C	0.8685755	1.9491999999999998
YLR294C	0.3454855	-1.0310365
YLR295C	0.48012400000000005	
YLR296W	-1.0334059999999998	-1.813045
YLR297W	0.3321235	-0.87668015
YLR299W	-0.3058305	0.24339500000000003
YLR300W	-1.030236	-0.4894615
YLR303W	0.524888	-0.07100499999999998
YLR304C	-0.5237840500000001	-0.566979
YLR306W	-0.7667175	13.538
YLR307W	-1.132377	-0.4728585
YLR308W	0.5006655	0.38851019999999997
YLR309C	-0.125105	1.427645
YLR311C	-1.110794	0.97505245
YLR312C	0.6708595	-1.374015
YLR312W-A	0.5888935	
YLR313C	-1.16391	-1.494305
YLR315W	-1.43058	
YLR318W	-1.315693	-2.6045990000000003
YLR319C	0.369726	7.44251
YLR320W	0.8453315	
YLR322W	-0.06576599999999999	
YLR324W	-0.529067	2.750645
YLR325C	-0.3848095	-0.7279475
YLR326W	0.45009055	0.5418795
YLR327C	-0.8663495000000001	-0.5556115
YLR328W	-1.78493	-0.946028
YLR329W	-0.817884	1.594024
YLR330W	0.296925	-0.003489999999999993
YLR331C	-0.6846685	-0.714911
YLR332W	-0.3893585	-3.8950899999999997
YLR334C	-1.897687	-4.04031
YLR335W	0.096497	4.68403
YLR337C	0.7327	
YLR338W	0.672659	
YLR341W	-1.0087925	-1.672994
YLR342W	1.446234	
YLR343W	-0.2339365	0.5792625
YLR344W	-0.9262925	-4.737965
YLR345W	-0.446558	0.3639424
YLR346C	-0.2931535	0.8837849999999999
YLR348C	0.0212102	0.7114510000000001
YLR349W	-0.8661355	-0.6772774999999999
YLR350W	-0.17642515	1.3629449999999999
YLR351C	-0.5208699999999999	0.3889865
YLR352W	0.013966	4.50465
YLR353W	-0.1476385	-3.952895
YLR354C	-0.937744	-0.21613500000000002
YLR356W	-0.26155185000000003	-0.687625
YLR357W	2.3133	
YLR358C	1.0880755	1.269953
YLR360W	-1.0490715	-2.81630865
YLR361C	0.027094000000000007	-0.6840284999999999
YLR363C	-1.540305	-4.293755
YLR364W	-0.3729005	1.9526649999999999
YLR365W	-0.33621650000000003	0.5854605
YLR366W	-1.2612299999999999	1.3292035
YLR367W	-0.731068	1.0229585
YLR368W	-0.11448500000000006	
YLR369W	-0.388874	
YLR370C	-1.1360735	
YLR371W	0.7962485	
YLR372W	1.2231065	
YLR373C	0.819988	
YLR374C	-0.342154	
YLR375W	-0.71964211	-6.014206000000001
YLR376C	-0.686147	-2.9227
YLR377C	-1.1108245	0.3725325
YLR380W	-1.28138	-0.700345
YLR381W	-0.369247	-2.34418
YLR382C	0.742043	
YLR384C	0.2010265	-2.482335
YLR385C	-0.75246	1.8719674999999998
YLR386W	-0.015226499999999976	
YLR387C	-1.26312	-1.119133
YLR388W	-1.004979	
YLR389C	-0.3192855	2.9560750000000002
YLR390W	-1.4482125	-1.6851405
YLR390W-A	-0.9457884999999999	-0.197462825
YLR392C	-0.07735605	-0.09947349999999999
YLR393W	0.03363000000000005	0.24841300000000005
YLR394W	-1.1072549999999999	1.414418
YLR395C	-1.5014395	-0.528035
YLR396C	0.5058055	-1.0056585
YLR398C	-1.171568	-1.893865
YLR400W	-0.39638300000000004	3.874555
YLR401C	-0.20863995000000002	0.407295
YLR402W	-0.0433809	-0.5363625
YLR403W	0.89432	
YLR404W	-0.4276815	-2.9552739999999997
YLR405W	-0.07065189999999999	1.5546799999999998
YLR406C	0.24658200000000002	0.4572236
YLR407W	-1.386505	-2.47181
YLR408C	-0.45733	-1.1259899999999998
YLR410W	-1.689105	-5.384865
YLR412W	-0.14966010000000002	1.611935
YLR413W	-0.278884	-1.2558340000000001
YLR414C	-0.2598155	-0.26578499999999994
YLR415C	0.24114525	-1.872955
YLR416C	-0.5420039999999999	-1.72163235
YLR417W	-0.6237174	0.5389995
YLR418C	0.7423875	3.0762349999999996
YLR420W	-1.194385	-0.8775900000000001
YLR421C	-4.273825	-21.14895
YLR422W	1.057731	1.5926900000000002
YLR423C	-2.0375300000000003	
YLR425W	-0.20200769999999998	
YLR426W	-0.86244375	-1.853088
YLR427W	-0.004505500000000023	-0.49819
YLR428C	0.12535999999999992	0.335876
YLR429W	-1.001006	0.7882015
YLR431C	-0.45420099999999997	1.738225
YLR432W	-0.7969305	2.16741
YLR433C	0.657369	0.373966
YLR434C	-0.287313	2.366105
YLR435W	0.5131625	
YLR436C	-0.30961429999999995	-0.2871995
YLR437C	-0.927247	0.6867765
YLR438W	-1.6664850000000002	-0.11503000000000002
YLR439W	0.9689505	
YLR441C	-1.548645	-1.3875700000000002
YLR443W	-0.005354000000000005	1.32345
YLR444C	-0.0592085	1.630935
YLR445W	-0.16661235	1.741409
YLR446W	0.8738865	0.71202355
YLR447C	0.03223200000000001	
YLR448W	-0.02852650000000001	
YLR449W	-0.37758400000000003	0.04224499999999998
YLR450W	0.48065	-0.8937755
YLR451W	-1.563745	-0.2128517
YLR452C	0.0854615	1.40662
YLR453C	-1.68827	-0.5667047
YLR454W	0.4563105	1.7440225
YLR455W	-0.178935	0.2472225
YLR456W	-0.6545890000000001	-0.408792
YLR460C	-0.20611565	-0.219814
YLR461W	-0.4230062	0.909316915
YML001W	0.815652	1.082115
YML002W	1.2747495	0.8397749999999999
YML003W	-1.31338	-1.98841
YML004C	0.22250499999999995	0.2398505
YML005W	-0.2511795	2.954065
YML006C	-0.1429285	-1.84996
YML007W	-0.4450200000000001	-2.1790900000000004
YML008C	-0.8481245	
YML009C	-0.10217120000000002	-0.0466645
YML009C-A	-1.8166699999999998	
YML009W-B	0.5201715	2.056045
YML011C	-0.25330450000000004	1.75192
YML012C-A	-1.2857444999999998	
YML012W	0.3759515	-0.20719500000000002
YML013W	0.5900395	0.641737
YML014W	0.33261050000000003	2.6588849999999997
YML016C	0.6266345	-1.2460225
YML017W	-0.447438	-11.541129999999999
YML018C	0.8494185000000001	-0.45703499999999997
YML019W	0.3864185	0.872692
YML020W	-0.482438805	-0.8536549999999999
YML021C	-0.14660499999999999	1.5587849999999999
YML022W	-0.010645000000000016	-5.6621950000000005
YML024W	-0.9304625	
YML026C	0.0351375	-0.49805699999999997
YML027W	1.256667	3.549845
YML028W	-3.34286	-15.80725
YML029W	0.667227	-3.7209700000000003
YML030W	1.3760735	5.77287
YML032C	-0.48422699999999996	
YML034C-A	0.2710845	1.013145
YML034W	-0.8257687499999999	3.0083275
YML035C	0.5688035	0.28380799999999995
YML036W	2.012165	
YML037C	-0.13848499999999997	1.1903629999999998
YML038C	0.016291999999999973	2.0892150000000003
YML041C	1.435485	-1.7877735000000001
YML042W	-0.35183255	1.5448849999999998
YML047C	0.1339335	2.62317
YML047W-A	0.636881	-2.8060099999999997
YML048W	-0.4199395	-0.2141595
YML050W	-0.09397900000000003	-1.08275091
YML051W	0.1588331	-1.4051550000000002
YML052W	-0.6709529999999999	-1.1760325
YML053C	-1.0356830000000001	-0.42943
YML054C	-1.1801249999999999	2.36123
YML055W	1.1380185	-0.605329
YML056C	-0.7868525	4.42576
YML057C-A	-0.13971350000000002	0.05772099999999997
YML057W	-0.0073674	-0.8358218500000001
YML058W	-0.11823349999999999	-1.1267015
YML059C	0.5369515	0.608481
YML060W	-0.1610877	0.931492
YML061C	-8.280235000000001	
YML062C	0.3245285	0.9252665
YML063W	-0.3586585	
YML066C	-1.6164800000000001	-16.63225
YML067C	-0.8851829999999999	0.47774399999999995
YML068W	-0.32648	1.8087
YML070W	0.6120075	0.20133085
YML071C	0.2892215	-4.989965
YML072C	0.35497535	1.2244745
YML073C	-6.375445	-1.6029849999999999
YML074C	-0.25879499999999994	0.34964649999999997
YML075C	-1.53898	-5.64992
YML076C	-0.04258249999999997	0.83224
YML078W	-0.052239000000000035	-0.6216214999999999
YML079W	0.5073540000000001	0.7167705
YML080W	0.3620295	-3.0349199999999996
YML081C-A	-0.331666	1.2341925
YML081W	-0.5384614999999999	1.839175
YML082W	1.324881	1.634535
YML083C	-0.232196	-1.2215561
YML084W	-0.28498100000000004	1.6765599999999998
YML086C	-1.2150150000000002	1.1262935
YML087C	-1.15183	0.6550614
YML088W	1.3002315	3.0846299999999998
YML089C	0.07065500000000001	-1.82893
YML090W	-0.37379595	1.1040355
YML094C-A	-0.0022504999999999886	0.15056999999999998
YML094W	0.8653489999999999	
YML095C	0.3986805	-0.1358905
YML096W	-0.8009620000000001	2.02621
YML097C	1.736875	1.492825
YML099C	0.924974	-2.298875
YML100W	-0.9525604999999999	0.9461630000000001
YML100W-A	0.08803549999999999	-2.108485
YML101C	0.749877	2.98663
YML101C-A	0.6632865	2.623945
YML102W	0.6642602	5.341480000000001
YML103C	0.337607	0.7800005
YML104C	0.381573	2.04235
YML106W	-0.2961665	-5.41982
YML107C	0.7129515	1.7480700000000002
YML108W	1.12551	1.89884
YML109W	-0.642011	-1.7239749999999998
YML110C	0.4832665	-2.350065
YML111W	-0.1939495	-2.878924
YML112W	2.056495	1.6930985
YML113W	0.557195	2.30106
YML115C	1.5686900000000001	
YML116W	0.0980405	3.108645
YML116W-A	0.05825999999999998	0.68647
YML117W	0.3103225	-2.86062
YML118W	0.4396915	1.484415
YML119W	-0.21626050000000002	-1.6206795
YML120C	1.195076	2.7138549999999997
YML121W	0.19596750000000002	0.3597545
YML122C	0.6829095000000001	1.432035
YML123C	0.260554	3.5042549999999997
YML124C	1.313135	2.852635
YML128C	0.8718315000000001	2.391545
YML129C	-0.49455499999999997	3.0074899999999998
YML131W	0.2441952	-4.397015
YMR002W	0.7825525	0.39319149999999997
YMR003W	1.452755	0.34753150000000005
YMR004W	0.22505000000000003	0.500595
YMR006C	0.28325849999999997	-0.12831000000000004
YMR007W	-0.37309034999999996	1.292928
YMR008C	-0.617693	-1.322492
YMR009W	0.849815	-0.2561655
YMR010W	1.0696599999999998	-1.82451
YMR011W	0.46573699999999996	-1.01573
YMR012W	-1.4726234999999999	-1.207054
YMR015C	-0.412037	-7.57263
YMR016C	0.37852050000000004	-0.48485449999999997
YMR017W	0.9821880000000001	-2.0185715
YMR018W	0.6372344999999999	-2.0263400000000003
YMR019W	0.18409094999999998	0.003275000000000028
YMR020W	0.2406595	-2.039472
YMR021C	-3.039185	
YMR022W	-0.410764	-1.2736299999999998
YMR023C	0.95767	0.19187500000000002
YMR025W	0.8582345	2.035
YMR026C	-0.644188	-0.3713504999999999
YMR027W	0.027670550000000002	-0.414473765
YMR029C	0.45743400000000006	2.163715
YMR030W	0.489946	-0.41713199999999995
YMR031C	-0.9466845	0.763071
YMR031W-A	-2.3237550000000002	-14.0201
YMR034C	-0.5689795	0.8933315
YMR035W	-0.4314285	-4.93246
YMR036C	-0.23512275	1.5120995
YMR037C	-0.5497655	1.80973
YMR038C	-6.67976	
YMR039C	0.34758100000000003	3.35504
YMR040W	-0.9999979999999999	0.2662395
YMR041C	-1.176741	1.811098
YMR042W	0.77791	0.2734509
YMR044W	0.5541320000000001	-2.568335
YMR048W	-0.49458605	-12.319305
YMR052C-A	0.30684350000000005	-1.0758185
YMR052W	0.16163450000000001	-0.83578
YMR053C	0.5181910000000001	-1.3814374999999999
YMR054W	0.1132118	-0.317333
YMR055C	0.4413415	-3.33792
YMR056C	0.2762649999999999	-0.4424835
YMR057C	0.30828599999999995	-0.21245395
YMR058W	1.248485	-1.266302
YMR060C	0.053808999999999996	
YMR062C	-1.038564	-1.8691330000000002
YMR063W	1.443865	1.6075225
YMR064W	0.5562335	3.4569150000000004
YMR065W	-1.1545345	-0.024453000000000003
YMR066W	-0.17301814999999998	
YMR067C	1.37257	3.185445
YMR068W	-0.1330615	-0.22891499999999998
YMR069W	0.1753505	1.1590305
YMR070W	0.45388649999999997	4.296799999999999
YMR071C	-0.054875499999999994	0.912423
YMR072W	-0.141187	3.6402099999999997
YMR073C	-6.90709	-16.6784
YMR074C	-0.2597275	-0.6816
YMR075C-A	0.1282485	2.515025
YMR075W	0.07470650000000001	0.9667835
YMR077C	-1.398395	0.5897469
YMR078C	0.1891923	1.677726
YMR080C	-1.060105	-4.18247
YMR081C	-0.4251515	1.35058
YMR082C	-0.17682950000000003	2.4518050000000002
YMR083W	0.630272	0.40859049999999997
YMR084W	-0.1040685	-0.33080149999999997
YMR085W	-0.05063899999999999	1.24698
YMR086C-A	0.7871175	1.3855365
YMR086W	0.26601600000000003	1.021088
YMR087W	-0.1161335	0.9775485
YMR088C	-0.7747515	1.7408195
YMR089C	0.9194245000000001	
YMR090W	-0.8165875	-2.375245
YMR091C	-0.48047249999999997	
YMR092C	0.6915585	1.6172149999999998
YMR095C	-0.4797895	0.9288460000000001
YMR096W	-0.4387355	-0.1251049999999999
YMR097C	0.9704484999999999	
YMR098C	0.7240359999999999	6.804225000000001
YMR099C	-0.20702249999999997	-5.01917
YMR100W	1.201989	4.02727
YMR101C	0.03498450000000003	-1.1222499999999997
YMR102C	-0.0200525	-1.3229955
YMR103C	0.6859299999999999	1.20184
YMR104C	-0.47182650000000004	2.463825
YMR105C	0.5243686000000001	-0.123197
YMR106C	-3.476105	-83.52135
YMR107W	-0.4112	2.00179
YMR109W	-0.236646	-1.1977165
YMR110C	-2.783045	-23.82885
YMR111C	0.2090975	-11.343575000000001
YMR114C	-0.11395950000000002	2.88354
YMR115W	0.1071286	1.61564
YMR116C	-1.100328	
YMR118C	-0.6764760000000001	0.9920675
YMR119W	1.14309	-0.08678000000000008
YMR119W-A	0.3242695	-3.555115
YMR120C	0.8407635	0.176543
YMR121C	-0.716002	-1.2887205
YMR122C	0.217287	0.811159
YMR123W	1.6539549999999998	1.53322
YMR124W	0.21385600000000002	-2.358365
YMR125W	1.5737649999999999	
YMR126C	0.349919	-1.036099
YMR127C	1.74627	3.9724000000000004
YMR129W	0.7743709999999999	0.6759845
YMR130W	-0.5124385	0.1032005
YMR132C	0.11517975	-1.454285
YMR133W	-0.5821625	1.367837
YMR135C	-0.7537285	-1.823107
YMR135W-A	-0.329054	-1.6398725
YMR136W	0.054591	1.263816
YMR137C	0.10586499999999999	0.611589
YMR138W	0.51676	3.7215949999999998
YMR139W	-0.60473895	0.09750150000000002
YMR140W	0.1862645	3.6852400000000003
YMR141C	-1.124755	1.3398210000000002
YMR142C	1.327515	
YMR143W	-0.620367	0.11163590000000001
YMR144W	1.0402855	4.043455
YMR145C	-0.9343365	0.647213
YMR147W	-0.888165	-0.08056100000000002
YMR148W	-0.42523999999999995	3.22712
YMR150C	0.097736	2.061635
YMR151W	-0.042326550000000004	4.1770700000000005
YMR152W	0.8920485	-1.9074479999999998
YMR153C-A	-0.0002319999999999961	0.02617449999999999
YMR153W	-0.25852	0.9974390000000001
YMR154C	-1.280583	0.365213
YMR155W	0.6761425	-1.667325
YMR156C	0.976285	1.0487644999999999
YMR157C	-0.882679	-0.6994635
YMR158C-A	1.468855	2.06803
YMR158W	0.3380585	
YMR158W-B	0.251753	-0.6903765000000001
YMR159C	0.466615	0.6886295
YMR160W	-0.3415855	-1.4826749999999997
YMR161W	-0.8768051	-3.7614599999999996
YMR162C	0.1770528	-0.6374095
YMR163C	1.051243	0.6554395
YMR164C	0.589451	-0.11971099999999998
YMR165C	-0.2077325	
YMR166C	0.15664735	-0.41952199999999995
YMR167W	1.012162	0.6065997
YMR169C	-0.74554425	0.573803125
YMR170C	-0.06837749999999998	3.432665
YMR171C	0.408458	5.41881
YMR172C-A	0.63219	0.3517495
YMR172W	0.02499800000000002	0.7527505000000001
YMR173W	-0.12427099999999996	-0.34990855000000004
YMR173W-A	0.15139349999999996	0.5261255
YMR174C	0.297504125	1.1239075
YMR175W	0.3824968875	0.596966
YMR176W	-0.12428099999999997	1.74266
YMR177W	-1.4841415	1.4780179999999998
YMR178W	-0.42376349999999996	0.826075
YMR179W	-1.0386175	
YMR180C	0.5019495	-0.10269
YMR181C	-0.058819605000000004	-4.266585
YMR182C	-0.2756947	1.3223003
YMR183C	0.058577500000000005	-0.6852564999999999
YMR184W	0.6101135	-0.49767350000000005
YMR186W	-0.041305999999999995	-1.235797
YMR187C	1.3727545	0.956186
YMR188C	1.1327725	
YMR189W	-0.05348925	-0.46252899999999997
YMR190C	-3.6039950000000003	-2.418235
YMR191W	0.6436545	1.507895
YMR192W	1.0897350000000001	0.40677450000000004
YMR193C-A	1.570505	3.39384
YMR193W	0.6257885	
YMR194C-A	0.185591	-1.187003
YMR194W	0.771906	2.09491
YMR195W	0.7919775	0.5885085
YMR196W	-0.527184	-1.7222575
YMR199W	1.59137	-1.2280294999999999
YMR201C	-0.818596	-0.40871
YMR202W	-0.8963235	
YMR204C	0.6581855000000001	-0.43886600000000003
YMR205C	1.71799945	
YMR206W	-0.25852949999999997	1.1155089999999999
YMR207C	-0.6439954999999999	0.42807300000000004
YMR209C	-0.4612215	-0.24212050000000002
YMR210W	0.136015	0.5389885000000001
YMR214W	-0.27135394999999995	-10.052265
YMR215W	-0.9578234999999999	-0.10752800000000001
YMR216C	0.16883900000000002	2.425825
YMR219W	-1.6189	
YMR221C	0.9019615	0.7611144999999999
YMR222C	0.44347800000000004	0.5033765
YMR223W	-1.59625	-10.39955
YMR224C	-0.686807	
YMR225C	-0.92572915	-0.47838300000000006
YMR226C	0.44334799999999996	1.4331735
YMR228W	0.7546444999999999	
YMR230W	0.960572	2.484285
YMR232W	0.8591059999999999	-1.7560749999999998
YMR233W	0.41162849999999995	0.014844999999999997
YMR234W	-0.38848249999999995	-1.32661
YMR237W	0.596105	-2.1172050000000002
YMR238W	0.7883405	1.2202465
YMR241W	-0.913381	-0.9205549999999999
YMR242C	0.05659149999999999	-3.464375
YMR243C	0.144684	-3.0757155
YMR244C-A	0.23132009999999997	0.4180103
YMR244W	0.14640599999999998	0.4644565
YMR245W	-1.3056632000000001	-0.56639
YMR246W	0.4884895	-0.019247499999999973
YMR247C	-0.37182755	-1.7371349999999999
YMR250W	0.404474	3.13143
YMR251W	0.34666949999999996	-0.1346965
YMR251W-A	0.08085950000000003	-0.5215405
YMR252C	-0.51709865	-0.210656
YMR253C	0.09754650000000004	0.566281
YMR254C	0.19762500000000002	2.8815
YMR255W	0.348931	1.320931
YMR256C	1.181765	3.832655
YMR257C	0.8837768	
YMR258C	0.188536	0.6214095
YMR259C	0.6845755	1.625525
YMR261C	1.36257	2.7818300000000002
YMR262W	0.42656749999999993	0.7250705
YMR263W	2.253435	1.02803
YMR264W	0.2996785	-2.393255
YMR265C	0.11995950000000002	-0.15649000000000002
YMR267W	0.7247215	
YMR269W	-0.2571195	
YMR271C	2.6637250000000003	2.2054115
YMR272C	1.0908600000000002	0.0873875
YMR273C	-0.6895525	-0.9231815
YMR274C	1.028515	-0.5802735000000001
YMR275C	0.628951	-0.016700000000000048
YMR276W	1.0558715	1.9557
YMR278W	-1.1062375	0.2388788
YMR279C	0.6330075	0.24026699999999998
YMR280C	1.152055	-0.12172034999999999
YMR282C	1.1889295	
YMR283C	0.10766099999999999	-5.2918400000000005
YMR284W	-4.760035	-20.5424
YMR285C	1.144148	1.526886
YMR286W	-0.025173650000000006	3.20615
YMR287C	0.7732325	
YMR289W	0.45123499999999994	-1.0732840000000001
YMR291W	0.4231875	-0.35883750000000003
YMR292W	0.9545255	-1.5222645
YMR293C	1.765815	
YMR294W	0.5217775	-1.077524
YMR294W-A	0.9741035	-3.008415
YMR295C	1.20851	0.28890064
YMR297W	0.5502535	-0.10224205
YMR299C	0.13479199999999997	0.3822075
YMR300C	0.11541599999999999	-4.881673500000001
YMR302C	-0.639189	-0.31026750000000003
YMR303C	-0.002485000000000001	-1.336274
YMR304C-A	0.31548350000000003	0.9892715000000001
YMR304W	-0.8652694999999999	0.567824
YMR305C	-2.684595	-19.031100000000002
YMR306C-A	0.43752815	2.336035
YMR306W	0.017345	0.11088350000000002
YMR307W	2.5365200000000003	
YMR310C	0.7259015	-1.74925
YMR311C	-0.9796119999999999	-8.92817
YMR312W	0.9118025	
YMR313C	1.078215	0.6094625
YMR315W	0.0442515	0.012158000000000002
YMR316C-A	0.06205849999999996	0.2936125
YMR316C-B	0.474796	-4.0678
YMR316W	0.8204815000000001	1.90212
YMR317W	0.5101095	-0.79928
YMR318C	0.26998500000000003	-0.39796149999999997
YMR319C	0.672514	-1.3858305000000002
YMR320W	-0.7339095	-0.24106899999999998
YMR322C	-0.6012545	-0.38964249999999995
YMR326C	-0.031686500000000006	0.4144785
YNL001W	-0.7584365	-0.5826325
YNL003C	-1.1128395	
YNL004W	-0.10124414999999999	0.006454650000000001
YNL005C	-0.745109	
YNL009W	-0.2166205	-1.593803
YNL010W	0.1887685	-2.1436450000000002
YNL011C	0.4851995	2.4767099999999997
YNL012W	-0.7227355	-1.9467255
YNL013C	-1.129116	-0.255905
YNL014W	0.008117349999999999	0.015471000000000013
YNL016W	-0.287411	1.641475
YNL020C	0.1794325	-0.6478980000000001
YNL022C	-0.29220999999999997	-0.3436945
YNL023C	-1.104195	-1.365235
YNL024C	0.033302000000000005	0.273967
YNL025C	-0.7166809999999999	0.14536549999999998
YNL027W	0.5897384999999999	0.12938270000000002
YNL031C	-3.38257	-10.26794
YNL032W	0.3683745	3.732805
YNL034W	0.3526752	0.265189
YNL035C	0.07612799999999997	-0.351735
YNL041C	-0.16114849999999997	-2.95297
YNL042W	0.09307950000000001	0.47195999999999994
YNL043C	0.30625	0.497165
YNL044W	0.33934949999999997	1.2109435
YNL045W	-0.8065201000000001	-1.5769449999999998
