orf	hom | growth (relative abundance in pooled culture) | nicotinamide [20 mM], time [5 gen] | YPD | Simoneau A~Wurtele H, 2016	hom | growth (relative abundance in pooled culture) | nicotinamide [20 mM], time [20 gen] | YPD | Simoneau A~Wurtele H, 2016
YBR157C	-0.7459721045193675	-0.14078693822335864
YBR158W	0.673995055040495	0.09608817733307226
YBR159W	0.47889638709569987	0.07819762004114512
YBR161W	-0.5569556822624746	0.29372254209333004
YBR162C	1.809346742511222	0.18828982919458628
YBR162W-A	-0.12504153749963945	-0.2658564074716803
YBR163W	0.34478792171747286	
YBR164C	0.4025811642852945	0.06185884532244243
YBR165W	0.25568515822888327	0.2666740937354483
YBR168W	1.76131494775703	
YBR169C	-0.6204608728750297	-0.444481032380145
YBR170C	-0.2724708833370255	-2.747109840564331
YBR171W	1.588309836410586	
YBR172C	-0.6843419198713554	0.11515760999438042
YBR173C	0.4279958118359854	-0.017701067949448524
YBR174C	0.6899091735094977	0.28395735159466395
YBR175W	0.9960987165079709	0.386618612623064
YBR176W	-0.3353714540102731	-0.2446558954158497
YBR177C	0.268194462560174	0.010044334292501301
YBR180W	-0.4701503890241679	-0.3672196379858371
YBR181C	-0.07981865989064257	-0.5349987247330797
YBR182C	0.0013475475643577712	0.09145230468059601
YBR183W	0.2357365485906093	0.49211240117633087
YBR184W	0.7298388900387949	0.37182908526173764
YBR185C	-0.8860549332582779	-0.1235308878396768
YBR186W	-0.8219998549215717	-0.3412018701073049
YBR187W	-1.2465794552579967	-0.2692366568568275
YBR188C	-1.1830879476992306	0.11278026895133726
YBR189W	-0.889423530062992	
YBR191W	-1.8891442131046485	
YBR194W	1.5661133575920148	
YBR195C	-0.25719259927378674	-1.349739198053717
YBR197C	0.38007908301225146	0.019121213688399686
YBR199W	-0.0815153158009529	0.1394903812305774
YBR200W	0.5901374764242568	
YBR201W	-0.43327584184872725	-0.011171273821334133
YBR203W	0.2568392382969111	0.15249142904813115
YBR204C	0.5682584872131368	0.055446132071678096
YBR205W	-1.033861418265727	-0.06943507435250305
YBR206W	-1.206464162311684	-0.33401856647579264
YBR207W	-0.420979052446599	-0.04442581533835745
YBR208C	-0.17932343052813754	-1.2524698801859564
YBR210W	0.4160821906994963	-0.15776464495433243
YBR212W	-0.09283633242974294	-0.20660000079371757
YBR213W	-0.6802318725894424	-0.35409494077714504
YBR214W	-0.8961303643968253	-0.8173807458130092
YBR215W	0.949756351301307	-0.7918234653221649
YBR216C	-0.16448507802399123	-0.5732162969840723
YBR217W	0.9130917534824434	-0.3032181138997605
YBR218C	0.28193652451878004	-0.05369571684996582
YBR219C	-0.2624420601004474	-0.7652762982797092
YBR220C	-0.28073660233332975	0.029719337830260904
YBR221C	-0.9161550860218012	0.24883873500676007
YBR222C	0.6413416016803747	-0.3853655145610879
YBR223C	-1.5658820673362062	-0.5258919989324239
YBR224W	0.34424701349737097	-0.09341966826308438
YBR225W	-0.9490393126359838	-0.0648816653573415
YBR226C	-0.2760113735049656	-0.3785581603924367
YBR227C	0.2018072787432811	-1.2596422362944881
YBR228W	0.12490081973055564	-0.37932229749648033
YBR229C	-0.003853723257239206	-0.9661276214770775
YBR230C	-0.8463988778047635	-0.3490846628387334
YBR231C	-0.23536684569381514	-1.7004632632258923
YBR232C	-0.15286256385686608	-0.43171874427694323
YBR233W	0.38201087365001957	-0.8378751772077185
YBR235W	-0.09834504436616469	-0.43308535237987844
YBR238C	-0.4169562346325918	0.6844488562364981
YBR239C	-0.24910920696922279	-0.7215056814246369
YBR240C	-0.07225958510346123	-0.36236868799214306
YBR241C	-0.041649738586292305	0.023403193255893587
YBR242W	-0.7905416590694759	-0.32665457109655904
YBR244W	0.6094784729552069	0.44276327232161355
YBR245C	-0.26834501502416874	-1.4697298117749351
YBR246W	0.6434192878791696	0.552629155842067
YBR248C	0.2646449928881848	-0.15686598007842026
YBR249C	-0.5813829264441066	-0.2897338769889697
YBR250W	0.41041056490389755	-0.18997347907625198
YBR251W	-0.04057040219958768	
YBR255W	0.5347895238471838	0.09281774888898274
YBR258C	-0.9849581840233393	-0.19214148043248994
YBR259W	-0.03888020298028413	-0.19166873181906383
YBR260C	0.2878304999384524	0.10244096730015345
YBR261C	-0.4129552241855609	0.09721147385683723
YBR262C	-1.1627485158371043	0.08720040199202765
YBR263W	-0.2738814479723764	0.0237179057323139
YBR264C	0.5646160155349245	-0.3484268895632273
YBR266C	0.38313981110670986	
YBR267W	-0.9838712364379643	-0.6173003587076408
YBR268W	0.38780787042596127	
YBR269C	-0.14661116141649566	-0.2441328342915466
YBR270C	0.05843619838112483	-0.7777273886375529
YBR271W	-0.6315719401472427	0.22091194959458482
YBR272C	0.08362404931526068	0.8914077448861831
YBR273C	0.557579505123859	0.015728057749843854
YBR275C	1.5025427448785302	0.9499262885152557
YBR276C	-0.6418641621692618	-0.5758042914166783
YBR277C	-5.697189394074132	-1.5021897935977373
YBR278W	-4.862950708367478	-0.8035868668574945
YBR279W	0.41970777235818757	
YBR280C	-0.6959130798272282	0.3660153743736364
YBR281C	0.16465522213317946	-0.14594726636885447
YBR282W	-0.19458394800122195	
YBR283C	-0.18278274170351927	
YBR284W	0.9697780797582665	0.4080296628313736
YBR285W	0.015147035589335146	0.09434625357123795
YBR286W	0.47470039313217377	-0.46383694443229206
YBR287W	-0.6200354154212737	0.3205174688663986
YBR288C	0.0998651072507378	-0.8255493265127727
YBR289W	1.1509609537208765	
YBR290W	-0.41827322855979654	-2.1676078972567803
YBR291C	0.29704988502431656	0.18222720620503213
YBR292C	0.06447901977029706	-0.43104611694130873
YBR293W	-0.3530687737048025	0.36699604195852714
YBR294W	0.32475678616103315	0.006390742544091956
YBR295W	-1.3018521510392291	-0.24064357062492978
YBR296C	0.5356468526861596	0.19453199156102177
YBR297W	0.6065207953595979	-0.27650581211592423
YBR298C	0.9885486639843818	-0.20000037299269557
YBR299W	-0.7154392251797624	0.37132434683379145
YBR300C	0.6089965729045705	-0.13821355585300446
YBR301W	-0.30807589967809246	-0.16651973631685255
YCL001W	-0.8072897169073838	-1.1153538834106107
YCL001W-A	1.6474877612623253	0.035799246382415995
YCL002C	-0.035281559833740164	-0.25130346184381824
YCL005W	-0.3585954446493225	-0.6496289702546761
YCL007C	-0.7461140662024298	
YCL008C	-1.293751783196058	-0.12445601115007672
YCL009C	0.28182199735856495	-0.16120550904566677
YCL010C	-1.040949667723933	-1.9161732560349907
YCL011C	0.395589679673104	0.0750820702379597
YCL014W	0.36333530112865275	0.12242302004824694
YCL016C	0.3154659926382068	
YCL022C	0.23516515281628345	-0.4891854153269176
YCL023C	-0.39767082550766025	-1.208889519756578
YCL024W	-0.21972613174333647	-0.9047500457938169
YCL025C	-0.6831946813302222	-0.6927388522411835
YCL026C-A	0.5259712232755138	-0.7473910418936464
YCL027W	0.16185276167899112	-0.5258220500224322
YCL028W	0.39714954780506595	-0.0918783722645045
YCL029C	2.723892126097203	
YCL030C	0.2074857460657744	0.08812201057136541
YCL032W	0.052567066255988525	-0.7820663414193793
YCL033C	0.11201694180178719	0.20289267247982304
YCL034W	-0.9713491042437464	-0.06522080809557107
YCL035C	-0.533291695925018	-0.2506758806843216
YCL036W	-0.20884827501914224	-0.6458625614010249
YCL037C	0.5882487874059246	0.07151144919003462
YCL038C	-0.4077103386300111	0.048683098085535614
YCL039W	-0.49135741201561184	-0.47716065608506253
YCL040W	1.150653085010621	-0.13674443284013751
YCL042W	-0.529081591312272	-0.39341187480955453
YCL044C	-0.27948601397654543	-0.2640213721459692
YCL045C	-1.1351908455057753	-0.36458998534736287
YCL046W	0.5351256138558795	0.17570824436281435
YCL047C	-0.03718179392870706	0.5804128167959068
YCL048W	-0.34162974073708113	-0.2452031563277941
YCL049C	-0.7042310937447328	-0.7494450276789687
YCL050C	-0.7859941816617414	-0.6674607566337603
YCL051W	0.21012683200433704	-0.10167940149629641
YCL055W	0.09650082915987598	-0.5370653865976429
YCL056C	0.3138267627942678	0.12069290808752327
YCL057W	-0.28542698213407475	-1.3260141871985676
YCL058C	-0.3308531386109265	
YCL061C	-9.709165525930674	-4.287306477362788
YCL063W	0.8517298849673277	0.1309208907155573
YCL064C	-0.21068590914302382	-0.30882128663538283
YCL069W	-0.8628232459014721	-0.34952164186128404
YCL076W	-0.09601537617993425	-0.3165710957718685
YCR001W	0.03451484235380322	-0.7272422987035382
YCR002C	2.6517738807198143	
YCR003W	1.4332893888882432	0.08570854270248635
YCR004C	0.12066595734235977	-0.08363292842970921
YCR005C	0.035411509972422796	0.43846838620071094
YCR006C	0.5940914513738875	-0.09731387504289818
YCR007C	-0.5110533127542177	-0.2420426640618463
YCR008W	-0.07062531536652077	-1.299124766016614
YCR009C	-0.6968927009594444	
YCR010C	0.48367476603612625	0.11973448125984566
YCR011C	0.4713908044969254	-0.150226215201039
YCR014C	-0.6964099457179463	0.09281118037519441
YCR015C	-0.5843923430868557	-0.1434742785460863
YCR016W	-0.3087078857249784	0.10116803542280674
YCR017C	0.1354179569492337	0.3057590555177538
YCR019W	0.4661570364225793	-0.10601070253574488
YCR020C	-0.24293857730575139	0.009762579622106722
YCR020C-A	-5.263509280181637	-9.23239940683561
YCR020W-B	0.14911512138759414	
YCR021C	-0.22278600464693302	-0.2415182200925351
YCR022C	-0.04884403171136379	0.06616963416093778
YCR023C	0.3350673947865814	-0.26617469229770485
YCR024C	1.2863889785988938	0.2961137115864539
YCR024C-A	0.57720741818895	0.14671977969569208
YCR025C	0.6639173576461638	-0.12495791474575633
YCR026C	-0.2787543981942573	-0.19266896320370633
YCR027C	0.32076047926374235	-0.028177386493515394
YCR028C	0.558948238098204	
YCR028C-A	0.19312196035062423	
YCR030C	0.015755161811176262	-0.09603370627667585
YCR031C	1.2004978843918739	0.46765909195026373
YCR032W	-0.08201012923360268	0.024815538957470785
YCR033W	-0.13019243757947516	-0.008401665744334595
YCR034W	-1.516640177512537	-0.8643709715581245
YCR036W	0.9099339612251683	0.1433716814569826
YCR037C	0.10509502696620582	-0.024052129360269618
YCR043C	0.24076904749562586	-0.14105545215280096
YCR044C	0.5942291371026407	
YCR045C	0.7438422128056874	-0.20060421531288686
YCR046C	1.2782689413659007	
YCR047C	1.997715357690285	
YCR048W	-0.17065818774096192	0.09894651796475638
YCR049C	0.4064142580066067	0.13179600113149867
YCR050C	0.2762241488786156	0.020912574159272508
YCR051W	-0.7144950944683118	-0.7745609501380704
YCR053W	-1.1823118619921278	-0.6682525852090904
YCR059C	0.7821581841787278	0.49910844454633346
YCR060W	0.6360518186045794	0.20509300936183306
YCR061W	0.028101124687859098	0.09371763527798542
YCR063W	1.2632346860150827	
YCR064C	1.4805942714098872	0.28082290290970147
YCR065W	-2.355210404934316	-0.6107561599440257
YCR066W	-0.7743755586130375	-0.7914235926406642
YCR067C	0.037685248676290126	-0.5705429118722177
YCR068W	0.5077449680329479	-0.5070668688892083
YCR069W	0.41526035228128605	-0.2639105140711555
YCR071C	0.8322467129555999	
YCR073C	-0.040687648866743385	0.07762627457864349
YCR073W-A	0.4539940843903261	-0.10281068394998302
YCR075C	0.13623509181770388	-0.0791286450034594
YCR076C	-0.07182129978677783	-0.615065911648765
YCR077C	0.513064682788907	-1.6320009116179446
YCR079W	0.705908939343312	-0.5381025203536965
YCR081W	-3.564535802635782	
YCR082W	-0.004528468847216227	0.05710024517549981
YCR083W	-0.2989984762752906	-0.3009538204361272
YCR084C	-0.2866388303448185	
YCR085W	-0.7498431259554015	0.15045795546376176
YCR086W	0.20784663660946295	-0.16094306811055156
YCR087C-A	0.2814174236656546	-0.2444556133638473
YCR087W	-0.16923788675764914	-0.12590350416227575
YCR088W	-0.009764802494147863	-0.5033516253008558
YCR089W	-0.15517632549306665	-0.05610855091488284
YCR090C	-0.14240020161288766	0.10380283915893601
YCR091W	-1.458350368370799	0.15343291602445996
YCR092C	-1.16508019372186	-0.35618568719226534
YCR094W	0.4919495928151089	-0.31063523357472084
YCR095C	-0.5204215010500388	0.21051099610345783
YCR098C	0.5246178837366816	-0.16135415336032605
YCR099C	-0.04244677646950973	-0.1983739167890353
YCR100C	-0.1222717880959158	0.4169951079670382
YCR101C	-0.3503616670317073	-0.1888665116472906
YCR102C	-0.10166327042911741	-0.003511580084541207
YCR102W-A	-0.9201381374607338	-0.3559242142486558
YCR105W	-1.2384551420706944	-0.44011418070028063
YCR106W	-0.3345645814321446	0.5946088731746024
YCR107W	-0.874364901772612	-0.12508532086583335
YDL001W	0.3119028399124285	0.08062727872032704
YDL002C	0.18369647426706107	-0.1970077811581445
YDL006W	0.3192822818590843	-0.11715551140413041
YDL009C	0.6291647100370741	0.2639049466067848
YDL010W	0.0632578072196163	-0.0643567604396943
YDL011C	0.2775220292900587	-0.03351424632799997
YDL012C	0.15307114879529315	0.07106974544703976
YDL013W	-0.014765958654078676	
YDL018C	-0.763458192071027	-0.058587185354767285
YDL019C	0.23737124592298067	-0.11453363726882654
YDL020C	0.3438407978380058	-1.025336435239346
YDL021W	-0.39830665991342434	-0.22934653356857235
YDL022W	-0.8871996062268256	-0.5524254527618828
YDL023C	-1.4597400535212586	-1.721628858445269
YDL024C	-0.18394409089387254	0.4444146197354191
YDL025C	-0.5165581763317613	0.5157602031851964
YDL026W	-1.2061716870369414	-0.15593140732713187
YDL027C	-0.35739646706104905	0.35415517368774174
YDL032W	-0.0863069501997375	
YDL033C	-1.184094934939025	-0.6012182169750193
YDL034W	-0.38555362618651456	0.18622777681338346
YDL035C	0.5640785280782699	-0.32833150114301396
YDL036C	-0.6533964109409217	0.0022025659629789506
YDL037C	-0.44329739596297985	-0.005301788184573962
YDL039C	-0.4754683933984035	0.17204981265687674
YDL040C	1.2227413987078453	0.25256331279891703
YDL041W	0.6870977335512604	0.21405107932412132
YDL044C	0.4447323673568017	
YDL045W-A	-0.9733647891050593	
YDL046W	-1.2830336761248522	-0.7800416258533943
YDL047W	0.46265545743885206	
YDL048C	-0.03806289707364152	1.4590310495743983
YDL049C	-0.4225650038998466	0.5233036227042274
YDL050C	-0.24765709288585028	-0.03097949142820463
YDL051W	0.049123640250865144	0.012957758250340283
YDL052C	-0.43274904427784533	-1.6079543892984183
YDL053C	-0.7090719016180722	-0.3931663045835378
YDL054C	0.0711318060416633	-0.4466638532253861
YDL056W	-0.2438198514888582	
YDL057W	-0.15819985278503576	0.7821975603737237
