orf	hom | growth (relative abundance in pooled culture) | synthetic must, Phase I [10 generations] | Novo M~Gonzalez R, 2013	hom | growth (relative abundance in pooled culture) | synthetic must, Phase II [10 generations] | Novo M~Gonzalez R, 2013	het | growth (relative abundance in pooled culture) | synthetic must, Phase I [10 generations] | Novo M~Gonzalez R, 2013	het | growth (relative abundance in pooled culture) | synthetic must, Phase II [10 generations] | Novo M~Gonzalez R, 2013
YEL016C	0.09020947999484108	-0.34028165736065397	-0.110672398625619	-0.03658654865616601
YEL017C-A	-0.400279840125878	-1.041031901701879	-1.251097811262277	-0.25865894905227926
YEL017W	-0.05978801262618705	-1.169479489495538	0.737814368343772	-0.6511079029165571
YEL018W	-0.196897340066645	-0.4913215496432428	-0.449712138955598	0.3177962635504388
YEL019C			-0.24771456906670497	-1.586668405664175
YEL020C	-0.022237030088019027	-0.15562719514793802	0.11497129124690197	0.9331044289290951
YEL020W-A			0.284827294018034	0.683371602954203
YEL022W			0.47019324013468	2.5614644614038222
YEL023C	0.03702980385485999	-0.367501590759254	0.68131661160388	0.7860127127148471
YEL024W	-0.455356058426996	0.35588607133051364	0.19039495230306297	-0.462790034199271
YEL025C	0.036416662685386014	-0.153410354305274	0.44022861584601897	0.6995851122082439
YEL026W			0.19846584489515007	0.5365799392382251
YEL027W	0.05283610392118898	1.7731045135786179	-0.656539807735183	-1.057685071571603
YEL028W	0.005095826549175009	0.15975713365085997	0.20399046567094203	1.703678207293571
YEL029C	-0.16060245936652495	0.09773778455026205	-0.39926883443567396	-1.883048515243782
YEL030W	-0.197042806214074	-0.11517969267399097	0.25493740724534286	2.3890696102906297
YEL031W	-0.37210851257179	1.624381669059857	-0.14818581982111	1.7310998255833931
YEL032W			-0.7672051714481831	-0.021241118377405055
YEL033W	0.0543966483426499	3.3988549356685303	-0.5301967828256601	1.1255650195982838
YEL034W			-0.7647469676130301	2.38879263598947
YEL035C			0.015183303663523995	0.10435929091324497
YEL036C	-0.3266554472399201	1.1107913634678348	-0.765592457759189	-0.04739129609713999
YEL037C	-0.27695238843439907	-0.18252589088561905	1.3200398748630042	2.34894952032076
YEL038W	-0.035111333623564	-0.30352776128447895	-2.115415217801564e-05	-0.18581062591206182
YEL039C	-0.015181664824633012	-0.19058820900385	0.33841155213903695	0.057039496195686046
YEL040W	0.0037035418985440216	-0.037984629451060986	-0.45855461130995	1.2859455166202989
YEL041W	0.21839264724756902	0.026679170824500498	-0.02208837872533692	0.5497304670219325
YEL042W	0.525990658130964	-1.880224340170507	-0.01485672203435301	-0.231334105377887
YEL043W	-0.0654754508299196	1.0085479661512895	0.6150211662238101	2.2956486983856
YEL044W	-0.136584600423734	0.565732367472978	-0.11382305047333507	2.0546193712803467
YEL045C	0.10818832715273097	3.0300293122930126	-0.18217367661502704	0.8570613084288607
YEL046C	0.15781823718681298	0.809080463143853	-0.45356985612028095	0.562762184819897
YEL047C	1.7401461358109969	0.9346441794172199	0.09443421290260201	0.22828569734882898
YEL048C	0.004010600539145981	-0.796265786947256	0.2823287501806371	-0.18502879359539892
YEL049W	-0.22898283292433197	0.32385821401193904	-0.009788431764485989	-0.570053958447295
YEL050C	-0.27840300249940997	0.87051877628832	-1.346217855032275	-0.37779600599106294
YEL051W	-0.24322506835869007	1.967043329476947	0.13765054672236504	-1.138813249818024
YEL052W	0.23931410454039892	-0.20743919451282902	-0.304481467676649	-0.81169202329258
YEL053C	0.7739052730876961	-2.1151368279625187	0.439254629137641	1.2254302803455706
YEL054C	0.715947288944836	0.07312057869115901	-0.9242445992975503	1.6847207466810428
YEL055C			-0.243210276486912	-0.275919884485255
YEL056W	-0.23845494786652102	-0.290698889493718	-0.216303121351204	0.04684009138911793
YEL057C	0.198166568162453	0.09757277800976602	0.005720121764006936	0.126695558044291
YEL058W			-0.10338826988947203	1.040104446057265
YEL059C-A			-0.926371993375246	1.2270056682592858
YEL059W	-0.6000123679840592	-0.45440332278856704	0.704533498654475	2.0983154136174242
YEL060C	-0.22046121006630603	0.95590903724624	-0.18318957376529302	1.1626178168032189
YEL061C	-0.12799058354137705	0.2302333118250961	0.46538591595221696	1.1117018574664679
YEL062W	-1.9899492515190131	-0.24290949560852904	0.37114067129930994	1.277223569127343
YEL063C	-1.138587031484332	-0.642295281698746	-0.116354971105747	1.5992002844510789
YEL064C	-0.286628443013784	0.38265944971937804	0.37212011537734696	-0.989816845903435
YEL065W	-0.08280866545396498	-0.187610697936112	-1.061532269450928	0.709479554412612
YEL066W	-0.08025961821551703	-0.619596682352714	-0.096428614347562	0.979909086638199
YEL067C	-0.12560721419009901	0.120409921189361	-0.322995468162722	0.07379349161555798
YEL068C	-0.14876106681538198	-0.6233527940474433	0.439013573904117	0.04400773759450401
YEL071W	-0.06497786297320898	0.34079708650131196	-0.285738737409004	0.8123015192212389
YEL072W	-0.17395540746460764	-0.026330341261978002	0.488989578645268	1.292284119675489
YER001W	-0.32736688198332603	-0.470563137508209	-0.2952525625488198	-1.46555964914937
YER002W	-0.828188155271223	-0.222819600659111	-0.185216929128889	0.600630304043722
YER003C			-0.07855942087228207	-2.1894237181672698
YER004W	0.22376625715269982	0.2709706929187658	0.0366590803548703	-0.4069655343695564
YER005W	0.7376116983975125	1.2256879540638164	-0.17101342231997496	-0.711607089232639
YER006W			-0.03776731766441299	-0.07277885789461802
YER007C-A	0.18374209550663	-1.7729692018966439	0.02026521962829997	0.188595945942149
YER007W	-0.2527072922141865	-0.34085462579771414	0.7148603082946905	0.4480623221561295
YER008C			0.08340012828230674	-0.5421820286843624
YER009W			0.12278216142591597	-1.235570676951359
YER010C	-0.15491571136952098	-0.639973161473243	0.168194440400106	-0.45621448372897
YER011W	0.1556008333286288	-0.1735827954711262	-0.03396896297928098	0.01936850475154106
YER012W			0.436175531013757	0.242621440216166
YER013W			-0.32288724402045044	0.5697253310261695
YER014C-A	0.1307002240063284	0.3027249939012359	-0.554257152756416	-0.283710389373526
YER014W	-0.0755476228323615	0.060137764696111	-0.16408527155208597	-1.0560777040939358
YER015W			0.0682432581747887	-0.745099203239979
YER016W	0.1256778363057604	0.5607725021193319	-0.10245944779254046	0.8034668324583496
YER017C	0.4422695298582302	2.120231660333014	0.679279278370249	1.222937731629439
YER018C			0.06422320767915402	0.6272487319567279
YER019C-A	0.816588059628852	-1.646763468484834	1.068958647926015	-0.7393429508189361
YER019W	-0.5167591969884763	-0.05320873582030619	0.088370978063277	-1.5463927225546361
YER020W	-0.860272965899531	0.29043950090550796	0.26640477104199	0.311216873900169
YER021W			1.3730764096722121	2.410256414940633
YER022W			0.09742225452238995	1.54822767320832
YER023W			0.282458364605774	-1.355590868229315
YER024W	-0.25423838553722305	-0.21207307173324003	0.057080689428489984	1.144375087569297
YER025W			-1.107508185148068	-1.204272955868418
YER026C			0.1497812710784866	0.419747448271074
YER027C	0.0745047761759105	-0.16339038524881336	0.27582679831519097	0.23740517346263051
YER028C	0.9939898068173564	1.7759256530941538	0.16386879033352797	1.172707175620784
YER029C			0.15558283097793021	0.450980122499749
YER030W	-0.43469548080410003	-1.646537219946128	0.43607257278235834	0.40768613367220313
YER031C	1.398243281618303	1.525841792267538	-0.27757518219064603	0.9516219614803201
YER032W	0.25157962993460403	-0.472218816728739	0.623931587776553	0.307304745953471
YER033C	-0.5528930135510509	-0.3576529627889469	-0.50435501824947	-0.68790744119402
YER034W	-0.04392086074135104	-0.6874197380599261	-0.6470870679072149	0.0775004851491469
YER035W	-0.20541239678144302	0.126733027580528	-0.08123483817166699	1.187524482024241
YER036C			-0.285243273683645	-0.844540934909175
YER037W	0.19731343644287724	-0.1319347765215531	0.28546039840573056	1.1477966457574957
YER038C			0.03941079283444293	0.514175763133967
YER038W-A	-0.127036659989253	-0.781895958859059	0.06688226529790603	-0.736505647381342
YER039C	-0.18002088641081804	-0.574736959072053	0.964862148005688	0.317988489592188
YER039C-A	-0.260686197509155	0.009797953815813054	-0.007958658901293991	0.627979850741416
YER040W	0.385339859907357	-2.5007555434373527	0.6587562256150409	1.311754388645662
YER041W	0.1524663972991669	-0.06925496416433807	0.20965765795317093	-1.248015055839962
YER042W	-0.250167215331991	-1.197238846532888	0.214381360489395	0.978664189468428
YER043C			0.6443140191714043	-0.9512426033741017
YER044C	0.10816117567153591	0.34168517140148125	0.7984735228580261	-1.3345131502803798
YER044C-A	0.08225464262394	-0.228094700265817	0.238978205858062	0.23034512627299
YER045C	0.7889758157731568	-3.581258735172189	-0.11513516952444403	0.06954642421008006
YER046W	-0.19227946573586158	-0.1592137537095556	-0.17018841570616655	-0.15553655828286156
YER046W-A	0.0782900750204775	-0.3759646723550495	0.024879452304324035	-0.511141774897677
YER047C	0.05024775505152801	0.14232785709337892	0.4624992001169692	0.349895680019386
YER048C	0.021983061014715977	-0.518234684069394	-0.34854981727455503	0.408069395790352
YER048W-A			0.17427380431338801	0.1870757359199291
YER049W	0.295732585961012	-0.309224611308503	-0.13062742923519796	0.11687179081475801
YER050C	-0.33876794374119	0.987193500437581	-0.17268203743106592	-0.198578023315229
YER051W	-0.1615906644763444	-0.03360504166296699	0.24065275046946602	0.47535640271558
YER052C	0.07985981161980799	0.795771237971051	0.137529114874477	0.8160264221651361
YER053C	0.016326350940182977	-0.341355928861263	0.6114857158367399	-1.336378531026994
YER053C-A			-0.7215276759225591	0.5013418833155181
YER054C	0.2619238126523942	1.021259692810832	-0.1152398303197999	-0.08195810863735997
YER055C	0.06793987574983601	0.164074229639339	0.14076227912597258	-0.39397220818466705
YER056C	-0.8798899171102015	-2.158144873248085	0.014588390003649976	-1.575891477267087
YER056C-A	0.3625837941226954	0.17820067799973538	-0.48337758136343995	-1.246213953632823
YER057C	0.061853897492532006	-0.271246194099953	0.23553281006322002	-1.8309080036394518
YER058W	0.014997758891450053	-0.11233307716294005	0.34466030356493493	1.078208260653897
YER059W	-0.66265391495931	0.334418742756074	-0.301727018873552	-0.398436094441294
YER060W	0.371617867177909	0.09373304498513102	0.7390123780509721	0.03922756555796503
YER060W-A	0.0004302299601939841	-0.865830601662779	-0.15572938180031304	0.34570321235069496
YER061C	0.059508953274869825	1.847599351258175	-0.06136286910073696	0.814248297578855
YER062C	-0.2202533758666634	-0.49073076394429305	0.043916321687614	-0.947752515839974
YER063W	-0.245888401061679	-0.47252371359844797	-0.16683831971131657	0.7325822144596894
YER064C	0.0251507607265785	0.3162199757058917	-0.11167489831184402	0.619208394406874
YER065C	-0.257699595240531	-0.542278442589914	0.22094790821597482	0.07502606123317401
YER066C-A	-0.053437375234950985	-0.10209906420204501	0.19831340341683795	-0.80515405657227
YER066W	-0.20775649574508304	-0.720330835456102	-0.3145291942012409	0.37894507173318104
YER067C-A	0.017562680955172993	-1.558612059185746	0.6682416096959659	1.3260856744062741
YER067W	-0.19738082943076202	-0.5394091957387712	0.340629347347769	0.872384455538682
YER068C-A	0.032758806752355984	-0.5530656866491369	-0.112489296034196	-0.25482297027674605
YER068W	0.1021618110918201	1.340659037050849	-0.44806889955164503	-1.128235485820781
YER069W	0.163699679634283	-0.7299185173000831	-0.6788781629225302	2.44299757008905
YER070W	-0.2719318906632709	0.3086008173395371	0.29313520819528	1.254467093851909
YER071C	-0.08298419175048	-0.4074871958177699	-0.07614283765834406	-0.9077547188050511
YER072W	0.39420799910435295	-1.624619699636836	0.6049778985539099	0.8400298528935174
YER073W	0.060321562901513	0.008566438572977009	-0.464523359416375	-0.9596598338142921
YER074W	-0.19886980726288706	-1.234107315343112	-0.5580478933661254	0.24210179529904607
YER074W-A			-1.3827628597792818	0.23347842678790698
YER075C	-0.401634872488357	-0.417531850313752	0.10635568756020769	0.1664032788942592
YER076C			-1.778001566094215	0.175450439774906
YER077C	0.012053067961180108	1.3007958204555783	0.1912761521462921	0.557770007114187
YER078C	0.25646591722465506	1.1521016367617216	-0.36489743503409605	1.032119004990113
YER078W-A			0.009341679382045394	0.3363378565897785
YER079W	-0.48865538676360737	-1.648765647676768	-0.14529719559074794	0.46337533013430804
YER080W	-0.11025000492138298	0.521913664477929	-0.17867391301400198	0.6384334444371791
YER081W	-1.9868455868583852	-0.06736401080019905	-0.2015624642114251	-0.5088096341801521
YER082C			-0.21863939304704494	-1.9492354571936712
YER083C	0.0217988577144767	0.3753879865332933	0.3007815497121551	0.5000470680994471
YER084W	1.268727457520235	2.900281740713373	0.23918890191934505	2.1701457722028703
YER085C	-0.08767247781343601	-1.118430736327251	0.08078507656115508	-0.852953822795686
YER086W	0.10831993313695021	2.770241687132341	-0.341486234683272	-0.425939881576786
YER087C-B	-0.09948635749145901	-0.93431023775041	0.14268666540312286	-0.5002102369874721
YER087W	1.414126493086443	2.2593432644647997	-0.474161654322654	2.2658506304776203
YER088C	0.7625214595244361	-0.903998433504042	1.944697437248645	0.811360554100571
YER089C	0.125994214585456	-0.242392415975813	-0.9212148630844711	1.485221707699117
YER090W	0.45611476263615014	-1.638002213391276	-0.11562578336857199	0.5196797579931242
YER091C	-0.8943162575437841	-1.1797246285511251	-0.07869392263300698	0.1607026222411575
YER091C-A	-0.09591114110946508	-1.230942291939366	0.023618574680976945	0.671800265370469
YER092W	-1.384971522510634	0.47431232695665904	-0.17085432488211694	0.941139629291492
YER093C			-0.123275215683074	0.434862170484118
YER093C-A	0.664909561075973	0.631705660543841	-0.10974678253020509	0.6833511149533983
YER094C			-0.31696174661502985	2.511945901141142
YER095W	0.23278072066628996	1.947640398600226	-1.05949759684462	0.957573067573097
YER096W	-0.24348502061710003	-1.03691608337781	-0.42740190873482703	3.000409849267642
YER097W	-0.677295776289928	-1.7716611447134452	-0.3132731287482641	0.6453517016814749
YER098W	-0.384215505531626	-3.072533177287485	-0.5398300233827209	-1.081841250298472
YER099C			1.024367977760696	0.048580627842516044
YER101C	-0.003037733790121011	1.070150106481383	0.4656711760236978	1.325083764083888
YER103W	-0.4202419299161159	-0.05150495474086303	-1.179642008578379	0.23382798090773452
YER104W			0.4011904241802406	0.910849428350448
YER105C			0.35321825791809697	2.10876260362449
YER106W	-0.1274917388852365	-0.6738275523036217	0.542818502847234	0.017385056041106017
YER107C	0.15983939824590981	0.523696134450583	0.614049669780568	0.9107286973799971
YER110C	0.8480239368336411	0.270301149301287	0.8165733546237641	1.376571214171158
YER111C	0.12850451466625	1.2563923130409107	1.314020312581095	-0.48348891895477997
YER112W			0.1803599434527956	0.446270297126907
YER113C	0.6461234017147582	-0.043383942215097906	-0.04516017334299999	0.798129014843343
YER114C	0.302977779237247	1.286878970684459	1.072644360998412	0.8609637264762762
YER115C	0.505493400881209	0.817494773914096	-0.22654305734346003	-1.8643841806659522
YER116C	0.20189721248291992	2.232888587387572	1.7312165247267	-0.9706322970922001
YER117W	0.11313194600722598	0.4422025003518738	-0.8049937048510101	2.86942674871812
YER118C	-0.17918365710297782	-0.2714176638049748	1.0006892238219909	1.2258045982375299
YER119C	0.09387461040684397	0.54128489666045	-0.503800392075937	-0.7447221781196071
YER119C-A	-0.46975756366392785	0.8880541164489191	-0.5416793297055661	0.30279815819325195
YER120W	-0.23302147304610976	1.0370710365342402	-1.6002918393587748	-2.370928401807365
YER121W	0.2603964114911479	0.588282648302715	0.327936089834023	0.4067365204382341
YER122C	0.3185014656664811	1.2646206500138686	0.009796992851290987	0.511630566440777
YER123W	-0.4077171110165949	1.0395847646154999	-0.26912180608086	-0.24780893818134997
YER124C	-0.494251084732535	-0.257902051390766	0.12982404634571099	-0.17413489665138004
YER125W			4.482278681222541	3.123606161514827
YER126C			0.23947643559636578	-1.412963209162627
YER127W			-0.034970946149118	-1.015509743625456
YER128W	0.03527609844383036	0.4196495436595325	0.20216483836392002	0.6124615615358711
YER129W	-0.02160612083369201	0.53793471593373	-0.466402696322683	0.494928817405897
YER130C	0.6209673013499439	0.02603494135761497	1.120030995346619	1.33880942135972
YER131W	-0.49291730423255903	0.6809771821902659	-0.02600638262483701	-0.733722834212156
YER132C	-0.33473109604192897	0.165981328854362	-0.976282212857625	-0.8422833468871951
YER133W			-2.3444284107271827	-2.1523145226882026
YER134C	-0.376005299038871	0.592400577608543	0.1889155618525869	0.46951292621161
YER135C	-0.18838299738837472	0.0904357163724343	1.46955649251773	2.39758003945547
YER136W			0.36059729528167594	0.460681654100215
YER137C	-0.14509326388760202	1.1425962070869329	-0.17214488672094497	0.703072634219795
YER139C	0.44377176667839	1.8417068961970784	0.30810703320416494	0.6995624507810708
YER140W	-0.38980039003391104	0.597947564814853	0.364662979178208	-0.322832588862622
YER141W	0.14647484167134994	1.5186008237040227	-0.23839595301249103	-1.788022791374597
YER142C	-0.544187207104051	-0.446322531704613	0.2098877541660234	0.7716913549274109
YER143W	-0.0812084127923336	0.3371891972902274	0.254432745920536	0.742291407101402
YER144C	0.0342408200207413	0.3057679044139925	0.249285975452204	0.6705988375613949
YER145C	-0.16077184204927997	0.53637527564804	0.909184887372706	0.998416526038855
YER146W			-0.09266930633972992	0.834115884684142
YER147C			0.36122753905080895	0.303982689681629
YER148W			-0.849669885665282	-0.468018178002508
YER149C	0.12121585954190606	1.64374568575837	-0.7181556965544902	1.177755131212485
YER150W	0.05256971160659196	-0.079650675096129	0.028277810323326102	0.562968989319577
YER151C	0.7564614903830489	1.202545284296442	-0.682771265489822	1.158898115918245
YER152C	-1.111708410422486	-0.08529428636320799	-0.653164324315811	0.14185083276857932
YER153C	0.18897731266210402	0.3717881625680277	0.25931298498509703	1.78968009565722
YER154W	0.05252298657455001	2.79200364711748	0.09109278049003999	-1.567628971418019
YER155C	1.9281208063326452	1.4005722637938502	1.7342048203429286	2.6229589256810257
YER156C	0.43290354940951004	1.615377959968324	-1.0947228862367968	0.15407510549740105
YER157W			0.13336680028995848	1.7240436792440699
YER158C	0.09268432028648593	0.893394429101553	-0.39244774660163606	0.7098973714217369
YER159C			-0.420437357012192	0.568769279422947
YER161C	0.8847775244840481	0.04942921355485996	0.156475195068778	1.2439732511774761
YER162C	-0.8371227605075351	-0.753366043090934	-0.010826682282618405	-0.4484379796601976
YER163C	-0.1857888128107116	0.4491881934832784	-1.208851037812896	-0.1540675443720021
YER164W	0.7909203271929901	-0.5053979529988429	1.0044796376151721	3.194841961078602
YER165W			-0.057658965799530115	2.1400145542709876
YER166W	0.495416172652815	-0.11222118335664301	1.467928041085832	2.61980821351497
YER167W	0.2108813684130999	1.7109244499006298	0.3005867826783367	-0.06731834103847667
YER168C			-0.16729201948902994	1.1514222175635347
YER169W	-0.8076760845150429	0.6809700180252539	-1.2898762438037112	-0.725421088343321
YER170W	-0.25691555659946913	-0.14517047323919913	0.445472511121084	0.99911386628933
YER171W			0.15065715052204998	-0.39187694451907973
YER172C			0.13915427670415897	-0.593790738525972
YER173W	0.189597095608322	0.5056472839520346	0.7342717660069222	-0.14271104633348297
YER174C	-0.9813801240404639	0.5623852328684089	-0.213210409511715	0.5560336895200174
YER175C	-0.16884668527839639	-0.0978196346607617	0.23750185801498203	1.086962363804055
YER175W-A			0.08913586203558399	-1.0495470721922748
YER176W	0.34416988057378706	0.5993828739595034	0.09610753590450899	0.3452036391769761
YER177W	-2.1634513856409088	0.0777348815942642	-0.6173076351819	1.3026513011038088
YER178W	0.2510955963304759	0.1515618465905649	0.7408859635892231	3.15166560987416
YER179W	0.07878889875197198	0.3395445758261607	0.348404523063597	0.726626660337636
YER180C	-0.14582917432085798	0.255802703966105	-0.512140312130165	0.43311812556268603
YER180C-A			-0.053212444324514	-0.6883748434056681
YER181C	0.330443730297942	0.7474471313328439	0.006600962172519015	0.540550787479288
YER182W	-0.36205925780396103	1.095202949741453	-0.41887688454973016	-0.3903068987660201
YER183C	-0.46537778110761724	-0.0251398090209727	-0.36095389261854005	-0.8046704401148999
YER184C	0.13665795909136	0.2537711015374977	-0.11901609893644993	0.227667407487801
YER185W	-0.15724137401859095	0.776630664470795	1.237524641490326	-0.6611514973416881
YER186C	-0.13194898055519905	0.979294267394879	0.2009892145623668	0.705618861896831
YER187W	0.15784378077571798	1.344185914800291	0.7807690332202804	-0.20346309648809102
YER188C-A			0.22335330600689401	1.154044559267059
YER188W	-0.03630085235007102	0.15647700801694897	1.594176871284589	0.8850817046320989
YFL001W	-0.0832769814761407	0.20027007933534802	0.05349514392387299	0.506534150314454
YFL002C			0.16212002974718798	0.8062171236206626
YFL003C	0.684177467490015	1.1310626685325371	0.319418424698813	-0.05772669026327301
YFL004W	0.211288598628113	1.112080504051504	0.613755566882715	1.4167435058878401
YFL005W			-0.413063078624718	1.275850202901737
YFL007W	0.1458394956309172	0.547680039569533	-0.10632795559568137	0.26186504258279786
YFL008W			0.733843770794905	0.152754196971996
YFL009W			0.07375280644544902	1.303399044608937
YFL010C	0.172583867586714	0.799927629590873	-0.144508206907983	0.564814650950753
YFL010W-A	0.39075541584173906	0.30716886787050907	0.07032187833407955	0.807525477254284
YFL011W	-0.09046787824457098	0.024696520345063033	-0.10077393950952795	-0.514308737268784
YFL012W	-0.027167422764039995	0.540699413506765	0.12774676746215696	0.469311529299396
YFL012W-A	-0.07352188402187898	1.094391417557447	0.255258002273265	1.12582911411605
YFL013C	-0.024105155437987996	0.27501577734202	0.39347846329201797	0.20858110173078798
YFL014W	-0.08325098525302299	0.40297878047375	0.5146564527617801	2.365443272888973
YFL015C	-0.3199476206428248	-0.840461923208897	-0.712313155210803	0.6631459647029341
YFL016C	-0.17291233420459018	1.2311244920714899	0.06465073038134406	1.0953378039151471
YFL017C			-0.095140932135658	1.018104096555976
YFL017W-A			-0.2493627702124	-1.210160253007046
YFL018C	-0.3517054674644602	0.9480321793319829	0.587280171028249	0.7185695193753661
YFL019C	-0.236117166160788	0.0904746705146264	0.13227241953073987	1.895340947511825
YFL020C	-0.025252934496935192	-0.337765826840813	0.268449036295631	0.399128016872915
YFL021W	-0.1466867333232654	0.5813468392843496	0.2328298404034656	-1.153318589519391
YFL022C			0.1221794800537647	0.572374146567888
YFL023W	1.099316326244498	1.0224639591998281	0.1425085257957458	-1.2611578992248609
YFL024C			-0.36410426267192525	-1.2865248633909483
YFL025C	1.51426187145387	3.039243346110644	0.12978415848672498	0.3577022122277413
YFL026W	0.0717439121728265	0.5886236348723599	-0.217238941535149	1.3585553339982646
YFL027C	0.01547974943939201	0.06498449173809295	0.262845738980958	0.715928858257041
YFL028C	-0.10831158605470592	-1.296941231933646	-0.295910691269331	-0.15240094810735605
YFL029C			0.6857422741593949	-0.44456839169954
YFL030W	0.07098139354760102	-0.591377786633416	0.0329492425136281	0.314005459247682
YFL031W	-0.5374294020770157	-0.5912291479482995	0.12843484754476903	0.6415295679257864
YFL032W	-0.15607669403227198	-0.019395908705172993	0.182106141148042	-0.45560544208094494
YFL033C	0.7799170726463918	0.1207787835455418	0.7090279643909445	3.0789148304571987
YFL034C-A	0.006412676465144873	-1.1845091517528545	0.05371297532106367	1.32672612853437
YFL034C-B			0.13358358695485562	-0.5435918702155076
YFL034W	0.485021689856456	0.447097431963582	0.28394692604321	0.4357066325002394
YFL036W	0.2955475439829323	0.306394079903735	-0.04228276408912898	0.45584646811218
YFL037W			-0.43180891616144	-0.30842604713141997
YFL038C			0.13899090548715898	-1.1255677173501129
YFL039C			0.15787668049552006	0.47644164190931504
YFL040W	-0.18745685126011685	-1.0057016620565271	-0.10669709230422797	0.08492300151535301
YFL041W	-0.17717358328597005	-0.48380186638734685	0.027731273920280075	0.619678083787592
YFL041W-A			0.318150299459734	0.01450557690213894
YFL042C	-0.17151861493438458	-0.1758720008250897	-0.3030080086866457	1.2710726780295438
YFL044C	-0.1935870102647487	-0.3109153966487513	0.203191174315639	-1.290743054487969
YFL045C			0.07765177632530706	0.7086617594582911
YFL046W	0.09825597651850304	0.12142966727738402	-0.06562505179239098	0.803326751247552
YFL047W	0.004224311781269974	-0.507196210051146	0.1959966675168936	0.891893241269816
YFL048C	-0.14162266150151215	-0.0062685084732769306	0.09487107669234901	0.17801284160437802
YFL049W	0.054363949880117	-0.8902464343279489	-0.5978145062863829	-0.600976233328733
YFL050C	0.10875488154935697	0.10972628558305197	0.5291791663815603	1.151124325671856
YFL051C	-0.34472422965242766	-0.557479416822939	-0.04787842793816402	-0.24655533108464503
YFL052W	-0.002141978639013997	-0.13047562306535504	0.10573323560967601	-0.39746697173537504
YFL053W	-0.31057397099650097	-0.413789157895495	-0.08271299156006495	-0.5038135441490791
YFL054C	-0.19108522177092202	0.0008369731554479509	-0.013720406813300001	0.621149087090673
YFL055W	-0.23852752713316605	-0.7457872275738187	-0.02956713851109699	0.021058417350316994
YFL060C			-0.36823085963382696	0.7097014320446711
YFL063W	-0.12351206473603898	0.6958235422729551	0.3656354933549114	0.7349021741778949
YFR001W	0.280713995559732	1.092891455130169	-0.253175531154032	1.532667234206055
YFR002W			0.36151562941804405	0.30673564939670106
YFR003C			0.08451405315840904	0.126725366082639
YFR004W			0.9320481722493179	1.137739786209307
YFR005C			0.09145670279557505	-0.24180689653138698
YFR006W	-0.0038684331174179687	0.591858522977094	-0.3383451623482157	-2.361618201998207
YFR007W	0.2024706628270161	0.241783820921471	0.09989483835546098	0.20528966576073
YFR008W	-0.306313723572899	0.526894925983526	-0.189793309408189	0.1634263260137056
YFR009W	0.23582150090845733	-0.7252638548354137	-0.083345518180575	0.1806058934286916
YFR010W	-0.25317414914814396	-0.812336809887409	0.751762719544049	0.70836610742474
YFR011C	0.21628814423594447	-0.20279357415850308	-0.19794212717240434	1.0247220084710225
YFR012W	-0.08262906283013902	-0.583545756911473	-0.364386936845028	0.08098600912828896
YFR012W-A			-0.394347697124359	0.14671404589470305
YFR013W	0.06998679443352857	-0.1521931312619455	-0.03843957430995598	0.7691513594013519
YFR014C	-0.13800611636239102	-0.054625620566948974	-0.02644852047484003	0.2927903046291467
YFR015C	-0.45403758752328605	-0.009374948694552021	-0.274526141275124	-0.38206671328458797
YFR016C	0.1124614344107364	0.5507679231846264	0.37490962621605894	1.3202042308477249
YFR017C	0.05075809893652633	0.5718832646763585	0.40904623711483	0.2284084699544903
YFR018C	-0.745069129269641	-0.04454650750864801	0.1942053223283823	0.298207407180456
YFR019W	0.13939424511605014	1.520475232275045	0.668424052864081	0.5867289637623911
YFR020W	-0.203457209385969	-0.195333415031503	0.2662313025477606	-0.40456460875427397
YFR021W	1.351879863769073	-1.190278384309426	-0.18903134288485202	-1.1567360350464462
YFR022W	-0.28093744986863706	-0.9540323981735781	-0.04045160458527408	0.12505490485034898
YFR023W	0.0007707691313509901	-0.443668011668262	-0.08322113097706496	-1.1815721947601312
YFR024C-A	-0.21112775531941833	-0.8065384414655865	0.17676064385571755	0.37781427237749854
YFR025C	-0.124945870742876	0.6181886746025369	0.24177583780516199	1.096143808418393
YFR026C	-0.13228337303844998	-0.2375111674803685	-0.666973351003065	1.6044207926398069
YFR027W			0.11545790786726096	0.748136811950485
YFR028C			-0.034661547972831996	0.3034914533292071
YFR029W			-0.5993147067006499	2.230970471066508
YFR030W	-0.029400961959528196	-0.00026636297625720097	0.1929268283095476	0.20399438889934263
YFR031C			-0.22289482220766987	1.15701788984527
YFR031C-A	-0.5075166545631628	1.3763610614392623	-0.29975846553681396	2.155583434169216
YFR032C	0.157195354568488	-0.889585738039417	0.07595027206885407	1.581163149722265
YFR032C-A	-0.6555762937765057	-0.27645935576469516	-0.24611854419875262	0.014521521262918606
YFR032C-B			-0.203059894795805	1.142075507587863
YFR033C	-0.6085961862587139	-0.6112165632762079	-0.042380880263978904	0.8460790212654881
YFR034C	4.043933810101102	4.16256660113186	-0.39694516165587096	-0.607865312596443
YFR035C	-0.029825751817129986	-0.3212809386600393	0.15011807669080302	2.305104907064875
YFR036W	-0.04962961241302699	-0.40812263452748404	0.03709347603120999	0.03633850954582801
YFR037C			3.646956568365138	5.136824848600019
YFR038W	-1.9928596274000985	-1.1924135963991884	0.21038015045781044	-0.003803371487025753
