orf	het | growth (relative abundance in pooled culture) | glucose limitation, chemostat (glucose [unknown], culture dilution rate [0.1/h]) | Pir P~Oliver SG, 2012	het | growth (relative abundance in pooled culture) | nitrogen limitation, chemostat (ammonium [unknown], culture dilution rate [0.1/h]) | Pir P~Oliver SG, 2012	het | growth (relative abundance in pooled culture) | phosphorus limitation, chemostat (phosphorus(.) [unknown], culture dilution rate [0.1/h]) | Pir P~Oliver SG, 2012	het | growth (relative abundance in pooled culture) | nitrogen limitation, chemostat (ammonium [unknown], culture dilution rate [0.2/h]) | Pir P~Oliver SG, 2012	het | growth (relative abundance in pooled culture) | nitrogen limitation, chemostat (ammonium [unknown], culture dilution rate [0.3/h]) | Pir P~Oliver SG, 2012	het | growth (relative abundance in pooled culture) | synthetic complete, chemostat (culture dilution rate [0.3/h], minimal complete [standard]) | Pir P~Oliver SG, 2012	het | growth (relative abundance in pooled culture) | synthetic complete, turbidostat (minimal complete [standard]) | Pir P~Oliver SG, 2012
YCR067C	-0.0001347727	-0.0010442753	-0.0022958214	-0.0006888212499999999	0.0012258065	0.0006165271699999999	-0.0047010348
YCR068W	-0.006584946800000001	-0.00012619865	0.00117357	-0.0047579219	-0.0012303203000000001	-0.00018266025	-0.016468812
YCR069W	0.00041263727999999995	-0.0013531681000000001	-0.0021353896	-0.0027677901	0.00045488387	-0.00046302211	-0.0013927573
YCR071C	-0.0047288949	0.00027319070999999996	0.0024020561	-0.0072420397	-0.0029664374000000003	-0.0010240772	-0.015418048
YCR072C	0.0035538346000000003	0.0024397265000000003	0.0047999811000000005	0.0014675032	0.0014758907000000001	-0.0025238672	0.0038578621
YCR073C	0.005242781	0.0030150067	0.0021259054	0.009629287200000001	0.0018982436	7.678550600000002e-05	0.0029515501000000003
YCR073W-A	-0.0029475306	-0.00017794715999999998	0.0038856291000000003	-0.0032255381	-0.0006904186	-0.0037981281	-0.0036761063000000003
YCR075C	0.00027151837	0.0009325860699999999	-0.00082200568	0.00039705389	-6.3970498e-05	7.9359235e-05	-0.0027333586
YCR076C	-0.0071984984	-0.00040866981	0.0019556905	-0.007336024500000001	-0.0022450736	-0.00085596082	-0.016241679000000002
YCR077C	-0.0044173284	0.001264345	0.0050194183	-0.012442313	0.0021626545	0.0047578262	-0.019832391
YCR079W	-0.0068526548	4.8141523e-05	0.0040123505	-0.0088652262	-0.0032702392	0.0033413216	-0.013060304
YCR081W	-0.0035869894	0.00070299319	0.0031240779	-0.0020813319	0.001788892	0.0015242881	-0.015348227
YCR082W	-0.0083515614	-0.0014090065000000001	0.0036797808	-0.0075468453000000005	-0.0011105053	0.0011320363	-0.012115469
YCR083W	0.0002437656	0.00026407252	6.200693000000001e-05	0.0045419671000000005	0.00065052357	0.00029974166	-0.0037146291
YCR084C	0.001213188	0.0037651993	0.002590465	0.0047140696	-0.0014419446000000001	-0.011329539000000001	-0.014100455000000001
YCR085W	-0.006331578300000001	-0.00032714356999999995	0.0019583261000000003	-0.007237721900000001	-0.0020601259	-0.0019006586000000002	-0.017597232
YCR086W	-0.010111814	-0.0029970733	0.0017128092	-0.012682874	-0.00037855610000000003	0.0014435683	-0.011561011000000001
YCR087C-A	-0.007134562200000001	-0.00031108195	0.0025005002	-0.0026192733	-0.0016975603	-0.0005673386	-0.014423728
YCR087W	-0.0049138523	-0.001383654	-0.0021318054	-0.013146168000000001	-0.0014208397000000002	-0.0054178297000000005	-0.022613489
YCR088W	0.0022079762	0.0012480776	0.0012868882	0.0041882547000000004	-0.00029143872	0.0013231167	-0.0019435538
YCR089W	-0.00027995143	-0.00090218156	-0.0022868883	-0.0008909804499999999	0.0015798210000000001	0.0032575086000000003	0.0041130534
YCR090C	0.00041153771999999996	0.0003172195	0.0019685831	0.0037332607	0.00014496396	0.0031513396	0.0063817248
YCR091W	-0.0005223509399999999	0.0017537687	-0.00011063866	0.0015382883	-0.00012925567	-0.00045551665	-0.0057102456
YCR092C	0.0030724502	0.00089380875	-0.0004967489099999999	0.0022279448	-0.00060653455	-0.00012654978	-0.0063056527
YCR093W	-0.0043678066	-0.0045559633	-0.0033254813	-0.004738681000000001	-0.0018146985	0.0054512386	-0.00024760479
YCR094W	0.0024178932	0.001843886	0.0008055013199999999	0.0050845969	0.00031094342999999996	-0.00016651034	-0.006203662
YCR095C	0.0022025934000000002	0.0025718709000000003	0.00037706264999999995	0.0028128026000000003	0.0006935187399999999	0.00086242352	-0.0038512641
YCR098C	0.00017900080000000002	0.0005840272	-0.0009692363899999999	0.0005526619599999999	0.00097535602	0.0008225108199999999	-0.0075941705000000005
YCR099C	-0.0008125949199999999	0.0010154242	-0.0016901894	-0.00060836996	0.0011396221	0.0009432595099999999	-0.0080491833
YCR100C	-0.00068653564	0.0002018636	-0.001828411	-0.0012255286	0.0012239292	0.0008952391399999999	-0.006823547
YCR101C	-0.0006294500599999999	0.00084374417	-0.00077760686	0.0014623529	-0.0009602793699999999	0.0019687176000000002	-0.007133171000000001
YCR102C	0.0007920212299999999	0.00024391464	-0.0012872316	0.0022457854000000003	0.0025533404	0.0009140680000000001	-0.0075622277
YCR102W-A	-0.00076013645	0.00023074062	-0.0022410668	0.00068860555	0.00012104595999999999	1.9884775e-05	-0.0071152105
YCR105W	0.00033346630000000003	0.00061748864	-0.0012804879	0.00054422505	0.00039581541	-0.00018108654999999998	-0.0056987694
YCR106W	0.0012570908	0.0010179207	-0.0007297235699999999	0.0013489264	0.00042097041	-0.00013372166	-0.0058734148
YCR107W	0.0027611727	0.0019835668000000002	0.0014113934	0.0089528556	-0.00034198713999999996	0.0012409751	7.122658100000001e-05
YDL001W	0.0018762650000000002	0.0011659814	0.00050773197	0.0033709844	0.00019459455999999999	-0.00037406874	-0.0066507261000000005
YDL002C	0.0029513052	-0.00011996791	0.00049619524	0.0059322374	-0.00023218573	-0.0068368927000000005	-0.0039244527
YDL003W	-0.0076107967	-0.0027097007		0.00026736834	0.0036326316	0.0009803499899999999	-0.00064838319
YDL004W	-0.001876648	0.0014205424	0.00090481712	-0.0012289467	0.00015241908	-0.00020149163999999998	-0.0049119233
YDL005C	0.0027776671	-0.0001878712	0.0016665633000000001	0.0021795252	-0.0009814050499999999	-0.0017254228000000002	0.0008270593699999999
YDL006W	-0.0016209291000000002	-0.0021870159	-0.0036387759	0.0020130540000000002	-0.0004916937399999999	-0.00037870825	0.0020223666
YDL007W	-2.7522689e-05	0.0044618271	0.00062162471	0.0036906834000000003	-0.0012489028000000001	-0.0020209829	-0.0085748671
YDL008W	0.0020920767000000002	0.0013795839	0.0024143083	0.0048864698	-0.0016481711	-0.0002263594	-0.0043895271
YDL009C	-0.0011503565000000001	0.0013936941	-0.0022850897	-0.0018569846	0.0006197951299999999	0.00075807886	-1.7565672e-05
YDL010W	0.00091851066	0.0003691077	-0.0025427912	0.0012241299	-0.0010958300000000001	0.00018847493999999998	0.0006098965
YDL011C	-5.997646600000001e-05	-0.0006281381799999999	-0.0020336663	0.0020725411000000003	-0.0018584877	0.00020955720000000001	0.010065867000000001
YDL012C	0.00024782087	0.00073878266	-0.0007843082799999999	0.0012764328000000001	0.00019445535999999998	0.000792068	-0.0017522302
YDL013W	0.002933862	0.0011322425	0.0030133146	-0.0011485669	-0.0023663549	0.0031994428	0.0023865012
YDL014W	-0.00017652453	-0.0011988917000000001	6.741217000000001e-05	-0.0001898743	-0.00074869993	2.8840565e-05	-0.0060051479000000005
YDL015C	0.0022929536	0.0007320946599999999	-0.0028230479000000003	0.0025851674	0.00057949191	-0.00091340687	0.0017416369
YDL016C	0.0015048076000000001	-0.00025176151999999996	-0.00025850122999999996	0.0019483385000000002	-0.00036709745	-0.0010360710000000002	0.0040834089
YDL017W	0.0011934246	-0.00044864966	-0.0011622817	0.0011659211000000001	0.00044526173	7.9196831e-05	-0.0005065361099999999
YDL018C	-0.00027297556	-0.00026613453	-0.0014217666	0.00058426868	4.2506925000000006e-05	-0.00045468764	-0.00016749214
YDL019C	-0.00052955506	7.9059831e-06	-0.0015031581000000001	0.0035910908	-0.00087744821	0.00078855985	0.00021793715999999998
YDL020C	5.077141000000001e-05	0.00072307474	-0.0018477695000000001	0.0013256843	-0.00035167757999999996	-0.0037735562	-0.0035136876
YDL021W	0.0008864577199999999	8.5362189e-05	-0.0007225727799999999	0.0011018970000000001	0.00036651079	-0.00019789495999999999	0.0028516646
YDL022W	0.0036269456	0.0009746553	0.0044722744	-0.0025916988	-0.00094308212	-0.00050704405	0.0007150942099999999
YDL023C	0.001212117	0.0006413306299999999	-0.0003202724	0.0010041511	0.0005018577	-0.0011069357	-0.0028322496
YDL024C	0.0007890924599999999	0.00064372493	-0.00027841947	0.0031155721	-0.00027558423	-0.00072125795	-0.0025985294
YDL025C	-9.143893800000002e-05	0.0023606482	0.0014874203	0.0035502122	0.00031307541999999995	0.0011018297	-0.0028108246
YDL027C		-0.0053356432			0.0035607737	0.0011629215	-0.0011887188000000001
YDL028C	-0.00036565238	6.213155e-06	-0.0010151119	0.0015409282	-0.0006628289299999999	0.0005611177699999999	-0.0007574613099999999
YDL029W	0.0014640575000000001	0.00091636184	-3.9755698000000004e-05	0.0014362067	-0.00062951457	0.00029605566999999996	-0.0003099236
YDL030W	-0.00084515641	-0.00069652395	-0.00087664826	0.0011683652	0.00053263596	0.0004202224	-0.0019101093
YDL031W	0.0016816757000000001	-7.901847100000001e-05	0.0012427815	-0.00068730737	-0.0006581113299999999	-0.00058797547	-0.0031726434000000003
YDL032W	-0.00025188772	0.0008558611	0.0008901750000000001	0.0023574895	-0.0012957115000000001	0.0007690037699999999	0.0035036352000000002
YDL033C	-7.803924e-05	0.00027179061999999996	-0.0010255145000000001	0.0011678337	-0.00014523432999999998	0.00023970410999999997	-0.0025830727000000003
YDL034W	0.00049866406	0.003067494	0.00054232967	-0.0032964810000000004	-0.0011285981	-0.0049625183000000005	-0.024367875
YDL035C	0.00085574858	-0.00070293914	-0.0019845369	0.0016937338	-5.842018800000001e-05	-8.302256500000001e-05	-0.0036338018
YDL037C	0.0046196911	0.0022251942000000003	0.00164291	-2.1463017e-05	-7.3067344e-05	-6.0820161000000004e-05	-0.0028526391
YDL039C	-0.00195967195	-0.00189404979	-0.0008945193000000001	0.0024447249	0.00221435389	-0.000562851452	0.00550431375
YDL040C	0.004127218	0.0021508233	0.00018724222999999998	0.0041374342	-0.00053596126	-0.00098142938	-0.0020387589
YDL041W		-0.0087195242			0.0052117327	-0.0029163951	-0.005679001800000001
YDL042C	-0.0076240760000000005		-0.010420739	-0.0087231315	0.0012793432000000001	-0.0008630155	-0.0068120226
YDL043C	0.0040709462	0.00041012172	0.004601449200000001	-0.0068347703	-0.0018093996000000002	-0.0045963234	-0.026776547
YDL044C	0.0013318772	0.0011139372	0.00033021514	3.2109009000000005e-05	-0.00026291372	-0.00027691082	0.0054216356
YDL045C	0.00068815958	0.00051082253	0.0009763977000000001	0.0026728893	0.00030197865999999997	-0.0010082059	-0.0035732662
YDL045W-A	-0.00011260677	-0.0008593200499999999	-0.0026502216	0.0055975173	0.0005663071099999999	-0.00090771645	0.012861548
YDL046W	-0.0014508128	-0.0008753257099999999	-0.0013621730000000002	-0.0014673389	0.00012180380999999999	-0.00025496137	0.0022976631
YDL047W	0.0036112080000000003	0.0053659754	-0.0010568569	0.0040887201	-0.0041661549	0.0050564165	0.0063296921
YDL048C	0.0014422172	0.0012928029	0.0018653628	0.0048880023	-0.0016564667000000001	-0.00016085414	-7.6881755e-05
YDL049C	-0.00042905564999999997	0.0011639281	0.0007397760799999999	0.0019363671	0.00088708517	-0.00040589174999999995	-0.0027203768
YDL050C	-0.0016535554	0.00026596161999999996	8.959079200000001e-05	0.001972736	0.00066765869	2.1070837000000003e-05	0.0032020002
YDL051W	-0.0006247225299999999	0.0011605440000000001	-0.00041013853999999995	0.0020087042	5.6628783e-05	-0.00062561578	0.0011207765000000001
YDL052C		-0.005222901	-0.018089941000000002		0.0055366849	-0.0005898463099999999	6.260526300000001e-05
YDL053C	0.0020286903	0.001837394	0.0031485425	0.0062654675	-0.0005143698	0.0015427488	0.0037499060000000003
YDL054C	0.0003969525	0.001202746	0.00096331543	0.0029139772	-0.00044376252	-0.00048712059	-0.002256807
YDL055C	-0.0003367872	0.0019783991	0.0016081846000000001	0.0025076166	0.0017001633	0.0021559643	0.0041566598
YDL056W	0.00056451694	0.00031001208	-0.0008877475699999999	0.0036535144	1.6745792e-05	0.00025223298	-0.0010524197
YDL057W	-0.0016116058	0.0025519668	-0.00080876415	0.0037804454	0.0013316765000000001	-6.221719200000001e-05	-0.006818314000000001
YDL058W	0.0010772875	0.0022667728	0.0021495163000000003	0.0041711614	-0.001058708	0.0015637999000000001	0.0008117821000000001
YDL059C	0.0024901995	0.0014599975000000002	0.0038173231	0.0045250304	-0.00024572729	0.0021494495	0.0054795632
YDL060W	-0.00023966837999999998	0.0008397457099999999	0.00082160264	0.0022508283	0.00036521778999999997	-0.0009942257	-0.002380908
YDL061C	-4.6182065999999995e-06	3.0522230000000006e-05	-0.00050610051	-0.00098644962	0.00020667218999999998	-0.0038322783000000003	-0.015481637000000001
YDL062W	-0.0005141160499999999	0.0004977864399999999	0.00016091935999999998	0.001146198	-0.0021537002	-0.0013672625000000001	0.0005796502399999999
YDL063C	-0.0006887778899999999	0.00039590051999999996	0.0012425213	0.0015236331	-0.0010593699	-0.0011562685	0.0020351384000000003
YDL064W	0.0014092819	0.0008870661000000001	0.0011631328	0.0045716266	-0.00090231424	-0.0008639757	-0.00022102361999999998
YDL065C	0.00093743976	0.00085595735	-0.0014129071	-2.4553878000000002e-05	0.0007980336299999999	-0.0010859110000000002	-0.00011322581999999999
YDL066W	0.00034444444	0.0003254034	7.836587600000001e-05	0.0030138761	0.00068953892	-0.00016777171	0.0054366724
YDL067C	0.0005587234799999999	0.0021154154	0.0032591547	0.0034028687	-0.0012261352	-0.0017519916	-0.0016287804000000002
YDL068W	0.00028406043999999996	0.0007762857899999999	-0.00044237092	0.00080238405	0.00024056276999999998	0.00067753231	0.0051184855000000005
YDL070W	0.0014500817	0.00184217	0.00043117221	0.0014872895	-0.00027153295999999996	-0.0004004144	0.00030392291
YDL071C	0.00078805348	0.0012064785000000001	0.00025991006	0.0037772883000000003	-0.0033298781	-0.0016475365	0.0076966005
YDL072C	-0.00022791205	0.0005984832099999999	-0.00084819453	0.0001142107	-0.00073523747	-0.012592768	-0.011334999
YDL073W	-0.00055677518	0.00064348526	0.0012904281	0.0031982491000000003	4.056935000000001e-05	-0.0008080703	-0.00092504813
YDL074C	-0.0021420275	-0.0048459112000000006	-0.006038852700000001	0.001256516	-0.0013507439	-0.010017328	-0.009242468700000001
YDL076C	0.0031605437000000003	0.0007454502699999999	0.0006384247899999999	0.0083919697	0.0011056578	-0.0006031518099999999	0.0060364221
YDL078C	-0.00066555016	0.00028386077	-0.00056751451	0.0014317001	-0.00036266216	-0.0011924034	-0.0015004051
YDL079C	-0.00066705692	0.00098351869	0.0012358123	0.0031220549000000003	9.0874395e-06	-0.00039372707999999997	-0.0035261124000000002
YDL080C		-0.00031833680999999997			0.0028663582	0.00038827838	-0.0017978692
YDL081C	0.0042632972	0.0024893547000000003	0.0013713652000000001	0.0047196594	0.0006497455	-0.0042324681	-0.010597349
YDL082W	0.0017882011000000001	0.0019459104	0.00046526916	0.0023398528	-0.00091273548	-0.0013298155	-0.0018645043
YDL083C	0.00026453577	0.00046232402999999995	0.0021195732	0.0023196145	-0.0014951971	-0.0028177071	-0.0049675252000000005
YDL084W	-1.6756124e-05	-0.0019953995	0.00024340600999999998	0.0025990553	0.00012558422	-0.00018740528999999998	-0.0021018517
YDL085W	0.0028885254	0.0019196857	0.0015312734	0.0054326602	0.0005390491	-9.573330300000001e-05	-0.0023482475
YDL086W	9.1910555e-05	0.00045021827999999997	0.00012637707	0.0017286288000000001	-0.00051001534	-0.0003117325	-0.0025360941
YDL088C	0.0034218007000000003	0.0026582594	0.0026561149	0.0017928682	0.00025406066	-0.00031740406	0.0009021607899999999
YDL089W	0.00074774785	0.00048660614	-0.0006540784499999999	0.0019520730000000001	0.0014395682	0.0002169058	-0.0063418008
YDL090C	0.00025679243	0.0006187281000000001	0.00031435972	0.0041883450000000004	-0.00089025538	-0.00036037724999999997	0.0034008403
YDL091C	0.0023552439000000002	0.0027055728	0.001953264	0.0046918442	-0.0012694717000000001	0.0007584097299999999	-0.00080561277
YDL092W	-0.00017765826	0.0016114727	0.00033172873	0.0017434755000000001	0.00019099058	0.00082507533	6.3697786e-05
YDL093W	0.0012561346	0.0020589672	0.0015675358000000002	0.0040330384	0.0011355187	-0.00067928933	-0.0024638433
YDL094C	0.0014570213	0.0014552336	0.0022739224		-0.00035952818999999996	-0.00057467489	0.017364788000000003
YDL095W	0.00072654094	0.00052035479	-0.00046607310000000004	-0.0019417814	0.00037936564	-0.0036791097	-0.006572087000000001
YDL096C	0.0016810955	0.001951384	0.00012283558999999999	0.0026810649000000002	0.0025039904	-0.0020150173	-0.0043360964
YDL097C	0.00089337464	0.0066888343	-0.00098718555	0.0062509695	-0.0026178455	-0.00072118781	-0.0084774645
YDL098C	-0.0011629229000000001	0.00052263662	-0.0005477697599999999	0.0025906171	-0.00054311881	-0.0001726132	0.0006645228799999999
YDL099W	0.0010400572000000001	0.003020478	0.0007327555499999999	0.0034035818	-0.0005551528699999999	-0.00079639004	-0.0032664359
YDL100C	0.00091443897	0.00099082206	-0.00044853123999999997	0.0020251270000000003	-0.00032698674	-0.001162697	-0.0018952737
YDL101C	-4.501862100000001e-05	0.0011396153	-0.00049636868	0.0020352770000000003	0.0001859733	-0.0012560732	-0.0020377856
YDL102W	-6.6956234e-05	-0.0006732225899999999	-0.0004619405	0.0023190686000000003	0.0013243642	0.0006693073599999999	0.0043504972
YDL103C	0.00014032822	0.00048682398999999994	0.00030629911999999996	0.0023838956000000002	0.001608679	-0.00018025622	-0.0010981740000000002
YDL104C	-0.00014591061999999998	0.00052812334	-0.0005709740799999999	0.00095299897	-0.00014287056	-0.0009040002	-0.0024997269
YDL106C	-0.0014575466	0.00073452201	-0.0027151926	0.0030589582	0.0012605907	0.0046053139000000005	0.0051969597
YDL107W	0.00074056828	0.00043561676999999996	-0.0014333866	0.0022374737	0.0010574059	0.00042670789	-0.00095771589
YDL108W	0.00024772705999999997	0.00049333834	0.0008352466099999999	9.3230297e-05	0.0013236569	-0.00096742176	0.0035640122
YDL109C	-0.00010054434999999999	0.0014854317	-0.00014836576999999998	0.0016555837	-0.0002577802	-0.00028322098	0.0046591701
YDL110C	-0.00036510548	0.0009159875699999999	-0.00076444261	0.0005181263	-0.0006890782799999999	0.00021908985	-0.0015217801
YDL111C	0.001261628	-8.607953000000001e-05	0.00062279495	-0.0037471764	0.0012026549000000001	0.0002819448	-0.0054622305
YDL112W	0.00038157127	0.0006669772	-0.0007402903699999999	-0.00020049675999999998	-0.0012442107	-0.00026484961999999996	-0.002309153
YDL113C	-0.0013560637	0.0015548661	0.00013921415	0.0018975659	0.00032908336	-0.0015595958	0.0010531054
YDL114W	-0.00072549646	0.00015026373	-0.00031813234	0.0016677168000000001	-0.00051756235	-0.00046577398	0.0043680927
YDL115C	-0.00026775904999999997	0.0005892984000000001	-0.0013381498000000001	6.6818097e-05	-0.00029114208	-0.00067361016	0.0014699667
YDL116W	-0.000638607	0.00013773091999999998	0.0015112849	0.0017637828	-0.0004267413	-0.0017053501	0.00025628692999999996
YDL117W	0.0007324402899999999	0.00025268534	0.00011015408	0.0023239551	0.0016810968	6.319695300000001e-05	-0.0041004406000000005
YDL118W	0.00043728078	0.00050074165	-0.0010317662	0.00065813856	9.8668744e-06	-1.3529840000000002e-05	-0.000980093
YDL119C	0.0007591537000000001	0.0014881587	-0.00080684733	0.0008878957199999999	0.00066343079	-0.0009785411599999999	-0.0036360501
YDL120W	0.00032920727	0.0009266116599999999	0.00019382984	-0.00062175448	0.00096017879	-0.0008872731	-0.0032481236
YDL121C	0.00042638931999999997	0.0007832623299999999	-0.00040367478	0.00054465009	-0.0015748967000000001	-0.0007765685499999999	-0.0018877527000000002
YDL122W	0.0008691219	0.00043669791	0.0014430536000000001	-0.0023716262	-0.0017666451	0.001949757	0.0015181258
YDL123W	-2.1354212e-06	6.8138064e-05	0.0008778995099999999	0.0030978938000000003	-0.0022748544	0.0014936835000000002	0.0039308691000000005
YDL124W	8.9510947e-06	0.00095511459	-0.0012712507	-0.00019049897	-0.0018398171000000001	-0.0012423653000000002	0.0008446499
YDL125C	0.0007119429	0.0007111817	-0.0005283359699999999	0.0030009554	0.0015595698	0.0012578558	0.0018229379
YDL126C	-5.2859018000000006e-05	0.0018205543000000002	0.00092435682	0.0025462531	0.0005339759	-0.0012014478	-0.00015009284
YDL127W	0.0018280084	0.0007458303299999999	-0.00011020363999999999	0.0033643119	0.0028553733	6.1185351e-05	0.00021515239
YDL128W	-0.00048981552	0.0010716646	-0.0008862827199999999	0.0018821864	0.00020438643999999998	0.00050491457	-0.0032831120000000004
YDL129W	0.0005145048399999999	0.0030974729000000003	0.001875921	0.0029564319	0.0013875092	-0.000807057	-0.0031382854
YDL130W	0.0028284332	0.00069779864	-0.0006148420699999999	0.0013275026000000001	-0.00081727824	-0.0030123829	-0.0060604273
YDL130W-A	0.0027552529	0.0020118297	0.00042922854999999995	0.0055637374	0.00047409450999999996	0.00024632676999999996	0.0011410852
YDL131W	-0.00081503608	7.594709900000001e-05	-0.0021995998000000003	8.6364858e-05	-0.00083225616	-0.000610801	-0.0019361017
YDL132W	0.0020596108	0.0020958726	0.00077546208	0.0052282089000000006	0.0034590755	-0.0008262601299999999	0.0026988992
YDL133C-A	9.551009e-05	0.0008825629100000001	-0.0006317343299999999	0.00029994305	-0.000570557695	-0.000318833398	-0.00179149295
YDL133W	0.00011977123999999999	0.0009524209799999999	0.00012644101	0.0010150552	-2.8643826000000003e-05	-0.0008021638699999999	-0.0028733804
YDL134C	0.00101748	0.0007323015	0.0026951431	0.0065298996	0.0013224981000000001	0.0016351307	0.0048693941000000004
YDL135C	-0.00066343267	-5.185892800000001e-05	-0.0008498592000000001	0.0011687407	0.0017925897	-0.00093366405	-0.0031655098000000002
YDL136W	-0.00038621297999999997	0.0008066938699999999	-0.00024219467999999999	0.0016104515000000001	-0.0018998593000000002	-0.0052550756	-0.0098691105
YDL137W	-0.00083395811	0.0015616657	-0.00040671523	0.0023446883000000003	0.00020266058	0.0024704938	-0.0012410979000000001
YDL138W	-0.00016235408	0.00091289749	-0.00018195823999999998	0.00042660021	0.00092684475	0.0010806746	0.00073494937
YDL139C	0.0004904662	0.00046519735	-0.0006481492099999999	0.00049060741	0.0010016469	-0.0005706765299999999	-0.0027159591
YDL140C	0.00066763731	-0.0020758512	-2.1202277000000002e-05	-8.104487900000002e-05	0.0015287217	-0.0019517353000000001	-0.0021440352
YDL141W	0.0013542532	0.0019278058000000002	0.0011976026	0.0055923535	-0.00039990546999999995	-0.00091602766	-0.0012530017000000001
YDL142C	0.0016404350000000002	0.00043849796	-0.0010933814	-3.4102126000000005e-05	0.0024480011	-1.549759e-05	-0.0027712590000000003
YDL143W	0.0014166964	-0.00026347634999999997	-0.0018217606000000002	0.0033090991000000003	-0.0013087581	-0.009577365400000001	-0.0080372124
YDL144C	-0.00037744521	0.00042025474	0.00021995355	0.0011861689000000001	-2.2525945e-05	-0.0039478274	-0.013161499
YDL145C	-0.0073849261000000005	-0.0097251588	-0.0031877398	-0.006786058	-0.0016049149000000001	0.0048811328	-0.0006816077
YDL146W	0.0052078888	0.0029218819	-0.00047416934	0.0054791794	0.0020144579	-0.0009008575000000001	-0.011050117
YDL147W	0.0013473040000000001	0.0063967544	-0.0010939193	0.0061146664000000005	0.0026994102000000002	-0.00025299667	-0.0030845352000000003
YDL148C	0.0006848477099999999	0.0013350026	0.00062298355	0.00080460471	7.8119755e-06	-0.0006969248699999999	0.00040117468999999997
YDL149W	-0.00010289610999999999	0.00043005535	-0.0012525396	0.0011337906	-0.00032704313	-0.0011445013000000001	-0.0027460773
YDL150W	-0.0014048439000000001	-0.0014236406	0.001509825	-0.00032623593999999995	-0.00019575603	-0.00040771110000000003	-0.0064705046
YDL151C	0.0011022403	0.0028195492000000003	0.0020097647	0.0038375981000000003	-0.001153492	0.00048985052	-0.0046584358
YDL152W	0.00044026806	0.00037261658	-2.6165312e-05	0.0020958046	-0.00049722245	-0.0077186842	-0.010508729000000001
YDL153C	-0.00039851348999999996	0.00080337127	-0.00043344148999999995	0.00087584153	-0.00029826121999999996	0.00073311834	-0.0032684489
YDL154W	-0.0010940529	0.00046849667	-0.00097914249	-4.9452493e-05	-8.0200359e-05	-0.0006780950699999999	-0.0028520693
YDL155W	0.00046804474999999996	0.0012643312000000001	-0.00046951158	0.0010306214	0.00066861007	0.00042583461999999995	0.00059981101
YDL156W	-0.00057106261	-2.7879668000000003e-05	-0.0013033935	-0.0015031685	-0.0012133993	-0.00062567531	-0.0008152344199999999
YDL157C	-0.00030802137999999996	0.0005451292899999999	-0.0014336962	0.0018220962000000001	0.0016426026000000002	-0.0011993811	-0.001221307
YDL158C	0.00049002019	0.0015963306	-0.00040074066	0.0013973192	-0.0011552912	-0.00083736896	-0.0014802613
YDL159W	-2.9625901e-06	0.0014501948	-0.00080381515	0.0012798167	-0.00010477416	0.00017559107	-0.0034180283
YDL160C	-0.0012580528	-0.0013861247	-0.0021096214	-0.0027352875	-0.00021520623	0.0030863101	-0.0030912920000000003
YDL161W	0.0020795816000000003	0.0015253058	-0.00036730108999999996	0.0018018107	0.0017740023	2.6057092000000003e-05	-0.0044299775000000005
YDL162C	0.0015220127000000001	0.0028187022000000003	0.00056267164	0.0026504591	0.00016014613	0.00063399792	-0.0039165663
YDL164C	0.0016315967000000002	0.0020516141000000002	0.0010354144	0.00409757	-0.00049321728	0.00013479922999999998	-0.004751447000000001
YDL165W	0.00030137598	0.0015799508000000002	-0.0010346823	0.0030693492	9.3831806e-05	0.0036784687	3.841769e-05
YDL166C	0.0017229319000000001	0.0010039805	0.001845723	0.0027368030000000003	0.00070664238	0.0010898467	-0.0006614214099999999
YDL167C	-0.0036757625	-6.9897029e-05	-0.0010833129	0.00052810695	-0.00046218929	-0.0006494185699999999	-0.0041983438000000005
YDL168W	-0.0040296264	-0.00075971124	-0.0043571172	-0.0022344217	-0.0016885392	0.00044819798	0.0053196559
YDL169C	0.00052759871	0.0017164324	0.00090904721	0.0035679856000000003	-0.0012798988	0.00058279014	-0.0027158292
YDL170W	-0.0006333743499999999	0.00056274859	-0.00067248626	0.00026065747	-0.00039055325	0.00078719006	0.00013996581
YDL171C	0.0017048395	0.0016399259	0.00081740349	0.004021248900000001	-0.0010709254	-0.00059229017	0.0010928432
YDL172C	-0.0016715111000000001	-0.010203933	-0.0016735069	-0.0027330608	0.0025299686000000003	-9.613803799999999e-06	0.0021777033
YDL173W	0.00025282292	-0.0085154474	-0.00359085	-0.0030356956	0.0038400848	-0.00024056628999999998	0.00054225565
YDL174C	-0.0007972889299999999	-8.6106795e-05	-0.0013800634	0.0013146785	0.00022139736999999998	-0.0022974323	0.0052410585
YDL175C	0.0006084641699999999	0.0017327198	0.00014312705	0.0028837918	-0.00046675015	0.0017889739	0.005976142
YDL176W	0.00019776739	0.0010898242	-0.0016069191	-0.00012162822	0.00045320692999999997	-0.0015265637000000001	0.0014674825000000002
YDL177C	-9.7433827e-05	0.0008340357299999999	-0.0011576190000000001	0.00012330803	-0.00065683578	-0.0005251247	0.0025905265000000003
YDL178W	-0.00024973407	0.0011842015000000001	-0.00031026717	0.00015253694	-0.00016082660999999998	0.00049836438	-0.0008203588799999999
YDL179W	-0.0010683840000000001	-0.0014996573	-0.0039561735	-0.0033694648000000002	-0.001053604	-0.0016345689	0.0014958684000000002
