orf	hap a | growth (spot assay) | CG-1521 [55-75 uM] | Gaupel AC~Tenniswood M, 2014
YGR142W	-0.011250792652942399
YGR143W	-0.011250792652942399
YGR144W	-0.011250792652942399
YGR146C	-0.011250792652942399
YGR148C	0.5456634436676905
YGR149W	-0.011250792652942399
YGR150C	-0.011250792652942399
YGR151C	-0.011250792652942399
YGR152C	-0.011250792652942399
YGR153W	-0.011250792652942399
YGR154C	-0.5681650289735753
YGR155W	1.1025776799883233
YGR157W	0.5456634436676905
YGR159C	0.5456634436676905
YGR160W	-0.011250792652942399
YGR161C	-0.011250792652942399
YGR162W	-1.1250792652942083
YGR163W	-0.5681650289735753
YGR164W	-0.011250792652942399
YGR165W	-0.011250792652942399
YGR166W	0.5456634436676905
YGR167W	-4.466564683218006
YGR168C	-0.011250792652942399
YGR169C	-0.011250792652942399
YGR170W	-0.011250792652942399
YGR171C	0.5456634436676905
YGR173W	-0.011250792652942399
YGR174C	-0.011250792652942399
YGR176W	-0.011250792652942399
YGR177C	-0.011250792652942399
YGR178C	-0.011250792652942399
YGR180C	-1.1250792652942083
YGR181W	-0.011250792652942399
YGR182C	-0.011250792652942399
YGR183C	-0.011250792652942399
YGR184C	-0.011250792652942399
YGR187C	-0.011250792652942399
YGR188C	-0.011250792652942399
YGR189C	-0.011250792652942399
YGR192C	-0.011250792652942399
YGR193C	-0.011250792652942399
YGR194C	-0.011250792652942399
YGR196C	-0.011250792652942399
YGR197C	-0.011250792652942399
YGR199W	0.5456634436676905
YGR200C	2.216406152629589
YGR201C	-0.011250792652942399
YGR202C	-0.011250792652942399
YGR203W	-0.011250792652942399
YGR204W	-0.5681650289735753
YGR205W	-0.011250792652942399
YGR206W	-0.011250792652942399
YGR207C	-0.011250792652942399
YGR208W	-0.011250792652942399
YGR209C	-0.011250792652942399
YGR210C	-0.011250792652942399
YGR212W	-0.011250792652942399
YGR213C	-0.011250792652942399
YGR214W	-0.011250792652942399
YGR215W	-0.5681650289735753
YGR217W	-0.5681650289735753
YGR219W	-0.011250792652942399
YGR220C	-0.011250792652942399
YGR221C	-0.011250792652942399
YGR222W	-0.011250792652942399
YGR223C	-0.011250792652942399
YGR224W	-0.011250792652942399
YGR225W	-0.011250792652942399
YGR226C	-0.011250792652942399
YGR227W	0.5456634436676905
YGR228W	-0.011250792652942399
YGR229C	-1.1250792652942083
YGR230W	-0.011250792652942399
YGR231C	-0.011250792652942399
YGR232W	-0.011250792652942399
YGR233C	-0.5681650289735753
YGR234W	-0.011250792652942399
YGR235C	-0.011250792652942399
YGR236C	-0.011250792652942399
YGR237C	-0.011250792652942399
YGR238C	-0.011250792652942399
YGR239C	-0.011250792652942399
YGR240C	-0.011250792652942399
YGR241C	-0.011250792652942399
YGR242W	-0.011250792652942399
YGR243W	-0.011250792652942399
YGR244C	-0.011250792652942399
YGR247W	-0.011250792652942399
YGR248W	-0.011250792652942399
YGR249W	-0.011250792652942399
YGR250C	-0.011250792652942399
YGR252W	-5.580393155859271
YGR254W	-0.011250792652942399
YGR255C	-0.011250792652942399
YGR256W	-0.011250792652942399
YGR257C	-0.5681650289735753
YGR258C	-0.011250792652942399
YGR259C	-0.011250792652942399
YGR260W	0.5456634436676905
YGR261C	-0.011250792652942399
YGR262C	-3.3527362105767398
YGR263C	-0.011250792652942399
YGR266W	-0.011250792652942399
YGR268C	-0.011250792652942399
YGR269W	-0.011250792652942399
YGR270W	-0.011250792652942399
YGR271C-A	-2.2389077379354743
YGR271W	-0.011250792652942399
YGR273C	-0.011250792652942399
YGR275W	-0.011250792652942399
YGR276C	-0.011250792652942399
YGR279C	-0.011250792652942399
YGR281W	-0.011250792652942399
YGR282C	-0.011250792652942399
YGR283C	-0.011250792652942399
YGR284C	-0.011250792652942399
YGR285C	-0.011250792652942399
YGR286C	-0.011250792652942399
YGR287C	-0.011250792652942399
YGR288W	-0.011250792652942399
YGR289C	-0.011250792652942399
YGR290W	-0.011250792652942399
YGR291C	-0.011250792652942399
YGR292W	-0.011250792652942399
YGR295C	-0.011250792652942399
YHL002W	-0.011250792652942399
YHL003C	-0.011250792652942399
YHL005C	-1.1250792652942083
YHL006C	-0.011250792652942399
YHL007C	-0.011250792652942399
YHL008C	-0.011250792652942399
YHL009C	-0.011250792652942399
YHL010C	-0.011250792652942399
YHL011C	-0.011250792652942399
YHL012W	-0.011250792652942399
YHL013C	-0.011250792652942399
YHL014C	-0.011250792652942399
YHL016C	-0.011250792652942399
YHL017W	0.5456634436676905
YHL019C	-0.011250792652942399
YHL020C	-3.3527362105767398
YHL021C	-0.011250792652942399
YHL022C	-0.5681650289735753
YHL023C	-0.011250792652942399
YHL024W	-0.011250792652942399
YHL025W	-0.011250792652942399
YHL026C	-0.011250792652942399
YHL027W	-2.2389077379354743
YHL028W	-0.011250792652942399
YHL029C	-0.5681650289735753
YHL030W	-0.011250792652942399
YHL031C	-0.011250792652942399
YHL032C	-0.011250792652942399
YHL033C	-0.011250792652942399
YHL034C	-0.011250792652942399
YHL035C	-0.011250792652942399
YHL036W	-0.011250792652942399
YHL037C	-0.011250792652942399
YHL038C	-0.011250792652942399
YHL039W	-0.011250792652942399
YHL040C	-0.011250792652942399
YHL041W	-0.011250792652942399
YHL042W	-0.011250792652942399
YHL043W	-0.011250792652942399
YHL044W	-0.011250792652942399
YHL045W	-0.011250792652942399
YHL046C	-0.011250792652942399
YHL047C	0.5456634436676905
YHR001W-A	-0.011250792652942399
YHR003C	-0.011250792652942399
YHR004C	-2.795821974256107
YHR005C	-0.011250792652942399
YHR006W	-0.011250792652942399
YHR008C	-2.795821974256107
YHR009C	0.5456634436676905
YHR010W	1.6594919163089563
YHR011W	-1.1250792652942083
YHR012W	1.1025776799883233
YHR013C	-2.795821974256107
YHR014W	-0.011250792652942399
YHR015W	-0.011250792652942399
YHR016C	-0.011250792652942399
YHR017W	-0.011250792652942399
YHR018C	-0.011250792652942399
YHR021C	-1.681993501614841
YHR021W-A	-0.011250792652942399
YHR022C	-0.011250792652942399
YHR025W	-2.2389077379354743
YHR026W	-0.011250792652942399
YHR028C	-0.5681650289735753
YHR029C	-0.011250792652942399
YHR030C	-3.3527362105767398
YHR031C	0.5456634436676905
YHR032W	-0.011250792652942399
YHR033W	-0.5681650289735753
YHR034C	-0.011250792652942399
YHR035W	-0.5681650289735753
YHR037W	-0.011250792652942399
YHR038W	-0.011250792652942399
YHR039C	-3.3527362105767398
YHR039C-A	-0.011250792652942399
YHR041C	1.1025776799883233
YHR043C	-0.011250792652942399
YHR044C	-0.011250792652942399
YHR045W	-3.909650446897373
YHR046C	-0.011250792652942399
YHR047C	-0.011250792652942399
YHR048W	-0.011250792652942399
YHR049C-A	-0.011250792652942399
YHR049W	-0.011250792652942399
YHR050W	-0.011250792652942399
YHR051W	-0.011250792652942399
YHR057C	-0.011250792652942399
YHR059W	-0.011250792652942399
YHR060W	-0.011250792652942399
YHR061C	-0.011250792652942399
YHR064C	-0.011250792652942399
YHR066W	-0.011250792652942399
YHR067W	-0.011250792652942399
YHR073W	-0.011250792652942399
YHR075C	-0.011250792652942399
YHR076W	-0.011250792652942399
YHR077C	-0.011250792652942399
YHR078W	-0.011250792652942399
YHR079C	-0.011250792652942399
YHR079C-A	-0.011250792652942399
YHR080C	-0.011250792652942399
YHR081W	0.5456634436676905
YHR082C	1.1025776799883233
YHR086W	-0.011250792652942399
YHR087W	-0.011250792652942399
YHR091C	0.5456634436676905
YHR092C	-0.011250792652942399
YHR093W	-0.011250792652942399
YHR094C	-0.011250792652942399
YHR095W	-0.011250792652942399
YHR096C	-0.011250792652942399
YHR097C	-0.011250792652942399
YHR100C	-0.5681650289735753
YHR103W	-0.011250792652942399
YHR104W	-0.011250792652942399
YHR105W	0.5456634436676905
YHR106W	-0.011250792652942399
YHR108W	-0.011250792652942399
YHR109W	-0.011250792652942399
YHR110W	-0.011250792652942399
YHR111W	1.1025776799883233
YHR112C	-0.011250792652942399
YHR113W	-0.011250792652942399
YHR114W	-0.011250792652942399
YHR115C	-0.011250792652942399
YHR116W	-0.011250792652942399
YHR117W	-0.5681650289735753
YHR120W	-0.011250792652942399
YHR121W	-1.1250792652942083
YHR123W	-0.011250792652942399
YHR124W	-0.011250792652942399
YHR125W	-0.011250792652942399
YHR126C	-0.011250792652942399
YHR127W	-0.011250792652942399
YHR129C	-0.011250792652942399
YHR130C	-0.011250792652942399
YHR131C	-0.011250792652942399
YHR132C	-0.011250792652942399
YHR132W-A	-0.011250792652942399
YHR133C	0.5456634436676905
YHR134W	-0.011250792652942399
YHR135C	-0.011250792652942399
YHR136C	-0.011250792652942399
YHR137W	-0.011250792652942399
YHR138C	-0.011250792652942399
YHR139C	-0.011250792652942399
YHR139C-A	-0.011250792652942399
YHR140W	-0.011250792652942399
YHR142W	-0.011250792652942399
YHR143W	-0.011250792652942399
YHR146W	-0.011250792652942399
YHR147C	-0.011250792652942399
YHR150W	-0.011250792652942399
YHR151C	-3.3527362105767398
YHR152W	0.5456634436676905
YHR153C	-0.011250792652942399
YHR154W	-0.011250792652942399
YHR155W	-0.011250792652942399
YHR156C	-0.011250792652942399
YHR157W	-0.011250792652942399
YHR158C	-0.5681650289735753
YHR159W	-0.011250792652942399
YHR160C	-0.011250792652942399
YHR161C	-0.011250792652942399
YHR162W	-0.011250792652942399
YHR163W	-0.011250792652942399
YHR167W	-2.795821974256107
YHR168W	-0.011250792652942399
YHR171W	-0.011250792652942399
YHR176W	-0.011250792652942399
YHR177W	-0.011250792652942399
YHR178W	-0.011250792652942399
YHR179W	0.5456634436676905
YHR180W	-0.011250792652942399
YHR181W	-0.011250792652942399
YHR182W	-0.011250792652942399
YHR183W	0.5456634436676905
YHR184W	-0.011250792652942399
YHR185C	-0.011250792652942399
YHR189W	-1.1250792652942083
YHR191C	-0.011250792652942399
YHR193C	-0.011250792652942399
YHR194W	-0.5681650289735753
YHR195W	-0.011250792652942399
YHR198C	-0.011250792652942399
YHR199C	-0.011250792652942399
YHR200W	1.1025776799883233
YHR202W	-0.011250792652942399
YHR203C	-0.011250792652942399
YHR204W	-0.011250792652942399
YHR206W	-0.011250792652942399
YHR207C	-0.011250792652942399
YHR209W	-0.011250792652942399
YHR210C	-0.011250792652942399
YIL001W	-0.011250792652942399
YIL002C	0.5456634436676905
YIL005W	-0.011250792652942399
YIL006W	-0.011250792652942399
YIL007C	-0.011250792652942399
YIL008W	2.216406152629589
YIL009C-A	-0.011250792652942399
YIL009W	-0.011250792652942399
YIL010W	0.5456634436676905
YIL011W	-0.011250792652942399
YIL012W	-0.011250792652942399
YIL013C	-0.011250792652942399
YIL014C-A	-0.011250792652942399
YIL014W	-0.011250792652942399
YIL015W	-0.011250792652942399
YIL016W	0.5456634436676905
YIL017C	-0.011250792652942399
YIL018W	-0.5681650289735753
YIL020C	-0.011250792652942399
YIL023C	-0.011250792652942399
YIL024C	-0.011250792652942399
YIL025C	-0.011250792652942399
YIL027C	-0.011250792652942399
YIL028W	-0.011250792652942399
YIL029C	-0.011250792652942399
YIL030C	-1.681993501614841
YIL032C	-0.011250792652942399
YIL034C	-0.011250792652942399
YIL035C	0.5456634436676905
YIL036W	-0.011250792652942399
YIL037C	-0.011250792652942399
YIL038C	-0.011250792652942399
YIL039W	0.5456634436676905
YIL040W	-0.011250792652942399
YIL041W	-0.011250792652942399
YIL042C	-0.011250792652942399
YIL043C	-0.011250792652942399
YIL044C	-0.011250792652942399
YIL045W	-0.011250792652942399
YIL047C	-0.011250792652942399
YIL049W	-0.011250792652942399
YIL050W	-0.011250792652942399
YIL052C	-2.2389077379354743
YIL053W	-0.011250792652942399
YIL054W	-0.011250792652942399
YIL055C	-0.5681650289735753
YIL056W	-0.011250792652942399
YIL057C	-0.011250792652942399
YIL058W	-0.011250792652942399
YIL059C	-0.011250792652942399
YIL060W	-0.011250792652942399
YIL064W	-0.011250792652942399
YIL065C	-0.011250792652942399
YIL066C	-0.011250792652942399
YIL067C	-0.011250792652942399
YIL069C	-0.011250792652942399
YIL070C	-0.011250792652942399
YIL071C	-0.011250792652942399
YIL072W	-0.011250792652942399
YIL073C	-0.011250792652942399
YIL074C	-0.011250792652942399
YIL076W	-1.681993501614841
YIL077C	-0.011250792652942399
YIL079C	-0.011250792652942399
YIL084C	-0.011250792652942399
YIL085C	-0.011250792652942399
YIL086C	-0.011250792652942399
YIL087C	-0.011250792652942399
YIL088C	-0.011250792652942399
YIL089W	-0.011250792652942399
YIL090W	-0.011250792652942399
YIL092W	-0.011250792652942399
YIL093C	0.5456634436676905
YIL094C	-0.011250792652942399
YIL095W	-0.011250792652942399
YIL096C	-0.011250792652942399
YIL097W	-0.5681650289735753
YIL098C	-1.681993501614841
YIL099W	-0.011250792652942399
YIL100W	-0.011250792652942399
YIL101C	-0.5681650289735753
YIL102C	-0.011250792652942399
YIL103W	-0.011250792652942399
YIL105C	-1.1250792652942083
YIL107C	-0.5681650289735753
YIL108W	-1.1250792652942083
YIL110W	-1.1250792652942083
YIL111W	0.5456634436676905
YIL112W	-0.011250792652942399
YIL113W	-0.011250792652942399
YIL114C	-0.011250792652942399
YIL116W	-0.011250792652942399
YIL117C	-0.011250792652942399
YIL119C	-0.011250792652942399
YIL120W	-0.011250792652942399
YIL121W	-0.011250792652942399
YIL122W	0.5456634436676905
YIL123W	-0.011250792652942399
YIL124W	-0.011250792652942399
YIL125W	-0.011250792652942399
YIL128W	-1.1250792652942083
YIL130W	-0.011250792652942399
YIL131C	-0.011250792652942399
YIL132C	-0.011250792652942399
YIL133C	0.5456634436676905
YIL134W	-0.011250792652942399
YIL135C	-0.011250792652942399
YIL136W	-0.011250792652942399
YIL137C	-0.011250792652942399
YIL138C	-0.011250792652942399
YIL139C	-0.011250792652942399
YIL140W	-0.011250792652942399
YIL141W	-0.011250792652942399
YIL145C	-0.011250792652942399
YIL146C	-0.011250792652942399
YIL148W	-0.011250792652942399
YIL149C	-1.1250792652942083
YIL152W	-0.011250792652942399
YIL153W	-0.011250792652942399
YIL154C	0.5456634436676905
YIL155C	-0.011250792652942399
YIL156W	-0.5681650289735753
YIL157C	-0.011250792652942399
YIL158W	-0.011250792652942399
YIL159W	-0.011250792652942399
YIL160C	-0.011250792652942399
YIL161W	-0.011250792652942399
YIL162W	-0.011250792652942399
YIL163C	-0.011250792652942399
YIL164C	-0.011250792652942399
YIL165C	-1.1250792652942083
YIL166C	-0.011250792652942399
YIL173W	-0.011250792652942399
YIR001C	-0.011250792652942399
YIR002C	-0.011250792652942399
YIR003W	-0.011250792652942399
YIR004W	-0.011250792652942399
YIR005W	-0.5681650289735753
YIR007W	-0.011250792652942399
YIR009W	0.5456634436676905
YIR013C	-0.011250792652942399
YIR014W	-0.011250792652942399
YIR016W	-0.011250792652942399
YIR017C	-0.011250792652942399
YIR018W	-0.011250792652942399
YIR019C	-0.011250792652942399
YIR020C	-0.011250792652942399
YIR020W-A	-0.011250792652942399
YIR021W	-0.011250792652942399
YIR023W	-1.1250792652942083
YIR024C	-0.011250792652942399
YIR025W	-0.011250792652942399
YIR026C	-0.011250792652942399
YIR027C	-0.011250792652942399
YIR028W	-0.011250792652942399
YIR029W	-0.011250792652942399
YIR030C	-0.011250792652942399
YIR031C	-0.011250792652942399
YIR032C	-0.011250792652942399
YIR033W	-0.011250792652942399
YIR034C	-0.011250792652942399
YIR035C	-0.011250792652942399
YIR036C	-0.011250792652942399
YIR037W	-0.011250792652942399
YIR038C	-0.011250792652942399
YIR039C	-0.011250792652942399
YIR042C	-0.011250792652942399
YJL003W	-0.011250792652942399
YJL004C	-1.1250792652942083
YJL006C	-6.137307392179904
YJL007C	-0.011250792652942399
YJL012C	-0.5681650289735753
YJL013C	-0.011250792652942399
YJL016W	-0.011250792652942399
YJL020C	-0.011250792652942399
YJL022W	-0.011250792652942399
YJL023C	-0.011250792652942399
YJL024C	-0.011250792652942399
YJL027C	1.6594919163089563
YJL028W	-0.011250792652942399
YJL029C	-3.3527362105767398
YJL030W	-0.011250792652942399
YJL036W	-0.5681650289735753
YJL037W	-0.011250792652942399
YJL038C	-0.011250792652942399
YJL042W	-0.011250792652942399
YJL043W	-0.011250792652942399
YJL044C	-0.011250792652942399
YJL045W	-0.011250792652942399
YJL046W	-0.011250792652942399
YJL047C	0.5456634436676905
YJL048C	-0.011250792652942399
YJL049W	-0.011250792652942399
YJL051W	0.5456634436676905
YJL052W	0.5456634436676905
YJL053W	0.5456634436676905
YJL055W	-0.011250792652942399
YJL056C	-1.1250792652942083
YJL057C	-0.011250792652942399
YJL058C	-0.011250792652942399
YJL059W	-0.011250792652942399
YJL060W	0.5456634436676905
YJL062W	-0.011250792652942399
YJL063C	0.5456634436676905
YJL064W	0.5456634436676905
YJL065C	0.5456634436676905
YJL066C	-0.011250792652942399
YJL067W	-0.011250792652942399
YJL068C	-0.011250792652942399
YJL070C	-0.011250792652942399
YJL071W	-0.011250792652942399
YJL073W	-0.011250792652942399
YJL075C	-0.011250792652942399
YJL077C	-0.011250792652942399
YJL078C	-0.011250792652942399
YJL079C	-0.011250792652942399
YJL080C	-1.681993501614841
YJL082W	-0.011250792652942399
YJL083W	-0.011250792652942399
YJL084C	-0.011250792652942399
YJL088W	0.5456634436676905
YJL089W	-0.011250792652942399
YJL092W	-0.011250792652942399
YJL093C	-0.011250792652942399
YJL094C	-1.1250792652942083
YJL095W	-3.3527362105767398
YJL096W	-0.011250792652942399
YJL098W	-0.011250792652942399
YJL099W	-0.011250792652942399
YJL100W	-0.011250792652942399
YJL101C	2.216406152629589
YJL102W	-0.011250792652942399
YJL103C	-0.011250792652942399
YJL105W	-0.011250792652942399
YJL106W	-0.011250792652942399
YJL107C	-0.011250792652942399
YJL108C	-0.011250792652942399
YJL110C	-0.011250792652942399
YJL112W	0.5456634436676905
YJL115W	0.5456634436676905
YJL116C	-0.011250792652942399
YJL117W	-3.3527362105767398
YJL118W	-0.011250792652942399
YJL119C	-0.011250792652942399
YJL120W	-0.011250792652942399
YJL121C	-1.681993501614841
YJL122W	-0.011250792652942399
YJL123C	-0.011250792652942399
YJL124C	-3.3527362105767398
YJL126W	-0.011250792652942399
YJL127C	-0.011250792652942399
YJL128C	-1.1250792652942083
YJL129C	-0.8466221471338917
YJL130C	-1.1250792652942083
YJL131C	-0.011250792652942399
YJL132W	-0.011250792652942399
YJL133W	-1.1250792652942083
YJL134W	-0.5681650289735753
YJL135W	-0.5681650289735753
YJL136C	-1.1250792652942083
YJL137C	-0.011250792652942399
YJL138C	-0.011250792652942399
YJL139C	-0.011250792652942399
YJL140W	-5.580393155859271
YJL141C	-0.011250792652942399
YJL142C	-0.011250792652942399
YJL144W	-0.011250792652942399
YJL145W	-0.5681650289735753
YJL146W	-0.011250792652942399
YJL147C	-0.011250792652942399
YJL148W	-0.011250792652942399
YJL149W	-0.011250792652942399
YJL150W	-0.011250792652942399
YJL151C	-1.681993501614841
YJL152W	-0.5681650289735753
YJL153C	-0.011250792652942399
YJL154C	-0.011250792652942399
YJL155C	-0.011250792652942399
YJL157C	-0.011250792652942399
YJL158C	-0.011250792652942399
YJL159W	-0.5681650289735753
YJL160C	-0.011250792652942399
YJL161W	-0.011250792652942399
YJL162C	-0.011250792652942399
YJL163C	-0.011250792652942399
YJL164C	-1.1250792652942083
YJL165C	-1.1250792652942083
YJL166W	-0.011250792652942399
YJL168C	-0.011250792652942399
YJL169W	-0.011250792652942399
YJL170C	-0.011250792652942399
YJL171C	-0.011250792652942399
YJL172W	-0.5681650289735753
YJL175W	-5.580393155859271
YJL176C	-6.694221628500538
YJL177W	-0.011250792652942399
YJL178C	-0.5681650289735753
YJL179W	-2.795821974256107
YJL180C	-2.2389077379354743
YJL181W	-0.011250792652942399
YJL182C	-0.011250792652942399
YJL183W	-2.795821974256107
YJL184W	-2.2389077379354743
YJL185C	-0.011250792652942399
YJL186W	-0.011250792652942399
YJL187C	-1.681993501614841
YJL188C	-0.011250792652942399
YJL189W	-0.011250792652942399
YJL190C	-1.1250792652942083
YJL191W	-0.011250792652942399
YJL192C	-0.011250792652942399
YJL193W	-0.5681650289735753
YJL196C	-0.011250792652942399
YJL197W	-0.011250792652942399
YJL198W	-1.1250792652942083
YJL199C	-0.011250792652942399
YJL200C	-0.011250792652942399
YJL201W	-0.011250792652942399
YJL204C	-2.2389077379354743
YJL205C	-0.5681650289735753
YJL206C	-0.011250792652942399
YJL207C	-0.011250792652942399
YJL208C	-0.011250792652942399
YJL209W	-0.011250792652942399
YJL210W	-0.5681650289735753
YJL211C	-0.5681650289735753
YJL212C	-0.011250792652942399
YJL213W	-0.011250792652942399
YJL214W	-0.011250792652942399
YJL215C	-0.011250792652942399
YJL216C	-0.011250792652942399
YJL217W	-0.5681650289735753
YJL218W	-0.011250792652942399
YJR001W	-0.011250792652942399
YJR003C	-0.011250792652942399
YJR004C	-0.011250792652942399
YJR005W	-0.011250792652942399
YJR008W	-0.011250792652942399
YJR009C	-0.011250792652942399
YJR010C-A	-0.011250792652942399
YJR010W	-0.011250792652942399
YJR011C	-0.011250792652942399
YJR014W	1.6594919163089563
YJR015W	-0.011250792652942399
YJR018W	-1.681993501614841
YJR019C	-0.011250792652942399
YJR020W	-0.011250792652942399
YJR021C	-0.011250792652942399
YJR024C	-0.011250792652942399
YJR025C	-0.011250792652942399
YJR030C	-0.011250792652942399
YJR031C	-0.011250792652942399
YJR032W	-0.011250792652942399
YJR033C	-0.5681650289735753
YJR034W	-0.011250792652942399
YJR035W	-0.011250792652942399
YJR036C	-0.011250792652942399
YJR037W	-0.011250792652942399
YJR038C	-1.1250792652942083
YJR039W	-0.011250792652942399
YJR040W	-1.681993501614841
YJR043C	0.5456634436676905
YJR044C	-0.011250792652942399
YJR047C	-0.011250792652942399
YJR048W	-0.011250792652942399
YJR049C	-0.011250792652942399
YJR050W	-0.011250792652942399
YJR051W	-0.011250792652942399
YJR052W	-0.011250792652942399
YJR053W	-0.011250792652942399
YJR054W	-0.5681650289735753
YJR055W	-0.011250792652942399
YJR056C	-0.5681650289735753
YJR058C	-0.011250792652942399
YJR059W	-1.681993501614841
YJR060W	-2.2389077379354743
YJR061W	-0.011250792652942399
YJR062C	-0.011250792652942399
YJR063W	-0.011250792652942399
YJR066W	-0.011250792652942399
YJR069C	-0.011250792652942399
YJR070C	-0.011250792652942399
YJR073C	-1.1250792652942083
YJR074W	-3.3527362105767398
YJR075W	-1.1250792652942083
YJR077C	-0.011250792652942399
YJR078W	-0.011250792652942399
YJR079W	-0.011250792652942399
YJR080C	-0.011250792652942399
YJR082C	-0.011250792652942399
YJR083C	-0.011250792652942399
YJR084W	-0.011250792652942399
YJR087W	-0.011250792652942399
YJR088C	-0.011250792652942399
YJR090C	-1.681993501614841
YJR091C	-0.011250792652942399
YJR092W	1.1025776799883233
YJR094C	-0.011250792652942399
YJR094W-A	-0.011250792652942399
YJR095W	-0.011250792652942399
YJR096W	-0.011250792652942399
YJR097W	-0.011250792652942399
YJR098C	-0.011250792652942399
YJR099W	-0.011250792652942399
YJR100C	-0.011250792652942399
YJR102C	-1.1250792652942083
YJR103W	-0.011250792652942399
YJR104C	-4.466564683218006
YJR105W	0.5456634436676905
YJR106W	-0.011250792652942399
YJR107W	-0.011250792652942399
YJR108W	-0.011250792652942399
YJR109C	-0.011250792652942399
YJR110W	-0.011250792652942399
YJR111C	-0.011250792652942399
YJR113C	-0.011250792652942399
YJR115W	-0.011250792652942399
YJR116W	-0.011250792652942399
YJR117W	-0.011250792652942399
YJR118C	-4.466564683218006
YJR119C	-0.011250792652942399
YJR120W	-0.011250792652942399
YJR121W	-0.011250792652942399
YJR122W	-0.011250792652942399
YJR124C	-1.681993501614841
YJR125C	-0.011250792652942399
YJR126C	-0.011250792652942399
YJR127C	-0.011250792652942399
YJR128W	-0.011250792652942399
YJR129C	-0.011250792652942399
YJR130C	-0.011250792652942399
YJR131W	-0.011250792652942399
YJR133W	-0.011250792652942399
YJR134C	-0.011250792652942399
YJR135C	-0.011250792652942399
YJR137C	-0.011250792652942399
YJR139C	-0.5681650289735753
YJR140C	-0.011250792652942399
YJR142W	-0.011250792652942399
YJR144W	-1.1250792652942083
YJR145C	-2.2389077379354743
YJR146W	-0.011250792652942399
YJR147W	0.5456634436676905
YJR148W	-0.011250792652942399
YJR149W	-0.011250792652942399
YJR150C	-0.011250792652942399
YJR152W	-0.011250792652942399
YJR153W	-0.011250792652942399
YJR154W	-0.011250792652942399
YKL001C	-0.011250792652942399
YKL002W	0.5456634436676905
YKL003C	-0.011250792652942399
YKL005C	-0.011250792652942399
YKL006W	-3.3527362105767398
YKL007W	-0.011250792652942399
YKL008C	0.5456634436676905
YKL009W	-0.011250792652942399
YKL010C	-0.5681650289735753
YKL011C	-0.011250792652942399
YKL015W	-0.011250792652942399
YKL016C	-0.011250792652942399
YKL017C	-0.011250792652942399
YKL020C	-2.2389077379354743
YKL023W	-0.5681650289735753
YKL025C	-2.2389077379354743
YKL026C	-0.011250792652942399
YKL027W	-0.5681650289735753
YKL029C	-0.011250792652942399
YKL030W	-0.011250792652942399
YKL031W	-0.011250792652942399
YKL032C	-0.011250792652942399
YKL033W-A	-0.011250792652942399
YKL034W	-0.011250792652942399
YKL037W	-0.011250792652942399
YKL038W	-0.011250792652942399
YKL039W	0.5456634436676905
YKL040C	-0.011250792652942399
YKL041W	0.5456634436676905
YKL043W	-0.011250792652942399
YKL044W	-0.011250792652942399
YKL046C	-0.011250792652942399
YKL047W	-0.011250792652942399
YKL048C	1.1025776799883233
YKL050C	-0.011250792652942399
YKL051W	-0.011250792652942399
YKL053C-A	-1.1250792652942083
YKL053W	1.1025776799883233
YKL054C	-2.2389077379354743
YKL055C	-0.011250792652942399
YKL056C	-0.011250792652942399
YKL057C	-0.5681650289735753
YKL061W	-0.011250792652942399
YKL062W	-0.011250792652942399
YKL063C	-0.011250792652942399
YKL064W	-0.011250792652942399
YKL065C	-0.011250792652942399
YKL066W	-0.011250792652942399
YKL067W	-0.011250792652942399
YKL068W	-0.011250792652942399
YKL069W	-0.011250792652942399
YKL070W	-0.011250792652942399
YKL071W	-0.011250792652942399
YKL072W	-0.011250792652942399
YKL073W	-0.011250792652942399
YKL074C	-2.795821974256107
YKL075C	-0.011250792652942399
YKL076C	-0.011250792652942399
YKL077W	-0.011250792652942399
YKL079W	-0.011250792652942399
YKL080W	-0.011250792652942399
YKL081W	-3.3527362105767398
YKL084W	-0.011250792652942399
YKL085W	-0.5681650289735753
YKL086W	0.5456634436676905
YKL087C	-0.011250792652942399
YKL090W	-0.011250792652942399
YKL091C	-0.011250792652942399
YKL092C	-0.011250792652942399
YKL093W	-0.011250792652942399
YKL094W	-0.011250792652942399
YKL096W	-0.011250792652942399
YKL096W-A	-0.011250792652942399
YKL097C	-0.011250792652942399
YKL098W	-3.3527362105767398
YKL100C	-0.011250792652942399
YKL101W	-0.011250792652942399
YKL102C	-0.011250792652942399
YKL103C	-0.011250792652942399
YKL105C	-0.011250792652942399
YKL106W	-0.011250792652942399
YKL107W	-0.011250792652942399
YKL109W	-1.1250792652942083
YKL110C	0.5456634436676905
YKL113C	-0.5681650289735753
YKL114C	-0.011250792652942399
YKL115C	-0.011250792652942399
YKL116C	-0.011250792652942399
YKL117W	-0.011250792652942399
YKL118W	-0.011250792652942399
YKL119C	-6.137307392179904
YKL120W	-0.011250792652942399
YKL121W	-2.795821974256107
YKL123W	-0.011250792652942399
YKL124W	-0.011250792652942399
YKL126W	-0.011250792652942399
YKL127W	-0.011250792652942399
YKL128C	-0.011250792652942399
YKL129C	-0.011250792652942399
YKL130C	-0.011250792652942399
YKL131W	-0.5681650289735753
YKL132C	-0.011250792652942399
YKL133C	-0.011250792652942399
YKL134C	0.5456634436676905
YKL135C	-0.011250792652942399
YKL136W	-0.011250792652942399
YKL137W	-0.011250792652942399
