orf	hap alpha | growth (area of killing zone) | K1 killer toxin [unknown] | quantitative | quantitative only for hits | quantitative only for hits	het | growth (area of killing zone) | K1 killer toxin [unknown] | quantitative | quantitative only for hits | quantitative only for hits	hom | growth (area of killing zone) | K1 killer toxin [unknown] | quantitative | quantitative only for hits | quantitative only for hits
YJR121W	8.907391575375433	0.008510607449293094	3.3605100786236695
YJR144W	2.7320990966487675	0.008510607449293094	2.287314924482562
YKL006W	-1.2377317825326608	0.008510607449293094	-4.444545587857111
YKL037W	3.7025022004486723	0.008510607449293094	3.1653836869616496
YKL048C	2.820317560630577	0.008510607449293094	4.043452449440737
YKL134C	3.6142837364668625	0.008510607449293094	1.9946253369895326
YKL139W	2.7320990966487675	0.008510607449293094	4.043452449440737
YKL170W	2.6438806326669577	0.008510607449293094	1.7994989453275132
YKL212W	8.907391575375433	0.008510607449293094	9.702117807639304
YKR001C	1.9381329208124818	0.008510607449293094	3.06782049113064
YKR020W	2.026351384794291	0.008510607449293094	3.06782049113064
YKR028W	2.3792252407215293	0.008510607449293094	2.3848781203135716
YKR042W	8.907391575375433	0.008510607449293094	9.702117807639304
YKR101W	2.467443704703339	0.008510607449293094	1.897062141158523
YLL006W	2.467443704703339	0.008510607449293094	3.2629468827926598
YLL007C	1.5852590648852436	0.008510607449293094	3.1653836869616496
YLL043W	1.9381329208124818	0.008510607449293094	3.3605100786236695
YLR006C	-3.002101062168851	0.008510607449293094	-1.1273969296027795
YLR048W	-1.6788241024417085	0.008510607449293094	-2.4932816712369164
YLR068W	-1.6788241024417085	0.008510607449293094	-1.6152129087578284
YLR087C	-3.443193382077899	0.008510607449293094	-2.4932816712369164
YLR088W	1.2323852089580056		
YLR100W	1.0559482809943865		
YLR113W	-8.383427365059232	0.008510607449293094	-5.907993525322258
YLR131C	2.6438806326669577	0.008510607449293094	2.3848781203135716
YLR147C	1.8499144568306722		
YLR148W	1.4970406009034343	0.008510607449293094	4.1410156452717475
YLR182W	-1.5023871744780894	0.008510607449293094	-1.9079024962508577
YLR242C	-3.17853799013247	0.008510607449293094	-2.2981552795748965
YLR244C	-2.9138825981870418	0.008510607449293094	-2.981097650391965
YLR262C	2.820317560630577	0.008510607449293094	2.5800045119755914
YLR270W	2.6438806326669577	0.008510607449293094	
YLR287C-A	-1.3259502465144704	0.008510607449293094	-1.4200865170958088
YLR291C	1.4088221369216247		
YLR310C	1.2323852089580056		
YLR314C	1.0559482809943865		
YLR316C	1.4088221369216247		
YLR321C	1.5852590648852436		
YLR337C	8.907391575375433	0.008510607449293094	9.702117807639304
YLR342W	8.907391575375433	12.64676266964918	9.702117807639304
YLR362W	-3.3549749180960893	0.008510607449293094	
YLR370C	8.907391575375433	0.008510607449293094	9.702117807639304
YLR372W	1.5852590648852436	0.008510607449293094	2.4824413161445813
YLR382C	4.14359452035772	18.544613632009124	1.9946253369895326
YLR384C	2.467443704703339	0.008510607449293094	2.3848781203135716
YLR410W	3.4378468085032434	0.008510607449293094	2.677567707806601
YLR436C	1.4970406009034343	0.008510607449293094	2.5800045119755914
YML024W	-2.296353350314375	0.008510607449293094	-2.7859712587299454
YML067C	8.907391575375433	0.008510607449293094	9.702117807639304
YML085C	-3.002101062168851		
YML112W	8.907391575375433	0.008510607449293094	9.702117807639304
YMR014W	-2.3845718142961845	0.008510607449293094	-4.346982392026102
YMR026C	1.4970406009034343	0.008510607449293094	2.677567707806601
YMR038C	2.026351384794291	0.008510607449293094	3.6531996661166986
YMR116C	-2.296353350314375	0.008510607449293094	-2.981097650391965
YMR125W	-1.590605638459899	0.008510607449293094	-2.3957184754059067
YMR142C	-2.0316979583689467	0.008510607449293094	-2.981097650391965
YMR143W	-1.767042566423518	0.008510607449293094	-3.4689136295470138
YMR202W	4.05537605637591	0.008510607449293094	4.726394820257806
YMR238W	2.3792252407215293	0.008510607449293094	1.897062141158523
YMR263W	1.6734775288670531	0.008510607449293094	3.3605100786236695
YMR286W	2.5556621686851484	0.008510607449293094	2.189751728651552
YMR311C	1.5852590648852436	0.008510607449293094	2.9702572952996302
YMR312W	1.9381329208124818	0.008510607449293094	4.043452449440737
YNL041C	2.467443704703339	0.008510607449293094	2.5800045119755914
YNL063W	2.467443704703339	0.008510607449293094	2.287314924482562
YNL064C	-1.767042566423518	0.008510607449293094	-2.981097650391965
YNL076W	1.6734775288670531	0.008510607449293094	1.6043725536654936
YNL084C	1.4088221369216247	0.008510607449293094	2.8726940994686205
YNL132W	1.5852590648852436		
YNL133C	-1.943479494387137	0.008510607449293094	-1.2249601254337894
YNL178W	-1.5023871744780894		
YNL213C	2.996754488594196	0.008510607449293094	
YNL223W	-1.3259502465144704		
YNL243W	2.6438806326669577	0.008510607449293094	
YNL297C	1.8499144568306722	0.008510607449293094	2.8726940994686205
YNL302C	-4.237159557914184	0.008510607449293094	
YNL322C	8.907391575375433	32.025415831689	9.702117807639304
YNL323W	5.025779160175815	0.008510607449293094	5.311773995243865
YNR006W	1.8499144568306722	0.008510607449293094	3.1653836869616496
YNR016C	1.2323852089580056		
YNR023W	8.907391575375433	0.008510607449293094	
YNR031C	-2.5610087422598036	0.008510607449293094	-1.4200865170958088
YNR035C	2.467443704703339		
YNR052C	3.6142837364668625	0.008510607449293094	2.8726940994686205
YOL001W	4.672905304248577	12.64676266964918	3.555636470285689
YOL040C	-1.767042566423518		
YOL051W	-5.0311257337504705	0.008510607449293094	-6.103119916984277
YOL072W	2.20278831275791	25.285014731849063	9.702117807639304
YOR002W	4.23181298433953	0.008510607449293094	2.677567707806601
YOR035C	8.907391575375433	0.008510607449293094	9.702117807639304
YOR061W	3.173191416557815	0.008510607449293094	3.555636470285689
YOR067C	3.526065272485053	0.008510607449293094	1.9946253369895326
YOR085W	8.907391575375433	6.748911707289232	6.482532345215982
YOR154W	2.6438806326669577	0.008510607449293094	1.5068093578344839
YOR181W	8.907391575375433	0.008510607449293094	
YOR182C	-1.6788241024417085	0.008510607449293094	-2.0054656920818674
YOR183W	-1.1495133185508515	0.008510607449293094	-2.2981552795748965
YOR224C	-2.3845718142961845		
YOR293W	-2.3845718142961845	-10.102091042310615	-1.8103393004198478
YPL011C	1.2323852089580056		
YPL031C	3.9671575923941007	0.008510607449293094	6.092279561891942
YPL042C	2.467443704703339	0.008510607449293094	2.0921885328205425
YPL049C	-1.061294854569042	0.008510607449293094	-1.8103393004198478
YPL050C	-4.501814949859613	0.008510607449293094	-4.542108783688121
YPL051W	2.467443704703339	0.008510607449293094	1.897062141158523
YPL069C	2.5556621686851484	0.008510607449293094	3.3605100786236695
YPL086C	1.8499144568306722	0.008510607449293094	3.3605100786236695
YPL101W	2.9085360246123866	0.008510607449293094	2.287314924482562
YPL129W	1.4088221369216247	0.008510607449293094	4.238578841102757
YPL169C	1.144166744976196		
YPL178W	-3.3549749180960893	0.008510607449293094	-1.9079024962508577
YPL179W	1.4088221369216247	0.008510607449293094	3.1653836869616496
YPL226W	2.114569848776101	0.008510607449293094	3.2629468827926598
YPL227C	2.7320990966487675	0.008510607449293094	1.9946253369895326
YPL268W	8.907391575375433	0.008510607449293094	9.702117807639304
YPL271W	1.4970406009034343	0.008510607449293094	4.336142036933767
YPR029C	-1.3259502465144704	0.008510607449293094	-1.712776104588838
YPR057W	-1.6788241024417085	0.008510607449293094	-1.6152129087578284
YPR067W	2.467443704703339	0.008510607449293094	2.677567707806601
YPR132W	-2.2081348863325654	0.008510607449293094	-2.2981552795748965
YPR135W	-2.296353350314375	0.008510607449293094	-1.2249601254337894
YPR159W	8.907391575375433	23.59991445688908	9.702117807639304
YPR163C	-4.678251877823232	0.008510607449293094	-3.859166412871053
YPR187W	-1.3259502465144704		
