orf	hap a | growth (colony size) | isobutanol [2%] | YPD | Liu HL~Li WH, 2021
YBR264C	0.9947092360319276
YBR266C	1.3501535087719292
YBR267W	1.4340223463687147
YBR268W	0.9949908592321762
YBR269C	0.8023217247097841
YBR270C	0.483479381443299
YBR271W	1.1005980066445187
YBR272C	0.835197215777264
YBR273C	0.9097264437690014
YBR274W	1.001959654178677
YBR275C	0.8212529274004656
YBR276C	0.6015881708652798
YBR277C	1.0106442577030825
YBR278W	1.2113892709766199
YBR279W	0.8134039334341905
YBR280C	1.0454876273653542
YBR281C	0.8722898550724661
YBR282W	0.9982608695652175
YBR283C	0.5156060606060605
YBR284W	0.573738019169329
YBR285W	0.8954758190327616
YBR286W	0.5624448217317485
YBR287W	1.06619934282585
YBR288C	1.4092629262926268
YBR289W	
YBR290W	0.9367721518987348
YBR291C	0.5822984562607204
YBR292C	0.7649754500818333
YBR293W	0.7933848531684699
YBR294W	1.08134806629834
YBR295W	0.6697515527950308
YBR296C	1.0769800569800592
YBR296C-A	1.2529891304347782
YBR297W	0.8004761904761897
YBR298C	0.9611379800853526
YBR299W	1.0302083333333338
YBR300C	
YBR301W	1.0729348986125957
YCL001W	1.2946096654275085
YCL001W-A	
YCL001W-B	1.2702228047182198
YCL002C	1.2504729729729733
YCL005W	0.6037078651685368
YCL007C	0.0825547445255475
YCL008C	0.8117462482946793
YCL009C	0.8451424694708273
YCL010C	1.1474596774193546
YCL011C	1.0024069478908206
YCL014W	1.3209703598871005
YCL016C	1.5511794871794875
YCL021W-A	1.0900655307994778
YCL022C	0.834958540630182
YCL023C	0.8458357898562432
YCL024W	1.011812596006145
YCL025C	0.7627864214992931
YCL026C-A	1.1612582781456962
YCL026C-B	1.0738035264483623
YCL027W	0.9551999999999999
YCL028W	0.8334652114597543
YCL029C	0.6959248554913293
YCL030C	0.9367560975609794
YCL032W	
YCL033C	1.0618682795698922
YCL034W	1.2708863636363692
YCL035C	1.1491584158415873
YCL036W	1.2228625954198513
YCL037C	0.3089833641404807
YCL038C	1.0377226843597662
YCL039W	0.812178861788618
YCL040W	1.1564403973509938
YCL042W	0.48233671988388976
YCL044C	0.7230220713073001
YCL045C	0.29614742698191954
YCL046W	0.2929883381924197
YCL047C	0.9448740554156166
YCL048W	0.9706752037252585
YCL049C	1.0903494926719286
YCL050C	1.204891676168756
YCL051W	1.2707461240310092
YCL055W	0.9530889235569421
YCL056C	0.8656191950464392
YCL057C-A	1.3367477592829697
YCL057W	0.8119436201780411
YCL058C	0.5729390018484286
YCL061C	0.4909018567639255
YCL063W	0.5435327926577158
YCL064C	0.7271153846153849
YCL069W	0.8892059219380885
YCL076W	1.1917884130982332
YCR001W	1.1606288532675682
YCR002C	1.1645887961859385
YCR003W	1.2430118694362013
YCR004C	0.932342569269521
YCR005C	1.0074374999999993
YCR006C	0.8602305475504324
YCR007C	0.6347413793103452
YCR008W	1.044338842975206
YCR009C	0.5251828298887119
YCR010C	0.8412388250319283
YCR011C	0.9494932014833101
YCR014C	0.9852450980392191
YCR015C	1.1496204033214745
YCR016W	1.232516129032262
YCR017C	1.012221153846156
YCR019W	0.9020223152022316
YCR020C	1.0071936274509838
YCR020C-A	0.992115942028986
YCR020W-B	
YCR021C	0.836155810983397
YCR022C	0.8181697612732093
YCR023C	0.8642018779342723
YCR024C	
YCR024C-A	
YCR025C	
YCR026C	
YCR027C	0.5224302134646964
YCR028C	0.9324414715719058
YCR028C-A	1.1065653495440737
YCR030C	1.0686589229144687
YCR031C	1.1611302982731548
YCR032W	1.1127436440677974
YCR033W	0.9277777777777787
YCR034W	0.9378830963665086
YCR036W	1.075141430948419
YCR037C	0.7710625909752516
YCR043C	0.9589830508474576
YCR044C	0.8413733905579367
YCR045C	0.4610862619808305
YCR046C	0.9280238726790448
YCR047C	1.2961561119293123
YCR048W	1.1533437500000032
YCR049C	0.9498880000000005
YCR050C	0.6581757877280263
YCR051W	0.7165048543689323
YCR053W	1.180224032586559
YCR059C	0.7674358974358974
YCR060W	0.8520408163265287
YCR061W	0.8659694694694686
YCR063W	1.4220304568527915
YCR065W	0.9641758241758205
YCR066W	1.2236389280677005
YCR067C	0.8361208053691307
YCR068W	1.0501085271317832
YCR069W	1.1697356828193846
YCR071C	1.0179310344827577
YCR073C	1.0138439716312022
YCR073W-A	0.9371428571428572
YCR075C	0.9607244318181841
YCR075W-A	0.790401284109149
YCR076C	0.8882070240295743
YCR077C	0.9194754098360653
YCR079W	0.7259016393442622
YCR081W	0.28123314065510596
YCR082W	0.7399680000000003
YCR083W	0.9532916666666625
YCR084C	0.0
YCR085W	0.7347199999999995
YCR086W	1.1846098003629764
YCR087C-A	0.6895182481751829
YCR087W	0.7779195561719825
YCR088W	1.1344248985115026
YCR089W	1.0905191256830629
YCR090C	0.817451274362819
YCR091W	0.8906231454005932
YCR092C	1.0396127247579487
YCR094W	1.0670903010033443
YCR095C	1.0071981424148606
YCR098C	0.8867912772585669
YCR099C	1.1232121212121218
YCR100C	1.2135419630156417
YCR101C	1.155223880597013
YCR102C	1.3561103810775303
YCR102W-A	1.0724142480211072
YCR105W	1.4311282051282028
YCR106W	1.385555555555554
YCR107W	0.8892670157068061
YDL001W	0.9511258278145729
YDL002C	1.06759948652118
YDL006W	0.7793333333333368
YDL009C	1.0247178002894364
YDL010W	1.1040400667779637
YDL011C	1.0141167192429017
YDL012C	0.7988121990369182
YDL013W	0.4941198501872662
YDL018C	0.31190661478599235
YDL019C	0.5954394693200665
YDL020C	0.19785140562249004
YDL021W	0.7961885790172615
YDL022W	0.9104931506849355
YDL023C	0.9944943820224699
YDL024C	0.982035541195477
YDL025C	1.1124311183144253
YDL026W	1.1674537037037036
YDL027C	0.8776020408163263
YDL032W	0.7994680851063825
YDL033C	0.8859491525423726
YDL034W	0.8071666666666667
YDL035C	1.152535211267606
YDL036C	1.040368188512522
YDL037C	1.032851405622492
YDL039C	1.0897835095895312
YDL040C	0.9965745856353598
YDL041W	0.9072596153846154
YDL042C	0.922104316546763
YDL044C	0.9728155339805831
YDL045W-A	0.25881918819188193
YDL046W	0.8767500000000004
YDL047W	0.47461368653421604
YDL048C	0.8336850393700783
YDL049C	1.0874418604651168
YDL050C	0.932154088050314
YDL051W	0.940148148148146
YDL052C	0.30074670571010237
YDL053C	1.1655420219244867
YDL054C	1.1737264150943407
YDL056W	1.003003003003003
YDL057W	0.8147165991902838
YDL059C	0.8479184247538679
YDL061C	1.120958904109589
YDL062W	0.831288888888887
YDL063C	0.8419008264462803
YDL065C	0.7259792284866495
YDL066W	0.9124016853932617
YDL067C	1.0422033898305085
YDL068W	1.1404085603112846
YDL069C	1.1170756302521017
YDL070W	1.0770884520884494
YDL071C	1.0780594059405952
YDL072C	1.0471801566579617
YDL073W	1.0602452316076303
YDL074C	0.7197424892703859
YDL075W	0.8425675675675675
YDL076C	0.8560000000000001
YDL077C	0.8783521444695269
YDL078C	0.9483279044516827
YDL079C	0.9824555903866263
YDL080C	1.0640546448087402
YDL081C	0.9892356687898088
YDL082W	1.1451428571428601
YDL083C	1.1611883691529672
YDL085C-A	1.005502183406114
YDL085W	1.0905798479087438
YDL086W	1.217874165872256
YDL088C	1.0937630208333289
YDL089W	1.085603985056043
YDL090C	0.7096166134185304
YDL091C	1.0256879432624075
YDL093W	1.047800776196632
YDL094C	1.0064533333333368
YDL095W	0.9236996336996314
YDL096C	1.3500674763832627
YDL099W	0.9690909090909118
YDL100C	1.1005671077504728
YDL101C	0.7091103202846973
YDL104C	0.5892389380530975
YDL106C	0.9224999999999999
YDL107W	0.9329777777777772
YDL109C	0.921674718196457
YDL110C	0.92120253164557
YDL112W	0.9919543509272466
YDL113C	0.9908811188811224
YDL114W	1.2334647887323964
YDL115C	0.96584045584046
YDL116W	1.4308405797101462
YDL117W	1.3065122265122213
YDL118W	
YDL119C	
YDL121C	
YDL122W	
YDL123W	
YDL124W	
YDL125C	0.806474226804124
YDL127W	1.1062998102466832
YDL128W	1.0933333333333344
YDL129W	1.363913669064742
YDL130W	1.207450000000001
YDL130W-A	0.8999040000000005
YDL131W	1.0904561403508775
YDL133C-A	1.1258329004528003
YDL133W	0.8480913539967374
YDL134C	0.8290679304897314
YDL135C	0.671375
YDL136W	0.82
YDL137W	0.9067307692307692
YDL138W	0.863798219584573
YDL142C	0.9074351585014432
YDL144C	1.1194382022471874
YDL146W	0.6745660377358489
YDL149W	1.0963535911602187
YDL151C	1.5271957671957668
YDL154W	0.8765084226646246
YDL155W	0.9603603603603601
YDL156W	0.9595138888888888
YDL157C	1.1158484349258655
YDL159W	1.1338271604938275
YDL159W-A	0.8427012278308321
YDL160C	0.0
YDL160C-A	1.05935294117647
YDL161W	0.9945806451612904
YDL162C	0.7420814479637987
YDL167C	0.6265509761388292
YDL168W	0.9331436699857792
YDL169C	1.1081714285714257
YDL170W	1.2116261203585195
YDL171C	1.256877234803334
YDL172C	0.2801535508637235
YDL173W	1.0327012522361363
YDL174C	0.9796778916544617
YDL175C	0.9922906793048971
YDL176W	1.111214953271028
YDL177C	1.1572078907435477
YDL178W	1.0656333830104288
YDL179W	1.3292631578947396
YDL180W	0.9271466666666661
YDL181W	0.7612607449856751
YDL182W	1.2419417475728158
YDL183C	1.422282878411906
YDL184C	1.3231530139103558
YDL185W	0.32602851323828896
YDL186W	1.3291343283582142
YDL187C	1.0539845758354733
YDL188C	1.104139534883719
YDL189W	1.2866298342541391
YDL190C	1.3096543504171598
YDL191W	1.0092307692307694
YDL192W	0.7292366412213741
YDL194W	0.5596930533117932
YDL197C	0.7103010033444812
YDL198C	0.8498181818181816
YDL199C	0.8676553106212448
YDL200C	0.9600572519084006
YDL201W	
YDL202W	0.9601129943502821
YDL203C	
YDL204W	
YDL206W	1.1616666666666664
YDL210W	0.7646467817896386
YDL211C	0.8459728506787305
YDL213C	
YDL214C	0.7241558441558446
YDL215C	0.7775862068965514
YDL216C	0.7868820678513729
YDL218W	0.8391887675507025
YDL219W	0.9172881355932176
YDL222C	1.1107380607814712
YDL223C	1.2724929971988812
YDL224C	1.2755555555555531
YDL225W	0.0
YDL226C	0.936378466557912
YDL227C	0.7276638655462188
YDL229W	0.8735678391959799
YDL230W	0.6080898876404491
YDL231C	0.8940072202166067
YDL232W	0.821291338582677
YDL233W	0.8945454545454516
YDL234C	0.909560283687943
YDL236W	0.9806676342525403
YDL237W	1.637028985507247
YDL238C	1.2104307334109385
YDL239C	1.4291428571428582
YDL240W	1.0359289176090467
YDL241W	0.9367594108019642
YDL242W	1.1184262295081966
YDL243C	0.9157097791798111
YDR001C	0.9403669724770644
YDR003W	1.0164856230031947
YDR003W-A	0.9426025459688819
YDR004W	0.8146405228758168
YDR005C	0.9411764705882353
YDR006C	1.1732470892626086
YDR007W	0.10358064516129037
YDR008C	0.3307371349095977
YDR009W	1.3638095238095238
YDR010C	1.0839080459770118
YDR011W	0.932292993630573
YDR014W	0.9281318681318645
YDR015C	0.9821337126600326
YDR017C	0.6107765451664026
YDR018C	1.0387414500684022
YDR019C	0.9763424124513622
YDR020C	1.0644129032258067
YDR022C	1.3472353870458134
YDR024W	0.9769636963696371
YDR025W	1.1505759162303697
YDR026C	1.1752522255192923
YDR027C	0.7774204355108879
YDR028C	0.5507692307692308
YDR029W	1.150352020860496
YDR030C	1.046496163682862
YDR031W	1.0390839694656462
YDR032C	1.0430730478589392
YDR033W	1.0245176470588262
YDR034C	0.9873469387755109
YDR034W-B	0.9942857142857157
YDR035W	0.7722235434007141
YDR036C	1.385439560439555
YDR042C	
YDR043C	0.973245901639344
YDR046C	0.8755932203389805
YDR048C	0.5117383177570095
YDR049W	1.2012860082304557
YDR050C	1.21059684684685
YDR051C	1.1680946450809442
YDR055W	1.1923433583959944
YDR056C	1.1692019347037508
YDR057W	1.1818271604938286
YDR058C	0.7010714285714266
YDR059C	1.140939226519341
YDR061W	1.0419890710382527
YDR063W	1.048739669421491
YDR065W	1.0249911190053282
YDR066C	1.187540816326532
YDR067C	1.2725937499999962
YDR068W	1.175623608017818
YDR069C	0.6862222222222224
YDR070C	0.7714907651715041
YDR071C	1.186879271070615
YDR072C	1.2874658385093134
YDR073W	1.0222831050228272
YDR074W	0.9140153452685427
YDR075W	0.8492000000000014
YDR076W	0.7609138381201047
YDR077W	1.1088039215686294
YDR078C	0.8285032894736846
YDR079C-A	0.5774837310195231
YDR079W	0.9286472602739725
YDR080W	1.1557984790874567
YDR083W	1.2631561461794014
YDR084C	1.095588752196837
YDR085C	0.9173110465116275
YDR089W	0.7901521438450902
YDR090C	0.8184015852047551
YDR092W	0.9439071038251369
YDR093W	0.6537940379403794
YDR094W	0.8673279352226723
YDR095C	0.8258604651162785
YDR096W	1.1048721071863619
YDR097C	1.2403891509433989
YDR098C	1.2142093287827074
YDR099W	1.1314726507713884
YDR100W	1.2012089552238803
YDR101C	0.8876371308016885
YDR102C	0.9783656509695288
YDR103W	0.7763533834586497
YDR104C	0.8294662921348316
YDR105C	0.8657496902106541
YDR107C	0.7765530799475755
YDR108W	1.0727262044653316
YDR109C	0.9521020656136114
YDR110W	1.1481712962962947
YDR111C	1.178247767857144
YDR112W	1.1729281767955806
YDR114C	0.7288111888111894
YDR115W	1.0144509516837479
YDR116C	0.8877342419080071
YDR117C	0.9392284866468841
YDR119W	1.0269972067039106
YDR120C	0.6900712250712254
YDR121W	0.9441125541125547
YDR122W	0.858355795148248
YDR123C	1.040283687943265
YDR124W	0.8599743918053802
YDR125C	1.0911830635118285
YDR126W	0.702450450450451
YDR127W	0.13069291338582675
YDR128W	0.9316194968553457
YDR129C	0.9571544715447154
YDR130C	0.8765065502183405
YDR131C	0.8621187584345481
YDR132C	0.8886511024643323
YDR133C	0.9650000000000007
YDR135C	1.0693243243243244
YDR136C	0.7759539052496821
YDR137W	1.0906843267108155
YDR138W	0.9523456790123451
YDR139C	1.1119104477611936
YDR140W	1.199803094233474
YDR142C	1.0181680440771348
YDR143C	1.055137362637363
YDR144C	1.0893417366946785
YDR146C	0.9397382198952878
YDR147W	1.42119951040392
YDR148C	0.821656565656566
YDR149C	0.8044696969696967
YDR150W	0.7358174904942965
YDR151C	0.554866666666667
YDR152W	0.7216000000000002
YDR153C	0.9078088962108736
YDR154C	0.958892508143322
YDR155C	1.1823796033994356
YDR156W	0.7612075471698111
YDR157W	1.401503267973856
YDR158W	1.427738419618529
YDR159W	0.954816247582205
YDR161W	1.1701779359430602
YDR162C	0.6363803680981597
YDR163W	0.7557120000000003
YDR165W	0.7691792294807371
YDR169C	0.6622082018927448
YDR169C-A	1.1134196891191717
YDR171W	0.7498600311041992
YDR173C	0.8535220125786166
YDR174W	1.1505580357142864
YDR175C	0.9099354838709679
YDR176W	1.2165426695842443
YDR178W	1.206193548387097
YDR179C	1.393228840125392
YDR179W-A	1.1489820359281406
YDR181C	0.8567164179104482
YDR182W-A	1.223190661478594
YDR183W	1.0431195840554597
YDR184C	0.7098939929328626
YDR185C	0.6394968553459122
YDR186C	0.2509148264984228
YDR191W	0.668882175226589
YDR192C	0.8891874999999999
YDR193W	0.8943239227340279
YDR194C	0.944242424242424
YDR194W-A	1.271283354510802
YDR195W	0.8759090909090912
YDR197W	1.3831325301204813
YDR198C	1.3326402188782525
YDR199W	1.03025641025641
YDR200C	0.6601257861635224
YDR202C	1.2134464751958185
YDR203W	0.6777551020408165
YDR204W	0.341271676300578
YDR205W	1.0970537897310542
YDR206W	0.6966917293233079
YDR207C	0.2322440087145968
YDR209C	0.6600619195046437
YDR210W	1.0106704707560625
YDR213W	0.99874659400545
YDR214W	1.1387605633802835
YDR215C	1.3357681159420327
YDR216W	1.2554177897574121
YDR217C	0.8959546313799625
YDR218C	0.7595081967213084
YDR219C	0.5193333333333335
YDR220C	0.6606269592476489
YDR221W	0.9105813953488354
YDR222W	0.7120376175548591
YDR223W	0.89
YDR225W	1.0014565826330546
YDR226W	0.5007079646017701
YDR227W	1.0925364431486915
YDR229W	0.9902306648575284
YDR230W	1.3488163265306126
YDR231C	0.9185159010600711
YDR233C	0.8421101992966005
YDR234W	0.7650620347394516
YDR237W	0.6646969696969696
YDR239C	0.8407356321839093
