orf	hap a | growth (colony size) | isobutanol [2%] | YPD | Liu HL~Li WH, 2021
YDR193W	-0.5100300107489601
YDR194C	-0.29902098275923933
YDR194W-A	1.0834041046039617
YDR195W	-0.5878708041734287
YDR197W	1.556198461679773
YDR198C	1.3427638994586863
YDR199W	0.06456620503484806
YDR200C	-1.5000020584161844
YDR202C	0.8389235349265891
YDR203W	-1.4254816963262706
YDR204W	-2.847820878285831
YDR205W	0.34692344111563267
YDR206W	-1.3454352366862496
YDR207C	-3.308688521867536
YDR209C	-1.5002720272895225
YDR210W	-0.01822494316375485
YDR213W	-0.06862801150491495
YDR214W	0.523220916047467
YDR215C	1.355985741043197
YDR216W	1.0163392429602747
YDR217C	-0.503136890244227
YDR218C	-1.0799055968357691
YDR219C	-2.095141690462029
YDR220C	-1.4978835644281714
YDR221W	-0.4413085269231077
YDR222W	-1.2805670843673371
YDR223W	-0.528307537229927
YDR225W	-0.05717269836660146
YDR226W	-2.17387243824572
YDR227W	0.3278282983802941
YDR229W	-0.10462544487398391
YDR230W	1.4111414478473832
YDR231C	-0.4077688114445666
YDR233C	-0.730741103777315
YDR234W	-1.0564291316693692
YDR237W	-1.4806793430900227
YDR239C	-0.7365514959483782
YDR241W	0.19472011527247562
YDR242W	-0.9002692015777771
YDR244W	-0.07668967023143534
YDR245W	-3.1864698994259784
YDR246W-A	0.2304112417775517
YDR247W	0.8878946984021854
YDR248C	0.5998119539672337
YDR249C	0.10658699369781262
YDR250C	-0.32010996702176525
YDR251W	-0.09326507413688889
YDR252W	-0.008215468313741658
YDR253C	0.5877525682964586
YDR254W	-0.057225702922133054
YDR255C	-1.1366427671779824
YDR256C	0.2525443149487311
YDR257C	0.34818327201810206
YDR258C	0.7145653232511232
YDR259C	0.7489308409602297
YDR260C	-0.7558498459516408
YDR261C	0.2332506339818243
YDR262W	0.23352984723269923
YDR263C	0.051153384997323345
YDR264C	0.22173196718005597
YDR265W	0.07544918208719024
YDR266C	-0.9936197848261618
YDR268W	-0.21204506895765
YDR269C	0.2916357644580069
YDR270W	0.044620669546897515
YDR271C	0.3895132390952544
YDR272W	0.7118261764928828
YDR273W	-0.4149869204960265
YDR274C	-0.15221360305644666
YDR275W	0.18177949523416032
YDR276C	0.23060559394811328
YDR277C	0.1311282210499477
YDR278C	-0.291208888276274
YDR279W	-0.18544514758381273
YDR281C	-0.4877621665784589
YDR282C	0.19226053683678182
YDR283C	1.068708004541273
YDR284C	0.022236379594121267
YDR285W	0.12688839914859273
YDR286C	0.6715759258819362
YDR287W	0.4909592426716021
YDR289C	0.2322842946050586
YDR290W	1.5506426186691136
YDR291W	0.6085389167531415
YDR293C	-3.0109447497048447
YDR294C	-1.5292008687129268
YDR295C	0.19489651013066672
YDR296W	-0.681659681147914
YDR297W	-1.1313696034019955
YDR298C	-1.1519630240656678
YDR300C	-1.0010349278858366
YDR304C	-0.06118948703928588
YDR305C	-0.04737856627892705
YDR306C	0.5301634815301258
YDR307W	-0.10169857021819835
YDR309C	-0.13756125888615803
YDR310C	0.06542943123925202
YDR312W	-0.39527540677856565
YDR313C	-1.0017251348380807
YDR314C	-0.9162475629306718
YDR315C	-1.0945838001121546
YDR316W	-0.8608283360371461
YDR317W	-0.442939603908306
YDR318W	-0.04364205004580823
YDR319C	0.7899025917983346
YDR320C	0.5990661157943243
YDR321W	-0.809702264833296
YDR322C-A	-0.7288600330706336
YDR322W	0.11201537311373085
YDR323C	-0.298305168671998
YDR326C	0.2253353420276011
YDR329C	-1.4175701099879052
YDR330W	-0.8271812843504203
YDR332W	-1.7992285411322515
YDR333C	-0.7168361592190609
YDR334W	-1.0233763092775672
YDR335W	-0.4001744609623531
YDR336W	0.03904458913012922
YDR337W	0.08662799705417767
YDR338C	-0.24514896739642258
YDR340W	-0.11809930688061822
YDR344C	-0.163512338082852
YDR345C	-1.9930218732609395
YDR346C	0.7724341101391226
YDR347W	1.3080722447499171
YDR348C	0.6723615090969867
YDR349C	0.4162801526855272
YDR350C	0.697098904365
YDR351W	0.5255277102115434
YDR352W	0.9021310415521583
YDR354W	-3.464863517826643
YDR357C	0.04803131271326497
YDR358W	0.2072122708994083
YDR359C	0.22190396742730392
YDR360W	0.13391672266160237
YDR363W	-1.6967941943629758
YDR363W-A	-2.5443743409191675
YDR364C	-2.586328025000582
YDR368W	-0.9697450906170012
YDR369C	0.9278395742908231
YDR370C	1.0582254521276344
YDR371W	0.8157360142544163
YDR372C	-0.5533497857072447
YDR374C	0.26433114863023816
YDR375C	0.824863645846146
YDR377W	0.4497664170120537
YDR378C	0.572967064345032
YDR379C-A	-0.4994442801207404
YDR379W	-1.2166710687280282
YDR380W	0.18782374282377254
YDR382W	0.893485257505482
YDR383C	0.1436527584205461
YDR384C	-0.4381753158293295
YDR385W	-0.21596050959892626
YDR386W	-0.2522734573712933
YDR387C	-0.36618065383041276
YDR388W	0.1289997577688693
YDR389W	-0.29141718821923834
YDR391C	0.185610406349753
YDR392W	2.197577690424391
YDR393W	0.14261927816314282
YDR395W	-0.9029827452627612
YDR399W	-0.47424919861882614
YDR400W	-0.941106480278672
YDR401W	-0.7482757278752785
YDR402C	-0.7423845467953034
YDR403W	-0.25599357648133364
YDR405W	-1.2211186336357227
YDR406W	-0.1526231879625757
YDR408C	0.24195865320792845
YDR409W	0.5159336002027013
YDR410C	0.7393148605670309
YDR411C	0.11305670038318774
YDR414C	-1.4573494278668837
YDR415C	-0.5063627454006405
YDR417C	-1.035838043107764
YDR418W	-2.4895834516499034
YDR419W	-0.08544311419142082
YDR420W	-0.9723485329518047
YDR421W	-0.9781712054194275
YDR422C	-0.5878116843055025
YDR423C	-0.43924250717640284
YDR424C	-0.5216001194861419
YDR425W	-0.6409246586444842
YDR426C	0.35948580535894614
YDR428C	0.8277065341086913
YDR430C	-0.2112772454338636
YDR431W	-0.18461631021963887
YDR432W	-0.9100911608696016
YDR433W	-0.24087900949609647
YDR435C	-1.7577259124734137
YDR436W	-0.6299555682261234
YDR438W	0.26812870872860955
YDR439W	0.5040495372498319
YDR440W	-0.025798806221354005
YDR441C	0.6819613869258445
YDR442W	-0.6489291899628369
YDR443C	-0.6589232997808812
YDR444W	0.8023049463933992
YDR445C	1.0409984183530592
YDR446W	0.6433361849418202
YDR447C	0.5108534988903629
YDR448W	-0.4976639923159611
YDR450W	1.036260405851359
YDR451C	0.26107639015712464
YDR452W	-1.1154456151144394
YDR453C	0.07910932967679232
YDR455C	-2.1207320440808677
YDR456W	-0.051090536781952155
YDR457W	0.004833899360259169
YDR458C	0.8732092615041773
YDR459C	0.6450116372850555
YDR461W	-0.42681700259376143
YDR462W	-0.07165473661909498
YDR463W	-1.1068360174224843
YDR465C	-0.10587812160412648
YDR466W	0.361404471718174
YDR467C	0.26817285913094
YDR469W	-0.8581648017515313
YDR470C	-1.287841346413736
YDR471W	0.11999727319456613
YDR475C	0.298046870845614
YDR476C	0.7607177425570824
YDR477W	-0.09855536390637347
YDR479C	0.1985925658165758
YDR480W	0.03436556628624468
YDR481C	-0.4802980934833266
YDR482C	-1.3351048515611093
YDR483W	0.005420545714164331
YDR484W	-0.9030148906592191
YDR485C	-1.504582683562838
YDR486C	-0.1226440299887978
YDR488C	-0.791276589860766
YDR490C	-0.006607547083451746
YDR491C	-0.10422839867427476
YDR492W	0.09751917443298935
YDR493W	-0.5616285838477274
YDR494W	0.05740279768670245
YDR495C	0.1370251605820863
YDR496C	-1.2526264716557993
YDR497C	-1.0902261166444607
YDR500C	-0.38343180070604066
YDR501W	-1.062670436954609
YDR502C	-0.4014954205115012
YDR503C	-0.5444658553279184
YDR504C	-0.800711163287976
YDR505C	-0.3982389160036252
YDR506C	0.19075746329828838
YDR507C	-0.33893140808003486
YDR508C	0.585971937210339
YDR509W	0.8256806032956124
YDR511W	0.48915691874957934
YDR512C	-0.2777762504417291
YDR513W	-1.1091125937352604
YDR514C	-1.9373310563235437
YDR515W	1.014301087171741
YDR516C	-0.41184043921732466
YDR517W	-0.4419573954179624
YDR518W	-0.28643051582014284
YDR519W	0.23573987532114912
YDR520C	0.5427023901789503
YDR521W	-1.9929029439165982
YDR522C	0.46689190049512375
YDR523C	-0.5803113196142641
YDR524C	0.9885924222501924
YDR524C-B	-1.5378088421369107
YDR524W-C	-1.0533356044977662
YDR525W	-0.8628701992978164
YDR525W-A	-0.8131753356553755
YDR528W	-0.4558829906398684
YDR529C	-0.13445751850039686
YDR530C	0.1356922398593562
YDR532C	-2.399541092854789
YDR533C	-1.0080264983878
YDR534C	-0.3973816282907272
YDR535C	-1.516107183247137
YDR536W	-1.0710432977865976
YDR537C	1.5582832565717102
YDR538W	-0.1696261430372017
YDR539W	-0.37909672676694256
YDR540C	0.20739963385314666
YDR541C	0.9224549804481773
YEL001C	-0.4295965092866657
YEL003W	-1.0642375497056624
YEL004W	0.9566522141127263
YEL005C	-0.5922942371492048
YEL006W	0.22847951867580518
YEL007W	0.7300588517452029
YEL008W	0.19159910891438559
YEL009C	0.5695656121036599
YEL010W	-0.22888497099260868
YEL011W	-0.678457290773153
YEL012W	-2.964727501161242
YEL013W	-0.6127147556594389
YEL014C	-0.30029533592446966
YEL015W	-1.121494793945869
YEL016C	-0.05438789590403138
YEL017C-A	-0.4091861823070935
YEL017W	-0.361588007245172
YEL020C	0.21993017696774778
YEL023C	0.41539293675980654
YEL024W	0.49386657061494915
YEL025C	0.15621132103244337
YEL027W	-1.8611458888767705
YEL028W	-0.11536425443497796
YEL029C	-0.6030941701664403
YEL030W	-0.25926692881946517
YEL031W	-1.7290904873970354
YEL033W	-0.4341801464052293
YEL036C	-2.8508695159047015
YEL037C	-0.1299817091007091
YEL038W	0.5121140410682921
YEL039C	0.6082725986855017
YEL040W	0.7055047406268045
YEL041W	0.6380744111989516
YEL042W	0.060664293751215015
YEL043W	-0.3939245478715945
YEL044W	-0.531607017930013
YEL045C	-1.0321146102551508
YEL046C	-0.8281202489512139
YEL047C	0.23732196882282544
YEL048C	-0.07432826886586001
YEL049W	0.29802907365845327
YEL050C	-0.336148360365785
YEL051W	0.783972717563044
YEL052W	1.0851882320763668
YEL053C	0.8700870122262993
YEL054C	1.645930102645726
YEL056W	0.5641600148166446
YEL057C	0.5837431013640275
YEL059C-A	-0.05386113788072301
YEL059W	0.08186314698854612
YEL060C	0.35317705638015273
YEL061C	-1.0503636647116166
YEL062W	-0.16866532333933829
YEL063C	0.11717162656886851
YEL064C	0.20974899543643313
YEL065W	0.7718960116198357
YEL066W	0.9628124591069213
YEL067C	0.5000331552910643
YEL068C	0.14434440268634793
YEL071W	0.580081208386122
YEL072W	0.039238847887344816
YER001W	-2.0979447478883144
YER002W	-1.2894502146746074
YER004W	0.37133225467912967
YER005W	0.8505945723709375
YER007C-A	0.9885156745644906
YER007W	0.7001391179569793
YER010C	1.63072121354293
YER011W	1.5111497515546584
YER014C-A	-2.7224520683580353
YER014W	-0.6316524664648583
YER016W	-1.0124062181558058
YER017C	-1.32017115914642
YER019C-A	-2.263952254758367
YER019W	-1.5386448536736237
YER020W	0.37942478354499565
YER024W	-0.0685936751135726
YER027C	0.9703611350455424
YER028C	-0.5166753037553469
YER030W	0.6470018633705515
YER031C	-0.6659712380655589
YER032W	0.8691478651436734
YER033C	1.0651571605130363
YER034W	1.5303135658672398
YER035W	1.9124704935865349
YER037W	-0.23164657225436797
YER038W-A	0.2248746218086722
YER039C	0.36848173946088736
YER039C-A	1.147498864693755
YER040W	1.3412756185708146
YER041W	0.28583402857907964
YER042W	-2.335994021545276
YER044C	0.6056713330787785
YER044C-A	-0.7569588334991026
YER045C	-0.8748809353213893
YER046W	0.23635625775085303
YER046W-A	-0.2944926229219451
YER047C	-0.318128195631813
YER048C	0.6857784268064179
YER049W	1.0155486939985128
YER050C	1.0613606121500958
YER051W	0.06451895209771721
YER052C	-0.30512627616904275
YER053C	-0.801313813644357
YER053C-A	0.4132082059566938
YER054C	-1.8941405134385698
YER055C	-0.4487691806086295
YER056C	-0.019210844865736487
YER056C-A	-0.7713943741486291
YER057C	0.07794781526637277
YER058W	0.07545636194974795
YER059W	-1.1781171029759603
YER060W	-0.19762930462112924
YER060W-A	0.733081995343204
YER061C	0.8722497461266474
YER062C	-0.29058380761119307
YER063W	-0.17961665672169141
YER064C	-1.0323044113672613
YER065C	0.2821377813435078
YER066C-A	-2.439512591330555
YER066W	-0.26170592794205233
YER067C-A	-1.6023095138084766
YER067W	0.43982042309135083
YER068C-A	-1.5527401444707996
YER068W	
YER069W	-0.7845636189171797
YER070W	0.2744672287792518
YER071C	-0.45267893823345545
YER072W	0.4286992144166471
YER073W	0.9356978783321312
YER074W	-0.1812388590843334
YER075C	-0.5775747733803033
YER077C	-1.2800274070776079
YER078C	-2.433361339430246
YER079W	-0.672663585885338
YER080W	-0.4979699943258457
YER081W	-0.4549361052771256
YER083C	-3.1208354635108955
YER084W	-0.22560389396692868
YER085C	-0.8580956974177852
YER086W	-1.0250329170622972
YER087C-B	0.2656501969097421
YER087W	1.2190399436955013
YER088C	-1.53962920670895
YER089C	0.4278039966745876
YER090W	-3.9484699539123396
YER091C	-1.7725395597337854
YER091C-A	1.420865505528424
YER092W	-0.9032959548346701
YER093C-A	-0.4169381567881061
YER095W	0.1807405004006814
YER096W	1.20318266361532
YER097W	-0.9183497520718926
YER098W	-0.10990993874164788
YER099C	0.8563465180223133
YER101C	0.6382430191858174
YER103W	0.31195821906032517
YER105C	1.136115077831033
YER106W	-0.32407175703966606
YER110C	0.49735203592477667
YER111C	-3.5875358133886364
YER113C	-1.171689608961342
YER114C	-0.7700279512813172
YER115C	-0.6029277340837974
YER116C	-2.2117159022491686
YER117W	-0.34646374721860035
YER118C	-0.613093287714108
YER119C	-0.274683303793076
YER119C-A	0.6988369255725252
YER120W	0.929577068723201
YER121W	0.6916294059853425
YER122C	-3.322312970267941
YER123W	-0.602634598548678
YER124C	-0.6501669554752428
YER128W	-0.5923651169450727
YER129W	-0.7249330003264882
YER130C	-0.024027364375642107
YER131W	1.2909409270693706
YER132C	1.040910340378566
YER134C	0.6650199892748584
YER135C	0.4818562070340909
YER137C	0.6703656422656512
YER139C	-1.580808875639662
YER140W	-1.0535065777030317
YER141W	-3.015835460907825
YER142C	-0.5994529058637866
YER143W	-0.5187433564848478
YER144C	1.3539551188465857
YER145C	-0.6088371453003554
YER149C	-0.7717381713140284
YER150W	-0.04638161567578486
YER151C	-0.9889719612274742
YER152C	0.04646121129289908
YER153C	0.9563965234562468
YER154W	0.36206540098015527
YER155C	-0.16675259160549274
YER156C	0.07665762564326603
YER158C	-1.0210082937441551
YER161C	-0.40873873834622654
YER162C	-0.5336906542235316
YER163C	-0.36175332373704744
YER164W	-0.057399542262826564
YER166W	0.073537927137118
YER167W	-2.1006089128057783
YER169W	0.6012291522322213
YER170W	0.27789700601120676
YER173W	1.2447255251631872
YER174C	0.9457880199348563
YER175C	0.46711189594966784
YER175W-A	-0.26004320576541845
YER176W	0.966319182626543
YER177W	0.6738246113714753
YER178W	0.36032187657164955
YER179W	0.6869304696985215
YER180C	0.47935693583092026
YER180C-A	-0.6184464390678325
YER181C	0.4340901525978916
YER182W	0.5266064772510404
YER183C	0.3579628680447114
YER184C	0.652594436555241
YER185W	0.8666257466727544
YER186C	0.6975429243815201
YER187W	-0.17851473198861564
YER188W	0.23455195475260707
YFL001W	-2.8910059540823925
YFL003C	-2.5422642012359096
YFL004W	-0.4544710450280719
YFL007W	0.024865632775415765
YFL010C	-0.8536854053365885
YFL010W-A	-0.3895753687701261
YFL011W	0.6396935784919604
YFL012W	0.18428416917137924
YFL012W-A	-0.34072043890135206
YFL013C	-0.4369227409309953
YFL014W	0.6554026839493673
YFL015C	-0.11920160305464235
YFL016C	
YFL018C	-0.40402899592438174
YFL019C	0.5512552993363529
YFL020C	0.06843175884696835
YFL021W	-0.15639086416684495
YFL023W	-3.0152674376130792
YFL025C	-1.6086478247525315
YFL026W	-0.8691151009106959
YFL027C	-0.5495686956876812
YFL028C	-0.9960695965026838
YFL030W	-0.11275923002627043
YFL031W	-0.5746778918359995
YFL032W	0.05146630265701263
YFL033C	0.957114240537173
YFL034C-A	-0.5335801352843452
YFL034W	0.7221258879061425
YFL036W	-0.253208881175876
YFL040W	-0.28056283092253065
YFL041W	-0.7520762373601104
YFL041W-A	-0.7849896514954537
YFL042C	0.04424885382920803
YFL044C	-0.19891505795502273
YFL046W	-0.38941807606212814
YFL047W	-0.8282010564964748
YFL048C	-0.8410677895176714
YFL049W	0.2885601237095516
YFL050C	0.32536636726919166
YFL051C	0.6513047481813852
YFL052W	-0.2693785256828802
YFL053W	0.09357022292200114
YFL054C	0.22123355827345675
YFL055W	-0.577196698919012
YFL063W	0.18920360058981148
YFR001W	0.8916462746037218
YFR006W	-1.516282747558416
YFR007W	-0.5914446979709942
YFR008W	-0.009794317683789015
YFR009W	0.09824331132100467
YFR010W	0.7217725347719076
YFR011C	-0.3735150955158812
YFR012W	0.08743384421624856
YFR012W-A	-0.38622113194318636
YFR013W	0.9719442842863846
YFR014C	-0.11195490129382707
YFR015C	-0.21562864159578518
YFR016C	-0.21015385832656575
YFR017C	-0.1086588271246844
YFR018C	-0.2698039392373013
YFR019W	-2.469951466970116
YFR020W	-0.5297994444854424
YFR021W	-0.1394268649393338
YFR022W	0.034950868107388
YFR023W	0.09390908054951509
YFR024C-A	0.5491866138201723
YFR025C	0.5120843641833377
YFR026C	0.8562346185725107
YFR030W	0.678023012572421
YFR031C-A	1.0790312604221033
YFR032C	-1.196544435966027
YFR032C-A	-2.3862056916919405
YFR032C-B	-1.6404000706086699
YFR033C	-2.696852638191132
YFR034C	-0.3129755900178556
YFR035C	-0.26345815436175235
YFR036W	-2.051564953757993
YFR038W	0.24982219366296285
YFR039C	1.176476472064261
YFR040W	0.47267608434223213
YFR041C	1.3058968956787158
YFR043C	1.2922051040252642
YFR044C	0.42223389224527585
YFR045W	-0.8304547349416762
YFR046C	-1.4269539634836208
YFR047C	-1.444464203211936
YFR048W	-1.5738029883973914
YFR049W	-1.4364337103866534
YFR053C	-0.9280386238628805
YFR054C	-0.339008290534306
YFR055W	0.5202712341621107
YFR056C	1.19422371486202
YFR057W	1.3522869098199828
YGL002W	-0.9387231111957018
YGL003C	-0.830802363355046
YGL004C	0.0719364819039627
YGL005C	-1.4222892317787128
YGL006W	0.5259630983855611
YGL006W-A	-0.3790162013629545
YGL007C-A	-0.8852601620669758
YGL007W	-0.8776878588010995
YGL010W	-0.4031695078609297
YGL012W	-0.17539053205166916
YGL013C	0.49456822234373116
YGL014W	1.261330463943006
YGL015C	-0.46185156720280784
YGL016W	0.5727973754911025
YGL017W	-0.41221867990936095
YGL019W	-1.273247046498167
YGL020C	-3.4040560248142935
YGL021W	-0.9108121787893876
YGL023C	-2.5839615716432958
YGL024W	-2.685419900864839
YGL025C	-0.1960821751006672
YGL026C	-3.4969707620804007
YGL027C	-0.16537209255824412
YGL028C	1.0462655167517088
YGL029W	0.8380086301467161
YGL031C	-0.4295730424613249
YGL032C	0.3168805276723845
YGL033W	-0.1990161153080719
YGL034C	0.5326453204638435
YGL035C	0.7064582004659845
YGL036W	0.9577161403718875
YGL037C	1.3062410846299635
YGL038C	
YGL039W	1.5160088529983957
YGL041C	1.5128595266543154
YGL041C-B	-0.5403610761383327
YGL042C	1.3312558053426273
YGL043W	1.0878231374784055
YGL045W	0.030129696344178714
YGL049C	-0.4275677335670948
YGL050W	-0.08386126149298483
YGL051W	0.12070244223551288
YGL053W	0.28132864902942056
YGL054C	-1.9504495511564848
YGL056C	0.9363626710739782
YGL057C	1.7399557231550975
YGL058W	1.3133292728133485
YGL059W	1.6337607737348214
YGL060W	1.6305825757160777
YGL062W	-0.4119957868639845
YGL063W	-0.6500210835707219
YGL064C	-0.5310812055746001
YGL066W	0.333421583394693
YGL067W	-0.8409486982556531
YGL070C	-0.5462534504610398
YGL071W	0.3221063351004473
YGL072C	-0.9014775181627699
YGL076C	1.3707552100284628
YGL077C	1.55090537363772
YGL078C	1.9599370927462376
YGL079W	
YGL080W	-0.3246395921973039
YGL081W	0.030667853157746006
YGL082W	-0.18808706668211225
YGL083W	-1.4795592600518044
YGL084C	-1.8722180311460486
YGL085W	-0.32572848861164
YGL086W	-0.44263089386513665
YGL087C	0.5294100055863028
YGL088W	0.5049970672789449
YGL089C	0.9226561247340721
YGL090W	1.1097659528699197
YGL094C	1.6175023556025856
YGL095C	
YGL096W	1.5244578211450097
YGL100W	0.572941040634219
YGL101W	0.02299080860064826
YGL104C	-0.43003764275964135
YGL105W	1.4020811693328197
YGL107C	0.1631488631569162
YGL108C	0.7540389153228174
YGL109W	-0.05666958851984758
YGL110C	-0.4559669888291947
YGL114W	-0.6723553174962629
YGL115W	-2.0646961051401247
YGL117W	-0.3884425982412269
YGL118C	-0.5795890740130079
YGL119W	-0.4979254675994693
YGL121C	-0.2115841903913426
YGL124C	-0.2995016487481955
YGL125W	0.4018558059498961
YGL126W	0.475731488245437
YGL127C	-0.034913864599223486
YGL129C	0.47402055703439866
YGL131C	0.3242297973382719
YGL132W	-0.0980100761667802
YGL133W	1.0212533017733063
YGL134W	0.016273193953575654
YGL135W	0.5737076179147096
YGL136C	0.28216043767754473
YGL138C	-0.10330449749402394
YGL139W	0.7646837438756846
YGL140C	0.9620334649938679
YGL141W	0.8709973007986084
YGL143C	0.9894120819080532
YGL144C	0.7097690317415494
YGL146C	0.6155115146464357
YGL147C	0.31884891513694796
YGL148W	-3.3600226312765344
YGL149W	0.08296840304043937
YGL151W	-0.20819984516551335
YGL152C	-0.597314837493663
YGL153W	-0.43578670973962114
YGL154C	-0.7045792550267505
YGL156W	0.7448257912656951
YGL157W	0.6949195172288716
YGL158W	0.7081106007747239
YGL159W	1.016253258940793
YGL160W	-1.5798840372692686
YGL161C	-0.12851357424224474
YGL162W	0.8117479885606862
YGL163C	-1.5088209700231703
YGL164C	-0.5027293946111459
YGL165C	-0.7579627727958489
YGL166W	-0.0810085354382584
YGL167C	-2.674465352831966
YGL168W	-3.3948917770668983
YGL170C	0.87357248990869
YGL173C	-1.2771997701856206
YGL174W	1.0094955236190608
YGL175C	0.18087838687541527
YGL176C	-0.5961053572070926
YGL177W	-0.22138997880890593
YGL178W	0.24122719291113903
YGL179C	-0.298678715786803
YGL180W	-2.310225404015158
YGL181W	-0.5046144028961251
YGL184C	-0.522221871447087
YGL185C	0.19858497008466605
YGL188C-A	-2.3997469566806324
YGL190C	0.20142798632728512
YGL191W	0.11537904862135366
YGL192W	-2.8213516566942904
YGL194C	-1.090239909088246
YGL195W	-0.49772692658505924
YGL196W	-0.2796539888322042
YGL197W	0.25747242827855193
YGL198W	0.7809993120685854
YGL199C	1.0390877581421247
YGL200C	1.3666366063991988
YGL202W	0.8085448710969727
YGL203C	0.12277184023986529
YGL205W	0.5879522062297775
YGL206C	
YGL208W	0.7187582343663764
YGL209W	1.3421711843668562
YGL210W	1.3257177135267866
YGL211W	0.5268394999596976
YGL212W	1.592820923316813
YGL213C	1.2196953482353272
YGL214W	-0.0012599655926165169
YGL215W	1.0169821918715194
YGL216W	0.20068561968539142
YGL217C	-1.0968070227149773
YGL218W	-0.09910857403039364
YGL219C	-0.7763698357229883
YGL220W	-0.5213308188344178
YGL221C	0.5089505456720672
YGL222C	-0.34785364794250595
YGL223C	
YGL224C	0.25783812461359085
YGL226C-A	0.5295486181136422
YGL226W	0.8299303140172394
YGL227W	1.079765360687782
YGL228W	0.926912033622749
YGL229C	-0.9079270621567445
YGL230C	-0.7609716695618544
YGL231C	-1.8443743067764564
YGL232W	-0.6161116958039773
YGL234W	-0.3440872325376201
YGL235W	0.022303431843902072
YGL236C	0.746501621773068
YGL237C	1.2019940651511387
YGL240W	-2.9332087507114974
YGL241W	1.5278603552759695
YGL242C	1.1547114373346214
YGL243W	1.1854759597765063
YGL244W	-0.8326360476677365
YGL246C	-1.6405656780742923
YGL248W	-1.5216691181909272
YGL249W	-1.8588011620469092
YGL250W	-0.6103785824654435
YGL251C	-1.2670207046631028
YGL252C	-0.12689101308990475
YGL253W	-0.8578548826179375
YGL254W	0.3674730821222573
YGL255W	1.6043437929752706
YGL256W	1.1328362014318294
YGL257C	0.9032511788628618
YGL258W	-0.017317073469451563
YGL259W	-1.4265253825327868
YGL260W	-1.392241589923684
YGL261C	-0.3468219330640388
YGL262W	-0.7194835077510423
YGL263W	-0.8413336023860608
YGR001C	-0.5766169150274238
YGR003W	0.08312578632028045
YGR004W	-2.015539531279144
YGR006W	
YGR007W	1.4746495736565277
YGR008C	0.9718142351278515
YGR010W	-1.333454294088304
YGR011W	-1.1748044073267419
YGR012W	-1.2093355714585092
YGR014W	-1.1725353745512623
YGR015C	-1.3726872921060123
YGR016W	-0.7937080669407163
YGR017W	-0.7027751627788448
YGR018C	0.223548141206659
YGR019W	0.5717730990333851
YGR020C	-0.9606669587974711
YGR021W	1.5909889861210338
YGR022C	0.3378688066120251
YGR023W	-1.4744679795863793
YGR025W	-0.45002534112068654
YGR026W	-1.3721675786282743
YGR027C	-0.5622424166401515
YGR028W	0.6791643567411696
YGR031W	0.0442308472867569
YGR032W	0.4204931296519975
YGR033C	0.476105037833223
YGR034W	1.6719061426035897
YGR035C	1.8097194615471848
YGR035W-A	1.0438697447923801
YGR036C	4.204592326545688
YGR037C	1.9058302055084768
YGR038W	0.20835314501519048
YGR039W	0.7092615358274491
YGR040W	1.0904559505365155
YGR041W	0.2640721645362441
YGR042W	-0.6240833103935575
YGR043C	0.6044742815641552
YGR044C	-0.21530168677668804
YGR045C	-0.22050846210067515
YGR049W	0.24387192849763495
YGR050C	1.3160864135228727
YGR051C	-0.07858262904829813
YGR052W	0.6408700226910391
YGR053C	1.4268455222595504
YGR054W	1.8395607052401977
YGR055W	1.9333470383755547
YGR056W	0.7453472495929501
YGR057C	0.12284362813017649
YGR058W	-0.7323375689916902
YGR059W	-0.7778968396802817
YGR061C	-1.0114013152048802
YGR062C	-0.05828663318173673
YGR063C	-2.1094019358033496
YGR064W	-0.9874401082155252
YGR066C	-0.4159263868521487
YGR067C	0.3699449561922544
YGR068C	0.5583801076808987
YGR069W	1.0778065059854234
YGR070W	1.2961761875541464
YGR071C	0.2006731185508965
YGR072W	0.2024752683037189
YGR076C	-0.3683589210325035
YGR077C	-0.37272078358543087
YGR078C	-1.5777738728602906
YGR079W	-0.5163655890187754
YGR080W	0.18367447631897216
YGR081C	-0.7601370226374476
YGR084C	-0.3638104103972184
YGR085C	0.9081907643395034
YGR086C	1.295761590731577
YGR087C	1.693334505796562
YGR088W	2.023917202113963
YGR089W	0.5039340509958805
YGR092W	0.44453042329736847
YGR093W	1.1186636622404378
YGR096W	0.1423205615005809
YGR097W	-1.0470426088788478
YGR100W	-0.9325956961723698
YGR101W	-1.5710698222940882
YGR102C	-1.3804054781997457
YGR104C	-2.929179881972636
YGR105W	-2.2276313431250383
YGR106C	0.022806756181594407
YGR107W	0.09681734024742307
YGR108W	-0.7766087929279796
YGR109C	0.09248751983124687
YGR110W	1.2671545868124718
YGR111W	1.8303978337327906
YGR112W	2.040051507600487
YGR117C	-0.09579757116341284
YGR118W	0.8153149694130887
YGR121C	-0.7339732637324913
YGR121W-A	-0.7239159365081257
YGR122C-A	0.4133973508186121
YGR122W	-0.10492630756926168
YGR123C	0.8238589060580114
YGR124W	0.3959541942117425
YGR125W	-0.19059098380892095
YGR126W	-0.3825235290339435
YGR127W	0.11641535866340073
YGR129W	-0.970251187983044
YGR130C	-0.9145839190761852
YGR131W	-1.1942856495224974
YGR132C	-0.20401367457962036
YGR133W	-1.1306650916424483
YGR134W	-0.7911716667214193
YGR135W	-1.2516936583348253
YGR136W	-1.7830158843766657
YGR137W	1.0725394788963976
YGR138C	1.1178691645991314
YGR139W	-0.2885266750251389
