orf	het | growth (pooled culture) | NVP-BHS345 [25 uM] | SC | Shimada K~Gasser SM, 2013	hom | growth (pooled culture) | NVP-BHS345 [18 uM] | SC | Shimada K~Gasser SM, 2013
YEL040W	-0.1796929005134925	0.13954612161001886
YEL041W		1.0939835956054262
YEL042W	-0.09322286298764285	0.7875648069219175
YEL043W	-0.05575439063841276	1.2089401060473897
YEL044W	0.42525282440012246	-0.5606176867504128
YEL045C	0.09334991160462519	-1.3634224146889888
YEL046C	-0.11788797402389435	-0.6823529926887407
YEL047C	0.11961716680409216	-0.04655290361019867
YEL048C	1.0095194184784941	1.4357297481951068
YEL049W	-0.008659343621387969	1.2033150723260784
YEL050C	2.1861219590634042	-0.7200266827438162
YEL051W	-1.433090856308869	-0.06423399233421197
YEL052W	0.20160374780619553	-0.6657867381021783
YEL053C	0.2433085114351147	-1.3503313119629663
YEL054C	-1.0209144219011281	0.6298380570108458
YEL055C	-0.08380373277662198	
YEL056W	-0.27822662066980974	0.6718953381486475
YEL057C	-0.18745866167183747	0.10271512838984277
YEL058W	0.7666577593715195	
YEL059W	-1.068011202258211	0.867935560704139
YEL060C	-0.08073070168586458	-1.211643739180453
YEL061C	0.23758732204548208	0.8361583089304093
YEL062W	0.6639976399817313	-0.058052483375826386
YEL063C	0.08437885302980903	0.6745142560206787
YEL064C	0.061975662958217	-0.19021670657289788
YEL065W	1.3272181857224818	0.849515359057318
YEL066W	0.00959617659443149	0.19534439876010304
YEL067C	-0.03484000649425678	0.8480177891604127
YEL068C	-0.6450098843169565	0.1255815470790161
YEL071W	-0.12080208055006582	0.6270081477524801
YEL072W	0.06818747799009128	
YER001W	0.09468616252769745	-0.2269393843186794
YER002W	0.19833929798562572	-0.05392506889088367
YER003C	-0.11988884901439284	
YER004W	0.022843498473883145	1.304216316307266
YER005W	0.14154641649290467	0.6702365911423762
YER006W	0.9881223892550441	
YER007C-A	0.10872057915408256	-0.3806020772714389
YER007W	-0.2199178031219564	0.23026721595676258
YER008C	-0.026588939446257558	
YER009W	1.7249789394417003	
YER010C	0.2501399619325668	
YER011W	1.4797611867810843	1.1107599611788543
YER012W	0.022436306603890562	
YER013W	-0.10325847037857593	
YER014C-A	-0.03690829542009522	
YER014W	-2.0271574971256925	
YER017C	-3.5501693934790945	0.19790145062697048
YER018C	-0.7136126647967481	
YER019C-A	-0.0019844071241779527	-0.0657849536638216
YER019W	-0.12356139689650185	-1.1934066109424135
YER020W	0.2701004359422618	-0.4284367690876897
YER021W	-0.12850524402477775	
YER022W	-1.7833806859610624	
YER023W	-0.26569838391134665	
YER024W	-0.4004413772327369	0.8672674551922598
YER025W	-0.12367796037968301	
YER027C	-0.04579076173263399	-0.10388975065244858
YER028C	-1.2827655869847887	0.16514328361055583
YER030W	-0.03815729291285567	-0.8003683029123574
YER031C	-0.12796388551518523	0.35187179412924946
YER032W	-1.8679814268984376	-0.026976919161854417
YER033C	-0.46028662278000076	-0.06055266239281947
YER034W	-0.03193631176724736	0.053096720023312886
YER035W	0.6505251055836443	
YER036C	-0.07625723825721158	
YER037W	-1.8641805367723654	-0.06753976969899983
YER038C	-0.3361527878415446	
YER038W-A	-0.04022444292213116	-0.11277908280694511
YER039C	-0.17640148196120303	-0.20541705518311085
YER039C-A	-0.17786856489905362	-0.8090691486237687
YER040W	3.228105599432975	1.9832522246619455
YER041W	-0.03439765640086047	-0.03624008347498653
YER042W	-0.019915347649247486	0.07961731911025709
YER043C	0.09503623374954415	
YER044C	0.2448631053662824	
YER044C-A	-0.047169929260130854	-0.1276575603721035
YER045C	-0.35419175725868635	0.26488703275768033
YER046W	0.1057920518516228	0.6678343032267812
YER046W-A	-1.1884168312785874	-0.6274868387546391
YER047C	-0.047118520649673964	-0.03945491169728701
YER048C	-0.07887273741665535	-1.1032602271881025
YER048W-A	0.08000829971788787	
YER049W	-0.39546297081718074	-0.0389384192649277
YER050C	0.011718062248002351	0.18424585176424038
YER051W	-2.528494761933198	-0.16005143007619158
YER052C	-0.03243915188434447	
YER053C	-0.3382847604006817	-0.08703063496200301
YER054C	-1.744603627663829	
YER055C	0.42464571147322633	0.43242834471285907
YER056C	0.11574760533509344	-0.05068626187462671
YER056C-A	-0.03511032418041806	-0.5540565447797441
YER057C	0.033684277962830814	0.10337978087942917
YER058W	-1.1768447228961536	1.7891761927891112
YER059W	0.9608732378183216	0.8279939176899968
YER060W	-2.516349754891508	-0.15430810096287118
YER060W-A	0.43463268257339305	0.15801005410598043
YER061C	0.06840650488722613	
YER062C	-2.302526985492016	-0.09220766851756554
YER063W	0.8419329309382011	-0.15112831045515024
YER064C	0.09412810148032837	-0.1281292423865231
YER065C	-0.14927104426180904	-1.849204058784841
YER066C-A	-0.18841625971865036	-0.22263010862936025
YER066W	0.25129809620738053	0.0434197277303958
YER067C-A	-0.03485923060389188	-0.13879673466586248
YER067W	2.7347832620135644	0.11294520431280158
YER068C-A	1.1972481546249845	
YER068W	-0.15025009508905518	0.5756310006400274
YER069W	1.073438383318067	
YER070W	-0.28849219576794266	
YER071C	-0.07790940342240953	-0.13571337561362992
YER072W	-0.19066963466734305	-1.3041694837684188
YER073W	-0.10247856794257533	1.415336079889161
YER074W	-0.08766679303184986	-1.6953465255009452
YER075C	-0.04038929722570733	-0.040316138789282925
YER077C	-0.1822360179069778	0.27524930849962354
YER078C	-0.3957064342931127	-0.00510364195946826
YER079W	-0.05080542914140637	-1.0606671014576121
YER080W	-0.08975349559274694	-0.52888573014226
YER081W	-0.14453740191875364	-0.8816002686498859
YER082C	0.3308346480595442	
YER083C	-2.6555651275586145	-0.05883236917981456
YER084W	1.436775583317177	0.08139989210189784
YER085C	-0.1285198929359284	-0.04330515694785303
YER086W	-0.20305633056301176	
YER087C-B	-0.24519611433525945	-0.13239587274877804
YER087W	-0.4019729946766801	0.4831773408431389
YER088C	-0.05423993662277661	0.3222260121946565
YER089C	-0.0647881105410617	0.6336954839123746
YER090W	0.0063869621374623925	-0.5335160463015016
YER091C	-1.7971130268366187	
YER091C-A	-0.1143301943036206	-0.05685677739567839
YER092W	-0.040211825156321546	-0.021745190633715425
YER093C	-13.451082509321337	
YER093C-A	-0.08737480284348752	-1.9641477123426356
YER094C	0.8160721546186357	
YER095W	0.37830220635077044	-0.32353760679679155
YER096W	0.9374632631243455	-0.053711898590948236
YER097W	-0.735330558268772	-0.1219309407088973
YER098W	-0.17681741587359529	-0.00652045963724864
YER101C	-0.0590514533795922	-0.17312014622613042
YER103W	-0.04935869531146218	-0.12671142568027013
YER104W	-0.04775009259982795	
YER106W	-0.204238954109799	1.0994888664711528
YER107C	-0.07547206857464937	
YER110C	-0.3455524359622995	0.040130134431663946
YER111C	0.4135045764149013	1.18191274912818
YER112W	-4.062652939619317	
YER113C	1.4083324519396438	0.41123375742470825
YER114C	-0.30341965904441287	0.362156724753979
YER115C	-0.08715766524168063	-0.06813101079032721
YER116C	-0.9109030152803957	0.26458377920083864
YER117W	-1.5141564664935516	-0.10063051912481479
YER118C	-3.0173262643777856	0.27294456811970863
YER119C	-0.03976556195723323	0.043568018069871955
YER119C-A	0.02805494825213621	-0.49035309550419925
YER120W	1.55050392042699	-0.6337277664162797
YER121W	0.4471020488044307	1.215143990449031
YER122C	-1.9600818440246424	-1.5743919822515002
YER123W	-2.286345348937565	-3.033982536409934
YER124C	-0.18423487980349035	0.3011638388443661
YER125W	-1.4422844746941195	
YER126C	-0.020933045369446082	
YER127W	0.13492531070143024	
YER128W	-0.17080377249928191	0.2392355515783767
YER129W	1.213712457558528	1.0327617164462717
YER130C	-0.22867854201934606	-2.264421882107664
YER131W	0.03786728453145162	0.9039954484623727
YER132C	-0.2369715579859998	0.005289728689687179
YER133W	-3.0407286160943667	
YER134C	-1.368493193468501	0.17494401110649702
YER135C	-1.8319178176043074	-0.036092779912235785
YER136W	-1.8101811761463853	
YER137C	-0.1054140478446527	-0.07376200099290066
YER139C	-0.28173282634739644	0.3450452213424895
YER140W	1.5782277258889839	0.0326003383028928
YER141W	-2.052791525459336	0.08309488876544258
YER142C	-0.04896869834428314	-0.10120708705378642
YER143W	-2.3740249577856103	-0.07027020665993615
YER144C	-0.4955121427844732	-0.05599320347656631
YER145C	1.3705930851735184	-0.42464797454135933
YER146W	-0.2590672691883213	
YER147C	1.3992808234376357	
YER148W	0.013972938002871579	
YER149C	0.08767735461720488	-0.09323843701816395
YER150W	-1.44230176699549	0.043442372341242194
YER151C	-2.5354635001002266	-2.0959358677175226
YER152C	-0.8718021420301781	-0.3939027846804216
YER153C	-0.11439096452487378	-0.3483860440092679
YER154W	-0.2940029997902285	0.4157301140425826
YER155C	0.21982550569015832	
YER156C	-0.11101792458992264	0.9801796425128882
YER157W	-2.615985403686796	
YER158C	0.09189047825832279	-0.04425764734334704
YER159C	0.658743368057617	
YER161C	-0.019296115660691594	0.481190325242443
YER162C		-0.1304109983284602
YER163C	1.6387462404192328	0.5472186793289285
YER164W	-0.6760597774122368	0.024711266743372262
YER165W	1.5898555292111891	
YER166W	-1.9677534142496367	-0.2087427613880644
YER167W	0.5272080267463606	1.2365506949176774
YER168C	-0.009918974617895104	
YER169W	-0.03603557719307005	-0.04461491654351194
YER170W	-0.04694308552847339	-0.05923682874488803
YER171W	0.8907315479841882	
YER172C	0.13617129505637804	
YER173W	-0.09308633548773716	-0.0050317174538602755
YER174C	-0.0900339127510433	-0.05569188497967364
YER175C	-0.06895539864804129	0.0026041596191807904
YER176W	-0.06525276344567493	-0.055501853840186126
YER177W	-3.0026937435627437	-4.089245770695008
YER178W	-3.120306329890402	
YER179W	0.08614626882207933	-0.16797432065483178
YER180C	0.9670776922145271	-0.06261032527905111
YER181C	0.1672104655497442	-0.049877716105030306
YER182W	0.18105820273524936	0.43395214009368716
YER183C	-0.0916212940338712	-0.08061231653047418
YER184C	-0.43206912566494704	-0.37103827868721767
YER185W	-0.7263532758012681	-0.0806896228035574
YER186C		0.09247653227856016
YER187W	-0.0719666041898902	-0.12611624230904803
YER188W	-1.8917520436108382	-0.4482179879269338
YFL001W	-0.020800203086688496	-0.8306961718276678
YFL002C	1.5940340601766412	
YFL003C	-0.4209942726483207	0.1005534006677164
YFL004W	1.5166275790675505	0.21206145998285358
YFL005W	-1.4444162259066693	
YFL007W	0.2513623577581918	0.35090292983742033
YFL008W	-3.189267435276041	
YFL009W	-0.09459447276444509	
YFL010C	0.022995432251770042	-0.17133304581118697
YFL010W-A		-0.3648796743909476
YFL011W	-0.07748375348877116	-0.21517122398899058
YFL012W	0.06513586434569357	-0.049210890911279614
YFL012W-A	0.004960388881793455	0.8639158865650883
YFL013C	-0.006093532170168854	0.32981642166550645
YFL014W	0.09865720004840707	-0.13288411739883674
YFL015C	-1.6025341132726059	0.4795534312846258
YFL016C	0.5910676873465418	0.20958390358441908
YFL017C	0.036712313090806276	
YFL018C	0.019073729499504477	-0.8290930211903255
YFL019C	0.6031245290237303	-0.046267302545047996
YFL020C	-0.305749716093719	-0.028795342183257296
YFL021W	0.6458503382521968	0.06514180236559924
YFL022C	0.003746168606638679	
YFL023W	-0.5185947455350117	-0.6496806670954268
YFL024C	-0.15651343781136023	
YFL025C	0.0265300074513455	-1.2292308002746417
YFL026W	1.0717853867362321	
YFL027C	0.07541067995440574	-0.07491872552750979
YFL028C	0.10119666990647615	-0.05067828521046651
YFL029C	-0.029341482628742935	
YFL030W	-0.036052337067177004	0.2609238659251747
YFL031W	0.9082311697467046	-0.5546172750414324
YFL032W	-0.033176467933945714	-0.3563768848585699
YFL033C	-0.0401329729666405	-1.1022835084315186
YFL034C-A	1.082671426018564	-0.017242566810659925
YFL034C-B	0.13096705125352504	
YFL034W	0.08410139223299876	-0.10914175843885472
YFL036W	1.3287954507123982	0.5192646331900773
YFL037W	0.33578672195868575	
YFL038C	-0.0364550053803409	
YFL039C	-0.9264544926181364	
YFL040W	0.1298481089004407	-0.09327927318427506
YFL041W	-0.16155439655363926	-0.04566687055088624
YFL042C	0.036779680153928164	-0.05449302341844525
YFL044C	1.7652861590020912	-0.060721322394051556
YFL045C	0.15332146951947553	
YFL046W	0.4485822171101958	0.03571715216199621
YFL047W	-0.10439774148280824	-0.7331346873053275
YFL048C	0.23870927994675384	-0.1245240045590251
YFL049W	-0.1148929303631762	1.4218783508938382
YFL050C	-1.6318632722828008	0.10770460182556522
YFL051C	-0.03256158954508524	-0.11495696439734664
YFL052W	-0.1272000299262132	-0.09275744541000039
YFL053W	-0.13968391558280185	-0.011468069543337614
YFL054C	0.15705428907831132	-0.12326444338489102
YFL055W	-0.06534648812389501	-0.055828957129863695
YFL060C	-0.056936618450367155	
YFL063W	-0.241077478559322	-0.08686831917292259
YFR001W	0.2907459826115171	0.7396108449568128
YFR002W	-0.03261682283474993	
YFR003C	1.91544617823935	
YFR004W	-0.4713593231650962	
YFR005C	0.36647573801027106	
YFR006W	0.049370866248881345	-0.144396327054511
YFR007W	0.08446690113681744	-0.23897013955148927
YFR008W	0.7883425348673625	0.7893076491728148
YFR009W	0.2768904345957789	-0.17000423397988032
YFR010W	1.0699120909632684	-1.4074090112416915
YFR011C	-0.04546974035005883	-0.3560011777692957
YFR012W	0.980165837088725	-0.5375338601163755
YFR013W	0.21373218857943094	-1.8574863895464861
YFR014C	-0.022503803728628986	0.10716470724795432
YFR015C	0.8399776840371607	0.13032356109727364
YFR016C	-0.061846256364757976	0.13909902283544587
YFR017C	-0.05321444653441373	0.7974620937601865
YFR018C	-0.4596042622704029	-0.09554785686739932
YFR019W	0.24739400798125857	-0.6210025496931713
YFR020W	1.2325436112448556	0.006320130726851984
YFR021W	-0.09873456101789209	-1.2580525635940416
YFR022W	1.420907820794885	0.327686972974344
YFR023W	1.2334034079768765	0.6664682750340118
YFR024C-A	-0.018349924762589453	-0.2653668671527267
YFR025C	-0.013628671393197223	0.05962019379949978
YFR026C	-0.13785876705404024	0.3176946006670927
YFR027W	1.0800196305072214	
YFR028C	0.20959556792239295	
YFR029W	-1.0012995724803364	
YFR030W	0.33202754893902187	0.5220324474255125
YFR031C	0.0033993540569782566	
YFR031C-A	-0.031083297005941903	-0.05063744700308998
YFR032C	0.05541764540364986	-0.4993829057042709
YFR032C-A	-0.3445653461256207	0.4552142670426783
YFR033C	-0.2842746177706178	-0.05162261040554573
YFR034C	0.7371787961861782	-3.0251726187183037
YFR035C	-0.011020577833099366	-0.6105046649025143
YFR036W	1.5098877758854345	0.14117906687807596
YFR037C	0.0917714330099889	
YFR038W		0.07841030582707888
YFR039C	0.0010301328165171085	-1.3996984555610374
YFR040W	2.944187912896776	1.07530648716626
YFR041C	0.26119534727935745	-0.05726319323653056
YFR042W	0.5453580313447548	
YFR043C	0.09885015048502212	-0.48285904299654264
YFR044C	-0.19720709450891638	0.12639844695543556
YFR045W	0.09344442863120825	0.007404076316498536
YFR046C	0.016869609090597412	0.12187263790406412
YFR047C	0.04652067431346723	0.308892292006404
YFR048W	-0.032744381237933814	-0.09541298443425696
YFR049W	0.6611037250723225	-0.34059585958437777
YFR050C	0.09363394318064341	
YFR051C	-0.00952798367693609	
YFR052W	0.4113041815787892	
YFR053C	1.3991788988413512	-0.0611738589395924
YFR054C	-0.7659076393947077	-0.14994116787993167
YFR055W	0.08564387801293133	0.015498422743613478
YFR056C	0.07966408571596595	-0.08591078935562495
YFR057W	0.5189533888678357	-0.02702181086561399
YGL001C	-0.08588018045021469	
YGL002W	0.04202026351684493	0.09020611606112039
YGL003C	-0.012557489924710476	-0.05937832627663466
YGL004C	0.21963234888116873	1.2527018622843207
YGL005C	-0.013399428352405157	-0.08627312765391104
YGL006W		-0.47236205427269856
YGL007W	1.0508760458046855	-0.09238669896063727
YGL008C	1.0156052416402568	
YGL009C	0.8759455606553317	
YGL010W	-0.3869238095808501	0.2230951244168195
YGL011C	0.13499516239623632	
YGL012W	-0.4216401220554128	-1.5875035433564295
YGL013C	-4.610014531360758	-1.9238987829340188
YGL014W	-2.1129985352587966	-2.159916595920311
YGL015C	0.029970430906049485	0.3089307661112607
YGL016W	0.04894222119508808	0.8956086909182772
YGL017W	0.877632669332008	-0.5662841507575122
YGL018C	-0.13691717982915275	
YGL019W	-0.20143823128212676	-2.036356487105308
YGL020C	0.2222591242663542	-0.0735817740624627
YGL021W	-0.004930517174447828	-0.27718683070165623
YGL022W	1.441639286345161	
YGL023C	0.3744997072675693	-1.8397446022366868
YGL024W	-1.366581106347435	
YGL025C	-2.2111618478294317	-1.8101062935936567
YGL026C	-0.06148028800376005	
YGL027C	0.07884553290839007	0.05525828131458752
YGL028C	-0.03035885640322275	0.023953008118515265
YGL029W	0.014588393907479982	
YGL031C	0.4380468118808066	0.11996606440062584
YGL032C		-0.20049661858109127
YGL033W	0.039743837532809356	-0.07874888770594514
YGL034C	-0.19634166856927238	-1.6198143847666167
YGL035C	-1.4805333481157255	-0.1461569254832186
YGL036W	1.4907282793168701	
YGL037C	0.01612666507994806	0.643976859518607
YGL038C	0.0032078537570320764	-0.07764345601482044
YGL039W	-0.7810798317296543	-1.9139523656380115
YGL040C	-0.0755225237958009	
YGL041C	-0.07801218314292635	-0.1868610401500267
YGL042C	-0.03397844997832664	-4.051134467590516
YGL043W	-0.31079219866842667	-4.915190154015463
YGL045W	-0.3004263427278362	-1.6867704616960388
YGL047W	-0.9572175591837977	
YGL048C	-0.8591731490900443	
YGL049C	0.012797229134496754	-0.027122388721735554
YGL050W	-0.006218715981519104	-0.6288741379216491
YGL051W	0.8688457652413598	-0.09809135227840267
YGL053W	-0.17599845352434096	-1.5486229697745075
YGL054C	0.3458731837197121	-0.9697483139320563
YGL055W	-0.14513240035184577	
YGL056C	-0.11233046229193012	-1.9359197323505095
YGL057C	0.1093661142199751	0.7579820829606325
YGL058W	0.027103138832794867	-0.06933916030971278
YGL059W	-0.007658356022916263	-0.3856463699323934
YGL060W	-0.02582077104618522	0.5364552373739417
YGL061C	1.5877532855866145	
YGL062W	-0.04667058724028233	-2.0543070182152023
YGL063W	-0.20883996730409027	-0.14132046282167887
YGL064C	0.07105106249831411	0.24107117654282914
YGL065C	0.08048379652291332	
YGL066W	1.547982240593602	-0.18996640576657883
YGL067W	0.08298114434373138	-0.21171178521783024
YGL068W	-0.14743712617546323	
YGL069C	-0.17060038228735333	
YGL070C	0.09609011507519181	
YGL071W	2.138282868942493	-0.2200516452445737
YGL072C	0.025553450709846822	-1.097723920117144
YGL073W	0.040936200128171375	
YGL074C	-0.02219018130032225	
YGL075C	-0.05539011322979329	
YGL076C	-2.4567640147095573	-0.028508224254017972
YGL077C	0.06933108725260076	-0.08316635744327164
YGL078C	0.3033174415768007	0.5658765972254185
YGL079W	-0.24643938787916242	-1.417053068885105
YGL080W	0.03904692480577088	-0.02969562354841036
YGL081W	2.1929537685589207	0.018211153472091023
YGL082W	-0.19518532600655347	-1.3078520738321804
YGL083W	0.14456357233207848	-0.756208497725027
YGL084C	-0.0010239194683104515	-0.1950192283172694
YGL085W	1.7021982563966045	0.005745362925219778
YGL086W	-1.923785362704812	-0.038604928148252
YGL087C	-0.6427264902716048	-0.22645821474290512
YGL088W	-0.061566969832124514	0.9202470334567368
YGL089C	-0.025748328861335646	0.060787456902544376
YGL090W	-0.8626140582361637	0.1702390720287551
YGL091C	0.08137279678032218	
YGL092W	-0.027864518774401312	
YGL093W	0.3333053044001055	
YGL094C	-0.21394728054907813	-1.871659776676462
YGL095C	-0.04897538706607959	-1.1141149534339152
YGL096W	-0.17129709592220255	-0.09251251554685472
YGL097W	0.03270813815895943	
YGL098W	0.5010371067171099	
YGL099W	-1.1287514849013058	
YGL101W		0.26678290095196294
YGL102C	-0.23684421451876966	
YGL103W	0.29772283091376067	
YGL104C		1.1682421254592161
YGL105W	0.7735706187763982	-0.9829325139679362
YGL107C	0.015576008956782027	1.306312983511801
YGL108C	-0.8702056061819337	1.1649963915721209
YGL109W	1.257238748019625	-0.06756092004239934
YGL110C	0.30830885899810184	-0.19685951993464626
YGL111W	-0.17939101940579733	
YGL112C	-2.9805792748082225	
YGL113W	-2.539909450442205	
YGL114W	-0.1892968080467611	0.22489359820288
YGL115W	-1.8162231759506418	
YGL116W	-7.7661920938359295	
YGL117W	-0.028658339744820713	-0.03196000153915992
YGL118C	-0.010938494816942208	-0.2926996289975045
YGL120C	-0.8334254575142009	
YGL121C	-2.14281919761939	0.9548782476892066
YGL122C	0.6849187434273865	
YGL123W	0.037274103816013565	
YGL124C	0.17429634753405346	-2.563724921984095
YGL125W	-0.15842790093819872	0.5873070998527764
YGL126W	0.09054439011832695	0.3359101801012984
YGL127C	-2.363985921425093	0.0406359615480562
YGL128C	-0.06743924080153751	
YGL129C		-0.5078570520560419
YGL130W	0.009268544702732919	
YGL131C	0.14538282654786316	-0.267895024853214
YGL132W	-0.029052602189791	-0.08540432241528388
YGL133W	0.035051398002384215	-0.7535314489094664
YGL135W	-1.98459183642112	0.6452983217355488
YGL136C	0.09761006142969132	0.14762991497629813
YGL137W	-0.13096205731084315	
YGL138C	-0.13357517717533066	-0.9911901339919231
YGL139W	-0.05668527636740797	-0.03230111577995169
YGL140C	-0.00730289733585164	-0.22442157972100457
YGL141W	-0.21445040167069776	1.1201192501201211
YGL142C	0.07722235457153591	
YGL143C	-0.15209461771755403	0.3383804298454841
YGL144C	-0.04105078583013266	0.4180212247001258
YGL145W	-0.051769222567736584	
YGL146C	-1.4959861321924082	-0.02138325947294583
YGL147C	-0.05947889028919337	0.2833962313636765
YGL148W	-0.046614814143426865	-0.2936784113086236
YGL149W	-0.5709545539201721	-0.7558775746841004
YGL150C	-0.0729404572732288	
YGL151W	-0.06571559689439857	-1.9363290660436285
YGL152C	-0.028180114743906925	0.5652072243399435
YGL153W	-0.14260571169036343	0.08897288318077504
YGL154C	0.8869221371208502	0.0013455998816068024
YGL155W	-0.07204778510392108	
YGL156W	0.022329176156314752	0.18861741271111657
YGL157W	-0.439400932406372	-0.3722695773892469
YGL158W	0.15666869094788624	0.26588851430463706
YGL159W	0.018032037865822012	-0.04103486320594215
YGL160W	-0.0530514182226004	-0.08655782601525644
YGL161C	-0.1711963949813319	-0.23446280240870215
YGL162W	-0.03129474934157122	0.3789143821034725
YGL163C	-0.0951069405853495	-2.1818690802276057
YGL164C	-0.6537313438626803	0.019536912670462047
YGL165C		-0.09965404607093503
YGL166W	-0.23943146223527487	-0.04203267288636779
YGL167C	-1.2923801668449635	-0.06489825300916253
YGL168W	-1.2442122127926667	-1.107022305099804
YGL169W	-0.024178327673328785	
YGL170C	0.20815086889091586	0.059121199987079494
YGL171W	0.2547914887999222	
YGL172W	-0.2478732411972741	
YGL173C	0.9554849900858059	
YGL174W	-0.13283246035481472	
YGL175C	1.1076648924245533	0.0791551723746732
YGL176C	0.4744305053075522	0.960981399533602
YGL177W	-0.20594995762542023	0.07979537471302724
YGL179C	0.08132353699346297	-0.7655482753542352
YGL180W	-0.037890319201701016	-0.03426626627609974
YGL181W	0.28265412910513066	-0.026617128216060108
YGL194C	0.0403236505232101	-3.360936934280978
YGL196W	1.1581720744357038	-0.7937750074139414
YGL197W	0.30717045869947057	-1.3052338790995777
YGL198W	0.2665544786471343	-0.6350227729619027
YGL199C	-0.12276698258020054	-1.3610082784396926
YGL200C	-0.070423316680132	0.21739858233747528
YGL201C	-1.9272771132123674	
YGL202W		-0.09166844284556255
YGL203C	0.24754739449823215	0.018152115750102855
YGL205W	-0.07455223383733398	-0.9937836923863158
YGL206C	0.008979749872648492	
YGL207W	1.9549661506532334	
YGL208W	-0.0038913986841084404	-0.05366458749423537
YGL209W	0.13603126353563727	-0.17158852313148776
YGL210W	0.056523385684170216	-0.07402718349183532
YGL211W	0.23479182469196236	0.6743245402783583
YGL212W	-0.07059593220896124	-3.27971110693038
YGL213C	-0.037427406511604595	0.951069778881567
YGL214W	0.8333101741530622	0.27404396613906173
YGL215W	0.13969559752208968	0.17961593364597375
YGL216W	-0.022902339165858033	-0.01652022499468629
YGL217C	0.33498810791314376	-1.298039898324537
YGL218W	0.07346592108101405	0.35095901851934236
YGL219C	0.04961897220528121	0.4026038764021117
YGL220W	0.2024986137593645	-1.1794676943400846
YGL221C	0.12384976746718267	-0.8427143865041545
YGL222C	0.9868800711758204	1.3052735123611394
YGL223C	-0.6763884512312068	
YGL224C		-0.6599147932543525
YGL225W	0.014915044722822462	
YGL226C-A	-0.01582177740280231	-0.11591594966468555
YGL226W	0.0982818096302684	-0.13773448148103445
YGL227W	-0.2393479409303471	0.4835933746223369
YGL228W	0.08559216199108553	0.05552568884207613
YGL229C	-0.02389151243341595	0.30982092007356254
YGL230C	1.0052551808912338	-0.013019969722414265
YGL231C	1.1406616835100611	-0.569409208120856
YGL232W	0.1311259531922369	0.452675500568335
YGL233W	0.5913373645453249	
YGL235W	-1.9255756524814158	-1.08072139681129
YGL236C	0.04779635513094345	
YGL237C		-1.4814993085337378
YGL238W	0.5011992747541806	
YGL239C	0.33479323187083215	
YGL240W	0.14518849981060963	0.4321320956108091
YGL241W	0.07119960397832578	0.5922675174975248
YGL242C	-0.08242857852330608	-0.8710015134708365
YGL243W	-0.9908891947169735	0.16602716220865948
YGL244W	-0.024246181778353654	-0.06574086890373752
YGL245W	-0.024876024590030674	
YGL246C	-0.02011011207704613	
YGL247W	0.06903392966883629	
YGL248W	-0.09615918215895956	-0.162741855204844
YGL249W	0.3302779764740022	-0.0892561302326341
YGL250W	0.01712485662065102	-0.07184614143095082
YGL251C	-0.017733672628706815	
YGL252C	-0.8198664596171931	-5.792877568144344
YGL253W	0.0023703822770714564	0.7390638125401907
YGL254W	0.1554072334120491	-0.03238192595167201
YGL255W	1.2813189809802972	-0.3055618605339487
YGL256W	-0.6447644018893327	-0.8926354576381156
YGL257C	-0.14985079936304668	0.041883463393783654
YGL258W	-0.09198859393474176	0.09972048231096164
YGL259W	-0.4898158446018262	-0.18785714071374743
YGL260W	-0.3841795263348572	-0.1339975097054796
YGL261C	0.026715031539661233	-0.6006652162538971
YGL262W	-2.4825827124066504	-0.10318537958956557
YGL263W	-0.27963340327320474	-0.5727387191249912
YGR001C	-0.2351760161900355	-1.6898588563162966
YGR002C	-0.5305344026734387	
YGR003W	0.0604712059465645	-0.10612332398597414
YGR004W	1.563834760837562	0.7374516101890022
YGR005C	0.117719110250562	
YGR006W	0.10331031938458594	
YGR007W	0.05008402659543725	0.045830222724089514
YGR008C	-0.018713503535891966	0.004357015419699408
YGR009C	-0.3270629743122584	
YGR010W	-0.16890063297281407	-0.11189435916713687
YGR011W	-0.03094994832187768	-0.29835844483844837
YGR012W	-0.03433685608647365	-0.7939209950073325
YGR013W	-0.04441639143908781	
YGR014W	0.12147866105654531	-0.0665956844987727
YGR015C	-0.09218029812013268	-0.008207496245564577
YGR016W	-1.2243467114516688	
YGR017W	-0.7037458112193914	-1.1377556541070182
YGR018C	-0.2976134221982293	-0.6656195812634521
YGR019W	2.040267697831926	-0.09775228740272138
YGR020C	0.3988115794958774	-0.2829144000977759
YGR021W	0.03488082111865588	0.0024912597642284995
YGR022C	-0.7292806068921212	-0.4447668906241633
YGR023W	0.059819976934780465	-0.13446238011865747
YGR024C	0.3190180766866889	
YGR025W	-0.06091717459492872	-0.1505139039754489
YGR026W	1.0692616289425532	0.01253160134226006
YGR027C	0.8771695039147089	0.8825964062491118
YGR028W	-0.08319690538705919	-0.2453463862227031
YGR029W	-0.09783745473528603	
YGR030C	-0.08961342157501438	
YGR031W	-1.2169682408898919	-0.08631806243154153
YGR032W	-0.23873802779962466	0.009184148810640294
YGR033C	0.06216611263974705	-1.2205518331750014
YGR034W	-0.02527422723755239	-0.07274589797733003
YGR035C	-0.17039068445498065	-0.06403473985799317
YGR036C	0.8285405217129089	
YGR037C		-0.7554431860789103
YGR038W	0.5896244351744265	1.2790239469418108
YGR039W	-0.21222028421460992	-0.25331430339608946
