orf	hap a | growth (relative abundance in pooled culture) | standard | SD + phosphate limitation | Payen C~Dunham MJ, 2016	het | growth (relative abundance in pooled culture) | standard | SD + phosphate limitation | Payen C~Dunham MJ, 2016	hap a | growth (relative abundance in pooled culture) | standard | SD + sulfate limitation | Payen C~Dunham MJ, 2016	het | growth (relative abundance in pooled culture) | standard | SD + sulfate limitation | Payen C~Dunham MJ, 2016	hap a | growth (relative abundance in pooled culture) | standard | SD + glucose limitation | Payen C~Dunham MJ, 2016	het | growth (relative abundance in pooled culture) | standard | SD + glucose limitation | Payen C~Dunham MJ, 2016
YDL061C	0.01094494788224222	-0.023208269807546655	0.01905688462921122	0.005790995695883668	-0.01068548683890905	-0.0831478007317164
YDL062W	-0.0231567553966356	0.0003155411731624296	-0.0536010383363752	-0.00683914671648793	-0.0969414617367719	-0.0048666910067262596
YDL063C	-0.009313687167986681	-0.0042729093764348495	-0.008270705114195549	0.004157198282569985	-0.1237540975352885	-0.0204758738372424
YDL064W		-0.0009512823262685706		-0.00421804096870885		-0.011107648767073885
YDL065C	0.0368895545271895	-0.0165879714625935	-0.0470620184432035	0.0088048768116953	-0.04704892820432845	-0.04614392652548375
YDL066W	-4.56481650471602e-05		0.0326722885307968	0.015580199138641426	-0.00094155176896323	-0.0102814695191049
YDL067C			-0.04464442707145294	0.0575095490680608		
YDL068W	-0.030335904296931476	-0.00892851084766225	-0.0570290077632279	-0.024151419538757702	-0.021818128401710588	-0.0362673612885053
YDL069C						
YDL070W	-0.0265275802131551	-0.02048506381154931	-0.0415344483598249	-0.005465252767829655	0.02992594477203525	0.01675931693917655
YDL071C	-0.02821394591692985	-0.01335127667944745	-0.05285583667952175	0.010999345445999195	0.008223388329200524	0.00277453848741012
YDL072C		-0.001402415407986875		0.0005938497409364247		-0.008665815630726301
YDL073W	0.026375270981698153	-0.013117416785830354	-0.0360633220252717	-0.003751325664465451	-0.09616494443913405	-0.008074746264951931
YDL074C	-0.03177999716252433	-0.00942727844497857	-0.2737009161526055	-0.06790210689657736	-0.16257954297737148	-0.016909469234258748
YDL075W		-0.11876223786905014		-0.18448281107232556		-0.11049166941414795
YDL076C						
YDL077C	0.0248938266763508	0.0026216136382493493	0.027946849030625054	0.05614260133214235	0.00825811891472765	
YDL078C	0.00025334373721980046	-0.0003061879311691	-0.0303390093786084	-0.0030507703568532357	0.0007214729887737997	0.00412176030826337
YDL079C	0.01010246808167287	0.012234293406648795	-0.010009108906836314	0.0170272225538664	0.007728402246563224	-0.006252536453660416
YDL080C		-0.0325020005994736		0.02311653242896885		0.009507755683475406
YDL082W	-0.0014872289687453055	-0.018953458035378852	-0.04177427342788455	-0.019875939187094432	-0.020657168494530052	0.029416080634828465
YDL083C	0.0132958305547025	-0.02157540200825875	-0.06110456515229595	-0.0022875258004722496	-0.0165224800364101	-0.09636612037887804
YDL084W		-0.00139988824321458		0.01565970956849736		0.00022524495607360992
YDL085C-A						
YDL085W	0.00796090363813246	0.008442179079282651	-0.01704187031032617	-0.017988722202138	-0.0061001164034735055	-0.0392740292308428
YDL086W		-0.01684482148638975		-0.017074037000353		-0.018185176917670978
YDL088C	-0.004733038840936585	-0.0072742269284302745	-0.027713608363964796	0.012323046628282552	-0.03192963211217735	-0.035199222661597404
YDL090C		-0.01973811524733005		0.02006126432822139		-0.06120708063707675
YDL091C		-0.0002730440808302549		0.0313979326414211		-0.0174965767437686
YDL092W		-0.011996849665608435		-0.01768368931048538		-0.044645139647916846
YDL093W	0.015812136305429603	-0.015050385120409678	-0.007570556929605349	0.036740598951842354	-0.0012591020521110553	-0.0340536859533663
YDL094C	0.01334500930554395	0.0003637099251835481	-0.03117732029111015	0.051806195398996446	-0.014873837321437084	0.0073139436436646995
YDL095W	-0.0529412616114137	0.024317295911053912	-0.09801171255615715	0.019478095391247452	-0.1336129055720365	-0.016474191926289652
YDL097C	0.039622526601326855	0.024088068181099286	-0.035124949330907554	0.009292093348232902	0.005647074339885349	0.04938898722273835
YDL098C		0.005006860719342586		0.0020246846615683753		0.00174188762713484
YDL099W		-0.0029594999168010006		0.026053024629183526		0.004783154730663315
YDL100C	-0.015360140290137941	0.0023095037474376396	-0.0765807246477927	-0.00410090039806559	-0.0228498325002726	-0.04402647544317015
YDL101C	0.00917708829290967	0.002180270343076321	-0.07023511773988605	0.021238371045551152	0.010537957503577266	-0.00033564946774736486
YDL102W	0.052182827152590594	0.004918719510960269	-0.0420956539471031	0.026661775498720973	0.017526644109645998	0.042296287801435496
YDL103C						
YDL104C	-0.032821809421557	-0.010136684360317005	-0.03366773808069195	-0.029677024389153803	-0.14559248327651805	-0.005766106039288211
YDL105W			0.00095801522069245	0.0376985482057396		
YDL106C	-0.0020653312927456507	-0.03091758629662595	-0.07689194727045695	-0.02334073374885975	0.033749354785337	0.02681079053124855
YDL107W	-0.1157885074951644	-0.008696469322873551	-0.0444476698712468	0.02359233115306207	0.004906678963944986	0.0355952740661954
YDL109C	0.011988575388597902	0.007897885461296106	-0.010310927702186551	-0.0023806651017826345	0.0033964789550825604	-0.0312116418617311
YDL110C	0.019427112481759722	0.0231083775247258	-0.01011180038324584	-0.0062559257214242995	-0.005086502267817565	0.011168511914765695
YDL112W		-0.00644279654098201		-0.0415073486359643		-0.0305028010539483
YDL113C	0.008392367686831935	-0.005383398196767978	-0.021693294886010947	-0.0254577199333606	-0.149962205058919	-0.1115886965254265
YDL114W	0.0522035859092505	0.0087284269791781	-0.010911209924830849	-0.006600369205925785	-0.031605787738198804	-0.007839015603843825
YDL115C	0.0332549676400363	0.0167302124689806		0.04395116233751155		0.020051557839431966
YDL116W	-0.0142736284672383	-0.00016585149897416	-0.06951388078290585	0.02345813566802495	-0.00717673761465893	-0.021313183803256176
YDL117W	0.03623312963888675	0.01386973350074255	-0.03007263343035125	0.05339698456330875	-0.006351820268773952	0.03405397970158612
YDL118W	-0.08632867441563274	-0.004486596462618515	-0.14646800053257802	-0.025878213424874348	-0.01469849025192985	0.01824311535913255
YDL119C	-0.047396076578958	-0.00295372749572853	-0.11972470576659999	0.0003559551224381549	0.004468417588814605	0.0276839624135884
YDL121C	-0.0198521583398757	0.0074955010488628356	0.0035914511194810993	0.00339093511172828	0.012737546829935656	0.013467320385513366
YDL122W	0.08674332520006145	-0.014375608113291753	-0.011816244716551717	0.031722697309495854	-0.05371268146913275	-0.008328486546312904
YDL123W	0.034501311853469	-0.0027634529268307003	0.004970896641946351	0.01128656716251885	-0.017707562842253298	0.020014613633199563
YDL124W	0.028496237514282298	0.01776082324861949	0.0004251545055948998	-0.01251214297460865	0.0217380229925521	0.0007073746710099399
YDL125C	-0.0164873085898753	0.0027636539996622493	-0.006614229908566459	-0.001000393816224149	-0.0007877364438450447	-0.0037934966115853266
YDL126C		-0.0344429148593297		-0.037558122455107985		0.02833032683588385
YDL127W	0.012478223504975308	0.025207496170886804	0.01060068628369031	0.0347558392825495	0.022674940924107195	-0.021715180256196634
YDL128W	-0.00445352141245378	0.00676387567493646	-0.0355310006007713	0.008080262832395574	0.015487260580949031	0.0060063839690078
YDL130W		-0.003311293471770765		-0.01962048488106775		-0.005454875189103181
YDL130W-A	0.01370361410632695	0.030031314068618052	0.02941814467750765	-0.00297303360441914	0.02661776127760785	-0.006568285365008411
YDL131W	0.012771126010234035	-0.0036472917761418947	-0.0247547437318655	-0.006404935427145837	-0.041444596943981254	-0.0033397051017358048
YDL132W		0.00889924841591921		-0.042793443098554595		-0.04201051066659675
YDL133C-A	0.007696727192146999	-0.00804713158781898	0.03290740252335445	-0.01701126026010295	-0.028830751844629403	0.02068583652760985
YDL133W	-0.0203979559877697	-0.0042162164576532496	-0.01124789188720883	-0.012265748800212119	-0.009921918434436927	-0.00991051688658484
YDL134C	0.0010854199619747102	-0.0036513765551739004	-0.062984804412892	0.010787383419057989	-0.1170664236008995	-0.00222286533855168
YDL135C	0.0552339940263768	-0.00870161388969195	0.00375810785396402	0.02967858855752155	-0.017454958634931222	-0.01777527536266895
YDL136W	-0.03378180095717955	-0.030878943020996696	-0.0341934101867057	-0.004155694258654501	-0.043168130656997206	0.029880903549995952
YDL137W		-0.007569776027012861		-0.0172597585186609		-0.09130067313411139
YDL138W	0.00970715455039988	-0.012969709280796746	-0.012442189605928558	-0.02599701896111465	-0.018318552503882903	-0.008747415220318563
YDL139C		-0.0028557204260359547		-0.02561354804623605		0.007677691754706869
YDL140C	0.022625202055821584	-0.002542639181079459	-0.009305393681023864	0.0305291146701923	0.023941950702467553	0.0637866136571959
YDL141W	-0.0163077606820561	0.011136833041220316		-0.0011875688167831552		-0.0109357552535169
YDL142C				0.0564059703288653		
YDL143W		-0.014045402303123573		-0.000870610078074395		0.0492616912778677
YDL144C	0.001927076846735815	0.01590859191314469	-0.006413783047603726	-0.017875438333749057	0.012789278106640404	0.0072038474255997345
YDL145C	-0.0384307644242441	-0.03954608910865525	-0.06455637049143839	0.0239213445290964	-0.1836782996444205	-0.15533305561938549
YDL146W						
YDL147W		0.029985639293314		0.0764487867613921		0.0059668004980032
YDL148C		0.00772652519576695		-0.0200723653661268		-0.0116187502709897
YDL149W	-0.009506633069225015	-0.0010043700670035504	-0.0232493159646678	-0.0266469886306341	0.0174956609859017	-0.0044143021765072205
YDL150W		-0.01020656050502906		-0.0009673072564868549		0.035266223334713756
YDL151C		-0.01140778857053017		-0.00533889303242553		-0.030768946081732
YDL152W	-0.0035062947287618747	-0.015960717621989567	-0.0251135472399289	-0.008385468977101485	-0.02579320751552145	-0.0489332379824988
YDL153C		-0.008807238910090665		0.0054275783359784046		-0.014505696417366199
YDL154W	-0.002411457281857146	-0.0011667293752537916	-0.0255847389615071	-0.030272983729539647	-0.021240738351267698	-0.0022246748742316353
YDL155W	0.046756209310673646	-0.0024132785746632823	0.02744919073102283	0.02392422593592335	-0.01138397068848598	0.020784187149564655
YDL156W	0.034037607893891	0.009504308349014504	-0.036710335136941705	-0.140353346834116	-0.00168658720462274	0.02584072660014184
YDL157C	-0.015297807328751925	-0.015199831340373324	-0.053508183764049894	-0.029468132487298647	-0.0421002934318883	-0.008696212337525355
YDL158C	0.003993267899203145	-0.01070508475155524	-0.0590607690240533	-0.01595675399871889	-0.009365871112622704	-0.017064018416354597
YDL159W		-0.0052555133361528		0.00046536079617446983		-0.0124472078884792
YDL159W-A						
YDL160C	-0.08134879007334339	-0.05370217854434867	-0.01079525220133655	0.006877933248627695	-0.0002323206553008	-0.0662528280777342
YDL160C-A						
YDL162C	-0.2715420820789695	-0.0033724707112639503	-0.1393256278979415	-0.00471932718610285	-0.043466011172041255	0.0175382250977886
YDL163W				0.0536067979217481		
YDL164C	0.00025161325241563	-0.000633636573029301		-0.0005610483365439001		-0.03728258186961605
YDL165W		-0.0035218597605472905		-0.012233509207124554		-0.03777059054004995
YDL166C	-0.279098703739033	0.013716553991634035	-0.20412859864466398	-0.009962564246602551	-0.09131818164008654	-0.03768893319538155
YDL167C	-0.041007837742321154	-0.020960997971006298	-0.00336622071518032	-0.0011528056722386502	-0.029893100298001102	-0.02992176732112345
YDL168W	0.017350928492247678	0.012627803916266028	-0.009787341844729873	-0.108352025983091	-3.6555545908749376e-06	0.020729413402180402
YDL169C	0.0215868351668543	-0.009752540188451361	-0.019582571712341623	-0.004934360063421105	-0.014794803729849475	-0.0454244709365082
YDL170W	0.03452910945113445	-0.004930267761374754	-0.0010438580808610548	0.005742569179801695	-0.0325411549010741	0.005957064478920572
YDL171C		-0.00131875471720155		-0.02451649292356133		-0.0504913333422342
YDL172C	-0.20025604051408102	0.007984347180718655	-0.32718818835781505	-0.03430547799026455	-0.147891855627258	-0.04722202421960765
YDL173W	-0.056677044001864504	0.009096445576572774	-0.221532765286751	-0.0625480980155617	-0.0756741472733614	-0.0009157565023020899
YDL174C	0.0081142646349783	-0.004846830591965251	-0.011074114542191156	-0.022040966282638835	-0.0389310674177296	-0.060535798121593695
YDL175C	0.01009083133190095	0.02017766999724105	-0.009306553177174898	0.011347967615012186	0.0008808783883375998	-0.01680766561340781
YDL176W	0.01426046774017271	-0.0025007718675629253	-0.00453730977081435	-0.004793619061321815	0.0041295370272510295	-0.0038528363973046645
YDL177C	0.005971089524774665	0.0059608175225025345	-0.013318842173795567	-0.0049142061168900054	-0.0051455788587787855	-0.01593357529937285
YDL178W	0.0021056543995373513	0.008647516526147179	0.010437541622256399	0.0126941332908781	-0.2026968812526465	0.01397256818551066
YDL179W	-0.0175732352179187	-0.0015160156730188849	-0.02083143535968473	-0.016856421752630003	-0.0132323142022784	0.01291836844957205
YDL180W	-0.0328298297581995	-0.0398533274938684	-0.00848736308659087	-0.0708627830134808	-0.1642289540583045	-0.01853667472788205
YDL181W	-0.03076705547815885	-0.0021158540128469946	-0.016892104497585544	-0.041395318096854955	-0.07860607072695219	-0.007140973601562365
YDL182W	0.002713819169581095	-0.00712990650175711	-0.01725079061844821	-0.035049875192188704	-0.0555722137952122	-0.014713547778329748
YDL183C	-0.005605185146240246	-0.0019907779078298183	-0.0178268890915736	-0.0063469444408523	-0.0190882837115645	-0.013543798961992246
YDL184C	0.010898838603636154	0.0035763236421248856	-0.010990736070895336	0.00251496466469907	0.027192359502871202	-0.0315968113291188
YDL185W						
YDL186W	0.01190631673225462	-0.0223934820485506	-0.01356108712776796	-0.00898692486249925	-0.005974036394822715	-0.000900121237024045
YDL188C	0.017937806200601	0.026160298722858178	0.0014732722824014203	0.008596364871673399	-0.033385460259123145	0.046616737958048854
YDL189W	0.0208340834284492	0.00523465171399155	-0.02973676794905905	0.0009006959073779648	0.011846617646578812	0.02285840813151495
YDL190C	0.05151286072869365	0.013967350603730696	-0.0751791364692221	-0.014568677245021125	-0.0165252254970787	0.00483180616296622
YDL191W		-0.06516850245662045		0.0831812338285672		0.07931356440257015
YDL192W	0.017509384288439747	-0.07374055969305505	-0.017643635176535114	-0.00662682924663233	-0.03485320157200805	-0.111734106043164
YDL193W						
YDL194W	0.021602439369249552	-0.0005147363445092996	0.033657725515496104	-0.007890859163772515	-0.09101865745037435	-0.038017308655061935
YDL195W	-0.0153411100999009	-0.01954837141131918	0.014877834755284525	0.08192928403300585		0.0192537647802886
YDL196W		-0.02823280715171155		0.06649891116948405		0.061552612063710654
YDL197C	-0.008427268653811396	0.0054424633746270445	0.0076008912818787844	-0.0015366610284954507	-0.0132288143799223	-0.009886445317352784
YDL198C		-0.0048975420972093		0.0669990877277446		0.03560252249559395
YDL199C	-0.005766611365473649	0.008160830168403145	-0.0135743579466387	-0.01099424725253236	-0.015198512908853795	-0.02010677418373315
YDL200C	-0.002436681588745042	0.0007783887498163351	0.016293826544127487	-0.007776419831672345	-0.02092052182667825	-0.01535250237420715
YDL201W	0.0031432222057570453	-0.0051699337926842445	-0.057884633715026945	-0.01917350682237525	-0.00656500558547277	-0.02269847481965235
YDL202W		-0.0235196418704537		0.0108671450401407		-0.0833214917986617
YDL203C	-0.08592468425734655	0.009517534483188945	-0.14474980212679	-0.01382900323013958	-0.058239272559715505	-0.05891557127724405
YDL204W	0.0449193848170148	-0.0023509589629674	0.0485142600608212	0.048354067094207955	0.012464720877972488	0.00234393384025733
YDL205C		-0.00033888846078538454		-0.01096837732645672		0.020468296730761
YDL206W						
YDL207W						
YDL209C		0.0031403180850847054		0.022346306090627252		-0.020914279953473
YDL210W	0.0027563142305644453	-0.014558020691705765	-0.009526177836632925	-0.03002912205104385	-0.0197759759414554	-0.018373854402505545
YDL211C						
YDL212W	0.0209124996342619	0.012575529708491299	-2.1903168709550003e-05	-0.025592444309729998	0.0224014213240008	0.007085342204571905
YDL213C	0.04920972120909685	0.00824774322894343	0.03989041006196125	0.01239769737040555	-0.007665979118136548	0.0229541421915018
YDL214C	-0.01090749277108278	-0.0011919069726981498	0.0019367162499545451	-0.016825854664857327	-0.0222121942318247	-0.00834878872911726
YDL215C	0.0104427580990307	-0.124353652076061	0.00721642239347384	-0.05466433463546065	-0.0412499263672323	-0.273991893612039
YDL216C		0.0008357261159185192		-0.0007116989803125254		-0.03368167871461815
YDL217C						
YDL219W	0.04729118650381465	-0.014206591588195	0.00289231255635027	0.00970984192805872	-0.017607681579139774	0.011209584756816002
YDL220C		-0.013167753774028585		0.023475123313976852		0.007622732293347865
YDL221W	-0.0116369259927933	0.0006553740924747		-0.0336628971489991		0.03141249818204045
YDL222C	0.02393504915526545	0.0027344041834465984	0.0260543968304493	0.008152155263860046	-0.0082824942748914	0.00498011710348568
YDL224C		0.018858805054167396		0.021638071034482148		-0.0310809940218417
YDL225W	-0.06816715867544546	0.0302923488569768	-0.0352398765630816	-0.016512361079924133	-0.03840208258597945	-0.008409284534877371
YDL226C	-0.08587290048766566	-0.0115494348505779	-0.058717852357367505	-0.00891908107556377	-0.0272513527299155	-0.00566800733668541
YDL227C	0.0003482416085872652	0.01176888318871418	0.0172233120919475	0.02296378777654674	1.413666262699547e-05	-0.01039074866135759
YDL229W	0.0316770350713209	0.0307061330634745	-0.0229568665015926	0.006957719756658631	0.01973196254413315	0.07437267676361944
YDL230W		0.0244790337197304		0.0584104442518476		0.01015742681672939
YDL231C	0.0044262896996332055	0.008182573741296604	0.00762879911813567	0.008617382179993839	0.005866234554470168	-0.025840203200874177
YDL234C	0.04084900296150095	0.014009350885520052	0.032388982003997646	0.0800800422789102	0.040120168050891705	0.07133743199003881
YDL235C	-0.05394940460557965	-0.004071654969768808	0.003592499019121995	-0.0048638606870303495	0.146084342092385	-0.045287689179536655
YDL236W	-0.014502760155828949	0.038037642876281	-0.043453161703759	0.00857405620829842	0.02640487790753915	0.00383507425328183
YDL237W		0.006822689287602225		0.013399386509397624		-0.002476177839167065
YDL238C	-0.0245289588075959	-0.0035644248224251697	0.009166265032226884	-0.00782530699934954	-0.03402342157553455	-0.02623995292519865
YDL239C						
YDL240W	-0.1714016675365345	-0.003690287265573315	-0.32454910409829596	0.0029184664834998302	-0.11608906787665549	0.023601928304625798
YDL241W	0.00730794790820635	0.015892135993314675	0.0326167756445487	0.0268793090527427	0.03578229958756765	0.0035920142917842497
YDL242W	0.003755377329304229	0.0035627462201374797	0.011823661565539274	0.013888632609909086	-0.0260281273822265	-0.009346603641918218
YDL243C	0.01466719397401895	-0.005282865595852749	0.007827266204680416	0.00046985494577260044	-0.0023321669774620498	-0.035721716400131304
YDR001C	0.012971585425333365	-0.000757023275312335	0.011933152364046615	0.022225287746966402	0.004245364953542732	0.0346877511424551
YDR002W		-0.05088208532890065		0.0394231144744351		-0.01657632884133338
YDR003W	0.0060905326376743205	0.00620831906093151	0.01745172497983535	-0.0017691400465003099	0.014315474561068749	0.000987045295955195
YDR003W-A						
YDR004W	-0.11268794373926025	0.05174999951516655	-0.0668897180172677		-0.032559912341410396	
YDR005C		-0.0019528701920090595		0.002949216887688698		0.01073954547949588
YDR006C	-0.16912334660225248	0.0402000746539471	-0.01955285733165981		-0.208060169424228	
YDR007W	0.011865361088862806	0.004480298532264741		0.027543292119695136		0.0221506026737797
YDR008C		0.0089422820878526		0.0551802170364943		0.030226275408772336
YDR009W	0.011772916268583365	-0.01278161657882485	0.00683285007264353	-0.009301169695170345	0.008941370388897724	-0.00471536746550217
YDR010C	0.005103282959422355	-0.00446550906842113	0.01415356883570841	-0.010048115843543114	0.0063919145423102005	-0.009839731153460981
YDR011W	0.013077057737031545	0.004545039739267631	-0.01129082090219415	-0.005599652425564468	-0.030091408920154602	-0.004096313995200355
YDR013W	-0.007011593401471998	-0.005479730366594225		-0.00969419678165836		0.009000865005916445
YDR014W	0.0240870960578577	0.00037332319545933	0.00809612045492211	0.04185877813577785	-0.01736669690819975	-0.0041096645171873995
YDR015C	-0.004338811345330585	-0.010517100403628915	-0.0026798773934158804	-0.011059340713452855	-0.01824576077008265	-0.013057271343273051
YDR016C	0.004607906458772755	0.01295120905305998		0.01644515069733202		-0.007633695684677685
YDR017C		-0.0224119262064004		-0.010934318219444562		-0.014436351140273956
YDR018C	0.02127330945155185	0.04002932132787465	0.03387302066083745	0.0784623403348727	0.053318546947273296	0.08484220968021924
YDR019C	-0.02604318782883984	-0.0047668937395809255	-0.27931814606211647	0.0026071260436731853	-0.128143935305176	-0.00960931739445912
YDR020C	0.006656907980338064	-0.0010605124496797253	0.0042258538005672495	-0.0225118223215032	-0.015339508047720265	0.00964308600585413
YDR021W		0.007913447593418384		0.007010131795704184		0.012208653474845337
YDR022C	0.010246964482558775	-0.00995419094784793	0.0015028625916337496	-0.024962132167478848	-0.018290007484823602	-0.005244010670981345
YDR023W		-0.0029969899778519602		-0.0035096610150692747		0.01278404673291975
YDR024W	0.021568004562904294	0.0009606353080360997	-0.0448987233678676	-0.004222287848184653	-0.0038497840087814003	-0.10332253796023486
YDR025W	-0.1122889748893715	-0.008920042204891756	0.07751012227106985	-0.0254266452561979	-0.12960286545432598	-0.1292059553484675
YDR026C	0.0011696118619043349	0.01564852607810005	0.024753172745822602	0.027420329368694152	0.009572246177885005	-0.033699075661591596
YDR027C	-0.00042258697727605	-0.02643787850577665		-0.060801765400854746		-0.133457826433923
YDR028C	-0.01717628121202294	-0.014221571397153965	-0.025182258290522085	-0.0553078514582959	-0.107822376411822	-0.0422659240788764
YDR029W	0.0055673568996243055	-0.0001271003503026803	0.0026008440632105554	0.00621086492241445	0.021062526376827352	0.02804162378913025
YDR030C						
YDR031W	-0.00042801239895937006	-0.0193887655647432	0.009369380574130504	-0.01740219575383008	-0.0221022383288841	-0.01377510177499187
YDR032C	0.03423551999741945	0.00827147031391117	0.018113247281894153	0.0626566081828208	-0.028605674904256938	0.032796474912836146
YDR033W	0.02140220257384665	0.0502989898647484	0.009574430151889506		0.0139291518946091	0.0531106173019227
YDR034C	-0.0320517577072264	0.008066536269735265	-0.01075978887665416	-0.039276980003232154	-0.0096831199000503	-0.0141127437645726
YDR035W	-0.00354896516208995	0.0258562827182617	0.041429060313507904	0.07492507135355325	0.045041824754441157	0.00037338089729585327
YDR036C	0.006102036250542595	-0.005100677311627029	0.006805909118319778	0.00635341578801125	0.01915374460327106	-0.040049652255042
YDR037W		-0.011320711098642775		-0.0024009983438200502		-0.029668571321721453
YDR041W	-0.040023007414362426	-0.008001400399198645	-0.02137453093438325	-0.0202505148869663	-0.018446828752012298	-0.02022514261223525
YDR042C	-0.007263042692632095	-0.0252453163084099	0.005029495373016595	-0.03962791782477955	-0.0251065989853474	-0.0127737514601363
YDR043C	-0.1519455052736695	-0.006256497912202359	-0.004412527403668974	-0.0213399144161519	-0.2186918567862305	0.009812506839443555
YDR044W	-0.08163281290059529	0.009079287673918045	0.045455170349562896	-0.01582678292948005	-0.024344116196731748	0.0193780113532649
YDR045C	0.008239341546028851	0.00024332753552156004	0.015423254637779452	0.03751922745813635	0.04144293495049005	0.010200188733813835
YDR046C	0.007217675857068005	0.004020508369581725	0.01418298802353792	-0.0163002185503725	0.0019184099030972552	0.005389208207325738
YDR047W	0.02925350417098885	-0.0015448866291723493	0.001994259287611601	-0.005299373036826595	0.0017579952669687904	0.008510880236045744
YDR048C	-0.0552053360233722	0.019148746772168518	-0.06779375874729465	0.011023483647354981	-0.012636256019413948	0.017021745869304838
YDR049W		-0.056196810228714145		-0.001581984133400799		-0.00749036198669625
YDR050C	-0.00917530115231423	0.003691846237349453		0.007978962476350824		0.03539115490848205
YDR051C	0.01846599191609175	-0.0118594473275514	0.008060595338594774	-0.017648159372256098	-0.0207508602131659	0.005368040558008128
YDR052C						
YDR053W	-0.00963124500508448	0.01085973510668506		0.0011182688120266798		0.014083853747558401
YDR054C		0.02347121778793372		0.016337829215229745		0.050374340138188
YDR055W	-0.018986610232108497	-0.00053842748469365	-0.030071127276474027	-0.0207589258929418	0.021897518184145905	0.01887780645285395
YDR056C	0.0121054013112072	-0.007066432007336055	0.0019272147197707955	-0.03303214910937322	0.007072583521469813	0.00907140059911411
YDR057W	0.0278666598100734	0.02593207202074865	-0.016978812321740224	0.07018207097776971	0.0852322210531106	0.0688059727344544
YDR058C	0.021363062126603202	-0.00632024260193796	0.019529716979834952	0.002713996187713365	-0.013926055972992925	0.010973237518113708
YDR059C	0.004005683056123265	0.00673409820214183	0.023902232152730102	0.0012809550115708002	0.0402654681388002	-0.01110269949413961
YDR061W	0.0304841081023182	-0.0058363311150513505	0.01709110143970515	0.00088885848433115	-0.025496788654375352	-0.0437306289167468
YDR062W	0.036383640108415397	0.026014303693148652		-0.00327719206065982		0.035000371138145
YDR063W	0.016762096337515086	-0.014952609297292155	0.00105827004895335	-0.00013336961767081504	-0.00948180097825969	0.00455102715416828
YDR064W		-0.06423552088038795		-0.008639754731395919		-0.07966838706797134
YDR065W		-0.0021094894178730348		-0.0228477730959818		0.01809512082962445
YDR066C		0.030503474626674125		-0.0005022073174669		0.03391735042583795
YDR067C	-0.029896043691224748	-0.030361935482478872	-0.031946064218497036	-0.052382798095239505	0.020041974896727675	-0.070685152420522
YDR068W	0.02621282506567935	-0.0136864424859253	0.022660443931225502	-0.0217564954308198	0.016139788531203195	-0.018644807084632252
YDR069C		0.03589101345856795		-0.007122593922751592		0.0520786201228616
YDR070C		0.017361529688268686		0.040561878499190476		0.0722663530423768
YDR071C		-0.03437334799834185		0.01775139285317135		0.002821994806706995
YDR072C	0.007553885415368555	0.019483543017081398	0.150078992827186	0.07013085620795685	0.1430564420898325	0.16030894025222148
YDR073W	0.041110377426028216	0.00829485479902187	0.201849411762695	0.09318741953289014	0.10466233154016896	0.01938988960064525
YDR074W	-0.2024670405674765	-0.006888095955900234	-0.02350279724913035	0.01687279854723093	-0.185077287254895	-0.0247645277258237
YDR075W						
YDR076W		-0.008866841759089014		-0.00963415056112325		-0.0160595877519152
YDR077W						
YDR078C	0.0158380992601704	0.007244259455621875	-0.008435304401276796	0.06562683073373275		-0.00698194472794379
YDR079C-A						
YDR079W	-0.11665975158025885	0.024770688796929348	-0.053919644060538396	0.015788097244142495	0.0192216128665302	0.019024071295560697
YDR080W		0.01766272058222435		-0.03163481166596545		-0.0029279047032916097
YDR081C		0.001474036525564965		-0.025208686591710713		0.00451855362589543
YDR082W						
YDR083W		0.0104582376259585		0.05626535104382055		0.014132911399858622
YDR085C	0.007504172477809729	0.0127792719336299	0.03248347313168895	0.04721122106910195	0.0030052807881081034	-0.0458393729672959
YDR087C		0.01815823243046625		0.033113073076352195		0.0822464804005454
YDR088C		0.01660036397423135		-0.006839693499131749		0.009011302629176975
YDR089W	-0.015218921685455059	0.0027522765559820908	0.028561862862735904	-0.01530227730599925	-0.07261329826676324	-0.0464420413452918
YDR090C	0.00375774136440361	-0.014604789395089749	0.009258799257528335	-0.014327895558844849	-0.01335087234268225	-0.007329057589922106
YDR091C		0.0017038524261190598		-0.0032798116717391943		-0.0018713238004841848
YDR092W						
YDR093W	0.0640678309682153	0.007400532887636915	0.04717809246775695	0.0118126799266399	-0.011475895157107396	0.044289709358434695
YDR094W	-0.00454410142562366	0.00878003482833627	0.0186568060525087	-0.00648199932762858	0.002020697558084035	-0.01985195718438695
YDR095C	-0.011726982214654125	-0.01761071692202585	0.0027928494862249397	-0.006307571634762715	-0.01639858730867645	0.0371386882983258
YDR096W		-0.009273189158636185		-0.028039134564939		0.0290501906992554
YDR097C	-0.01481231683723565	0.007300534179369465	-0.00011599701506264954	0.015310019937771181	0.07726520382387014	0.02984247108941525
YDR098C	-0.023030576902689198	-0.004715208205493155	0.024110739070706398	-0.01035024038833838	0.008177011764176565	0.0622477332155905
YDR099W	-0.0119269606944051	-0.007422670634601285	0.05213574643163775	-0.013128497291868896	0.00026807261594172	-0.0227951443976471
YDR100W	0.060190016624518894	-0.007460373351727613	0.012152788654886388	0.0196172937526914	-0.06521696558700525	-0.0389563870089879
YDR101C	0.05438270578903605	0.026298722449235347	0.011156668312409225	0.009941717194433656	-0.04576678573246078	-0.0394820169288613
