orf	hap alpha | expression of torsinA-delE | standard | SC - Leu + 5-FOA + Gal | Zacchi LF~Bernstein KA, 2017
YER135C	0.18558113217991137
YER139C	0.08655346540659394
YER140W	0.2131797980211646
YER141W	0.017869068410664282
YER142C	0.18188168045897737
YER143W	-0.8044575318950542
YER144C	-0.2365736911559034
YER145C	-0.07249670254654472
YER149C	-1.0815534545319538
YER150W	1.253266590746511
YER151C	-0.1384791750186123
YER152C	-0.18627068787415824
YER153C	0.07468445995323145
YER155C	0.0
YER156C	0.14386169933760978
YER158C	-0.016238748807174342
YER161C	-0.3840515447006781
YER162C	0.08359158862582051
YER164W	0.013124576830609067
YER166W	0.1377999568734787
YER167W	0.4839817158667649
YER169W	0.06572636797941397
YER188W	0.016698296423940218
YFL007W	0.08055112181712237
YFL012W-A	-0.04770608971906396
YFL014W	-0.5869021635903665
YFL015C	-0.25016021900664337
YFL018C	0.038082920938858254
YFL019C	-0.1780991545279634
YFL020C	-1.0353761308346
YFL021W	0.15516269890209575
YFL023W	0.2841067198636707
YFL026W	1.0935528240850616
YFL027C	0.09559277569251334
YFL028C	0.24170942661950431
YFL030W	0.14749350836842845
YFL034C-A	-0.10988268861920517
YFL034W	0.019295360844660298
YFL036W	-0.11088039128693328
YFL040W	0.07707979708679222
YFL041W	-0.09911605452310428
YFL042C	0.0968365079367933
YFL044C	-0.004837351290227481
YFL046W	-0.020835361180489075
YFL047W	-0.04774734627260764
YFL048C	-0.5249854291151455
YFL051C	-0.43730737354851246
YFL052W	-0.2003805966259099
YFL053W	0.224000299629527
YFL054C	1.1800400971479017
YFL055W	-0.39747457312653284
YFR001W	-0.18704498835447703
YFR006W	0.11388281707551191
YFR007W	-0.46305874913501105
YFR008W	-0.6235008273597052
YFR019W	-0.47628097749779974
YFR023W	-0.12216907911588497
YFR024C-A	0.6706753093987725
YFR025C	-0.5806439826348737
YFR026C	0.17963656745896348
YFR031C-A	0.12756998349301904
YFR032C	-0.11658079898113378
YFR032C-A	-0.22541010699651634
YFR033C	-0.17539768021646066
YFR034C	-0.10744254161402528
YFR035C	0.11542801843949076
YFR036W	-0.19466295699970013
YFR040W	0.09442173988241295
YFR041C	0.07602768656588026
YFR043C	0.1884120359994089
YFR044C	0.03633813706460087
YFR045W	0.07367186495869307
YFR046C	0.019851246650047755
YFR047C	1.0229795979437097
YFR048W	0.09167174746516096
YFR049W	-0.08823656685867416
YFR053C	0.09943748763288465
YFR054C	0.41971585444137266
YFR056C	0.4445810398648112
YFR057W	0.3812769198175565
YGL002W	0.1694747072349937
YGL003C	0.6766925637361676
YGL004C	-0.01229445893716593
YGL006W	0.1321617998186908
YGL007W	-0.1683378439656832
YGL010W	0.3394682489011383
YGL012W	0.23445974746973597
YGL013C	-0.561087575968302
YGL014W	-0.289770793356173
YGL015C	0.1696847772221106
YGL016W	0.15652788230781162
YGL017W	-0.2477132627380845
YGL019W	-0.9270006579517924
YGL020C	0.2453374953277508
YGL021W	-0.17387181450110387
YGL023C	0.280029875404675
YGL024W	0.10116986291627891
YGL026C	-0.01607038783512674
YGL027C	1.0112833379119175
YGL028C	0.28384097914452283
YGL031C	0.0018558883175130555
YGL032C	-0.7324243880894975
YGL033W	-0.40010429568985806
YGL034C	0.2646800738120258
YGL035C	0.2918472245490095
YGL036W	0.3068918232819934
YGL037C	0.021414203005319876
YGL039W	0.2965062666277104
YGL042C	-0.4790965844250937
YGL043W	-0.13168685145888218
YGL045W	0.10451912085857688
YGL049C	1.0610508844517703
YGL050W	-0.07542276958969524
YGL051W	-0.902014327000979
YGL053W	0.09924366141314649
YGL054C	0.5368541530822433
YGL056C	0.1500346815476479
YGL057C	-0.5869816610914436
YGL058W	0.4140155632318347
YGL060W	-0.17335185936742664
YGL062W	-0.455971565371776
YGL063W	0.007513410250106593
YGL064C	1.239246114716385
YGL066W	0.0039833215057433185
YGL067W	0.36173085228289337
YGL070C	-0.8910585413852072
YGL071W	-0.6756161629781063
YGL072C	-0.1692470195480022
YGL076C	0.14760694251641648
YGL077C	0.04563398500518823
YGL078C	-0.5007748416530988
YGL088W	0.17239543632888366
YGL095C	0.2621742431897885
YGL096W	-0.1335938162115006
YGL108C	-0.1467555744336756
YGL109W	0.01052631526267426
YGL110C	-0.19935126602877662
YGL114W	-0.09251495755169825
YGL115W	0.08762911411219439
YGL117W	-0.12094575001388155
YGL118C	-0.17313245000633795
YGL121C	-0.07973613454364763
YGL144C	0.5102534623755667
YGL146C	1.5071789546216916
YGL147C	-0.11568080536282846
YGL148W	-0.20855314317100387
YGL149W	0.164476936455871
YGL151W	-0.7414103523236378
YGL152C	-0.23795321591796337
YGL153W	0.1761975771173261
YGL154C	-0.8749783151893189
YGL156W	-0.1161513986038676
YGL157W	-0.18646840019226898
YGL159W	-0.16951791939712954
YGL160W	-0.11712399787862574
YGL161C	0.572148827955939
YGL162W	-0.22736785830403625
YGL163C	-0.4784448668161034
YGL164C	-0.2839659738784288
YGL165C	0.30411498899981904
YGL166W	0.023671286623036348
YGL167C	1.0193510322109427
YGL168W	0.1812975909854753
YGL170C	-0.2614287613603047
YGL174W	0.06281973808450342
YGL175C	-0.3418951538797362
YGL176C	0.753462901304508
YGL177W	1.1752503909316725
YGL179C	0.10810409150300299
YGL180W	0.7526488917276319
YGL181W	0.5061242659396356
YGL196W	1.0889555033736276
YGL197W	-0.12923757851184398
YGL198W	0.1949269544104314
YGL199C	0.12728135714931677
YGL200C	0.6572296454799228
YGL202W	-2.4752274559879606
YGL203C	0.295260264802775
YGL209W	0.031075706675104165
YGL210W	-0.24461380964038304
YGL211W	-0.10579164114512289
YGL212W	-0.09134790446626899
YGL213C	0.0874163752625551
YGL214W	-0.0050499410019746865
YGL215W	1.3909658926801005
YGL216W	-0.43401486001417233
YGL217C	0.11619898289913029
YGL221C	0.16019922910409237
YGL222C	-1.6209553581759981
YGL224C	-0.11749063828715405
YGL226W	-0.7448604933980828
YGL227W	0.23079011045633666
YGL228W	-0.2034496336863921
YGL229C	-0.34820918467181566
YGL230C	-0.11096529439771875
YGL231C	-0.0787621488344895
YGL232W	-0.18021348112406976
YGL234W	-0.19015757627364469
YGL235W	0.4620715651231304
YGL236C	-0.08486733066124047
YGL237C	-0.283770776850324
YGL241W	0.1652340973283896
YGL243W	0.016674781421927305
YGR007W	0.14346945778835316
YGR008C	0.004109976635452112
YGR011W	0.5412002936014233
YGR012W	-0.24244706489737344
YGR014W	-0.2634113778946598
YGR015C	0.045350895081020075
YGR016W	-0.1876633753222095
YGR017W	0.48225447218354944
YGR018C	-0.02118393333131699
YGR019W	-0.08889994504805088
YGR020C	-0.056897927032310246
YGR022C	0.11660874899168092
YGR023W	-0.9324362665086628
YGR025W	0.16226629800962641
YGR026W	0.5344403196071782
YGR123C	-0.12249261217827613
YGR124W	-0.6991692650972108
YGR125W	0.27050083863027863
YGR126W	0.013712335413769112
YGR127W	-0.030076967620112135
YGR129W	-0.13835881624810648
YGR130C	-0.22741462649316468
YGR131W	0.508469721323636
YGR132C	0.7846030979399574
YGR133W	0.6184457660237069
YGR134W	-0.2939866310738427
YGR135W	-0.06390639497765235
YGR136W	-0.08801128511830947
YGR137W	0.7377738906818399
YGR139W	0.2678179849056887
YGR141W	0.17371780595241249
YGR142W	-0.8415159782140419
YGR143W	0.2948821339595402
YGR144W	-0.36385348503653997
YGR146C	0.5148015431557944
YGR148C	-0.016485030455445925
YGR149W	0.16897441567906904
YGR151C	-0.036147255473994715
YGR154C	0.03811115007977559
YGR157W	0.2162291038341182
YGR159C	-0.6593603696598043
YGR160W	-0.2109857817823256
YGR161C	0.6668847512846914
YGR163W	0.5919464397071135
YGR164W	0.03647032592331566
YGR165W	-0.04013847418762126
YGR168C	-0.8965541967700195
YGR169C	-0.517816690268276
YGR173W	0.33545448981758247
YGR176W	0.059715720903401714
YGR177C	-0.23082530752636862
YGR178C	-0.9928142093027327
YGR181W	0.1831243324198625
YGR182C	-0.5538536418425118
YGR183C	-0.14953329821731529
YGR184C	0.8283930681159594
YGR187C	0.31134636346000627
YGR188C	0.35050500004352686
YGR192C	-1.5972039158759728
YGR194C	0.39964800293639186
YGR196C	0.22971905557017713
YGR197C	0.2499013092742809
YGR199W	0.5264266488546139
YGR200C	-0.2852290421672305
YGR201C	-2.381345420433752
YGR202C	-0.107121544564401
YGR203W	0.48397799990608975
YGR204W	-0.10212975655711604
YGR205W	-1.6072199744324644
YGR207C	0.3779407412218525
YGR208W	0.46907807190094686
YGR210C	-0.39582901443223084
YGR212W	0.3581396782774947
YGR213C	0.12982311262620483
YGR214W	0.13016428821791584
YGR217W	0.21680048913909414
YGR219W	0.5780979647881523
YGR220C	-0.36999652827266216
YGR222W	-0.13001544269746243
YGR223C	0.1410185255346243
YGR224W	0.0938021603052451
YGR225W	0.007424770215570453
YGR226C	-0.06478806909936582
YGR228W	-0.005566428998266995
YGR229C	0.6718790059814249
YGR230W	0.18756514418805592
YGR231C	0.19725507234047723
YGR232W	0.12357434592939422
YGR233C	-0.6688173784389079
YGR234W	0.2895111363704146
YGR235C	-0.00930136657259685
YGR236C	0.31755631271262424
YGR237C	0.37824636867568984
YGR240C	0.16906172540628908
YGR242W	0.2229548395272293
YGR243W	-0.6307861115797238
YGR244C	-0.1760463497826912
YGR247W	0.04938231505441422
YGR249W	-0.32026725541254836
YGR256W	-0.009935597206100506
YGR259C	-0.13878173947880218
YGR260W	0.01412216755006696
YGR261C	-0.14311012868341003
YGR263C	-0.138422276232448
YGR266W	0.031156384290256134
YGR268C	0.05436429002425528
YGR269W	0.010201938861870648
YGR270W	-0.06346335975130293
YGR279C	-0.5913117836009748
YGR281W	0.026382071072707805
YGR282C	0.9218103374964255
YGR283C	0.38468594216712737
YGR284C	0.39971349071252227
YGR285C	-0.4076819965538454
YGR286C	0.6011014228991765
YGR287C	-0.3591505579185521
YGR288W	0.7175254242843672
YGR290W	-0.16509582537780862
YHL002W	0.1303197615122316
YHL005C	0.7070063130021315
YHL011C	0.3882611315085903
YHL020C	-0.2813338536991813
YHL022C	-0.8485949110566098
YHL023C	0.20993670051640204
YHL025W	-0.22175518286702428
YHL026C	-0.1664065585206527
YHL027W	-0.6695509058843249
YHL028W	-0.10053431900206104
YHL029C	-1.6576423742660114
YHL031C	-0.4279163239885161
YHL032C	-0.45883575978208063
YHL033C	0.07509605273973326
YHL034C	-0.04202525715451482
YHL035C	-0.2535041110501101
YHL039W	0.44797385134667767
YHL040C	1.1892645330223235
YHL041W	0.2627734954756348
YHL042W	-1.7184858125882223
YHL043W	1.1909036866734166
YHL044W	-0.5579279057466825
YHL045W	0.7820921898022831
YHL046C	-0.24406706577855788
YHL047C	1.432142182837332
YHR001W-A	-0.8115931356277508
YHR003C	0.3575514152144389
YHR004C	0.28904692609730015
YHR005C	0.23552054295906025
YHR008C	-0.07393745854456407
YHR009C	0.041785591961825984
YHR013C	0.01865091823026814
YHR015W	0.17026613484236694
YHR016C	-0.002566148521379161
YHR018C	0.12581924073337222
YHR021C	0.11057706100743629
YHR021W-A	0.18466268151992787
YHR022C	-0.3217957216379276
YHR025W	-0.11300753320673479
YHR026W	0.20276021425410243
YHR028C	0.19494927863775033
YHR029C	0.5694992541010754
YHR030C	0.7925008305587854
YHR031C	0.10666239291151056
YHR032W	-0.008918124610293275
YHR033W	-0.36714777469157084
YHR034C	-0.13836737520846248
YHR035W	-0.9507255782543156
YHR038W	0.08888525521385468
YHR039C	0.06473752742312396
YHR041C	0.21149218824525393
YHR043C	-0.17556405664497207
YHR044C	0.41750533541415347
YHR045W	-0.43863194732786237
YHR046C	0.3387525287818041
YHR047C	0.4243348680005617
YHR048W	0.09209475305522541
YHR049C-A	0.31260125234078234
YHR049W	0.1992481397139936
YHR050W	0.44556186785894497
YHR059W	-1.6083736541606433
YHR060W	-0.11046654781633163
YHR061C	0.1300412058159787
YHR064C	0.0654796349699482
YHR066W	0.2077031885313918
YHR067W	-0.4628963277566497
YHR073W	0.15127720883227141
YHR076W	0.31907302766552387
YHR077C	0.17331466836421888
YHR078W	-0.49397493941907517
YHR079C	-0.25941320635828946
YHR079C-A	-2.9919552447106312
YHR080C	-0.06720720430247859
YHR081W	-0.09182318477477247
YHR086W	0.5718965176657121
YHR087W	-0.12917611705673593
YHR092C	-0.02993192065324622
YHR093W	-0.05558684630459769
YHR094C	-0.18294602652459388
YHR096C	-0.0985095562133436
YHR097C	-0.06406834980170766
YHR100C	-0.8141086337408774
YHR103W	-0.6410424265116887
YHR104W	0.5281153345576817
YHR106W	-0.05914208358536471
YHR108W	0.5874802439807595
YHR109W	0.2449897194276022
YHR110W	0.21668419686056034
YHR111W	-0.44210307544363303
YHR112C	-0.8008870133628389
YHR114W	0.3928572574709249
YHR115C	-0.14029421439895978
YHR116W	-0.2088227196607268
YHR117W	0.4960636864481088
YHR123W	0.3494527463136072
YHR124W	-0.07980532702095743
YHR125W	0.3761930448041584
YHR126C	-0.5909903695570686
YHR129C	-0.31598250946306844
YHR130C	-0.06968966876761602
YHR131C	0.3798206819668966
YHR133C	-0.09388976992982291
YHR134W	-0.14518438749387064
YHR135C	1.3203850385773446
YHR136C	0.12994128040070116
YHR138C	-0.411574975231741
YHR139C	0.11284690057683713
YHR139C-A	0.1779360807270221
YHR140W	-1.792320230774693
YHR142W	0.27446621354075634
YHR143W	-0.18145445752342218
YHR146W	0.15067681541836586
YHR150W	0.18686384079184443
YHR151C	-0.30177881082850855
YHR152W	-0.4481953265530736
YHR153C	-0.8052589299287606
YHR154W	0.7596846296319995
YHR155W	-0.3742018951453838
YHR156C	0.5218801023670999
YHR157W	0.2091248801557005
YHR162W	0.164810041180432
YHR168W	-0.22829270195434884
YHR171W	-0.6870528428105502
YHR176W	-0.7855148105468601
YHR177W	0.3052080284038185
YHR180W	0.17869502397127282
YHR181W	0.3485063829343318
YHR185C	0.24924598273121085
YHR191C	0.6406158464001754
YHR193C	-1.0866893813090608
YHR194W	-0.11448280064274499
YHR209W	-0.18219844787576472
YHR210C	-0.13569438738494496
YIL001W	-0.0273480434984686
YIL002C	0.2512581005539264
YIL005W	0.3491213721314546
YIL006W	-0.07451237789105102
YIL008W	0.3162377525197489
YIL009C-A	-0.2265934129708033
YIL009W	-0.26348843573102687
YIL010W	0.10834632132988532
YIL011W	-0.2670188603577833
YIL012W	0.12132491680689343
YIL013C	0.06836510006524796
YIL014C-A	0.14364248151914483
YIL014W	-0.02068518590840265
YIL015W	-0.05488148691599148
YIL016W	-0.08342219233720884
YIL017C	-0.29228808444545423
YIL018W	-0.03764225473115855
YIL020C	-0.10697272544375709
YIL023C	0.6103584380033313
YIL024C	-0.0010741373766445339
YIL025C	-0.06691492194644329
YIL028W	-0.2947447285404247
YIL029C	-0.03886084463030439
YIL032C	-0.21041011397622816
YIL034C	-0.23633901084741102
YIL035C	0.689410638210003
YIL036W	-0.16472021939281675
YIL037C	0.02969686096866766
YIL038C	0.24193980263184398
YIL039W	-0.17490997379028864
YIL040W	-0.397035142832628
YIL041W	-0.10059576800394884
YIL042C	0.7088253820709692
YIL043C	-0.3265148997958212
YIL045W	-0.008248127284409844
YIL047C	0.11990055653406577
YIL049W	-0.29274549310381476
YIL050W	0.03161430183484019
YIL052C	0.21656753837013995
YIL053W	0.1947654718727403
YIL054W	0.1164997311188517
YIL055C	-0.29496027143433157
YIL057C	-0.11154767620973417
YIL064W	-0.19791700107533228
YIL065C	-0.03407522501804854
YIL066C	-0.2843458124912428
YIL067C	0.09538652356400262
YIL069C	-0.08801032916970343
YIL070C	-0.39799104524559176
YIL071C	0.04237916715853445
YIL072W	-0.09882423197812988
YIL073C	0.11677526769598523
YIL074C	-0.2595301534217744
YIL076W	-0.22310814940022455
YIL079C	-0.09981756916940249
YIL084C	-0.4327947016726194
YIL086C	-0.14299037643894244
YIL087C	0.11438718447051299
YIL088C	0.122109406029205
YIL089W	-0.324401612534937
YIL090W	-0.36996832868426544
YIL092W	-0.17943547937786422
YIL093C	0.0751037011193319
YIL095W	0.47382656109898336
YIL096C	-0.0827627299295404
YIL097W	0.011328401971267409
YIR004W	0.11507026878355057
YIR017C	0.5030401963726738
YIR018W	-0.24718319947297562
YIR019C	-0.25918590657564083
YIR020C	0.25037345392195676
YIR020W-A	-0.1162482543002122
YIR021W	-0.29019993613143735
YIR024C	-0.10436725775380909
YIR025W	-0.11217093364659382
YIR027C	-0.08508638367103934
YIR028W	0.311308707955226
YIR029W	0.3141878785089949
YIR031C	0.03263168468779207
YIR033W	0.06660838088098181
YIR034C	-0.42950935608079416
YIR035C	-0.06618714078605256
YIR036C	-0.20700040752118892
YIR037W	0.08915671270227933
YIR038C	-0.5187687227195404
YIR039C	0.036161254586140695
YJL004C	0.10605888250361425
YJL007C	-0.08174213819442322
YJL012C	0.051803637485637
YJL013C	0.1781617500240237
YJL016W	0.24597852237649684
YJL020C	0.34858006389198826
YJL022W	0.020993544491408053
YJL023C	0.33052557514871694
YJL024C	0.11425254603224201
YJL029C	-0.0700929214070286
YJL030W	0.35022932459642103
YJL036W	-0.24965122179025576
YJL037W	0.4680958044322244
YJL038C	0.06817048314704656
YJL042W	0.12103951439675947
YJL043W	-0.21129497608153597
YJL044C	0.12926697495800074
YJL046W	0.18636178099155354
YJL047C	0.08534228535414194
YJL048C	0.09362172992244981
YJL051W	0.41463707628375457
YJL052W	0.17632939253596985
YJL053W	0.2575992586457785
YJL055W	-0.047406750084512436
YJL056C	0.28261246321840905
YJL057C	0.1744170690181312
YJL058C	-0.19005059274460084
YJL060W	-0.01585278040095393
YJL062W	0.16976325071952839
YJL063C	-0.08090946731350568
YJL064W	0.5420315354851837
YJL065C	0.06774121619552184
YJL066C	0.20221489423918895
YJL067W	0.2506587026660857
YJL068C	0.026572630842433564
YJL070C	0.1924692013016953
YJL071W	0.46917064547820253
YJL073W	0.16430961929693863
YJL077C	0.06034228667617315
YJL078C	0.8546341278025024
YJL082W	-0.1861480732539377
YJL094C	-0.006277197897286435
YJL101C	0.2057637245308021
YJL105W	0.3476167795225613
YJL110C	0.03129999841208175
YJL112W	0.051225828972442565
YJL115W	-0.886349052215404
YJL116C	0.3502213575349082
YJL117W	0.09325611776841465
YJL118W	-0.4361922273074577
YJL119C	0.2908768318281435
YJL120W	-0.12141863578357448
YJL121C	0.12787800903908003
YJL122W	-0.0754609406499679
YJL126W	0.24383999350331537
YJL128C	-0.47956452122316634
YJL130C	-0.04167705046554063
YJL138C	-0.3192413561098807
YJL184W	0.08148446004968811
YJL201W	0.06937768815889866
YJR001W	0.23929864396642933
YJR004C	0.2558772009959573
YJR005W	0.17884338803952818
YJR008W	-6.707922448768456e-05
YJR009C	0.36466028865864164
YJR010C-A	0.3749298025828354
YJR010W	0.5283805611907477
YJR011C	0.5573161389397097
YJR014W	0.15734434741211697
YJR015W	0.1324857000414536
YJR019C	0.5916954212535255
YJR020W	-0.03512849128449363
YJR021C	-0.014359675154700617
YJR024C	-0.026308067804242632
YJR025C	0.20267323089699443
YJR030C	-0.03577350841641288
YJR031C	0.6283283208102549
YJR032W	0.4808794483672586
YJR033C	0.6100067460497848
YJR035W	0.5147430299483101
YJR037W	0.7990372734869162
YJR038C	0.6318544364062265
YJR040W	0.10995581219741876
YJR043C	0.6373778327720054
YJR047C	-0.6552158376567878
YJR048W	-0.1420461093439884
YJR049C	0.08696006327569837
YJR050W	0.49196273301499727
YJR051W	0.09560386410656603
YJR052W	0.20049766629904295
YJR054W	0.37508174259680327
YJR055W	0.39456284245241996
YJR056C	0.30740455890141527
YJR058C	-0.12443409621125001
YJR059W	0.16877946621601858
YJR060W	0.6249939407787666
YJR061W	-0.3806765833692981
YJR062C	0.04116412767154741
YJR063W	0.21076932979617036
YJR073C	-0.4957217861472613
YJR075W	0.5330704866543909
YJR078W	-0.13205530215771152
YJR079W	0.3979943312796805
YJR083C	0.1673485589569938
YJR088C	-0.7540095765285073
YJR092W	0.23501317899672
YJR096W	0.009461579266898905
YJR097W	0.12893642447744183
YJR098C	0.4155237005788182
YJR099W	0.1915167889386555
YJR100C	-0.15106245857162925
YJR102C	0.24111572427757424
YJR103W	0.5421471821372599
YJR104C	-0.003246068501915646
YJR105W	-0.04766449360061689
YJR106W	0.24297616477795642
YJR107W	-0.05382403936434716
YJR108W	-0.1054724290466734
YJR109C	-0.1099876478985742
YJR110W	0.3343864230646623
YJR111C	0.16228841320999604
YJR113C	0.21411261383582084
YJR115W	-0.2853620597227897
YJR116W	0.31140214326262033
YJR118C	-0.007411804051432506
YJR119C	0.09066648346696034
YJR120W	0.24657719100547054
YJR121W	0.28354148735359913
YJR122W	0.16974227255191202
YJR124C	-2.2957706020801254
YJR125C	0.019439912729175283
YJR126C	-0.00039380452014561114
YJR127C	0.0628817485706346
YJR129C	0.1317322685736822
YJR131W	0.09786271708423896
YJR133W	0.003753557530814588
YJR135C	0.11009384800830782
YJR137C	0.29159511644804903
YJR139C	0.5680874653138097
YJR140C	0.13728674763609397
YJR142W	-0.2341188138618428
YJR144W	0.690660457687422
YJR145C	0.11565370906081242
YJR146W	0.09771811064161513
YJR147W	-0.4566562034170805
YJR148W	0.23207993221798248
YJR150C	0.052423458519153664
YJR152W	-0.06342231170813786
YJR153W	0.30189830856177474
YJR154W	-0.11455194800040143
YKL005C	-0.4342721054331337
YKL007W	-0.1739025963614819
YKL008C	1.7884882946486313
YKL009W	0.04071343803762311
YKL010C	-0.2487214432439539
YKL011C	0.47837763978222847
YKL015W	0.6875302989467571
YKL020C	0.4788405573439724
YKL026C	0.9832943110106417
YKL029C	0.40982202604184825
YKL031W	0.4140033468439138
YKL032C	-0.08417295849118052
YKL033W-A	-0.17063336217834388
YKL034W	0.8105774974041882
YKL038W	-0.5407457445672018
YKL039W	0.3165349166634761
YKL040C	1.4276196666406271
YKL041W	-0.5569789568143807
YKL043W	-0.8183929649543151
YKL044W	-0.20686945402420667
YKL047W	0.36165100176906956
YKL048C	0.06597524990093807
YKL050C	0.2059425799376981
YKL051W	0.06115302851829197
YKL054C	0.6962327358703101
YKL055C	-0.24351837970058504
YKL056C	-0.3993866237452383
YKL061W	-0.1308902263648788
YKL062W	0.13345322880917262
YKL064W	0.05943739637951777
YKL065C	0.08241811638096944
YKL066W	-0.1570167673193393
YKL067W	0.9321418527721127
YKL068W	-0.1696835825833647
YKL069W	0.030817812999641016
YKL070W	0.11549259807246223
YKL071W	0.0883693390378415
YKL072W	0.4324993235795389
YKL074C	0.14899772970274153
YKL135C	0.5170329617047408
YKL162C-A	-0.1325414634757696
YKL177W	-0.12318544562530764
YKL178C	0.08447258593164367
YKL191W	-0.6651524899152056
YKL197C	-0.32328923330852627
YKL198C	0.8022535162664219
YKL201C	0.4613417524557765
YKL205W	0.06807201614582671
YKL206C	0.8176237026744847
YKL207W	-0.06175549565686668
YKL211C	0.41386194973214285
YKL212W	0.4805553092823743
YKL213C	0.3560125961770571
YKL214C	-0.4119109271069399
YKL216W	-0.19271505258695182
YKL217W	0.10051780914532336
YKL218C	0.6812991955601483
YKL221W	0.11520657736384918
YKL222C	0.32715650707675326
YKR001C	0.12326449933181252
YKR003W	-0.038710973418717314
YKR006C	0.15395590790433164
YKR007W	0.28460771361571413
YKR009C	0.18014776017416523
YKR011C	-0.2548079285901019
YKR012C	-0.09442355963853916
YKR013W	0.22931088230325142
YKR014C	0.5606911395094211
YKR015C	0.03779255049053027
YKR016W	0.3177566768773533
YKR017C	0.11948745094137292
YKR018C	0.22484926272199723
YKR021W	0.5076436183629325
YKR024C	-0.12194319983597529
YKR026C	-0.019098082706698473
YKR030W	0.24446784659897008
YKR031C	0.2547406155615323
YKR032W	0.16949704607871988
YKR033C	0.05544358082470393
YKR035C	-0.10366287833187762
YKR035W-A	0.04638624695227585
YKR042W	-0.06555980305545003
YKR043C	0.1742711929403281
YKR045C	0.16954681076219688
YKR061W	0.2944809958290615
YKR064W	-0.32723417112748
YKR065C	-0.08340194209866358
YKR066C	0.049021190250023404
YKR067W	-0.39157241815517013
YKR069W	-0.40668289081103876
YKR070W	-0.09457582415761868
YKR072C	-0.006827035138020802
YKR073C	0.007303099698043185
YKR074W	0.2818967059330166
YKR075C	-0.027759916461680852
YKR077W	-0.10791370974261706
YKR078W	0.41645027744903484
YKR080W	0.08632163402151588
YKR082W	0.06319638398419938
YKR084C	-0.10066245512121019
YKR094C	-0.21962814756664165
YKR096W	0.4769414601195481
YKR100C	0.9596749010408974
YKR101W	-0.08388937156015595
YKR102W	0.3936474511508223
YKR103W	-0.18347111584431455
YKR104W	0.3027459708511073
YKR105C	0.07435817887435905
YLL001W	0.1885318162699804
YLL002W	-0.30970644518875495
YLL005C	-0.13378228054750163
YLL013C	0.15696204821250506
YLL014W	0.46783081385113867
YLL015W	-0.45801556852130765
YLL018C-A	0.21286862252006544
YLL019C	-0.09553030970350582
YLL020C	-0.4478229392833235
YLL021W	0.2744386054201742
YLL023C	-0.13582240245026336
YLL024C	-0.5330844880716036
YLL030C	-0.10250681395719632
YLL046C	0.5107830912471797
YLL049W	0.012878369027128118
YLL051C	-0.3180456711477064
YLL053C	-0.07997977245528563
YLL054C	0.4455291142230386
YLL055W	0.22196334219089559
YLL056C	-0.4032140467488889
YLL057C	-0.13003271337157135
YLL058W	0.20318806053418062
YLL059C	0.003388785090300621
YLL060C	-0.3453828062751922
YLL061W	-0.19675020204756158
YLL063C	-0.12906016726396707
YLR001C	0.26454125095148057
YLR003C	0.020406130481913486
YLR004C	0.43817781642913795
YLR011W	0.08673558403591058
YLR013W	-0.21459160843838276
YLR014C	-1.1912384829737006
YLR015W	0.00265164328136721
YLR016C	-0.11593402460239566
YLR017W	-1.3397796349698556
YLR019W	-0.21416157052025747
YLR020C	-0.10657233998914317
YLR021W	0.2562334499463793
YLR023C	0.15779455279610918
YLR024C	0.3663109375539086
YLR025W	0.06328435032507379
YLR027C	-0.2517720458618404
YLR030W	-0.01476440690002716
YLR031W	-0.019225236779977443
YLR032W	0.0971670473263486
YLR034C	-0.015415881366026549
YLR035C	-0.02652425108327709
YLR036C	-0.171879021493941
YLR037C	-0.02288691831730388
YLR038C	-0.06224873186175965
YLR040C	-0.053410559505784216
YLR042C	0.9286093497321725
YLR043C	0.48878237918263623
YLR044C	-0.2657465326203063
YLR046C	-0.2176844208693111
YLR049C	-0.279878776334071
YLR053C	0.14826702257108781
YLR054C	-0.7920777652035194
YLR055C	0.21713761034662182
YLR056W	0.6676438937414592
YLR057W	-0.1730756142584749
YLR059C	-0.3120941835594394
YLR061W	-0.5971559851439556
YLR062C	0.5832899504453994
YLR064W	1.5975344602219053
YLR065C	-0.224067417232377
YLR072W	-0.9977209493334357
YLR073C	1.7242656958959166
YLR074C	-1.2935899282380459
YLR077W	-0.023516779136928526
YLR079W	0.04452023504560828
YLR080W	-0.06891668163341075
YLR081W	-1.0547456673585671
YLR082C	-0.35273181737392695
YLR084C	-0.7554468054421758
YLR085C	-0.11401639582439424
YLR087C	0.29441152794993003
YLR089C	0.4302403171240247
YLR090W	0.4653425394741747
YLR092W	0.4387736423007477
YLR093C	-0.642343103342468
YLR094C	-0.029159203515125156
YLR095C	0.001594178443485447
YLR096W	-0.012227426001662054
YLR097C	0.32043466333079484
YLR099C	-0.6979694420714823
YLR102C	0.8920537322210728
YLR104W	-0.0945668469910083
YLR107W	0.44036843590200664
YLR108C	0.3133530802707266
YLR109W	-0.06892153057785202
YLR110C	-0.8075829024601938
YLR111W	-0.1458374726167656
YLR112W	-0.3895887804388493
YLR113W	-0.02096329828615305
YLR114C	-0.06401291232090972
YLR118C	0.6301520155386621
YLR119W	0.26738029874783764
YLR126C	1.565381345379137
YLR128W	-0.33176832369651016
YLR130C	0.8140729631464799
YLR131C	0.19584615606308697
YLR133W	-0.1667650710442537
YLR134W	-0.3650280573609516
YLR136C	-0.1960476685832236
