orf	hap a | expression level of a gene (PHO84pr-YFP) | inorganic phosphate [50 uM] | Choi J~O'Shea EK, 2017	hap a | expression level of a gene (PHO84pr-YFP) | inorganic phosphate [1 mM] | Choi J~O'Shea EK, 2017
YDR505C	0.12468974669804833	-0.06741834902290224
YDR506C	-0.2728752537895061	0.16205055569129087
YDR507C	-0.5692613203514599	0.12160050237065777
YDR508C	0.880152418541102	0.06867738963698594
YDR509W	1.1109918709714728	-0.1320753173043694
YDR511W	0.1357876180431985	0.23197115309840685
YDR512C	1.0918957306464616	0.17356048791363424
YDR513W	0.15846269230882148	-0.11390005526541779
YDR514C	0.16363783404725707	-0.7504817751934247
YDR515W	-0.2985021676467303	0.05461313893897152
YDR516C	-0.10177112776007229	-0.13468252110061515
YDR517W	-0.6004451699068406	-1.4318052963289425
YDR518W	0.05830972595458676	0.08340581683397476
YDR519W	-0.0019293237884257703	0.11769058231061869
YDR520C	-0.18337241259359294	0.06558931537965491
YDR521W	0.30938755165196624	0.10751941490794037
YDR522C	0.1300716219317478	0.08760685147986029
YDR523C	0.22180041183195195	0.0634771336046912
YDR524C	0.033965456768588975	0.3173606457396441
YDR524C-B	0.6654497296613163	-0.07451898561175524
YDR524W-C	0.2764101613054555	-0.04975635321510444
YDR525W	0.7582391796345176	0.08528875678860331
YDR525W-A	0.23893511625937455	0.03879249446756044
YDR528W	-0.49799925401699224	-0.0361842016592079
YDR529C	0.11468329588972992	0.07199552731848702
YDR530C	-0.6943764462016295	
YDR532C		-0.16766896805890527
YDR533C	-0.1516588255876372	0.06745309735486285
YDR534C	0.05356283853689714	
YDR535C	0.1505219115989632	0.030246291305082006
YDR536W	0.12275918207930214	-0.07432757005036215
YDR538W	-1.1359722773629959	-0.11825944749524614
YDR539W	0.011901478307548766	0.024527398870697197
YDR540C	0.060897505853740284	0.027108375885719616
YDR541C	0.07152519045398753	-0.034812379188076795
YEL001C	-0.011253580312851508	-0.06232790205128619
YEL003W	0.10728879539556813	-0.13331388396035845
YEL005C	0.769603124749465	-0.1009234452896061
YEL007W	-1.0129408125842052	-0.07817198141548796
YEL008W	0.3456617861208546	-0.15133807132767294
YEL009C	-1.045945549799909	-0.5983547288803303
YEL010W	-0.38361975247960195	0.0548045725003815
YEL011W	0.12059841069951016	0.000972401565475405
YEL012W	0.9736515262445989	-0.2111023493358383
YEL013W	0.6576282259070765	0.03411113240517547
YEL014C	0.4631791449274991	0.14099444853356813
YEL015W	-0.012377955094478624	0.03945494140806429
YEL016C	-0.013046414661518568	-0.0007897642895346816
YEL017W	0.060094416366660575	0.0027396470586822283
YEL020C	0.25990212938362145	0.02326463845168325
YEL024W	1.0363011893605443	
YEL025C	0.35695020548641426	-0.07025389190093795
YEL028W	0.20461822878703492	-0.04527176549571619
YEL030W	0.051325689182178426	0.03566314720111633
YEL033W	-1.0320371543833957	-1.1102850063885887
YEL037C	1.2332184689425194	
YEL038W	0.48212789524903715	0.00869939786405984
YEL039C	-0.1065065436491796	0.03839274836566847
YEL040W	-0.8134902286454446	0.05498739601026977
YEL041W	-0.026072147746655894	0.05204186413706993
YEL042W	1.433314078270581	0.054549752623974795
YEL043W	0.02577598353103916	-0.16695126826194392
YEL047C	-0.029524309825874024	0.04124243895110503
YEL048C	0.8545817326084562	0.19448962478716866
YEL049W	-0.104826464140515	
YEL050C	0.9529312262032855	-0.2523305990559598
YEL051W		-0.09800238100751077
YEL052W	-0.14454784000663587	0.023251745950039038
YEL053C	-1.794773991040796	-0.009089287042558422
YEL056W	0.1807903969823997	-0.10179707473367246
YEL057C	0.07634984452825111	0.11206681053379619
YEL059C-A	0.21256869035545053	0.07337910433890894
YEL059W	0.04230450214446065	0.13187477858160607
YEL060C	-0.12028315918990984	
YEL062W	-2.140341274528909	
YEL063C	-0.2034102182846699	-0.05538571631396183
YEL064C		-0.04291592908555436
YEL065W	-0.47773030827514096	0.04456744756602087
YEL066W	0.0659692954816055	-0.08672398826306471
YEL067C	-0.6140905488640588	-0.02837435600977049
YEL068C	1.0264343968809844	-0.00970261996006728
YEL071W	1.1708363689330155	-0.21470322411053486
YER001W	-0.6756782284876057	-0.22866042918012675
YER002W	-0.6987577850771345	-0.2571356135151354
YER004W	-0.39003197189951405	0.03528735303543223
YER005W	-0.5658316061723548	-0.22956540842196324
YER007C-A	0.10661354715392009	0.11323308882542295
YER007W	-0.18404213946901482	-0.020153643189503728
YER010C	0.34435644375999824	0.023374963471175996
YER011W	0.1421977462880776	-0.05618450024072621
YER014C-A	0.29634264104752245	-0.3557203889244264
YER015W	-0.1241876225617838	0.18978107531995947
YER016W	0.4192757931415801	0.061807727538150344
YER017C	0.6801945857056197	0.07248710641343274
YER019C-A	0.5324714046402784	0.11009805667990025
YER019W	-0.6160260223252957	0.06138442095176638
YER020W	-0.3527299919759434	-0.13159180627018993
YER024W	-0.17045538174637187	0.06111951690678563
YER027C	-0.9628908011128745	0.013191526645415364
YER028C	-0.027792062356247094	0.07937290394121095
YER030W	0.8582447328320942	-0.03811951539244276
YER031C	1.527414069452708	-0.16550991141794338
YER032W	0.3977102894498847	0.06788276554313592
YER033C	-0.39014620690793994	-0.007109077448717166
YER034W	0.9601473947839431	-0.010360398504956228
YER035W	-0.6754360081626954	-0.23761124488695054
YER037W	-0.4411348411853835	0.09369725299347174
YER038W-A	0.15796810244089965	0.1923315886702105
YER039C	0.1169166337166289	0.14223633714778242
YER039C-A	0.26360390140393325	0.010552637919974081
YER040W	0.7291476071908995	0.2512163783530455
YER041W	-0.0908703699305337	-0.09083887594031838
YER042W	0.2079555560307528	-0.04660360846554503
YER044C	-1.0895037344981373	-0.07934277407545466
YER044C-A	0.020034447458342264	0.02589267640133606
YER045C	-0.09420623027456794	0.00015621260286935446
YER046W	0.18358744942320313	-0.10418408343677381
YER046W-A	0.11150617076473246	0.03508497838457703
YER047C	0.1696853487785178	0.05283129429312513
YER048C	-0.43586156879319365	0.14582332542433898
YER049W	0.37762592508323883	-0.0689936859829926
YER050C	0.7435153432479424	-0.10013078857853078
YER051W	0.19892365691548322	0.07352042078062276
YER052C	-0.1980392285071213	0.11580808431019551
YER053C	0.3610269558246797	0.024659713772172336
YER053C-A	-0.034782591920794026	0.052716648972041015
YER054C	0.027045056871436064	0.06673315859332868
YER055C	1.5544048803189006	-0.11110806612202177
YER056C	-0.18388482881059698	0.04456614153840466
YER056C-A	-0.7722311952742619	-0.057012237174784264
YER057C	0.1942736741383575	0.054550796442208414
YER058W	0.46434561225926324	-0.04610925251339123
YER059W	-0.1355237076135992	0.32331125880496797
YER060W	0.566283610014206	0.11757432118704751
YER060W-A	0.10727662923759122	0.1049898263054498
YER061C	-2.012154866224108	
YER062C	-0.11278063418126176	0.0473361808859287
YER063W	0.20616134817674622	-0.037160169433809384
YER064C	-0.5973318695989599	0.3422298406910316
YER065C	0.4001382198277857	-0.05860367981119047
YER066C-A	0.1988825550876001	0.058228097138504076
YER066W	-0.06279629805148874	-0.12743815842037118
YER067C-A	0.06357253865893586	0.06203049532026072
YER067W	-0.6131660867810229	0.02405590823977492
YER071C	0.39002865478807447	0.10330230313817028
YER072W	-0.89313177099916	0.0335498244852846
YER073W	0.1877997332240747	0.13795666425709088
YER074W	-0.605548460271037	0.07481039394665626
YER075C	0.059937890087262545	0.06862592649191587
YER076C	-0.047030241231811175	-0.046062022172851956
YER077C	0.10872637172283994	0.04663011075037216
YER078C	0.35247790926026124	0.02711929364935187
YER079W	-0.06336937947020942	0.1148569290210729
YER080W	-0.499312749329717	-0.09661418555905865
YER081W	-1.1026767236006383	-0.051236630188394174
YER083C	0.4147289410642694	0.18618083731901494
YER084W	0.4260749417862204	0.10455217936606838
YER085C	0.1161272770554073	0.08218176140664692
YER086W	1.4825968912689094	0.2561007515895506
YER087C-B	0.2598768147937306	0.07181429938550232
YER087W	0.88168049357611	1.8092923748136727
YER088C	0.09461165115967625	0.12684305581840274
YER089C	-0.6107176006905916	0.043271894196101814
YER091C	0.5194539249805837	0.7721023940799757
YER091C-A	0.13885605736544093	0.26172770303049403
YER092W	0.44442732372904103	-0.16215975015364079
YER093C-A	0.8746841627066863	0.2048297065001737
YER095W	0.06214127911346464	-0.05577657071735529
YER096W	-0.6631800438104993	0.06666749279105806
YER097W	-0.13834208988457863	0.2216030607758952
YER098W	-0.008480332235406637	0.12290486678216322
YER099C	-0.14623758207101942	0.01720067643517867
YER101C	-1.441688620467638	-0.08169147855495858
YER103W	0.13257571152118075	0.10820964865013294
YER105C	-0.12027302583585797	-0.14097998532827027
YER106W	0.07908367496303192	0.07852847843607999
YER110C	-0.8099051016872123	-0.1985776987935026
YER111C	1.0392179613613441	0.2812559227157279
YER113C	-0.3570460266492681	0.11769838343798128
YER114C	0.07496471214182539	0.13334253062305504
YER115C	-0.07637917368800462	0.206013509120362
YER116C	-0.12965458517808356	-0.046817865158542235
YER117W	-0.42451386521602014	0.19318058457778567
YER118C	-0.7172151677911685	0.11687523394443888
YER119C	-0.536868037508064	0.07591802240907242
YER119C-A	0.9451146416414818	-0.28725539011101825
YER120W	1.3014750360222407	-0.34121847129519634
YER121W	-0.15072071560504874	0.04849650443821838
YER122C	0.54411274174876	0.24262816896945694
YER123W	-2.8328717409318087	0.04685306831344821
YER124C	-0.25162283766977467	0.39699955869170905
YER128W	-0.16055362105574802	0.09695780843250527
YER129W	-1.8253820174089312	-0.03671015552924305
YER130C	0.5072891179095098	0.10480644700273105
YER131W	-0.9377318275814881	-0.15330182391466404
YER132C	-1.1329979725208636	-0.14382144607221067
YER134C	-0.8005625467994673	0.08150133013631299
YER135C	-1.413588581250389	-0.027427454917432648
YER137C	-1.1143846550854113	-0.18119481521060213
YER139C	-0.2369992091980775	-0.3460025439031698
YER140W	0.060459159664951	-0.009838643254836655
YER141W	-0.19897147652398464	-0.21358717649978312
YER142C	-0.056523014775476575	0.13287193509710435
YER143W	-0.14851100061079	0.14507217113706386
YER144C	0.6329050649131767	-0.17709174226438443
YER145C	1.0541754850449527	0.4677073425732283
YER149C	-0.963902879097536	0.08275183122068804
YER150W	0.002681418160237037	0.20884378106805732
YER151C	0.917585438639779	-0.0831411959590111
YER152C	-0.5715619505600736	-0.014394071661558797
YER153C	0.3992769833562271	0.06058143480570013
YER154W	0.7416161433508837	0.19571105983888695
YER155C	0.05644197921455962	-0.3666155412155657
YER156C	-1.72533358103665	-0.33966398406905435
YER158C	-0.41930704753189474	0.2326433696821528
YER161C	0.1297960195861473	-0.31509942991147594
YER163C	-0.17696286488309868	0.06126604770055283
YER164W	-0.8806319687326067	-0.014893040567429072
YER166W	-0.37873622011165803	0.10229131376717744
YER167W	0.5285879456910809	0.33773009276419225
YER169W	0.3564918160221178	0.30884489872376414
YER170W	-0.09275727660696642	0.05043564355366494
YER173W	-0.500167528106782	-0.0567829158302747
YER174C	-0.6312167737204638	-0.06759132331869522
YER175C	-1.6153555876538113	-0.19156834171456802
YER175W-A	-0.26342813129103365	0.02148777120077135
YER176W	-1.7302625134300218	-0.28694058316951787
YER177W	-1.1216776164763391	-0.12677111924149775
YER178W	0.8871224615949931	0.15715002700163672
YER179W	-1.6595810688238049	-0.24509082636794147
YER180C	-0.549258913848823	0.0018222641914270772
YER180C-A	0.5938268736511096	-0.027759854617689733
YER181C	-0.21741734578467842	0.04659654214568576
YER182W	-0.17520223661324538	-0.021795991295287587
YER183C	-0.756060631564858	-0.045374602822997996
YER184C	-0.3311205783614109	-0.07362931560638294
YER185W	-0.20684710529501604	0.07277591436098425
YER186C	-0.339733789266823	-0.058981514356117586
YER187W	-0.32363102554733497	-0.07556306077078301
YER188W	-0.3714350423730333	-0.12010621491346822
YFL001W	0.3310411159263558	-0.09155324966187435
YFL003C	0.158635639844474	0.12861845489890542
YFL004W	0.1588944244198046	0.3427614756361801
YFL007W	-0.23343383871322615	-0.13597319966721635
YFL010C	-0.17174845987134724	0.13700451396336252
YFL010W-A	-0.29832639433326236	0.20776774615668445
YFL011W	0.939163915269666	0.027866508558931802
YFL012W	-0.05039509869927805	0.2173111358891565
YFL012W-A	0.35222341128717866	-0.08998394802900711
YFL013C	0.6245883514539271	-0.04635665147883881
YFL014W	0.24269046460291252	-0.09394994422753167
YFL015C	0.04486429547809756	0.027230228659029965
YFL016C	-1.3926804103261559	-0.19847484347000208
YFL018C	-1.8972350833287077	0.23864088536662334
YFL019C	-0.4903066774353668	-0.011989471853794528
YFL020C	0.08161730143723567	0.0567240262224787
YFL021W	-0.11089754357050152	0.0825513177493434
YFL025C	-0.1289924095047783	-0.06521030254467802
YFL026W	-0.036711317566275437	-0.06322774048732951
YFL027C	-0.14990522265815498	0.04860220519576457
YFL028C	-0.41100090760507557	0.011131293419651536
YFL031W	0.3303007649282727	-0.06221997531845022
YFL033C	-0.1757236310265986	0.4384842305378767
YFL034C-A	-0.18898982519164415	0.07133339692815076
YFL034W	0.8196869141065193	0.015110740171875657
YFL036W	0.5767352698175086	-0.18372367540475934
YFL040W	-0.4347745723252241	-0.03617247051373669
YFL041W	-0.023630232016208286	-0.0007425865733126924
YFL041W-A	-0.31123085472530665	0.025662348044299593
YFL042C	0.35275096963651564	0.003438718737148405
YFL044C	-0.03400124405343963	-0.00038940021944253167
YFL046W	-0.13644888054372561	0.06715492394449633
YFL049W	-0.22925026247360591	0.11399059777608522
YFL050C	0.17086917724801554	0.059955437119800045
YFL051C	-0.2602760260864492	0.12291341724534384
YFL054C	0.45011708257770744	-0.12107154447617151
YFL055W	0.2844485389263913	-0.1431931915394716
YFL063W	-0.23822759986232978	0.2724712113084778
YFR001W	0.08534600151842264	0.1077752148555819
YFR006W	0.06694961593707616	-0.018373855215491244
YFR007W	0.226352675615074	0.08334883009533507
YFR008W	0.2129804305811578	0.04308940165201773
YFR010W	0.05277856922477042	0.06808926747443825
YFR011C	0.20536902634439733	0.07911495210875717
YFR012W	0.12783983497969542	0.06986717750377476
YFR012W-A	-0.11481934720665225	0.054222365155760954
YFR013W	0.05237133171146743	0.21059231274495518
YFR014C	0.3966722483402778	-0.005359611504917122
YFR015C	0.04624473349845504	0.1016412230875281
YFR016C	0.2818546701290714	0.03284650664407827
YFR018C	-0.26162792840929683	-0.5239449835235803
YFR019W	-0.07450470784541781	-0.1622587948287656
YFR020W	-0.5853136086360482	-0.48701485611519396
YFR021W	1.2757364336694366	-0.10389043453087951
YFR022W	0.5826625751627086	0.12156559600046918
YFR023W	0.653431941292359	3.1935735610874594e-05
YFR024C-A	0.45876350170233193	-0.02844207084976559
YFR025C	-1.2920951212358827	
YFR026C	-0.1472287679444615	-0.1945721170838265
YFR030W	-1.8823173890245144	0.33452676179741186
YFR031C-A	-0.35340359437044766	-0.1397850623237541
YFR032C	0.1705441430289989	-0.02897548824677365
YFR032C-A	-0.3948312672028029	-0.05876001255756319
YFR032C-B	-0.44330158157454475	-0.01465440779403667
YFR033C	0.6328429562639775	-0.034552935228138265
YFR034C	-5.516119390386858	-0.37182941376799333
YFR035C	-0.4734810491912362	-0.30839582378272873
YFR036W	0.5316538172121366	-0.004138064630705554
YFR038W	-0.3253217536320309	0.06859034813174977
YFR039C	-0.66011155824219	-0.15314047183460475
YFR040W	-0.4162053048604159	0.18979324605852746
YFR041C	0.7167112052879521	0.013123637234756921
YFR043C	-0.05011628889585277	0.06996817652222705
YFR044C	0.21665476020738814	0.10572621782101015
YFR045W	0.07159099978914589	0.08078311397143849
YFR046C	0.13929181625276973	0.06871932953786523
YFR047C	0.3229097684578773	0.10498521822874024
YFR048W	0.20559100014144308	0.21992891713847254
YFR049W	-0.2894762686356242	0.08701839865431983
YFR053C	0.010140914357524622	0.09169508609022581
YFR054C	0.2436243571905751	0.08762027252994849
YFR055W	0.13496772853755287	0.07138081572911308
YFR056C	0.2542875268189973	0.10698728673604414
YFR057W	0.024247889677742645	0.13212911008691697
YGL002W	-0.4916276396015638	0.017688169879262694
YGL003C	-0.554507830269029	0.4174679672574715
YGL004C	-1.0823562378236098	-0.04811783594667363
YGL005C	-0.5823300001148612	0.3065419672332667
YGL006W	-0.8242708163236548	-0.04544970420244184
YGL006W-A	-0.1897703548731776	0.08521168788150589
YGL007C-A	-0.07335751600544782	-0.15206242144553767
YGL007W	-0.013911988317259963	-0.3009283283279758
YGL010W	-0.3584781887917495	-0.13256521888785902
YGL013C	0.44514344212234036	0.1563488962217217
YGL014W	1.196098803800669	0.5304857179981964
YGL016W	-0.6588210480034314	-0.39403224816010934
YGL017W	-0.007067234759632927	0.05427644438211381
YGL019W	0.48341733769386713	-0.3314167882912626
YGL020C	0.09607552525242131	0.3127791887466842
YGL021W	-0.05513241139950553	0.09610751613455683
YGL022W	0.2800404001078715	0.06488306498480138
YGL023C	1.5353846618498042	0.4797771542891415
YGL024W	1.626219933974326	0.3955493906804826
YGL025C	-0.2474431687089164	0.15489638326068536
YGL026C	-0.6219729934195825	0.0235391042029587
YGL027C	0.7086767830795528	-0.08120859820746153
YGL028C	1.2626641584912595	0.33061244922131655
YGL029W	-1.3257126175738698	-0.14822722708320527
YGL031C	-0.4494657645269691	-0.12681963446057135
YGL032C	0.049040124971445685	-0.09754406999735409
YGL033W	-0.8924653439158557	-0.152880440164635
YGL034C	-1.0800455974461893	-0.11647419182897256
YGL035C	-0.8445815422073653	-0.15872955336085218
YGL036W	0.11040040439829142	-0.07307080880451614
YGL037C	0.09901368625377908	-0.08096022882819988
YGL039W	0.18309239295836358	-0.15285127419422573
YGL041C	-0.5723629097393389	-0.10920954982339066
YGL041C-B	0.18580644313614178	-0.03291640211630051
YGL042C	-0.853333599238975	-0.34150629619633815
YGL043W	0.7934102462409172	-0.34589391075436743
YGL045W	-1.2615417217920886	-0.13163162337695133
YGL049C	-0.33137196254876483	0.004963001688674852
YGL050W	-0.2510337066528943	-0.0898327849136038
YGL051W	-0.02026336623346244	-0.10216754147176872
YGL053W	0.24157982641607698	-0.11591435985948471
YGL054C	1.423326316133789	0.854761371939134
YGL056C	1.2276023274044159	-0.081383353604967
YGL057C	0.5205371508344833	-0.10747358911780903
YGL058W	-0.6509385412442045	0.07226551910063557
YGL059W	-0.7627172707632872	0.01643203157924067
YGL060W	-0.2466362274127977	0.0504148496674432
YGL062W	1.1741673477199612	0.4613147300769434
YGL063W	0.21748979559354295	-0.033269738865148064
YGL064C	0.48937679561478414	-0.05199346174296773
YGL066W	-1.9429013385822074	-1.2245378376279448
YGL067W	-0.32257302545559163	-0.006279455639927818
YGL070C	-1.8422565977580796	-0.3408144906565606
YGL072C	1.072217341237056	0.239085356383523
YGL076C	-0.21656864628179515	0.11400108785361014
YGL077C	0.3615578950681512	-0.019635365042728115
YGL078C	-1.207886570704136	-0.3850124019367544
YGL079W	1.0616597271887034	-0.16290022604998763
YGL080W	-1.7908536791300838	0.08527434075819895
YGL081W	-0.08432016446839559	-0.14304760229973465
YGL082W	0.05663920177311965	-0.051778499270219235
YGL083W	0.5034832151455682	-0.04542617712123801
YGL084C	1.3886838985275063	-0.474948046909999
YGL085W	-0.2104870573873566	-0.12257135010993603
YGL086W	0.17056761930066008	-0.10243303310328232
YGL087C	-0.9656996476901476	-0.3167500922441923
YGL088W	-1.1365577102344435	-0.3734683652057948
YGL089C	-1.2026347607441727	-0.21443297177057302
YGL090W	-0.40438441956508225	0.07586890092465473
YGL094C	0.7963242224705954	-0.25278471450473483
YGL096W	-0.6066911504413933	0.12895795713290145
YGL100W	-1.2305589299961581	0.026287382049921742
YGL101W	-0.16349383080267454	-0.10728567924147932
YGL104C	-0.7779472469173602	-0.1484807019866968
YGL105W	0.5197341216625032	0.0813667030144176
YGL107C	0.6663248110106528	0.299323895051413
YGL108C	0.06356504082810588	0.25093959883820377
YGL109W	-0.32898233099058166	-0.016819224972711044
YGL110C	0.23307227296327726	
YGL114W	-0.3426718161301734	0.05549444019505484
YGL117W	-0.6307039062597903	0.14682903105881348
YGL118C	-0.3842666595831223	0.07573167664669099
YGL119W	0.5775498005293404	0.2026068827545263
YGL121C	0.08136753089441558	0.1380930730493879
YGL124C	-0.5922792313067262	-0.029803428506481173
YGL125W	0.066313289306009	0.11267998662557126
YGL126W	-0.18281613167744326	
YGL127C	-1.4416465176127773	-0.1435282614340994
YGL129C	0.6789082541389048	-0.15744618857156925
YGL131C	-0.15741058633991342	0.00370515899694183
YGL132W	-0.8825079950604205	0.03126580565809251
YGL133W	-0.5017803952768413	-0.38994932212279093
YGL134W	-0.27646473177324066	-0.04313838914356369
YGL138C	-0.49408166130455217	0.04380340092864288
YGL139W	-0.046986866954560114	0.009693619227960748
YGL140C	-1.0165816404126407	-0.15027978288087174
YGL141W	-1.1275552695669642	-0.13343715170555306
YGL143C	0.3628549819708062	-0.10314067826815432
YGL144C	-0.35738409842027546	-0.06328471871927473
YGL146C	-0.28146407542562396	-0.23977894503004513
YGL147C	0.5846623409220264	0.24311610664357763
YGL148W	-2.22118046411958	-0.6493681593734808
YGL149W	0.5661205488436863	-0.2942854675322623
YGL151W	0.5981476290786644	-0.31118872876809855
YGL152C	1.492865937323305	-0.0457742759553939
YGL153W	1.5166233655217012	-0.052606253366814903
YGL156W	-0.4198261978362175	-0.031976773758847894
YGL157W	-0.4665643602673007	-0.06856325644148108
YGL158W	-1.6867283641124768	-0.27080065347270793
YGL159W	-0.16652636185233702	-0.021237376199876572
YGL160W	-0.6338035540087267	-0.1590354596625845
YGL161C	-0.24589581357312174	0.12333819834657948
YGL162W	-0.5218046450981794	0.02817075609230993
YGL163C	0.42210367060871895	-0.05668078213142097
YGL164C	0.018425440597618525	0.01581186783920933
YGL165C	-0.07659462641937272	-0.09960990129759145
YGL166W	-0.6636211112812229	-0.22900743260170323
YGL167C	0.891537271200176	-0.3464368255125056
YGL168W	0.8195907284604568	-0.34684811649555575
YGL170C	-0.9275820197558651	-0.10495173414748675
YGL173C	-0.6837902259624493	-0.4506138695993919
YGL174W	-0.17976074012899565	-0.18136418244634944
YGL175C	-0.26591219154695683	0.2322684488078015
YGL176C	-0.19664886398842776	0.12834849580129615
YGL177W	-0.3833469581727978	-0.0714083894850439
YGL178W	-0.5538199006386822	-0.1590162688782298
YGL179C	-0.2943102693910407	0.07423755145991344
YGL180W	0.5457785205252611	0.12793825284666085
YGL181W	-0.0044746035695863995	0.13140374429858015
YGL184C	0.011723567750143124	-0.04737733178477207
YGL185C	-0.3975946828476373	-0.07268136775646403
YGL186C	-1.1674364419254522	-0.16087376260275416
YGL188C-A	-3.0938922756786016	
YGL190C	-0.2368532164549094	-0.07210371764925434
YGL191W	-0.05803888848448432	-0.07242916344295118
YGL192W	0.19402734349504444	-0.10459630923700275
YGL194C	0.8391346251143389	0.059021383133276935
YGL195W	0.2333388544314309	0.22962781278677338
YGL197W	-0.9150750598556717	0.2625479419933066
YGL198W	-0.43012056416428807	0.2535739838891517
YGL199C	-0.4393442761109414	0.14711769147382495
YGL200C	1.5621974645002352	-0.06112217569598469
YGL202W	-1.450243318067228	-0.14950049596177675
YGL203C	0.8379418612887907	-0.12032692463815457
YGL205W	-0.21329209256243967	-0.3125744271199238
YGL208W	-0.6921181586894845	-0.2197397369270492
YGL209W	-0.7014006618111598	-0.2283644560474741
YGL210W	-0.49756030109055116	-0.2259945964459559
YGL211W	-0.6567118997481597	-0.1165265851857404
YGL212W	0.11125883448749008	-0.20256082237611284
YGL214W	-1.03118691904069	-0.6072460772043836
YGL215W	-1.2374873832756192	-0.43035160556906177
YGL216W	-0.48825054866086814	-0.02100940302352816
YGL217C	-0.39625111840906424	0.09016002361614295
YGL218W		0.1619256025418129
YGL219C	0.18974421014865475	-0.02083270614883301
YGL220W	0.49051899755392486	-0.03306801767540314
YGL221C	0.05631803753015122	-0.15642042619633387
YGL222C	0.5117499872484249	-0.03389942899503511
YGL223C	1.3499463462365462	0.28416572894086695
YGL224C	-0.48778094595447036	-0.12117403684781142
YGL226C-A	0.641740240175675	-0.09111200585103602
YGL226W	0.5466030264893099	-0.31574252620938953
YGL227W	1.0743318242322681	-0.1900901774701305
YGL228W	-0.3941783247004064	-0.03924533644579789
YGL229C	0.03182808543735197	-0.006039113967728674
YGL230C	-0.13779015005944592	-0.06362853656667476
YGL231C	1.1157355268127143	-0.27570812336225653
YGL232W	-0.41429744082116365	0.024237723193431298
YGL234W	0.01920724149185767	-0.1830576109893051
YGL235W		-0.013947719847764087
YGL236C	-0.1174032609884071	-0.12451410464305719
YGL237C	1.0842700150385352	0.03310385841407606
YGL240W	1.1682919141471282	-0.30035842680389885
YGL241W	-0.3579809248484846	-0.12480410616188468
YGL242C	0.6098000690234245	-0.11438792230985573
YGL243W	0.10506361777949429	0.04797656320012117
YGL244W	0.40174165128054745	0.09409250835253243
YGL246C	-1.8931322788756901	-0.3247497869979256
YGL248W	0.05911020204028642	-0.07851873598796212
YGL249W	0.5638974214356312	-0.05367176601817919
YGL250W	-0.1467907461631084	0.030335717128961163
YGL251C	-0.3934204115415006	0.028003486382383258
YGL252C	0.32152677507687377	0.5939731519843557
YGL253W	1.9509845115772786	-0.238875906315433
YGL255W	0.36378619386022554	-0.12982906575977626
YGL256W	-0.4447632786249473	0.04297828326914979
YGL257C	-0.0018924421129984381	-0.042360334086296865
YGL258W	-0.8189872855112295	-0.0652359371788709
YGL259W	-0.21361346589957142	-0.012037230936755627
YGL260W	-0.30490646231308105	-0.05426562589184153
YGL261C	-1.0835145231198715	-0.261479438224259
YGL262W	-0.17081771057497766	0.08802492561790425
YGL263W	-0.12136897981566719	0.11830814509025929
YGR001C	0.31733770293910063	-0.027051173786027102
YGR006W	0.8486465640759375	
YGR007W	-0.88433263994965	-0.07441009034037593
YGR008C	-0.33256497512472755	0.03879795309790187
YGR010W	0.5274333926837924	0.04915186851479725
YGR011W	-0.3120532098586433	0.11805564489151667
YGR012W	-0.4210427792735916	-0.020211723912442543
YGR014W	-0.12525520576395502	0.09157923224241071
YGR015C	0.8110775277089983	0.10412852252615268
YGR016W	-0.10526481494035729	0.18310158305522495
YGR017W	-0.6324553710804106	0.5655696382492581
YGR018C	-0.7645017012609503	0.4810616105761032
YGR019W	-0.07692110227460185	0.08137008432863044
YGR022C	-0.09334037229083769	0.12308920535050367
YGR023W	0.4894641532188964	0.3028832214885857
YGR025W		0.07548150610830516
YGR028W	-0.03076636277050267	-0.08243942344988178
YGR031W	0.06107458861353132	-0.16828275673992252
YGR032W	0.21880942115901192	-0.03746378068456351
YGR033C	0.06758919418706426	-0.16621840975240823
YGR034W	-1.5534036039640284	-0.4163870509477618
YGR035C	0.06248912337296216	-0.13608194051076564
YGR035W-A	-1.1365135700970164	0.025914439350140196
YGR037C	0.578584125675199	-0.07965917495182374
YGR038W	-0.032023928218729715	-0.07179779241995095
YGR039W	-0.14558666207694207	-0.08142269807175924
YGR040W	-1.1534284223978244	-0.12382746182457101
YGR042W	-0.0796179640102815	-0.08527714301599915
YGR043C	-1.564993711032601	-0.3795508440650961
YGR044C	-0.4130781716680791	-0.10630719808983281
YGR045C	-0.8883973794950386	-0.3565480479718188
YGR049W	-0.2919258229539022	-0.23276731503227702
YGR050C	-0.16429335630446276	-0.12377241208958527
YGR051C	-0.08941135419978001	-0.2158509136990576
YGR052W	-0.8830013120052691	-0.4326224819178775
YGR053C	-0.754151404431108	-0.17481031782592815
YGR054W	-1.116090119621135	0.0067181731265065795
YGR055W	-0.4682614465673554	0.1445538497420856
YGR058W	-0.7912571498906602	0.09517835266014807
YGR059W	0.08731721246734055	-0.0473340660980559
YGR061C	0.05065818442142215	-0.06177005815719778
YGR062C	0.8347516736232429	-0.1806820390645613
YGR063C	-2.0051481906109703	
YGR066C	-0.15615760747169224	-0.1260368014516166
YGR067C	0.16247925371295935	-0.09141155312154982
YGR068C	-0.24553104961488437	-0.1516827777854354
YGR069W	-0.5085281596561749	-0.0346479445834784
YGR070W	-0.9547812569486571	-0.1337329578059248
