orf	hap a | cell conductivity | electric field [300 kHz] | YPD + G418 [100 ug/ml] | Vahey MD~Voldman J, 2013	hap a | cell conductivity | electric field [10 MHz] | YPD + G418 [100 ug/ml] | Vahey MD~Voldman J, 2013
YDR425W	-0.5520911988139379	0.0067085441614900135
YDR426C	-1.2341234495095477	1.1146930005031754
YDR428C	0.3536580760409212	-0.2219274336141585
YDR430C	-0.973628042973924	1.3041035343831193
YDR431W	-0.6865825615867162	1.1692324875636417
YDR435C	-1.8460809124821245	0.92850647571055
YDR436W	-0.33316189307054817	0.4647865019846166
YDR438W	0.5989198330715378	-0.43981671443207965
YDR439W	0.6045780457448262	1.2111446056987782
YDR440W	1.140584884756724	-1.7417790508607434
YDR441C	2.055691972878945	1.3169995707323923
YDR442W	-2.881098584565188	-0.2619588797816927
YDR443C	2.1599336602060655	0.3774695892030822
YDR444W	-0.6254303400023299	0.296332027172241
YDR445C	0.13712262950546114	-0.22595744497330625
YDR446W		-0.2713622396197041
YDR447C	1.080520780994124	0.17301367958232014
YDR448W	0.8531041562408015	0.3613495437664912
YDR450W	0.5336327637643639	0.011813225216410482
YDR451C	-1.0608950922811797	-0.015322184601850978
YDR452W	1.125786482380431	1.5233361523207565
YDR453C		-0.30360233049288604
YDR455C	0.20763266435720892	-0.8334144905088423
YDR456W	0.08097574990129162	0.08999544558387666
YDR457W	1.6596170857487562	-0.6332572596711712
YDR458C	0.7486448453493232	-0.24798817373664722
YDR459C	-0.5066078738632734	1.038928786951198
YDR461W	-0.011731888514895296	-0.6380932733021485
YDR462W	1.5747438956494302	1.4618113122377676
YDR463W	0.780200262181124	-0.05750297016093065
YDR465C	1.8815931213931476	2.380116567275566
YDR466W	0.06770071247549955	-0.03171089746238512
YDR467C	0.6687769972302139	0.26113659463568406
YDR469W	-0.1860483635650496	0.6969151562715264
YDR470C	0.9321015101024819	-0.1655072745860901
YDR471W	-0.2522059271296525	-0.9067606972453311
YDR475C	-0.28909312128820575	0.10396615162892217
YDR476C	0.8853124437656741	2.2350361583462477
YDR477W	4.498516482789034	-2.075463991398176
YDR479C	0.2583389548524473	-0.52847696433333
YDR480W	-0.9255332352509725	0.1466842720358882
YDR481C	-0.034147115643691675	-0.6969314391457057
YDR482C	-1.426067433272639	0.45108446336351427
YDR483W	-0.7734143637652574	1.2648780904874146
YDR484W	0.7588731528741138	-2.1907223162698015
YDR485C	0.898587481191466	0.26301726660328634
YDR486C	-0.3718988875261379	-0.21977809422261305
YDR488C	0.7358050550522456	0.43335241338326413
YDR490C	1.6805089479270519	1.4588559705743926
YDR491C	-0.6696079235668508	0.18752172047525198
YDR492W	-0.03719384554469315	0.2635546014511727
YDR493W	-0.05765046059427428	2.039983608563497
YDR494W	-0.20128201307005686	0.5856868427590488
YDR495C	0.23091838574343423	-0.5945691506233529
YDR496C	0.7995687594089188	0.33313946425245705
YDR497C	0.00872472653468584	0.2818239862793091
YDR500C	0.5109999130712103	-1.2702677218404574
YDR501W	0.7612670120820435	0.029007940348774176
YDR502C	0.07945238495079089	0.0013351956826263538
YDR503C	0.17607724752540818	0.369946901332673
YDR504C	-0.7002928461412226	0.40970968007626407
YDR505C	-0.19997627168391335	0.3471101702975025
YDR506C	-0.8464270696071136	-0.4876395158939662
YDR507C	1.5079334613917554	-2.30033862523862
YDR508C	-0.18865984633733657	-0.8154137731046491
YDR509W	-0.4169469653480879	-0.6840354027964328
YDR511W	0.014382939207974224	-0.3594851546730681
YDR512C	0.7930400524782014	-0.2979603145900792
YDR513W	-0.8569818124784401	0.6627943934307422
YDR514C	0.07401179584185973	1.0631088551060845
YDR515W	1.6681044047586888	0.22056781362026345
YDR516C	-1.9557631889181766	0.5289980163070372
YDR517W	-0.5137894514870626	-0.2874822850562951
YDR518W	-0.36537018059542054	-1.828289961370448
YDR519W	1.8400270206009133	0.6781084365955037
YDR522C	1.5342659126789824	0.07709940923460389
YDR523C	0.04963795663384811	-1.2348036218799574
YDR524C	1.0393899273306044	-1.2205642484109687
YDR525W		-0.24664483661693132
YDR525W-A	0.7053377560422311	-0.17007462079312424
YDR528W	-0.48789224732855024	0.17892436290907013
YDR529C	1.0763859332713364	-2.088360027747449
YDR530C	0.7662723540622601	0.05990469410224019
YDR532C	-1.4208444677280652	-1.334210568738935
YDR533C	-0.2165156625750641	1.20792059661146
YDR534C	1.7014008101053477	0.18456637881187699
YDR535C	-0.6308709291112611	0.7775153834544812
YDR536W	1.5477585736691315	0.17516301897386558
YDR537C	-0.29290153366445754	-0.1394465344636014
YDR538W	-1.7102838083232028	-0.10022109056789671
YDR539W	0.29990505564468134	0.6020755556195829
YDR540C	-0.27788550772380755	0.15823697126544506
YDR541C	-0.4054129164371539	0.6318976396772763
YEL001C	1.763423525947163	0.17892436290907013
YEL003W	-0.518577169902922	0.7162592107954356
YEL004W	-0.7775492114880451	0.8382342212656405
YEL005C	0.47008668297204803	0.36537955512563897
YEL006W	1.4193606706983564	0.42206838157765053
YEL007W	-1.8547858550564142	0.8403835606571861
YEL008W	-0.6565505097054161	0.46532383683250295
YEL009C	-0.2987773699021032	0.9696125915738569
YEL010W	-0.7486052774285312	1.218129958721301
YEL011W	0.20219207524827776	0.25146456737372946
YEL012W	1.817611793472117	0.06769604939659249
YEL013W	-0.954259545746129	-3.82905626747533
YEL014C	-0.22717921722856918	-1.139964021228014
YEL015W	0.7980453944584183	0.8551602689740612
YEL016C	-0.5982273944576741	0.13110156144718363
YEL017C-A	0.3847782457440075	0.09026411300781984
YEL017W	-0.07375460435671055	-0.24879417600847675
YEL020C	-0.7207494611908037	-0.2555108616070563
YEL023C	-0.19453568257498224	-0.13541652310445365
YEL024W	1.4419935213915098	-1.1321726659336615
YEL025C	-2.0042932437698426	0.49568325573808253
YEL028W	0.5227515855465017	0.5851495079111625
YEL029C		-0.23321146541977217
YEL030W	-0.5364223021802161	0.26865928250609317
YEL033W	1.1995608706975376	1.603399044655825
YEL037C	0.3362481908923416	0.8213081735572201
YEL038W	-1.122917808122995	-0.1348791882565673
YEL039C	-1.2948404239652194	-0.42665201065886377
YEL040W		-0.23321146541977217
YEL041W	0.22569542019886044	0.33985614985103657
YEL042W	-0.48310452891269084	-0.6458846285965009
YEL043W	-0.2833260968327387	0.20014908940058157
YEL045C	0.6145887297052595	-0.5926884786557507
YEL046C	1.861789377036638	-0.02391954216803282
YEL047C	-0.8641633901022291	0.28101798400747957
YEL048C	-0.2132513091097054	-0.12010247993969224
YEL049W	-0.4891979887146937	-0.07308568074963527
YEL052W	0.11797175584202353	0.18295437426821787
YEL053C	-0.11771456435687429	-1.2697303869925711
YEL054C	1.0121869817859483	-1.388750055799401
YEL056W	0.42656197010059876	0.6504356919293558
YEL057C	-1.0835279429743334	0.18483504623582014
YEL059W	1.0043525334690877	-0.994614944874752
YEL060C	0.7388517849532472	0.28289865597508185
YEL061C	-2.498298734860792	-2.2216190700232676
YEL062W	1.3118546299058766	-3.832280276562648
YEL063C	-0.000633086732675748	0.8497869204951974
YEL064C	-0.23370792415928654	-0.15099923369315824
YEL065W	-0.9544771693104863	-0.022576205048316905
YEL066W	-0.0191310897030417	-0.2141360783198062
YEL067C	-1.0262929455483776	-0.04326359669194197
YEL068C	-0.2754916485158778	0.2761819703765023
YEL071W	0.01068333861390102	0.638882992699799
YEL072W	-1.1927749722816712	1.1369923966904598
YER001W	0.12406521564402637	0.24743455601458172
YER002W	-0.8820085223795233	-0.6327199248232849
YER005W	-1.7120247968380606	0.771067365279845
YER007C-A	0.17760061247590897	-1.529800453369572
YER007W	0.35844579445678054	-0.1471035560459821
YER010C	-0.3716812639617807	0.05426267819943336
YER011W	-0.01651960693075473	0.21250779090196797
YER016W	1.3780121934704794	-0.013441512634248691
YER017C	1.0772564275287653	-1.5808472639187767
YER019C-A	-0.4783168104968314	-0.5045655636023867
YER019W	1.1904206809945332	-3.3846803482733057
YER020W	-0.8330432203991429	-1.347375272512151
YER024W	0.5493016603980857	-0.13568519052839684
YER027C	-0.9523009336669138	2.026818904790281
YER028C	-0.07919519346564165	0.39842564827065047
YER030W	-0.9925612930730044	0.07790541150643343
YER032W	-0.1719028318818286	0.9978226710878911
YER033C	0.39370081188265454	-0.2619588797816927
YER034W	-0.551220704556509	0.8898183666627316
YER035W	-0.35579474376370174	-0.03412890427787376
YER037W	0.6385273217845566	0.10745882814018354
YER038W-A	-1.4304199045597839	-0.2573915335746586
YER039C	0.23222412712957782	-0.20688205787334024
YER039C-A	1.8828988627792909	0.8221141758290496
YER040W	-0.5853876041605967	-0.7522769284780011
YER041W	0.13472877029753147	0.2340011848174226
YER042W	-1.4184506085201354	-0.42477133869126144
YER044C-A	-0.25612315128808294	0.19907441970480882
YER045C	-1.090274273469408	-0.4631907803151366
YER046W	-0.17930203306997497	-0.2533615222155109
YER046W-A	0.4659518352492603	0.5985828791083215
YER047C	0.5878210312893183	0.7039005092940492
YER048C	1.540141748916628	0.38526094449743453
YER049W	0.32449651841705024	
YER050C	1.0187156887166657	-1.430930841358481
YER051W	-0.4724409742591858	0.10692149329229717
YER052C		-0.23321146541977217
YER053C	-1.1092075235684886	-0.46802679394611385
YER054C	-0.09660507861422137	-0.05750297016093065
YER055C	-0.48397502317011976	0.07978608347403571
YER056C	-0.4800577990116893	-2.2468738078739268
YER056C-A	-0.7790725764385458	-0.5679710756529779
YER057C	-0.48941561227905095	0.4905785746831621
YER058W	-0.39627272673414954	-1.6367300880989588
YER059W	-0.5192300405959938	0.8333982076346633
YER060W	0.3160091994071176	0.41159035204386635
YER060W-A	-0.6957227512897204	0.4502784610916847
YER061C	1.4681083491143796	-0.6096145263641711
YER062C	2.1314249732752666	3.4150234843047063
YER063W	-0.44132080455609957	-0.6203612233218985
YER064C	0.6961975663392268	-0.53438764766008
YER065C	-0.841095292280361	-0.5870464627529438
YER066C-A	-0.48288690534833356	1.3358062904084151
YER066W	0.34342976851613066	1.4959320750785519
YER067C-A	-1.0580659859445356	-0.19613536091561296
YER067W	0.06008388772299593	0.42824773232834373
YER068C-A	-0.44284416950660027	0.13137022887112682
YER068W	-0.4326158619818097	-3.87043105076258
YER069W	-1.0073596954492972	0.015843236575558226
YER070W	0.15714399742632779	
YER071C	0.4574645162393277	1.2678334321507896
YER072W	0.34930560475377626	-1.2259375968898323
YER073W	0.48357934396219726	0.29283935066097966
YER074W	-0.24350098455536262	-2.505869204555155
YER075C	0.396747541783656	0.6233002821110943
YER078C	0.5523483902990871	0.4132023565875255
YER079W	-0.3166225021793974	0.29391402035675235
YER080W	0.4287382057441712	-0.6684526922077281
YER081W	-0.2324021827731431	-0.005918824763839582
YER083C	1.850037704561347	-1.6552681403510385
YER084W	1.107941350103137	0.3223927672947297
YER085C	-1.0219404742612328	-0.1348791882565673
YER086W	0.18543506079276983	-0.07819036180455574
YER087C-B	-0.07810707564385548	0.8366222167219814
YER088C	0.9007637168350385	2.3277264196066456
YER089C	-0.5240177590118531	-0.28184026915348825
YER090W	0.5547422495070169	-1.2654317082094801
YER091C	0.3342895788131263	-0.2170914199831812
YER091C-A	0.05660191069328001	0.3207807627510706
YER092W	-1.483520054262952	-2.4524043871904615
YER093C-A	-0.52031815841778	-0.11849047539603312
YER095W	0.07140031306957276	0.1671029962555701
YER096W	-0.6337000354479053	-0.06932433681443069
YER097W	0.9784553293105753	0.017992575967103686
YER098W	-0.4685237501007553	0.6705857487250946
YER101C	0.07531753722800318	0.08247275771346754
YER103W	-1.0608950922811797	-1.6850902244087318
YER106W	0.308392374654614	-0.046487605779260165
YER110C	3.240652280804151	0.4346957505029801
YER111C	0.35104659326863424	-1.1104106045942639
YER113C	-0.13360108455495326	-0.019620863384941893
YER114C	0.8698611706963093	-0.8463105268581151
YER115C	-1.188204877430169	0.26597260826666136
YER116C	-0.6622087223787045	-0.5596423855107392
YER118C	0.356051935248851	-0.055622298193328375
YER119C	-1.086792296439692	-0.8879539775693085
YER120W	3.0080126905062547	0.8648322962360157
YER121W	0.19174614415913	-0.2759295858267382
YER123W	2.003679940997563	0.5840748382153897
YER124C	0.144957077822322	-0.21306140862403347
YER128W	0.8082737019832087	-0.15261123823681735
YER129W	-0.07658371069335473	0.665481067670174
YER130C	0.6213350602003341	2.4540001088599417
YER131W	-1.1660072738657299	-1.1713981098293662
YER132C	-0.2569936455455119	-0.37748587207726125
YER134C	0.44048987821946256	0.016917906271330954
YER135C	0.2705258744564532	-0.7536202655977171
YER137C	-0.7864717776266922	0.3659168899735253
YER139C	0.7462509861413935	1.257892737464892
YER140W	-0.8530645883200095	-0.16067126095511283
YER141W	0.010248091485186578	-1.5655332207540151
YER142C	-0.9196573990133269	0.14990828112320642
YER143W	-1.4308551516884984	0.0953687940627403
YER144C	0.2822775469317444	-0.1096244504059081
YER145C	0.3044751504961836	-0.050517617138407904
YER149C	-2.966189398228871	-2.081374674724926
YER150W	-0.6256479635666871	0.23023984088221805
YER151C	-0.7248843089135915	-1.8051845629113343
YER152C	-0.8891901000033123	0.40353032932557087
YER153C	-0.13186009604009533	-1.6772988691143793
YER154W	-0.9068176087162494	-1.6582234820144135
YER155C	-0.5279349831702835	-0.033591569429987395
YER156C	1.2234994627768347	-0.30360233049288604
YER158C	0.03331618930705468	0.3943956369115027
YER161C	1.1588652641627324	0.38338027252983214
YER162C	1.5157679097086165	-0.7802183405680923
YER163C	-0.2485063265355793	-0.24046548586623812
YER164W	0.1088315661390191	0.287466002182116
YER166W	-0.4807106697047611	0.04190397669804695
YER167W	-0.5272821124772118	-0.40032260311243184
YER169W	-0.9483837095084834	-0.6587806649457736
YER170W	-0.4495905000016749	-0.14105853900726048
YER173W	-0.3146638901001822	-0.23455480253948807
YER174C	0.8080560784188514	1.5923836802741547
YER175C	1.527737205748265	2.6264845950314646
YER176W	-0.807581263369345	0.11068283722750173
YER177W	0.6905393536659385	-1.6284013979567202
YER178W	0.5680172869328088	-0.788815698134274
YER179W	-0.588434334061598	-0.3320810774308634
YER180C	-1.3592569990149646	0.8712803144106521
YER181C	-0.6613382281212755	0.33905014757920704
YER182W	-0.8780912982210928	0.31728808623980925
YER183C	-0.24023663109000393	0.1977310825850929
YER184C	-1.1085546528754169	-0.4465334000306592
YER185W	-0.9838563504987146	-0.32294638501679523
YER186C	-0.5253235003979966	0.016917906271330954
YER187W	-0.18713648138683586	-0.06690632999894205
YER188W	-0.23153168851571407	0.5649994511154237
YFL001W	-1.0872275435684065	-1.0343777236183431
YFL003C	0.8909706564389623	0.327228780925707
YFL004W	-0.4807106697047611	0.35705086498340033
YFL007W	1.2095715546579708	0.3563791964235424
YFL010C	0.9699680103006427	0.5099226292070712
YFL010W-A	-0.41172399980351404	0.3511401816566503
YFL011W	0.2148142419809981	0.28128665143142273
YFL012W	-0.11793218792123152	0.7544099849953675
YFL012W-A	-1.111601382776418	-1.0542591129901386
YFL013C	-0.16080403009960903	-1.3672566618839463
YFL014W	-0.8704744734685893	0.725662570633447
YFL015C	-0.3283741746546887	0.3065413892820819
YFL019C	0.5321093988138632	-0.07738435953272618
YFL020C	0.3316780960408393	0.03841130018678557
YFL021W	0.3891307170311524	0.2028357636400134
YFL023W	0.9194793433697616	-0.7597996163484103
YFL025C	1.0920548299050579	-3.6901552092967043
YFL026W	-0.517706675645493	-0.2264947798211926
YFL027C	0.8972817398053224	0.3468415028735593
YFL028C	-0.05373323643584386	0.46881651334376434
YFL030W	-0.5588375293090125	1.1095883194482552
YFL031W	-1.3266134643613774	0.3223927672947297
YFL032W	-1.8382464641652636	1.0956176134032096
YFL033C	0.7965220295079174	1.2380113480930963
YFL034C-A	-0.35209514316962853	0.8175468296220155
YFL034W	-1.200609420598532	-0.8978946722552062
YFL036W	0.48336172039784003	-0.5499703582487846
YFL040W	-0.49420333069491035	0.28316732339902506
YFL041W	-0.7198789669333747	0.29713802944407053
YFL042C	1.1367764723804723	0.40124665622205385
YFL044C	-0.3614529564369901	0.7662313516488676
YFL046W	0.09294504594094012	0.2189558090766044
YFL047W	-0.35209514316962853	-0.050517617138407904
YFL048C	-1.2430460156481948	-0.07039900651020344
YFL049W	0.35409332316963577	0.8188901667417314
YFL050C	-0.11553832871330183	0.4755331989423439
YFL051C	-0.1662446192085402	0.5950902025970601
YFL052W	-1.4865667841639536	0.30600405443419554
YFL053W	-1.3522930449555324	0.06151669864589929
YFL054C	-0.5290231009920698	0.08569676680078574
YFL055W	0.4818383554473393	0.07709940923460389
YFL063W	0.6426621695073443	0.29982470368350234
YFR001W	0.264214791090093	
YFR006W	-0.020654454653542438	0.14587826976405865
YFR007W	-0.5762474144575923	0.14614693718800184
YFR008W	0.18325882514919736	-0.9406127926621722
YFR009W	-0.6258655871310443	-0.10801244586224902
YFR010W	-0.6672140643589212	1.2775054594127444
YFR011C	-0.7623155619830378	-0.12225181933123772
YFR012W	-0.882661393072595	0.0007978608347399916
YFR013W	0.660072054655924	0.7240505660897879
YFR014C	-0.2071578493077025	0.2605992597877977
YFR015C	0.5462549304970842	0.05291934107971744
YFR016C	-1.219325047133255	-1.012078327431059
YFR017C	-0.9616587469342754	0.54780473598306
YFR018C	0.9965180851522267	1.490290059175745
YFR019W	-0.532722701586143	-1.7613917728085955
YFR020W	-0.0069441700990359205	-0.2372414767789199
YFR021W	-0.7403355819829559	0.11981752964156994
YFR022W	-0.08071855841614238	-0.03278556715815784
YFR023W	0.5040359590117783	0.41508302855512774
YFR024C-A	-0.10269853841622426	0.20888078067873503
YFR026C	-0.14905235762431776	0.08569676680078574
YFR030W	0.32471414198140747	
YFR031C-A	-0.3880030312885742	-1.510993733693549
YFR032C	-0.9786333849541407	0.5778954874646965
YFR032C-A	1.3310055035693145	-1.4097061148669694
YFR033C	0.44048987821946256	2.261096898468736
YFR034C	0.5005539819820625	0.9567165552245842
YFR035C	-0.28506708534759667	1.2844908124352672
YFR036W	0.7532149402008254	-0.04890561259474882
YFR038W	-2.456297386939843	-0.2788849274901133
YFR039C	0.022435011089192356	0.21250779090196797
YFR040W	-0.838483809508074	0.35920020437494576
YFR041C	0.1547501382183981	-0.18485132910999927
YFR043C	-0.17930203306997497	-0.03547224139758967
YFR044C	-1.8312825101058317	0.24125520526388852
YFR045W	0.7730186845573348	-0.32617039410411336
YFR046C	0.10252048277265899	0.5588201003647305
YFR047C	-0.6763542540619256	0.4500097936677415
YFR048W	1.5821430968375765	0.24313587723149083
YFR049W	0.21437899485228354	0.38123093313828676
YFR053C	0.49837774633848997	-0.35921648724912486
YFR054C	0.30077554990211036	-0.17544796927198789
YFR055W	-0.38169194792221406	0.8409208955050723
YFR056C	-0.4045424221797249	1.4150631804716538
YFR057W	-0.3044355825753916	0.3876789513129231
YGL002W	0.29250585445653504	0.8798776719768339
YGL003C	0.7314525837651007	-0.6405112801176372
YGL004C	0.48575557960576976	-0.014247514906078243
YGL005C	-0.551220704556509	-0.4099946303743864
YGL006W	0.40284100158565883	0.42153104672976416
YGL007W	0.7769359087157652	0.3586628695270594
YGL010W	-0.3906145140608611	0.3941269694875595
YGL012W	-1.583409270302928	0.1063841584444108
YGL013C	-0.38647966633807346	-0.4583547666841593
YGL014W		-0.2375101442028631
YGL015C	-0.0815890526735714	-0.5596423855107392
YGL016W	0.41568079188273643	-0.21950942679866986
YGL017W	-0.4796225518829749	-0.03896491790885105
YGL019W	0.32449651841705024	-0.27566091840279505
YGL021W	-0.8767855568349494	0.5813881639759578
YGL023C	2.4424090467417714	2.203870737168838
YGL024W	0.2248249259414314	-0.16067126095511283
YGL025C	-2.954002478624865	-1.6058333343454927
YGL026C	-0.003244569504962718	0.11928019479368358
YGL027C	-0.9601353819837748	0.09429412436696757
YGL028C	-2.06849219525523	-1.8672467378422095
YGL029W	-0.23806039544643148	-1.6977175933340611
YGL031C	0.14669806633718002	-1.2342662870320709
YGL032C	1.1836743504994587	1.3038348669591762
YGL033W	-0.2687453180208032	2.4832848580697484
YGL034C	0.20110395742649154	0.16764033110345647
YGL035C	1.5669094473325693	0.17247634473443374
YGL036W	-0.19453568257498224	0.09698079860639941
YGL037C	0.8400467423793667	0.3648422202777526
YGL039W	-1.0543663853504623	0.31701941881586604
YGL041C	0.5590947207941618	0.17865569548512694
YGL042C	-0.7838602948544051	-0.6141818725712053
YGL043W	-1.9033159099080803	-0.37748587207726125
YGL045W	4.521149333482188	2.1189718312027925
YGL049C	-1.6280221009961635	-0.06878700196654433
YGL050W	-0.6848415730718581	1.002121349870982
YGL051W	-1.1947335843608862	0.8333982076346633
YGL053W	0.1260238277232416	0.06715871454870613
YGL054C	-0.7494757716859604	2.4878522042767823
YGL056C	0.15431489108968366	0.4231430512734232
YGL057C	-2.054999534265081	0.31782542108769557
YGL059W	-0.19475330613933944	-0.08893705876228304
YGL060W	-0.47809918693247416	0.8758476606176862
YGL062W	0.5671467926753798	-0.0894743936101694
YGL063W	-0.13490682594109674	0.8597276151810952
YGL064C	0.3382068029715567	-2.06820997095171
YGL066W	1.1133819392120679	1.1807851867931984
YGL067W	-1.3566455162426774	-0.02983022549478284
YGL072C	0.19653386257498937	-0.8409371783792515
YGL076C	-0.03392949207933445	-3.979778692307455
YGL077C	-1.3107269441632987	1.0612281831384822
YGL078C	0.9432003118847014	-1.07548383948165
YGL079W	-0.3668935455459213	0.12142953418522902
YGL080W	0.9144740013895449	0.06366603803744475
YGL081W	1.168223077430094	-1.0752151720577068
YGL082W	-0.5640604948535864	0.5214753284366281
YGL083W	0.018082539802047427	-0.32751373122382926
YGL084C	-1.749456049907507	-6.223689017080917
YGL085W	0.6929332128738682	0.26033059236385453
YGL086W	-1.2804772687176413	-0.3277823986477725
YGL087C	2.1303368554534803	1.3223729192112559
YGL089C	0.514264266536569	0.44463644518887785
YGL090W	0.6929332128738682	0.2976753642919569
YGL094C	-0.1832192572284054	0.17543168639780876
YGL096W	0.04354449683184522	-0.026068881559578285
YGL101W	0.3310252253477676	-0.2375101442028631
YGL104C	0.6718237271312153	0.40272432705374134
YGL105W	1.1703993130736665	-4.199279977669035
YGL107C	0.6842282702995783	-1.894382147660471
YGL108C	0.322537906337835	-0.1082811132861922
YGL109W	1.8931271703040813	1.9875934608945762
YGL110C	0.4163336625758082	-1.3425392588811735
YGL114W	-0.13033673108959457	-0.21682275255923802
YGL115W		-0.2170914199831812
YGL117W	-0.8178095708941356	0.33179612713274115
YGL121C	-0.412594494060943	0.09107011527964938
YGL124C	-1.8471690303039106	-1.3231952043572646
YGL125W	0.3497408518824908	0.2949886900525251
YGL126W	0.900546093270681	-0.46802679394611385
YGL127C	0.08750445683200896	-0.5741504264036711
YGL129C	-0.4532901005957481	-1.4481255564908444
YGL131C	-0.3087880538625365	0.40003765281430953
YGL132W	0.6006608215863958	1.329895607081665
YGL133W	-0.457642571882893	-0.394680587209625
YGL135W	1.482689127926315	-3.958016630968057
YGL136C	1.1684407009944515	2.800312418322704
YGL138C	-1.0445733249543863	1.0886322603806868
YGL139W	0.18130021306998212	0.912386430273959
YGL140C	-0.34034347069433724	-0.6749007103823645
YGL141W	0.4252562287144553	1.0719748800962097
YGL143C	0.6293871320815523	-0.7028421224724556
YGL144C	-0.4580778190116075	0.47499586409445754
YGL146C	-0.41498835326887273	0.293376685508866
YGL147C	2.2498121922856082	-1.298746468778435
YGL148W	-1.225636130499615	0.25227056964555905
YGL149W	-0.6663435701014923	-1.2189522438673095
YGL151W	0.0437621203962025	0.0333066191318651
YGL152C	-1.150556000796365	-0.3259017266801702
YGL153W	-0.455901583368035	0.35543886043974127
YGL154C	-0.3838681835657865	0.20874644696676342
YGL156W	-0.39866658594207927	0.3167507513919229
YGL157W	1.5175088982234746	1.6095783954065181
YGL158W	0.03396906000012641	-0.06583166030316934
YGL159W	-1.0395679829741697	0.08892077588810392
YGL160W	-0.3862620427737162	-0.4553994250207843
YGL161C	-0.2254382287137112	-0.105057104198874
YGL162W	-0.3137933958427532	-0.19774736545927207
YGL163C	1.0378665623801036	0.7444692903094698
YGL164C	-0.3009536055456757	0.4835932216606394
YGL165C	-0.002374075247533708	-0.4365927053447615
YGL166W	-0.17342619683232935	0.12734021751197908
YGL170C	0.8322122940625057	0.8538169318543453
YGL173C	2.6306534299107893	-0.3449771137801362
YGL174W	1.189332563172747	-0.5854344582092847
YGL175C	1.22545807485605	2.395967945288214
YGL176C	-0.3647173099023488	0.15232628793869504
YGL177W	0.511652783764282	0.7417826160700379
YGL179C	-0.43500972118973935	-0.6179432165064098
YGL180W	0.35039372257556245	-0.13864053219177186
YGL181W	-0.4663475144571828	-0.05401029364966929
YGL194C	-0.7586159613889647	1.2815354707718922
YGL195W	0.4189451453480951	-0.33611108879001117
YGL197W	-1.261761642182918	-2.12221212316429
YGL198W	0.009595220792114788	-0.5239096181262959
YGL199C	-1.235211567331334	0.19450707349777474
YGL200C	0.264214791090093	-0.2297187889085108
YGL202W	0.25812133128809006	-0.17947798063113563
YGL203C	-1.344893843767386	-0.7764569966328876
YGL205W	0.9164326134687603	0.8057254629685154
YGL208W	1.9264235756507402	0.08623410164867211
YGL209W	0.08968069247558143	0.3519461839284798
YGL210W	0.23004789148600535	-0.1082811132861922
YGL211W	-1.766213064363015	-0.5526570324882164
YGL212W	-0.5647133655466582	-1.485470328418947
YGL213C	2.194100559810153	1.0725122149440958
YGL214W	0.4248209815857407	-0.14616322006218097
YGL215W	-0.07963044059435616	2.31966639688835
YGL216W	-0.1536224524758199	-0.5408356658347163
YGL217C	-1.0062715776275108	-0.3178417039618747
YGL218W	0.9262256738648362	-0.4443840606391138
YGL219C	2.8970246726840587	-2.1055547428798125
YGL221C	1.2213232271332624	-0.17571663669593104
YGL222C	-0.3766866059419974	-0.6394366104218644
YGL226C-A	0.6285166378241233	0.9857326370104479
YGL226W	-0.6948522570322915	-0.41724865082085233
YGL227W	1.164523476836021	0.11981752964156994
YGL228W	0.2742254750505263	0.3546328581679116
YGL229C	-0.6456693314875538	0.2385685310244567
YGL231C	0.7534325637651825	-0.05293562395389657
YGL232W	1.7632059023828055	0.41159035204386635
YGL235W	0.6992442962402284	-0.1192964776678627
YGL236C	-0.5536145637644386	-0.0352035739736465
YGL237C	0.25812133128809006	-0.23321146541977217
YGL241W	1.4567919237678026	1.38604709868579
YGL242C	1.2150121437669021	1.725105387702087
YGL243W	-0.17821391524818875	0.3804249308664572
YGL244W	-1.3997349819854121	0.6426443366350035
YGL246C	-0.05351561287148664	-2.0606872830813012
YGL248W	0.6346100976261263	0.4500097936677415
YGL249W	-0.682012466735214	-0.7229921792681944
YGL250W	0.29511733722882194	-0.5515823627924437
YGL251C	0.3382068029715567	-0.23079345860428352
YGL252C	-1.6691529546596833	-0.80198040190749
YGL253W	1.3175128425791651	-1.1391580189561843
YGL254W	-0.04372255247541054	0.4451737800367642
YGL255W	-0.20237013089184308	1.1090509846003687
YGL256W	1.09662492475656	0.08408476225712663
YGL257C	-0.33098565742697567	1.0378541172554254
YGL258W	1.6870376548577692	-0.08114570346793074
YGL259W	-0.49267996574440964	0.18967105986679744
YGL260W	-0.019783960396113427	-0.18243332229451062
YGL261C	0.6106715055468291	0.2632859340272295
YGL262W	0.6172002124775465	0.030619944892433273
YGL263W	-0.9416373790134087	0.8715489818345953
YGR001C	1.8393741499078415	0.1391615841654791
YGR003W	-0.3932259968331481	-0.7229921792681944
YGR004W	-2.1372612415921197	0.7928294266192427
YGR006W		-0.23321146541977217
YGR007W	-0.43675070970459734	-0.7074094686794896
YGR008C	1.9146719031754487	0.7259312380573901
YGR010W	0.4239504873283117	0.3925149649439004
YGR011W	-1.004530589112653	-0.03681557851730559
YGR012W	-0.76688565683454	-0.4685641287940003
YGR014W	-0.33599099940719235	0.20068642424846797
YGR015C	0.48292647326912547	0.8457569091360497
YGR016W	1.4511337110945142	-0.6894087512752964
YGR017W	-0.019348713267398922	0.7646193471052085
YGR018C	0.4006647659420864	0.2165378022611157
