orf	hap alpha | growth (exponential growth rate) | EtOH (ethanol [8%]) | Yoshikawa K~Shimizu H, 2009	hap alpha | growth (exponential growth rate) | sodium chloride [1 M] | Yoshikawa K~Shimizu H, 2009	hap alpha | growth (exponential growth rate) | EtOH (ethanol [5%]) | Yoshikawa K~Shimizu H, 2009
YDR063W	0.38980189104007207	0.44416929311121106	0.6826879783881135
YDR065W	0.32176205646490175	0.42788091837855646	0.6260573437328353
YDR066C	0.3750821827744904	0.44849879465264075	0.6598728906421214
YDR067C	0.3618296880204285	0.4979460419673587	0.6553791495503497
YDR068W	0.39012292430450723	0.4192365753720078	0.6716627129609661
YDR069C	0.29510667903525045	0.39111781076066787	0.613404452690167
YDR070C	0.4016448099577684	0.46032451655923545	0.6603689708824183
YDR071C	0.38555015466195314	0.4421122403888643	0.682832523199293
YDR072C	0.38169106401573083	0.4155560410749399	0.6652829364212366
YDR073W	0.3950398582816652	0.4569309123117803	0.670394154118689
YDR074W	0.36088501662272154	0.04390691275937177	0.7006763728075203
YDR075W	0.33531808210592284	0.39538284759218634	0.671576308367283
YDR076W	0.3656554092730395	0.4337721808815112	0.6504865483686321
YDR077W	0.4090756302521008	0.4436974789915966	0.6745098039215686
YDR078C	0.3763951817880429	0.33108630787932364	0.6802961653221349
YDR079W	0.3002868983104877	0.45329933057060884	0.6556157687812134
YDR080W	0.24506442841943488	0.38739803759309605	0.6279702092445913
YDR083W	0.42328508495909384	0.4254247954688483	0.7490245437382
YDR084C	0.3967624710934919	0.4356348419777557	0.6703006276841758
YDR085C	0.406725744149057	0.46728016359918195	0.684276300840718
YDR089W	0.38388573920627994	0.44668556476232	0.6622328826864369
YDR090C	0.3843258800088554	0.4452069957936684	0.6640469338056233
YDR092W	0.39388832715425237	0.4472531176272329	0.6690259521402089
YDR093W	0.3967216746040536	0.4641710045409237	0.6623103333702515
YDR094W	0.38527037487559435	0.4558221829039036	0.6722326661506137
YDR095C	0.387825124515772	0.4555617044825678	0.6789153292750415
YDR096W	0.39370254577936586	0.4477445288075034	0.6624609200535954
YDR097C	0.38587812008095346	0.4688554081403194	0.6840566674162357
YDR098C	0.40937183953253176	0.4682548600966401	0.6707495224182493
YDR099W	0.38252148997134666	0.45613841745646905	0.6605686577033282
YDR100W	0.38832292693613757	0.4505422280644101	0.6629422718808193
YDR101C	0.4031387935262383	0.5275870524767043	0.7206964198136341
YDR102C	0.40276862228081745	0.4689079323225665	0.6544715447154471
YDR103W	0.36536977846357327	0.43337374628017195	0.6879753113633859
YDR104C	0.3988439306358382	0.4807692307692308	0.665629168519342
YDR105C	0.38468348826914567	0.4454404603806994	0.6722000885347499
YDR107C	0.395291754992748	0.493138458105545	0.6911748298560749
YDR108W	0.32426574184458656	0.41985477403273	0.6605613959033272
YDR109C	0.38422086425141855	0.46857267568747274	0.6664120471409865
YDR110W	0.39130909487935367	0.45791025221094006	0.6627361065618518
YDR111C	0.4048534094652465	0.455913033929944	0.673218403425936
YDR112W	0.39967231021299837	0.4575641725832878	0.6670671764063354
YDR114C	0.2492201039861352	0.44748700173310224	0.5853264009243212
YDR115W	0.1868629671574179	0.5032559456398641	0.4176104190260476
YDR116C	0.35023384353741494	0.4420705782312925	0.6884566326530611
YDR117C	0.3895988443160352	0.4516057339704412	0.6616290698966553
YDR119W	0.39857299670691543	0.4594950603732162	0.6729967069154774
YDR120C	0.3628776674413691	0.40862032537502646	0.6786393407986477
YDR121W	0.29781181619256014	0.4322757111597374	0.6262582056892779
YDR122W	0.38979298129082257	0.44702756559282636	0.67087346396546
YDR123C	0.3861157024793389	0.4666666666666667	0.6636914600550965
YDR124W	0.3712763644270494	0.449336812350511	0.6578604044357469
YDR125C	0.39140889714722915	0.4463875833424418	0.6640069953000327
YDR126W	0.3114719748559455	0.14133053954950234	0.6709271870089052
YDR127W	0.22251190206302426	0.3422126501927001	0.5448877805486284
YDR128W	0.3941502663912146	0.4303577253452213	0.6671740785038599
YDR129C	0.01727591387080621	0.22771657486229346	0.48823234852278424
YDR130C	0.3946675444371297	0.44546850998463905	0.6660083388193987
YDR131C	0.379336931380108	0.4465249476814627	0.6761757902852737
YDR132C	0.40364867817347605	0.45947126939043037	0.6605855363775399
YDR133C	0.38037272433480557	0.43186469891198975	0.6520521383173543
YDR135C	0.3721837088388215	0.43468370883882146	0.662261698440208
YDR136C	0.23519545865049676	0.37633853696297254	0.546252096503677
YDR137W	0.23370429252782193	0.40209326974032855	0.521727609962904
YDR138W	0.22499999999999998	0.22722222222222221	0.6066666666666667
YDR139C	0.38012722088177237	0.4256415880675587	0.6583680631717483
YDR140W	0.24112829845313918	0.40153386195242424	0.5556999870011698
YDR142C	0.3718175780385211	0.45638698251051585	0.6712419747620103
YDR143C	0.4002224694104561	0.4469410456062291	0.6661846496106785
YDR144C	0.39023326793110963	0.4463701765860039	0.6621975147155003
YDR146C	0.34990081551686136	0.4447873043861582	0.5499228565131145
YDR147W	0.38529476705674537	0.4614705232943255	0.6704570545374254
YDR148C	0.33308605341246295	0.45432386604493424	0.6493217465027554
YDR149C	0.3608903020667726	0.4389052918464683	0.6391096979332272
YDR150W	0.3571834831077238	0.4479581390058014	0.6275736548743034
YDR151C	0.4032329495128433	0.43821966341895485	0.6685119574844995
YDR152W	0.40568018565587355	0.4482263233506465	0.6829483920875234
YDR153C	0.36706088480070087	0.4033070521243977	0.6799167761717039
YDR154C	0.36362642169728787	0.42968066491688545	0.6630577427821523
YDR155C	0.3652654867256637	0.44922566371681416	0.6669247787610619
YDR156W	0.35909393737508327	0.4558072396180324	0.5762824783477681
YDR157W	0.39639238392161225	0.45863489589132617	0.6743124373677765
YDR158W	0.3572354211663067	0.46565874730021606	0.6619870410367171
YDR159W	0.2777040877848788	0.4494151694199928	0.6863619920414807
YDR161W	0.406981981981982	0.47567567567567565	0.6740990990990992
YDR162C	0.3120744439400817	0.3672265093054925	0.6070131638674534
YDR163W	0.39810947460980434	0.4515278083095186	0.6697076280501209
YDR165W	0.38153948683772076	0.4405198267244251	0.6734421859380206
YDR169C	0.3915047744484689	0.4238832180880254	0.6762155636044341
YDR171W	0.37066899106559165	0.43320984964044457	0.6629984746132056
YDR173C	0.24173121849256118	0.40587729005287104	0.5627689659412272
YDR174W	0.42451811873554357	0.5303006939090208	0.7566692367000771
YDR175C	0.28403141361256545	0.4408813263525305	0.6013307155322861
YDR176W	0.2981149639283221	0.4963928322085176	0.582266697696067
YDR178W	0.37356985409887683	0.4352891781253279	0.6573947727511283
YDR179C	0.3880728879072336	0.46040861402540034	0.6765323025952513
YDR179W-A	0.4399776035834267	0.4590145576707727	0.6727883538633819
YDR181C	0.38366172238211205	0.4531768873145893	0.6768873145893293
YDR183W	0.4098943857698722	0.44569205113952204	0.6827126181211786
YDR184C	0.3938112199465717	0.4667186108637578	0.6716384683882457
YDR185C	0.39654229127913343	0.44993981836087105	0.6649524017945071
YDR186C	0.38419499398841406	0.43808066455350314	0.665318614056181
YDR191W	0.3895789820820051	0.4515774431131142	0.6640650763988128
YDR192C	0.21653110573752476	0.44482303803033635	0.6777313695317653
YDR193W	0.38082497212932	0.4644370122630992	0.6711259754738016
YDR194C	0.2942226187820655	0.44222618782065576	0.5952487173767567
YDR195W	0.23501859760297558	0.42113238738118197	0.6212976994076319
YDR197W	0.2767316017316017	0.4175324675324676	0.5823593073593074
YDR198C	0.40682472856193214	0.45712386439175706	0.6649678705960558
YDR199W	0.41589463109722075	0.44558544480410767	0.6633552851880792
YDR200C	0.37850353399951253	0.43748476724348034	0.6619546673165975
YDR202C	0.34963707426018986	0.41440536013400336	0.6868788386376327
YDR203W	0.35160323976478425	0.45423277488072783	0.6832353267502496
YDR204W	0.2864261726790163	0.4685299534178312	0.6231177553894485
YDR205W	0.36482653283875194	0.4133755182195069	0.6575387300894611
YDR206W	0.3947368421052632	0.4497907949790795	0.6702268222858402
YDR207C	0.32469857944371494	0.4314193625402889	0.5981855079384027
YDR209C	0.39637536135201246	0.4362908605737158	0.6861240827218146
YDR210W	0.38159763960222925	0.45929406622227076	0.6692164790733254
YDR213W	0.3967427431863505	0.4463771327276756	0.6678484378462219
YDR214W	0.39586313125756406	0.4334910331169546	0.663329299152822
YDR215C	0.4008791208791209	0.4421978021978022	0.6735164835164835
YDR216W	0.4104403487473789	0.4491777949453703	0.6796159364308574
YDR217C	0.3828502415458937	0.448177426438296	0.6678743961352658
YDR218C	0.3783754236361648	0.44429867716191096	0.6693998032141686
YDR219C	0.3349455864570738	0.4345388589644938	0.6550511157524459
YDR220C	0.385010037921035	0.443899174659826	0.687820655810841
YDR221W	0.3584718705273588	0.4537047231091049	0.685896730155235
YDR222W	0.3674250711004156	0.4135856486545614	0.6779698096696566
YDR223W	0.39705720874052924	0.43340287690787305	0.6646535631931481
YDR225W	0.39043105393816285	0.43331076506431954	0.6720830512299706
YDR226W	0.3618543425382744	0.42996136786378586	0.7311489483474028
YDR227W	0.39561045549795965	0.4037719201499944	0.6368148229844491
YDR229W	0.36727194120190226	0.43460873324686555	0.6566147859922179
YDR230W	0.2699772308359536	0.43098774802125117	0.5880949799414507
YDR231C	0.3602660560462327	0.4624359393741141	0.6671028241195072
YDR233C	0.3492326377387656	0.45003864414265216	0.6748371425416805
YDR234W	0.380779392338177	0.4328489652135623	0.660612065169529
YDR237W	0.30806056557559564	0.4457804497884658	0.620017813404587
YDR239C	0.3702776265650517	0.4104518236254763	0.6737071311921611
YDR241W	0.3664769427343478	0.4364037635033105	0.6814961087234289
YDR242W	0.3918070697059795	0.4379473626252615	0.6667767866975002
YDR245W	0.41849827066830303	0.43757670422849493	0.6684145933281267
YDR247W	0.38697318007662834	0.3626324092855533	0.6771467207572684
YDR248C	0.3921785240830755	0.43923994697304464	0.644719399027839
YDR249C	0.3923297333039453	0.43619131584747634	0.6693850562045404
YDR250C	0.3962810377463534	0.4475002783654382	0.6738670526667409
YDR251W	0.3915756630265211	0.4420548250501449	0.6726097615333184
YDR252W	0.3872646733111849	0.43421926910299	0.6626799557032116
YDR253C	0.3877708978328173	0.4590888987173817	0.6702786377708978
YDR254W	0.3766059658138755	0.4342531560719473	0.6622723718020332
YDR255C	0.3136800264988407	0.42795627691288507	0.6686540797173457
YDR256C	0.4089123358401616	0.45089235604444944	0.6812212369513975
YDR257C	0.4003742844561867	0.44407749889916337	0.6690885072655218
YDR258C	0.4042717163932621	0.42452934052625785	0.6716943741054718
YDR259C	0.3987299465240642	0.41945187165775405	0.6686720142602497
YDR260C	0.3466322985542979	0.4398744816765662	0.5843326235570997
YDR261C	0.328599955624584	0.3160639005990681	0.6817173285999557
YDR262W	0.38428286410995344	0.436710263799601	0.6733540234981157
YDR263C	0.39381602112676056	0.4482834507042253	0.667143485915493
YDR264C	0.03356680322452755	0.09488568785516056	0.5772432932469934
YDR265W	0.3024166480196912	0.45345714925039154	0.6621168046542851
YDR266C	0.40588770175039784	0.40111388952034555	0.6702659695385316
YDR268W	0.4096989966555184	0.4411371237458194	0.6752508361204014
YDR269C	0.40217022719565954	0.48038883237255564	0.6832824686334351
YDR270W	0.39537753842701673	0.4233142600695613	0.6719398631212835
YDR271C	0.3997545464688162	0.4815352002677674	0.6725426754434898
YDR272W	0.38038038038038036	0.429540651762874	0.6745634523412302
YDR273W	0.3747497219132369	0.4477196885428253	0.6773081201334816
YDR274C	0.3357213711010691	0.4577317315110768	0.6578860354899151
YDR275W	0.3658185840707965	0.4570796460176992	0.6750000000000002
YDR276C	0.4022209883398112	0.28795113825652413	0.686507495835647
YDR277C	0.39570931146804444	0.45377962484555767	0.6764012130742446
YDR278C	0.3934041363890441	0.4401341531581889	0.6779206260480716
YDR279W	0.3965961258537678	0.4524689284514612	0.6783114992721979
YDR281C	0.40254521098459484	0.4436258093324403	0.6994864925206521
YDR282C	0.3821156432093232	0.45921111609143883	0.6730165844912596
YDR283C	0.3228292904103378	0.5114486510995239	0.5873951484924054
YDR284C	0.3793409519582825	0.4370353933207589	0.67935204704316
YDR285W	0.3863737239236574	0.4620505992010652	0.6879715934309809
YDR286C	0.4034191829484902	0.46902753108348133	0.6593028419182948
YDR287W	0.4070179322559221	0.45516936019481957	0.6610582244852778
YDR289C	0.4196185286103542	0.4128065395095368	0.680517711171662
YDR290W	0.40053019824804065	0.41482249884739514	0.7012448132780085
YDR291W	0.40685840707964605	0.4396017699115044	0.6642699115044248
YDR293C	0.20901778633737395	0.4836297722895661	0.5392545598731165
YDR294C	0.4017437961099933	0.4336016096579477	0.676056338028169
YDR295C	0.40453580605518935	0.40587643838677245	0.3940341861244554
YDR297W	0.3466022476630606	0.31530301438924485	0.6552883100514653
YDR300C	0.2671170139683994	0.6340737348294024	0.5344630180902221
YDR304C	0.4051953818827708	0.4714698046181172	0.661412078152753
YDR305C	0.3902439024390244	0.45597725035546316	0.6559116263808377
YDR306C	0.4070650379663255	0.4496533509409046	0.6666666666666666
YDR307W	0.37696390658174095	0.4455414012738853	0.644904458598726
YDR309C	0.3881585978411884	0.4601902319119376	0.6493534252431336
YDR310C	0.39369813859609776	0.48788966135904915	0.653061224489796
YDR312W	0.40752936011414775	0.46888376687520583	0.660081220502689
YDR313C	0.39991038422762404	0.4032709756917217	0.6661812478996303
YDR314C	0.3896785479991253	0.45998250601355783	0.6527443691231138
YDR315C	0.3691477885652642	0.43193096008629983	0.6351672060409924
YDR316W	0.38363754889178614	0.42524989135158625	0.6607996523250761
YDR317W	0.3245489338436304	0.37244395844723893	0.6059048660470203
YDR318W	0.3607009036808464	0.4326647564469914	0.6332378223495702
YDR319C	0.3829082477641603	0.4522468808656288	0.6507673622612343
YDR320C	0.35961538461538467	0.45053418803418804	0.6551282051282051
YDR321W	0.3634980988593156	0.4403041825095057	0.6530146659424225
YDR322W	0.41156349994483066	0.38475118614145426	0.651770936775902
YDR323C	0.2789303273773834	0.2979973617939801	0.6259743374505337
YDR326C	0.3959849988969777	0.4419810280167659	0.6646812265607766
YDR329C	0.37258209626630684	0.47874493927125505	0.6632928475033738
YDR330W	0.4049396267837541	0.46092206366630073	0.6410537870472008
YDR332W	0.3061248253376805	0.33768048439683285	0.547973917093619
YDR333C	0.3848202396804261	0.4873501997336884	0.6393697292498891
YDR334W	0.3577657578099128	0.4350369797990949	0.6178386135335027
YDR335W	0.36710015970796256	0.4318959616700889	0.6263974446725985
YDR336W	0.39517279210093254	0.4736149204607789	0.6404827207899068
YDR337W	0.28992	0.4529066666666666	0.6215466666666667
YDR338C	0.38816580990922017	0.4424149622662146	0.6658645958656896
YDR340W	0.38376545235751014	0.42971228530795325	0.6604310250519637
YDR344C	0.39197530864197533	0.4605379188712522	0.6697530864197531
YDR345C	0.392103248386744	0.490320463742754	0.6680520616865362
YDR346C	0.37142228093350943	0.44242624394539853	0.6734918538088948
YDR347W	0.30413113301583783	0.46428175877727323	0.5708273341455311
YDR348C	0.4203856749311295	0.4578512396694215	0.66633608815427
YDR349C	0.39656160458452716	0.4574212034383954	0.6873352435530086
YDR350C	0.3351056387295369	0.43290891283055827	0.48579823702252695
YDR351W	0.3812099801280636	0.45241775226319275	0.6745418414661073
YDR352W	0.37280940459344725	0.44856862958528354	0.6515728747142702
YDR354W	0.16061545273411557	0.4487491698029666	0.41897276953730356
YDR357C	0.38453159041394336	0.42581699346405233	0.6575163398692812
YDR358W	0.39813042009235283	0.45996170739948194	0.6941096970379549
YDR359C	0.3124844874658725	0.29833705634152397	0.6403574087862994
YDR360W	0.3784167942269844	0.43352285151979	0.6673955827684234
YDR363W	0.3810696692470091	0.4757213230119634	0.6917663617171007
YDR363W-A	0.28979637754528065	0.4481943975700303	0.6131173360332995
YDR368W	0.3826666666666667	0.47188888888888886	0.6636666666666666
YDR370C	0.3991778691256527	0.4545050549938896	0.6712587490278858
YDR371W	0.39618270079435125	0.4546557811120918	0.6734333627537512
YDR372C	0.3532503141779962	0.4769793213755284	0.7035302182108991
YDR374C	0.40227222589896316	0.4704390028678579	0.671740569159497
YDR375C	0.2762182798113631	0.41814507073882773	0.6013923197844151
YDR377W	0.30324909747292417	0.4939162989704506	0.527744350849044
YDR378C	0.28689536031589336	0.39943237907206314	0.6268509378084897
YDR379W	0.4099213819067655	0.476469936884066	0.6773336286125566
YDR380W	0.40486234458259324	0.4557060390763765	0.6629662522202486
YDR382W	0.44797125318161407	0.5029195987423267	0.7361880521036084
YDR383C	0.3982349696635411	0.4526199669056812	0.668284611141754
YDR384C	0.4011154489682097	0.4770775237032905	0.6729503625209146
YDR385W	0.3828194816800715	0.45051385165326185	0.6868856121537087
YDR386W	0.3876108180900011	0.46459432162495795	0.675793962518236
YDR387C	0.39818503762726876	0.46989818503762726	0.6751881363435148
YDR389W	0.3841872089060548	0.4333749858002954	0.6528456208110871
YDR391C	0.41138028169014085	0.459830985915493	0.6789859154929578
YDR392W	0.3955612067969021	0.4042307247717027	0.6889376950641546
YDR393W	0.3373091071229517	0.4316129751421246	0.6340430275331623
YDR395W	0.405320813771518	0.4548401520232506	0.6910350994858037
YDR399W	0.39730001115697866	0.4261965859645208	0.6606047082450074
YDR400W	0.39728768341485104	0.4712094264117386	0.6734104046242775
YDR401W	0.3938189845474614	0.44083885209713025	0.6699779249448125
YDR402C	0.4181737490291801	0.4414734272717187	0.6622656163319649
YDR403W	0.377670572019297	0.42614288996094646	0.6586262347806111
YDR406W	0.3917718047174986	0.4394953373560066	0.6557323093801425
YDR408C	0.3352107009956754	0.42401689630896106	0.6362264909986927
YDR409W	0.41208127402526085	0.4738056013179572	0.6627127951674905
YDR410C	0.37497255762897913	0.40691547749725576	0.6689352360043906
YDR411C	0.38540858188269217	0.45126954207783576	0.6731344938463244
YDR414C	0.3449598465779695	0.5759319189739901	0.7051420352391227
YDR415C	0.3916547080251684	0.44221216469809027	0.675350480185451
YDR417C	0.2804732313575526	0.3470363288718929	0.5708652007648184
YDR418W	0.37119303869933595	0.4461873139455004	0.6547973437142204
YDR419W	0.3965802537231108	0.44004412575841145	0.6640926640926641
YDR420W	0.3944682252222588	0.44320052683569316	0.66567884974207
YDR421W	0.3824043715846994	0.4422950819672131	0.6565027322404371
YDR422C	0.3874514158800666	0.43509161576901717	0.6624097723486951
YDR423C	0.39272243177279786	0.46028400266252495	0.665520301752829
YDR424C	0.38361728534356304	0.46361277219902963	0.6835157395915603
YDR425W	0.3667066129207975	0.4391545920034863	0.6531212550386752
YDR426C	0.35793633838923306	0.4327066866054262	0.641315958128605
YDR428C	0.3902224179696102	0.4548557586434706	0.6632900242237393
YDR430C	0.36628034113273567	0.44248851957139734	0.6644434725563088
YDR431W	0.3532085272156693	0.4425927929877719	0.6557731847202684
YDR432W	0.2791776357026451	0.43901215995988463	0.6259245330324682
YDR433W	0.288946268289684	0.4549366777326939	0.6440427886388786
YDR435C	0.3292776498958676	0.4422887208155212	0.63597500822098
YDR436W	0.3865325754263227	0.479777000437254	0.6621119370354176
YDR438W	0.3846491709673877	0.43702646316020644	0.6641045349730976
YDR439W	0.3717665266416096	0.4386469157638735	0.6565332743754145
YDR440W	0.3656894679695982	0.45396308360477744	0.6538545059717698
YDR441C	0.3816365473117072	0.4423616567515995	0.6531597261196543
YDR442W	0.04488744236506644	0.05736371033360455	0.5363439110387849
YDR443C	0.01956194616284902	0.6425346931951179	0.36565791673633175
YDR444W	0.39094922737306836	0.44426048565121407	0.6736203090507726
YDR445C	0.37085514834205935	0.4232111692844677	0.6647033158813264
YDR446W	0.40447695035460995	0.42542109929078015	0.6626773049645391
YDR447C	0.3818722139673106	0.4550234312492856	0.6560749799977141
YDR450W	0.3965173025732033	0.42768411712511095	0.6665927240461402
YDR451C	0.40096724554847224	0.45031875137392835	0.6605847438997582
YDR452W	0.3670982482863671	0.3842889783483842	0.6705472745076706
YDR453C	0.370049369171695	0.46341195831047727	0.6671420735052113
YDR455C	0.3800219538968167	0.4222832052689352	0.6822173435784851
YDR456W	0.3570797437596643	0.3648111332007953	0.6989176054782417
YDR457W	0.2907141934650653	0.3547720521761591	0.7030866589177321
YDR458C	0.3335138061721711	0.4399566865186789	0.6642122360584731
YDR459C	0.3851593950603851	0.4357523664454357	0.6846915460776847
YDR461W	0.3947747149341304	0.43894608657146017	0.6678844237794752
YDR462W	0.3610128261831048	0.43553737284387445	0.6860902255639099
YDR463W	0.3447302724411158	0.4370997503527624	0.701942906762184
YDR465C	0.38242437624199604	0.43950099359682054	0.6453963347317289
YDR466W	0.3880133185349612	0.43729189789123196	0.7098779134295227
YDR467C	0.3865768848658792	0.4640688817750303	0.7011811458218346
YDR469W	0.37827552462759595	0.4093726215070132	0.66706534739589
YDR470C	0.4045299847435747	0.46966318507217464	0.6702264992371787
YDR471W	0.3757117827420061	0.3731931668856767	0.6838589575120456
YDR475C	0.3779846659364731	0.436144578313253	0.6622124863088719
YDR476C	0.4070163862311668	0.4429781150335423	0.6617178049048718
YDR477W	0.3699004703051515	0.45805534288526734	0.6867548944547741
YDR479C	0.38756453916291334	0.4395254311765352	0.6579149730857958
YDR480W	0.3826610207265434	0.45542678850011137	0.6653666146645866
YDR481C	0.4060332489265661	0.4365297809093912	0.6655290102389079
YDR482C	0.3880143917247582	0.4662693950978188	0.6714639082527546
YDR483W	0.36852015950376604	0.44871510855117414	0.6691404519273371
YDR484W	0.3881181472365183	0.4527858581338107	0.6730812262251062
YDR485C	0.35615192176483973	0.44189219922674555	0.6457812144644075
YDR486C	0.34539363484087104	0.4496929089893914	0.6768285873813513
YDR488C	0.354522670312144	0.43301435406698563	0.6652996126680336
YDR490C	0.36369658827426304	0.4491553494534614	0.6591586618085459
YDR491C	0.31041193642555953	0.44026381230403283	0.6496918585793058
YDR492W	0.3885625623406849	0.44896375928183535	0.6709520115261
YDR493W	0.34448160535117056	0.44314381270903	0.6356744704570791
YDR494W	0.4002235885969815	0.4648406931246506	0.6855226383454442
YDR495C	0.35357575757575754	0.3906666666666667	0.7106666666666668
YDR496C	0.35234374999999996	0.32522321428571427	0.7008928571428571
YDR497C	0.3889487289961223	0.4523912106850495	0.6692158552348125
YDR500C	0.3254398583600753	0.41108775035963263	0.656855151045701
YDR501W	0.39940239043824705	0.4572819831783976	0.6806108897742364
YDR502C	0.38169123351435225	0.43256123240607336	0.6626399202039234
YDR503C	0.39734072022160666	0.4438781163434903	0.6793351800554016
YDR504C	0.39583564071325733	0.4690441909403034	0.6883375789123933
YDR505C	0.40458439968843884	0.4646711917213753	0.6783131189495937
YDR506C	0.37062860878091297	0.4528815775138904	0.6696807931147184
YDR507C	0.35077714413507766	0.4086995415408699	0.6900369003690036
YDR508C	0.3849386642435257	0.4522944116310768	0.716151749204907
YDR509W	0.3709659282581806	0.430675812436748	0.7166310581356122
YDR511W	0.3914400356665181	0.45575122603655815	0.6786669638876505
YDR512C	0.34518707285995603	0.4164253446079	0.6462411676126493
YDR513W	0.389779891604911	0.47472624709656014	0.6564539320871584
YDR514C	0.3844739971888853	0.4843766893718239	0.6379068007352146
YDR515W	0.3903055616619037	0.44306440976038697	0.6694877995163773
YDR516C	0.38274189993387703	0.4895305267798105	0.6791932995371391
YDR517W	0.38401149933657674	0.4505749668288368	0.6803405572755418
YDR518W	0.3910015476453681	0.45478664603139507	0.6793057705063011
YDR519W	0.3837784371909001	0.4398285525881965	0.6657874491702385
YDR520C	0.37370168112217583	0.42477781347039306	0.6637755648356356
YDR521W	0.3807617398831422	0.4314001298420256	0.6711750703310971
YDR522C	0.38484612820797687	0.40006665926008217	0.6817020331074324
YDR523C	0.29208079512664314	0.4638238751736668	0.6366356738270812
YDR524C	0.4320342205323194	0.5122385931558936	0.7150665399239544
YDR525W	0.3769329147773515	0.48587373561213815	0.6970119753517033
YDR525W-A	0.395134414574539	0.44767829371250834	0.677960453232615
YDR528W	0.3860265846424256	0.46050752499176095	0.6615401515983742
YDR529C	0.30252469813391875	0.462019758507135	0.6228320526893524
YDR530C	0.3727212094264118	0.4469764339706537	0.6676300578034683
YDR532C	0.2558481683095483	0.34515227306164487	0.6254229807267913
YDR533C	0.3899755501222494	0.44965547899533226	0.6655923538564126
YDR534C	0.38500495431024995	0.42981393812616975	0.6646482439722557
YDR535C	0.39262402088772846	0.4578981723237598	0.6671018276762402
YDR536W	0.37982973149967253	0.449028596376337	0.6816197336826021
YDR537C	0.39639029892836997	0.4510998307952623	0.6795262267343486
YDR538W	0.37694429123000556	0.46806398234969665	0.6687258687258688
YDR539W	0.43038115346149575	0.44682742526947444	0.6668518724302702
YDR540C	0.3856172770789268	0.45263275075141934	0.670711343649115
YDR541C	0.420158550396376	0.48086070215175536	0.6877689694224235
YEL001C	0.3733848702374379	0.4541137493097736	0.6631695196024296
YEL003W	0.3264415345738571	0.3991500114863313	0.6010797151389847
YEL004W	0.363982175850451	0.3948483860449951	0.6590587979567438
YEL005C	0.39719986771028554	0.46356520780509314	0.6736853709624077
YEL006W	0.3965612256144605	0.4548660861897939	0.6756309930563209
YEL007W	0.38894383998241566	0.4271898010770415	0.6854599406528191
YEL008W	0.38039171289482626	0.4633759764519416	0.6866296841390241
YEL009C	0.33740374037403736	0.4720572057205721	0.5451045104510451
YEL010W	0.3794466403162055	0.4587176108915239	0.6556873078612209
YEL011W	0.4064025428538994	0.43160404132137586	0.6948575320694743
YEL012W	0.3605855855855857	0.4493243243243244	0.6692567567567569
YEL013W	0.28424497428705003	0.4185366993922393	0.6107994389901823
YEL014C	0.3783542039355993	0.43280411449016104	0.669051878354204
YEL015W	0.379577623006066	0.44428218377892603	0.6800718939564142
YEL016C	0.4028038414836075	0.4557898222761895	0.6819737277845236
YEL017C-A	0.39663143989431965	0.45156318802289735	0.6787758696609423
YEL017W	0.3810783989414489	0.4439298709890837	0.6748263314588157
YEL018W	0.38153711215875447	0.40993312136827104	0.6698826883017213
YEL020C	0.39973112256329824	0.46403764284113824	0.6869818507730225
YEL023C	0.39555211329940254	0.4502102235007746	0.6726045585306485
YEL024W	0.3212674661678953	0.43008031686654197	0.6131587633403013
YEL025C	0.38225293407919275	0.4422507403751234	0.6538334978611386
YEL027W	0.23589811974929992	0.39911988265102016	0.5166022136284838
YEL028W	0.3648694092590517	0.4193476067705414	0.6982401076112543
YEL029C	0.22829055161114148	0.547788093937739	0.6202439468414346
YEL030W	0.4009360374414977	0.4559839536438601	0.6719411633608201
YEL031W	0.290376171828646	0.4587634982793402	0.6359321229381749
YEL033W	0.3762545620437956	0.438412408759124	0.6701642335766423
YEL036C	0.2158830275229358	0.5736811926605505	0.5840022935779816
YEL037C	0.387	0.4335555555555556	0.6694444444444445
YEL038W	0.3597389445257117	0.4350174412062563	0.650050635760099
YEL039C	0.37555506216696266	0.45714920071047954	0.6669626998223801
YEL040W	0.3945843548027635	0.4672386895475819	0.6782928459995543
YEL041W	0.3972755694506476	0.4649397052255471	0.6742965609647166
YEL042W	0.31343283582089554	0.48469332171260493	0.6469114282601591
YEL043W	0.35809774271312733	0.4121192198115275	0.6514354591277669
YEL044W	0.2691882937603534	0.46051905024848155	0.6855328547763667
YEL045C	0.3799283154121864	0.41935483870967744	0.6726403823178017
YEL046C	0.3178211451855029	0.3726141968689685	0.6518335835299164
YEL047C	0.38258488499452353	0.4256297918948521	0.6614457831325301
YEL048C	0.3328977458346945	0.4670586954154416	0.6603506479364043
YEL049W	0.3731704632992186	0.45361505447342354	0.676570925497964
YEL050C	0.2950218586941193	0.4084050204484557	0.5925821463827387
YEL051W	0.2750167448091092	0.37160080375083726	0.57052913596785
YEL052W	0.38497807017543856	0.41666666666666663	0.6596491228070176
YEL053C	0.36552732178997077	0.42388126827074435	0.6561727006970992
YEL054C	0.4197278911564626	0.4238095238095238	0.7099319727891157
YEL056W	0.38780703695507857	0.431622040274397	0.6713874751051118
YEL057C	0.3867530755711775	0.4563927943760984	0.6672891036906855
YEL059W	0.3733839235525576	0.4470207982012367	0.6819842608206858
