orf	hap a | growth (undefined) | bleomycin [1-7.5 ug/ml] | discrete | discrete | discrete
YOL007C	0.052724019328697636
YOL008W	0.052724019328697636
YOL009C	0.052724019328697636
YOL011W	0.052724019328697636
YOL012C	0.052724019328697636
YOL013C	0.052724019328697636
YOL014W	0.052724019328697636
YOL015W	0.052724019328697636
YOL017W	0.052724019328697636
YOL018C	0.052724019328697636
YOL019W	0.052724019328697636
YOL020W	0.052724019328697636
YOL023W	0.052724019328697636
YOL024W	0.052724019328697636
YOL025W	-3.8620344158270767
YOL027C	0.052724019328697636
YOL028C	0.052724019328697636
YOL029C	0.052724019328697636
YOL030W	0.052724019328697636
YOL031C	0.052724019328697636
YOL032W	0.052724019328697636
YOL033W	0.052724019328697636
YOL035C	0.052724019328697636
YOL036W	0.052724019328697636
YOL037C	0.052724019328697636
YOL039W	0.052724019328697636
YOL041C	0.052724019328697636
YOL042W	0.052724019328697636
YOL043C	0.052724019328697636
YOL044W	0.052724019328697636
YOL045W	0.052724019328697636
YOL046C	0.052724019328697636
YOL047C	0.052724019328697636
YOL048C	0.052724019328697636
YOL049W	0.052724019328697636
YOL050C	0.052724019328697636
YOL051W	-3.8620344158270767
YOL052C	0.052724019328697636
YOL052C-A	0.052724019328697636
YOL053W	0.052724019328697636
YOL054W	0.052724019328697636
YOL055C	0.052724019328697636
YOL056W	0.052724019328697636
YOL057W	0.052724019328697636
YOL058W	0.052724019328697636
YOL059W	0.052724019328697636
YOL060C	0.052724019328697636
YOL061W	0.052724019328697636
YOL062C	0.052724019328697636
YOL063C	0.052724019328697636
YOL064C	-3.8620344158270767
YOL065C	0.052724019328697636
YOL067C	0.052724019328697636
YOL068C	0.052724019328697636
YOL070C	0.052724019328697636
YOL071W	0.052724019328697636
YOL072W	-3.8620344158270767
YOL075C	0.052724019328697636
YOL076W	0.052724019328697636
YOL079W	0.052724019328697636
YOL080C	0.052724019328697636
YOL081W	0.052724019328697636
YOL082W	0.052724019328697636
YOL083W	0.052724019328697636
YOL084W	0.052724019328697636
YOL085C	0.052724019328697636
YPL274W	0.052724019328697636
YPL273W	0.052724019328697636
YPL272C	0.052724019328697636
YPL271W	-3.8620344158270767
YPL270W	0.052724019328697636
YPL269W	0.052724019328697636
YPL267W	0.052724019328697636
YPL265W	0.052724019328697636
YPL264C	0.052724019328697636
YPL263C	0.052724019328697636
YPL262W	0.052724019328697636
YPL260W	0.052724019328697636
YPL261C	0.052724019328697636
YPL259C	-3.8620344158270767
YPL258C	0.052724019328697636
YPL257W	0.052724019328697636
YPL256C	0.052724019328697636
YPL254W	0.052724019328697636
YPL253C	0.052724019328697636
YPL250C	0.052724019328697636
YPL249C	0.052724019328697636
YPL248C	0.052724019328697636
YPL247C	0.052724019328697636
YPL246C	0.052724019328697636
YPL245W	0.052724019328697636
YPL244C	0.052724019328697636
YPL241C	0.052724019328697636
YPL240C	0.052724019328697636
YPL239W	0.052724019328697636
YPL236C	0.052724019328697636
YPL234C	0.052724019328697636
YPL232W	0.052724019328697636
YPL230W	0.052724019328697636
YPL229W	0.052724019328697636
YPL227C	0.052724019328697636
YPL226W	0.052724019328697636
YPL225W	0.052724019328697636
YPL223C	0.052724019328697636
YPL222W	0.052724019328697636
YPL221W	0.052724019328697636
YPL220W	0.052724019328697636
YPL219W	0.052724019328697636
YPL216W	0.052724019328697636
YPL215W	0.052724019328697636
YPL214C	0.052724019328697636
YPL213W	0.052724019328697636
YPL212C	0.052724019328697636
YPL208W	0.052724019328697636
YPL207W	0.052724019328697636
YPL206C	0.052724019328697636
YPL205C	0.052724019328697636
YPL203W	0.052724019328697636
YPL202C	0.052724019328697636
YPL201C	0.052724019328697636
YPL200W	0.052724019328697636
YPL199C	0.052724019328697636
YPL198W	0.052724019328697636
YPL197C	0.052724019328697636
YPL196W	0.052724019328697636
YPL195W	0.052724019328697636
YPL194W	0.052724019328697636
YPL193W	0.052724019328697636
YPL192C	0.052724019328697636
YPL191C	0.052724019328697636
YPL189W	0.052724019328697636
YPL188W	0.052724019328697636
YPL187W	0.052724019328697636
YPL185W	0.052724019328697636
YPL186C	0.052724019328697636
YPL184C	0.052724019328697636
YPL181W	0.052724019328697636
YPL182C	0.052724019328697636
YPL180W	0.052724019328697636
YPL179W	0.052724019328697636
YPL178W	0.052724019328697636
YPL177C	0.052724019328697636
YPL176C	0.052724019328697636
YPL174C	0.052724019328697636
YPL173W	0.052724019328697636
YPL172C	0.052724019328697636
YPL171C	0.052724019328697636
YPL170W	0.052724019328697636
YPL168W	0.052724019328697636
YPL167C	0.052724019328697636
YPL166W	0.052724019328697636
YPL165C	0.052724019328697636
YPL164C	0.052724019328697636
YPL163C	0.052724019328697636
YPL162C	0.052724019328697636
YPL161C	0.052724019328697636
YPL159C	0.052724019328697636
YPL157W	0.052724019328697636
YPL156C	0.052724019328697636
YPL155C	0.052724019328697636
YPL154C	0.052724019328697636
YPL152W	0.052724019328697636
YPL150W	0.052724019328697636
YPL149W	0.052724019328697636
YPL147W	0.052724019328697636
YPL145C	0.052724019328697636
YPL144W	0.052724019328697636
YPL141C	0.052724019328697636
YPL140C	0.052724019328697636
YPL139C	0.052724019328697636
YPL138C	0.052724019328697636
YPL136W	0.052724019328697636
YPL135W	0.052724019328697636
YPL133C	0.052724019328697636
YPL130W	0.052724019328697636
YPL129W	-5.166953894212335
YPL127C	0.052724019328697636
YPL125W	0.052724019328697636
YPL123C	0.052724019328697636
YPL121C	0.052724019328697636
YPL120W	0.052724019328697636
YPL119C	0.052724019328697636
YPL118W	0.052724019328697636
YPL116W	0.052724019328697636
YPL115C	0.052724019328697636
YPL114W	0.052724019328697636
YPL113C	0.052724019328697636
YPL112C	0.052724019328697636
YPL111W	0.052724019328697636
YPL110C	0.052724019328697636
YPL109C	0.052724019328697636
YPL108W	0.052724019328697636
YPL107W	0.052724019328697636
YPL106C	0.052724019328697636
YPL105C	0.052724019328697636
YPL104W	0.052724019328697636
YPL103C	0.052724019328697636
YPL101W	0.052724019328697636
YPL102C	0.052724019328697636
YPL100W	0.052724019328697636
YPL099C	0.052724019328697636
YPL098C	0.052724019328697636
YPL097W	-2.5571149374418187
YPL096W	0.052724019328697636
YPL095C	0.052724019328697636
YPL092W	0.052724019328697636
YEL001C	0.052724019328697636
YEL003W	0.052724019328697636
YEL004W	0.052724019328697636
YEL005C	0.052724019328697636
YEL006W	0.052724019328697636
YEL007W	0.052724019328697636
YEL008W	0.052724019328697636
YEL009C	0.052724019328697636
YEL010W	0.052724019328697636
YEL013W	0.052724019328697636
YEL014C	0.052724019328697636
YEL015W	0.052724019328697636
YEL016C	0.052724019328697636
YEL017C-A	0.052724019328697636
YEL017W	0.052724019328697636
YEL018W	0.052724019328697636
YEL020C	0.052724019328697636
YEL023C	0.052724019328697636
YEL024W	0.052724019328697636
YEL025C	0.052724019328697636
YEL027W	0.052724019328697636
YEL028W	0.052724019328697636
YEL029C	-3.8620344158270767
YEL030W	0.052724019328697636
YEL031W	-3.8620344158270767
YEL033W	0.052724019328697636
YEL036C	-3.8620344158270767
YEL037C	0.052724019328697636
YEL038W	0.052724019328697636
YEL039C	0.052724019328697636
YEL040W	0.052724019328697636
YEL041W	0.052724019328697636
YEL042W	0.052724019328697636
YEL043W	0.052724019328697636
YEL044W	-2.5571149374418187
YEL045C	0.052724019328697636
YEL046C	-5.166953894212335
YEL047C	0.052724019328697636
YEL048C	0.052724019328697636
YEL049W	0.052724019328697636
YEL050C	-3.8620344158270767
YEL051W	0.052724019328697636
YEL052W	0.052724019328697636
YEL053C	0.052724019328697636
YEL054C	0.052724019328697636
YEL056W	0.052724019328697636
YEL057C	0.052724019328697636
YEL059W	0.052724019328697636
YEL060C	0.052724019328697636
YEL061C	0.052724019328697636
YEL062W	0.052724019328697636
YEL063C	0.052724019328697636
YEL064C	0.052724019328697636
YEL065W	0.052724019328697636
YEL066W	0.052724019328697636
YEL067C	0.052724019328697636
YEL068C	0.052724019328697636
YEL071W	0.052724019328697636
YEL072W	0.052724019328697636
YER001W	0.052724019328697636
YER002W	0.052724019328697636
YER004W	0.052724019328697636
YER005W	0.052724019328697636
YER007C-A	0.052724019328697636
YER007W	0.052724019328697636
YER010C	0.052724019328697636
YER011W	0.052724019328697636
YER014C-A	-3.8620344158270767
YER016W	0.052724019328697636
YER017C	-3.8620344158270767
YER019W	0.052724019328697636
YER019C-A	0.052724019328697636
YER020W	0.052724019328697636
YER024W	0.052724019328697636
YER030W	0.052724019328697636
YER032W	0.052724019328697636
YER033C	0.052724019328697636
YER034W	0.052724019328697636
YER035W	0.052724019328697636
YER038W-A	0.052724019328697636
YER039C	0.052724019328697636
YER040W	0.052724019328697636
YER041W	0.052724019328697636
YER042W	0.052724019328697636
YER044C-A	0.052724019328697636
YER045C	0.052724019328697636
YER046W-A	0.052724019328697636
YER047C	0.052724019328697636
YER048C	0.052724019328697636
YER049W	0.052724019328697636
YER050C	0.052724019328697636
YER051W	0.052724019328697636
YER052C	0.052724019328697636
YER053C	0.052724019328697636
YER054C	0.052724019328697636
YER056C	0.052724019328697636
YER056C-A	0.052724019328697636
YER057C	0.052724019328697636
YER058W	0.052724019328697636
YER059W	0.052724019328697636
YER060W	0.052724019328697636
YER060W-A	0.052724019328697636
YER061C	0.052724019328697636
YER062C	0.052724019328697636
YER065C	0.052724019328697636
YER066C-A	0.052724019328697636
YER067W	0.052724019328697636
YER067C-A	0.052724019328697636
YER068W	0.052724019328697636
YER068C-A	0.052724019328697636
YER069W	0.052724019328697636
YER070W	-3.8620344158270767
YER071C	0.052724019328697636
YER072W	0.052724019328697636
YER073W	0.052724019328697636
YER074W	0.052724019328697636
YER075C	0.052724019328697636
YER079W	0.052724019328697636
YER080W	0.052724019328697636
YER081W	0.052724019328697636
YER083C	-3.8620344158270767
YER084W	0.052724019328697636
YER085C	0.052724019328697636
YER086W	0.052724019328697636
YER087C-B	0.052724019328697636
YHL047C	0.052724019328697636
YHL046C	0.052724019328697636
YHL045W	0.052724019328697636
YHL044W	0.052724019328697636
YHL043W	0.052724019328697636
YHL042W	0.052724019328697636
YHL041W	0.052724019328697636
YHL040C	0.052724019328697636
YHL038C	0.052724019328697636
YHL037C	0.052724019328697636
YHL036W	0.052724019328697636
YHL035C	0.052724019328697636
YHL034C	0.052724019328697636
YHL033C	0.052724019328697636
YHL032C	0.052724019328697636
YHL031C	0.052724019328697636
YHL030W	0.052724019328697636
YHL029C	0.052724019328697636
YHL028W	0.052724019328697636
YHL027W	0.052724019328697636
YHL026C	0.052724019328697636
YHL023C	0.052724019328697636
YHL022C	0.052724019328697636
YHL021C	0.052724019328697636
YHL020C	0.052724019328697636
YHL019C	0.052724019328697636
YHL017W	0.052724019328697636
YHL016C	0.052724019328697636
YHL014C	0.052724019328697636
YHL013C	0.052724019328697636
YHL012W	0.052724019328697636
YHL010C	0.052724019328697636
YHL009C	0.052724019328697636
YHL008C	0.052724019328697636
YHL007C	0.052724019328697636
YHL006C	0.052724019328697636
YHL005C	0.052724019328697636
YHL003C	0.052724019328697636
YHR001W-A	0.052724019328697636
YHR010W	-5.166953894212335
YHR011W	-2.5571149374418187
YHR012W	0.052724019328697636
YHR013C	0.052724019328697636
YHR014W	0.052724019328697636
YHR015W	0.052724019328697636
YHR018C	0.052724019328697636
YHR021C	0.052724019328697636
YHR022C	0.052724019328697636
YHR028C	0.052724019328697636
YHR029C	0.052724019328697636
YHR030C	0.052724019328697636
YHR031C	0.052724019328697636
YHR033W	0.052724019328697636
YHR034C	0.052724019328697636
YHR035W	0.052724019328697636
YHR037W	0.052724019328697636
YHR038W	0.052724019328697636
YHR039C	0.052724019328697636
YHR044C	0.052724019328697636
YHR046C	0.052724019328697636
YHR047C	0.052724019328697636
YHR048W	0.052724019328697636
YHR049W	0.052724019328697636
YHR049C-A	0.052724019328697636
YHR050W	0.052724019328697636
YHR051W	0.052724019328697636
YHR057C	0.052724019328697636
YHR060W	0.052724019328697636
YHR061C	0.052724019328697636
YHR066W	0.052724019328697636
YHR073W	0.052724019328697636
YHR075C	0.052724019328697636
YHR076W	0.052724019328697636
YHR077C	0.052724019328697636
YHR078W	0.052724019328697636
YHR079C	0.052724019328697636
YHR080C	0.052724019328697636
YHR081W	0.052724019328697636
YHR082C	0.052724019328697636
YHR086W	0.052724019328697636
YHR087W	0.052724019328697636
YHR091C	0.052724019328697636
YHR092C	0.052724019328697636
YHR093W	0.052724019328697636
YHR094C	0.052724019328697636
YHR095W	0.052724019328697636
YHR096C	0.052724019328697636
YHR097C	0.052724019328697636
YHR100C	0.052724019328697636
YHR103W	0.052724019328697636
YHR104W	0.052724019328697636
YHR105W	0.052724019328697636
YHR106W	0.052724019328697636
YHR108W	0.052724019328697636
YHR109W	0.052724019328697636
YHR110W	0.052724019328697636
YHR111W	0.052724019328697636
YHR112C	0.052724019328697636
YHR113W	0.052724019328697636
YHR114W	0.052724019328697636
YHR115C	0.052724019328697636
YHR116W	0.052724019328697636
YHR117W	0.052724019328697636
YHR120W	0.052724019328697636
YHR121W	0.052724019328697636
YHR123W	0.052724019328697636
YHR124W	0.052724019328697636
YHR125W	0.052724019328697636
YHR126C	0.052724019328697636
YHR129C	0.052724019328697636
YHR130C	0.052724019328697636
YHR132C	0.052724019328697636
YHR133C	0.052724019328697636
YHR134W	0.052724019328697636
YHR135C	0.052724019328697636
YHR136C	0.052724019328697636
YHR137W	0.052724019328697636
YHR138C	0.052724019328697636
YHR139C	0.052724019328697636
YHR139C-A	0.052724019328697636
YIL006W	0.052724019328697636
YIL007C	0.052724019328697636
YIL008W	0.052724019328697636
YIL009W	0.052724019328697636
YIL010W	0.052724019328697636
YIL014C-A	0.052724019328697636
YIL018W	0.052724019328697636
YIL038C	0.052724019328697636
YIL042C	0.052724019328697636
YIL047C	0.052724019328697636
YIL052C	0.052724019328697636
YIL054W	0.052724019328697636
YIL055C	0.052724019328697636
YIL056W	0.052724019328697636
YIL059C	0.052724019328697636
YIL060W	0.052724019328697636
YIL066C	0.052724019328697636
YIL067C	0.052724019328697636
YIL069C	0.052724019328697636
YIL070C	0.052724019328697636
YIL071C	0.052724019328697636
YIL074C	0.052724019328697636
YIL085C	0.052724019328697636
YIL089W	0.052724019328697636
YIL092W	0.052724019328697636
YIL094C	0.052724019328697636
YIL001W	0.052724019328697636
YIL002C	0.052724019328697636
YIL005W	0.052724019328697636
YIL011W	0.052724019328697636
YIL012W	0.052724019328697636
YIL013C	0.052724019328697636
YIL014W	0.052724019328697636
YIL015W	0.052724019328697636
YIL016W	0.052724019328697636
YIL017C	0.052724019328697636
YIL020C	0.052724019328697636
YIL023C	0.052724019328697636
YIL024C	0.052724019328697636
YIL025C	0.052724019328697636
YIL027C	0.052724019328697636
YIL028W	0.052724019328697636
YIL029C	0.052724019328697636
YIL032C	0.052724019328697636
YIL034C	0.052724019328697636
YIL035C	0.052724019328697636
YIL036W	0.052724019328697636
YIL037C	0.052724019328697636
YIL039W	0.052724019328697636
YIL040W	0.052724019328697636
YIL041W	0.052724019328697636
YIL043C	0.052724019328697636
YIL044C	0.052724019328697636
YIL045W	0.052724019328697636
YIL049W	0.052724019328697636
YIL050W	0.052724019328697636
YIL053W	0.052724019328697636
YIL057C	0.052724019328697636
YIL064W	0.052724019328697636
YIL065C	0.052724019328697636
YIL072W	0.052724019328697636
YIL073C	0.052724019328697636
YIL076W	0.052724019328697636
YIL077C	0.052724019328697636
YIL079C	0.052724019328697636
YIL084C	0.052724019328697636
YIL086C	0.052724019328697636
YIL087C	0.052724019328697636
YIL088C	0.052724019328697636
YIL090W	0.052724019328697636
YIL093C	0.052724019328697636
YIL095W	0.052724019328697636
YIL096C	0.052724019328697636
YIL097W	0.052724019328697636
YIL098C	0.052724019328697636
YIL099W	0.052724019328697636
YIL100W	0.052724019328697636
YIL101C	0.052724019328697636
YIL102C	0.052724019328697636
YIL103W	0.052724019328697636
YIL105C	0.052724019328697636
YIL107C	0.052724019328697636
YIL108W	0.052724019328697636
YIL110W	0.052724019328697636
YIL111W	0.052724019328697636
YIL112W	0.052724019328697636
YIL113W	0.052724019328697636
YIL114C	0.052724019328697636
YIL116W	0.052724019328697636
YIL117C	0.052724019328697636
YIL119C	0.052724019328697636
YIL120W	0.052724019328697636
YIL121W	0.052724019328697636
YIL122W	0.052724019328697636
YIL123W	0.052724019328697636
YIL124W	0.052724019328697636
YIL125W	0.052724019328697636
YIL128W	0.052724019328697636
YIL130W	0.052724019328697636
YIL131C	0.052724019328697636
YIL132C	0.052724019328697636
YIL133C	0.052724019328697636
YIL135C	0.052724019328697636
YIL136W	0.052724019328697636
YIL137C	0.052724019328697636
YIL138C	0.052724019328697636
YIL139C	0.052724019328697636
YIL140W	0.052724019328697636
YIL141W	0.052724019328697636
YIL145C	0.052724019328697636
YIL146C	0.052724019328697636
YIL148W	0.052724019328697636
YIL149C	0.052724019328697636
YIL152W	0.052724019328697636
YIL153W	0.052724019328697636
YIL154C	-5.166953894212335
YIL155C	0.052724019328697636
YIL156W	0.052724019328697636
YIL157C	0.052724019328697636
YIL158W	0.052724019328697636
YIL159W	0.052724019328697636
YIL160C	0.052724019328697636
YIL161W	0.052724019328697636
YIL162W	0.052724019328697636
YIL163C	0.052724019328697636
YIL164C	0.052724019328697636
YIL165C	0.052724019328697636
YIL166C	0.052724019328697636
YIL173W	0.052724019328697636
YIR001C	0.052724019328697636
YIR002C	0.052724019328697636
YIR003W	0.052724019328697636
YIR004W	0.052724019328697636
YIR005W	0.052724019328697636
YIR007W	0.052724019328697636
YIR009W	0.052724019328697636
YIR013C	0.052724019328697636
YIR014W	0.052724019328697636
YIR016W	0.052724019328697636
YAL064C-A	0.052724019328697636
YBL091C-A	0.052724019328697636
YBR269C	0.052724019328697636
YBR271W	0.052724019328697636
YBR273C	0.052724019328697636
YBR274W	0.052724019328697636
YBR277C	0.052724019328697636
YBR278W	0.052724019328697636
YBR279W	0.052724019328697636
YBR281C	0.052724019328697636
YBR282W	0.052724019328697636
YBR283C	0.052724019328697636
YBR284W	0.052724019328697636
YBR285W	0.052724019328697636
YBR286W	0.052724019328697636
YBR290W	0.052724019328697636
YBR291C	0.052724019328697636
YBR292C	0.052724019328697636
YBR293W	0.052724019328697636
YBR295W	0.052724019328697636
YBR296C	0.052724019328697636
YBR297W	0.052724019328697636
YBR298C	0.052724019328697636
YBR300C	0.052724019328697636
YCL001W-A	0.052724019328697636
YCR020W-B	-5.166953894212335
YCR024C	0.052724019328697636
YCR024C-A	0.052724019328697636
YCR025C	0.052724019328697636
YCR026C	0.052724019328697636
YCR027C	0.052724019328697636
YCR028C	0.052724019328697636
YCR031C	0.052724019328697636
YCR034W	0.052724019328697636
YCR036W	0.052724019328697636
YCR037C	0.052724019328697636
YCR043C	0.052724019328697636
YCR044C	0.052724019328697636
YCR045C	0.052724019328697636
YCR049C	0.052724019328697636
YCR050C	0.052724019328697636
YCR051W	0.052724019328697636
YCR059C	0.052724019328697636
YCR061W	0.052724019328697636
YCR063W	-3.8620344158270767
YCR065W	0.052724019328697636
YCR066W	0.052724019328697636
YCR068W	0.052724019328697636
YCR071C	0.052724019328697636
YCR073W-A	0.052724019328697636
YCR076C	0.052724019328697636
YCR077C	-3.8620344158270767
YCR079W	0.052724019328697636
YCR081W	-3.8620344158270767
YCR082W	0.052724019328697636
YCR085W	0.052724019328697636
YCR086W	0.052724019328697636
YCR087C-A	0.052724019328697636
YCR087W	0.052724019328697636
YEL012W	0.052724019328697636
YER031C	0.052724019328697636
YER046W	0.052724019328697636
YER063W	0.052724019328697636
YER066W	0.052724019328697636
YGR188C	0.052724019328697636
YGR201C	0.052724019328697636
YGR204W	0.052724019328697636
YHL002W	0.052724019328697636
YHL011C	0.052724019328697636
YHL039W	0.052724019328697636
YHR003C	0.052724019328697636
YHR004C	0.052724019328697636
YHR005C	0.052724019328697636
YHR006W	0.052724019328697636
YHR008C	0.052724019328697636
YHR009C	0.052724019328697636
YHR025W	0.052724019328697636
YHR026W	0.052724019328697636
YHR041C	-3.8620344158270767
YHR059W	0.052724019328697636
YHR067W	0.052724019328697636
YHR127W	0.052724019328697636
YHR131C	0.052724019328697636
YHR180W	0.052724019328697636
YHR185C	0.052724019328697636
YHR194W	0.052724019328697636
YLL007C	0.052724019328697636
YMR154C	0.052724019328697636
YNL274C	0.052724019328697636
YOL141W	0.052724019328697636
YOL143C	-3.8620344158270767
YOL150C	0.052724019328697636
YOL158C	0.052724019328697636
YOL159C	0.052724019328697636
YOL160W	0.052724019328697636
YOL162W	0.052724019328697636
YOL163W	0.052724019328697636
YOR008C-A	0.052724019328697636
YBR191W	0.052724019328697636
YCL035C	0.052724019328697636
YDR071C	0.052724019328697636
YDR074W	0.052724019328697636
YER027C	0.052724019328697636
YER037W	0.052724019328697636
YGR155W	-2.5571149374418187
YLR192C	0.052724019328697636
YLR237W	0.052724019328697636
YLR246W	0.052724019328697636
YLR334C	0.052724019328697636
YLR346C	0.052724019328697636
YLR358C	0.052724019328697636
YLR361C	0.052724019328697636
YLR370C	-5.166953894212335
YLR382C	0.052724019328697636
YLR394W	0.052724019328697636
YLR406C	0.052724019328697636
YML022W	0.052724019328697636
YML027W	0.052724019328697636
YML036W	0.052724019328697636
YML038C	0.052724019328697636
YML041C	0.052724019328697636
YML042W	0.052724019328697636
YML047C	0.052724019328697636
YML075C	0.052724019328697636
YML076C	0.052724019328697636
YML086C	0.052724019328697636
YMR048W	0.052724019328697636
YMR135W-A	0.052724019328697636
YMR137C	0.052724019328697636
YMR138W	0.052724019328697636
YMR139W	0.052724019328697636
YMR160W	0.052724019328697636
YMR173W	0.052724019328697636
YOR298C-A	0.052724019328697636
YOR364W	0.052724019328697636
YPL148C	0.052724019328697636
YPL183C	0.052724019328697636
YPL183W-A	0.052724019328697636
YPL224C	0.052724019328697636
YAL012W	0.052724019328697636
YAL016W	0.052724019328697636
YAL047C	-5.166953894212335
YAL054C	0.052724019328697636
YAL056C-A	0.052724019328697636
YAR050W	0.052724019328697636
YCL022C	0.052724019328697636
YCL023C	0.052724019328697636
YCL038C	0.052724019328697636
YCL058C	0.052724019328697636
YCL076W	0.052724019328697636
YGL199C	0.052724019328697636
YGL214W	0.052724019328697636
YGL217C	0.052724019328697636
YGL218W	0.052724019328697636
YGL235W	0.052724019328697636
YGR011W	0.052724019328697636
YGR018C	0.052724019328697636
YGR022C	0.052724019328697636
YGR025W	0.052724019328697636
YJR069C	0.052724019328697636
YJR070C	0.052724019328697636
YJR074W	0.052724019328697636
YJR077C	0.052724019328697636
YJR080C	0.052724019328697636
YJR084W	0.052724019328697636
YJR087W	0.052724019328697636
YJR090C	-3.8620344158270767
YJR091C	0.052724019328697636
YJR094C	0.052724019328697636
YJR094W-A	0.052724019328697636
YJR095W	0.052724019328697636
YJR096W	0.052724019328697636
YJR097W	0.052724019328697636
YJR098C	0.052724019328697636
YJR099W	0.052724019328697636
YJR100C	0.052724019328697636
YJR104C	0.052724019328697636
YJR106W	0.052724019328697636
YJR107W	0.052724019328697636
YJR109C	0.052724019328697636
YJR113C	-3.8620344158270767
YJR116W	0.052724019328697636
YJR117W	0.052724019328697636
YJR118C	-3.8620344158270767
YJR119C	0.052724019328697636
YJR120W	0.052724019328697636
YJR121W	0.052724019328697636
YJR122W	0.052724019328697636
YJR124C	0.052724019328697636
YJR125C	0.052724019328697636
YJR126C	0.052724019328697636
YJR131W	0.052724019328697636
YJR133W	0.052724019328697636
YJR134C	0.052724019328697636
YJR139C	0.052724019328697636
YJR140C	0.052724019328697636
YJR142W	0.052724019328697636
YJR144W	0.052724019328697636
YJR145C	0.052724019328697636
YJR148W	0.052724019328697636
YJR150C	0.052724019328697636
YJR153W	0.052724019328697636
YKL005C	0.052724019328697636
YKL030W	0.052724019328697636
YLR146C	0.052724019328697636
YLR286C	0.052724019328697636
YLR343W	0.052724019328697636
YML067C	0.052724019328697636
YML068W	0.052724019328697636
YML072C	0.052724019328697636
YMR136W	0.052724019328697636
YMR172W	0.052724019328697636
YJL003W	0.052724019328697636
YJL004C	0.052724019328697636
YJL006C	-3.8620344158270767
YJL007C	0.052724019328697636
YJL012C	0.052724019328697636
YJL013C	0.052724019328697636
YJL016W	0.052724019328697636
YJL020C	0.052724019328697636
YJL022W	0.052724019328697636
YJL023C	0.052724019328697636
YJL024C	0.052724019328697636
YJL027C	0.052724019328697636
YJL028W	0.052724019328697636
YJL029C	0.052724019328697636
YJR001W	0.052724019328697636
YJR004C	0.052724019328697636
YJR005W	0.052724019328697636
YJR008W	0.052724019328697636
YJR009C	0.052724019328697636
YJR010C-A	0.052724019328697636
YJR010W	0.052724019328697636
YJR011C	0.052724019328697636
YJR014W	0.052724019328697636
YJR015W	0.052724019328697636
YJR018W	0.052724019328697636
YJR019C	0.052724019328697636
YJR020W	0.052724019328697636
YJR021C	0.052724019328697636
YJR024C	0.052724019328697636
YJR025C	0.052724019328697636
YJR030C	0.052724019328697636
YJR031C	0.052724019328697636
YJR032W	0.052724019328697636
YJR033C	0.052724019328697636
YJR034W	0.052724019328697636
YJR035W	0.052724019328697636
YJR036C	0.052724019328697636
YJR037W	0.052724019328697636
YJR038C	0.052724019328697636
YJR039W	0.052724019328697636
YJR040W	0.052724019328697636
YJR043C	0.052724019328697636
YJR044C	0.052724019328697636
YJR047C	0.052724019328697636
YJR048W	0.052724019328697636
YJR049C	0.052724019328697636
YJR050W	0.052724019328697636
YJR051W	0.052724019328697636
YJR052W	0.052724019328697636
YJR053W	0.052724019328697636
YJR054W	0.052724019328697636
YJR055W	0.052724019328697636
YJR056C	0.052724019328697636
YJR058C	0.052724019328697636
YJR059W	11.796999324796023
YJR060W	0.052724019328697636
YJR061W	0.052724019328697636
YJR062C	0.052724019328697636
YJR063W	0.052724019328697636
YJR066W	0.052724019328697636
YBR189W	0.052724019328697636
YCR095C	0.052724019328697636
YCR102W-A	0.052724019328697636
YDL133C-A	0.052724019328697636
YDR058C	0.052724019328697636
YDR174W	0.052724019328697636
YDR202C	0.052724019328697636
YDR205W	0.052724019328697636
YDR445C	0.052724019328697636
YDR537C	0.052724019328697636
YFR039C	0.052724019328697636
YGL219C	0.052724019328697636
YGR028W	0.052724019328697636
YGR032W	0.052724019328697636
YGR038W	0.052724019328697636
YGR040W	0.052724019328697636
YGR050C	0.052724019328697636
YGR053C	0.052724019328697636
YGR063C	0.052724019328697636
YGR086C	0.052724019328697636
YGR089W	0.052724019328697636
YGR092W	0.052724019328697636
YGR093W	0.052724019328697636
YGR106C	0.052724019328697636
YGR110W	0.052724019328697636
YGR117C	0.052724019328697636
YGR238C	0.052724019328697636
YGR239C	0.052724019328697636
YGR248W	0.052724019328697636
YGR250C	0.052724019328697636
YJL132W	0.052724019328697636
YJL136C	0.052724019328697636
YJL137C	0.052724019328697636
YJL141C	0.052724019328697636
YJL160C	0.052724019328697636
YJL175W	0.052724019328697636
YJL177W	0.052724019328697636
YJL184W	-2.5571149374418187
YJL213W	0.052724019328697636
YKL096W-A	0.052724019328697636
YKL115C	0.052724019328697636
YKL139W	-5.166953894212335
YKL194C	0.052724019328697636
YKL201C	0.052724019328697636
YKL202W	0.052724019328697636
YKL204W	-3.8620344158270767
YKL215C	0.052724019328697636
YKL220C	0.052724019328697636
YKR010C	0.052724019328697636
YKR019C	0.052724019328697636
YKR023W	0.052724019328697636
YKR027W	0.052724019328697636
YKR028W	0.052724019328697636
YKR029C	0.052724019328697636
YKR034W	0.052724019328697636
YKR036C	0.052724019328697636
YKR039W	0.052724019328697636
YKR040C	0.052724019328697636
YKR041W	0.052724019328697636
YKR046C	0.052724019328697636
YKR053C	0.052724019328697636
YFL012W-A	0.052724019328697636
YFL014W	0.052724019328697636
YFL019C	0.052724019328697636
YFL042C	0.052724019328697636
YFR019W	-5.166953894212335
YFR024C-A	0.052724019328697636
