Line,Ca44,Cd111,Co59,Cu65,Fe57,K39,Mg25,Mn55,Mo95,Na23,Ni60,P31,S34,Zn66
YBR162C_ko,0.088536346,0.12986162,0.010006042,0.059565599,0.222179448,-0.001945538,0.024086842,0.139333973,0.307597166,-0.204321525,0.091365248,0.031830699,0.039517124,0.059671317
YBR162W-A_ko,-0.048279383,-0.021907206,-0.033709626,0.041626452,0.128483255,-0.04559313,-0.002404623,0.062443615,-0.103483277,0.203357885,-0.015674859,-0.021703607,0.000563689,-0.011006488
YBR163W_ko,-0.061576039,-0.022160377,0.043558157,0.050011646,0.165516001,-0.135873097,0.030172649,-0.134369558,-0.332906262,-0.216668718,0.013743912,-0.009179403,0.109656919,0.005252754
YBR164C_ko,0.01748564,0.0351675,0.010087771,0.104508137,0.085048461,-0.058392775,0.004061106,-0.05481041,-0.209346746,-0.118235683,0.007555421,-0.022546701,-0.005463209,-0.001414313
YBR165W_ko,-0.052205317,-0.068398434,-0.034685498,0.031577935,0.092613135,0.004910864,-0.012974875,-0.036309991,-0.204387684,0.028469343,-0.04107228,-0.04046727,-0.012329363,-0.025358232
YBR166C_ko,-0.060171107,-0.018508613,-0.015855603,0.059895852,0.077612331,0.021490865,0.01591226,-0.035690204,-0.249616505,0.021389908,-0.001076055,-0.016048448,-0.020215332,-0.012584165
YBR168W_ko,-0.105223715,-0.001065199,0.013746459,-0.026607199,-0.064608698,0.108107279,-0.025536766,-0.092989215,-0.028650476,-0.086370364,0.058440693,-0.013895225,-0.045220253,-0.028354651
YBR169C_ko,0.144602542,-0.015068295,-0.037532434,-0.02137698,0.12653869,-0.006002663,-0.021946139,-0.021786702,-0.030483602,-0.120263308,0.054815296,-0.034670644,-0.037002132,-0.052320809
YBR170C_ko,-0.068471048,-0.037489802,-0.017717562,0.052823272,0.108794803,0.048182406,-0.015589204,0.011517986,-0.11685637,-0.02358824,-0.043123104,-0.038449568,-0.026203587,-0.020177518
YBR171W_ko,-0.06809088,-0.011746047,-0.017533872,0.036388421,0.086451975,0.132707043,-0.012300197,0.317532758,-0.167066552,0.174620917,-0.049358982,-0.004553571,-0.004284007,-0.013685195
YBR172C_ko,-0.051314266,-0.004841572,0.020932539,0.044956014,0.152731183,0.076276517,0.023942926,0.017387453,-0.013077842,0.04266799,0.000205465,0.032856825,0.020684171,-0.004800792
YBR173C_ko,-0.062193642,0.06754355,0.039105464,0.015324573,-0.000958307,-0.043322371,0.00981049,-0.030874917,-0.014167159,-0.015278831,0.140827952,0.019044905,0.078930435,-0.009284866
YBR174C_ko,-0.111996522,-0.107951158,-0.061399763,0.023160799,0.021713519,0.030943642,-0.073398206,-0.017808449,0.180204688,0.11245974,-0.071116943,-0.045352983,-0.013806091,-0.016437428
YBR175W_ko,-0.116107022,-0.081581985,-0.019853862,0.023971343,0.10135414,0.067521219,-0.051698356,0.000433812,0.167168713,0.10555062,-0.054890276,-0.018887665,0.046821061,0.00776904
YBR176W_ko,-0.007238313,-0.04908816,-0.017734262,-0.001426506,0.017189843,0.050367765,-0.079209342,0.017832753,0.105379666,0.008707722,-0.019066156,-0.042125843,-0.031605352,-0.004071042
YBR177C_ko,0.025204258,-0.029561567,-0.003140638,0.046177277,0.03508049,0.028970272,-0.067229149,0.011724195,0.0830887,0.055186381,0.026585457,-0.036468918,-0.034129426,-0.009794167
YBR178W_ko,0.02021238,-0.032435374,-0.00063505,0.008314139,0.050361042,0.006521872,-0.075929277,0.012408067,0.093337014,0.033448682,-0.0127631,-0.037491045,-0.015635964,-0.016247616
YBR179C_ko,-0.102359085,-0.014585119,0.0585434,-0.020071712,0.003470925,-0.161498387,-0.02948405,-0.13654799,.,-0.029590331,0.070618044,-0.026325292,0.023666326,-0.034096078
YBR180W_ko,-0.01049735,-0.032913257,0.001888568,0.007594256,0.050149089,0.017932229,-0.055281096,0.006659196,0.060872755,0.074477467,0.027640946,-0.026288719,-0.001207396,-0.01706328
YBR181C_ko,0.067224333,-0.029419833,-0.01189849,0.020595835,0.000798329,0.091830112,-0.077182089,0.025212737,0.12245554,0.00894236,-0.136029595,-0.042175103,-0.025043269,-0.021253363
YBR182C_ko,0.020398164,-0.032546006,0.002192294,0.016153828,0.000337994,0.095502828,-0.047226117,0.030435596,0.081472741,0.02415115,-0.073542607,-0.00435032,0.025576805,-0.019407721
YBR182C-A_ko,0.545594815,-0.037137871,0.006298125,0.184763867,0.020900579,0.088407505,0.01647713,0.041068322,0.058283611,0.032055755,0.075523352,-0.004552659,0.025435382,0.13536006
YBR183W_ko,0.032223737,-0.058213492,-0.033519797,-0.003619458,0.097280263,0.047010552,-0.078171663,-0.002180061,0.077757583,0.021242041,-0.027344454,-0.041130403,-0.011543938,-0.032630465
YBR184W_ko,0.226495135,0.248487776,0.047359078,0.043981408,-0.000123892,-0.00216514,-0.065865841,0.144211222,0.157743044,-0.088859725,0.127663638,-0.011822447,0.009294412,-0.000404406
YBR185C_ko,0.108290035,-0.008320292,0.0315664,0.087889309,0.007836426,-0.007040265,-0.0420856,-0.035254042,.,0.142750119,0.020431376,-0.006345126,0.020537784,0.014575006
YBR186W_ko,0.045306836,-0.047485086,-0.029643545,0.031849143,0.066645032,0.02124421,-0.094209314,-0.007819408,0.14441826,0.013255359,-0.079198885,-0.052867081,-0.021682274,-0.017795443
YBR187W_ko,-0.030928144,0.03691694,0.018023974,0.015842151,-0.002636057,0.020108535,-0.061538397,0.338493116,0.075379536,0.018602798,-0.017178644,-0.024818914,0.00276495,-0.012406141
YBR188C_ko,0.015569602,-0.023049476,0.009019111,0.034851318,0.057879484,0.078795102,-0.070774385,0.042243949,0.105015437,0.044994136,0.079468082,-0.020984364,0.011588712,0.00097962
YBR189W_ko,0.038983085,0.013171505,-0.00615045,0.027571775,0.089674739,0.234889632,0.028313762,0.160289283,-0.065620144,0.150456242,0.335696332,0.04652369,0.016363136,0.037256581
YBR191W_ko,-0.010048931,0.022575685,-0.123966568,0.030125876,-0.035270297,0.018592735,-0.125331816,0.104811411,-0.137655939,-0.037950657,-0.16907075,-0.072184019,-0.031678894,-0.006658883
YBR194W_ko,0.019043068,-0.034505778,0.077067717,0.025018276,.,0.086232471,0.055803511,-0.033235086,0.274331096,0.020667816,0.077717986,0.049228581,0.040107758,0.022522876
YBR195C_ko,-0.020182819,0.040343625,0.052097548,0.020294126,.,0.163913404,-0.002556591,0.075120885,0.176496634,0.049695071,0.050506954,0.033874561,0.030052789,0.01514095
YBR196C-A_ko,-0.425063315,-0.199276905,0.030637058,0.001396198,0.168764351,-0.129918137,0.001233019,-0.204598064,0.257557406,-0.196313153,0.072373623,-0.026954627,0.002119843,0.038321049
YBR196C-B_ko,-0.167391321,-0.021411796,0.000688193,-0.017708897,0.044234073,0.073262119,0.028589756,-0.028536237,0.086080209,-0.017170853,0.009803476,0.003151921,-0.011050814,0.005486489
YBR197C_ko,0.057174961,-0.053236043,-0.018737167,-0.001523917,.,0.051556632,-0.036592273,-0.014269705,0.158077338,-0.026301838,0.005632565,-0.031096826,-0.021625434,0.01951782
YBR199W_ko,-0.029129244,-0.024239762,0.006373771,0.014345789,.,0.040069638,-0.014396061,-0.027335345,0.104902686,0.019529931,0.013797333,-0.010879116,-0.000062699,0.005604656
YBR200W_ko,0.153318339,-0.190222568,-0.046612418,0.006360139,.,0.016754415,0.054965547,0.066710577,0.006409711,0.004636864,-0.016421489,0.063695668,0.047709907,0.036002558
YBR200W-A_ko,-0.262601714,-0.011847468,0.043903598,-0.009860548,0.10210525,0.076346269,0.018644776,0.04066117,0.066949116,-0.017731224,0.184308889,-0.011070417,0.010085359,-0.015296343
YBR201W_ko,0.02316346,-0.031647686,-0.012380762,0.007169794,-0.039292349,0.066904478,0.013369188,0.087310756,0.123039344,-0.005782197,-0.011466859,0.036789413,-0.001331781,0.02845083
YBR203W_ko,0.001783299,0.063219094,0.036115947,0.030786249,.,0.038497804,-0.00449353,0.076514024,0.086984625,-0.035801487,0.071993413,0.006093579,-0.024238086,-0.000377022
YBR204C_ko,-0.036644333,0.012096449,0.045082131,0.01713688,.,0.056348456,0.009012608,0.048451203,0.067202414,0.104558433,0.051977567,0.013485891,-0.009998088,0.002909893
YBR205W_ko,-0.010154281,-0.066765762,-0.018377212,1.65E-05,.,0.07586743,-0.00626755,0.007171652,0.098818164,0.009505422,-0.038320933,0.011866733,-0.004383353,0.021153583
YBR206W_ko,0.003032224,-0.048330086,-0.009626566,0.012379416,.,0.057504334,-0.015553224,0.006339522,0.085511094,0.008950998,-0.004434535,0.003481111,0.007280056,0.021718656
YBR207W_ko,-0.000706258,-0.027191235,0.0110967,0.010030585,.,0.039847486,-0.014172647,-0.015986811,0.106270236,-0.011430288,0.01647282,0.003795625,-0.007631295,0.023522485
YBR208C_ko,0.042424874,-0.071091201,-0.018095531,0.019830359,.,0.0790093,-0.003880038,0.022268116,0.114109885,0.049468254,-0.023543948,0.022357327,0.013904164,0.040637185
YBR209W_ko,-0.034850083,-0.060471388,0.025993901,0.008730751,0.33588693,0.204944879,0.013419428,0.019940477,-0.11663386,-0.124115862,-0.043280622,0.012949961,0.095249442,0.054467535
YBR210W_ko,-0.0305115,-0.03467184,-0.015384046,0.01048051,.,0.016670898,-0.033104934,-0.025548976,0.092562985,-0.025381467,-0.022744032,-0.017574859,-0.034309423,0.004989115
YBR212W_ko,-0.052072902,-0.010547342,-0.000217432,0.011137577,.,0.010212959,-0.011587822,0.004149098,0.083839139,0.1994532,-0.008175122,0.001315327,-0.029740413,-0.006037723
YBR213W_ko,-0.002522704,-0.040742406,-0.022440662,-0.009848636,.,0.225963272,-0.052564456,0.086294717,.,-0.144743332,-0.029989659,-0.004493622,-0.039129925,-0.014227406
YBR214W_ko,0.00281324,-0.016930807,0.017456736,0.0103228,.,0.125843106,0.017386736,0.051493512,0.119021382,-0.05607617,0.031290519,0.027331132,0.055383862,0.033008026
YBR215W_ko,-0.050785993,-0.038119998,0.021596375,-0.000076308,.,0.104629847,-0.018095594,0.007526733,0.078207653,0.000595139,-0.016223682,-0.001937029,0.004383307,0.03347733
YBR216C_ko,-0.013164304,-0.019226243,0.021409077,0.010194813,.,0.071665406,-0.030542898,0.045536754,0.10218143,0.028832662,0.073037607,-0.001063189,-0.003127522,0.040853126
YBR217W_ko,-0.007283014,-0.025901358,0.020068278,-0.023915542,.,-0.006654666,-0.012596476,-0.004261133,0.127355578,0.257470328,0.008232141,-0.012476931,-0.001537859,0.024885182
YBR218C_ko,-0.033586158,-0.032501218,0.009886634,0.007503271,.,0.049002002,-0.009247532,0.017161614,0.095055584,0.057497237,0.009312848,0.006155755,-0.01009291,0.010811329
YBR219C_ko,-0.05003836,-0.002864148,0.016812463,0.014166138,.,-0.016804867,-0.012425481,0.00506754,0.09367915,0.09084565,0.013115824,0.005266997,-0.012092293,-0.000603951
YBR220C_ko,-0.03174279,-0.033577678,0.007138249,0.005067532,.,0.017670428,-0.011243822,-0.027384863,0.093785301,0.070254205,0.009266539,0.006488719,-0.023006779,0.011434822
YBR221C_ko,-0.058962496,0.036279537,0.096341816,0.022345965,.,0.053579409,0.044716679,-0.115826187,.,0.028180832,0.070807777,0.034189567,0.049866676,0.000511135
YBR221W-A_ko,-0.386457243,-0.021743872,0.046543157,0.003707512,-0.012627014,0.249173746,0.065345087,-0.024112798,0.040748736,-0.045128429,0.114735877,-0.012424457,-0.029568264,-0.012910013
YBR222C_ko,-0.026128127,-0.063008588,-0.006263474,0.023948951,.,0.026901337,-0.04154438,0.008902277,.,0.058797274,-0.03833662,-0.044813827,-0.077420818,-0.009455948
YBR223C_ko,-0.029186322,-0.037195732,-0.014535549,0.01720913,.,0.00777686,-0.057018288,0.005809703,0.124574749,-0.006310442,-0.03499791,-0.060737549,-0.052972373,-0.006494595
YBR224W_ko,0.069014642,0.145160489,0.031024831,0.035508923,.,0.015081712,-0.031725897,0.158128498,0.111969867,-0.095031172,0.058221336,-0.026825884,-0.033814047,-0.000131309
YBR225W_ko,-0.030956261,-0.074477823,-0.055680769,0.061110906,.,-0.005149135,-0.095003779,-0.015026364,0.099877006,-0.015016247,.,-0.086690406,-0.088437368,0.004937528
YBR226C_ko,-0.015756123,-0.020671292,0.000845625,0.067648465,.,-0.005788362,-0.052636053,-0.01540405,0.117948753,-0.005546448,-0.003125906,-0.060944313,-0.079062363,0.008593542
YBR227C_ko,-0.014361287,0.041699379,0.041033189,0.066847688,.,-0.009727007,-0.027537829,-0.05397557,.,0.051938247,0.121236292,-0.030799975,-0.056641811,0.00302921
YBR228W_ko,-0.024935739,-0.059931784,0.00541714,0.035827458,.,0.048503242,-0.029377258,0.026942349,.,0.069548927,-0.012838661,-0.028710761,-0.066222534,-0.002970567
YBR229C_ko,-0.008446275,-0.051997739,-0.06293623,0.027286259,.,0.023885964,-0.072116783,0.049296813,.,-0.05189982,.,-0.062333035,-0.059886001,-0.00140655
YBR230C_ko,-0.007166663,-0.015894627,-0.00086137,0.009977148,.,0.00398732,-0.035339897,0.029758992,.,0.027591378,-0.025617186,-0.035142685,-0.06175373,0.005769565
YBR230W-A_ko,0.010426043,-0.033916437,-0.018585862,0.023899749,-0.035404209,-0.04504846,0.000449845,-0.021209927,0.089281713,-0.054521506,-0.022709217,-0.031372787,0.083305269,-0.018128021
YBR231C_ko,-0.046291878,-0.001854458,0.007984993,-0.015101522,.,0.10805148,0.054536647,-0.018702874,.,0.117928037,0.0046708,0.040863483,-0.0550631,0.023210711
YBR232C_ko,-0.002725603,-0.06046946,-0.017524282,0.007917601,-0.008280348,0.049362213,-0.020133104,-0.013487287,-0.076340389,0.056634884,-0.028852313,-0.044074773,-0.047248523,-0.003057973
YBR233W_ko,-0.016450278,-0.050794321,-0.035863397,0.01828353,.,0.009022305,-0.064059728,-0.007404692,.,0.012294658,-0.045086268,-0.055396044,-0.080642215,0.003874643
YBR235W_ko,0.029375825,-0.072821847,-0.055197425,6.93E-05,0.228480593,0.125216945,-0.0780294,-0.002299254,.,0.063399233,-0.048982817,-0.030081931,-0.068712189,-0.003804463
YBR238C_ko,-0.04988098,-0.083058786,-0.045937608,0.035116362,0.052008324,0.026858218,-0.052097248,0.003890961,0.118684122,0.034324391,.,-0.04408641,-0.055993547,0.024967793
YBR239C_ko,-0.018579255,-0.019308562,0.004294789,0.02039173,.,-0.003196083,-0.038671074,-0.020465958,0.112184157,0.029399535,-0.015713282,-0.039188295,-0.080546709,0.014998627
YBR240C_ko,-0.047276438,-0.042116688,-0.019293867,0.010748033,.,0.013134688,-0.044941351,0.007721618,.,0.019884879,-0.039871632,-0.045425171,-0.080627818,-0.004775198
YBR241C_ko,-0.017679941,-0.044529611,-0.015175248,0.007423204,.,0.007814812,-0.033011128,0.014914212,.,0.023913486,-0.03419279,-0.022848591,-0.056329939,-0.000801989
YBR242W_ko,0.00123275,-0.016840091,0.000309849,0.013479362,.,0.020514153,-0.0621848,0.071914656,.,-0.017942847,-0.056359572,-0.046958063,-0.060771311,-0.00293501
YBR244W_ko,0.012584362,-0.050659961,-0.009748383,0.005761932,.,0.028160484,-0.034783582,0.020787819,0.067274605,0.067512371,-0.058550306,-0.027658435,-0.060794745,-0.005636405
YBR245C_ko,0.013493038,-0.071538952,-0.032476869,0.003867302,.,0.019547628,-0.079946923,-0.021718288,0.081802343,0.049333214,.,-0.065373805,-0.050342339,0.007886625
YBR246W_ko,-0.031620128,-0.071357797,-0.054566789,-0.01043873,.,0.012325161,-0.081832506,-0.007706793,0.105180188,0.085910818,.,-0.066672486,-0.056511861,0.001289705
YBR248C_ko,-0.056211663,0.06312491,0.091822219,0.00358075,.,0.093050508,0.0670794,-0.025962221,.,0.092545515,0.119088085,0.006638516,-0.048317833,0.026006249
YBR249C_ko,-0.044299296,-0.046952749,-0.014545145,-0.016459894,.,-0.010233232,-0.046493462,-0.012618799,0.082143874,0.057975627,-0.048770219,-0.046400567,-0.074274019,-0.009594666
YBR250W_ko,-0.007776828,-0.041504299,-0.007147972,-0.005285476,.,0.023271863,-0.050251812,0.013491692,0.082444891,0.035083456,-0.04657993,-0.04481691,-0.067456206,-0.000753091
YBR251W_ko,-0.035777373,0.011696148,0.069943749,-0.019435355,.,-0.121522853,0.013468667,-0.094769166,.,-0.016529188,0.002589303,-0.001485357,-0.03291782,0.003176318
YBR255W_ko,-0.017487534,-0.01747312,0.014951619,0.024423888,.,0.019306388,0.01934926,-0.0121157,.,-0.10860322,0.012229774,0.006677447,-0.009918525,-0.037787698
YBR258C_ko,-0.08908701,-0.053297966,-0.022734914,-0.003696962,.,0.017327908,-0.037242273,0.005901886,0.058640925,-0.074622342,-0.040441647,-0.035474384,-0.072547866,-0.041198498
YBR259W_ko,-0.016967709,-0.041470153,-0.007631239,0.040444188,-0.002026587,0.028135609,-0.004936757,0.007859245,0.089378966,-0.004778846,-0.042220572,-0.003017252,-0.012822983,-0.002239448
YBR260C_ko,-0.017593465,-0.069474548,-0.024611398,0.005177464,.,-0.014584103,-0.022977147,-0.022237991,0.072961759,-0.001236476,-0.014781527,-0.019992148,-0.062847845,-0.007817961
YBR261C_ko,-0.00075,-0.050988479,-0.023075275,0.025614573,-0.112985021,-0.012211633,-0.051810598,-0.013821121,0.065250524,-0.111163299,-0.075432005,-0.050208396,-0.087844468,0.004005553
YBR262C_ko,-0.049135449,-0.067114504,-0.039555441,0.023863925,.,0.009898197,-0.033136124,-0.013335342,0.062025872,-0.043675249,-0.061048203,-0.02768636,-0.032532323,-0.023913857
YBR263W_ko,-0.062471106,-0.062230337,-0.024533664,0.034341495,.,-0.001784536,-0.020408544,-0.025681118,.,-0.055333598,-0.053506999,-0.024506233,-0.037028923,-0.015660244
YBR264C_ko,-0.004942953,-0.052816335,-0.026090568,0.015478103,.,0.030691249,0.00850973,0.020952745,0.068021182,0.029245271,-0.058162338,0.011056685,-0.003988561,0.031735454
YBR266C_ko,0.055591207,-0.09604773,-0.038325383,0.006477961,-0.067523243,-0.054528458,-0.029463954,-0.115577671,0.065008955,-0.147558922,-0.093674034,-0.022680476,-0.059615618,0.035983752
YBR267W_ko,0.074169899,-0.070846047,-0.014163004,-0.000964021,-0.045889936,0.058760064,-0.030090313,-0.036188236,0.082952761,-0.169346244,-0.126015691,-0.020173848,-0.063389276,0.019305087
YBR268W_ko,-0.025819276,-0.049024478,0.031672655,-0.025775424,-0.06584958,-0.238509138,0.020276966,-0.160737766,0.082443343,-0.084770513,0.004206403,-0.003459197,0.002122865,0.000276236
YBR269C_ko,0.022865255,-0.023051127,0.030381245,0.004281204,0.024530518,0.136378548,0.015641373,-0.111980741,-0.13519909,-0.111492362,0.124221189,-0.026338281,-0.045252221,-0.011822964
YBR270C_ko,-0.096650928,0.004317899,0.040247198,0.009197411,-0.036519782,0.058696295,0.085423002,-0.050655938,-0.222839485,0.006817169,0.044277791,0.044478255,-0.022945174,-0.015374377
YBR271W_ko,0.135507314,0.081517687,0.041650383,0.110796387,-0.027962307,0.020802509,0.040698114,0.108450887,0.272795318,-0.105345196,0.017984616,0.033936896,-0.015732157,0.019808459
YBR272C_ko,-0.074483874,-0.020409393,-0.002446081,0.00464921,-0.035946982,0.054829275,0.001781422,-0.000066299,-0.136407081,-0.127320661,-0.045838346,0.013008997,-0.012915744,-0.035644753
YBR273C_ko,0.1125877,-0.027621276,0.007137295,0.056914593,-0.024683407,0.007533527,0.025440912,0.002037929,0.045497484,0.176703511,-0.070792475,0.028660032,-0.006565125,0.003053597
YBR274W_ko,0.241181113,-0.034877937,-0.01330639,0.004503593,0.008911581,-0.003400362,0.004759714,-0.034362432,-0.06136968,0.012294363,0.000416287,-0.009458664,-0.008011494,-0.030596895
YBR275C_ko,-0.112032705,-0.015140595,0.012154489,-0.003515222,-0.025784595,0.008236814,-0.008318617,-0.027383762,-0.194216743,0.003886606,0.001489969,0.002652347,-0.022746442,-0.007758347
YBR276C_ko,-0.179587673,-0.035610743,0.037059157,-0.012856603,0.12491319,0.057143748,0.033946421,-0.016325171,-0.001543385,0.092920495,0.006380722,0.04153838,-0.010377857,-0.016245007
YBR277C_ko,0.110304142,-0.029403981,0.006416844,0.038367387,0.393589723,0.085709326,0.034569508,-0.074080976,0.060407928,0.012957007,0.099511031,-0.029296108,0.007918023,0.007511433
YBR278W_ko,0.384033759,-0.045696372,-0.007360692,0.029637708,-0.051553787,0.140914319,0.012031149,-0.078564516,-0.031264158,-0.046838978,-0.114591257,-0.020269123,-0.038450173,0.018588865
YBR279W_ko,-0.123380573,-0.010986567,0.032154344,0.043444843,-0.137125289,0.142681291,0.153600096,0.068117008,-0.429514735,0.244500438,0.075059886,0.080240785,0.315254876,0.027737235
YBR280C_ko,-0.153363783,-0.02142305,0.015847736,-0.024226787,-0.041698897,-0.033390696,0.007920714,-0.100618176,-0.222944959,0.067299409,0.035959635,-0.002380378,-0.036036342,-0.047804803
YBR281C_ko,0.477266062,0.012648773,0.04247246,0.066072333,0.248197749,0.154563227,-0.000430258,-0.094936982,-0.111898456,-0.086405727,0.04211977,0.020196555,-0.005700551,0.028913904
YBR282W_ko,0.087327207,-0.009882073,0.067161294,-0.052564527,0.128218697,-0.384168188,0.054713588,-0.260221421,-0.212642559,-0.031886456,0.027876066,-0.023226456,0.031277705,0.017120413
YBR283C_ko,-0.025566751,-0.050680244,-0.009775934,0.015965343,-0.046635947,0.00263216,0.060391555,0.03087237,-0.033236008,-0.015576597,-0.054229943,0.02915862,-0.024906774,0.035232118
YBR284W_ko,-0.044647442,-0.046684584,0.011569425,0.003765388,0.091800149,0.051906084,-0.011080236,-0.132864449,-0.142374607,-0.125845354,-0.061621247,-0.033270975,-0.051952305,0.031581451
YBR285W_ko,-0.046939104,-0.043440642,-0.011515688,0.012220489,-0.079848739,-0.063659819,0.063369964,-0.02444222,0.044244951,0.187942159,-0.000872654,0.008998678,-0.021294696,-0.024573119
YBR286W_ko,-0.083599818,-0.046756052,-0.005894984,0.001339639,0.162968226,0.021871173,-0.024912454,-0.127843735,-0.166509153,-0.097015872,0.737347879,-0.043610556,-0.043581784,-0.016981957
YBR287W_ko,-0.091696279,-0.064696711,-0.032254893,0.005230458,-0.031855464,0.010365658,-0.015797324,0.037224045,0.314886168,-0.25321931,-0.031119206,-0.005172206,-0.050875951,-0.037561151
YBR288C_ko,-0.189741356,0.044287441,0.058943045,-0.018756905,.,-0.112792064,-0.160642038,-0.087316312,-0.370648895,-0.03486621,0.045836319,-0.080795373,-0.070987222,-0.038186586
YBR289W_ko,0.146929206,0.003518447,0.025290664,0.044232152,-0.028273648,-0.076876155,-0.11974318,-0.004350078,-0.199131195,0.060881401,-0.001723889,-0.096491757,-0.082225085,0.014336984
YBR290W_ko,0.102487421,0.438392924,-0.018928833,-0.010769976,-0.107260565,0.008693324,-0.041561803,0.931692267,-0.088675207,-0.047955865,-0.053898451,-0.005335567,-0.042759702,-0.033175677
YBR291C_ko,-0.074867026,-0.033860081,0.024972012,0.018987068,0.278810701,0.150640356,0.006084359,-0.074176733,-0.19125352,-0.141898917,-0.005587766,-0.018971251,-0.05172527,-0.006698908
YBR292C_ko,0.513284004,-0.034460807,-0.006417064,0.031693284,-0.087109485,0.011929677,0.009792067,-0.043768499,0.007441596,0.075479882,-0.018299316,0.008564616,-0.02560192,0.003269681
YBR293W_ko,0.067311233,-0.023340566,0.018225522,-0.003700876,-0.078284619,0.029347351,0.00187142,-0.046316882,0.030752687,0.051828554,0.161030028,0.011291458,0.000116013,-0.016680429
YBR294W_ko,-0.075718917,-0.045949791,0.003167581,0.002665177,0.023971285,0.010191928,-0.002253646,-0.046445298,-0.153042499,-0.017744141,0.014299604,-0.003105497,-0.026676749,0.028927874
YBR295W_ko,0.023152269,-0.006512024,0.066728139,0.025946138,-0.052358121,0.114788071,0.040486969,-0.094555289,-0.013367842,0.022683361,-0.059510399,0.014338127,0.005951469,0.009647984
YBR296C_ko,0.067627406,-0.06888886,-0.033620617,-0.018331622,0.069338046,0.038369445,-0.020507017,-0.000714393,0.099998029,-0.001994997,-0.021546674,-0.020740334,-0.044819793,-0.023753265
YBR296C-A_ko,-0.099949857,-0.018058369,-0.001417521,-0.010721067,0.009689647,0.084512078,-0.006315898,0.003060014,0.062695362,0.036137567,0.072270332,-0.013210493,0.027871063,0.077337163
YBR297W_ko,0.127652946,-0.03010082,0.041719445,0.026512416,-0.079018616,0.131334989,0.009277556,-0.112886701,-0.134240248,-0.082019951,-0.085251297,-0.00054795,-0.032575969,0.013359475
YBR298C_ko,0.269971698,-0.015642459,0.023701543,0.01250566,-0.057513457,0.098030381,0.030031555,-0.103892168,-0.155016055,-0.084271689,-0.083689768,0.002475379,-0.019034846,0.051449353
YBR299W_ko,-0.036208265,0.22321774,0.050905165,0.023469065,0.39735996,-0.010228961,0.027054609,0.109941146,0.157848532,-0.262272788,0.129383414,0.059922179,0.044221068,-0.004537558
YBR300C_ko,-0.000424691,-0.054053813,-0.023130948,-0.017915704,-0.080918061,-0.009611892,0.003860924,-0.04375706,-0.056088567,-0.006908988,-0.031033014,-0.018043004,-0.054494437,0.018360169
YBR301W_ko,-0.084246593,-0.057903815,-0.014191461,0.012137318,-0.0461635,0.046770308,-0.01800316,-0.012015677,-0.065876959,-0.018798581,0.12348256,-0.018293691,-0.03166199,0.003774088
YCL001W_ko,-0.140656869,0.01392069,0.007480335,0.028225472,0.013035776,0.048812105,0.023749531,0.050713058,0.055350815,0.071919537,-0.031420886,-0.004011981,-0.008844632,-0.007025752
YCL001W-A_ko,-0.044073696,-0.035801911,0.024364729,0.015085882,-0.109635721,0.055661689,0.030883386,-0.115305445,-0.125012202,-0.075612977,-0.04751074,-0.01370822,-0.011281001,0.003428962
YCL001W-B_ko,-0.146740209,0.007688964,-0.007753439,-0.039176901,0.056824754,0.133085088,-0.023663523,0.006696137,0.149322648,-0.234037525,0.094713497,-0.051739411,0.026220408,0.136740775
YCL002C_ko,-0.052018314,-0.016432949,0.010646869,0.015004035,-0.028369882,-0.021236324,-0.018738123,-0.035214173,0.08299887,0.040321413,-0.00066596,-0.009123806,-0.011190307,-0.006091189
YCL005W_ko,-0.072056437,-0.009406088,0.067153734,-0.00789124,-0.004246755,0.149847252,0.085379824,0.065015165,-0.046729594,0.28021884,0.044297238,0.074582012,-0.065292747,0.021749498
YCL006C_ko,-0.071289787,-0.008210134,0.026246145,0.01062995,0.012314188,-0.002029145,0.02229031,-0.047346201,-0.005321033,0.013199576,0.051181884,0.025038519,0.020032113,-0.012620739
YCL007C_ko,-0.366632765,0.129271026,-0.287120585,0.024877898,-0.019509408,0.008537432,-0.313751051,-0.075936626,1.045016124,0.784143741,-0.252725016,-0.218246319,-0.047931685,-0.161879677
YCL008C_ko,0.071748854,0.287637378,0.083943047,0.172005824,0.078770814,-0.125151446,0.050320981,0.202216781,-0.027852835,1.068306816,-0.034121993,0.020292964,-0.102441523,-0.008183508
YCL009C_ko,-0.15067452,-0.021263549,0.006251442,0.03309573,0.187867294,0.010797857,0.014581239,-0.006384582,0.159357115,-0.020131406,0.121532476,0.019684541,-0.0824371,-0.029522492
YCL010C_ko,-0.163685542,0.158329831,0.085232642,0.030848581,0.115443556,0.018829653,0.017647465,-0.033244997,0.225215743,-0.068027789,0.113969773,0.033447827,-0.11725683,-0.019432861
YCL011C_ko,-0.180348224,-0.034525387,0.00380353,0.005087321,0.105035037,0.032263593,0.032859779,-0.004513148,0.131074541,-0.043709444,0.152314809,0.029660922,-0.107225964,-0.012428745
YCL012C_ko,0.049325965,-0.06069582,-0.024830667,0.005524885,-0.081099854,-0.050936231,-0.014521199,-0.082198761,0.067450265,-0.072022637,-0.031215831,-0.040703009,0.020494101,0.001756758
YCL012W_ko,-0.106032437,0.070360804,0.031001605,-0.000791373,0.028940542,-0.027173899,-0.030079625,0.038963932,0.084199447,-0.077494475,0.008341185,-0.023079758,-0.069803218,-0.013890772
