Line,Ca44,Cd111,Co59,Cu65,Fe57,K39,Mg25,Mn55,Mo95,Na23,Ni60,P31,S34,Zn66
YER064C_ko,1.205323345,0.589931042,2.312350654,0.542094298,-0.161589058,0.108794384,0.721510611,0.072408704,-0.240515624,0.918394642,0.249434293,0.520601451,1.235049849,0.554014107
YER065C_ko,-0.022522884,-0.910736921,-1.059019316,0.8685404,-0.440512256,-1.630653212,-0.988601058,-1.773620085,-1.792177119,1.579339026,-0.838927169,-1.053387613,1.130774066,-0.580354683
YER066C-A_ko,0.18310458,-0.922515291,-0.547425312,0.357511556,-0.629048229,0.072273714,-1.688974073,-0.859383149,0.415420626,-0.370383643,-1.628292853,-1.543346036,0.230347225,-0.713848652
YER066W_ko,0.946730139,0.984710511,0.836588622,0.828535687,-0.020449792,0.092504887,0.375253832,-0.499681887,0.440531958,-1.865775344,1.452809648,0.60112441,1.584012034,0.285816657
YER067C-A_ko,-0.376632132,-1.496794502,-0.993458215,-5.021477812,-0.105741807,-0.496226287,-2.350484754,-1.190610747,-0.016097258,-0.109579085,-1.920911678,-2.255916497,-0.620512024,-0.809057507
YER067W_ko,0.820560254,1.719301035,1.820043346,-0.027747486,0.050375137,-0.851800809,-1.563901003,1.030525418,1.17256972,-1.318280802,-0.091332533,-0.733481379,1.196291526,-2.147536336
YER068C-A_ko,-0.601900955,-1.261236107,-1.083556336,-0.282094891,0.603538379,0.724155677,-0.573664883,-0.95713632,-0.723045395,0.657698749,-1.668090682,-2.092069357,-1.565807355,-0.870657056
YER068W_ko,0.349907856,-2.988862286,-0.509755153,-0.402402885,-0.87678354,-2.595748013,0.027369945,-5.669679404,.,-2.031668414,-3.157155299,-1.940397028,-0.948432202,-0.173027359
YER069W_ko,-0.456715129,-1.229355919,-1.377421736,0.065935638,-1.100376704,0.620137084,0.242655386,-1.746095145,-0.263034401,0.256435063,-1.158587819,-2.124718496,-1.177612306,-0.175242358
YER070W_ko,-0.661046403,-1.911198804,-0.757103607,-0.606443217,0.572083523,-0.703205627,-0.959512232,-2.821027737,.,-1.498538858,-0.634320408,-0.553824468,1.308379323,-0.101403461
YER071C_ko,0.154611662,-1.342146485,-1.198055403,-0.153821157,-1.982695168,-0.831725078,-1.361635997,-0.948424244,0.320635938,0.331832325,-1.186556027,-1.40540592,-1.221825247,-0.582075868
YER072W_ko,-1.286980676,-0.813181721,-0.588927788,0.17119585,-2.278429712,-1.30282326,-8.938417916,0.184678014,0.115700985,-1.432505879,-1.927321379,-8.592068145,-1.014698623,-1.123881861
YER073W_ko,-0.569079937,-0.611655102,-1.529421076,0.854984385,-0.926494314,0.082880538,-0.686640503,0.038240956,0.718430304,-0.046957403,-1.486099089,-0.963277736,1.220486965,-0.72882378
YER074W_ko,0.542874913,-0.372000623,-0.82555222,1.118366858,-0.39626767,-1.062403711,-0.537193769,2.249284107,-1.879584649,2.658463132,-2.221766778,-0.695923648,-0.58827949,-1.416168114
YER075C_ko,0.21313467,-1.035362061,-2.351890405,0.239613616,-0.210664121,-0.399209558,-1.278220515,-0.650823693,0.404436519,0.213023358,-1.215242964,-1.501624449,-1.40259643,-0.574136421
YER076C_ko,-0.85066702,-0.075112108,-0.271206085,-0.051439995,-1.179836964,0.169946182,-0.178899551,0.372428617,-0.620638754,-0.723965887,-0.29016448,0.288747345,-1.062792214,-0.688254827
YER077C_ko,0.061140376,0.791720708,2.113402422,-2.31548817,0.119366164,1.97628684,1.714515726,0.29196219,-0.625684021,0.774563578,-0.773032317,1.709444751,-0.571559826,-1.510345507
YER078C_ko,0.230695782,-0.084196853,2.379206143,-2.972250139,-1.065056264,2.123289585,1.222549219,0.384795108,-0.64099765,1.019560589,-1.504869128,2.031664478,1.088478249,-1.498965963
YER079W_ko,-0.288248055,-1.219736286,-2.051210644,0.413733068,-0.408197227,-1.061236794,-1.106844084,-0.522632601,-1.805463538,0.679977326,-1.473394456,-1.087716852,-2.209466617,-0.646636928
YER080W_ko,-0.880301119,1.07180833,2.780066915,-3.445063184,-1.661325813,3.876576383,2.948642472,1.200527108,-1.01336453,-0.523829835,-1.122183436,3.469928974,-1.558054595,-3.376640884
YER081W_ko,-1.226844077,-2.370455292,-0.041520605,-0.475233441,-1.365769893,-0.037089539,-0.963215698,-2.885925685,-0.030122028,-0.600085615,-2.299157749,-1.729558839,0.606472686,0.089743866
YER083C_ko,-0.681755543,-2.016275092,-2.252572521,-1.146968413,-1.270160497,-2.967124747,-5.142597533,-3.759841555,-1.129824031,2.322595101,-3.38972172,-5.381233669,-0.140333252,-1.032891916
YER084W_ko,-1.647302581,-1.197106561,-1.450263269,-0.445658632,-0.932190791,-0.382249312,-1.350343806,-3.011574951,0.493865652,1.129849889,-1.71433221,-2.31395469,0.962027495,-0.57383453
YER085C_ko,-0.89834741,-0.405773268,-0.324071559,-0.981607121,-1.534256688,-2.123799319,-1.399053778,-1.530739026,-0.230313966,2.061656783,-1.02665239,-1.146561118,1.404225783,-1.240691843
YER086W_ko,-1.121137683,-1.647793456,0.627248894,0.184225399,-1.012756095,-2.569684743,-1.113353167,-3.105661825,-2.390147191,1.704045637,-0.77548001,-1.154694709,1.743740321,-0.518717998
YER087C-A_ko,-0.481672082,1.334547994,1.962623494,-1.359399907,-1.185230039,0.429321032,1.811217492,1.016139414,-2.593911665,1.217120643,-0.87435534,2.192665024,2.627097312,-1.919261497
YER087C-B_ko,-1.440199217,0.379174668,-0.980657006,-0.409468403,-1.581382458,0.690514625,-0.582264249,1.439544124,0.577748512,-0.893748347,-0.501139886,-1.886495915,-1.156367303,0.700641443
YER087W_ko,-0.105396569,-1.136544344,0.372244262,0.94574461,-0.03959898,-1.421107082,-1.535578517,-3.208707304,-1.630885004,-3.082102707,-1.460828255,-0.931506976,0.375600075,-0.123240124
YER088C_ko,-1.030470663,0.638005136,1.933785934,-3.237001659,0.515195991,-0.769007561,2.006789036,-0.878651152,-1.284570011,1.099492515,-0.428158818,2.409041319,0.755048137,-0.141475327
YER089C_ko,-0.516659016,0.251561008,0.107178781,1.120935033,-0.515308523,-0.331764724,-0.343036218,-0.414048254,-0.323445117,0.613280065,0.614184346,1.139951108,-0.445189388,0.602883
YER090W_ko,0.287172015,1.546298321,1.849264335,-2.178970135,-0.928319775,-1.284627585,0.279900559,0.146688701,-0.47767969,0.286671883,-0.008575847,-0.982400017,0.998486288,0.306825011
YER091C_ko,-0.144996755,0.537134489,2.536408126,-1.172145408,-0.478473338,-0.863263269,-0.839077861,-1.592974846,1.284639563,-2.418089279,-1.441252302,-1.611900446,-1.540860435,0.235598374
YER091C-A_ko,-0.046620046,-0.466139471,0.096172323,-0.294537285,1.471042599,-0.214530394,0.050590429,-1.395677038,-1.648198128,0.275387091,1.156405019,-0.476763358,-0.522294456,-0.157154279
YER092W_ko,-1.975071969,-0.701636163,2.038467885,-2.244385216,-0.077080297,-0.594149669,0.297719769,-0.907869731,2.151114483,3.296506158,-0.434069234,-1.497498505,0.191931963,-2.846715729
YER093C-A_ko,-0.005920411,-0.352681234,1.598776274,-1.843898937,-0.459628965,-2.674382511,0.052452492,-3.493520472,-1.572858932,1.052078739,0.141625914,-0.094758563,-0.903000912,-0.153269803
YER095W_ko,0.181774938,-0.270875629,2.4454172,-0.906152335,-1.490676082,0.447408769,1.59583017,-0.409627825,-0.217996867,1.068504971,0.108422199,0.124318538,-0.054661818,-0.815488918
YER096W_ko,1.121347036,2.464762665,2.488032184,-1.096463604,-2.513283269,-0.61043499,0.754460709,1.74966702,-0.383046772,-0.704258005,1.226726794,0.353076341,0.347161303,-0.769874992
YER097W_ko,0.46696215,0.427904677,1.012204008,-0.56836439,-0.756621976,-0.144195147,0.500545271,-0.438978033,-1.465415489,0.43552271,-1.85879156,1.47571001,0.120552542,1.078702994
YER098W_ko,0.301922499,0.798387914,1.255269236,0.457476952,-1.931965194,0.58930493,1.107313763,-1.00043448,-0.730831377,0.100447645,-1.634859471,1.283987707,0.425219719,0.659291606
YER099C_ko,0.577468476,0.55723307,-0.502719929,0.3262386,0.95333971,0.319708403,-0.918509884,0.709755067,1.019319316,-0.158200536,-0.016241119,-0.274807589,1.605326554,0.540569315
YER101C_ko,0.755452139,4.271354142,0.88962856,-0.346339699,0.413915053,-1.054252907,0.806399172,2.132154307,1.072438694,-3.582757576,2.555453443,0.464825832,0.820799877,-0.261840194
YER103W_ko,0.364745078,-0.011990352,0.975743151,-1.693186769,-2.450788599,-3.977882102,0.128851439,-3.09754972,-1.325192894,-2.148492569,-1.464545938,-0.936500965,2.714896176,0.179550715
YER105C_ko,0.759980985,-0.084576258,-0.687423772,1.163393363,0.394164149,0.322248716,-0.744843845,0.244461257,0.853597997,-0.15876655,0.132604596,-0.436417685,0.817001657,0.722522373
YER106W_ko,0.675038431,-0.257476051,-0.163949366,0.522628201,.,0.019153828,-0.382338743,-0.459652703,-0.096741131,-1.289782203,0.320653886,0.247084435,-0.712104808,0.278995485
YER108C_ko,1.290720611,4.44153108,0.520848059,0.081037886,.,-0.091963069,-0.14736379,2.48174166,2.193837241,-3.059076321,1.967372704,-1.187744147,1.064559498,0.583725513
YER109C_ko,0.734282498,-0.567333907,-1.023219481,1.376143488,0.213311076,0.087797117,-0.742671935,0.034238916,0.312162417,-0.244076201,0.170338571,-0.328184013,0.548774687,0.980131916
YER110C_ko,0.348739605,-0.753905921,1.183951457,-1.253472897,-1.158003991,-3.581885976,-0.322630803,-2.287145426,-1.229832119,-2.38606725,-0.051787802,1.311843973,2.256769194,-0.42813564
YER111C_ko,0.64639418,-0.762513486,-0.434057768,0.278807634,0.97531826,0.214287078,0.52484043,0.939741928,-1.794726297,-0.893883652,-0.480746951,1.088284085,1.082273055,1.680603982
YER113C_ko,.,0.646039016,-0.342998458,0.308587281,0.302351112,1.345445237,0.795214358,0.390657995,-0.658469268,-0.218148941,1.083343785,0.217868861,-0.651215868,0.571113192
YER114C_ko,.,0.13191169,0.682537019,0.149369808,0.217388474,1.532640894,0.606971908,0.66794768,-0.182363437,-0.574333303,0.844697407,0.042362681,-0.073863659,-0.070435595
YER115C_ko,0.499605149,-0.269934129,-0.200956689,-2.565154998,.,-0.024221008,0.658910029,0.471484864,0.108152632,0.567165632,0.456846197,1.664744178,0.099841593,-0.160713671
YER116C_ko,0.118773233,2.172293214,0.372018916,1.994734288,.,-0.845821735,-0.874661696,0.218159216,-0.131493633,-0.567543992,1.634339294,-1.253098373,0.769584726,0.950241435
YER117W_ko,.,-0.046236157,0.013131167,0.195752707,.,0.033754327,0.492202285,0.116069681,-0.512541597,0.365680168,0.944041582,0.635808198,-0.450397495,0.130518723
YER118C_ko,0.182240551,-0.321661729,-0.511856731,-1.056532248,.,-0.018029712,0.092909756,-0.381791646,-0.827745014,-0.033880223,1.598414847,-0.262034812,-0.153638177,-0.235774903
YER119C_ko,0.440139611,0.470291418,0.358224536,1.136987985,.,0.019495224,0.108187563,0.110173127,1.30714916,-0.301721006,1.15246995,0.617633525,-0.099196699,-1.377598447
YER119C-A_ko,0.952794686,-1.396033942,-1.196020753,0.588706841,.,0.703448771,-1.402796561,0.157133071,-0.304869184,-0.835063469,-0.644940409,0.708614839,-0.865205975,1.056625494
YER120W_ko,-2.382272004,1.599511083,2.024298947,-1.502183661,0.428383141,0.349942939,-0.331964969,2.215065455,1.431872761,-3.455953539,-0.789110822,1.850021096,-1.193094052,-1.053916374
YER121W_ko,.,-0.097879886,-0.203454437,-0.234668981,.,1.073563892,0.236405732,0.156248573,-0.378377302,-1.121991567,0.492474451,-0.554547528,-1.097198348,0.53713824
YER122C_ko,-0.364336881,0.485413704,2.091847602,-1.118118097,0.052695938,-0.768500816,0.821807031,-3.088718724,-1.7713932,-1.675669261,0.308604408,0.528798545,0.985588669,-0.252003713
YER123W_ko,0.481165479,0.757860597,0.153259448,0.72901299,-0.375878081,0.603401284,8.674600189,1.418115599,-1.256757026,1.348457287,2.022269466,2.596929651,0.257400911,-0.012943998
YER124C_ko,-0.183757074,-0.016039995,-0.7572569,-0.16423552,0.125531645,1.233384736,-0.28208154,0.379540643,-0.627573295,-0.247679772,-1.136260464,-0.328328251,0.407671971,-0.862188567
YER128W_ko,-0.216719191,0.03602626,-0.989240061,0.523232159,0.232186727,0.76008308,-0.327691622,0.274076316,-0.619746755,-0.171574563,-1.326155313,-0.509542712,0.083136547,-0.509318274
YER129W_ko,0.305457788,0.183118192,-0.436267128,0.5256998,-0.185336749,0.140210789,1.135311719,-0.215180146,-0.184506937,-0.19606804,-0.462045349,0.460667275,0.241538631,-0.67639432
YER130C_ko,1.009957612,-0.186585653,-0.11225964,0.139569404,0.018259985,0.131694722,-0.126818505,1.108025483,0.200698893,0.49162435,-1.272386086,-0.33946915,0.50294734,0.309083533
YER131W_ko,0.819770137,2.468965506,-0.799487136,1.020052905,0.326022348,0.479296273,-0.655131003,2.752220206,1.432847231,-2.420399641,-0.859174971,-0.883162618,0.646576816,-0.223115325
YER132C_ko,-0.309263766,-0.430089325,0.370235179,-1.670033455,-2.125527209,0.274409098,-0.908151694,0.616143794,-0.621273602,-0.394778541,-1.57579403,-1.656408087,-1.809864379,-0.250312335
YER134C_ko,0.580700783,0.844333504,-0.423741232,1.434066657,-0.217391289,0.687231473,-0.388678107,1.413605357,0.284440948,-0.45296314,-1.278586394,-0.101413064,0.44736531,-0.72351926
YER135C_ko,0.420835049,1.573404177,-1.039584867,0.980342362,-0.179305443,1.352827333,-0.990745853,2.217968437,0.668870525,-1.947661152,-0.837677948,-0.153466437,0.565886219,-0.582907438
YER137C_ko,0.534983768,0.737431587,-0.578896726,1.19976471,0.140740358,1.074938637,-1.693463167,2.293745792,0.401406345,-1.897422467,-1.325421386,-0.913341246,0.408738796,0.527365133
YER139C_ko,-0.676281367,-1.648632781,-0.258965827,0.25258919,-0.790682215,-0.138195563,-0.159722281,0.299050983,-0.987518325,-1.062090497,-2.269995692,1.195615565,0.504150938,-1.678612255
YER140W_ko,-0.20242287,1.015940647,1.793376841,0.707092652,0.030218721,1.344130472,1.699569062,0.935126923,-1.182796466,0.218314352,-0.255217795,1.201122474,-0.063649527,0.461438023
YER141W_ko,0.100808312,-0.060364088,-1.158519211,0.796571359,-0.761092714,0.174476867,-0.505565656,-0.277287054,-0.18921693,-0.257927356,-2.07868352,0.283523001,1.074794924,-1.825351068
YER142C_ko,-0.048282903,-0.419971853,-0.178044173,0.154279947,-0.715432806,-0.182101265,-0.880618263,-0.666069373,-0.490575982,-1.087285334,-1.476031249,-0.258803947,0.393695057,-2.12719535
YER143W_ko,-2.781645436,0.164954587,-0.72162968,0.296746869,-0.114350743,1.018070855,-0.280914039,0.829604433,-0.055937312,0.069446453,-1.354297071,0.02591226,0.781580808,-3.727447667
YER144C_ko,0.234780064,0.867847391,-0.11883392,0.447473582,1.634795829,-0.021327688,-0.513492696,-0.223815364,0.811495994,-0.070308591,1.447046516,-0.325164265,-0.016068945,-0.499068335
YER145C_ko,-0.211337235,1.421031968,0.468522824,1.094947343,.,0.859764196,0.649789275,0.354280966,5.009290401,-0.257591677,-0.925026076,-0.06761875,0.178406854,-1.100290849
YER149C_ko,-0.227080506,-0.264166646,-0.228991952,0.196462559,.,0.759633817,-0.061719049,0.081125265,-0.44164473,-0.535645566,-0.65301729,0.106855017,1.145340261,-0.324862357
YER150W_ko,0.034626495,-0.310228908,-1.310971584,1.146704081,-0.424060101,1.406951591,-0.585665385,0.942787796,-0.074607477,-0.103561424,-1.520872433,-0.23705181,0.482956592,-0.416939801
YER151C_ko,0.166565194,0.921449174,-0.192933713,-2.601999365,0.399703365,3.483179168,2.692369719,-1.499636052,-1.204015428,1.725020708,-0.776448197,2.42821144,0.442613355,1.462919465
YER152C_ko,0.071103875,-0.204727913,-0.102192294,-2.365908507,-0.312726234,1.534697825,-1.016324285,0.79386247,-0.622212693,-0.483615976,-1.369443725,-0.06967796,0.266321284,-0.97771344
YER153C_ko,-5.081896559,0.735123387,0.051435542,-3.98917009,0.358134324,-3.27630183,-0.905949236,-1.53413805,.,-2.260485395,0.464762406,-0.792598711,1.089011965,-1.241031733
YER154W_ko,.,0.060567506,1.388491816,0.213754404,0.325805662,-3.038652293,0.273106162,-2.525405623,-0.526569341,-2.388074677,0.446619468,1.870624765,2.305481932,-0.711968557
YER155C_ko,1.22521913,-0.713977536,0.459381885,0.474461521,-0.14326702,-0.459108476,0.799485824,-0.685847843,-0.534556509,-3.129351358,0.690082661,1.406185179,1.643400843,0.475457109
YER156C_ko,.,0.260186469,0.145277088,1.208238239,-0.152566545,1.343944452,0.007102414,0.19877141,-0.696979059,0.106122238,-0.954093024,0.114633574,0.466551182,0.679025824
YER158C_ko,0.117187066,-0.034130723,-1.268770436,0.857452353,.,-0.341226621,-1.240831955,0.345711101,0.658969531,-0.178889123,-0.25457725,-1.00703817,0.113617239,-0.581190325
YER161C_ko,.,-0.711604359,-1.094227876,-0.159707515,.,1.170606595,-0.901984045,-1.01314812,-0.129948479,0.752255101,0.6892027,-0.623806082,0.272347697,-1.175770683
YER162C_ko,0.327299547,4.033691044,1.028535886,1.070057373,-1.191105896,0.461538663,0.966705338,2.259528541,1.504656283,-3.0918156,2.139757093,1.393558978,1.220077556,0.371849318
YER163C_ko,0.139808729,3.168512514,-0.392848111,1.390985214,-0.134331678,-0.269686882,-0.412003206,1.005484585,-0.502415515,-2.120699163,0.59714528,-0.894661842,0.885886634,-0.472653132
YER164W_ko,.,2.678974801,0.636825408,1.39648592,0.020627851,-1.203189239,0.833355902,-2.207912238,0.794851586,0.632206577,2.074073485,0.600578917,0.486709735,0.465597998
YER166W_ko,-5.401433111,1.577908966,0.050772879,0.423704597,.,-0.76630498,0.437122636,-0.353479032,-0.107831872,-1.068315177,0.549714161,-0.346731655,1.102259903,-1.437049817
YER167W_ko,.,-1.045441259,-0.198971725,0.987477347,.,-0.187168441,-0.059560243,-1.152118917,0.810629068,-1.057267132,-0.90373747,-0.010920085,0.141032713,-0.013280091
YER169W_ko,.,0.356365896,0.661337027,-0.173277801,-3.245638116,-3.274684422,0.717797709,-3.306782715,-0.629081931,-2.505303329,-0.087372551,-0.007446407,1.643586001,-0.13366886
YER170W_ko,-0.759201503,-0.711328206,-1.212484838,1.169070264,-3.503077515,0.05709517,-1.326239306,-0.030614006,0.112875361,-0.64833948,-1.56817895,-1.059534074,-0.305320409,0.514698385
YER173W_ko,.,1.28363709,-0.093856592,0.745498105,.,-0.853879749,-0.091278829,-0.842488128,-0.477445172,-0.73738136,0.731185765,-0.507350861,0.287634132,0.323516576
YER174C_ko,.,-0.217545776,0.135653524,0.136559052,.,-0.701586893,0.214745772,-0.918101563,0.545004973,-0.552800384,1.680800366,0.262630909,0.439394946,0.360465111
YER175C_ko,-0.206318685,1.70045886,-0.830444369,0.054511993,0.742802772,0.273033048,-1.107042817,1.234392297,0.611944041,-1.360565606,0.087525052,-0.138978764,0.25977831,-0.671842986
YER175W-A_ko,-1.180685416,0.335175887,-0.631829864,-1.977380714,-1.508070614,0.788396781,-0.210307021,0.115261526,0.365243334,-0.502645309,0.770185672,-0.416872086,-0.716900894,-0.946572698
YER176W_ko,0.004640451,2.032689345,0.412064483,0.82592095,-0.788334639,1.657696405,-0.624476101,1.315507282,0.745947184,-2.051944439,0.040049772,-0.166875663,0.340035418,-1.181859153
YER177W_ko,.,-1.020947961,-0.967407157,0.5910396,.,-0.989814971,-2.306175567,-1.207212974,0.993252161,-2.646558861,-1.510663419,1.562933697,0.078966903,0.059558384
YER178W_ko,-0.063276852,4.175063007,-0.286552353,1.231097901,.,0.449783341,0.294465362,2.395051518,-0.010094064,-3.345810903,1.884000207,0.119582201,1.388679324,1.08831682
YER179W_ko,0.290870218,1.565453524,0.357520398,0.544744354,0.132694278,-0.398787286,0.36211611,0.139322725,-0.107665306,-0.513516887,0.260686974,-0.399653406,1.774862994,-0.567514537
YER180C_ko,0.23730853,2.631768897,0.679871131,0.645386297,0.212143058,-0.821924851,0.013060562,1.192344086,0.849778602,-1.112706418,0.539389998,0.01996978,0.933166264,-0.69440292
YER180C-A_ko,0.437951006,-1.484898279,-1.613894853,-0.515359711,-1.706096802,1.003547309,0.036376092,0.440981905,0.646936665,0.221361105,-0.186474817,-1.029298102,-1.477357629,-0.039205359
YER181C_ko,.,-0.275377886,-0.793334025,0.476018126,.,-0.893995921,0.112069471,-1.524343747,-0.511021896,0.111600252,0.237470078,-0.633323451,0.688280825,0.24277153
YER182W_ko,0.217517203,0.270895313,0.695619441,-0.102351417,-3.585436681,0.01902274,-0.337720618,-0.806601828,-0.733718535,-0.386859288,0.581884808,-0.376794638,0.833919518,-1.00870307
YER183C_ko,0.386186609,0.472802011,0.318109576,0.947071508,0.02377575,-0.545209174,0.716532692,-1.44229189,-0.493225039,-0.194246394,1.206375874,0.198062753,1.092847515,0.212033985
YER184C_ko,.,-0.396374589,-0.714802087,0.810568467,-0.050165529,-0.393157861,0.04564005,-0.05403366,-0.071544362,0.148670879,0.124857649,-0.591360741,1.137013533,-0.852472727
YER185W_ko,.,0.015241032,-0.253698969,0.891483496,-0.120169789,-0.377066531,0.616253011,-0.348287888,-0.21385165,0.652488886,0.126287922,0.254940804,0.863902684,-0.849698709
YER186C_ko,0.408081825,0.359777915,0.250520381,-3.431314126,1.437217,1.642787454,-0.330857594,0.700171668,-0.286087819,0.071025403,0.02890102,0.125858375,-0.488710733,-1.510834331
YER186W-A_ko,0.666632739,0.192939401,0.353298313,-1.031377991,1.709051947,0.356754749,0.153560075,0.608804766,0.858898222,-1.323052247,0.147195167,0.856802457,-1.212739315,1.227374877
YER187W_ko,.,-0.195245576,0.471265444,1.003879607,0.179166754,-0.062838986,0.138900774,-0.44529431,-0.420728654,-0.313163978,-0.489152241,1.467768034,0.289956436,-0.953856623
YER188W_ko,0.134097127,0.426282952,-0.399833355,1.292028937,1.468299283,0.220673808,-0.807337404,-0.225648979,-0.02638386,0.000330543,0.997755611,-0.827731611,-0.511801967,-0.907640337
YFL001W_ko,-4.852239931,-1.819005615,-0.411870753,0.77773872,-0.178096618,1.594888791,3.224927987,-0.975541609,-0.809887562,-2.307549359,0.557475876,1.462045713,0.547315686,0.292376486
YFL003C_ko,-2.554150124,0.177634657,-0.67473792,1.293743391,-0.029475365,0.419048847,-0.15420859,0.321242617,-0.557098631,0.002806589,0.027074197,0.126280224,0.912495409,1.014633064
YFL004W_ko,.,0.328782002,0.204819261,1.468653058,0.002922192,-0.452406969,3.082947501,0.251232925,-0.304236728,0.869941893,0.932644842,1.664624148,1.121263339,0.936854393
YFL006W_ko,0.12049916,-0.171819791,-0.222843241,0.316766752,1.649502335,-0.318947244,-0.517806438,-1.26365709,-0.441857376,0.728357294,1.374282113,-0.223592532,0.499124272,0.202022569
YFL007W_ko,.,0.667117314,0.839290867,0.999871442,-0.003998256,0.170675411,0.519501767,-0.867300745,-0.239993594,-0.490794018,1.221592201,1.543935594,2.954105996,0.430644309
YFL010C_ko,.,-0.425974831,1.699327806,-0.464179994,.,-0.10654559,1.112311848,0.466146022,-0.109265941,0.49637999,-1.150679453,2.156251698,0.761047714,0.444256016
YFL010W-A_ko,-0.221096893,-0.022694805,-0.16539212,0.016943015,-0.660349189,0.110424486,-0.022919846,-0.631281066,-0.286826664,-0.233550418,1.168439095,0.257171537,0.603457316,0.22771285
YFL011W_ko,0.551786696,-0.167920362,-0.674554584,0.155540166,-2.123824462,0.425792207,0.487964573,-0.026526233,0.573001446,0.409606491,0.86431344,-0.00092057,0.514735271,-0.080154581
YFL012W_ko,.,0.223856519,-0.398373841,0.558233225,0.049242645,-0.522661925,-0.580236026,-1.004828114,-0.576785513,-0.011425489,1.078472931,0.22505215,1.201768894,1.227820853
YFL013C_ko,.,-0.510806481,0.280205195,0.649963045,-0.018461482,-0.909273661,-1.486138331,-0.451781069,0.219893647,0.975011859,0.477244568,-0.601887159,0.227406435,0.219854131
YFL013W-A_ko,-0.085162167,-0.331284446,-0.438999507,0.377028017,1.807313058,0.649663847,-1.16588748,-0.07292652,1.087728854,1.932033389,0.956220538,0.439052717,-0.474207651,0.900040012
YFL014W_ko,0.217535663,2.083694785,0.820876055,-0.89214144,0.702426363,1.045969088,1.268787363,0.089691247,4.407508931,-1.674095734,3.165596264,1.867915494,1.257345048,0.18230525
YFL015C_ko,-1.00705208,0.009556796,0.416190533,-1.77767861,1.479511967,0.820522856,-0.9238308,0.579106344,0.662114911,0.389077287,0.807290171,0.965522536,0.550174783,-0.500306009
YFL016C_ko,-0.812942522,1.481725297,1.763443455,-1.642128538,1.065689769,-0.864841474,-0.846719535,-3.7298029,-2.793771572,-2.723842494,0.671082709,-2.071061071,0.803129819,-1.391765038
YFL018C_ko,-0.051915632,0.620904672,1.091773403,0.339400342,-0.696398729,0.370242038,1.840798924,0.164868551,-1.595499485,4.156655082,1.122995128,2.330326152,1.356342702,-0.744849396
YFL019C_ko,0.36453976,1.501831927,0.420678767,-4.355158728,-0.500522368,-0.149009544,0.330691204,1.420564779,1.065291939,-0.57114231,0.843551176,-0.024633438,2.089347295,-1.54980809
YFL020C_ko,0.828494515,-0.059062276,1.206906236,0.256315844,0.442341654,0.033228019,0.229504022,0.061873938,0.088692214,1.178269044,1.491901785,1.123147402,0.880670084,0.562143035
YFL021W_ko,0.458512366,-0.141488187,0.901460412,-0.002025341,0.848377077,1.501327371,1.365505082,-0.306459844,-0.039753967,0.608098255,1.36780985,-0.332432374,0.354216836,0.632037102
YFL023W_ko,0.019446345,-0.404562913,0.823223682,-0.612484652,0.448051753,0.160573537,1.019994802,0.06440087,-0.518005127,0.63982376,0.716637953,0.621999921,0.355209602,0.015244507
YFL025C_ko,2.478572405,-0.519457191,0.337846845,0.450524272,0.322564527,0.440049642,-1.80451419,2.10465157,-1.260472051,-0.890189003,-1.226978424,-0.756182136,-1.102709932,-0.274425386
YFL026W_ko,0.35426326,-0.183449453,-1.162208319,0.557413738,0.480596812,0.294003398,-1.302629176,-1.026778684,-0.305553228,0.102399161,-0.110803257,-1.041141453,-0.447328592,0.449739421
YFL027C_ko,0.094809457,0.563817359,-0.601097337,-0.318006378,-1.036828888,-1.309604521,-1.382269546,-1.127460118,-0.816659012,0.17146049,0.300962791,-0.921872576,-0.9371041,-1.080622284
YFL028C_ko,0.659386077,-0.148381785,-1.350901729,0.331067426,0.446507178,-0.496074045,-0.751309182,-0.897606226,0.006501341,-0.101224232,-0.137327264,-1.234707632,-0.662796774,0.759429046
YFL030W_ko,0.553948346,2.124965062,-0.310813542,-2.116513526,0.085198626,0.472886584,-0.936095406,0.456711929,1.056623632,-0.58177801,0.159306134,-0.118040215,-0.584030078,-2.91225914
YFL031W_ko,1.510543044,-0.788385733,-1.82091511,1.186849488,0.098433275,-0.555632981,-2.92691022,0.899084675,0.906628336,0.685015208,-1.703258591,-1.562770218,-0.190620047,0.482487788
YFL032W_ko,1.218564209,-0.793085696,-1.369667729,0.924225606,0.092052768,0.032259043,-2.358205623,1.621506668,1.405339407,0.693127191,-1.797482047,-0.382548867,0.263225642,1.288866759
YFL033C_ko,0.630577115,0.645940117,-0.065774843,0.620006782,-0.728450242,-1.323291688,0.955717493,-1.0215274,-0.617027616,-1.157301919,0.719983323,1.064814245,2.387208483,0.435760613
YFL034C-A_ko,-0.104556625,0.161794378,-0.105869836,1.211952822,0.900253366,-0.47416069,0.422374208,-0.780958289,-1.522779926,-0.181029133,-0.155389681,-0.349949123,0.07702548,-0.387573858
YFL034W_ko,1.405867573,2.398987772,0.438278577,-0.764072337,-0.562841282,0.371010162,0.080773089,1.517791491,1.085988448,-0.31466074,0.675973217,-1.053065112,-0.4713575,-0.520712565
YFL035C-B_ko,-2.254832265,0.299971566,0.102880199,-0.031215435,0.201137229,1.435658782,1.493141257,0.457424388,-0.216727865,-2.419190572,0.499424019,-0.078536856,-0.680718874,-0.722534006
