orf	hap a | growth (colony size + intensity) | acetaminophen [100 mM], temperature [37 C] | YPD | Huseinovic A~Vos JC, 2017	hap a | growth (colony size) | acetaminophen [50 mM], temperature [30 C] | YPD | Huseinovic A~Vos JC, 2017	hap a | growth (colony size) | acetaminophen [60 mM], temperature [30 C] | YPD | Huseinovic A~Vos JC, 2017	hap a | growth (colony size) | acetaminophen [70 mM], temperature [30 C] | YPD | Huseinovic A~Vos JC, 2017	hap a | growth (colony size) | acetaminophen [80 mM], temperature [30 C] | YPD | Huseinovic A~Vos JC, 2017	hap a | growth (colony size) | acetaminophen [90 mM], temperature [30 C] | YPD | Huseinovic A~Vos JC, 2017	hap a | growth (colony size) | acetaminophen [100 mM], temperature [30 C] | YPD | Huseinovic A~Vos JC, 2017	hap a | growth (colony size) | acetaminophen [50 mM], temperature [37 C] | YPD | Huseinovic A~Vos JC, 2017	hap a | growth (colony size) | acetaminophen [60 mM], temperature [37 C] | YPD | Huseinovic A~Vos JC, 2017	hap a | growth (colony size) | acetaminophen [70 mM], temperature [37 C] | YPD | Huseinovic A~Vos JC, 2017	hap a | growth (colony size) | acetaminophen [80 mM], temperature [37 C] | YPD | Huseinovic A~Vos JC, 2017
YHR171W	16.9406										
YHR176W	16.874365										
YHR177W	10.420745										
YHR178W	17.833	1.1	1.024	0.884	1.12	1.008	0.476	0.8470790378006873	0.6924398625429553	0.781786941580756	0.7319587628865979
YHR179W	22.2402	1.1752988047808766	1.250996015936255	1.199203187250996	1.298804780876494	1.4342629482071714	0.8007968127490039	0.9960159362549801	1.153386454183267	1.045816733067729	0.6972111553784861
YHR180W	57.3373										
YHR181W		1.1875	1.2125	1.1541666666666666	1.2291666666666667	1.2583333333333333	0.6291666666666667	0.9515503875968992	1.001937984496124	0.9031007751937985	0.5155038759689923
YHR182W	13.297225										
YHR183W	15.281945										
YHR184W	26.3853										
YHR185C	14.243970000000001	1.2669322709163346	1.3545816733067728	1.3585657370517927	1.3386454183266931	1.545816733067729	0.852589641434263	0.8416523235800344	0.8416523235800344	0.5232358003442341	0.3304647160068847
YHR187W		0.9459459459459459	0.9864864864864865	0.972972972972973	1.1216216216216217	1.0135135135135136	0.4009009009009009	0.8687150837988827	0.8296089385474861	0.6759776536312849	0.2011173184357542
YHR189W	16.69186	1.0960698689956332	1.1441048034934498	1.0698689956331877	1.1004366812227073	1.0655021834061136	0.6462882096069869	0.7794117647058824	0.7702205882352942	0.7867647058823529	0.47610294117647056
YHR191C	21.7914										
YHR193C	26.659800000000004										
YHR194W	15.059349999999998	1.0316455696202531	1.1424050632911393	0.9177215189873418	0.8924050632911392	0.930379746835443	0.3670886075949367	0.7833333333333333	0.6981481481481482	0.44074074074074077	0.22962962962962963
YHR195W	90.0328										
YHR198C	12.98652										
YHR199C	15.721544999999999										
YHR200W	14.864915	0.9816849816849816	1.0073260073260073	1.0402930402930404	1.1721611721611722	1.1245421245421245	0.8131868131868132	0.8656195462478184	0.9842931937172775	0.8429319371727748	0.43106457242582896
YHR202W	14.68735										
YHR203C	11.52024	1.3070866141732282	1.3267716535433072	1.4645669291338583	1.4724409448818898	1.5984251968503937	1.1456692913385826	0.7901049475262368	0.9430284857571214	0.6401799100449775	0.37631184407796103
YHR204W	12.249289999999998	1.11864406779661	1.103578154425612	1.112994350282486	1.1355932203389831	1.1864406779661016	0.6308851224105462	0.8474264705882353	0.7564338235294118	0.6681985294117647	0.5762867647058824
YHR206W	43.532	1.2164948453608246	1.309278350515464	1.4501718213058419	1.47766323024055	1.5395189003436427	1.013745704467354	0.9413533834586466	1.0601503759398496	1.063157894736842	1.0736842105263158
YHR207C	16.60511	1.1191335740072201	1.2093862815884477	1.1805054151624548	1.3537906137184115	1.371841155234657	0.6895306859205776	0.8410596026490066	0.9072847682119205	0.7317880794701986	0.5215231788079471
YHR209W	14.055250000000001										
YHR210C	14.92082										
YIL001W	37.31115										
YIL002C	31.9673	1.1868131868131868	1.3296703296703296	1.3296703296703296	1.3626373626373627	1.4212454212454213	0.9304029304029304	0.9576271186440678	1.1440677966101696	0.8457627118644068	0.49322033898305084
YIL005W	13.999145										
YIL006W	38.304249999999996										
YIL007C	36.9858										
YIL008W		1.1957671957671958	1.1904761904761905	1.0105820105820107	1.3862433862433863	1.3862433862433863	0.9788359788359788	0.8821989528795812	0.7172774869109948	0.887434554973822	0.3743455497382199
YIL009C-A	28.8163										
YIL009W	25.992050000000003										
YIL010W	22.2493										
YIL011W	22.196199999999997	1.2633587786259541	1.2595419847328244	1.3740458015267176	1.3091603053435115	1.4618320610687023	1.1068702290076335	0.9237749546279492	1.2105263157894737	1.1560798548094373	0.7150635208711433
YIL012W	13.640215000000001										
YIL013C	20.5453										
YIL014W											
YIL015W											
YIL016W	19.8305										
YIL017C											
YIL018W											
YIL020C	10.8328										
YIL021W		0.6612021857923497	0.43169398907103823	0.18579234972677597	0.17486338797814208	0.14207650273224043	0.04918032786885246	0.17329545454545456	0.07954545454545454	0.14488636363636365	0.09659090909090909
YIL023C	22.549799999999998										
YIL024C	42.55555										
YIL025C	20.7778										
YIL027C	47.124700000000004	1.1167315175097277	1.1906614785992218	1.1750972762645915	1.2568093385214008	1.3463035019455254	0.708171206225681	0.924901185770751	0.9347826086956522	0.7628458498023716	0.4189723320158103
YIL028W											
YIL029C		1.0726256983240223	1.3324022346368716	1.3631284916201116	1.26536312849162	1.329608938547486	0.611731843575419	0.8842398884239888	0.899581589958159	0.38633193863319387	0.20920502092050208
YIL030C	9.047789999999999	1.0700808625336926	1.1401617250673854	0.967654986522911	1.0080862533692723	0.9056603773584906	0.4582210242587601	0.7813712807244502	0.8421733505821475	0.5304010349288486	0.23285899094437257
YIL032C	15.7362										
YIL034C	10.35304	1.1546052631578947	1.2894736842105263	1.3157894736842106	1.2236842105263157	1.3355263157894737	0.9868421052631579	0.9754601226993865	1.1579754601226995	0.9601226993865031	0.5966257668711656
YIL035C	32.68646	1.305019305019305	1.444015444015444	1.5482625482625483	1.4015444015444016	1.667953667953668	0.8532818532818532	0.9166666666666666	1.0735294117647058	0.8333333333333334	0.6241830065359477
YIL036W	36.17915	1.3026819923371646	1.4521072796934866	1.4329501915708813	1.4559386973180077	1.5670498084291187	0.9042145593869731	0.4161073825503356	0.9614093959731543	0.540268456375839	0.33221476510067116
YIL037C	7.24479	1.2413793103448276	1.3639846743295019	1.2988505747126438	1.3333333333333333	1.367816091954023	0.7816091954022989	0.9787644787644788	1.0193050193050193	0.9671814671814671	0.6042471042471043
YIL038C	13.69025	1.1700680272108843	1.2619047619047619	1.3197278911564625	1.1428571428571428	1.2551020408163265	0.8163265306122449	0.8483333333333334	0.9583333333333334	0.42833333333333334	0.21666666666666667
YIL039W	9.53388	1.2	1.290909090909091	1.2872727272727273	1.210909090909091	1.290909090909091	0.7563636363636363	0.8297161936560935	0.8080133555926544	0.48414023372287146	0.2871452420701169
YIL040W	21.9564	1.1970260223048328	1.204460966542751	1.1672862453531598	0.9702602230483272	0.9553903345724907	0.4052044609665427	0.6931216931216931	0.5132275132275133	0.2204585537918871	0.15167548500881833
YIL041W	38.92										
YIL042C	16.554380000000002										
YIL043C	14.40475										
YIL044C	10.991064999999999	1.0618556701030928	1.1168384879725086	1.1065292096219932	1.1443298969072164	1.1924398625429553	0.8556701030927835	0.9466666666666667	1.1266666666666667	0.9183333333333333	0.4816666666666667
YIL045W	20.67155										
YIL046W		1.010600706713781	1.0494699646643109	1.0742049469964665	1.2120141342756183	1.187279151943463	0.7420494699646644	0.8003246753246753	0.8311688311688312	0.7581168831168831	0.4577922077922078
YIL047C		1.1904761904761905	1.2959183673469388	1.248299319727891	1.2108843537414966	1.316326530612245	1.0	1.0706371191135735	1.113573407202216	0.8379501385041551	0.4155124653739612
YIL049W		1.3818181818181818	1.5636363636363637	1.5781818181818181	1.4763636363636363	1.8909090909090909	1.08	0.8555078683834049	1.061516452074392	0.703862660944206	0.5522174535050072
YIL050W	23.29355										
YIL052C	13.951789999999999	1.2786259541984732	1.3244274809160306	1.0534351145038168	1.1106870229007633	1.0419847328244274	1.3015267175572518	0.821285140562249	0.9056224899598394	0.536144578313253	0.28714859437751006
YIL053W	43.62135000000001										
YIL054W	21.94085										
YIL055C	26.42595										
YIL056W	5.64025										
YIL057C	11.48216										
YIL058W	17.894										
YIL059C	25.561										
YIL060W	29.66945										
YIL064W	20.694285										
YIL065C	23.3919										
YIL066C	6.87646										
YIL067C	24.81485										
YIL069C											
YIL070C	24.8687										
YIL071C	14.238399999999999										
YIL072W	22.7699										
YIL073C	19.3751										
YIL074C	9.119295000000001										
YIL076W	83.88425	1.0126050420168067	0.8991596638655462	0.8235294117647058	1.1008403361344539	0.907563025210084	0.4327731092436975	0.8879668049792531	0.45643153526970953	0.7759336099585062	0.2572614107883817
YIL077C	27.93745										
YIL079C	19.98518	1.1231884057971016	1.1159420289855073	1.1014492753623188	1.181159420289855	1.1630434782608696	0.7391304347826086	0.7928692699490663	0.7266553480475382	0.7283531409168081	0.432937181663837
YIL084C	10.632575000000001	1.142581888246628	1.2658959537572254	1.1965317919075145	1.3506743737957612	1.3314065510597302	0.8439306358381503	0.9615745079662605	1.029053420805998	0.971883786316776	0.5267104029990628
YIL085C	14.8443										
YIL086C	13.5225										
YIL087C	15.02105										
YIL088C	18.5943										
YIL089W	15.597620000000001										
YIL090W	18.567700000000002	1.1274787535410764	1.2634560906515582	1.4135977337110481	1.1076487252124645	1.1869688385269122	0.7592067988668555	0.811554332874828	0.8954607977991746	0.297111416781293	0.19257221458046767
YIL092W	18.7353										
YIL093C	19.602249999999998										
YIL094C	24.160649999999997										
YIL095W	20.5698	1.220408163265306	1.3306122448979592	1.1428571428571428	1.2285714285714286	1.163265306122449	0.5428571428571428	0.92	0.9356521739130435	0.6504347826086957	0.34782608695652173
YIL096C	22.03454										
YIL097W	23.74755										
YIL098C											
YIL099W	17.46453										
YIL100W	23.63365										
YIL101C	9.927815										
YIL102C											
YIL103W	12.463705000000001										
YIL105C	13.176184999999998	1.123989218328841	1.1401617250673854	1.2425876010781671	1.1859838274932615	1.2075471698113207	0.6765498652291105	0.8739977090492554	0.8247422680412371	0.6506300114547537	0.284077892325315
YIL107C	11.21959										
YIL108W	16.5222										
YIL110W	28.01885	1.165311653116531	1.1246612466124661	1.1598915989159893	1.1869918699186992	1.2140921409214092	0.7073170731707317	0.7971188475390156	0.7274909963985594	0.5498199279711885	0.2617046818727491
YIL111W											
YIL112W	52.2792	1.2259259259259259	1.3037037037037038	1.3111111111111111	1.2962962962962963	1.3148148148148149	0.6666666666666666	0.9133574007220217	1.0433212996389891	0.8429602888086642	0.4729241877256318
YIL113W	100.379										
YIL114C	22.32528										
YIL116W	25.534100000000002										
YIL117C	16.695										
YIL119C	13.225470000000001	1.0827067669172932	1.131578947368421	1.1390977443609023	1.300751879699248	1.3646616541353382	0.6954887218045113	0.8151815181518152	0.8201320132013201	0.8316831683168316	0.429042904290429
YIL120W	16.24258										
YIL121W	15.5528										
YIL122W	13.15154										
YIL123W	18.9262										
YIL124W	18.884149999999998										
YIL125W	16.97405	1.206896551724138	1.2175066312997347	1.1909814323607426	1.1883289124668435	1.29973474801061	0.883289124668435	1.0567741935483872	1.1935483870967742	1.0206451612903227	0.5741935483870968
YIL126W		0.9333333333333333	0.8711111111111111	0.6177777777777778	0.6488888888888888	0.49333333333333335	0.09777777777777778	0.5106837606837606	0.27350427350427353	0.19658119658119658	0.1388888888888889
YIL128W	13.521	1.1770833333333333	0.9861111111111112	0.9826388888888888	1.1909722222222223	1.0555555555555556	0.6388888888888888	0.979381443298969	0.9123711340206185	1.1984536082474226	0.711340206185567
YIL130W	23.506100000000004										
YIL131C	15.322759999999999	1.1089494163424125	1.2879377431906616	1.4124513618677044	1.2801556420233462	1.4552529182879377	0.8754863813229572	1.1171875	1.45703125	1.259765625	0.904296875
YIL132C	27.8838										
YIL133C	17.586199999999998	1.272373540856031	1.4474708171206225	1.6809338521400778	1.5875486381322956	1.715953307392996	1.11284046692607	0.9477726574500768	1.1474654377880185	1.0629800307219661	0.8648233486943164
YIL134W	8.704735	1.0157068062827226	1.0104712041884816	1.0157068062827226	1.1151832460732984	1.1361256544502618	0.49214659685863876	0.8315217391304348	0.8070652173913043	0.9347826086956522	0.4429347826086957
YIL135C	20.9849										
YIL136W	9.906234999999999										
YIL137C	25.31405										
YIL138C	37.057900000000004	1.0841121495327102	1.2274143302180685	1.2679127725856698	1.2679127725856698	1.3925233644859814	0.8660436137071651	0.9717261904761905	1.099702380952381	0.9910714285714286	0.9047619047619048
YIL139C	24.262	1.1185983827493262	1.0781671159029649	1.0242587601078168	1.1320754716981132	1.215633423180593	0.7493261455525606	0.9592326139088729	0.8920863309352518	0.7182254196642686	0.42685851318944845
YIL140W	28.163199999999996										
YIL141W	16.45445										
YIL145C	20.14385										
YIL146C	18.80045										
YIL148W	34.3194										
YIL149C	17.824875	1.193798449612403	1.2118863049095607	1.20671834625323	1.3255813953488371	1.3591731266149871	0.7467700258397932	0.9175257731958762	0.868270332187858	0.7720504009163803	0.6219931271477663
YIL152W	13.64555										
YIL153W	8.85524	1.1851851851851851	1.3592592592592592	1.1703703703703703	1.2518518518518518	1.2333333333333334	0.4148148148148148	0.6146341463414634	0.44715447154471544	0.2813008130081301	0.15772357723577235
YIL154C	15.82075	1.110236220472441	1.3858267716535433	1.2992125984251968	1.4881889763779528	1.4763779527559056	0.8582677165354331	1.041015625	1.251953125	1.23828125	0.87890625
YIL155C	17.338695										
YIL156W	14.804285	1.0772200772200773	1.2162162162162162	1.1274131274131274	1.223938223938224	1.2895752895752897	0.6756756756756757	0.8649155722326454	0.9455909943714822	0.8067542213883677	0.4333958724202627
YIL157C	14.181935										
YIL158W	12.91132										
YIL159W	16.08584	1.2554112554112553	1.5757575757575757	1.5194805194805194	1.5454545454545454	1.6147186147186148	1.1428571428571428	0.9015544041450777	1.0967184801381693	1.1433506044905009	0.7392055267702936
YIL160C	22.720399999999998										
YIL161W	21.24335										
YIL162W	16.03585										
YIL163C	34.531800000000004										
YIL164C	19.259304999999998										
YIL165C	19.04785										
YIL166C	17.101225										
YIL173W	14.758400000000002										
YIR001C	19.04985	1.1534526854219949	1.2634271099744245	1.2173913043478262	1.2429667519181586	1.3989769820971867	0.8388746803069054	0.910913140311804	0.8463251670378619	0.72271714922049	0.5779510022271714
YIR002C	20.6023	1.1237864077669903	1.1941747572815533	1.116504854368932	1.3203883495145632	1.325242718446602	0.7281553398058253	0.8534675615212528	0.6912751677852349	0.5357941834451901	0.3288590604026846
YIR003W	23.371000000000002	1.125	1.1875	1.2169117647058822	1.2426470588235294	1.3639705882352942	0.6397058823529411	0.8497576736672051	0.8885298869143781	0.7544426494345718	0.4765751211631664
YIR004W	16.69589	1.095890410958904	1.2363013698630136	1.332191780821918	1.2226027397260273	1.3527397260273972	0.6746575342465754	0.7694566813509545	0.7679882525697503	0.5110132158590308	0.3303964757709251
YIR005W	35.92645	1.15	1.1454545454545455	1.0681818181818181	1.1454545454545455	1.1590909090909092	0.5	1.032085561497326	1.0561497326203209	1.0989304812834224	0.713903743315508
YIR007W	23.681										
YIR009W	21.7532	1.098814229249012	1.233201581027668	1.2173913043478262	1.256916996047431	1.3241106719367588	0.83399209486166	1.0096899224806202	1.2131782945736433	1.187984496124031	0.8003875968992248
YIR013C											
YIR014W	50.60365										
YIR016W	24.1292										
YIR017C	25.8438										
YIR018W	28.86235	1.1981981981981982	1.2732732732732732	1.2702702702702702	1.2462462462462462	1.3993993993993994	0.7207207207207207	0.7246207701283547	0.7712952158693116	0.5169194865810969	0.3033838973162194
YIR019C	20.4598										
YIR020C	15.909089999999999										
YIR021W	18.65915										
YIR023W	13.29445	1.085972850678733	1.3009049773755657	1.2918552036199096	1.3054298642533937	1.414027149321267	0.9140271493212669	0.8747553816046967	0.9823874755381604	0.8688845401174168	0.7279843444227005
YIR024C	19.002105										
YIR025W	19.83535										
YIR026C	22.96315										
YIR027C	23.623800000000003										
YIR028W	23.194499999999998										
YIR029W	27.99595										
YIR030C	19.41245										
YIR031C	27.08355										
YIR032C	42.65245										
YIR033W	20.44965	1.1203208556149733	1.1470588235294117	1.088235294117647	1.1497326203208555	1.1016042780748663	0.5320855614973262	0.8162544169611308	0.6702002355712603	0.39811542991755006	0.17314487632508835
YIR034C	20.6199										
YIR035C	15.979585										
YIR036C	19.7867										
YIR037W	16.187485										
YIR038C	14.312445										
YIR039C	18.141755										
YIR042C	16.475955										
YJL003W											
YJL004C		1.145374449339207	1.0837004405286343	0.8458149779735683	0.9559471365638766	0.7312775330396476	0.3392070484581498	0.7184265010351967	0.5755693581780539	0.3084886128364389	0.15320910973084886
YJL006C											
YJL007C	24.5784										
YJL012C											
YJL013C		0.9312714776632303	0.9553264604810997	0.8831615120274914	1.0103092783505154	0.9621993127147767	0.5360824742268041	0.8165467625899281	0.7338129496402878	0.8039568345323741	0.39568345323741005
YJL016W	14.32385										
YJL020C	18.8723	1.1569343065693432	1.22992700729927	1.1824817518248176	1.3284671532846715	1.4087591240875912	0.7043795620437956	0.9171374764595104	0.9698681732580038	0.8851224105461394	0.4990583804143126
YJL022W											
YJL023C	61.207049999999995										
YJL024C	10.637175	1.064516129032258	1.0362903225806452	1.0161290322580645	1.1169354838709677	1.1814516129032258	0.5725806451612904	0.8056042031523643	0.7793345008756567	0.637478108581436	0.4851138353765324
YJL027C											
YJL028W											
YJL029C	8.55144	0.8494623655913979	0.7437275985663082	0.525089605734767	0.6362007168458781	0.43727598566308246	0.25627240143369173	0.4909090909090909	0.34545454545454546	0.2404040404040404	0.12121212121212122
YJL030W	24.1391	0.9489194499017681	0.9410609037328095	0.7701375245579568	1.0844793713163066	1.005893909626719	0.48526522593320237	0.8374142997061704	0.5367286973555337	0.47992164544564153	0.19000979431929482
YJL036W		1.193916349809886	1.3954372623574145	1.2775665399239544	1.3346007604562737	1.3650190114068441	0.34980988593155893	0.4993045897079277	0.3198887343532684	0.17107093184979139	0.13351877607788595
YJL037W	59.7184										
YJL038C	46.4141										
YJL042W	23.502650000000003										
YJL043W	33.334900000000005										
YJL044C	13.532499999999999										
YJL045W	18.31272										
YJL046W	23.513150000000003	1.2413793103448276	1.2586206896551724	1.1954022988505748	1.2126436781609196	1.160919540229885	0.5747126436781609	0.888235294117647	0.95	0.9088235294117647	0.6617647058823529
YJL047C	18.818199999999997	1.0	1.0682730923694779	1.0682730923694779	1.1686746987951808	1.2570281124497993	0.6746987951807228	0.9138655462184874	0.8508403361344538	0.8130252100840336	0.47689075630252103
YJL048C	20.318865000000002	1.288659793814433	1.3161512027491409	1.3436426116838487	1.3505154639175259	1.3333333333333333	0.6219931271477663	0.9314194577352473	0.9856459330143541	0.722488038277512	0.42902711323763953
YJL049W	17.3351										
YJL051W	17.1382										
YJL052W											
YJL053W	26.061999999999998	1.1992753623188406	1.141304347826087	1.0579710144927537	1.1231884057971016	1.0181159420289856	0.5036231884057971	0.7601410934744268	0.6490299823633157	0.5167548500881834	0.3262786596119929
YJL055W	100.9054	1.1853832442067735	1.2941176470588236	1.3672014260249554	1.3529411764705883	1.463458110516934	0.7058823529411765	0.8368	0.8208	0.452	0.1048
YJL056C	67.0279										
YJL057C	19.68445										
YJL058C	17.90555										
YJL059W	14.488150000000001										
YJL060W	9.594925										
YJL062W	16.73955	1.1111111111111112	1.1180555555555556	1.0590277777777777	1.0208333333333333	1.03125	0.4375	0.7819706498951782	0.6247379454926625	0.3941299790356394	0.18238993710691823
YJL063C	24.52315										
YJL064W	11.89651										
YJL065C	21.714750000000002										
YJL066C	10.790135										
YJL067W	12.962114999999999										
YJL068C	32.566449999999996										
YJL070C	27.92255										
YJL071W	20.2628										
YJL073W	19.00545	1.1584905660377358	1.2150943396226415	1.1283018867924528	1.271698113207547	1.2226415094339622	0.5660377358490566	0.914572864321608	1.001675041876047	0.7956448911222781	0.7537688442211056
YJL075C											
YJL077C	31.1312										
YJL078C	18.74035										
YJL079C	17.7146										
YJL080C	17.8814										
YJL081C		0.12442396313364056	0.059907834101382486	0.07373271889400922	0.11059907834101383	0.05069124423963134	0.027649769585253458	0.11392405063291139	0.053164556962025315	0.17215189873417722	0.08354430379746836
YJL082W		1.1253561253561253	1.2535612535612535	1.1737891737891737	1.2564102564102564	1.2621082621082622	0.5584045584045584	0.790257104194858	0.7834912043301759	0.4776725304465494	0.2476319350473613
YJL083W											
YJL084C											
YJL088W	13.956145										
YJL089W	20.185205										
YJL090C		1.2016129032258065	1.1774193548387097	1.653225806451613	1.4556451612903225	1.6653225806451613	1.4233870967741935	1.0	1.3525179856115108	1.2212230215827338	0.8597122302158273
YJL092W	16.264655	1.1425576519916143	1.0566037735849056	0.859538784067086	1.0356394129979036	0.9433962264150944	0.4570230607966457	0.8728813559322034	0.7680084745762712	0.5911016949152542	0.19491525423728814
YJL093C	15.599150000000002										
YJL094C	19.1863										
YJL095W	17.77635	1.202020202020202	1.228956228956229	1.1346801346801347	1.3097643097643097	1.303030303030303	0.5757575757575758	0.8289085545722714	0.803834808259587	0.5899705014749262	0.2536873156342183
YJL096W	17.9601										
YJL098W	20.4899	1.2852852852852852	1.3783783783783783	1.4204204204204205	1.5525525525525525	1.5795795795795795	0.8498498498498499	0.9265463917525774	1.0115979381443299	0.8646907216494846	0.6662371134020618
YJL099W		1.0522648083623694	0.9250871080139372	0.9250871080139372	1.1167247386759582	0.9547038327526133	0.5418118466898955	0.8139312977099237	0.6183206106870229	0.6498091603053435	0.1965648854961832
YJL100W	16.0566										
YJL101C	20.562649999999998										
YJL102W	14.655750000000001										
YJL103C	9.47204	1.0866141732283465	1.0866141732283465	1.1299212598425197	1.358267716535433	1.2440944881889764	0.6062992125984252	0.8127272727272727	0.8654545454545455	0.8654545454545455	0.6327272727272727
YJL105W	18.2187	1.248091603053435	1.366412213740458	1.3854961832061068	1.5419847328244274	1.782442748091603	1.0267175572519085	1.043560606060606	1.1458333333333333	1.259469696969697	0.8693181818181818
YJL106W											
YJL107C	13.8834										
YJL108C	15.79865										
YJL110C	21.7926										
YJL112W	24.3866										
YJL115W	40.02135	1.0382978723404255	0.9872340425531915	0.9063829787234042	1.0425531914893618	0.8382978723404255	0.3574468085106383	0.7323232323232324	0.5151515151515151	0.3686868686868687	0.16161616161616163
YJL116C	24.641750000000002										
YJL117W	19.5796	1.0627177700348431	1.0470383275261324	1.078397212543554	1.0766550522648084	1.0592334494773519	0.6393728222996515	0.9079861111111112	0.8298611111111112	0.5451388888888888	0.2387152777777778
YJL118W	16.657600000000002										
YJL119C	18.8974										
YJL120W	16.84545										
YJL121C											
YJL122W		1.1023255813953488	1.1372093023255814	1.158139534883721	1.0558139534883721	1.1093023255813954	0.813953488372093	0.7889908256880734	0.7971457696228338	0.48216106014271154	0.2711518858307849
YJL123C		1.2225913621262459	1.3421926910299002	1.3122923588039868	1.2159468438538206	1.2192691029900333	0.8737541528239202	0.7531969309462916	0.7723785166240409	0.540920716112532	0.2237851662404092
YJL124C	20.596049999999998	0.9021406727828746	0.8409785932721713	0.5565749235474006	0.5626911314984709	0.3761467889908257	0.09785932721712538	0.14007782101167315	0.042801556420233464	0.07133592736705577	0.06355382619974059
YJL126W	21.6465										
YJL127C	26.791999999999998										
YJL128C	20.886200000000002	1.1623616236162362	1.2361623616236161	1.2693726937269372	1.3542435424354244	1.4206642066420665	0.7822878228782287	1.0545144804088586	1.161839863713799	1.0442930153321976	0.8654173764906303
YJL129C	22.292405000000002										
YJL130C	19.81755										
YJL131C	29.791449999999998										
YJL132W	19.7121										
YJL133W	20.81045										
YJL134W	15.269400000000001	1.2329749103942653	1.189964157706093	1.043010752688172	1.2043010752688172	1.2652329749103943	0.7275985663082437	0.8311258278145696	1.1175496688741722	0.7996688741721855	0.4586092715231788
YJL135W	27.84635										
YJL136C	17.059199999999997	1.003875968992248	1.0116279069767442	1.0387596899224807	1.193798449612403	1.1162790697674418	0.6395348837209303	0.7591240875912408	0.7773722627737226	0.6642335766423357	0.291970802919708
YJL137C	23.087										
YJL138C	22.7459	1.1494252873563218	1.2672413793103448	1.2557471264367817	1.2586206896551724	1.3275862068965518	0.6752873563218391	0.7560975609756098	0.8189987163029525	0.35173299101412064	0.21437740693196405
YJL139C	18.814275000000002	1.1963746223564955	1.1963746223564955	1.0634441087613293	1.1208459214501512	1.0634441087613293	0.459214501510574	0.7130681818181818	0.5553977272727273	0.3678977272727273	0.19886363636363635
YJL140W	24.1678	0.8877551020408163	0.8571428571428571	1.0918367346938775	0.8673469387755102	1.1734693877551021	0.6632653061224489	0.6748466257668712	0.8773006134969326	1.0674846625766872	0.43558282208588955
YJL141C	21.806855										
YJL142C											
YJL144W	21.0034										
YJL145W	25.48335										
YJL146W	26.3298										
YJL147C	24.687200000000004										
YJL148W	35.31255	1.1358695652173914	1.2581521739130435	1.263586956521739	1.2201086956521738	1.266304347826087	0.7092391304347826	0.8306451612903226	0.9043778801843319	0.7142857142857143	0.3847926267281106
YJL149W	21.18	1.2275	1.2675	1.19	1.2425	1.2775	0.7125	0.8144104803493449	0.8580786026200873	0.4759825327510917	0.19978165938864628
YJL150W	22.8247										
YJL151C	23.702525										
YJL152W	32.65025										
YJL153C	20.7618										
YJL154C	19.4553	1.0817438692098094	1.1471389645776566	1.1716621253405994	1.1689373297002725	1.1662125340599454	0.5722070844686649	0.7713270142180095	0.7476303317535545	0.5853080568720379	0.40165876777251186
YJL155C	21.28285										
YJL157C		0.9669811320754716	1.115566037735849	1.1391509433962264	1.2099056603773586	1.169811320754717	0.6533018867924528	0.9252934898612594	0.8890074706510138	0.6531483457844184	0.3895410885805763
YJL158C	24.216250000000002										
YJL159W	39.0819										
YJL160C											
YJL161W	28.404400000000003										
YJL162C	38.341449999999995										
YJL163C	17.276145										
YJL164C	17.06585										
YJL165C	12.045395	1.0390763765541742	1.1420959147424512	0.9964476021314387	1.019538188277087	0.9680284191829485	0.5719360568383659	0.7450980392156863	0.6284313725490196	0.3686274509803922	0.1676470588235294
YJL166W	17.14059										
YJL168C	17.86035	1.1861861861861862	1.2342342342342343	1.135135135135135	1.048048048048048	0.984984984984985	0.5495495495495496	0.6288951841359773	0.6402266288951841	0.3073654390934844	0.16855524079320114
YJL169W	41.09375										
YJL170C	19.2742										
YJL171C	16.221355										
YJL172W	20.373559999999998										
YJL175W	21.5223										
YJL176C	33.855450000000005	0.8438356164383561	0.7835616438356164	0.7068493150684931	0.5643835616438356	0.6082191780821918	0.4438356164383562	0.5973837209302325	0.47238372093023256	0.17732558139534885	0.0625
YJL177W		1.110410094637224	1.1987381703470033	1.2082018927444795	1.138801261829653	1.160883280757098	0.7034700315457413	0.7139175257731959	0.6520618556701031	0.4806701030927835	0.22809278350515463
YJL178C	23.386049999999997										
YJL179W	33.7515										
YJL180C	23.50415										
YJL181W	10.87642										
YJL182C	16.695425										
YJL183W	17.9721	1.0523076923076924	1.08	0.88	0.9046153846153846	0.8123076923076923	0.36615384615384616	0.6075949367088608	0.4050632911392405	0.3227848101265823	0.28164556962025317
YJL184W											
YJL185C	17.74775										
YJL186W	17.759149999999998										
YJL187C	26.45795	1.1372549019607843	1.2509803921568627	1.1137254901960785	1.1098039215686275	1.0509803921568628	0.5294117647058824	0.8295652173913044	0.8643478260869565	0.7895652173913044	0.3565217391304348
YJL188C	25.0783										
YJL189W	23.784245										
YJL190C	28.82875	1.0	1.041904761904762	0.8114285714285714	0.8761904761904762	0.8247619047619048	0.4114285714285714	0.7390438247011952	0.6394422310756972	0.45219123505976094	0.2061752988047809
YJL191W	28.71545										
YJL192C	30.9799										
YJL193W	16.611365										
YJL196C	22.85405										
