orf	hap a | growth (colony size + intensity) | acetaminophen [100 mM], temperature [37 C] | YPD | Huseinovic A~Vos JC, 2017	hap a | growth (colony size) | acetaminophen [50 mM], temperature [30 C] | YPD | Huseinovic A~Vos JC, 2017	hap a | growth (colony size) | acetaminophen [60 mM], temperature [30 C] | YPD | Huseinovic A~Vos JC, 2017	hap a | growth (colony size) | acetaminophen [70 mM], temperature [30 C] | YPD | Huseinovic A~Vos JC, 2017	hap a | growth (colony size) | acetaminophen [80 mM], temperature [30 C] | YPD | Huseinovic A~Vos JC, 2017	hap a | growth (colony size) | acetaminophen [90 mM], temperature [30 C] | YPD | Huseinovic A~Vos JC, 2017	hap a | growth (colony size) | acetaminophen [100 mM], temperature [30 C] | YPD | Huseinovic A~Vos JC, 2017	hap a | growth (colony size) | acetaminophen [50 mM], temperature [37 C] | YPD | Huseinovic A~Vos JC, 2017	hap a | growth (colony size) | acetaminophen [60 mM], temperature [37 C] | YPD | Huseinovic A~Vos JC, 2017	hap a | growth (colony size) | acetaminophen [70 mM], temperature [37 C] | YPD | Huseinovic A~Vos JC, 2017	hap a | growth (colony size) | acetaminophen [80 mM], temperature [37 C] | YPD | Huseinovic A~Vos JC, 2017
YDL077C	0.25888913329720126	-0.731031498163546	-0.2904519610357409	-0.5629463824074757	-0.9916935343171648	-0.9053840764401618	-1.3867356042737342	-0.7237537355604919	-0.7295712390459824	-0.9956283965461196	-0.1587751253192595
YDL078C	0.18875052552750252										
YDL079C	0.555392356241331										
YDL080C	0.1473699924394462	0.20659916276600424	0.22657899240415835	0.2791508551468298	0.39484837559144054	0.2707505647717757	0.17063083482573269	0.24825029189396344	0.6198882897672369	0.38940928613023623	1.3674899456713032
YDL081C	0.08610661784322628										
YDL082W	0.036441388509517524	-0.13879519736690318	-0.23018577664788173	0.050909135601318684	0.25725509609304936	0.019795305307639607	-0.45082666308315333	1.293084997552878	0.8015245417419209	1.0205608004758577	0.7383829763709265
YDL083C	-0.10282225092102884	-0.22777457803489765	-0.7279718061891101	0.08640553946104125	0.4034236449326398	0.08450241642247516	0.33311622262850776	0.2058937085813581	0.0019058043860459982	0.7345184341455682	0.7547324077815718
YDL085W	-0.20007401960249718										
YDL086W	-0.08908958309030131										
YDL088C	5.269178368944547	0.5130800199809598	0.41063779614885043	0.14216809556671334	0.3696758716675936	0.30961723363535504	-0.10709000583298493	0.8289229224453285	0.8191917950143336	0.7909657519008002	0.7882302888071682
YDL089W	0.46593138019315095	-0.27228200747987374	0.4070446936939758	-0.22725439954528961	-0.2506174284639514	-0.37398476442948964	-0.7232361487629736	0.36670377268589405	0.2940365133502036	-0.003960026294014698	0.1057689723710419
YDL090C	-0.11822603088715473										
YDL091C	-0.11293009571840722	-0.485540107588261	-0.3650163336367815	-0.6245304535980687	-0.4448198582909448	-0.43387646742066877	0.046564889185669915	-0.6493006159903632	-0.5601208638439151	-0.46496503852165116	0.04222529078047871
YDL093W	-0.17206474574533864	-0.4036429831730321	-0.4864272035351727	-0.6744419503499235	-0.8744509189797642	-1.4226063449404085	-1.4492028578713172	-0.4943100641716074	-1.6857463610782002	-0.9177583409766822	-0.354577957766656
YDL094C	0.11922607616274322										
YDL095W	-0.22949736097592377	0.14113526391892867	-0.04620859834015679	-0.7962273957857166	-1.0802419542059254	-1.4614711302422374	-1.8963187025153994	-0.8840457903388824	-1.250487092817828	-1.253479324815913	-0.47403762683009504
YDL096C	-0.018963859762664053										
YDL099W	1.3436023941778772	-0.5054594318968827	-0.6169590360614929	-0.6859703946509634	-0.2052015111289686	0.12039004831341531	-0.037140862830977846	-0.12433255860048066	-0.9040873638509394	-0.7044440497341758	0.492054406441934
YDL100C	2.6128938772199852	0.07469380870603054	0.05738950682322031	0.20810437002214238	0.0920330689171528	-0.007973562571487748	-1.0730480066303438	-0.9504886324106767	-1.430196247368546	-1.13332534875991	-0.39506772895782405
YDL101C	0.34526428547161175										
YDL102W		-0.3067474982515184	-0.1014499754582138	0.5923562828031018	0.37905434257963233	0.24195749385867998	-0.005014601387155463	-0.17462494157620106	-0.22049882877792978	-0.013250857214588253	1.0470412822573012
YDL104C	-0.074678334644326										
YDL106C	-0.01899757405272559										
YDL107W	0.1209010536307601										
YDL109C											
YDL110C	0.198102483057263										
YDL112W	0.14098360399087947										
YDL113C	0.26300571253590405										
YDL114W	-0.04360320779859349										
YDL115C	-0.1497924844568387	-0.43752544647103314	-0.6536677840658336	-0.7271292581698039	-0.823106728655822	-1.0843730144127173	-1.258826074298373	-1.5701819075716807	-2.3779153985247903	-1.5611481513918297	-0.6641457145945704
YDL116W	-0.34432093174109457										
YDL117W	1.6187324751487102	0.32765670884261117	0.02255143222050685	0.1672888163664645	0.22911151166439178	0.23585842000654597	-0.11859535716222828	-0.6513804953979153	-0.31909889005589864	-0.5442453528426557	0.43258014432875436
YDL118W	-0.29758948986482764										
YDL119C	0.21804631092451865										
YDL121C	-0.09028719197993339										
YDL122W	1.6595482401930635	-0.02053566649570882	0.21991014242007909	0.03331308068863124	0.7018883747104503	0.006417862091358058	0.11781805016567336	0.005481005570418671	0.19765334789144096	0.902843867096098	1.090631215431774
YDL123W	1.550761030533784										
YDL124W											
YDL125C	0.20954816242204458	0.5455895592440458	0.9015706394486475	1.0888610541709742	1.3172115283862014	0.8448947865487755	2.153583482997315	0.7354612000905226	1.0926652229464948	1.5258985528033564	2.519603392200834
YDL126C		-0.08826090496699282	0.04338972738096476	0.011322237525500949	0.32717857355337504	0.29100892590523514	0.5900182449226943	0.08323616752084767	0.30636281646659835	0.4311530370112559	1.3310801679107138
YDL127W	0.14661839998584886										
YDL128W											
YDL129W	0.24283082367434272										
YDL130W	2.004140495725358	-0.1719068606546657	0.4386437743739667	0.18599630750504645	0.5233010587054351	0.7157592310034256	0.7166542991007675	-0.06707769582725975	0.474446243515085	0.8287406530214058	1.245368304263217
YDL130W-A	0.7945855808951623										
YDL131W	0.6037584043338213										
YDL132W		0.6154302773013679	0.7394720348594904	0.5060543840030008	0.36934766909237127	0.199583270897318	-0.7949705315662631	0.18165544940756853	-0.38496334189591214	-0.5062698404334252	0.10416045779942658
YDL133C-A	-0.37375264800186125	0.9702170645257086	1.0337525893143813	0.6885027832546625	0.41641191837925134	0.7259276719599489	1.1514106895352603	-0.16938323636046948	0.32099331102730916	-0.5753560610856021	0.1544443582444049
YDL133W	0.06250876220728176										
YDL134C		0.11950485593464885	0.5033409433563405	0.2811000852841055	-0.10905452079146927	0.4875779580980513	0.8563793511267028	0.37220519343417724	0.7692759061398132	-0.04436547018119084	0.4136436043642932
YDL135C	0.1871807710029894	-1.5789956523265405	-1.6747026311911355	-1.9416978500821984	-1.7939551958788997	-2.0120140671590194	-2.020973200880562	-1.757091341411275	-2.4819383862293716	-1.4157111919774261	-0.7480455738319471
YDL136W		0.8045822220399533	-0.33937745392990354	0.5589014767002238	1.0886753310325863	0.6049190400337217	0.2712647889998794	0.5337622464696302	0.04600854725617607	0.3923378050675741	0.7406683179337546
YDL137W	-0.48428119000577513										
YDL138W											
YDL140C		1.089474151115452	0.5724156942785337	1.0709749184313362	0.6789049247352764	0.9361296834131935	0.19764673863774074	0.29929637593459074	0.40049501570730184	0.4784301232732844	1.0751998308303379
YDL142C		-1.5760477522205878	-1.2051325834214215	-1.1898062388585298	-1.0107405264786227	-1.1158208777616412	-0.9543156624995798	-0.6396078184629361	-0.2689253236947995	-0.11338180547074209	0.683178083083733
YDL144C	-0.05320855935556678										
YDL146W	0.14437435966010834										
YDL149W	0.5114478191830026										
YDL151C	0.25824276378710753										
YDL154W											
YDL155W	3.428893509276539	0.12827275982731756	0.03647962761947213	0.43788155551984537	0.6630973239465254	0.7738522887366641	0.8326965901797129	0.9740421626132133	0.7995481606797094	1.4574900147958296	2.9424300233795306
YDL156W	0.2082511285878368										
YDL157C											
YDL159W	-0.19805760441984613										
YDL160C											
YDL161W											
YDL162C	0.160887919569146										
YDL165W		1.4944802478824155	1.1295455571682222	1.9016908670677473	1.7369333423330406	1.4699796272961947	1.9799931562915638	0.5437524284592153	0.46939405367452275	0.6713275058468933	1.869677113879267
YDL167C		-1.2722457343423272	-1.4075468350625746	-1.0287899225502952	-1.5067102678903026	-1.4644056720421914	-0.39915807120718466	-0.5212700315077304	-0.5224282308624142	-0.3880024606745631	0.27084568583683566
YDL168W											
YDL169C	-0.3124349440082813										
YDL170W	0.2556637279677638	-0.0857050563209805	0.35230780577587817	-0.029022429556388857	-0.03445705308776868	0.018599620756476448	-0.1010808414444632	-0.4921225146433727	-0.16882318811809005	-0.1847438353686077	0.4908989381851502
YDL171C	0.5186974652497011										
YDL172C	-0.09920387010871058										
YDL173W	-0.2921316402075052										
YDL174C											
YDL175C		-0.05145668446441632	0.2598301531142512	0.3451743576281385	0.9896049333784104	0.832357353971557	1.259520484840878	0.8834247415104243	0.704886355555957	1.180053519963978	2.4225054360284175
YDL176W		-0.6157880655039211	-0.5375819416925925	-0.31849541586894825	-0.20087286700445858	-0.03046875599261145	0.4733952740982368	-0.09291197770842854	-0.16122021624413113	0.17298569118729126	0.7867855631663385
YDL177C	-0.6982827535406337										
YDL178W											
YDL179W											
YDL180W	-0.15091686676742025										
YDL181W	0.02566355272493245										
YDL182W	0.07415200301700874										
YDL183C	0.01987199601821278										
YDL184C	0.03496182507943602										
YDL185W		-2.611811438153201	-3.0215798726917455	-2.9810892598325984	-2.980807502545048	-3.165398671107734	-2.3697126353073537	-3.093347999810479	-2.62852846784837	-1.6541245831534432	-0.6548591835389905
YDL186W											
YDL187C	-0.5099158611909683										
YDL188C		0.33908378159946695	0.16127955535074728	0.797691402595475	0.3004451911773603	0.6652075531052825	1.177653369231978	-0.291954896717622	-0.3618706225007853	-0.8599052218442584	0.06368216408468945
YDL189W											
YDL190C	0.05848452147002092	-0.751852153422537	-0.7615017016484538	-0.29538892472204814	-0.2850480650113275	-0.42902233995640504	0.050097083698352494	-0.7580849871462882	-0.840558679859277	-0.8888176545451392	-0.6376687058639124
YDL191W	0.16100602695471122	-1.0527182265937032	-1.155056508129351	-0.9805232552406101	-0.8735597852956054	-0.9145191754442139	-0.7508582660012165	-0.5040450158506766	-1.0094520077279612	-0.4384148979836422	-0.1419609372380379
YDL192W	2.213108966709527	0.01568406925576495	-0.4345967813312069	-0.22827697519147536	-0.8220933194796759	-1.0946827536607322	-1.0445196504424112	-0.641687878178181	-0.8242022161725817	-0.7983354123584673	-0.18719856163209198
YDL194W	-0.4561044184018149	2.058149167785721	2.038320571121973	1.7082784599084317	1.011530349252696	1.102826770364844	0.43454750398981656	-0.5446397267729637	-0.07944337646272873	-0.5193435757564756	0.045666108230535706
YDL197C											
YDL198C											
YDL199C	-0.0523109432252707										
YDL200C	1.5769868828689069										
YDL201W											
YDL202W											
YDL203C	0.13886840808575568	1.1071030634570223	0.45884812971730393	0.9911636740805159	0.5689422725106806	0.6077344994300106	0.30322482810764684	0.598320008080537	0.5515955407801416	0.16830111749563328	0.505484843417433
YDL204W	1.3213552575513978	0.7398340563409761	0.4859814521332408	0.1908890754391574	0.5136908926566416	0.34016035947493856	0.45220558131182553	0.2974505183028959	0.48241821611866503	0.3697872553351109	0.45072376908407746
YDL206W	0.5896241713921718										
YDL210W	0.044618714404656014										
YDL211C	-0.025421112642570017										
YDL213C		0.20648475922736903	0.299700757854593	0.16992293619170132	0.15609609887724302	0.11325325236090245	-0.1619363621587319	0.7599827850973181	0.6051916389736544	0.1706015951982257	0.13444388260816414
YDL214C											
YDL215C	-0.47816924017312207										
YDL216C	0.00663215809634408										
YDL218W	-0.18227094178378775										
YDL219W	0.12812063599931456										
YDL222C											
YDL223C	0.3142965289763933	-0.31893524473666085	-0.5716497823627449	-0.232130837163192	-0.43411419226639514	-0.24987029442278497	0.3641639000161739	-0.8348054484238162	-0.27221458372002716	-0.2475016433759307	0.2092668318384109
YDL224C	0.5652103010923217	-0.5921282094665501	-1.1933373641018712	-0.8275106322187916	-0.5227252940773985	-0.6737017343668006	-0.11817834488323395	-1.6312364962391828	-1.457090793215126	-1.19365142316418	-0.6272849708202286
YDL225W	0.1316552679382321										
YDL226C	0.06523167429631427	-0.2180840115343004	-0.2537542120570062	-0.05199263812612914	-0.33430583879606063	-0.4827656528624816	-0.3470038361117146	-0.16601356872178466	-0.11759800370300028	-0.16969773391182563	0.4843901442279632
YDL227C	0.3174940180146972										
YDL229W	0.08453901072572335										
YDL230W	-0.016255979522703676	1.3424052835054974	1.5945057160533647	1.3381252862872033	0.6243624666468139	0.8809812520603943	1.46344985620374	1.2501378252035724	1.4966814492901583	1.0751195839701155	1.559819176805527
YDL231C	-0.10057821059528833										
YDL232W		0.5630497387583767	-0.20627264687147265	0.023731622484677414	0.11833833956234509	-0.39781834790568976	0.060288853932700025	-0.46312721236270527	0.04361595688111122	-0.15135520596564314	0.00037201566979424113
YDL233W	0.19553847908699115										
YDL234C											
YDL236W	0.18900606696172553										
YDL237W	1.4139299737644806										
YDL238C	0.49231871753544654										
YDL239C	-0.05601328765169092										
YDL240W	0.10145413574568274										
YDL241W	0.021261153613161568										
YDL242W	-0.4183755509347363										
YDL243C	-0.1946668487506173	-0.10606939875856104	0.3730112246352216	0.31283355191894685	0.43893190862942505	0.1814765417252651	1.6269803770831734	1.2225160306945035	0.5892172375698328	1.0905047197888074	2.320281271145467
YDR001C	-0.5640043194844475										
YDR003W											
YDR004W	-0.08825638917031342	-0.8060952883230278	-0.722875909177324	-0.874364072209726	-0.6423067968117678	-0.714133659239014	-0.320663654203553	0.31311389761825764	-0.2345136460190863	-0.3931593222809169	0.0030547093135766664
YDR005C	-0.25337888907792605	0.35210087731091533	0.7664091985570414	0.3494050532618232	-0.4256779894190742	-0.25059875312933205	-0.2575529351720467	-0.4397990643649094	-0.2603576463958865	-1.476702413790967	-0.562079284221997
YDR006C	-0.5123568187395513										
YDR007W											
YDR008C	-0.3908722061691992										
YDR009W	0.5558089532013248	-0.3116665976855837	-0.38516147486235475	-0.4473006039104652	-0.29974039149527726	-0.6743829657125556	-0.4137569559926116	-0.11544253354198937	-0.012951852752978778	-0.07005729914739849	0.2447766153356031
YDR010C	0.0050054972860583856										
YDR011W	-0.4279856267871322										
YDR014W	-0.2705961542642316	-0.29319349640179276	-0.08289595430020537	0.12341622731552421	-0.2023759955402954	-0.34223623706535283	0.6333346471754656	-0.10556173128378278	0.24911518886021763	0.07522069945481309	0.29920290282384915
YDR015C	0.15515219544469358										
YDR017C	-0.28322441066957327										
YDR018C	-0.20237883154662853										
YDR019C	-0.31113039424953737										
YDR020C	-0.13258681526838867										
YDR022C	-0.12163568373807408										
YDR024W	-0.33202595290374814										
YDR025W	0.4885822293375629	-0.2557778727253553	-0.9062509415786272	-1.4486843245859375	-1.1676623733885754	-1.260657382537089	-1.3408415168028676	-1.3944938909267925	-1.973958111317289	-1.1453854999346762	-0.5788947259203568
YDR026C	4.429714020486686										
YDR027C	3.529190301098581										
YDR028C	0.10811753969857536										
YDR029W	0.20578805274704784										
YDR030C	0.22605957492407186										
YDR031W	0.1844127633667411										
YDR032C	-0.15703354089549598										
YDR033W	0.1637955086610623										
YDR034C	0.034915870569416134										
YDR035W	-0.0697639937013047										
YDR036C	0.17287259809350722										
YDR042C	0.35930403250480913										
YDR043C	0.5125601760143266										
YDR046C	-0.10909482679805078										
YDR048C	0.023309994641667796										
YDR049W	0.13206971749121577	-0.07232206931627062	-0.06813434887061158	0.1241364099464153	0.059106561260353234	0.18831339127751134	-0.17458664363004486	-0.07596445730486256	0.15939351418784153	-0.39874726819885875	0.9443802844546701
YDR050C	0.0167238973411453										
YDR051C	-0.20332626751956315										
YDR054C		0.3959257663988685	0.5998196541924142	0.8011435018018005	1.2776169553643795	0.9257792106939732	2.14738100422471	0.03915630379506999	0.3048347100082288	0.21757104464098573	1.7195698905687626
YDR055W	-0.11223476532847915										
YDR056C	-0.13484073366637636										
YDR057W	-0.1339175633926578	-0.9813671824136821	-0.53388736828036	-0.18699360911014026	-0.607856364041778	-0.42208538599252343	-0.16207734019899667	-0.1864994039595553	0.2941765367423042	0.11038298801061845	1.0610313242119407
YDR058C	-0.2743592703090428										
YDR059C	-0.5098799994938966	-0.681364890044483	-0.5268732900596956	0.06748549709633257	0.0748857353046742	0.13381716043406733	0.15722676446502437	-0.017748192619662338	0.2879306973349947	0.34759495012180913	0.6840487896326152
YDR061W	0.3331374486031702	-0.5699462359960088	-0.04463628308472554	-0.19512800049268084	-0.4939886906058285	-0.27495930286841974	-0.44774746289264405	-0.5535253471705143	-0.24140735171178884	-0.35635073639231796	0.21168176638247277
YDR063W	0.06397114638128107										
YDR065W	0.07650792324798483										
YDR066C	-0.031219111570320427										
YDR067C	-0.16842875619553593										
YDR068W	2.2066581560506524										
YDR069C	0.37628143232806666	0.6565864147280059	0.07925217608920863	-0.16316844760367288	0.044081412909712445	-0.44689062373593647	-0.9354390092564793	0.015272218289524022	-0.14378237889101836	-0.2743859741332222	0.495383274506288
YDR070C	0.1876639375803018										
YDR071C	0.22066528851425352										
YDR072C	-0.12696769534459426	-0.11309420253793538	0.43513205077305644	0.23323535659141445	0.20866695641744085	0.46400411428330973	-0.03647712602876148	0.04232327216624385	0.20454566483641165	-0.5047154190356575	0.14027229150616016
YDR073W	-0.13290699365362105	0.5455895592440458	0.7592565787761615	0.5029359178724945	0.49665556179941134	0.8732337074259015	0.21256991129436734	0.8970794058313114	1.0876569767632118	0.5758926473751957	0.7338939125867996
YDR074W	0.11318971505685199	0.3062803388206259	-0.21542745539062844	-1.408043495082465	-2.018629587391535	-1.762184078315292	-2.2840900805067217	-3.9652436299295384	-2.9401284064547673	-2.092255142278432	-0.7797622821234746
YDR075W	-0.2319645168900321	-0.5986319314675635	-0.1934903164074522	-0.02378235072641714	-0.19444281715671125	-0.02755380291840854	-0.3984171121843369	0.022781594581807525	0.029281686398050122	-0.08202911609030836	0.13594895084025477
YDR076W	-0.01593172106415162	0.5997343667971974	0.4448742141391138	0.506159419447582	0.3191130058001033	0.589004477114726	0.35930071456536583	-0.9612751294788812	-0.4970954442686354	-0.8936792276723077	0.40220937779523064
YDR077W	0.01769023049577042										
YDR078C	0.16631656449112853										
YDR079W	-0.04863458242367485										
YDR080W	-0.1484331758193328	0.5817280703318465	0.8902046756066896	0.35053800910452937	0.005116592569877055	-0.5148480900904516	-1.8824021299489582	-1.7525847811750892	-2.0694463265951066	-1.7226114378964792	-0.7055590754076453
YDR083W	1.001636417419153	0.23787550443702543	-0.08782046643685198	0.05730916621661493	0.575389671333449	0.5564469441756825	-0.09397098852933045	0.38033808922304285	0.23708925962009134	0.503405074497308	0.9758868458568958
YDR084C	0.2968166359127306										
YDR085C	-0.3583505859613436										
YDR089W	0.2504521858945202										
YDR090C	0.16785410791048763										
YDR092W	2.753411602344534	1.2166160037607152	1.21793286702611	1.23621842248049	1.7333195300541846	2.112286749280812	1.7757587405842432	1.108707496959838	1.409149078648101	1.7974800013115013	2.8095692157169108
YDR093W	-0.04305132419695204										
YDR094W	0.11933559392026738										
YDR095C											
YDR096W	-0.010902493846080757	-0.3090862279824503	-0.06935791679318958	-0.97836348035255	-0.029310657879956094	0.04913188564909267	-0.454604604855355	0.40411043927421225	-0.11744516323463282	0.15958391675750958	0.509232510774514
YDR097C	0.12371845162824463	0.5075556717005908	1.8801194842171074	0.3274495065133154	-0.14501301338207256	-0.3006013303936029	0.1901745318201924	1.1089185478616654	1.6618207100362599	0.6961200723758603	1.5196928266471097
YDR098C	0.09015018524357965										
YDR099W	1.1703882499148364	0.002641085430937199	0.7256277000606577	0.33058587183542565	0.18090165889550647	0.5629875939819291	0.647295423532096	0.7234470602488149	0.6194178398230428	0.6868015915154975	2.1796296370216126
YDR100W	0.19341898836784677										
YDR101C	0.41851233859219306	-0.2455153016598187	-0.32010591583618125	-0.6412160755539922	-0.14208383982505746	-0.20578993361923795	-0.20030853412911098	-0.6053629883531644	-0.5180816234775786	-0.8379610393527025	-0.09680366110539632
YDR102C	-0.3255794370588937										
YDR103W	-0.056898663562028495										
YDR104C	-0.022395845646490366										
YDR105C	-0.007352830058091244										
YDR107C	-0.1018688022084655										
YDR108W	-0.10526814750573546	0.4291782230047701	0.7792130831580116	-0.23701886868893715	-0.39603400165663344	-0.17518043334887712	-1.5172545409094804	-1.4639241978491895	-1.7616722203520883	-1.773261730539141	-0.5596033528962161
YDR109C	-0.021134888250055123										
YDR110W	0.019625044212030856										
YDR111C	0.2180755156598584										
YDR112W	0.4564656100918458										
YDR114C	0.00808938849351862										
YDR115W	0.3214839002397936										
YDR116C	-0.11141101999933657										
YDR117C											
YDR118W		0.623287358082818	-0.16324126385271293	0.30634261556181985	0.5734888503742136	1.052436311073904	1.8018712912907298	1.1934196432415964	1.2213687044428778	2.118943383413895	3.0074040646288425
YDR119W	-0.06709605523173551										
YDR120C	-0.3013757979053498	-0.036393953293477985	0.14858244259036169	0.2480745575296985	0.07139523377427291	0.42471410938606413	0.1040891998207869	0.8780806665985426	0.9685405982301708	0.6163429633979072	1.59025523366358
YDR121W	-0.18765685330626586	0.034914510424694366	-0.02612353894820304	-0.8457985878281562	-0.5744676526283936	-0.6305259509290047	-1.131894839091646	0.8925312640533519	0.2225029934459841	0.031980971842804094	0.25439750037088676
YDR122W	-0.08824930272717954	0.31972386494528754	0.17246510706822946	-0.49697365530272697	0.25405850029660404	0.3137668651888815	0.18281723891094073	-0.005025731140032623	-0.1753851463166949	0.041235462307516145	0.9111595462167282
YDR123C	-0.019165716021630322										
YDR124W	-0.061051748719906006										
YDR125C	0.48965378543569166	-0.4704585794168246	-0.615278504776336	-0.6019942880174588	-0.18278393556464292	-0.1452730616843102	-0.06037909236755089	-0.1387830113172796	0.01758319433274168	0.528533547998096	1.0288028712235502
YDR126W	0.8458355966024561	-0.4177581493312746	-0.22921334557021705	-0.19670495211549366	-0.17321620472495974	0.10716429861909416	0.9275419330069923	0.06240175907190701	0.5245645467614162	0.2935215762709736	0.7801786696156853
YDR127W	0.35000576015030543	0.15020431071538073	-0.03648629395006717	-0.473529944979341	-0.2734460078050645	-0.5535389745031946	-1.0996155097324394	-0.9135362897293341	-1.713359974820054	-1.5366434934181925	-0.34542182962646195
YDR128W	-0.1229913417836625	0.045695632891648776	0.02119285709484968	-0.9660718203278555	-0.4716374030301733	-0.6750591880042972	-1.2627053397844807	0.5132205597950894	0.4024734601267208	0.2174232414124021	1.522338280214623
YDR129C	-0.01506309492849434										
YDR130C	-0.031215890459805058										
YDR131C	-0.07305725709226712	-0.3040554352518826	0.781112016529948	0.38596165505031593	0.18035705654829395	0.5163261106029002	0.06423602633760858	1.3890053943060605	1.379071807929354	0.8331372300266624	0.8112243887171358
YDR132C	-0.022512449847148393										
YDR133C	-0.15862025993539042										
YDR135C	-0.17436010909862473										
YDR136C	-0.13688957469488253										
YDR137W	0.14012142007625294										
YDR138W	0.8662960905963845										
YDR139C	0.18060326333050786										
YDR140W	0.057278752433749795										
YDR142C	-0.18885553589940313										
YDR143C	-0.08033804056061455										
YDR144C		0.7529784208061816	0.6129697951001384	0.6013629935981388	0.6106256688826298	0.7282518870357259	0.4442395313921223	0.7303923540721144	0.6805978564219528	0.35359977432311307	0.8366307583816146
YDR145W		0.6336680356604673	0.4070446936939758	0.6199836091743963	0.834718457924989	1.0924608590543108	1.5269891216320142	1.420060030725789	1.3093588190919339	1.7546861039927288	2.8297255668010255
YDR146C	1.1217537759460612	0.732331050015343	0.33763201987509067	0.612920961528251	0.9257696377715938	1.366556908771899	1.0207501996367743	0.9863907397368554	0.9110493160860517	1.0065455068493154	1.2331188817823449
YDR147W	0.23908574584841782										
YDR148C	-0.05293798607227177										
YDR149C											
YDR150W	0.5164877834361251	0.4787905466677244	-0.7114971587500127	-0.8272215867155654	0.3279623639125059	0.32956092325377995	0.3213280670428159	0.006876301663032719	-1.0693319827007857	-0.150176381765334	0.5685423027868607
YDR151C	0.2816473527921273										
YDR152W	0.3636289102235088										
YDR153C	0.10896147065361454	-0.16308267192277962	-0.3893937599714673	-0.06587573121773038	-0.4121257448908771	0.32240072824280874	0.2934769302194789	0.1575361990412309	-0.14522805090218574	-0.19700636633070107	0.19763378882409147
YDR154C	0.254313008958299										
YDR155C	0.04399682533447956	0.44533433493595154	0.4490368938892078	1.0455881451234634	0.13115870854371778	0.5113990799947664	0.6556215688133938	-0.023569583954079487	0.06299091521452446	-0.7304268499310473	-0.017714680648646973
YDR156W	0.18036704855937738	0.3364031777550425	0.299700757854593	0.5965623661448852	0.6010108769203397	0.6114936018107704	1.200466607831966	-0.5649134484147221	-0.6882126083057697	-0.5249863429779745	-0.003686751209227232
YDR157W	0.005465042386257867										
YDR158W	0.14472438700278367										
YDR159W	0.3560034679300119	-1.9274203809385955	-2.881973500424713	-2.8269250916854474	-2.3441528293163327	-2.985065192005049	-2.4441227126936163	-3.0313059084817184	-2.958515375361848	-1.6833522808551415	-0.702817961634527
YDR161W	0.5261747364594889	0.4651168390181732	0.498104481443439	0.9818636350142126	0.63582096624523	0.5539793353851444	0.5503340395727052	-1.0957092088627285	-0.5573843160281359	-0.6910160903950968	0.5713178758268977
YDR162C	0.3193407880435362	-0.018235175692179112	0.5790302158437155	0.40428108006536756	0.44730217049232174	-0.13783189488494826	-0.8191759858728376	0.6113704660139411	0.335527434609819	0.32382763240321316	0.39345425301900655
YDR163W	0.1387052051529746	0.25539296117152205	-0.1312967431872583	0.04370733926442757	0.214545981678899	0.06252878304943923	-0.4817577854787822	0.13604289600867367	-0.297443875953037	0.1488077486257991	0.3253168496592778
YDR165W	0.21588301310236457										
YDR167W		-1.984106216902032	-1.9416041675359603	-1.2300972423053238	-1.596770465845583	-1.682637042608476	-1.2366731628660785	-1.2476273268036802	-0.6423442846871409	0.3706992260963504	0.953065850282405
YDR169C	2.53683057350893										
YDR171W	-0.16460315060672584	0.5396584295616964	0.1358559063134926	0.37546365539534343	0.44305770836991554	0.32123924622767036	0.49641817185853543	0.06730931261787156	0.09684039111050217	0.15110626648214745	0.4135952738140992
YDR173C	-0.6410730391577154	-0.0655167237575345	-0.13061307233299543	-0.3380104486540649	-0.14835907306330776	-0.2733596773217295	-0.2463135672839096	-0.25458768951006605	-0.21084244636620625	0.32685447795984485	0.6861256697557061
YDR174W	-0.31286829074295536	-0.9282961668196897	-0.8857649327074892	-0.6383115954963413	-0.7240278932211497	0.24513894459579819	-0.04626441820565572	1.4295298084814487	0.04728451999632659	0.7933027418208131	0.7911179850568126
YDR175C	-0.11062571325567798										
YDR176W	0.23284967589057082	-2.905910650478305	-2.8662389703127786	-2.5198241214393686	-3.00051564751897	-2.678476579822616	-2.3239281226900848	-2.70264472386455	-2.346534105034774	-1.561929872033093	-0.532610039232192
YDR177W		-0.2874590056252663	-0.19925268634728413	0.11618717760819598	0.12852750693373136	0.3407219694976855	-0.2343356105136461	0.11068140860638284	0.004480468904167348	-0.17723186336168753	0.8228711768453141
YDR178W	0.10813686636166774										
YDR179C	0.20620035489302133										
YDR179W-A	0.8717118510763056										
YDR181C	0.5530538300071381	0.07198218991782103	0.32807309830652137	-0.19105273225395114	-0.1915013015762814	-0.42893301555167945	-0.6134296242669552	-0.13428032072283408	-0.3708570667242555	-0.4412778906527461	-0.24403861781353908
YDR183W	0.925175843411196	1.656573329225272	1.5160783536930815	0.9811625234216309	1.1911545097907168	0.8336015412593262	-0.12297398609166943	-0.6332573448536364	-0.5677480074554432	-0.8802696423343649	0.03715918544743293
YDR184C	0.35550097468960684										
YDR185C											
YDR186C	-0.6167087739598026										
YDR191W	0.032994800258021414	0.5941506835182784	0.4890861303712188	0.4572568858650143	0.6258478277058673	0.08321441390131616	-0.44217603504794084	0.6310464413408439	0.4067130932191432	0.19214170132565522	0.5573269647140343
