orf	hap ? | growth (pooled culture, barseq) | gradual switch 0.5% glucose to 5% galactose | YP (-C) | Perez-Samper G~Verstrepen KJ, 2018	hap ? | growth (pooled culture, barseq) | galactose [5%] | YP (-C) | Perez-Samper G~Verstrepen KJ, 2018	hap ? | growth (pooled culture, barseq) | glucose [5%] | YP (-C) | Perez-Samper G~Verstrepen KJ, 2018
YDR371W	-0.5506282643337718	0.499643021871646	0.5786829174743361
YDR372C	-1.0575786858739729	-1.5074510276140025	0.0020734177394107684
YDR374C	-0.5146677178484644	-0.13475096833400013	-0.38599678514498703
YDR375C	-0.7393039466989632	-2.294664064647346	-0.9916923515016919
YDR377W	-0.1270867897633867	-0.8591745982682809	-0.1990365170231477
YDR378C	-1.5714038389357285	-0.7685325145043606	-0.5224040082124081
YDR379C-A			
YDR379W	0.47451653158578133	0.09627730112076084	0.11992540862895174
YDR380W	0.09010764191345212	-0.5180888309407725	-0.35702044897816504
YDR382W	0.45498134812356567	-2.6854582935910525	-2.85570000768552
YDR383C	0.018825345430462458	-0.33271097988945236	-0.047399644168843465
YDR384C	0.9879025500710155	0.22729318119764616	-0.15181923262526067
YDR385W	0.49450958077390034	0.15960586735361246	-0.8178133709441302
YDR386W	0.9725532424676969	-0.8966708177301173	-0.8684268926830986
YDR387C	-0.7589744788057483	-0.40808193139099685	0.23282812261217878
YDR388W	-2.783964217857808	-2.543775681849278	-1.1774778134404547
YDR389W	-0.7007487589770199	-1.0155274481934207	-0.5653364969228872
YDR391C	0.21430961723884323	0.20171970630280103	0.1054385322394322
YDR392W		-1.8496758265173905	-2.219055766230623
YDR393W	2.9984506875770034	-1.5080631674978435	-3.2833836106510494
YDR395W	-1.1656762067455824	-1.3808310718137722	0.20794902535616575
YDR399W	-1.344791266105098	-0.5224958450471537	0.1371052197394972
YDR400W	-2.849353181076501	-3.990618833234566	0.010556656201204117
YDR401W	-1.349960198220039	-0.2752795904876453	0.0180378931240812
YDR402C	-0.15572974119444705	0.4189234501727221	0.009339513515564392
YDR403W	0.18817721879677313	-0.005031358332944624	-0.24852702738660706
YDR405W	-0.7095724659883357	-1.40441244830817	-1.023887080641724
YDR406W	0.11344066737929934	0.16868689374533677	0.04648452185990513
YDR408C	2.7861104382029787	0.10362164613970429	-1.9043513059995223
YDR409W	0.8442159083334597	-0.22443121603623534	-0.7628058171533612
YDR410C	-0.08136692705668193	-0.5280378821693089	0.009205191467596734
YDR411C	0.633306493835618	-0.14956129555488845	-0.522241523002516
YDR414C	-1.7468546407465093	0.14798660354185356	-0.08295489496089775
YDR415C	-0.2960376297956999	0.2929285723910077	-0.11861221074578956
YDR417C	1.8511145732858407	-2.9374651050318397	-3.383732994008728
YDR418W		-3.2363392448201957	-3.438956295971761
YDR419W	-0.6293131247755486	0.47433209986536745	0.38937698971082535
YDR420W	0.5974523152738912	-0.09576549080308945	-0.25203756904953933
YDR421W	0.04579505823089532	-0.24818668414031342	0.10120211507629022
YDR422C	0.3137333391978951	0.21568666835044814	0.0047187362473178895
YDR423C	-0.7504443175521808	0.11829772559062296	0.46607444147806015
YDR424C	0.2653843130432436	-0.3252141848061801	-0.21190156232459947
YDR425W	-1.1592595408278572	-0.33222978890218396	-0.1630250653585576
YDR426C	-0.6821087238896657	-0.5255662305201607	-0.5917595142440824
YDR428C	0.20382673169490767	0.26722779841696864	0.07748941034696089
YDR430C	0.9117541996371763	0.3938060854688016	-0.4773055253047645
YDR431W	-2.568080081293117	0.2971014132785605	0.2643802516866742
YDR432W			
YDR433W			
YDR435C	-0.4628177928789644	0.31172698019282297	0.24121759680254698
YDR436W	-0.07123837299065605	0.341511782831552	0.36854376006425504
YDR438W	0.12601768646474518	-0.5964496379703519	-0.2051029891532383
YDR439W	0.614598875238084	-1.7506843799659604	-2.0216949341702626
YDR440W			
YDR441C	0.135469240226705	-0.3658095593485167	-0.2695900514942225
YDR442W	-1.093164578076886	-1.0592186633453464	-0.6507319189093151
YDR443C	-1.308975109435322	1.8824142140922289	2.2170477579534644
YDR444W	0.10743429298621268	0.41035288349608434	0.32809472579421217
YDR445C	0.29064474624047365	0.007155592458689533	-0.22989015733133478
YDR446W	-0.24380534437170973	-0.07466465653863295	0.05426277779374087
YDR447C	0.8220550260280929	-0.583354163406771	-1.4219874207133312
YDR448W		0.2771475341251525	
YDR450W	1.2333260816364147	-1.0953291376143028	-3.2130748345265543
YDR451C	0.21793348888434408	-0.1370888401384859	-0.13811877900486944
YDR452W	-0.27491593190443264	-0.3769210306194241	0.044558472155578066
YDR453C	-0.045223477065948745	-0.41484892677251994	-0.1495644574128913
YDR455C	0.008479838967182527	-3.9840551202029917	-1.28466598894108
YDR456W	1.4066392443564992	-1.1614042148203874	-1.5252447105362767
YDR457W	-1.3181077398247982	-0.026769366485051495	-0.5198483318489622
YDR458C	-1.0404803357946613	-1.4471933381757245	0.184128439482268
YDR459C	0.01613961607393676	-0.7477261690305265	-0.4056898796489225
YDR461W	-1.3267501400807387	-0.5045940913120538	0.1580486033472153
YDR462W	-0.9689373111883343	1.8038507486131066	2.178658304890827
YDR463W	2.3650937745679323		-1.6808008226479183
YDR465C	0.17922893397005688	-0.2825793578225417	-0.1894153174171834
YDR466W	0.47475546959777987	-0.6169329434112096	-0.246074893582053
YDR467C	0.09029675355427476	-0.22304031586624865	0.033075638137440896
YDR469W	-0.26655809063731306	-0.8665024801152468	0.11078316629503102
YDR470C			
YDR471W	0.6933278856621382	-0.9655121055647741	-1.8476957766716233
YDR475C	-3.723936384580996	0.9726197441874441	0.9775192830779482
YDR476C	0.16993041066452025	-0.5553993932391472	-0.0434863622319753
YDR477W		0.7675801865430774	
YDR479C	0.7247066330056684	0.5777297416538951	-1.927064846681437
YDR480W	0.5346494460288925	0.003273637336907119	-0.4880620461996212
YDR481C	-0.32693993984977165	-0.23695469870713826	0.14741440515815282
YDR482C	0.4981573522660252	-0.034130697192559484	-0.22817425140063208
YDR483W	0.1077315751116455	0.9226953428417971	0.12884641132695382
YDR484W	3.0849835181647456	0.06933133111791892	-2.3644326246240275
YDR485C			
YDR486C	-0.3042339053960054	0.35496500968697486	0.0843759457548844
YDR488C	-0.16362669147272363	-0.2541645936839609	0.1487401912995111
YDR490C	-0.17446575388116622	-0.044802084714232984	-0.2066137628002791
YDR491C	0.38734960705967314	-0.21825518691850906	0.14877078256361342
YDR492W	0.15665528410131718	0.08456707262973519	0.08290853914214388
YDR493W	-0.22655285527405508	-0.5804315721413138	0.23532479044587912
YDR494W	1.171228519276536	-0.39006112186082276	-1.396208810417431
YDR495C	0.16513742382896823		-2.333740580162726
YDR496C	-0.3317499197041475	-1.1039623828855274	-1.448659699663637
YDR497C	0.4010975247633221	-0.3140034431818429	-0.16028685782535748
YDR500C	0.8714689275857012	-1.4986472937579496	-3.0869962922796015
YDR501W			
YDR502C	0.2424159268669945	0.09510711351833036	0.014402643003791887
YDR503C	0.1846330701135535	-0.3093703509644124	-0.10598297369334318
YDR504C	0.028723679672294333	-0.057058054488335064	0.30122465533427867
YDR505C	-0.4236996559237103	0.10840356200035209	0.3596330062161543
YDR506C	-0.16080522369004563	-0.07164319265625418	0.23173983874459916
YDR507C	-2.9364457796151204	-0.7484572321305994	-0.4265965735033384
YDR508C			0.9018645741455257
YDR509W	-0.5553545240995417	-0.8331042646872063	-0.07700094842664348
YDR511W	0.09743717124324358	-0.4733246864610347	-0.2724947957799085
YDR512C	2.316460018617342	-0.8393036666739125	-3.041525716829617
YDR513W	0.9688703891091192	0.11841924579230148	-0.5762956514148594
YDR514C	-0.04186893582319907	-0.5951071602706659	-0.44267789424702586
YDR515W	0.4772730053488654	-1.0324910038934891	-0.24242979458993494
YDR516C	-0.06322989884544765	-0.3842103710187766	0.17031190281401462
YDR517W	0.04918220376153396	-0.07747555403381674	0.2815377581376554
YDR518W			
YDR519W	0.16041076539986612	-0.06336833137603358	0.17200064788078456
YDR520C	-0.8118198949472037	-1.615065401683683	0.12143093079918559
YDR521W			
YDR522C	-0.34129885759619677	0.43995100733443204	0.8149463791698836
YDR523C	-0.5975143177926803	-1.9745641545381352	-1.0512448467181763
YDR524C	-0.2763885413725342	0.31187381515349366	0.17860302474918227
YDR524C-B		0.4273779479774822	0.5655557641892165
YDR524W-C		-0.6349037395250448	
YDR525W	-1.0579864577237588	0.3932195410991407	0.22102500497614067
YDR525W-A	-0.24633570479961303	-1.444224679664001	-0.2433777143878333
YDR528W	0.06230693604697531	-0.2298577691931482	-0.0929686989258817
YDR529C	-1.3313025657250244	-2.0837161545559035	-0.36139165404608936
YDR530C	-0.5398237571548116	0.154537534413849	0.4820353076488323
YDR532C	3.6374821394806367	-3.0237069050150125	-4.857069300496316
YDR533C	-0.009902737682225863	0.3097568274891719	0.3381510497811066
YDR534C	-0.1661965191293045	-0.19334106557076156	0.09213196761351804
YDR535C	0.058010237129125945	0.04761164224149673	-0.023090233328574315
YDR536W	-0.1620905402364205	-0.06471027096162119	0.14579240466760585
YDR537C	-0.9946779436023883	-0.3208636492840975	-0.31753527716142593
YDR538W	-0.19604043219354841	-0.03675573475665092	0.06732466877431492
YDR539W	0.0661794655797014	0.054767951476674154	0.15074951643851744
YDR540C	-0.1034851033375084	-0.7081079161098341	-0.030822157684750218
YDR541C	-0.10947715911919363	0.2081072610546013	-0.051883261897617466
YEL001C	0.6579088087768936	0.053291998083773114	-0.20064857923499999
YEL003W	-1.6458727272770695	-2.7753078132723292	-0.15558509205588222
YEL004W	-1.41108844872136	2.118812815478517	2.232564671991965
YEL005C	0.043569434563326924	-0.03349860029447148	0.12965026843441765
YEL006W	-0.8499739853338749	0.17497314266863154	0.34224413833121564
YEL007W	-1.008753965052203	-0.7707443272317115	0.1475437345386524
YEL008W	-0.7125624402472983	0.31388526226529584	0.17244964914801503
YEL009C	0.09172474001460618	0.07193091354542033	-0.07852146271615272
YEL010W	-0.4539253734236165	0.2759819321907074	-0.13691254866217203
YEL011W	0.1557836227659876	0.216851568396935	-0.2165154082081322
YEL012W	-2.0734465349322724	0.6257494296497765	0.3066617690258468
YEL013W	-0.40636665822421236	-1.3062299744200738	-1.6673540915885523
YEL014C	-0.15431080426149246	-0.00863326015975692	0.13038629396641796
YEL015W	-0.6121678021068684	-0.6588748042133458	0.1844467608548025
YEL016C	0.171163554000297	0.3702876683241735	0.23436111621754893
YEL017C-A	0.15469749466086483	0.2893978887955964	0.558829300005875
YEL017W	-0.1329119348342908	0.33271338332397193	0.06622742069229608
YEL018W		-0.6791098596824576	
YEL020C	-0.18440474211528773	-0.09415657643480195	-0.05459257219149171
YEL022W			
YEL023C	-0.01664611733573536	0.28107473762391727	0.2600358122102332
YEL024W	-1.3540801534222113	-1.5883365958148352	-0.5703428201135786
YEL025C	0.012165341239019033	0.008208681753579992	-0.00937433584896261
YEL027W			
YEL028W	-0.4596693261750199	-0.3405609883891106	0.05197815951154347
YEL029C	-1.9682128864316957	2.0691429654987235	1.5873824044905993
YEL030W	-1.0280585796243522	0.7592792852196392	0.9563422369859479
YEL031W			
YEL033W	0.010249693929153952	-1.3953619540425903	-0.3169345148022691
YEL036C			
YEL037C	-0.5015010101856042	-1.2168706766844517	-0.13888872738303867
YEL038W	0.5004712970773315	-0.1014842399166308	-0.4231416664374699
YEL039C	0.2855757534992009	0.4028911594144129	0.056960596952874566
YEL040W	-0.07150947002644838	0.15753698241063518	0.07015171379021892
YEL041W		0.05339295296829953	
YEL042W	-1.2796950541740482	0.4674594235537373	0.5505026459010001
YEL043W	0.16215274702520718	-2.474641308999913	-0.6854596668313945
YEL044W	2.044331183386516	0.40228636595786105	-2.2589540589286816
YEL045C	-0.16471270837595894		-0.4964577600479183
YEL046C			
YEL047C	-0.7945101032796077	0.2220260501921102	0.4968857170499385
YEL048C	0.09288239261823049	-0.350590242014902	-0.08258957851766871
YEL049W	-0.09891043550085596	0.07219447247339252	-0.05160726291077034
YEL050C			-1.8200695641354556
YEL051W			
YEL052W	0.10298076543065447	0.3060707225037519	-0.10344970080758024
YEL053C	-0.16137247456362863	-1.5679939643181333	-0.4570001114281895
YEL054C		-1.4219876993630396	-3.3556956651872265
YEL056W	0.3747341027583807	-0.35279220491458346	-0.40648340320524223
YEL057C	0.07898300037264798	-0.19476189736275126	-0.34891260640702604
YEL059C-A			
YEL059W	2.5051852588685586	0.8815989372792654	-2.9277950623533444
YEL060C	-0.7223551404092686	-0.006939932066472704	0.42924385824926653
YEL061C	1.2370084085438757	-1.1802957163616088	-2.2669140837211232
YEL062W	-0.49572789733561246	-2.800999392514125	-1.0877307523722775
YEL063C	0.00560782838706834	-0.17329666626712426	-0.26778842790978663
YEL064C	-0.5281336635804085	0.1757732715437042	0.20076393219811203
YEL065W	0.005158220066662503	-0.23707722494821978	0.008593944977315651
YEL066W	-0.00887791461178255	-0.07296377145167572	-0.028937922158672896
YEL067C	-0.057720290164627576	-0.08418553271694018	0.00820803201616841
YEL068C	-0.1856931666971477	-0.09197244148923339	-0.05325745479698713
YEL071W	0.21385941791826288	-0.16627490895336125	-0.07709683022903682
YEL072W	-1.323805269997461	2.420666071909158	2.383362113218485
YER001W	0.5871560378408804	-0.25361543654615676	-0.16950770290894562
YER002W	-0.5823547785144164	-0.7283282319318385	-0.6719382292793484
YER004W	-0.028027709124912724	0.29790783574898755	0.029326111929046262
YER005W	-0.6358585391286158	0.4548650034066188	0.40081414152746775
YER007C-A	0.5844146214839453	-0.06968459770763394	-0.9568569765387598
YER007W			
YER010C	0.3239422054108194	-0.0210724928795152	-0.266302288206382
YER011W	0.48467142102673594	-0.30718495262052004	-0.31890405859275583
YER014C-A			
YER014W	-1.7460533037218076	2.0218880312248637	2.4514860773539167
YER015W			
YER016W			
YER017C		-2.4052625153675486	-1.3308289264344308
YER019C-A	-0.23494420605956434	-0.7783106326190236	-0.1261650202155095
YER019W	-2.1072507202647683	0.07566535521483841	0.5963460338538545
YER020W	1.1114712174203034	0.030753556905143607	-1.113280979894446
YER024W	0.0011092971439529919	-0.0032311794962904656	-0.025044686181670207
YER026C			
YER027C	0.07447065602748304	-0.4458997481161195	0.060964593916570296
YER028C	0.41168599056653365	-0.02035991282898416	-0.12221110991773197
YER030W	-0.6024350089092706	0.1398959410578984	-0.007239172902745104
YER031C	0.5935067608460264	-0.8622792904648847	-0.3626382162953607
YER032W	0.05885531270344633	0.11090106652259597	-0.07467846869067156
YER033C	-0.9233265170570252	1.0869370780606762	1.2058720584526903
YER034W	-0.1005242111807999	-0.08754149300351192	-0.2301349721454039
YER035W	0.2499525203090934	0.37705379804388106	-0.06951187663916872
YER037W	-1.4506039471297272	1.3916309920358885	1.375250904539899
YER038W-A	-0.15278901592822003	0.22481993860246224	0.2677933022236731
YER039C	-0.3503155034273447	0.41096909433007434	0.1958935262620555
YER039C-A	0.06445720606012088	-0.10346347037118911	-0.19564510765268303
YER040W	1.083354724461178	-0.09591515671185506	-3.079860255255724
YER041W	-0.10097259597131204	0.08136973902151856	0.016305724555515294
YER042W	-0.848122192864644	-0.2129438369716583	0.28644402093150023
YER044C			
YER044C-A	0.020691088661738327	-0.06518245438677088	-0.16210769447414178
YER045C	-0.011576005241559589	0.5551755313924931	0.20656111085610224
YER046W		0.7536640411835389	0.5933964684959363
YER046W-A	-0.3471407557281548	-0.041432016479720814	-0.03764012743980865
YER047C	0.17408430552745877	0.525991919185469	-0.11066646752334736
YER048C	-1.225424323998618	0.7977023165340891	0.943338055782786
YER049W	-0.14662101151330906	-0.18689010694015148	-0.224612719591904
YER050C	-0.8051986616488929	-2.107214404119893	-0.7600757268222199
YER051W	0.3169162692652929	-0.06752086430535761	-0.10358166533773364
YER052C	0.4492652486642418	-0.11380466640148001	-0.04526724812976237
YER053C	0.033510221903069584	0.04538728911597383	0.0023391678763533975
YER053C-A			
YER054C	0.3081068351477661	-0.3054763701622945	-0.25318349211016267
YER055C	0.20354871833061206	-0.05703390954260319	-0.01777860452238776
YER056C	-0.9423215571489849	-0.274596201177383	0.27928934963507274
YER056C-A	1.3151787682410785	0.020160523475776425	-1.0675222649467118
YER057C	-0.45544285321601075	0.3624196680965425	0.18424085214311767
YER058W	-1.5441069595382488	-1.4502957297395838	-0.1944959941787284
YER059W	-1.4973193514989496	-0.8172403100573292	-0.42495869153050486
YER060W	-0.32727301488882987	0.06356223324157344	0.0019450388950333843
YER060W-A	-0.36363743810139526	-0.009951826876364651	0.2326235691203151
YER061C			
YER062C	0.10658032508432194	0.010472878718810922	-0.0370831320930247
YER063W	-0.22794962676325464	0.5437022368795918	0.386631286117986
YER064C	0.3535667369371282	-0.17059977877247254	-0.5563936836558764
YER065C	-0.6718735544319648	0.17769600001770447	0.4385583123186749
YER066C-A	-1.2229600693235747	-0.2790032152837642	0.004020007494163488
YER066W	-0.8307124730333867	0.465782168694673	0.13853733887500283
YER067C-A	-0.317983355881634	0.2695900725261045	-0.08714660398679416
YER067W	0.6362316549744272	-0.08512894032036834	-0.22566461016051217
YER068C-A	-0.13555894261151621	0.06594979871343683	0.07771238635827576
YER068W			
YER069W	-0.14979576419040433	0.47253819122779794	0.43457901988298536
YER070W		-1.0522783250346306	-2.471196333982946
YER071C	0.19533160772190827	-0.10964176892665259	-0.45566423172253323
YER072W	-1.4305253736693215	-0.5751810524840987	-0.12468029219942012
YER073W	-0.010756618151154505	0.08896051690227696	0.20941808364306602
YER074W		-0.47435728062756943	
YER075C	-0.8867160740592095	-0.7906111722784169	0.04208943104261893
YER076C			
YER077C			
YER078C	1.7511691321309086	-0.488745726393583	-1.7596847239615052
YER079W	0.4409943250178565	-0.1456988061257916	-0.27610025929786386
YER080W	-0.7549073268348916	0.2719595292886696	0.5352652883013785
YER081W	-0.49915175766277164	0.2512464881206281	0.40532027566890816
YER083C	0.5616059094451903	-3.6581940513501077	-3.2318135578215634
YER084W	0.669865246057544	-0.7793356463956206	-0.8147452238518003
YER085C	-0.24332586191413594	-0.14718788482349726	-0.2858590560663652
YER086W	0.945970722956473	-1.1022384758735668	-1.9485227479646483
YER087C-B	-0.03952657118383065	0.22034130852816916	0.1523519509428848
YER087W			-2.0334343000071793
YER088C	-1.099981809507807	0.12186829981827928	0.5215644394085395
YER089C	-0.6131432650387622	-0.23307667415791994	0.6324754884610613
YER090W	-0.43823700504160795	0.05335596347294844	-0.27815074923895955
YER091C	-0.18578615515434702	0.40093846032463615	0.3435112123971639
YER091C-A	-0.10939730957064547	-0.06936334358957107	0.023491001232919386
YER092W	-0.2195352898706384	-0.11543784269681968	-0.23202083111189237
YER093C-A	5.073029303019308	0.6607799089188171	-3.119671616248961
YER095W	-0.28561449840835107	-0.9304127320933469	-1.8343417511181952
YER096W	-0.37901318258582334	0.11184393601192055	0.22592001662209257
YER097W	-0.3193871307660563	-0.11674569392394751	-0.06296400501798068
YER098W	-0.786078207129704	-0.36655657870148667	0.22228972152427628
YER099C			
YER101C			
YER103W			
YER105C			
YER106W			
YER107C			
YER110C			
YER111C			
YER113C			
YER114C			
YER115C			
YER116C			
YER117W	1.3645885591029838	-0.37479295312537875	-0.5247729324610249
YER118C			
YER119C			
YER119C-A			-0.6296395599393061
YER120W			
YER121W			
YER122C	1.9137689065671968	-2.2270161267177184	-3.9299967926480783
YER123W			
YER124C		0.4149246774985772	0.39810440772739863
YER128W			
YER129W			
YER130C			
YER131W			
YER132C			
YER134C			
YER135C			
YER137C			
YER139C			
YER140W			
YER141W			
YER142C			
YER143W			-0.6027213368250786
YER144C	-0.33110465925799676	0.23688466730446223	0.06368192259438947
YER145C			
YER149C			
YER150W			
YER151C			
YER152C			
YER153C			
YER154W			-0.13991930147319984
YER155C			
YER156C			
YER158C	-0.23732391583862208	0.10583689811804758	0.15362921739124666
YER161C			
YER162C			
YER163C			
YER164W			
YER166W		0.30460478271236996	0.45454185959896476
YER167W			
YER169W			
YER170W			
YER173W			
YER174C			
YER175C	-0.34380062466185274	-0.7498497466428891	-0.4000066100403369
YER175W-A			
YER176W	-0.1756612915021434	-0.4492692314440015	-0.2916508561956843
YER177W	-3.2894458324422513	-1.0600611862530394	-1.08869820992261
YER178W	1.359188480388731	-1.2600542162768515	-2.1992811891348953
YER179W	-0.27461214576276655	-0.19999620340815383	-0.11566645694362071
YER180C	-0.7077364386800649	-0.12347429603420819	0.17290661233169943
YER180C-A			
YER181C	-0.5256336266936745	-0.12377578030813813	0.21323258981854187
YER182W	0.7613284132154465	0.12174542263321603	-0.4818835284473817
YER183C	-0.5482179029281998	-0.19916116730533762	0.15661269147845788
YER184C	-0.4512664800641772	0.12529489342961406	0.3476082254380027
YER185W	-0.3231213203358064	-0.4759985520306857	-0.12009146141510023
YER186C	-0.1644445890972339	-0.5413652839102507	-0.44062339511395454
YER187W	-0.04796393338848415	-0.2531863022490589	-0.16055208563799442
YER188W	-0.8512692532226028	0.09166222402756766	0.021499802159025617
YFL001W	3.513879028501628	-1.4363670907744053	-3.455676984017031
YFL003C	-0.21767009902323625	-0.04641366625675557	0.020063636186555642
YFL004W	-0.3158393180143338	-0.1481691709803514	-0.1489468724465674
YFL007W	-1.2231731938388453	-0.15624138550916278	-0.18391236262927152
YFL010C	-0.7191942001677979	-0.07669285537635126	0.26197305659496534
YFL010W-A			
YFL011W	-0.4658160995171659	-0.2638657848785012	0.038024166849482094
YFL012W	-1.171959513211149	0.1549901351649928	0.30740423185200383
YFL012W-A	-0.14343744981298107	0.4813415741398742	0.3010007617262119
YFL013C	-2.3780576398244557	1.1256231535852645	1.1272807575687676
YFL014W			
YFL015C	-0.5825860452338119	0.35136008974194577	0.3392410982578248
YFL016C	1.6648202648160546	-1.4309519315986685	-2.0940392222334507
YFL018C	-0.8895492488140048	-1.0323747946440267	-0.5615604309929825
YFL019C	-0.48978870760313536	0.1374138546744505	0.2717466760802691
YFL020C	-0.2622089711186444	-0.11771338685069763	-0.02152503913556187
YFL021W	-0.39803259399635393	0.19324969677418402	0.13181137819347424
YFL023W	1.4405301344821984	-1.461119076004009	-3.159082735654807
YFL025C	0.5770748956251873	-2.0581693747996996	-1.4148817914342073
YFL026W	-0.07796758571380129	0.11765074866783995	-0.09613954627034145
YFL027C	0.11971546107511731	0.034982595621817436	-0.10351329732109484
YFL028C	0.13869715410829517	0.12223552759754473	0.009641035809058838
YFL030W	-0.3686523292831355	0.007976918350073614	-0.15973220587951348
YFL031W			
YFL032W	-0.8050478370193894	-0.22999030903575138	-0.12011770468227478
YFL033C	-0.19734064277758967	0.4163096662122141	0.07291757627790574
YFL034C-A	-0.1253886907075548	-0.020550042578488723	-0.076760502784812
YFL034W	-0.34508337954360874	-0.3354812848644381	-0.13681131656485468
YFL036W	-0.14426232852343315	-1.6162305356928235	-2.095989129453394
YFL040W	-0.0742588987464503	-0.12598899681140566	0.09543854869325757
YFL041W	0.7320488095404563	-0.09168719422338319	-0.23518164135954506
YFL041W-A			
YFL042C	-0.008767810968210218	-0.10795569367559142	-0.0905333689059956
YFL044C	-0.32405348149087737	-0.07673340110401754	0.005603214817309682
YFL046W	-0.4905262974716691	0.11132643402099475	0.137176679351355
YFL047W	-0.509978019537211	0.11425403208721549	0.18436063381175033
YFL048C	-0.1665812393322597	0.25003219855820835	-0.020484667935436587
YFL049W	-0.892066295570751	-0.00031677692366807947	0.05796816053980915
YFL050C	-0.07814569657717145	-0.03575072478683517	-0.14743974095279827
YFL051C	-0.25110719066179626	-0.575135195804219	-0.2734529644277097
YFL052W	-0.3736868403291189	-0.003492960308105061	-0.07662538313350839
YFL053W	-0.08522263482392162	-0.16369259296960714	-0.1722088536501412
YFL054C			
YFL055W	-0.13191592954393921	-0.5919168455420213	-0.10796039469904585
YFL063W	-0.6708918498198981	-0.24457855890694824	-0.19259415491184104
YFR001W			
YFR006W	-0.39674660584329646	0.4676895492186736	0.22825507449203306
YFR007W	0.30161028002292545	0.03770299636303912	-0.09157190491260915
YFR008W	-0.22492737532590543	0.12976568575505135	0.4015882261494673
YFR009W	-0.12793203979271103	-0.6601233693043498	-0.3240725987727524
YFR010W	-1.4433581666158377	-1.4283443710447186	-0.6975121590315269
YFR011C	0.17728422423529414	-0.019246952491337132	-0.1461697164603616
YFR012W	-0.2076894171065579	0.34743721455225596	0.15425551246829725
YFR012W-A		0.2771475341251525	
YFR013W	-0.5215813943822715	0.7082741401935889	0.31686149221014265
YFR014C	-0.5227295931477808	0.043422540949597056	0.05687614981772452
YFR015C	-0.4542258005712749	-0.08943813464176287	0.06843273038117
YFR016C	-0.05157144903384525	0.13567539518550945	-0.07221312619847822
YFR017C	-0.10297251690091426	0.024542854522324804	-0.12464823278050999
YFR018C	-0.4232087129265295	0.1700392914614913	-0.23183717059228395
YFR019W	0.2801777031050986	-1.033584943067496	-2.0777830640158697
YFR020W	-0.4658307078905273	0.060499685517427425	0.19682254356681367
YFR021W	0.8477262545287404	-0.7593981368291242	-1.4531975403021595
YFR022W	-1.098445066120735	-0.172227199586564	0.047596042100675244
YFR023W	-0.4145382781163516	-0.01533177467291044	0.11847734213241749
YFR024C-A	-0.0427923965068893	-0.39095129126268907	-0.26402051447412506
YFR025C	-0.3837713527655209	0.08345701342897686	0.046956491279745514
YFR026C	0.0284014097516755	-0.07764112940294757	-0.10459071119635034
YFR030W	-1.4824149903775148	0.034020564591257234	0.1850334063408161
YFR031C-A	-0.80501691440266	-1.5137573037403458	-1.6929814678224564
YFR032C	-0.08692698719844237	0.019297692609849627	-0.12276305142393366
YFR032C-A	-1.1010487713803563	-1.8648090221986473	-1.7394435842083584
YFR032C-B			
YFR033C	-0.36085025797956244	-0.8782434045062743	-0.28557438931940804
YFR034C	-2.2873378397931017	-1.5348822361580023	-1.6241226639723696
YFR035C	-0.6164894150648965	0.13278609680549536	-0.4406028127129107
YFR036W			
YFR038W			
YFR039C	-0.7332654287688675	0.2321508775614235	0.042929582630933986
YFR040W	-4.006523056891052	0.4893320070235258	-0.45469880700193405
YFR041C	-0.7996684388918982	0.463617265479139	0.10167500209287941
YFR043C	-0.31016200881052214	-0.33103675874611627	-0.2129070366143098
YFR044C	0.08331905607527722	0.6042180105197714	0.1032910876135816
YFR045W			
YFR046C	-0.7855168247782315	-0.30008212724768907	-0.10524571999337799
YFR047C	-1.0971166086694597	0.20491329650858062	0.40703011134415806
YFR048W		1.4817674201178526	
YFR049W	-0.29896380370796255	-0.07485386213565925	-0.10677799363821777
YFR053C	-0.29347915067745944	0.4540461107268188	0.09135110689240648
YFR054C	-0.021857842563376403	-0.11424723015482978	-0.15397047468999098
YFR055W	-0.1602031037254946	-0.02712089537033819	0.0384359278053545
YFR056C	-0.16631073262183937	0.10766484832154515	-0.09380732589189796
YFR057W	-0.375654654797877	-0.14249758873754528	-0.06261588292623953
YGL002W			
YGL003C	1.207730534231612	-1.3074366835925535	-2.0939870321534353
YGL004C	-0.37820174871758516	0.37238708539329535	0.5168571539416658
YGL005C	1.2658870949895045	-1.813287895938908	-1.2462682492739046
YGL006W	-0.10136456627120065	-0.21177790748950126	0.05686947253672956
YGL006W-A			
YGL007C-A			
YGL007W			
YGL009C			
YGL010W	0.015756237710074707	-0.18847117975279665	0.11396876577192479
YGL012W		1.2465215761163901	1.4243582829662156
YGL013C	0.34278214492877956	0.2499232187547043	-0.3890228216047301
YGL014W	-0.10540795861697508	-1.1745617128831312	-0.28201491857415717
YGL015C	0.06329904789692031	-0.8427578912745058	0.13355090165294567
YGL016W	-1.2541887463729404	1.2195215841370983	-0.5075889427560277
YGL017W	-0.2186658267430901	0.13848680739852962	0.29530556335981645
YGL019W	-1.196197426490178	-0.45388575910564033	-0.9393756431347245
YGL020C	0.7081300832923523	-2.627986023115109	-3.275729936122714
YGL021W	0.08128986955010829	0.26538375158298405	0.08646006208781039
YGL023C			
YGL024W			
YGL025C			
YGL026C	-0.08266845136071299	-0.30786976130420507	-0.49516548736340676
