orf	hap ? | growth (pooled culture, barseq) | gradual switch 0.5% glucose to 5% galactose | YP (-C) | Perez-Samper G~Verstrepen KJ, 2018	hap ? | growth (pooled culture, barseq) | galactose [5%] | YP (-C) | Perez-Samper G~Verstrepen KJ, 2018	hap ? | growth (pooled culture, barseq) | glucose [5%] | YP (-C) | Perez-Samper G~Verstrepen KJ, 2018
YEL043W	0.5425357871089181	0.1448351955	0.23930252775
YEL044W	0.5936945616580883	0.17557650875	0.211437037
YEL045C	0.5336513817742636		0.24264962
YEL046C			
YEL047C	0.5165330988765918	0.17365034325	0.26024104174999996
YEL048C	0.5406529760132291	0.16753167124999999	0.2499789375
YEL049W	0.535439928267947	0.172049323	0.25052761275
YEL050C			0.219209376
YEL051W			
YEL052W	0.5409274560349124	0.17454839975000003	0.24960951925
YEL053C	0.5337421713961429	0.154523145	0.24334838749999999
YEL054C		0.15608329	0.1920145063333333
YEL056W	0.5483138798982156	0.16750814225000002	0.24424300325000003
YEL057C	0.5402751819313689	0.16919676975	0.245262542
YEL059C-A			
YEL059W	0.6062208605956276	0.18069818699999998	0.19959232825
YEL060C	0.5184943154152446	0.171203735	0.2590431515
YEL061C	0.5717510290850392	0.1586658815	0.21129607050000002
YEL062W	0.5246541841137294	0.14134790725000002	0.23217858675
YEL063C	0.5382807993539265	0.16942613574999998	0.24669919475000002
YEL064C	0.5237733753352506	0.17315611075	0.254996931
YEL065W	0.5382685787215705	0.16874461075	0.25159373425
YEL066W	0.537887067895772	0.17049823949999998	0.250929071
YEL067C	0.5365595019057033	0.17037832975	0.2515869
YEL068C	0.5330811199348671	0.17029512300000002	0.250498389
YEL071W	0.543941206418694	0.1695011665	0.25007621025000004
YEL072W	0.5021465287294848	0.19714383675	0.293649226
YER001W	0.5540876395355818	0.16856789225000002	0.248439678
YER002W	0.5222996118805613	0.16349536475	0.23954198299999999
YER004W	0.5373665646314513	0.1744611755	0.2519608865
YER005W	0.5208453465601668	0.176138336	0.258539681
YER007C-A	0.5540131261426747	0.170533279	0.23449627025000003
YER007W			
YER010C	0.5469333246994471	0.171052722	0.24672551325000003
YER011W	0.5513020442354418	0.167995477	0.2457939725
YER014C-A			
YER014W	0.49066956589545335	0.19288270749999997	0.294855654
YER015W			
YER016W			
YER017C		0.14557654025	0.22787348725
YER019C-A	0.5317424462095824	0.1629612795	0.24920724675
YER019W	0.4808519966131343	0.172086411	0.26200241474999997
YER020W	0.5683388505507644	0.17160650749999998	0.23172611
YER024W	0.5381585264911506	0.17124336475000002	0.2509980175
YER026C			
YER027C	0.5401525336199321	0.16651324475	0.252521182
YER028C	0.5493182550738223	0.17106033625	0.24927726775
YER030W	0.5217538187932429	0.17277274474999998	0.25131334075
YER031C	0.5542602561165435	0.16206403525000002	0.245019471
YER032W	0.5397280989259683	0.172462921	0.25011903775
YER033C	0.5130317890414777	0.18289232075	0.2727966965
YER034W	0.5353960648463987	0.17034246974999998	0.24736601125000002
YER035W	0.5449222392752612	0.175306887	0.2502105345
YER037W	0.49870006222491514	0.18614811724999997	0.275796278
YER038W-A	0.5339754751131007	0.17368019725	0.2561839745
YER039C	0.5286065829580121	0.17566928774999999	0.2549106795
YER039C-A	0.5398803618537259	0.17017233600000004	0.24797680275
YER040W	0.567574626874294	0.17025299324999998	0.1968993595
YER041W	0.5353838774703423	0.172147365	0.2517303045
YER042W	0.5150758891077385	0.16900248725	0.25651426575
YER044C			
YER044C-A	0.5386907717013677	0.17058138650000002	0.248570727
YER045C	0.537813732122938	0.17721020075	0.255099595
YER046W		0.179331143	0.26195018
YER046W-A	0.5286928745649372	0.170835171	0.250774961
YER047C	0.5428600942519842	0.17689836025	0.2494817153333333
YER048C	0.5048205837176075	0.1798017125	0.26814740200000003
YER049W	0.5341431252897177	0.1692808835	0.2474638065
YER050C	0.5162425772462798	0.14876132325	0.23798112924999998
YER051W	0.5467423554075235	0.1705563995	0.24960718225
YER052C	0.5503396825621014	0.17006183549999998	0.25063989
YER053C	0.5390392036750529	0.17176287575	0.2514829665
YER053C-A			
YER054C	0.5465029095371332	0.16801373400000003	0.24695783799999999
YER055C	0.5436609552238771	0.1706684575	0.25112669475
YER056C	0.5125154920980829	0.168343703	0.2563875615
YER056C-A	0.5738757478316358	0.171493316	0.232536465
YER057C	0.525749156540362	0.1751505145	0.25470431875
YER058W	0.4961585924901309	0.15578080549999998	0.24799715275
YER059W	0.49743030862773835	0.16254529774999998	0.24391581875
YER060W	0.5292328920546526	0.1719570835	0.25147598675
YER060W-A	0.5282444845302636	0.17117155150000002	0.255561143
YER061C			
YER062C	0.5410252942936241	0.171389799	0.250784825
YER063W	0.5319325632029415	0.17708760325	0.2582885125
YER064C	0.5477385377973132	0.16945495324999998	0.24158819650000002
YER065C	0.5198664361589559	0.173176656	0.259208104
YER066C-A	0.5048875636844995	0.168296612	0.251512733
YER066W	0.5155490960654876	0.17625499099999997	0.25389494133333335
YER067C-A	0.5294853907346962	0.174158587	0.24989823575
YER067W	0.5554215451761385	0.17036824899999997	0.24744517825
YER068C-A	0.5344437991674231	0.17198259575	0.25281777375
YER068W			
YER069W	0.5340568335474901	0.17632718225	0.2591376335
YER070W		0.160033807	0.207678374
YER071C	0.5434376090729729	0.17010631799999998	0.243372045
YER072W	0.49924581027572995	0.16513181375	0.24923354025
YER073W	0.5378360035710732	0.17222847600000002	0.25515019
YER074W		0.16620916275	
YER075C	0.5140268835358612	0.1628298425	0.252186916
YER076C			
YER077C			
YER078C	0.585726235703004	0.1660554155	0.2202787495
YER079W	0.5501148737395347	0.16972103175	0.24655199799999997
YER080W	0.5176095268456494	0.17418390575	0.26092071725
YER081W	0.524561121471431	0.17396257725	0.2586194815
YER083C	0.5533931712359532	0.13218838275	0.19420837224999998
YER084W	0.5563357269934728	0.16295032674999999	0.23701297049999998
YER085C	0.5315146276170787	0.16970512025	0.2463791765
YER086W	0.5638404447033254	0.1594999595	0.21693455949999998
YER087C-B	0.5370540184454576	0.173632341	0.25413958849999996
YER087W			0.215430835
YER088C	0.5082301888824201	0.17258011100000004	0.26067808475
YER089C	0.5214627617656199	0.16878735849999998	0.26264224225
YER090W	0.5262168221403267	0.17184802475	0.24651568525
YER091C	0.5330785924510613	0.17556210575	0.257524886
YER091C-A	0.5351548885416928	0.17053671175000001	0.25185755075
YER092W	0.5321612700862816	0.17004438425	0.247332614
YER093C-A	0.6760164506386749	0.17833863275	0.196194328
YER095W	0.5303651963099271	0.16133599766666665	0.2189566255
YER096W	0.5278265622810187	0.172472996	0.25544242775000003
YER097W	0.5294472352647139	0.17003040925000001	0.25032649275
YER098W	0.5167622830314103	0.1673610635	0.25537813775
YER099C			
YER101C			
YER103W			
YER105C			
YER106W			
YER107C			
YER110C			
YER111C			
YER113C			
YER114C			
YER115C			
YER116C			
YER117W	0.5752187365209083	0.167273054	0.242148178
YER118C			
YER119C			
YER119C-A			0.240291063
YER120W			
YER121W			
YER122C	0.5901457981851953	0.147481186	0.18184403300000002
YER123W			
YER124C		0.175711555	0.2584916935
YER128W			
YER129W			
YER130C			
YER131W			
YER132C			
YER134C			
YER135C			
YER137C			
YER139C			
YER140W			
YER141W			
YER142C			
YER143W			0.240767766
YER144C	0.529128745589765	0.1738091145	0.252569304
YER145C			
YER149C			
YER150W			
YER151C			
YER152C			
YER153C			
YER154W			0.248963668
YER155C			
YER156C			
YER158C	0.5316777642252778	0.172408808	0.254162208
YER161C			
YER162C			
YER163C			
YER164W			
YER166W		0.1745327355	0.2594911615
YER167W			
YER169W			
YER170W			
YER173W			
YER174C			
YER175C	0.5287836613941158	0.16326539733333334	0.24435770275000002
YER175W-A			
YER176W	0.5333537925101617	0.16647724025	0.24627660775000002
YER177W	0.4487192019489153	0.1599506435	0.23216145375
YER178W	0.57507195904001	0.15781362475	0.212493802
YER179W	0.5306642470628377	0.16914083875	0.249393169
YER180C	0.5188916607739619	0.16995851099999998	0.25450359725
YER180C-A			
YER181C	0.5238413278847975	0.1699552895	0.25521774225
YER182W	0.5588217524721357	0.172578798	0.2429077195
YER183C	0.5232274732821107	0.1691497615	0.25421504325
YER184C	0.5258626729468728	0.17261672574999998	0.25759744124999995
YER185W	0.5293457376815772	0.166191625	0.24931480525
YER186C	0.5336586694221654	0.165493151	0.24363840775
YER187W	0.5368246857198888	0.16857247774999998	0.24859827575
YER188W	0.5149903500598804	0.172257345	0.25182228799999995
YFL001W	0.633637781410836	0.1559296395	0.19024390675000002
YFL003C	0.5322119671276513	0.17078193975	0.2517968545
YFL004W	0.529543667010611	0.16969463475000002	0.24880379600000002
YFL007W	0.5048817708282979	0.169608379375	0.2481845815
YFL010C	0.5185802317269251	0.1704583925	0.256080902
YFL010W-A			
YFL011W	0.5254672052871696	0.16845836250000001	0.25211492300000005
YFL012W	0.5062737903576102	0.17293403325	0.2568854565
YFL012W-A	0.5342296564666477	0.1764212505	0.25677205550000004
YFL013C	0.4734912969703881	0.18330569950000003	0.27140489925
YFL014W			
YFL015C	0.5222933259080256	0.17503233775	0.25744926525
YFL016C	0.5833792200586866	0.155987503	0.214357564
YFL018C	0.5139498760929223	0.16024648549999998	0.241496697
YFL019C	0.5248156149656926	0.1727462225	0.256253986
YFL020C	0.531001373024465	0.170020069	0.251060348
YFL021W	0.5273096029101046	0.1733428545	0.25377582925000003
YFL023W	0.5772828755306213	0.15566515300000003	0.1954963845
YFL025C	0.5538136278521796	0.14928539225	0.2263849695
YFL026W	0.5360091678841145	0.1725350445	0.24973897699999997
YFL027C	0.541382315417575	0.17165169675	0.249608393
YFL028C	0.5418982495796533	0.17258403500000002	0.25161227750000004
YFL030W	0.5281081766848442	0.17136312850000002	0.24861279525
YFL031W			
YFL032W	0.5162466767530365	0.16882033775000002	0.2493143405
YFL033C	0.5327645343278095	0.17572635425	0.252732861
YFL034C-A	0.5347202329072915	0.171058304625	0.25008216637499997
YFL034W	0.5287487953226904	0.16769311750000002	0.24901870825
YFL036W	0.5342072357528815	0.15400771475000002	0.2143230325
YFL040W	0.5361099722907375	0.16993164025	0.25313169175
YFL041W	0.5580259147267019	0.170298171	0.24727663824999999
YFL041W-A			
YFL042C	0.5378900605809339	0.1701243345	0.2498382585
YFL044C	0.5293204009645824	0.17045795925	0.2515407705
YFL046W	0.5247955668166622	0.17246746625	0.253870845
YFL047W	0.524266856974641	0.172498749	0.25470644000000003
YFL048C	0.5336005939466673	0.17394960199999998	0.25107877225
YFL049W	0.5138814612045831	0.1712745065	0.25246811724999996
YFL050C	0.5360043267206371	0.17089587825000002	0.24883048625
YFL051C	0.5313031262868094	0.16513230375000001	0.24659887975000003
YFL052W	0.5279713355593744	0.1712405675	0.25008455925
YFL053W	0.5358119711600433	0.16952875975	0.24839184250000002
YFL054C			
YFL055W	0.5345428185168128	0.164952984	0.249529638
YFL063W	0.5198931194977682	0.1686644555	0.248030833
YFR001W			
YFR006W	0.5273445568638447	0.17627537224999998	0.25548378
YFR007W	0.5463263291489207	0.1716807655	0.24981986675
YFR008W	0.5320147098671085	0.17266449825	0.2585533895
YFR009W	0.5346511031053909	0.16422416549999996	0.24570244125
YFR010W	0.49889700702280554	0.156015366	0.2390890865
YFR011C	0.5429470700224995	0.17107222875	0.24885297750000002
YFR012W	0.5324832482379638	0.17499042	0.25417329925
YFR012W-A		0.174239342	
YFR013W	0.5239514700664499	0.17884613075	0.257052938
YFR014C	0.5239202613135243	0.1717418815	0.25244877849999997
YFR015C	0.5257822367843302	0.17032220325	0.2526534375
YFR016C	0.5367266312123999	0.17272764624999998	0.25016269725
YFR017C	0.5353295183819705	0.17154014325	0.24923410799999998
YFR018C	0.5266253004191772	0.1730948405	0.2473358665
YFR019W	0.5457437784463068	0.16023355449999999	0.21464544925
YFR020W	0.5254668082225423	0.17192435875	0.25492713175
YFR021W	0.5611700992600347	0.16316336833333334	0.22570642425
YFR022W	0.5082719585185823	0.1694375635	0.25228443424999997
YFR023W	0.5268609682023842	0.17111406425	0.25353969275
YFR024C-A	0.5369652512923591	0.16710039462499998	0.246765921875
YFR025C	0.5276972322712878	0.17216966849999998	0.25227310825000004
YFR026C	0.5389003429995621	0.17044825975	0.24958931275
YFR030W	0.49783541838549594	0.171641417	0.25471835433333334
YFR031C-A	0.5162475172488934	0.155102689	0.22146001775
YFR032C	0.5357656458078897	0.17148409625	0.24926749324999997
YFR032C-A	0.5082011881985127	0.15135153775	0.22063720599999997
YFR032C-B			
YFR033C	0.5283202418106182	0.16189345125	0.24638421775
YFR034C	0.47595711727057294	0.15487695925	0.22267945924999996
YFR035C	0.5213718113373886	0.17269677275	0.24363877225
YFR036W			
YFR038W			
YFR039C	0.5181977670265944	0.17375853175000003	0.25220179449999997
YFR040W	0.4292285992774485	0.176506632	0.243389142
YFR041C	0.5163928921227899	0.17623185800000002	0.253242135
YFR043C	0.5296979797877593	0.16774060933333335	0.247671106
YFR044C	0.5403930386084183	0.17773424249999997	0.25327075475000005
YFR045W			
YFR046C	0.5167775417510938	0.168071374	0.24957771299999998
YFR047C	0.508308066814127	0.17346748550000002	0.2586497615
YFR048W		0.187111267	
YFR049W	0.5300023539316395	0.170478043	0.24955057749999998
YFR053C	0.5301514301947862	0.17612958574999998	0.253059306
YFR054C	0.5375342654223658	0.1700571065	0.24871483149999998
YFR055W	0.5337739556191032	0.170988092	0.252122215
YFR056C	0.5336079464864398	0.1724283405	0.24978027900000002
YFR057W	0.527917849144475	0.16975523825	0.25033265775
YGL002W			
YGL003C	0.5709552383447544	0.157307321	0.21435848825
YGL004C	0.527848617555654	0.175257021	0.260594722
YGL005C	0.5725359696521005	0.151902065	0.229370998
YGL006W	0.5353732234750491	0.16901494574999998	0.25244866025
YGL006W-A			
YGL007C-A			
YGL007W			
YGL009C			
YGL010W	0.5385566393989288	0.169263989	0.253459849
YGL012W		0.1845975555	0.27666593549999996
YGL013C	0.547445405913268	0.1739484375	0.244552218
YGL014W	0.5352633215691325	0.15872715199999998	0.24644725350000002
YGL015C	0.5398488823982084	0.16227263050000001	0.253806635
YGL016W	0.5040387489187083	0.184309048	0.2424524945
YGL017W	0.5321849026320922	0.17275768749999998	0.2566711975
YGL019W	0.5056149888768211	0.1664279105	0.2348058525
YGL020C	0.557375788946919	0.14319663575	0.19343064375
YGL021W	0.5403378840630501	0.1741136405	0.252972689
YGL023C			
YGL024W			
YGL025C			
YGL026C	0.5358813954470435	0.1679881595	0.24267250525
YGL027C	0.532693284244067	0.17690774075000001	0.250419985
YGL028C			
YGL029W	0.5475962201111602	0.16305796875	0.223563294
YGL031C	0.5353769521259633	0.15556284725	0.21451278075000002
YGL032C			
YGL033W			
YGL034C	0.523987276828374	0.172445687	0.25370435100000005
YGL035C	0.5170628335892873	0.174604452	0.2509074315
YGL036W	0.5358590661478135	0.171897879	0.25519634525
YGL037C	0.5408830026903122	0.17146335750000002	0.254261932
YGL038C			
YGL039W	0.5304502563229809	0.174676383	0.26223180325
YGL041C	0.5421703506384478	0.17366033674999998	0.25240111449999997
YGL041C-B			
YGL042C	0.5646252087872827	0.16933891250000002	0.23051796125000001
YGL043W	0.5471363027266872	0.167913702	0.22285961175000002
YGL045W	0.5913543693803637	0.16753412275000001	0.22098438900000003
YGL049C	0.531237355689524	0.16777975950000001	0.25511412375
YGL050W	0.5492630746256919	0.1728089635	0.25855314749999997
YGL051W	0.5365705775985068	0.17134846275	0.25975293525
YGL053W	0.5350888230741487	0.1741411665	0.256849588
YGL054C	0.6034640681185829	0.12194295399999999	0.20284412024999998
YGL056C	0.5431707184617608	0.17130491874999998	0.25050739275
YGL057C	0.5627536598452497	0.17045912825	0.2402086195
YGL058W		0.134017582	0.203267776
YGL059W	0.5457980871378388	0.171160713	0.24684274675
YGL060W	0.5313146626324721	0.17324535375	0.25140135525
YGL062W	0.5421737920442875	0.16352518975	0.25288077875000003
YGL063W	0.5297021922152121	0.173431526	0.26098549625
YGL064C	0.5325002916603085	0.15644351975	0.24476890725
YGL066W	0.519231335344247	0.148649537	0.222332429
YGL067W	0.5249806833796766	0.17709891775	0.26750829924999997
YGL070C		0.174239342	
YGL071W	0.627923292995993		0.175115743
YGL072C	0.5044519436657121		0.2225527375
YGL076C			
YGL077C	0.5513110454147586	0.15682010225	0.238527702
YGL078C	0.5150795434043339	0.1624923905	0.22389456924999998
YGL079W	0.544123036657122	0.16944913325	0.24705199825000002
YGL080W	0.6016150240270125	0.16726914325	0.24184389425
YGL081W			
YGL082W	0.5456059086704359	0.17458781675	0.25086706325
YGL083W	0.5373078950507952	0.17071124475	0.25428494725
YGL084C	0.6521029621218937	0.1400768775	0.174446366
YGL085W	0.5578176503894983	0.1695680295	0.24988181424999997
YGL086W	0.5454498288300703	0.1709536535	0.25293512475
YGL087C	0.5419124621200953	0.19046573	0.256274404
YGL088W	0.6048019854476787	0.1520501895	0.188121603
YGL089C	0.5466459144926605	0.16840563225	0.24563482675
YGL090W	0.531914777842483	0.165036334	0.24841937375
YGL094C	0.5052949237534896	0.1605127295	0.25692728325
YGL095C			
YGL096W	0.5564814477085062	0.16640136100000003	0.24335285625
YGL100W			
YGL101W			
YGL104C			
YGL105W			
YGL107C	0.5017665254327274	0.15138107875	0.23921068
YGL108C	0.5383450274208977	0.16842042875	0.24990880225000003
YGL109W	0.582099450750571	0.152323917	0.22483441675
YGL110C			
YGL114W	0.5509229359644104	0.167390203	0.24612643375
YGL115W	0.4718818198204955	0.15340225175	0.24303276675
YGL117W	0.5270504329094731	0.17478719175000001	0.25917947500000005
YGL118C			
YGL119W			
YGL121C	0.541066037137415	0.17088474825	0.2538307255
YGL124C	0.46231400474203044	0.160323201	0.24193079275
YGL125W	0.5495389115685021	0.17432063	0.2535810205
YGL126W	0.5409513588137177	0.173290571	0.25219809975
YGL127C			
YGL129C			
YGL131C			
YGL132W			
YGL133W			
YGL134W			
YGL135W	0.5425451517418579	0.17233448950000002	0.24707164199999998
YGL136C			
YGL138C			
YGL139W	0.5432261280467208	0.16795960675000002	0.249676804
YGL140C			
YGL141W			
YGL143C			
YGL144C		0.172018729	
YGL146C		0.172018729	
YGL147C			
YGL148W			
YGL149W			
YGL151W			
YGL152C			
YGL153W			
YGL154C		0.174239342	
YGL156W			0.257247991
YGL157W			
YGL158W			
YGL159W			0.229287923
YGL160W			
YGL161C			
YGL162W			
YGL163C			
YGL164C			
YGL165C			
YGL166W			0.234789642
YGL167C			
YGL168W			
YGL170C			
YGL173C			
YGL174W			
YGL175C			
YGL176C			
YGL177W			
YGL178W			
YGL179C			
YGL180W			
YGL181W			
YGL184C			
YGL185C	0.5178214559476314	0.175844624	0.25988421
YGL186C			
YGL188C-A			
YGL190C			
YGL191W			0.245240059
YGL192W			
YGL194C	0.4964444665340565	0.1768420515	0.24449400725
YGL195W	0.5327542091416991	0.16371606125000002	0.24333393200000003
YGL196W			
YGL197W	0.49585150920852383	0.16122557275	0.25033600825
YGL198W	0.5245334479826967	0.164496123	0.24903234675
YGL199C	0.5365488657790187	0.16771510850000002	0.2508678465
YGL200C			
YGL202W			
YGL203C	0.5234042436190399	0.1660109775	0.254043822
YGL205W	0.5304197554987207	0.16765910175	0.25138132275
YGL206C			
YGL208W	0.5421678170672379	0.16972964966666668	0.25011442533333333
YGL209W	0.5343300467872897	0.170398015	0.254155778
YGL210W	0.5159991371004605	0.18805634775000002	0.282062962
YGL211W			
YGL212W		0.15928440825	0.24909605225000003
YGL213C	0.5230548530618224	0.16470388125	0.241830548
YGL214W	0.525452806128999	0.1605870265	0.23977031624999998
YGL215W	0.5265238842362999	0.146170652	0.2355011975
YGL216W			0.254465089
YGL217C	0.5231149222155271	0.15791931399999998	0.24589798300000001
YGL218W	0.5202052440305744	0.1282971095	0.2148121915
YGL219C	0.5671596416973802	0.1471127685	0.20110549766666666
YGL220W			
YGL221C	0.5332897764901007	0.16547468475	0.25356405974999996
YGL222C	0.54194265412808	0.16674817525	0.24684677425
YGL223C			
YGL224C			
YGL226C-A	0.5282110258808745	0.168274337	0.24840881025
YGL226W	0.5535295247693616	0.170474521	0.24552693066666664
YGL227W	0.5293176575510282	0.17332373150000002	0.2460224265
YGL228W	0.5255920441058017	0.16779556525	0.2502189635
YGL229C	0.5240460944471078	0.1695386155	0.2519332095
YGL230C	0.5369389189752201	0.17080026974999998	0.25283736325
YGL231C	0.538469798110596	0.17781145	0.2504134145
YGL232W	0.5005069008831997	0.171236373	0.252162216
YGL234W	0.5258216834387772	0.16583207249999998	0.2406251035
YGL235W	0.5141188250617857	0.16121751025	0.244582427
YGL236C	0.5227756076948401	0.17066569275	0.2529843145
YGL237C			
YGL240W		0.141370516	
YGL241W	0.540553520358423	0.172468738	0.24763496575
YGL242C	0.511905991139625	0.174279481	0.2547703685
YGL243W	0.5275053885245907	0.17167708675	0.2524190485
YGL244W		0.169231886	0.246376658
YGL246C			
YGL248W	0.525365447285312	0.16866024125	0.25286618950000006
YGL249W	0.5253052376860254	0.16329939375	0.24695891825000002
YGL250W	0.5149480485565545	0.1716329695	0.25376677000000003
YGL251C	0.5718540885687478	0.166751269	0.239890622
YGL252C	0.5036304661155618	0.174990914	0.24350995074999998
YGL253W	0.6370383942032154	0.17170107175	0.19961528325
YGL254W	0.5302408117003784	0.17174039775	0.2570907265
YGL255W	0.49539735641909993	0.18026846866666668	0.27136801450000003
YGL256W			
YGL257C	0.544535111198697	0.17437765974999997	0.2545413595
YGL258W	0.5400679906871009	0.17104592675000002	0.25364937075
YGL259W	0.5394378924430492	0.17126973950000002	0.25278747500000004
YGL260W	0.5284725978643551	0.17239134875	0.254717537
YGL261C	0.5360868849533796	0.17348383	0.25232944425000003
YGL262W	0.5397263945657659	0.1728906	0.24994682649999997
YGL263W	0.5378091799031215	0.17266939325	0.25174658375000003
YGR001C	0.5377177879572165	0.173532856	0.25501722849999997
YGR003W	0.5318243244424137	0.1743345195	0.255189274
YGR004W	0.5161089000057799	0.168268617	0.253304431
YGR006W			
YGR007W	0.5357637560222269	0.17249207500000002	0.25549254025
YGR008C	0.5413886634741102	0.1735538415	0.25491864775
YGR010W			
YGR011W	0.5246389109403754	0.16910762825000003	0.25306085525
YGR012W	0.5058123807088427	0.171854505	0.2531272595
YGR014W	0.5366779289123527	0.17303837225	0.2555397695
YGR015C	0.5185910051128566	0.17192578725	0.25459011475
YGR016W	0.5365605811430614	0.172712531	0.25666000325
YGR017W	0.563140806087981	0.16476315225	0.243046224
YGR018C	0.573887187807236	0.15991389175	0.2371482935
YGR019W	0.5073941183505537	0.190395327	0.28550105975
YGR020C			
YGR021W	0.5382490375538417	0.172783818	0.25397466175
YGR022C	0.5523960180792106	0.16646678425	0.24809938525
YGR023W	0.5611044026668036	0.17254363749999999	0.25473967825
YGR025W	0.5351482095427147	0.17031247275	0.25615805875
YGR026W	0.5408087479508064	0.17097397075	0.25283498375
YGR027C	0.510794095109075	0.15650600675	0.23445681175
YGR028W	0.5648150753151691	0.1676088625	0.2380923755
YGR031W	0.534472913658716	0.16541716625000003	0.25023301150000005
YGR032W	0.5250229368049979	0.17096408775	0.25491126599999997
YGR033C	0.5300561654927055	0.16966333925	0.25728195025
YGR034W	0.5273623024398753	0.1636326125	0.238773766
YGR035C	0.533081395462769	0.169226504	0.24787883825
YGR035W-A			
YGR036C	0.46350789629513206	0.16596287999999998	0.252854784
YGR037C			
YGR038W	0.5339962146486557	0.1718876295	0.24952412975
YGR039W	0.5400223029141528	0.16716082799999998	0.24627252575
YGR040W	0.5354966314428139	0.17016886025	0.24804339925
YGR041W	0.5516834825377906	0.16787158675	0.24880738475
YGR042W	0.5115534351254623	0.16819021575	0.25521536175
YGR043C	0.5323310357222644	0.17072719066666667	0.25473260133333336
YGR044C	0.5313760227884022	0.16836495225000003	0.257084456
YGR045C	0.5398833853108139	0.16886831	0.252374038
YGR049W	0.5400013576360704	0.1730560145	0.252379859
YGR050C	0.5378686211745077	0.17128812275000002	0.246692828
YGR051C	0.5429591048655847	0.16951826849999999	0.24879995249999998
YGR052W	0.549453858903061	0.17058230474999997	0.2481694305
YGR053C	0.5476926064411248	0.16840642825	0.245016741
YGR054W	0.5422757888034474	0.1753125625	0.2489221975
YGR055W	0.552080486721652	0.172908028	0.23540230750000002
YGR056W	0.5150642666041074	0.162054535	0.21168226
YGR057C	0.4569802624621546	0.18211452525	0.24063970325
YGR058W	0.4849012029636263	0.15850564475	0.24187792850000003
YGR059W	0.5427279541017015	0.17187067925	0.2493763035
YGR061C			
YGR062C			0.25310699000000003
YGR063C	0.4483845316518633	0.17051437375	0.24356726825
YGR064W	0.4734598452340426	0.1673487805	0.23167646549999998
YGR066C	0.5411595746113238	0.16700943125	0.2469839605
YGR067C	0.5435712238501339	0.17131795849999998	0.25234045325
YGR068C	0.5507659026630554	0.17033577475	0.24712113775
YGR069W	0.5313841642871079	0.16903954275	0.2501393355
YGR070W	0.5602842323703344	0.1677767625	0.24608470849999997
YGR071C	0.5484498803349611	0.173918176	0.240986008
YGR072W	0.5447448935903223	0.15778098375	0.241470001
YGR076C			
YGR077C	0.5603811636621495	0.14733570233333335	0.213126035
YGR078C	0.5588518798470256	0.14043022775	0.21180502699999998
YGR079W	0.5439222456043579	0.167512324	0.250239949
YGR080W	0.533698071661049	0.17428893674999998	0.25817106725
YGR081C	0.4912565430773709	0.184895531	0.245240872
YGR084C	0.5410068509407656	0.16485826175	0.24067968275
YGR085C	0.534275138931646	0.14645227775	0.2090795245
YGR086C	0.525216849738625	0.165328857	0.253125968
YGR087C	0.5351462374172207	0.17003525875	0.24780040525000002
YGR088W	0.5432182565995274	0.17285725424999998	0.252727831
YGR089W	0.525624546331866	0.15051385050000002	0.24870017375
YGR092W			
YGR093W	0.5200245259316278	0.17416156874999997	0.255271037
YGR096W	0.549429728451782	0.16804046	0.24028916649999998
YGR097W	0.5517210714202837	0.16802757699999998	0.2396186295
YGR100W	0.5427637501369913	0.17005443425000002	0.24744969374999998
YGR101W	0.5635762012999751	0.1627334655	0.228499422
YGR102C	0.6079978419811473	0.1434851445	0.18165241366666665
YGR104C			
YGR105W		0.148284947	0.21294497
YGR106C	0.5409305376004241	0.16184107250000002	0.243861731
YGR107W	0.5397967569398703	0.171169178	0.2427795565
YGR108W	0.5423978311662775	0.1704857105	0.25154754575000005
YGR109C	0.5510173403719693	0.16772004975000002	0.248561796
YGR110W	0.5209875264748135	0.16836530900000002	0.24843706599999998
YGR111W	0.5388344119444417	0.16092111474999998	0.22889038174999998
YGR112W	0.5253734220907255	0.154887283	0.24452960475
YGR117C	0.5354494038792554	0.169173539	0.24785364599999998
YGR118W	0.5753819354255627	0.1650146295	0.20763922299999998
YGR121C	0.5344220844298097	0.17111724475	0.24785427775000002
YGR121W-A			
YGR122C-A	0.5429635677197928	0.1731289345	0.25362474425
YGR122W	0.6742529776063755	0.15815509925	0.17466042666666667
YGR123C	0.5308063861813687	0.17212497725000003	0.2559323805
YGR124W	0.5470866308604527	0.17428114625	0.25086851425
YGR125W	0.5331014854260765	0.1647098645	0.24960558850000003
YGR126W	0.5449721165908684	0.17057317475	0.2502349145
YGR127W	0.5407490021768537	0.170684475	0.25058104075
YGR129W	0.5394832083046226	0.17193388324999997	0.24866641850000004
YGR130C	0.5317777410965948	0.17267157174999997	0.252584851
YGR131W	0.5384228808558563	0.1735513515	0.2507577005
YGR132C	0.5747813481289006	0.168776337	0.230523639
YGR133W	0.5546550992565688	0.1638691755	0.22765211150000003
YGR134W	0.5335584074872302	0.17402313274999998	0.24462782175000003
YGR135W	0.46167816973027287	0.17682114899999998	0.25168820375
YGR136W	0.5325259400943977	0.17552653075	0.25598307
YGR137W	0.5179851930589079	0.181228571	0.26739104825
YGR138C	0.5162725919519079	0.18353362750000002	0.272634256
YGR139W	0.5277662748327968	0.1774046765	0.2587199775
YGR141W	0.5473969008217908	0.169178383	0.24482041649999997
