orf	hap alpha | transport to/from cell surface (GFP-Snc1-Suc2 + Suc2 invertase activity) | standard | YPD | Dalton LE~Conibear E, 2017	hap a | transport to/from cell surface (GFP-Snc1-Suc2 + Suc2 invertase activity) | standard | YPD | Dalton LE~Conibear E, 2017
YDR354W	-0.2972307554502104	-0.04654683414577229
YDR357C	-0.22644557282321062	-0.6598842633749066
YDR358W	-2.1599072369418315	-2.074614768997392
YDR359C	1.9597824432196687	-2.3895257910682304
YDR360W	0.6836421884026206	0.45335723877073186
YDR363W	-0.21206449996724494	-0.21468373855226147
YDR363W-A	0.24522890833567007	0.22976759069835173
YDR364C		2.3201111716091014
YDR368W	0.04658194187903045	1.6962268661234994
YDR369C	-0.2779891787141435	0.8484917061310184
YDR370C	0.2109489281024849	0.18312267369520166
YDR371W	0.10238944988960097	0.33362676604958885
YDR372C	0.030095017512963937	1.137461435356646
YDR374C	-0.07641173200130175	0.09283233627863625
YDR375C	-0.8971916020002408	-0.36554480689650964
YDR377W	-2.8709702026395343	-0.03913962050448638
YDR378C	-1.2160069301862393	1.8116720596254077
YDR379W	0.25775198844347974	0.6229057728497285
YDR380W	0.4267877530013794	-0.016775773430785818
YDR382W	-0.07953519603964465	1.2633422255249867
YDR383C	-0.3859598055376572	-0.8581998390428144
YDR384C	-0.23272423291037858	-0.39740889339400237
YDR385W	-0.4199437129299035	-0.5785745790443744
YDR386W	0.03234965568788751	-0.4487603114977998
YDR387C	-0.08185519120450988	-0.22965174437724287
YDR388W		2.8394240355787783
YDR389W	-1.1794672007739277	-1.1443031533177987
YDR391C	-0.2570734457281538	-0.44821202252683845
YDR392W	-0.8823816099267148	1.217138423213754
YDR393W	-1.7981131787455187	-0.36591795800482857
YDR395W	0.01063900439523801	-0.06442046273165242
YDR399W	0.37961008715715827	-0.15344738313650597
YDR400W	-0.40839160472041003	-0.28955667554463627
YDR401W	-0.16123731616563433	-0.4395857909508127
YDR402C	-0.25594421200488005	-0.025513804613517984
YDR403W	0.12029103908099632	-0.20824528201280323
YDR405W		0.18942790310872937
YDR406W	0.19540835926285327	-0.08776391253432048
YDR408C	0.2144840459060884	0.25102817229316504
YDR409W	-0.4353053889487496	-0.6953492914105477
YDR410C	-1.403039697057311	
YDR411C	-0.5204030808271355	-0.5994679197709369
YDR414C	1.079884243074368	0.7911528296760324
YDR415C	0.09215662892105868	-0.6130318622184521
YDR417C	-0.8480677672007373	0.021719762480194527
YDR418W	0.16105223232020568	-1.3910249642479604
YDR419W	-0.33613511713496447	0.008215533905861952
YDR420W	-0.12158495615804567	0.06782301280235502
YDR421W	0.11471911891499764	0.6174938499018207
YDR422C	0.08699996390161929	0.23075952139295614
YDR423C	-0.2651446583669898	-0.14911297773247803
YDR424C	-0.545271143918479	1.796978069903203
YDR425W	-0.13791338669311742	-0.3076544332690067
YDR426C	-0.05556404940248112	-0.07387202028976657
YDR428C	0.22429592965347972	-0.3230238570611869
YDR430C	-0.05856523631512159	-0.07569502774698751
YDR431W	-0.7373624105512366	-0.9971211401485911
YDR432W	-0.8238392074747075	-0.14001949984174333
YDR433W		-0.3638317871151876
YDR435C	-0.21184157579348967	0.3759609897862672
YDR436W	-0.07270219647422008	0.09276163989805994
YDR438W	-0.1228761799839849	-0.18363632923868442
YDR439W	0.057870942769978145	0.14008401936773351
YDR440W	0.6351417688855295	
YDR441C	-0.27071159453453253	-0.6770000006836969
YDR442W		1.8626809526615216
YDR443C	-0.757041208476233	1.5139194099257622
YDR444W	1.029214473743466	0.07289726473431607
YDR445C	0.10808855862016697	0.2835164773421707
YDR446W	-0.018319630816271637	-0.19087204584645143
YDR447C	-0.7441485865242835	-0.1600665296244382
YDR448W	1.1426940191405301	1.0654279914688816
YDR450W	-0.2605246573179741	-0.664456028966965
YDR451C	-0.24495513792308973	-0.048839478145747905
YDR452W	-0.6668536778917689	0.27103841529978845
YDR453C	0.08695188198043906	0.1468738191887587
YDR455C	0.10112561458500312	1.4271250927856942
YDR456W	-0.5460245867663822	-2.7003466436310233
YDR457W	-0.9598308456204656	-0.8655004581197556
YDR458C	-0.04008940574306116	0.25744700237193097
YDR459C	0.18438635633363362	0.28659755310061363
YDR461W	0.7134190183976494	
YDR462W	-0.03164664946811699	
YDR463W	-0.8390980993195629	-1.1742574760668516
YDR465C	-0.04737457763354459	-0.2387346746280075
YDR466W	0.563504242747315	0.559744990620317
YDR467C	-0.13931863528463792	0.44016478581630836
YDR469W	-0.10102332870701727	0.2651791508900064
YDR470C	-0.004190918332378009	0.744313992684839
YDR471W	-0.16590394228767044	-0.4950370490979002
YDR475C	0.17509041009008858	-0.17969466612989252
YDR476C	-0.6559975459472125	0.3923955371137852
YDR477W		0.6092096044764741
YDR479C	0.25661299463193726	0.4941436766711452
YDR480W	0.05387426341500659	0.1873462287343029
YDR481C	-0.2876390321232227	0.0037649616615547526
YDR482C	0.3167377882907158	0.21615852776362982
YDR483W	0.10382967852184102	0.009822564759361468
YDR484W	0.032194039460422735	0.26861729586686794
YDR485C	-1.7972167482937553	-1.5458839042791135
YDR486C	-0.15582587567762243	0.571751090719492
YDR488C	0.07622928887589728	-0.054767461176758035
YDR490C	0.26972840866646036	-0.03608148350230636
YDR491C	-0.4691669267846174	-0.5651309345087613
YDR492W	0.006720510906235995	-0.212261849331012
YDR493W	0.44653180088412575	-0.3005365930578885
YDR494W	0.05775355705054816	-0.2135752027790208
YDR495C	-0.745044205496908	0.2795693757783074
YDR496C	-0.14085966218716117	-0.32956267318023885
YDR497C	0.5227543752679107	0.08714196532064986
YDR500C	0.35914527554895787	
YDR501W	-0.29251150410891513	0.06805195185614189
YDR502C	0.7208218977654548	-0.4008296507835895
YDR503C	0.019525106100542883	-0.04047114331432308
YDR504C	-0.1309946173495432	-0.21596789915753092
YDR505C	-1.820074030788416	-1.0744124448406849
YDR506C	0.17423055421979988	-0.3562260315373812
YDR507C	0.5039461492999462	
YDR508C	0.13455088067455756	-4.116378944712304
YDR509W	0.03275370131161974	0.1655162394342678
YDR511W	0.13466072173833754	-0.547437281917679
YDR512C	0.5386977533664	-0.5360489352593532
YDR513W	-0.33294419012262005	-0.6329375107091666
YDR514C	-0.15077339006508117	-0.26703550519299163
YDR515W	0.5686144413252039	-0.4024138712203698
YDR516C	-0.20022256211185996	-0.3191571381662207
YDR517W	-1.555820452084423	-2.11302399650995
YDR518W	0.014107625409375144	0.280836624540475
YDR519W	0.025831098538818195	-0.10329092919179184
YDR520C	-0.3299852025984005	-0.31780245806903307
YDR521W	0.44363469929982746	0.2893652056116269
YDR522C	-0.5529416488491276	0.37581656474828673
YDR523C	-0.13714608169091383	-0.012389310194446362
YDR524C	0.275347766682453	0.2966608362428117
YDR525W	0.2500412249446284	0.8800336142714686
YDR525W-A	-0.08614994026951611	-0.38451930596943423
YDR528W	-0.341675255895997	0.01005932009468688
YDR529C	-1.9427983727239164	-0.9092285377246313
YDR530C	-0.10583488409343794	0.013188374736942506
YDR532C	-0.6415911487489477	-0.5532872409911742
YDR533C	0.4472866711983552	-0.15418401903048654
YDR534C	-0.25946785169605013	-0.3487772441779024
YDR535C	0.13514029711275952	0.22999360455255513
YDR536W		-0.025739615194704683
YDR537C	0.6306996839507756	-0.41051467947328996
YDR538W	0.18357526060610907	-0.12106072627759717
YDR539W	0.6683884066261156	0.06448331642477778
YDR540C	0.27203974386663304	0.06917913624932887
YDR541C	0.07048109926704238	-0.3070350796156547
YEL001C	-0.23453217864841244	0.08825153608364592
YEL003W	0.26164214037165884	0.14618465009421697
YEL004W		
YEL005C	-0.3093751313823222	-0.2498202627917259
YEL006W	-0.2072019298524896	-0.011697150355346228
YEL007W		0.5669611166426345
YEL008W	-0.03628363122304254	0.613787177575449
YEL009C	-0.0006753615043892415	0.8454644258065013
YEL010W	0.2628563039653874	-0.34171797594687414
YEL011W	-0.07991626747530614	0.4578914153539251
YEL012W	-0.42119538944560003	-1.0383631547186354
YEL013W	1.5779227983619208	1.994901667297845
YEL014C	0.910817473387609	-0.2003968280058607
YEL015W	1.078255269711197	-0.016979713430178844
YEL016C	0.5116067286764648	-0.14481274654817097
YEL017C-A	0.6393674920369411	-0.29344353327348477
YEL017W	0.43387789116032205	-0.1894819254093801
YEL018W	0.47370937814534025	
YEL020C	0.4631492450160916	-0.5005561185306845
YEL023C	0.8653914186667054	0.08276871911306172
YEL024W	-3.543388345645698	-0.01486477779216
YEL025C	0.9141521866749369	-0.05966716407504895
YEL027W		
YEL028W	-0.07865071633333406	-0.0776511129994036
YEL029C		
YEL030W	-0.19530720674493013	0.07958663781777452
YEL031W	1.8904966051443814	2.8297543453901413
YEL033W	-1.708212049834155	-1.3373516755150994
YEL036C	0.8720993762835714	
YEL037C	0.27927231316513507	0.05326371800072359
YEL038W	-0.11980116989925532	-0.24849849699523902
YEL039C	0.11407184419056814	-0.47072665433153477
YEL040W	0.18388169800584206	0.28971702423389345
YEL041W	-0.029254821016859098	0.5791216557276017
YEL042W	0.3483253493105011	0.7943510840591324
YEL043W	-0.7477998388988989	-0.988986388324038
YEL044W		
YEL045C	1.0263013766107019	
YEL046C	-0.42670535094142487	0.26711431157409615
YEL047C	0.22088136934086883	0.11864592582186567
YEL048C	-1.2078715171831589	-1.5816670326263598
YEL049W	-0.19258421711184603	-0.15258946221750275
YEL050C		-0.7122218124259895
YEL051W		
YEL052W	-0.12261795792705144	-0.3201376790873115
YEL053C	-2.4172557618557247	-3.5003732281417355
YEL054C	-0.4308359665784414	1.8662764342787646
YEL056W	-0.028026602320459358	0.9740948111043802
YEL057C	-0.12783957221299536	0.33400794988037136
YEL059W	-0.027525686148761084	0.1869504852938851
YEL060C	1.0142484392045312	1.111196252071502
YEL061C	-1.6609328931113707	-1.3455900950872666
YEL062W	0.3676343522748886	0.45318266170070587
YEL063C	0.05444023894723611	2.1628858700679396
YEL064C	0.07789325504325444	0.2916588194081336
YEL065W	-0.5164170450464951	0.4675259724534936
YEL066W	0.1136929757523844	0.6382882320873677
YEL067C	0.667386937273349	1.3769957611136987
YEL068C	-0.21977927950684367	0.9515632490849952
YEL071W	-0.310744949967792	1.0216395800858005
YEL072W	-0.16372902188111965	
YER001W	0.03441984136378599	0.6823851804926979
YER002W	-0.3441414814956822	0.33214774340112774
YER004W	-0.4248808384889492	0.10050933303991065
YER005W	-0.0838453894786717	0.7188427600597279
YER007C-A	-0.6276507645173609	0.7201742399622465
YER007W	-0.3498460101124037	0.7941087826681356
YER010C	-0.39523002792909556	1.0510305560895994
YER011W	-0.49284884527081924	0.6226595698826727
YER014C-A		-0.18465410827604378
YER016W	0.18464274722334667	-0.49882554546348257
YER017C	-0.0035959179960012577	-0.33537657162500895
YER019C-A	-0.5889569204355131	-0.31650578479419317
YER019W	-0.2887723951253016	-3.306772655210972
YER020W	-0.6426721654860971	-1.5739997197540525
YER024W	-0.726146668566152	-0.7974362305875557
YER027C	-1.3921812448686466	-1.9832669351660552
YER028C	-5.652026988867462	-0.179833325776737
YER030W	0.23285667356352988	-0.25571982319854875
YER031C	-2.1744016161113784	-4.610666015502232
YER032W	0.40055279707449737	-0.1922097017614529
YER033C	-0.41014947120784295	-0.4553689200903588
YER034W	-0.023316940186037055	-0.2517142234058175
YER035W	-0.08228253020002269	0.01839935923286317
YER037W	-0.03447130352502664	-0.12836826348803604
YER038W-A	-1.2008324817059135	0.12054352083502314
YER039C		-0.32922772815102663
YER039C-A	1.0846737115224385	-0.6920855581109592
YER040W	-0.11983006062674437	0.45084459534191157
YER041W	-0.506258537856287	0.01281657227645646
YER042W	-0.12517938455582212	-0.06929792704757114
YER044C		0.2257820556326911
YER044C-A	0.5410548986053288	-0.25612017451097036
YER045C	-0.1223716069305994	0.11722911220994867
YER046W	0.21369477383298857	0.003741520457582692
YER046W-A	-0.24676952930969834	0.2748296282617236
YER047C	-0.034712320864099394	0.12249178297510285
YER048C	-0.509395470492132	-0.33270395405540143
YER049W	-0.06014947611425993	0.04517245070059097
YER050C	0.0417170581864542	-0.36877212632412465
YER051W	-0.1920724280140807	0.25907013140942475
YER052C	0.003313405649917639	-0.4498905110869345
YER053C	-0.20680864199045765	-0.49592790274276266
YER054C	-0.17239864091667068	-0.17590038683649578
YER055C	0.21160903404992248	0.416008077524961
YER056C	-0.231097604842628	-0.2305446781861937
YER056C-A	2.518603668635115	2.2647269346349113
YER057C	-0.1629042497773927	0.16163846180934335
YER058W		-2.793557570851226
YER059W	0.18430886967453708	0.7214376553291721
YER060W	-0.38846792036129263	-0.5396757357629886
YER060W-A	-0.10992735009705006	-0.19862675777107455
YER061C	-0.9607893366443481	-3.7552875747081194
YER062C	-0.09728742201409993	0.06700963731124004
YER063W	0.06667141602131273	0.10007826694047162
YER064C	-0.4328499982139514	-0.26934951878919705
YER065C	-0.8285081503647712	-0.8435019382136362
YER066C-A	0.23011317290412484	-0.4619088003432418
YER066W	-0.13478017376475832	-0.07600955828149353
YER067C-A	-0.37374908681184366	-0.1736314711647548
YER067W	-0.24401945508723902	-0.25748000598877946
YER068C-A	-0.1422074425754489	
YER068W		1.242734778922646
YER069W	-0.4243738990901794	1.832297244283911
YER070W	-1.237942513027522	-0.18426796469293008
YER071C	0.0680981161090285	0.24076103183560288
YER072W	0.09466971065144612	-0.4729542286586877
YER073W	0.0075263047852639625	0.12853765614612783
YER074W	2.1760265588223517	1.8355432381684518
YER075C	0.8253594974715271	-0.4070366058799257
YER077C	-0.6596823736623162	-0.240511794442476
YER078C	-0.41788182555399905	-0.2398245122384272
YER079W	0.1617248536936568	0.011652678042432904
YER080W	1.0151466026744185	-0.050139547754972924
YER081W	0.5365958060581787	0.01421293144651796
YER083C		-1.6594549415744464
YER084W	-0.948291493473674	0.12218774763438423
YER085C	0.9659748252247473	0.07585745986415754
YER086W	0.2915435421856195	-0.05018654048607169
YER087C-B	0.8264767271587932	-0.2887864906887905
YER087W		0.5304734196062062
YER088C	0.2061892601067017	0.22947067672681354
YER089C	0.558623158632859	-0.12202920726758246
YER090W	-0.08567224712687527	0.03755535161847036
YER091C	-0.15968677970862866	-0.7229980113876576
YER091C-A	0.1308863633333171	-0.2787675141107401
YER092W	1.4875439580954752	1.5614441864572126
YER093C-A	-1.7985955559389761	-1.7250967306449188
YER095W	-0.7648197826413207	-1.0910687048942433
YER096W	-0.057597817559540125	0.10136690444722087
YER097W	-0.03261735482736319	0.6651241439379991
YER098W	-0.2071389014466501	-0.5500537550233706
YER101C	-0.09630510974293235	-0.01617907535727449
YER103W	-0.37351553923612396	-0.0472119138954427
YER106W	-0.2018630182237904	0.007927250100959446
YER110C	-0.6394373919961441	1.0233227959187734
YER111C	0.3205908798135332	0.5384135457445538
YER113C	0.12723373649805358	-0.300940859075908
YER114C	-0.3733072589908276	-0.6935697337962862
YER115C	-0.1541231672240558	-0.4046458825716047
YER116C	0.31077078085071036	-0.6124117669286095
YER117W	1.839334012102698	-0.13479307735176738
YER118C	-0.28165821561795495	-0.18403856440265193
YER119C	-0.36103306904790944	-0.6606623541286682
YER119C-A	0.4594076193948944	0.5105248191999451
YER120W	1.1787798844425141	1.465489992736845
YER121W	-0.10888206560016114	-0.24230373405969338
YER122C	-0.1391080775236177	1.0469214650824634
YER123W	0.09888463035025008	0.6285772992777048
YER124C	-0.0012325712150804621	-0.11982904520140088
YER128W	-0.3168046375704203	-0.6376850289268218
YER129W	-2.5704719597401673	-2.2553484642859885
YER130C	1.3765573821231905	1.2076029208375736
YER131W	-0.420456550284647	-0.19809188510101622
YER132C	0.055671725446016715	-0.07268396345552174
YER134C	-0.07523886955568282	-0.34601704125972443
YER135C	0.08877662996856085	-0.030406954484718838
YER137C	-5.276278179868007	-0.2276003406870356
YER139C	0.2720850110819832	-0.337824729448637
YER140W	-1.331106016049994	-0.4580068423972279
YER141W	-0.2681672699202469	0.40094770180951284
YER142C	-0.5638723855879975	-0.33724573480978437
YER143W	-0.2773330458639141	-0.5135211816037333
YER144C	0.3303088945900294	0.39100367713788137
YER145C	-0.4727262915170472	-0.3458512533006237
YER149C	-0.17266697987638224	-5.335627944087759
YER150W	-0.18191632193224172	-0.28072830676528904
YER151C	-3.210674967023688	-0.14874925617555723
YER152C	-0.2653209117151786	-0.5524737647939009
YER153C	-0.21255905576476566	-1.893633195632722
YER154W	1.0372063571989116	0.752961765241393
YER155C	1.7206889399256078	0.15725421161584802
YER156C	0.3225541667407691	0.4239566194294806
YER158C	-0.21102962774405445	0.08138425243608224
YER161C	0.5550039682212959	0.8032827431677507
YER162C	0.2633747003081581	-0.46481651682710456
YER163C	0.2332176565028671	-0.3270554224472114
YER164W	0.6077965903826397	-0.42782798877480466
YER166W	0.7243296759744008	-0.7468270657327818
YER167W	1.2403223249828903	-0.22364136004871127
YER169W	0.6394936130968446	-0.47599584609168044
YER170W	0.5585992821143714	-0.5831055217306511
YER173W	0.30948590028793765	-0.4062257131223963
YER174C	-0.2780563268392627	-0.7547369311689404
YER175C	0.21580692879911842	1.2893609886717163
YER176W	0.41081909980668374	0.8137810688973655
YER177W	0.6862840771227137	0.47572781559680377
YER178W	-0.9312997602221628	0.5050774730198087
YER179W	0.4228207227300031	0.6061580049544286
YER180C	0.5253343364789719	-0.06365205635778835
YER181C	0.4774031815991775	-0.19050006285706297
YER182W	0.5381915041823158	0.050949852723142605
YER183C	0.1281731994513796	-0.23065376942823723
YER184C	0.7010074844353272	0.30026637864004835
YER185W	0.07011808534657478	0.25226547002120436
YER186C	-0.31080360776013444	0.4085821067618758
YER187W	0.31338062961800084	1.3710333181171037
YER188W	0.3261740654572093	-0.33133269431561296
YFL001W	0.07089665439248645	-0.3079416235422044
YFL003C	0.34795096380952595	0.0724073227300882
YFL004W	0.41275306710475335	0.34376734345136395
YFL007W	-0.32952163962515707	-0.37962705319248813
YFL010C	0.18848253372352236	-0.2218783365656511
YFL010W-A	0.10403035355976552	-0.7487897275432884
YFL011W	0.15860938575005587	-0.3531474485782967
YFL012W	0.6067402731462422	-0.5085898239229687
YFL012W-A	0.6843943498251517	1.0836455666646487
YFL013C	0.6076012006825375	0.5801695086350193
YFL014W	-0.17592159560152154	-0.5827895563833829
YFL015C	-0.12216375692190637	0.619251779016325
YFL016C		1.1096580246322625
YFL018C	0.403615549979104	-0.11451818705966164
YFL019C	-0.13459071524257407	-0.045618010307887036
YFL020C	-0.4234561591318609	-0.3657301903811694
YFL021W	-0.2948395072456025	-0.3120189887764396
YFL023W	-0.11591872926947681	-0.4510140660584106
YFL025C	1.8256487016270424	2.236771976600232
YFL026W	-0.12453839642374306	
YFL027C	-0.12231185404458535	-0.42366477122292623
YFL028C	-0.08298840378861733	-0.05237570909651047
YFL030W	-0.16797885805535617	0.4282354836224466
YFL031W	1.004409814586821	1.378550378162452
YFL032W	0.8943561284266551	0.7115909865785872
YFL033C	0.1031652334270606	-1.8539897771177953
YFL034C-A	-0.2825794523446379	-0.012002126099549149
YFL034W	1.2350210781938304	0.9478586628167707
YFL036W	-0.4267737329810095	-0.530773095192356
YFL040W	-0.11481776009595325	-0.05188953487040868
YFL041W	-0.207206360865905	0.07056936340667075
YFL042C	-2.0278850685606544	-2.22603564120175
YFL044C	0.08592768674927644	0.13188622328145638
YFL046W	-0.4053626371400628	-0.6769301905417224
YFL047W	0.29209762165240266	0.18674403178411292
YFL048C	-0.7861324470994427	-0.6616536220824623
YFL049W	0.5192477852889603	0.502047957460046
YFL050C	0.09540400203216293	-0.23172802860914385
YFL051C	0.04998538345922686	-0.3065042218961712
YFL052W	-0.12802953760461436	0.5909727107226628
YFL053W	0.08508830017034438	0.1962821370274029
YFL054C	-0.11475457907734175	-0.04535528381076498
YFL055W	-0.20323497677024382	-0.09867831453763116
YFL063W	0.32423032711365224	-0.28168546019685337
YFR001W		1.4021040727208804
YFR006W	0.07403548733208005	0.19652006056354115
YFR007W	-0.2840038992907042	-0.1030741250002526
YFR008W	-0.4457381444450568	-2.693113960206137
YFR009W	0.35357587340126573	0.2100188755315846
YFR010W	0.946314885280247	-0.041648554145261876
YFR011C	0.9558942249623774	0.046639257713075505
YFR012W	-0.5237055554729093	0.9875150684530779
YFR013W	0.40024222686714583	0.22206863150898168
YFR014C	0.13921486115357168	0.3836546147951658
YFR015C	0.06529868092399423	0.054259063366476366
YFR016C	-0.4484205789708624	-0.2131713142776526
YFR017C	-0.11452095743629366	-0.37757464602849894
YFR018C	-0.32567034850997567	-0.3512602316385911
YFR019W	0.976577623342717	0.10149205270331219
YFR020W	-0.47626987147228106	0.059992378338503904
YFR021W	-0.11063721696951928	-0.1622431389834838
YFR022W	-0.35927727362385886	-0.29329579958898366
YFR023W	0.05674228516763907	-0.41932473078552557
YFR024C-A	0.7719207989235273	0.945211789803315
YFR025C	-0.07907433674189036	-0.01396243450354584
YFR026C	0.8406004709027322	-0.40058203447713214
YFR030W	-0.1118113473108126	0.16846924084798684
YFR031C-A	0.7090012646060613	2.4751936277077515
YFR032C	0.36242336244171663	0.3385968860627713
YFR032C-A	0.4127121169895644	0.14188801002613446
YFR033C	-0.4646470316711385	-0.539913209466438
YFR034C	0.8051214296086542	0.26362961440440624
YFR035C	0.37865018011136214	-0.1399255426526062
YFR036W	0.43258299654100796	-0.3794144062377123
YFR038W	1.1649934183693256	-0.608711380222287
YFR039C	-0.33327205245398395	0.18427807778780325
YFR040W	0.3772141911661293	0.29678325125405325
YFR041C	-0.3096895679726275	-0.05810010263414111
YFR043C	0.21458480431810528	0.8729800882137393
YFR044C	0.38945873756346855	0.28333655864604834
YFR045W	-0.4263635829197821	
YFR046C	-0.01355991262805599	-0.12717191046143744
YFR047C	-0.537863576294934	-0.3563310581452583
YFR048W	-2.5574285658748326	-2.9514889508070867
YFR049W	-1.200760313960041	-0.10947808561390107
YFR053C	-0.18414006386779397	-0.17474692568224054
YFR054C	-0.32833051606932057	-0.4283105416638515
YFR055W	0.2392962601694863	-0.005230486651303788
YFR056C	0.1725489954219756	-0.11501548236296474
YFR057W	-0.19963728017993032	-0.03302759610982818
YGL002W	-0.16288241301153206	-0.22828298455651336
YGL003C	-0.17961346304241804	-0.4442699937099337
YGL004C	0.3458102685108048	-0.43771073983746556
YGL005C	-2.176580976633199	-2.7877618507063993
YGL006W	-0.05367809977013008	-0.6104985527164605
YGL007W	0.10631816172629838	
YGL010W	-0.043900891339923545	-0.16217555439661113
YGL012W	0.8134506800855513	
YGL013C	0.09704427404354132	-0.3080170578384176
YGL014W	1.0327213124673027	1.0438636914826949
YGL015C	-0.24374369615720656	1.5160012380579948
YGL016W	0.4925597291355932	1.4611778637590513
YGL017W	0.5966733101933563	0.29508354742769605
YGL019W	-2.9614456197262733	-0.8381500735269706
YGL020C	-1.0675430857104697	0.9593380668351961
YGL021W	0.42714949261832785	0.06591891952882181
YGL023C	-0.18644258828378957	0.03231326160856125
YGL024W	1.017752561237927	0.17020467002376166
YGL025C	0.49542791126393293	0.10203173214364701
YGL026C	-0.08805071763279677	-0.13405435343861072
YGL027C	1.1922635981797505	2.0579356284955206
YGL028C	-0.20264980346941192	0.38600818005617105
YGL029W	0.25946336614145155	0.3842139972265233
YGL031C	-1.269788592152897	-0.7139677782682853
YGL032C	-0.23708193680212497	-0.5656256234244303
YGL033W	-0.307204446990223	0.47622581211138737
YGL034C	-0.23729230963962272	-0.4715586314521153
YGL035C	-0.1521722183926235	-0.5609193950827208
YGL036W	0.1815131160912117	0.029733248658468936
YGL037C	0.0033867424185278425	-0.5040293045728531
YGL038C		
YGL039W	0.24781248294388536	-0.6635517050498205
YGL041C	0.12066766373892467	-0.41239611050666447
YGL042C	-0.33855085029779963	-0.39064014541363823
YGL043W	-0.3855881128153878	0.04372811546436518
YGL045W	0.5398142758691162	1.5187363832415168
YGL049C	-1.0854378688369022	-0.5696278950648533
YGL050W	0.142234938606348	-0.2572685233198163
YGL051W	-0.21416913684205896	-0.22179006249376582
YGL053W	0.2441466484299287	0.3487388702898719
YGL054C	-4.200853015167948	-4.08508363592375
YGL056C	-0.42133078622592574	-0.32385797325781013
YGL057C	-1.3969584133318949	-1.0024369081803233
YGL058W	1.613726942601568	2.126090113595214
YGL059W	0.5810563160101587	0.1001344060327058
YGL060W	-0.49404643421284283	-0.17787488545378166
YGL062W	-0.373398243857037	-0.16752311946768633
YGL063W	-0.14513964106665295	0.02772659539369228
YGL064C	-0.19720778031202257	-0.12190183909009605
YGL066W	1.38367832900809	1.7142450033346603
YGL067W	-0.322079211870839	-0.10523944018214787
YGL070C		-0.7474772814432941
YGL071W	0.141443451745546	0.2726150751322002
YGL072C	0.07587412483810521	1.9942311800820802
YGL076C	1.1347657665877096	1.432771468117119
YGL077C	0.05351265299458968	0.02568439434800128
YGL078C	0.4031319279848706	-0.7530975357018033
YGL079W	0.47241601357034924	0.29700585517224765
YGL080W		-0.5847690438919076
YGL081W	-0.22538999199226972	
YGL082W	-0.43024809523513874	-0.27272698999799694
YGL083W	-1.5142071796662089	-1.4366698790527428
YGL084C	1.506643910395168	1.8539909452670233
YGL085W	-0.056100184240673326	-0.010291546201738909
YGL086W	0.15530638495372676	0.17511271309877743
YGL087C	-0.49495092945963653	0.18670819574777311
YGL088W	-1.1656570405606859	-1.657610749872119
YGL089C	0.3092940338987948	-0.27164284024779245
YGL090W	0.4334633787953155	-0.3339348351367301
YGL094C	0.16801877871336007	0.2301418889047376
YGL095C		
YGL096W	-0.08684328973191015	0.25336393642020827
YGL101W		-2.4562863407751503
YGL104C	-0.49060175023137065	-0.5035057578117428
YGL105W	1.4595161686264913	-0.21362900615929867
YGL107C	0.8562863287102733	0.16315585970204718
YGL108C	1.004950015310785	0.09493639258721212
YGL109W	0.3020142737023426	1.1587412509645334
YGL110C	0.18078232080170592	
YGL114W	-0.10533354041882184	0.18253611333482334
YGL115W	0.12558763103651716	-0.31398227220612296
YGL117W	0.18075526910193254	-0.49324380525894296
YGL118C	0.41360373408400675	-0.30657601907555276
YGL121C	0.8114786941469636	-0.21343749453756142
YGL124C	-0.6039504348860321	0.11608197281562477
YGL126W	0.593642126137089	0.3446565492700053
YGL127C	0.33955472824309063	1.5140833456669336
YGL129C	1.0451311688719072	0.21157393335469069
YGL131C	-0.46657905576347586	0.9711969916589698
YGL132W	-0.3051957680095241	0.3626715170238778
YGL133W	0.27133259296559836	0.6221653501685078
YGL135W		
YGL136C	-0.7923767383776952	0.11327740938488676
YGL138C	-0.9730327900444675	0.17801680530643166
YGL139W	-0.4665418328408606	-0.19980192837067645
YGL140C	0.20690716473548387	0.33746759935610965
YGL141W	0.7258349244328449	0.32990753088892055
YGL143C	-2.0856381811467655	1.057030096934727
YGL144C	0.33262094129550235	0.49731065868755
YGL146C	0.10993832025253364	0.959176079881739
YGL147C	-0.05146262882611338	-0.2466677724308602
YGL148W	-0.7946162946837735	-0.17738950898485276
YGL149W	0.43715720780821377	1.361225441484936
YGL151W	-1.0959833246999517	0.11300175062189888
YGL152C	0.2212064892047022	0.3599264806202863
YGL153W	0.4274558347814871	-0.5038469612966835
YGL154C	-0.4082289217316618	0.030064864835294823
YGL156W	-0.1603469412033775	-0.03015916673995935
YGL157W	0.34416238815360367	0.1663335068320968
YGL158W	0.2562251830852338	0.057735280348141196
YGL159W	-0.05994802148575413	0.0678036101326137
YGL160W	0.6779889745321097	0.6505339231378435
YGL161C	0.8406092247896997	0.34107403952483156
YGL162W	-0.14099424044690526	-0.17681784563894237
YGL163C	0.04251739455166528	-0.40268590688335715
YGL164C	-0.09053202738541448	-0.09057309218424425
YGL165C	-0.05577780505594397	0.1560990863719156
YGL166W	-0.24693206866723966	-0.13397985699095627
YGL167C	0.859035347588665	1.2563274634598034
YGL168W	1.5735930277934613	1.8635030853942418
YGL170C	0.2582254269265466	0.23366136113675878
YGL173C	-0.4487106201800471	0.9566737069262835
YGL174W	0.5023114934823257	0.6317956938588998
YGL175C	-0.1794637689309445	0.4369662146538499
