orf	hom | mitotic recombination (frequency of Rad52 foci) | minimal complete-leu [standard] | Alvaro D~Rothstein R, 2007
YDR229W	0.736328402309086
YDR230W	0.7388134824273324
YDR231C	0.8289660061428537
YDR233C	0.2712870761812492
YDR234W	0.8712615362971117
YDR237W	1.1354598813007664
YDR239C	-0.054796091040130175
YDR241W	0.7227985216653003
YDR242W	0.2723575722321861
YDR244W	0.8318162649821352
YDR245W	-0.03002826997698895
YDR247W	0.10910355812452655
YDR248C	-0.11605407824941795
YDR249C	-0.045150653103502573
YDR250C	0.593534626018196
YDR251W	0.12748377333872601
YDR252W	-0.28292260618944254
YDR253C	2.417647172745248
YDR254W	1.7467968567055079
YDR255C	-0.27509920581718544
YDR256C	0.1047232264613294
YDR257C	-0.2610170851471227
YDR258C	-0.10740044900516914
YDR259C	0.8838641315135078
YDR260C	0.10364090674967696
YDR261C	-0.2554373769570978
YDR262W	0.008420823673411234
YDR263C	0.06503817036740704
YDR264C	0.286916961465499
YDR265W	-0.10283884599269692
YDR266C	0.18436852699435097
YDR268W	-0.30617072368274323
YDR269C	-0.2742281468066661
YDR270W	-0.09355861404649704
YDR271C	-0.04475212170079782
YDR272W	-0.25028121097291645
YDR273W	0.9021660822000603
YDR274C	0.3081731470976716
YDR275W	-0.18973988975557432
YDR276C	0.12748377333872601
YDR277C	-0.11958361233040553
YDR278C	0.17847725850880666
YDR279W	-0.16476164856704673
YDR281C	-0.24538107529967368
YDR282C	0.4404357951862927
YDR283C	0.1893773709799118
YDR284C	-0.03487479438670328
YDR285W	-0.19343232540953056
YDR286C	-0.3014846529674083
YDR287W	-0.17760760117828947
YDR289C	3.2800946433478866
YDR290W	2.3331843153646803
YDR291W	1.5604746102196891
YDR293C	-0.036983347214306246
YDR294C	-0.0625412767793773
YDR295C	-0.163994600215588
YDR296W	-0.30735037176818086
YDR297W	0.38750162992155635
YDR298C	0.00042054642317265235
YDR300C	0.5683712632827799
YDR304C	-0.012773628099472053
YDR305C	-0.29087585553053374
YDR306C	-0.2700753141186765
YDR307W	-0.2930836008897957
YDR309C	-0.27637296547578405
YDR310C	0.10690310982423505
YDR312W	-0.29515389906715805
YDR313C	-0.13273475301572918
YDR314C	-0.19117931382406575
YDR315C	0.10559273049934229
YDR316W	-0.18708595162929328
YDR317W	-0.11605407824941795
YDR318W	-0.1542955590773083
YDR319C	0.030068632703468472
YDR320C	-0.12073749847226685
YDR321W	-0.009720650091214244
YDR322W	-0.08810711167372927
YDR323C	1.0680437518860408
YDR326C	-0.1086741433528075
YDR329C	1.086746402738315
YDR330W	0.614559476515014
YDR332W	4.851777481768876
YDR333C	-0.23958777108398369
YDR334W	0.16614057517811395
YDR335W	-0.09532745258234185
YDR336W	-0.08048113363541938
YDR337W	0.2505344772990513
YDR338C	0.2738726458780476
YDR340W	0.5328940891561155
YDR344C	-0.08661543684865325
YDR345C	0.1924272004288978
YDR346C	0.23988585868710027
YDR347W	0.34345130210557073
YDR348C	0.862089751899685
YDR349C	-0.09672567732972398
YDR350C	0.31482058225268295
YDR351W	0.43531561774614
YDR352W	0.4837706302917515
YDR354W	0.10690310982423505
YDR357C	0.6098075184352455
YDR358W	-0.07074471051208882
YDR359C	-0.07890423648173496
YDR360W	-0.16244224045668346
YDR363W	4.093671642059928
YDR363W-A	1.4307403845401452
YDR364C	-0.04712827119616963
YDR368W	0.6835938281462989
YDR369C	1.1604607477077618
YDR370C	0.032838731489305176
YDR371W	0.614559476515014
YDR372C	-0.1397613027402992
YDR374C	-0.1086741433528075
YDR375C	0.21714447491844077
YDR377W	0.5120172232147427
YDR378C	1.2895938535311144
YDR379W	0.8606608844356646
YDR380W	-0.14358444408112117
YDR382W	-0.2700753141186765
YDR383C	1.330262550569968
YDR384C	0.1611808345647586
YDR385W	1.308379542910014
YDR386W	3.6399429007722595
YDR387C	1.4351500700435387
YDR388W	0.41889658720488127
YDR389W	0.5867265791906547
YDR391C	0.2441789938913784
YDR392W	0.24734009820409528
YDR393W	0.4853353103662029
YDR395W	0.056502891971327344
YDR399W	1.5087805110643016
YDR400W	0.525324233185007
YDR401W	1.4992479986107206
YDR402C	0.7050163928191817
YDR403W	0.8630007747794294
YDR405W	0.5655797968660018
YDR406W	0.7789475263370114
YDR408C	1.2027263633693996
YDR409W	0.3488818202370387
YDR410C	0.5941583999421852
YDR411C	0.9061844198180145
YDR414C	0.9652539828019413
YDR415C	0.22885485877135459
YDR417C	0.3362305032714208
YDR418W	1.5626175416260033
YDR419W	0.9700891868626694
YDR420W	-0.14358444408112117
YDR421W	1.8913598634819822
YDR422C	2.192977732672759
YDR423C	0.4646900293838485
YDR424C	0.7904479248842291
YDR425W	0.4777404587688656
YDR426C	0.7126754455001655
YDR428C	0.41066732169703307
YDR430C	0.03470744892419501
YDR431W	0.2537626593473932
YDR432W	0.9624706930695053
YDR433W	0.14072752357614782
YDR435C	1.5151900220107917
YDR436W	1.0804579752053762
YDR438W	1.2108073200584009
YDR439W	6.096225017346458
YDR440W	0.11356732467654641
YDR441C	0.39316142961670136
YDR442W	-0.3595919298375619
YDR443C	0.09412242380610357
YDR444W	0.5897403324041205
YDR445C	0.454862524653936
YDR446W	4.982528685644306
YDR447C	0.18210908584447794
YDR448W	1.3792683305017863
YDR450W	-0.3595919298375619
YDR451C	0.41668497209964706
YDR452W	-0.26042681661604217
YDR453C	0.05185090017470615
YDR455C	-0.25205573562981004
YDR456W	-0.10962100292444807
YDR457W	-0.07158194882897426
YDR458C	0.1556259250778005
YDR459C	-0.025709391369945163
YDR461W	1.195391535701761
YDR462W	0.940976701680275
YDR463W	0.1484011348248243
YDR465C	0.059663105807850544
YDR466W	-0.13273475301572918
YDR467C	0.8824511132619723
YDR469W	0.09288276710215913
YDR470C	0.3710216249268701
YDR471W	0.2923991689023511
YDR475C	0.18877144459931858
YDR476C	-0.13169412376425282
YDR477W	0.8233062064477088
YDR479C	-0.3595919298375619
YDR480W	-0.0239046208917418
YDR481C	0.650199162113279
YDR482C	0.767936506451377
YDR483W	0.39006367916627227
YDR484W	-0.01216730239713273
YDR485C	4.5691503046844
YDR486C	-0.3595919298375619
YDR488C	0.4126628119859827
YDR490C	0.05032326590485865
YDR491C	0.8824511132619723
YDR492W	0.39808138621444156
YDR493W	1.4238544910233082
YDR494W	0.00042054642317265235
YDR495C	0.31634986232545
YDR496C	0.4243405628485347
YDR497C	-0.3595919298375619
YDR500C	0.7768157697263743
YDR501W	-0.3595919298375619
YDR502C	-0.1397613027402992
YDR503C	0.26298603662837006
YDR504C	0.17462013171062485
YDR505C	0.1158312445546043
YDR506C	0.0011023882342725765
YDR507C	0.1924272004288978
YDR508C	-0.05985303557523082
YDR509W	0.3247293060299502
YDR511W	0.31788609367127496
YDR512C	0.2002523997539449
YDR513W	0.1515368944832341
YDR514C	-0.3595919298375619
YDR515W	0.4417261624847183
YDR516C	0.18042678455353994
YDR517W	0.3376953926042819
YDR518W	0.38830495632989953
YDR519W	0.12748377333872601
YDR520C	-0.2547781709262088
YDR521W	0.42223773963853983
YDR522C	0.1422436431319469
YDR523C	-0.26602936538561955
YDR524C	0.010476760843863559
YDR525W	0.23718550828834048
YDR525W-A	0.8824511132619723
YDR528W	-0.1499644120148557
YDR529C	0.41972919524449886
YDR530C	1.0062285986567712
YDR532C	0.9142983707773451
YDR533C	0.3117826880540783
YDR534C	-0.18973988975557432
YDR535C	-0.3595919298375619
YDR536W	0.5275816723763911
YDR537C	0.3451133428430249
YDR538W	1.4388414357364245
YDR539W	-0.22100972140246744
YDR540C	3.5240824822140793
YDR541C	0.35478576815432705
YEL001C	2.1495859350099824
YEL003W	0.8949970025862102
YEL004W	-0.13273475301572918
YEL005C	0.45677438957058264
YEL006W	0.7825166155413201
YEL007W	0.4684367655621276
YEL008W	2.502729486358896
YEL009C	3.332968468566459
YEL010W	1.358958192690096
YEL011W	-0.23692101200057084
YEL012W	0.08498723547770766
YEL013W	0.2692906236305568
YEL014C	1.0204558958285872
YEL015W	1.332079598398363
YEL016C	0.5661544376900414
YEL017C-A	0.8468074939235751
YEL017W	1.769624715475925
YEL018W	0.9443902676422642
YEL020C	2.171960769473591
YEL023C	1.6477503620404734
YEL024W	0.7126754455001655
YEL025C	1.209304545656587
YEL027W	1.2895938535311144
YEL028W	0.577799046086615
YEL029C	-0.18434776149900328
YEL030W	0.4018137670816928
YEL031W	-0.24616334142664553
YEL033W	0.9478217997408952
YEL036C	1.059885833704763
YEL037C	0.280086890642885
YEL038W	1.221568393036217
YEL039C	0.12275488301662618
YEL040W	1.8045739785934447
YEL041W	1.6698901667303045
YEL042W	2.2690705952408172
YEL043W	-0.09248589906346853
YEL044W	1.5253514418040075
YEL045C	-0.18618277896851698
YEL046C	-0.039580839828020076
YEL047C	1.2746752321355095
YEL048C	0.13847044333518366
YEL049W	0.07167301568310977
YEL050C	0.5404392608142745
YEL051W	1.1078006949213814
YEL052W	1.835182925438724
YEL053C	-0.3595919298375619
YEL054C	0.5891909503079156
YEL056W	0.29411493495166663
YEL057C	0.13623363627003662
YEL059W	0.26533538744522267
YEL060C	-0.058490586055856636
YEL061C	-0.052914635245084336
YEL062W	1.2639937474167313
YEL063C	0.6580969695363581
YEL064C	-0.17660216289840402
YEL065W	0.07621264668859043
YEL066W	-0.09391427355958662
YEL067C	2.9695956083673756
YEL068C	0.9652539828019413
YEL071W	-0.3595919298375619
YEL072W	-0.16552270435325966
YER001W	-0.07890423648173496
YER002W	2.063906690844456
YER004W	0.22662307575513868
YER005W	0.08498723547770766
YER007C-A	-0.01636760013820869
YER007W	-0.026157555851109786
YER010C	1.0756578088552335
YER011W	-0.03359638046760539
YER014C-A	0.2272000590283598
YER016W	1.0204558958285872
YER017C	1.3476837307803546
YER019C-A	-0.2355426870810541
YER019W	0.5091594882867024
YER020W	-0.2610170851471227
YER024W	-0.22710733857361157
YER027C	1.4677817427686497
YER028C	-0.13580039054034854
YER030W	-0.043147842423667815
YER031C	-0.22815880358364296
YER032W	1.2351300020433216
YER033C	0.08320416395906352
YER034W	-0.13427799911655797
YER035W	0.42485630790951245
YER037W	-0.06777564952049069
YER038W-A	0.002387827714214971
YER039C	0.4913466504150836
YER039C-A	0.07055284699344563
YER040W	1.1904125246052069
YER041W	-0.3595919298375619
YER042W	0.056502891971327344
YER044C	1.1690764309003265
YER044C-A	1.0398931891478287
YER045C	0.36834538479952783
YER046W	0.4853353103662029
YER046W-A	-0.2792007943618639
YER047C	0.1924272004288978
YER048C	-0.2846572062719791
YER049W	0.8113577404246252
YER050C	1.1574072067725563
YER051W	0.46256422162312283
YER052C	0.39808138621444156
YER053C	-0.026157555851109786
YER054C	0.42900682768595194
YER055C	0.5604399539398709
YER056C	-0.052914635245084336
YER056C-A	0.16063552276957282
YER057C	-0.06030444957261391
YER058W	-0.1517186171849202
YER059W	-0.265497759905779
YER060W	-0.09947820353399453
YER060W-A	0.8625906463981421
YER061C	1.4351500700435387
YER062C	0.3376953926042819
YER063W	0.5813497694802671
YER064C	1.282779036244467
YER065C	0.627965229813444
YER066C-A	1.2775750724736112
YER066W	-0.15387051483142788
YER067C-A	-0.049081169062678336
YER067W	1.2707236362343657
YER068C-A	-0.3595919298375619
YER068W	0.9021660822000603
YER069W	0.4256076951104195
YER070W	0.609377820098245
YER071C	0.9050337140456003
YER072W	0.852157380503447
YER073W	0.25757231518084023
YER074W	0.3183263003142307
YER075C	-0.16590100693704976
YER077C	-0.18152124265483294
YER078C	0.8318162649821352
YER079W	0.4996831314262669
YER080W	0.5846513193024349
YER081W	1.2768284168021407
YER083C	1.3706172844304458
YER084W	-0.06905554548679367
YER085C	2.410540432954127
YER086W	0.40006742374013493
YER087C-B	1.0715687782606669
YER087W	0.8706221318991197
YER088C	0.736328402309086
YER089C	-0.14727687973507744
YER090W	-0.16006694299426322
YER091C	0.08799114875686485
YER091C-A	0.6626657188040301
YER092W	-0.26441621772265506
YER093C-A	0.18160329591386923
YER095W	3.1512497386571217
YER096W	2.283879961579287
YER097W	-0.13580039054034854
YER098W	-0.025034881191222682
YER101C	1.5792069667080526
YER103W	1.4530081993955892
YER106W	0.14607444903247746
YER110C	1.867039856111183
YER111C	1.0062285986567712
YER113C	0.4615935532034526
YER114C	0.9068048984207868
YER115C	1.719141196688855
YER116C	6.1642705187660525
YER117W	0.5752791778717649
YER118C	0.8881225426825182
YER119C	-0.019887849673586745
YER119C-A	0.5204385676886781
YER120W	0.7126754455001655
YER121W	1.1794948645856527
YER122C	1.9119912168341529
YER123W	1.352095295794871
YER124C	-0.005733513000087755
YER128W	1.0320529363804039
YER129W	-0.1499644120148557
YER130C	0.5120172232147427
YER131W	0.380545451525289
YER132C	-0.18618277896851698
YER134C	0.700937433728543
YER135C	-0.1086741433528075
YER137C	1.3043891805350198
YER139C	-0.1426411799511804
YER140W	0.3526908188933539
YER141W	1.6741627606178155
YER142C	0.6563941994872106
YER143W	0.14530361613785855
YER144C	0.26142959171220526
YER145C	0.36493317863716646
YER149C	0.9045740173375366
YER150W	0.3376953926042819
YER151C	1.1643872641495967
YER152C	0.655914960746963
YER153C	0.22294082069488302
YER154W	0.05032326590485865
YER155C	0.8233062064477088
YER156C	0.4126628119859827
YER158C	0.24734009820409528
YER161C	0.4337289759345958
YER162C	0.5377790701029883
YER163C	0.3526908188933539
YER164W	-0.1879797649878853
YER166W	0.21714447491844077
YER167W	1.9174869825115846
YER169W	2.8748951615674754
YER170W	0.2505344772990513
YER173W	0.9609710757567705
YER174C	0.932367736743514
YER175C	0.9564801688109513
YER176W	1.4912957422323323
YER177W	0.6543207584069558
YER178W	0.664773466533188
YER179W	1.1459147890709647
YER180C	0.8706221318991197
YER181C	1.742003743765711
YER182W	2.4525809979349686
YER183C	1.204462272584074
YER184C	2.2854997360225573
YER185W	1.440470451466111
YER186C	1.606976221736701
YER187W	1.172021842000014
YER188W	-0.16702711695391317
YFL001W	0.21944911589648675
YFL003C	0.2081991755793681
YFL004W	1.358958192690096
YFL007W	1.428204741258936
YFL010C	1.4591994242195594
YFL010W-A	1.0084554799532295
YFL011W	0.9252801837136805
YFL012W	0.4035681580884193
YFL012W-A	0.3376953926042819
YFL013C	1.1124590842063307
YFL014W	0.48104633960374726
YFL015C	0.6004413401910637
YFL016C	0.29411493495166663
YFL018C	1.2964654609618171
YFL019C	1.2251519848029921
YFL020C	2.30532800937983
YFL021W	0.6440792161014557
YFL023W	3.4256821062753047
YFL025C	1.4659831466341944
YFL026W	1.1574072067725563
YFL027C	0.3604330226839072
YFL028C	1.1459147890709647
YFL030W	0.8233062064477088
YFL031W	0.6543207584069558
YFL032W	1.336370458330477
YFL033C	1.1078635203512985
YFL034C-A	0.6197182659573047
YFL034W	1.1881252578254091
YFL036W	2.020370787478911
YFL040W	2.344175238814486
YFL041W	1.396832575555719
YFL042C	1.385414710164953
YFL044C	1.5887108828675895
YFL046W	1.0804579752053762
YFL047W	1.8840987286648232
YFL048C	1.4068692870151094
YFL049W	1.5887108828675895
YFL050C	1.5975668047435223
YFL051C	0.26032260147771363
YFL052W	1.6015286645301239
YFL053W	2.916125986029342
YFL054C	1.3466490182587678
YFL055W	1.4976686953580034
YFL063W	0.7957969474643305
YFR001W	-0.2433773760972546
YFR006W	1.317428212744088
YFR007W	3.18910247901825
YFR008W	0.6320592023776351
YFR009W	1.5022477402919177
YFR010W	0.31634986232545
YFR011C	0.13847044333518366
YFR012W	1.8986681485252273
YFR013W	0.7957969474643305
YFR014C	0.593534626018196
YFR015C	1.9894256457643946
YFR016C	0.6873409034264135
YFR017C	1.5390725946458026
YFR018C	0.9073372215936572
YFR019W	0.1392205372706848
YFR020W	0.23795455137870883
YFR021W	2.1333976907206433
YFR022W	1.0029869360100283
YFR023W	1.0635823903806545
YFR024C-A	0.7450116081514114
YFR025C	1.5811003250054605
YFR026C	0.19613202680652503
YFR030W	2.171960769473591
YFR031C-A	0.0628716902643205
YFR032C	0.16258832852260263
YFR032C-A	2.2854997360225573
YFR033C	0.5553569048582276
YFR034C	1.0883271003695456
YFR035C	1.317428212744088
YFR036W	1.1379067746086853
YFR038W	3.126844682371657
YFR039C	-0.0625412767793773
YFR040W	0.42900682768595194
YFR041C	0.025537695929735572
YFR043C	5.639391475609169
YFR044C	1.409013050627794
YFR045W	1.0756578088552335
YFR046C	1.8484845912282768
YFR047C	0.30283102648218974
YFR048W	1.3223413576930574
YFR049W	2.98597855662583
YFR053C	1.4450859960335565
YFR054C	1.937828727918802
YFR055W	4.412098857211497
YFR056C	0.6595203106543637
YFR057W	0.11356732467654641
YGL002W	0.5604399539398709
YGL003C	1.2302231653298419
YGL004C	0.2975737014320329
YGL005C	0.02854652113104256
YGL006W	0.39746287738501135
YGL007W	-0.26909699044961766
YGL010W	0.047635297408187054
YGL012W	0.4853353103662029
YGL013C	0.5437121015075539
YGL014W	0.025537695929735572
YGL015C	0.614559476515014
YGL016W	0.33043198299551263
YGL017W	-0.1805586983997912
YGL019W	0.07336425076358295
YGL020C	1.1049486198489638
YGL021W	0.0724230416753196
YGL023C	0.39316142961670136
YGL024W	1.6872205756448164
YGL025C	-0.09248589906346853
YGL026C	1.3271331904210648
YGL027C	0.04432450694277444
YGL028C	-0.06386739576624424
YGL029W	0.609377820098245
YGL031C	-0.23317533512005206
YGL032C	0.30952216745511657
YGL033W	0.42900682768595194
YGL034C	1.0804579752053762
YGL035C	0.2975737014320329
YGL036W	-0.007239293497268496
YGL037C	0.4018137670816928
YGL038C	0.9883617603479792
YGL039W	0.855863035886753
YGL041C	0.00679244865787592
YGL042C	-0.12301230258050776
YGL043W	0.666284329949664
YGL045W	0.2572335003503825
YGL049C	2.106876524544492
YGL050W	-0.01094826861664002
YGL051W	-0.15084519990486708
YGL053W	0.13847044333518366
YGL054C	0.1422436431319469
YGL056C	0.6835938281462989
YGL057C	0.12042470517675086
YGL058W	0.8881225426825182
YGL059W	0.08558478811926039
YGL060W	-0.014579973421024652
YGL062W	0.67544393941205
YGL063W	0.21944911589648675
YGL064C	0.051000811682945325
YGL066W	0.21714447491844077
YGL067W	1.192961874036856
YGL070C	0.6524431423176141
YGL071W	0.24925269913279807
YGL072C	0.17808904120119745
YGL076C	0.577799046086615
YGL077C	0.10042401205115448
YGL078C	0.08202337437560589
YGL079W	-0.07241434761801643
YGL080W	1.1737945431248262
YGL081W	-0.26386606909771343
YGL082W	0.1422436431319469
YGL083W	-0.18152124265483294
YGL084C	0.614559476515014
YGL085W	3.4199985116264866
YGL086W	2.8993161886029832
YGL087C	0.8355010325949795
YGL088W	-0.11605407824941795
YGL089C	-0.04415242682815635
YGL090W	0.3362305032714209
YGL094C	0.2154279975233336
YGL095C	0.7039311651712137
YGL096W	-0.14024658006280968
YGL101W	-0.2499192549501858
YGL104C	-0.3595919298375619
YGL105W	0.7137786012361096
YGL107C	0.9373204846438796
YGL108C	-0.2276351656304401
YGL109W	-0.039580839828020076
YGL110C	-0.2803547341055342
YGL114W	-0.3595919298375619
YGL115W	-0.16590100693704976
YGL117W	-0.01094826861664002
YGL118C	-0.15885770064975838
YGL121C	-0.27288735440303946
YGL124C	-0.10740044900516914
YGL126W	-0.2943928199635706
YGL127C	3.5117110616415057
YGL129C	-0.1397613027402992
YGL131C	0.08799114875686485
YGL132W	1.4330475138112508
YGL133W	-0.3595919298375619
YGL135W	0.17462013171062485
YGL136C	0.43531561774614
YGL138C	0.5377790701029883
YGL139W	1.6037750798730417
YGL140C	0.0035785506008983656
YGL141W	3.462078972007159
YGL143C	1.0204558958285872
YGL144C	1.0383785948632127
YGL146C	0.0035785506008983656
YGL147C	-0.0656172450802757
YGL148W	1.2313802359959027
YGL149W	-0.11485438439923003
YGL151W	0.0051784205587771335
YGL152C	-0.07890423648173496
YGL153W	-0.19146427594930007
YGL154C	0.7825166155413201
YGL156W	0.6695962791338036
YGL157W	0.6873409034264135
YGL158W	0.0839948712694146
YGL159W	1.0804579752053762
YGL160W	0.38470352670148494
YGL161C	1.6220152044522935
YGL162W	0.025537695929735572
YGL163C	3.5700357771440157
YGL164C	0.859591425352165
YGL165C	0.37643357718438436
YGL166W	0.3965986595685471
YGL167C	1.1690764309003265
YGL168W	0.33043198299551263
YGL170C	0.09412242380610357
YGL173C	-0.2011175383735065
YGL174W	2.800822938100185
YGL175C	3.595171988489313
YGL176C	1.3408241410725148
YGL177W	0.17034643521823942
YGL179C	0.8134487219786649
YGL180W	0.9892330943429277
YGL181W	1.317428212744088
YGL194C	1.0558417375123348
YGL195W	-0.1512828240766337
YGL196W	-0.3595919298375619
YGL197W	-0.2866378597582941
YGL198W	-0.21303817843938677
YGL199C	-0.31200407378010847
YGL200C	0.22835743967701053
YGL202W	-0.20336010051686576
YGL203C	-0.2780127480247846
YGL206C	0.5223321244342969
YGL208W	-0.2445879443653828
YGL209W	0.2537626593473932
YGL210W	-0.24538107529967368
YGL211W	-0.13117022076178547
YGL212W	-0.3595919298375619
YGL213C	-0.07032426332238655
YGL214W	-0.035915554436225225
YGL215W	0.3183263003142307
YGL216W	0.22662307575513868
YGL217C	-0.1942073737505671
YGL218W	-0.11781076687233145
YGL219C	-0.21238682843317266
YGL220W	-0.2784126459748472
YGL221C	0.05790153002782776
YGL222C	-0.21432373766217777
YGL223C	0.4956489762090658
YGL224C	-0.29387536671060244
YGL226C-A	-0.19060648179680895
YGL226W	-0.3595919298375619
YGL227W	-0.1714035899739961
YGL228W	0.3136021314629986
YGL229C	-0.193986190757624
YGL230C	0.04432450694277444
YGL231C	-0.2627464683873058
YGL232W	-0.07890423648173496
YGL234W	-0.1714035899739961
YGL235W	0.2740588056804796
YGL236C	-0.3595919298375619
YGL237C	-0.2573661649734027
YGL240W	1.0383785948632127
YGL241W	-0.28220607045441337
YGL242C	0.6908922359680143
YGL243W	-0.17860205106167346
YGL244W	1.1266134208798295
YGL246C	0.08202337437560589
YGL248W	-0.15763371144739374
YGL249W	-0.052914635245084336
YGL250W	-0.29058953855425446
YGL251C	0.8048234230682515
YGL252C	0.519730578551489
YGL253W	-0.2227276826640595
YGL254W	-0.14311383953698947
YGL255W	-0.27333894073342757
YGL256W	0.31912011557201964
YGL257C	0.12463537741371845
YGL258W	0.6835938281462989
YGL259W	-0.019306164604812822
YGL260W	0.07055284699344563
YGL261C	0.030068632703468472
YGL262W	0.37410438254190975
YGL263W	0.489668270572376
YGR001C	0.40474225053138235
YGR003W	-0.19723336211213258
YGR004W	0.012555798431961505
YGR006W	0.05270451600460716
YGR007W	-0.26909699044961766
YGR008C	-0.16006694299426322
YGR010W	0.03786184395428905
YGR011W	-0.14007899210900168
YGR012W	0.31634986232545
YGR014W	0.2773532204698916
YGR015C	0.16614057517811395
YGR016W	0.14736441428469696
YGR017W	0.116971348090317
YGR018C	-0.05588355914964743
YGR019W	-0.02162103375605597
YGR020C	-0.2547781709262088
YGR021W	-0.12131029087362245
YGR022C	-0.09755753255917915
YGR023W	0.5813497694802671
YGR025W	-0.08026051901416882
YGR026W	0.07393094733505039
YGR027C	0.20369289696494802
YGR028W	0.423678457702685
YGR031W	0.07621264668859043
YGR032W	0.21810250881338428
YGR033C	0.6312116373073657
YGR034W	0.36674903103935863
YGR035C	0.05590634025547229
YGR036C	0.030724626916500488
YGR037C	0.3856338960221587
YGR038W	-0.10083296252515893
YGR039W	0.2389830306923341
YGR040W	-0.07890423648173496
YGR041W	0.08799114875686485
YGR042W	-0.0620965901730028
YGR043C	0.14415176318126058
YGR044C	-0.20625328254132314
YGR045C	-0.11841852341046787
YGR049W	0.6189874374529802
YGR050C	0.07393094733505039
YGR051C	-0.09391427355958662
YGR052W	-0.06734650793178915
YGR053C	0.08320416395906352
YGR054W	0.5958257956236183
YGR055W	-0.16360880666603775
YGR056W	0.08084886558780485
YGR057C	0.31912011557201964
YGR058W	0.34015062965513343
YGR059W	0.22148083886397457
YGR061C	0.6918730801937898
YGR062C	-0.3595919298375619
YGR063C	0.5867265791906547
YGR064W	0.04680252189234707
YGR066C	-0.25982943641591255
YGR067C	-0.2227276826640595
YGR068C	-0.20554007953064293
YGR069W	-0.058490586055856636
YGR070W	0.14607444903247746
YGR071C	0.5059432918345874
YGR072W	-0.1086741433528075
YGR076C	1.2430442548069984
YGR077C	-0.12797551154394246
YGR078C	3.3692790163332256
YGR079W	-0.06905554548679367
YGR080W	-0.02063281476166561
YGR081C	0.13847044333518366
YGR084C	-0.15514040010924351
YGR085C	-0.19117931382406575
YGR086C	-0.05711569407511826
YGR087C	0.5837319003646161
YGR088W	0.12988316103910186
YGR089W	-0.1142500941635798
YGR092W	0.7957969474643305
YGR093W	-0.08358236470433206
YGR096W	-0.16244224045668346
YGR097W	-0.19146427594930007
YGR100W	1.5421007677311032
YGR101W	-0.1714035899739961
YGR102C	-0.2814760151772138
YGR104C	0.11356732467654641
YGR105W	1.7495377659918359
YGR106C	-0.2621767892023043
YGR107W	-0.21744108084190705
YGR108W	1.1604607477077618
YGR109C	-0.1086741433528075
YGR110W	0.15792600478724406
YGR111W	-0.27637296547578405
YGR112W	
YGR117C	-0.12469017227736628
YGR118W	-0.08721406950871669
YGR121C	1.27921486314099
YGR122C-A	-0.08204041182649278
YGR122W	0.31788609367127496
YGR123C	-0.26330952339573754
YGR124W	-0.3595919298375619
YGR125W	-0.12469017227736628
YGR126W	0.24925269913279807
YGR127W	-0.3595919298375619
YGR129W	-0.08921521297235716
YGR130C	-0.323433471523165
YGR131W	0.003048374717046645
YGR132C	0.21365870543914625
YGR133W	-0.28292260618944254
YGR134W	0.1644768647192036
YGR135W	0.5260002577556889
YGR136W	-0.09419811720945631
YGR137W	-0.08958257264201099
YGR138C	1.414755274590344
YGR139W	0.16614057517811395
YGR141W	-0.2670747571672055
YGR142W	-0.17246680093367725
YGR143W	-0.24378372069075221
YGR144W	-0.29490218800946116
YGR146C	0.7157700122399568
YGR148C	-0.3163528334720429
YGR149W	-0.03487479438670328
YGR150C	-0.09879549034159672
YGR151C	0.20369289696494802
YGR152C	-0.28220607045441337
YGR153W	-0.26909699044961766
YGR154C	-0.3595919298375619
YGR155W	-0.02162103375605597
YGR157W	-0.028380451677686096
YGR159C	-0.09248589906346853
YGR160W	1.330262550569968
YGR161C	0.664773466533188
YGR162W	0.5837319003646161
YGR163W	1.0090505418974622
YGR164W	-0.18215720939477129
YGR165W	0.016784749889569732
YGR166W	0.8002926240297075
YGR167W	-0.24616334142664553
YGR168C	-0.3595919298375619
YGR169C	-0.07890423648173496
YGR170W	-0.2445879443653828
YGR171C	-0.009720650091214244
YGR173W	-0.17455758449684916
YGR174C	-0.26330952339573754
YGR176W	-0.10611375777643248
YGR177C	0.18786505885644772
YGR178C	-0.1714035899739961
YGR180C	-0.3595919298375619
YGR181W	-0.27150377075248855
YGR182C	-0.20766005912202254
YGR183C	-0.12413353304144166
YGR184C	-0.23692101200057084
YGR187C	-0.3595919298375619
YGR188C	0.12042470517675086
YGR189C	-0.03802738793476989
YGR192C	1.4196432834179693
YGR193C	2.169118457311191
YGR194C	-0.13064390345976756
YGR196C	-0.12797551154394246
YGR197C	-0.21432373766217777
YGR199W	-0.29413511597197384
YGR200C	-0.27333894073342757
YGR201C	0.10910355812452655
YGR202C	-0.01636760013820869
YGR203W	0.06072720488309269
YGR204W	-0.15258475598763951
YGR205W	0.547836777449769
YGR206W	0.9392766119658726
YGR207C	-0.1048138697145805
YGR208W	0.37643357718438436
YGR209C	-0.3595919298375619
YGR210C	-0.3595919298375619
YGR212W	0.16614057517811395
YGR213C	-0.25608834291260074
YGR214W	-0.24214105105746409
YGR215W	-0.18618277896851698
YGR217W	-0.1517186171849202
YGR219W	1.0804579752053762
YGR220C	1.7732092552828507
YGR221C	-0.25608834291260074
YGR222W	0.4646900293838485
YGR223C	0.7769180442404434
YGR224W	0.19613202680652503
YGR225W	0.26032260147771363
