orf	hom | growth (pooled culture, barseq) | Auroramycin [1.56 uM] | YPD, HEPES [25 mM], pH 6.8, DMSO | Wong JH~Arumugam P, 2019
YDR233C	-0.321692595541865
YDR234W	0.605345545694133
YDR237W	2.48710747178467
YDR239C	0.123881575876279
YDR241W	-2.00105770772731
YDR242W	0.116136332936831
YDR244W	-0.0118741587973972
YDR245W	0.386052565439116
YDR247W	-0.074473575633774
YDR248C	-0.104542488494222
YDR249C	-0.198249937285276
YDR250C	-0.0830928184545845
YDR251W	0.79540025743601
YDR252W	0.234817437121984
YDR253C	0.1095816738725
YDR254W	0.321959583892428
YDR255C	-0.199853825767535
YDR256C	0.139862837487885
YDR257C	0.033079603867984
YDR258C	0.0905259434140961
YDR259C	0.230376737051184
YDR260C	0.557613690911368
YDR261C	0.0015328539333629
YDR262W	-0.172624942515315
YDR263C	0.0146618577638592
YDR264C	1.36181307071883
YDR265W	0.107585105191322
YDR266C	-0.0156856682478794
YDR268W	1.23973020667065
YDR269C	0.0522923140005761
YDR270W	-0.653293491349766
YDR271C	-0.160832407625479
YDR272W	-0.113352013397717
YDR273W	-0.323139477286831
YDR274C	0.164856237422196
YDR275W	-0.119030513603912
YDR276C	0.343887665840996
YDR277C	0.375994843071891
YDR278C	-0.337172908845837
YDR279W	-0.225365398854004
YDR281C	0.396399401386363
YDR282C	0.0279733956810838
YDR283C	0.475279981287508
YDR284C	1.31541058091401
YDR285W	-0.222079587771211
YDR286C	0.609118583883716
YDR287W	-0.0130126296275435
YDR289C	-0.607329446410601
YDR290W	0.104660962279453
YDR291W	0.118896710818894
YDR293C	0.258231329766556
YDR294C	0.140383854829456
YDR295C	-0.290587271606133
YDR296W	0.713321044878293
YDR297W	0.440889195249247
YDR298C	0.949638499413926
YDR300C	0.00561176532020546
YDR304C	0.0970072507893678
YDR305C	0.0572067012286868
YDR306C	0.241143605177309
YDR307W	0.222168775594983
YDR309C	-0.263731336202849
YDR310C	-0.491064895062734
YDR312W	1.63908377854338
YDR313C	-0.0264979671183804
YDR314C	-2.24340471554042
YDR315C	-0.313816955028196
YDR316W	-0.444536101453265
YDR317W	0.29032864769125
YDR318W	0.00564224590736743
YDR319C	-0.418627853658706
YDR320C	-0.601946719697128
YDR321W	0.548662772704849
YDR322W	1.11719855766683
YDR323C	1.13001132004089
YDR326C	-0.077936746045734
YDR329C	-0.359350377004192
YDR330W	-0.0344220275583735
YDR332W	0.346638859816537
YDR333C	0.123337027956144
YDR334W	0.227462821143651
YDR335W	0.592402425262872
YDR336W	-0.781289659712271
YDR337W	0.0561565420079505
YDR338C	0.127973344580742
YDR340W	0.402956792721369
YDR344C	0.168271733007454
YDR345C	-0.187471634178517
YDR346C	0.0315930803665154
YDR347W	1.27283676534401
YDR348C	2.54454443445032e-15
YDR349C	0.216779966154874
YDR350C	-0.395293435554266
YDR351W	-0.0328859955172662
YDR352W	-0.0335442618079052
YDR354W	-0.103258035058651
YDR357C	0.252705862133018
YDR358W	-0.313740354348626
YDR359C	0.692469005266829
YDR360W	-0.259697666256077
YDR363W	-1.2695791347977
YDR363W-A	0.1244861720301
YDR364C	2.54454443445032e-15
YDR368W	0.373251045193768
YDR369C	2.3519285543327
YDR370C	0.526372463422113
YDR371W	0.623058356536866
YDR372C	0.0781170519884614
YDR374C	0.0609546298788882
YDR375C	-1.28625650717125
YDR377W	-0.946698763825994
YDR378C	-0.134310228634029
YDR379W	-2.59685815315642
YDR380W	-0.591715500171045
YDR382W	-0.0153459451982274
YDR383C	0.189766202233846
YDR384C	0.0177174834969171
YDR385W	0.375279636828472
YDR386W	-0.843685949431034
YDR387C	0.0288002797900614
YDR388W	0.293340682020036
YDR389W	-0.46607512000596
YDR391C	-0.0825470309785806
YDR392W	2.52575838324297
YDR393W	0.96341787687998
YDR395W	-0.403682540400061
YDR399W	0.0229617334457136
YDR400W	0.0988275261613338
YDR401W	0.0090511959186788
YDR402C	0.125642100173318
YDR403W	0.253197123370192
YDR405W	1.08955868040151
YDR406W	0.136884692005116
YDR408C	-0.172447684602594
YDR409W	0.213070742380316
YDR410C	-0.754326950516434
YDR411C	-0.376322361164577
YDR414C	0.0707193232153373
YDR415C	-0.00116716777500048
YDR417C	-0.161543003544926
YDR418W	0.804858474258239
YDR419W	-0.0128299359506559
YDR420W	0.150776305656563
YDR421W	-0.0400689376741616
YDR422C	0.0309616718982631
YDR423C	0.227264946477626
YDR424C	0.210774494233266
YDR425W	0.515528342899007
YDR426C	0.830198142604684
YDR428C	-0.236904005388709
YDR430C	-0.343724204027051
YDR431W	-0.239114637760978
YDR432W	1.58474708355553
YDR433W	-1.09995076090798
YDR435C	-0.544360484664706
YDR436W	-0.0726300806421642
YDR438W	1.82148976732578
YDR439W	0.498749942406945
YDR440W	0.0275223804478375
YDR441C	-0.100224190679697
YDR442W	0.158521995494195
YDR443C	-0.285371850322561
YDR444W	-0.21447354332773
YDR445C	-0.413379957903486
YDR446W	2.54454443445032e-15
YDR447C	-1.68803670599799
YDR448W	0.773392786524202
YDR450W	0.968805348015895
YDR451C	-0.141935817054232
YDR452W	-0.160671333597348
YDR453C	2.54454443445032e-15
YDR455C	0.844676263213553
YDR456W	-3.38967160904529
YDR457W	0.108934602542932
YDR458C	0.0538378154194243
YDR459C	-0.119723010979834
YDR461W	-0.230545746269131
YDR462W	2.54454443445032e-15
YDR463W	0.31367372541685
YDR465C	-0.242330457869374
YDR466W	-0.0325514926151912
YDR467C	2.54454443445032e-15
YDR469W	0.236262251469239
YDR470C	2.54454443445032e-15
YDR471W	2.54454443445032e-15
YDR475C	2.54454443445032e-15
YDR476C	-0.467680813200271
YDR477W	-0.246729018428017
YDR479C	0.136945604723046
YDR480W	-0.394556525212469
YDR481C	-1.80418996028562
YDR482C	-0.078553968740155
YDR483W	-0.250516097213714
YDR484W	-6.44845331856714
YDR485C	0.182065853212501
YDR486C	2.54454443445032e-15
YDR488C	-1.18598491030503
YDR490C	-1.0690649495704
YDR491C	-0.318328684217269
YDR492W	-0.0183897081663429
YDR493W	-0.176891427976701
YDR494W	-1.1575912286685
YDR495C	-1.02961533813447
YDR496C	-0.761699794577337
YDR497C	0.229777681988084
YDR500C	0.367715971370333
YDR501W	0.135905263186472
YDR502C	-0.267905450144245
YDR503C	0.0465881353517478
YDR504C	-1.11189505613019
YDR505C	-0.54648434627715
YDR506C	-0.172750605282665
YDR507C	-0.0539028646282783
YDR508C	0.540272498769174
YDR509W	2.54454443445032e-15
YDR511W	-0.932055800355356
YDR512C	0.140373806837493
YDR513W	-0.191538706390372
YDR514C	-0.27175556228023
YDR515W	-0.463869996037722
YDR516C	-0.0016799344873617
YDR517W	0.0681618185041296
YDR518W	-0.292565834061238
YDR519W	-0.226605589554713
YDR520C	0.246877781553936
YDR521W	-0.349222784804058
YDR522C	0.28306649604709
YDR523C	0.0114232777463954
YDR524C	0.309156976710439
YDR525W	-0.195500480164515
YDR525W-A	0.332949524944997
YDR528W	0.0670738425133717
YDR529C	-0.948565733752338
YDR530C	-0.423405152642731
YDR532C	2.34831776504695
YDR533C	0.684013715681383
YDR534C	-0.000209103949959678
YDR535C	0.109009789840146
YDR536W	-0.136539082375288
YDR537C	0.185812858076333
YDR538W	0.130628273853003
YDR539W	0.226445999996326
YDR540C	-2.86191571594751
YDR541C	0.143851013291265
YEL001C	-0.0357716160773879
YEL003W	0.629931730969859
YEL004W	-0.0740597697305448
YEL005C	0.0736481917706747
YEL006W	-0.574840324403472
YEL007W	-0.188729541429004
YEL008W	-1.07446798623382
YEL009C	-0.448887840472945
YEL010W	-0.262885961015937
YEL011W	0.0112113446375522
YEL012W	0.152513076668569
YEL013W	0.233580416824303
YEL014C	0.19721678397614
YEL015W	0.09153721115453
YEL016C	0.012859704710527
YEL017C-A	0.322651096740522
YEL017W	0.0846753448814434
YEL018W	0.175813178588929
YEL020C	-0.569370134494014
YEL023C	0.159288190366216
YEL024W	0.891491190796593
YEL025C	0.332135623650696
YEL027W	-0.723143957086091
YEL028W	0.0579124098849864
YEL029C	-0.143382829399553
YEL030W	1.80600626182328
YEL031W	-1.32689427657529
YEL033W	-0.873219276899656
YEL036C	-0.561489733688954
YEL037C	0.196573170310322
YEL038W	0.338811538683314
YEL039C	-0.0560926422050333
YEL040W	-2.83484304731593
YEL041W	-0.270117535367579
YEL042W	-0.00551086431046179
YEL043W	0.00181030448982278
YEL044W	0.687141594950427
YEL045C	-0.78649141367357
YEL046C	-1.17715358041266
YEL047C	-0.00713212879669285
YEL048C	-0.0842544273776611
YEL049W	-0.0655865364229671
YEL050C	0.713227603466499
YEL051W	-0.1187313727953
YEL052W	0.0352235932221481
YEL053C	-0.657302425417238
YEL054C	0.25679586665651
YEL056W	0.0857849428573901
YEL057C	0.0014920510588843
YEL059W	0.141312290202607
YEL060C	0.00847362131997884
YEL061C	-0.25203482616773
YEL062W	-0.476394295027162
YEL063C	-0.0418583096818677
YEL064C	0.250564155178248
YEL065W	0.0310628925294174
YEL066W	-0.511829104206171
YEL067C	0.0916237055148482
YEL068C	0.208566025617868
YEL071W	0.0964360262872561
YEL072W	0.289114261797749
YER001W	-0.0619575075667763
YER002W	-0.0289957992238115
YER004W	-0.16527582637049
YER005W	-0.678233552379101
YER007C-A	0.180969891681798
YER007W	-0.0284578952810149
YER010C	0.330744669761228
YER011W	-0.500543365141222
YER014C-A	2.54454443445032e-15
YER014W	0.451914460795885
YER016W	0.170118489985856
YER017C	0.208020511228858
YER019C-A	0.23289097119158
YER019W	0.312480197399953
YER020W	0.332145317207043
YER024W	-0.0738108519006408
YER027C	-0.325783026452963
YER028C	-0.152017837633531
YER030W	-0.0772417998484864
YER031C	-1.17460133333436
YER032W	-0.0405590782535925
YER033C	-0.156511809137541
YER034W	0.059954760892359
YER035W	2.54454443445032e-15
YER037W	-0.0390399244439859
YER038W-A	-0.0597105520388493
YER039C	-0.686335737643638
YER039C-A	0.0739235607561962
YER040W	-0.190881919226339
YER041W	0.341053340690688
YER042W	0.382751087133859
YER044C	0.00379669325485663
YER044C-A	-0.205698816094383
YER045C	-0.0198590773296251
YER046W	0.085860260410467
YER046W-A	-0.662559735697343
YER047C	-0.776322169164561
YER048C	0.341428944895846
YER049W	-0.125488600967795
YER050C	0.756070331096796
YER051W	-1.12644439944313
YER052C	0.162541558058165
YER053C	0.103585960225519
YER054C	2.54454443445032e-15
YER055C	-0.0424419372029221
YER056C	-0.159540748433971
YER056C-A	-0.0471402070707011
YER057C	-0.409629518750285
YER058W	0.00508893464815882
YER059W	-0.162796436081223
YER060W	-0.039817810203678
YER060W-A	-0.587803098594157
YER061C	0.944305749645197
YER062C	-0.224348761779154
YER063W	0.0350446079284294
YER064C	-0.0760991271621193
YER065C	-0.118726303751075
YER066C-A	-0.241942577063457
YER066W	-0.193078689802093
YER067C-A	-0.0658058366017884
YER067W	0.0111658878971478
YER068C-A	0.364468538250989
YER068W	1.1739805741711
YER069W	0.743081704604833
YER070W	2.54454443445032e-15
YER071C	0.00599882466470968
YER072W	0.565788369020535
YER073W	-0.35441314757085
YER074W	-3.12459933782271
YER075C	-0.19772776049493
YER077C	-0.00205015291729001
YER078C	-0.224602325918434
YER079W	0.30946903510184
YER080W	0.0211901802624841
YER081W	0.0714135197056845
YER083C	-4.97732118457186
YER084W	-0.149430835473669
YER085C	0.0558184508925588
YER086W	0.654785037721813
YER087C-B	0.39142257076585
YER087W	1.16329211336843
YER088C	0.337275090539165
YER089C	-0.204153575875575
YER090W	0.687598867561968
YER091C	0.263685868580644
YER091C-A	2.81165538440959
YER092W	-0.156431821128511
YER093C-A	0.0610293174969854
YER095W	-0.86222777294023
YER096W	-0.113044778935495
YER097W	-0.0178998992664972
YER098W	-0.120917086901378
YER101C	0.574829499078611
YER103W	-0.159027969203146
YER106W	0.53000082401168
YER107C	2.54454443445032e-15
YER110C	0.559068374231404
YER111C	0.262308419059492
YER113C	0.23191737267778
YER114C	-0.0339631038743581
YER115C	0.0557300727632571
YER116C	-1.77307997312364
YER117W	1.14442528436251
YER118C	0.470749372939247
YER119C	0.0052770485294576
YER119C-A	0.16785557140333
YER120W	-0.153977842178794
YER121W	-0.290312055143654
YER122C	2.54454443445032e-15
YER123W	-0.814083396140848
YER124C	0.411884955850479
YER128W	-0.0690579140304514
YER129W	-0.167798021905865
YER130C	0.0951178767079956
YER131W	0.0627115313395408
YER132C	-0.106489892467056
YER134C	-0.268103090990269
YER135C	0.0974521350623686
YER137C	-0.00525121879551211
YER139C	0.691694553392245
YER140W	-0.516911184398823
YER141W	0.570290267068254
YER142C	-0.211353929448646
YER143W	-0.2976024522863
YER144C	0.0547605623036501
YER145C	-0.212410710513705
YER149C	0.323053696778092
YER150W	-0.230982458383105
YER151C	-1.29468148546643
YER152C	-0.287171312061086
YER153C	-1.66863943891721
YER154W	-0.516437777879534
YER155C	-3.13558156649524
YER156C	0.13261300413356
YER158C	-0.233630358639848
YER161C	-0.211900372643918
YER162C	-0.300097219408976
YER163C	-0.102426237350161
YER164W	-0.419424584186117
YER166W	-1.47546345542054
YER167W	-0.474471258094008
YER169W	0.67962123190799
YER170W	0.534818587901986
YER173W	0.237088843523724
YER174C	0.038891437381796
YER175C	-0.280977355251175
YER176W	-0.040457774159681
YER177W	0.149327751949143
YER178W	-6.04513781241324
YER179W	0.524549176127579
YER180C	0.0286164608559145
YER181C	-0.206530270287877
YER182W	-0.0185723731922531
YER183C	-0.246350914420964
YER184C	0.177414538191714
YER185W	-0.151391132238714
YER186C	-0.143301900627123
YER187W	-0.354477947483248
YER188W	-0.300119709748026
YFL001W	0.710805975004439
YFL003C	0.470496644651993
YFL004W	0.264201098342358
YFL007W	0.3329640707260725
YFL010C	0.0974584153599602
YFL010W-A	-0.00258991611780511
YFL011W	-0.151738946643716
YFL012W	0.534247813264447
YFL012W-A	0.290914265865681
YFL013C	-0.22605376118116
YFL014W	0.106672099036081
YFL015C	0.468126827283156
YFL016C	-0.00512798669518462
YFL018C	0.171672827024663
YFL019C	0.542933012609638
YFL020C	0.352906935722874
YFL021W	0.164211933818292
YFL023W	0.129474346086214
YFL025C	-1.9975922311439
YFL026W	2.54454443445032e-15
YFL027C	-1.37348537500394
YFL028C	0.182871232250356
YFL030W	0.0613579821080949
YFL031W	0.116281147846775
YFL032W	-0.186317774046576
YFL033C	0.0405239392520401
YFL034C-A	0.10990264400411329
YFL034W	-0.318388628974164
YFL036W	2.54454443445032e-15
YFL040W	0.187239473089594
YFL041W	-0.100901416099837
YFL042C	-0.22325535140539
YFL044C	-1.93564683870383
YFL046W	-0.276699892168128
YFL047W	0.598087286680487
YFL048C	-0.146945911574291
YFL049W	0.134025519714923
YFL050C	-0.0378248545095519
YFL051C	0.0833185313563267
YFL052W	0.0621431352386752
YFL053W	0.214821036193467
YFL054C	0.0261556942277352
YFL055W	-0.142808207685746
YFL060C	2.54454443445032e-15
YFL063W	0.60327374952655
YFR001W	0.446675775747244
YFR006W	-0.394381035431775
YFR007W	0.0772219719258053
YFR008W	-0.153851192320696
YFR009W	-0.0336402835436064
YFR010W	0.112842274356081
YFR011C	0.13531693890654
YFR012W	-0.104385562564911
YFR013W	0.292749236104649
YFR014C	0.0773563378673041
YFR015C	0.101548083153453
YFR016C	-0.178132031421479
YFR017C	-0.206028962322963
YFR018C	0.234082159271158
YFR019W	-0.868688862123663
YFR020W	0.198954647231462
YFR021W	0.58853242413565
YFR022W	0.255482106390114
YFR023W	0.26760724350102
YFR024C-A	-0.23081583587500143
YFR025C	0.299095951831862
YFR026C	0.0650014421094554
YFR030W	-0.0638416410721499
YFR031C-A	0.347011765532778
YFR032C	0.453463227650106
YFR032C-A	-0.183408668361154
YFR033C	-0.197962341352144
YFR034C	-1.14253755795972
YFR035C	0.0579201503134123
YFR036W	-0.294509021574573
YFR038W	0.0323503973569852
YFR039C	-3.42004220707922
YFR040W	0.110653490722982
YFR041C	-0.163282920406376
YFR043C	0.902301305875141
YFR044C	-0.367516935226198
YFR045W	0.0275448418837315
YFR046C	0.0119720119864808
YFR047C	0.324270213560588
YFR048W	-0.0159584991557977
YFR049W	-0.71533045750515
YFR053C	0.147706178700792
YFR054C	-0.131837370713694
YFR055W	0.392968805339874
YFR056C	-0.0931349453982303
YFR057W	-0.45570059089904
YGL002W	-0.526808671144264
YGL003C	-0.367897992742555
YGL004C	-0.331298183286237
YGL005C	-2.45832570795236
YGL006W	-0.0489847938724063
YGL007W	0.321084053720452
YGL009C	0.595551658832364
YGL010W	-0.254373789534881
YGL012W	-1.45632303525477
YGL013C	-0.100744801871118
YGL014W	0.0120738251392836
YGL015C	-0.427149170188794
YGL016W	0.0554494067321389
YGL017W	0.0485800901511933
YGL019W	0.454746475616555
YGL020C	-0.782454101722468
YGL021W	-0.331885616790758
YGL023C	-0.499044702456491
YGL024W	0.00531164269224574
YGL025C	-0.917305190681665
YGL026C	0.543473028853454
YGL027C	-0.0724713673888138
YGL028C	-0.302072131213442
YGL029W	2.54454443445032e-15
YGL031C	0.11716433123113
YGL032C	0.407259955119597
YGL033W	2.54454443445032e-15
YGL034C	-0.216618149979879
YGL035C	-0.0332909597722467
YGL036W	2.54454443445032e-15
YGL037C	0.057578140588348
YGL038C	2.54454443445032e-15
YGL039W	0.0571617179996938
YGL041C	0.573432475612792
YGL042C	-0.191819277571996
YGL043W	0.0513884633857824
YGL045W	-0.3157848146747062
YGL049C	-0.0943034901529671
YGL050W	0.12818505124281
YGL051W	0.0859558057593109
YGL053W	0.055411337547682
YGL054C	-1.79808610281102
YGL056C	0.106957343098422
YGL057C	-0.161571718062123
YGL058W	0.695282364385915
YGL059W	0.176388799143306
YGL060W	0.144448176252581
YGL062W	-0.610606852643428
YGL063W	0.123628471155402
YGL064C	1.42438027365453
YGL066W	0.371952634377673
YGL067W	-0.119374461899239
YGL070C	0.562132097448007
YGL071W	-1.65821305383547
YGL072C	-0.364390503528667
YGL076C	-0.800688575048417
YGL077C	0.0190683717238274
YGL078C	0.541515547156297
YGL079W	-0.0751278034665515
YGL080W	-0.529210452438003
YGL081W	-0.644340432148004
YGL082W	2.54454443445032e-15
YGL083W	-0.221166755170325
YGL084C	0.00850244708181056
YGL085W	0.666897946502745
YGL086W	-0.0544516166412244
YGL087C	-0.10373461954335
YGL088W	0.0780327703685627
YGL089C	-0.00182182457806321
YGL090W	-0.0361924782170554
YGL094C	0.297028781091326
YGL095C	-4.72452872401592
YGL096W	0.0382626149095068
YGL101W	2.54454443445032e-15
YGL104C	2.54454443445032e-15
YGL105W	-0.444954538762123
YGL107C	-1.61731148928805
YGL108C	-0.5242068466778
YGL109W	-0.417149956293795
YGL110C	2.54454443445032e-15
YGL114W	-0.115872027967602
YGL115W	0.00149190696802656
YGL117W	-1.6708174033858
YGL118C	2.54454443445032e-15
YGL121C	-0.0727255058894973
YGL124C	-0.230021554265916
YGL125W	-0.171422323265628
YGL126W	-0.49461459756874
YGL127C	-1.46960648350186
YGL129C	2.54454443445032e-15
YGL131C	-0.618076852120525
YGL132W	2.54454443445032e-15
YGL133W	0.292015971790012
YGL135W	0.24327064309012
YGL136C	-0.00504802319147409
YGL138C	-0.0301736472856476
YGL139W	0.596480645922531
YGL140C	0.555636191953509
YGL141W	2.54454443445032e-15
YGL143C	2.54454443445032e-15
YGL144C	-0.471540952674611
YGL146C	-0.230429956338852
YGL147C	-0.552634878395844
YGL148W	0.182081286608329
YGL149W	0.074945299401291
YGL151W	-0.0960181361146928
YGL152C	0.335039387366733
YGL153W	0.462814901729176
YGL154C	-0.348493226349956
YGL156W	0.354968108505234
YGL157W	-0.213012672956554
YGL158W	0.851027120718072
YGL159W	0.096442218132403
YGL160W	-0.160369224085666
YGL161C	-0.0806119658120791
YGL162W	2.54454443445032e-15
YGL163C	-0.818497882299815
YGL164C	-0.206606117607094
YGL165C	0.0914526132699554
YGL166W	0.13961491981179
YGL167C	-0.687018018169859
YGL168W	1.18068577659988
YGL170C	0.00551227750449589
YGL173C	-1.12038390795113
YGL174W	2.54454443445032e-15
YGL175C	0.154353775230658
YGL176C	0.0315639477704675
YGL177W	0.110236369885356
YGL179C	-0.242302620159238
YGL180W	1.82812358391652
YGL181W	-0.282852213989078
YGL194C	0.528576125868711
YGL195W	2.54454443445032e-15
YGL196W	-0.0514514773840908
YGL197W	0.420788274456934
YGL198W	-0.988518631337551
YGL199C	-0.0289615763771613
YGL200C	0.103968303405695
YGL202W	-0.106001228755596
YGL203C	0.254427654931033
YGL205W	0.0607779066407657
YGL206C	-2.54186412322034
YGL208W	0.517108901543258
YGL209W	-0.187943886608116
YGL210W	2.54454443445032e-15
YGL211W	-0.432064273772669
YGL212W	-0.0010779679073085
YGL213C	0.246734202890627
YGL214W	-0.213095952997292
YGL215W	-0.000401146098283143
YGL216W	0.297774462710027
YGL217C	0.306647944799991
YGL218W	0.743411132764883
YGL219C	0.520715165449689
YGL220W	-0.157616518322097
YGL221C	-0.221286835585719
YGL222C	-0.187796936794402
YGL223C	2.54454443445032e-15
YGL224C	-2.30358509839632
YGL226C-A	-0.301365279970297
YGL226W	0.849466927829005
YGL227W	-0.212584132738183
YGL228W	0.12280494758141
YGL229C	-0.0241339302083038
YGL230C	-0.234116191413072
YGL231C	2.54454443445032e-15
YGL232W	0.66009022054176
YGL234W	-0.412799962301613
YGL235W	-0.0390461370373588
YGL236C	0.534898658506817
YGL237C	-2.27473014303014
YGL240W	-1.10756099378384
YGL241W	-0.17550805450259
YGL242C	-0.0400707758118354
YGL243W	-0.435911637820193
YGL244W	-0.25054429872387
YGL246C	0.0337419463518308
YGL248W	0.0446273784693442
YGL249W	-0.169087510874211
YGL250W	-7.97036029924098
YGL251C	0.327606357484245
YGL252C	0.0213431807743594
YGL253W	0.278776527318643
YGL254W	0.100071506005395
YGL255W	-0.197009800022985
YGL256W	0.0225727455842327
YGL257C	-0.441510819236102
YGL258W	-0.466105111127231
YGL259W	-0.056062575798679
YGL260W	-0.162589761712084
YGL261C	0.251511865095647
YGL262W	-0.125731575257409
YGL263W	0.111370453283969
YGR001C	-0.49001176731738
YGR003W	0.0652412897722075
YGR004W	0.233422572744309
YGR006W	2.54454443445032e-15
YGR007W	-0.131341376585968
YGR008C	0.345716687032426
YGR010W	-0.23620739812035
YGR011W	-0.261552063398994
YGR012W	-0.442270842441394
YGR014W	0.0501457591751332
YGR015C	0.274663367971961
YGR016W	-1.21518867621477
YGR017W	0.326774750469012
YGR018C	-0.170599598492677
YGR019W	0.147453982394577
YGR020C	0.629750743420435
YGR021W	0.220357608570476
YGR022C	0.152993473789902
YGR023W	0.202592863036256
YGR025W	0.0674365555087561
YGR026W	-0.727561532132044
YGR027C	-0.521797108333758
YGR028W	-0.102289735922831
YGR031W	-0.124322098893261
YGR032W	-0.302214290948289
YGR033C	-0.248694521060375
YGR034W	0.201853438686037
YGR035C	-0.330833360385423
YGR036C	0.575685489596004
YGR037C	0.252340043305014
YGR038W	0.088793978457659
YGR039W	-0.0789751970411776
YGR040W	-0.150379258293327
YGR041W	-0.879470663718065
YGR042W	-0.0220574290117602
YGR043C	-0.111598216986321
YGR044C	-0.358659222869527
YGR045C	0.00238708660892133
YGR049W	0.0316156898058628
YGR050C	0.343412205675181
YGR051C	-0.00752019190579613
YGR052W	-0.0799630499561543
YGR053C	0.227143854890873
YGR054W	-0.883022843583681
YGR055W	-0.0539884877320728
YGR056W	-0.954768314795664
YGR057C	0.15506802744204
YGR058W	-0.287698476083815
YGR059W	-0.64390176921337
YGR061C	2.54454443445032e-15
YGR062C	1.20379653751479
YGR063C	0.00581048053040562
YGR064W	0.408904986922021
YGR066C	0.0697469441613458
YGR067C	0.0433703579812705
YGR068C	-0.189897456510039
YGR069W	0.210426941862796
YGR070W	-0.0316475949898503
YGR071C	0.0549294903886048
YGR072W	-0.0263866605822763
YGR076C	0.234835750232629
YGR077C	-0.110529126952898
YGR078C	-6.67848449504865
YGR079W	-0.150441270289459
YGR080W	-0.212197638517892
YGR081C	-0.726620678933512
YGR084C	-0.334016663954497
YGR085C	0.746000967879976
YGR086C	-0.287426302074396
YGR087C	0.00871574771423989
YGR088W	-0.112794950377304
YGR089W	-0.130999880815803
YGR092W	-0.170923392198239
YGR093W	-0.245176488389149
YGR096W	-0.494845222277412
YGR097W	-1.00822724616241
YGR100W	-0.0183795663873054
YGR101W	0.301515519828286
YGR102C	1.00140046626481
YGR104C	0.446981946859271
YGR105W	0.635867699398747
YGR106C	-0.274923367836961
YGR107W	-0.165851602552572
YGR108W	0.0834393788869219
YGR109C	-0.376100234048932
YGR110W	-0.416492124745546
YGR111W	-0.103468710752546
YGR112W	0.199621197185991
YGR117C	-0.0132488200292632
YGR118W	0.342985003135924
YGR121C	-0.218012595618091
YGR122C-A	-0.192352848399521
YGR122W	0.137110421133609
YGR123C	-0.178155967516475
YGR124W	-0.417379457801193
YGR125W	-0.276592390416294
YGR126W	0.0341278403849948
YGR127W	0.0190442890396589
YGR129W	-0.0134459253524842
YGR130C	-0.108645653859862
YGR131W	-0.0569170789069715
YGR132C	0.286108009178647
YGR133W	-0.0017704339977874
YGR134W	-0.0980497613348994
YGR135W	-0.341792779704127
YGR136W	-0.168185178139299
YGR137W	-0.316253290749833
YGR138C	-0.498563291352335
YGR139W	-0.2135670659977
YGR141W	-0.233178811113558
YGR142W	-0.330643874009487
YGR143W	-1.47606872850774
YGR144W	0.0465698112232477
YGR146C	-0.186927343597104
YGR148C	0.0324637100934577
YGR149W	-0.473634182594996
YGR150C	0.369257391922161
YGR151C	-0.206480863562112
YGR152C	0.227417854392246
YGR153W	-1.1602549916522
YGR154C	0.00287898898550006
YGR155W	-0.0218635232911544
YGR157W	0.309796436132818
YGR159C	0.316719963522536
YGR160W	0.390623248526747
YGR161C	0.326499443543394
YGR162W	-3.30025460422042
YGR163W	0.825430222622471
YGR164W	-1.29770451148888
YGR165W	-2.74734864264429
YGR166W	-1.11170780215519
YGR167W	-0.113353067369721
YGR168C	-0.0941265749668198
YGR169C	0.200297714691751
YGR170W	-0.247770900370117
YGR171C	0.902920178459222
YGR173W	-0.0941607831187037
YGR174C	-0.312928832358269
YGR176W	-0.178014262735176
YGR177C	-0.0665186106994979
YGR178C	-0.762312150493126
YGR180C	1.13848236936288
YGR181W	0.0341123871226126
YGR182C	0.205563791095749
YGR183C	0.156935382108377
YGR184C	0.120288075320146
YGR187C	-0.940251272096441
YGR188C	2.54454443445032e-15
YGR189C	-0.0889399736015223
YGR192C	0.228891624330817
YGR193C	-0.123413316910062
YGR194C	-0.103383642325984
YGR196C	0.0863410758330073
YGR197C	0.152931648572188
YGR199W	-0.673620703023587
YGR200C	-1.1974577580288
YGR201C	-0.776379873681946
YGR202C	0.250630459900065
YGR203W	0.221238250508981
YGR204W	-0.00324035405190633
YGR205W	0.0803678265291886
YGR206W	-0.0132475348597619
YGR207C	-0.388016238546186
YGR208W	0.371140161135228
YGR209C	-0.307160678498922
YGR210C	-0.00402128300329449
YGR212W	-0.2229448341708
YGR213C	2.54454443445032e-15
YGR214W	-0.0107776088832095
YGR215W	-0.881857291956706
YGR217W	0.371978764425868
YGR219W	-4.01916142718817
YGR220C	0.523438626228201
YGR221C	-0.799341626470922
YGR222W	-0.337936408510631
YGR223C	0.0283876702563616
YGR224W	0.370088949475457
YGR225W	-0.0857757872209815
YGR226C	0.080346646467152
YGR227W	0.0285430559534871
YGR228W	-0.208761364044077
YGR229C	-0.0466558022514208
YGR230W	-0.0888009352872765
YGR231C	-0.98505369665521
YGR232W	-0.18415999004439
YGR233C	0.00140466873570653
YGR234W	0.0299901610822597
YGR235C	-0.201367739014482
YGR236C	-0.0940947983475756
YGR237C	-0.158813454513673
YGR238C	-0.218868353606727
YGR239C	-0.0364363327596223
YGR240C	1.49799419663456
YGR241C	0.317412303561245
YGR242W	0.0660720096603684
