orf	hom | growth (pooled culture, barseq) | Auroramycin [1.56 uM] | YPD, HEPES [25 mM], pH 6.8, DMSO | Wong JH~Arumugam P, 2019
YDR195W	3.9101382088360723
YDR197W	0.44138150998327236
YDR198C	0.25567389618661457
YDR199W	-0.0440767838476429
YDR200C	-1.7001260928819635
YDR202C	-0.9492181008542313
YDR203W	-0.7310391431281281
YDR204W	0.4217863038829352
YDR205W	-0.3525643452650295
YDR206W	-0.7022803784076544
YDR207C	0.8986143418564043
YDR209C	-0.7394741443042745
YDR210W	0.20213751512855088
YDR213W	0.5274559998777821
YDR214W	0.06089644472384367
YDR215C	-0.5372574217626301
YDR216W	0.070177709614404
YDR217C	-0.4724682170421878
YDR218C	-0.3455328968935023
YDR219C	-0.30650254487526624
YDR220C	0.014069850261983501
YDR221W	-0.4338506781967175
YDR222W	-0.5469170490902139
YDR223W	0.012048056040818246
YDR225W	-0.04402736078438595
YDR226W	-0.036990096375270544
YDR227W	-0.036990096375270544
YDR229W	-0.35459833343910563
YDR230W	-0.7129490565097992
YDR231C	-0.1199022374819965
YDR233C	-0.4779889287976365
YDR234W	0.7928601474997015
YDR237W	3.372511727309799
YDR239C	0.132835479585089
YDR241W	-2.780180722914482
YDR242W	0.12221775589340521
YDR244W	-0.053268028283621024
YDR245W	0.492237908781443
YDR247W	-0.1390837110743997
YDR248C	-0.1803042913657531
YDR249C	-0.3087650519764372
YDR250C	-0.15089957526592593
YDR251W	1.0534005116114669
YDR252W	0.28491415954574834
YDR253C	0.11323216830340287
YDR254W	0.40437474245351607
YDR255C	-0.3109637750984925
YDR256C	0.15474371685577676
YDR257C	0.008357750870643455
YDR258C	0.08710923293102893
YDR259C	0.2788265356044449
YDR260C	0.7274259643065925
YDR261C	-0.03488875240822244
YDR262W	-0.27363650711407556
YDR263C	-0.016890590683781695
YDR264C	1.8298790280225852
YDR265W	0.11049513155014018
YDR266C	-0.05849311347589335
YDR268W	1.6625192527273562
YDR269C	0.034695885019708016
YDR270W	-0.9325707560080881
YDR271C	-0.2574704709982681
YDR272W	-0.19238100761746874
YDR273W	-0.479972416042994
YDR274C	0.18900642710165771
YDR275W	-0.20016549503044131
YDR276C	0.43443529924156277
YDR277C	0.4784500756692032
YDR278C	-0.4992104308999302
YDR279W	-0.3459368335409472
YDR281C	0.5064220791205699
YDR282C	0.0013578016031277672
YDR283C	0.6145571251840617
YDR284C	1.7662672318264456
YDR285W	-0.3414324126398961
YDR286C	0.7980324935821108
YDR287W	-0.05482872415850042
YDR289C	-0.8695600108666359
YDR290W	0.1064865108114557
YDR291W	0.12600187601275026
YDR293C	0.3170115701228439
YDR294C	0.15545796406721038
YDR295C	-0.43534756332053776
YDR296W	0.9408805549642537
YDR297W	0.5674118172125991
YDR298C	1.2648411402419346
YDR300C	-0.02929709383702678
YDR304C	0.09599426486734308
YDR305C	0.04143287262745089
YDR306C	0.29358651559238574
YDR307W	0.26757448483014806
YDR309C	-0.3985315584743294
YDR310C	-0.7101763877833791
YDR312W	2.209981212872642
YDR313C	-0.07331537312306026
YDR314C	-3.1124070438424254
YDR315C	-0.4671924469412355
YDR316W	-0.6463914454497389
YDR317W	0.36101283072020607
YDR318W	-0.02925530890465265
YDR319C	-0.6108745974219986
YDR320C	-0.8621809905572257
YDR321W	0.7151554161718615
YDR322W	1.494544251454941
YDR323C	1.5121088871517872
YDR326C	-0.143831268616349
YDR329C	-0.5296128638419898
YDR330W	-0.0841782324195106
YDR332W	0.43820682941600575
YDR333C	0.13208897500181424
YDR334W	0.2748319347624999
YDR335W	0.7751168078108484
YDR336W	-1.108036904699891
YDR337W	0.03999324051710593
YDR338C	0.13844476387144652
YDR340W	0.5154114122993555
YDR344C	0.19368862863851743
YDR345C	-0.2939893961128988
YDR346C	0.0063199199177369145
YDR347W	1.7079040515160315
YDR348C	-0.036990096375270544
YDR349C	0.2601871258913086
YDR350C	-0.5788861361334201
YDR351W	-0.08207253167886829
YDR352W	-0.08297492940146994
YDR354W	-0.17854347226939318
YDR357C	0.30943687052221014
YDR358W	-0.46708743734287583
YDR359C	0.9122951126826525
YDR360W	-0.3930019200507054
YDR363W	-1.7774184552266847
YDR363W-A	0.13366430250988467
YDR364C	-0.036990096375270544
YDR368W	0.4746886845852181
YDR369C	3.187198961052238
YDR370C	0.6845982926811511
YDR371W	0.8171421142245056
YDR372C	0.07009825193178301
YDR374C	0.04657079678749281
YDR375C	-1.8002809700825837
YDR377W	-1.3347913367169244
YDR378C	-0.22111200291222158
YDR379W	-3.5969458721041443
YDR380W	-0.8481553153387476
YDR382W	-0.05802739722901754
YDR383C	0.22315475861396997
YDR384C	-0.012701724047518403
YDR385W	0.4774696206551309
YDR386W	-1.193574126553295
YDR387C	0.0024913524888529924
YDR388W	0.3651419391940063
YDR389W	-0.675918646774539
YDR391C	-0.15015137141229654
YDR392W	3.425497114792714
YDR393W	1.283730879882355
YDR395W	-0.5903865110047557
YDR399W	-0.005512537425256484
YDR400W	0.09848962635482789
YDR401W	-0.024582080500864696
YDR402C	0.13524893009717692
YDR403W	0.3101103259731918
YDR405W	1.4566535639749516
YDR406W	0.15066106559526884
YDR408C	-0.27339350950197355
YDR409W	0.25510226109664946
YDR410C	-1.0710745268301758
YDR411C	-0.5528792532533264
YDR414C	0.05995692509760515
YDR415C	-0.038590132040220604
YDR417C	-0.25844460585602685
YDR418W	1.0663665003634764
YDR419W	-0.05457827481861845
YDR420W	0.16970466649143376
YDR421W	-0.09191941391503711
YDR422C	0.005454340786791022
YDR423C	0.2745606742551326
YDR424C	0.25195440265714963
YDR425W	0.6697324096747928
YDR426C	1.1011038996994142
YDR428C	-0.3617547668104861
YDR430C	-0.5081914070423967
YDR431W	-0.36478525712514054
YDR432W	2.1354926502528864
YDR433W	-1.5448799514881515
YDR435C	-0.783237729926308
YDR436W	-0.13655651849942918
YDR438W	2.4600361696688617
YDR439W	0.646731398369417
YDR440W	0.0007395182045581125
YDR441C	-0.17438446504507013
YDR442W	0.1803230028225755
YDR443C	-0.42819789705988964
YDR444W	-0.3310055120353679
YDR445C	-0.6036804128719064
YDR446W	-0.036990096375270544
YDR447C	-2.351069521104605
YDR448W	1.0232311228497246
YDR450W	1.2911164041796914
YDR451C	-0.23156569577443534
YDR452W	-0.2572496593932646
YDR453C	-0.036990096375270544
YDR455C	1.120951525577861
YDR456W	-4.683790310617896
YDR457W	0.11234511742070284
YDR458C	0.03681456704927453
YDR459C	-0.2011148191319885
YDR461W	-0.35303841807622416
YDR462W	-0.036990096375270544
YDR463W	0.3930159049670894
YDR465C	-0.36919372947649887
YDR466W	-0.0816139715773885
YDR467C	-0.036990096375270544
YDR469W	0.28689481265693756
YDR470C	-0.036990096375270544
YDR471W	-0.036990096375270544
YDR475C	-0.036990096375270544
YDR476C	-0.6781198439227882
YDR477W	-0.375223585611152
YDR479C	0.1507445690325847
YDR480W	-0.5778759276149895
YDR481C	-2.510300570350923
YDR482C	-0.1446774008909379
YDR483W	-0.3804151795300942
YDR484W	-8.876983381356343
YDR485C	0.21259857866230586
YDR486C	-0.036990096375270544
YDR488C	-1.662821613678547
YDR490C	-1.5025395093174287
YDR491C	-0.47337744259286263
YDR492W	-0.06220000155287017
YDR493W	-0.279485305417465
YDR494W	-1.6238975581565651
YDR495C	-1.4484592077380378
YDR496C	-1.0811817399508685
YDR497C	0.27800530879647684
YDR500C	0.4671008161439355
YDR501W	0.1493183956941004
YDR502C	-0.40425372740225546
YDR503C	0.026876195791783342
YDR504C	-1.5612540313398497
YDR505C	-0.7861492687813968
YDR506C	-0.27380877447256724
YDR507C	-0.11088393382978835
YDR508C	0.7036534386299045
YDR509W	-0.036990096375270544
YDR511W	-1.3147177326512867
YDR512C	0.15544418957322054
YDR513W	-0.29956482471045276
YDR514C	-0.40953173187047953
YDR515W	-0.6728957077674986
YDR516C	-0.03929306870892277
YDR517W	0.056450917787559646
YDR518W	-0.43805991587284404
YDR519W	-0.34763697416766104
YDR520C	0.3014473278151132
YDR521W	-0.515729248249328
YDR522C	0.3510573625486301
YDR523C	-0.021330263919039805
YDR524C	0.3868240282081068
YDR525W	-0.3049959028046678
YDR525W-A	0.419440526496229
YDR528W	0.054959443789472685
YDR529C	-1.337350710383261
YDR530C	-0.6174236548242644
YDR532C	3.182249037177065
YDR533C	0.9007040071158806
YDR534C	-0.037276750774738195
YDR535C	0.11244818945513534
YDR536W	-0.22416747236087267
YDR537C	0.217735236431029
YDR538W	0.14208432762099102
YDR539W	0.27343800482762726
YDR540C	-3.9603054188748614
YDR541C	0.16021098870834516
YEL001C	-0.08602834326876241
YEL003W	0.8265646192549552
YEL004W	-0.13851643684209675
YEL005C	0.0639720240806785
YEL006W	-0.8250216376801539
YEL007W	-0.2957138238319328
YEL008W	-1.5099463719344866
YEL009C	-0.652357115326141
YEL010W	-0.3973726587186199
YEL011W	-0.021620796728457015
YEL012W	0.17208555432999134
YEL013W	0.2832183651304582
YEL014C	0.233368540015076
YEL015W	0.08849554986520192
YEL016C	-0.019361108822463776
YEL017C-A	0.4053227168950814
YEL017W	0.07908882102964263
YEL018W	0.204026972580209
YEL020C	-0.8175227166709955
YEL023C	0.18137335663441911
YEL024W	1.1851287204843297
YEL025C	0.4183247733658555
YEL027W	-1.0283266865478968
YEL028W	0.04240030768119921
YEL029C	-0.2335493620559437
YEL030W	2.43881029147634
YEL031W	-1.855990082159733
YEL033W	-1.2340604887254534
YEL036C	-0.806719709072397
YEL037C	0.23248622914099848
YEL038W	0.42747658716429365
YEL039C	-0.1138858349241763
YEL040W	-3.9231923008779304
YEL041W	-0.407286209387319
YEL042W	-0.0445447767136825
YEL043W	-0.034508403674215544
YEL044W	0.9049919239803736
YEL045C	-1.1151678348340373
YEL046C	-1.6507150056146849
YEL047C	-0.04676732008391899
YEL048C	-0.152491990465739
YEL049W	-0.12690073275916658
YEL050C	0.9407524589058673
YEL051W	-0.19975541177345632
YEL052W	0.011296882249529346
YEL053C	-0.9380664847488616
YEL054C	0.31504373634522975
YEL056W	0.08060993596555363
YEL057C	-0.034944687857946514
YEL059W	0.1567307285672746
YEL060C	-0.025373860377658125
YEL061C	-0.38249715998214323
YEL062W	-0.6900648975710384
YEL063C	-0.09437241089757087
YEL064C	0.3065008680169193
YEL065W	0.005593101146136292
YEL066W	-0.7386414258828892
YEL067C	0.08861412241688654
YEL068C	0.24892687857257617
YEL071W	0.09521119014951199
YEL072W	0.3593480651378897
YER001W	-0.12192580479816871
YER002W	-0.07673957702873845
YER004W	-0.26356182188936583
YER005W	-0.9667603455320655
YER007C-A	0.21109615752449343
YER007W	-0.07600218047682492
YER010C	0.4164179559578406
YER011W	-0.7231701411233422
YER014C-A	-0.036990096375270544
YER014W	0.5825260265559133
YER016W	0.19622029297437607
YER017C	0.24817904908580238
YER019C-A	0.2822732245730966
YER019W	0.3913797328288144
YER020W	0.41833806197457785
YER024W	-0.13817520277616532
YER027C	-0.4835963791427713
YER028C	-0.2453868385845143
YER030W	-0.14287858749831978
YER031C	-1.6472162058375628
YER032W	-0.09259133308957627
YER033C	-0.25154749075267985
YER034W	0.04520010606676926
YER035W	-0.036990096375270544
YER037W	-0.0905087702156064
YER038W-A	-0.11884552014737754
YER039C	-0.9778673908643086
YER039C-A	0.06434951925086031
YER040W	-0.2986644546786195
YER041W	0.4305498070066987
YER042W	0.487712010150069
YER044C	-0.03178532226588756
YER044C-A	-0.31897649887697477
YER045C	-0.06421431613264278
YER046W	0.08071318656388299
YER046W-A	-0.9452735753917255
YER047C	-1.1012271193272458
YER048C	0.43106471166481997
YER049W	-0.2090186953422383
YER050C	0.9994842827792938
YER051W	-1.5811992943096456
YER052C	0.18583330185377817
YER053C	0.10501282239833573
YER054C	-0.036990096375270544
YER055C	-0.09517248854598867
YER056C	-0.2556997737449379
YER056C-A	-0.10161320727812394
YER057C	-0.5985390471378061
YER058W	-0.030013826889395592
YER059W	-0.26016289932217296
YER060W	-0.0915751507184102
YER060W-A	-0.8427919201245407
YER061C	1.2575306318429185
YER062C	-0.34454315594556784
YER063W	0.011051516622080676
YER064C	-0.14131213142344493
YER065C	-0.1997484627711613
YER066C-A	-0.36866199519072734
YER066W	-0.3016759422678054
YER067C-A	-0.12720136486618575
YER067W	-0.021683112024866932
YER068C-A	0.4626490064540415
YER068W	1.5723850327722455
YER069W	0.9816785601822986
YER070W	-0.036990096375270544
YER071C	-0.028766485668327693
YER072W	0.7386323879281834
YER073W	-0.522844562532979
YER074W	-4.320410600494949
YER075C	-0.30804921531108664
YER077C	-0.039800590167614155
YER078C	-0.3448907594991352
YER079W	0.3872518197959847
YER080W	-0.007941107110120919
YER081W	0.06090857846469353
YER083C	-6.860251997352489
YER084W	-0.24184039409749844
YER085C	0.039529761440476985
YER086W	0.8606352799146598
YER087C-B	0.4995994897193026
YER087W	1.5577325390571508
YER088C	0.4253703160003401
YER089C	-0.31685817491879176
YER090W	0.9056187854331486
YER091C	0.32448903550983393
YER091C-A	3.8174248291846546
YER092W	-0.2514378375648885
YER093C-A	0.04667318382665295
YER095W	-1.2189925621401123
YER096W	-0.19195982901094347
YER097W	-0.06152853706803117
YER098W	-0.20275174237648394
YER101C	0.751026604813015
YER103W	-0.25499681991504525
YER106W	0.6895723045352665
YER107C	-0.036990096375270544
YER110C	0.7294201464996876
YER111C	0.32260073083957697
YER113C	0.280938547263814
YER114C	-0.08354910756047908
YER115C	0.03940860648579712
YER116C	-2.4676528121953507
YER117W	1.531868563079997
YER118C	0.6083462486533767
YER119C	-0.02975594715214064
YER119C-A	0.19311812504576745
YER120W	-0.2480737506489576
YER121W	-0.4349702772396684
YER122C	-0.036990096375270544
YER123W	-1.1529928647567553
YER124C	0.5276507661737643
YER128W	-0.1316595413018969
YER129W	-0.2670194248981256
YER130C	0.09340417800976175
YER131W	0.04897928086069277
YER132C	-0.18297392967939807
YER134C	-0.40452466737272247
YER135C	0.09660414351445946
YER137C	-0.04418883638268532
YER139C	0.9112334395910366
YER140W	-0.7456082987991316
YER141W	0.7448039063598852
YER142C	-0.32672892594868064
YER143W	-0.44496446632688297
YER144C	0.03807953336868735
YER145C	-0.32817763574889247
YER149C	0.4058746293387064
YER150W	-0.3536370937530542
YER151C	-1.8118305228010718
YER152C	-0.43066472575497206
YER153C	-2.3244783833123286
YER154W	-0.7449593198510277
YER155C	-4.3354658118647444
YER156C	0.14480513546216822
YER158C	-0.35726702163382373
YER161C	-0.32747802870839504
YER162C	-0.44838446853866104
YER163C	-0.1774031854759163
YER164W	-0.6119668116576159
YER166W	-2.059659160381267
YER167W	-0.687428663308955
YER169W	0.894682481465787
YER170W	0.6961768340766842
YER173W	0.2880279631738261
YER174C	0.016325020958122657
YER175C	-0.4221736141810664
YER176W	-0.09245245831361405
YER177W	0.16771888720236655
YER178W	-8.324090123082522
YER179W	0.6820988022384021
YER180C	0.0022393605671882713
YER181C	-0.32011631475593805
YER182W	-0.062450411615977496
YER183C	-0.37470525404879906
YER184C	0.20622222893644243
YER185W	-0.2445277067573687
YER186C	-0.2334384192035262
YER187W	-0.5229333948098315
YER188W	-0.44841529987702344
YFL001W	0.9374327203134064
YFL003C	0.6079997909445464
YFL004W	0.3251953486997984
YFL007W	0.4194604668758331
YFL010C	0.09661275298804865
YFL010W-A	-0.04054053552075716
YFL011W	-0.24500451520316835
YFL012W	0.6953943760648452
YFL012W-A	0.3618156372962616
YFL013C	-0.3468804890268561
YFL014W	0.109243518507019
YFL015C	0.6047510786421977
YFL016C	-0.044019901153480444
YFL018C	0.1983510874931312
YFL019C	0.7073006580982663
YFL020C	0.44679954865958443
YFL021W	0.18812317041193324
YFL023W	0.14050244229038053
YFL025C	-2.775430003910532
YFL026W	-0.036990096375270544
YFL027C	-1.919860436320981
YFL028C	0.21370264888423077
YFL030W	0.04712374038830989
YFL031W	0.12241627835580471
YFL032W	-0.29240760350089423
YFL033C	0.01856296932461305
YFL034C-A	0.11367217673146596
YFL034W	-0.47345961908112155
YFL036W	-0.036990096375270544
YFL040W	0.21969094061534378
YFL041W	-0.17531285327565843
YFL042C	-0.34304423211309293
YFL044C	-2.6905109037553006
YFL046W	-0.41630976698192257
YFL047W	0.7829100156197764
YFL048C	-0.23843388566842422
YFL049W	0.14674151115372
YFL050C	-0.08884306690187507
YFL051C	0.07722880563394022
YFL052W	0.04820008351419204
YFL053W	0.25750168694198333
YFL054C	-0.0011340313757100785
YFL055W	-0.23276163020141788
YFL060C	-0.036990096375270544
YFL063W	0.790019983617837
YFR001W	0.5753444686901261
YFR006W	-0.5776353538826108
YFR007W	0.06887121323699742
YFR008W	-0.2479001301170532
YFR009W	-0.08310656274932512
YFR010W	0.11770202874216415
YFR011C	0.14851187939832208
YFR012W	-0.18008916626631966
YFR013W	0.3643311435408228
YFR014C	0.06905541151864732
YFR015C	0.10221915719790543
YFR016C	-0.28118601186277414
YFR017C	-0.31942908654405233
YFR018C	0.28390618896074277
YFR019W	-1.2278498775572462
YFR020W	0.23575092517758123
YFR021W	0.7698115381147791
YFR022W	0.3132427413842247
YFR023W	0.32986473201432837
YFR024C-A	-0.3534086759015174
YFR025C	0.3730316677810624
YFR026C	0.052118451577950725
YFR030W	-0.12450870750563708
YFR031C-A	0.4387180347957531
YFR032C	0.5846491850739247
YFR032C-A	-0.2884195968496892
YFR033C	-0.30837079524663275
YFR034C	-1.603260927726634
YFR035C	0.04241091880481715
YFR036W	-0.44072377396729284
YFR038W	0.007358103305229082
YFR039C	-4.725424462160526
YFR040W	0.11470149021563714
YFR041C	-0.2608298062462285
YFR043C	1.1999479864359162
YFR044C	-0.5408081561512441
YFR045W	0.0007703099204417188
YFR046C	-0.020578020433981593
YFR047C	0.40754231609350805
YFR048W	-0.05886712927081097
YFR049W	-1.0176153918520288
YFR053C	0.16549592055930293
YFR054C	-0.2177220353757378
YFR055W	0.5017191768095419
YFR056C	-0.1646660290748033
YFR057W	-0.6616965127046607
YGL002W	-0.7591764696527479
YGL003C	-0.5413305365918513
YGL004C	-0.4911569439733147
YGL005C	-3.407035854173207
YGL006W	-0.1041418965831528
YGL007W	0.40317450412368566
YGL009C	0.7794339986520984
YGL010W	-0.3857035754492286
YGL012W	-2.033420126402384
YGL013C	-0.1750981554773163
YGL014W	-0.02043844780429254
YGL015C	-0.622556217367712
YGL016W	0.03902384975300611
YGL017W	0.02960690751150418
YGL019W	0.5864083516284399
YGL020C	-1.1096332036947603
YGL021W	-0.4919622391315175
YGL023C	-0.7211156689243534
YGL024W	-0.029708523041018342
YGL025C	-1.2944965596004785
YGL026C	0.708040950340961
YGL027C	-0.13633894321051218
YGL028C	-0.451091816522346
YGL029W	-0.036990096375270544
YGL031C	0.12362700824736261
YGL032C	0.5213104899270077
YGL033W	-0.036990096375270544
YGL034C	-0.33394548964974186
YGL035C	-0.0826276851579789
YGL036W	-0.036990096375270544
YGL037C	0.04194206782247982
YGL038C	-0.036990096375270544
YGL039W	0.04137120645378257
YGL041C	0.749111466802906
YGL042C	-0.299949451416887
YGL043W	0.0334568230352789
YGL045W	-0.4698901273308643
YGL049C	-0.16626795240040604
YGL050W	0.1387349862516998
YGL051W	0.08084416684713314
YGL053W	0.03897166183780563
YGL054C	-2.5019329732819355
YGL056C	0.10963455112695202
YGL057C	-0.2584839697354973
YGL058W	0.916151863207519
YGL059W	0.20481607371562982
YGL060W	0.16102962169012902
YGL062W	-0.8740529098082975
YGL063W	0.13248850583457625
YGL064C	1.915650549732931
YGL066W	0.47290873173010817
YGL067W	-0.20063700354122127
YGL070C	0.7336201137358355
YGL071W	-2.310185161425489
YGL072C	-0.5365222237195789
YGL076C	-1.1346303020365334
YGL077C	-0.01084983146728328
YGL078C	0.7053574967741162
YGL079W	-0.13998057259496752
YGL080W	-0.7624690003511578
YGL081W	-0.9202972728465165
YGL082W	-0.036990096375270544
YGL083W	-0.3401810375172896
YGL084C	-0.02533434399621931
YGL085W	0.8772405070900999
YGL086W	-0.11163620167913385
YGL087C	-0.17919680779596586
YGL088W	0.06998271276027243
YGL089C	-0.039487581623422
YGL090W	-0.08660529068619213
YGL094C	0.3701978447598689
YGL095C	-6.513706315246986
YGL096W	0.015462986892298495
YGL101W	-0.036990096375270544
YGL104C	-0.036990096375270544
YGL105W	-0.6469650687385731
YGL107C	-2.254114420414875
YGL108C	-0.7556097057054899
YGL109W	-0.6088485917837027
YGL110C	-0.036990096375270544
YGL114W	-0.19583562080536224
YGL115W	-0.03494488538782724
YGL117W	-2.3274640901673087
YGL118C	-0.036990096375270544
YGL121C	-0.1366873341390824
YGL124C	-0.35231981881535657
YGL125W	-0.2719878720745675
YGL126W	-0.7150425696050606
YGL127C	-2.0516300113941175
YGL129C	-0.036990096375270544
YGL131C	-0.8842933104057888
YGL132W	-0.036990096375270544
YGL133W	0.3633259332528235
YGL135W	0.2965024087433852
YGL136C	-0.04391028155930438
YGL138C	-0.07835425398195126
YGL139W	0.7807075194846467
YGL140C	0.7247150696710994
YGL141W	-0.036990096375270544
YGL143C	-0.036990096375270544
YGL144C	-0.6834115945715838
YGL146C	-0.352879685097079
YGL147C	-0.7945808507348189
YGL148W	0.2126197358466327
YGL149W	0.06575019043749
YGL151W	-0.168618509664135
YGL152C	0.4223054568697631
YGL153W	0.5974691175411849
YGL154C	-0.514729118215558
YGL156W	0.4496251492579147
YGL157W	-0.3290028481974767
YGL158W	1.1296577276576945
YGL159W	0.09521967836626972
YGL160W	-0.2568355064293425
YGL161C	-0.14749864800207652
YGL162W	-0.036990096375270544
YGL163C	-1.1590445528242719
YGL164C	-0.3202202915949471
YGL165C	0.08837957713583287
YGL166W	0.1544038538710208
YGL167C	-0.978802708989804
YGL168W	1.581576995792926
YGL170C	-0.02943347873110328
YGL173C	-1.572891146379241
YGL174W	-0.036990096375270544
YGL175C	0.17460891336272086
YGL176C	0.006279982906376999
YGL177W	0.11412967163814623
YGL179C	-0.3691555675858075
YGL180W	2.4691302719626766
YGL181W	-0.4247438023850547
YGL194C	0.6876192281315485
YGL195W	-0.036990096375270544
YGL196W	-0.1075233998060543
YGL197W	0.5398560614293709
YGL198W	-1.3921209520087827
YGL199C	-0.07669266194389017
YGL200C	0.10553696531731793
YGL202W	-0.18230403509933155
YGL203C	0.3117972251717129
YGL205W	0.0463285321449304
YGL206C	-3.521556188511456
YGL208W	0.6718991506142777
YGL209W	-0.2946367929536964
YGL210W	-0.036990096375270544
YGL211W	-0.629294187006313
YGL212W	-0.03846785058876807
YGL213C	0.30125050008653775
YGL214W	-0.32911701433383955
YGL215W	-0.03754001565667891
YGL216W	0.3712200775615037
YGL217C	0.38338447082210525
YGL218W	0.9821301634705384
YGL219C	0.6768428707812408
YGL220W	-0.253061903789557
YGL221C	-0.34034565219515106
YGL222C	-0.2944353438150757
YGL223C	-0.036990096375270544
YGL224C	-3.1949065447385494
YGL226C-A	-0.45012281513019964
YGL226W	1.127518905527601
YGL227W	-0.32841537512981317
YGL228W	0.13135956180653288
YGL229C	-0.07007458508008066
YGL230C	-0.35793303536467574
YGL231C	-0.036990096375270544
YGL232W	0.8679079976016896
YGL234W	-0.6028853141137107
YGL235W	-0.09051728687549142
YGL236C	0.6962866004926077
YGL237C	-3.1553501427497177
YGL240W	-1.555312593890329
YGL241W	-0.2775888797759006
YGL242C	-0.0919219337634241
YGL243W	-0.6345684242016204
YGL244W	-0.3804538401434366
YGL246C	0.009265736525545337
YGL248W	0.024188252370680976
YGL249W	-0.26878714705692824
YGL250W	-10.963320495836994
YGL251C	0.41211573679238217
YGL252C	-0.007731363248956262
YGL253W	0.34517637173133486
YGL254W	0.10019496140571357
YGL255W	-0.3070649846068647
YGL256W	-0.0060457893406466985
YGL257C	-0.6422441758389176
YGL258W	-0.675959760712649
YGL259W	-0.11384461777997984
YGL260W	-0.2598795755629537
YGL261C	0.3078000554176864
YGL262W	-0.20935178158517137
YGL263W	0.11568435291334155
YGR001C	-0.7087326862107322
YGR003W	0.0524472516209071
YGR004W	0.2830019813655012
YGR006W	-0.036990096375270544
YGR007W	-0.2170420917455555
YGR008C	0.4369426501134028
YGR010W	-0.3607998085793654
YGR011W	-0.39554405806136206
YGR012W	-0.6432860690959976
YGR014W	0.031753236712380985
YGR015C	0.3395377636483651
YGR016W	-1.7028561896899654
YGR017W	0.4109757114146321
YGR018C	-0.27086002309916535
YGR019W	0.16515019212749146
YGR020C	0.8263165087945806
YGR021W	0.2650916097058883
YGR022C	0.1727441164869787
YGR023W	0.24073844725378002
YGR025W	0.05545667627068509
YGR026W	-1.034382609078914
YGR027C	-0.7523062669229593
YGR028W	-0.1772160597201148
YGR031W	-0.2074195722663054
YGR032W	-0.4512866990840021
YGR033C	-0.3779180348400282
YGR034W	0.2397247923558114
YGR035C	-0.49051973205304383
YGR036C	0.7522000568102518
YGR037C	0.30893538034723067
YGR038W	0.08473493357142241
YGR039W	-0.14525485026810284
YGR040W	-0.24314055879481572
YGR041W	-1.2426303293936702
YGR042W	-0.06722797121364432
YGR043C	-0.1899767801641467
YGR044C	-0.5286653811500188
YGR045C	-0.033717710184189426
YGR049W	0.006350914527162522
YGR050C	0.43378350501038193
YGR051C	-0.0472993042837184
YGR052W	-0.1466090685129336
YGR053C	0.27439467339246343
YGR054W	-1.247499907354121
YGR055W	-0.11100131200176072
YGR056W	-1.3458536446628158
YGR057C	0.1755880605225863
YGR058W	-0.4313873992691914
YGR059W	-0.9196959228475379
YGR061C	-0.036990096375270544
YGR062C	1.613258852077807
YGR063C	-0.02902468105259441
YGR064W	0.5235656152056752
YGR066C	0.05862391950958437
YGR067C	0.022465040287923087
YGR068C	-0.2973148839565445
YGR069W	0.25147795342671364
YGR070W	-0.08037484514759535
YGR071C	0.0383111118671072
YGR072W	-0.07316278629593667
YGR076C	0.2849392644456571
YGR077C	-0.18851119636449545
YGR078C	-9.192326294606225
YGR079W	-0.24322556919999566
YGR080W	-0.3278855416731269
YGR081C	-1.0330928213505564
YGR084C	-0.49488362844563233
YGR085C	0.9856804915718074
YGR086C	-0.4310142839969318
YGR087C	-0.025041936489301593
YGR088W	-0.19161734645463094
YGR089W	-0.21657394532873706
YGR092W	-0.2713039022809601
YGR093W	-0.37309526825498723
YGR096W	-0.7153587261739764
YGR097W	-1.419138907183613
YGR100W	-0.06218609848896317
YGR101W	0.3763485817423309
YGR102C	1.3358000844684086
YGR104C	0.575764189581426
YGR105W	0.8347020622135852
YGR106C	-0.4138743824978783
YGR107W	-0.264351136370189
YGR108W	0.0773944719272655
YGR109C	-0.5525747457825101
YGR110W	-0.6079467900365417
YGR111W	-0.17883228132597395
YGR112W	0.23666467872917707
YGR117C	-0.055152510570843256
YGR118W	0.4331978657273178
YGR121C	-0.335857093792486
YGR122C-A	-0.3006809078296677
YGR122W	0.15097051095860228
YGR123C	-0.2812188251450575
YGR124W	-0.6091632085893249
YGR125W	-0.41616239602064103
YGR126W	0.009794747203510822
YGR127W	-0.01088284570431294
YGR129W	-0.05542271640899219
YGR130C	-0.18592919899670177
YGR131W	-0.11501603073222243
YGR132C	0.3552268826383126
YGR133W	-0.03941713180202973
YGR134W	-0.1714036043863862
YGR135W	-0.5055436747565886
YGR136W	-0.2675501658889831
YGR137W	-0.4705323472793861
YGR138C	-0.7204557167284057
YGR139W	-0.32976284916497384
YGR141W	-0.3566480085305172
YGR142W	-0.49025997080362205
YGR143W	-2.060488911293943
YGR144W	0.026851075787824006
YGR146C	-0.29324324430764104
YGR148C	0.007513440372900107
YGR149W	-0.6862811413490795
YGR150C	0.46921390383401107
YGR151C	-0.3200485845418202
YGR152C	0.274770291177468
YGR153W	-1.6275492317789653
YGR154C	-0.03304337581422481
YGR155W	-0.06696215161576662
YGR157W	0.3877006441531384
YGR159C	0.39719190238358326
YGR160W	0.4985037225830405
YGR161C	0.41059830132053027
YGR162W	-4.561211192313817
