orf	hap a (post-SGA) | mutation frequency (mother enrichment program (MEP) escape) | estradiol [1 uM] | YPD | Novarina D~Chang M, 2019
YHR161C	27.7777777777778
YHR162W	22.2222222222222
YHR163W	22.2222222222222
YHR167W	100.0
YHR168W	5.55555555555556
YHR171W	11.1111111111111
YHR175W-A	44.4444444444444
YHR176W	11.1111111111111
YHR178W	33.3333333333333
YHR179W	72.2222222222222
YHR180W	27.7777777777778
YHR181W	50.0
YHR182W	27.7777777777778
YHR183W	55.5555555555556
YHR184W	44.4444444444444
YHR185C	33.3333333333333
YHR189W	27.7777777777778
YHR191C	33.3333333333333
YHR193C	0.0
YHR195W	38.8888888888889
YHR198C	38.8888888888889
YHR199C	55.5555555555556
YHR200W	44.4444444444444
YHR202W	61.1111111111111
YHR203C	44.4444444444444
YHR204W	22.2222222222222
YHR206W	72.2222222222222
YHR207C	38.8888888888889
YHR209W	22.2222222222222
YHR210C	55.5555555555556
YIL001W	50.0
YIL002C	27.7777777777778
YIL002W-A	22.2222222222222
YIL005W	38.8888888888889
YIL006W	66.6666666666667
YIL007C	27.7777777777778
YIL008W	33.3333333333333
YIL009C-A	27.7777777777778
YIL010W	11.1111111111111
YIL012W	16.6666666666667
YIL013C	27.7777777777778
YIL014C-A	27.7777777777778
YIL014W	11.1111111111111
YIL015W	22.2222222222222
YIL016W	5.55555555555556
YIL017C	16.6666666666667
YIL018W	44.4444444444444
YIL023C	16.6666666666667
YIL024C	33.3333333333333
YIL025C	27.7777777777778
YIL027C	27.7777777777778
YIL028W	22.2222222222222
YIL029C	27.7777777777778
YIL030C	61.1111111111111
YIL032C	44.4444444444444
YIL034C	16.6666666666667
YIL035C	44.4444444444444
YIL036W	22.2222222222222
YIL037C	22.2222222222222
YIL038C	22.2222222222222
YIL039W	33.3333333333333
YIL040W	33.3333333333333
YIL041W	61.1111111111111
YIL042C	16.6666666666667
YIL043C	44.4444444444444
YIL044C	50.0
YIL045W	44.4444444444444
YIL046W-A	22.2222222222222
YIL047C	27.7777777777778
YIL049W	38.8888888888889
YIL050W	44.4444444444444
YIL052C	38.8888888888889
YIL053W	44.4444444444444
YIL054W	22.2222222222222
YIL055C	66.6666666666667
YIL056W	44.4444444444444
YIL057C	22.2222222222222
YIL058W	11.1111111111111
YIL059C	38.8888888888889
YIL060W	44.4444444444444
YIL064W	50.0
YIL065C	33.3333333333333
YIL066C	44.4444444444444
YIL067C	22.2222222222222
YIL070C	50.0
YIL071C	44.4444444444444
YIL072W	44.4444444444444
YIL073C	27.7777777777778
YIL074C	33.3333333333333
YIL076W	27.7777777777778
YIL077C	27.7777777777778
YIL079C	55.5555555555556
YIL084C	93.3333333333333
YIL085C	22.2222222222222
YIL086C	33.3333333333333
YIL087C	38.8888888888889
YIL088C	38.8888888888889
YIL089W	22.2222222222222
YIL090W	83.3333333333333
YIL092W	25.0
YIL093C	22.2222222222222
YIL095W	50.0
YIL096C	38.8888888888889
YIL097W	22.2222222222222
YIL098C	61.1111111111111
YIL099W	27.7777777777778
YIL100W	36.1111111111111
YIL101C	41.66666666666665
YIL102C	33.3333333333333
YIL103W	27.7777777777778
YIL105C	30.55555555555555
YIL107C	25.0
YIL108W	36.1111111111111
YIL110W	33.33333333333335
YIL111W	38.8888888888889
YIL112W	22.2222222222222
YIL113W	44.4444444444444
YIL114C	27.7777777777778
YIL117C	44.4444444444444
YIL119C	77.7777777777778
YIL120W	16.6666666666667
YIL121W	100.0
YIL122W	50.0
YIL123W	16.6666666666667
YIL124W	44.4444444444444
YIL125W	55.5555555555556
YIL128W	83.3333333333333
YIL130W	16.6666666666667
YIL131C	38.8888888888889
YIL132C	72.2222222222222
YIL134C-A	33.3333333333333
YIL134W	16.6666666666667
YIL135C	22.2222222222222
YIL136W	16.6666666666667
YIL137C	16.6666666666667
YIL138C	50.0
YIL139C	11.1111111111111
YIL140W	11.1111111111111
YIL141W	44.4444444444444
YIL145C	22.2222222222222
YIL146C	55.5555555555556
YIL148W	77.7777777777778
YIL149C	11.1111111111111
YIL152W	27.7777777777778
YIL153W	0.0
YIL155C	55.5555555555556
YIL156W	16.6666666666667
YIL158W	0.0
YIL159W	22.2222222222222
YIL160C	22.2222222222222
YIL161W	16.6666666666667
YIL162W	33.3333333333333
YIL163C	27.7777777777778
YIL164C	33.3333333333333
YIL165C	27.7777777777778
YIL166C	11.1111111111111
YIL173W	27.7777777777778
YIR001C	0.0
YIR002C	77.7777777777778
YIR003W	33.3333333333333
YIR004W	22.2222222222222
YIR005W	33.3333333333333
YIR007W	22.2222222222222
YIR013C	16.6666666666667
YIR014W	22.2222222222222
YIR016W	16.6666666666667
YIR017C	27.7777777777778
YIR018C-A	22.2222222222222
YIR018W	27.7777777777778
YIR019C	66.6666666666667
YIR020C	66.6666666666667
YIR020W-A	33.3333333333333
YIR021W	27.7777777777778
YIR021W-A	5.55555555555556
YIR023W	38.8888888888889
YIR024C	22.2222222222222
YIR025W	11.1111111111111
YIR026C	33.3333333333333
YIR027C	16.6666666666667
YIR028W	22.2222222222222
YIR029W	16.6666666666667
YIR030C	33.3333333333333
YIR031C	44.4444444444444
YIR032C	27.7777777777778
YIR033W	5.55555555555556
YIR035C	22.2222222222222
YIR036C	55.5555555555556
YIR037W	44.4444444444444
YIR038C	44.4444444444444
YIR039C	22.2222222222222
YIR042C	33.3333333333333
YJL003W	55.5555555555556
YJL004C	38.8888888888889
YJL006C	5.55555555555556
YJL007C	38.8888888888889
YJL012C	22.22222222222225
YJL013C	33.3333333333333
YJL016W	19.44444444444445
YJL020C	27.7777777777778
YJL022W	55.5555555555556
YJL023C	5.55555555555556
YJL024C	44.4444444444444
YJL027C	16.6666666666667
YJL028W	16.6666666666667
YJL029C	16.6666666666667
YJL030W	5.55555555555556
YJL036W	27.7777777777778
YJL037W	11.1111111111111
YJL038C	16.6666666666667
YJL042W	22.2222222222222
YJL043W	72.2222222222222
YJL044C	27.7777777777778
YJL045W	55.5555555555556
YJL046W	16.6666666666667
YJL047C	44.4444444444444
YJL047C-A	11.1111111111111
YJL048C	22.2222222222222
YJL049W	38.8888888888889
YJL051W	72.2222222222222
YJL052W	33.3333333333333
YJL053W	11.1111111111111
YJL055W	44.4444444444444
YJL056C	55.5555555555556
YJL057C	22.2222222222222
YJL058C	50.0
YJL059W	33.3333333333333
YJL060W	50.0
YJL062W	33.3333333333333
YJL062W-A	5.55555555555556
YJL063C	16.6666666666667
YJL064W	33.3333333333333
YJL065C	50.0
YJL066C	61.1111111111111
YJL067W	22.2222222222222
YJL068C	16.6666666666667
YJL070C	44.4444444444444
YJL073W	50.0
YJL075C	44.4444444444444
YJL077C	66.6666666666667
YJL077W-B	44.4444444444444
YJL078C	22.2222222222222
YJL079C	22.2222222222222
YJL082W	11.1111111111111
YJL083W	33.3333333333333
YJL084C	16.6666666666667
YJL089W	55.5555555555556
YJL092W	27.7777777777778
YJL093C	72.2222222222222
YJL094C	38.8888888888889
YJL095W	55.5555555555556
YJL096W	0.0
YJL098W	55.5555555555556
YJL099W	61.1111111111111
YJL100W	38.8888888888889
YJL101C	27.7777777777778
YJL102W	5.55555555555556
YJL105W	22.2222222222222
YJL106W	11.1111111111111
YJL107C	27.7777777777778
YJL108C	22.2222222222222
YJL110C	33.3333333333333
YJL112W	22.2222222222222
YJL115W	33.3333333333333
YJL116C	44.4444444444444
YJL117W	66.6666666666667
YJL118W	27.7777777777778
YJL119C	50.0
YJL120W	11.1111111111111
YJL121C	55.5555555555556
YJL122W	22.2222222222222
YJL123C	16.6666666666667
YJL124C	16.6666666666667
YJL126W	44.4444444444444
YJL127C	22.2222222222222
YJL127C-B	16.6666666666667
YJL128C	66.6666666666667
YJL129C	55.55555555555555
YJL130C	11.1111111111111
YJL131C	5.55555555555556
YJL132W	22.2222222222222
YJL133W	50.0
YJL134W	22.2222222222222
YJL135W	27.7777777777778
YJL136C	16.6666666666667
YJL136W-A	27.7777777777778
YJL137C	22.2222222222222
YJL138C	16.6666666666667
YJL139C	25.0
YJL140W	33.3333333333333
YJL141C	16.6666666666667
YJL142C	22.2222222222222
YJL144W	22.2222222222222
YJL145W	22.2222222222222
YJL146W	27.7777777777778
YJL147C	33.3333333333333
YJL148W	16.6666666666667
YJL149W	16.6666666666667
YJL150W	5.55555555555556
YJL151C	8.33333333333333
YJL152W	33.3333333333333
YJL154C	33.3333333333333
YJL155C	0.0
YJL157C	11.1111111111111
YJL158C	33.3333333333333
YJL159W	5.55555555555556
YJL160C	22.2222222222222
YJL161W	8.33333333333333
YJL162C	55.5555555555556
YJL163C	25.0
YJL164C	16.6666666666667
YJL165C	33.3333333333333
YJL166W	0.0
YJL168C	22.2222222222222
YJL169W	33.3333333333333
YJL170C	22.2222222222222
YJL171C	22.2222222222222
YJL172W	22.2222222222222
YJL175W	33.3333333333333
YJL177W	11.1111111111111
YJL178C	27.7777777777778
YJL180C	5.55555555555556
YJL181W	11.1111111111111
YJL182C	33.3333333333333
YJL183W	22.2222222222222
YJL185C	16.6666666666667
YJL186W	27.7777777777778
YJL187C	33.3333333333333
YJL188C	16.6666666666667
YJL189W	19.44444444444445
YJL190C	27.7777777777778
YJL191W	41.66666666666665
YJL192C	38.8888888888889
YJL193W	27.7777777777778
YJL196C	19.44444444444443
YJL197W	33.3333333333333
YJL198W	50.0
YJL199C	16.6666666666667
YJL200C	33.3333333333333
YJL201W	27.7777777777778
YJL204C	22.2222222222222
YJL205C	22.2222222222222
YJL206C	27.77777777777775
YJL207C	11.1111111111111
YJL208C	11.1111111111111
YJL209W	27.7777777777778
YJL210W	0.0
YJL211C	38.8888888888889
YJL212C	44.4444444444444
YJL213W	16.6666666666667
YJL214W	11.1111111111111
YJL215C	44.4444444444444
YJL216C	16.6666666666667
YJL217W	22.2222222222222
YJL218W	55.5555555555556
YJR001W	44.4444444444444
YJR003C	33.3333333333333
YJR004C	27.7777777777778
YJR005W	77.7777777777778
YJR008W	22.2222222222222
YJR009C	33.3333333333333
YJR010C-A	38.8888888888889
YJR010W	38.8888888888889
YJR011C	16.6666666666667
YJR014W	16.6666666666667
YJR015W	33.3333333333333
YJR018W	33.3333333333333
YJR019C	22.2222222222222
YJR020W	33.3333333333333
YJR021C	16.6666666666667
YJR024C	16.6666666666667
YJR025C	11.1111111111111
YJR030C	38.8888888888889
YJR031C	38.8888888888889
YJR032W	11.1111111111111
YJR033C	33.3333333333333
YJR034W	50.0
YJR035W	0.0
YJR036C	55.5555555555556
YJR037W	22.2222222222222
YJR038C	61.1111111111111
YJR039W	16.6666666666667
YJR040W	50.0
YJR043C	66.6666666666667
YJR044C	27.7777777777778
YJR047C	33.3333333333333
YJR048W	11.1111111111111
YJR049C	16.6666666666667
YJR050W	16.6666666666667
YJR051W	22.2222222222222
YJR052W	55.5555555555556
YJR053W	61.1111111111111
YJR054W	44.4444444444444
YJR055W	20.370370370370367
YJR056C	66.6666666666667
YJR058C	33.3333333333333
YJR059W	27.7777777777778
YJR060W	22.2222222222222
YJR061W	16.6666666666667
YJR062C	27.7777777777778
YJR063W	16.6666666666667
YJR066W	22.2222222222222
YJR069C	55.5555555555556
YJR070C	16.6666666666667
YJR073C	22.2222222222222
YJR074W	50.0
YJR075W	5.55555555555556
YJR077C	11.1111111111111
YJR078W	55.5555555555556
YJR079W	5.55555555555556
YJR080C	16.6666666666667
YJR082C	44.4444444444444
YJR083C	27.7777777777778
YJR084W	16.6666666666667
YJR087W	77.7777777777778
YJR088C	38.8888888888889
YJR090C	11.1111111111111
YJR091C	61.1111111111111
YJR092W	33.3333333333333
YJR094C	27.7777777777778
YJR094W-A	38.8888888888889
YJR095W	44.4444444444444
YJR096W	22.2222222222222
YJR097W	27.7777777777778
YJR098C	27.7777777777778
YJR099W	50.0
YJR100C	22.2222222222222
YJR102C	33.3333333333333
YJR103W	27.7777777777778
YJR105W	100.0
YJR106W	22.2222222222222
YJR107W	44.4444444444444
YJR108W	33.3333333333333
YJR109C	100.0
YJR110W	22.2222222222222
YJR111C	44.4444444444444
YJR113C	27.7777777777778
YJR115W	33.3333333333333
YJR116W	33.3333333333333
YJR117W	16.6666666666667
YJR118C	38.8888888888889
YJR119C	33.3333333333333
YJR120W	11.1111111111111
YJR121W	22.2222222222222
YJR124C	50.0
YJR125C	16.6666666666667
YJR126C	33.3333333333333
YJR127C	27.7777777777778
YJR128W	44.4444444444444
YJR129C	11.1111111111111
YJR130C	44.4444444444444
YJR131W	33.3333333333333
YJR133W	22.2222222222222
YJR134C	22.2222222222222
YJR135C	11.1111111111111
YJR135W-A	33.3333333333333
YJR137C	16.6666666666667
YJR139C	16.6666666666667
YJR140C	11.1111111111111
YJR142W	22.2222222222222
YJR144W	22.2222222222222
YJR145C	27.7777777777778
YJR146W	11.1111111111111
YJR147W	27.7777777777778
YJR148W	22.2222222222222
YJR149W	11.1111111111111
YJR150C	33.3333333333333
YJR151W-A	44.4444444444444
YJR152W	22.2222222222222
YJR153W	22.2222222222222
YJR154W	33.3333333333333
YKL001C	27.7777777777778
YKL002W	16.6666666666667
YKL003C	50.0
YKL005C	33.3333333333333
YKL006W	27.7777777777778
YKL007W	38.8888888888889
YKL008C	11.1111111111111
YKL009W	11.1111111111111
YKL010C	22.2222222222222
YKL011C	16.6666666666667
YKL015W	55.5555555555556
YKL016C	55.5555555555556
YKL017C	11.1111111111111
YKL018C-A	50.0
YKL020C	22.2222222222222
YKL023W	5.55555555555556
YKL025C	38.8888888888889
YKL026C	27.7777777777778
YKL027W	50.0
YKL029C	55.5555555555556
YKL030W	16.6666666666667
YKL031W	44.4444444444444
YKL032C	33.3333333333333
YKL033W-A	38.8888888888889
YKL034W	16.6666666666667
YKL037W	33.3333333333333
YKL038W	22.2222222222222
YKL039W	11.1111111111111
YKL040C	22.2222222222222
YKL041W	11.1111111111111
YKL043W	38.8888888888889
YKL044W	11.1111111111111
YKL046C	44.4444444444444
YKL047W	44.4444444444444
YKL048C	0.0
YKL050C	22.2222222222222
YKL051W	33.3333333333333
YKL053C-A	44.4444444444444
YKL053W	22.2222222222222
YKL055C	38.8888888888889
YKL056C	16.6666666666667
YKL057C	77.7777777777778
YKL061W	50.0
YKL062W	50.0
YKL063C	27.7777777777778
YKL064W	50.0
YKL065C	16.6666666666667
YKL066W	22.2222222222222
YKL067W	16.6666666666667
YKL068W	61.1111111111111
YKL068W-A	33.3333333333333
YKL069W	5.55555555555556
YKL070W	55.5555555555556
YKL071W	100.0
YKL072W	16.6666666666667
YKL073W	38.8888888888889
YKL074C	22.2222222222222
YKL075C	50.0
YKL076C	44.4444444444444
YKL077W	55.5555555555556
YKL079W	16.6666666666667
YKL081W	27.7777777777778
YKL084W	33.3333333333333
YKL085W	22.2222222222222
YKL086W	61.1111111111111
YKL087C	0.0
YKL090W	11.1111111111111
YKL091C	82.3529411764706
YKL092C	27.7777777777778
YKL093W	38.8888888888889
YKL094W	33.3333333333333
YKL096C-B	100.0
YKL096W	38.8888888888889
YKL096W-A	33.3333333333333
YKL097C	16.6666666666667
YKL098W	5.55555555555556
YKL100C	22.2222222222222
YKL101W	22.2222222222222
YKL102C	50.0
YKL103C	38.8888888888889
YKL105C	22.2222222222222
YKL106C-A	22.2222222222222
YKL106W	77.7777777777778
YKL107W	27.7777777777778
YKL109W	5.55555555555556
YKL110C	44.4444444444444
YKL113C	94.4444444444444
YKL114C	61.1111111111111
YKL115C	44.4444444444444
YKL116C	11.1111111111111
YKL117W	33.3333333333333
YKL118W	27.7777777777778
YKL120W	55.5555555555556
YKL121W	22.2222222222222
YKL123W	38.8888888888889
YKL124W	11.1111111111111
YKL126W	11.1111111111111
YKL127W	27.7777777777778
YKL128C	33.3333333333333
YKL129C	16.6666666666667
YKL130C	22.2222222222222
YKL131W	38.8888888888889
YKL132C	5.55555555555556
YKL133C	44.4444444444444
YKL134C	27.7777777777778
YKL136W	22.2222222222222
YKL137W	11.1111111111111
YKL138C	22.2222222222222
YKL139W	27.7777777777778
YKL140W	22.2222222222222
YKL142W	11.1111111111111
YKL143W	33.3333333333333
YKL146W	11.1111111111111
YKL147C	44.4444444444444
YKL148C	27.7777777777778
YKL149C	16.6666666666667
YKL150W	11.1111111111111
YKL151C	22.2222222222222
YKL155C	33.3333333333333
YKL156W	27.7777777777778
YKL157W	36.1111111111111
YKL159C	16.6666666666667
YKL160W	27.7777777777778
YKL161C	22.2222222222222
YKL162C	22.2222222222222
YKL162C-A	16.6666666666667
YKL163W	22.2222222222222
YKL164C	22.2222222222222
YKL166C	27.7777777777778
YKL167C	11.1111111111111
YKL168C	61.1111111111111
YKL169C	55.5555555555556
YKL170W	44.4444444444444
YKL171W	38.8888888888889
YKL174C	27.7777777777778
YKL175W	44.4444444444444
YKL176C	38.8888888888889
YKL177W	22.2222222222222
YKL178C	38.8888888888889
YKL179C	38.8888888888889
YKL183W	27.7777777777778
YKL184W	55.5555555555556
YKL185W	27.7777777777778
YKL187C	16.6666666666667
YKL188C	27.7777777777778
YKL190W	33.3333333333333
YKL191W	27.7777777777778
YKL194C	38.8888888888889
YKL197C	33.3333333333333
YKL198C	36.1111111111111
YKL201C	11.11111111111113
YKL202W	38.8888888888889
YKL204W	22.2222222222222
YKL205W	22.2222222222222
YKL206C	27.7777777777778
YKL207W	22.2222222222222
YKL208W	5.55555555555556
YKL211C	16.6666666666667
YKL212W	16.6666666666667
YKL213C	38.8888888888889
YKL214C	33.3333333333333
YKL215C	44.4444444444444
YKL216W	16.6666666666667
YKL217W	27.7777777777778
YKL218C	38.8888888888889
YKL220C	38.8888888888889
YKL221W	16.6666666666667
YKL222C	33.3333333333333
YKR001C	5.55555555555556
YKR003W	50.0
YKR004C	44.4444444444444
YKR005C	27.7777777777778
YKR006C	11.1111111111111
YKR007W	5.55555555555556
YKR009C	22.2222222222222
YKR010C	38.8888888888889
YKR011C	11.1111111111111
YKR012C	16.6666666666667
YKR013W	44.4444444444444
YKR014C	33.3333333333333
YKR015C	22.2222222222222
YKR016W	27.7777777777778
YKR017C	16.6666666666667
YKR018C	33.3333333333333
YKR019C	50.0
YKR020W	33.3333333333333
YKR021W	27.7777777777778
YKR023W	22.2222222222222
YKR024C	22.2222222222222
YKR026C	38.8888888888889
YKR027W	22.2222222222222
YKR028W	27.7777777777778
YKR029C	33.3333333333333
YKR030W	44.4444444444444
YKR031C	27.7777777777778
YKR032W	27.7777777777778
YKR033C	38.8888888888889
YKR034W	27.7777777777778
YKR035C	22.2222222222222
YKR035W-A	22.2222222222222
YKR036C	27.7777777777778
YKR039W	22.2222222222222
YKR040C	27.7777777777778
YKR041W	50.0
YKR042W	44.4444444444444
YKR043C	22.2222222222222
YKR044W	16.6666666666667
YKR045C	16.6666666666667
YKR046C	44.4444444444444
YKR047W	27.7777777777778
YKR048C	22.2222222222222
YKR049C	33.3333333333333
YKR050W	22.2222222222222
YKR051W	27.7777777777778
YKR052C	38.8888888888889
YKR053C	44.4444444444444
YKR054C	44.4444444444444
YKR055W	33.3333333333333
YKR056W	27.7777777777778
YKR057W	33.3333333333333
YKR058W	38.8888888888889
YKR059W	27.7777777777778
YKR060W	33.3333333333333
YKR061W	22.2222222222222
YKR064W	33.3333333333333
YKR065C	22.2222222222222
YKR066C	22.2222222222222
YKR067W	38.8888888888889
YKR069W	22.2222222222222
YKR070W	33.3333333333333
YKR072C	33.3333333333333
YKR073C	27.7777777777778
YKR074W	50.0
YKR075C	11.1111111111111
YKR076W	38.8888888888889
YKR077W	22.2222222222222
YKR078W	22.2222222222222
YKR080W	22.2222222222222
YKR082W	27.7777777777778
YKR084C	27.7777777777778
YKR085C	5.55555555555556
YKR087C	61.1111111111111
YKR088C	22.2222222222222
YKR089C	27.7777777777778
YKR090W	27.7777777777778
YKR091W	38.8888888888889
YKR092C	88.8888888888889
YKR093W	27.7777777777778
YKR094C	55.5555555555556
YKR095W	44.4444444444444
YKR096W	22.2222222222222
YKR097W	61.1111111111111
YKR098C	50.0
YKR099W	33.3333333333333
YKR100C	27.7777777777778
YKR101W	33.3333333333333
YKR102W	27.7777777777778
YKR103W	44.4444444444444
YKR104W	77.7777777777778
YKR105C	38.8888888888889
YKR106W	33.3333333333333
YLL001W	27.7777777777778
YLL002W	16.6666666666667
YLL005C	33.3333333333333
YLL006W	11.1111111111111
YLL006W-A	22.2222222222222
YLL007C	11.1111111111111
YLL009C	33.3333333333333
YLL010C	33.3333333333333
YLL012W	33.3333333333333
YLL013C	27.7777777777778
YLL014W	33.3333333333333
YLL015W	38.8888888888889
YLL018C-A	16.6666666666667
YLL019C	44.4444444444444
YLL020C	44.4444444444444
YLL021W	33.3333333333333
YLL023C	27.7777777777778
YLL024C	38.8888888888889
YLL025W	16.6666666666667
YLL026W	11.1111111111111
YLL028W	44.4444444444444
YLL029W	33.3333333333333
YLL030C	22.2222222222222
YLL032C	22.2222222222222
YLL033W	33.3333333333333
YLL038C	44.4444444444444
YLL039C	27.7777777777778
YLL040C	22.2222222222222
YLL041C	16.6666666666667
YLL042C	55.5555555555556
YLL043W	22.2222222222222
YLL044W	33.3333333333333
YLL045C	55.5555555555556
YLL046C	38.8888888888889
YLL047W	16.6666666666667
YLL048C	16.6666666666667
YLL049W	50.0
YLL051C	66.6666666666667
YLL052C	22.2222222222222
YLL053C	16.6666666666667
YLL054C	5.55555555555556
YLL055W	33.3333333333333
YLL056C	27.7777777777778
YLL057C	22.2222222222222
YLL058W	22.2222222222222
YLL059C	11.1111111111111
YLL060C	11.1111111111111
YLL061W	16.6666666666667
YLL062C	27.7777777777778
YLL063C	11.1111111111111
YLR001C	27.7777777777778
YLR003C	22.2222222222222
YLR004C	38.8888888888889
YLR006C	44.4444444444444
YLR011W	16.6666666666667
YLR012C	33.3333333333333
YLR013W	29.4117647058824
YLR014C	22.2222222222222
YLR015W	16.6666666666667
YLR016C	16.6666666666667
YLR017W	22.2222222222222
YLR018C	27.7777777777778
YLR019W	16.6666666666667
YLR020C	27.7777777777778
YLR021W	0.0
YLR023C	16.6666666666667
YLR024C	50.0
YLR025W	38.8888888888889
YLR028C	33.3333333333333
YLR030W	44.4444444444444
YLR031W	33.3333333333333
YLR032W	66.6666666666667
YLR034C	27.7777777777778
YLR035C	27.7777777777778
YLR036C	38.8888888888889
YLR037C	61.1111111111111
YLR038C	0.0
YLR039C	33.3333333333333
YLR040C	16.6666666666667
YLR041W	44.4444444444444
YLR042C	5.55555555555556
YLR043C	44.4444444444444
YLR044C	16.6666666666667
YLR046C	16.6666666666667
YLR047C	11.1111111111111
YLR048W	22.2222222222222
YLR049C	44.4444444444444
YLR050C	11.1111111111111
YLR052W	33.3333333333333
YLR053C	11.1111111111111
YLR054C	27.7777777777778
YLR055C	94.4444444444444
YLR056W	16.6666666666667
YLR057W	22.2222222222222
YLR058C	44.4444444444444
YLR059C	11.1111111111111
YLR061W	16.6666666666667
YLR062C	27.7777777777778
YLR063W	22.2222222222222
YLR064W	37.5
YLR065C	22.2222222222222
YLR067C	16.6666666666667
YLR068W	11.1111111111111
YLR069C	16.6666666666667
YLR070C	16.6666666666667
YLR072W	27.7777777777778
YLR073C	33.3333333333333
YLR074C	33.3333333333333
YLR077W	16.6666666666667
YLR079W	22.2222222222222
YLR080W	33.3333333333333
YLR081W	27.7777777777778
YLR082C	16.6666666666667
YLR083C	44.4444444444444
YLR084C	38.8888888888889
YLR085C	44.4444444444444
YLR087C	27.7777777777778
YLR089C	61.1111111111111
YLR090W	33.3333333333333
YLR091W	11.1111111111111
YLR092W	33.3333333333333
YLR093C	11.1111111111111
YLR094C	27.7777777777778
YLR095C	16.6666666666667
YLR096W	22.2222222222222
YLR097C	33.3333333333333
YLR098C	27.7777777777778
YLR099C	33.3333333333333
YLR102C	66.6666666666667
YLR104W	61.1111111111111
YLR107W	11.1111111111111
YLR108C	33.3333333333333
YLR109W	33.3333333333333
YLR110C	5.55555555555556
YLR111W	61.1111111111111
YLR112W	44.4444444444444
YLR113W	38.8888888888889
YLR114C	38.8888888888889
YLR118C	38.8888888888889
YLR119W	22.2222222222222
YLR120C	55.5555555555556
YLR121C	55.5555555555556
YLR122C	38.8888888888889
YLR123C	22.2222222222222
YLR124W	27.7777777777778
YLR125W	66.6666666666667
YLR126C	44.4444444444444
YLR128W	11.1111111111111
YLR130C	44.4444444444444
YLR133W	38.8888888888889
YLR134W	50.0
YLR135W	50.0
YLR136C	33.3333333333333
YLR137W	33.3333333333333
YLR138W	44.4444444444444
YLR139C	55.5555555555556
YLR142W	27.7777777777778
YLR143W	22.2222222222222
YLR144C	22.2222222222222
YLR146C	16.6666666666667
YLR148W	44.4444444444444
YLR149C	38.8888888888889
YLR150W	77.7777777777778
YLR151C	38.8888888888889
YLR152C	38.8888888888889
YLR154C	55.5555555555556
YLR164W	5.55555555555556
YLR165C	38.8888888888889
YLR168C	50.0
YLR169W	11.1111111111111
YLR170C	44.4444444444444
YLR171W	27.7777777777778
YLR172C	33.3333333333333
YLR173W	22.2222222222222
YLR174W	11.1111111111111
YLR176C	16.6666666666667
YLR177W	11.1111111111111
YLR178C	44.4444444444444
YLR179C	38.8888888888889
YLR180W	33.3333333333333
YLR181C	27.7777777777778
YLR182W	18.75
YLR183C	11.1111111111111
YLR184W	22.2222222222222
YLR185W	50.0
YLR187W	16.6666666666667
YLR188W	44.4444444444444
YLR189C	44.4444444444444
YLR190W	11.1111111111111
YLR191W	5.55555555555556
YLR192C	27.7777777777778
YLR193C	0.0
YLR194C	33.3333333333333
YLR199C	22.2222222222222
YLR200W	0.0
YLR201C	5.55555555555556
YLR202C	11.1111111111111
YLR203C	5.55555555555556
YLR204W	11.1111111111111
YLR205C	38.8888888888889
YLR206W	38.8888888888889
YLR207W	16.6666666666667
YLR209C	11.1111111111111
YLR210W	11.1111111111111
YLR211C	50.0
YLR213C	38.8888888888889
YLR214W	22.2222222222222
YLR216C	22.2222222222222
YLR217W	16.6666666666667
YLR218C	0.0
YLR219W	33.3333333333333
YLR220W	22.2222222222222
YLR221C	11.1111111111111
YLR224W	16.6666666666667
YLR225C	11.1111111111111
YLR226W	44.4444444444444
YLR227C	38.8888888888889
YLR228C	33.3333333333333
YLR231C	38.8888888888889
YLR232W	22.2222222222222
YLR233C	5.55555555555556
YLR234W	66.6666666666667
YLR235C	11.1111111111111
YLR237W	22.2222222222222
YLR238W	16.6666666666667
YLR239C	22.2222222222222
YLR241W	22.2222222222222
YLR242C	27.7777777777778
YLR244C	0.0
YLR246W	22.2222222222222
YLR247C	27.7777777777778
YLR248W	27.7777777777778
YLR250W	16.6666666666667
YLR251W	11.1111111111111
YLR252W	27.7777777777778
YLR253W	33.3333333333333
YLR254C	22.2222222222222
YLR255C	27.7777777777778
YLR257W	27.7777777777778
YLR258W	22.2222222222222
YLR260W	22.2222222222222
YLR261C	27.7777777777778
YLR262C	55.5555555555556
YLR262C-A	27.7777777777778
YLR263W	11.1111111111111
YLR264C-A	44.4444444444444
YLR264W	50.0
YLR265C	22.2222222222222
YLR266C	33.3333333333333
YLR267W	27.7777777777778
YLR268W	33.3333333333333
YLR269C	22.2222222222222
YLR270W	22.2222222222222
YLR271W	5.55555555555556
YLR273C	16.6666666666667
YLR278C	38.8888888888889
YLR279W	55.5555555555556
YLR280C	27.7777777777778
YLR281C	50.0
YLR282C	22.2222222222222
YLR283W	55.5555555555556
YLR284C	55.5555555555556
YLR285C-A	22.2222222222222
YLR285W	27.7777777777778
YLR286C	22.2222222222222
YLR287C	66.6666666666667
YLR287C-A	50.0
YLR288C	44.4444444444444
YLR289W	38.8888888888889
YLR290C	22.2222222222222
YLR292C	27.7777777777778
YLR294C	38.8888888888889
YLR295C	33.3333333333333
YLR296W	50.0
YLR297W	61.1111111111111
YLR299W	38.8888888888889
YLR300W	11.1111111111111
YLR303W	22.2222222222222
YLR304C	33.3333333333333
YLR306W	16.6666666666667
