orf	hom | sporulation efficiency | sporulation medium [unknown] | Deutschbauer AM~Davis RW, 2002	hom | growth (culture turbidity) | post-germination (YPD [standard], sporulation medium [unknown]) | Deutschbauer AM~Davis RW, 2002
YNR073C	1.0	1.0
YNR074C	1.0	1.0
YNR075W	1.0	1.0
YOL001W	1.0	1.0
YOL002C	1.0	1.0
YOL003C	1.0	1.0
YOL004W	0.37435340591486765	
YOL006C	1.0	1.0
YOL007C	1.0	1.0
YOL008W	1.0	1.0
YOL009C	1.0	1.0
YOL011W	1.0	1.0
YOL012C	1.7347401272995304	
YOL013C	1.0	1.0
YOL013W-A	1.0	1.0
YOL014W	1.0	1.0
YOL015W	1.0	1.0
YOL016C	1.0	1.0
YOL017W	1.0	1.0
YOL018C		0.9339999999999999
YOL019W	1.0	1.0
YOL020W	1.0	1.0
YOL023W	0.5989707745301845	
YOL024W	1.0	1.0
YOL025W	1.0	1.0
YOL027C	1.0	1.0
YOL028C	1.0	1.0
YOL029C	1.0	1.0
YOL030W	1.0	1.0
YOL031C	1.0	1.0
YOL032W	1.0	1.0
YOL033W	1.0	1.0
YOL035C	1.0	1.0
YOL036W	1.0	1.0
YOL037C	1.0	1.0
YOL039W	1.0	1.0
YOL041C	1.0	1.0
YOL042W	1.0	1.0
YOL043C	1.0	1.0
YOL044W	1.0	1.0
YOL045W	1.0	1.0
YOL046C	1.0	1.0
YOL047C	1.0	1.0
YOL048C		0.95
YOL049W	1.0	1.0
YOL050C	1.0	1.0
YOL051W	1.0	1.0
YOL052C	1.0	1.0
YOL052C-A	1.0	1.0
YOL053W	1.0	1.0
YOL054W	1.0	1.0
YOL055C	1.0	1.0
YOL056W	1.0	1.0
YOL057W	1.0	1.0
YOL058W	1.0	1.0
YOL059W	1.0	1.0
YOL060C	1.0	1.0
YOL061W	1.0	1.0
YOL062C	1.0	1.0
YOL063C	1.0	1.0
YOL064C	1.0	1.0
YOL065C	1.0	1.0
YOL067C	1.0	1.0
YOL068C	1.0	1.0
YOL070C	1.0	1.0
YOL071W	0.3998308314536828	
YOL072W	1.0	1.0
YOL075C	1.0	1.0
YOL076W	1.0	1.0
YOL079W	1.0	1.0
YOL080C	1.0	1.0
YOL081W	1.0	1.0
YOL082W	1.0	1.0
YOL083W	1.0	1.0
YOL084W	1.0	1.0
YOL085C	1.0	1.0
YOL086C	1.0	1.0
YOL087C	1.0	1.0
YOL088C	1.0	1.0
YOL089C		0.748
YOL090W	1.0	1.0
YOL091W	0.29278013973743827	
YOL092W	1.0	1.0
YOL093W	1.0	1.0
YOL095C	1.0	1.0
YOL096C	1.0	1.0
YOL098C	1.0	1.0
YOL099C	1.0	1.0
YOL100W	0.3300450253838634	
YOL101C	1.0	1.0
YOL103W	1.0	1.0
YOL104C	1.0	1.0
YOL105C	1.0	1.0
YOL106W	1.0	1.0
YOL107W	1.0	1.0
YOL108C	1.0	1.0
YOL109W	1.0	1.0
YOL110W	1.0	1.0
YOL111C	1.0	1.0
YOL112W	1.0	1.0
YOL113W	1.0	1.0
YOL114C	1.0	1.0
YOL115W		0.783
YOL116W	1.0	1.0
YOL117W	1.0	1.0
YOL118C	1.0	1.0
YOL119C	1.0	1.0
YOL121C	1.0	1.0
YOL122C	1.0	1.0
YOL124C	1.0	1.0
YOL125W	1.0	1.0
YOL126C	0.37652616788690835	
YOL128C	1.0	1.0
YOL129W	1.0	1.0
YOL131W	1.0	1.0
YOL132W	1.0	1.0
YOL136C	1.0	1.0
YOL137W	1.0	1.0
YOL138C	1.0	1.0
YOL141W	1.0	1.0
YOL143C	1.0	1.0
YOL147C	1.0	1.0
YOL148C	1.0	1.0
YOL150C	1.0	1.0
YOL151W	1.0	1.0
YOL152W	1.0	1.0
YOL155C	1.0	1.0
YOL158C	1.0	1.0
YOL159C	1.0	1.0
YOL160W	1.0	1.0
YOL162W	1.0	1.0
YOL163W	1.0	1.0
YOL166C	1.0	1.0
YOR001W	1.0	1.0
YOR002W	1.0	1.0
YOR003W	1.0	1.0
YOR005C	1.0	1.0
YOR006C	1.0	1.0
YOR007C	1.0	1.0
YOR008C	1.0	1.0
YOR008C-A	1.0	1.0
YOR009W	1.0	1.0
YOR010C	1.0	1.0
YOR011W	1.0	1.0
YOR012W	1.0	1.0
YOR013W	1.0	1.0
YOR014W		0.794
YOR015W	1.0	1.0
YOR016C	1.0	1.0
YOR017W	1.0	1.0
YOR018W	1.0	1.0
YOR019W	1.0	1.0
YOR021C	1.0	1.0
YOR022C	1.0	1.0
YOR023C	1.0	1.0
YOR024W	1.0	1.0
YOR025W	1.0	1.0
YOR026W	1.0	1.0
YOR027W	1.0	1.0
YOR028C	1.0	1.0
YOR029W	1.0	1.0
YOR030W	1.0	1.0
YOR032C	1.0	1.0
YOR033C	1.0	1.0
YOR034C	1.0	1.0
YOR035C	1.404374530033651	
YOR036W	0.5894493261202665	
YOR037W	1.0	1.0
YOR038C	1.0	1.0
YOR039W	1.0	1.0
YOR040W	1.0	1.0
YOR041C	1.0	1.0
YOR042W	1.0	1.0
YOR043W		0.9524999999999999
YOR044W	1.0	1.0
YOR045W	1.323934191616669	
YOR047C	1.0	1.0
YOR049C	1.0	1.0
YOR050C	1.0	1.0
YOR051C	1.695477290499359	
YOR052C	1.0	1.0
YOR053W	1.0	1.0
YOR054C	1.0	1.0
YOR055W	1.0	1.0
YOR058C	1.0	1.0
YOR059C	1.0	1.0
YOR061W	1.0	1.0
YOR062C	1.0	1.0
YOR064C	1.0	1.0
YOR065W	0.4882439468091617	
YOR066W	1.0	1.0
YOR067C	1.0	1.0
YOR068C	1.0	1.0
YOR069W	1.0	1.0
YOR070C	1.0	1.0
YOR071C	1.0	1.0
YOR072W	1.0	1.0
YOR073W	1.0	1.0
YOR076C	1.0	1.0
YOR078W	1.0	1.0
YOR079C	1.0	1.0
YOR080W	1.0	1.0
YOR081C	1.0	1.0
YOR082C	1.0	1.0
YOR083W	0.6551052288254884	
YOR084W	1.0	1.0
YOR085W	1.0	1.0
YOR086C	1.0	1.0
YOR087W	1.0	1.0
YOR089C	1.0	1.0
YOR090C	1.0	1.0
YOR091W	1.567508826448992	
YOR092W	1.0	1.0
YOR093C	1.0	1.0
YOR094W	1.0	1.0
YOR096W	1.0	1.0
YOR097C	1.0	1.0
YOR099W	1.0	1.0
YOR100C	1.0	1.0
YOR101W	1.0	1.0
YOR104W		0.8819999999999999
YOR105W	1.0	1.0
YOR106W	1.0	1.0
YOR107W	1.0	1.0
YOR108W	1.0	1.0
YOR109W	1.0	1.0
YOR110W	1.0	1.0
YOR111W	1.0	1.0
YOR112W	1.0	1.0
YOR113W		0.966
YOR114W	1.0	1.0
YOR115C	1.0	1.0
YOR118W	1.0	1.0
YOR120W	1.0	1.0
YOR121C	1.0	1.0
YOR123C	0.47145871187240085	
YOR124C	1.260848914589924	
YOR125C	1.0	1.0
YOR126C	1.0	1.0
YOR127W	1.0	1.0
YOR128C	1.0	1.0
YOR129C	1.0	1.0
YOR130C	1.0	1.0
YOR131C	1.0	1.0
YOR132W	1.0	1.0
YOR133W	1.0	1.0
YOR134W	1.0	1.0
YOR135C	1.0	1.0
YOR136W	0.31398476649330853	
YOR137C	1.0	1.0
YOR138C	1.288949626721122	
YOR139C	1.0	1.0
YOR140W	1.0	1.0
YOR141C	1.0	1.0
YOR142W	0.3126204176940617	
YOR144C	1.0	1.0
YOR145C	1.0	1.0
YOR147W	1.0	1.0
YOR150W	1.0	1.0
YOR152C	1.0	1.0
YOR153W	1.0	1.0
YOR154W	1.0	1.0
YOR155C	1.0	1.0
YOR156C	1.0	1.0
YOR158W	1.0	1.0
YOR161C	1.0	1.0
YOR162C	1.0	1.0
YOR163W	1.0	1.0
YOR164C	1.0	1.0
YOR165W	1.0	1.0
YOR166C	1.0	1.0
YOR167C	1.0	1.0
YOR170W	1.0	1.0
YOR171C	1.0	1.0
YOR172W	1.0	1.0
YOR173W	1.0	1.0
YOR175C	1.0	1.0
YOR177C	0.24707095739414678	
YOR178C	1.0	1.0
YOR179C	0.36305694873469807	
YOR180C	1.0	1.0
YOR182C	1.0	1.0
YOR183W	1.0	1.0
YOR184W	1.0	1.0
YOR185C	1.0	1.0
YOR186W	1.0	1.0
YOR187W	1.0	1.0
YOR188W	1.0	1.0
YOR189W	1.0	1.0
YOR190W	1.0	1.0
YOR191W	0.5234007805267054	
YOR192C	1.0	1.0
YOR193W	1.0	1.0
YOR195W	1.0	1.0
YOR196C	0.5231803693091424	
YOR197W	1.0	1.0
YOR198C	1.0	1.0
YOR199W	1.0	1.0
YOR200W	1.0	1.0
YOR201C	1.0	1.0
YOR202W	1.0	1.0
YOR205C	1.0	1.0
YOR208W	1.0	1.0
YOR209C	1.0	1.0
YOR211C	1.0	1.0
YOR212W	1.0	1.0
YOR213C	1.0	1.0
YOR214C	1.0	1.0
YOR215C	1.0	1.0
YOR216C	1.4657684814428016	
YOR219C	1.0	1.0
YOR220W	1.0	1.0
YOR221C	1.0	1.0
YOR222W	1.0	1.0
YOR223W	1.0	1.0
YOR225W	1.0	1.0
YOR226C	1.0	1.0
YOR227W	1.0	1.0
YOR228C	1.0	1.0
YOR229W	1.0	1.0
YOR230W	1.0	1.0
YOR231W	1.0	1.0
YOR233W	1.0	1.0
YOR234C	1.0	1.0
YOR235W	1.0	1.0
YOR237W	1.0	1.0
YOR238W	1.4341151930911713	
YOR239W	1.0	1.0
YOR241W	1.0	1.0
YOR242C	0.2683323491638457	
YOR243C	1.0	1.0
YOR245C	1.0	1.0
YOR246C	1.0	1.0
YOR247W	1.0	1.0
YOR248W	1.0	1.0
YOR251C	1.0	1.0
YOR252W	1.0	1.0
YOR253W	1.0	1.0
YOR255W	0.28775040320559275	
YOR258W	1.0	1.0
YOR263C	1.0	1.0
YOR264W	1.0	1.0
YOR265W	1.0	1.0
YOR266W	1.0	1.0
YOR267C	1.0	1.0
YOR268C	1.0	1.0
YOR269W	1.0	1.0
YOR270C	1.0	1.0
YOR271C	1.0	1.0
YOR273C	1.0	1.0
YOR274W	1.0	1.0
YOR275C	1.0	1.0
YOR276W	0.5075227210511588	
YOR277C	1.0	1.0
YOR279C	1.0	1.0
YOR280C	1.0	1.0
YOR283W	1.0	1.0
YOR284W	1.0	1.0
YOR285W	1.0	1.0
YOR286W	1.0	1.0
YOR288C	1.0	1.0
YOR289W	1.0	1.0
YOR290C	1.0	1.0
YOR291W	0.5011928760333636	
YOR292C	1.0	1.0
YOR293W	1.5769326725071333	
YOR295W	1.0	1.0
YOR296W	1.0	1.0
YOR297C	1.0	1.0
YOR298C-A	1.0	1.0
YOR298W	0.2959901486246764	
YOR299W	1.0	1.0
YOR300W	1.0	1.0
YOR301W	1.0	1.0
YOR302W	1.0	1.0
YOR303W	1.0	1.0
YOR304C-A	1.0	1.0
YOR304W	1.0	1.0
YOR305W	1.0	1.0
YOR306C	1.0	1.0
YOR307C	1.0	1.0
YOR308C	1.0	1.0
YOR309C	1.0	1.0
YOR311C	1.0	1.0
YOR312C	1.0	1.0
YOR313C	1.0	1.0
YOR314W	1.0	1.0
YOR315W	1.0	1.0
YOR316C	1.0	1.0
YOR317W	1.0	1.0
YOR318C	1.0	1.0
YOR320C	1.0	1.0
YOR321W	1.0	1.0
YOR322C	1.496823286617258	
YOR323C	1.0	1.0
YOR324C	1.0	1.0
YOR325W	1.0	1.0
YOR327C	1.0	1.0
YOR328W	1.0	1.0
YOR330C		0.687
YOR331C	1.0	1.0
YOR332W	0.6132324898250219	
YOR333C	0.5364188512439003	
YOR334W	1.0	1.0
YOR337W	1.0	1.0
YOR338W	1.0	1.0
YOR339C	1.0	1.0
YOR342C	1.0	1.0
YOR343C	1.0	1.0
YOR344C	1.0	1.0
YOR345C	1.0	1.0
YOR346W	1.0	1.0
YOR347C	1.0	1.0
YOR348C	1.0	1.0
YOR349W	1.0	1.0
YOR350C	1.0	1.0
YOR351C		0.898
YOR352W	1.0	1.0
YOR354C	1.0	1.0
YOR355W	1.468103042226913	
YOR356W	1.0	1.0
YOR357C	1.0	1.0
YOR358W	1.0	1.0
YOR359W	1.3553520253206086	
YOR360C	1.0	1.0
YOR363C	1.0	1.0
YOR364W	1.0	1.0
YOR365C	1.0	1.0
YOR366W	1.0	1.0
YOR367W	1.0	1.0
YOR368W	1.0	1.0
YOR369C		0.7905
YOR371C	1.0	1.0
YOR374W	1.0	1.0
YOR375C	1.0	1.0
YOR376W	1.0	1.0
YOR377W	1.0	1.0
YOR378W	1.0	1.0
YOR379C	1.0	1.0
YOR380W	1.0	1.0
YOR381W	1.0	1.0
YOR382W	1.0	1.0
YOR383C	1.0	1.0
YOR384W	1.0	1.0
YOR385W	1.0	1.0
YOR386W	1.0	1.0
YPL001W	1.0	1.0
YPL002C	0.4232181832669454	
YPL003W	1.0	1.0
YPL004C	1.0	1.0
YPL005W	1.0	1.0
YPL006W	1.0	1.0
YPL008W	1.0	1.0
YPL009C	1.0	1.0
YPL013C	0.5126771743102393	
YPL014W	1.0	1.0
YPL015C	1.0	1.0
YPL017C	1.0	1.0
YPL018W	1.0	1.0
YPL019C	1.0	1.0
YPL021W	1.0	1.0
YPL022W	1.0	1.0
YPL023C	1.0	1.0
YPL024W	1.0	1.0
YPL025C	1.0	1.0
YPL026C	1.0	1.0
YPL027W	0.5028257785426891	
YPL029W	1.0	1.0
YPL030W	1.0	1.0
YPL031C	1.0	1.0
YPL032C	1.0	1.0
YPL033C	0.44978102661478625	
YPL034W	1.0	1.0
YPL035C	1.0	1.0
YPL036W		0.912
YPL037C	1.0	1.0
YPL038W	1.0	1.0
YPL039W	1.0	1.0
YPL040C	1.0	1.0
YPL041C	1.0	1.0
YPL042C	0.3682704936160828	
YPL045W	1.0	1.0
YPL046C	1.0	1.0
YPL047W	0.4853357018561485	
YPL048W	1.0	1.0
YPL049C	1.3492426146769718	0.8585
YPL050C	1.0	1.0
YPL051W	1.0	1.0
YPL052W	1.0	1.0
YPL053C	1.3037777784639983	
YPL054W	1.5895660415866701	
YPL055C	0.26545070664084747	
YPL056C	1.0	1.0
YPL057C	1.0	1.0
YPL058C	1.0	1.0
YPL059W	1.0	1.0
YPL060W	0.4621791576421772	
YPL061W	1.0	1.0
YPL062W	1.0	1.0
YPL064C	1.0	1.0
YPL065W	0.44069573488923575	
YPL066W	1.0	1.0
YPL067C	1.0	1.0
YPL068C	1.0	1.0
YPL069C	1.0	1.0
YPL070W	1.0	1.0
YPL071C	1.0	1.0
YPL072W	1.0	1.0
YPL073C	1.0	1.0
YPL074W	1.0	1.0
YPL077C	1.0	1.0
YPL078C	1.0	1.0
YPL079W	1.0	1.0
YPL080C	1.0	1.0
YPL081W	1.0	1.0
YPL084W	0.382998293228766	
YPL086C	1.0	1.0
YPL087W	1.0	1.0
YPL088W	1.0	1.0
YPL089C	1.0	1.0
YPL090C	1.0	1.0
YPL091W	1.0	1.0
YPL092W	1.0	1.0
YPL095C	1.0	1.0
YPL096W	1.0	1.0
YPL097W	1.0	1.0
YPL098C	0.6101541995665007	
YPL099C	1.0	1.0
YPL100W		0.9625
YPL101W	1.359795270465367	
YPL102C	1.0	1.0
YPL103C	1.0	1.0
YPL104W	0.544200498669104	
YPL105C	1.0	1.0
YPL106C	1.0	1.0
YPL107W	1.0	1.0
YPL108W	1.0	1.0
YPL109C	1.0	1.0
YPL110C	1.0	1.0
YPL111W	1.0	1.0
YPL112C	1.0	1.0
YPL113C	1.0	1.0
YPL114W	1.0	1.0
YPL115C	1.0	1.0
YPL116W	1.0	1.0
YPL118W	0.5407154560192162	
YPL119C	1.0	1.0
YPL120W		0.5680000000000001
YPL121C		0.944
YPL123C	1.0	1.0
YPL125W	1.0	1.0
YPL127C	1.0	1.0
YPL129W	1.0	1.0
YPL130W	0.4233708286891045	
YPL132W	1.0	1.0
YPL133C	1.0	1.0
YPL134C	1.0	1.0
YPL135W	1.0	1.0
YPL136W	1.0	1.0
YPL137C	0.6116656880015658	
YPL138C	1.0	1.0
YPL139C	1.0	1.0
YPL140C	1.0	1.0
YPL141C	1.0	1.0
YPL144W	1.0	1.0
YPL145C	1.0	1.0
YPL147W	1.0	1.0
YPL148C	1.0	1.0
YPL149W	0.40835642109924764	
YPL150W	1.0	1.0
YPL152W	1.0	1.0
YPL154C		0.7075
YPL155C	1.0	1.0
YPL156C	1.0	1.0
YPL157W	1.0	1.0
YPL158C	1.0	1.0
YPL159C	1.0	1.0
YPL161C	1.0	1.0
YPL162C	1.0	1.0
YPL163C	1.0	1.0
YPL164C	1.0	1.0
YPL165C	1.0	1.0
YPL166W		0.925
YPL167C	1.0	1.0
YPL168W	1.0	1.0
YPL170W	1.0	1.0
YPL171C	1.0	1.0
YPL172C	0.4582975222949891	
YPL173W	1.0	1.0
YPL174C	1.0	1.0
YPL176C	1.0	1.0
YPL177C	1.0	1.0
YPL178W	0.3475010987663685	
YPL179W	1.0	1.0
YPL180W	2.252948125195028	0.873
YPL181W	1.0	1.0
YPL182C	1.0	1.0
YPL183C	1.0	1.0
YPL183W-A	1.0	1.0
YPL184C	1.0	1.0
YPL185W	1.0	1.0
YPL186C	1.0	1.0
YPL187W	1.0	1.0
YPL188W	1.0	1.0
YPL189W	1.0	1.0
YPL191C	1.0	1.0
YPL192C	1.0	1.0
YPL193W	1.0	1.0
YPL194W	1.0	1.0
YPL195W	1.0	1.0
YPL196W	1.0	1.0
YPL197C	1.0	1.0
YPL198W	1.0	1.0
YPL199C	1.0	1.0
YPL200W	1.0	1.0
YPL201C	1.0	1.0
YPL202C	1.0	1.0
YPL203W	1.0	1.0
YPL205C	0.5274285059889194	
YPL206C	1.0	1.0
YPL207W	1.0	1.0
YPL208W	1.0	1.0
YPL212C	1.0	1.0
YPL213W	1.0	1.0
YPL214C	1.0	1.0
YPL215W	0.4387064209005622	
YPL216W	1.0	1.0
YPL219W	1.0	1.0
YPL220W	1.0	1.0
YPL221W	1.0	1.0
YPL222W	1.0	1.0
YPL223C	1.0	1.0
YPL224C	1.0	1.0
YPL225W	1.0	1.0
YPL226W	1.0	1.0
YPL227C	1.0	1.0
YPL229W	1.0	1.0
YPL230W	1.0	1.0
YPL232W	0.3991273669216348	
YPL234C	1.0	1.0
YPL236C	1.0	1.0
YPL239W	1.0	1.0
YPL240C	1.0	1.0
YPL241C	1.0	1.0
YPL244C	1.0	1.0
YPL245W	1.0	1.0
YPL246C	1.0	1.0
YPL247C	1.5157298786546185	
YPL248C	1.0	1.0
YPL249C	1.0	1.0
YPL250C	1.0	1.0
YPL253C	1.0	1.0
YPL254W	1.0	1.0
YPL256C	1.0	1.0
YPL257W	1.0	1.0
YPL258C	1.0	1.0
YPL259C	1.0	1.0
YPL260W	1.0	1.0
YPL261C	1.0	1.0
YPL262W	1.0	1.0
YPL263C	1.0	1.0
YPL264C	1.0	1.0
YPL265W	1.0	1.0
YPL267W	1.0	1.0
YPL268W	1.0	1.0
YPL269W		0.714
YPL270W	1.0	1.0
YPL271W	1.0	1.0
YPL272C	1.0	1.0
YPL273W	1.0	1.0
YPL274W	1.0	1.0
YPR001W	1.0	1.0
YPR002W	1.0	1.0
YPR003C	1.0	1.0
YPR004C	1.0	1.0
YPR005C	1.0	1.0
YPR006C	1.0	1.0
YPR007C	0.406068918619092	
YPR008W	1.0	1.0
YPR009W	1.0	1.0
YPR011C	1.0	1.0
YPR012W	1.0	1.0
YPR013C	1.0	1.0
YPR014C	1.0	1.0
YPR015C	1.0	1.0
YPR017C	1.0	1.0
YPR018W	1.0	1.0
YPR020W	1.0	1.0
YPR021C	1.0	1.0
YPR022C	1.0	1.0
YPR023C	1.0	1.0
YPR024W	1.0	1.0
YPR026W	1.0	1.0
YPR027C	1.0	1.0
YPR028W	1.0	1.0
YPR029C	1.0	1.0
YPR030W	1.0	1.0
YPR031W	1.0	1.0
YPR032W	1.0	1.0
YPR036W	1.0	1.0
YPR037C	1.0	1.0
YPR038W	1.0	1.0
YPR039W	1.0	1.0
YPR040W	1.0	1.0
YPR042C	1.0	1.0
YPR043W	1.0	1.0
YPR044C	1.0	1.0
YPR045C	1.0	1.0
YPR046W	1.0	1.0
YPR047W	1.0	1.0
YPR049C	1.0	1.0
YPR050C	1.0	1.0
YPR051W	1.0	1.0
YPR052C	1.0	1.0
YPR053C	1.0	1.0
YPR054W	0.267653270346228	
YPR057W	1.0	1.0
YPR058W	1.0	1.0
YPR059C	1.0	1.0
YPR060C	1.0	1.0
YPR061C	1.0	1.0
YPR062W	1.0	1.0
YPR063C	1.0	1.0
YPR064W	1.0	1.0
YPR065W	1.0	1.0
YPR066W	0.4426275682513408	
YPR067W	1.0	1.0
YPR068C	1.0	1.0
YPR069C	1.0	1.0
YPR070W	1.0	1.0
YPR071W	1.0	1.0
YPR072W	1.0	1.0
YPR073C	1.0	1.0
YPR074C	1.0	1.0
YPR075C	1.0	1.0
YPR076W	1.0	1.0
YPR077C	1.0	1.0
YPR078C	1.0	1.0
YPR079W	1.0	1.0
YPR083W	1.0	1.0
YPR084W	1.0	1.0
YPR087W		0.8025
YPR089W	1.0	1.0
YPR091C	1.0	1.0
YPR092W	1.0	1.0
YPR093C	1.0	1.0
YPR095C	1.0	1.0
YPR096C	1.0	1.0
YPR097W	1.0	1.0
YPR098C	1.0	1.0
YPR099C	1.0	1.0
YPR100W	1.0	1.0
YPR101W	1.0	1.0
YPR106W	1.0	1.0
YPR109W	1.0	1.0
YPR111W	1.0	1.0
YPR114W	1.0	1.0
YPR115W	1.0	1.0
YPR116W	1.0	1.0
YPR117W	1.0	1.0
YPR118W	1.0	1.0
YPR119W	1.4840058529437643	
YPR120C	0.3607471523764844	
YPR121W	1.0	1.0
YPR122W	1.0	1.0
YPR123C	1.0	1.0
YPR124W	0.4039809289949026	
YPR125W	1.0	1.0
YPR126C	1.0	1.0
YPR127W	1.0	1.0
YPR128C	1.0	1.0
YPR129W	1.0	1.0
YPR130C	1.0	1.0
YPR131C	1.0	1.0
YPR132W	1.0	1.0
YPR133W-A		0.6795
YPR134W	1.0	1.0
YPR135W	1.0	1.0
YPR138C	1.0	1.0
YPR139C	1.0	1.0
YPR140W	1.0	1.0
YPR141C	1.0	1.0
YPR145W	1.0	1.0
YPR146C	1.0	1.0
YPR147C	1.0	1.0
YPR148C	1.0	1.0
YPR149W	1.0	1.0
YPR150W	1.0	1.0
YPR151C	1.0	1.0
YPR152C	1.0	1.0
YPR153W	1.0	1.0
YPR154W	1.0	1.0
YPR155C	1.0	1.0
YPR156C	1.0	1.0
YPR157W	1.0	1.0
YPR158W	1.0	1.0
YPR159W	1.0	1.0
YPR160W	1.0	1.0
YPR163C	1.0	1.0
YPR164W	1.0	1.0
YPR166C	1.0	1.0
YPR167C	1.0	1.0
YPR170C	1.0	1.0
YPR171W	1.0	1.0
YPR172W	1.0	1.0
YPR173C	0.49554133953668705	
YPR174C	1.0	1.0
YPR179C	1.0	1.0
YPR184W	1.0	1.0
YPR185W	0.2830627893823953	
YPR188C	1.0	1.0
YPR189W	1.0	1.0
YPR191W	1.0	1.0
YPR192W	1.0	1.0
YPR193C	1.0	1.0
YPR194C	1.0	1.0
YPR195C	1.0	1.0
YPR196W	1.0	1.0
YPR197C	1.0	1.0
YPR198W	1.0	1.0
YPR199C	1.0	1.0
YPR200C	1.0	1.0
YPR201W	1.0	1.0
