orf	hap a | growth (AUC) | standard | minimal complete | Hartman JL 4th~Tippery NP, 2004	hap a | growth (AUC) | hydroxyurea [50 mM] | minimal complete | Hartman JL 4th~Tippery NP, 2004	hap a | growth (AUC) | hydroxyurea [150 mM] | minimal complete | Hartman JL 4th~Tippery NP, 2004
YOL004W	0.37686463711659285	-0.47540196368464155	-0.6283802772647206
YOL006C	-0.4722755317262024	0.9224605531109595	0.5263139578062794
YOL007C	0.9895004363784461	-1.0976734612613472	-1.3324370502386995
YOL008W	-0.7564765250752614	0.42082618549803913	0.08002090406372009
YOL009C	-5.163664599216503		
YOL011W	1.2934388274060018	-1.5156412406303632	-1.338472120481417
YOL012C	-0.6427234901045876	-1.9684012097961743	-2.4091774501399708
YOL013C	0.6380658012546367	-1.0202515299514743	-0.9982835913939166
YOL013W-A	0.6507272917704738	-1.0884728426234338	-1.0658488602167255
YOL014W	0.6739275006533516	-0.9727755316996888	-0.638177613876015
YOL015W	0.39818628657575483	-0.9422393363008654	-1.1022918453586725
YOL016C	0.7802414403061154	-0.5749523864528466	-0.7438451185271691
YOL017W	0.7518250980900564	-1.204267866547578	-1.2232722280449713
YOL018C	0.4721263854931673	-1.3615820637274578	-2.1072902501740773
YOL019W	0.04156056557774658	0.09587470749534026	0.08426110209576484
YOL020W	-0.5842376733796015	0.8754127063116695	0.5984671245220294
YOL023W	-3.4549833041882776	2.0390680530608747	3.0903672165025626
YOL024W	-0.24598426354552422	0.6254324916027884	0.6795080046669346
YOL025W	-0.5761222966691538	0.9126679584735798	0.812069727137062
YOL027C	-0.5558589023520176	-0.057334179445538924	-0.046855062203750825
YOL028C	-0.3226670592215603	0.5222380344434828	0.6662149608725237
YOL029C	0.09956421871731296	0.10423656254877414	0.19328248221239402
YOL030W	-0.4673724916303069	0.6448222442569634	0.8696305475192637
YOL031C	-0.6364428397646343	0.5482945257594777	0.6380110424551433
YOL032W	0.4097456888963468	-0.5044320751121969	-0.31697093525443326
YOL033W	-0.8854709388370074	1.3001287154001586	1.7923328763956454
YOL035C	-0.1227194560261079	0.3802420681624734	0.4473957580221789
YOL036W	-0.45699658174665597	0.6375045537471731	1.0438840222708177
YOL037C	-0.5890593092338026	0.6602393881888373	0.890076943269362
