orf	hap a | mother:daughter asymmetric inheritance of protein aggregates (Hsp104-GFP) | temperature [42 C], time [30 min] | unknown | Hill SM~Nystrom T, 2016
YDR537C	0.8657811201743054
YDR538W	0.8720904331518676
YDR539W	1.011124737694966
YDR540C	0.928480209962912
YDR541C	1.018119076661399
YEL001C	0.9762543831096762
YEL003W	0.42863715994898016
YEL005C	1.4169289087986698
YEL006W	1.0337407545109363
YEL007W	0.5596429097408608
YEL008W	0.8765070962424902
YEL010W	0.9997452670813435
YEL011W	0.7584159440842717
YEL012W	0.7026024564860825
YEL014C	1.2036423255398567
YEL015W	1.2114675080886594
YEL016C	1.0651407317967274
YEL017C-A	1.075462337320512
YEL017W	0.82720569170543
YEL020C	0.7609297712908833
YEL023C	1.033103051163803
YEL025C	0.9131460796348253
YEL028W	0.827436069300847
YEL030W	0.8149576959350313
YEL033W	0.9314701557503521
YEL037C	0.8592641170576458
YEL038W	0.9549264166552214
YEL039C	0.8214866909295614
YEL040W	0.890890196769898
YEL041W	0.8791154344705358
YEL042W	0.7068712335737822
YEL043W	0.9694784849430895
YEL047C	0.7192170965105612
YEL048C	0.7112036251197309
YEL049W	0.857362755765066
YEL052W	0.9612223739532199
YEL053C	1.028306545546745
YEL056W	0.8593166427561876
YEL057C	0.920057360208507
YEL060C	1.0430295251718116
YEL066W	0.6732279115786061
YEL067C	0.7211456242513081
YEL068C	0.8458316117028968
YEL071W	0.8872249150456362
YER001W	0.7718499070426481
YER002W	0.5541916095817265
YER004W	0.9456455192355119
YER005W	0.7431555236657399
YER007C-A	0.961466832664011
YER007W	0.6678784331495449
YER010C	0.8671009570118742
YER011W	0.8742588209766213
YER019C-A	0.8313764496647602
YER024W	0.8310983535583574
YER028C	0.5666176081549864
YER030W	0.844397936141446
YER031C	0.949034693271992
YER032W	1.0051540585668943
YER033C	0.9359789775943961
YER034W	0.9093397353236321
YER038W-A	0.7832294377366438
YER039C	0.5549089898356816
YER039C-A	1.1116970307356207
YER041W	0.4416801521344393
YER042W	0.6265438328760511
YER044C-A	0.2910424781293881
YER045C	1.0702844080968588
YER046W	0.8792622691403968
YER046W-A	1.0378568643895905
YER047C	0.8310140046001706
YER048C	0.999975320033719
YER049W	0.7266114797510891
YER052C	0.9566113111405025
YER053C	0.9980429980365804
YER054C	0.912444600401037
YER056C	0.8766332472856263
YER056C-A	1.0874584610683709
YER057C	1.0842429154378244
YER059W	1.0550569707217228
YER060W	1.0104120436513049
YER060W-A	0.8983313748960319
YER061C	1.4796377550156954
YER062C	0.9311409899910839
YER063W	0.8538919514338704
YER064C	0.9889425055677445
YER065C	0.9442309187830387
YER066C-A	0.8814619190587273
YER066W	0.9194714861131865
YER067C-A	0.9129926010055778
YER067W	0.9570837264888414
YER071C	0.912364831822307
YER072W	1.1932508572083338
YER073W	0.9559978212311071
YER074W	1.0139239397019946
YER075C	0.8985719451218326
YER077C	0.8288793187483854
YER078C	1.073074176284071
YER079W	0.9667977822006543
YER080W	0.9956925517867913
YER081W	0.950636134528977
YER083C	1.3541751836976545
YER084W	0.8259977898088727
YER085C	0.9950923471827827
YER087C-B	0.7479204438388691
YER088C	0.7670823325184302
YER089C	0.8253939389326354
YER090W	0.772001776424294
YER091C	0.907651332495902
YER091C-A	0.7226583087245975
YER093C-A	0.8901449036428656
YER096W	0.9623082017603493
YER097W	0.9690242195340596
YER098W	0.9860720185231415
YER101C	0.9620286053629602
YER106W	1.080994118490946
YER113C	0.7118063897413432
YER114C	1.0036848481337415
YER115C	1.1016873353241032
YER116C	0.9225908465442952
YER117W	0.925847807192334
YER118C	1.0230365394616097
YER119C	0.8338049568206144
YER120W	0.6610893407766067
YER121W	0.8736464856023897
YER123W	1.1241953096405977
YER124C	0.9722089699336315
YER128W	0.9364512960984711
YER129W	1.0201284304379743
YER130C	0.9518116826346835
YER131W	1.0247163347144363
YER132C	1.0000009847154605
YER134C	0.9598994883571729
YER135C	0.6993940566479053
YER142C	0.6410297384143218
YER143W	0.8457171649634359
YER144C	1.0758146005975144
YER145C	1.0863581008698568
YER149C	0.8516799386450417
YER150W	1.0622913337539603
YER152C	1.0303160792196913
YER156C	0.9647666701439908
YER158C	1.0179707163022291
YER161C	1.178624749628605
YER163C	1.1098160698764223
YER166W	1.0266341616655603
YER167W	0.8395900959397327
YER170W	0.8201731548691128
YER173W	0.8703525453895985
YER174C	1.0509458832540326
YER175C	1.0793918119781956
YER176W	1.0867133063600203
YER177W	0.9655945568394937
YER179W	1.0634940046750443
YER180C	0.9130185432177083
YER181C	0.9338320159204255
YER182W	1.0076153822912532
YER184C	0.991150106285222
YER185W	1.034068496980202
YER186C	0.9899384008957727
YER187W	0.9203790240546346
YER188W	1.029123622070788
YFL003C	1.2616933819612222
YFL004W	0.9028482499974076
YFL007W	1.2228709637080022
YFL010C	1.0046039691835982
YFL010W-A	1.1702237636557413
YFL011W	1.0321139010528286
YFL012W	1.1483178041109299
YFL012W-A	0.9024537568191201
YFL013C	1.4509841685474127
YFL015C	1.0301565899306333
YFL019C	0.9524677488708723
YFL021W	1.068053735994946
YFL025C	0.936084796623692
YFL027C	0.7567751517077453
YFL028C	0.7216987916379152
YFL030W	1.0597178153260234
YFL031W	0.9209410845941511
YFL032W	0.8384903922607909
YFL033C	0.9470155227749144
YFL034C-A	1.113445160880573
YFL034W	0.8661477394502728
YFL040W	0.9118033355596886
YFL041W	1.0021534279444528
YFL042C	1.0268278493000542
YFL044C	0.818125826656455
YFL046W	1.0640995738163865
YFL048C	1.0301748840753093
YFL049W	0.9559240570391132
YFL050C	0.9903232685173708
YFL051C	0.8278081349421023
YFL052W	0.7886754499186285
YFL053W	1.0258476270920953
YFL054C	0.8976656080606075
YFL055W	1.0211651998650377
YFL063W	0.9555910925381099
YFR006W	0.7916995614955017
YFR008W	0.8459772000847571
YFR009W	0.8702386902947117
YFR011C	0.6939937143126886
YFR012W	0.8628895852685134
YFR013W	0.7947589218650138
YFR014C	0.9828721196566786
YFR015C	0.7962792967211144
YFR016C	0.7253912047763243
YFR017C	0.9241233525732369
YFR018C	0.9485781276399161
YFR019W	1.4507220805918997
YFR020W	1.0759009056921527
YFR021W	0.9155892909096685
YFR022W	0.9043445786975777
YFR023W	0.8969962251768803
YFR024C-A	0.8974616867607532
YFR026C	0.7779870901239107
YFR030W	0.980892456922293
YFR031C-A	0.8914808503758492
YFR032C	0.6401654199354307
YFR032C-A	0.5925252042754902
YFR033C	0.851144129539906
YFR034C	0.6430078586459916
YFR035C	1.005788054669973
YFR038W	0.8693230957026105
YFR039C	0.9118870490307877
YFR040W	0.9447034686044824
YFR041C	0.765422551292429
YFR043C	0.8278272643192662
YFR044C	0.5646974735649583
YFR045W	0.690627340180987
YFR046C	0.7114025572473215
YFR047C	0.7787261365480411
YFR048W	0.9688846441444899
YFR049W	0.8659896450729558
YFR053C	0.819296030369295
YFR054C	0.6911568652131943
YFR055W	0.9450029223293599
YFR056C	0.6742794142503167
YFR057W	0.722890828480788
YGL002W	0.7795169954269835
YGL004C	0.849338111304001
YGL005C	0.7186613458859514
YGL006W	0.7980121028300377
YGL010W	0.7632257276110775
YGL013C	0.9569798567430327
YGL014W	0.8382187411336409
YGL015C	0.8636039292520312
YGL016W	1.0863439113628561
YGL017W	0.8163143559696112
YGL019W	0.7370162861786409
YGL020C	1.3126116699373922
YGL021W	0.8679925969342055
YGL023C	0.774464434962778
YGL027C	0.7854671565813218
YGL028C	0.7845629640435369
YGL031C	0.7076790550216276
YGL032C	0.8962706978826668
YGL034C	0.6369074098718025
YGL035C	0.4194984153878874
YGL036W	0.737932871490459
YGL037C	1.4255426372892415
YGL041C	0.7196967285911338
YGL042C	0.8658453759343901
YGL043W	0.7152043562574358
YGL045W	0.6839013528462364
YGL049C	0.9781303730527204
YGL050W	0.7716424269216513
YGL051W	0.8120242051642487
YGL053W	0.6752828549967317
YGL054C	0.9057430038529026
YGL056C	0.8715988075912231
YGL057C	0.8861117449943602
YGL058W	0.6455071634789354
YGL059W	0.8709816692134321
YGL060W	1.0117596306128342
YGL062W	1.255521298418086
YGL063W	0.6693617531107212
YGL066W	1.1004052113138654
YGL067W	1.016644074738465
YGL071W	1.026640840619871
YGL077C	1.0955150301372751
YGL078C	1.1443327261872915
YGL079W	1.3238196870009713
YGL080W	0.7056638791203406
YGL081W	0.904285605730512
YGL082W	1.0490232697333146
YGL083W	0.86781514016276
YGL084C	1.2547312931774122
YGL085W	0.8924900104894867
YGL086W	0.9631374753597289
YGL087C	0.9415140602435398
YGL089C	1.0043087003951792
YGL090W	1.0923688655654387
YGL094C	1.0234452182752103
YGL096W	1.2062673674338655
YGL101W	0.9441964426706845
YGL104C	0.8280431187019723
YGL108C	1.0000605261677142
YGL109W	0.9826903426409844
YGL110C	0.8484582570967266
YGL114W	1.1700803989834767
YGL115W	1.0111022216713825
YGL117W	0.985461059822335
YGL118C	1.13702266828842
YGL121C	1.0328406058866568
YGL125W	1.03907062138798
YGL126W	1.1210148134665587
YGL131C	1.0155527369748438
YGL132W	1.1858494802361867
YGL133W	1.1632669987598196
YGL138C	1.0073348761593828
YGL139W	1.0435984953559294
YGL140C	0.8624732268708641
YGL141W	1.1657196124296245
YGL144C	1.0744678642655647
YGL146C	1.1378829136795898
YGL148W	0.6689931211161907
YGL149W	1.2128365497996465
YGL151W	1.1675873293086965
YGL152C	1.1225130745679093
YGL153W	0.9628077047474983
YGL156W	1.1413989590516418
YGL157W	0.9849090658279931
YGL158W	1.0893396275465672
YGL159W	1.0718201814894694
YGL160W	0.9389002627114709
YGL161C	0.8920973670048054
YGL162W	1.0554661883537488
YGL164C	1.2007876715531196
YGL165C	1.1832962824062316
YGL166W	0.8988666842829957
YGL168W	0.7649292865066732
YGL170C	1.126087018502493
YGL175C	0.879988288407301
YGL176C	1.12677360401501
YGL177W	1.0831595099121964
YGL179C	1.1012832239141155
YGL180W	0.9400490473099876
YGL181W	1.1028019146230394
YGL194C	0.7050842658544357
YGL195W	0.7784719364514532
YGL196W	1.1165737542406695
YGL197W	0.9206912939927392
YGL198W	0.978143730386988
YGL199C	0.8489219070283014
YGL202W	1.1878375984675216
YGL203C	1.010048723792974
YGL205W	1.1283503523902865
YGL208W	1.063401169788389
YGL209W	1.052751012107089
YGL210W	1.0923024091858538
YGL211W	0.6798353480039478
YGL213C	1.001355736534811
YGL214W	1.0291261049006744
YGL215W	0.7042062801555631
YGL216W	1.0729792699264393
YGL217C	0.9431316539385761
YGL219C	0.7723030258586225
YGL221C	0.9536113036907222
YGL222C	0.9589133491788687
YGL224C	0.8905307165262939
YGL226C-A	0.8263788364712369
YGL226W	0.727995177522705
YGL227W	0.8176576595200123
YGL228W	0.7506437700437424
YGL229C	1.0395614461222509
YGL230C	0.8812855557973343
YGL231C	1.016228444439599
YGL232W	1.1277160450357941
YGL234W	0.9108363650710999
YGL235W	0.89231581134918
YGL236C	1.0134776327155934
YGL237C	0.7800619214457514
YGL241W	0.9711635857341566
YGL242C	1.100875720856071
YGL243W	0.9444735891114683
YGL248W	0.8674300542118997
YGL249W	1.0232246649052585
YGL250W	0.7885140129796309
YGL251C	1.057164187838101
YGL253W	0.9339200718073397
YGL254W	0.9896430715836808
YGL255W	1.0398717313244972
YGL256W	0.8835462242868778
YGL257C	0.8727293776039482
YGL258W	0.9963939398918946
YGL259W	0.8749247351774938
YGL260W	0.9494776902832093
YGL261C	0.8754423728944449
YGL262W	0.9058509760099984
YGL263W	0.9656675325128932
YGR001C	0.862069343409186
YGR003W	0.9122322209632371
YGR004W	0.8928986466013764
YGR007W	0.8357827183654369
YGR008C	0.7286593378026979
YGR010W	1.0060027516049008
YGR011W	0.8945550854905594
YGR012W	0.9969851962082253
YGR014W	0.8844007965145035
YGR018C	0.8413172048271966
YGR019W	0.8216144656143816
YGR021W	0.7753659751399069
YGR022C	0.8996616027783304
YGR023W	0.9379759928541924
YGR025W	0.7494235763235723
YGR026W	0.9328029053353651
YGR027C	0.5429912456082213
YGR028W	0.9187932807155643
YGR031W	0.8747604303730095
YGR032W	0.726210048208842
YGR033C	1.0001435747721958
YGR034W	0.7807145178398657
YGR035C	0.9355883149109394
YGR037C	0.7446517877539284
YGR038W	1.1634254980100605
YGR039W	1.010624181552519
YGR040W	0.8725727876233134
YGR041W	0.8909464644123825
YGR042W	1.1398824176134683
YGR043C	1.159560911529752
YGR044C	1.016405928148733
YGR045C	1.0624320185777782
YGR049W	0.9425457403825274
YGR050C	1.1033073501706407
YGR051C	1.130664922383624
YGR052W	0.9572601243701158
YGR053C	0.8750092200242481
YGR054W	0.8917448410998668
YGR055W	0.7055795518074659
YGR058W	1.1616838530987885
YGR059W	1.0830805267367936
YGR061C	0.781660286131653
YGR066C	0.8082801603699709
YGR067C	0.9400953880750128
YGR068C	0.9539164485918972
YGR069W	1.1286421009094272
YGR070W	0.8456770016110186
YGR071C	0.8031167618248167
YGR072W	0.684075295082178
YGR077C	0.66957069007206
YGR078C	0.9332745541610185
YGR079W	0.9505612645791391
YGR080W	1.1077295649116816
YGR081C	0.8884060129058775
YGR084C	0.8735970946958711
YGR085C	0.833837737130375
YGR086C	1.0222705876224907
YGR087C	1.0064228436392515
YGR088W	0.8752887671073496
YGR089W	1.052993994260371
YGR093W	0.952236333927798
YGR096W	0.8908236040594619
YGR097W	0.8473468693822707
YGR100W	0.9820581575047713
YGR101W	0.6172788886936982
YGR106C	0.8943218218629727
YGR107W	1.0040488559888217
YGR108W	0.7332554413638802
YGR109C	0.7276604906765805
YGR110W	0.7341143535973655
YGR111W	0.9507278527671003
YGR117C	0.8654170482076212
YGR118W	0.8301159776924572
YGR121C	1.0138779675188654
YGR122C-A	1.3727186984144184
YGR122W	0.8007465983569038
YGR123C	1.0481412748866392
YGR124W	0.8522694652752392
YGR125W	0.9515331996378091
YGR126W	0.6411148030423345
YGR127W	1.0489351965079738
YGR129W	1.0143886861503133
YGR130C	0.9423984379819516
YGR131W	0.6942181093502421
YGR132C	0.9423429859169704
YGR133W	0.7135669534363315
YGR134W	0.8337808811139504
YGR136W	1.0374871242162853
YGR137W	0.9834606062681602
YGR138C	0.8600303956647691
YGR139W	0.7390382222282499
YGR141W	0.7251256124879947
YGR143W	1.0551948335628614
YGR144W	0.9134938827963063
YGR146C	1.003600493751404
YGR148C	0.83377837588354
YGR149W	0.9277239763281978
YGR151C	0.9675674583296937
YGR152C	0.9596506723855796
YGR153W	0.7844878208298187
YGR154C	1.0736823339072072
YGR161C	0.8454670923021136
YGR163W	1.100164320671653
YGR164W	0.912989449213962
YGR166W	0.8638348117500546
YGR168C	0.8674606284755675
YGR169C	0.8907129745973928
YGR170W	0.9521842912053304
YGR173W	0.9521827984457761
YGR174C	0.7501469083713931
YGR176W	0.9572436368337218
YGR177C	0.8483443519909184
YGR178C	0.8647790354826496
YGR181W	0.9891105083668982
YGR182C	0.9608996746091871
YGR183C	0.8975836507896634
YGR184C	0.9948422027621753
YGR187C	1.0587296263978596
YGR188C	0.9112705707795131
YGR189C	0.9604993205756219
YGR192C	1.0477919108946863
YGR194C	0.9595767003222685
YGR196C	0.9363703955073341
YGR197C	0.9512272273043391
YGR199W	0.9544281013160518
YGR201C	1.0430059604242208
YGR202C	0.958847290276489
YGR203W	0.9066070242237498
YGR205W	0.9771224729330629
YGR206W	0.9302641263141274
YGR207C	0.9344892848529781
YGR209C	0.9149526850757833
YGR210C	1.045732457898926
YGR212W	0.939619172118973
YGR213C	1.0174452599232595
YGR214W	1.0114790997615997
YGR217W	0.9803195154589887
YGR221C	0.9176127633437283
YGR223C	0.9347193450605451
YGR224W	0.9360353139570983
YGR225W	0.9355897533060378
YGR226C	0.9806877706856383
YGR227W	0.9151499164713417
YGR228W	0.9298252821160568
YGR229C	1.0021092734493604
YGR230W	1.058598356494565
YGR231C	0.9541969768810226
YGR232W	1.0751215138622476
YGR233C	0.9840717517448692
YGR234W	1.0259096514582915
YGR235C	0.9305984839396032
YGR236C	1.0738268209044795
YGR237C	1.102599397533656
YGR238C	0.9535324649584712
YGR239C	0.967919392130943
YGR241C	1.0976779798387661
YGR242W	1.064337765915867
YGR243W	1.0413769678789984
YGR244C	1.0003530638743725
YGR247W	0.9993088256855741
YGR248W	0.943589897180703
YGR249W	0.9688626425598684
YGR250C	0.9390652071355116
YGR254W	1.399736099767041
YGR256W	1.0112229615185102
YGR259C	0.9330937913816408
YGR260W	1.0609513830002908
YGR261C	1.082973050199282
YGR263C	0.9634403369523101
YGR266W	1.097294682740317
YGR268C	1.02700480816365
YGR269W	1.0024477293121459
YGR271C-A	1.3767289659698907
YGR271W	1.4478893131758068
YGR273C	1.3881602857639914
YGR275W	0.9532546336972368
YGR276C	1.3718273657798388
YGR279C	0.9372566579554236
YGR281W	0.9679495402761947
YGR282C	1.046490402102223
YGR283C	1.124687615732082
YGR284C	0.9096558590089457
YGR286C	1.0007345855960867
YGR287C	0.9438584101401002
YGR288W	1.0729119570468844
YGR289C	1.3583875386001778
YGR290W	0.8932053833386593
YGR291C	1.1819764286227774
YGR292W	1.2707306001736838
YGR295C	1.1334961620307518
YHL002W	0.9789522016755341
YHL003C	0.8540168552072915
YHL005C	0.8790762730456331
YHL006C	0.8006548496059788
YHL008C	0.9448239359777402
YHL009C	0.7253054023133559
YHL010C	0.9391261350540617
YHL012W	0.8437207188701386
YHL013C	1.0646446033782895
YHL014C	1.0995065462290685
YHL016C	0.7546970011909624
YHL017W	0.7705068964356769
YHL019C	0.9562192717407783
YHL020C	1.0663558595538356
YHL021C	1.0192467382495844
YHL022C	0.9608696224577224
YHL023C	1.1387853626046078
YHL025W	0.7818422576010394
YHL026C	0.9953048073478793
YHL027W	0.9826527053490165
YHL028W	0.976169203704143
YHL029C	1.0263448505233779
YHL030W	0.8443167650142216
YHL031C	1.1169423695939806
YHL032C	1.1367211650915183
YHL036W	1.0095502804278964
YHL039W	1.0748614435670414
YHL040C	1.0843978429237087
YHL041W	0.9613816222937388
YHL043W	0.9113607509810439
YHL044W	1.0073935392893232
YHL045W	0.9625572642389975
YHL046C	0.9478050918580168
YHL047C	1.0517581850159334
YHR001W-A	1.06123979183462
YHR003C	1.1645060012048483
YHR004C	1.0835748621932921
YHR006W	1.0480746036512953
YHR008C	0.9049685186724923
YHR009C	0.8590071242951991
YHR012W	1.1564923116299177
YHR014W	1.108801545874609
YHR015W	0.7013312377981485
YHR016C	0.8830379046331682
YHR017W	0.9679928148068001
YHR021W-A	0.8435380850620537
YHR022C	0.8211592589768995
YHR025W	0.9736886374025935
YHR028C	0.7510838892787772
YHR030C	0.9445182011018032
YHR031C	0.8573949962295039
YHR032W	0.9878110899623859
YHR033W	0.9358988123174184
YHR035W	0.966021618981317
YHR037W	1.0233087187886427
YHR039C	0.9501604555541165
YHR041C	0.6734183106424817
YHR043C	0.7749755923221888
YHR044C	0.7518550799856164
YHR045W	1.1814422099566564
YHR046C	1.0400968250966125
YHR047C	1.1029896381089819
YHR048W	1.0859138945838793
YHR049C-A	1.0300204968184634
YHR049W	1.044029110512877
YHR050W	0.9736749382956545
YHR057C	1.0294732522860122
YHR061C	1.019246592308186
YHR066W	0.8883486235237159
YHR073W	1.0049080216364001
YHR075C	0.9733111360339439
YHR076W	0.8521176190927311
YHR077C	0.9817054993899293
YHR078W	0.9412296552434554
YHR079C	0.9553710200472999
YHR079C-A	0.9774651548413532
YHR080C	1.0552872871366243
YHR081W	0.7477061115522335
YHR082C	0.9440231676031366
YHR086W	1.1547033840102767
YHR087W	1.0856604389344235
YHR092C	1.0220675315081582
YHR093W	1.0130018870029314
YHR094C	1.0168918809054213
YHR095W	1.0497125484483976
YHR096C	1.0736314650955632
YHR097C	1.0435531287884892
YHR103W	1.0362876083946702
YHR104W	0.9837922848238796
YHR105W	0.8617426260940599
YHR106W	0.9652522234977029
YHR108W	1.006410668934858
YHR109W	0.8981912261758234
YHR110W	1.015663995855402
YHR111W	0.6492592796476931
YHR112C	0.9647970242048411
YHR113W	0.9717115269589847
YHR114W	1.000958896108985
YHR115C	0.9842610076767047
YHR116W	0.9293144160634057
YHR117W	0.8967790049594451
YHR121W	0.9022330675114031
YHR123W	1.051126925006542
YHR124W	0.9138511450726158
YHR125W	0.9870407328687922
YHR126C	0.9664782874112079
YHR127W	1.0027000501552013
YHR129C	0.9850168751879943
YHR130C	0.9733323469147949
YHR131C	0.9177278126080055
YHR132C	1.1640429238886842
YHR132W-A	0.9956021498790943
YHR133C	0.9916337549812135
YHR134W	1.042024344820059
YHR135C	0.9926866390515319
YHR136C	0.9913010671677871
YHR137W	0.9341756155813449
YHR138C	0.982416977193585
YHR139C	1.0030800973885121
YHR139C-A	0.9740354208037764
YHR140W	1.007130556797036
YHR142W	1.012297568983528
YHR143W	1.0013127661334842
YHR146W	0.954999512166242
YHR150W	0.9551276207145062
YHR151C	0.8707295924797946
YHR152W	0.9798085350631904
YHR153C	0.9624422149945489
YHR154W	0.9818654643829191
YHR155W	0.9942174692332733
YHR156C	0.9620872577273943
YHR157W	0.9897758605766905
YHR158C	0.7976278825832501
YHR159W	0.869649079063942
YHR160C	1.2071942508682294
YHR161C	1.2022349071200873
YHR163W	1.2030154993384028
YHR167W	1.0666010271392194
YHR171W	1.038356716774073
YHR176W	1.150689989229951
YHR179W	1.1286786724934998
YHR180W	1.1932364115784435
YHR181W	1.1751221405964136
YHR182W	1.1976309039192632
YHR184W	1.0819337236097086
YHR185C	1.1566202724426957
YHR189W	1.10272648823116
YHR191C	1.2229891575029233
YHR193C	1.1332667957631566
YHR195W	0.9649054462887144
YHR198C	1.291829804976151
YHR199C	1.0906551152037696
YHR200W	0.9251090411757373
YHR202W	1.242680114089335
YHR203C	1.1934642935559203
YHR204W	1.1249016847479585
YHR206W	1.2598356560463813
YHR207C	1.131169500682579
YHR209W	1.036877176655805
YHR210C	1.1588323246618941
YIL001W	1.1152923776873187
YIL002C	1.1363672137218017
YIL005W	1.0926193052360182
YIL006W	0.9188271265120471
YIL007C	1.1481807017193855
YIL008W	0.9164277556315671
YIL009C-A	1.143233447809203
YIL010W	1.1279760399473258
YIL011W	1.2160134314222923
YIL012W	0.9953148469025773
YIL013C	1.0961008952175926
YIL014C-A	1.1253383661317744
YIL014W	1.0590337477291258
YIL015W	1.0958598439352585
YIL016W	1.0248951949518859
YIL017C	0.9965983096965466
YIL023C	0.9328295591775966
YIL024C	1.0494732536503097
YIL025C	0.9799033436451897
YIL027C	1.1733867338379338
YIL028W	0.9976625413408204
YIL029C	1.1496369148282397
YIL030C	1.138174135530893
YIL032C	1.0278732806957225
YIL034C	1.2841239679345784
YIL035C	1.1369823356361646
YIL036W	1.123331203204137
YIL037C	1.0903551630041524
YIL038C	0.9938804917533104
YIL039W	0.9331292452715624
YIL041W	1.00523341689062
YIL042C	0.9224053566796866
YIL043C	1.1308640885170622
YIL044C	0.8921583466442257
YIL045W	0.966343600651505
YIL049W	0.8723261637202799
YIL050W	1.009714514782129
YIL052C	0.9917959939959512
YIL053W	0.973901626286988
YIL054W	0.9896525033970971
YIL055C	1.0479035927836537
YIL056W	1.0279765243894974
YIL057C	1.0731381330638032
YIL058W	1.0104329248296338
YIL059C	0.8640115558381649
YIL060W	0.9760303870205966
YIL064W	1.045764347639749
YIL065C	1.0800499723618184
YIL066C	1.004771976324634
YIL067C	0.91992016929597
YIL070C	0.9979535358392455
YIL071C	0.9519978651909915
YIL072W	0.9100737335980656
YIL073C	0.8895879806640352
YIL074C	0.9736093426709275
YIL076W	0.9357213559102683
YIL077C	1.0392644030490759
YIL079C	1.1105896554589016
YIL084C	1.1867489163204763
YIL085C	1.322454274762717
YIL086C	0.9453692199600227
YIL087C	0.9179083902225224
YIL088C	1.059310511978553
YIL089W	0.9240983185972591
YIL092W	1.0068269511320675
YIL093C	0.9927630431520402
YIL095W	0.9288487044019931
YIL096C	1.0280412113763795
YIL097W	1.0678914114841778
YIL098C	0.998884222022264
YIL099W	0.934571631721462
YIL100W	0.8992653203011588
YIL101C	0.9270166567661912
YIL102C	1.3546547976268106
YIL103W	1.0756691138777215
YIL105C	0.98820966071244
YIL107C	0.9640296352040527
YIL108W	0.9039727301500149
YIL110W	0.9471312335704085
YIL112W	0.9501188211346673
YIL113W	1.004874722964486
YIL117C	0.954329032491737
YIL119C	0.9868985312822146
YIL122W	1.3071690072117292
YIL123W	0.938239096410377
YIL124W	1.0213740582237003
YIL130W	0.9050829112345904
YIL131C	1.2890135995910663
YIL132C	0.8965984168318807
YIL133C	0.9714809619479806
YIL135C	1.0369348808106809
YIL136W	1.1905271456875757
YIL137C	1.0222166857320791
YIL138C	1.0355796711546608
YIL139C	0.729686153797849
YIL140W	0.9519116210370289
YIL141W	1.0481791063825243
YIL146C	0.8818441628736365
YIL149C	1.0609520087004127
YIL151C	1.2393230726369644
YIL152W	0.9774425528459505
YIL153W	1.0157065829700898
YIL154C	0.9750920473428667
YIL155C	0.9626082081757871
YIL156W	0.9436800384494426
YIL157C	1.051881859506839
YIL158W	1.1456862752802452
YIL159W	0.9348793047571193
YIL160C	0.9985915616994808
YIL161W	1.0114840830833698
YIL162W	1.0538862397211155
YIL163C	1.043785962612379
YIL164C	1.0492268903685928
YIL165C	1.0648418600614427
YIL166C	0.9753810044165601
YIL173W	1.024163755850041
YIR001C	0.8840605900882329
YIR002C	0.9378404668793383
YIR003W	1.0328482971432296
YIR004W	0.9930004933952528
YIR007W	0.9339322168453963
YIR009W	0.959141118298271
YIR013C	0.9948516772003748
YIR014W	0.9694796505446708
YIR016W	0.9207290503878879
YIR017C	0.9951602220007362
YIR018W	0.8937599306904336
YIR019C	0.9861610678243768
YIR020W-A	0.9552399786330565
YIR024C	0.9488333574149366
YIR025W	1.0005535314270755
YIR027C	0.947756669755202
YIR028W	1.0295740011954835
YIR029W	0.9804636072757915
YIR030C	0.9746903404580481
YIR031C	0.9701511100030296
YIR032C	0.9912751960683176
YIR033W	0.9681829913886885
YIR035C	0.9506501487168726
YIR036C	0.9807898712742298
YIR037W	0.9281569124023705
YIR038C	0.9573258866036171
YIR039C	1.022123575188732
YIR042C	0.9831622914807912
YJL004C	0.8803794361143706
YJL007C	0.8467775710971079
YJL012C	0.9615658456293423
YJL013C	0.8794128062588851
YJL016W	0.9894937059274586
YJL020C	1.0414023300067354
YJL022W	0.9569260411671238
YJL023C	0.9949215858333523
YJL024C	0.9461224779377869
YJL027C	1.0269531997277541
YJL028W	0.9655640407327518
YJL030W	1.0327888354027959
YJL036W	0.9780942722587546
YJL037W	0.9315195817447247
YJL038C	0.9791641285180812
YJL042W	0.9453770745317155
YJL043W	0.9698875322968878
YJL044C	0.89072774959117
YJL045W	0.8825552537493514
YJL047C	0.8249889274989822
YJL048C	0.9221462866394685
YJL049W	1.0161222990694052
YJL051W	0.9859122299802946
YJL053W	0.9621535412720885
YJL055W	1.0015592049670548
YJL057C	1.0015483658079931
YJL058C	1.060836202468279
YJL059W	0.9628280149715921
YJL060W	1.0055944584906489
YJL062W	0.895148945799972
YJL064W	0.9013380606017765
YJL065C	0.9231527964094524
YJL066C	0.9911290416501077
YJL067W	0.9746224333150945
YJL068C	0.9037274262107647
YJL070C	0.9474893023611216
YJL073W	1.0130933213122675
YJL077C	0.9001145289957376
YJL078C	0.9836007297240841
YJL079C	1.019919672751084
YJL082W	0.6758826340360105
YJL083W	0.9815878103256035
YJL089W	1.2030277177804585
YJL092W	0.9492665026631314
YJL093C	1.1550222693575805
YJL094C	1.2455787048526137
YJL095W	1.0421996702740481
YJL098W	1.1064522965260426
YJL099W	1.210321566699074
YJL100W	0.9734954999415267
YJL103C	1.2673610100640358
YJL105W	1.0812611348828451
YJL106W	0.7053973738028226
YJL107C	0.8763742487899098
YJL108C	1.1251525063943901
YJL110C	1.0995454825407174
YJL112W	1.060646973757585
YJL116C	1.0832584309768092
