orf	hap a | growth (colony size) | thiamethoxam [10 mM] | YPD | Mattiazzi Usaj M~Petrovic U, 2014	hap a | growth (colony size) | Actara | YPD | Mattiazzi Usaj M~Petrovic U, 2014	hap a | growth (colony size) | acetamiprid [15 mM] | YPD | Mattiazzi Usaj M~Petrovic U, 2014	hap a | growth (colony size) | Mospilan | YPD | Mattiazzi Usaj M~Petrovic U, 2014	hap a | growth (colony size) | N-methylpyrrolidin-2-one [0.9% v/v], dimethyl sulfoxide [0.8% v/v] | YPD | Mattiazzi Usaj M~Petrovic U, 2014	hap a | growth (colony size) | Confidor | YPD | Mattiazzi Usaj M~Petrovic U, 2014
YER067C-A	-0.6924559924655462	-0.08332475801916986	-0.49008493322732255	-0.028518497929711905	-0.7549643737382467	-1.2856464167415191
YER067W	-1.1031086183592596	0.3086803535710144	0.6341008225833664	0.1459258205754114	0.07210680141010091	-0.05823132647706768
YER069W	0.9530262077938788	0.3291327941757197	1.0217973421887234	0.20592577725870223	0.12860073413881323	0.8775207720413756
YER071C	-1.105980315043831	-0.13559210623119444	-0.597405769104238	0.18259246077075578	-0.8837705403597106	0.08456201323191552
YER072W	-0.9107049404929743	0.867713730099625	-0.9099777035957543	-0.20851836797958437	-0.7052497129369798	0.0967146378879992
YER073W	-1.2868972061718305	-0.0946872250217839	-0.5705755601350091	-0.1474073009873437	-1.1549414174575294	0.1726685419885222
YER074W	-1.8152893961329724	0.1711945028393846	-1.199743960463426	-0.0662962484340061	-0.05895912252051154	-0.09468920044531873
YER075C	-1.464942400615259	-0.17876948084112776	-0.38947164959271435	0.000370370102983683	0.7116181198991239	-0.09772735660933962
YER077C	-2.2747608656644	-0.0037874890008715908	-0.7624115542649955	-0.3274071710372162	0.9262950642682305	0.04962321734567495
YER078C	-1.5453499077832586	0.3234515606744127	-0.5236226944388587	-0.39518489988315575	0.8833596753944092	-0.47597779902994414
YER079W	0.7003168995515936	0.03938988560906176	0.5858064464387545	-0.017407394840213614	0.7432547222272026	0.8122004145149258
YER080W	-0.9422936040232599	0.4529836845042127	0.5737328524026015	0.38925897823542416	0.5104997193849082	0.16355407349645942
YER081W	-1.097365224990117	0.07574978001742666	0.7199574912848987	0.07370365049367246	0.7613327807003908	0.370148692649882
YER083C	-1.3701764100244018	-0.128774626029626	0.3403100343703105	-0.38407379679365744	-0.9854596192713927	-0.020254374426806197
YER084W	-0.9738822675535456	-0.38329388688818045	0.7092254076972073	0.05037033400572603	-0.06573839444795689	0.8592918350572498
YER085C	-0.04919593512154764	0.633646909845776	-0.7731436378526869	-0.2662961040449755	0.8901389473218546	1.0431002829805156
YER087C-B	-0.9595237841306884	0.09392972722160912	-0.7168001990173064	-0.1318517566620461	0.8630218596120727	0.5797814679673253
YER088C	-0.7929653764255461	-0.16740701383851372	0.8299613480587371	-0.09185178553985221	-0.6261582071167827	0.7939714775308002
YER089C	-0.534512674814118	-0.18217822094191197	0.9574048406625741	0.27148128548674216	-0.8543936953407802	0.5053466419488128
YER090W	-2.2661457756106858	0.9711121798234128	0.5911724882326003	-0.7451846472023522	-0.17646650259623303	-1.7170645920324896
YER091C	-1.574066874628973	-0.09355097832152248	0.3926289418603067	0.1392591587217124	-0.9334852011609774	-0.14937601139769527
YER091C-A	-1.031316201244974	-0.14468207983328568	0.4932422254949149	0.14481471026646156	0.41784966970982	0.28811847622131714
YER092W	0.41889062446359426	0.5075235261167601	0.5616592583664485	0.14259248964856192	0.5014606901483143	-0.1752003387918731
YER093C-A	0.6601131459675936	0.08597600031977931	0.8138632226771998	-0.11962954326359795	0.8178267134291028	-0.09924643469135011
YER095W	-0.6292786654049749	1.0290607615367444	0.3926289418603067	-0.315184957638768	-0.5086508270410611	0.7514372912345073
YER096W	-1.1203387984666882	-0.32080031837380324	0.4167761299326127	0.11370362161586633	-0.9538230169433137	-0.10684182510140242
YER097W	-1.2524368459569737	-0.5696383457310508	0.9332576525902683	0.09037030512791991	-0.37306538849215165	0.6420636693297542
YER098W	-1.2237198791112593	0.23255182465350038	-0.2848338346127219	-0.29296275145977146	0.6212278275331843	-0.1676049483818208
YER101C	-0.9681388741844027	-0.04696486361080493	0.04920226705417739	-0.315184957638768	-0.01828349095583867	-0.10532274701939193
YER106W	-0.7757351963181175	0.39617134949114247	-0.6349680616611585	0.04148145153412739	0.5828119532776599	0.22583627485888827
YER111C	0.5107849183698797	0.22573434445193197	-0.4981339959180912	-0.011851843295464458	-1.6588672973976428	-2.383939870035081
YER113C	0.5165283117390226	0.29731788656840047	-0.33849425255117954	-0.6496291606326668	0.5895912252051053	0.572186077557273
YER114C	-0.7556333195261176	0.11892715462736003	0.5495856643302955	-0.2207405813780325	-0.3030129119085485	0.04962321734567495
YER115C	-0.33923730026326127	-0.08105226461864705	0.9332576525902683	-0.23962945663017957	0.4494862720378989	-0.08253657578923504
YER116C	-0.5258975847604037	-0.06287231741446458	0.22896466714801073	0.06592587833102365	0.41784966970982	0.9595509884699402
YER117W	-0.7039427792038319	0.24164179825559162	-0.7704606169557641	-0.6929624626817101	0.6144485556057387	0.6618116843958901
YER118C	-1.8152893961329724	0.19164694344408986	0.7266650435272058	-0.8285179203735894	1.18164764020201	0.48407954880066645
YER119C	-0.3650825704244041	0.1211996480278828	-7.176173008359153	-0.4696292905827944	0.7319559356814601	0.5813005460493358
YER119C-A	-0.8015804664792604	-0.8639262410987542	-0.07555820465273679	-4.507404153306476	7.798217041388791	0.14684421459434438
YER120W	-1.0025992343992598	-0.010604969202440011	0.8474009838887359	-0.5340736885018844	-0.4860532539495762	-0.27697857028657386
YER121W	-2.332194799355828	0.4245775169976776	-1.0052249454365165	-0.9107400832358769	0.44270700011045344	0.3595151460758087
YER123W	0.6141659990144508	-0.12195714582805757	0.22359862535416497	-0.3607404803057111	-0.06799815175710544	0.026837046115518053
YER124C	0.18053979964416614	0.12688088152918983	-0.3908131600411758	-0.13740730820679525	0.7070986052808267	0.7802997747927062
YER128W	-0.8360408266941173	0.00984747140226525	0.36579873289107784	0.4625922586261129	0.05854825755521008	0.2501415241710556
YER129W	-0.9164483338621172	-0.6753092888553612	0.6582480106556725	-0.001851850514915979	0.029171412536279674	0.7286511200043504
YER130C	1.6250032319835916	0.26891171906186534	-0.7288737930534595	0.41814784626811974	0.081145830646695	0.042027826935622646
YER131W	-1.4563273105615442	-0.15263580673511548	0.85142551523412	-0.6118514101283726	0.15797757915774363	0.9792990035360762
YER132C	-1.3787915000781161	0.04961610591141438	1.090214375060257	-0.05962958658030714	-0.8182375783944044	0.18026393239857447
YER134C	-1.1547991586815454	0.14619707543363372	-0.34117727344810245	-1.144073248115341	0.46756433051108687	-0.4106574415034943
YER135C	-1.3156141730175448	0.39276260939035834	0.5321460285002968	-0.8718512224226328	-1.2114353501862418	0.9671463788799926
YER137C	-0.7757351963181175	0.2995903799689232	0.8031311390895082	-0.02296294638496275	-0.526728885514249	0.07848570090387369
YER139C	-0.5287692814449751	0.2348243180540232	0.8245953062648913	-0.025185167002862413	-0.25103849379813314	-0.012658984016753892
YER140W	0.7692376199813078	-0.08446100471943127	0.6314178016864436	0.01703702473723113	-0.07251766637540243	0.0587376858377377
YER142C	0.4677094681013083	0.04620736581063017	-0.14129221662734748	0.3714812132922269	-0.5425471866782885	0.4111638008641643
YER143W	-0.7096861725729747	-0.26626047676125586	0.26116091791108537	-0.3274071710372162	-1.2701890402241023	0.7362465104144027
YER144C	-0.3622108737398327	0.21437187744931793	0.3161628462980045	0.3025923741373374	-1.5978538500506334	0.6663689186419216
YER145C	-1.2294632724804022	-0.37079517318530497	-0.9408324439103672	-0.4751848421275435	-1.5368404027036244	-0.1858338853659463
YER149C	-1.1519274619969737	-1.150260409564628	-1.5351215725787863	-1.642961776833815	-1.778634434782513	0.3807822392239551
YER150W	-1.8899535099318294	-0.8696074746000613	0.12298534171955676	-0.5162959235586873	-1.5820355488865943	0.08760016939593644
YER151C	-1.4477122205078303	-3.1864144964330636	1.3303447453348551	-0.25962944219127654	-3.107371732561825	-1.9175828988578703
YER152C	-0.5258975847604037	-0.19467693464478739	-0.14665825842119326	0.0381481206072779	-0.8928095695963045	0.26837046115518115
YER153C	1.1281997055527355	-1.5354480409532438	3.439199170316243	0.3103701462999862	1.1070756490001097	
YER155C	1.0650223784921642	0.8211276153889076	-1.8141557458587665	0.1048147391442677	-3.1932425103094677	-3.538439212363031
YER156C	0.772109316665879	0.5132047596180671	-0.26471117788580023	-0.04296293194605968	-1.8283490955837796	-0.4942067360140696
YER158C	0.7290338663973078	-0.22308310215132252	0.1377419566526326	0.18592579169760529	-1.1323438443660445	-0.08861288811727688
YER161C	-1.0198294145066884	4.009435856322407	-0.4002037331804059	0.0603703267862745	-1.6814648704891277	1.7722577623455364
YER162C	-0.5574862482906894	5.286577147416224	-2.9557811374994545	-0.21185169890643385	0.7206571491357177	-0.11899444975748608
YER163C	-0.026222361644976242	4.396895981111545	-0.6242359780734668	0.501481119439357	-1.8645052125301553	0.054180451591706334
YER164W	-1.3184858697021165	4.718453797285522	-0.45923019291270945	0.33481457309688245	-1.7063222008897612	-0.2511542428923961
YER166W	-0.8819879736472601	4.8684383617200275	-0.16543940469965343	-0.029629608238661738	-1.4374110811010907	-0.18127665111991492
YER167W	-0.16406380250440453	5.136592582981718	-1.678663190564161	0.4825922441872099	0.5240582632397992	-0.5990231236727914
YER170W	-1.3787915000781161	5.045692846960806	-1.6384178771103177	-0.668518035884814	-0.18324577452367852	-0.021773452508816658
YER173W	-1.3098707796484022	4.844577181014539	0.2222571149057035	0.1392591587217124	-1.1730194759307173	0.06937123241181092
YER174C	0.797954586827022	4.696865109980556	-1.0682759365142045	0.46814781017086204	0.6099290409874418	0.8015668679408525
YER175C	1.240195876251021	4.421893408517296	-0.28080930326733755	0.6859254307250288	0.320680105416435	1.213237028165687
YER176W	-1.3357160498095448	4.960474344441201	-2.299782528201809	0.1014814082174182	-0.895069326905453	-0.02481160867283758
YER177W	-0.40241462732383254	0.5120685129178056	0.5160479031187595	0.09148141543686975	-1.3763976337540815	-0.3909094264373583
YER178W	-2.358040069516971	-0.38215764018791903	0.05322679839956172	-0.589629203949376	1.3759867687887803	-0.5261073757362893
YER179W	-0.4971806179146895	0.704094205261983	-1.0052249454365165	-0.45518485656644664	0.8517230730663302	1.050695673390568
YER180C	-1.5826819646826873	1.1381404447618393	0.3899459209633838	-0.44407375347694833	0.6551241871704117	0.3549579118297774
YER181C	-1.016957717822117	-0.3196640716735418	0.7280065539756674	-0.505184820469189	0.7500339941546483	-0.3073601319267831
YER182W	-1.1203387984666882	0.23027933125297756	1.2471710975302457	0.000370370102983683	-1.4487098676468333	0.02227981186948667
YER183C	-0.5086674046529752	0.5359296936232952	-0.28885836595810616	-0.5885180936404262	-1.0961877274196687	0.7742234624646643
YER184C	-0.04058084506783337	-0.13445585953093303	1.2350975034940928	0.08148142265632126	0.6054095263691448	0.27292769540121253
YER185W	-1.9588742303615434	0.29050040636683194	-0.6752133751150018	-0.33740716381776464	1.01668535663417	-0.06582671688711998
YER186C	0.20064167643616604	0.24845927845716004	0.7669103569810493	-0.056296255653457646	0.937593850813973	0.8046050241048736
YER187W	0.6859584161287364	0.279137939364218	-0.5263057153357815	-0.8051846038856431	0.5308375351672445	0.03443243652557035
YER188W	-0.8705011869089744	-0.10491344532413652	-0.015190234471971854	-1.0385177687651073	-1.0532523385458472	-0.26482594563049017
YFL001W	0.17766810295959481	0.19960067034591966	0.7977650972956625	0.6414810183670355	-0.7707826749022859	-0.0612694826410886
YFL003C	-0.2157543428266901	-3.826121388680234	-0.6510661870426957	-2.217405806560877	-0.9493035023250168	-0.6309237633950109
YFL004W	-0.4914372245455466	-0.22762808895236814	-0.4404490466342492	-0.7562957502918505	-0.908627870760344	-0.030887921000879413
YFL007W	-1.6788838036158298	-0.33159466202628657	0.11829005514994166	-1.3746286372224312	0.3602258583265336	-0.3081196709677883
YFL010C	-1.499402760830116	-0.47987485641039973	-0.17751299873580642	0.6314810255864871	-0.7866009760663254	0.572186077557273
YFL010W-A	-0.006120484852976308	-0.7980239324835927	0.1712797178641687	0.2648146236330432	-0.9018485988328986	0.17722577623455357
YFL011W	-1.3271009597558305	0.8983923910066829	-1.4076780799749493	-0.5062959307781387	0.9127365204133395	-0.5291455319003102
YFL012W	-0.7958370731101175	-0.2503530229575962	0.5522686852272184	-0.6318513956894695	-0.6690935959906039	0.22735535294089873
YFL012W-A	-0.9537803907615455	0.791585201182111	-0.42837545259809623	-0.2807405380613233	0.38621306738174127	-0.2465970086463647
YFL013C	-0.7297880493649748	-0.35147897928086114	0.8541085361310431	0.34925900711323027	-1.8419076394386704	-0.1706431045458417
YFL014W	-1.2868972061718305	0.4961610591141461	-1.4626800083618687	-0.03518515978341088	-0.18550553183282695	0.08760016939593644
YFL015C	-1.0054709310838312	-0.23330932245367517	0.8017896286410467	-0.05407403503555799	0.21447151188645594	-0.15393324564372665
YFL018C	-1.2466934525878308	-0.5889545396354945	-0.5692340496865477	-0.05296292472660816	0.4856423889842748	-0.2192536031701764
YFL019C	-0.6838409024118319	-0.07423478441707862	0.7212990017333603	-0.024074056693912584	-0.08833596753944181	0.46281245565252
YFL020C	-1.7808290359181154	0.4484386977031671	-0.7007020736357691	-0.5074070410870887	-0.1990640756877179	-0.12051352783949652
YFL021W	-0.9221917272312599	-0.11741215902701198	0.23969675073570226	0.03259256906252875	0.24384835690538623	0.5266137350969593
YFL023W	0.9645129945321645	0.4745723718091794	1.5060826140833041	0.5003700091304072	-0.15160917219559955	-1.8477053070853893
YFL025C	-0.589074911820975	1.0665569026453707	-1.372798808314952	-0.4796292833633429	0.7229169064448662	-1.3691957112520945
YFL026W	-0.24159961298783292	-0.10150470522335231	0.8299613480587371	0.20925910818555168	-0.21036286223346035	0.5220565008509279
YFL027C	-1.3902782868164019	0.09620222062213195	-1.4787781337434056	-0.6051847482746736	0.5398765644038385	0.08304293514990507
YFL028C	-1.031316201244974	0.09052098712082493	0.4892176941495306	-0.32185161949246704	0.8087876841925089	0.8349865857450827
YFL030W	-0.4541051676461182	0.2030094104467039	-0.8254625453426833	-0.5862958730225265	0.8155669561199543	0.684597855626047
YFL031W	-1.0284445045604027	-0.1889957011434804	-0.9904683305034407	-0.05851847627135731	-1.1052267566562626	0.9823371597000972
YFL032W	-1.0054709310838312	0.31663408047284425	-0.1359261748335017	-0.45407374625749675	0.4042911258549291	-0.6020612798368122
YFL033C	-1.553964997836973	0.05870607951350561	-0.19092810322042086	-0.6540736018684661	-1.6046331219780792	0.5463617501630953
YFL034C-A	-0.7814785896872604	-0.1651345204379909	-0.29221214207925983	0.06648143348549856	0.18057515224922854	-0.018735296344795746
YFL034W	-1.255308542641545	0.16892200943886176	0.29738170001954434	-0.700740234844359	0.6189680702240358	-0.217734525088166
YFL036W	0.48206795152416543	-2.878491640662223	1.3075390677110106	-0.05296292472660816	1.4234416722808985	1.3469158993826076
YFL040W	0.7922111934578792	0.08370350691925652	0.5804404046449088	-0.0662962484340061	-1.2159548648045384	0.9625891446339612
YFL041W	-0.5287692814449751	0.19051069674382842	0.6341008225833664	-0.00296296082386581	-0.5809630609338128	0.25317968033507654
YFL042C	-0.5732805800558323	-0.26796484681164795	-1.3278582082914936	-0.9540733852849201	0.32632949868930605	-0.4835731894399964
YFL044C	-0.9738822675535456	0.307544106870753	-0.6416756139034656	-0.5674069977703794	1.048321958962249	0.6587735282318693
YFL046W	0.3298680272418801	0.12006340132762143	0.12566836261647965	0.0492592236967762	0.5895912252051053	0.46281245565252
YFL047W	-1.2581802393261163	0.231415577953239	0.09481362230186645	-0.2940738617687213	-0.12675184179496626	0.8835970843694172
YFL048C	-1.2926405995409735	-0.10491344532413652	-0.5585019660988562	0.3281479112431835	0.07210680141010091	-0.08557473195325598
YFL049W	-1.131825585204974	0.3700376753851302	-3.496409848229416	-0.688518021445911	0.09470437450158584	-0.9423347702071553
YFL050C	0.8726187006258789	-0.050373603711589145	0.7561782733933576	0.10370362883531786	0.20543248264986197	0.10582910638006196
YFL051C	0.37007178082588005	0.2995903799689232	0.5039743090826065	-0.32629606072826634	0.3342386492713258	0.5539571405731476
YFL052W	-0.9882407509764026	-0.03446614990792949	-1.639759387558779	-1.1374065862616423	0.2483678715236832	0.7711853063006433
YFL053W	-0.6579956322506891	0.18710195664304421	0.09213060140494356	-0.03296293916551121	0.4630448158927899	0.1969737913006895
YFL054C	1.4124976773253064	0.07688602671768807	0.11359476858032665	-1.5307396356298821	0.4336679708738596	-0.6977631990034713
YFL055W	-1.3414594431786875	0.2291430845527162	-0.7919247841311472	0.3648145514385279	-1.0758499116373321	0.5645906871472207
YFL063W	0.19202658638245193	0.18482946324252142	1.1532653661379448	0.7225920709203731	-0.8747315111231166	0.17722577623455357
YFR006W	-1.4132518602929731	0.5302484601219881	-0.13860919573042457	-0.9718511502281176	-0.4860532539495762	-0.5261073757362893
YFR007W	-1.3787915000781161	0.12688088152918983	0.01968903718802566	-0.7018513451533089	0.06984704410095255	0.2850803200572962
YFR008W	-0.9221917272312599	0.23027933125297756	-1.0347381753026683	-0.06962957936085562	0.5941107398234023	0.7377655884964132
YFR009W	-1.7607271591261153	1.1563203919660217	-2.423201489460262	-1.1896287707822841	-0.06799815175710544	-1.113990593474337
YFR010W	0.9386677243710216	-0.20376690824687863	-1.905378456354145	0.3825923163817252	-0.12223232717666921	0.47344600222659317
YFR011C	-1.9272855668312578	0.48252609871100915	-0.14665825842119326	-0.4940737173796907	0.18509466686752554	-0.3772377236992643
YFR012W	-0.12673174560497602	0.22232560435114776	-0.2687357092311845	-3.3162939021122586	-0.513170341659358	0.25621783649909746
YFR013W	0.7893394967733076	0.3893538692895741	-0.08494877779196687	0.07037031956682296	0.18735442417667392	-0.1706431045458417
YFR014C	0.6945735061824507	-0.023103682905315455	-0.6282605094188513	0.09037030512791991	-0.7301070433376132	0.019241655705465755
YFR015C	-0.5115391013375467	0.1746032429401688	1.029846404879492	-0.5785181008598776	0.5398765644038385	0.18330208856259542
YFR016C	0.7491357431893078	0.7699965138771444	-0.7168001990173064	-0.4696292905827944	0.6393058860063722	0.5448426720810848
YFR017C	-1.7635988558106868	0.4938885657136232	-0.3908131600411758	-0.5085181513960385	-0.056699365211362984	-0.35900878671513864
YFR018C	1.234452482881878	0.45184743780395137	-1.418410163562641	-0.2807405380613233	0.689020546807639	0.1346915899382607
YFR019W	-1.4620707039306875	-0.027648669706361068	-1.158157136561121	-0.5196292544855368	1.1296732220915946	0.28811847622131714
YFR020W	0.2666907001813088	-0.15149956003485407	-0.8724154110388338	-0.5474070122092825	-1.4170732653187543	-0.07494118537918273
YFR021W	0.20638506980530896	0.0018937445004354328	-0.8308285871365291	-0.15962951438579184	-0.6690935959906039	-0.08557473195325598
YFR022W	-0.06355441854440476	-0.6355406543462121	-0.455205661567325	0.07814809172947178	-0.9741608327256503	0.22279811869486735
YFR023W	0.4131472310944514	0.31549783377258284	-1.1957194291180415	-0.10740732986514981	-0.5900020901704068	0.6056057953615032
YFR024C-A	-0.6881484474386892	-0.2929622742173988	-0.2365394584681099	-0.2907405308418718	-0.08833596753944188	0.017722577623455298
YFR025C	-1.4821725807226873	0.8847574306035461	-1.2869421396134195	-1.0829621811231005	0.8991779765584486	-0.04000238949294218
YFR026C	-1.0944935283055455	-0.4628311559064787	-0.3116640435819507	-0.16851839685739045	0.22577029843219829	-0.4258482223235989
YFR030W	0.10013229247616633	0.3950351027908811	-1.1769382828395814	-6.0640696961451885	0.1398995206845557	-0.8116940551542557
YFR031C-A	-1.786572429287258	0.45752867130525837	-1.076324999204973	-0.4229626576069015	-0.9606022888707593	-0.2253299154982183
YFR032C	-1.2581802393261163	-0.23785430925472076	-0.7436304079865351	-0.6062958585836234	-0.5651447597697734	0.44458351866839446
YFR032C-A	0.5366301885310225	0.9733846732239355	-0.6255774885219283	-0.8562956780973352	0.5669936521136204	-0.7357401510537327
YFR033C	0.03408326873102364	-0.4401062219012506	0.750812231599512	-0.4451848637858981	-0.7933802479937709	0.13165343377423977
YFR034C	-0.18990907266554735	-0.14354583313302424	0.6662970733464411	-0.28629608960607245	-0.7549643737382467	-0.2071009785140927
YFR035C	-1.6343725050049727	0.028027418606447717	-0.5772831123773163	-0.06740735874295596	-0.5854825755521098	0.403568410454112
YFR038W	-1.4821725807226873	-0.2867129173659611	1.1425332825502532	-0.008518512368614964	-0.8837705403597106	0.5691479213932522
YFR039C	0.37581517419502286	0.7665877737763602	-0.5303302466811659	-0.7707401843081982	-0.013763976337541686	0.575224233721294
YFR040W	-0.18129398261183308	1.104053043753997	-0.21239227039580394	-0.09851844739355119	0.6054095263691448	-0.5899086551807287
YFR041C	-1.4678140972998304	0.48138985201074774	-0.28080930326733755	0.27259239579569206	-1.1097462712745596	-0.13114707441356976
YFR043C	-0.976753964238117	-0.5628208655294823	-0.38142258690194575	-0.015185174222313934	-1.2656695256058053	0.15140144884037576
YFR044C	1.4325995541173062	0.5211584865198969	0.5710498315056787	0.2814812782672907	-0.23070067801579672	0.8805589282053965
YFR045W	-1.9157987800929719	-0.13672835293145583	0.4959252463918378	-0.8985178698374287	-1.2136951074953903	0.2865993981393067
YFR046C	-1.8813384198781151	-0.7684815182767963	0.8299613480587371	-0.16407395562159116	-0.04540057866562052	1.0719627665387141
YFR047C	0.7118036862898794	-0.28444042396543834	0.8621575988218118	0.1603702545917592	0.047249471009467615	0.5706669994752626
YFR048W	0.13746434937559476	0.7597702935747916	-0.4069112854227131	-0.056296255653457646	-1.0306547654543625	0.060256763919748164
YFR049W	-2.2230703253421145	-0.3571602127821682	-0.7798511900949942	-0.03629627009236071	-0.6487557802082675	0.21064549403878366
YFR053C	-0.663739025619832	-0.04469237021028212	0.33628550302492616	-0.18407394118268808	-0.54028742936914	
YFR054C	-2.205840145234686	-0.035602396608190895	-0.5410623302688574	-0.005185181441765456	-0.66005456675401	-0.4638251743738604
YFR055W	-1.574066874628973	-0.19581318134504883	-0.6497246765942343	-0.32851828134616595	0.06080801486435857	0.2577369145811079
YFR056C	-1.6688328652198297	-0.32534530517484883	-0.8026568677188388	-0.2407405669391294	-1.193357291713054	-0.37419956753524325
YFR057W	-1.6803196519581154	-0.22762808895236814	-0.7530209811257654	-0.2740738762076243	-0.4431178650757549	-0.04152146757495263
YGL002W	-0.9623954808152599	0.6393281433470829	-2.2689277878871956	-0.7796290667797969	0.6957998187350842	0.47648415839061414
YGL004C	-1.5367348177295446	-0.26398798336073304	-0.47532831829424665	-0.2896294205329219	-0.1335311137224116	0.1969737913006895
YGL005C	-2.1972250551809713	0.20414565714696528	-0.38678862869579145	-0.6696291461937638	-3.2700742588205167	-1.1109524373103163
YGL006W	-2.7629493020415414	0.34617649467964073	-0.4981339959180912	0.27259239579569206	-0.14482990026815407	0.08152385706789461
YGL007W	-0.5230258880758323	-3.0568823726032637	-3.422626773564036	-2.0074059581693593	-0.48831301125872467	-2.459893774135604
YGL009C	-0.3220071201558327	0.06893229981585824	-0.421667900355789	0.05259255462362569	-0.25555800841643017	0.46888876798056184
YGL010W	0.9214375442635931	-0.08559725141969265	0.5187309240156823	-0.38407379679365744	-1.0283950081452138	0.5919340926234091
YGL013C	-1.220848182426688	-0.47646611630961555	-1.4438988620834086	-0.4162959957532026	-0.40922150543852753	-0.3347035374029714
YGL014W	-1.8468780596632581	-0.187859454443219	-0.6832624378057703	-0.4751848421275435	-0.4702349527855368	0.3230572721075577
YGL015C	0.3384831172955944	-0.20831189504792424	-0.7905832736826857	-0.6385180575431686	0.12182146221136775	-0.4942067360140696
YGL016W	-1.930157263515829	0.5813795616337514	-2.54259591937333	-0.7229624410233556	-0.2691165522713211	0.28052308581126484
YGL017W	-1.5568366945215444	-0.20944814174818566	-0.5061830586088599	-0.1618517350036915	-0.651015537517416	-0.3453370839770446
YGL019W	-0.9623954808152599	0.3711739220853916	-0.050069506131969366	-0.596295865803075	-1.6068928792872275	-1.5484469249293287
YGL020C	-0.06642611522897615	0.05075235261167579	0.45836295383491743	-0.3118516267119185	-2.546951919893	-0.1296279963315593
YGL021W	0.2666907001813088	0.6540993504504812	0.5093403508764522	-0.21962947106908268	-0.9764205900347986	0.11038634062609334
YGL023C	-0.017607271591261967	0.022346185105140703	-0.5115491004027056	0.22592576281979918	0.0517689856277646	-0.2800167264505948
YGL024W	0.7175470796590221	-2.5058027229764823	0.21554956266339628	0.025925907208829764	0.38395331007259265	1.0157568775043273
YGL026C	-0.057811025175261876	1.202906506676739	-0.16946393604503776	-0.2896294205329219	-0.7594838883565435	0.22279811869486735
YGL027C	0.3672000841413086	-0.47646611630961555	-1.8195217876526124	-0.740740205966553	-0.31431169845429097	0.6207965761816078
YGL028C	2.150523725260162	-0.23444556915393652	0.1498155506887856	0.09481474636371924	-0.54028742936914	-0.1752003387918731
YGL029W	-1.3012556895946876	-0.36284144628347514	-0.08360726734350543	0.25259241023459506	-0.11319329794007524	0.6557353720678483
YGL031C	-0.22149773619583293	-0.3048928645701436	-0.5826491541711621	-0.15629618345894233	-1.193357291713054	0.2972329447133799
YGL032C	-1.5022744575146871	-2.955756416279998	-1.0172985394726697	0.11703695254271582	-0.7527046164290981	-0.36660417712519094
YGL034C	-1.0858784382518312	0.07802227341794948	-0.9435154648072903	-0.12629620511729694	-0.0815566956119964	0.5524380624911371
YGL035C	-2.013436467368401	0.946114752417662	-1.6665895965280078	-0.851851236861536	0.013353111372240226	0.06785215432980046
YGL036W	-1.1863878222118307	0.6381918966468215	0.2718930014987769	-0.3251849504193165	-1.1278243297477475	0.3169809597795159
YGL037C	0.8094413735653078	-0.029921163106883877	0.43689878665953435	0.11703695254271582	-0.7142887421735737	-0.8739762565166845
YGL039W	-0.8015804664792604	0.8608962498980567	-0.6363095721096198	-0.9307400687969738	-0.07251766637540243	0.3154618816975054
YGL041C	0.14895113611388056	-0.49578231021405944	-0.4431320675311721	0.28814794012098965	-0.49735204049531867	0.15292052692238622
YGL042C	-0.15832040913526166	-0.6537206015503946	-0.3948376913865602	-2.2574057776830707	-0.917666899996938	
YGL043W	0.2437171267047374	-0.25830674985942603	0.3282364403341575	-0.07518513090560475	-0.9108876280694925	0.5418045159170639
YGL045W	0.17910395130188045	0.25811737540938196	-1.3164553694795715	-0.6118514101283726	-0.14821953623187686	0.14684421459434438
YGL049C	-0.0032487881684048433	0.7131841788640743	0.760202804738742	0.16925913706335785	-0.5719240316972188	0.3807822392239551
YGL050W	1.0650223784921642	0.6063769890395022	-1.5284140203364793	-0.2662961040449755	-0.9809401046530956	0.3458434433377146
YGL051W	-1.269667026064402	0.3632201951835618	0.07066643422956048	-0.6174069616731218	-0.6171191778801887	0.3853394734699865
YGL053W	-1.7492403723878296	0.48138985201074774	0.5334875389487582	0.15148137212016055	-0.7956400053029193	0.47952231455463507
YGL054C	-2.1082024579592575	-0.5628208655294823	-0.445815088428095	-0.36740714215941	-10.401868326493155	-3.587049710987366
YGL056C	1.234452482881878	-0.27080546356230145	0.0773739864718677	-0.30185163393137004	-1.0396937946909564	0.5964913268694404
YGL057C	-1.0284445045604027	0.11097342772553019	1.1733880228648663	-0.23074057415858093	-0.1696872306687875	0.5615525309831999
YGL058W	-0.060682721859833304	-0.10377719862387512	-0.8013153572703773	-0.30185163393137004	-0.056699365211362984	0.5418045159170639
YGL059W	1.2689128430967354	0.1746032429401688	-0.3854471182473301	-0.5251848060302859	-0.05895912252051154	0.1195008091181561
YGL060W	0.6773433260750221	0.2598217454597741	-0.9287588498742143	-2.7496276445478456	-0.24651897917983617	-0.36356602096117013
YGL062W	0.6744716293904508	-0.02196743620505405	-0.0447034643381236	0.04370367215202705	-0.673613110608901	-0.8435946948764753
YGL063W	-1.3759198033935447	0.2916366530670934	-0.7543624915742269	-5.98962530544555	-0.6713533532997524	-0.37875680178127463
