orf	hom | growth (pooled culture) | Sodium pyrithione [8.35 uM] | YPD | Aiyar RS~Steinmetz LM, 2014	het | growth (pooled culture) | Sodium pyrithione [8.35 uM] | YPD | Aiyar RS~Steinmetz LM, 2014
YDR110W	-0.558377	
YDR111C	0.11151199999999999	
YDR112W	-0.8468549999999999	
YDR113C		-0.5284810000000001
YDR114C	-0.296583	
YDR115W	0.0835712	
YDR116C	0.0783538	
YDR117C	0.857713	
YDR118W		-0.140321
YDR119W	0.478393	
YDR120C	0.506438	
YDR121W	1.05874	
YDR122W	-0.121348	
YDR123C	0.7523989999999999	
YDR124W	-0.45235	
YDR125C	0.41484	
YDR126W	1.4157799999999998	
YDR127W	-0.164707	
YDR128W	0.938116	
YDR129C	-1.1312799999999998	
YDR130C	0.9701559999999999	
YDR131C	-0.787791	
YDR132C	-0.93589	
YDR133C	0.529539	
YDR135C	0.725558	
YDR136C	0.9640700000000001	
YDR137W	2.5221400000000003	
YDR138W	0.35635500000000003	
YDR139C	-0.882659	
YDR140W	0.9321860000000001	
YDR141C		0.573078
YDR142C	0.9070969999999999	
YDR143C	0.484455	
YDR144C	0.457477	
YDR145W		4.23838
YDR146C	0.9713209999999999	
YDR147W	-0.37700049999999996	
YDR148C	-0.209375	
YDR149C	-0.219025	
YDR150W	-0.283516	
YDR151C	-0.15482100000000001	
YDR152W	-0.42134399999999994	
YDR153C	-1.08491	
YDR154C	-0.315931	
YDR155C	0.08289769999999999	
YDR156W	1.46004	
YDR157W	1.54646	
YDR158W	0.326592	
YDR159W	1.51991	
YDR160W		0.905825
YDR161W	-0.400939	
YDR162C	0.84705	
YDR163W	1.81171	
YDR164C		0.388403
YDR165W	-0.8199040000000001	
YDR166C		-2.99443
YDR167W		2.37722
YDR168W		-0.781407
YDR169C	-0.630516	
YDR169C-A	0.24074099999999998	
YDR170C		-0.875283
YDR171W	0.73738	
YDR172W		1.39895
YDR173C	0.44430200000000003	
YDR174W	0.364113	
YDR175C	-1.16245	
YDR176W	1.08965	
YDR177W		-0.423493
YDR178W	0.118843	
YDR179C	0.6337649999999999	
YDR179W-A	0.78058235	
YDR180W		-4.83345
YDR181C	0.181004	
YDR182W		-1.20116
YDR182W-A	0.908625	
YDR183W	-0.809531	
YDR184C	0.247379	
YDR185C	-1.21052	
YDR186C	0.632672	
YDR187C		5.56865
YDR188W		
YDR189W		1.87317
YDR190C		-4.011019999999999
YDR191W	-0.10858	
YDR192C	0.814294	
YDR193W	0.464738	
YDR194C	-0.7083510000000001	
YDR194W-A	0.34886100000000003	
YDR195W	0.523774	
YDR196C		0.9442159999999999
YDR197W	-0.779513	
YDR198C	0.0556663	
YDR199W	0.34917	
YDR200C	0.284841	
YDR201W		-0.626204
YDR202C	0.556808	
YDR203W	0.08591649999999999	
YDR204W	-0.165047	
YDR205W	-0.411492	
YDR206W	0.109161	
YDR207C	0.389453	
YDR208W		-0.8511129999999999
YDR209C	1.18616	
YDR210W	1.1138	
YDR211W		-0.292261
YDR212W		4.05437
YDR213W	-0.8163819999999999	
YDR214W	-0.41551899999999997	
YDR215C	0.8528959999999999	
YDR216W	-1.14983	
YDR217C	0.00200784	
YDR218C	-0.21143499999999998	
YDR219C	0.425084	
YDR220C	0.486626	
YDR221W	0.00439078	
YDR222W	0.176472	
YDR223W	-0.280362	
YDR224C		-6.534050000000001
YDR225W	0.9941959999999999	
YDR226W	0.48981199999999997	
YDR227W		-1.21286
YDR228C		0.08050310000000001
YDR229W	-0.296333	
YDR230W	0.612788	
YDR231C	-0.132461	
YDR232W		1.09321
YDR233C	0.090696	
YDR234W	-0.870131	
YDR235W		1.74575
YDR236C		-0.026282099999999996
YDR237W	0.08941489999999999	
YDR238C		4.11974
YDR239C	-0.115684	
YDR240C		1.8297599999999998
YDR241W	0.305307	
YDR242W	-0.201876	
YDR243C		-3.17977
YDR244W	-0.7900550000000001	
YDR245W	1.90195	
YDR246W		2.88598
YDR246W-A	-1.5623	
YDR247W	0.820649	
YDR248C	-0.11066500000000001	
YDR249C	0.8019310000000001	
YDR250C	0.49323100000000003	
YDR251W	-0.675659	
YDR252W	0.0280272	
YDR253C	0.159125	
YDR254W	1.71327	
YDR255C	0.111131	
YDR256C	-0.105656	
YDR257C	0.0720728	
YDR258C	0.15929200000000002	
YDR259C	0.342044	
YDR260C	0.602685	
YDR261C	0.361978	
YDR262W	0.485368	
YDR263C	-0.463975	
YDR264C	0.8569899999999999	
YDR265W	-1.86539	
YDR266C	0.515618	
YDR267C		-0.300052
YDR268W	0.9783780000000001	
YDR269C	0.980973	
YDR270W	1.01546	
YDR271C	0.9018940000000001	
YDR272W	0.7614850000000001	
YDR273W	0.463962	
YDR274C	2.19003	
YDR275W	-0.08556269999999999	
YDR276C	0.590651	
YDR277C	-0.421023	
YDR278C	-0.7935810000000001	
YDR279W	0.9779459999999999	
YDR280W		5.03051
YDR281C	0.508333	
YDR282C	-0.8466940000000001	
YDR283C	-0.211207	
YDR284C	0.804203	
YDR285W	-1.22139	
YDR286C	-0.186619	
YDR287W	0.101656	
YDR288W		0.9285709999999999
YDR289C	-1.96249	
YDR290W	-0.416562	
YDR291W	0.266681	
YDR292C		-1.50937
YDR293C	-1.67544	
YDR294C	0.7340840000000001	
YDR295C	1.01086	
YDR296W	0.565292	
YDR297W	0.59838	
YDR298C	-1.35385	
YDR299W		0.9714229999999999
YDR300C		
YDR301W		1.20133
YDR302W		2.34291
YDR303C		-2.1616
YDR304C	-0.0786347	
YDR305C	-0.581591	
YDR306C	-1.3063200000000001	
YDR307W	-0.401102	
YDR308C		3.0457400000000003
YDR309C	0.703833	
YDR310C	1.06002	
YDR311W		3.84586
YDR312W	0.27652600000000005	
YDR313C	0.05489730000000001	
YDR314C	-0.8696139999999999	
YDR315C	-0.322866	
YDR316W	0.520776	
YDR317W	1.01693	
YDR318W	0.8213239999999999	
YDR319C	-0.9910620000000001	
YDR320C	1.05003	
YDR320C-A		0.787022
YDR321W	-0.862713	
YDR322C-A	-0.227744	
YDR322W	-2.81291	
YDR323C	-0.576885	
YDR324C		3.93528
YDR325W		-1.62535
YDR326C	0.5912729999999999	
YDR327W		-0.885287
YDR328C		-1.72468
YDR329C	0.646695	
YDR330W	0.011705	
YDR331W		1.68061
YDR332W	-0.22538899999999998	
YDR333C	0.0149466	
YDR334W	-1.36992	
YDR335W	0.819725	
YDR336W	0.38771100000000003	
YDR337W	-2.1939	
YDR338C	1.02508	
YDR339C		1.27199
YDR340W	-0.322827	
YDR341C		1.68609
YDR344C	-0.319137	
YDR345C	0.353448	
YDR346C	0.994152	
YDR347W	0.13724	
YDR348C	-1.6581400000000002	
YDR349C	0.683942	
YDR350C		
YDR351W	-0.604633	
YDR352W	0.05409169999999999	
YDR353W		0.117164
YDR354W	0.0372108	
YDR355C		1.3805
YDR356W		-0.558982
YDR357C	1.06674	
YDR358W	0.878434	
YDR359C	-1.4244700000000001	
YDR360W	0.0336927	
YDR361C		-1.15134
YDR362C		-0.41007200000000005
YDR363W	-0.9422780000000001	
YDR363W-A	0.6812739999999999	
YDR364C		0.629147
YDR365C		0.20608800000000002
YDR367W		-5.8253699999999995
YDR368W	1.0409700000000002	
YDR369C	-0.37785	
YDR370C	-0.619788	
YDR371W	0.362686	
YDR372C	-0.314444	
YDR373W		-0.024167400000000002
YDR374C	0.00448069	
YDR375C	-0.230437	
YDR376W		0.217822
YDR377W	-1.22506	
YDR378C	0.599166	
YDR379C-A	-0.395571	
YDR379W	1.3725	
YDR380W	-0.164382	
YDR381W		1.0898700000000001
YDR382W		
YDR383C	-0.5710390000000001	
YDR384C	0.0984151	
YDR385W	1.08246	
YDR386W	-0.5745319999999999	
YDR387C	-0.170595	
YDR388W		
YDR389W	-0.725459	
YDR390C		-0.18323399999999998
YDR391C	0.18160199999999999	
YDR392W	3.17045	
YDR393W	0.012425	
YDR394W		-1.0417
YDR395W	1.11405	
YDR396W		-1.90925
YDR397C		-0.0165165
YDR398W		1.9273799999999999
YDR399W	-0.922386	
YDR400W	2.30152	
YDR401W	0.551996	
YDR402C	0.5343479999999999	
YDR403W	-1.00747	
YDR404C		-8.18624
YDR405W	1.16059	
YDR406W	0.00054538	
YDR407C		0.533066
YDR408C	0.706387	
YDR409W	0.83055	
YDR410C		1.0700100000000001
YDR411C	0.34991700000000003	
YDR412W		-0.22405100000000003
YDR413C		3.1890400000000003
YDR414C	1.57631	
YDR415C	-0.0547571	
YDR416W		-1.1357899999999999
YDR417C	-0.23324499999999998	
YDR418W	0.41818599999999995	
YDR419W	0.271829	
YDR420W	0.32410300000000003	
YDR421W	0.615772	
YDR422C	0.177231	
YDR423C	0.42022	
YDR424C	-0.132698	
YDR425W	0.467311	
YDR426C	-0.192991	
YDR427W		-0.2469605
YDR428C	-0.5544899999999999	
YDR429C		5.31553
YDR430C	-1.57905	
YDR431W	-1.9497799999999998	
YDR432W	1.31951	
YDR433W	1.300845	
YDR434W		0.272401
YDR435C	1.47246	
YDR436W	1.10809	
YDR437W		0.45393599999999995
YDR438W	0.871552	
YDR439W	0.05177999999999999	
YDR440W	-1.19155	
YDR441C	0.865907	
YDR442W	1.04712	
YDR443C	-0.270932	
YDR444W	-0.451904	
YDR445C	-0.580673	
YDR446W	-0.46722299999999994	
YDR447C	0.323889	
YDR448W	1.025299	
YDR449C		1.51169
YDR450W	0.786948	
YDR451C	0.380325	
YDR452W	0.745883	
YDR453C	-0.390152	
YDR454C		0.454823
YDR455C	-1.1107799999999999	
YDR456W	1.39662	
YDR457W	-1.09887	
YDR458C	-0.278306	
YDR459C	-0.15961	
YDR460W		0.0658584
YDR461W	0.868625	
YDR462W	-1.31965	
YDR463W	2.95614	
YDR464W		-2.35426
YDR465C	-2.85	
YDR466W	-0.048106800000000005	
YDR467C	-0.703645	
YDR468C		-0.9097799999999999
YDR469W	1.3486200000000002	
YDR470C		
YDR471W	-0.42902700000000005	
YDR472W		-0.514421
YDR473C		-0.315436
YDR475C	-1.483775	
YDR476C	1.4306	
YDR477W		
YDR478W		-0.5502100000000001
YDR479C	0.47261099999999995	
YDR480W	-0.169979	
YDR481C	-0.0723029	
YDR482C	0.477976	
YDR483W	-0.00538843	
YDR484W	1.02475	
YDR485C	-0.4174725	
YDR486C	-0.39213200000000004	
YDR487C		-0.735537
YDR488C	-1.3565	
YDR489W		-0.43867799999999996
YDR490C	1.32809	
YDR491C	0.0633961	
YDR492W	0.28296	
YDR493W	-0.48591899999999993	
YDR494W	-0.515789	
YDR495C	-0.281062	
YDR496C	1.38679	
YDR497C	0.36935	
YDR498C		0.844793
YDR499W		-1.3486
YDR500C	0.899015	
YDR501W	0.12583609999999998	
YDR502C	0.0819015	
YDR503C	-0.35332399999999997	
YDR504C	-0.154177	
YDR505C	0.426583	
YDR506C	-0.4453300000000001	
YDR507C	-1.0017200000000002	
YDR508C	1.0639100000000001	
YDR509W	-0.132183	
YDR510W		-2.6781
YDR511W	-0.24334	
YDR512C	-0.5005705	
YDR513W	-0.313477	
YDR514C	-0.8997850000000001	
YDR515W	0.0659866	
YDR516C	0.9279860000000001	
YDR517W	-0.11478499999999998	
YDR518W	-3.042271	
YDR519W	-1.57056	
YDR520C	1.07365	
YDR521W	0.359956	
YDR522C	0.10520999999999998	
YDR523C	-0.140981	
YDR524C	0.29945700000000003	
YDR524C-B	2.11817	
YDR524W-C	1.23812	
YDR525W	0.537505	
YDR525W-A	1.20689	
YDR526C		4.90465
YDR527W		0.26855500000000004
YDR528W	-1.18446	
YDR529C	-0.20961999999999997	
YDR530C	-0.7799510000000001	
YDR531W		0.11043900000000001
YDR532C	1.04059	
YDR533C	-1.60178	
YDR534C	0.601434	
YDR535C	0.299713	
YDR536W	-1.71335	
YDR537C	0.482516	
YDR538W	0.46348	
YDR539W	-0.712471	
YDR540C	-0.312015	
YDR541C	-5.20392	
YEL001C	-0.7441220000000001	
YEL002C		0.0951619
YEL003W	1.9184400000000001	
YEL004W	-0.463346	
YEL005C	0.8599899999999999	
YEL006W	0.461207	
YEL007W	0.309702	
YEL008W	0.390687	
YEL009C	-1.11897	
YEL010W	0.9836860000000001	
YEL011W	0.332364	
YEL012W	-1.65113	
YEL013W	-1.03928	
YEL014C	-0.9810209999999999	
YEL015W	-0.33974099999999996	
YEL016C	-0.246114	
YEL017C-A	1.6583599999999998	
YEL017W	-1.4484	
YEL018W	-0.355263	
YEL019C		-1.98912
YEL020C	0.730632	
YEL022W	0.445995	
YEL023C	1.0345799999999998	
YEL024W	-1.12457	
YEL025C	0.592232	
YEL026W		0.87359
YEL027W	-1.5609	
YEL028W	1.2312299999999998	
YEL029C	-0.147856	
YEL030W	-0.549555	
YEL031W	-0.6856800000000001	
YEL032W		1.01178
YEL033W	-0.580986	
YEL034W		-3.77051
YEL035C		-1.47199
YEL036C	1.48834	
YEL037C	-0.634328	
YEL038W	-0.401215	
YEL039C	-0.938959	
YEL040W	0.307296	
YEL041W	0.353513785	
YEL042W	-0.0152297	
YEL043W	1.15903	
YEL044W	-0.025280900000000002	
YEL045C	2.94524	
YEL046C	2.08358	
YEL047C	0.201701	
YEL048C	1.20687	
YEL049W	0.38792600000000005	
YEL050C	0.28876799999999997	
YEL051W	-0.630216	
YEL052W	-0.8647440000000001	
YEL053C	2.0842400000000003	
YEL054C	1.48879	
YEL055C		-1.8268900000000001
YEL056W	-0.7891699999999999	
YEL057C	1.43594	
YEL058W		0.101539
YEL059C-A	0.561479	
YEL059W	-0.761584	
YEL060C	0.380278	
YEL061C	0.30322	
YEL062W	-0.318882	
YEL063C	1.02627	
YEL064C	0.28889699999999996	
YEL065W	0.629942	
YEL066W	1.14042	
YEL067C	-0.831105	
YEL068C	0.059182900000000004	
YEL071W	-0.48689399999999994	
YEL072W	-0.48544899999999996	
YER001W	1.18395	
YER002W	-0.107426	
YER003C		-0.689189
YER004W	0.895374	
YER005W	0.9056860000000001	
YER006W		0.233435
YER007C-A	0.748119	
YER007W	0.388482	
YER008C		0.491461
YER009W		2.7666
YER010C	-0.557649	
YER011W	-0.647196	
YER012W		1.61788
YER013W		-0.327227
YER014C-A	-0.41527600000000003	
YER014W	-0.735684	
YER015W	1.79055	
YER016W	1.5135299999999998	
YER017C	1.30988	
YER018C		-2.019
YER019C-A	0.5091439999999999	
YER019W	0.43250900000000003	
YER020W	1.4704	
YER021W		1.7458099999999999
YER022W		0.821362
YER023W		-0.465351
YER024W	-0.303521	
YER025W		1.7291900000000002
YER026C		
YER027C	0.0276517	
YER028C	-0.64984	
YER030W	-0.822369	
YER031C	-0.37218	
YER032W	-0.321806	
YER033C	-0.868467	
YER034W	0.08945399999999999	
YER035W		-2.56829
YER036C		-0.290479
YER037W	-0.44905	
YER038C		0.197452
YER038W-A	0.509126	
YER039C	0.48277700000000007	
YER039C-A	0.691758	
YER040W	1.4943	
YER041W	1.47123	
YER042W	0.188078	
YER043C		2.70336
YER044C	0.257486	
YER044C-A	1.6050799999999998	
YER045C	1.09008	
YER046W	1.37775	
YER046W-A	-0.672642	
YER047C	-0.28334299999999996	
YER048C	0.22304000000000002	
YER048W-A		-8.747760000000001
YER049W	1.0673	
YER050C	0.00169923	
YER051W	0.353733	
YER052C	-0.328841	
YER053C	1.2204700000000002	
YER053C-A	-0.55366	
YER054C		
YER055C	1.08565	
YER056C	0.316616	
YER056C-A	2.6987400000000004	
YER057C	-0.6837810000000001	
YER058W	-0.639105	
YER059W	-0.751393	
YER060W	-1.5854	
YER060W-A	-0.6048359999999999	
YER061C	-0.242182	
YER062C	0.92766	
YER063W	1.37792	
YER064C	-0.33826799999999996	
YER065C	-0.9902120000000001	
YER066C-A	-0.304584	
YER066W	-0.326797	
YER067C-A	-0.24470799999999998	
YER067W	0.542333	
YER068C-A	0.30822	
YER068W		
YER069W	-0.8818600000000001	
YER070W		
YER071C	-0.0948474	
YER072W	1.13462	
YER073W	-1.21868	
YER074W	0.168918	
YER074W-A		0.492411
YER075C	-0.423025	
YER076C	1.0258200000000002	
YER077C	-1.53262	
YER078C	0.151136	
YER079W	0.7804439999999999	
YER080W	-2.3961200000000002	
YER081W	0.5013479999999999	
YER082C		1.7297200000000001
YER083C	0.375619	
YER084W	1.05017	
YER085C	0.17009200000000002	
YER086W	-0.928213	
YER087C-B	-1.571951	
YER087W	-1.6877	
YER088C	0.269507	
YER089C	-1.06653	
YER090W	-0.047838900000000004	
YER091C	-0.029978700000000004	
YER091C-A	0.05930169999999999	
YER092W	-0.440446	
YER093C		-0.165701
YER093C-A	-0.347035	
YER094C		2.63584
YER095W	-0.647316	
YER096W	-0.349566	
YER097W	0.0498491	
YER098W	0.7129479999999999	
YER099C	1.02368	
YER101C	-1.24543	
YER103W	1.15753	
YER104W		-0.627374
YER105C	-0.7648699999999999	
YER106W	0.66251	
YER107C	-0.38662399999999997	
YER110C	-0.10862100000000001	
YER111C	-0.690817	
YER112W		-2.69403
YER113C	1.59365	
YER114C	-1.36994	
YER115C	-0.7015560000000001	
YER116C	-0.782754	
YER117W	-0.475662	
YER118C	0.597789	
YER119C	0.19276300000000002	
YER119C-A	0.795902	
YER120W	0.803532	
YER121W	0.9259	
YER122C	-1.40877	
YER123W	0.279393	
YER124C	-1.0799299999999998	
YER125W		-11.0465
YER126C		-1.45462
YER127W		3.7658
YER128W	1.25347	
YER129W	0.0742429	
YER130C	-0.34976	
YER131W	1.2160799999999998	
YER132C	-0.265726	
YER133W		0.322854
YER134C	-0.26623600000000003	
YER135C	-0.233645	
YER136W		0.767618
YER137C	-0.8911969999999999	
YER139C	-0.8595700000000001	
YER140W	0.178397	
YER141W	-0.9909469999999999	
YER142C	-1.93592	
YER143W	-1.31217	
YER144C	0.9707	
YER145C	0.300136	
YER146W		0.445259
YER147C		0.39521
YER148W		-0.394696
YER149C	-0.106144	
YER150W	-0.0963832	
YER151C	-0.5157609999999999	
YER152C	1.09055	
YER153C	-0.425433	
YER154W	-2.10312	
YER155C	-0.05290450000000002	
YER156C	-0.301005	
YER157W		-0.398793
YER158C	0.92171	
YER159C		-0.80898
YER161C	0.650242	
YER162C	2.27585	
YER163C	0.5566770000000001	
YER164W	-0.9218040000000001	
YER165W		-0.6941970000000001
YER166W	-0.525551	
YER167W	0.568105	
YER168C		-0.251742
YER169W	0.39509299999999997	
YER170W	1.1483299999999999	
YER171W		1.11951
YER172C		0.461988
YER173W	0.24494699999999997	
YER174C	-1.33656	
YER175C	0.17385699999999998	
YER175W-A	0.333727	
YER176W	1.8163	
YER177W	0.8689120000000001	
YER178W	-1.50126	
YER179W	-0.220525	
YER180C	1.84352	
YER180C-A	-0.467304	
YER181C	-0.380895	
YER182W	-0.0636173	
YER183C	-0.5149859999999999	
YER184C	0.06159069999999999	
YER185W	0.0237209	
YER186C	0.802309	
YER187W	0.198872	
YER188W	-0.39560100000000004	
YFL001W	-0.10653299999999999	
YFL002C		4.04841
YFL003C	0.394931	
YFL004W	0.524595	
YFL005W		1.44664
YFL007W	0.010256000000000015	
YFL008W		-1.36463
YFL009W		-0.138586
YFL010C	-0.323794	
YFL010W-A	0.18722649999999996	
YFL011W	0.36542199999999997	
YFL012W	0.07549969999999999	
YFL012W-A	0.231361	
YFL013C	-1.5004600000000001	
YFL014W	-0.9288200000000001	
YFL015C	0.348225	
YFL016C	-2.99804	
YFL017C		-0.282204
YFL017W-A		-3.27285
YFL018C	-0.564103	
YFL019C	-0.737645	
YFL020C	-0.32314	
YFL021W	0.43975299999999995	
YFL022C		-0.474732
YFL023W	0.41003199999999995	
YFL024C		-2.04325
YFL025C	1.74663	
YFL026W		-0.0164317
YFL027C	1.35484	
YFL028C	-1.01573	
YFL029C		1.7620900000000002
YFL030W	0.7909109999999999	
YFL031W	0.018205000000000027	
YFL032W	0.48353999999999997	
YFL033C	-0.522941	
YFL034C-A	1.1847655	
YFL034C-B		-1.78245
YFL034W	0.793261	
YFL036W	0.35862	
YFL037W		0.353957
YFL038C		1.49779
YFL039C		6.05935
YFL040W	-0.8578549999999999	
YFL041W	0.677137	
YFL041W-A	-0.47428100000000006	
YFL042C	-0.1751365	
YFL044C	-0.311802	
YFL045C		1.18763
YFL046W	0.273005	
YFL047W	0.11863	
YFL048C	-0.0693391	
YFL049W	0.691702	
YFL050C	-0.349458	
YFL051C	-0.0126491	
YFL052W	-0.353	
YFL053W	-0.418469	
YFL054C	0.0959421	
YFL055W	-0.26953299999999997	
YFL063W	-0.0531215	
YFR001W	-0.9125209999999999	
YFR002W		5.709219999999999
YFR003C		2.0375400000000004
YFR004W		1.10923
YFR005C		0.289574
YFR006W	-0.322942	
YFR007W	0.764695	
YFR008W	0.18322	
YFR009W	1.35512	
YFR010W	0.0117663	
YFR011C	-1.5752700000000002	
YFR012W	2.03745	
YFR012W-A	0.608193	
YFR013W	-0.9368129999999999	
YFR014C	-0.366727	
YFR015C	-0.610604	
YFR016C	0.81571	
YFR017C	0.33475	
YFR018C	-0.634105	
YFR019W	-1.55495	
YFR020W	-0.8949389999999999	
YFR021W	0.0674952	
YFR022W	-0.0111432	
YFR023W	0.0648102	
YFR024C-A	0.250328	
YFR025C	1.71943	
YFR026C	0.569637	
YFR027W		-1.21418
YFR028C		-0.08195670000000001
YFR029W		-2.44465
YFR030W	-0.916948	
YFR031C		0.7360680000000001
YFR031C-A	1.68793	
YFR032C	0.9404469999999999	
YFR032C-A	2.31808	
YFR032C-B	0.155257	
YFR033C	0.15073399999999998	
YFR034C	0.0806446	
YFR035C	0.206479	
YFR036W	-6.5995	
YFR037C		-2.15532
YFR038W	-0.45635280000000006	
YFR039C	-0.00255673	
YFR040W	-0.764283	
YFR041C	0.91169	
YFR042W		0.105799
YFR043C	0.645979	
YFR044C	0.156288	
YFR045W	0.495093	
YFR046C	2.17294	
YFR047C	-1.13789	
YFR048W	-0.547276	
YFR049W	-1.21363	
YFR050C		2.17645
YFR051C		3.20443
YFR052W		0.6766310000000001
YFR053C	-1.18998	
YFR054C	0.315842	
YFR055W	-2.49313	
YFR056C	0.5799380000000001	
YFR057W	-0.258917	
YGL001C		-1.2886600000000001
YGL002W	0.156774	
YGL003C	-0.326255	
YGL004C	-0.268586	
YGL005C	2.30551	
YGL006W	0.878971	
YGL006W-A	-0.022955	
YGL007C-A	1.61001	
YGL007W	0.0249507	
YGL008C		-1.1791
YGL009C	0.339884	
YGL010W	0.879229	
YGL011C		2.06898
YGL012W	0.575996	
YGL013C	-0.724923	
YGL014W	0.9228569999999999	
YGL015C	0.0859608	
YGL016W	0.24206999999999998	
YGL017W	-0.6993199999999999	
YGL018C		-19.2164
YGL019W	-0.676832	
YGL020C	-0.295698	
YGL021W	0.9618979999999999	
YGL022W		-0.193606
YGL023C	0.10809	
YGL024W		-1.50148
YGL025C	1.77266	
YGL026C	0.422912	
YGL027C	0.9763780000000001	
YGL028C	0.49567	
YGL029W		0.107047
YGL030W		1.16295
YGL031C	0.626276	
YGL032C	0.5897714999999999	
YGL033W	1.0836999999999999	
YGL034C	0.480241	
YGL035C	0.556149	
YGL036W		
YGL037C	0.801503	
YGL038C		
YGL039W	0.860612	
YGL040C		-0.012423299999999998
YGL041C	0.23306	
YGL041C-B	0.552196	
YGL042C	1.64287	
YGL043W	1.94203	
YGL044C		0.0501744
YGL045W	0.9094563333333333	
YGL047W		-2.36078
YGL048C		0.0200589
YGL049C	-1.10602	
YGL050W	-0.745737	
YGL051W	-0.36206900000000003	
YGL053W	0.891958	
YGL054C	-1.2241	
YGL055W		0.670263
YGL056C	0.359809	
YGL057C	0.5287609999999999	
YGL058W		
YGL059W	0.182175	
YGL060W	-0.294925	
YGL061C		0.461929
YGL062W	-0.641452	
YGL063W	0.603881	
YGL064C	-1.7272900000000002	
YGL065C		0.221217
YGL066W	2.2899	
YGL067W	0.777652	
YGL068W		-0.476463
YGL069C		-0.43376499999999996
YGL070C		
YGL071W	-4.43153	
YGL072C	1.4278600000000001	
YGL073W		-1.98643
YGL074C		-2.6181900000000002
YGL075C		-2.03628
YGL076C	1.13176	
YGL077C	0.8947430000000001	
YGL078C	1.01576	
YGL079W	-0.42022299999999996	
YGL080W	1.25166	
YGL081W	0.943014	
YGL082W	1.60448	
YGL083W	0.47330500000000003	
YGL084C	1.07467	
YGL085W	-0.602957	
YGL086W	-0.416108	
YGL087C	-2.48657	
YGL088W	0.7730859999999999	
YGL089C	0.7894359999999999	
YGL090W	-0.0437875	
YGL091C		-0.449531
YGL092W		2.1522900000000003
YGL093W		1.31045
YGL094C	-0.873093	
YGL095C	-1.85222	
YGL096W	0.40115700000000004	
YGL098W		-0.576693
YGL099W		0.955061
YGL100W	1.2083	
YGL101W	0.1958925	
YGL102C		1.05853
YGL103W		-0.2127
YGL104C	-0.3719104999999999	
YGL105W	1.35132	
YGL107C	-2.13573	
YGL108C	1.54722	
YGL109W	-0.25416	
YGL110C	0.5791109999999999	
YGL111W		-1.3495700000000002
YGL112C		-0.995224
YGL113W		-2.23886
YGL114W	0.325766	
YGL115W	0.47661499999999996	
YGL116W		-3.54745
YGL117W	-1.05149	
YGL118C	-0.555556	
YGL119W	0.03750440000000001	
YGL120C		-0.137356
YGL121C	-0.570525	
YGL122C		0.5580930000000001
YGL123W		3.53605
YGL124C	0.579803	
YGL125W	0.334121	
YGL126W	-0.607978	
YGL127C	0.45073100000000005	
YGL128C		-1.30958
YGL129C	-0.0688705	
YGL130W		-1.99558
YGL131C	-0.0016709	
YGL132W	0.44214899999999996	
YGL133W	-1.22492	
YGL134W	-0.048627	
YGL135W	1.12985	
YGL136C	-0.869022	
YGL137W		-0.679218
YGL138C	-0.09142739999999999	
YGL139W	0.49327299999999996	
YGL140C	1.28593	
YGL141W	0.700242	
YGL142C		-1.95714
YGL143C	-0.00751315	
YGL144C	0.232244	
YGL145W		-0.029476
YGL146C	0.892325	
YGL147C	1.61028	
YGL148W	0.128827	
YGL149W	-0.695411	
YGL150C		1.95324
YGL151W	0.798292	
YGL152C	-0.5786899999999999	
YGL153W	-1.8640400000000001	
YGL154C	1.04049	
YGL155W		-0.575852
YGL156W	-0.963477	
YGL157W	-0.490903	
YGL158W	0.163725	
YGL159W	-1.1407399999999999	
YGL160W	0.505735	
YGL161C	-1.10156	
YGL162W	0.187947	
YGL163C	-0.059925099999999995	
YGL164C	-0.0465125	
YGL165C	0.22902399999999998	
YGL166W	-0.0466914	
YGL167C	1.62009	
YGL168W	1.12957	
YGL169W		3.6591
YGL170C	0.897267	
YGL171W		-0.583658
YGL172W		5.20251
YGL175C	0.22773800000000002	
YGL176C	0.275122	
YGL177W	-0.134233	
YGL178W	0.212338	
YGL179C	0.449246	
YGL180W	-0.64748	
YGL181W	-1.16488	
YGL184C	0.182669	
YGL185C	0.41592700000000005	
YGL186C	1.4816200000000002	
YGL188C-A	1.33126	
YGL190C		
YGL191W	0.8424809999999999	
YGL192W	-0.257029	
YGL194C	-0.23559699999999997	
YGL195W		
YGL196W	-0.4504155	
YGL197W	-0.624417	
YGL198W	0.68304	
YGL200C	-1.0623799999999999	
YGL201C		0.472944
YGL202W	-0.0007739999999999969	
YGL203C	0.0393431	
YGL205W	1.11735	
YGL206C		
YGL207W		0.5744279999999999
YGL208W	-1.13694	
YGL209W	-1.4530399999999999	
YGL210W	0.241548	
YGL211W	0.5956739	
YGL212W	0.781208	
YGL213C	-0.331214	
YGL215W	-0.699013	
YGL216W	0.6226929999999999	
YGL219C	0.625023	
YGL220W	-2.10493	
YGL221C	0.47459700000000005	
YGL222C	-0.27937199999999995	
YGL223C	0.840131	
YGL224C	-0.6753325	
YGL225W		0.384266
YGL226C-A	0.549534	
YGL226W	-0.6875	
YGL227W	-1.75148	
YGL228W	-0.265505	
YGL229C	-0.20669400000000002	
YGL230C	-0.660467	
YGL231C	0.447205	
YGL232W	1.48519	
YGL233W		-0.158147
YGL234W	-0.5404220000000001	
