orf	hap a | growth (culture turbidity) | L-cysteine [1 mM] | SC (2) | Bhat A~Sengupta S, 2019
YDR332W	0.23118198417092406
YDR333C	0.16706332217046171
YDR334W	0.1560182978615063
YDR335W	0.25844832073719193
YDR336W	0.21304249181106844
YDR337W	0.2120598629413631
YDR338C	0.2203230520643669
YDR340W	0.2622651848281634
YDR344C	0.20803776323703546
YDR345C	0.18335195783875846
YDR346C	0.15862523939611875
YDR347W	0.2491838854557636
YDR348C	0.3267908227588226
YDR349C	0.24921694305259928
YDR350C	0.1983492750739143
YDR351W	0.22467337974357401
YDR352W	0.24349255471965212
YDR354W	0.25344175602729374
YDR357C	0.2693675477059257
YDR358W	0.2106459101312329
YDR359C	0.17346661416852402
YDR360W	0.18554656037253736
YDR363W	0.17439371216478164
YDR363W-A	0.303062789952716
YDR364C	0.40950924117116716
YDR366C	0.1855425111005808
YDR368W	0.2379733760175173
YDR369C	0.2581608865910972
YDR370C	0.24390646273482625
YDR371W	0.2523354759008954
YDR372C	0.22469123503260935
YDR374C	0.26028411411007407
YDR375C	0.11350182176584955
YDR377W	0.18500345844279315
YDR378C	0.3206402837374592
YDR379W	0.1748568339174158
YDR380W	0.2730551207440649
YDR382W	0.422311285623745
YDR383C	0.22555175677542807
YDR384C	0.2402987365375951
YDR385W	0.22807062656557955
YDR386W	0.2174097347890933
YDR387C	0.21826653702175622
YDR388W	0.3064905027602825
YDR389W	0.21397267465738856
YDR391C	0.24246024243205097
YDR392W	0.18066373475972894
YDR393W	0.20913995910614155
YDR395W	0.10305187161164436
YDR399W	0.2554356985019116
YDR400W	0.19904436035164524
YDR401W	0.22449289890148222
YDR402C	0.22245577895849547
YDR403W	0.21672202029695548
YDR405W	0.19195796322187975
YDR406W	0.178199773939305
YDR408C	0.2194038660623611
YDR409W	0.16282718657610062
YDR410C	0.16430665159870617
YDR411C	0.2343405604760669
YDR414C	0.17584630661344902
YDR415C	0.2812590005060905
YDR417C	0.2421277810703583
YDR418W	0.25186800616997135
YDR419W	0.27240380301986455
YDR420W	0.2575346153842195
YDR421W	0.2463295723271513
YDR422C	0.25497495199350867
YDR423C	0.27450491023350615
YDR424C	0.23837421984146118
YDR425W	0.21399622664353463
YDR426C	0.2139643717153298
YDR428C	0.23346896156631639
YDR430C	0.2216318069844057
YDR431W	0.21636958936263512
YDR432W	0.2942320477339773
YDR433W	0.26305412320923593
YDR435C	0.20743318620979723
YDR436W	0.23777309664545054
YDR438W	0.21130833134035928
YDR439W	0.1684461954860488
YDR440W	0.24802934211842498
YDR441C	0.23717745488848926
YDR442W	0.21819719908692745
YDR443C	0.2717222035925655
YDR444W	0.21665769735528306
YDR445C	0.19085212725785314
YDR446W	0.2035138283513015
YDR447C	0.2751898694232479
YDR450W	0.255055948072932
YDR451C	0.20609301182460085
YDR452W	0.18338017858762773
YDR453C	0.19312804323465663
YDR455C	0.2167004298972128
YDR456W	0.24671987323241149
YDR457W	0.2836139221492232
YDR458C	0.18576992404203588
YDR459C	0.17058842359604737
YDR461W	0.29227577890387085
YDR462W	0.2147952298534766
YDR465C	0.22982774817114898
YDR466W	0.1991950205669431
YDR467C	0.1922787317514004
YDR469W	0.19027314265946915
YDR471W	0.3329304240430975
YDR475C	0.20616740547699716
YDR476C	0.1729111589254182
YDR477W	0.2416711347110038
YDR479C	0.20113242134600665
YDR480W	0.23533840921402185
YDR481C	0.24117215631465888
YDR482C	0.2633516261678582
YDR483W	0.191827744517311
YDR485C	0.19893778241203394
YDR486C	0.3133938276071505
YDR488C	0.26886176326977584
YDR490C	0.21828882771239458
YDR491C	0.2259551454490909
YDR492W	0.22555455930629442
YDR493W	0.1795468415068101
YDR494W	0.1621141347917587
YDR496C	0.272615811345128
YDR497C	0.1738589664215296
YDR500C	0.28956320938226593
YDR501W	0.2536438300006815
YDR502C	0.21464142611348122
YDR503C	0.24898515968421484
YDR504C	0.22076975462619194
YDR505C	0.29082270500173396
YDR506C	0.19529909480664048
YDR508C	0.21296346977781244
YDR509W	0.2415345360220519
YDR511W	0.19866130337988394
YDR512C	0.21715602911267246
YDR513W	0.23468115052851413
YDR514C	0.2145250047167738
YDR515W	0.18854320254699763
YDR516C	0.20564847037657985
YDR517W	0.1947854332892172
YDR519W	0.2196873143795822
YDR520C	0.21640405668928425
YDR521W	0.22759321743931013
YDR522C	0.21805660707594307
YDR523C	0.28178138515441703
YDR524C	0.18613469295902954
YDR525W	0.19938585506754236
YDR525W-A	0.22396748723300808
YDR528W	0.1777746983578451
YDR530C	0.2315322106111093
YDR533C	0.22692634265896866
YDR534C	0.24886477566550233
YDR535C	0.25939748844302873
YDR536W	0.23827660495422237
YDR537C	0.1866281955319293
YDR538W	0.24156632150435012
YDR539W	0.22550463546712685
YDR540C	0.2397100813593134
YDR541C	0.22525740262578087
YEL001C	0.27395333555518775
YEL003W	0.2470741466906018
YEL004W	0.24991713475455327
YEL005C	0.21738632710065878
YEL006W	0.2231664807479237
YEL007W	0.09673806506631942
YEL008W	0.5467267749489935
YEL009C	0.33146691823995755
YEL010W	0.22414752691750764
YEL011W	0.27031704676401785
YEL012W	0.24072772921158248
YEL013W	0.17866875126357976
YEL014C	0.31507568621934184
YEL015W	0.27016077956574125
YEL016C	0.29562072299788655
YEL017C-A	0.2394199116720222
YEL017W	0.28245017498520003
YEL020C	0.27516406673431876
YEL023C	0.21999727264538313
YEL024W	0.18757820471885364
YEL025C	0.2453903554995314
YEL028W	0.22397464744124287
YEL029C	0.24180714375099535
YEL030W	0.24279233071668127
YEL031W	0.2828203634888491
YEL033W	0.20456054853794917
YEL037C	0.4366966056199157
YEL038W	0.27101727438819645
YEL039C	0.2328387886567917
YEL040W	0.2006306370009733
YEL041W	0.24645105810934506
YEL042W	0.2518040864992114
YEL043W	0.3882900909263538
YEL044W	0.3792291745171635
YEL047C	0.23747348294853973
YEL048C	0.24541345971897063
YEL049W	0.24293318405894482
YEL050C	0.2695601872534002
YEL052W	0.20601093878030094
YEL053C	0.2529325386256858
YEL054C	0.35370116891287146
YEL056W	0.2204468284714708
YEL057C	0.1722324338661789
YEL059W	0.3688347902388283
YEL060C	0.2672626655082152
YEL061C	0.4002869329427808
YEL062W	0.4099692666083149
YEL063C	0.2817630942503244
YEL064C	0.27286621604314726
YEL065W	0.2571650372519484
YEL066W	0.20415828171297148
YEL067C	0.15843860717162803
YEL068C	0.1429041342944622
YEL071W	0.1503499646197198
YEL072W	0.17174355822835774
YER001W	0.15186305761299776
YER002W	0.19221988662588627
YER004W	0.16995816563987254
YER005W	0.15709361159081445
YER007C-A	0.24003593142588972
YER007W	0.1725845648907048
YER010C	0.18894918712247724
YER011W	0.20344069998249412
YER014W	0.2286233534445482
YER016W	0.20567478072143594
YER019C-A	0.23053789956240572
YER019W	0.23557798638678032
YER020W	0.3043457090753864
YER024W	0.2324129331656296
YER027C	0.2113028374817429
YER028C	0.2081398097279587
YER030W	0.2314480977751519
YER031C	0.3898077909678902
YER032W	0.19878092306971937
YER033C	0.1961744401227645
YER034W	0.19536637849631497
YER035W	0.18845528255042107
YER037W	0.19764628366904263
YER038W-A	0.14110076036895344
YER039C	0.15025505600811395
YER039C-A	0.2154399175490365
YER040W	0.18999108684068425
YER041W	0.15155789382994586
YER042W	0.14932914097487926
YER044C-A	0.1528656721316292
YER045C	0.1539387822326866
YER046W	0.29079314589213606
YER046W-A	0.1670193907612365
YER047C	0.1675790700640306
YER048C	0.15363981769606055
YER049W	0.1729235321307104
YER050C	0.1653879344580681
YER051W	0.13818568636011624
YER052C	0.09249126831833675
YER053C	0.16708534395306937
YER054C	0.1737248946376961
YER055C	0.2211124013670772
YER056C	0.21422657443836052
YER056C-A	0.1347679845232625
YER057C	0.18145419085534023
YER058W	0.1697284262666153
YER059W	0.1473812849132927
YER060W	0.16059062088654977
YER060W-A	0.17917058667987232
YER061C	0.17147670758983155
YER062C	0.1533634825748572
YER063W	0.29785707569230263
YER064C	0.2561763079251161
YER065C	0.15463534751317504
YER066C-A	0.1559537205114108
YER066W	0.43675490469251743
YER067C-A	0.15019738816217326
YER067W	0.1612831878727185
YER068C-A	0.17389724786780167
YER068W	0.18829262186173998
YER069W	0.10138960782962651
YER071C	0.1396097956326865
YER072W	0.14452698394329222
YER073W	0.13135374136219088
YER074W	0.22398987255479125
YER075C	0.2073586643903939
YER077C	0.2746669034943234
YER078C	0.291707465751419
YER079W	0.2174733645532755
YER080W	0.21460327449669725
YER081W	0.2068429478351878
YER083C	0.16734518903947612
YER084W	0.21948252554295394
YER085C	0.19904630718757294
YER087C-B	0.3261445137375408
YER088C	0.27153680665403646
YER089C	0.1725862425941413
YER090W	0.282881023573536
YER091C	0.3302132785137729
YER091C-A	0.29221367470388776
YER092W	0.15705790036427283
YER093C-A	0.2225992059369096
YER095W	0.21079308367062186
YER096W	0.2418836063609221
YER097W	0.3554783956679792
YER098W	0.35934526649619775
YER101C	0.21522781209902994
YER103W	0.202357680405298
YER106W	0.05112266132154757
YER111C	0.13627496333813163
YER113C	0.07550857077970084
YER114C	0.10447351264873168
YER115C	0.24730695621378446
YER116C	0.2090847809939945
YER117W	0.21003890092215075
YER118C	0.297940124663183
YER119C	0.06102546833762101
YER119C-A	0.08894918932793752
YER120W	0.03481457788734214
YER121W	0.24711683663319098
YER123W	0.37821496492417717
YER124C	0.17017001420074784
YER128W	0.1422376583563422
YER130C	0.16023331722573955
YER131W	0.17758858284755857
YER132C	0.16201046437675976
YER134C	0.1540273155179697
YER135C	0.14441503850867066
YER137C	0.16948731570768522
YER139C	0.1791169416248552
YER140W	0.17727971551189345
YER141W	0.15372287842121757
YER142C	0.17752400461244905
YER143W	0.19386941948265976
YER144C	0.3009880976566595
YER145C	0.12391189103041235
YER149C	0.17322495919146427
YER150W	0.15846232849734482
YER151C	0.224147881883116
YER152C	0.2315967033623729
YER153C	0.24995196362198446
YER154W	0.14464999739245107
YER156C	0.17362681163883872
YER158C	0.23459923747563258
YER161C	0.18576529599324096
YER162C	0.14587117176335343
YER163C	0.14094347310950073
YER164W	0.15009380356714921
YER166W	0.11075568192359266
YER167W	0.16703974955648518
YER169W	0.1945120447906833
YER170W	0.1362048136479994
YER173W	0.15894631455118227
YER174C	0.3696202631276597
YER175C	0.22592793031076225
YER176W	0.2328886244738428
YER177W	0.17821201649944876
YER178W	0.16229612466168275
YER179W	0.24050404655530097
YER180C	0.22553848880226693
YER181C	0.21596449549897487
YER182W	0.24063191818868224
YER183C	0.2279755166011588
YER184C	0.24055590711640873
YER185W	0.22283135830879522
YER186C	0.2507631994049023
YER187W	0.17452382977943878
YFL001W	0.28236295597660416
YFL003C	0.21762478405375826
YFL004W	0.19893685107031098
YFL007W	0.327274427281889
YFL010C	0.20059562535944295
YFL010W-A	0.22576229634962
YFL011W	0.3878262571432138
YFL012W	0.22291934598977495
YFL012W-A	0.19903543712861374
YFL013C	0.2351035233072513
YFL015C	0.22693691541881325
YFL016C	0.37647488731894235
YFL018C	0.1743468100394532
YFL019C	0.2509233200792496
YFL020C	0.24148754685322169
YFL021W	0.30193822848096197
YFL025C	0.22196225129208053
YFL026W	0.24214631569251063
YFL027C	0.28745695926097686
YFL028C	0.3391850502793613
YFL030W	0.29132418490261014
YFL031W	0.27120925570152293
YFL032W	0.29795639595353784
YFL033C	0.2734119500943498
YFL034C-A	0.24596441680899991
YFL036W	0.249626479037044
YFL040W	0.26781585821543846
YFL041W	0.2666006030400459
YFL042C	0.26686554063706575
YFL044C	0.26391378606873944
YFL046W	0.27089582446685984
YFL047W	0.37267557275199986
YFL048C	0.3082897303193216
YFL049W	0.32375221378380076
YFL050C	0.2689450940740298
YFL051C	0.29415976565935825
YFL052W	0.22686122951065332
YFL053W	0.17991828098251708
YFL054C	0.19445724974660922
YFL055W	0.3205106334971454
YFR006W	0.24539468597311445
YFR007W	0.20155375619504848
YFR008W	0.18668435941583908
YFR009W	0.24642091449485357
YFR010W	0.2160161804598796
YFR011C	0.25374475121072
YFR012W	0.20593136396675094
YFR013W	0.16504551853557237
YFR014C	0.28064713839893174
YFR015C	0.28749380070694164
YFR016C	0.31558411719686796
YFR017C	0.3198181803310048
YFR018C	0.3070821638921642
YFR020W	0.2848145073595698
YFR021W	0.3396932068281293
YFR022W	0.2511234318349846
YFR023W	0.2592183734322537
YFR024C-A	0.351313112671904
YFR025C	0.19249872374678928
YFR026C	0.27435684943921973
YFR030W	0.1978350462805505
YFR031C-A	0.3679640613517644
YFR032C	0.23391454563367442
YFR032C-A	0.3212036112154845
YFR033C	0.20932057509160512
YFR034C	0.22886174297957623
YFR035C	0.24833517189073223
YFR036W	0.24952905330150643
YFR038W	0.2558778552440763
YFR039C	0.25620958075731964
YFR040W	0.3385237566236119
YFR041C	0.17400322181701106
YFR043C	0.24376630486189443
YFR044C	0.3355404177872522
YFR045W	0.2660143069720713
YFR046C	0.2506253695631734
YFR047C	0.2437111731300199
YFR048W	0.27989991490397875
YFR049W	0.21831551786626602
YFR053C	0.27160955633190736
YFR054C	0.24446480108494
YFR055W	0.23786359750313468
YFR056C	0.28003982217942625
YFR057W	0.2622883206351573
YGL002W	0.1582655646704777
YGL003C	0.1489021188271115
YGL004C	0.15620789872331284
YGL005C	0.14940890452925015
YGL006W	0.15088396667936008
YGL007W	0.08537505532510845
YGL010W	0.23965979854257918
YGL012W	0.3035184788541793
YGL013C	0.20213091078926532
YGL014W	0.2587355944691838
YGL015C	0.3258348200529429
YGL016W	0.44350733877259485
YGL017W	0.2654020958654946
YGL019W	0.3054988743259819
YGL020C	0.20861440100192136
YGL021W	0.18767610665125026
YGL023C	0.5730303268219882
YGL024W	0.3614344395489793
YGL025C	0.21759466154297488
YGL026C	0.1477396997327598
YGL027C	0.1881774166764955
YGL028C	0.11905940824542456
YGL029W	0.258222964722567
YGL031C	0.334893647469367
YGL032C	0.23230765753814195
YGL033W	0.20251843773770048
YGL034C	0.2684918230821727
YGL035C	0.19473295667638715
YGL036W	0.21825462399165235
YGL037C	0.25070256927605716
YGL038C	0.14129103629486153
YGL039W	0.25756010819568015
YGL041C	0.2570436099277882
YGL042C	0.2060127522633868
YGL043W	0.3337382565074332
YGL045W	0.2572894662783355
YGL049C	0.16329588782996218
YGL050W	0.2627723581077303
YGL051W	0.1430800920873448
YGL053W	0.24177009979730477
YGL054C	0.19614091910507742
YGL056C	0.1899006623000108
YGL057C	0.19800601627473421
YGL059W	0.21161620962074248
YGL060W	0.2974428180306434
YGL062W	0.2826599666138015
YGL063W	0.2190913393825003
YGL064C	0.2475459868944275
YGL066W	0.2793639619573399
YGL067W	0.2327810265772052
YGL071W	0.2526594004771875
YGL072C	0.3472206645544801
YGL076C	0.26932072860243483
YGL077C	0.2171222715535996
YGL078C	0.2702873080073692
YGL079W	0.24420367545614355
YGL080W	0.25893867116638625
YGL081W	0.18214084251526133
YGL082W	0.27427728608717444
YGL083W	0.2051369118043856
YGL084C	0.20367120862153176
YGL085W	0.15725045802966936
YGL086W	0.1775183969061113
YGL087C	0.14589295292168447
YGL088W	0.4053196429091444
YGL090W	0.17713048835951375
YGL095C	0.24490613519258736
YGL096W	0.1595977907054465
YGL101W	0.2269800029945379
YGL104C	0.2268675806793232
YGL108C	0.22506686361839093
YGL109W	0.2204349814776314
YGL110C	0.2601720100107415
YGL114W	0.23637804081273467
YGL117W	0.23408646976978398
YGL118C	0.23400923749431934
YGL121C	0.21299513807939296
YGL124C	0.23561389933951962
YGL125W	0.17865215581325278
YGL126W	0.1968637803585404
YGL127C	0.27839012367245575
YGL129C	0.18932147933332044
YGL131C	0.048436865832552994
YGL132W	0.23410038218211734
YGL133W	0.14506974758735097
YGL135W	0.08398897333169023
YGL136C	0.24088652497361376
YGL138C	0.2200653705454509
YGL139W	0.23611413353055916
YGL140C	0.2481202286360174
YGL141W	0.24435365056078154
YGL143C	0.377171915527035
YGL144C	0.25580487089705395
YGL146C	0.1941812118267978
YGL147C	0.3163457320247831
YGL148W	0.26401331269677747
YGL149W	0.3181346654773495
YGL151W	0.2528578464857087
YGL152C	0.26500337560610626
YGL153W	0.07979994766290141
YGL154C	0.15791263728965094
YGL156W	0.22725697318565566
YGL157W	0.10231792268691246
YGL158W	0.1658145297475496
YGL159W	0.42556679246533585
YGL160W	0.17739957623076372
YGL161C	0.20207110188247016
YGL162W	0.034196246638082135
YGL163C	0.1718842207355168
YGL164C	0.2514612488372404
YGL165C	0.30312573942197063
YGL166W	0.19404884617285464
YGL167C	0.16836933331265796
YGL168W	0.16654973499029185
YGL170C	0.11973678380074503
YGL173C	0.17855939001902527
YGL174W	0.21968753419881598
YGL175C	0.2703871002013905
YGL176C	0.3503330235155533
YGL177W	0.17378614128820222
YGL179C	0.22141240907127013
YGL180W	0.20393754868178576
YGL181W	0.18286502349825348
YGL194C	0.48031488464154787
YGL195W	0.2149190116804487
YGL196W	0.24329084039479473
YGL197W	0.31114865303249223
YGL198W	0.15501521838070878
YGL199C	0.2187695920361842
YGL202W	0.21465262575566263
YGL203C	0.22083507829555013
YGL205W	0.2160992696472184
YGL206C	0.2890210313629924
YGL208W	0.21694857848096116
YGL209W	0.2142036798487663
YGL210W	0.22560621094472175
YGL211W	0.40629969833197005
YGL212W	0.27065186128688706
YGL213C	0.29861416746851827
YGL214W	0.2996729779606084
YGL215W	0.10046296861546526
YGL216W	0.12838394750424087
YGL217C	0.12557093192451
YGL218W	0.08390431492209902
YGL219C	0.2715821305705295
YGL220W	0.19664107297653532
YGL221C	0.1447088257528536
YGL222C	0.15550532262572556
YGL223C	0.2305687303129046
YGL224C	0.16248505028634036
YGL226C-A	0.13446861337839763
YGL226W	0.15046668103953012
YGL227W	0.10965859683822482
YGL228W	0.12508778164441312
YGL229C	0.15154112773495754
YGL230C	0.16592752016541293
YGL231C	0.13375004862600526
YGL232W	0.16891353836861794
YGL234W	0.1635504312184589
YGL235W	0.12526522352516548
YGL236C	0.1385581410195025
YGL237C	0.16566630824525538
YGL241W	0.1436270776937363
YGL242C	0.21774845106812696
YGL243W	0.15951379277267652
YGL244W	0.37208643141984826
YGL248W	0.2636355329457093
YGL249W	0.24033539881839713
YGL250W	0.22314339058719185
YGL251C	0.23703974103072267
YGL252C	0.2953408281517111
YGL253W	0.2681613116827766
YGL254W	0.3025690593757577
YGL255W	0.27311880710319725
YGL256W	0.2745735843458231
YGL257C	0.26548265327198695
YGL258W	0.13325883935561797
YGL259W	0.17823864732155872
YGL260W	0.18282827786225048
YGL261C	0.1626139601330149
YGL262W	0.174295904932617
YGL263W	0.16775074469710352
YGR001C	0.15774360273516705
YGR003W	0.1629131547155052
YGR004W	0.1720633841949782
YGR006W	0.23716198573097302
YGR007W	0.16444624418253748
YGR008C	0.1548528643626091
YGR010W	0.20823461710092908
YGR011W	0.17844341221408702
YGR012W	0.20887179513602108
YGR014W	0.21334566244156802
YGR015C	0.2170415362550456
YGR016W	0.23499036272597856
YGR017W	0.21790054085863714
YGR018C	0.14872905854411161
YGR019W	0.3117650546453654
YGR021W	0.18660844676376562
YGR022C	0.21240833614662247
YGR023W	0.1541659208310025
YGR025W	0.14462724465514132
YGR026W	0.1562856035399091
YGR027C	0.300870412913574
YGR028W	0.21229907566183903
YGR031W	0.29207929414092815
YGR032W	0.21147757988093813
YGR033C	0.31026562963858534
YGR034W	0.39672596772642044
YGR035C	0.3379542839440377
YGR036C	0.3884712138198668
YGR037C	0.3249233512939629
YGR038W	0.22471704439727488
YGR039W	0.25659690974817434
YGR040W	0.21080264735676807
YGR041W	0.22661434051886215
YGR042W	0.23238572697809098
YGR043C	0.2501966641759635
YGR044C	0.2329125198457525
YGR045C	0.2409028146019762
YGR049W	0.22992135700779412
YGR050C	0.2491118538528652
YGR051C	0.2373931677577125
YGR052W	0.23956742291788802
YGR053C	0.23471724731835783
YGR054W	0.3149996560241856
YGR055W	0.3349829983621775
YGR056W	0.25770965127543405
YGR057C	0.20289272094214075
YGR058W	0.3114774020236988
YGR059W	0.2990724795479438
YGR061C	0.271875670005981
YGR062C	0.26235325055271697
YGR064W	0.1644343683844826
YGR066C	0.2615673348547152
YGR067C	0.2887652466402715
YGR068C	0.24971885075537964
YGR069W	0.2572429396617181
YGR070W	0.43488573663249913
YGR071C	0.264345720888705
YGR072W	0.2561707694607509
YGR076C	0.27171621866995044
YGR077C	0.21797253119391213
YGR078C	0.48480431200634133
YGR079W	0.3135839329544041
YGR080W	0.2871823363847315
YGR081C	0.38458374031017856
YGR084C	0.23713671736812608
YGR085C	0.34448556964490296
YGR087C	0.23581973393419767
YGR088W	0.23359574998069554
YGR089W	0.22862336237629668
YGR093W	0.15441856581603394
YGR096W	0.26874145564583124
YGR097W	0.22017230460920512
YGR100W	0.24673591530624983
YGR101W	0.25099276065053616
YGR102C	0.28370823167474973
YGR106C	0.21927919112051358
YGR107W	0.2181641574757825
YGR108W	0.26611340896259866
YGR109C	0.20909837615266558
YGR110W	0.17799014176148445
YGR111W	0.2699571517786003
YGR112W	0.28209417448446583
YGR117C	0.23603648777792147
YGR118W	0.3785645645199212
YGR121C	0.25628064669904344
YGR122C-A	0.259344690195514
YGR122W	0.23412212833334176
YGR123C	0.19402406554564086
YGR124W	0.19083131039858742
YGR125W	0.17433668858428555
YGR126W	0.18313770106530275
YGR127W	0.19915713966442106
YGR129W	0.18237733887793925
YGR130C	0.23983574524211618
YGR131W	0.21705391620317424
YGR132C	0.2287987834370156
YGR133W	0.19179419113524376
YGR134W	0.3818140425859572
YGR135W	0.28951125593584276
YGR136W	0.2142086201657564
YGR137W	0.2168596933440998
YGR138C	0.1898598652019169
YGR139W	0.1455414339612124
YGR141W	0.18186405559452573
YGR142W	0.14506127612770067
YGR143W	0.19561988961899449
YGR144W	0.19807796462994323
YGR146C	0.18881299931108722
YGR148C	0.49961277603681703
YGR149W	0.20203525486120982
YGR150C	0.2263721895574924
YGR151C	0.19074085654740022
YGR153W	0.1870641447337081
YGR154C	0.19471677804162235
YGR155W	0.23846536803699384
YGR157W	0.3191971542281794
YGR159C	0.3810099803683826
YGR160W	0.22077822238129838
YGR161C	0.2382465193541674
YGR162W	0.2930886510122143
YGR163W	0.22470607850301125
YGR164W	0.2557654095470306
YGR165W	0.25938273297193815
YGR166W	0.25347816751947966
YGR168C	0.26766547752167075
YGR169C	0.1774325943897964
YGR170W	0.18701172691932175
YGR171C	0.15771558749123749
YGR173W	0.1887268791957504
YGR174C	0.15831522646084412
YGR176W	0.19744273926361702
YGR177C	0.19554766541338137
YGR178C	0.1613792299285359
YGR180C	0.18569852828759892
YGR181W	0.20694071379129692
YGR182C	0.254130473633433
YGR183C	0.12181418770099708
YGR184C	0.08038039973497134
YGR187C	0.14773052912889034
YGR188C	0.2850532260890455
YGR189C	0.11987893857856406
YGR192C	0.17595062221097332
YGR193C	0.12095511413253349
YGR194C	0.17875039148325914
YGR196C	0.13508449579791976
YGR197C	0.09090245558119076
YGR199W	0.162248986583994
YGR200C	0.29004680659975646
YGR201C	0.296858829079085
YGR202C	0.2277218255578651
YGR203W	0.15578307245937326
YGR204W	0.2793892680953998
YGR205W	0.12586469055974228
YGR206W	0.22212868327165214
YGR207C	0.08137917771383162
YGR209C	0.1492788731543136
YGR210C	0.386925046750758
YGR212W	0.1381179221720168
YGR213C	0.14090804361716533
YGR214W	0.24847919095622129
YGR215W	0.20470918995695253
YGR217W	0.1254437070088282
YGR220C	0.40705977448835623
YGR221C	0.21355539867913864
YGR222W	0.27665575305194195
YGR223C	0.3639583405055464
YGR224W	0.22869874579502203
YGR225W	0.194070835653168
YGR226C	0.19322503448217565
YGR227W	0.14737468211792198
YGR228W	0.16415074327131637
YGR229C	0.17529833588117585
YGR230W	0.1475504756029659
YGR231C	0.2156042660600222
YGR232W	0.13390565818328867
YGR233C	0.19171707835864493
YGR234W	0.3001565755263305
YGR235C	0.25354879677153613
YGR236C	0.21956629378001982
YGR237C	0.3093985240075819
YGR238C	0.21803395282467314
YGR239C	0.2979968275220285
YGR240C	0.22249357414409524
YGR241C	0.24739383549061336
YGR242W	0.24809016422170874
YGR243W	0.1845752617283046
YGR244C	0.24076953550664407
YGR247W	0.232563999749806
YGR248W	0.2353096797968133
YGR249W	0.2509863763635894
YGR250C	0.30267624895684575
YGR252W	0.3044174240400386
YGR254W	0.2140626742503852
YGR255C	0.2399020079753673
YGR256W	0.2963226523314697
YGR257C	0.3651147693090734
YGR258C	0.177606565363471
YGR259C	0.29685139784617537
YGR260W	0.3174463249751079
YGR261C	0.31978877739394057
YGR263C	0.3585931226098159
YGR266W	0.30578340317612657
YGR268C	0.37131890494856346
YGR269W	0.33195339372297966
YGR270W	0.3237224514259318
YGR271W	0.2829108121841566
YGR273C	0.20008842507655908
YGR275W	0.4159850433069586
YGR276C	0.2087070828074997
YGR279C	0.41335322853064943
YGR281W	0.2179808407859695
YGR282C	0.20874003312223255
YGR283C	0.25235919111187655
YGR284C	0.22825640943319525
YGR285C	0.2763672065057217
YGR286C	0.21345402892815388
YGR287C	0.20808333749538804
YGR288W	0.204040693258669
YGR289C	0.2185230668762146
YGR290W	0.23194893894956725
YGR291C	0.2622275941204581
YGR292W	0.30348901112343846
YGR295C	0.20339272723798363
YHL002W	0.32834782051666583
YHL003C	0.33135570168847056
YHL005C	0.202183348838417
YHL006C	0.16709976459624043
YHL007C	0.20456366156103947
YHL008C	0.12493933283230026
YHL009C	0.09237838507610444
YHL010C	0.04389345611809039
YHL011C	0.23972400374418665
YHL012W	0.08010880645787848
YHL013C	0.10079605544707135
YHL014C	0.11838890541966943
YHL016C	0.1575793427179199
YHL017W	0.15106979214900207
YHL019C	0.16725359360431905
YHL020C	0.1918811289605023
YHL021C	0.1130886303856845
YHL022C	0.13575050877702552
YHL023C	0.1794106722984388
YHL024W	0.4236834772119934
YHL026C	0.05674832249196511
YHL027W	0.11066890914763491
YHL028W	0.05066821104178077
YHL029C	0.041385903004833406
YHL030W	0.05526490650706053
YHL031C	0.03749514810544826
YHL032C	0.0917713019837194
YHL033C	0.22956730459636943
YHL034C	0.22804053045582803
YHL035C	0.14539641626698133
YHL036W	0.17846775510002763
YHL037C	0.2827490196774598
YHL038C	0.14903748568001285
YHL039W	0.28394622893205534
YHL040C	0.08561027859783675
YHL041W	0.1036578594118239
YHL042W	0.15033993351275082
YHL043W	0.09162548838716143
YHL044W	0.09040365326412668
YHL045W	0.14585179357539543
YHL046C	0.14369535724506585
YHL047C	0.21443936708369798
YHR001W-A	0.17407136183408722
YHR003C	0.203658451018139
YHR004C	0.13535042877105982
YHR005C	0.2569901156510862
YHR006W	0.06389435325459841
YHR008C	0.2019197465954611
YHR009C	0.20526167511163837
YHR010W	0.3890110591471744
YHR011W	0.14023814049102548
YHR012W	0.14998694047545777
YHR013C	0.174171276467327
YHR014W	0.06895327405623207
YHR015W	0.10671002943958009
YHR016C	0.437318980207298
YHR017W	0.41259176007240944
YHR018C	0.069466263276269
YHR021W-A	0.22123966602073916
YHR022C	0.170480336294573
YHR025W	0.05749880363262134
YHR028C	0.22973261437608203
YHR029C	0.14451831596192016
YHR030C	0.20253306498762136
YHR031C	0.22204148255673123
YHR032W	0.4208020436131191
YHR033W	0.2255609069877728
YHR035W	0.15588256286850136
YHR037W	0.16640787337542615
YHR038W	0.15018715946160915
YHR039C	0.15674921903372022
YHR039C-A	0.2242376291489587
YHR041C	0.19217138671801023
YHR043C	0.1209505015341679
YHR044C	0.17230850129715022
YHR045W	0.3354120429730407
YHR046C	0.20544936099002942
YHR047C	0.20175855137779372
YHR048W	0.13766825587008547
YHR049C-A	0.24501048143131268
YHR049W	0.19699851749141326
YHR050W	0.1619183956238933
YHR051W	0.3406230592091349
YHR057C	0.2399153856453135
YHR059W	0.2616479873673448
YHR060W	0.4548217601171024
YHR061C	0.23243863114623028
YHR064C	0.35240448171605043
YHR066W	0.26930310165651655
