orf	hap a | growth (culture turbidity) | L-cysteine [1 mM] | SC (2) | Bhat A~Sengupta S, 2019
YDR336W	0.46763544024208425
YDR337W	0.46559432357416003
YDR338C	0.48275861985036334
YDR340W	0.5698808171639304
YDR344C	0.4572396181511268
YDR345C	0.40596226368599037
YDR346C	0.354599924645946
YDR347W	0.5427083423768638
YDR348C	0.7039134709452163
YDR349C	0.5427770096163305
YDR350C	0.4371146907381319
YDR351W	0.4917951204160596
YDR352W	0.5308863102889708
YDR354W	0.5515527910403968
YDR357C	0.5846338451874139
YDR358W	0.46265726082606423
YDR359C	0.38542842801767213
YDR360W	0.4105208920239794
YDR363W	0.38735419595641385
YDR363W-A	0.6546256016888203
YDR364C	0.8757361679685555
YDR366C	0.41051248087635456
YDR368W	0.5194218724025103
YDR369C	0.5613553689503846
YDR370C	0.5317460800095701
YDR371W	0.5492548259846152
YDR372C	0.4918322094220762
YDR374C	0.5657657371090961
YDR375C	0.2608695624732297
YDR377W	0.4093927607066946
YDR378C	0.6911375714166509
YDR379W	0.38831619245145205
YDR380W	0.592293671826327
YDR382W	0.9023285744419162
YDR383C	0.4936196851685452
YDR384C	0.5242521112269476
YDR385W	0.4988518814447962
YDR386W	0.47670707726613654
YDR387C	0.47848682684618643
YDR388W	0.6617456466621369
YDR389W	0.46956761603131236
YDR391C	0.5287419912264162
YDR392W	0.4003782867615681
YDR393W	0.45952909938774494
YDR395W	0.23916292622802995
YDR399W	0.5556946083076271
YDR400W	0.4385585218627261
YDR401W	0.49142022561458176
YDR402C	0.48718872011094444
YDR403W	0.47527855673722463
YDR405W	0.4238386578906528
YDR406W	0.3952601473961049
YDR408C	0.4808492867059186
YDR409W	0.363328209241706
YDR410C	0.366401353956207
YDR411C	0.5118757880345921
YDR414C	0.39037152511528367
YDR415C	0.6093347706991272
YDR417C	0.528051402492752
YDR418W	0.5482837978691628
YDR419W	0.5909407546630255
YDR420W	0.5600544784123502
YDR421W	0.5367793632048673
YDR422C	0.5547375456698571
YDR423C	0.5953051745239499
YDR424C	0.520254505185355
YDR425W	0.4696165382164501
YDR426C	0.46955036916023885
YDR428C	0.5100653027972004
YDR430C	0.48547716554332687
YDR431W	0.4745464872077093
YDR432W	0.6362823841338398
YDR433W	0.5715195999528536
YDR435C	0.45598379076259293
YDR436W	0.519005852094976
YDR438W	0.46403324214802544
YDR439W	0.3750000144337814
YDR440W	0.5403101249803107
YDR441C	0.5177685850496775
YDR442W	0.47834279808938746
YDR443C	0.5895249363466708
YDR444W	0.4751449451241068
YDR445C	0.42154161544894064
YDR446W	0.44784250069960674
YDR447C	0.5967279717387814
YDR450W	0.554905790724368
YDR451C	0.4531999805572509
YDR452W	0.4060208838249607
YDR453C	0.42626914806910643
YDR455C	0.4752337091593236
YDR456W	0.5375900962372393
YDR457W	0.6142264138877657
YDR458C	0.4109848630336637
YDR459C	0.379449850619772
YDR461W	0.6322188225602129
YDR462W	0.4712762276676939
YDR465C	0.5025017744077142
YDR466W	0.4388714732588414
YDR467C	0.42450495827356993
YDR469W	0.420338948653096
YDR471W	0.7166666506065266
YDR475C	0.4533545110504771
YDR476C	0.3842746363981269
YDR477W	0.527102856684501
YDR479C	0.4428958421172302
YDR480W	0.5139485194125311
YDR481C	0.5260663787698849
YDR482C	0.5721375730923796
YDR483W	0.42356816760020316
YDR485C	0.4383371381687594
YDR486C	0.6760852328919442
YDR488C	0.5835832297670552
YDR490C	0.47853312906832157
YDR491C	0.49445760411317374
YDR492W	0.4936255065856031
YDR493W	0.3980582761195967
YDR494W	0.3618470580899493
YDR496C	0.5913811383518985
YDR497C	0.3862434221095386
YDR500C	0.6265842732057743
YDR501W	0.5519725390937581
YDR502C	0.4709567465421416
YDR503C	0.5422955492082936
YDR504C	0.4836865104025908
YDR505C	0.6292004974806061
YDR506C	0.43077885634973956
YDR508C	0.46747129567623164
YDR509W	0.5268191138906221
YDR511W	0.43776283592886883
YDR512C	0.47618007984029775
YDR513W	0.5125832616845243
YDR514C	0.4707149160192975
YDR515W	0.4167455170870815
YDR516C	0.45227657907057267
YDR517W	0.4297118786563218
YDR519W	0.48143806554461543
YDR520C	0.47461808273791534
YDR521W	0.49786020721753693
YDR522C	0.47805076036706484
YDR523C	0.6104198680798776
YDR524C	0.411742561020534
YDR525W	0.4392678746795578
YDR525W-A	0.490328840507643
YDR528W	0.39437718040704667
YDR530C	0.5060422837529128
YDR533C	0.49647497493753945
YDR534C	0.5420454875271021
YDR535C	0.563924038291761
YDR536W	0.520051739543592
YDR537C	0.4127676645548025
YDR538W	0.5268851386937976
YDR539W	0.4935218047879119
YDR540C	0.5230293567027385
YDR541C	0.4930082527349574
YEL001C	0.5941594436135013
YEL003W	0.5383259930572993
YEL004W	0.5442314478052156
YEL005C	0.47665845481620217
YEL006W	0.4886649898533147
YEL007W	0.22604788740205256
YEL008W	1.1607644263071928
YEL009C	0.7136266563823711
YEL010W	0.49070281893657935
YEL011W	0.5866061446113372
YEL012W	0.5251432148005233
YEL013W	0.39623430708443436
YEL014C	0.6795787895665665
YEL015W	0.5862815463902938
YEL016C	0.6391669403634457
YEL017C-A	0.5224266162342704
YEL017W	0.6118090783026129
YEL020C	0.596674374393869
YEL023C	0.48208191084795654
YEL024W	0.41474102361832554
YEL025C	0.5348284220298692
YEL028W	0.49034371369204094
YEL029C	0.5273853746595717
YEL030W	0.5294318050044141
YEL031W	0.6125780338547723
YEL033W	0.4500167478497642
YEL037C	0.9322097608418359
YEL038W	0.5880606574178666
YEL039C	0.508756307642508
YEL040W	0.44185353568605634
YEL041W	0.5370317134691394
YEL042W	0.548151023930376
YEL043W	0.8316597495168316
YEL044W	0.812838414138183
YEL047C	0.5183834945299205
YEL048C	0.5348764141140129
YEL049W	0.5297243855640644
YEL050C	0.5850339960514624
YEL052W	0.4530294984313206
YEL053C	0.5504950446642591
YEL054C	0.7598116414224492
YEL056W	0.4830157282006516
YEL057C	0.3828647887190468
YEL059W	0.7912471993291967
YEL060C	0.5802615839296593
YEL061C	0.8565795895063951
YEL062W	0.876691732797129
YEL063C	0.610381874214273
YEL064C	0.5919012789854694
YEL065W	0.5592867907236045
YEL066W	0.4491811592092014
YEL067C	0.3542122521930757
YEL068C	0.32194404545240857
YEL071W	0.33741052405075905
YEL072W	0.38184929625422837
YER001W	0.34055352078524853
YER002W	0.4243827251800633
YER004W	0.3781406788061797
YER005W	0.3514184274002969
YER007C-A	0.5237062124543231
YER007W	0.3835962352759433
YER010C	0.4175888282389104
YER011W	0.4476905984534254
YER014W	0.5000000057064118
YER016W	0.45233123091836613
YER019C-A	0.5039769008630139
YER019W	0.5144461691108532
YER020W	0.6572904812640219
YER024W	0.5078717206250325
YER027C	0.46402183030502053
YER028C	0.4574515891199719
YER030W	0.5058675645717936
YER031C	0.8348123160118687
YER032W	0.4380113099461326
YER033C	0.4325971236223731
YER034W	0.43091861802854636
YER035W	0.4165628896720025
YER037W	0.43565443700640377
YER038W-A	0.31819807717146475
YER039C	0.3372133798846851
YER039C-A	0.4726153729356398
YER040W	0.4197530623121222
YER041W	0.33991963458137503
YER042W	0.3352900691967102
YER044C-A	0.34263615164271066
YER045C	0.34486521592253677
YER046W	0.6291390972987578
YER046W-A	0.37203625568877247
YER047C	0.3731988215250152
YER048C	0.34424420679321144
YER049W	0.3843003380199052
YER050C	0.3686473946894151
YER051W	0.31214288550031577
YER052C	0.2172264412845645
YER053C	0.37217325365749004
YER054C	0.3859649282029196
YER055C	0.4843982562057042
YER056C	0.4700950166511207
YER056C-A	0.3050436353151576
YER057C	0.40202022214710015
YER058W	0.37766346418477903
YER059W	0.3312439826256798
YER060W	0.35868241503741133
YER060W-A	0.39727671960082683
YER061C	0.3812949941133749
YER062C	0.3436702034851363
YER063W	0.6438122921342507
YER064C	0.5572330021862618
YER065C	0.3463121213088284
YER066C-A	0.3490506456736246
YER066W	0.9323308596742442
YER067C-A	0.3370935922362842
YER067W	0.3601210151668243
YER068C-A	0.38632294032894693
YER068W	0.41622501089282254
YER069W	0.23571007193424068
YER071C	0.315101045251983
YER072W	0.3253150287095514
YER073W	0.29795156949126284
YER074W	0.49037533929759025
YER075C	0.4558289940408624
YER077C	0.5956416669219848
YER078C	0.6310383224916388
YER079W	0.47683924901098595
YER080W	0.47087749800454326
YER081W	0.45475774762300447
YER083C	0.37271300386562517
YER084W	0.48101267817738685
YER085C	0.438562565830275
YER087C-B	0.7025709578595142
YER088C	0.5891398298297748
YER089C	0.383599720201487
YER090W	0.6127040369814352
YER091C	0.7110225959689469
YER091C-A	0.6320898197172865
YER092W	0.35134424804125974
YER093C-A	0.48748664662755375
YER095W	0.4629629696990534
YER096W	0.5275442027913375
YER097W	0.7635032968015742
YER098W	0.7715355608063492
YER101C	0.47217478749925246
YER103W	0.44544095020996793
YER106W	0.131295571682419
YER111C	0.30817393167838214
YER113C	0.18194998230690385
YER114C	0.24211595896100285
YER115C	0.538809584994062
YER116C	0.45941448341432894
YER117W	0.46139638130945426
YER118C	0.6439848014548538
YER119C	0.15186568221235455
YER119C-A	0.20986883487862198
YER120W	0.09742042110859418
YER121W	0.5384146686051668
YER123W	0.8107316979925097
YER124C	0.37858073063246894
YER128W	0.3205596416474653
YER130C	0.35794022388053154
YER131W	0.39399058127291076
YER132C	0.3616317139060476
YER134C	0.34504911726090437
YER135C	0.32508249565506
YER137C	0.3771626293367328
YER139C	0.3971652880936496
YER140W	0.3933490020496253
YER141W	0.34441674052979776
YER142C	0.3938564393642706
YER143W	0.42780913479619714
YER144C	0.6503160508941599
YER145C	0.28249335813528514
YER149C	0.38492646230429817
YER150W	0.3542615261303663
YER151C	0.4907035562711337
YER152C	0.50617624809451
YER153C	0.5443037943279267
YER154W	0.325570552243612
YER156C	0.3857611901997121
YER158C	0.512413111892765
YER161C	0.4109752496508022
YER162C	0.3281071756217121
YER163C	0.3178713600793674
YER164W	0.3368784263176326
YER166W	0.25516528084942375
YER167W	0.37207854497784393
YER169W	0.42914399607279496
YER170W	0.3080282167434836
YER173W	0.3552668619514345
YER174C	0.7928787835977081
YER175C	0.4944010728283977
YER176W	0.5088598266006606
YER177W	0.39528557764178346
YER178W	0.3622250874440093
YER179W	0.5246785811914999
YER180C	0.493592124934968
YER181C	0.4737050262424532
YER182W	0.5249441961457272
YER183C	0.49865431902865925
YER184C	0.5247863059479654
YER185W	0.4879688735296556
YER186C	0.5459888932795042
YER187W	0.38762447626290114
YFL001W	0.6116279069797529
YFL003C	0.47715377759427174
YFL004W	0.4383352035857517
YFL007W	0.7049180142505747
YFL010C	0.4417808095049902
YFL010W-A	0.49405701796772267
YFL011W	0.8306962739920413
YFL012W	0.4881516415387755
YFL012W-A	0.4385399865440287
YFL013C	0.5134606144118224
YFL015C	0.49649693667407097
YFL016C	0.807117208826736
YFL018C	0.38725677086264715
YFL019C	0.5463214959409622
YFL020C	0.5267215079900952
YFL021W	0.6522896626228423
YFL025C	0.4861635644524267
YFL026W	0.5280899026095053
YFL027C	0.6222091704971904
YFL028C	0.7296587600957405
YFL030W	0.630242171520383
YFL031W	0.5884594409979564
YFL032W	0.644018600178844
YFL033C	0.5930348777453933
YFL034C-A	0.53602086217008
YFL036W	0.5436276977547886
YFL040W	0.5814106758097158
YFL041W	0.5788863477844068
YFL042C	0.5794366761554826
YFL044C	0.5733052916269179
YFL046W	0.5878083816437664
YFL047W	0.799225272686493
YFL048C	0.6654830021107353
YFL049W	0.6976016724448516
YFL050C	0.583756324511936
YFL051C	0.636132239809929
YFL052W	0.4963397219071992
YFL053W	0.398829830190889
YFL054C	0.42903017580837227
YFL055W	0.6908682619401401
YFR006W	0.5348374172895068
YFR007W	0.4437710388569866
YFR008W	0.4128843281733038
YFR009W	0.5369690991537381
YFR010W	0.4738123862421806
YFR011C	0.5521821726291725
YFR012W	0.45286420563025265
YFR013W	0.3679361283422557
YFR014C	0.6080638107427324
YFR015C	0.62228569754799
YFR016C	0.6806349023826175
YFR017C	0.6894298982376871
YFR018C	0.662974645153102
YFR020W	0.6167202694619833
YFR021W	0.7307143028683809
YFR022W	0.5467371680758556
YFR023W	0.5635519805950662
YFR024C-A	0.7548511710478705
YFR025C	0.42496192564186314
YFR026C	0.594997622645106
YFR030W	0.4360465346991421
YFR031C-A	0.7894385213029118
YFR032C	0.510990870012744
YFR032C-A	0.6923077152424089
YFR033C	0.45990427490903185
YFR034C	0.5004951884436647
YFR035C	0.5409453945770517
YFR036W	0.5434253250189355
YFR038W	0.5566130562833497
YFR039C	0.5573021165126301
YFR040W	0.7282851209276308
YFR041C	0.38654306941406313
YFR043C	0.5314549440788013
YFR044C	0.7220881295581573
YFR045W	0.577668493604079
YFR046C	0.545702593135102
YFR047C	0.5313404244464864
YFR048W	0.6065116781143979
YFR049W	0.4785885698553939
YFR053C	0.5892909454591506
YFR054C	0.5329058604189328
YFR055W	0.5191938404746945
YFR056C	0.6068022935040773
YFR057W	0.5699288748617418
YGL002W	0.3538528083132484
YGL003C	0.3344030588001574
YGL004C	0.3495786246501552
YGL005C	0.3354557540502075
YGL006W	0.3385197531180512
YGL007W	0.20244464380152002
YGL010W	0.5229249092368533
YGL012W	0.6555721586655594
YGL013C	0.44496990436821293
YGL014W	0.5625491521429156
YGL015C	0.7019276621442426
YGL016W	0.9463570156063802
YGL017W	0.5763968087061005
YGL019W	0.6596858360988206
YGL020C	0.4584374101044775
YGL021W	0.41494438551028445
YGL023C	1.215402163716311
YGL024W	0.7758751910285808
YGL025C	0.4770912071154926
YGL026C	0.3319884818812988
YGL027C	0.4159857066844043
YGL028C	0.27241378099419833
YGL029W	0.5614843176437958
YGL031C	0.7207446582671602
YGL032C	0.5076530420937823
YGL033W	0.44577487533752513
YGL034C	0.5828147900169812
YGL035C	0.4296028742372315
YGL036W	0.4784620811002999
YGL037C	0.5458629523771151
YGL038C	0.31859331832084414
YGL039W	0.5601074320797915
YGL041C	0.5590345618883586
YGL042C	0.45303326539834926
YGL043W	0.7183446801848153
YGL045W	0.5595452546946544
YGL049C	0.36430179547657887
YGL050W	0.5709343174898064
YGL051W	0.32230954497616215
YGL053W	0.5273084269597281
YGL054C	0.43252749376512356
YGL056C	0.41956523245809674
YGL057C	0.4364016735675411
YGL059W	0.46467276690569964
YGL060W	0.6429517961279798
YGL062W	0.6122448574692252
YGL063W	0.48020010629294524
YGL064C	0.5393060995189731
YGL066W	0.6053983966646724
YGL067W	0.50863632425198
YGL071W	0.5499276821078211
YGL072C	0.7463503379026017
YGL076C	0.5845365925466065
YGL077C	0.4761099586392865
YGL078C	0.5865443712666389
YGL079W	0.5323634502681722
YGL080W	0.562970983054164
YGL081W	0.4034465349609533
YGL082W	0.5948323536518755
YGL083W	0.45121396961494137
YGL084C	0.44816941099368934
YGL085W	0.35174422881985756
YGL086W	0.39384479103678127
YGL087C	0.32815241944334894
YGL088W	0.8670335345449259
YGL090W	0.39303902741177404
YGL095C	0.533822599618253
YGL096W	0.3566201082056613
YGL101W	0.49658643818547926
YGL104C	0.49635291455462954
YGL108C	0.4926124651127293
YGL109W	0.4829911196252923
YGL110C	0.5655328744762701
YGL114W	0.5161080421479762
YGL117W	0.5113479908247317
YGL118C	0.5111875639437264
YGL121C	0.4675370770716228
YGL124C	0.514520767495544
YGL125W	0.39619983501535677
YGL126W	0.4340290211459366
YGL127C	0.6033755397993578
YGL129C	0.41836215361161017
YGL131C	0.12571663734796737
YGL132W	0.5113768896873442
YGL133W	0.32644245733981736
YGL135W	0.1995654743133246
YGL136C	0.5254730653541458
YGL138C	0.4822233638045755
YGL139W	0.5155598539468739
YGL140C	0.5404989144527828
YGL141W	0.532674978552439
YGL143C	0.8085650758062375
YGL144C	0.5564614531992172
YGL146C	0.4284567898470223
YGL147C	0.6822169286874847
YGL148W	0.5735120283366297
YGL149W	0.68593290121833
YGL151W	0.5503398941526363
YGL152C	0.5755685869915068
YGL153W	0.19086403028034882
YGL154C	0.35311970756506017
YGL156W	0.49716176066076756
YGL157W	0.2376383675366854
YGL158W	0.36953351841594445
YGL159W	0.9090909131862532
YGL160W	0.3935979767323952
YGL161C	0.4448456693082492
YGL162W	0.09613602345035983
YGL163C	0.38214148041120355
YGL164C	0.5474388815459873
YGL165C	0.6547563603250601
YGL166W	0.4281818399133764
YGL167C	0.3748403563287962
YGL168W	0.37106068673103426
YGL170C	0.273820825483766
YGL173C	0.39600714190949704
YGL174W	0.4814385221531233
YGL175C	0.5867516596100056
YGL176C	0.7528153298724742
YGL177W	0.3860921497440901
YGL179C	0.485021432202678
YGL180W	0.44872265256136623
YGL181W	0.4049508036839171
YGL194C	1.0228136491276751
YGL195W	0.4715333472761322
YGL196W	0.5304673092975294
YGL197W	0.6714215563116815
YGL198W	0.34710118906704973
YGL199C	0.4795317727118007
YGL202W	0.47098001043865023
YGL203C	0.483822200727237
YGL205W	0.4739849791004103
YGL206C	0.6254580610353001
YGL208W	0.4757491633923775
YGL209W	0.47004746001008685
YGL210W	0.49373279736788106
YGL211W	0.8690693056490446
YGL212W	0.5873016213313489
YGL213C	0.645384923156221
YGL214W	0.6475842842885946
YGL215W	0.23378525697766006
YGL216W	0.29178271375066317
YGL217C	0.2859395178463529
YGL218W	0.19938962186666448
YGL219C	0.5892339766681811
YGL220W	0.4335664133766201
YGL221C	0.3256927505126291
YGL222C	0.34811923359470964
YGL223C	0.5040409424973156
YGL224C	0.36261752374765893
YGL226C-A	0.30442178157920696
YGL226W	0.3376529673955864
YGL227W	0.2528864157326815
YGL228W	0.2849359180944815
YGL229C	0.33988480804921045
YGL230C	0.36976822210960425
YGL231C	0.3029291788903294
YGL232W	0.3759707790598336
YGL234W	0.36483053299792445
YGL235W	0.28530450036552757
YGL236C	0.31291654831112586
YGL237C	0.3692256327144301
YGL241W	0.32344574346649874
YGL242C	0.47741065871397265
YGL243W	0.3564456277014406
YGL244W	0.7980015083234754
YGL248W	0.5727273042454877
YGL249W	0.5243282661158749
YGL250W	0.48861702697191783
YGL251C	0.5174825258271596
YGL252C	0.6385855427947317
YGL253W	0.5821282517449594
YGL254W	0.653600024544526
YGL255W	0.5924259611302056
YGL256W	0.595447824388641
YGL257C	0.5765641425492081
YGL258W	0.30190883900399257
YGL259W	0.3953408951849221
YGL260W	0.40487447564956813
YGL261C	0.36288529527851765
YGL262W	0.3871510307757749
YGL263W	0.3735554240693003
YGR001C	0.35276858899196584
YGR003W	0.3635067822591075
YGR004W	0.3825136387455086
YGR006W	0.5177364525160032
YGR007W	0.36669131566846785
YGR008C	0.3467639473039951
YGR010W	0.45764852299315434
YGR011W	0.39576623281546675
YGR012W	0.45897206919453093
YGR014W	0.46826518626951713
YGR015C	0.47594225527879214
YGR016W	0.5132255572547322
YGR017W	0.4777265796236896
YGR018C	0.3340435779838725
YGR019W	0.6727019457292529
YGR021W	0.4127266424139795
YGR022C	0.4663181721089514
YGR023W	0.34533702821428286
YGR025W	0.3255232902581405
YGR026W	0.3497400330935894
YGR027C	0.6500715961482453
YGR028W	0.4660912162322084
YGR031W	0.631810684414673
YGR032W	0.46438480521303177
YGR033C	0.6695873401360355
YGR034W	0.8491827526322749
YGR035C	0.727102212289342
YGR036C	0.8320359779875084
YGR037C	0.7000343592568522
YGR038W	0.4918858206338282
YGR039W	0.5581066762844602
YGR040W	0.4629828353877194
YGR041W	0.49582688409853287
YGR042W	0.5078152079328373
YGR043C	0.5448120863136147
YGR044C	0.5089094620666996
YGR045C	0.525506902169845
YGR049W	0.5026962186812665
YGR050C	0.5425587183328061
YGR051C	0.5182166638171875
YGR052W	0.5227330265911464
YGR053C	0.5126582419356446
YGR054W	0.679420859646753
YGR055W	0.7209302579398668
YGR056W	0.5604180629619779
YGR057C	0.4465523364020837
YGR058W	0.6721044337094484
YGR059W	0.6463369289981692
YGR061C	0.5898437167774584
YGR062C	0.5700637472851602
YGR064W	0.36666664726099274
YGR066C	0.5684312432134493
YGR067C	0.6249267450145296
YGR068C	0.5438195722862139
YGR069W	0.5594486096075745
YGR070W	0.9284482238184516
YGR071C	0.5742025066260589
YGR072W	0.5572214976881964
YGR076C	0.589512504465538
YGR077C	0.47787611794664087
YGR078C	1.032139087557408
YGR079W	0.6764801197153459
YGR080W	0.6216387238643067
YGR081C	0.8239609180932087
YGR084C	0.5176839650732177
YGR085C	0.7406689988127308
YGR087C	0.5149483271113721
YGR088W	0.5103286676889388
YGR089W	0.5000000242594396
YGR093W	0.3458618223719894
YGR096W	0.583333326773074
YGR097W	0.48244548723960445
YGR100W	0.537623418832686
YGR101W	0.5464657378942092
YGR102C	0.614422313632248
YGR106C	0.4805903119192794
YGR107W	0.4782741640553973
YGR108W	0.5778743482567624
YGR109C	0.45944272327764063
YGR110W	0.39482469944065135
YGR111W	0.5858585707550364
YGR112W	0.6110695940698161
YGR117C	0.5153985681910932
YGR118W	0.8114578862655927
YGR121C	0.5574497346853158
YGR122C-A	0.5638143657731102
YGR122W	0.5114220607922199
YGR123C	0.42813036559503803
YGR124W	0.4214983746693024
YGR125W	0.38723574657618126
YGR126W	0.40551720952057874
YGR127W	0.4387927870489024
YGR129W	0.40393778520063955
YGR130C	0.5232903857175096
YGR131W	0.4759679709067901
YGR132C	0.5003644088831538
YGR133W	0.4234984705156638
YGR134W	0.8182077020374711
YGR135W	0.6264763555079335
YGR136W	0.47005772203643703
YGR137W	0.4755645311879188
YGR138C	0.4194804887267759
YGR139W	0.3274222442658925
YGR141W	0.40287159317489907
YGR142W	0.32642486042400615
YGR143W	0.4314452113273577
YGR144W	0.4365511246895002
YGR146C	0.41730593891989454
YGR148C	1.0628992287366754
YGR149W	0.44477120787642516
YGR150C	0.49532388812656036
YGR151C	0.4213104839314784
YGR153W	0.4136732182277633
YGR154C	0.42956926797743106
YGR155W	0.5204438382152391
YGR157W	0.6881399028296822
YGR159C	0.8165375040156769
YGR160W	0.4837040996233236
YGR161C	0.5199892457357771
YGR162W	0.6339073204869308
YGR163W	0.4918630422784895
YGR164W	0.556379484083761
YGR165W	0.5638933882275153
YGR166W	0.5516284249912158
YGR168C	0.5810983050357171
YGR169C	0.39366656205165823
YGR170W	0.413564335944799
YGR171C	0.35271039572785207
YGR173W	0.4171270502180897
YGR174C	0.35395596578317523
YGR176W	0.4352316345716437
YGR177C	0.43129518720894483
YGR178C	0.3603205137231912
YGR180C	0.41083655977401695
YGR181W	0.4549608270650218
YGR182C	0.5529833952376918
YGR183C	0.2781360088226056
YGR184C	0.19206974531250368
YGR187C	0.33196943270312995
YGR188C	0.617216136001936
YGR189C	0.27411610938532543
YGR192C	0.39058820947231376
YGR193C	0.2763515412238773
YGR194C	0.3964038901470718
YGR196C	0.3057010925283602
YGR197C	0.21392615949967103
YGR199W	0.3621271722300045
YGR200C	0.6275888013359906
YGR201C	0.6417387342898243
YGR202C	0.4981273519987519
YGR203W	0.34869617554344506
YGR204W	0.6054509625741296
YGR205W	0.2865497132774103
YGR206W	0.48650927695696683
YGR207C	0.1941444069096321
YGR209C	0.335185652880866
YGR210C	0.8288242797833838
YGR212W	0.31200212573019054
YGR213C	0.31779776593861764
YGR214W	0.5412445509769209
YGR215W	0.45032550580225816
YGR217W	0.28567524625411767
YGR220C	0.8706481358254435
YGR221C	0.46870085037788134
YGR222W	0.599772905182129
YGR223C	0.7811178380436067
YGR224W	0.5001566106952641
YGR225W	0.4282275164614306
YGR226C	0.4264706182864564
YGR227W	0.3312302672992717
YGR228W	0.36607750118176235
YGR229C	0.38923328032148596
YGR230W	0.33159542552278615
YGR231C	0.47295675765927614
YGR232W	0.3032524110595152
YGR233C	0.4233382918577001
YGR234W	0.6485888131421577
YGR235C	0.5517751360721336
YGR236C	0.4811866815576957
YGR237C	0.6677861883371647
YGR238C	0.4780037029567933
YGR239C	0.6441025846320805
YGR240C	0.4872672282696942
YGR241C	0.5389900506261025
YGR242W	0.5404364646519997
YGR243W	0.4085033105001736
YGR244C	0.5252300548357647
YGR247W	0.5081855161305739
YGR248W	0.5138888426676969
YGR249W	0.5464524764534948
YGR250C	0.6538226787401556
YGR252W	0.6574394475871211
YGR254W	0.4697545631840323
YGR255C	0.5234280266656548
YGR256W	0.6406249879607152
YGR257C	0.7835199719304875
YGR258C	0.39402793455459384
YGR259C	0.6417232981329773
YGR260W	0.6845030803412434
YGR261C	0.6893688224574226
YGR263C	0.7699732075410399
YGR266W	0.6602768594204841
YGR268C	0.7964072023531223
YGR269W	0.7146371632456904
YGR270W	0.697539850075699
YGR271W	0.6127659138828031
YGR273C	0.44072725308782473
YGR275W	0.8891877040317152
YGR276C	0.45862992874911696
YGR279C	0.8837208984325424
YGR281W	0.4778933786310914
YGR282C	0.45869837314220174
YGR283C	0.549304087220377
YGR284C	0.4992377896135831
YGR285C	0.5991735363022602
YGR286C	0.46849028513322255
YGR287C	0.45733428499963863
YGR288W	0.4489369044743448
YGR289C	0.4790196906545866
YGR290W	0.5069079118489792
YGR291C	0.5698027337466587
YGR292W	0.6555109482958711
YGR295C	0.4475909494695158
YHL002W	0.707147666655757
YHL003C	0.7133956373639118
YHL005C	0.44507882868283133
YHL006C	0.3722032082171881
YHL007C	0.45002321422126335
YHL008C	0.2846275602250165
YHL009C	0.2169919602161233
YHL010C	0.11627906678261307
YHL011C	0.5230582762803107
YHL012W	0.19150559176291723
YHL013C	0.23447714493741553
YHL014C	0.27102101253834227
YHL016C	0.3524273880875214
YHL017W	0.3389057497797663
YHL019C	0.3725227418296024
YHL020C	0.4236790577645012
YHL021C	0.26001128134685647
YHL022C	0.3070845346748486
YHL023C	0.3977754254427709
YHL024W	0.9051788907807788
YHL026C	0.14298119494980444
YHL027W	0.2549850364409906
YHL028W	0.1303515875706424
YHL029C	0.11107037750737438
YHL030W	0.13989984329649718
YHL031C	0.1029885015104639
YHL032C	0.21573092722911807
YHL033C	0.5019607810195433
YHL034C	0.49878936580623984
YHL035C	0.3271210135144209
YHL036W	0.39581679785764146
YHL037C	0.612429838491223
YHL038C	0.33468424282421755
YHL039W	0.6149166815302239
YHL040C	0.2029332495787891
YHL041W	0.24042168407408845
YHL042W	0.3373896874355696
YHL043W	0.2154280432293495
YHL044W	0.21289004733693354
YHL045W	0.32806692325008463
YHL046C	0.3235875737491149
YHL047C	0.4705370295296353
YHR001W-A	0.3866846098561311
YHR003C	0.4481429109001845
YHR004C	0.3062534884946924
YHR005C	0.5589234435778945
YHR006W	0.15782492990284316
YHR008C	0.4445312741091897
YHR009C	0.4514731279541985
YHR010W	0.8331573446902787
YHR011W	0.31640624317879007
YHR012W	0.3366564503057709
YHR013C	0.38689215253024
YHR014W	0.16833332008785723
YHR015W	0.2467616515929138
YHR016C	0.9335025573219347
YHR017W	0.8821391761667613
YHR018C	0.1693989012851579
YHR021W-A	0.4846626103416711
YHR022C	0.37922533167937444
YHR025W	0.14454009435972667
YHR028C	0.5023041624905594
YHR029C	0.32529702357882384
YHR030C	0.44580525906075963
YHR031C	0.4863281436337281
YHR032W	0.8991935769685124
YHR033W	0.4936386919894393
YHR035W	0.3489028370192379
YHR037W	0.37076601178755547
YHR038W	0.337072345179683
YHR039C	0.35070305518779016
YHR039C-A	0.49088997928989475
YHR041C	0.4242819811724216
YHR043C	0.2763419599346473
YHR044C	0.3830227959850946
YHR045W	0.7218214693967199
YHR046C	0.45186298905692884
YHR047C	0.44419643940636927
YHR048W	0.31106807889707533
YHR049C-A	0.5340393476231852
YHR049W	0.4343088971155665
YHR050W	0.36144046869448865
YHR051W	0.7326457922150643
YHR057C	0.5234558147613917
YHR059W	0.5685987746110231
YHR060W	0.9698593313902806
YHR061C	0.5079251004698072
YHR064C	0.7571181628039053
YHR066W	0.5844999778549079
YHR067W	0.5263948096984788
YHR073W	0.3452732851845702
YHR075C	0.40540543148515984
YHR076W	0.5158206725752331
YHR077C	0.36336633813929275
YHR078W	0.2677756142495676
