orf	hap a | transport to/from cell surface (Msb2) | standard [standard] | Chavel CA~Cullen PJ, 2010
YDR282C	-0.15676142733694032
YDR284C	0.4168504156101536
YDR285W	0.24290314193666684
YDR286C	0.20355792527242514
YDR287W	-0.8856833360639336
YDR290W	-0.14951362426721176
YDR291W	0.38164680070004386
YDR293C	-2.5216160289455383
YDR294C	-0.020088569450628885
YDR295C	0.3588679910523244
YDR296W	1.6541052304179995
YDR297W	0.06377886607051672
YDR298C	-0.3141422939939048
YDR300C	-3.063006052269587
YDR304C	0.06792046782464749
YDR305C	-0.03458417559008638
YDR306C	-0.8898249378180647
YDR307W	0.1507525029072601
YDR309C	-0.07910639444699066
YDR310C	0.2242659340430786
YDR312W	0.24808014412933022
YDR313C	-0.31724849530950294
YDR314C	-0.3793725216214625
YDR315C	0.5524878730579325
YDR316W	0.3764697985073797
YDR317W	0.28017755772384256
YDR318W	1.2948699874858505
YDR319C	0.5224612603404852
YDR320C	-2.6375808780611965
YDR321W	-0.027336372520357824
YDR322W	0.4644788357826561
YDR323C	-3.0227498411953464
YDR326C	-0.4659676745089647
YDR329C	0.6021870941075
YDR330W	-0.2727262764525983
YDR332W	-0.6123376202913114
YDR333C	-0.23648726110395513
YDR334W	0.21287652921921965
YDR335W	-0.0045575628726391895
YDR336W	-0.28618648215352277
YDR337W	0.09898248098062648
YDR338C	-0.40873651316400617
YDR344C	1.0423928893249503
YDR345C	-0.6867850839905617
YDR347W	0.7339010443203059
YDR348C	-0.06605166024647033
YDR349C	0.648659876621653
YDR350C	-2.8157847248449897
YDR351W	-0.09618556493561503
YDR352W	-0.45338664862520484
YDR357C	-0.5122436453695122
YDR358W	0.3097247574389183
YDR359C	-0.28087476161602837
YDR360W	1.9496024598320332
YDR363W	0.17374479944344887
YDR363W-A	-0.7447205545975866
YDR364C	-2.9761193021829304
YDR368W	1.0728361635030406
YDR369C	-0.031239913355689822
YDR370C	-0.24231328099044713
YDR371W	0.06414901240232537
YDR372C	0.7298419410965606
YDR374C	0.043853496283598456
YDR375C	0.36452265095948005
YDR377W	-2.9213214086623682
YDR378C	1.9151000824301976
YDR380W	0.26037374162265187
YDR382W	0.6034107491712211
YDR383C	0.07499998266882907
YDR384C	0.5680559600923988
YDR385W	1.1576209563527529
YDR386W	0.5967220052914441
YDR387C	-0.21357153900155484
YDR388W	0.3693047133790216
YDR389W	1.2063532331911289
YDR391C	0.1342431427468547
YDR392W	-0.15241730924359276
YDR393W	0.4161259205374618
YDR395W	-0.6225404505079265
YDR399W	-1.0983968008120693
YDR400W	-0.4772991548327663
YDR401W	0.012890218070899125
YDR402C	-0.08266326592591657
YDR403W	-0.7544042584235322
YDR405W	-3.1413302886639918
YDR406W	-0.44576650511381705
YDR408C	-0.12375126404454738
YDR409W	-0.46009952771333973
YDR410C	-0.6942055635055384
YDR411C	-0.2728146990795805
YDR414C	1.401282340544633
YDR415C	-0.5585196162300601
YDR417C	0.009809687840553714
YDR418W	-0.7505821190636597
YDR419W	0.14379849114653626
YDR420W	0.10653263238777835
YDR421W	-0.5030985955119066
YDR422C	-0.24605972356047198
YDR423C	-0.04730847684709514
YDR424C	-0.14708891347123282
YDR425W	-0.27377023391954836
YDR426C	-0.42570027347448575
YDR428C	-0.3014807442786251
YDR430C	-0.2173936783614274
YDR431W	-1.006665456175126
YDR432W	-3.213950936501572
YDR433W	-0.0109981529283047
YDR435C	0.5862111220517945
YDR436W	-0.09986289304534356
YDR438W	0.24087578443464522
YDR439W	0.5275559834137488
YDR440W	0.02512676870810347
YDR441C	0.35022802528234387
YDR442W	0.7787705907665711
YDR443C	1.0211188002128235
YDR444W	-0.5437313158365225
YDR445C	-0.14156853308693926
YDR446W	0.14137509681646868
YDR447C	-0.082255161493692
YDR450W	-0.5127680376238231
YDR451C	0.2063953481313163
YDR452W	-0.10786919989045002
YDR453C	-0.11969106376587685
YDR455C	0.02512676870810347
YDR456W	0.3058960357494936
YDR457W	0.2970296378429231
YDR458C	0.23595000781988415
YDR459C	0.5344520706744146
YDR461W	-0.1289918954228806
YDR462W	-1.8870597131422062
YDR463W	-0.16106758732987117
YDR465C	-0.5196641248844889
YDR466W	-0.4960203971336352
YDR467C	-0.19160740234139104
YDR469W	-0.5610406484484832
YDR470C	-3.228841263003165
YDR471W	-0.8772755071161539
YDR475C	-0.3610541178891774
YDR476C	-0.06747783164940845
YDR479C	-0.7245764320585562
YDR480W	-0.3058854198038515
YDR481C	-0.425089213881073
YDR482C	-0.44577747566307035
YDR483W	-0.5366618938976538
YDR484W	-0.03595286131493623
YDR485C	-0.7521607811012189
YDR488C	-0.4487329416319271
YDR490C	0.18373677570341498
YDR491C	-0.01624975485589124
YDR492W	0.06256267098028832
YDR493W	-0.48128475537651366
YDR494W	-0.0852106274625487
YDR495C	-3.2061826905752637
YDR496C	-0.17880038314301183
YDR497C	0.4221443638578588
YDR500C	-0.23660091599421992
YDR501W	-0.20145895557091353
YDR502C	-0.2644891492512011
YDR503C	-0.05762627841988557
YDR504C	-0.4930649311647781
YDR505C	-0.3659798945039384
YDR506C	-0.0012332670378844104
YDR507C	-0.3019447985120424
YDR508C	0.7285276692960073
YDR509W	1.0319555087652987
YDR511W	-0.6516749381600896
YDR512C	-2.0129533481541304
YDR513W	-0.35908380724327266
YDR514C	-0.5314859887599157
YDR515W	0.09605136963111273
YDR516C	-0.3216479049710874
YDR517W	0.06748844759504977
YDR518W	-0.6664522680043735
YDR519W	-0.31770728367927836
YDR520C	-0.14234963619377894
YDR521W	-0.5861478474697358
YDR522C	0.0004978856342970383
YDR523C	0.07837781478394074
YDR524C	-0.029056774054270835
YDR525W	0.8319689782059926
YDR525W-A	0.18642675438034054
YDR528W	-0.44577747566307035
YDR529C	-0.6388679189617108
YDR530C	-0.16303789797577592
YDR532C	-3.2022420692834546
YDR533C	-0.3512025646596545
YDR534C	0.36106473383481913
YDR535C	0.21160416491681436
YDR536W	0.8280459097929886
YDR537C	-0.26409201536822946
YDR538W	0.7304826211729564
YDR539W	1.3255932300808861
YDR540C	0.21160416491681436
YDR541C	-0.515978020335358
YEL001C	0.1256433291871414
YEL003W	-0.17248354088292403
YEL004W	-0.28428111715919807
YEL005C	0.004290404511185437
YEL006W	-0.4247447386345175
YEL007W	-0.8585575559800612
YEL008W	1.0037798471178794
YEL009C	-0.3511685559569696
YEL010W	-0.3578572998367464
YEL011W	0.3860797802423438
YEL012W	
YEL013W	0.3989262934180352
YEL014C	0.2842621126218561
YEL015W	0.330127784940328
YEL016C	0.43523661733682484
YEL017C-A	0.06162249490927501
YEL017W	0.078822122028702
YEL020C	0.39032647985832114
YEL023C	-0.4849434335525114
YEL024W	-0.12948447308435676
YEL025C	0.18488648926516704
YEL027W	-3.253127864940266
YEL028W	0.3005062049013144
YEL029C	-0.47730244599754224
YEL030W	0.35783829529940436
YEL031W	-2.731405842317652
YEL033W	0.15335383954621856
YEL036C	-3.2473661324723984
YEL037C	0.6110550278909661
YEL038W	0.22501895254383042
YEL039C	-0.13139554276429322
YEL040W	-0.4553218535134986
YEL041W	0.12946546854701435
YEL042W	0.911092967640968
YEL043W	-0.1619726576432743
YEL044W	-3.18922222142956
YEL045C	-3.1891070306623996
YEL046C	-3.2483501907404255
YEL047C	0.6884533499283874
YEL048C	0.18488648926516704
YEL049W	0.08073319170863845
YEL050C	0.3970152237380987
YEL051W	-3.2301950287810306
YEL052W	-0.5632972904299005
YEL053C	-0.3951231585955047
YEL054C	0.4304589431369837
YEL056W	-0.10272949756524824
YEL057C	0.32152797138061395
YEL059W	0.009068078711026592
YEL060C	0.21450806930418065
YEL061C	0.31770583202074104
YEL062W	-0.5738081736695503
YEL063C	0.23839644030338408
YEL064C	0.15813151374605894
YEL065W	-0.5757192433494867
YEL066W	-0.8155584881814943
YEL067C	0.022174330610840606
YEL068C	0.04857032781728034
YEL071W	0.902040904158834
YEL072W	-0.03257292285436785
YER001W	-0.3708327389072632
YER002W	-0.31999600354671237
YER004W	0.1082057289133111
YER005W	1.4954620265406466
YER007C-A	-0.15770950220341598
YER007W	-0.021818998066559334
YER010C	-0.24569615955821508
YER011W	0.14340039185523074
YER014C-A	-3.218842704413648
YER014W	-0.25977620129195506
YER016W	-0.2951233109862998
YER017C	-3.240175398199886
YER019C-A	0.20010290437276743
YER019W	1.1982626505866576
YER020W	0.49241413269593465
YER024W	-0.30728681970657484
YER027C	-0.8070025568187948
YER028C	-0.442402934712735
YER030W	-0.22907645761341958
YER031C	
YER032W	-0.19094890609300702
YER033C	-0.8723566858296192
YER034W	-0.0012887780171058209
YER035W	-0.06287943816546558
YER037W	-0.09255211902290066
YER038W-A	0.14828853948605344
YER039C	-0.30337630160191725
YER039C-A	-0.08304723514978464
YER040W	-1.0111800785449696
YER041W	0.3125302998816784
YER042W	-0.23396460524424226
YER044C	-3.1818039360244343
YER044C-A	-0.06287943816546558
YER045C	0.2059686815297548
YER046W	
YER046W-A	-0.1674857974650606
YER047C	-0.5340968697767243
YER048C	-0.48619302299466677
YER049W	-0.11958195068300304
YER050C	-0.4275352514248007
YER051W	-0.13815691168012678
YER052C	-0.12838061641848333
YER053C	-0.07265573342711018
YER054C	-0.5116113906749422
YER055C	-0.08539712679985549
YER056C	-0.8557369838848241
YER056C-A	-1.2389677581412835
YER057C	-0.4265576218986364
YER058W	-0.10687276684286513
YER059W	-1.272207162030874
YER060W	-0.06874521532245258
YER060W-A	-0.8127212847335888
YER061C	0.40833799344579275
YER062C	0.06030188213125316
YER063W	
YER064C	-0.5957843779338927
YER065C	-0.024751886645052637
YER066C-A	-0.39429584753521
YER066W	
YER067C-A	-0.3424814826484945
YER067W	-0.0834096582149191
YER068C-A	-0.8694237972511264
YER068W	-3.0583363063333007
YER069W	-0.873334315355784
YER070W	-3.1277871456107116
YER071C	-0.5223653154627511
YER072W	0.020219071558511607
YER073W	-0.23005408713958467
YER074W	-1.2800281982401895
YER075C	0.12189254227961292
YER077C	0.11839837846021856
YER078C	0.1403394769669504
YER079W	-0.17921735177903342
YER080W	0.03781640302947143
YER081W	0.0016441105613874826
YER083C	0.6175507120449828
YER084W	1.0457524445050066
YER085C	-0.42949051047712966
YER086W	-3.1463229636881
YER087C-B	0.453308951649357
YER087W	0.404729713973065
YER088C	0.10084549965483369
YER089C	-0.8406470372690166
YER090W	-0.13831247406854
YER091C	-0.13282719944185745
YER091C-A	0.5204712027059244
YER092W	0.026245764731946508
YER093C-A	0.12059248831089205
YER095W	-0.2535032412288806
YER096W	-0.18329172600733967
YER097W	-0.10869199108445247
YER098W	0.036119259059975685
YER101C	-0.21332031342365215
YER103W	-0.4766551835915936
YER106W	-0.3598451633614563
YER110C	0.07255684135010503
YER111C	-1.1816139021734753
YER114C	-0.7768774285690517
YER115C	-0.4930495723958232
YER116C	-0.5514545825108919
YER117W	-0.186679431616779
YER118C	0.13813439656702395
YER119C	-0.2143449627239167
YER119C-A	1.1996710716409038
YER120W	0.02439832423767989
YER121W	1.0469983259015134
YER122C	0.6205313883360233
YER123W	-0.15798925120937674
YER124C	-0.5012467667979384
YER128W	0.11764141056173691
YER129W	0.23957467729319618
YER130C	-0.34652472245801946
YER131W	-3.147915909380787
YER132C	-0.6949054845479031
YER134C	-0.5043207146987316
YER135C	0.17809571927733428
YER137C	0.1309618514651737
YER139C	1.227336602748041
YER140W	0.027472272138473138
YER141W	-1.1344800343613146
YER142C	-0.42029947207705365
YER143W	-0.2696760249381921
YER144C	-2.8434656147210817
YER145C	-0.5975638010227883
YER149C	0.19141616018077026
YER150W	-0.061672216984526865
YER151C	0.569511751978321
YER152C	0.5131560404637804
YER153C	-0.05552432118294036
YER154W	-0.2676267263376634
YER155C	-3.0577467709575235
YER156C	0.16784922627469037
YER158C	0.15760273327204724
YER161C	-0.3321796322543182
YER162C	-0.40185578467229527
YER163C	-0.3588205140611917
YER164W	0.06538429624825437
YER166W	-1.4418748244406234
YER167W	-0.3096373476485024
YER169W	-0.7860992722714314
YER170W	-0.16823574421202064
YER173W	0.546969467372505
YER174C	-1.1662441626695097
YER175C	0.5861979573926901
YER176W	0.6250797780564687
YER177W	-0.8748159099735492
YER178W	1.697275438784919
YER179W	-0.019415855370412394
YER180C	-0.3705304783342346
YER181C	-0.6026431653270969
YER182W	0.15496321912168678
YER183C	0.509612553054944
YER184C	-0.3116186288436605
YER185W	0.0901601846820554
YER186C	-0.3104403918538488
YER187W	-0.23385498751610273
YER188W	0.38994580179922933
YFL001W	1.1741382153086202
YFL003C	0.21740977958169558
YFL004W	-0.43533351277386595
YFL007W	-0.30907236436195445
YFL010C	-0.5885043214493588
YFL010W-A	-0.3092621548640371
YFL011W	1.2146107656141376
YFL012W	-0.37170871532404587
YFL012W-A	0.1344428067432662
YFL013C	-0.1348830803719379
YFL014W	-0.8624510039100811
YFL015C	0.04605418846382372
YFL016C	-0.2820266692876318
YFL018C	1.7720770318140675
YFL019C	0.16118352054834512
YFL020C	0.11300745055711525
YFL021W	-0.09383347917569398
YFL023W	-0.0203571284963514
YFL025C	1.4915600874055053
YFL026W	0.19018087633484204
YFL027C	0.5490845892685533
YFL028C	0.7356014794545772
YFL030W	0.8005997896709188
YFL031W	0.7907087424640838
YFL032W	0.6070178657657276
YFL033C	-0.8589097106110946
YFL034C-A	0.3521895594888462
YFL034W	1.3248252916331515
YFL036W	-3.1106028772602397
YFL040W	0.6917982703957386
YFL041W	0.3258295237428591
YFL042C	0.6609183683573644
YFL044C	0.5971268185588933
YFL046W	0.4346310430180394
YFL047W	0.7426665131737447
YFL048C	1.0153768147336126
YFL049W	0.44452209022487366
YFL050C	0.7073413445779065
YFL051C	1.272544042111311
YFL052W	0.31876449002369167
YFL053W	-0.07901226713439669
YFL054C	0.36963273280169767
YFL055W	0.2707222607333517
YFL063W	
YFR001W	0.4120229351167032
YFR006W	0.4968033397467135
YFR007W	0.5377805353178859
YFR008W	1.3149342444263166
YFR009W	1.258413974672976
YFR010W	0.7921217492079176
YFR011C	0.40497545427634124
YFR012W	2.4863168350642972
YFR013W	0.6050256140213162
YFR014C	0.17136638436531956
YFR015C	-3.1402760188807433
YFR016C	0.11865508931274694
YFR017C	0.38093678675236575
YFR018C	0.27637428770868616
YFR019W	-3.18247533363874
YFR020W	0.21844101121151188
YFR021W	0.3304415426489733
YFR022W	0.5789376478968123
YFR023W	0.5572883660002207
YFR024C-A	0.4582193694951631
YFR026C	1.4251487704453305
YFR030W	0.19220274856223682
YFR031C-A	-3.1713621672450807
YFR032C	1.4884268985387434
YFR032C-A	0.6458272808044336
YFR033C	1.2454687265540043
YFR034C	1.2260837660233066
YFR035C	1.0994353572227513
YFR036W	-0.6154874843929377
YFR038W	0.564410446575505
YFR039C	0.8416077027799996
YFR041C	0.8513078624298256
YFR043C	1.0567884440552175
YFR044C	-2.435089112874392
YFR045W	0.13535665349607168
YFR046C	0.15442346809842136
YFR047C	0.14311063770835092
YFR048W	0.2645897237007201
YFR049W	0.6083496904450856
YFR053C	-0.022307692153600043
YFR054C	0.48040895094248387
YFR055W	0.07159143301580796
YFR056C	-0.5340706501640091
YFR057W	-0.07995354026033608
YGL002W	0.9789864058052721
YGL003C	0.6198775436005225
YGL004C	0.9034980563928624
YGL005C	1.204373049050896
YGL006W	0.9164389162921323
YGL007W	1.2237843388998015
YGL010W	-3.1038548924144944
YGL012W	1.2787829934716997
YGL013C	0.5864469888607419
YGL014W	1.7791629095768167
YGL015C	0.3513547006906651
YGL016W	1.9689621880994472
YGL017W	0.7827166973330073
YGL019W	2.1770943514793775
YGL020C	-3.0665275985799174
YGL021W	1.3132919532030871
YGL023C	-3.075816362632742
YGL024W	-3.097384462464859
YGL025C	0.9994761006457836
YGL026C	0.6543865033319098
YGL027C	-3.0585618827670484
YGL029W	0.5857437766536008
YGL031C	0.6918904230094665
YGL032C	0.2654936969591975
YGL033W	-2.8407076186387856
YGL034C	-0.4658755218952368
YGL035C	-1.6283478324296332
YGL036W	-0.736962182165606
YGL037C	0.11771381618680872
YGL038C	-3.064766825424752
YGL039W	0.5497581809927102
YGL041C	0.6561220442237921
YGL042C	2.135803398199559
YGL043W	1.097579140289082
YGL045W	-1.2923133264694882
YGL049C	0.025469049844808387
YGL050W	-0.7087239883874425
YGL051W	-0.8480324110263823
YGL053W	-0.9365120848646281
YGL054C	0.9902740039320603
YGL056C	0.8039019249961808
YGL057C	0.354914643923382
YGL058W	-0.8885071554417502
YGL059W	-0.04983280023029491
YGL060W	1.2688908492099404
YGL062W	0.35867973642713724
YGL063W	-0.2606779804405815
YGL064C	-0.41881186559829703
YGL066W	-0.9252168073533628
YGL067W	-0.21173177789176528
YGL070C	2.171772538036569
YGL071W	-3.2200406883921153
YGL072C	0.4029195733462596
YGL076C	0.8057844712480589
YGL077C	0.5874091060302619
YGL078C	1.9513138655155582
YGL079W	1.0881664090296943
YGL080W	-0.907332617960526
YGL081W	-0.5110566319402982
YGL082W	0.30879226075238164
YGL083W	0.049942151119216294
YGL084C	0.8387290306559163
YGL086W	-0.5449424644740946
YGL087C	0.045235785489522826
YGL088W	0.9304274636450999
YGL090W	0.3473844589158715
YGL094C	-0.5119979050662368
YGL095C	-3.041876774407604
YGL096W	-0.2522065223071332
YGL101W	0.22018752265264785
YGL104C	-0.41326735000564657
YGL105W	-3.1736725649178394
YGL107C	-0.0664926763264557
YGL108C	-0.051715346482172145
YGL109W	1.3314427269427815
YGL110C	0.1768406884427492
YGL114W	0.2507273376641673
YGL117W	-0.3058854198038515
YGL118C	-0.08718093810845266
YGL121C	0.5600661090711729
YGL124C	1.0270297321505377
YGL125W	0.5423333132580327
YGL126W	0.4103224999824312
YGL127C	0.8171916483617087
YGL129C	1.6249005312506144
YGL131C	1.6156786875482358
YGL132W	0.5572159603751481
YGL133W	0.9885933157864452
YGL135W	0.8144029347415034
YGL136C	0.32052197201408056
YGL138C	0.6883710708089867
YGL139W	-0.09855959179404393
YGL140C	1.1955724744398464
YGL141W	0.8430931151489053
YGL143C	0.7201351991171823
YGL144C	-3.10385598946942
YGL146C	-0.6846589915452592
YGL147C	-0.5955145024222596
YGL148W	-0.3577958647609272
YGL149W	0.12276465706305886
YGL151W	-0.29426760814453695
YGL152C	-0.031957387276860455
YGL153W	0.3328177636172528
YGL154C	-0.3485740210585482
YGL156W	0.023373674937414952
YGL157W	0.2539197674968967
YGL159W	-1.146775825964487
YGL160W	-0.13954556380461802
YGL161C	-0.5709229192159151
YGL162W	-0.4674333398892142
YGL163C	-0.8619233204909938
YGL164C	-0.2625034798363418
YGL165C	-0.7287189114566269
YGL166W	-0.5053453639989959
YGL167C	-0.09138704669219327
YGL168W	0.09714842455644987
YGL170C	0.061285699047196954
YGL173C	0.6924696680100442
YGL174W	0.42811014854183854
YGL175C	-0.7010533803494888
YGL176C	-0.04937642538135386
YGL177W	-0.37521490286542175
YGL179C	-0.707201276151075
YGL180W	-0.030932737976595518
YGL181W	-3.1704581939866032
YGL194C	0.5049632342813675
YGL195W	0.6215939957367045
YGL196W	0.45415379364735836
YGL197W	1.1204503219615138
YGL198W	1.6008304879557747
YGL199C	0.982389470183666
YGL200C	-3.050828742598351
YGL202W	1.2989391836149091
YGL203C	0.7377955893052499
YGL205W	1.5632197151284903
YGL206C	-3.151044710027847
YGL208W	1.047329636488965
YGL209W	0.45722379215041986
YGL210W	0.7920998081094102
YGL211W	-3.0128157894354386
YGL212W	-2.9784231175261366
YGL213C	0.6889217923815051
YGL214W	0.479609197901913
YGL215W	-0.006172208311749783
YGL216W	-0.06590684899632593
YGL217C	-0.06195745126511449
YGL218W	-0.1593841565469426
YGL219C	-0.968353007017597
YGL220W	-2.983853539406553
YGL221C	-2.9639419925116943
YGL222C	0.4174006983607022
YGL223C	-3.0858961032867347
YGL224C	0.055372572999632164
YGL226C-A	0.04813201049241088
YGL226W	0.6418581360845665
YGL227W	0.14587960433990005
YGL228W	0.5766930735195737
YGL229C	0.1350187605790683
YGL230C	-0.09848938027882231
YGL231C	-2.9675622737653047
YGL232W	-0.7410893027947223
YGL234W	-0.05504600523549418
YGL235W	0.19567492740092698
YGL236C	-0.37363075555323566
YGL237C	-0.5673158026214086
YGL240W	-3.1017430616832216
YGL241W	-0.10935022403965484
YGL242C	-0.23968034916964004
YGL243W	0.020979901090330353
YGL244W	-0.17813556785825807
YGL246C	0.433691964001951
YGL248W	-0.480429052534752
YGL249W	-0.5817969276358512
YGL250W	0.10243622929657153
YGL251C	-0.09848938027882231
YGL253W	0.7287448861712228
YGL254W	-0.018843192699387334
YGL255W	-0.16003416159020467
YGL256W	0.14587960433990005
YGL257C	-0.15279359908298298
YGL258W	0.13139847932545748
YGL259W	-0.5130115838172483
YGL260W	0.1657911512347589
YGL261C	0.21104466690489207
YGL262W	0.1549303074739264
YGL263W	0.07347397926768598
YGR001C	0.11691735431101412
YGR003W	-0.15822402096339924
YGR004W	-0.3808713180604574
YGR006W	-2.804649617352823
YGR007W	-2.91506819558795
YGR008C	-0.03875473959424579
YGR010W	-0.29579470860060614
YGR011W	-0.544793265004249
YGR012W	-0.21614852102117035
YGR014W	-0.007982348938554814
YGR015C	0.20923452627808742
YGR016W	0.10424636992337695
YGR017W	-0.14555303657576169
YGR018C	-1.463653558818405
YGR019W	0.25991846382863687
YGR020C	-2.902397211200312
YGR021W	-0.5926577713966837
YGR022C	0.28173888629358235
YGR023W	-0.3754408961800411
YGR025W	-0.043982206313474284
YGR026W	-0.14193275532215124
YGR027C	0.25086776069461053
YGR028W	-0.5499801406912396
YGR031W	0.45794784840114267
YGR032W	-0.48822033661449205
YGR033C	0.7035235934377356
YGR034W	0.14467284392202953
YGR035C	0.7990990185330575
YGR036C	1.0048516697799328
YGR037C	0.3384785670319896
YGR038W	0.04669925675992176
YGR039W	0.21237210336454976
YGR040W	-1.2094154680913547
YGR041W	-0.1314339396866797
YGR042W	-0.3730273753443008
YGR043C	-0.4301071431095628
YGR044C	-0.8416124456033128
YGR045C	-0.17391190639571197
YGR049W	-0.39028404931984506
YGR050C	-1.0968532445321206
YGR051C	-0.805771661192567
YGR052W	-0.5110807671486555
YGR053C	-0.43642179125980035
YGR054W	-0.8747983570947445
YGR055W	-1.2544451845567202
YGR056W	-2.479669036820369
YGR057C	0.4791868317556584
YGR058W	-1.4429411618280508
YGR059W	-0.20444294496782908
YGR061C	-0.507098457769684
YGR062C	-0.12745163030770826
YGR063C	-0.9504227413178955
YGR064W	-0.30532811590178094
YGR066C	-0.5548861703173453
YGR067C	-0.8270106445470832
YGR068C	-0.6292226120581516
YGR069W	-0.6478067224933531
YGR070W	-0.31329273465972424
YGR071C	-0.2575404033541192
YGR072W	-0.0796639177600465
YGR076C	-1.1376307761068813
YGR077C	0.22962877734009401
YGR078C	-0.039840823970329196
YGR079W	-0.1393985584446234
YGR080W	-0.39161148577950233
YGR081C	-0.507098457769684
YGR084C	-0.661081087089926
YGR085C	-0.37833712118292956
YGR086C	-0.05988621156607871
YGR087C	-0.8217008987084536
YGR088W	-0.3663901930460144
YGR089W	-1.1456634122701956
YGR092W	-0.1475452883201731
YGR093W	-0.10172349819871489
YGR096W	0.23759339609803773
YGR097W	-0.12479675738839331
YGR100W	-0.04382313334930065
YGR101W	0.3305139482740459
YGR102C	-0.12346932092873641
YGR105W	-0.2774519502489784
YGR106C	0.4242309623258487
YGR107W	-3.159316504164885
YGR108W	-0.6225854297598652
YGR109C	-0.4367443254078492
YGR110W	-0.5499801406912396
YGR111W	-0.780550368459079
YGR112W	0.03980536360910657
YGR117C	-0.4513636793428844
YGR118W	0.2561775065332397
YGR121C	-0.29205375130520816
YGR122C-A	-0.21500319567911866
YGR122W	-0.5057710213100267
YGR123C	-0.03843870001135485
YGR124W	0.024129589663169214
YGR125W	0.13753461469824413
YGR126W	-0.27404741581698383
YGR127W	-0.2691592681861619
YGR129W	-0.22418830998259764
YGR130C	-0.183127869883691
YGR131W	-0.05994654958697228
YGR132C	-0.12153720973533204
YGR133W	0.5295640546901836
YGR134W	0.19738633308445272
YGR135W	-1.022911632858943
YGR136W	0.2069463110559187
YGR137W	-0.2730697862908195
YGR138C	-0.3874524408520587
YGR139W	0.5276087956378542
YGR141W	-0.08243202868875402
YGR142W	-0.09025306489807
YGR143W	0.024129589663169214
YGR144W	-0.039416329537519154
YGR146C	-0.1586871317295803
YGR148C	0.188371350058795
YGR149W	-0.08536491726724732
YGR150C	0.44157739733538454
YGR151C	-0.41384843805849847
YGR152C	-0.7188688502218028
YGR153W	-3.12219106843657
YGR154C	0.2929453023558949
YGR155W	-3.2374180384094466
YGR157W	1.6896498099989044
YGR159C	2.0002271564166136
YGR160W	-0.40177021438811955
YGR161C	1.0502258614918532
YGR162W	0.2193274315911838
YGR163W	1.7275936487015202
YGR164W	1.831587873293876
YGR165W	1.5505224014226446
YGR166W	0.4583537587235174
YGR167W	-3.200192770682926
YGR168C	-0.46167489858612343
YGR169C	-0.32934813349202485
YGR170W	2.8223436616399646
YGR171C	1.9552566809172176
YGR173W	1.064279135085415
YGR174C	-0.481345093397408
YGR176W	1.478850706095481
YGR177C	0.5766305413888292
YGR178C	0.06087540050512063
YGR180C	0.9363943453840052
YGR181W	-0.41786401014280705
YGR182C	1.1471934492874287
YGR187C	0.7101366405276643
YGR188C	
YGR189C	1.054441843569922
YGR192C	1.8737476940745603
YGR193C	1.4662027598612752
YGR194C	1.0277406237421547
YGR196C	1.469013414579988
YGR197C	0.2885384327208175
YGR199W	1.1022229737880318
YGR200C	-1.3177507390232674
YGR201C	
YGR203W	1.7992653440286839
YGR204W	
YGR205W	1.8512624563248619
YGR206W	-0.16304557736025335
YGR207C	2.426041346301529
YGR208W	-3.0434927363126256
YGR209C	1.6559219533743565
YGR210C	0.03502220413463893
YGR212W	1.1710840143964827
YGR213C	1.1696786870371263
YGR214W	-3.0940845212494468
YGR215W	0.9616902378524156
YGR217W	0.5667932498733362
YGR219W	1.8530725969516673
YGR220C	1.0425728063327058
YGR221C	-2.6444466866059226
YGR222W	1.566066572659739
YGR223C	-2.5720761672913195
YGR224W	-2.5268445927196925
YGR225W	-0.6762270273891227
YGR226C	0.414500085138113
YGR227W	1.4625802844978146
YGR228W	0.35892986495011386
YGR229C	2.4288454186906896
YGR230W	0.2594204008925342
YGR231C	0.44810068339132175
YGR232W	-0.08175490444773836
YGR233C	0.16508025964314044
YGR234W	0.7194901308210838
YGR235C	1.6835688345477635
YGR236C	0.5114248877915993
YGR237C	0.27363603861504526
YGR238C	-0.46829781917037944
YGR239C	-0.15451816942561228
YGR241C	0.10563304734900211
YGR242W	0.886200791385081
YGR243W	0.5321021790243429
YGR244C	-2.9675293621175447
YGR247W	1.6228292915515778
YGR248W	-0.2541307566461732
YGR249W	0.3731455026726249
YGR250C	-0.32585181944497704
YGR252W	-0.24362974690085146
YGR254W	-0.3045492069047915
YGR255C	0.1337571474149307
YGR256W	-0.174374863574204
YGR257C	1.0026246482814998
YGR258C	0.6651398357100595
YGR259C	0.13648662006916842
YGR260W	-0.06274733081135654
YGR261C	-0.06133432406752313
YGR262C	-2.973206621356162
YGR263C	0.9433134707981026
YGR266W	1.2824350893181453
YGR268C	0.7454925266614114
YGR269W	1.2527619476976417
YGR270W	2.730767001747494
YGR271C-A	-0.39282921674662585
YGR271W	0.5979803272908047
YGR273C	-0.21382495868930698
YGR275W	2.3605592348631146
YGR276C	0.08662547371262147
YGR279C	0.41327357773158635
YGR281W	1.071478009505474
YGR282C	0.7494825154248603
YGR283C	0.6009401814793622
YGR284C	1.2532347783704614
YGR285C	1.1858832853392733
YGR286C	0.4081119343078779
YGR287C	0.43025489092087105
YGR288W	1.0659422703522254
YGR289C	0.04892189003865371
YGR290W	0.41272505026891854
YGR291C	0.47073073239116536
YGR292W	0.3623329293285085
YGR295C	-0.12281767030308621
YHL002W	
