orf	hap a | transport to/from cell surface (Msb2) | standard [standard] | Chavel CA~Cullen PJ, 2010
YJR050W	44.03456
YJR051W	29.026139999999998
YJR052W	43.18583999999999
YJR053W	27.936480000000003
YJR054W	32.292559999999995
YJR055W	35.88483333333333
YJR056C	38.522
YJR058C	36.53616
YJR059W	37.80512
YJR060W	34.07118
YJR061W	30.00426
YJR062C	31.814639999999997
YJR063W	25.21662
YJR066W	39.54468
YJR069C	32.0736
YJR070C	19.5104
YJR073C	
YJR074W	28.2464
YJR075W	
YJR077C	42.3488
YJR078W	
YJR079W	
YJR080C	35.9216
YJR082C	
YJR083C	
YJR084W	33.4048
YJR087W	34.528000000000006
YJR088C	
YJR090C	29.4678
YJR091C	31.959200000000003
YJR092W	
YJR094C	33.9872
YJR094W-A	34.2472
YJR095W	37.824799999999996
YJR096W	52.65520000000001
YJR097W	40.56
YJR098C	35.7448
YJR099W	43.3888
YJR100C	3.44389
YJR102C	
YJR103W	
YJR104C	5.0015
YJR105W	
YJR106W	53.55892
YJR107W	43.19867
YJR108W	
YJR109C	42.87
YJR110W	
YJR111C	
YJR113C	4.6299600000000005
YJR115W	
YJR116W	32.53833
YJR117W	44.47048
YJR118C	31.36655
YJR119C	26.85091
YJR122W	4.08694
YJR124C	46.89978
YJR125C	37.268319999999996
YJR126C	26.35076
YJR127C	
YJR128W	
YJR129C	
YJR130C	
YJR134C	34.39603
YJR135C	
YJR137C	
YJR140C	3.48676
YJR144W	24.978920000000002
YJR146W	
YJR147W	
YJR148W	55.97393
YJR149W	
YJR150C	36.51095
YJR152W	
YJR153W	33.78156
YJR154W	
YKL001C	27.6635
YKL003C	25.62
YKL005C	27.136709999999997
YKL006W	26.9315
YKL007W	26.5594
YKL008C	31.646800000000002
YKL009W	27.5171
YKL010C	29.341
YKL011C	24.5952
YKL015W	27.0596
YKL016C	27.145
YKL017C	26.3764
YKL020C	26.321499999999997
YKL023W	28.3833
YKL029C	32.1836
YKL031W	33.2206
YKL032C	34.1356
YKL033W-A	37.47496
YKL034W	26.535
YKL037W	35.7155
YKL038W	28.401600000000002
YKL039W	24.4183
YKL040C	31.7078
YKL043W	24.1438
YKL046C	24.217000000000002
YKL047W	35.7216
YKL048C	30.682999999999996
YKL050C	30.201099999999997
YKL051W	30.201099999999997
YKL053C-A	28.08124
YKL053W	29.7802
YKL054C	1.281
YKL055C	28.8774
YKL056C	29.0543
YKL057C	27.9685
YKL061W	26.3764
YKL062W	26.217799999999997
YKL063C	28.248599999999996
YKL064W	27.116999999999997
YKL065C	31.533
YKL066W	26.6616
YKL067W	27.8208
YKL068W	31.946999999999996
YKL069W	24.909
YKL070W	31.574399999999997
YKL071W	35.438399999999994
YKL072W	37.7292
YKL073W	57.9876
YKL074C	35.4798
YKL075C	23.8188
YKL076C	24.701999999999995
YKL077W	25.7646
YKL079W	19.333799999999997
YKL080W	35.72976
YKL081W	33.4374
YKL084W	32.3886
YKL085W	28.5246
YKL086W	31.450199999999995
YKL087C	34.8588
YKL090W	34.334399999999995
YKL091C	34.845
YKL092C	31.560599999999997
YKL093W	29.545799999999996
YKL094W	24.481199999999998
YKL096W	27.0342
YKL096W-A	30.663160000000005
YKL097C	22.383599999999998
YKL098W	12.778799999999999
YKL100C	26.6064
YKL101W	33.465
YKL102C	29.049
YKL103C	31.132799999999996
YKL105C	34.4586
YKL106W	29.876999999999995
YKL107W	31.464
YKL109W	27.061799999999998
YKL110C	7.5624
YKL113C	30.5256
YKL114C	27.365399999999994
YKL115C	33.40532
YKL116C	30.884399999999996
YKL117W	31.601999999999997
YKL118W	2.7462
YKL119C	2.7323999999999997
YKL120W	29.255999999999997
YKL121W	33.395999999999994
YKL123W	23.7774
YKL124W	27.903599999999997
YKL126W	27.116999999999997
YKL127W	25.681799999999996
YKL128C	24.550199999999997
YKL129C	25.516199999999994
YKL130C	23.984399999999997
YKL131W	25.019399999999997
YKL132C	27.020399999999995
YKL134C	34.9554
YKL135C	34.9278
YKL136W	32.995799999999996
YKL137W	21.072599999999998
YKL138C	27.5034
YKL139W	3.06904
YKL140W	26.068199999999997
YKL142W	31.836599999999997
YKL143W	26.6064
YKL146W	29.325
YKL147C	26.7858
YKL148C	30.539399999999997
YKL149C	32.3748
YKL150W	13.3308
YKL151C	25.2126
YKL155C	34.98
YKL156W	32.4438
YKL157W	27.724199999999996
YKL159C	26.634
YKL160W	37.88099999999999
YKL161C	29.035199999999996
YKL162C	28.745399999999997
YKL162C-A	40.0817
YKL163W	28.151999999999997
YKL164C	31.395
YKL166C	34.431
YKL167C	30.36
YKL168C	37.7982
YKL169C	19.6098
YKL170W	36.501
YKL171W	32.153999999999996
YKL174C	37.06679999999999
YKL175W	36.4734
YKL176C	48.27239999999999
YKL177W	39.109199999999994
YKL178C	43.18019999999999
YKL179C	36.1836
YKL183W	43.138799999999996
YKL185W	32.9241
YKL187C	39.2282
YKL188C	36.058
YKL190W	34.1099
YKL191W	31.018259999999998
YKL194C	32.04332
YKL197C	49.631009999999996
YKL198C	38.629305
YKL201C	27.87128
YKL202W	31.444040000000005
YKL204W	43.765600000000006
YKL205W	37.09095
YKL206C	24.918660000000003
YKL207W	30.426240000000004
YKL211C	4.15311
YKL214C	27.439230000000002
YKL215C	29.1922
YKL216W	36.07734
YKL217W	28.24653
YKL218C	21.24096
YKL220C	27.76664
YKL221W	32.72256
YKL222C	31.933200000000003
YKR001C	32.77638
YKR003W	27.31365
YKR005C	28.64121
YKR006C	44.47455
YKR007W	35.05476
YKR009C	32.157450000000004
YKR010C	28.148
YKR011C	28.31829
YKR012C	26.4615
YKR013W	27.82494
YKR014C	24.37149
YKR016W	28.632240000000003
YKR017C	29.69967
YKR018C	32.31891
YKR019C	34.05
YKR020W	36.08631
YKR021W	30.65049
YKR023W	31.51668
YKR026C	31.8318
YKR027W	25.9688
YKR028W	33.25096
YKR029C	31.144399999999997
YKR030W	27.439230000000002
YKR031C	24.35355
YKR032W	29.32293
YKR033C	30.776070000000004
YKR034W	31.316920000000003
YKR035C	38.974650000000004
YKR035W-A	36.0393
YKR036C	27.54872
YKR039W	31.17164
YKR040C	32.35204
YKR041W	29.183120000000002
YKR042W	26.658839999999998
YKR043C	29.905980000000003
YKR044W	30.219929999999998
YKR045C	29.43954
YKR046C	31.36232
YKR047W	36.46305
YKR048C	41.638740000000006
YKR049C	30.9465
YKR050W	26.99073
YKR051W	27.24189
YKR052C	23.08878
YKR053C	32.61536
YKR054C	24.183120000000002
YKR055W	3.39963
YKR056W	37.79061
YKR057W	38.4813
YKR058W	34.13982
YKR059W	33.25179
YKR060W	35.7903
YKR061W	35.18931
YKR064W	33.41325
YKR065C	27.815970000000004
YKR066C	34.74345
YKR067W	29.28362
YKR069W	30.00688
YKR070W	23.48913
YKR072C	32.4626
YKR073C	26.45786
YKR074W	37.54224
YKR075C	34.0605
YKR076W	37.55065
YKR077W	40.342769999999994
YKR078W	32.47942
YKR080W	35.26505
YKR082W	36.5446
YKR084C	30.55435
YKR085C	32.69
YKR087C	
YKR088C	
YKR089C	
YKR090W	
YKR091W	
YKR092C	
YKR093W	
YKR094C	43.92375
YKR096W	40.35525
YKR097W	
YKR098C	
YKR099W	
YKR100C	
YKR101W	
YKR102W	25.8765
YKR103W	
YKR104W	
YKR105C	
YKR106W	32.227799999999995
YLL001W	37.07091
YLL002W	41.051399999999994
YLL005C	27.65568
YLL006W	29.96586
YLL007C	
YLL009C	33.62226
YLL010C	27.888360000000002
YLL012W	31.918709999999997
YLL013C	35.093129999999995
YLL014W	36.63048
YLL015W	32.242799999999995
YLL018C-A	
YLL019C	33.88818
YLL020C	33.68043
YLL021W	25.378739999999997
YLL023C	32.80788
YLL024C	32.40069
YLL025W	34.769040000000004
YLL026W	33.02394
YLL027W	2.2
YLL028W	41.06802
YLL029W	36.54738
YLL030C	27.29
YLL032C	36.15681
YLL033W	39.04038
YLL038C	33.31479
YLL039C	36.96288
YLL040C	38.865300000000005
YLL041C	32.45014
YLL042C	34.29982
YLL043W	32.963939999999994
YLL044W	28.32
YLL045C	30.98214
YLL046C	31.95836
YLL047W	32.69236
YLL048C	28.27
YLL049W	19.31
YLL051C	32.310680000000005
YLL052C	37.26518
YLL053C	27.5984
YLL054C	44.0033
YLL055W	25.0294
YLL056C	32.523540000000004
YLL057C	30.59312
YLL058W	31.21702
YLL059C	29.43
YLL060C	28.8095
YLL061W	28.78748
YLL062C	29.088420000000003
YLL063C	31.82624
YLR001C	29.873800000000003
YLR003C	30.101339999999997
YLR004C	26.89376
YLR006C	37.03152
YLR011W	30.28484
YLR012C	34.241099999999996
YLR013W	31.40052
YLR014C	29.27192
YLR015W	29.110439999999997
YLR016C	28.853540000000002
YLR017W	26.92312
YLR018C	28.141560000000002
YLR019W	28.32506
YLR020C	29.059060000000002
YLR021W	26.269859999999998
YLR023C	27.34884
YLR024C	30.61514
YLR027C	1.20376
YLR028C	28.853540000000002
YLR030W	28.19
YLR031W	29.92
YLR032W	31.085339999999995
YLR034C	31.29
YLR035C	27.18
YLR036C	22.17
YLR037C	27.76
YLR038C	26.82
YLR039C	28.2
YLR040C	27.15
YLR041W	27.23
YLR042C	30.03528
YLR043C	31.547319999999996
YLR044C	29.58754
YLR046C	30.886719999999997
YLR047C	29.49212
YLR048W	26.695579999999996
YLR049C	29.69764
YLR050C	26.27
YLR052W	26.93
YLR053C	30.39494
YLR054C	29.51414
YLR055C	35.77516
YLR057W	28.92694
YLR058C	31.84826
YLR059C	28.721420000000002
YLR061W	33.36764
YLR062C	30.9014
YLR063W	29.609560000000002
YLR064W	30.916079999999997
YLR065C	29.785719999999998
YLR067C	29.866459999999996
YLR068W	27.253420000000002
YLR069C	29.27926
YLR070C	26.44602
YLR072W	31.385839999999998
YLR073C	27.833280000000002
YLR074C	32.5896
YLR077W	28.743439999999996
YLR079W	22.79804
YLR080W	28.721420000000002
YLR081W	30.027939999999997
YLR082C	30.446319999999996
YLR083C	28.376439999999995
YLR084C	28.41314
YLR085C	40.06906
YLR087C	30.98214
YLR089C	1.7322399999999998
YLR090W	27.892
YLR091W	27.57638
YLR092W	29.550839999999997
YLR093C	30.791300000000003
YLR094C	31.82624
YLR095C	33.3236
YLR096W	30.7546
YLR097C	30.527060000000002
YLR098C	27.5984
YLR099C	26.94514
YLR102C	30.14538
YLR104W	1.33588
YLR107W	28.8829
YLR108C	29.969219999999996
YLR109W	31.05554
YLR110C	36.309000000000005
YLR111W	37.030300000000004
YLR112W	30.6445
YLR113W	33.82272
YLR114C	30.35824
YLR118C	31.466579999999997
YLR119W	44.69055
YLR120C	
YLR121C	1.7469599999999998
YLR122C	25.16526
YLR123C	25.18785
YLR124W	28.870020000000004
YLR125W	30.022109999999998
YLR126C	25.435799999999997
YLR128W	31.8123
YLR130C	31.262399999999996
YLR131C	45.045
YLR133W	40.786199999999994
YLR134W	39.908699999999996
YLR135W	40.0959
YLR136C	35.6148
YLR137W	38.949299999999994
YLR138W	39.4758
YLR139C	39.0078
YLR142W	44.0739
YLR143W	43.4889
YLR144C	39.8268
YLR146C	23.464180000000002
YLR148W	2.1
YLR149C	37.4723
YLR150W	28.9872
YLR151C	34.2027
YLR152C	32.9583
YLR154C	31.4089
YLR164W	33.916
YLR165C	34.550399999999996
YLR168C	35.807
YLR169W	32.2446
YLR170C	33.672000000000004
YLR171W	31.1832
YLR172C	29.072599999999998
YLR173W	34.3979
YLR174W	32.6106
YLR176C	31.6651
YLR177W	32.4276
YLR178C	31.3296
YLR179C	32.1592
YLR180W	28.865199999999998
YLR181C	34.7822
YLR182W	38.6679
YLR183C	31.72
YLR184W	35.8924
YLR185W	38.143299999999996
YLR187W	30.7867
YLR188W	29.2312
YLR189C	29.8839
YLR190W	29.1458
YLR191W	30.9758
YLR192C	31.726200000000002
YLR193C	29.896099999999997
YLR194C	27.2548
YLR199C	25.668799999999997
YLR200W	30.012
YLR201C	27.6391
YLR202C	30.573199999999996
YLR203C	32.208
YLR204W	30.7745
YLR205C	31.909100000000002
YLR206W	31.317400000000003
YLR207W	31.903
YLR209C	28.3284
YLR210W	28.072200000000002
YLR211C	30.8843
YLR213C	29.615499999999997
YLR214W	28.1515
YLR216C	1.5616
YLR217W	29.4447
YLR218C	31.4821
YLR219W	29.3166
YLR220W	31.354
YLR221C	29.377599999999997
YLR224W	29.7985
YLR225C	31.1527
YLR226W	3.11
YLR227C	30.725699999999996
YLR228C	37.386089999999996
YLR231C	32.587309999999995
YLR232W	37.29096
YLR233C	36.87873
YLR234W	36.233959999999996
YLR235C	33.64431
YLR236C	39.96517
YLR237W	27.70504
YLR238W	41.29699
YLR239C	29.926799999999997
YLR240W	3.64335
YLR241W	28.525
YLR242C	2.8750400000000003
YLR244C	31.40985
YLR246W	23.88452
YLR247C	36.79417
YLR248W	25.262299999999996
YLR250W	35.758309999999994
YLR251W	33.094669999999994
YLR252W	36.943949999999994
YLR253W	36.72018
YLR254C	36.89986999999999
YLR255C	40.41968
YLR257W	31.19005
YLR258W	28.72875
YLR260W	29.28295
YLR261C	39.108999999999995
YLR262C	31.7035
YLR262C-A	33.571200000000005
YLR263W	28.03164
YLR264W	28.221899999999998
YLR265C	33.54918
YLR266C	34.15167
YLR267W	37.63977
YLR268W	41.55067
YLR269C	45.74696
YLR270W	28.4924
YLR271W	39.36268
YLR273C	28.101199999999995
YLR278C	40.144859999999994
YLR279W	34.9867
YLR280C	30.252799999999997
YLR281C	37.312099999999994
YLR282C	38.45366
YLR283W	32.68965
YLR284C	39.59522
YLR285W	31.68886
YLR286C	43.76835
YLR287C	31.075799999999997
YLR287C-A	27.742599999999996
YLR288C	56.08442
YLR289W	33.48576
YLR290C	36.233959999999996
YLR292C	40.31458
YLR294C	30.914862
YLR295C	37.493612
YLR296W	32.146404
YLR297W	27.73601
YLR299W	32.199034
YLR300W	51.13305999999999
YLR303W	39.84091
YLR304C	24.504528
YLR306W	40.251424
YLR307W	43.398697999999996
YLR308W	30.493821999999998
YLR309C	31.10433
YLR311C	2.073622
YLR312C	32.083248
YLR312W-A	31.146434
YLR313C	26.536046
YLR318W	33.483205999999996
YLR319C	28.325466
YLR320W	32.925328
YLR322W	12.325946
YLR324W	33.589600000000004
YLR325C	30.7824
YLR326W	35.707100000000004
YLR327C	36.2153
YLR328W	41.103699999999996
YLR329W	34.3882
YLR330W	28.785899999999998
YLR331C	30.709799999999998
YLR332W	32.9846
YLR333C	37.3285
YLR334C	31.216240000000003
YLR335W	39.2282
YLR337C	33.75315
YLR338W	33.705
YLR341W	32.9967
YLR342W	32.8394
YLR343W	29.25163
YLR344W	35.295700000000004
YLR345W	39.3129
YLR346C	22.96492
YLR348C	34.4366
YLR349W	37.8609
YLR350W	32.6095
YLR351C	39.131400000000006
YLR352W	40.0026
YLR353W	45.94779
YLR354C	39.76434
YLR356W	44.85907999999999
YLR357W	21.703449999999997
YLR358C	18.233159999999998
YLR360W	52.87114
YLR361C	32.33648
YLR362W	26.26645
YLR363C	41.941759999999995
YLR364W	32.85265
YLR365W	43.03047
YLR366W	41.223
YLR369W	38.0385
YLR370C	30.98216
YLR371W	36.392509999999994
YLR372W	38.71791
YLR373C	32.6613
YLR374C	37.35438
YLR375W	34.63789
YLR376C	39.108999999999995
YLR377C	34.40115
YLR380W	42.21657999999999
YLR381W	35.44435
YLR382C	26.384159999999998
YLR384C	9.07095
YLR385C	27.163949999999996
YLR386W	42.79793
YLR387C	36.61448
YLR388W	37.502359999999996
YLR389C	45.405449999999995
YLR390W	39.912319999999994
YLR390W-A	39.218774999999994
YLR392C	33.2955
YLR393W	24.36385
YLR394W	26.1668
YLR395C	37.671479999999995
YLR396C	3.5631000000000004
YLR398C	35.77945
YLR399C	3.1136999999999997
YLR400W	36.79417
YLR401C	34.22566
YLR402W	36.15997
YLR403W	3.06555
YLR404W	33.55975
YLR405W	33.69716
YLR406C	23.67552
YLR407W	40.83191
YLR408C	38.929309999999994
YLR410W	46.80396
YLR412W	45.59898
YLR413W	38.242259999999995
YLR414C	26.23474
YLR415C	43.70695
YLR416C	38.87646
YLR417W	10.7091
YLR418C	47.998369999999994
YLR420W	1.9187999999999998
YLR421C	31.785
YLR422W	30.576
YLR423C	31.1896
YLR425W	38.0848
YLR426W	33.6232
YLR427W	32.739200000000004
YLR428C	34.1432
YLR429W	34.1328
YLR431C	37.793600000000005
YLR432W	34.5904
YLR433C	32.448
YLR434C	34.7776
YLR435W	20.384000000000004
YLR436C	3.1928
YLR437C	25.459200000000003
YLR438W	27.8616
YLR439W	35.802
YLR441C	25.636
YLR442C	36.9525
YLR443W	29.265600000000003
YLR444C	32.250400000000006
YLR445W	30.9192
YLR446W	31.2624
YLR447C	2.4440000000000004
YLR448W	24.9704
YLR449W	28.204800000000002
YLR450W	28.2256
YLR451W	31.1103
YLR452C	32.687200000000004
YLR453C	22.0272
YLR454W	30.971200000000003
YLR455W	34.4955
YLR456W	26.686400000000003
YLR460C	30.732000000000003
YLR461W	29.5152
YML002W	29.043210000000002
YML003W	30.323310000000003
YML004C	28.41822
YML005W	25.18032
YML006C	31.63353
YML007W	34.0356
YML008C	27.108
YML009C	30.573805
YML009C-A	37.5544
YML009W-B	37.98738
YML011C	29.487479999999998
YML012C-A	35.112390000000005
YML012W	33.89253
YML013W	34.28409
YML014W	10.98627
YML016C	25.06737
YML018C	24.82641
YML019W	37.92861
YML020W	1.2499799999999999
YML021C	34.382400000000004
YML022W	20.25628
YML024W	37.65
YML026C	27.26613
YML027W	33.95831999999999
YML028W	30.345899999999997
YML029W	29.050739999999998
YML030W	27.43179
YML032C	30.1953
YML034C-A	25.06737
YML034W	28.651650000000004
YML035C	29.528160000000003
YML036W	23.31604
YML037C	29.8188
YML041C	31.742919999999998
YML042W	24.41956
YML047C	25.890919999999998
YML047W-A	33.064229999999995
YML048W	32.82327
YML050W	27.68028
YML051W	28.109489999999997
YML052W	29.90163
YML053C	29.404649999999997
YML054C	27.981479999999998
YML055W	31.475399999999997
YML056C	27.552270000000004
YML057C-A	23.81739
YML057W	29.796210000000002
YML058W	33.01905
YML059C	35.89551
YML060W	34.88649
YML061C	37.46928
YML062C	29.18628
YML063W	27.364020000000004
YML066C	27.670499999999997
YML067C	27.82263
YML070W	29.76121
YML071C	30.623150000000003
YML073C	
YML074C	30.198249999999998
YML075C	28.791839999999997
YML076C	28.223359999999996
YML078W	37.04007
YML079W	37.33374
YML080W	36.33225
YML081C-A	34.164
YML081W	37.77048
YML082W	39.19365
YML083C	40.36833
YML084W	38.16204
YML086C	35.911725000000004
YML087C	42.66498
YML088W	35.90304
YML089C	35.15004
YML090W	32.52306
YML094C-A	30.313579999999998
YML094W	26.666639999999997
YML095C	29.08744
YML096W	30.01008
YML099C	31.831079999999996
YML100W	33.28788
YML100W-A	35.91619
YML101C	33.6885
YML101C-A	34.2348
YML102W	31.831079999999996
YML103C	29.548759999999998
YML104C	17.13561
YML106W	2.40979
YML107C	36.735640000000004
YML108W	30.05257
YML109W	29.834049999999998
YML110C	44.298
YML111W	43.5276
YML112W	3.35445
YML113W	30.40463
YML115C	44.762249999999995
YML116W-A	28.91748
YML117W	29.791559999999997
YML118W	30.10113
YML120C	27.32714
YML121W	27.07827
YML122C	32.56555
YML123C	30.501749999999998
YML124C	31.964619999999996
YML128C	31.418319999999998
YML129C	43.99305
YML131W	30.85381
YMR002W	30.052229999999998
YMR003W	26.85951
YMR004W	34.03449
YMR006C	26.68632
YMR007W	32.38653
YMR008C	30.4212
YMR009W	35.857859999999995
YMR010W	22.597530000000003
YMR011W	30.50403
YMR012W	31.151609999999998
YMR015C	31.9272
YMR016C	1.5813000000000001
YMR017W	31.03866
YMR018W	29.35947
YMR019W	27.22095
YMR020W	29.201340000000002
YMR021C	31.098899999999997
YMR022W	34.50999
YMR023C	27.65769
YMR024W	36.51297
YMR025W	33.997949999999996
YMR026C	35.22534
YMR027W	31.33233
YMR029C	35.94069
YMR030W	32.333819999999996
YMR031C	32.79315
YMR031W-A	30.76758
YMR032W	1.4081100000000002
YMR034C	39.12588
YMR035W	38.9499
YMR036C	43.9593
YMR037C	29.47425
YMR038C	36.236760000000004
YMR039C	46.3551
YMR040W	42.9066
YMR041C	39.4097
YMR042W	38.115
YMR044W	41.9144
YMR048W	35.21232
YMR052C-A	43.271460000000005
YMR052W	37.41816000000001
YMR053C	25.1316
YMR055C	23.42394
YMR057C	27.94548
YMR058W	29.470560000000003
YMR060C	36.982400000000005
YMR064W	43.335
YMR065W	35.67522
YMR066W	45.437549999999995
YMR067C	30.12462
YMR068W	41.2931
YMR069W	38.44211
YMR070W	16.08134
YMR071C	41.55381
YMR072W	33.86707
YMR073C	34.07732
YMR074C	37.089
YMR075C-A	38.40847
YMR075W	36.440529999999995
YMR077C	29.0986
YMR078C	48.15558
YMR081C	26.71857
YMR082C	38.79533
YMR083W	32.236380000000004
YMR084W	35.50702
YMR085W	40.04841999999999
YMR086C-A	30.679679999999998
YMR086W	33.16063
YMR087W	32.81582
YMR088C	31.98323
YMR089C	37.071279999999994
YMR090W	38.71123
YMR091C	2.48095
YMR092C	34.724889999999995
YMR095C	32.08602
YMR096W	25.77322
YMR097C	55.067550000000004
YMR098C	46.7697
YMR099C	29.086199999999998
YMR100W	27.885579999999997
YMR101C	21.56671
YMR102C	25.12373
YMR103C	25.14194
YMR104C	25.974
YMR105C	26.20419
YMR106C	30.80525
YMR107W	28.65647
YMR109W	32.60197
YMR110C	28.061609999999998
YMR111C	30.046499999999998
YMR114C	27.47282
YMR115W	23.78833
YMR118C	24.4179
YMR119W	31.13532
YMR121C	34.26515
YMR122C	31.54579
YMR124W	27.644759999999998
YMR125W	29.71265
YMR126C	29.530549999999998
YMR127C	29.84124
YMR129W	26.938660000000002
YMR135C	29.65195
YMR135W-A	23.84272
YMR136W	27.636860000000002
YMR137C	25.29736
YMR138W	25.52308
YMR139W	25.623399999999997
YMR140W	3.5574
YMR141C	42.1685
YMR142C	32.8
YMR143W	3.0734
YMR144W	52.792300000000004
YMR145C	34.606
YMR147W	38.732099999999996
YMR148W	43.0034
YMR150C	41.6603
YMR151W	45.8227
YMR152W	37.8125
YMR153C-A	35.295700000000004
YMR153W	35.9128
YMR154C	
YMR155W	39.7485
YMR156C	37.6431
YMR157C	26.7047
YMR158C-A	21.7256
YMR158W	39.93
YMR158W-B	27.23952
YMR159C	44.1166
YMR160W	26.01632
YMR161W	41.4304
YMR162C	39.2887
YMR163C	42.241099999999996
YMR164C	33.3355
YMR166C	33.7832
YMR167W	32.6216
YMR169C	34.122
YMR170C	33.2024
YMR171C	31.77
YMR172C-A	28.433459999999997
YMR173W	31.16608
YMR173W-A	37.498560000000005
YMR174C	25.168
YMR175W	36.11705
YMR176W	44.9152
YMR177W	38.6595
YMR178W	32.1376
YMR179W	44.443299999999994
YMR180C	38.3691
YMR181C	28.41
YMR182C	33.03234
YMR183C	38.2602
YMR184W	37.594699999999996
YMR186W	24.0999
YMR187C	26.3109
YMR188C	42.4831
YMR189W	43.608399999999996
YMR190C	34.581799999999994
YMR191W	38.976079999999996
YMR192W	45.6654
YMR193C-A	31.13088
YMR193W	39.446
YMR194C-A	29.8688
YMR194W	26.532
YMR195W	27.490099999999998
YMR196W	31.13088
YMR198W	18.51069
YMR199W	22.655379999999997
YMR201C	33.2387
YMR202W	49.9125
YMR204C	41.5877
YMR205C	40.849599999999995
YMR206W	36.4694
YMR207C	37.645959999999995
YMR209C	31.33
YMR210W	25.29384
YMR214W	42.908139999999996
YMR215W	28.978839999999998
YMR216C	44.23474
YMR219W	38.50088
YMR221C	32.2806
YMR222C	23.657700000000002
YMR223W	46.9964
YMR224C	39.4218
YMR225C	44.8668
YMR226C	36.5178
YMR228W	35.8402
YMR230W	39.131400000000006
YMR231W	37.800399999999996
YMR232W	34.521300000000004
YMR233W	37.9819
YMR234W	37.594699999999996
YMR237W	38.41244
YMR238W	26.723619999999997
YMR241W	39.3613
YMR242C	52.8044
YMR243C	48.1701
YMR244C-A	41.0795
YMR244W	36.3484
YMR245W	44.2255
YMR246W	47.1537
YMR247C	39.784800000000004
YMR250W	30.15804
YMR251W	26.988939999999996
YMR251W-A	36.466759999999994
YMR252C	36.1725
YMR253C	38.0926
YMR254C	33.697300000000006
YMR255W	43.161300000000004
YMR256C	37.9743
YMR257C	40.8954
YMR258C	41.7417
YMR259C	36.3818
YMR261C	39.930800000000005
YMR262W	36.2453
YMR263W	46.73
YMR264W	32.723600000000005
YMR265C	29.302000000000003
YMR266W	30.2848
YMR267W	29.7388
YMR269W	28.9653
YMR271C	34.22
YMR272C	33.8247
YMR273C	32.332300000000004
YMR274C	25.662
YMR275C	34.5618
YMR276W	28.9471
YMR278W	30.594199999999997
YMR279C	34.81
YMR280C	37.037000000000006
YMR282C	36.764
YMR283C	31.385900000000003
YMR284W	28.610400000000002
YMR285C	28.7924
YMR286W	25.1251
YMR287C	24.8976
YMR289W	26.936000000000003
YMR291W	28.7651
YMR292W	29.6478
YMR293C	31.586100000000002
YMR294W	21.703500000000002
YMR294W-A	31.9501
YMR295C	33.3333
YMR297W	26.572
YMR299C	24.5973
YMR300C	32.44274
YMR302C	30.5487
YMR303C	25.2434
YMR304C-A	26.0715
YMR305C	28.7196
YMR306C-A	29.1564
YMR306W	33.38
YMR307W	27.7914
YMR310C	29.939
YMR311C	32.99
YMR312W	28.71
YMR313C	31.69
YMR315W	31.95
YMR316C-A	41.579499999999996
YMR316C-B	40.59616
YMR316W	42.757079999999995
YMR317W	43.716139999999996
YMR318C	46.27768
YMR319C	45.47644
YMR320W	45.130449999999996
YMR322C	27.270319999999998
YMR326C	29.276
YNL001W	27.924044999999996
YNL003C	39.59535
YNL004W	35.28042
YNL005C	36.03491999999999
YNL008C	35.30305499999999
YNL009W	36.932775
YNL010W	24.755145
YNL011C	
YNL012W	35.68785
YNL013C	35.333234999999995
YNL014W	
YNL015W	37.400565
YNL016W	32.028525
YNL020C	26.8602
YNL021W	33.27345
YNL022C	32.949014999999996
YNL023C	27.758055
YNL024C	36.14055
YNL025C	30.715695
YNL027W	33.039555
YNL028W	30.57234
YNL029C	30.338445
YNL030W	33.839324999999995
YNL031C	30.564794999999997
YNL032W	32.30769
YNL034W	30.202634999999997
YNL035C	24.00819
YNL040W	37.83063
YNL041C	33.265905000000004
YNL043C	33.929865
YNL044W	34.337295
YNL045W	28.240934999999997
YNL046W	30.25545
YNL047C	48.4848
YNL049C	29.885744999999996
YNL050C	30.406349999999996
YNL051W	37.466
YNL052W	39.74016
YNL053W	35.8722
YNL054W	33.891
YNL055C	2.44
YNL056W	34.50016
YNL057W	41.775200000000005
YNL058C	36.0714
YNL059C	1.82
YNL063W	32.5875
YNL064C	2.9388
YNL065W	28.023519999999998
YNL066W	2.2636800000000004
YNL067W	33.29496
YNL068C	32.51944
YNL069C	31.0766
YNL070W	35.81016
YNL071W	37.86424
YNL072W	36.858160000000005
YNL073W	36.44944
YNL074C	33.98664
YNL076W	32.4356
YNL077W	29.506500000000003
YNL078W	46.36352
YNL079C	24.07256
YNL080C	29.40688
YNL081C	33.709300000000006
YNL082W	40.348
YNL083W	40.463280000000005
YNL084C	5.95455
YNL085W	40.53664
YNL086W	26.0351
YNL087W	40.264160000000004
YNL089C	33.5818
YNL090W	36.009280000000004
YNL091W	33.12728
YNL092W	33.0694
YNL093W	32.97008
YNL094W	33.3775
YNL095C	35.01368
YNL096C	31.949450000000006
YNL097C	44.456160000000004
YNL098C	29.8225
YNL100W	40.15936
YNL101W	29.5697
YNL104C	33.567440000000005
YNL105W	2.6724
YNL106C	20.037760000000002
YNL107W	2.9868
YNL108C	35.892599999999995
YNL111C	1.9304999999999999
YNL115C	2.8715200000000003
YNL116W	30.741799999999998
YNL117W	31.7738
YNL119W	2.5676
YNL120C	2.5152
YNL121C	36.90008
