orf	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], copper [50 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], iron [100 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], copper [50 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], iron [100 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], copper [50 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], iron [100 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], copper [50 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], iron [100 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], copper [50 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], iron [100 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], copper [50 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], iron [100 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], copper [50 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], iron [100 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], copper [50 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], iron [100 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], copper [50 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], copper [50 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], iron [100 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], iron [100 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004
YAL014C	-1.4322767537859258	1.1969554899543053	0.012130841092047866	0.02737730024836587	0.011726056044044324	0.011750348679653857	0.902516363496824	0.9930510864443793	0.9534464979740356	0.751119166685139	0.007580961923055746	0.007312400148608141	-1.4214730854697342	0.009496741237572853	0.009422169859369146	1.053365916125613	0.009961620439024023	0.009765082213338177	0.8832364971205243	0.8971340626475455	0.854335650834655	-0.01848153608917894	0.8616521631605755	0.9172522254150115	0.9075295339597745	0.9674220088962037	0.011150299312792293	0.008344584369051625	1.1378414177002	0.8822462769646255
YAL015C	-1.4322767537859258	1.1969554899543053	0.012130841092047866	0.02737730024836587	0.011726056044044324	0.011750348679653857	0.902516363496824	0.9930510864443793	0.9534464979740356	0.751119166685139	0.007580961923055746	0.007312400148608141	-1.4214730854697342	0.009496741237572853	-0.9233726462181499	1.053365916125613	0.009961620439024023	0.009765082213338177	0.017489831626149106	0.017765030943515864	0.016917537640290303	-0.01848153608917894	0.8616521631605755	0.9172522254150115	0.9075295339597745	0.9674220088962037	0.011150299312792293	0.008344584369051625	1.1378414177002	0.8822462769646255
YAL016W										-2.3472473958910594	-2.9944799596069345	-2.888398058700133																		
YAL017W	-1.4322767537859258	1.1969554899543053	0.012130841092047866	0.02737730024836587	0.011726056044044324	0.011750348679653857	0.902516363496824	0.9930510864443793	0.9534464979740356	0.751119166685139	0.007580961923055746	0.007312400148608141	0.0	0.009496741237572853	0.009422169859369146	1.053365916125613	0.009961620439024023	-0.9569780569071138	0.8832364971205243	0.8971340626475455	0.854335650834655	-0.01848153608917894	0.8616521631605755	0.9172522254150115	0.9075295339597745	0.9674220088962037	0.011150299312792293	0.008344584369051625	1.1378414177002	0.8822462769646255
YAL018C	-1.4322767537859258	1.1969554899543053	0.012130841092047866	0.02737730024836587	0.011726056044044324	0.011750348679653857	0.902516363496824	0.9930510864443793	0.9534464979740356	0.751119166685139	0.007580961923055746	0.007312400148608141	0.0	0.009496741237572853	0.009422169859369146	1.053365916125613	0.009961620439024023	0.009765082213338177	0.8832364971205243	0.8971340626475455	0.854335650834655	0.8963545003251726	0.8616521631605755	0.9172522254150115	0.9075295339597745	0.9674220088962037	0.011150299312792293	0.008344584369051625	1.1378414177002	0.8822462769646255
YAL019W	-1.4322767537859258	1.1969554899543053	0.012130841092047866	0.02737730024836587	0.011726056044044324	1.1750348679653526	0.902516363496824	0.9930510864443793	0.9534464979740356	-0.023472473958910573	0.007580961923055746	-0.7166152145635772	0.0	0.009496741237572853	0.009422169859369146	1.053365916125613	0.009961620439024023	0.009765082213338177	0.8832364971205243	0.017765030943515864	0.016917537640290303	0.8963545003251726	0.8616521631605755	0.9172522254150115	0.9075295339597745	0.9674220088962037	0.011150299312792293	0.008344584369051625	1.1378414177002	0.008822462769646504
YAL020C	-1.4322767537859258	1.1969554899543053	0.012130841092047866	0.02737730024836587	0.011726056044044324	0.011750348679653857	0.902516363496824	0.9930510864443793	0.9534464979740356	0.751119166685139	0.007580961923055746	0.007312400148608141	0.0	0.009496741237572853	0.009422169859369146	1.053365916125613	0.009961620439024023	0.009765082213338177	0.8832364971205243	0.8971340626475455	0.854335650834655	-0.9333175725035304	0.8616521631605755	0.9172522254150115	0.009075295339598	0.019156871463291283	0.011150299312792293	0.008344584369051625	1.1378414177002	0.8822462769646255
YAL021C	-1.4322767537859258	0.011969554899543391	0.012130841092047866	-1.327799062045736	-1.1491534923163107	0.011750348679653857	0.902516363496824	0.9930510864443793	0.9534464979740356	0.751119166685139	0.007580961923055746	0.007312400148608141	-2.8429461709394683	-1.8708580238017987	0.009422169859369146	-1.0322985978031012	-0.9762388030243262	-0.9569780569071138	0.8832364971205243	0.8971340626475455	0.854335650834655	0.8963545003251726	-0.8971842111259603	-0.01891241701886634	0.009075295339598	0.019156871463291283	-1.0927293326536134	-0.8177692681670357	0.01137841417700232	-0.8646013514253326
YAL022C	-1.4322767537859258	1.1969554899543053	0.012130841092047866	0.02737730024836587	0.011726056044044324	0.011750348679653857	0.902516363496824	0.9930510864443793	0.9534464979740356	0.751119166685139	0.007580961923055746	0.007312400148608141	0.0	0.009496741237572853	0.009422169859369146	1.053365916125613	0.009961620439024023	0.009765082213338177	0.8832364971205243	0.8971340626475455	0.854335650834655	0.8963545003251726	0.8616521631605755	0.9172522254150115	0.9075295339597745	0.9674220088962037	0.011150299312792293	0.008344584369051625	1.1378414177002	0.8822462769646255
YAL023C	-1.4322767537859258	-1.1730163801552187	-1.1888224270206567	-1.327799062045736	-1.1491534923163107	-1.151534170606045	0.017871611158353062	0.019664377949393776	0.0	0.751119166685139	0.007580961923055746	-0.7166152145635772	-2.8429461709394683	-2.8110354063214844	0.009422169859369146	-2.0751308547674583	-1.9624392264876764	-0.9569780569071138	-0.8482568338682261	-0.8616040007605138	-0.8205005755540744	-1.8481536089178818	-1.7766023982692283	-0.9550770594527441	0.009075295339598	-1.8773734034025333	-1.0927293326536134	-1.643883120703123	0.01137841417700232	-1.7380251656203116
YAL024C	0.0	-1.1730163801552187	-1.1888224270206567	-1.327799062045736	0.011726056044044324	0.011750348679653857	-0.8667731411801178	0.019664377949393776	0.0	-1.5726557552470097	-0.7429342684594418	-1.4405428292757625	0.0	-0.9306806412821129	-1.856167462295669	-1.0322985978031012	-0.9762388030243262	-0.9569780569071138	-0.8482568338682261	-0.8616040007605138	-1.657918688748439	-1.8481536089178818	-0.8971842111259603	-0.9550770594527441	-1.787833181900755	0.019156871463291283	-1.0927293326536134	-0.8177692681670357	0.01137841417700232	-0.8646013514253326
YAL026C	-1.4322767537859258	-1.1730163801552187	-1.1888224270206567	-2.682975424339838	-1.1491534923163107	-1.151534170606045	0.017871611158353062	0.019664377949393776	0.0	0.751119166685139	0.007580961923055746	0.007312400148608141	-1.4214730854697342	-0.9306806412821129	-0.9233726462181499	-1.0322985978031012	0.009961620439024023	-0.9569780569071138	0.017489831626149106	0.017765030943515864	0.016917537640290303	-0.9333175725035304	-0.017766023982692395	-0.01891241701886634	0.009075295339598	0.019156871463291283	-1.0927293326536134	-0.8177692681670357	0.01137841417700232	0.008822462769646504
YAL027W	0.0	1.1969554899543053	0.012130841092047866	0.02737730024836587	0.011726056044044324	0.011750348679653857	0.017871611158353062	0.9930510864443793	0.0	0.751119166685139	0.007580961923055746	0.007312400148608141	-1.4214730854697342	0.009496741237572853	-0.9233726462181499	1.053365916125613	0.009961620439024023	0.009765082213338177	0.8832364971205243	0.8971340626475455	0.854335650834655	-0.01848153608917894	0.8616521631605755	0.9172522254150115	0.9075295339597745	0.9674220088962037	0.011150299312792293	0.008344584369051625	1.1378414177002	0.8822462769646255
YAL028W	-1.4322767537859258	1.1969554899543053	0.012130841092047866	0.02737730024836587	0.011726056044044324	0.011750348679653857	0.902516363496824	0.9930510864443793	0.9534464979740356	0.751119166685139	0.007580961923055746	0.007312400148608141	-1.4214730854697342	0.009496741237572853	0.009422169859369146	1.053365916125613	0.009961620439024023	0.009765082213338177	0.8832364971205243	0.8971340626475455	0.854335650834655	-0.01848153608917894	0.8616521631605755	0.9172522254150115	0.9075295339597745	0.9674220088962037	0.011150299312792293	0.008344584369051625	1.1378414177002	0.8822462769646255
YAL029C	0.0	1.1969554899543053	0.012130841092047866	0.02737730024836587	0.011726056044044324	0.011750348679653857	0.902516363496824	0.9930510864443793	0.9534464979740356	0.751119166685139	0.007580961923055746	0.007312400148608141	-1.4214730854697342	0.009496741237572853	0.009422169859369146	1.053365916125613	0.009961620439024023	0.009765082213338177	0.8832364971205243	0.8971340626475455	0.854335650834655	-0.01848153608917894	0.8616521631605755	0.9172522254150115	0.9075295339597745	0.9674220088962037	0.011150299312792293	0.008344584369051625	1.1378414177002	0.8822462769646255
YAL030W	0.0	1.1969554899543053	0.012130841092047866	0.02737730024836587	0.011726056044044324	0.011750348679653857	0.902516363496824	0.9930510864443793	0.9534464979740356	0.751119166685139	0.007580961923055746	0.007312400148608141	-1.4214730854697342	0.009496741237572853	0.009422169859369146	1.053365916125613	0.009961620439024023	0.009765082213338177	0.8832364971205243	0.8971340626475455	0.854335650834655	-0.01848153608917894	0.8616521631605755	0.9172522254150115	0.9075295339597745	0.9674220088962037	0.011150299312792293	0.008344584369051625	1.1378414177002	0.8822462769646255
YAL031C	0.0	1.1969554899543053	0.012130841092047866	0.02737730024836587	0.011726056044044324	0.011750348679653857	0.902516363496824	0.9930510864443793	0.9534464979740356	0.751119166685139	0.007580961923055746	0.007312400148608141	-1.4214730854697342	0.009496741237572853	0.009422169859369146	1.053365916125613	0.009961620439024023	0.009765082213338177	0.8832364971205243	0.8971340626475455	0.854335650834655	-0.01848153608917894	0.8616521631605755	0.9172522254150115	0.9075295339597745	0.9674220088962037	0.011150299312792293	0.008344584369051625	1.1378414177002	0.8822462769646255
YAL034C	0.0	1.1969554899543053	0.012130841092047866	0.02737730024836587	0.011726056044044324	0.011750348679653857	0.902516363496824	0.9930510864443793	0.9534464979740356	0.751119166685139	0.007580961923055746	-0.7166152145635772	0.0	0.009496741237572853	0.009422169859369146	1.053365916125613	0.009961620439024023	0.009765082213338177	0.8832364971205243	0.8971340626475455	0.854335650834655	0.8963545003251726	0.8616521631605755	0.9172522254150115	0.9075295339597745	0.9674220088962037	0.011150299312792293	0.008344584369051625	1.1378414177002	0.8822462769646255
YAL035W	-2.8645535075718516	-4.727974185319505	-4.791682231358771	-2.682975424339838	-2.310033040676666	-3.4781032091774424	-1.7514178935185887	-2.900495747535563	-2.860339493922107	-1.5726557552470097	-2.243964729224437	-2.164470443987948	-2.8429461709394683	-3.75121278884117	-3.721757094450707	-2.0751308547674583	-2.948639649951027	-2.8904643351480175	-2.5797501648569767	-2.620342064168573	-2.4953368019428037	-1.8481536089178818	-1.7766023982692283	-1.8912417018866219	-2.6862874205209315	-1.8773734034025333	-4.40436822855283	-2.46999697323921	-3.368010596392591	-2.6114489798152904
YAL036C	-1.4322767537859258	1.1969554899543053	0.012130841092047866	0.02737730024836587	0.011726056044044324	0.011750348679653857	0.902516363496824	0.9930510864443793	0.9534464979740356	0.751119166685139	0.007580961923055746	0.007312400148608141	0.0	0.009496741237572853	0.009422169859369146	1.053365916125613	0.009961620439024023	0.009765082213338177	0.8832364971205243	0.8971340626475455	0.854335650834655	0.8963545003251726	0.8616521631605755	0.9172522254150115	0.9075295339597745	0.9674220088962037	0.011150299312792293	0.008344584369051625	1.1378414177002	0.8822462769646255
YAL037W	-1.4322767537859258	1.1969554899543053	0.012130841092047866	0.02737730024836587	0.011726056044044324	0.011750348679653857	0.902516363496824	0.9930510864443793	0.9534464979740356	0.751119166685139	0.007580961923055746	0.007312400148608141	0.0	0.009496741237572853	0.009422169859369146	1.053365916125613	0.009961620439024023	0.009765082213338177	0.8832364971205243	0.8971340626475455	0.854335650834655	0.8963545003251726	0.8616521631605755	0.9172522254150115	0.9075295339597745	0.9674220088962037	0.011150299312792293	0.008344584369051625	1.1378414177002	0.8822462769646255
YAL039C	0.7161383768929629	0.6044625224269244	0.6126074751484002	0.02737730024836587	0.5921658302242219	-0.5698919109631955	0.017871611158353062	-0.46702897629809903	-0.4767232489870178	-2.3472473958910594	-2.6192223444156855	-2.5264342513440408	0.0	0.47958543249741575	0.4758195778981287	-1.0322985978031012	0.5030618321706991	0.009765082213338177	-0.4153835011210385	-0.42191948490849895	-0.401791518956892	-1.8481536089178818	-1.3368933046975942	-1.423159380669683	0.009075295339598	1.44155457761266	0.011150299312792293	-0.404712341898992	-0.5518530875845966	0.008822462769646504
YAL040C	-1.4322767537859258	1.1969554899543053	0.012130841092047866	0.02737730024836587	0.011726056044044324	0.011750348679653857	0.902516363496824	0.9930510864443793	0.9534464979740356	0.751119166685139	0.007580961923055746	0.007312400148608141	-1.4214730854697342	0.009496741237572853	0.009422169859369146	0.010533659161255968	0.009961620439024023	0.009765082213338177	0.8832364971205243	0.8971340626475455	0.854335650834655	-0.9333175725035304	-0.017766023982692395	-0.01891241701886634	0.9075295339597745	0.9674220088962037	0.011150299312792293	0.008344584369051625	1.1378414177002	0.8822462769646255
YAL042C-A	-1.4322767537859258	1.1969554899543053	0.012130841092047866	0.02737730024836587	0.011726056044044324	0.011750348679653857	0.902516363496824	0.9930510864443793	0.9534464979740356	0.751119166685139	0.007580961923055746	0.007312400148608141	-1.4214730854697342	0.009496741237572853	0.009422169859369146	1.053365916125613	0.009961620439024023	0.009765082213338177	0.8832364971205243	0.8971340626475455	0.854335650834655	0.8963545003251726	0.8616521631605755	0.9172522254150115	0.9075295339597745	0.9674220088962037	0.011150299312792293	0.008344584369051625	1.1378414177002	0.8822462769646255
