orf	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], copper [50 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], iron [100 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], copper [50 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], iron [100 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], copper [50 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], iron [100 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], copper [50 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], iron [100 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], copper [50 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], iron [100 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], copper [50 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], iron [100 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], copper [50 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], iron [100 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], copper [50 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], iron [100 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], copper [50 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], copper [50 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], iron [100 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], iron [100 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004
YAR050W	3.0	4.0	4.0	3.0	4.0	4.0	2.0	4.0	3.0	4.0	4.0	4.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	4.0	3.0	3.0	4.0	2.0	3.0	3.0	4.0	4.0	4.0	4.0
YBL001C	2.0	4.0	5.0	3.0	4.0	4.0	3.0	2.0	2.0	4.0	4.0	5.0	1.0	4.0	4.0	2.0	4.0	3.0	2.0	2.0	3.0	2.0	2.0	2.0	4.0	3.0	5.0	4.0	3.0	3.0
YBL002W	2.0	4.0	5.0	3.0	4.0	5.0	3.0	2.0	2.0	4.0	4.0	5.0	1.0	4.0	4.0	2.0	5.0	3.0	2.0	3.0	3.0	2.0	2.0	2.0	4.0	3.0	5.0	4.0	4.0	3.0
YBL003C	2.0	4.0	5.0	3.0	4.0	5.0	2.0	2.0	3.0	4.0	4.0	5.0	1.0	4.0	4.0	2.0	5.0	4.0	2.0	3.0	3.0	2.0	2.0	2.0	4.0	3.0	5.0	4.0	4.0	3.0
YBL005W	2.0	4.0	5.0	3.0	4.0	5.0	2.0	2.0	3.0	4.0	4.0	5.0	1.0	4.0	4.0	2.0	5.0	4.0	2.0	3.0	3.0	2.0	2.0	2.0	4.0	3.0	5.0	4.0	4.0	3.0
YBL006C	2.0	4.0	4.0	3.0	4.0	4.0	1.0	2.0	2.0	4.0	4.0	5.0	0.0	3.0	3.0	2.0	3.0	2.0	1.0	1.0	2.0	0.0	0.0	0.0	4.0	3.0	5.0	2.0	4.0	2.0
YBL007C	2.0	3.0	3.0	3.0	3.0	3.0	1.5	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	3.0	0.0	3.0	0.0
YBL008W	2.0	4.0	5.0	3.0	4.0	4.0	2.0	2.0	2.0	4.0	4.0	5.0	1.0	3.0	3.0	2.0	4.0	3.0	1.0	1.0	2.0	2.0	2.0	2.0	4.0	2.0	5.0	2.0	4.0	2.0
YBL009W	2.0	4.0	5.0	3.0	4.0	5.0	2.0	2.0	2.0	4.0	4.0	5.0	1.0	4.0	4.0	2.0	5.0	4.0	2.0	3.0	3.0	2.0	2.0	2.0	4.0	3.0	5.0	3.0	4.0	3.0
YBL010C	2.0	4.0	5.0	3.0	4.0	5.0	2.0	2.0	2.0	4.0	4.0	5.0	1.0	4.0	4.0	2.0	5.0	4.0	2.0	3.0	3.0	2.0	2.0	2.0	4.0	3.0	5.0	3.0	4.0	3.0
YBL011W	2.0	4.0	5.0	3.0	4.0	5.0	2.0	2.0	2.0	4.0	4.0	5.0	1.0	4.0	4.0	2.0	5.0	3.0	2.0	3.0	3.0	2.0	2.0	2.0	4.0	3.0	5.0	3.0	4.0	3.0
YBL012C	2.0	4.0	5.0	3.0	4.0	5.0	2.0	2.0	2.0	4.0	4.0	5.0	1.0	4.0	4.0	2.0	5.0	3.0	2.0	3.0	3.0	2.0	2.0	2.0	4.0	3.0	5.0	3.0	4.0	3.0
YBL013W	2.0	4.0	5.0	3.0	4.0	5.0	2.0	2.0	2.0	4.0	4.0	5.0	1.0	4.0	4.0	2.0	5.0	4.0	2.0	3.0	3.0	2.0	2.0	2.0	4.0	3.0	5.0	4.0	4.0	4.0
YBL015W	1.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	3.0	4.0	3.0	4.0	1.0	5.0	4.0	2.0	4.0	4.0	3.0	3.0	3.0	2.0	2.0	2.0	4.0	3.0	5.0	5.0	4.0	4.0
YBL017C	2.0	4.0	4.0	3.0	4.0	4.0	3.0	2.0	3.0	4.0	3.0	5.0	1.0	4.0	4.0	2.0	4.0	3.0	3.0	2.0	3.0	2.0	2.0	2.0	4.0	3.0	5.0	4.0	4.0	4.0
YBL019W	1.0	4.0	4.0	3.0	3.0	4.0	2.0	1.0	2.0	3.0	3.0	3.0	1.0	4.0	4.0	2.0	2.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0	4.0	3.0	5.0	4.0	3.0	4.0
YBL021C	2.5	4.5	4.5	3.0	4.5	4.0	3.5	2.5	3.0	1.0	1.0	1.0	1.5	4.5	4.5	2.0	4.5	4.0	3.5	4.0	3.0	1.0	1.0	1.0	4.0	3.5	4.5	4.5	4.5	3.5
YBL022C	2.0	4.0	4.0	3.0	4.0	4.0	2.0	3.0	3.0	3.0	4.0	4.0	0.0	4.0	3.0	2.0	3.0	2.0	2.0	3.0	3.0	0.0	0.0	1.0	3.0	1.0	5.0	3.0	3.0	3.0
YBL024W	2.0	4.0	5.0	3.0	4.0	5.0	3.0	3.0	3.0	5.0	5.0	5.0	1.0	4.0	4.0	2.0	4.0	4.0	2.0	3.0	3.0	2.0	2.0	2.0	4.0	3.0	5.0	4.0	4.0	3.0
YBL027W	2.0	3.0	3.0	2.0	3.0	3.0	1.0	1.0	1.0	3.0	3.0	3.0	1.0	3.0	3.0	2.0	2.0	2.0	1.0	2.0	2.0	1.0	1.0	1.0	4.0	3.0	3.0	3.0	3.0	3.0
YBL028C	2.0	4.0	5.0	3.0	4.0	5.0	2.0	2.0	2.0	5.0	4.0	5.0	1.0	4.0	4.0	2.0	3.0	4.0	2.0	3.0	3.0	2.0	2.0	2.0	4.0	2.0	5.0	4.0	4.0	3.0
YBL029W	2.0	4.0	5.0	3.0	4.0	5.0	2.0	2.0	2.0	5.0	4.0	5.0	1.0	3.0	3.0	2.0	3.0	4.0	2.0	3.0	3.0	2.0	2.0	2.0	4.0	2.0	5.0	4.0	4.0	3.0
YBL031W	2.0	4.0	4.0	3.0	4.0	5.0	2.0	2.0	2.0	5.0	4.0	5.0	0.0	3.0	3.0	2.0	3.0	3.0	2.0	3.0	3.0	1.0	1.0	2.0	4.0	1.0	5.0	3.0	4.0	3.0
YBL032W	2.0	4.0	5.0	3.0	4.0	5.0	2.0	2.0	2.0	5.0	4.0	5.0	1.0	4.0	3.0	2.0	4.0	3.0	2.0	3.0	3.0	2.0	2.0	2.0	4.0	2.0	5.0	3.0	4.0	3.0
YBL033C	2.5	5.0	4.5	3.5	1.5	4.5	4.0	3.5	4.0	4.5	5.0	4.5	2.0	4.5	4.5	2.5	5.0	5.0	4.0	4.0	4.0	4.5	4.0	4.5	4.5	4.5	5.0	4.5	5.0	4.0
YBL036C	2.0	4.0	5.0	3.0	5.0	5.0	2.0	2.0	2.0	5.0	4.0	5.0	1.0	4.0	4.0	2.0	5.0	4.0	3.0	3.0	4.0	2.0	3.0	2.0	4.0	2.0	5.0	4.0	4.0	4.0
YBL037W	2.0	4.0	5.0	3.0	4.0	5.0	3.0	3.0	3.0	5.0	4.0	5.0	1.0	5.0	4.0	2.0	5.0	4.0	3.0	3.0	4.0	2.0	3.0	2.0	4.0	4.0	5.0	5.0	4.0	5.0
YBL038W	3.5	4.0	3.5	4.0	3.5	3.5	1.5	1.5	2.0	0.0	0.0	0.0	1.5	3.0	3.0	2.0	2.5	2.5	1.0	1.5	1.5	0.0	0.0	0.0	3.5	2.0	3.5	2.0	3.5	2.5
YBL039C	2.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	3.0	3.0	4.0	1.0	3.0	4.0	2.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0	1.0	3.0	3.0	4.0	3.0	3.0	2.0
YBL042C	2.0	3.0	2.0	2.0	3.0	3.0	1.0	1.0	1.0	3.0	3.0	4.0	1.0	3.0	3.0	2.0	3.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0	4.0	3.0	4.0	3.0	3.0	2.0
YBL043W	2.0	4.0	5.0	3.0	4.0	5.0	3.0	3.0	2.0	5.0	4.0	5.0	1.0	4.0	4.0	2.0	5.0	4.0	3.0	3.0	3.0	2.0	3.0	2.0	4.0	3.0	5.0	4.0	4.0	4.0
YBL044W	2.0	5.0	5.0	3.0	5.0	5.0	3.0	2.0	2.0	5.0	4.0	5.0	1.0	4.0	4.0	2.0	5.0	4.0	3.0	3.0	3.0	2.0	2.0	2.0	4.0	3.0	5.0	4.0	4.0	4.0
YBL045C	3.5	5.0	5.0	5.0	5.0	5.0	3.0	2.0	3.0	0.0	0.0	0.0	1.5	5.0	5.0	2.5	5.0	5.0	1.0	3.0	3.0	0.0	0.0	0.0	5.0	4.5	5.0	4.5	4.5	5.0
YBL046W	2.0	5.0	5.0	3.0	5.0	5.0	3.0	3.0	3.0	5.0	5.0	5.0	1.0	4.0	4.0	2.0	4.0	4.0	3.0	3.0	3.0	0.0	1.0	1.0	4.0	3.0	5.0	4.0	4.0	3.0
YBL047C	2.0	4.0	5.0	3.0	5.0	5.0	2.0	3.0	2.0	5.0	5.0	5.0	1.0	4.0	4.0	2.0	4.0	4.0	2.0	2.0	3.0	0.0	1.0	1.0	4.0	3.0	5.0	4.0	4.0	4.0
YBL048W	2.0	4.0	5.0	3.0	5.0	5.0	2.0	3.0	2.0	5.0	5.0	5.0	1.0	4.0	4.0	2.0	4.0	4.0	3.0	3.0	3.0	2.0	2.0	2.0	4.0	3.0	5.0	4.0	4.0	3.0
YBL049W	2.0	4.0	5.0	3.0	5.0	5.0	2.0	3.0	2.0	5.0	5.0	5.0	1.0	4.0	4.0	2.0	4.0	4.0	3.0	3.0	3.0	2.0	2.0	2.0	4.0	3.0	5.0	4.0	4.0	3.0
YBL051C	2.0	4.0	5.0	3.0	4.0	5.0	2.0	3.0	2.0	5.0	5.0	5.0	1.0	3.0	3.0	2.0	4.0	3.0	3.0	3.0	3.0	2.0	2.0	2.0	4.0	3.0	5.0	4.0	4.0	3.0
YBL052C	2.0	4.0	5.0	3.0	4.0	5.0	3.0	3.0	2.0	5.0	5.0	5.0	1.0	4.0	4.0	2.0	4.0	4.0	3.0	3.0	4.0	2.0	2.0	2.0	4.0	3.0	5.0	4.0	4.0	3.0
YBL053W	2.0	4.0	5.0	3.0	5.0	5.0	3.0	3.0	2.0	5.0	4.0	5.0	1.0	5.0	4.0	2.0	5.0	4.0	3.0	3.0	4.0	2.0	2.0	2.0	4.0	3.0	5.0	4.0	4.0	5.0
YBL054W	3.0	5.0	5.0	4.0	4.0	5.0	3.0	3.0	3.0	5.0	5.0	5.0	2.0	5.0	4.0	2.0	5.0	5.0	3.0	3.0	4.0	3.0	3.0	2.0	5.0	3.0	5.0	5.0	5.0	5.0
YBL055C	2.0	5.0	5.0	4.0	4.0	4.0	3.0	3.0	3.0	4.0	5.0	5.0	2.0	4.0	4.0	2.0	5.0	4.0	3.0	3.0	4.0	3.0	3.0	2.0	5.0	4.0	5.0	5.0	4.0	5.0
YBL056W	2.0	5.0	5.0	4.0	5.0	5.0	3.0	3.0	3.0	5.0	5.0	5.0	2.0	4.0	4.0	2.0	5.0	4.0	3.0	3.0	4.0	3.0	3.0	2.0	5.0	4.0	5.0	5.0	5.0	5.0
YBL057C	2.0	5.0	5.0	4.0	4.0	4.0	3.0	3.0	3.0	5.0	5.0	5.0	2.0	4.0	4.0	2.0	4.0	4.0	3.0	3.0	4.0	3.0	3.0	3.0	5.0	4.0	5.0	5.0	4.0	5.0
YBL058W	1.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0
YBL059W	2.0	5.0	5.0	2.0	4.0	4.0	3.0	2.0	3.0	5.0	5.0	5.0	2.0	5.0	4.0	2.0	5.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	5.0	4.0	5.0	5.0	4.0	5.0
YBL060W	3.0	5.0	5.0	4.0	5.0	5.0	3.0	3.0	3.0	5.0	5.0	5.0	1.0	5.0	4.0	2.0	5.0	4.0	3.0	3.0	4.0	3.0	3.0	3.0	5.0	4.0	5.0	5.0	4.0	5.0
YBL061C	3.0	5.0	5.0	3.0	5.0	5.0	3.0	3.0	3.0	5.0	5.0	5.0	1.0	5.0	4.0	2.0	5.0	4.0	3.0	3.0	4.0	3.0	3.0	2.0	5.0	4.0	5.0	4.0	5.0	4.0
YBL062W	2.0	5.0	5.0	3.0	4.0	5.0	3.0	3.0	3.0	5.0	5.0	5.0	1.0	5.0	4.0	2.0	5.0	4.0	3.0	3.0	4.0	3.0	3.0	2.0	4.0	4.0	5.0	4.0	5.0	4.0
YBL063W	2.0	5.0	3.0	3.0	4.0	4.0	3.0	3.0	3.0	4.0	5.0	5.0	1.0	5.0	4.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	4.0	3.0	4.0	4.0	5.0	5.0	4.0	5.0
YBL064C	2.0	5.0	4.0	3.0	4.0	5.0	3.0	3.0	3.0	4.0	5.0	5.0	1.0	5.0	4.0	2.0	4.0	4.0	3.0	5.0	4.0	3.0	3.0	3.0	4.0	4.0	5.0	5.0	4.0	5.0
YBL065W	2.0	5.0	4.0	3.0	4.0	4.0	4.0	4.0	3.0	4.0	5.0	5.0	2.0	5.0	5.0	3.0	4.0	5.0	5.0	4.0	4.0	3.0	4.0	4.0	5.0	4.0	5.0	4.0	5.0	5.0
YBL066C	2.0	5.0	4.0	3.0	4.0	4.0	3.0	4.0	3.0	4.0	5.0	5.0	2.0	5.0	5.0	3.0	4.0	5.0	5.0	4.0	4.0	3.0	4.0	4.0	5.0	4.0	5.0	4.0	5.0	5.0
YBL067C	2.0	5.0	4.0	3.0	4.0	4.0	3.0	4.0	3.0	4.0	5.0	5.0	2.0	4.0	5.0	3.0	4.0	5.0	5.0	4.0	4.0	3.0	3.0	4.0	4.0	4.0	5.0	4.0	5.0	4.0
YBL068W	2.0	5.0	4.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0	5.0	5.0	2.0	5.0	5.0	3.0	4.0	5.0	5.0	4.0	4.0	3.0	4.0	4.0	5.0	4.0	5.0	4.0	5.0	5.0
YBL069W	2.0	5.0	4.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0	5.0	5.0	2.0	5.0	5.0	3.0	5.0	5.0	5.0	4.0	4.0	3.0	4.0	4.0	5.0	4.0	5.0	4.0	5.0	5.0
YBL070C	2.0	5.0	4.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0	5.0	5.0	2.0	4.0	5.0	3.0	5.0	5.0	5.0	4.0	4.0	3.0	4.0	4.0	5.0	4.0	5.0	4.0	5.0	5.0
YBL071C	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	3.0	4.0	5.0	5.0	1.0	3.0	4.0	3.0	4.0	5.0	4.0	4.0	3.0	1.0	3.0	3.0	5.0	4.0	5.0	4.0	5.0	4.0
YBL072C	2.0	4.0	4.0	3.0	4.0	4.0	3.0	2.0	2.0	4.0	4.0	4.0	2.0	3.0	4.0	3.0	4.0	5.0	4.0	4.0	3.0	3.0	4.0	4.0	4.0	3.0	4.0	4.0	5.0	4.0
YBL075C	2.0	5.0	4.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0	5.0	5.0	2.0	4.0	5.0	3.0	5.0	5.0	5.0	4.0	4.0	3.0	4.0	4.0	5.0	4.0	5.0	4.0	5.0	4.0
YBL078C	2.0	5.0	4.0	3.0	4.0	4.0	4.0	4.0	3.0	4.0	5.0	5.0	2.0	4.0	5.0	3.0	5.0	5.0	5.0	4.0	4.0	0.0	4.0	3.0	4.0	4.0	5.0	4.0	5.0	4.0
YBL079W	2.0	4.0	4.0	3.0	3.0	4.0	2.0	2.0	2.0	3.0	4.0	4.0	0.0	3.0	4.0	1.0	3.0	4.0	3.0	4.0	3.0	1.0	2.0	1.0	4.0	3.0	3.0	3.0	5.0	3.0
YBL080C	3.5	5.0	5.0	4.5	5.0	5.0	1.5	2.0	3.0	0.0	0.0	0.0	1.5	5.0	5.0	2.5	5.0	5.0	1.0	3.0	3.0	0.0	0.0	0.0	5.0	4.5	5.0	4.5	4.5	5.0
YBL081W	2.0	4.0	4.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	5.0	2.0	4.0	5.0	3.0	5.0	5.0	5.0	4.0	4.0	3.0	4.0	4.0	4.0	4.0	5.0	4.0	5.0	5.0
YBL082C	2.0	5.0	4.0	3.0	4.0	4.0	3.0	4.0	3.0	4.0	5.0	5.0	1.0	4.0	5.0	3.0	4.0	5.0	5.0	3.0	4.0	2.0	3.0	3.0	4.0	3.0	5.0	4.0	5.0	4.0
YBL083C	2.0	4.0	4.0	3.0	4.0	4.0	3.0	4.0	3.0	4.0	4.0	5.0	1.0	3.0	3.0	1.0	3.0	4.0	4.0	3.0	3.0	0.0	1.0	1.0	3.0	3.0	4.0	3.0	5.0	3.0
YBL085W	2.0	4.0	4.0	3.0	4.0	4.0	3.0	4.0	3.0	4.0	4.0	5.0	2.0	4.0	4.0	3.0	4.0	4.0	5.0	4.0	3.0	2.0	3.0	3.0	4.0	4.0	4.0	4.0	5.0	4.0
YBL086C	2.0	4.0	4.0	3.0	4.0	4.0	3.0	4.0	3.0	4.0	4.0	5.0	2.0	4.0	4.0	3.0	4.0	5.0	5.0	4.0	3.0	2.0	3.0	3.0	4.0	4.0	4.0	4.0	5.0	4.0
YBL087C	2.0	4.0	4.0	3.0	3.0	3.0	2.0	3.0	2.0	4.0	4.0	5.0	2.0	4.0	4.0	3.0	3.0	4.0	4.0	4.0	2.0	2.0	3.0	3.0	3.0	3.0	3.0	4.0	5.0	4.0
YBL088C	2.0	4.0	4.0	3.0	4.0	4.0	3.0	4.0	3.0	4.0	4.0	5.0	2.0	4.0	4.0	3.0	4.0	5.0	5.0	4.0	3.0	2.0	3.0	3.0	4.0	4.0	5.0	4.0	5.0	4.0
YBL089W	2.0	4.0	4.0	3.0	4.0	4.0	2.0	3.0	2.0	4.0	3.0	4.0	2.0	4.0	4.0	3.0	3.0	4.0	4.0	4.0	3.0	1.0	2.0	2.0	4.0	3.0	3.0	4.0	5.0	4.0
YBL090W	3.0	3.5	3.5	3.0	3.5	3.5	2.0	2.0	2.5	0.0	0.0	0.0	1.5	3.5	3.5	2.5	2.5	3.0	1.0	2.0	2.0	0.0	0.0	0.0	4.5	3.0	3.5	3.0	3.5	3.0
YBL091C	2.0	5.0	4.0	3.0	4.0	4.0	3.0	3.0	3.0	4.0	4.0	5.0	2.0	4.0	4.0	3.0	4.0	5.0	5.0	4.0	3.0	2.0	4.0	3.0	4.0	4.0	5.0	4.0	5.0	4.0
YBL091C-A	3.0	4.0	4.0	2.0	4.0	4.0	1.0	1.0	2.0	2.0	4.0	3.0	2.0	4.0	4.0	2.0	4.0	3.0	2.0	2.0	2.0	1.0	3.0	3.0	3.0	4.0	4.0	3.0	4.0	3.0
YBL093C	1.0	1.5	1.5	0.5	1.5	2.0	1.0	0.5	1.0	2.0	3.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	2.0	0.0
YBL094C	2.0	5.0	4.0	3.0	4.0	4.0	4.0	3.0	3.0	4.0	4.0	5.0	2.0	4.0	4.0	3.0	4.0	5.0	5.0	4.0	3.0	2.0	3.0	2.0	4.0	4.0	5.0	4.0	5.0	4.0
YBL095W	2.0	3.0	3.0	2.0	3.0	3.0	3.0	3.0	3.0	4.0	4.0	4.0	2.0	3.0	3.0	2.0	3.0	3.0	2.0	2.0	2.0	1.0	2.0	2.0	3.0	2.0	3.0	2.0	3.0	2.0
YBL096C	2.0	3.0	3.0	2.0	3.0	3.0	3.0	3.0	3.0	4.0	4.0	4.0	2.0	3.0	3.0	2.0	3.0	3.0	2.0	2.0	2.0	1.0	2.0	2.0	3.0	2.0	3.0	2.0	3.0	2.0
YBL098W	2.0	3.0	3.0	2.0	3.0	3.0	3.0	3.0	3.0	4.0	4.0	4.0	2.0	3.0	3.0	2.0	3.0	3.0	2.0	2.0	2.0	1.0	2.0	2.0	3.0	2.0	3.0	2.0	3.0	2.0
YBL099W	2.0	3.0	3.0	2.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	1.0	3.0	1.0	3.0	1.0
YBL100C	1.0	1.0	2.0	2.0	2.0	3.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	2.0	1.0	1.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0	3.0	1.0	3.0	2.0	2.0	1.0
YBL101C	2.0	3.0	3.0	2.0	3.0	3.0	3.0	3.0	3.0	3.0	4.0	3.0	2.0	3.0	3.0	2.0	3.0	3.0	2.0	2.0	2.0	1.0	2.0	2.0	4.0	2.0	4.0	3.0	3.0	3.0
YBL102W	2.0	3.0	3.0	2.0	3.0	3.0	3.0	3.0	3.0	3.0	4.0	3.0	2.0	3.0	3.0	2.0	3.0	3.0	2.0	2.0	2.0	1.0	2.0	1.0	4.0	2.0	4.0	2.0	3.0	2.0
YBL104C	2.0	3.0	3.0	2.0	3.0	3.0	3.0	3.0	3.0	3.0	4.0	3.0	1.0	3.0	3.0	2.0	3.0	3.0	2.0	1.0	1.0	1.0	2.0	1.0	3.0	2.0	3.0	2.0	3.0	2.0
YBL106C	2.0	3.0	3.0	2.0	3.0	3.0	3.0	3.0	3.0	3.0	4.0	3.0	2.0	3.0	3.0	2.0	3.0	3.0	2.0	2.0	2.0	1.0	2.0	1.0	3.0	2.0	3.0	2.0	3.0	2.0
YBL107C	2.0	3.0	3.0	2.0	3.0	3.0	3.0	3.0	3.0	3.0	4.0	3.0	2.0	3.0	3.0	2.0	3.0	3.0	2.0	2.0	2.0	1.0	2.0	1.0	3.0	2.0	3.0	2.0	3.0	2.0
YBR001C	2.0	3.0	3.0	2.0	3.0	3.0	3.0	3.0	3.0	3.0	4.0	4.0	2.0	3.0	3.0	2.0	3.0	3.0	2.0	2.0	2.0	1.0	2.0	1.0	3.0	2.0	3.0	2.0	3.0	2.0
YBR003W	2.0	4.0	3.5	3.5	4.5	4.0	2.5	3.0	3.0	0.0	0.0	0.0	2.0	4.5	5.0	1.5	5.0	3.5		2.5	2.0	0.0	0.0	0.0	4.5	4.5	3.5	4.0	3.5	3.5
YBR005W	2.0	3.0	3.0	2.0	3.0	3.0	3.0	3.0	3.0	4.0	4.0	4.0	2.0	3.0	3.0	2.0	3.0	3.0	2.0	2.0	2.0	1.0	2.0	1.0	3.0	2.0	3.0	2.0	3.0	2.0
YBR006W	2.0	3.0	3.0	2.0	3.0	3.0	3.0	3.0	3.0	4.0	4.0	4.0	2.0	3.0	3.0	2.0	3.0	3.0	2.0	1.0	1.0	1.0	1.0	1.0	3.0	2.0	3.0	2.0	3.0	2.0
YBR007C	2.0	3.0	3.0	2.0	3.0	3.0	3.0	3.0	3.0	4.0	4.0	4.0	2.0	3.0	3.0	2.0	3.0	3.0	2.0	2.0	2.0	1.0	2.0	2.0	3.0	2.0	3.0	2.0	3.0	2.0
YBR008C	2.0	3.0	3.0	2.0	2.0	3.0	3.0	3.0	3.0	4.0	4.0	4.0	2.0	3.0	3.0	2.0	3.0	3.0	2.0	2.0	2.0	1.0	2.0	2.0	3.0	2.0	3.0	2.0	3.0	2.0
