orf	hap alpha | cell size | YPD [standard] | Cook~Ho, 2008
YBR071W	-0.03824154269239913
YBR072W	-0.08802946791517731
YBR073W	-0.010105453536452225
YBR074W	-0.11536753730783987
YBR076W	-0.16497014841555832
YBR077C	0.9352712578922974
YBR078W	-0.1978526483991666
YBR081C	2.4829072111789414
YBR082C	1.8707330589606643
YBR083W	-0.7038688903635707
YBR084C-A	-2.2471578536050756
YBR084W	-0.22761016953337015
YBR085W	3.734119448837699
YBR089C-A	0.09029724309211565
YBR090C	-0.11741216180049334
YBR092C	-0.20708528977319623
YBR094W	-0.23281464235613514
YBR095C	0.5492799498794827
YBR097W	-0.26886004454682644
YBR098W	0.22419446227386383
YBR099C	0.2270211211329502
YBR101C	1.3623141232827742
YBR103W	0.059949501625044706
YBR104W	-0.46035784333149454
YBR105C	-0.24326622158112676
YBR106W	-1.2860303256424301
YBR107C	0.4638309016693907
YBR108W	-0.08036195760809198
YBR111C	0.5290541896085884
YBR112C	1.250412221355415
YBR113W	0.14201429806767218
YBR114W	0.3383493996059145
YBR115C	0.00955002992210372
YBR116C	-0.022317994991150177
YBR119W	0.5968105813449942
YBR120C	-0.8649506323913629
YBR121C	0.0
YBR125C	-0.03512106306367539
YBR126C	-2.260337335315991
YBR127C	-0.3176520346259771
YBR128C	-0.2101612170412935
YBR129C	0.03627163865209923
YBR130C	-0.13812017018691408
YBR131W	-1.1033754102846618
YBR132C	-2.5420017647059625
YBR133C	1.1310170152852717
YBR134W	3.158684062527347
YBR137W	0.07174440295095089
YBR138C	0.030094762262322848
YBR139W	-0.14973818231837974
YBR141C	0.005234837977794842
YBR144C	-0.3046389567109484
YBR145W	0.14993510245188987
YBR146W	1.65751403500203
YBR147W	0.12414364779801287
YBR148W	0.08157196878980018
YBR149W	0.18163731577060166
YBR150C	-0.10985707350819288
YBR151W	-0.11635035004838157
YBR156C	0.03144299932705994
YBR157C	-0.12800576659550023
YBR158W	0.03557705871733575
YBR159W	0.20945139541023922
YBR161W	-0.09104486849919327
YBR162C	0.9584545752508603
YBR162W-A	0.251096454095619
YBR163W	-1.811871067174876
YBR164C	0.010902562816591133
YBR165W	-0.17224903878332104
YBR166C	0.9281086476964898
YBR168W	-1.318242726587171
YBR169C	-0.12734645770044214
YBR170C	0.0843385650886163
YBR171W	0.5911387657997973
YBR172C	-0.1775862865183481
YBR173C	1.003838421113645
YBR174C	1.8829082867217604
YBR175W	1.6523455746272748
YBR176W	0.3784639067432844
YBR177C	0.30021441124815074
YBR178W	-0.11153908189957873
YBR179C	-2.013364738071872
YBR180W	0.024385530633742748
YBR181C	-1.435034129713741
YBR182C	-0.10857018827607812
YBR183W	0.002592479097243039
YBR184W	-0.341646903757905
YBR185C	-0.10163043894197003
YBR186W	-0.055892866340215286
YBR187W	-0.1266915655434311
YBR188C	-0.08452551529460688
YBR189W	-0.6694126220738632
YBR191W	-1.460980566239093
YBR194W	1.0120760877381838
YBR195C	1.1617556760198253
YBR197C	0.52839219012613
YBR199W	-0.26626403617917804
YBR200W	1.678289254534447
YBR201W	0.1436550357901638
YBR203W	0.09759364587820701
YBR204C	-0.17414020321095927
YBR205W	0.3037024798720952
YBR206W	-0.2639237240231934
YBR207W	-0.1150627154317719
YBR208C	-0.10399731246668968
YBR209W	-0.1617925534522648
YBR210W	-0.19418915021021238
YBR212W	0.42328708604578563
YBR213W	-0.17982340644086187
YBR214W	-0.1686661008142299
YBR215W	0.05769269804940079
YBR216C	1.1937344659234694
YBR217W	-0.03693403070703094
YBR218C	-0.2530197286365198
YBR219C	-0.403775624524567
YBR220C	-0.27738495545995445
YBR221C	0.10535913080454982
YBR222C	-0.2939076662431121
YBR223C	-0.13748127814066002
YBR224W	-0.07544160441897536
YBR225W	-0.7821964917018117
YBR226C	-0.6185141945651204
YBR227C	0.0262700234794495
YBR228W	-0.18483079354383508
YBR229C	-0.12655417896147336
YBR230C	-0.14662294902002412
YBR231C	-1.0479577628767722
YBR232C	-0.1215083733854481
YBR233W	-0.13796169790801174
YBR235W	0.044968955910870564
YBR238C	-0.9513327126125712
YBR239C	-0.09959271478917434
YBR240C	-0.10602874931798474
YBR241C	-0.11681320831106641
YBR242W	-0.15598026690271544
YBR244W	0.23964667394105957
YBR245C	0.1485604000462669
YBR246W	0.2258189174629162
YBR248C	-0.4802708568247958
YBR250W	-0.06170924477349091
YBR251W	-1.7199271390495952
YBR255W	-0.7150193929242198
YBR258C	-0.10684386037228584
YBR259W	0.1437763526031477
YBR260C	-0.18306788984317474
YBR261C	-0.22101855721150238
YBR262C	-0.3675643558624641
YBR263W	-0.22670312294453893
YBR264C	0.026140263024439298
YBR266C	-2.2641100190885135
YBR267W	-1.2347199905379163
YBR268W	-1.5853807443780066
YBR269C	1.9982640017774642
YBR270C	0.2377316296113418
YBR271W	-0.12246974065809353
YBR272C	0.2179474524213431
YBR273C	-0.09892678555951841
YBR275C	0.18861543911037953
YBR276C	-0.5825052132495324
YBR277C	3.2139898500994954
YBR278W	3.948140507402558
YBR279W	3.674903387188879
YBR280C	0.22328665397378158
YBR281C	3.339525709271416
YBR282W	-0.9833286593724845
YBR283C	1.134059005880962
YBR284W	1.0638734946211197
YBR285W	-0.21098471436775634
YBR286W	3.2125851120939197
YBR287W	0.05243495381341175
YBR288C	-0.5686467375128876
YBR290W	0.07356051546160398
YBR291C	2.683694862234899
YBR292C	0.04176260952452191
YBR293W	0.02467982999256959
YBR294W	0.16454843912391387
YBR295W	2.7700207986407213
YBR296C	-0.41426877739974344
YBR297W	2.5207111431700486
YBR298C	2.6282244654029467
YBR299W	-0.3172003850435453
YBR300C	0.015229963644337097
YBR301W	-0.18143436746458197
YCL001W	0.09182037064285513
YCL001W-A	2.7589189001308037
YCL002C	0.13968064781770462
YCL005W	3.75434794671641
YCL007C	-0.153861664264831
YCL008C	0.6066623440752137
YCL009C	0.17576655494224877
YCL010C	-0.01081599691538542
YCL014W	0.3517812552499639
YCL016C	2.3028157749429057
YCL022C	0.08592019934763308
YCL023C	0.05746206103872977
YCL024W	-0.03130069991680834
YCL025C	0.06642469962484793
YCL026C-A	-0.13587345854220412
YCL027W	0.03420176168946849
YCL028W	0.11417027410062038
YCL029C	0.029089200738976667
YCL030C	0.08211235582172723
YCL032W	2.3431679588896954
YCL033C	0.7427676099804186
YCL034W	0.15303088342949495
YCL035C	0.05874514184281978
YCL036W	0.7266639472598884
YCL037C	-0.5517927581689042
YCL038C	-0.026082714394849372
YCL039W	-0.3237466556843057
YCL040W	-0.16361947049626815
YCL042W	0.5205929162610856
YCL044C	0.021741762214131176
YCL045C	-0.455908180518963
YCL046W	-0.20292506464925603
YCL047C	-0.24835058533919133
YCL048W	0.07670816801897717
YCL049C	0.07635641779108726
YCL050C	0.5453318634807296
YCL051W	-0.0683717644014021
YCL055W	0.2293621799708617
YCL056C	0.48821861648702164
YCL057W	-0.054770577658699596
YCL058C	0.24549475032715148
YCL061C	2.7478526463843855
YCL063W	-0.3631932269519612
YCL069W	0.4410618088252448
YCL076W	-0.20891794871668617
YCR001W	-0.030412690991814005
YCR002C	3.0778351193624744
YCR003W	-0.9148666792606661
YCR004C	-1.7042878910012704
YCR005C	0.28085218752306035
YCR006C	-0.06086027496069428
YCR007C	0.06805354337032946
YCR008W	0.16429241862311167
YCR009C	1.5329901822787584
YCR010C	0.3196322959135801
YCR011C	0.06750108828905914
YCR014C	-0.10775077356179737
YCR015C	0.09033432542069947
YCR016W	-0.22674836456641265
YCR017C	-0.16504310520574106
YCR019W	0.551142599247471
YCR020C	-0.03479988363618679
YCR020C-A	0.4931560418945929
YCR021C	-0.09136534776325947
YCR022C	0.24048537893267113
YCR023C	0.21061243232342647
YCR024C	0.3162252394492297
YCR024C-A	3.353771874790456
YCR025C	3.5857017464084473
YCR026C	2.6356175602065215
YCR027C	1.7550986114743405
YCR028C	0.11644510315289644
YCR028C-A	-2.3428335147371393
YCR030C	0.41986980622107606
YCR031C	-0.65473806848541
YCR032W	0.0322595986409286
YCR033W	-0.3139074712903277
YCR034W	0.38643995099601136
YCR036W	2.615349630685914
YCR037C	-0.22635127115334383
YCR043C	0.09398420524396675
YCR044C	0.8049580545959355
YCR045C	3.3702461161438775
YCR046C	-0.9831375405928497
YCR047C	-1.788271604306782
YCR048W	-0.049192612542610835
YCR049C	-0.03286806177163633
YCR050C	3.5173574845117663
YCR051W	-0.6341667255870533
YCR053W	-0.08369644936637766
YCR059C	-0.17075575940904317
YCR060W	-0.02475023707836519
YCR061W	-0.0347772892643029
YCR063W	-0.9578263941778957
YCR065W	1.2506548297363573
YCR066W	4.904413468835449
YCR067C	-0.4246557143556352
YCR068W	2.806600086925571
YCR069W	-0.18720514583777753
YCR071C	-1.5932832377998463
YCR073C	-0.11636528484724222
YCR073W-A	-0.0470059158145124
YCR075C	0.007618656618823438
YCR076C	-0.0037782199754138853
YCR077C	-1.0122912657876586
YCR079W	-0.36093731878166385
YCR081W	0.9498129003502379
YCR082W	-0.02033292135395275
YCR083W	0.32637459831784127
YCR084C	1.6837021122086158
YCR085W	2.7432749831404135
YCR086W	0.4423069629683475
YCR087C-A	1.1300302035279592
YCR087W	3.127768636948959
YCR088W	0.5551624780428931
YCR089W	0.11742682973646187
YCR090C	0.07248479069165445
YCR091W	-0.06986482447961913
YCR092C	-0.010597911757105657
YCR094W	3.348076227808221
YCR095C	-1.1852328729843848
YCR098C	-0.06515839362521235
YCR099C	-0.15696677437182208
YCR100C	0.0020076657625902493
YCR101C	-0.031317261763224635
YCR102C	-0.17161962629749888
YCR102W-A	-0.2580474133163146
YCR105W	-0.1315740719589991
YCR106W	-0.10433871555834277
YCR107W	-0.08172445148393857
YDL001W	0.11734174643648747
YDL002C	0.2772987971163421
YDL005C	-0.19689782692551328
YDL006W	-0.7076050377021689
YDL009C	0.9830992983485916
YDL010W	-0.08611222031420068
YDL011C	0.06169151600163411
YDL012C	-0.014655896114483442
YDL013W	0.7363903449281105
YDL018C	0.03998658470140398
YDL019C	-0.340610491761542
YDL020C	1.8677350130523374
YDL021W	4.940696741346562
YDL022W	-0.147994898002145
YDL023C	0.1472245515149769
YDL024C	0.06596055043980335
YDL025C	-0.04529823151628833
YDL026W	-0.03766726770901798
YDL027C	-0.11782915116821732
YDL032W	-2.3766291062846703
YDL033C	-1.2681562530077437
YDL034W	-0.08289239407407112
YDL035C	-0.7223819281499685
YDL036C	-0.11630815221178867
YDL037C	-0.05738126675746125
YDL039C	-0.0625202505688435
YDL041W	2.228686253307209
YDL042C	1.9243243093525417
YDL044C	-1.5619831210653174
YDL045W-A	-0.8753513854755255
YDL046W	0.3330558877074904
YDL047W	-0.5362847143884476
YDL048C	0.05748603959627339
YDL049C	-0.9922305699150108
YDL050C	0.36239650614488406
YDL051W	0.1815863812206066
YDL052C	-0.4121789176262096
YDL053C	-0.32661563034233554
YDL054C	0.01409490611032671
YDL056W	0.9205495284834037
YDL057W	-1.1784792943383853
YDL059C	0.6135106483655263
YDL061C	-2.99678336691728
YDL063C	-1.9967320767196135
YDL065C	-0.35272035546202957
YDL066W	-0.5351691432639903
YDL067C	3.1600049774872745
YDL068W	-1.1136270571742082
YDL069C	-1.0314766028575542
YDL070W	-0.6301521035534868
YDL071C	-0.42114351345266654
YDL073W	3.556122490829993
YDL074C	4.872141161427703
YDL076C	1.6694022270715194
YDL078C	-0.1729195542372935
YDL079C	-0.046918300117109464
YDL080C	-0.19739356376297443
YDL081C	0.6783671487110661
YDL082W	-1.9297071960892254
YDL085W	0.0635775545517633
YDL086W	-0.03265365882862877
YDL088C	-0.6250497579180837
YDL089W	0.32477971200349826
YDL090C	-1.4163805587767013
YDL091C	-0.19040993927239613
YDL093W	-0.1233362154914122
YDL094C	-0.09989972862754129
YDL095W	-0.059976113555422095
YDL096C	0.29708381399107336
YDL099W	-1.051768003455373
YDL100C	-0.6428337751585709
YDL101C	1.2417308484930192
YDL104C	-1.208236590394469
YDL107W	-1.1202041461214156
YDL109C	-0.137583835496301
YDL110C	-0.19161732460681785
YDL112W	0.058934380325124436
YDL113C	-2.202519407865606
YDL114W	-0.18266775214716163
YDL115C	1.1347202134360612
YDL116W	0.8046500003183521
YDL117W	3.7718956837087405
YDL118W	-1.0409742587083857
YDL119C	0.7554714200253169
YDL121C	0.04876986861099107
YDL122W	0.47243618274279886
YDL123W	-0.11378827041488809
YDL124W	0.21169144723541294
YDL125C	2.0608471402368242
YDL127W	0.09420067310033747
YDL128W	0.48997149797174083
YDL129W	-0.11512299132859276
YDL130W	-2.0912733302316697
YDL130W-A	-0.08557165366584062
YDL131W	0.12644053293822463
YDL133C-A	0.08047769826003698
YDL133W	-0.3469655697917478
YDL134C	0.3350998338340828
YDL135C	-1.7415710412828347
YDL136W	-1.5670084238631836
YDL137W	0.1038441185629339
YDL138W	-0.37356017800496966
YDL142C	-1.392543003969597
YDL144C	-0.012154794328724076
YDL146W	-1.0683557473402483
YDL149W	0.13488396408238915
YDL151C	-1.8591034810015117
YDL154W	-0.07178801859301127
YDL155W	1.0455467609183262
YDL156W	-0.053145623301732725
YDL157C	-0.45963808360595176
YDL159W	1.649859341524951
YDL160C	3.404932829582207
YDL161W	0.38074455470836177
YDL162C	0.5663892813361193
YDL167C	-0.8946074794675933
YDL168W	-0.04424825951004052
YDL169C	0.15357751144739706
YDL170W	0.14644433052600742
YDL171C	-0.03464159422754479
YDL172C	0.028415007706832383
YDL173W	-0.2731074637661419
YDL174C	0.0077578697304151786
YDL175C	0.020612232049456516
YDL176W	0.7926849364783376
YDL177C	0.11205830245066144
YDL178W	0.0586342308513184
YDL179W	0.38476992015624006
YDL180W	-0.182348535329136
YDL181W	-1.403669576421566
YDL182W	-0.8194531642754936
YDL183C	0.7576061016332157
YDL184C	0.22815633133104768
YDL185W	-0.7146326029283014
YDL186W	0.29053761275891715
YDL187C	0.2217628675815654
YDL188C	-0.18663718066384807
YDL189W	0.17409718599366267
YDL190C	-0.45215219775060894
YDL191W	-1.5936568128447786
YDL192W	0.14736077346137585
YDL194W	-0.29008064082735074
YDL197C	0.07750343336236398
YDL198C	-0.9911084136309303
YDL199C	-0.21498324181933542
YDL200C	-0.4667302249227979
YDL201W	0.059696584037780276
YDL202W	-2.0172522039949228
YDL203C	-0.049802353458191374
YDL204W	-0.2094972755085255
YDL206W	0.4872146138424056
YDL210W	0.2640385570926814
YDL211C	0.19354681194518059
YDL213C	-0.29337252972745165
YDL215C	-0.17124304949434338
YDL216C	0.20042616480504902
YDL218W	-0.08424707389728472
YDL219W	0.38072321570621637
YDL222C	-0.023102619291795346
YDL223C	0.08965873339042836
YDL224C	-0.7013718384496832
YDL225W	1.7194010282486751
YDL226C	0.2539485039219692
YDL227C	-0.4541912779303681
YDL229W	0.3954740361666224
YDL230W	0.23027618567115007
YDL231C	0.27391274144633293
YDL232W	0.6576698860408007
YDL233W	0.10366547821188665
YDL234C	0.11851561853208188
YDL236W	0.6034131230181341
YDL237W	0.027667406052528615
YDL238C	0.18238494149456735
YDL239C	-0.020587290449275108
YDL240W	1.3445193197971417
YDL241W	-0.08772069483251191
YDL242W	0.11333485707026383
YDL243C	-0.17345929893679984
YDR001C	-0.14504342457727334
YDR003W	-0.30788450168699094
YDR004W	0.574124715449569
YDR005C	0.1211247732253266
YDR006C	-0.4113283639001306
YDR007W	0.44446916825253185
YDR008C	-0.16520355247980575
YDR009W	-0.07582350456167128
YDR010C	-0.005433162752438924
YDR011W	-0.3539971351040642
YDR014W	0.2778204778973971
YDR015C	0.07803019563984244
YDR017C	1.314554109666518
YDR018C	0.1514208170014119
YDR019C	0.10289663654233935
YDR020C	-0.3773878232296958
YDR022C	-0.14955108585968488
YDR024W	-1.1575051454480143
YDR025W	-0.5429626350568384
YDR026C	0.20972217390380982
YDR028C	-0.2017152204091289
YDR029W	0.09783024229895251
YDR030C	0.05303731675923649
YDR031W	0.1327979400466434
YDR033W	0.2023795942535544
YDR034C	-0.2101804667774355
YDR035W	-0.10171010315803967
YDR036C	0.16192399893702428
YDR042C	-1.3289537402466562
YDR043C	-0.15514816060360093
YDR046C	-0.23414625951038057
YDR048C	-0.11257853271146193
YDR049W	0.3085054757793454
YDR050C	0.0
YDR051C	0.018425981075166135
YDR055W	-0.11275459623731934
YDR056C	0.09226505063216647
YDR057W	-0.055650502764453436
YDR058C	-0.14128517473892216
YDR059C	-0.2991083034103884
YDR061W	0.04481836439474327
YDR063W	-0.02973209835528212
YDR065W	-1.7433363605983563
YDR066C	-0.3013063615322681
YDR067C	-1.1272746742137296
YDR068W	-0.10433042863504458
YDR069C	1.4620966900997476
YDR070C	0.03323557485842944
YDR071C	-0.07088952860075691
YDR072C	-0.2924013251163449
YDR073W	-0.4381806758794696
YDR074W	0.5967824986778284
YDR075W	1.923700037548008
YDR076W	0.4622438011196845
YDR077W	0.22087907872321436
YDR078C	-0.4898199944336729
YDR079W	-0.9077043691093685
YDR080W	-1.4034829383884693
YDR083W	-1.840257693914367
YDR084C	1.5319471435843734
YDR085C	-0.4940352966767997
YDR089W	-0.8397431802947185
YDR090C	0.10301000380468114
YDR093W	-0.0411872830195222
YDR094W	-0.01514484608410785
YDR095C	0.3107455924569197
YDR096W	-0.3042020047108034
YDR097C	-0.09812826402501837
YDR098C	-0.08408917559033471
YDR099W	-0.2958247208610462
YDR100W	-0.40752116286108614
YDR101C	-1.60718549081502
YDR102C	-0.0926990598467587
YDR103W	1.6208066811403874
YDR104C	0.025951804735694473
YDR105C	0.12489391232895494
YDR107C	-0.17013525002012908
YDR108W	-0.2193976889437755
YDR109C	-0.3339706207793433
YDR110W	0.7150627618068115
YDR111C	-0.03153528699209258
YDR112W	-0.1488093155654608
YDR114C	-2.1208805501658254
YDR115W	-2.092087107982733
YDR116C	0.2826385057923716
YDR117C	-0.1833384428752966
YDR119W	-0.3109202373672427
YDR120C	-0.3743965432241597
YDR121W	2.2090954667217337
YDR122W	-0.36215317814550635
YDR123C	-0.051207014106391516
YDR124W	-0.10642970140174977
YDR125C	0.7518197937436367
YDR126W	0.09666758890517972
YDR127W	-0.0162676919087112
YDR128W	0.2326657601547606
YDR129C	2.182857258189527
YDR130C	0.05986565442460253
YDR131C	0.010877936316649524
YDR132C	0.07360464980318436
YDR133C	0.08031659878762712
YDR135C	0.4967380430833204
YDR136C	-0.5970252816656386
YDR137W	-1.0969486609423098
YDR139C	0.1615836777385989
YDR140W	-1.2377278874939777
YDR142C	-0.03998265692407954
YDR143C	0.11277391253105343
YDR144C	0.26964492548293856
YDR146C	0.9706975278253799
YDR147W	-0.07475844526636272
YDR148C	-0.3316626043533062
YDR149C	-0.09463245699181652
YDR150W	0.23954763479605012
YDR151C	0.2946689318618313
YDR152W	-0.105158827847464
YDR153C	0.09824720504029713
YDR154C	-0.11775640766981979
YDR155C	-0.3064308390416029
YDR156W	-1.889974366782218
YDR157W	-0.06279402394613257
YDR158W	0.1810525393200666
YDR159W	0.19233583321873812
YDR161W	-0.012968543027050434
YDR162C	-0.7661755002691673
YDR163W	0.02324587593600792
YDR165W	-0.4222164466922167
YDR169C	0.12921418648033073
YDR171W	-0.15598036233399953
YDR173C	2.7378493530849575
YDR174W	-2.068205242740607
YDR175C	-1.0478414658563735
YDR176W	0.28713205107368567
YDR179C	0.045802941206280735
YDR179W-A	-0.3007840141016368
YDR181C	-0.42828460687941694
YDR183W	1.1341230247824488
YDR184C	-1.0866002826113668
YDR185C	-0.13469660297083522
YDR186C	0.33386641020368724
YDR191W	-0.2554084749149411
YDR192C	-0.14480276208789333
YDR193W	0.05798569078099719
YDR194C	-1.482417367504379
YDR195W	1.3840765080789272
YDR197W	-1.2584073944498555
YDR198C	0.23598492968919965
YDR199W	0.088838638200296
YDR200C	0.8536169860326076
YDR202C	-0.24793144917947893
YDR203W	0.07549305155743274
YDR204W	-1.3469062605566482
YDR205W	0.019061506322263035
YDR206W	2.108558358765397
YDR207C	1.6638881207371772
YDR209C	-0.31063809264831854
YDR210W	-0.3069910056822992
YDR213W	-0.2525010216271427
YDR214W	0.11886799984622914
YDR215C	0.09321259740931259
YDR216W	-0.47782123992819175
YDR217C	-0.6375271610885967
YDR218C	0.23561403899091116
YDR219C	-0.7511469437979955
YDR220C	0.06867357360812268
YDR221W	-0.27348162373344814
YDR222W	0.11707242732038145
YDR223W	-0.28472137008011816
YDR225W	0.22455760410435874
YDR227W	1.1611303206624755
YDR229W	-0.06382218680282681
YDR230W	-0.8916007026367705
YDR231C	-0.9008890111591921
YDR233C	0.18729078970633053
YDR234W	0.10643520367803191
YDR237W	-0.8628385460598075
YDR239C	-0.06761933795110091
YDR241W	-1.2134574579020847
YDR242W	-0.20027924207243858
YDR244W	-0.3249200613154414
YDR245W	0.3312512386577533
YDR247W	1.4543256403690985
YDR248C	0.1505883928479002
YDR249C	0.07812156958792171
YDR250C	0.0829079368891894
YDR251W	-0.05798590398754627
YDR252W	0.07647057964839754
YDR253C	0.18084642433111597
YDR254W	1.0273914580224495
YDR255C	-0.4888358092306916
YDR256C	0.004632154558034117
YDR257C	-1.1365041035764019
YDR258C	0.22879325751479646
YDR259C	0.06907784550256335
YDR260C	1.5730905229997705
YDR261C	-0.1903850743845457
