orf	hom | growth (pooled culture) | benomyl [57.746 uM] | YPD + DMSO [2%] | Hoepfner D~Movva NR, 2014	het | growth (pooled culture) | benomyl [57.746 uM] | YPD + DMSO [2%] | Hoepfner D~Movva NR, 2014
YJL077W-A		
YJL077W-B		
YJL078C	0.0990382094537163	-0.01215634658026355
YJL079C	-0.012493861558488365	-0.015383821105434733
YJL080C	-0.16597859180221666	-1.0427873154570655
YJL081C	-1.7717205226187283	
YJL082W	-1.4284076288036973	-0.11904032802059818
YJL083W	0.045724629186866796	-0.03978854256920839
YJL084C	0.04444812973111722	0.08111267484098
YJL085W	0.23296096990570195	
YJL086C	-0.16257495776677283	
YJL087C	0.012748229221188947	
YJL088W	-0.06662400177884599	
YJL089W	-0.031791423654959	0.31659133148102314
YJL090C	-0.050595636371967206	-1.03401208617048
YJL091C	-0.037279343737101595	
YJL092W	-0.04313299014756702	-0.8073688662157418
YJL093C	0.10822985965402206	-0.08170290625294924
YJL094C	0.09219211816504776	-0.05797850401938279
YJL095W	0.2166880635801017	-0.22344439112747402
YJL096W	-0.16399830001856366	0.18321848774748412
YJL097W	-0.10835764476825133	0.11328566613647734
YJL098W	0.06063186853686056	0.09887617629673381
YJL099W	0.13566026426958433	-0.5265744732807872
YJL100W	0.07726832798925144	0.009836838748332851
YJL101C	-0.0213964995262406	0.20449978031906435
YJL102W	-0.21667404866574994	-0.07091887829545468
YJL103C	0.02281653552909447	0.003374298422905474
YJL104W	-0.014100236449809666	
YJL105W	-0.004598068494888395	-0.004608033436511087
YJL106W	-0.06517179178656274	-0.14849000896107076
YJL107C	-0.13378482644189	-0.17814508415843847
YJL108C	-0.04144690962811675	-0.08889581461032571
YJL109C	0.008537109826368735	0.0905648931221619
YJL110C	-0.1460169755106757	-0.3823149214609164
YJL111W	-4.287156510199446	
YJL112W	0.07025976500244388	0.020028132619979013
YJL115W	0.012328558596450061	0.388225818421642
YJL116C	-0.04522256454337606	-0.020097295417883895
YJL117W	-0.032705354240952104	0.7653018586429798
YJL118W	0.06281793381553924	0.025370930574124168
YJL119C	-0.06793121270375181	-0.004060914549260002
YJL120W	-0.012817604868656527	-1.7261448269922564
YJL121C	0.09708659487536085	-0.812794539863628
YJL122W	0.03405073235264773	0.08189661005730708
YJL123C	0.06885427807695005	0.15705527430209676
YJL124C	0.30766349962034445	0.9472002646080906
YJL125C	0.30995457915139507	
YJL126W	0.4268109835851269	0.14467145909084356
YJL127C	-0.14815477639795321	-4.139146351668294
YJL127C-B		
YJL127W-A		
YJL128C	-0.16693569698215022	-0.05824976478751506
YJL129C	-0.024013385149594762	0.2022221513210957
YJL130C	-0.6714554968236108	0.1366129976382692
YJL131C	-0.03015035597152319	0.09329916434943553
YJL132W	-0.047866576883835076	0.0035322182369722068
YJL133C-A		
YJL133W	0.03492515100034365	-0.3499074351039153
YJL134W	-0.04587070787191095	0.11716868172464663
YJL135W	0.028505346788271293	0.07156582997645503
YJL136C	1.0125469409158931	1.1463283728277351
YJL136W-A		
YJL137C	0.03188215549611472	-0.0792464253020841
YJL138C	0.31362641803609875	
YJL139C	0.10542796055893862	0.44366879407506465
YJL140W	0.04203276817044017	0.38533395457861713
YJL141C	0.03172041149028708	0.06959492905016347
YJL142C	-0.13809161810916742	-0.25538716136779416
YJL143W	-0.1463887227758924	
YJL144W	-0.07509644613840982	-0.36280162220247497
YJL145W	-0.013947861734060868	-0.06392053664565067
YJL146W	-0.08135655165389083	0.09555103263304904
YJL147C	-0.0719249782664422	-0.04155886580355511
YJL148W	-0.07767846854984183	0.0705214227461091
YJL149W	-0.14838328281083668	0.058787268065839934
YJL150W	-0.2421224849889416	0.03267529634228481
YJL151C	0.08997861203797931	0.03249550017846212
YJL152W	-0.12717502979503062	0.012092101342078096
YJL153C	-0.14338450802976827	-0.26071282651893185
YJL154C	-0.11202914793867967	-0.3815676628091265
YJL155C	0.008045434566383779	-0.43448855138235043
YJL156C	-0.040019694236968266	-0.6802262130521971
YJL156W-A		
YJL157C	-0.03494360956372185	-0.07788645863342533
YJL158C	0.12476113036657807	0.03994484782733643
YJL159W	-0.06702105579418705	-0.9738123919195898
YJL160C	-0.09398626609223051	0.16732066316747193
YJL161W	-0.2140950998538145	-0.14454415525229825
YJL162C	0.05122754147370442	0.0008403020263835009
YJL163C	-0.26534218094734197	0.09459866533643391
YJL164C	0.11494789250938084	-0.6573815692224201
YJL165C	0.24262732709735674	0.023841282671292156
YJL166W	-1.225203621149201	-0.5733492687174337
YJL167W	0.03292588423010244	
YJL168C	-0.07738483859013541	-0.8974020801573204
YJL169W	0.06248960060069303	-1.0734767356746935
YJL170C	0.12665876523574834	0.029865176093989934
YJL171C	-0.03604376210214354	-0.1023827637614036
YJL172W	0.085917603074986	0.13297542667568327
YJL173C	0.11216812118993344	-0.339600327079101
YJL174W	-0.11273135318591648	
YJL175W	0.3100030907697578	0.14757381946573234
YJL176C	0.2993864300113799	
YJL177W	-0.014447375145106345	0.5000715227151504
YJL178C	-0.09280972789693558	-0.3469379040259618
YJL179W	-0.7339636167180731	-8.12899306036593
YJL180C	-0.10020389017382456	0.11844534230418928
YJL181W	-0.23461748443342573	-0.034742798411632865
YJL182C	-0.2060537181932736	0.13645798973669168
YJL183W	0.055868936234650994	0.04886701522255884
YJL184W	0.10371170067067305	-3.6582069548415985
YJL185C	-0.1462985677689922	-0.11535364791128071
YJL186W	0.1274835402855536	-0.046782229886846875
YJL187C	0.013246645086779694	-0.018613084896156207
YJL188C	0.3282048007690401	
YJL189W	-4.557439285007081	0.7017940491452718
YJL190C	0.2861517822351908	0.21891342926765592
YJL191W	-0.15915496344639424	0.010999450257596351
YJL192C	0.003999493208787965	-2.876149405095626
YJL193W	0.2058810076322153	-0.060287132267529686
YJL194W	0.22983620277584088	
YJL195C	0.11321573679855648	6.96483047699984
YJL196C	-0.04043831428730636	-0.04245154737343673
YJL197C-A		
YJL197W	-0.09736314244741634	0.2171418552872046
YJL198W	0.1287964473194924	0.005077969489927035
YJL199C	0.024626733671891096	0.025435724620509588
YJL200C	-0.13048660943795068	0.05926466665421455
YJL201W	-0.07062877713050816	-1.1523095406894046
YJL202C	0.04014882688178275	
YJL203W	0.05858344731682637	
YJL204C	-0.019708661566045782	0.25146914231709394
YJL205C	0.04135542872550277	0.08731470713338942
YJL206C	0.013677758370351243	0.12110023213360076
YJL207C	0.05223094426307886	-0.046247242229090116
YJL208C	-0.12473325709350343	-0.023236879641785918
YJL209W	-0.16185806015064128	0.1518635116746612
YJL210W	0.09171946272745768	0.02851968081747128
YJL211C	0.015440844091846664	-0.16583115805951795
YJL212C	0.035745973431287416	0.08605626325698862
YJL213W	0.08399462937021263	-0.047664939063839055
YJL214W	0.05474412895677407	0.06524106654643894
YJL215C	-0.04906437364612669	-0.18929862440471265
YJL216C	0.11568275767291708	0.021785629622941997
YJL217W	0.005212601592284056	-0.20070045807328207
YJL218W	-0.2432518600938804	-0.15349093566638466
YJL219W		
YJL220W		
YJL221C		
YJL222W		
YJL222W-A		
YJL222W-B		
YJL223C		
YJL225C		
YJL225W-A		
YJR001W	0.22503937883201047	0.16756963450340195
YJR002W	0.1347412196997954	
YJR003C	0.1877457412370002	0.053435529760081146
YJR004C	0.19018177202108663	-0.0031075273345339965
YJR005C-A		
YJR005W	-0.18178479512902657	0.19770028384088179
YJR006W	0.23451935130993096	0.5918265883054539
YJR007W	-0.3003255763723063	
YJR008W	0.0075177436833288	-0.014545409483254518
YJR009C	0.033573373584262836	-0.11791862354049519
YJR010C-A	0.3781050722310576	0.08666195938255154
YJR010W	-0.03269235231907796	0.17523498926610984
YJR011C	0.08234227975553345	-0.23187719278956667
YJR012C	0.012144153553332865	
YJR013W	-0.7606768415822016	
YJR014W	0.06033634218318438	0.3311743949209498
YJR015W	0.18875277430028772	0.19758750508675577
YJR016C	0.08787407150281337	
YJR017C	-0.13679771220085093	
YJR018W	-0.061669724493432755	
YJR019C	0.018137866060043164	0.005773907969997942
YJR020W	0.054264595598079474	-0.09037725604529691
YJR021C	0.12070729871789113	0.22761563465762621
YJR022W	0.20483330585862752	0.2108699917027075
YJR023C	0.0804171401258212	
YJR024C	-0.048872028109971204	-0.06027587884249002
YJR025C	-0.03867760727608674	-0.044566910014763345
YJR026W	0.09017451307947175	0.009231867714581315
YJR030C	-0.1699136629064168	0.17153779556524462
YJR031C	0.13228021950923885	0.08982038582372315
YJR032W	0.017457054527508144	0.8639419987809712
YJR033C	0.003630086550800922	0.06588992052340048
YJR034W	0.09820514097596178	0.5144136379018007
YJR035W	0.05826018226401438	0.15954160404069836
YJR036C	0.23911580991417003	0.3190403214632717
YJR037W	-0.010487355932638652	-0.06304474322514614
YJR038C	0.12447201429908274	0.005715721173813572
YJR039W	-0.18585238831400688	-0.08266216674373414
YJR040W	-0.06673855563239635	0.14040493291925984
YJR041C	-0.006393340693029091	
YJR042W	0.7825785766936608	
YJR043C	-0.028019229334647705	-0.49546527671611507
YJR044C	0.26392744067492885	0.24131405369066988
YJR045C	-0.14205038235731582	-2.38807618652831
YJR046W	0.7974425610980097	
YJR047C	0.2441048797721172	0.3517775523774466
YJR048W	0.04704432070364833	-0.2522560847988463
YJR049C	0.2579103520688972	-0.5635394158338713
YJR050W	-0.16338497326923782	-1.2417607752682647
YJR051W	0.022393444904875548	0.04374476428889139
YJR052W	-0.1553362852523081	-0.024201937445222022
YJR053W	0.013737140448466514	-0.2925998993675572
YJR054W	0.15981055429254276	-1.4173285225384744
YJR055W	0.05302224826773973	0.4698390477905395
YJR056C	0.14297619604452624	0.22093756252370877
YJR057W	-0.04998181933500786	
YJR058C	0.16962178203195996	0.11765160439136427
YJR059W	-0.03494414244042123	-0.556039754205179
YJR060W	-0.10208459242630845	0.08280003886524327
YJR061W	0.3762151237565391	0.1021130085411422
YJR062C	-0.02585144187014198	-0.012880737266360858
YJR063W	0.2842047751425512	
YJR064W	-7.543624069685392	
YJR065C	0.08844078370462839	
YJR066W	0.06912378882276361	0.1779093824913737
YJR067C	-0.029869835184222884	
YJR068W	-0.005293698320917007	-0.229078227424905
YJR069C	0.01716626643621957	0.3245188413657698
YJR070C	0.053713614948341364	0.009959781593095466
YJR071W		
YJR072C	-0.13657804855920264	-0.719831503710842
YJR073C	-0.037264582608991605	0.36040445754992634
YJR074W	0.1356380711821981	-1.4526103671558832
YJR075W	0.03182760805034184	0.3273621322736207
YJR076C	0.07318417444410319	
YJR077C	0.03356287656129784	-1.393922194453311
YJR078W	-0.03826498369569641	-0.11422731601836032
YJR079W	0.05116426769078429	0.2540522433321054
YJR080C	-0.0417772306054917	-0.010403153865595781
YJR082C	-0.16092015859560269	0.26851616330294936
YJR083C	-0.009696107636512743	-0.7074047636278095
YJR084W	-0.04240220039604907	-1.8889460511379934
YJR085C		
YJR086W		
YJR087W	-0.0998466521693264	-0.12417584650525466
YJR088C	-0.02094580416833304	-0.07443226552619767
YJR089W		
YJR090C	-0.04972850170579656	
YJR091C	0.17733479640819777	0.22664952746789194
YJR092W	-0.1113411501120558	-0.024545963863433256
YJR093C	0.08309846900497948	-2.82581101360979
YJR094C	0.005918216228182632	0.0004249770686783153
YJR094W-A	0.03297227443017363	0.611914781975101
YJR095W	-0.15449647192004107	0.300293793761466
YJR096W	0.26311006730494774	0.18073569455494798
YJR097W	-0.08175542600413484	0.4841970023257165
YJR098C	-0.029354581952965697	-0.04053675030121835
YJR099W	0.013671161143311487	0.05830645707854411
YJR100C	-0.0036765855118083557	-0.008325583874867029
YJR101W		
YJR102C	0.10345063516377692	-0.11032178248948386
YJR103W	0.11712386143008419	0.015909766261723166
YJR104C	0.019981682336328573	0.155150296123192
YJR105W	0.16519647088831	-0.08404604362324956
YJR106W	-0.05584134107254508	-0.007553500904207883
YJR107W	-0.041503130278890625	-0.026775085271807008
YJR108W	-0.08560605644666754	-0.09203261895604833
YJR109C	0.057802428643274915	-0.039427066231465746
YJR110W	-0.05257296054262248	-0.06023860614060419
YJR111C	0.05209922209114245	-1.7516031276901476
YJR112W	-0.0939896655802277	
YJR112W-A		
YJR113C	-0.10724143601117023	0.04052779383036778
YJR114W		
YJR115W	0.010511743866152251	0.10121946669394405
YJR116W	0.12246506976180496	0.02180329251561805
YJR117W	0.06738732622103277	0.6140708281937086
YJR118C	-0.030438632488857774	1.5166605549670675
YJR119C	-0.06825627031868885	-0.22502883100518584
YJR120W	-0.07271721033693437	-0.022231500274846504
YJR121W	-0.15939324077546788	0.4480879356197311
YJR122W	-0.09855293323925676	-0.571636731572537
YJR123W	0.027330076015247586	
YJR124C	0.23631747206254403	0.25051800525762985
YJR125C	-0.12268233511866924	-0.03955806436060607
YJR126C	-0.014236939387635953	0.14331323880772479
YJR127C	-0.6461248275042749	-0.271023323506314
YJR128W	-0.24741459099292623	0.0050848528666852
YJR129C	-0.13635187664328158	-0.21711339990723247
YJR130C	-0.05346571946721701	-0.05283589839485392
YJR131W	0.044322034943555834	0.17282744806999428
YJR132W		
YJR133W	-0.18656629553833073	0.03503900232843336
YJR134C	-0.1315726404831883	0.03236761957675558
YJR135C	-0.06867294095192257	-1.215985940182498
YJR135W-A		
YJR136C		
YJR137C	-0.10941969644994273	0.08600016605464929
YJR138W		
YJR139C	0.014019559086388685	-0.31580548087886384
YJR140C	-0.15509276037093406	-0.1200641352323463
YJR140W-A		
YJR141W	-0.15569686339335082	-2.4924388824192003
YJR142W	0.2737021147101747	-1.9314535662485912
YJR143C		
YJR144W	0.08371826949213598	0.3357267991022529
YJR145C	0.24978988680421754	0.24433676135256638
YJR146W	-0.10236780824454571	-0.05823653018636545
YJR147W	-0.17348292377597244	-0.017439087369343187
YJR148W	-0.11423865539817132	-0.07755606533081182
YJR149W	0.12769600072717074	0.12496130859036521
YJR150C	0.01720697503201579	0.0024808845397741378
YJR151C		
YJR151W-A		
YJR152W	-0.06943826208481083	-0.004679707799326102
YJR153W	0.06638786552440709	0.0832845438373275
YJR154W	-0.09052708128851339	0.0010347461396088679
YJR155W		
YJR156C		
YJR157W		
YJR158W		
YJR159W		
YJR160C		
YJR161C		
YJR162C		
YKL001C	0.054079830349605465	-0.07700881401241316
YKL002W	0.025579991999728352	0.112567115141686
YKL003C	0.15144475226744733	0.560934747421297
YKL004W	-0.047990777569474244	
YKL005C	-0.1728942307645078	-0.08576760251524058
YKL006C-A	0.11060650925996232	0.00247717666266492
YKL006W	-0.37658770962088417	0.8182687489932725
YKL007W	0.06545365364233444	0.4756776750914993
YKL008C	0.24675843686804938	0.19886747695539272
YKL009W	0.7433372167618432	0.6852852430985601
YKL010C	-0.16660814333101281	-0.4635298198795888
YKL011C	0.019454595830015353	0.0037843730171923935
YKL012W	-0.1048978601988182	-8.21025842754004
YKL013C	-0.018399476128998216	
YKL014C	-0.03030343485046233	-0.133453171724371
YKL015W	-0.08057871472078612	-0.10773971823973263
YKL016C	-0.03226222911814611	0.4310821067617191
YKL017C	-0.07556890743267106	0.010404447041859237
YKL018C-A		
YKL018W	-0.02696560455970347	0.518751853077918
YKL019W	0.05234524273251753	
YKL020C	-0.10802959290572445	-0.0855383029033036
YKL021C	0.19168457626464017	
YKL022C	-0.06706592857764937	-1.561944373508824
YKL023C-A		
YKL023W	-0.4679149163707824	0.006304659705964791
YKL024C	-0.020812237475428666	2.56426512712798
YKL025C	-0.27002091148440593	-13.474168444212728
YKL026C	0.2162027164299114	0.026173230041796666
YKL027W	-0.022685769970306312	0.3580441136327898
YKL028W	0.13544070728780822	-0.502828925696359
YKL029C	-0.008185231415514603	-0.021443675033049902
YKL030W	-0.0088399346094483	0.10317562105876726
YKL031W	0.014343284427322403	0.10651880497603843
YKL032C	0.07217850817504175	0.589340481911426
YKL033W	-0.09021539223742064	
YKL033W-A	-0.07462777105025255	-1.9856630032081457
YKL034W	0.08588000927090315	-0.12099788061520861
YKL035W	0.11275935091099878	-1.7685381439289498
YKL036C	-0.018822663053954487	
YKL037W	0.04806107633668075	-1.2122561164566747
YKL038W	0.045031328942513764	0.020367621871552385
YKL039W	-0.008894525725486402	-0.06576147614592213
YKL040C	-0.020516977425230672	-0.04220800517662158
YKL041W	0.026386588944647158	0.549503435463881
YKL042W	-0.027304777666117754	
YKL043W	0.13171028176568983	0.0956849892883034
YKL044W	-0.17327743809999488	0.18400446535667972
YKL045W	-0.03734614385119609	-0.24707653914652197
YKL046C	0.0017157405051011494	0.042436351590621674
YKL047W	-0.03131579249244964	-0.033382669695894054
YKL048C	-0.18503795922173358	-0.13439081255724336
YKL049C	-0.24568918185363517	-1.5613561316430247
YKL050C	0.057371795878676864	-0.00010829640156397011
YKL051W	-0.24581231734743147	-0.2136229405023545
YKL052C	0.002160594266059586	-3.45480139644175
YKL053C-A	0.12582041091019044	-0.2607011378932971
YKL053W	-0.24481818739789926	-1.6590474122363315
YKL054C	0.1817285596587013	-4.688318637026158
YKL055C	-0.002020984385938856	-3.4342097168542445
YKL056C	0.04168825672603702	-0.903000124730073
YKL057C	0.5872609157604463	0.41758328104398235
YKL058W	-0.09225153000550487	
YKL059C	-0.7312773083802623	0.21932288187835
YKL060C	-0.08450907769497999	-0.125093984776364
YKL061W	0.1608462549090626	0.012112005206876216
YKL062W	-0.024977860789767475	0.00507816272317878
YKL063C	-0.0013755400614067419	-0.07866752200775334
YKL064W	-0.07831016430466065	-0.027385722824158215
YKL065C		-0.3907389865560878
YKL065W-A		
YKL066W	0.015239113152274806	0.013829177088969644
YKL067W	-0.19889280149407904	-0.13529733856770587
YKL068W	0.1826865237159032	0.7739565869832877
YKL068W-A		
YKL069W	0.11192618728111109	0.09315991517320929
YKL070W	-0.08674672473224215	0.06252547858762689
YKL071W	-0.1543747834818062	0.14812141641306187
YKL072W	-0.03270209288498972	-0.024556690843622487
YKL073W	0.20181356378092524	-2.8561225086791366
YKL074C	-0.07424477730079333	0.7230017439477836
YKL075C	-0.0316033954782429	0.11627060918493193
YKL076C	-0.32701162284171464	-1.1002614145675307
YKL077W	0.044320522427733176	-0.5529830790641164
YKL078W	0.028475093903184277	-1.342237237455236
YKL079W	0.0877732871788103	-0.057210311481760874
YKL080W	-0.09663189207045134	-1.6716615217397515
YKL081W	-0.13639222310898474	0.04019639484670315
YKL082C	0.11936000431530831	-0.33726493186401896
YKL083W	-0.029362098805149815	
YKL084W	-0.07312801577869059	0.0011155322937386272
YKL085W	0.13629107683221356	0.0828613841741186
YKL086W	0.06407275737819033	-0.11706571306080928
YKL087C	0.0943670973217567	-0.5841322635492875
YKL088W	-0.07233971810463712	
YKL089W	0.003942146584901497	-0.252673408926516
YKL090W	-0.1055062549119071	-0.007081538015173895
YKL091C	-0.03269345948504025	-0.0655316655366474
YKL092C	-0.19972936012867892	0.2398974806161406
YKL093W	-0.14964289153603155	0.053002481788889055
YKL094W	-0.20826192370009328	-0.10915485137028492
YKL095W	0.05336524971003728	
YKL096C-B		
YKL096W	-0.04978125195242283	0.04144512736749148
YKL096W-A	0.09457658881362431	0.10206800788005913
YKL097C	-0.08539475594071518	0.03598324398881827
YKL098W	-0.09888718691807832	-0.06573785327536397
YKL099C	-0.23397551034775174	
YKL100C	0.07177111785199336	-0.10027475869502608
YKL100W-A		
YKL101W	-0.12025346356988607	0.13393343157868734
YKL102C	-0.08210168380936538	-0.11674229800513782
YKL103C	0.02114148712418581	-0.04161332611128394
YKL104C	0.06680485003780909	
YKL105C	-0.15788438851405004	0.03177379765276988
YKL106C-A		
YKL106W	-0.06144144186365993	-0.44542650135549755
YKL107W	-0.14619083462815224	-0.20724319252823872
YKL108W	-0.014653959556211188	0.006011636346999971
YKL109W	-0.03713260048287581	-1.3012857291774573
YKL110C	0.17918585426738284	0.6961152033971493
YKL111C	0.12483945480984111	0.17259322460062063
YKL112W	0.0869987439123072	
YKL113C	-0.09413902874391519	-0.0789922290118843
YKL114C	-0.0116523019788142	-0.9577704305174944
YKL115C	-0.20807620133938481	-0.5680950933422473
YKL116C	-0.12613919658156283	-0.03520002337763653
YKL117W	-0.12540444665743034	-0.019666129629147072
YKL118W	0.09344665255737267	0.13283505965870676
YKL119C	-0.11575089999351704	0.35632138439836303
YKL120W	0.030571601190600213	-0.09012373062642674
YKL121W	0.1420015806388949	-0.4057437814085981
YKL122C	0.012646443262178883	
YKL123W	0.00672824608193107	0.056254178761854116
YKL124W	-0.11129523778499645	0.09764082462824213
YKL125W	-0.041732273656394175	
YKL126W	-0.07269113744069375	0.3869614239029224
YKL127W	0.08239096599428206	-0.000596746942201699
YKL128C	-0.032486497836350006	0.11791810247729913
YKL129C	0.14410477853541998	-0.17566075467578193
YKL130C	0.05677741853690541	0.0508295854837804
YKL131W	0.028717762961400568	-0.0823298441380221
YKL132C	-0.024932477793181505	-0.11917536503976199
YKL133C	-0.005787905654570459	-0.10952553275559034
YKL134C	0.2330135815363424	0.5162319107241301
YKL135C	-0.07291588386069343	0.020389619473115916
YKL136W	-0.1235212749632094	0.05551769902866638
YKL137W	-0.16269432205221018	-0.021465585729597135
YKL138C	-0.07228390324353065	0.3384746167736972
YKL138C-A		
YKL139W	-0.12313966835009627	-0.060028589993895404
YKL140W	-0.060481535136253185	-0.22995737844845948
YKL141W	-0.06264428148638398	
YKL142W	0.055176378872129464	0.14774533297781595
YKL143W	0.07395037900557275	
YKL144C	0.06748518487104671	
YKL145W	-0.0688759263689699	-1.415780479047347
YKL145W-A		
YKL146W	-0.09516421637205512	-0.1017272204771909
YKL147C	0.014816237560223565	-0.01436250808064445
YKL148C	-0.1866446406397855	0.18847703349087608
YKL149C	-0.05939214126272624	0.3234031541573111
YKL150W	0.013784317744565665	-0.15068765766726805
YKL151C	0.05630417388674371	0.0217990220465752
YKL152C	0.10202616619429254	0.0220832979668413
YKL153W	0.010828713473781042	
YKL154W	-0.040705899408616554	-0.0401670684573601
YKL155C	0.10351203193339815	0.49706342619201216
YKL156C-A		
YKL156W	-0.25189381648415454	0.11574743764198474
YKL157W	-0.03821852274631274	0.12146623045941102
YKL159C	-0.29424272679774083	0.09971952777472982
YKL160W	0.039102709562855206	0.33453473379166543
YKL161C	0.011078686853049802	-0.02739054815017177
YKL162C	-0.06192343235490585	-0.03895446441362561
YKL162C-A	-0.09032694939744172	0.10458499551093199
YKL163W	-0.04064639671969286	-0.16814179572123725
YKL164C	-0.14350868256427357	-0.022310764566436297
YKL165C	-0.07901836083620195	
YKL165C-A		
YKL166C	0.26993289963110306	0.0960420733577635
YKL167C	0.032322805770704205	-0.39754516613505264
YKL168C	-0.05636242386136173	0.1377237689755614
YKL169C	-0.10830678859075286	-0.267666685568826
YKL170W	-0.05365554712742334	0.47455889441509297
YKL171W	0.005688451278330309	0.101090114709054
YKL172W	0.27576681031927247	
YKL173W	-0.06293491112531567	-0.10660580018314006
YKL174C	-0.06724132377724433	0.09519261481994237
YKL175W	-0.155832410341676	-0.02851569776963115
YKL176C	-0.0630725715498822	0.3767131331153341
YKL177W	-0.016636121779548242	0.1853164758043658
YKL178C	-0.07675167352936259	1.3852302765340216
YKL179C	-0.09778278138899178	-0.06603250922259372
YKL180W	-2.0386459955532987	
YKL181W	0.08953727556229117	-3.045383459545449
YKL182W	-0.17260458601951983	
YKL183C-A		
YKL183W	0.03586870575443387	0.12494555577443288
YKL184W	-0.20991779825240492	-0.043495611912591284
YKL185W	-0.09504076268635044	-0.20023849906693736
YKL186C	0.10655767515738916	-6.803232969911676
YKL187C	-0.029791927009458468	-0.019433255925205208
YKL188C	-0.046125739468476354	0.0001459718779569782
YKL189W	0.008733213080381995	
YKL190W	-0.056339020705671886	0.09764708454853968
YKL191W	-0.24160038653207666	0.37520989580536795
YKL192C	0.12546115164003746	
YKL193C	0.01710216683312543	
YKL194C	0.19895988725041572	
YKL195W	-0.1492284341769714	
YKL196C	0.021771557372275447	-2.7270595213008226
YKL197C	0.11088118244575366	-0.19509805755784823
YKL198C	0.017797710755907824	-0.10315642897789139
YKL201C	0.04760586440172304	0.04404661431448949
YKL202W	-0.03134579121614105	-0.08737424841430613
YKL203C	-0.04186968297048419	-3.1669223955329833
YKL204W	-0.38498997589249145	-0.03937909585152407
YKL205W	-0.09691934913208505	-0.07264592676846185
YKL206C	-0.18672819212915415	0.11231070809747215
YKL207W	-0.04309928808638025	-0.27107635101835686
YKL208W	-0.15826940052444902	-0.846602320954557
YKL209C	-0.07026320538900727	-5.0778888419520865
YKL210W	0.04802946893385685	
YKL211C	0.08651868730544092	-4.58994331183353
YKL212W	-0.07770190412166704	0.20678053044079286
YKL213C	-0.1957143413107846	-0.20669141378164987
YKL214C	-0.10051503070693174	-0.09223165605850131
YKL215C	-0.057745148557390304	-0.06123419023471926
YKL216W	0.38024749194196034	-0.11307193753321952
YKL217W	-0.05321428232909998	-0.015122237983928935
YKL218C	-0.09102380285237752	-0.32160252414837914
YKL219W		
YKL220C	-0.11672648893314187	-0.07190136079772286
YKL221W	-0.11682145780682156	-0.1475564358662183
YKL222C	-0.1656068840485288	-0.057293768402885796
YKL223W		
YKL224C		
YKL225W		
YKR001C	-0.06671740607726606	0.955906260947752
YKR002W	0.008332027923423895	-2.94393093702093
YKR003W	0.010916786286353487	0.007646563102757984
YKR004C	-0.04533705311025513	0.028630919581220816
YKR005C	-0.12943854917740522	-0.009473802752522055
YKR006C	-0.10841111158662245	-0.2519133157391849
YKR007W	0.06085954375209315	0.7260447664795409
YKR008W	-0.33010692035509787	
YKR009C	-0.180787649611422	-0.30301831526253836
YKR010C	0.059826092674890294	-0.006212848848443559
YKR011C	-0.1261770696373224	0.17983410574406916
YKR012C	0.13526306553938344	-0.06303551195100784
YKR013W	-0.4775272865599112	-0.0893316279136449
YKR014C	-0.02626573907073445	-0.17669593543435336
YKR015C	-0.279815926228933	0.06374371138854754
YKR016W	0.1264575903222072	-0.10525751581964013
YKR017C	-0.18684448371813603	0.06456798290293697
YKR018C	0.10442366034478008	-0.08791351809896188
YKR019C	0.21877683024790595	-0.19466354112244336
YKR020W	-0.14165140606080792	0.8181281496643351
YKR021W	-0.10623767265699165	0.07010212662877569
YKR022C	-0.2036151457650811	
YKR023W	0.07449193829497806	0.04061084000428949
YKR024C	-0.07369162410877383	0.17489187119433133
YKR025W	-0.021110408426997056	1.55259100934991
YKR026C	0.0077205365452263815	-0.16186483655638248
YKR027W	0.006908694119059177	0.18753551624496834
YKR028W	0.06715690510045828	-0.08694798619069004
YKR029C	0.024719229684205955	-0.7945427861582477
YKR030W	0.05599498638180805	-0.1615900886732259
YKR031C	0.03924549843953028	-0.24493251473429883
YKR032W	-0.0029590246748823243	-0.04055836367224015
YKR033C	-0.16137807098047796	-0.14940418068154418
YKR034W	-0.0820149351913911	-0.141554792932829
YKR035C	-0.1305931581081684	0.09486941201657775
YKR035W-A	0.14279545601601	0.11144900774800726
YKR036C	-0.09091266833033687	0.0008813665565242602
YKR037C	0.1758894804946894	
YKR038C	0.039127694729927553	-0.31988449254540696
YKR039W	-0.10023481163004735	-0.27851155791394544
YKR040C	-0.06633160596577475	-0.3950299704803231
YKR041W	0.0326421596850319	-0.2469660834061431
YKR042W	0.12812292955056268	0.41633167242165686
YKR043C	-0.0968473158666535	-0.05555273271573164
YKR044W	-0.020989701424869663	-0.047257480828835165
YKR045C	-0.030685966951623837	0.029779871182236125
YKR046C	-0.062374175987895825	-0.00649038594741436
YKR047W	-0.11036357112087679	-0.12565073653335235
YKR048C	-0.023731817697006836	-0.02469090806492383
YKR049C	0.07634380739355581	-0.06928306082664408
YKR050W	0.018423953114171453	-0.16203917332075435
YKR051W	-0.1836370614711652	0.07256925628979659
YKR052C	0.09651022249857232	-0.11942865194852832
YKR053C	-0.07830764721029745	0.0028319999039601237
YKR054C	-0.00546323335871555	-0.17594766864004863
YKR055W	-0.06400060910102519	-0.070071518022506
YKR056W	0.19959684839372202	-0.27979497456117125
YKR057W	0.0998592272019812	0.7657557902365695
