Line,As75,Ca44,Cd111,Cl35,Co59,Cu65,Fe57,K39,Mg25,Mn55,Mo95,Na23,Ni60,P31,S34,Se82,Zn66
YGR274C_oe,-0.696456566,0.29991633,0.979128055,-0.096142328,-0.971226775,-2.236443843,-0.742202251,0.021323551,0.038335201,-0.600543411,.,.,-0.121458531,-0.125161144,0.125474328,-0.026334052,0.115813799
YGR275W_oe,0.028641588,-0.373893957,-0.300839783,0.350140138,0.370177726,-0.110518193,0.68057667,-0.114117527,0.011406839,-0.202348405,-0.396754772,-0.831381113,1.097291069,-0.251127704,0.208256253,-0.587880036,-0.448448048
YGR276C_oe,0.456324692,2.306370365,-1.341797864,-3.026810045,-0.830794153,-2.807629437,-1.435997253,-2.158280453,-0.879309399,-1.251837865,0.490295596,1.90356057,-1.236468756,-1.609744684,-1.141465609,0.35953944,-2.004524398
YGR277C_oe,-0.607633505,-0.055271861,-0.32814454,0.61714971,1.581724129,-1.258229618,0.255407604,0.999987459,1.714936766,-0.191861313,-0.387116941,-0.935691228,1.149758104,1.486110763,0.538413411,-0.503513066,1.051428999
YGR278W_oe,-0.210015277,-0.444821436,0.445917863,-0.319873846,-0.404151813,0.314621295,0.176402416,-0.021310551,-0.995973389,-0.719783459,.,.,-0.066274393,-0.540289859,-0.293837666,-0.466774225,0.747122411
YGR279C_oe,1.342073627,0.878639958,1.595226896,.,-0.483634173,0.288926108,0.723681885,-0.378383778,-0.28851936,0.375901024,.,1.116120716,1.385389729,0.077256758,0.194816433,1.563086337,2.109549789
YGR280C_oe,-0.449174883,-0.085703838,-0.590201522,-0.164732786,1.094505427,0.021044494,0.138631133,0.313378231,0.858127709,-0.82163491,.,.,-0.063901118,1.353406637,-1.069157655,-0.611177263,-0.578871222
YGR281W_oe,-2.374772488,2.075600053,-0.786013453,-3.718913554,1.240097618,-1.561791467,-0.655962535,0.730750587,0.675033302,-0.313248225,.,-0.826945344,-0.392187868,1.325173742,-0.809305313,0.58376509,-0.480127074
YGR282C_oe,-0.192450245,1.177872816,-0.287180194,0.790314532,-0.011968869,0.715832428,0.570641687,-0.703153092,0.245120211,0.349085863,.,-0.766743776,0.534256971,-0.304019081,0.23327339,-0.540016026,1.241533244
YGR283C_oe,0.109102183,1.149268078,-0.37363967,0.113042343,0.309576639,-0.624868866,-0.450883961,-1.524320129,-0.711645564,-0.070948446,-1.425909674,2.174735126,0.873539036,-1.083364731,-0.480545691,1.460418124,-1.303879167
YGR284C_oe,-0.37715626,0.03042445,0.638156124,-1.827696984,0.066378866,-1.0661964,0.088195882,-0.445824393,-0.443484584,1.546252317,.,.,1.430370687,-0.442771304,0.241651822,-0.556286078,0.125035148
YGR285C_oe,0.958845852,-0.347275438,-0.507737115,0.964447684,1.104016157,-0.341375739,0.560573052,0.401326945,1.321074778,-0.279667786,.,.,-0.04396416,1.16504848,-0.648245883,0.042473914,-1.115302423
YGR286C_oe,-0.309501988,0.252962218,-0.523109572,.,2.752626949,-0.115719121,-2.677074522,-0.460198778,-0.158094496,-0.167119004,.,.,0.112400841,0.596866223,0.306802309,-0.89896911,-0.131951018
YGR287C_oe,0.460853151,4.541148102,-1.097489292,-2.042237414,0.867133374,0.800800074,-1.40554359,-1.80164885,-1.733245982,-0.590361839,.,3.698159143,0.17216276,-2.084977886,-0.623310336,0.279710994,-0.474804089
YGR288W_oe,-2.639433278,1.84817277,-1.16051916,0.164482372,0.266285519,1.122773014,-2.947941938,-1.032136848,0.326867136,0.776960172,-1.748837123,0.26513867,1.850067003,-0.634192473,-1.569308205,-1.391064202,0.085638349
YGR289C_oe,-0.095233767,1.597554275,-0.085150506,.,-0.075510583,0.451437317,-0.445768796,0.123005984,-0.220141813,-0.84362465,.,0.03568705,-0.035593583,0.256535388,0.744900492,1.343945675,0.909896411
YGR290W_oe,-0.789396119,0.34685621,-1.50145058,-0.759547722,0.405279639,-0.41980155,0.809633111,0.306145388,-0.510569319,-0.001235371,0.127848779,.,-0.823262788,0.387017584,-0.668360265,-0.410505632,-0.076941997
YGR291C_oe,-1.943433486,0.321982574,-0.831696506,-0.212933536,-0.124331606,1.716976273,0.665911965,-0.385087112,-1.549211208,-1.273448526,.,.,-0.68285933,-0.775337212,-0.937508548,-1.464600376,0.012553069
YGR293C_oe,1.92360622,-0.385214131,1.888438789,-0.853635628,1.027946558,0.861053683,0.244535121,0.19609927,1.433037241,-0.516202765,.,0.400241877,1.609557407,0.027491839,0.086571451,1.040375548,-2.167085025
YHL001W_oe,0.310302277,-0.509858538,0.811504109,1.363627972,0.629178626,0.567876085,1.482564618,-0.875161991,0.318808792,0.203241174,.,.,-0.083526522,-0.640924875,-0.060510884,-0.856036043,0.339533908
YHL002W_oe,0.575434906,-0.525231764,0.435334057,-0.198411633,-0.891750784,-0.224308756,-1.929871667,0.202219476,-0.333747112,1.824732222,.,5.676064259,0.661357474,-0.645390453,-0.008082365,0.309300747,0.399504235
YHL003C_oe,0.005669525,0.69486086,0.232310456,-1.391336907,0.951642027,1.480114917,-2.990536779,0.215757495,1.674148663,0.879504035,.,.,-0.003306311,0.636306809,0.520362191,1.585447341,-4.449771083
YHL004W_oe,0.818407145,-2.72058628,0.417083774,-0.44900762,0.841001277,-1.072618435,0.049482047,-0.327811963,-0.525584534,1.571501493,.,-0.522848858,-0.41691333,-0.384132105,0.196588778,-0.290337739,-0.34625672
YHL005C_oe,-0.025538758,-0.653660615,-0.95299854,-1.94299649,1.783508261,0.298636186,-0.019734372,-0.636951895,-0.383195491,0.732180062,1.205992594,.,-1.433853535,-0.508835556,-0.864731582,-0.873685829,-1.38692644
YHL006C_oe,-0.774176617,1.988277291,-4.157284775,.,-1.900206697,-1.566593667,0.067731194,-2.230495138,-1.955052452,-3.527641822,.,2.719028695,-1.800649722,-0.92641857,-3.269301695,-1.306757695,1.511222266
YHL007C_oe,-0.159665178,-0.102300593,-0.861215296,0.290198357,-0.611243675,-0.580385648,0.497261385,-2.068578495,-1.993028604,-1.085162444,1.070734008,.,-1.894792942,-2.208691896,-1.121299219,0.388810709,-0.082806401
YHL009C_oe,-1.533577991,0.085371511,1.508524492,-2.172110988,0.130580235,-1.310238246,-0.366293336,0.15377104,1.050275806,0.203754126,.,.,1.464728716,0.436744469,0.514713781,-0.539873736,0.598264933
YHL010C_oe,-1.348132167,-1.17627872,0.44290045,0.984677383,0.268698368,0.264091956,0.400171659,-0.178826802,-0.628571093,-0.265759768,.,.,1.275341371,-0.539817587,-1.140907212,-0.725255733,0.781451697
YHL011C_oe,-0.568872102,0.052572268,-0.743265619,0.125999853,-0.697906444,-0.448408544,0.299677798,-2.054790195,-0.674260442,0.587012115,1.563569208,.,0.055468318,-1.312769801,-0.396045208,-1.102988373,-0.256584549
YHL012W_oe,0.036566032,-0.650723233,-0.253759584,-1.198207897,-0.192951865,-0.646037864,-0.708195579,0.016865511,-0.470620315,-0.686998845,.,-0.386534532,0.004848405,-0.308784364,0.174697355,-0.648379335,-0.152909477
YHL013C_oe,0.563609813,2.929879077,0.175552858,-0.700810937,-1.373910446,0.505558304,0.176841069,-0.669043222,1.806359578,1.168502947,.,.,0.20934614,-0.086828474,0.550693096,0.615939327,0.860742322
YHL014C_oe,0.726186884,0.518004969,1.114062169,.,0.279275477,0.500325113,-0.96681582,0.378059101,0.316202862,1.351534844,.,-0.179545752,-0.158320026,0.386648986,0.733315755,1.364824173,0.306004573
YHL015W_oe,-1.344225177,1.108660608,1.365281618,-0.406438097,-0.117200286,1.098367324,0.443583216,0.777144214,0.304019194,1.002735078,.,0.323455663,0.606567545,0.005059722,0.408520501,-0.532930617,0.379086782
YHL016C_oe,0.317765855,-0.355924494,-1.491367517,.,-0.507100043,-0.323402279,0.520240232,0.094889538,-0.570166755,0.571437485,0.014931106,.,1.669557584,-0.851370804,-0.534901152,-0.243947803,-0.959935231
YHL017W_oe,0.378841752,-1.135956048,0.205272357,.,-0.87991702,1.318083147,-0.831931166,-0.302100502,-0.471740586,-0.423302286,.,.,0.067260694,-0.443056638,-0.081400067,0.107396991,0.603592925
YHL018W_oe,-1.734287904,.,1.09769177,.,1.444520865,2.951335058,-0.32334574,0.222140785,1.86097915,-0.183085654,.,1.30942613,1.718680958,0.297357356,0.013395067,-1.236504357,-4.983668345
YHL019C_oe,-0.543601584,-0.016545328,0.69550226,0.092010499,-0.545294199,-1.288562169,-1.055999354,0.488005834,-0.502620726,0.936989803,.,.,0.284211867,0.062691291,-0.838759281,1.532824269,0.205289976
YHL020C_oe,0.333340194,0.405247136,-0.179463648,-1.336525797,-0.171708863,-2.078509116,-0.258514495,-0.548941959,0.603226451,0.882640071,.,.,0.768258393,-0.176247962,-0.105035227,1.340780648,-0.272660401
YHL022C_oe,-0.563411537,0.373953441,1.185973381,0.785869454,-0.418864112,-0.976603594,-1.247748214,-0.040589966,0.469601095,0.411644099,.,-0.835007326,2.531623513,-0.00271596,0.790115026,0.188893684,0.225172223
YHL023C_oe,-0.029239415,-0.4897806,-0.064405254,0.363045252,-0.949698458,1.187116627,1.205010884,0.07766298,-0.869043418,-0.198595697,.,.,-0.914220401,-0.284487771,-0.972986297,-0.7963446,1.29284161
YHL024W_oe,-0.532785047,2.181641808,-1.112728699,-0.18002306,-0.456641707,-0.304469411,-0.508939737,-1.142616768,0.156375865,0.464693183,.,0.238125145,-0.514353549,-1.157293061,-0.58023113,-0.922202478,0.014039888
YHL025W_oe,1.239662539,-0.273903308,1.881881563,2.495600722,0.32301478,4.270527243,-0.941711815,0.133140301,1.631782782,-0.283143752,.,.,1.768218829,0.584383829,-0.126958801,-0.691819822,-3.783679546
YHL026C_oe,-0.748739611,-0.450608499,0.032003342,0.789224793,1.127780876,-1.26261997,0.125025084,1.016851749,0.967636153,-0.104294918,.,.,0.733478903,1.111663218,-0.020743647,0.586409412,-0.265558537
YHL029C_oe,0.572496145,-0.099837253,0.34769645,1.057465442,-0.48677022,0.010138899,0.010952581,0.451902098,-0.945310803,1.058903113,-0.358068906,-0.16426806,-0.555350257,-0.47368331,0.191758725,-0.615445458,-0.059131853
YHL030W_oe,-0.07244161,0.22830102,-0.726505339,-0.06985929,1.752096648,-3.508818131,-1.308802646,1.294801696,1.250647464,-1.534994405,0.570000205,2.184881182,0.074566268,1.235578314,0.726425606,1.775525854,-0.924276206
YHL031C_oe,1.015726007,0.15300729,-0.479713035,-2.243411861,-1.791048144,0.356336369,0.963680774,0.422251169,0.062377894,0.885630245,.,-0.130589306,-0.078054176,1.266295576,0.302530894,-0.329668886,1.726597444
YHL032C_oe,0.651167316,1.451413182,-0.775430556,1.810905014,0.177515165,0.56529675,0.578308444,0.306016251,0.260214658,-0.017510222,0.462607251,1.598783499,0.017628592,-0.743299235,0.538974384,0.332029506,0.011329767
YHL033C_oe,-0.580549536,-0.552378873,0.748951406,0.047291035,-0.28253011,-1.980954734,-0.875569242,-0.943031822,0.103502636,0.371090271,.,.,-0.171166792,-0.716786931,0.419347813,-0.208475811,-0.321344185
YHL034C_oe,-1.508776518,0.03849833,0.151766237,-1.094690333,-2.353253987,-1.170103714,-1.712513936,-1.765155168,-2.433558714,-1.404285769,.,1.133726276,-2.86315915,-1.393090125,-2.348404877,0.78577127,-1.974244837
YHL036W_oe,0.285023163,2.536331939,0.468884447,.,0.555133963,-0.439678296,0.254195117,1.361725295,-0.084452523,1.865660261,.,.,0.926572857,1.246938876,0.567913299,-0.652112776,-0.100775279
YHL038C_oe,-0.650980223,0.412359421,0.808771565,0.443456333,-0.133828095,0.595526352,0.986192038,0.753437567,-0.712303487,1.026822902,.,.,0.642916154,-0.054691625,-0.888435142,-1.129648006,0.690602086
YHL039W_oe,-0.778435619,1.204628749,-0.024814793,-0.282468759,2.160359571,-0.165305522,-2.426258481,0.975502941,1.64845308,-1.319126809,.,-1.417713642,1.508122141,2.931929314,1.013301563,1.446153657,0.092738601
YHL040C_oe,-1.910399518,-0.574598967,-1.239567014,0.082742642,0.195440564,-4.233864377,-1.239869525,-1.816778775,-1.359022983,-0.267214646,.,0.732908667,-1.438542614,-1.432727358,-1.181818029,-0.165497091,-1.706107102
YHL041W_oe,0.936717195,4.629697232,0.648548468,-0.06532124,-0.093922979,0.516641706,0.366058387,-0.002953214,-0.289631301,-0.279352494,.,.,0.025273631,-0.97609068,-0.333210082,1.585731389,-0.372323734
YHL042W_oe,-1.152282729,-2.01729222,1.378844432,-2.347124378,-1.288778702,0.259015508,-0.06618747,-0.989162713,-0.643614743,0.471140315,.,.,0.356602344,-1.940959282,-0.97410478,0.609522332,-0.400548932
YHL043W_oe,-2.279102446,-0.345927037,-0.973622196,-0.451559163,-0.345167081,-0.146581717,-0.197023659,-1.731790652,-0.39956251,-1.057893076,-1.068983417,-0.236826275,1.277356416,-2.050134948,-1.953610638,-1.777405178,-1.2098701
YHL044W_oe,0.6588533,-0.068855256,1.945363279,0.66211084,-0.598341506,-0.244515648,-0.43159536,-0.282810529,0.577661779,0.404395284,.,-0.538314326,-2.129041581,0.065095291,1.65465432,1.31806829,1.17010788
YHL045W_oe,0.796623153,0.54785918,-1.485751367,2.375476493,-1.408106236,0.60117869,0.554270673,0.489795366,-0.550511968,-0.874106763,.,.,-0.228673155,1.374688893,0.031087329,0.821585183,1.605622414
YHL048W_oe,-0.356850754,0.49221243,0.532056813,-0.279975471,-0.693136294,0.003412226,-1.136085583,-0.131470965,-1.557022258,0.08952905,.,.,-1.186233581,-0.99279308,-1.377572754,1.101623053,-0.342458672
YHR001W_oe,-0.013585549,-0.868322397,1.109342987,0.413983538,0.514963383,-1.834978762,-1.604102698,-0.345468603,-0.223730981,-0.054038757,.,.,-1.94959709,-0.623677622,-0.752617008,1.414590276,-2.035720873
YHR001W-A_oe,0.418424511,-1.477185358,1.496973489,0.711353602,-0.454530996,1.858279551,0.939273471,-0.935502436,1.00349086,-0.39316889,.,.,-0.336510806,-0.252007379,-0.318782964,-0.658103708,-4.988711523
YHR002W_oe,-1.009090404,0.206036487,0.464575147,-1.1410855,0.043131788,-0.842170699,-0.330668961,1.291321321,-0.673770797,-0.80154524,.,.,-0.596056448,0.068473704,0.358714016,-0.460692633,-0.277918189
YHR003C_oe,0.141602826,2.343873854,1.570506381,-1.891864703,-0.345670971,0.044278533,0.164763918,-0.563679834,1.307509191,1.334752859,.,2.42483676,0.997499812,-1.513715246,0.567047574,-0.032566115,0.236511315
YHR004C_oe,-1.067356567,-0.796896634,0.600142053,.,0.352189485,-0.59420015,-0.369980061,-0.607452418,1.038911741,0.657655876,.,-0.682405981,0.480516366,0.579043698,0.076726584,-0.273961546,-0.313899724
YHR005C_oe,0.61031639,-0.887948802,-1.203838743,0.889243919,1.406049443,-3.068165108,-1.046077469,0.377490701,0.516659841,0.627566683,.,.,1.276565694,0.46531263,-1.574660234,0.677064252,-2.03073282
YHR005C-A_oe,-1.044730971,-0.41179606,-1.12526365,-1.047378813,-1.076473922,-0.257974073,-0.612614708,-0.45383026,-0.60235232,-0.845842759,.,.,-0.530388289,-0.817540137,-1.586075682,0.666893323,-0.389571624
YHR006W_oe,-1.489239894,-0.06251059,-0.495720031,-0.659073433,0.659199592,0.523388812,0.708345916,-0.601026493,-2.053192389,-1.460066175,1.972487359,-1.002542077,-1.038037216,-0.877686533,-1.532448616,-0.705208308,0.249856321
YHR007C_oe,0.442400218,0.533955412,-0.716928366,.,0.311305678,-0.063539817,-2.810737084,0.738537579,0.914099543,-0.60443306,0.408412625,-0.088458907,0.120987979,-0.036310714,0.162831297,-0.635393924,-0.935908822
YHR008C_oe,-2.003261816,-0.780107803,0.620810648,-0.177139909,2.918079856,-1.465344796,-0.642941984,-0.4772031,-0.330293198,1.860406086,.,.,-1.09512282,-0.559041768,-0.497291126,-1.319738681,-0.21704566
YHR009C_oe,0.80329085,0.42817898,0.674590417,1.166185812,-0.7314846,0.58252828,0.425551873,0.495784453,-0.220962998,1.222458558,.,1.763490517,-0.059478143,0.154482741,0.732984412,-0.511561258,0.723632088
YHR010W_oe,1.275165313,-1.732973421,0.526289705,0.205647139,-0.158254252,0.459532773,0.341630008,0.814287237,0.038644216,2.200202129,.,0.240758269,0.317399348,0.660151699,0.884437955,-1.016820993,0.570234104
YHR011W_oe,0.22083206,-0.189926958,0.364801471,-0.28145721,-0.063095971,0.879732397,0.936030387,0.214662332,-0.758902741,0.080293791,.,.,-0.404335238,-0.359407079,-0.389726259,0.24748474,0.947051278
YHR012W_oe,0.052149231,0.562794652,-1.887027732,-2.133255499,1.651094411,-1.661009982,-3.314411009,1.945115613,3.378354112,0.753099892,.,.,0.382108564,4.549461993,-0.329860056,0.819525913,-2.538628731
YHR013C_oe,0.157005106,1.668301357,0.811366699,.,-1.101466245,-2.372898787,-0.848744747,-0.125149174,-0.711156947,1.324342098,.,8.260484929,2.821311192,-1.831304066,-1.863147853,2.342667582,-0.766327137
YHR014W_oe,0.735606162,-0.871108162,2.811914814,-2.262022089,3.503028085,1.778885848,1.692259247,1.142743943,1.435334358,-0.819945001,.,.,0.529715951,0.404902364,0.462636589,-0.600726086,1.227822795
YHR015W_oe,-0.965994593,-0.23757998,-1.012558664,.,0.721876562,-1.797405098,0.110607925,-0.504714852,0.261244231,1.063630621,-0.28735081,.,0.312182168,0.000802168,-0.972170636,-0.352650948,-0.416307866
YHR017W_oe,-1.85949079,-1.610853534,-0.327789679,0.510875929,-0.597462703,-0.514210495,-0.134447305,-0.753580546,1.024334105,-1.610918756,.,-0.230237167,0.428224167,-0.194899312,-2.456284308,1.327073282,-0.872613801
YHR018C_oe,-1.15553626,-0.265489417,-1.671457849,-0.06517201,-0.038645469,-2.543704789,-1.470183524,-0.300805612,-0.688859273,-0.197652068,.,.,-0.376558344,-0.761275138,-1.412183622,1.22598052,-2.169211216
YHR019C_oe,0.716382487,0.779418573,-2.791228174,-0.093798371,-2.705393513,1.972764033,0.035099932,-0.495595134,-1.362222954,-1.875650613,-0.286444887,-0.642859234,-1.218880825,0.860086828,0.059610231,-0.153241123,0.456346451
YHR020W_oe,-1.260023909,-1.156344795,0.772858976,.,-0.770554904,0.182893626,0.661274805,-0.482166758,-1.250522011,-0.503174317,.,.,0.512559358,-0.307953039,-1.806222902,-0.142210001,1.164760907
YHR021C_oe,0.617209951,-0.748732737,-1.522381667,.,2.163120245,-0.693820771,-0.064878888,0.047441563,2.322243684,0.211523685,2.797133909,0.893530904,0.971883941,0.682889011,-0.478583026,0.535116379,-3.310664591
YHR021W-A_oe,-0.386672749,-3.002170483,-1.38964888,-0.839943028,-1.375070042,-0.145672332,0.066941945,-1.562199752,-1.429281982,-1.435237029,.,.,-1.733389743,-1.848074159,-1.253420515,1.064984591,-1.064982791
YHR022C_oe,-1.827092141,0.641552955,0.671105931,-1.594007364,-0.423628963,-1.593053673,0.06213672,1.146632184,-0.417159404,-1.074314036,.,.,-0.88690113,0.24466734,1.310469312,0.032308131,0.208693675
YHR022C-A_oe,-0.436847472,-1.371063325,0.141247882,0.067254399,0.127599858,-0.15994375,-0.350513686,-1.130425237,-1.12803086,-1.091206781,.,.,-0.846244661,-0.018334066,-0.668920445,-1.273973476,-0.191280071
YHR024C_oe,-2.173131946,-1.440579495,-0.562455543,-3.15973944,0.098404508,0.328140491,-1.698125692,-2.262057845,-0.710618761,-0.97398995,.,.,-1.161487953,-1.711549215,-0.101856991,-0.677616865,-1.453207399
YHR025W_oe,-1.031731102,0.320854917,-0.257341864,-0.661620513,0.177320854,0.129028603,-1.295823897,2.09530178,0.876277487,-0.572907528,.,.,1.492436765,1.5193713,0.767374237,0.273497586,0.240883488
YHR027C_oe,-0.005355301,-0.155584189,-1.419384599,.,0.986140354,0.96417636,-0.749962189,0.844170954,0.606564184,0.900482165,-0.096374135,.,0.613598294,1.696283163,-0.351728922,-0.098261442,-0.245044168
YHR028C_oe,1.999310623,-1.282396596,-0.319947596,1.719092725,0.30086857,-0.879437066,0.345945585,-1.271439963,0.588696263,-1.648874461,.,.,2.403460163,-0.265567533,-2.366478412,-0.453968976,-6.246011586
YHR029C_oe,-0.264987261,-2.095865502,1.718017619,-1.685460971,-0.708271286,-2.009686498,-1.228893837,-1.697915077,-1.216348775,0.216601171,.,.,2.045364953,-2.377503409,-2.744742038,1.317090623,-0.797248371
YHR030C_oe,1.776211862,-0.904361554,1.552061288,-0.962738007,1.224977847,1.640972905,0.664891048,1.06830913,1.184956013,0.839543692,.,.,0.950440265,0.381429626,3.358622767,2.413139577,1.13294216
YHR031C_oe,1.739614874,-0.487386378,-0.029253114,0.691742437,0.789740492,0.557726115,-0.269616762,-0.682491409,0.40799987,-0.388129079,.,.,-0.351977208,-0.47905847,0.274640066,1.144766056,0.969779681
YHR032C-A_oe,0.878908579,2.280216246,-0.647037278,-1.111106167,0.100472584,0.975189399,-0.250135008,-0.99816175,-0.726258932,-0.641236517,.,.,-1.16806545,0.287857669,-0.341417192,1.338821028,0.96748102
YHR032W_oe,-0.924318666,-0.34977636,0.207526715,.,-1.307243482,-0.805190008,-1.242268981,-0.575417783,-0.375268973,0.68567799,.,0.031897173,-0.409542903,-0.247344403,0.275831288,-1.207547001,-0.120061805
YHR033W_oe,1.516621277,-0.151283066,0.569393847,-0.099144933,-0.91366205,-0.213384058,-1.354335873,0.462362035,-0.68776415,0.331857173,.,.,-0.392136157,-0.103621877,-0.131799232,0.072561062,0.402638183
YHR034C_oe,-2.075502741,-0.625635614,-0.121819668,-2.002843481,0.713424628,-3.086886183,0.073674004,0.78959278,-0.178783609,-1.295562978,.,.,1.121286789,1.087075115,0.025586101,-0.207319298,1.071367314
YHR035W_oe,-0.586930204,1.073020619,-0.488634359,0.183651367,-0.72999756,0.072225519,0.755092327,-0.890098664,-1.553177752,-0.347559972,1.199900886,-0.107732901,1.080121382,-0.780703577,-1.098957229,-0.933662586,-1.439878952
YHR036W_oe,1.87666932,0.092541961,-1.103319345,1.253061423,-1.554075882,0.295933797,0.185982699,-1.172118763,-1.310886796,-0.603659374,0.115502833,0.714891685,-0.976354518,0.765922527,0.472467597,0.350744094,-1.838971703
YHR037W_oe,0.492234443,2.02748087,-0.72347302,0.7186107,0.26700745,0.425865531,-1.885263195,-0.486094432,0.358568751,0.455347424,.,-1.46527293,-0.411522508,0.333808789,0.391766308,-0.736005447,0.36426192
YHR038W_oe,0.644495809,-1.011882524,-1.423201164,-2.128423087,-1.071008504,-0.440292474,-0.618497739,-0.796205333,-0.860690702,-1.126945761,.,.,0.193381473,-1.23301507,-1.82866437,0.276692501,-1.463834399
YHR039C_oe,1.242358913,2.886499568,0.645856119,2.521301693,0.402223171,0.996579396,-1.168686645,0.098031845,0.770162606,1.178247161,.,.,-0.028032221,1.115405765,2.849496383,0.523296011,1.237562643
YHR040W_oe,-1.538029228,-0.614810438,1.389188676,.,-1.30959352,0.812626738,-0.933975895,0.237492542,-0.121081069,0.796327223,.,0.215532999,-0.174219473,-0.202783991,1.101256165,-1.326598912,1.09348439
YHR041C_oe,0.07892251,1.069130957,0.127245217,-0.29733969,-0.83623104,1.380889174,1.201762262,-1.318063298,-1.177814278,-0.647820253,.,-0.629376823,-1.377885198,-1.224036888,-0.627377975,0.214661129,-0.917533222
YHR042W_oe,0.476652558,-0.835704902,0.489595323,-0.110899744,-1.454508432,-0.258579059,0.423263293,0.91277465,-0.833235825,0.360452675,.,-0.123145478,-0.602086227,0.230070668,0.10151062,-0.430601116,0.47608832
YHR043C_oe,0.227536204,1.430466063,-1.067848875,0.146108949,0.904824379,0.57088193,-2.583125307,-0.333121815,-0.784880371,-1.071513472,.,.,-0.605351189,-0.047456827,-0.484945341,-0.72919068,-0.222253395
YHR044C_oe,0.891882351,0.326799477,1.703265113,-0.000103727,0.655886427,1.137133361,1.030894222,0.996885301,0.41337513,2.070906724,.,2.795604614,2.755539837,-0.194630559,0.896766464,0.548768442,-0.663307543
YHR045W_oe,-1.296837545,0.533291476,0.758339666,-0.453943236,-0.511921058,0.255188358,0.760674895,-0.346621526,-0.285725809,-0.400705307,.,.,-0.853965321,0.473030708,-0.452182982,-1.360442319,1.096841312
YHR046C_oe,0.514722251,-0.509213471,0.197511524,2.399405109,-0.007306941,-1.480418209,-1.450869894,-0.65847542,-0.304332925,0.97207263,-0.712777433,1.52966342,-0.446932434,-0.729465615,-0.308715256,-0.800616639,-1.062434071
YHR048W_oe,-0.695121954,-0.892702341,1.626899226,0.401282082,0.165781157,0.186478798,-0.864139924,0.041549907,0.595932673,1.354235941,.,-0.424045296,0.124026685,0.542768302,0.999276578,1.719653053,1.759246765
YHR049W_oe,0.447915983,-0.032893204,-0.033511887,0.337083266,-0.947311085,-0.848990247,0.318279873,-0.987648917,-1.809070517,-1.574597913,.,.,-1.008407587,-1.173113449,-1.42224226,-0.437131958,-0.24694217
YHR052W_oe,0.068708526,1.678908192,0.822663214,1.086970401,-0.618759541,-0.991066898,0.164616465,-1.247935643,-0.958175257,-0.103270121,.,0.386974908,2.720014633,-0.215641419,0.6753815,-0.011534086,0.23216216
YHR052W-A_oe,-0.880757463,0.517180073,0.73405291,-0.754091589,0.552515002,0.373127534,0.396284167,-0.169878078,0.082851977,1.547376002,-0.329842867,-1.429423317,1.054841181,-0.037336798,-1.01979152,-1.495908611,0.241251958
YHR054C_oe,-0.035170724,1.76970062,0.568595225,-0.543243057,0.772118747,1.734463641,-1.979174579,1.501857681,0.868359291,0.901613062,0.054384573,.,1.408186024,-0.207712099,1.010028003,-0.137628695,-0.421859124
YHR054W-A_oe,-0.726481927,0.019210385,-0.645375361,-0.118444188,-0.096423445,0.131618651,0.275374706,-1.420470583,-0.11152123,-0.296689643,.,.,-0.235368693,-1.222992346,-0.692434411,-1.103705511,0.107714877
YHR055C_oe,0.804135276,-0.133181415,-0.71886565,0.328707421,0.085961279,6.058869673,-1.775126001,-0.313123721,-0.442710305,0.123713251,6.914591012,0.753749462,1.540247974,0.734818121,-1.777799213,-1.033229004,-2.90773886
YHR056C_oe,0.757043147,-1.367472995,-0.170368346,-0.280763331,0.621055689,0.408411791,0.836095795,1.331940428,0.786282466,-0.638653713,.,-0.649375123,0.98307753,2.122985792,1.112190395,0.868964844,0.209091101
YHR057C_oe,0.612105331,0.166754883,0.221048884,0.084525136,-0.919872268,0.048856911,-0.340380545,1.53922019,-0.840613518,-0.49185537,.,-0.306665098,-0.232945069,0.291642807,0.313659551,0.73487211,0.152532041
YHR058C_oe,-2.622509059,-0.229886578,-2.059961067,-2.529278913,-1.012239203,1.351918401,0.343176793,-0.552284669,0.163228552,-0.904766274,.,.,-0.665380307,1.697947007,1.404074753,-0.192074691,-0.518478841
YHR059W_oe,0.040541229,1.217937909,-0.233022896,0.451258535,0.722158289,-0.072327174,0.619271165,-0.436644901,0.482124489,1.022082875,1.702544777,.,0.626350141,0.573966615,0.192726983,-1.111608926,0.582250946
YHR060W_oe,-2.05950574,0.957656662,-2.472812133,-2.491153959,-2.306103642,1.721583702,0.911449118,0.220012459,-0.164369406,-0.711317076,.,.,0.694783958,0.977793039,-0.13603502,0.467115127,0.04310996
YHR061C_oe,-0.499476164,1.003135331,-0.37703486,1.111828369,0.692466295,-1.182214588,1.141277838,1.166824353,0.119569847,-1.401202565,.,.,-0.202030947,0.941570494,0.676771042,-0.76093475,0.000408457
YHR062C_oe,-0.591470231,-1.146406792,1.516609504,-0.369382571,-0.228647807,-0.270713519,-1.016609455,0.891221454,-0.134512055,1.192763759,.,-0.89418597,0.11596933,0.14383848,0.569167482,-0.383578245,0.594713243
YHR063C_oe,1.168483418,0.63133821,0.314775285,0.309981444,0.844739208,-1.179869631,-0.579649192,3.058858835,2.978903575,1.702839123,.,.,2.129911496,1.355180258,0.464699554,2.854010895,0.861079576
