Line,As75,Ca44,Cd111,Cl35,Co59,Cu65,Fe57,K39,Mg25,Mn55,Mo95,Na23,Ni60,P31,S34,Se82,Zn66
YML057W_oe,-0.116884036,-0.002578099,-0.059654569,-0.310656848,-0.052419243,0.025555505,0.003026397,-0.072273774,-0.063804485,0.001054174,0.00685477,.,-0.022328615,-0.07840461,-0.095100709,0.004822928,0.016460908
YML058C-A_oe,-0.054696755,0.130970744,-0.060992833,0.11137472,-0.016820213,-0.028654826,0.029481916,-0.01622236,-0.051423123,-0.060740558,.,.,-0.049202556,-0.030036583,-0.02214436,-0.123487725,-0.015970757
YML058W_oe,0.008278949,0.271161139,0.082413467,0.030299315,0.085329086,0.076162551,0.069991922,0.062301632,0.056391951,0.078966682,.,.,0.053234976,0.027869173,0.06494524,-0.077532174,0.039701757
YML058W-A_oe,0.012686059,0.0504017,-0.042968904,0.091975918,-0.006960444,0.055992747,0.105526777,0.009743031,0.010396867,-0.014547148,0.034491157,-0.123958436,-0.032550811,-0.004898522,0.023862941,0.122166485,0.013791147
YML059C_oe,-0.06566373,0.220121804,-0.016450884,0.03047156,-0.112041215,-0.076151822,-0.071002868,-0.020781034,-0.098146834,-0.021156025,.,-0.00423443,-0.147700262,0.001538544,-0.012340065,0.234151969,-0.0139461
YML060W_oe,-0.019036433,-0.043998735,-0.002478765,.,-0.027234397,-0.015199853,-0.039269917,0.013607842,-0.002646749,0.01813487,.,-0.06773262,-0.036133497,0.007941385,0.019191828,0.233511034,0.024730509
YML061C_oe,0.001614929,0.043246976,-0.183543347,0.050248584,-0.092573967,0.072835799,0.00945479,0.052387547,-0.031617993,-0.028267137,.,-0.056390437,0.001055337,0.095278908,-0.015192913,0.112462866,0.024879734
YML062C_oe,-0.04425085,0.006332344,0.026148011,0.037728087,-0.010338836,0.00335028,-0.021050983,0.023855996,0.001677404,-0.012873047,.,.,0.156306046,0.00964315,0.008664521,0.137002959,0.002470468
YML064C_oe,-0.032991853,0.003110845,-0.044746487,0.027685573,-0.040091705,0.006273906,-0.008321356,-0.003794489,-0.074814113,-0.013214014,-0.076081561,-0.01153048,0.03351325,-0.059156018,-0.019350703,0.063055703,0.00714796
YML065W_oe,0.118517325,0.220402275,0.196749612,0.012314689,0.000419657,0.153232761,-0.049851877,0.040960498,0.155328391,0.039439613,.,-0.128183244,0.111491842,0.008827283,0.028855998,-0.054770533,-0.166155111
YML066C_oe,0.092629726,-0.06497228,0.088730543,-0.073203268,0.01416107,0.031588638,-0.047069929,0.054047141,0.015854086,0.050363255,.,.,-0.008754336,0.027456934,0.062212557,0.114120062,0.085894371
YML067C_oe,-0.005907483,-0.056519497,0.019300068,0.0125976,-0.066779561,-0.016139483,-0.06153488,-0.049723087,-0.086215152,-0.005043452,.,.,-0.111360367,-0.097765437,-0.05889711,-0.036398467,-0.002969874
YML068W_oe,0.077854377,-0.001800871,0.010464342,0.188248508,-0.040032174,-0.017244451,-0.021462449,-0.032408618,-0.020899784,-0.011798931,.,.,-0.011668099,-0.001826861,-0.013478085,0.065140883,0.034348703
YML069W_oe,-0.026135895,-0.011838027,0.093255571,0.042344564,0.069703599,-0.009114649,0.02501349,0.045455066,0.027733197,0.083011116,.,.,-0.044071786,0.059249444,0.038929263,-0.138913561,0.030601929
YML070W_oe,0.014754464,-0.020984585,0.058061246,0.019106691,0.048668868,-0.0469907,0.006977348,-0.014819751,0.016897517,0.067666812,.,-0.219568027,0.04074858,-0.02396295,0.01219436,0.421722628,0.017500628
YML071C_oe,0.104813725,-0.010895683,-0.044759106,0.206821621,-0.06964018,0.047220836,0.051123509,0.046168875,0.00478252,-0.016168585,.,.,0.007796808,0.076772544,0.028423676,0.027288257,0.069463105
YML073C_oe,-0.056970328,-0.019040849,0.161789166,0.10003392,0.088180494,0.146692,0.420405672,0.063842302,0.179289614,0.150493859,.,0.06568616,0.106911344,0.1164698,0.008948798,-0.226977761,-0.038806525
YML074C_oe,-0.08512172,-0.100420251,-0.002367883,-0.043409287,0.095004458,-0.1334026,0.001483653,0.075764458,0.069004654,-0.00838899,.,.,0.028301102,0.073192633,0.039683626,-0.144605696,-0.015946938
YML075C_oe,-0.052380677,0.051089438,-0.094770366,-0.009240656,-0.091814939,-0.014845135,0.011745886,-0.061618331,-0.094620027,-0.072967172,.,-0.116211828,-0.058613795,-0.100807969,-0.052280245,-0.096275305,-0.026969725
YML076C_oe,3.17E-05,-0.057609801,0.023509382,0.043980063,-0.029004596,-0.022688104,0.002763792,-0.028478342,-0.006599902,0.046586819,.,-0.041994504,-0.073043655,-0.013036594,0.010246403,-0.098977593,0.008366631
YML077W_oe,0.052165721,0.035402725,-0.021775795,0.057304259,0.006613425,0.031863811,-0.00626309,0.035729767,0.017814292,0.027981549,.,-0.122414956,0.007130857,-0.013626607,0.016219386,-0.127907544,0.015442871
YML078W_oe,0.047543324,0.015199716,0.085248499,0.036331465,0.088624696,0.050103968,0.086284491,0.027569668,0.007244241,0.1309832,-0.09365139,0.228071333,0.097554817,0.001493612,0.013549569,0.263744344,0.050531791
YML079W_oe,-0.017269373,0.116278777,-0.014922871,-0.057276716,-0.084740854,-0.06556877,-0.156586522,-0.058471244,-0.031648806,0.044350546,.,0.764370941,-0.044685023,-0.063763536,-0.031861305,0.129576723,-0.027101747
YML080W_oe,0.005758606,-0.024958985,-0.054320057,.,-0.016863818,-0.064267335,0.012433396,-0.007547404,0.027680748,-0.018094426,-0.035730875,.,0.011643755,-0.039256691,-0.02464033,-0.210289634,-0.03011286
YML081C-A_oe,0.01925717,0.072514178,-0.161161862,0.087990198,-0.097088751,-0.040763576,0.006260313,-0.046370578,-0.000157037,-0.024246513,-0.086777466,0.044988134,-0.043844501,0.061145663,-0.037374397,0.406607799,-0.121469875
YML081W_oe,0.067404081,-0.073390451,0.02215253,0.126911696,-0.052689841,0.004392715,-0.012042009,0.018284792,0.025711742,0.072766891,.,-0.031010267,-0.010982151,0.042496624,0.042624922,0.146826489,0.047592767
YML082W_oe,0.024715435,-0.02172119,0.034075479,-0.098254404,-0.050289755,-0.044788576,-0.021920652,-0.015196822,-0.02412467,0.039132744,.,-0.059688593,-0.011736079,-0.020375406,0.011225074,0.058849055,-0.01295919
YML083C_oe,0.12524595,-0.026486755,0.119671339,0.018501486,0.226941608,0.044907294,0.065133567,0.086117927,0.13820796,0.051850747,.,-0.079858117,0.092812146,0.166001304,0.067860641,0.840949275,0.010723123
YML084W_oe,0.061601766,-0.003799437,-0.006125072,-0.014655532,-0.044998173,0.063581373,0.00941927,-0.056266267,-0.052245276,-0.006704294,.,-0.13295911,-0.084486561,-0.040617553,-0.027837736,-0.105320657,-0.032058371
YML085C_oe,0.070255327,-0.056312629,0.108771237,0.097894815,0.096431295,0.149925668,-0.072518482,0.012865582,0.08595968,0.00089063,.,0.082610353,0.007059144,0.041544681,-0.014800009,-0.187281555,-0.170822822
YML086C_oe,0.062216466,-0.035274819,0.033241439,0.032215807,-0.051213771,-0.117617196,-0.113591899,-0.00567599,-0.007613247,0.049908503,.,0.006635722,0.066438632,-0.042002103,-0.034974744,0.168110145,0.003573208
YML087C_oe,-0.069692128,0.094646344,-0.087254689,0.036985091,-0.082780634,0.079104235,0.044587242,-0.039716124,-0.079334131,-0.068637003,.,.,-0.063396349,-0.042961715,-0.030818179,-0.234121158,-0.018502785
YML088W_oe,0.05678491,0.069610101,0.020046118,0.041664027,-0.065600965,-0.065084929,-0.060852903,0.023668009,0.029532633,0.028189833,.,1.913837318,0.092672864,0.007018023,0.124622097,0.514579095,0.002738386
YML089C_oe,0.074907996,0.292417187,-0.012037344,0.338128995,0.089544948,-0.016513594,0.036208045,0.01433556,0.018047824,-0.02505148,.,.,0.043606829,0.06330469,0.040692261,0.038773315,-0.000648712
YML090W_oe,-0.041846012,-0.141671299,0.016707046,-0.158694347,0.041492276,0.009948799,-0.05861445,0.118682436,0.151785178,-0.003790444,-0.053166433,.,0.109742245,0.14967326,0.041259986,0.26838495,0.026434599
YML092C_oe,0.061954906,0.11810963,0.114322304,0.101900866,0.053913488,0.045594517,-0.000146682,0.048611174,0.047629456,0.101411728,.,-0.020077096,-0.021406218,0.063217732,0.050087497,0.449530002,0.017400844
YML093W_oe,0.05718339,0.010450477,-0.071314088,.,-0.011135845,0.001034542,-0.03463536,-0.058707321,0.01203586,-0.059114413,.,-0.088242195,0.112035106,-0.019410701,0.015982144,-0.07385004,-0.026112166
YML095C_oe,0.014267592,0.017182212,-0.083757468,0.008774181,-0.019494306,-0.002697873,-0.006038184,-0.003046327,-0.049342645,-0.04794957,-0.145727469,-0.072216488,-0.042979953,-0.037395015,0.001137481,0.349214513,-0.01448803
YML095C-A_oe,0.060491936,-0.073844507,0.054638668,0.134367362,0.005334427,-0.059388896,-0.048086599,0.014187294,0.035062269,0.068904462,.,-0.055629772,-0.004036704,0.042197037,0.063094334,-0.003842683,0.038165938
YML096W_oe,-0.167022984,-0.030609627,0.020476975,-0.096651112,-0.040152714,-0.045123039,0.004038307,0.023217488,-0.055446662,-0.071175868,.,.,-0.092972043,-0.00745028,0.042595466,-0.020423197,0.028329088
YML097C_oe,0.012088333,-0.009883161,0.04992156,-0.520672886,-0.010201311,-0.112163162,0.034513137,0.033387944,-0.003086964,0.063587368,.,.,-0.005801897,-0.015919508,0.07590458,0.042681494,0.038272298
YML098W_oe,0.028168693,0.121703348,0.013907831,0.232266864,0.028155733,-0.010860164,0.061644133,0.041560858,0.053619253,-0.0421048,.,.,-0.108101261,0.046064054,-0.001485701,-0.10099025,0.005589982
YML099C_oe,-0.02363048,0.154929951,0.022588487,0.063854277,0.025573931,0.035381179,0.030565674,0.056095112,-0.007747913,-0.006269693,.,.,0.021334124,0.059572356,-0.020268754,-0.152634275,0.045277152
YML100W_oe,0.023752643,0.046508576,-0.047505643,0.055755818,-0.001999986,0.02016951,0.197165911,-0.045718527,-0.022462929,0.020487006,.,.,-0.021095123,-0.022984582,-0.022136821,-0.122769449,0.006046821
YML100W-A_oe,0.062492298,-0.042180755,0.079532597,0.056008933,0.050515655,0.088357269,0.221867676,0.10007368,0.058496904,0.064218535,.,.,0.075800128,0.1121524,0.082160908,0.110081166,0.066308983
YML101C_oe,0.056109847,-0.000193606,0.020663713,0.054471656,0.079546245,-0.058439565,0.000562997,0.111156563,0.067649444,-0.012039278,.,0.057013287,0.011074746,0.117475927,0.024632084,-0.042999204,-0.036214833
YML102C-A_oe,-0.051312708,-0.00759138,-0.064071337,-0.13156636,-0.033647273,-0.013245201,-0.076808824,-0.028307045,0.018678333,-0.019211128,.,.,0.14218384,-0.030208899,-0.011448162,-0.089514524,-0.007038451
YML102W_oe,-0.03851602,-0.069185402,-0.040753531,-0.08958768,0.009208421,-0.009787712,0.02722212,-0.036793201,-0.019022694,-0.020700779,.,.,-0.038935094,-0.061429555,-0.034565488,-0.331882133,-0.022461416
YML103C_oe,-0.014670847,-0.213063654,-0.057193636,-0.143061186,-0.078772522,-0.127063772,-0.055037044,-0.046291974,-0.05346866,-0.051833373,.,.,-0.082225317,-0.054758393,-0.070050004,-0.187097479,-0.006264339
YML104C_oe,0.02669351,-0.01711372,-0.018851982,-0.039046214,0.003870494,0.008026338,-0.021704158,-0.048948406,-0.020634802,-0.058375241,.,-0.167370769,-0.036494388,-0.048328478,-0.031245055,-0.026182553,0.005000847
YML105C_oe,-0.060919743,0.106669711,-0.039993881,0.034224252,0.000568014,-0.008855602,-0.020352944,-0.066965771,-0.058007929,-0.016863666,-0.033653651,.,0.017138878,-0.034033418,0.000230407,-0.26527694,0.034064692
YML106W_oe,0.025688299,-0.015153247,-0.041476126,0.0653358,-0.028284943,-0.075488446,-0.088457527,-0.045086352,-0.083159815,-0.046728489,-0.024637414,-0.189640399,-0.124802592,-0.084410027,-0.077615744,0.171190514,-0.013740094
YML107C_oe,-0.020209638,-0.072204215,0.02345803,0.034628147,-0.027901323,-0.102071646,-0.126174822,0.004553919,0.020125279,0.039584858,.,-0.128797966,0.051646198,0.03885682,0.003440709,-0.091306167,0.025983471
YML108W_oe,-0.032654459,-0.073736666,-0.041403691,-0.183812763,-0.029191057,-0.055829849,-0.078215342,-0.012034289,-0.011887625,-0.035381191,.,-0.08796924,-0.059660913,-0.009252453,0.000804812,-0.101731719,0.002186105
YML109W_oe,-0.03999607,-0.065289358,0.019841867,.,-0.034791888,-0.075142463,-0.070147451,-0.022996335,-0.045852987,-0.010732887,.,.,-0.039107348,-0.05663426,-0.061332144,0.281839848,0.011868409
YML110C_oe,0.014266166,-0.051139805,0.147539478,.,0.132872506,0.037664669,-0.047619804,0.043995743,0.1120421,0.003175798,.,.,0.083312532,0.038472199,-0.029523737,0.08354023,-0.063580123
YML111W_oe,0.04707763,-0.04695251,0.211293198,0.021816002,0.20357779,0.026550909,0.001510473,0.005939833,0.074069549,-0.018076879,.,-0.227723942,0.012163387,-0.001272931,-0.021588375,0.008157454,0.020553666
YML112W_oe,-0.070481719,0.046564902,0.020493867,-0.002012164,-0.006239046,0.050437962,0.234185161,0.038729688,0.080503889,0.033364836,.,.,0.084913219,0.071370837,0.02244324,-0.002917442,0.018600811
YML113W_oe,-0.013428961,0.011793079,0.011525946,-0.008701461,-0.030516519,-0.030440836,0.003738787,-0.039651446,-0.018365189,0.255401364,.,-0.161145788,-0.03160264,-0.006717796,-0.008700071,-0.196145372,0.030743695
YML114C_oe,0.05253536,0.014362763,0.161504545,0.053996348,0.024534634,0.00553251,-0.015123629,0.026990191,-0.004446165,0.097575118,.,-0.110111429,-0.060175858,0.002385363,0.077879276,0.41717636,-0.004265277
YML115C_oe,-0.022165694,-0.029681279,0.025388756,.,-0.025132449,-0.004357327,-0.049754871,0.013129127,0.011708114,0.047291136,.,-0.075215634,0.047743677,0.015865813,0.021395621,0.029234933,0.027784051
YML116W_oe,-0.027032695,0.434876969,0.033960017,0.109458289,0.031601167,0.068220995,0.019635586,0.038152699,-0.006719268,-0.001070579,.,.,0.012125697,0.039695534,-0.043742441,-0.137938053,0.042213945
YML117W_oe,-0.031727419,-0.064257187,0.0146277,.,0.048595107,-0.108081093,-0.026641617,-0.019566213,0.036631727,0.085985817,.,.,0.035065325,-0.004981559,0.014471967,-0.065440979,0.001248662
YML117W-A_oe,0.13036306,0.098597733,-0.046891471,0.295040611,-0.005138971,0.029960999,0.074581891,-0.047859699,-0.058951579,-0.033268377,.,.,-0.02597502,-0.02772293,0.003658232,-0.077834293,-0.001555364
YML118W_oe,-0.09136235,-0.036711608,0.081272405,0.033478649,-0.081129062,-0.007661999,-0.075730932,0.018496592,-0.015182284,0.004125113,.,-0.063504992,-0.030597582,-0.005565336,0.005755135,-0.225568222,0.022971495
YML119W_oe,-0.158271174,-0.089481771,-0.032663102,-0.3167489,0.063831229,-0.081992957,0.019578567,-0.007999449,0.029942084,-0.025704526,.,.,-0.052189053,0.025491197,0.048849666,-0.054608529,-0.038960523
YML120C_oe,-0.004753736,0.038510433,-0.028044565,-0.109422723,0.033353727,0.010410747,0.116305001,-0.061570672,-0.051685834,0.056852278,.,.,-0.035717073,-0.07085278,-0.044263811,0.130241641,-0.02797619
YML121W_oe,0.015167886,0.063972288,-0.051997703,.,0.01148253,0.01670505,-0.032484122,0.013016481,0.019014419,-0.003407042,.,-0.146019241,-0.033129632,0.003354336,-0.006113898,0.157357683,0.000885482
YML122C_oe,0.057408512,-0.016940891,0.041631468,.,0.182606888,0.099748061,0.136793258,0.011769869,0.151334616,0.007453929,.,-0.009515408,0.441439818,0.072877516,0.008951901,0.079754897,-0.163374312
YML123C_oe,0.229147562,-0.098137314,0.045880166,.,-0.078761313,0.015466337,-0.120415473,-0.047104776,0.142615273,-0.009024842,.,-0.080748116,0.130067164,0.081723261,-0.025169493,-0.249589898,-0.170662904
YML124C_oe,0.089369989,-0.052766378,0.030060152,.,-0.021852288,0.050097282,-0.006045732,-0.02220015,-0.063154379,0.00050478,.,.,-0.039792674,-0.029819449,-0.039611963,0.240256456,0.022457006
YML125C_oe,0.036189074,0.050773096,0.099690658,0.075558677,-0.022175637,0.03450351,0.005100074,0.018491574,0.037000631,0.126582263,.,-0.062795195,0.105236201,0.020375345,0.032138551,0.197956868,0.014751227
YML126C_oe,-0.015089643,0.102071642,-0.04233118,0.015015003,0.029149598,-0.038875462,0.027052351,-0.082881083,0.026277083,0.050698117,0.015062625,.,0.065484872,-0.04435851,-0.022783461,-0.190098679,-0.005359482
YML127W_oe,-0.008909559,-0.074689893,0.056614181,0.066922843,-0.026372878,-0.02446851,0.076894086,-0.008035852,-0.075043993,-0.035846499,.,-0.104663941,-0.050376893,-0.015684284,-0.014345665,-0.043292808,0.022803681
YML128C_oe,0.050961171,0.0906132,-0.029045131,.,-0.01481446,0.040687211,0.039370935,-0.051418042,-0.000731893,0.045366183,-0.008916976,-0.11722938,-0.009627376,-0.032963522,0.029743408,-0.224595478,-0.009014238
YML129C_oe,-0.036304283,-0.072149425,-0.001913459,0.022534268,0.112918544,-0.08607515,0.027264276,0.027873,0.081816739,-0.023245063,.,.,0.061583921,0.043569575,-0.024831773,0.065484933,-0.013446617
YML130C_oe,-0.086705082,-0.099222402,-0.080104922,-0.212646232,0.041604999,-0.051966696,-0.027227471,-0.016116401,-0.013569398,-0.033971128,.,.,-0.026532388,-0.029975581,-0.108647311,-0.199640018,-0.040597384
YMR001C_oe,-0.070584466,-0.017920982,0.010289813,-0.102888848,0.044875352,0.084834387,-0.052637056,-0.033679483,0.000160395,-0.127935721,.,.,-0.017535546,-0.015650149,0.015267007,-0.061457682,-0.125107479
YMR001C-A_oe,-0.019613853,-0.140132192,-0.024636015,-0.152144175,-0.035535241,-0.01426881,-0.083723592,0.009124427,0.010509032,-0.044202086,.,-0.099665355,-0.064297665,-0.010523921,-0.034583202,0.107330194,-0.015786664
YMR002W_oe,-0.021228816,-0.018081943,-0.002381879,0.040831242,-0.050913869,-0.036370278,-0.039130807,0.020014794,-0.089989889,-0.061274136,.,.,-0.065631097,-0.032490807,-0.033900994,-0.027040459,-0.000512465
YMR003W_oe,0.003936608,-0.0526712,0.047121247,0.017503632,-0.009987041,-0.015712643,0.025879283,0.032437735,-0.016750048,-0.048332215,.,.,-0.039585348,-0.025224357,-0.016358044,-0.202627203,0.015693983
YMR004W_oe,-0.026894323,-0.071460336,0.057253803,0.007620697,-0.026782324,-0.065994817,-0.092581695,-0.004478755,0.04017866,0.046792182,.,.,0.50611742,-0.054458779,-0.001236345,-0.116465281,-0.002629662
YMR005W_oe,-0.014270396,-0.012360363,0.03945061,0.053752468,0.103750601,0.028927347,0.041977129,0.01769708,-0.029142305,-0.022650971,-0.079369365,-0.276789364,0.022811597,-0.028519483,-0.018529458,-0.016168442,0.036860592
YMR006C_oe,-0.073250726,-0.081763674,0.084026135,-0.016056085,0.053529004,-0.017303104,0.234025353,0.00729385,0.136928458,-0.052260405,0.184485122,0.143660162,0.117380294,0.029838446,0.004169467,-0.163851128,-0.020454755
YMR007W_oe,-0.025648989,0.052790063,-0.050719184,0.041910931,0.024683001,-0.032811356,0.046492538,0.001537984,-0.016513021,-0.022356343,.,.,-0.030160667,0.01741006,0.002402195,-0.233201115,-0.000887133
YMR008C_oe,0.07699926,0.048507958,0.12544803,0.062140725,-0.072100833,-0.001921897,-0.07054349,-0.030384028,-0.028345824,0.071353826,.,0.026235551,-0.082579703,-0.025250254,0.00891736,-0.156485234,-0.025524776
YMR009W_oe,-0.0922829,0.023553454,0.011911697,-0.504486027,0.094765324,-0.093065243,0.03179757,0.095128872,0.067781912,-0.039670428,.,.,-0.063218909,0.063834985,0.065947175,0.177067323,0.023154566
YMR010W_oe,0.038842875,0.313411681,0.043931857,0.032511928,0.080007976,0.015918459,0.282127475,0.033085406,0.067749973,-0.04933332,.,-0.014676953,0.093632925,0.073603843,0.008352505,0.62163688,0.011711632
YMR011W_oe,-0.027408281,0.098634302,-0.090773589,0.023593896,-0.041136454,0.021912613,0.21296989,-0.026152966,-0.050376199,-0.04750072,0.06444351,-0.036355198,-0.014072589,-0.034911344,-0.018198743,0.053342635,0.003575302
YMR013C_oe,-0.039928454,0.318580068,-0.027853176,0.002065631,0.075808073,0.032201623,0.091761579,0.07634173,0.047966973,-0.029565955,.,.,0.042929221,0.094493755,-0.031592644,-0.11315641,-0.015499074
YMR013W-A_oe,-0.125847222,-0.019196611,0.086030179,-0.003338709,0.006774902,-0.000399014,-0.004502865,0.067310394,-0.012926925,-0.028481409,.,.,-0.061591602,0.034374879,0.048070682,-0.065351662,0.051705377
YMR014W_oe,0.006938805,-0.04252321,-0.032537784,-0.130415025,0.101593392,0.077415161,-0.038482094,0.013400573,0.02305934,-0.016157915,.,-0.259490846,0.043790308,0.022070519,-0.01717982,0.070141636,0.037580278
YMR015C_oe,0.119198475,-0.04681359,0.100853661,0.145048417,0.033480877,0.102796459,0.051729496,-0.006454492,0.082393691,0.001122916,.,.,0.110094985,0.048995402,0.010311338,-0.09028113,-0.153853851
YMR016C_oe,0.067574989,0.026355986,0.18442147,0.112662027,-0.140640431,0.138978772,0.066116278,0.01878552,0.111965716,-0.050523252,.,0.63092252,0.108089612,0.088407294,-0.007475163,-0.005714417,-0.129356756
YMR017W_oe,0.087631414,0.023337659,0.064352558,0.006303211,0.031388941,0.016860409,-0.005443084,0.033287114,-0.011622366,0.074696772,.,-0.128288412,0.009686552,0.009627764,0.094121107,0.399465947,0.06596679
YMR019W_oe,0.01110689,0.018468486,0.003356993,.,-0.004115083,0.010393549,-0.028950193,0.033850671,-0.007497255,0.037884325,.,.,-0.031544844,0.020704159,0.039460657,0.242327479,0.043744736
YMR020W_oe,-0.030067324,-0.00878099,-0.039349402,.,0.008985158,0.019155807,-0.0252552,-0.013596112,-0.035994526,-0.032054297,.,-0.198040322,-0.039146775,-0.019129005,-0.038156885,0.108563497,0.021209153
YMR021C_oe,0.017687342,0.029778798,0.036211303,-0.016991894,0.016077567,0.083595411,0.030839524,0.067163151,0.006376469,-0.010326842,.,.,0.039747766,0.024761206,0.040133145,0.154216085,0.028959785
YMR022W_oe,0.056245734,.,0.157027161,-0.113618846,0.116902453,-0.021531115,-0.021768047,0.147983227,0.185493586,-0.012041686,0.04093442,-0.235045492,0.071150347,0.077080036,0.058151952,0.254351648,0.074673034
YMR023C_oe,0.039254141,-0.018486175,0.007324225,0.150489883,0.013211732,-0.143563947,-0.066808157,-0.020827754,0.009730107,0.080461107,.,.,-0.085285816,-0.012886482,-0.003684333,0.163186983,-0.017525738
YMR024W_oe,-0.059849352,-0.005958916,-0.009671418,0.026274888,-0.037017059,-0.021817744,-0.01058199,0.005903776,-0.074930874,-0.088426158,.,.,-0.048981041,-0.036767834,-0.011012432,0.256332204,0.03007021
YMR025W_oe,-0.004884381,-0.001962978,0.001517638,0.041424757,-0.049323402,-0.01856544,-0.001642546,0.011747791,-0.029806986,-0.049303075,.,.,-0.020644922,-0.015667397,0.02804982,-0.097230329,0.015839503
YMR026C_oe,0.03511435,-0.02777028,0.036629493,-0.04661957,0.017695832,-0.107406418,0.027642236,-0.032998276,-0.008177016,0.033155057,.,.,-0.055758377,0.000162981,0.008772878,-0.007489265,0.017563136
YMR028W_oe,0.003138907,0.062760766,0.039336819,-0.401590923,-0.037604676,0.006408827,0.04276052,-0.052524667,0.021966489,0.050065722,.,.,-0.016772651,-0.024536129,-0.018574924,-0.060232299,0.038614892
YMR029C_oe,0.063912434,0.021080954,0.04014321,0.146516853,-0.020753539,-0.061841273,-0.05471305,0.010017788,0.010962729,0.088645978,.,.,0.029892672,-0.005674245,-0.002590754,0.040471915,0.022090412
YMR030W_oe,0.05837888,0.138890806,0.005147852,.,-0.019988377,0.001929236,-0.048856357,0.005140934,-0.015013271,-0.041398473,.,-0.073678936,0.574590827,0.002725768,0.022822282,0.058228077,0.03533669
YMR031C_oe,0.00244776,-0.068542458,0.010222207,0.028297724,0.014161688,0.037088953,0.001495309,-0.028800748,0.001565418,-0.017500142,.,-0.156461787,0.0950427,-0.033043465,-0.064704826,-0.134154906,-0.162252095
YMR031W-A_oe,0.058985402,0.088883565,-0.023442237,0.03175391,0.019524834,0.102440424,-0.020714635,-0.033370391,-0.032592555,-0.004156303,-0.02916435,.,0.006806239,-0.009958341,-0.015928437,0.038046382,0.037713971
YMR032W_oe,0.064300614,0.366269764,0.038905629,0.159471143,0.057635058,0.052590269,0.155482108,0.008784753,0.023015265,0.042049359,.,-0.085978208,0.359781133,0.043399331,0.142889148,0.062036997,0.084085773
YMR033W_oe,0.030310341,0.017670312,0.065278845,0.113171604,-0.095946053,-0.044963316,0.001731881,0.026763637,-0.001216569,0.069645217,.,-0.218835956,-0.011976444,0.018105664,0.018549381,-0.114649348,0.015100683
YMR034C_oe,0.030009829,-0.027192197,-0.107106782,.,-0.031476274,-0.066818118,-0.112657437,-0.036906638,0.00774103,-0.029216583,.,.,-0.016039168,-0.047073769,-0.057387315,0.075547131,-0.053480616
YMR035W_oe,0.007818887,-0.1154337,0.011339087,0.048205544,0.097202966,-0.021354387,0.01946386,0.038933292,0.090873947,-0.014820056,.,-0.12578187,0.054152749,0.051953817,-0.017351257,-0.070227337,0.043375037
YMR036C_oe,0.018050666,-0.08247462,0.092635777,0.018880027,0.002700432,-0.06357801,0.02345515,0.027560991,0.056658977,0.093801629,.,.,0.038827661,-0.004422903,0.03107834,-0.128977902,0.010940414
YMR037C_oe,-0.037540254,-0.107571641,0.014522195,0.054315755,0.090552546,-0.046702821,0.060277971,0.016922923,-0.050506554,-0.062770466,0.010418456,-0.102520341,-0.021759195,0.017116176,-0.058328312,0.134636266,0.001042164
YMR038C_oe,0.039021459,-0.055010751,0.001694614,0.022483112,-0.032484142,0.003228716,-0.049242708,0.034999608,-0.027232279,-0.013112507,.,-0.112888439,-0.02092353,0.012715826,0.006791048,0.114802227,-0.009717083
YMR039C_oe,0.029151945,-0.158601041,0.075387239,-0.482157992,0.062323028,0.115917846,0.005775262,0.061140133,0.097285151,0.050281883,.,-0.093115684,0.076021991,0.077822276,0.084839512,0.04699672,0.013063225
YMR040W_oe,-0.097726967,-0.051994479,0.032182349,-0.037887658,-0.054152544,-0.067460483,0.003626033,0.047015557,-0.00508322,-0.065211383,.,0.902250852,-0.00776269,0.023277724,0.150296651,0.197825814,0.046275411
YMR041C_oe,-0.086924317,-0.050660986,-0.088408761,-0.009914089,-0.06847624,-0.04944859,-0.013864973,0.005928123,-0.0745999,-0.080839628,-0.011081858,.,-0.128040811,-0.102621612,-0.065647413,0.052921258,-0.00662244
YMR042W_oe,-0.004404142,-0.112716242,0.028959276,-0.020909735,-0.040343331,-0.130500909,-0.011380509,-0.036239462,-0.062889856,0.012112945,.,.,-0.139308954,-0.04406374,-0.038117499,-0.104737628,0.004777681
YMR043W_oe,0.001610345,-0.023188719,0.017104624,0.066183554,0.103186166,0.021353,-0.041913355,0.033785079,0.058727282,-0.008169597,.,0.034351116,0.29042878,0.028068496,-0.038809778,-0.192102508,-0.157110933
YMR044W_oe,0.060778703,-0.225214826,0.140532806,0.067215815,0.019104319,0.055034862,0.030594001,0.089662014,0.06119528,0.175989721,.,.,0.021470803,0.066225239,0.11673212,0.006845109,0.100862134
YMR047C_oe,0.005100302,0.034421523,0.021606658,.,0.037753241,0.018041159,-0.051662706,-0.077438427,0.014818115,-0.007986677,-0.040579011,-0.103516512,-0.008219828,-0.045437583,-0.013929952,-0.220692115,-0.014955405
YMR048W_oe,0.034360278,0.346585984,0.018093076,0.096788204,0.032354094,-0.004064306,-0.108254353,0.010110153,-0.040549045,-0.009983672,.,.,-0.080035246,0.031091077,0.024345717,-0.028857693,0.045278246
YMR049C_oe,-0.026060041,-0.023705734,-0.110283802,.,0.010419816,-0.021471545,-0.019601943,-0.025779235,-0.041441945,-0.06176079,.,.,-0.049463027,-0.00707311,-0.065711824,0.162524965,-0.004707529
