orf	hap a | growth (colony volume) | expression of the phospholipase A2 Atx [GAL] | Mattiazzi M~Petrovic U, 2010	hap a | growth (colony size) | expression of the phospholipase A2 Atx [GAL] | Mattiazzi M~Petrovic U, 2010
YBR301W	1.31505720911643	
YCL001W	1.12802473460317	
YCL001W-A	1.000237871051	
YCL002C	1.34395950917618	
YCL008C		-3.0
YCL009C	1.14318097346496	-3.0
YCL010C	0.948507531664522	
YCL011C	1.00549145504951	
YCL014W	0.9685903571782495	
YCL016C	1.16987333425967	
YCL022C	0.71189456048137	
YCL023C	0.903182895357524	
YCL024W	1.05717579418647	
YCL025C	0.773620243377473	
YCL026C-A	1.02415387351093	
YCL027W	0.884284538541472	
YCL028W	0.822822384918826	
YCL029C	1.0574496293234	
YCL032W	0.610204631054279	
YCL033C	0.489250387506627	
YCL034W	0.929494604524665	
YCL035C	1.2345396894578	
YCL036W	1.09216963845988	
YCL037C	0.713634744750314	
YCL038C	0.634655977424128	-3.0
YCL039W	1.20076782499747	
YCL040W	0.881262079958103	
YCL042W	0.978302495716246	
YCL044C	0.950671082110675	
YCL045C	0.901045651136739	
YCL046W	1.20235998238869	
YCL047C	0.897795379559558	
YCL048W	1.17373199405693	
YCL049C	1.16714048513653	
YCL050C	0.734757711020205	
YCL051W	1.07480483455696	
YCL055W	0.726037957208023	
YCL056C	0.669711795551854	
YCL057W	0.909388590453953	
YCL061C	1.06790838659871	
YCL063W	0.8479572736643675	
YCL064C	0.819052099776827	
YCL069W	0.982099845361332	
YCL076W	0.787882511633718	
YCR001W	1.15724691339896	
YCR004C		-3.0
YCR005C	0.998227490320896	
YCR006C	0.874493701047053	
YCR007C	0.985643836827535	
YCR008W	0.920053879519295	
YCR009C	1.44312292810663	-3.0
YCR010C	0.973684177767357	
YCR011C	1.02800763292943	
YCR014C	1.34831563119652	
YCR015C	0.806981410594389	
YCR016W	1.08237130140109	
YCR017C	0.897527218503268	
YCR019W	0.521359780926336	
YCR020C	0.960055036384438	
YCR020C-A	1.05331925937159	
YCR021C	1.0066964820034	
YCR022C	1.06334257813016	
YCR023C	1.00281422722877	
YCR024C-A	1.09094142380806	
YCR025C	0.97668506588798	
YCR026C	0.779775588794268	
YCR027C	0.79986906931408	
YCR030C	0.814766568709712	
YCR031C	1.1305896468073	
YCR032W	1.01662052112005	
YCR033W	1.47586175488948	
YCR034W	0.659746426008262	
YCR036W	0.974100625941632	
YCR037C	0.958898238151536	
YCR043C	1.02619842141722	
YCR044C	0.973077239900145	
YCR045C	0.862135254692366	
YCR048W	1.1799692847874	
YCR049C	0.83293101832879	
YCR050C	1.3105693396676	
YCR051W	1.21016820581205	
YCR053W	1.20701537530399	
YCR059C	1.16029088100438	
YCR060W	1.23843040761213	
YCR061W	1.081554569277005	
YCR063W	1.30141965251434	
YCR065W	1.00789581009371	
YCR067C	1.07312406791316	
YCR068W	1.05829096443455	
YCR069W	0.95655099476964	
YCR073C	0.831102925146794	
YCR073W-A	0.856697822451477	
YCR075C	1.22192647809128	
YCR076C	1.21876158106441	
YCR079W	0.645764903608118	
YCR082W	0.639634853642913	
YCR083W	0.331921553630044	
YCR085W	0.766641067765369	
YCR086W	0.708339153964418	
YCR087C-A	0.571202265850659	
YCR087W	0.774159945637111	
YCR089W	0.639044140057386	
YCR090C	1.21209534320062	
YCR091W	1.20576699074743	
YCR092C	0.797114498966271	
YCR095C	1.27535865280106	
YCR098C	1.22556685636556	
YCR099C	1.19257156963381	
YCR100C	0.977242911885191	
YCR101C	0.994359549305417	
YCR102C	1.01154261433601	
YCR102W-A	0.940125514447995	
YCR105W	0.893043617543908	
YCR106W	1.00723564687971	
YCR107W	1.63190092657814	
YDL001W	0.998670070693069	
YDL002C	0.092217605184256	-1.0
YDL006W	0.627262594327434	
YDL010W	1.07047384809808	
YDL011C	1.05322211109833	
YDL012C	1.00488499295999	
YDL013W	0.958268140540604	
YDL018C	1.20989813913955	
YDL019C	1.00254003921949	
YDL020C	0.944871588470945	
YDL023C	0.701055344276706	
YDL024C	0.958594671638523	
YDL025C	0.735197390985691	
YDL026W	0.947568248496564	
YDL027C	1.09800995253323	
YDL033C	0.247519315756185	
YDL034W	0.932160752032646	
YDL035C	0.578658559265495	-1.0
YDL036C	0.953839713680731	
YDL037C	0.869285976818066	
YDL039C	1.0902765224997748	
YDL040C	1.06343265348092	
YDL046W	1.26223359542128	
YDL048C	0.859733575096143	
YDL050C	0.964968361648967	
YDL051W	0.859682118242236	
YDL052C	0.879183868807001	
YDL053C	1.03920116599214	
YDL054C	1.07498970941383	
YDL056W	1.07503981101368	
YDL059C	0.922224790827613	
YDL061C	0.605906431078297	
YDL062W	1.1589894081536	
YDL065C	0.91283893647135	
YDL066W	1.30234532127565	
YDL070W	0.871744319548485	
YDL071C	0.591424492569934	
YDL074C	0.430250287928711	-3.0
YDL076C	0.779507332939744	
YDL077C	0.637752933118567	
YDL078C	1.11419680776944	
YDL079C	0.762572252073122	
YDL080C	1.2533067293708	
YDL081C	0.875389970479955	
YDL082W	0.967083776843371	
YDL083C	1.30013019792872	
YDL085W	0.76295814489113	
YDL086W	1.24070282370843	-2.0
YDL088C	0.92345129638307	
YDL089W	1.09539724789226	
YDL091C	0.568521880924171	
YDL093W	0.53310268625453	
YDL094C	0.624808046929583	
YDL095W	0.655066511417973	
YDL096C	0.843310578870291	
YDL099W	0.582657829863364	
YDL100C	0.827796949175025	
YDL104C	0.50524037660955	
YDL106C	0.528308460687355	
YDL109C	0.61990829694211	
YDL112W	1.05618299456058	
YDL113C	0.987613825682187	
YDL114W	1.0942193149871	
YDL117W	0.892490959362294	
YDL119C	1.03284877647414	
YDL121C	1.20791726299408	
YDL122W	1.12363609583142	
YDL123W	1.12741852904691	
YDL124W	0.777754564403835	
YDL125C	1.07520099059238	
YDL127W	1.07256133856122	
YDL128W	0.915810085274264	
YDL129W	0.764393194899542	
YDL130W	0.871559044223799	
YDL130W-A	0.981285265215742	
YDL131W	1.00511916808662	
YDL133C-A	0.88686026726278	
YDL133W	1.10552473828396	-2.0
YDL134C	0.995471612360865	
YDL135C	1.03217954600263	
YDL137W	1.27556064975593	
YDL138W	0.871104860445512	
YDL142C	0.594526811863496	
YDL144C	0.857376429266476	
YDL146W	0.942047382900181	
YDL149W	1.00082760469615	
YDL154W	0.947138100563428	
YDL155W	0.865376351543508	
YDL156W	0.947717305335992	
YDL157C	1.10969681335634	
YDL161W	0.967848268915925	
YDL162C	1.15954990077976	
YDL167C	1.18110327482694	-3.0
YDL168W	1.42908852525594	
YDL169C	1.31567230515209	
YDL170W	0.898283280805593	
YDL171C	0.945878285635352	
YDL172C	0.949010171760444	
YDL173W	1.21118507459617	
YDL174C	1.08396541448128	
YDL175C	0.757977543833439	
YDL176W	1.10189933651154	
YDL177C	0.983815665198926	
YDL178W	0.969212755168759	
YDL179W	0.965076751900736	
YDL180W	0.796035095294359	
YDL181W	1.0397298042179	
YDL182W	0.781119929595815	
YDL183C	0.794859887237721	
YDL184C	1.36305655248702	
YDL185W	1.00287371179717	
YDL186W	1.02314611259226	
YDL187C	0.866680747194996	
YDL188C	0.909584564029931	
YDL189W	1.12995336145982	
YDL190C	0.759604048600389	
YDL191W	0.853305051451008	
YDL192W	0.986400561547702	
YDL194W	0.939820422975238	
YDL197C	1.1643310587435	
YDL199C	1.16964635152462	
YDL200C	0.874542508715757	
YDL201W	0.804587304734153	
YDL203C	0.905238930961273	
YDL204W	0.850160088652583	
YDL206W	1.3750125860793	
YDL210W	0.838890273234362	
YDL211C	0.819986674456274	
YDL213C	1.24320355327111	
YDL214C	0.893072660390449	
YDL215C	0.847087027175588	
YDL216C	1.17976644821109	-1.0
YDL218W	0.831699264001215	
YDL219W	1.08290454045355	
YDL222C	0.926822681851235	
YDL223C	1.01189943803268	
YDL224C	0.811734429292057	
YDL226C	0.955647590322461	
YDL227C	1.02747575722478	
YDL229W	0.829689355375028	
YDL230W	0.891233197014488	
YDL231C	1.05867893221071	
YDL232W	1.63137587501062	
YDL233W	1.39679261695836	
YDL234C	0.780351888954092	
YDL236W	0.946511469888602	
YDL237W	0.908413346480777	
YDL238C	1.31204230588363	
YDL239C	1.07577622931831	
YDL240W	0.724650368359874	
YDL241W	1.0497642615961	
YDL242W	1.16742549648436	
YDL243C	1.22684734690485	
YDR001C	1.16817616806992	
YDR003W	1.16642893262273	
YDR004W	1.1616113443475	
YDR005C	1.3695258117459	
YDR006C	0.827199945153878	
YDR007W	1.29286372174547	
YDR008C	0.952526160266464	
YDR010C	1.19934357590106	
YDR011W	1.42673528820036	
YDR014W	0.979671873974282	
YDR015C	0.881774077908032	
YDR018C	1.11598432313865	
YDR019C	0.917840742194387	
YDR020C	1.38719263442813	
YDR022C	0.89908610606777	
YDR024W	1.46960481134434	
YDR025W	1.53164928002558	
YDR026C	0.934915074764895	
YDR029W	1.04461918345928	
YDR030C	0.935100415608489	
YDR031W	1.20837813687806	
YDR032C	1.2054785831668	
YDR033W	1.25130817286724	
YDR035W	1.27612236677491	
YDR042C	1.45202582032467	
YDR043C	1.63229998962693	
YDR046C	1.0474435188466	
YDR048C	1.04974159867329	
YDR049W	0.860571402086534	
YDR051C	0.734781789856322	
YDR055W	1.22479493392696	
YDR056C	0.922487707815225	
YDR057W	1.02639600442759	
YDR058C	0.964524038451523	
YDR059C	0.915949284439114	
YDR061W	0.788541850212311	
YDR063W	1.02960195039931	
YDR066C	1.10356736204599	
YDR067C	0.568259667308469	
YDR068W	0.882985096398452	
YDR070C	0.940445479073613	
YDR071C	0.948616225507312	
YDR072C	0.832903039570745	
YDR073W	1.1774324755207	
YDR074W	0.664214451229534	
YDR075W	1.17968115046159	
YDR076W	1.20950888434627	
YDR077W	1.11379503256208	
YDR080W	0.606554016816712	
YDR083W	1.45699219443587	
YDR084C	0.73345992452758	
YDR085C	1.04119508198156	
YDR089W	1.01952769366904	
YDR090C	1.36870105654239	
YDR092W	0.770493611367344	
YDR093W	0.88958297824533	
YDR094W	1.01450259674673	
YDR095C	0.996702628931958	
YDR096W	0.813836731715136	-1.0
YDR097C	0.799385729978893	
YDR098C	1.04158614070721	
YDR099W	0.967540978050688	
YDR100W	1.23937335599978	
YDR101C	1.14578404768677	
YDR102C	0.840973158521128	
YDR104C	1.00260427982469	
YDR105C	0.80245969435143	
YDR107C	1.04626133620262	
YDR108W	1.25442060572471	
YDR109C	1.19982982326467	
YDR110W	0.919379542977686	
YDR111C	0.968801851881203	
YDR112W	1.11956023139959	
YDR116C	0.586681271660328	
YDR117C	0.907073371019524	
YDR119W	0.862840697696063	
YDR120C	1.02991915880369	
YDR121W	0.907203011246299	
YDR122W	0.992049078582336	
YDR123C	1.39850546975549	
YDR124W	0.786695293194548	
YDR125C	1.26755254123418	
YDR126W	0.550834249035183	
YDR127W	0.424988213390046	
YDR128W	0.477497183863626	
YDR130C	0.817107946035	
YDR131C	0.768116775940178	
YDR132C	1.10113052352011	
YDR133C	1.07925387971339	
YDR135C	0.880092155150408	
YDR139C	1.09860863768061	
YDR142C	0.931070650422558	
YDR143C	0.897559533613624	
YDR144C	1.0316134590462	
YDR146C	1.69122103394596	
YDR147W	1.17144074099826	
YDR148C	1.14933797587282	
YDR149C	1.2159828896985	-3.0
YDR150W	1.26448192660262	
YDR151C	1.13536870152055	
YDR152W	0.979066591569514	
YDR153C	1.51672774742012	
YDR154C	1.0335530528601	
YDR155C	0.824753619243662	-1.0
YDR156W	0.653853737965669	
YDR157W	0.834395761725494	
YDR158W	0.938962436671769	
YDR159W	1.30366107916912	
YDR161W	1.47449718963291	
YDR162C	0.646638643023786	
YDR163W	0.887957728410627	
YDR165W	1.1618165625627	
YDR169C	0.973775688302585	
YDR171W	0.921594775442571	
YDR173C	2.110187206922	
YDR174W	0.757963393560227	
YDR178W	0.906354722434281	
YDR179C	1.15699987190718	
YDR179W-A	1.41991311007597	
YDR181C	0.998492320126013	
YDR183W	0.964614114902897	
YDR184C	1.27266573732689	
YDR185C	0.955623975472182	
YDR186C	1.08400292908309	
YDR191W	0.908569373468109	
YDR192C	0.866826922916039	
YDR193W	1.07448921698244	
YDR198C	1.09577578592537	
YDR199W	1.22826944361301	
YDR200C		-3.0
YDR203W	0.695680723559165	
YDR205W	0.876654226358532	
YDR206W	0.600849589773915	
YDR207C	1.41147054886922	
YDR209C	0.67958801739599	
YDR210W	0.65883798483153	
YDR213W	0.567335871987284	
YDR214W	0.694776081838924	
YDR215C	0.810938323446473	
YDR216W	0.893190909894553	
YDR217C	0.943495874949104	
YDR218C	0.854198478350697	
YDR219C	0.860368767284733	
YDR220C	0.841031986262514	
YDR221W	0.770331365174564	
YDR222W	0.833893708970155	
YDR223W	1.12341157594592	
YDR225W	0.997518301830321	
YDR229W	0.827505384528314	
YDR233C	0.904031136149155	
YDR239C	0.794378741476435	
YDR242W	1.10960461854967	
YDR244W	0.816057743164766	
YDR247W	0.979833039859914	
YDR248C	1.28398256545131	
YDR249C	1.24863636773987	
YDR250C	0.885639368695779	
YDR251W	1.21217221410109	
YDR252W	1.14296282255915	-1.0
YDR253C	1.0131649866724	
YDR254W	1.19048345164419	
YDR255C	1.1990090934579	
YDR256C	0.943420299591686	
YDR257C	1.03438628045561	
YDR258C	1.12722959242579	
YDR259C	1.16402866363735	
YDR260C	1.20653117941951	
YDR261C	0.967230611639209	
YDR262W	0.730255207145794	
YDR263C	0.811414270715435	
YDR265W	1.1668571026707	-1.0
YDR266C	1.07161042294379	
YDR269C	0.929611451561235	
YDR270W	0.861534946087984	
YDR271C	2.1175804354153	
YDR272W	0.980674258025874	
YDR273W	0.86545758759868	
YDR274C	1.01329495743409	
YDR275W	1.05613825464118	
YDR276C	0.858230420488378	
YDR277C	0.868113733489034	
YDR278C	0.914250555664146	
YDR279W	1.39961394410315	
YDR281C	0.52145841596193	
YDR282C	1.02933710780549	
YDR284C	0.876120191506994	
YDR285W	0.922594103494799	
YDR286C	0.670408915488629	
YDR287W	0.748156755734337	
YDR289C	0.921947483700543	
YDR290W	0.386612903331209	
YDR291W	0.857876586783385	
YDR294C	1.94662245710267	
YDR297W	0.959676706978262	
YDR304C	0.997239140745823	
YDR305C	0.841828821197457	
YDR306C	1.0471534232399	
YDR307W	0.989701485916352	
YDR309C	1.00527908281885	
YDR310C	0.974746142010404	-3.0
YDR312W	0.854707514290165	
YDR313C	0.986652109463528	
YDR314C	0.906863247909774	
YDR315C	1.1253346960419	
YDR316W	1.30862816906022	
YDR317W	0.621981117400233	
YDR318W	0.65745671956835	
YDR319C	0.693406270006378	
YDR320C	0.489785556640152	
YDR326C	0.879641504652673	
YDR329C	0.574456358934228	
YDR333C	0.58778531234228	
YDR334W	0.610212908548485	
YDR336W	0.883317205204462	
YDR338C	0.981897181568475	
YDR340W	1.05838077571285	
YDR344C	1.00234375139715	
YDR345C	0.844740771946408	
YDR346C	1.44673982573917	
YDR348C	1.08587781366566	
YDR349C	1.06129707225514	
YDR351W	0.875866499610622	
YDR352W	0.895628880908827	
YDR354W	0.851913335385286	
YDR357C	1.03556996943722	
YDR358W	1.08913105092285	
YDR360W	1.24164847429877	
YDR363W	1.02737537809449	
YDR363W-A	0.534785940578025	
YDR368W	1.2460994555928	
YDR369C	1.4829085190192	
YDR370C	1.05500163174012	
YDR371W	1.17684897419382	
YDR372C	1.85456531604901	
YDR374C	1.00557639351033	
YDR378C	1.68815026937612	
YDR379W	1.1604981702655	
YDR380W	1.21887816121101	
YDR383C	1.14925515486829	
YDR384C	1.37860415106961	
YDR385W	1.28716705023301	
YDR386W	0.975857097286896	
YDR387C	1.06630164770232	
YDR389W	0.737078963802872	
YDR391C	0.987898267458336	
YDR392W	0.865695746211501	
YDR393W	1.07366095830684	
YDR395W	0.782793702535657	
YDR399W	1.20548983669738	
YDR400W	1.26160021388171	
YDR401W	1.09463686646939	
YDR402C	1.26302621735528	
YDR403W	1.38276553829741	
YDR406W	0.971947467424016	
YDR408C	0.571109683410602	
YDR409W	0.647301378425013	
YDR411C	0.902694178113649	
YDR414C	0.926769400571245	
YDR415C	1.10282037753016	
YDR419W	1.11004138187549	
YDR420W	1.01997572071736	
YDR421W	1.12855180367368	
YDR422C	0.955903891075591	
YDR423C	1.1910642472524	
YDR424C	0.908057965582291	
YDR425W	0.910651680599656	
