orf	hap a | growth (culture turbidity) | zymolyase [30 U/ml] | YPD | Garcia R~Arroyo J, 2015	hap a | growth (spot assay) | Congo Red [50 ug/ml] | YPD | García R~Arroyo J, 2015	hap a | growth (culture turbidity) | caspofungin [10-30 ng/ml] | YPD | Garcia R~Arroyo J, 2015	hap a | growth (culture turbidity) | caspofungin [60-120 ng/ml] | YPD | Garcia R~Arroyo J, 2015
YJL196C	-0.2007610352718517	0.0	0.0	0.0
YJL197W	-0.29677718257578006	0.0	0.0	0.0
YJL198W	-0.29048104176896533	0.0	0.0	0.0
YJL199C	-0.6115842229165301	0.0	0.0	0.0
YJL200C	-0.44001438593082176	0.0	0.0	0.0
YJL201W	-0.016598916672513356	0.0	0.0	0.0
YJL204C	-3.0009696591028203	-5.13794850611459	-5.149512842734011	0.0
YJL205C	0.11562004027060253	0.0	0.0	0.0
YJL206C	-0.1598361200275541	0.0	0.0	0.0
YJL207C	-0.044931550303179635	0.0	0.0	0.0
YJL208C	-0.13307752159859054	0.0	0.0	0.0
YJL209W	-0.10159681756451502	0.0	0.0	0.0
YJL210W	-0.23696384491103828	0.0	0.0	0.0
YJL211C	-0.2306677041042226	0.0	0.0	0.0
YJL212C	-0.2652964785417055	0.0	0.0	0.0
YJL213W	-0.016598916672513356	0.0	0.0	0.0
YJL214W	-0.029191198286142812	0.0	0.0	0.0
YJL215C	0.07469512502630492	0.0	0.0	0.0
YJL216C	0.06210284341267452	0.0	0.0	0.0
YJL217W	0.172285307531937	0.0	0.0	0.0
YJL218W	0.17543337793534433	0.0	0.0	0.0
YJR001W	-1.1341639098821743	0.0	0.0	0.0
YJR003C	-0.11104102877473805	0.0	0.0	0.0
YJR004C	-1.1341639098821743	0.0	0.0	0.0
YJR005W	-0.8130607287346094	0.0	0.0	0.0
YJR008W	-1.4017498941718116	0.0	0.0	0.0
YJR009C	-1.3041597116661796	0.0	0.0	0.0
YJR010C-A	-1.2380502331946215	0.0	0.0	0.0
YJR010W	-1.4017498941718116	0.0	0.0	0.0
YJR011C	-1.2380502331946215	0.0	0.0	0.0
YJR014W	-0.9610200376947622	0.0	0.0	0.0
YJR015W	-0.9421316152743171	0.0	0.0	0.0
YJR018W	-3.973723413755737	-1.7126495020381969	-2.5747564213670056	0.0
YJR019C	-1.5339688511149265	0.0	0.0	0.0
YJR020W	-1.225457951580992	0.0	0.0	0.0
YJR021C	-1.3010116412627717	0.0	0.0	0.0
YJR024C	-0.8854663480129822	0.0	0.0	0.0
YJR025C	-1.0806467130242472	0.0	0.0	0.0
YJR030C	-0.8036165175243875	0.0	0.0	0.0
YJR031C	-1.5308207807115197	0.0	0.0	0.0
YJR032W	-1.3702691901377366	0.0	0.0	0.0
YJR033C	-1.8172951874216015	0.0	-5.149512842734011	0.0
YJR034W	-1.2821232188423266	0.0	0.0	0.0
YJR035W	-1.4395267390127018	0.0	0.0	0.0
YJR036C	-0.9137989816436494	0.0	0.0	0.0
YJR037W	-0.9547238968879475	0.0	0.0	0.0
YJR038C	-0.8067645879277953	0.0	0.0	0.0
YJR039W	-0.8886144184163896	0.0	0.0	0.0
YJR040W	-0.8634298551891296	0.0	0.0	0.0
YJR043C	-1.7921106241943416	0.0	0.0	0.0
YJR044C	-1.6284109632171517	0.0	0.0	0.0
YJR047C	-1.7039646528989318	0.0	0.0	0.0
YJR048W	-0.9137989816436494	0.0	0.0	0.0
YJR049C	-1.3482326973138845	0.0	0.0	0.0
YJR050W	-0.8697259959959444	0.0	0.0	0.0
YJR051W	-1.0113891641492825	0.0	0.0	0.0
YJR052W	-0.7469512502630525	0.0	0.0	0.0
YJR053W	-0.7878761655073501	0.0	0.0	0.0
YJR054W	-1.005093023342467	0.0	0.0	0.0
YJR055W	-0.6666754549761614	-3.4252990040763938	-2.5747564213670056	0.0
YJR056C	-0.8162087991380174	0.0	0.0	0.0
YJR058C	-0.8665779255925375	0.0	0.0	0.0
YJR059W	-1.1341639098821743	0.0	0.0	0.0
YJR060W	-1.9306257219442713	0.0	0.0	0.0
YJR061W	-0.8602817847857223	0.0	0.0	0.0
YJR062C	-0.6776937013880872	0.0	0.0	0.0
YJR063W	-0.6997301942119402	0.0	0.0	0.0
YJR066W	-0.7815800247005344	0.0	0.0	0.0
YJR069C	-1.2191618107741773	0.0	0.0	0.0
YJR070C	-1.2065695291605465	0.0	0.0	0.0
YJR073C	-4.357788002971452	0.0	0.0	0.0
YJR074W	-3.117448264028898	0.0	0.0	0.0
YJR075W	-1.6378551744273742	-5.13794850611459	0.0	0.0
YJR077C	-0.9200951224504645	0.0	0.0	0.0
YJR078W	0.09673161785015741	0.0	0.0	0.0
YJR079W	-0.13307752159859054	0.0	0.0	0.0
YJR080C	-0.7910242359107574	0.0	0.0	0.0
YJR082C	-0.22751963370081524	0.0	0.0	0.0
YJR083C	-0.10474488796792332	0.0	0.0	0.0
YJR084W	-0.8854663480129822	0.0	0.0	0.0
YJR087W	-1.3104558524729948	0.0	0.0	0.0
YJR088C	0.0337702097820073	0.0	0.0	0.0
YJR090C	-4.052425173840925	0.0	0.0	0.0
YJR091C	-1.2443463740014373	0.0	0.0	0.0
YJR092W	-0.010302775865697686	0.0	0.0	0.0
YJR094C	-1.1562004027060273	0.0	0.0	0.0
YJR094W-A	-1.0145372345526893	0.0	0.0	0.0
YJR095W	-0.9547238968879475	0.0	0.0	0.0
YJR096W	-0.8917624888197974	0.0	0.0	0.0
YJR097W	-0.7910242359107574	0.0	0.0	0.0
YJR098C	-0.8288010807516473	0.0	0.0	0.0
YJR099W	-0.8917624888197974	0.0	0.0	0.0
YJR100C	-0.7878761655073501	0.0	0.0	0.0
YJR102C	-0.49510561799045205	0.0	-5.149512842734011	0.0
YJR103W	0.09987968825356383	0.0	0.0	0.0
YJR104C	-1.6504474560410036	0.0	0.0	0.0
YJR105W	-0.49195754758704513	0.0	-5.149512842734011	0.0
YJR106W	-1.2632347964218815	0.0	0.0	0.0
YJR107W	-1.2947155004559565	0.0	0.0	0.0
YJR108W	0.08728740663993438	0.0	0.0	0.0
YJR109C	-1.0774986426208395	0.0	0.0	0.0
YJR110W	0.12506425148082465	0.0	0.0	0.0
YJR111C	0.12821232188423198	0.0	0.0	0.0
YJR113C	-2.5193148873814737	0.0	0.0	0.0
YJR115W	0.12821232188423198	0.0	0.0	0.0
YJR116W	-0.8854663480129822	0.0	0.0	0.0
YJR117W	-0.9137989816436494	0.0	0.0	0.0
YJR118C	-1.2789751484389196	0.0	-5.149512842734011	0.0
YJR119C	-0.7878761655073501	0.0	0.0	0.0
YJR120W	-0.8162087991380174	0.0	0.0	0.0
YJR121W	-0.7815800247005344	0.0	0.0	0.0
YJR122W	-1.851923961859084	0.0	0.0	0.0
YJR124C	-1.0491660089901722	0.0	0.0	0.0
YJR125C	-0.9925007417288373	0.0	0.0	0.0
YJR126C	-0.9830565305186142	0.0	0.0	0.0
YJR127C	0.08099126583311965	0.0	0.0	0.0
YJR128W	0.04636249139563676	0.0	0.0	0.0
YJR129C	0.043214420992230336	0.0	0.0	0.0
YJR130C	0.04951056179904506	0.0	0.0	0.0
YJR131W	-0.8508375735755003	0.0	0.0	0.0
YJR133W	-0.9421316152743171	0.0	0.0	0.0
YJR134C	-0.9075028408368346	0.0	0.0	0.0
YJR135C	0.024325998571785207	0.0	0.0	0.0
YJR137C	0.08728740663993438	0.0	0.0	0.0
YJR139C	-1.6976685120921164	0.0	-7.724269264101017	0.0
YJR140C	-1.0145372345526893	0.0	0.0	0.0
YJR142W	-0.8949105592232043	0.0	0.0	0.0
YJR144W	-1.688224300881894	0.0	0.0	0.0
YJR145C	-2.6861626187620704	0.0	0.0	0.0
YJR146W	-0.20863121128037013	0.0	0.0	0.0
YJR147W	0.13450846269104672	0.0	0.0	0.0
YJR148W	-1.4867477950638146	0.0	0.0	0.0
YJR149W	-0.12678138079177487	0.0	0.0	0.0
YJR150C	-1.1876811067401023	0.0	0.0	0.0
YJR152W	-0.7217666870357922	-3.4252990040763938	0.0	0.0
YJR153W	-1.105831276251507	0.0	0.0	0.0
YJR154W	0.1785814483387517	0.0	0.0	0.0
YKL001C	-0.39121929467800476	0.0	0.0	0.0
YKL002W	-2.0691408196942014	0.0	0.0	0.0
YKL003C	-0.32196174580303993	0.0	0.0	0.0
YKL005C	-0.9956488121322447	0.0	0.0	0.0
YKL006W	-0.3125175345928169	-3.4252990040763938	-2.5747564213670056	0.0
YKL007W	-0.189742788859925	0.0	0.0	0.0
YKL008C	0.02747406897519163	0.0	0.0	0.0
YKL009W	-3.1992980945174923	-3.4252990040763938	0.0	0.0
YKL010C	-0.22751963370081524	0.0	0.0	0.0
YKL011C	-0.08900453595088462	0.0	0.0	0.0
YKL015W	-0.2401119153144447	0.0	0.0	0.0
YKL016C	-0.21492735208718483	0.0	0.0	0.0
YKL017C	-0.08900453595088462	0.0	0.0	0.0
YKL020C	0.10302775865697214	0.0	0.0	0.0
YKL023W	-1.7858144833875265	0.0	0.0	0.0
YKL025C	-0.22751963370081524	0.0	0.0	0.0
YKL026C	-0.33455402741667034	0.0	0.0	0.0
YKL027W	-0.277888760155335	0.0	0.0	0.0
YKL029C	-0.09844874716110766	0.0	0.0	0.0
YKL030W	-1.0208333753595045	0.0	0.0	0.0
YKL031W	0.07154705462289755	0.0	0.0	0.0
YKL032C	-0.10159681756451502	0.0	0.0	0.0
YKL033W-A	-0.10789295837132974	0.0	0.0	0.0
YKL034W	0.09043547704334175	0.0	0.0	0.0
YKL037W	-1.700816582495524	-1.7126495020381969	0.0	0.0
YKL038W	-0.22751963370081524	0.0	0.0	0.0
YKL039W	-0.09844874716110766	0.0	0.0	0.0
YKL040C	-0.0858564655474782	0.0	0.0	0.0
YKL041W	-2.065992749290794	-3.4252990040763938	-2.5747564213670056	0.0
YKL043W	0.22265443398645668	0.0	0.0	0.0
YKL044W	0.172285307531937	0.0	0.0	0.0
YKL046C	-0.07641225433725517	0.0	0.0	0.0
YKL047W	0.05265863220245243	0.0	0.0	0.0
YKL048C	-1.2286060219843995	-5.13794850611459	-5.149512842734011	0.0
YKL050C	-0.004006635058882956	0.0	0.0	0.0
YKL051W	-0.010302775865697686	0.0	0.0	0.0
YKL053C-A	-0.1582620848258504	0.0	0.0	0.0
YKL053W	-0.16770629603607248	0.0	0.0	0.0
YKL054C	-4.257049750062412	-5.13794850611459	-5.149512842734011	0.0
YKL055C	-1.6850762304784865	0.0	0.0	0.0
YKL056C	-0.47621719557000736	-1.7126495020381969	0.0	0.0
YKL057C	-0.4447364915359323	0.0	0.0	0.0
YKL061W	-0.12992945119518318	0.0	0.0	0.0
YKL062W	-0.13937366240540527	0.0	0.0	0.0
YKL063C	-0.10159681756451502	0.0	0.0	0.0
YKL064W	-0.20863121128037013	0.0	0.0	0.0
YKL065C	-0.06067190232021834	0.0	0.0	0.0
YKL066W	0.05895477300926716	0.0	0.0	0.0
YKL067W	0.11247196986719424	0.0	0.0	0.0
YKL068W	0.09673161785015741	0.0	0.0	0.0
YKL069W	0.1785814483387517	0.0	0.0	0.0
YKL070W	0.1911737299523821	0.0	0.0	0.0
YKL071W	0.06525091381608189	0.0	0.0	0.0
YKL072W	0.11247196986719424	0.0	0.0	0.0
YKL073W	-0.7469512502630525	0.0	0.0	0.0
YKL074C	-0.08270839514406989	0.0	0.0	0.0
YKL075C	0.07784319542971228	0.0	0.0	0.0
YKL076C	-0.3377020978200777	0.0	0.0	0.0
YKL077W	0.0211779281683769	0.0	0.0	0.0
YKL079W	-0.5580670260586021	0.0	0.0	0.0
YKL080W	-4.241309398045375	-5.13794850611459	-5.149512842734011	0.0
YKL081W	-0.6115842229165301	-5.13794850611459	-2.5747564213670056	0.0
YKL084W	0.13136039228763935	0.0	0.0	0.0
YKL085W	0.24469092681030918	0.0	0.0	0.0
YKL086W	0.2793197012477921	0.0	0.0	0.0
YKL087C	0.24154285640690182	0.0	0.0	0.0
YKL090W	0.37690988375342416	0.0	0.0	0.0
YKL091C	0.3926502357704619	0.0	0.0	0.0
YKL092C	0.455611643838612	0.0	0.0	0.0
YKL093W	0.4146867285943144	0.0	0.0	0.0
YKL094W	0.3832060245602389	0.0	0.0	0.0
YKL096W	-0.20548314087696276	0.0	0.0	0.0
YKL096W-A	0.0211779281683769	0.0	0.0	0.0
YKL097C	-0.21492735208718483	0.0	0.0	0.0
YKL098W	-0.0732641839338478	0.0	0.0	0.0
YKL100C	0.008585646554747443	0.0	0.0	0.0
YKL101W	-0.13937366240540527	-3.4252990040763938	0.0	0.0
YKL102C	-0.11104102877473805	0.0	0.0	0.0
YKL103C	0.09043547704334175	0.0	0.0	0.0
YKL105C	-0.04178347989977321	0.0	0.0	0.0
YKL106W	-0.2023350704735554	0.0	0.0	0.0
YKL107W	-0.3251098162064473	0.0	0.0	0.0
YKL109W	-0.39751543548482	-1.7126495020381969	0.0	0.0
YKL110C	-0.7595435318766824	-5.13794850611459	-2.5747564213670056	0.0
YKL113C	-2.453205408909916	-3.4252990040763938	0.0	0.0
YKL114C	-0.07011611353044044	0.0	0.0	0.0
YKL115C	0.08728740663993438	0.0	0.0	0.0
YKL116C	0.09673161785015741	0.0	0.0	0.0
YKL117W	-0.057523831916810035	0.0	0.0	0.0
YKL118W	-3.4826244308241674	0.0	0.0	0.0
YKL119C	-3.3976265299321646	-5.13794850611459	-5.149512842734011	0.0
YKL120W	-0.4573287731495623	0.0	0.0	0.0
YKL121W	-0.5675112372688251	-1.7126495020381969	0.0	0.0
YKL123W	-0.41325578750185726	0.0	0.0	0.0
YKL124W	-0.4321442099223024	0.0	0.0	0.0
YKL126W	-1.0680544314106173	0.0	0.0	0.0
YKL127W	-0.39121929467800476	0.0	0.0	0.0
YKL128C	0.07469512502630492	0.0	0.0	0.0
YKL129C	0.12191618107741727	0.0	0.0	0.0
YKL130C	-0.12048523998496015	0.0	0.0	0.0
YKL131W	-0.4730691251666	0.0	0.0	0.0
YKL132C	-0.56121509646201	0.0	0.0	0.0
YKL133C	-0.6084361525131223	0.0	0.0	0.0
YKL134C	-1.7826664129841188	0.0	0.0	0.0
YKL135C	-0.2700185841468156	-5.13794850611459	0.0	0.0
YKL136W	-0.54862281484838	0.0	0.0	0.0
YKL137W	-0.4667729843597853	0.0	0.0	0.0
YKL138C	-0.7878761655073496	0.0	0.0	0.0
YKL139W	-0.680841771791495	0.0	-7.724269264101017	0.0
YKL140W	0.07154705462289755	0.0	0.0	0.0
YKL142W	-0.10159681756451502	0.0	0.0	0.0
YKL143W	-2.1100657349384986	-5.13794850611459	0.0	0.0
YKL146W	-0.526586322024527	0.0	0.0	0.0
YKL147C	-0.4541807027461549	0.0	0.0	0.0
YKL148C	-0.3786270130643753	0.0	0.0	0.0
YKL149C	-0.4069596466950421	-1.7126495020381969	0.0	0.0
YKL150W	-0.03233926868955018	0.0	0.0	0.0
YKL151C	0.09673161785015741	0.0	0.0	0.0
YKL155C	-0.7438031798596446	0.0	0.0	0.0
YKL156W	-0.6147322933199371	0.0	0.0	0.0
YKL157W	-0.6902859830017176	0.0	0.0	0.0
YKL159C	-0.8004684471209795	0.0	0.0	0.0
YKL160W	-0.6556572085642351	0.0	0.0	0.0
YKL161C	-0.37547894266096704	0.0	0.0	0.0
YKL162C	-0.12678138079177487	0.0	0.0	0.0
YKL162C-A	0.040066350588822026	0.0	0.0	0.0
YKL163W	-0.004006635058882956	0.0	0.0	0.0
YKL164C	-0.01345084626910505	0.0	0.0	0.0
YKL166C	-0.010302775865697686	0.0	0.0	0.0
YKL167C	-0.3880712242745974	0.0	0.0	0.0
YKL168C	-0.40066350588822736	0.0	0.0	0.0
YKL169C	-0.64936106775742	0.0	0.0	0.0
YKL170W	-0.8319491511550546	0.0	0.0	0.0
YKL171W	-0.6147322933199371	0.0	0.0	0.0
YKL174C	-0.3471463090302998	0.0	0.0	0.0
YKL175W	-0.15196594401903474	0.0	0.0	0.0
YKL176C	-0.29048104176896533	0.0	0.0	0.0
YKL177W	0.024325998571785207	0.0	0.0	0.0
YKL178C	0.07469512502630492	0.0	0.0	0.0
YKL179C	0.12191618107741727	0.0	0.0	0.0
YKL183W	0.12506425148082465	0.0	0.0	0.0
YKL184W	0.1880256595489738	0.0	0.0	0.0
YKL185W	0.2037660115660125	0.0	0.0	0.0
YKL187C	0.08728740663993438	0.0	0.0	0.0
YKL188C	0.172285307531937	0.0	0.0	0.0
YKL190W	-1.9998832708192362	0.0	0.0	0.0
YKL191W	-0.14566980321222	0.0	0.0	0.0
YKL194C	-0.035487339092957544	0.0	0.0	0.0
YKL197C	-0.12363331038836751	0.0	0.0	0.0
YKL198C	0.035344244983710985	0.0	0.0	0.0
YKL201C	-0.3943673650814121	0.0	0.0	0.0
YKL202W	0.12191618107741727	0.0	0.0	0.0
YKL204W	-1.0365737273765423	-3.4252990040763938	0.0	0.0
YKL205W	-0.3565905202405219	0.0	0.0	0.0
YKL206C	-0.2747406897519276	0.0	0.0	0.0
YKL207W	-0.36603473145074494	0.0	0.0	0.0
YKL208W	-0.3062213937860031	0.0	0.0	0.0
YKL211C	-3.1709654608868254	0.0	0.0	0.0
YKL212W	-4.316863087727155	-3.4252990040763938	0.0	0.0
YKL213C	-0.09530067675770029	0.0	0.0	0.0
YKL214C	0.11562004027060253	0.0	0.0	0.0
YKL215C	0.10932389946378687	0.0	0.0	0.0
YKL216W	-0.3597385906439302	0.0	0.0	0.0
YKL217W	-0.23696384491103828	0.0	0.0	0.0
YKL218C	-0.2558522673314834	0.0	0.0	0.0
YKL220C	0.1061758290603795	0.0	0.0	0.0
YKL221W	-0.13307752159859054	0.0	0.0	0.0
YKL222C	-0.08270839514406989	0.0	0.0	0.0
YKR001C	-3.913910076090995	-5.13794850611459	0.0	0.0
YKR003W	-0.13937366240540527	0.0	0.0	0.0
YKR005C	0.14710074430467712	0.0	0.0	0.0
YKR006C	-0.4478845619393402	0.0	0.0	0.0
YKR007W	-0.49825368839385986	0.0	-5.149512842734011	0.0
YKR009C	-0.24955612652466774	0.0	0.0	0.0
YKR010C	0.08728740663993438	0.0	0.0	0.0
YKR011C	-0.1362255920019979	0.0	0.0	0.0
YKR012C	0.018029857764969535	0.0	0.0	0.0
YKR013W	-0.0386354094963649	0.0	0.0	0.0
YKR014C	0.07784319542971228	0.0	0.0	0.0
YKR015C	-0.019746987075919778	0.0	0.0	0.0
YKR016W	0.07469512502630492	0.0	0.0	0.0
YKR017C	-0.08900453595088462	0.0	0.0	0.0
YKR018C	-0.28418490096214966	0.0	0.0	0.0
YKR019C	-0.7626916022800893	0.0	0.0	0.0
YKR020W	-3.2055942353243077	-3.4252990040763938	0.0	0.0
YKR021W	-0.11418909917814542	0.0	0.0	0.0
YKR023W	0.040066350588822026	0.0	0.0	0.0
YKR024C	-4.080757807471592	0.0	0.0	0.0
YKR026C	0.13450846269104672	0.0	0.0	0.0
YKR027W	-0.18659471845651762	0.0	0.0	0.0
YKR028W	0.2856158420546068	0.0	0.0	0.0
YKR029C	0.27302356044097736	0.0	0.0	0.0
YKR030W	-0.3408501682234851	0.0	0.0	0.0
YKR031C	-0.40381157629163517	0.0	0.0	0.0
YKR032W	-0.36603473145074494	0.0	0.0	0.0
YKR033C	-0.20863121128037013	0.0	0.0	0.0
YKR034W	0.29506005326482887	0.0	0.0	0.0
YKR035C	-0.23696384491103828	0.0	0.0	0.0
YKR035W-A	0.0022895057479317723	-1.7126495020381969	0.0	0.0
YKR036C	0.2667274196341617	0.0	0.0	0.0
YKR039W	0.3076523348784593	0.0	0.0	0.0
YKR040C	0.2793197012477921	0.0	0.0	0.0
YKR041W	0.21950636358304934	0.0	0.0	0.0
YKR042W	-0.3534424498371155	0.0	0.0	0.0
YKR043C	-0.18344664805311026	0.0	0.0	0.0
YKR044W	-0.16455822563266512	0.0	0.0	0.0
YKR045C	-0.17400243684288816	0.0	0.0	0.0
YKR046C	0.2509870676171239	0.0	0.0	0.0
YKR047W	-0.4447364915359323	0.0	0.0	0.0
YKR048C	-0.24640805612126038	0.0	0.0	0.0
YKR049C	-0.28103683055874323	0.0	0.0	0.0
YKR050W	-0.5643631668654173	0.0	0.0	0.0
YKR051W	-1.4898958654672216	0.0	0.0	0.0
YKR052C	-1.6063744703932992	0.0	0.0	0.0
YKR053C	0.2541351380205322	0.0	0.0	0.0
YKR054C	-0.0008585646554746501	0.0	0.0	0.0
YKR055W	-4.34834379176123	0.0	0.0	0.0
YKR056W	0.12506425148082465	0.0	0.0	0.0
YKR057W	0.08099126583311965	-1.7126495020381969	0.0	0.0
YKR058W	0.09043547704334175	0.0	0.0	0.0
YKR059W	-0.16141015522925775	0.0	0.0	0.0
YKR060W	0.18487758914556737	0.0	0.0	0.0
YKR061W	0.172285307531937	0.0	0.0	0.0
YKR064W	0.09673161785015741	0.0	0.0	0.0
YKR065C	0.21950636358304934	0.0	0.0	0.0
YKR066C	0.1502488147080845	0.0	0.0	0.0
YKR067W	-0.0008585646554746501	0.0	0.0	0.0
YKR069W	0.15339688511149185	0.0	0.0	0.0
YKR070W	0.19746987075919684	0.0	0.0	0.0
YKR072C	0.08413933623652702	0.0	0.0	0.0
YKR073C	0.09043547704334175	0.0	0.0	0.0
YKR074W	-0.09215260635429293	-1.7126495020381969	-5.149512842734011	0.0
YKR075C	0.07469512502630492	0.0	0.0	0.0
YKR076W	0.19746987075919684	0.0	0.0	0.0
YKR077W	0.17543337793534433	0.0	0.0	0.0
YKR078W	-0.09530067675770029	0.0	0.0	0.0
YKR080W	0.2478389972137175	0.0	0.0	0.0
YKR082W	-0.09844874716110766	0.0	0.0	0.0
YKR084C	0.09987968825356383	0.0	0.0	0.0
YKR085C	0.018029857764969535	0.0	0.0	0.0
YKR087C	0.18487758914556737	0.0	0.0	0.0
YKR088C	0.2132102227762346	0.0	0.0	0.0
YKR089C	0.22580250438986404	0.0	0.0	0.0
YKR090W	0.2006179411626042	0.0	0.0	0.0
YKR091W	0.2667274196341617	0.0	0.0	0.0
YKR092C	0.12821232188423198	0.0	0.0	0.0
YKR093W	0.13136039228763935	0.0	0.0	0.0
YKR094C	-0.14881787361562832	0.0	0.0	0.0
YKR095W	0.16598916672512226	0.0	0.0	0.0
YKR096W	-0.31881367539963257	0.0	0.0	0.0
YKR097W	-0.18344664805311026	0.0	0.0	0.0
YKR098C	-0.1582620848258504	0.0	0.0	0.0
YKR099W	-0.21492735208718483	0.0	0.0	0.0
YKR100C	-0.15511401442244305	0.0	0.0	0.0
YKR101W	-0.022895057479328084	0.0	0.0	0.0
YKR102W	-0.4195519283086725	0.0	0.0	0.0
YKR103W	0.040066350588822026	0.0	0.0	0.0
YKR104W	0.08099126583311965	0.0	0.0	0.0
YKR105C	-0.0008585646554746501	0.0	0.0	0.0
YKR106W	-0.15196594401903474	0.0	0.0	0.0
YLL001W	0.03691828018541466	0.0	0.0	0.0
YLL002W	-1.1939772475469166	-5.13794850611459	0.0	0.0
YLL005C	0.1061758290603795	0.0	0.0	0.0
YLL006W	0.1408046034978624	0.0	0.0	0.0
YLL007C	-1.4458228798195165	0.0	0.0	0.0
YLL009C	0.03691828018541466	0.0	0.0	0.0
YLL010C	0.08413933623652702	0.0	0.0	0.0
YLL012W	0.0211779281683769	0.0	0.0	0.0
YLL013C	-0.189742788859925	0.0	0.0	0.0
YLL014W	-0.31881367539963257	0.0	0.0	0.0
YLL015W	-0.3062213937860031	0.0	0.0	0.0
YLL018C-A	-0.17085436643947985	0.0	0.0	0.0
YLL019C	-0.01345084626910505	0.0	0.0	0.0
YLL020C	0.07784319542971228	0.0	0.0	0.0
YLL021W	-0.3408501682234851	0.0	-2.5747564213670056	0.0
YLL023C	0.018029857764969535	0.0	0.0	0.0
YLL024C	0.06839898421949019	0.0	0.0	0.0
YLL025W	-0.2401119153144447	0.0	0.0	0.0
YLL026W	-0.02604312788273545	0.0	0.0	0.0
YLL027W	-2.991525447892598	-1.7126495020381969	0.0	0.0
YLL028W	-4.345195721357822	-1.7126495020381969	-7.724269264101017	0.0
YLL029W	-0.17085436643947985	0.0	0.0	0.0
YLL030C	-1.2537905852116593	0.0	0.0	0.0
YLL032C	-0.15511401442244305	0.0	0.0	0.0
YLL033W	-0.3125175345928169	0.0	0.0	0.0
YLL038C	0.03691828018541466	0.0	0.0	0.0
YLL039C	-0.44158842113252494	0.0	0.0	0.0
YLL040C	-0.243259985717853	0.0	0.0	0.0
YLL041C	0.10302775865697214	0.0	0.0	0.0
YLL042C	0.06839898421949019	0.0	0.0	0.0
YLL043W	-3.92020621689781	-1.7126495020381969	-5.149512842734011	0.0
YLL044W	-1.5874860479728545	0.0	0.0	0.0
YLL045C	-0.06067190232021834	-1.7126495020381969	0.0	0.0
YLL046C	0.008585646554747443	0.0	0.0	0.0
YLL047W	-0.4541807027461549	0.0	0.0	0.0
YLL048C	-1.3923056829615894	0.0	0.0	0.0
YLL049W	-1.2317540923878074	0.0	0.0	0.0
YLL051C	-0.4667729843597853	0.0	0.0	0.0
YLL052C	-0.11104102877473805	0.0	0.0	0.0
YLL053C	-0.2684445489451129	0.0	0.0	0.0
YLL054C	-0.29048104176896533	0.0	0.0	0.0
YLL055W	0.06525091381608189	0.0	0.0	0.0
YLL056C	-0.022895057479328084	0.0	0.0	0.0
YLL057C	-0.0386354094963649	0.0	0.0	0.0
YLL058W	-0.5076978996040824	0.0	0.0	0.0
YLL059C	-1.0680544314106173	0.0	0.0	0.0
YLL060C	-0.0071547054622903205	0.0	0.0	0.0
YLL061W	-0.057523831916810035	0.0	0.0	0.0
YLL062C	-0.09530067675770029	0.0	0.0	0.0
YLL063C	-0.2652964785417055	0.0	0.0	0.0
YLR001C	0.030622139378599936	0.0	0.0	0.0
YLR003C	-0.03233926868955018	0.0	0.0	0.0
YLR004C	-0.019746987075919778	0.0	0.0	0.0
YLR006C	-0.12678138079177487	0.0	0.0	0.0
YLR011W	-0.5643631668654173	0.0	0.0	0.0
YLR012C	-0.47621719557000736	0.0	0.0	0.0
YLR013W	-0.2999252529791884	0.0	0.0	0.0
YLR014C	-0.2306677041042226	0.0	0.0	0.0
YLR015W	-0.43844035072911713	-3.4252990040763938	0.0	0.0
YLR016C	-0.6273245749335674	0.0	0.0	0.0
YLR017W	0.030622139378599936	0.0	0.0	0.0
YLR018C	0.08413933623652702	0.0	0.0	0.0
YLR019W	0.0935835474467491	0.0	0.0	0.0
YLR020C	0.1502488147080845	0.0	0.0	0.0
YLR021W	-0.07956032474066252	0.0	0.0	0.0
YLR023C	0.13136039228763935	0.0	0.0	0.0
YLR024C	0.15654495551489922	0.0	-2.5747564213670056	0.0
YLR025W	-0.6210284341267522	0.0	-7.724269264101017	0.0
YLR027C	-4.338899580551007	-3.4252990040763938	0.0	0.0
YLR028C	0.08413933623652702	0.0	0.0	0.0
YLR030W	-0.8634298551891296	0.0	0.0	0.0
YLR031W	-0.9641681080981696	0.0	0.0	0.0
YLR032W	-1.0995351354446923	0.0	0.0	0.0
YLR034C	-0.8697259959959444	0.0	0.0	0.0
YLR035C	-1.6661878080580415	0.0	0.0	0.0
YLR036C	-1.3010116412627717	0.0	0.0	0.0
YLR037C	-1.1750888251264715	0.0	0.0	0.0
YLR038C	-1.4395267390127018	0.0	0.0	0.0
YLR039C	-4.071313596261369	-5.13794850611459	0.0	0.0
YLR040C	-0.9641681080981696	0.0	0.0	0.0
YLR041W	-0.8728740663993523	0.0	0.0	0.0
YLR042C	-0.2652964785417055	0.0	0.0	0.0
YLR043C	-0.30936946418941047	0.0	0.0	0.0
YLR044C	-0.277888760155335	0.0	0.0	0.0
YLR046C	-0.0071547054622903205	0.0	0.0	0.0
YLR047C	-4.36093607337486	-3.4252990040763938	0.0	0.0
YLR048W	-1.3293442748934394	-3.4252990040763938	0.0	0.0
YLR049C	0.014881787361562171	0.0	0.0	0.0
