orf	hap a | growth (culture turbidity) | zymolyase [30 U/ml] | YPD | Garcia R~Arroyo J, 2015	hap a | growth (spot assay) | Congo Red [50 ug/ml] | YPD | García R~Arroyo J, 2015	hap a | growth (culture turbidity) | caspofungin [10-30 ng/ml] | YPD | Garcia R~Arroyo J, 2015	hap a | growth (culture turbidity) | caspofungin [60-120 ng/ml] | YPD | Garcia R~Arroyo J, 2015
YJL147C	0.9046382189239331	0.0	0.0	0.0
YJL148W	1.089424860853432	0.0	0.0	0.0
YJL149W	1.1213358070500925	0.0	0.0	0.0
YJL150W	1.1168831168831166	0.0	0.0	0.0
YJL151C	1.0964749536178107	0.0	0.0	0.0
YJL152W	1.0946196660482375	0.0	0.0	0.0
YJL153C	1.0790352504638216	0.0	0.0	0.0
YJL154C	1.0523191094619664	0.0	0.0	0.0
YJL155C	1.0582560296846009	0.0	0.0	0.0
YJL157C	1.060482374768089	0.0	0.0	1.0
YJL158C	1.09165120593692	0.0	0.0	0.0
YJL159W	1.07012987012987	0.0	0.0	0.0
YJL160C	1.04860853432282	0.0	0.0	0.0
YJL161W	1.0437847866419294	0.0	0.0	0.0
YJL162C	1.0768089053803338	0.0	0.0	0.0
YJL163C	1.0326530612244897	0.0	0.0	0.0
YJL164C	1.0144712430426714	0.0	0.0	0.0
YJL165C	1.0857142857142856	0.0	0.0	0.0
YJL166W	1.1012987012987012	0.0	0.0	0.0
YJL168C	1.1116883116883116	0.0	0.0	0.0
YJL169W	1.084230055658627	0.0	0.0	0.0
YJL170C	1.115398886827458	0.0	0.0	0.0
YJL171C	1.1228200371057513	0.0	0.0	0.0
YJL172W	1.094990723562152	0.0	0.0	0.0
YJL175W	0.6656771799628942	0.0	0.0	0.0
YJL176C	0.07346938775510203	-1.0	0.0	0.0
YJL177W	1.1384044526901669	0.0	0.0	0.0
YJL178C	1.0100185528756955	0.0	0.0	0.0
YJL179W	0.7948051948051947	-1.0	0.0	0.0
YJL180C	0.06233766233766234	0.0	-2.0	0.0
YJL181W	1.0827458256029685	0.0	0.0	0.0
YJL182C	1.1146567717996287	0.0	0.0	0.0
YJL183W	0.16771799628942485	-3.0	0.0	0.0
YJL184W	0.07346938775510203	0.0	0.0	0.0
YJL185C	1.0649350649350648	0.0	0.0	0.0
YJL186W	1.0070500927643784	0.0	0.0	0.0
YJL187C	1.0382189239332096	0.0	0.0	0.0
YJL188C	0.20779220779220778	0.0	0.0	0.0
YJL189W	0.4192949907235621	0.0	0.0	0.0
YJL190C	1.107977736549165	0.0	0.0	0.0
YJL191W	1.1235621521335803	0.0	0.0	0.0
YJL192C	1.082003710575139	0.0	0.0	0.0
YJL193W	1.1235621521335806	0.0	0.0	0.0
YJL196C	1.0460111317254173	0.0	0.0	0.0
YJL197W	1.0233766233766233	0.0	0.0	0.0
YJL198W	1.0248608534322818	0.0	0.0	0.0
YJL199C	0.9491651205936918	0.0	0.0	0.0
YJL200C	0.9896103896103894	0.0	0.0	0.0
YJL201W	1.089424860853432	0.0	0.0	0.0
YJL204C	0.385899814471243	-3.0	-2.0	0.0
YJL205C	1.1205936920222634	0.0	0.0	0.0
YJL206C	1.0556586270871984	0.0	0.0	0.0
YJL207C	1.0827458256029685	0.0	0.0	0.0
YJL208C	1.0619666048237475	0.0	0.0	0.0
YJL209W	1.0693877551020408	0.0	0.0	0.0
YJL210W	1.03747680890538	0.0	0.0	0.0
YJL211C	1.0389610389610389	0.0	0.0	0.0
YJL212C	1.0307977736549163	0.0	0.0	0.0
YJL213W	1.089424860853432	0.0	0.0	0.0
YJL214W	1.086456400742115	0.0	0.0	0.0
YJL215C	1.1109461966604823	0.0	0.0	0.0
YJL216C	1.107977736549165	0.0	0.0	0.0
YJL217W	1.133951762523191	0.0	0.0	0.0
YJL218W	1.1346938775510202	0.0	0.0	0.0
YJR001W	0.8259740259740259	0.0	0.0	0.0
YJR003C	1.0671614100185527	0.0	0.0	0.0
YJR004C	0.8259740259740259	0.0	0.0	0.0
YJR005W	0.9016697588126159	0.0	0.0	0.0
YJR008W	0.7628942486085343	0.0	0.0	0.0
YJR009C	0.7858998144712429	0.0	0.0	0.0
YJR010C-A	0.8014842300556586	0.0	0.0	0.0
YJR010W	0.7628942486085343	0.0	0.0	0.0
YJR011C	0.8014842300556586	0.0	0.0	0.0
YJR014W	0.8667903525046381	0.0	0.0	0.0
YJR015W	0.871243042671614	0.0	0.0	0.0
YJR018W	0.15658627087198512	-1.0	-1.0	0.0
YJR019C	0.7317254174397031	0.0	0.0	0.0
YJR020W	0.8044526901669757	0.0	0.0	0.0
YJR021C	0.7866419294990723	0.0	0.0	0.0
YJR024C	0.8846011131725416	0.0	0.0	0.0
YJR025C	0.8385899814471242	0.0	0.0	0.0
YJR026W	0.904638218923933	0.0	0.0	0.0
YJR030C	0.9038961038961038	0.0	0.0	0.0
YJR031C	0.7324675324675323	0.0	0.0	0.0
YJR032W	0.7703153988868274	0.0	0.0	0.0
YJR033C	0.6649350649350648	0.0	-2.0	0.0
YJR034W	0.7910946196660482	0.0	0.0	0.0
YJR035W	0.7539888682745824	0.0	0.0	0.0
YJR036C	0.8779220779220779	0.0	0.0	0.0
YJR037W	0.8682745825602967	0.0	0.0	0.0
YJR038C	0.9031539888682744	0.0	0.0	0.0
YJR039W	0.8838589981447124	0.0	0.0	0.0
YJR040W	0.8897959183673468	0.0	0.0	0.0
YJR043C	0.6708719851576993	0.0	0.0	0.0
YJR044C	0.7094619666048236	0.0	0.0	0.0
YJR047C	0.6916512059369201	0.0	0.0	0.0
YJR048W	0.8779220779220779	0.0	0.0	0.0
YJR049C	0.7755102040816325	0.0	0.0	0.0
YJR050W	0.8883116883116883	0.0	0.0	0.0
YJR051W	0.854916512059369	0.0	0.0	0.0
YJR052W	0.9172541743970314	0.0	0.0	0.0
YJR053W	0.9076066790352503	0.0	0.0	0.0
YJR054W	0.8564007421150277	0.0	0.0	0.0
YJR055W	0.9361781076066789	-2.0	-1.0	0.0
YJR056C	0.9009276437847865	0.0	0.0	0.0
YJR058C	0.8890538033395174	0.0	0.0	0.0
YJR059W	0.8259740259740259	0.0	0.0	0.0
YJR060W	0.6382189239332096	0.0	0.0	0.0
YJR061W	0.8905380333951761	0.0	0.0	0.0
YJR062C	0.9335807050092764	0.0	0.0	0.0
YJR063W	0.9283858998144711	0.0	0.0	0.0
YJR066W	0.9090909090909091	0.0	0.0	0.0
YJR069C	0.8059369202226343	0.0	0.0	0.0
YJR070C	0.8089053803339518	0.0	0.0	0.0
YJR073C	0.0660482374768089	0.0	0.0	0.0
YJR074W	0.35844155844155845	0.0	0.0	0.0
YJR075W	0.7072356215213357	-3.0	0.0	0.0
YJR077C	0.8764378478664192	0.0	0.0	0.0
YJR078W	1.1161410018552875	0.0	0.0	0.0
YJR079W	1.0619666048237475	0.0	0.0	0.0
YJR080C	0.906864564007421	0.0	0.0	0.0
YJR082C	1.0397031539888681	0.0	0.0	0.0
YJR083C	1.0686456400742113	0.0	0.0	0.0
YJR084W	0.8846011131725416	0.0	0.0	0.0
YJR087W	0.7844155844155842	0.0	0.0	0.0
YJR088C	1.1012987012987012	0.0	0.0	0.0
YJR090C	0.1380333951762523	0.0	0.0	0.0
YJR091C	0.7999999999999998	0.0	0.0	0.0
YJR092W	1.0909090909090908	0.0	0.0	0.0
YJR094C	0.8207792207792206	0.0	0.0	0.0
YJR094W-A	0.8541743970315399	0.0	0.0	0.0
YJR095W	0.8682745825602967	0.0	0.0	0.0
YJR096W	0.883116883116883	0.0	0.0	0.0
YJR097W	0.906864564007421	0.0	0.0	0.0
YJR098C	0.8979591836734693	0.0	0.0	0.0
YJR099W	0.883116883116883	0.0	0.0	0.0
YJR100C	0.9076066790352503	0.0	0.0	0.0
YJR102C	0.9766233766233766	0.0	-2.0	0.0
YJR103W	1.1168831168831166	0.0	0.0	0.0
YJR104C	0.7042671614100185	0.0	0.0	0.0
YJR105W	0.9773654916512058	0.0	-2.0	0.0
YJR106W	0.7955473098330241	0.0	0.0	0.0
YJR107W	0.788126159554731	0.0	0.0	0.0
YJR108W	1.1139146567717995	0.0	0.0	0.0
YJR109C	0.8393320964749535	0.0	0.0	0.0
YJR110W	1.1228200371057513	0.0	0.0	0.0
YJR111C	1.1235621521335806	0.0	0.0	0.0
YJR113C	0.499443413729128	0.0	0.0	0.0
YJR115W	1.1235621521335806	0.0	0.0	0.0
YJR116W	0.8846011131725416	0.0	0.0	0.0
YJR117W	0.8779220779220779	0.0	0.0	0.0
YJR118C	0.7918367346938774	0.0	-2.0	0.0
YJR119C	0.9076066790352503	0.0	0.0	0.0
YJR120W	0.9009276437847865	0.0	0.0	0.0
YJR121W	0.9090909090909091	0.0	0.0	0.0
YJR122W	0.6567717996289424	0.0	0.0	0.0
YJR124C	0.8460111317254173	0.0	0.0	0.0
YJR125C	0.8593692022263449	0.0	0.0	0.0
YJR126C	0.861595547309833	0.0	0.0	0.0
YJR127C	1.112430426716141	0.0	0.0	0.0
YJR128W	1.1042671614100183	0.0	0.0	0.0
YJR129C	1.1035250463821893	0.0	0.0	0.0
YJR130C	1.1050092764378479	0.0	0.0	0.0
YJR131W	0.892764378478664	0.0	0.0	0.0
YJR133W	0.871243042671614	0.0	0.0	0.0
YJR134C	0.8794063079777364	0.0	0.0	0.0
YJR135C	1.0990723562152134	0.0	0.0	0.0
YJR137C	1.1139146567717995	0.0	0.0	0.0
YJR139C	0.6931354359925788	0.0	-3.0	0.0
YJR140C	0.8541743970315399	0.0	0.0	0.0
YJR142W	0.8823747680890538	0.0	0.0	0.0
YJR144W	0.6953617810760667	0.0	0.0	0.0
YJR145C	0.46011131725417437	0.0	0.0	0.0
YJR146W	1.044155844155844	0.0	0.0	0.0
YJR147W	1.1250463821892391	0.0	0.0	0.0
YJR148W	0.7428571428571427	0.0	0.0	0.0
YJR149W	1.0634508348794063	0.0	0.0	0.0
YJR150C	0.8133580705009275	0.0	0.0	0.0
YJR152W	0.923191094619666	-2.0	0.0	0.0
YJR153W	0.8326530612244897	0.0	0.0	0.0
YJR154W	1.1354359925788495	0.0	0.0	0.0
YKL001C	1.001113172541744	0.0	0.0	0.0
YKL002W	0.6055658627087197	0.0	0.0	0.0
YKL003C	1.0174397031539888	0.0	0.0	0.0
YKL005C	0.8586270871985157	0.0	0.0	0.0
YKL006W	1.0196660482374769	-2.0	-1.0	0.0
YKL007W	1.04860853432282	0.0	0.0	0.0
YKL008C	1.0998144712430424	0.0	0.0	0.0
YKL009W	0.3391465677179963	-2.0	0.0	0.0
YKL010C	1.0397031539888681	0.0	0.0	0.0
YKL011C	1.072356215213358	0.0	0.0	0.0
YKL015W	1.036734693877551	0.0	0.0	0.0
YKL016C	1.0426716141001855	0.0	0.0	0.0
YKL017C	1.072356215213358	0.0	0.0	0.0
YKL020C	1.117625231910946	0.0	0.0	0.0
YKL023W	0.672356215213358	0.0	0.0	0.0
YKL025C	1.0397031539888681	0.0	0.0	0.0
YKL026C	1.0144712430426714	0.0	0.0	0.0
YKL027W	1.0278293135435992	0.0	0.0	0.0
YKL029C	1.07012987012987	0.0	0.0	0.0
YKL030W	0.8526901669758812	0.0	0.0	0.0
YKL031W	1.110204081632653	0.0	0.0	0.0
YKL032C	1.0693877551020408	0.0	0.0	0.0
YKL033W-A	1.0679035250463822	0.0	0.0	0.0
YKL034W	1.1146567717996287	0.0	0.0	0.0
YKL037W	0.6923933209647495	-1.0	0.0	0.0
YKL038W	1.0397031539888681	0.0	0.0	0.0
YKL039W	1.07012987012987	0.0	0.0	0.0
YKL040C	1.0730983302411872	0.0	0.0	0.0
YKL041W	0.6063079777365491	-2.0	-1.0	0.0
YKL043W	1.14582560296846	0.0	0.0	0.0
YKL044W	1.133951762523191	0.0	0.0	0.0
YKL046C	1.0753246753246752	0.0	0.0	0.0
YKL047W	1.1057513914656771	0.0	0.0	0.0
YKL048C	0.8037105751391465	-3.0	-2.0	0.0
YKL050C	1.0923933209647494	0.0	0.0	0.0
YKL051W	1.0909090909090908	0.0	0.0	0.0
YKL053C-A	1.056029684601113	0.0	0.0	0.0
YKL053W	1.0538033395176252	0.0	0.0	0.0
YKL054C	0.08979591836734693	-3.0	-2.0	0.0
YKL055C	0.696103896103896	0.0	0.0	0.0
YKL056C	0.9810760667903524	-1.0	0.0	0.0
YKL057C	0.9884972170686456	0.0	0.0	0.0
YKL061W	1.0627087198515768	0.0	0.0	0.0
YKL062W	1.060482374768089	0.0	0.0	0.0
YKL063C	1.0693877551020408	0.0	0.0	0.0
YKL064W	1.044155844155844	0.0	0.0	0.0
YKL065C	1.0790352504638216	0.0	0.0	0.0
YKL066W	1.1072356215213357	0.0	0.0	0.0
YKL067W	1.119851576994434	0.0	0.0	0.0
YKL068W	1.1161410018552875	0.0	0.0	0.0
YKL069W	1.1354359925788495	0.0	0.0	0.0
YKL070W	1.1384044526901669	0.0	0.0	0.0
YKL071W	1.1087198515769943	0.0	0.0	0.0
YKL072W	1.119851576994434	0.0	0.0	0.0
YKL073W	0.9172541743970314	0.0	0.0	0.0
YKL074C	1.0738404452690167	0.0	0.0	0.0
YKL075C	1.1116883116883116	0.0	0.0	0.0
YKL076C	1.0137291280148422	0.0	0.0	0.0
YKL077W	1.0983302411873839	0.0	0.0	0.0
YKL079W	0.9617810760667903	0.0	0.0	0.0
YKL080W	0.0935064935064935	-3.0	-2.0	0.0
YKL081W	0.9491651205936918	-3.0	-1.0	0.0
YKL084W	1.1243042671614099	0.0	0.0	0.0
YKL085W	1.1510204081632651	0.0	0.0	0.0
YKL086W	1.1591836734693877	0.0	0.0	0.0
YKL087C	1.1502782931354358	0.0	0.0	0.0
YKL090W	1.1821892393320963	0.0	0.0	0.0
YKL091C	1.185899814471243	0.0	0.0	0.0
YKL092C	1.2007421150278292	0.0	0.0	0.0
YKL093W	1.1910946196660481	0.0	0.0	0.0
YKL094W	1.1836734693877549	0.0	0.0	0.0
YKL096W	1.0448979591836733	0.0	0.0	0.0
YKL096W-A	1.0983302411873839	0.0	0.0	0.0
YKL097C	1.0426716141001855	0.0	0.0	0.0
YKL098W	1.0760667903525045	0.0	0.0	0.0
YKL100C	1.0953617810760667	0.0	0.0	0.0
YKL101W	1.060482374768089	-2.0	0.0	0.0
YKL102C	1.0671614100185527	0.0	0.0	0.0
YKL103C	1.1146567717996287	0.0	0.0	0.0
YKL105C	1.0834879406307976	0.0	0.0	0.0
YKL106W	1.0456400742115026	0.0	0.0	0.0
YKL107W	1.0166975881261595	0.0	0.0	0.0
YKL109W	0.9996289424860852	-1.0	0.0	0.0
YKL110C	0.9142857142857141	-3.0	-1.0	0.0
YKL113C	0.5150278293135435	-2.0	0.0	0.0
YKL114C	1.0768089053803338	0.0	0.0	0.0
YKL115C	1.1139146567717995	0.0	0.0	0.0
YKL116C	1.1161410018552875	0.0	0.0	0.0
YKL117W	1.0797773654916512	0.0	0.0	0.0
YKL118W	0.272356215213358	0.0	0.0	0.0
YKL119C	0.2923933209647495	-3.0	-2.0	0.0
YKL120W	0.9855287569573283	0.0	0.0	0.0
YKL121W	0.9595547309833022	-1.0	0.0	0.0
YKL123W	0.9959183673469387	0.0	0.0	0.0
YKL124W	0.9914656771799628	0.0	0.0	0.0
YKL126W	0.8415584415584414	0.0	0.0	0.0
YKL127W	1.001113172541744	0.0	0.0	0.0
YKL128C	1.1109461966604823	0.0	0.0	0.0
YKL129C	1.122077922077922	0.0	0.0	0.0
YKL130C	1.0649350649350648	0.0	0.0	0.0
YKL131W	0.9818181818181817	0.0	0.0	0.0
YKL132C	0.9610389610389609	0.0	0.0	0.0
YKL133C	0.9499072356215212	0.0	0.0	0.0
YKL134C	0.6730983302411874	0.0	0.0	0.0
YKL135C	1.0296846011131726	-3.0	0.0	0.0
YKL136W	0.9640074211502782	0.0	0.0	0.0
YKL137W	0.9833024118738403	0.0	0.0	0.0
YKL138C	0.9076066790352504	0.0	0.0	0.0
YKL139W	0.932838589981447	0.0	-3.0	0.0
YKL140W	1.110204081632653	0.0	0.0	0.0
YKL142W	1.0693877551020408	0.0	0.0	0.0
YKL143W	0.5959183673469387	-3.0	0.0	0.0
YKL146W	0.9692022263450835	0.0	0.0	0.0
YKL147C	0.9862708719851576	0.0	0.0	0.0
YKL148C	1.004081632653061	0.0	0.0	0.0
YKL149C	0.9974025974025974	-1.0	0.0	0.0
YKL150W	1.0857142857142856	0.0	0.0	0.0
YKL151C	1.1161410018552875	0.0	0.0	0.0
YKL155C	0.9179962894248608	0.0	0.0	0.0
YKL156W	0.9484230055658627	0.0	0.0	0.0
YKL157W	0.930612244897959	0.0	0.0	0.0
YKL159C	0.9046382189239331	0.0	0.0	0.0
YKL160W	0.9387755102040815	0.0	0.0	0.0
YKL161C	1.0048237476808906	0.0	0.0	0.0
YKL162C	1.0634508348794063	0.0	0.0	0.0
YKL162C-A	1.1027829313543598	0.0	0.0	0.0
YKL163W	1.0923933209647494	0.0	0.0	0.0
YKL164C	1.0901669758812615	0.0	0.0	0.0
YKL166C	1.0909090909090908	0.0	0.0	0.0
YKL167C	1.0018552875695732	0.0	0.0	0.0
YKL168C	0.998886827458256	0.0	0.0	0.0
YKL169C	0.9402597402597401	0.0	0.0	0.0
YKL170W	0.89721706864564	0.0	0.0	0.0
YKL171W	0.9484230055658627	0.0	0.0	0.0
YKL174C	1.0115027829313543	0.0	0.0	0.0
YKL175W	1.0575139146567718	0.0	0.0	0.0
YKL176C	1.0248608534322818	0.0	0.0	0.0
YKL177W	1.0990723562152134	0.0	0.0	0.0
YKL178C	1.1109461966604823	0.0	0.0	0.0
YKL179C	1.122077922077922	0.0	0.0	0.0
YKL183W	1.1228200371057513	0.0	0.0	0.0
YKL184W	1.1376623376623374	0.0	0.0	0.0
YKL185W	1.1413729128014842	0.0	0.0	0.0
YKL187C	1.1139146567717995	0.0	0.0	0.0
YKL188C	1.133951762523191	0.0	0.0	0.0
YKL190W	0.6218923933209647	0.0	0.0	0.0
YKL191W	1.0589981447124304	0.0	0.0	0.0
YKL194C	1.0849721706864563	0.0	0.0	0.0
YKL197C	1.0641929499072356	0.0	0.0	0.0
YKL198C	1.1016697588126159	0.0	0.0	0.0
YKL201C	1.0003710575139146	0.0	0.0	0.0
YKL202W	1.122077922077922	0.0	0.0	0.0
YKL204W	0.8489795918367345	-2.0	0.0	0.0
YKL205W	1.0092764378478665	0.0	0.0	0.0
YKL206C	1.0285714285714285	0.0	0.0	0.0
YKL207W	1.0070500927643784	0.0	0.0	0.0
YKL208W	1.0211502782931352	0.0	0.0	0.0
YKL211C	0.3458256029684601	0.0	0.0	0.0
YKL212W	0.07569573283858996	-2.0	0.0	0.0
YKL213C	1.0708719851576993	0.0	0.0	0.0
YKL214C	1.1205936920222634	0.0	0.0	0.0
YKL215C	1.1191094619666047	0.0	0.0	0.0
YKL216W	1.008534322820037	0.0	0.0	0.0
YKL217W	1.03747680890538	0.0	0.0	0.0
YKL218C	1.0330241187384042	0.0	0.0	0.0
YKL220C	1.1183673469387754	0.0	0.0	0.0
YKL221W	1.0619666048237475	0.0	0.0	0.0
YKL222C	1.0738404452690167	0.0	0.0	0.0
YKR001C	0.1706864564007421	-3.0	0.0	0.0
YKR003W	1.060482374768089	0.0	0.0	0.0
YKR005C	1.1280148423005565	0.0	0.0	0.0
YKR006C	0.9877551020408162	0.0	0.0	0.0
YKR007W	0.9758812615955472	0.0	-2.0	0.0
YKR009C	1.034508348794063	0.0	0.0	0.0
YKR010C	1.1139146567717995	0.0	0.0	0.0
YKR011C	1.0612244897959182	0.0	0.0	0.0
YKR012C	1.0975881261595546	0.0	0.0	0.0
YKR013W	1.084230055658627	0.0	0.0	0.0
YKR014C	1.1116883116883116	0.0	0.0	0.0
YKR015C	1.088682745825603	0.0	0.0	0.0
YKR016W	1.1109461966604823	0.0	0.0	0.0
YKR017C	1.072356215213358	0.0	0.0	0.0
YKR018C	1.0263450834879406	0.0	0.0	0.0
YKR019C	0.913543599257885	0.0	0.0	0.0
YKR020W	0.33766233766233766	-2.0	0.0	0.0
YKR021W	1.0664192949907234	0.0	0.0	0.0
YKR023W	1.1027829313543598	0.0	0.0	0.0
YKR024C	0.13135435992578848	0.0	0.0	0.0
YKR026C	1.1250463821892391	0.0	0.0	0.0
YKR027W	1.0493506493506493	0.0	0.0	0.0
YKR028W	1.1606679035250462	0.0	0.0	0.0
YKR029C	1.157699443413729	0.0	0.0	0.0
YKR030W	1.0129870129870129	0.0	0.0	0.0
YKR031C	0.9981447124304266	0.0	0.0	0.0
YKR032W	1.0070500927643784	0.0	0.0	0.0
YKR033C	1.044155844155844	0.0	0.0	0.0
YKR034W	1.162894248608534	0.0	0.0	0.0
YKR035C	1.03747680890538	0.0	0.0	0.0
YKR035W-A	1.093877551020408	-1.0	0.0	0.0
YKR036C	1.1562152133580703	0.0	0.0	0.0
YKR039W	1.1658627087198514	0.0	0.0	0.0
YKR040C	1.1591836734693877	0.0	0.0	0.0
YKR041W	1.1450834879406306	0.0	0.0	0.0
YKR042W	1.0100185528756955	0.0	0.0	0.0
YKR043C	1.0500927643784785	0.0	0.0	0.0
YKR044W	1.0545454545454545	0.0	0.0	0.0
YKR045C	1.0523191094619664	0.0	0.0	0.0
YKR046C	1.1525046382189237	0.0	0.0	0.0
YKR047W	0.9884972170686456	0.0	0.0	0.0
YKR048C	1.0352504638218922	0.0	0.0	0.0
YKR049C	1.0270871985157697	0.0	0.0	0.0
YKR050W	0.9602968460111316	0.0	0.0	0.0
YKR051W	0.7421150278293135	0.0	0.0	0.0
YKR052C	0.7146567717996288	0.0	0.0	0.0
YKR053C	1.1532467532467532	0.0	0.0	0.0
YKR054C	1.093135435992579	0.0	0.0	0.0
YKR055W	0.06827458256029684	0.0	0.0	0.0
YKR056W	1.1228200371057513	0.0	0.0	0.0
YKR057W	1.112430426716141	-1.0	0.0	0.0
YKR058W	1.1146567717996287	0.0	0.0	0.0
YKR059W	1.0552875695732837	0.0	0.0	0.0
YKR060W	1.1369202226345083	0.0	0.0	0.0
YKR061W	1.133951762523191	0.0	0.0	0.0
YKR064W	1.1161410018552875	0.0	0.0	0.0
YKR065C	1.1450834879406306	0.0	0.0	0.0
YKR066C	1.1287569573283858	0.0	0.0	0.0
YKR067W	1.093135435992579	0.0	0.0	0.0
YKR069W	1.129499072356215	0.0	0.0	0.0
YKR070W	1.1398886827458254	0.0	0.0	0.0
YKR072C	1.1131725417439702	0.0	0.0	0.0
YKR073C	1.1146567717996287	0.0	0.0	0.0
YKR074W	1.0716141001855286	-1.0	-2.0	0.0
YKR075C	1.1109461966604823	0.0	0.0	0.0
YKR076W	1.1398886827458254	0.0	0.0	0.0
YKR077W	1.1346938775510202	0.0	0.0	0.0
YKR078W	1.0708719851576993	0.0	0.0	0.0
YKR080W	1.1517625231910946	0.0	0.0	0.0
YKR082W	1.07012987012987	0.0	0.0	0.0
YKR084C	1.1168831168831166	0.0	0.0	0.0
YKR085C	1.0975881261595546	0.0	0.0	0.0
YKR087C	1.1369202226345083	0.0	0.0	0.0
YKR088C	1.143599257884972	0.0	0.0	0.0
YKR089C	1.1465677179962892	0.0	0.0	0.0
YKR090W	1.1406307977736547	0.0	0.0	0.0
YKR091W	1.1562152133580703	0.0	0.0	0.0
YKR092C	1.1235621521335806	0.0	0.0	0.0
YKR093W	1.1243042671614099	0.0	0.0	0.0
YKR094C	1.0582560296846009	0.0	0.0	0.0
YKR095W	1.1324675324675324	0.0	0.0	0.0
YKR096W	1.018181818181818	0.0	0.0	0.0
YKR097W	1.0500927643784785	0.0	0.0	0.0
YKR098C	1.056029684601113	0.0	0.0	0.0
YKR099W	1.0426716141001855	0.0	0.0	0.0
YKR100C	1.0567717996289423	0.0	0.0	0.0
YKR101W	1.0879406307977735	0.0	0.0	0.0
YKR102W	0.99443413729128	0.0	0.0	0.0
YKR103W	1.1027829313543598	0.0	0.0	0.0
YKR104W	1.112430426716141	0.0	0.0	0.0
YKR105C	1.093135435992579	0.0	0.0	0.0
YKR106W	1.0575139146567718	0.0	0.0	0.0
YLL001W	1.1020408163265305	0.0	0.0	0.0
YLL002W	0.811873840445269	-3.0	0.0	0.0
YLL005C	1.1183673469387754	0.0	0.0	0.0
YLL006W	1.126530612244898	0.0	0.0	0.0
YLL007C	0.7525046382189239	0.0	0.0	0.0
YLL009C	1.1020408163265305	0.0	0.0	0.0
YLL010C	1.1131725417439702	0.0	0.0	0.0
YLL012W	1.0983302411873839	0.0	0.0	0.0
YLL013C	1.04860853432282	0.0	0.0	0.0
YLL014W	1.018181818181818	0.0	0.0	0.0
YLL015W	1.0211502782931352	0.0	0.0	0.0
YLL016W	1.0448979591836733	0.0	0.0	0.0
YLL017W	1.1064935064935064	0.0	0.0	0.0
YLL018C-A	1.0530612244897959	0.0	0.0	0.0
YLL019C	1.0901669758812615	0.0	0.0	0.0
YLL020C	1.1116883116883116	0.0	0.0	0.0
YLL021W	1.0129870129870129	0.0	-1.0	0.0
YLL023C	1.0975881261595546	0.0	0.0	0.0
YLL024C	1.1094619666048238	0.0	0.0	0.0
YLL025W	1.036734693877551	0.0	0.0	0.0
YLL026W	1.0871985157699442	0.0	0.0	0.0
YLL027W	0.38812615955473095	-1.0	0.0	0.0
YLL028W	0.06901669758812615	-1.0	-3.0	0.0
YLL029W	1.0530612244897959	0.0	0.0	0.0
YLL030C	0.797773654916512	0.0	0.0	0.0
YLL032C	1.0567717996289423	0.0	0.0	0.0
YLL033W	1.0196660482374769	0.0	0.0	0.0
YLL038C	1.1020408163265305	0.0	0.0	0.0
YLL039C	0.9892393320964749	0.0	0.0	0.0
YLL040C	1.0359925788497215	0.0	0.0	0.0
YLL041C	1.117625231910946	0.0	0.0	0.0
YLL042C	1.1094619666048238	0.0	0.0	0.0
YLL043W	0.16920222634508347	-1.0	-2.0	0.0
YLL044W	0.7191094619666046	0.0	0.0	0.0
YLL045C	1.0790352504638216	-1.0	0.0	0.0
YLL046C	1.0953617810760667	0.0	0.0	0.0
YLL047W	0.9862708719851576	0.0	0.0	0.0
YLL048C	0.7651205936920221	0.0	0.0	0.0
YLL049W	0.8029684601113171	0.0	0.0	0.0
YLL051C	0.9833024118738403	0.0	0.0	0.0
YLL052C	1.0671614100185527	0.0	0.0	0.0
YLL053C	1.030055658627087	0.0	0.0	0.0
YLL054C	1.0248608534322818	0.0	0.0	0.0
YLL055W	1.1087198515769943	0.0	0.0	0.0
YLL056C	1.0879406307977735	0.0	0.0	0.0
YLL057C	1.084230055658627	0.0	0.0	0.0
YLL058W	0.9736549165120593	0.0	0.0	0.0
YLL059C	0.8415584415584414	0.0	0.0	0.0
YLL060C	1.09165120593692	0.0	0.0	0.0
YLL061W	1.0797773654916512	0.0	0.0	0.0
YLL062C	1.0708719851576993	0.0	0.0	0.0
YLL063C	1.0307977736549163	0.0	0.0	0.0
YLR001C	1.100556586270872	0.0	0.0	0.0
YLR003C	1.0857142857142856	0.0	0.0	0.0
YLR004C	1.088682745825603	0.0	0.0	0.0
YLR006C	1.0634508348794063	0.0	0.0	0.0
YLR011W	0.9602968460111316	0.0	0.0	0.0
YLR012C	0.9810760667903524	0.0	0.0	0.0
YLR013W	1.0226345083487938	0.0	0.0	0.0
YLR014C	1.0389610389610389	0.0	0.0	0.0
YLR015W	0.9899814471243042	-2.0	0.0	0.0
YLR016C	0.9454545454545453	0.0	0.0	0.0
YLR017W	1.100556586270872	0.0	0.0	0.0
YLR018C	1.1131725417439702	0.0	0.0	0.0
YLR019W	1.115398886827458	0.0	0.0	0.0
YLR020C	1.1287569573283858	0.0	0.0	0.0
YLR021W	1.074582560296846	0.0	0.0	0.0
YLR023C	1.1243042671614099	0.0	0.0	0.0
YLR024C	1.1302411873840443	0.0	-1.0	0.0
YLR025W	0.946938775510204	0.0	-3.0	0.0
