orf	hap alpha | growth (colony size) | Ni(S-tcitr)2 [50-150 uM] | YPD | Baruffini E~Lodi T, 2020
YDR258C	0.021555735997362366
YDR259C	0.021555735997362366
YDR260C	0.021555735997362366
YDR261C	0.021555735997362366
YDR262W	0.021555735997362366
YDR263C	0.021555735997362366
YDR264C	0.021555735997362366
YDR265W	0.021555735997362366
YDR266C	0.021555735997362366
YDR268W	0.021555735997362366
YDR269C	0.021555735997362366
YDR270W	0.021555735997362366
YDR271C	0.021555735997362366
YDR272W	0.021555735997362366
YDR273W	0.021555735997362366
YDR274C	0.021555735997362366
YDR275W	0.021555735997362366
YDR276C	0.021555735997362366
YDR277C	0.021555735997362366
YDR278C	0.021555735997362366
YDR279W	0.021555735997362366
YDR281C	0.021555735997362366
YDR282C	0.021555735997362366
YDR283C	0.021555735997362366
YDR284C	2.1555735997362695
YDR285W	0.021555735997362366
YDR286C	0.021555735997362366
YDR287W	0.021555735997362366
YDR289C	0.021555735997362366
YDR290W	0.021555735997362366
YDR291W	0.021555735997362366
YDR293C	-2.1124621277415447
YDR294C	0.021555735997362366
YDR295C	0.021555735997362366
YDR296W	0.021555735997362366
YDR297W	0.021555735997362366
YDR298C	0.021555735997362366
YDR300C	-6.380497855219359
YDR304C	0.021555735997362366
YDR305C	0.021555735997362366
YDR306C	0.021555735997362366
YDR307W	0.021555735997362366
YDR309C	0.021555735997362366
YDR310C	0.021555735997362366
YDR312W	0.021555735997362366
YDR313C	0.021555735997362366
YDR314C	0.021555735997362366
YDR315C	0.021555735997362366
YDR316W	0.021555735997362366
YDR317W	0.021555735997362366
YDR318W	0.021555735997362366
YDR319C	0.021555735997362366
YDR320C	0.021555735997362366
YDR321W	0.021555735997362366
YDR322W	0.021555735997362366
YDR323C	0.021555735997362366
YDR326C	0.021555735997362366
YDR329C	0.021555735997362366
YDR330W	0.021555735997362366
YDR332W	0.021555735997362366
YDR333C	0.021555735997362366
YDR334W	-6.380497855219359
YDR335W	0.021555735997362366
YDR336W	0.021555735997362366
YDR337W	0.021555735997362366
YDR338C	0.021555735997362366
YDR340W	0.021555735997362366
YDR344C	0.021555735997362366
YDR345C	0.021555735997362366
YDR346C	0.021555735997362366
YDR347W	0.021555735997362366
YDR348C	0.021555735997362366
YDR349C	0.021555735997362366
YDR350C	0.021555735997362366
YDR351W	0.021555735997362366
YDR352W	0.021555735997362366
YDR354W	-2.1124621277415447
YDR357C	0.021555735997362366
YDR358W	0.021555735997362366
YDR359C	-4.246479991480452
YDR360W	0.021555735997362366
YDR363W	0.021555735997362366
YDR363W-A	0.021555735997362366
YDR364C	0.021555735997362366
YDR368W	0.021555735997362366
YDR369C	-2.1124621277415447
YDR370C	0.021555735997362366
YDR371W	0.021555735997362366
YDR372C	0.021555735997362366
YDR374C	0.021555735997362366
YDR375C	0.021555735997362366
YDR378C	-2.1124621277415447
YDR379W	0.021555735997362366
YDR380W	0.021555735997362366
YDR382W	0.021555735997362366
YDR383C	0.021555735997362366
YDR384C	0.021555735997362366
YDR385W	0.021555735997362366
YDR386W	0.021555735997362366
YDR387C	0.021555735997362366
YDR388W	0.021555735997362366
YDR389W	-2.1124621277415447
YDR391C	0.021555735997362366
YDR392W	-2.1124621277415447
YDR393W	0.021555735997362366
YDR395W	2.1555735997362695
YDR399W	0.021555735997362366
YDR400W	0.021555735997362366
YDR401W	0.021555735997362366
YDR402C	0.021555735997362366
YDR403W	0.021555735997362366
YDR405W	0.021555735997362366
YDR406W	0.021555735997362366
YDR408C	0.021555735997362366
YDR409W	0.021555735997362366
YDR410C	0.021555735997362366
YDR411C	0.021555735997362366
YDR414C	0.021555735997362366
YDR415C	0.021555735997362366
YDR417C	0.021555735997362366
YDR418W	0.021555735997362366
YDR419W	0.021555735997362366
YDR420W	0.021555735997362366
YDR421W	0.021555735997362366
YDR422C	0.021555735997362366
YDR423C	0.021555735997362366
YDR424C	0.021555735997362366
YDR425W	0.021555735997362366
YDR426C	0.021555735997362366
YDR428C	0.021555735997362366
YDR430C	0.021555735997362366
YDR431W	0.021555735997362366
YDR432W	-4.246479991480452
YDR433W	0.021555735997362366
YDR435C	0.021555735997362366
YDR436W	0.021555735997362366
YDR438W	0.021555735997362366
YDR439W	0.021555735997362366
YDR440W	0.021555735997362366
YDR441C	0.021555735997362366
YDR442W	0.021555735997362366
YDR443C	0.021555735997362366
YDR444W	0.021555735997362366
YDR445C	0.021555735997362366
YDR446W	0.021555735997362366
YDR447C	0.021555735997362366
YDR448W	-2.1124621277415447
YDR450W	0.021555735997362366
YDR451C	0.021555735997362366
YDR452W	0.021555735997362366
YDR453C	0.021555735997362366
YDR455C	0.021555735997362366
YDR456W	0.021555735997362366
YDR457W	0.021555735997362366
YDR458C	0.021555735997362366
YDR459C	0.021555735997362366
YDR461W	0.021555735997362366
YDR462W	0.021555735997362366
YDR463W	0.021555735997362366
YDR465C	0.021555735997362366
YDR466W	0.021555735997362366
YDR467C	0.021555735997362366
YDR469W	0.021555735997362366
YDR470C	0.021555735997362366
YDR471W	0.021555735997362366
YDR475C	0.021555735997362366
YDR476C	0.021555735997362366
YDR477W	0.021555735997362366
YDR479C	0.021555735997362366
YDR480W	0.021555735997362366
YDR481C	0.021555735997362366
YDR482C	0.021555735997362366
YDR483W	0.021555735997362366
YDR484W	0.021555735997362366
YDR485C	-6.380497855219359
YDR486C	0.021555735997362366
YDR488C	0.021555735997362366
YDR490C	0.021555735997362366
YDR491C	0.021555735997362366
YDR492W	0.021555735997362366
YDR493W	0.021555735997362366
YDR494W	0.021555735997362366
YDR495C	0.021555735997362366
YDR496C	0.021555735997362366
YDR497C	0.021555735997362366
YDR500C	0.021555735997362366
YDR501W	0.021555735997362366
YDR502C	0.021555735997362366
YDR503C	0.021555735997362366
YDR504C	0.021555735997362366
YDR505C	0.021555735997362366
YDR506C	0.021555735997362366
YDR507C	0.021555735997362366
YDR508C	0.021555735997362366
YDR509W	0.021555735997362366
YDR511W	0.021555735997362366
YDR512C	0.021555735997362366
YDR513W	0.021555735997362366
YDR514C	0.021555735997362366
YDR515W	0.021555735997362366
YDR516C	0.021555735997362366
YDR517W	0.021555735997362366
YDR518W	0.021555735997362366
YDR519W	0.021555735997362366
YDR520C	0.021555735997362366
YDR521W	0.021555735997362366
YDR522C	0.021555735997362366
YDR523C	0.021555735997362366
YDR524C	0.021555735997362366
YDR525W	0.021555735997362366
YDR525W-A	0.021555735997362366
YDR528W	0.021555735997362366
YDR529C	0.021555735997362366
YDR530C	0.021555735997362366
YDR533C	0.021555735997362366
YDR534C	0.021555735997362366
YDR535C	0.021555735997362366
YDR536W	0.021555735997362366
YDR537C	0.021555735997362366
YDR538W	0.021555735997362366
YDR539W	0.021555735997362366
YDR540C	0.021555735997362366
YDR541C	0.021555735997362366
YEL001C	0.021555735997362366
YEL003W	-4.246479991480452
YEL004W	0.021555735997362366
YEL005C	0.021555735997362366
YEL006W	0.021555735997362366
YEL007W	0.021555735997362366
YEL008W	0.021555735997362366
YEL009C	0.021555735997362366
YEL010W	0.021555735997362366
YEL011W	0.021555735997362366
YEL012W	0.021555735997362366
YEL013W	0.021555735997362366
YEL014C	0.021555735997362366
YEL015W	0.021555735997362366
YEL016C	0.021555735997362366
YEL017C-A	0.021555735997362366
YEL017W	0.021555735997362366
YEL018W	0.021555735997362366
YEL020C	0.021555735997362366
YEL023C	0.021555735997362366
YEL024W	0.021555735997362366
YEL025C	0.021555735997362366
YEL027W	0.021555735997362366
YEL028W	0.021555735997362366
YEL029C	0.021555735997362366
YEL030W	0.021555735997362366
YEL031W	0.021555735997362366
YEL033W	-2.1124621277415447
YEL037C	0.021555735997362366
YEL038W	0.021555735997362366
YEL039C	0.021555735997362366
YEL040W	0.021555735997362366
YEL041W	0.021555735997362366
YEL042W	0.021555735997362366
YEL043W	0.021555735997362366
YEL045C	0.021555735997362366
YEL046C	-2.1124621277415447
YEL047C	0.021555735997362366
YEL048C	0.021555735997362366
YEL049W	0.021555735997362366
YEL050C	0.021555735997362366
YEL051W	0.021555735997362366
YEL052W	0.021555735997362366
YEL053C	0.021555735997362366
YEL054C	0.021555735997362366
YEL056W	0.021555735997362366
YEL057C	0.021555735997362366
YEL059W	0.021555735997362366
YEL060C	0.021555735997362366
YEL061C	2.1555735997362695
YEL062W	0.021555735997362366
YEL063C	0.021555735997362366
YEL064C	0.021555735997362366
YEL065W	0.021555735997362366
YEL066W	0.021555735997362366
YEL067C	0.021555735997362366
YEL068C	0.021555735997362366
YEL071W	0.021555735997362366
YEL072W	0.021555735997362366
YER001W	0.021555735997362366
YER002W	0.021555735997362366
YER004W	0.021555735997362366
YER005W	0.021555735997362366
YER007C-A	0.021555735997362366
YER007W	-6.380497855219359
YER010C	0.021555735997362366
YER011W	0.021555735997362366
YER016W	0.021555735997362366
YER017C	0.021555735997362366
YER019C-A	0.021555735997362366
YER019W	0.021555735997362366
YER020W	0.021555735997362366
YER024W	0.021555735997362366
YER027C	-2.1124621277415447
YER028C	0.021555735997362366
YER030W	0.021555735997362366
YER031C	0.021555735997362366
YER032W	0.021555735997362366
YER033C	0.021555735997362366
YER034W	0.021555735997362366
YER035W	0.021555735997362366
YER037W	0.021555735997362366
YER038W-A	0.021555735997362366
YER039C	0.021555735997362366
YER039C-A	0.021555735997362366
YER040W	-2.1124621277415447
YER041W	0.021555735997362366
YER042W	0.021555735997362366
YER044C	-6.380497855219359
YER044C-A	0.021555735997362366
YER045C	0.021555735997362366
YER046W	0.021555735997362366
YER046W-A	0.021555735997362366
YER047C	0.021555735997362366
YER048C	0.021555735997362366
YER049W	0.021555735997362366
YER050C	0.021555735997362366
YER051W	0.021555735997362366
YER052C	-6.380497855219359
YER053C	0.021555735997362366
YER054C	0.021555735997362366
YER055C	0.021555735997362366
YER056C	0.021555735997362366
YER056C-A	2.1555735997362695
YER057C	0.021555735997362366
YER058W	0.021555735997362366
YER059W	0.021555735997362366
YER060W	0.021555735997362366
YER060W-A	0.021555735997362366
YER061C	0.021555735997362366
YER062C	0.021555735997362366
YER063W	0.021555735997362366
YER064C	0.021555735997362366
YER065C	0.021555735997362366
YER066C-A	0.021555735997362366
YER066W	0.021555735997362366
YER067C-A	0.021555735997362366
YER067W	0.021555735997362366
YER068C-A	0.021555735997362366
YER069W	0.021555735997362366
YER071C	0.021555735997362366
YER072W	0.021555735997362366
YER073W	0.021555735997362366
YER074W	0.021555735997362366
YER075C	0.021555735997362366
YER077C	0.021555735997362366
YER078C	0.021555735997362366
YER079W	0.021555735997362366
YER080W	0.021555735997362366
YER081W	0.021555735997362366
YER083C	0.021555735997362366
YER084W	0.021555735997362366
YER085C	0.021555735997362366
YER086W	-6.380497855219359
YER087C-B	0.021555735997362366
YER087W	0.021555735997362366
YER088C	0.021555735997362366
YER089C	0.021555735997362366
YER090W	0.021555735997362366
YER091C	0.021555735997362366
YER091C-A	0.021555735997362366
YER092W	0.021555735997362366
YER093C-A	0.021555735997362366
YER095W	0.021555735997362366
YER096W	0.021555735997362366
YER097W	0.021555735997362366
YER098W	0.021555735997362366
YER101C	0.021555735997362366
YER103W	0.021555735997362366
YER106W	0.021555735997362366
YER110C	0.021555735997362366
YER111C	0.021555735997362366
YER113C	0.021555735997362366
YER114C	0.021555735997362366
YER115C	0.021555735997362366
YER116C	0.021555735997362366
YER117W	2.1555735997362695
YER118C	0.021555735997362366
YER119C	0.021555735997362366
YER119C-A	0.021555735997362366
YER120W	0.021555735997362366
YER121W	0.021555735997362366
YER122C	0.021555735997362366
YER123W	0.021555735997362366
YER124C	0.021555735997362366
YER128W	0.021555735997362366
YER129W	0.021555735997362366
YER130C	0.021555735997362366
YER131W	0.021555735997362366
YER132C	0.021555735997362366
YER134C	0.021555735997362366
YER135C	0.021555735997362366
YER137C	0.021555735997362366
YER139C	0.021555735997362366
YER140W	0.021555735997362366
YER141W	0.021555735997362366
YER142C	0.021555735997362366
YER143W	0.021555735997362366
YER144C	0.021555735997362366
YER145C	2.1555735997362695
YER149C	0.021555735997362366
YER150W	0.021555735997362366
YER151C	0.021555735997362366
YER152C	0.021555735997362366
YER153C	0.021555735997362366
YER154W	2.1555735997362695
YER155C	0.021555735997362366
YER156C	0.021555735997362366
YER158C	0.021555735997362366
YER161C	0.021555735997362366
YER162C	0.021555735997362366
YER163C	0.021555735997362366
YER164W	0.021555735997362366
YER166W	0.021555735997362366
YER167W	0.021555735997362366
YER169W	0.021555735997362366
YER170W	0.021555735997362366
YER173W	0.021555735997362366
YER174C	0.021555735997362366
YER175C	0.021555735997362366
YER176W	0.021555735997362366
YER177W	0.021555735997362366
YER178W	0.021555735997362366
YER179W	0.021555735997362366
YER180C	0.021555735997362366
YER181C	0.021555735997362366
YER182W	0.021555735997362366
YER183C	0.021555735997362366
YER184C	0.021555735997362366
YER185W	0.021555735997362366
YER186C	0.021555735997362366
YER187W	0.021555735997362366
YER188W	0.021555735997362366
YFL001W	0.021555735997362366
YFL003C	0.021555735997362366
YFL004W	0.021555735997362366
YFL007W	0.021555735997362366
YFL010C	0.021555735997362366
YFL010W-A	0.021555735997362366
YFL011W	0.021555735997362366
YFL012W	0.021555735997362366
YFL013C	0.021555735997362366
YFL012W-A	0.021555735997362366
YFL014W	0.021555735997362366
YFL015C	0.021555735997362366
YFL018C	0.021555735997362366
YFL019C	0.021555735997362366
YFL020C	0.021555735997362366
YFL021W	0.021555735997362366
YFL023W	0.021555735997362366
YFL025C	0.021555735997362366
YFL026W	0.021555735997362366
YFL027C	0.021555735997362366
YFL028C	0.021555735997362366
YFL030W	0.021555735997362366
YFL031W	0.021555735997362366
YFL032W	0.021555735997362366
YFL033C	0.021555735997362366
YFL034C-A	0.021555735997362366
YFL034W	0.021555735997362366
YFL036W	0.021555735997362366
YFL040W	0.021555735997362366
YFL041W	0.021555735997362366
YFL042C	0.021555735997362366
YFL044C	0.021555735997362366
YFL046W	0.021555735997362366
YFL047W	0.021555735997362366
YFL048C	0.021555735997362366
YFL049W	0.021555735997362366
YFL050C	0.021555735997362366
YFL051C	0.021555735997362366
YFL052W	0.021555735997362366
YFL053W	0.021555735997362366
YFL054C	0.021555735997362366
YFL055W	0.021555735997362366
YFL063W	0.021555735997362366
YFR001W	0.021555735997362366
YFR006W	0.021555735997362366
YFR007W	0.021555735997362366
YFR008W	0.021555735997362366
YFR009W	0.021555735997362366
YFR010W	-2.1124621277415447
YFR011C	0.021555735997362366
YFR012W	0.021555735997362366
YFR013W	0.021555735997362366
YFR014C	0.021555735997362366
YFR015C	0.021555735997362366
YFR016C	0.021555735997362366
YFR017C	0.021555735997362366
YFR018C	0.021555735997362366
YFR019W	0.021555735997362366
YFR020W	0.021555735997362366
YFR021W	0.021555735997362366
YFR022W	0.021555735997362366
YFR023W	0.021555735997362366
YFR024C-A	0.021555735997362366
YFR025C	0.021555735997362366
YFR026C	0.021555735997362366
YFR030W	0.021555735997362366
YFR031C-A	0.021555735997362366
YFR032C	0.021555735997362366
YFR032C-A	0.021555735997362366
YFR033C	0.021555735997362366
YFR034C	-2.1124621277415447
YFR035C	0.021555735997362366
YFR036W	0.021555735997362366
YFR038W	0.021555735997362366
YFR039C	0.021555735997362366
YFR040W	0.021555735997362366
YFR041C	0.021555735997362366
YFR043C	0.021555735997362366
YFR044C	0.021555735997362366
YFR045W	0.021555735997362366
YFR046C	0.021555735997362366
YFR047C	0.021555735997362366
YFR048W	0.021555735997362366
YFR049W	0.021555735997362366
YFR053C	0.021555735997362366
YFR054C	0.021555735997362366
YFR055W	0.021555735997362366
YFR056C	0.021555735997362366
YFR057W	0.021555735997362366
YGL002W	0.021555735997362366
YGL003C	0.021555735997362366
YGL004C	0.021555735997362366
YGL005C	0.021555735997362366
YGL006W	0.021555735997362366
YGL007W	0.021555735997362366
YGL010W	0.021555735997362366
YGL012W	-6.380497855219359
YGL013C	-2.1124621277415447
YGL014W	0.021555735997362366
YGL015C	0.021555735997362366
YGL016W	0.021555735997362366
YGL017W	0.021555735997362366
YGL019W	-2.1124621277415447
YGL020C	0.021555735997362366
YGL021W	0.021555735997362366
YGL023C	0.021555735997362366
YGL024W	0.021555735997362366
YGL025C	0.021555735997362366
YGL026C	0.021555735997362366
YGL027C	0.021555735997362366
YGL028C	0.021555735997362366
YGL031C	2.1555735997362695
YGL032C	0.021555735997362366
YGL033W	0.021555735997362366
YGL034C	0.021555735997362366
YGL035C	0.021555735997362366
YGL036W	0.021555735997362366
YGL037C	0.021555735997362366
YGL039W	0.021555735997362366
YGL041C	0.021555735997362366
YGL042C	0.021555735997362366
YGL043W	0.021555735997362366
YGL045W	-2.1124621277415447
YGL049C	0.021555735997362366
YGL050W	0.021555735997362366
YGL051W	0.021555735997362366
YGL053W	0.021555735997362366
YGL054C	0.021555735997362366
YGL056C	0.021555735997362366
YGL057C	0.021555735997362366
YGL058W	0.021555735997362366
YGL059W	0.021555735997362366
YGL060W	0.021555735997362366
YGL062W	0.021555735997362366
YGL063W	0.021555735997362366
YGL064C	0.021555735997362366
YGL066W	0.021555735997362366
YGL067W	0.021555735997362366
YGL070C	-4.246479991480452
YGL071W	0.021555735997362366
YGL072C	0.021555735997362366
YGL076C	0.021555735997362366
YGL077C	0.021555735997362366
YGL078C	0.021555735997362366
YGL079W	0.021555735997362366
YGL080W	0.021555735997362366
YGL081W	0.021555735997362366
YGL082W	0.021555735997362366
YGL083W	0.021555735997362366
YGL084C	0.021555735997362366
YGL085W	0.021555735997362366
YGL086W	0.021555735997362366
YGL087C	0.021555735997362366
YGL088W	0.021555735997362366
YGL089C	0.021555735997362366
YGL090W	0.021555735997362366
YGL094C	0.021555735997362366
YGL095C	-4.246479991480452
YGL096W	0.021555735997362366
YGL101W	0.021555735997362366
YGL104C	0.021555735997362366
YGL105W	0.021555735997362366
YGL107C	0.021555735997362366
YGL108C	0.021555735997362366
YGL109W	0.021555735997362366
YGL110C	0.021555735997362366
YGL114W	0.021555735997362366
YGL115W	0.021555735997362366
YGL117W	0.021555735997362366
YGL118C	0.021555735997362366
YGL121C	0.021555735997362366
YGL124C	0.021555735997362366
YGL126W	0.021555735997362366
YGL127C	0.021555735997362366
YGL129C	0.021555735997362366
YGL131C	0.021555735997362366
YGL132W	0.021555735997362366
YGL133W	0.021555735997362366
YGL135W	-2.1124621277415447
YGL136C	0.021555735997362366
YGL138C	0.021555735997362366
YGL139W	0.021555735997362366
YGL140C	0.021555735997362366
YGL141W	0.021555735997362366
YGL143C	-6.380497855219359
YGL144C	0.021555735997362366
YGL146C	0.021555735997362366
YGL147C	0.021555735997362366
YGL148W	-6.380497855219359
YGL149W	0.021555735997362366
YGL151W	0.021555735997362366
YGL152C	0.021555735997362366
YGL153W	0.021555735997362366
YGL154C	0.021555735997362366
YGL156W	0.021555735997362366
YGL157W	0.021555735997362366
YGL158W	0.021555735997362366
YGL159W	0.021555735997362366
YGL160W	0.021555735997362366
YGL161C	0.021555735997362366
YGL162W	0.021555735997362366
YGL163C	0.021555735997362366
YGL164C	0.021555735997362366
YGL165C	0.021555735997362366
YGL166W	0.021555735997362366
YGL167C	0.021555735997362366
YGL168W	0.021555735997362366
YGL170C	0.021555735997362366
YGL173C	0.021555735997362366
YGL174W	0.021555735997362366
YGL175C	0.021555735997362366
YGL176C	0.021555735997362366
YGL177W	0.021555735997362366
YGL179C	0.021555735997362366
YGL180W	0.021555735997362366
YGL181W	0.021555735997362366
YGL194C	-2.1124621277415447
YGL195W	0.021555735997362366
YGL196W	0.021555735997362366
YGL197W	0.021555735997362366
YGL198W	0.021555735997362366
YGL199C	0.021555735997362366
YGL200C	0.021555735997362366
YGL202W	0.021555735997362366
YGL203C	0.021555735997362366
YGL205W	0.021555735997362366
YGL208W	0.021555735997362366
YGL209W	0.021555735997362366
YGL210W	0.021555735997362366
YGL211W	0.021555735997362366
YGL212W	0.021555735997362366
YGL213C	0.021555735997362366
YGL214W	0.021555735997362366
YGL215W	0.021555735997362366
YGL216W	0.021555735997362366
YGL217C	0.021555735997362366
YGL218W	0.021555735997362366
YGL219C	0.021555735997362366
YGL220W	0.021555735997362366
YGL221C	0.021555735997362366
YGL222C	0.021555735997362366
YGL224C	0.021555735997362366
YGL226C-A	0.021555735997362366
YGL226W	0.021555735997362366
YGL227W	0.021555735997362366
YGL228W	0.021555735997362366
YGL229C	0.021555735997362366
YGL230C	0.021555735997362366
YGL231C	0.021555735997362366
YGL232W	0.021555735997362366
YGL234W	0.021555735997362366
YGL235W	0.021555735997362366
YGL236C	0.021555735997362366
YGL237C	0.021555735997362366
YGL241W	0.021555735997362366
YGL243W	0.021555735997362366
YGL244W	0.021555735997362366
YGL246C	0.021555735997362366
YGL248W	0.021555735997362366
YGL249W	0.021555735997362366
YGL250W	0.021555735997362366
YGL251C	0.021555735997362366
YGL252C	-4.246479991480452
YGL253W	0.021555735997362366
YGL254W	0.021555735997362366
YGL255W	0.021555735997362366
YGL256W	0.021555735997362366
YGL257C	0.021555735997362366
YGL258W	0.021555735997362366
YGL259W	0.021555735997362366
YGL260W	0.021555735997362366
YGL261C	0.021555735997362366
YGL262W	0.021555735997362366
YGL263W	0.021555735997362366
YGR001C	0.021555735997362366
YGR003W	0.021555735997362366
YGR004W	0.021555735997362366
YGR006W	0.021555735997362366
YGR007W	0.021555735997362366
YGR008C	0.021555735997362366
YGR010W	0.021555735997362366
YGR011W	0.021555735997362366
YGR012W	0.021555735997362366
YGR014W	0.021555735997362366
YGR015C	0.021555735997362366
YGR016W	0.021555735997362366
YGR017W	0.021555735997362366
YGR018C	0.021555735997362366
YGR019W	0.021555735997362366
YGR020C	0.021555735997362366
YGR021W	0.021555735997362366
YGR022C	0.021555735997362366
YGR023W	0.021555735997362366
YGR025W	0.021555735997362366
YGR026W	0.021555735997362366
YGR027C	2.1555735997362695
YGR028W	0.021555735997362366
YGR031W	0.021555735997362366
YGR032W	0.021555735997362366
YGR033C	0.021555735997362366
YGR034W	0.021555735997362366
YGR035C	0.021555735997362366
YGR036C	-6.380497855219359
YGR037C	0.021555735997362366
YGR038W	0.021555735997362366
YGR039W	0.021555735997362366
YGR040W	0.021555735997362366
YGR041W	0.021555735997362366
YGR042W	0.021555735997362366
YGR043C	0.021555735997362366
YGR044C	0.021555735997362366
YGR045C	0.021555735997362366
YGR049W	0.021555735997362366
YGR050C	0.021555735997362366
YGR051C	0.021555735997362366
YGR052W	0.021555735997362366
YGR053C	0.021555735997362366
YGR054W	0.021555735997362366
YGR055W	0.021555735997362366
YGR056W	0.021555735997362366
YGR057C	0.021555735997362366
YGR058W	0.021555735997362366
YGR059W	0.021555735997362366
YGR061C	0.021555735997362366
YGR062C	0.021555735997362366
YGR063C	-4.246479991480452
YGR064W	0.021555735997362366
YGR066C	0.021555735997362366
YGR067C	0.021555735997362366
YGR068C	0.021555735997362366
YGR069W	0.021555735997362366
YGR070W	0.021555735997362366
YGR071C	0.021555735997362366
YGR072W	0.021555735997362366
YGR076C	0.021555735997362366
YGR077C	0.021555735997362366
YGR078C	-6.380497855219359
YGR079W	0.021555735997362366
YGR080W	0.021555735997362366
YGR081C	-2.1124621277415447
YGR084C	0.021555735997362366
YGR085C	0.021555735997362366
YGR086C	0.021555735997362366
YGR087C	0.021555735997362366
YGR088W	0.021555735997362366
YGR089W	0.021555735997362366
YGR092W	-2.1124621277415447
YGR093W	0.021555735997362366
YGR096W	0.021555735997362366
YGR097W	0.021555735997362366
YGR100W	0.021555735997362366
YGR101W	0.021555735997362366
YGR102C	0.021555735997362366
YGR104C	0.021555735997362366
YGR105W	-2.1124621277415447
YGR106C	0.021555735997362366
YGR107W	0.021555735997362366
YGR108W	0.021555735997362366
YGR109C	0.021555735997362366
YGR110W	0.021555735997362366
YGR111W	0.021555735997362366
YGR112W	0.021555735997362366
YGR117C	0.021555735997362366
YGR118W	0.021555735997362366
YGR121C	0.021555735997362366
YGR122C-A	0.021555735997362366
YGR122W	-4.246479991480452
YGR123C	0.021555735997362366
YGR124W	0.021555735997362366
YGR125W	0.021555735997362366
YGR126W	0.021555735997362366
YGR127W	0.021555735997362366
YGR129W	0.021555735997362366
YGR130C	0.021555735997362366
YGR131W	0.021555735997362366
YGR132C	-2.1124621277415447
YGR133W	0.021555735997362366
YGR134W	0.021555735997362366
YGR135W	2.1555735997362695
YGR136W	0.021555735997362366
YGR137W	0.021555735997362366
YGR138C	0.021555735997362366
YGR139W	0.021555735997362366
YGR141W	0.021555735997362366
YGR142W	0.021555735997362366
YGR143W	0.021555735997362366
YGR144W	0.021555735997362366
YGR146C	0.021555735997362366
YGR148C	0.021555735997362366
YGR149W	0.021555735997362366
YGR150C	0.021555735997362366
YGR151C	0.021555735997362366
YGR152C	0.021555735997362366
YGR153W	0.021555735997362366
YGR154C	0.021555735997362366
YGR155W	-6.380497855219359
YGR157W	-2.1124621277415447
YGR159C	0.021555735997362366
YGR160W	0.021555735997362366
YGR161C	0.021555735997362366
YGR162W	0.021555735997362366
YGR163W	0.021555735997362366
YGR164W	0.021555735997362366
YGR165W	0.021555735997362366
YGR166W	0.021555735997362366
YGR167W	-6.380497855219359
YGR168C	0.021555735997362366
YGR169C	0.021555735997362366
YGR170W	0.021555735997362366
YGR171C	0.021555735997362366
YGR173W	0.021555735997362366
YGR174C	0.021555735997362366
YGR176W	0.021555735997362366
YGR177C	0.021555735997362366
YGR178C	0.021555735997362366
YGR180C	-6.380497855219359
YGR181W	0.021555735997362366
YGR182C	0.021555735997362366
YGR183C	0.021555735997362366
YGR184C	0.021555735997362366
YGR187C	0.021555735997362366
YGR188C	-2.1124621277415447
YGR189C	0.021555735997362366
YGR192C	0.021555735997362366
YGR193C	0.021555735997362366
YGR194C	0.021555735997362366
YGR196C	0.021555735997362366
YGR197C	0.021555735997362366
YGR199W	0.021555735997362366
YGR200C	0.021555735997362366
YGR201C	0.021555735997362366
YGR202C	0.021555735997362366
YGR203W	0.021555735997362366
YGR204W	0.021555735997362366
YGR205W	0.021555735997362366
YGR206W	0.021555735997362366
YGR207C	0.021555735997362366
YGR208W	-2.1124621277415447
YGR209C	0.021555735997362366
YGR210C	0.021555735997362366
YGR212W	0.021555735997362366
YGR213C	0.021555735997362366
YGR214W	0.021555735997362366
YGR215W	-2.1124621277415447
YGR217W	0.021555735997362366
YGR219W	0.021555735997362366
YGR220C	0.021555735997362366
YGR221C	0.021555735997362366
YGR222W	0.021555735997362366
YGR223C	0.021555735997362366
YGR224W	0.021555735997362366
YGR225W	0.021555735997362366
YGR226C	0.021555735997362366
YGR227W	0.021555735997362366
YGR228W	0.021555735997362366
YGR229C	-6.380497855219359
YGR230W	0.021555735997362366
YGR231C	-2.1124621277415447
YGR232W	0.021555735997362366
YGR233C	0.021555735997362366
YGR234W	0.021555735997362366
YGR235C	0.021555735997362366
YGR236C	0.021555735997362366
YGR237C	0.021555735997362366
YGR238C	0.021555735997362366
YGR239C	0.021555735997362366
YGR240C	0.021555735997362366
YGR241C	0.021555735997362366
YGR242W	0.021555735997362366
YGR243W	0.021555735997362366
YGR244C	0.021555735997362366
YGR247W	0.021555735997362366
YGR248W	0.021555735997362366
YGR249W	0.021555735997362366
YGR250C	0.021555735997362366
YGR252W	-2.1124621277415447
YGR254W	0.021555735997362366
YGR255C	0.021555735997362366
YGR256W	0.021555735997362366
YGR257C	0.021555735997362366
YGR258C	0.021555735997362366
YGR259C	0.021555735997362366
YGR260W	0.021555735997362366
YGR261C	0.021555735997362366
YGR263C	0.021555735997362366
YGR266W	0.021555735997362366
YGR268C	0.021555735997362366
YGR269W	0.021555735997362366
YGR270W	0.021555735997362366
YGR271W	0.021555735997362366
YGR271C-A	0.021555735997362366
YGR273C	0.021555735997362366
YGR275W	0.021555735997362366
YGR276C	0.021555735997362366
YGR279C	0.021555735997362366
YGR281W	0.021555735997362366
YGR282C	0.021555735997362366
YGR283C	0.021555735997362366
