orf	hap a (post-SGA) | expression of ttLCC1 (ABTS overlay assay) | standard | YPD + Cu(II)S | Strawn G~Mayor T, 2024
YDR249C	0.6398470895135154
YDR250C	-0.4635810555877436
YDR251W	0.7111448598952228
YDR252W	0.15526073661445614
YDR253C	0.6318877234528003
YDR254W	0.02270343297901918
YDR255C	-0.15104491953934485
YDR256C	0.46440514871290534
YDR257C	0.39372617955893885
YDR258C	0.001796927450789188
YDR259C	0.19417317842623358
YDR260C	-0.3189920115657306
YDR261C	1.0994123886320655
YDR262W	1.9277069374526774
YDR263C	0.807756369869989
YDR264C	1.16196324243406
YDR265W	0.5069955594505534
YDR266C	0.18468622622513506
YDR268W	-3.1701611730548085
YDR269C	0.7906546498843632
YDR270W	0.22241340071386864
YDR271C	0.3259070513674577
YDR272W	0.8904595688537128
YDR273W	1.0870509665340065
YDR274C	1.0659211141334834
YDR275W	1.3025691916980482
YDR276C	
YDR277C	1.3102718474787471
YDR278C	1.1140690251238623
YDR279W	0.869317370535816
YDR281C	0.7641860485900368
YDR282C	0.7603167581164878
YDR283C	-0.8985845658118314
YDR284C	0.9308245369550305
YDR285W	0.47473892755453717
YDR286C	0.5426405213524418
YDR287W	0.4243938796078221
YDR289C	-0.5246385048225012
YDR290W	-0.11726035843774307
YDR291W	0.2964873746275616
YDR293C	-1.3417223210061209
YDR294C	-0.49544798171948373
YDR295C	
YDR296W	-3.8027138362303323
YDR297W	-0.5989842692292298
YDR298C	-2.4927639271806568
YDR300C	-0.1087599536813751
YDR304C	-1.160860618086529
YDR305C	0.16118773747086307
YDR306C	0.3641788110349084
YDR307W	0.6163523466684784
YDR309C	-0.08195121699073103
YDR310C	-0.7562867473976622
YDR312W	0.01135134754099339
YDR313C	-0.07023904376018147
YDR314C	-0.8715580840779488
YDR315C	-3.262854163326301
YDR316W	-0.20301306095732644
YDR317W	-0.3294083515254815
YDR318W	-0.5820038243683362
YDR319C	0.0006442912800546813
YDR320C	-3.308701321996998
YDR321W	0.48450376607645945
YDR322W	-0.2790526244403326
YDR323C	-0.6383135110116261
YDR326C	0.18186394195864386
YDR329C	-0.2923260284358232
YDR330W	0.25375398396688836
YDR332W	-0.255144156847541
YDR333C	-0.28468220619666157
YDR334W	-1.2764290217860987
YDR335W	-0.4813421113356907
YDR336W	-0.8458737500178702
YDR337W	-0.43973150603919986
YDR338C	-0.4211926653508477
YDR340W	0.18001470245473117
YDR344C	0.0836473020989666
YDR345C	-0.3087126666562868
YDR346C	0.45015960062867727
YDR347W	
YDR348C	1.7318153056247358
YDR349C	0.5892703462339569
YDR350C	-1.588862900764178
YDR351W	0.1165116836878391
YDR352W	-0.028756176950188648
YDR354W	-0.6110210376960885
YDR357C	0.07601128313533631
YDR358W	-0.8126512800597169
YDR359C	-0.9051033065570047
YDR360W	-0.05735451828641854
YDR363W	1.0246067250428974
YDR363W-A	0.8940905470418967
YDR364C	-0.6591779593213257
YDR368W	-0.023146966245216546
YDR369C	-0.9457469109526737
YDR370C	-0.3148407767677373
YDR371W	-0.5997295744042469
YDR372C	-0.7057893657346335
YDR374C	0.4849881179671492
YDR375C	-3.7693915894632934
YDR377W	-4.4729219824311235
YDR378C	0.1245462432806717
YDR379W	0.8963591340470333
YDR380W	1.9392522491331943
YDR382W	-0.7147714025261118
YDR383C	0.45904321602081316
YDR384C	0.5698369698271325
YDR385W	0.04029356307070664
YDR386W	0.7910090652372647
YDR387C	0.9305099028208071
YDR388W	1.563363069897284
YDR389W	0.40060877316349086
YDR391C	0.3404020151463514
YDR392W	0.9237394492033648
YDR393W	0.7818805114038088
YDR395W	-0.011830640137391468
YDR399W	0.2706422083131046
YDR400W	0.6444919969234985
YDR401W	0.7125707962415285
YDR402C	0.5186867546248263
YDR403W	0.5969791879760182
YDR405W	-1.9614975468030775
YDR406W	0.8591904935284692
YDR408C	0.7837646041752225
YDR409W	1.9716242455273845
YDR410C	
YDR411C	-0.9022519985042756
YDR414C	-1.440572780878927
YDR415C	-0.2835454233026984
YDR417C	-0.5369720087157908
YDR418W	-1.728863679001056
YDR419W	-0.5932648419838301
YDR420W	-0.7481423003374692
YDR421W	0.04076964911400344
YDR422C	0.35186992313672194
YDR423C	0.07092579408021453
YDR424C	-1.0884730262202416
YDR425W	0.17943736947172906
YDR426C	0.3716019703192883
YDR428C	0.1767442893700182
YDR430C	-0.5708425462829756
YDR431W	-1.7739630250011467
YDR432W	-1.9709149340068663
YDR433W	-0.2714874142350138
YDR435C	0.49924971243779603
YDR436W	-0.13623315152608684
YDR438W	1.2400066942163956
YDR439W	0.531604456688933
YDR440W	-1.9827794091888253
YDR441C	-0.14425105337101804
YDR442W	3.417279702136556
YDR443C	1.8899312121832836
YDR444W	0.0006677266522274771
YDR445C	0.42287041750669657
YDR446W	0.22827454836207386
YDR447C	0.6511714627640947
YDR448W	-1.9098512169753974
YDR450W	0.5195849744201742
YDR451C	0.5135418580120839
YDR452W	0.7839032191150896
YDR453C	0.1919092108195167
YDR455C	0.44291181383411027
YDR456W	0.09583968274629318
YDR457W	-1.1727539138381975
YDR458C	-0.22263691151314058
YDR459C	0.4343601292260734
YDR461W	
YDR462W	
YDR463W	-0.10644836097775917
YDR465C	
YDR466W	-0.1892678757322058
YDR467C	-0.359668430523451
YDR469W	-1.2531617220096576
YDR470C	-2.2467260119695784
YDR471W	-0.4998796421837037
YDR475C	-0.24703187951216593
YDR476C	-0.4623974472899137
YDR477W	1.2213149041556286
YDR479C	0.16780153226820554
YDR480W	-0.5478815984100871
YDR481C	-0.020388416730115856
YDR482C	-0.013850793607729783
YDR483W	0.1726999021475014
YDR484W	-0.9515970477481505
YDR485C	-0.31307104757961873
YDR486C	0.8083251851724937
YDR488C	-0.6225365154075568
YDR490C	0.4985505011763764
YDR491C	-0.6482460485125966
YDR492W	0.09334801201455836
YDR493W	-0.6504004856656188
YDR494W	-0.2993366957431554
YDR495C	2.455443244444224
YDR496C	-0.9518393579011193
YDR497C	-0.052465321105615775
YDR500C	-0.7992658901743314
YDR501W	-0.03400555584893021
YDR502C	-0.06955399702295406
YDR503C	0.059564559039234
YDR504C	-0.055996514568842234
YDR505C	-0.1621071341143411
YDR506C	-0.12329644825771562
YDR507C	
YDR508C	-0.7459796429663567
YDR509W	0.12393629262007988
YDR511W	-1.5868263792533281
YDR512C	-2.9447545503879047
YDR513W	-0.4037457741115651
YDR514C	-0.31725958518268954
YDR515W	-0.42260141198897266
YDR516C	0.2273676555282852
YDR517W	-0.44269687709258926
YDR518W	0.4702450139760679
YDR519W	-0.3147663966829451
YDR520C	-0.5926298642600042
YDR521W	-2.077463988912465
YDR522C	-0.4907669499821028
YDR523C	0.011275509231600707
YDR524C	-0.455895941597992
YDR525W	1.6012571801800284
YDR525W-A	-0.5919612388178894
YDR528W	1.1751190255128432
YDR529C	-2.659443264866041
YDR530C	0.5115119706763159
YDR532C	
YDR533C	0.6178760598201051
YDR534C	0.26241789920741854
YDR535C	-0.3737665866649677
YDR536W	0.540280485929447
YDR537C	-0.0961850089018634
YDR538W	-0.7035463269992971
YDR539W	-1.1260391465111355
YDR540C	-0.7702416504375375
YDR541C	0.35450030377350156
YEL001C	-0.5079205352967042
YEL003W	-0.1844363144759238
YEL004W	
YEL005C	0.35428506213327415
YEL006W	0.0411607059021849
YEL007W	0.046259762392209754
YEL008W	-0.39879219564414564
YEL009C	-1.183306791123674
YEL010W	-0.6081305293766495
YEL011W	-0.8698045183236034
YEL012W	-1.111128541728245
YEL013W	0.3036462370153248
YEL014C	-0.31199697926503295
YEL015W	-0.07059294292070933
YEL016C	-0.30001990528062794
YEL017C-A	0.05383356248815263
YEL017W	-0.1421634163184735
YEL020C	0.2408500435999489
YEL023C	0.5442196338736932
YEL024W	-2.6983865282690496
YEL025C	-0.1746568106461247
YEL027W	-1.1592290715354785
YEL028W	-0.17136614121782368
YEL029C	
YEL030W	-0.06293381064180067
YEL031W	-3.591207765941854
YEL033W	0.26740163360952557
YEL036C	
YEL037C	0.03392103185535359
YEL038W	-0.6648386754777894
YEL039C	-0.11503498048431605
YEL040W	0.44142011274937465
YEL041W	0.7099488085754629
YEL042W	2.1243913781627506
YEL043W	-0.0047982918044325125
YEL044W	-0.415837705040879
YEL045C	-0.2621020771553752
YEL046C	-0.0711927356963248
YEL047C	-0.4092094144654761
YEL048C	0.11235653768348952
YEL049W	-0.28171331220613877
YEL050C	-0.9696314738973006
YEL051W	-0.6631134543083936
YEL052W	0.2579962511103014
YEL053C	1.4459307935369978
YEL054C	-0.9788103496702026
YEL056W	-0.3337801823851553
YEL057C	-0.35466364146414786
YEL059W	-0.4414494574582033
YEL060C	-0.5999231539496813
YEL061C	-0.876256542276625
YEL062W	0.14085306284643936
YEL063C	-1.2014580604305243
YEL064C	-2.2597044351146387
YEL065W	-0.1674899793626208
YEL066W	0.8542559809754641
YEL067C	3.61917400688939
YEL068C	1.7070832754219611
YEL071W	0.884088572669772
YEL072W	
YER001W	1.3432436582357454
YER002W	0.4958976775878228
YER004W	1.4548901145485154
YER005W	0.7898206459900696
YER007C-A	2.2805970069041153
YER007W	0.5631481477296278
YER010C	0.21014575970276245
YER011W	-0.1596310341741211
YER014C-A	
YER014W	
YER016W	-0.36813963843067454
YER017C	-4.496017918096197
YER019C-A	0.6989138988375261
YER019W	0.7391920956066674
YER020W	0.5989940289452459
YER024W	0.4882525769276396
YER027C	0.408304452377513
YER028C	-0.04074270953439902
YER030W	1.2883046373431877
YER031C	-0.11952431799395168
YER032W	0.7623764987957989
YER033C	1.1710561561297923
YER034W	-0.09596905958594985
YER035W	0.0007935964927285182
YER037W	-0.6439318858716052
YER038W-A	0.06348905866470993
YER039C	0.10052286226653978
YER039C-A	0.7165011838426896
YER040W	0.19263087581763458
YER041W	0.027718215292278935
YER042W	0.5189994899098882
YER044C	-0.1524038601141946
YER044C-A	0.2371978156536734
YER045C	-0.29701893093375625
YER046W	-0.1333159974776101
YER046W-A	-0.4299905659374767
YER047C	0.04421390231174089
YER048C	-0.3398609603431276
YER049W	0.10659357694295765
YER050C	1.3942472880069616
YER051W	1.159308090451314
YER052C	-0.0445299900835881
YER053C	-0.2758929443378537
YER054C	-0.27313998147047436
YER055C	-1.0538614722730841
YER056C	-0.18566276155097935
YER056C-A	0.009892846116586019
YER057C	-0.35511381186308294
YER058W	-4.209371123347905
YER059W	-0.17981830617050423
YER060W	-0.9177746532912425
YER060W-A	-0.9201103659691888
YER061C	-1.2286496438085082
YER062C	0.39558147608656824
YER063W	-0.38176615658851193
YER064C	-1.5629545058572176
YER065C	-0.6080570154812993
YER066C-A	-0.9739177092193669
YER066W	0.03870614148010649
YER067C-A	-0.09040490327274399
YER067W	-0.6425216309368484
YER068C-A	-0.23915793426984452
YER068W	-0.7922915480711353
YER069W	-2.391735225086291
YER070W	-0.09533593446748262
YER071C	0.019159428293469158
YER072W	-0.2150152301855176
YER073W	0.30094044253967955
YER074W	0.30385554238931406
YER075C	-1.1768709804120574
YER077C	-1.2246926253102675
YER078C	-1.074056612014675
YER079W	-1.030653090148347
YER080W	-1.3593721114851895
YER081W	-0.1874164295316603
YER083C	-2.524728939293903
YER084W	0.33452728199764126
YER085C	0.15412573231832838
YER086W	-1.2254459097600503
YER087C-B	-0.3783505573761143
YER087W	-0.012740949985762884
YER088C	-0.0564014063480721
YER089C	0.1334348276422237
YER090W	-0.3157426970861056
YER091C	0.22080746767452994
YER091C-A	-0.004995219543259202
YER092W	1.5913519701997652
YER093C-A	-0.08816874338438652
YER095W	-1.7369203718894533
YER096W	-0.44863091826276136
YER097W	-0.06987652245790266
YER098W	-0.794365537415489
YER101C	-0.09026517205868928
YER103W	-0.7700770026365024
YER106W	-0.18004303522233717
YER110C	
YER111C	-0.5389465160651153
YER113C	-0.3852296854477582
YER114C	-0.34243695579249395
YER115C	0.041631518351780285
YER116C	-1.368543113684613
YER117W	-0.037408151185506416
YER118C	-0.7902449243475282
YER119C	-0.46819750382293085
YER119C-A	0.7816582022987509
YER120W	0.26977000507906745
YER121W	-0.003181538265455044
YER122C	0.8485481465415928
YER123W	-0.13508147295463094
YER124C	-0.4360174466964104
YER128W	0.003994886583186629
YER129W	0.025524948655522576
YER130C	0.12689722151037863
YER131W	0.45380227651206656
YER132C	-0.2492204067579582
YER134C	-0.5198127842019232
YER135C	-0.31731872574932835
YER137C	0.2575540527320405
YER139C	-0.3418439731876623
YER140W	-0.7196100207948417
YER141W	-0.5104427533549184
YER142C	-0.15344893688061986
YER143W	0.1891303212953141
YER144C	-0.980771858013386
YER145C	1.294871243895214
YER149C	0.10903499976085121
YER150W	0.2789476181743586
YER151C	1.8432347629212569
YER152C	0.5876307613270667
YER153C	-1.814137658510311
YER154W	-3.1247966339905044
YER155C	-0.5508377249036375
YER156C	-1.2583919579689389
YER158C	0.7040470736992792
YER161C	1.3267042035889967
YER162C	-0.22007604724221744
YER163C	0.5588404198466458
YER164W	-0.26508416933527174
YER166W	0.22095289635267337
YER167W	0.7801838705742306
YER169W	0.7523580299144575
YER170W	0.33178805061910105
YER173W	0.2631996787157366
YER174C	0.857115774782945
YER175C	1.5402539313777255
YER176W	0.7183653469761859
YER177W	1.0060779763548255
YER178W	1.2407279306254526
YER179W	1.179189773406253
YER180C	1.6033845078923776
YER181C	1.006123023317749
YER182W	1.2907228184081194
YER183C	0.7054611437924632
YER184C	0.6500671636650945
YER185W	0.20200785671277233
YER186C	0.7935999133113085
YER187W	0.20527861503640515
YER188W	0.9440610528953746
YFL001W	-1.2964187677605064
YFL003C	0.23604645971067933
YFL004W	0.004410247692876505
YFL007W	0.07298647922883739
YFL010C	0.12309436688365417
YFL010W-A	0.35553190778873894
YFL011W	0.33416032342495594
YFL012W	0.5348387068707602
YFL012W-A	2.5686964606937144
YFL013C	1.0655943217375845
YFL014W	1.7653954866565889
YFL015C	-0.0333292231430108
YFL016C	-1.4950183723370634
YFL018C	-0.17688411835620524
YFL019C	0.3138556058292999
YFL020C	0.49326705574720064
YFL021W	-0.1731800486017441
YFL023W	-1.405390066474216
YFL025C	2.8316652893863177
YFL026W	
YFL027C	-0.46575893801136053
YFL028C	-0.24161711577112702
YFL030W	-0.17435574457143066
YFL031W	-1.7015665215229003
YFL032W	-1.8577828575520887
YFL033C	-0.36112577965970516
YFL034C-A	0.7357449125481216
YFL034W	-0.24397699758282743
YFL036W	-1.5987494652494962
YFL040W	-0.6245062883568109
YFL041W	-0.5546617720028917
YFL042C	-0.4332488051161052
YFL044C	-0.1716609652657651
YFL046W	-0.2659968684752481
YFL047W	-0.5527507765664378
YFL048C	-0.44978473483536635
YFL049W	-1.5582095899476736
YFL050C	-0.2389556391770489
YFL051C	0.09215127123823944
YFL052W	1.181506820268307
YFL053W	-0.4276044416776921
YFL054C	-1.6815218584466176
YFL055W	-0.5166453700585034
YFL063W	-0.8111051934902807
YFR001W	-0.8366623582471734
YFR006W	0.4101208500967253
YFR007W	0.49680378136502507
YFR008W	0.0201435052500333
YFR009W	0.5330648057791518
YFR010W	-0.16865972474408944
YFR011C	-1.0644440434648759
YFR012W	0.9230070868134969
YFR013W	-1.0567766493301676
YFR014C	0.7466416316435758
YFR015C	0.0784309493709537
YFR016C	0.4325446933151181
YFR017C	0.5781146451071856
YFR018C	0.08323978810594397
YFR019W	0.14120598100139867
YFR020W	0.08489312353407351
YFR021W	0.4286673283387846
YFR022W	0.20561894871668632
YFR023W	0.6047700541081745
YFR024C-A	0.8925377128274745
YFR025C	0.5346673491266579
YFR026C	0.48790712929218466
YFR030W	-0.9362583077214465
YFR031C-A	-0.5634073157272853
YFR032C	0.17292013977995888
YFR032C-A	-0.948521512650476
YFR033C	-0.42966661891551694
YFR034C	0.1652788600609424
YFR035C	-0.19986339121495078
YFR036W	-0.09535288260292635
YFR038W	-0.05895918614479736
YFR039C	0.4890486983860331
YFR040W	-1.202619282853856
YFR041C	-0.2017694076126082
YFR043C	-0.43879943006529926
YFR044C	0.14777830674972295
YFR045W	-0.3835254429366169
YFR046C	-0.2182873906431484
YFR047C	-0.9985716469654347
YFR048W	-1.5938393768448733
YFR049W	
YFR053C	-0.3408921447733077
YFR054C	-0.2108442613307217
YFR055W	-0.244718342469873
YFR056C	-0.2900129772303524
YFR057W	0.005629688362388484
YGL002W	0.27349276412352796
YGL003C	-0.7041917618334175
YGL004C	-0.049129941577594614
YGL005C	0.4044109236869534
YGL006W	0.3812034126032031
YGL007W	-1.9733274275940063
YGL010W	0.8432094059497052
YGL012W	
YGL013C	1.0019131141545536
YGL014W	0.118275964573628
YGL015C	1.9301554386511304
YGL016W	1.2899592521555525
YGL017W	0.6117177426052213
YGL019W	1.31013289618941
YGL020C	-0.46242606014849874
YGL021W	0.09505552995781413
YGL023C	-0.9855639127245994
YGL024W	-0.8670938396123047
YGL025C	0.7844675740261529
YGL026C	-1.5059387463147784
YGL027C	-0.941647538798605
YGL028C	0.44229403075665996
YGL029W	-0.5410702221703956
YGL031C	0.7235797132402974
YGL032C	0.6200285147119713
YGL033W	-0.057774894098552305
YGL034C	0.49731686099325323
YGL035C	0.39608118772051026
YGL036W	0.8674900352751407
YGL037C	0.45623348792880963
YGL038C	
YGL039W	0.6079324261353198
YGL041C	-0.38086535945870903
YGL042C	0.5486340177645348
YGL043W	1.4867875964940893
YGL045W	1.9642381820788264
YGL049C	0.595268829157656
YGL050W	0.11329275858621171
YGL051W	-0.2849442887727102
YGL053W	-0.055114644380933324
YGL054C	0.45343298705178964
YGL056C	-0.3876131699464023
YGL057C	0.5182915835910031
YGL058W	-1.02954573338489
YGL059W	0.3062900416732993
YGL060W	-0.8142690946968816
YGL062W	0.8731736667153989
YGL063W	-0.6367992382038057
YGL064C	-3.20172343365342
YGL066W	0.8763444929572938
YGL067W	-0.5414041139897691
YGL070C	0.22459879032415803
YGL071W	-1.0436850550505277
YGL072C	-1.1256507163378047
YGL076C	-1.0867835136779458
YGL077C	0.848065174039464
YGL078C	-0.38760976399152935
YGL079W	-1.3752641618428927
YGL080W	0.5185536609771342
YGL081W	-1.3453151188277102
YGL082W	-0.12799057867296576
YGL083W	0.09758822802643388
YGL084C	0.8057550681099596
YGL085W	-0.37712296858017835
YGL086W	-0.633940785656108
YGL087C	-0.35906067654695434
YGL088W	-0.5986590600008982
YGL089C	-0.2351290394186783
YGL090W	-0.24899883311483614
YGL094C	0.046689883044223855
YGL095C	0.3096373634803104
YGL096W	-0.3971754140896517
YGL101W	-0.2514503274853608
YGL104C	-0.6951618775918161
YGL105W	-1.590764817503998
YGL107C	-3.1852872315875143
YGL108C	0.016342374675171804
YGL109W	1.0412196545952301
YGL110C	-1.571666611208914
YGL114W	0.23566390051261682
YGL115W	2.213593322685763
YGL117W	0.23923345159283962
YGL118C	0.14277892712708565
YGL121C	0.31434304054340007
YGL124C	-0.8921964634094833
YGL125W	-0.11751739880517792
YGL126W	-1.0754948761248655
YGL127C	-0.3313916464158911
YGL129C	-2.8164364768900483
YGL131C	0.9689722875527855
YGL132W	1.241717426709608
YGL133W	1.0848963140927108
YGL135W	
YGL136C	0.01418426109224136
YGL138C	1.9436220386141672
YGL139W	1.1998422075974968
YGL140C	1.3321391549742196
YGL141W	1.0664839027327102
YGL143C	-2.5241771860136355
YGL144C	0.6577483919094202
YGL146C	0.3654703169794291
YGL147C	-0.24375816487051394
YGL148W	-0.4156052447675333
YGL149W	1.398930706725246
YGL151W	1.8522996150948086
YGL152C	0.03230456959643751
YGL153W	0.3093790513282684
YGL154C	-0.03231325342730646
YGL156W	0.9993453593039648
YGL157W	0.3468906895135489
YGL158W	0.5054569479047507
YGL159W	0.4984893724735629
YGL160W	-0.2747414284910561
YGL161C	-0.3912430671538608
YGL162W	0.07179697484293589
YGL163C	0.10430729023716125
YGL164C	0.4760697982693331
YGL165C	-2.3280970139561226
YGL166W	-2.4598778697034267
YGL167C	1.5673374980105623
YGL168W	0.4924165881957347
YGL170C	-0.47981660345053084
YGL173C	-1.1866151752990894
YGL174W	-0.5165384238858798
YGL175C	-0.4556722121834476
YGL176C	0.18483289825882868
YGL177W	-0.4242338562682054
YGL179C	0.06491216766585683
YGL180W	0.542282177651125
YGL181W	0.4275333026648876
YGL194C	0.360794468099141
YGL195W	2.082269419097489
YGL196W	-1.3396338330363005
YGL197W	0.6206068248058472
YGL198W	-0.007059542778507875
YGL199C	0.2659113426153398
YGL200C	1.0185865349111018
YGL202W	0.06722452900614541
YGL203C	-0.15028727864332198
YGL205W	1.4469483726221553
YGL206C	
YGL208W	0.12792302390726168
YGL209W	1.068185290176671
YGL210W	0.7618405221648011
YGL211W	1.7216404706348758
YGL212W	0.3799849228799782
YGL213C	2.166966220772741
YGL214W	-0.40982622080278097
YGL215W	-0.7448364937280514
YGL216W	0.12594056677763305
YGL217C	0.20591445604917685
YGL218W	-0.6717287485406284
YGL219C	-1.0877817541012171
YGL220W	1.366047572275534
YGL221C	-0.09811690168649496
YGL222C	0.37138591054716286
YGL223C	-0.8645300322691396
YGL224C	0.14119010823285819
YGL226C-A	0.6536830306343175
YGL226W	-0.1509099179502227
YGL227W	0.5485575633557942
YGL228W	-0.5012354998900086
YGL229C	-0.03619274980456159
YGL230C	-0.20689539798651246
YGL231C	0.3923685954964332
YGL232W	0.3187114443511562
YGL234W	-0.01684919992612757
YGL235W	-0.4868534546766126
YGL236C	-0.07352779697969002
YGL237C	-0.9335149079553643
YGL240W	1.4407292157869127
YGL241W	0.6829408107776076
YGL242C	1.5179565058062334
YGL243W	0.5509831150682033
YGL244W	-0.560305413630124
YGL246C	-0.776347789970815
YGL248W	0.014456715062990878
YGL249W	-0.6742442369481738
YGL250W	0.031222572018907938
YGL251C	-0.07365901528977865
YGL252C	-0.42643408867028293
YGL253W	-1.0515156548014482
YGL254W	-0.5350099883481498
YGL255W	-0.23387636446153673
YGL256W	0.8598581319569362
YGL257C	0.2701329755971514
YGL258W	0.3033172396882788
YGL259W	-0.5074565079760571
YGL260W	-0.34636228952254916
YGL261C	-0.6463219094596488
YGL262W	0.24196600582087577
YGL263W	-0.05627185529234126
YGR001C	-0.3273259314631655
YGR003W	-0.6373477134801953
YGR004W	-1.4100657196509572
YGR006W	
YGR007W	0.8508630231776669
YGR008C	0.23001047268645064
YGR010W	-0.35640921834114037
YGR011W	-0.29098530107698567
YGR012W	-0.9758352792417009
YGR014W	-0.32417004603250515
YGR015C	-1.2288705450983364
YGR016W	-0.8800892065023935
YGR017W	0.27304502419377563
YGR018C	0.2153991667088715
YGR019W	0.08266882499220649
YGR020C	-0.9167385266411342
YGR021W	0.01494767229364679
YGR022C	0.5603353747149338
YGR023W	0.259221037378518
YGR025W	0.359884633581175
YGR026W	0.04411086212225954
YGR027C	1.8722068810403212
YGR028W	-0.45962554206702516
YGR031W	0.476173489648931
YGR032W	0.29006634146320437
YGR033C	0.534858525513586
YGR034W	0.41105002375589716
YGR035C	0.40206135676769594
YGR036C	1.2440442438435055
YGR037C	2.195567373510512
YGR038W	0.3636507864413231
YGR039W	-0.1244669286436395
YGR040W	0.2655723119647379
YGR041W	0.4233881997207221
YGR042W	0.23118166137168675
YGR043C	0.7991502002390916
YGR044C	-0.1265167692965204
YGR045C	0.2173562904534129
YGR049W	0.8224876730572668
YGR050C	0.9222622018454499
YGR051C	0.218792119035692
YGR052W	0.5277469594898619
YGR053C	0.7034953563075979
YGR054W	0.4915964065029326
YGR055W	-1.9481377121321573
YGR056W	-1.768432495703522
YGR057C	-1.7796602492641567
YGR058W	-0.48912938305154985
YGR059W	-0.7613600507715342
YGR061C	-1.2512479179679432
YGR062C	-2.1533453056070018
YGR063C	0.8251407898971714
YGR064W	0.9379724748532047
YGR066C	-0.2329800412405617
YGR067C	-0.03388963435741582
YGR068C	-0.2942362716505699
YGR069W	-0.43311722049690365
YGR070W	0.3239757031926374
YGR071C	-1.1902537828308402
YGR072W	0.39188780773584503
YGR076C	-2.3722566095811843
YGR077C	-0.7381192885251604
YGR078C	-0.8327641676507052
YGR079W	0.14110755912959752
YGR080W	-0.20057299066858736
YGR081C	0.8713447076207331
YGR084C	-0.7930949712503634
YGR085C	-1.4473472447947484
YGR086C	0.4471301882045197
YGR087C	0.048767374443938485
YGR088W	0.02343209940428276
YGR089W	-0.281566073165451
YGR092W	0.5000681925083049
YGR093W	0.3938707131904766
YGR096W	-0.29187478258653127
YGR097W	-0.6801607147251745
YGR100W	-1.199718795264437
YGR101W	-1.2578130894150286
YGR102C	-3.052129359086315
YGR104C	0.8890771565341431
YGR105W	-0.23618308012704653
YGR106C	-0.019022100339669966
YGR107W	0.21562298842283692
YGR108W	-1.0027003271794541
YGR109C	-0.4110678137048756
YGR110W	-0.6647171350836736
YGR111W	0.010036155745928131
YGR112W	0.9504373843247244
YGR117C	-0.27756798420555334
YGR118W	-0.5813582488180055
YGR121C	-0.5792696521685472
YGR122C-A	-0.03593516893143867
YGR122W	-0.03988715875916379
YGR123C	-1.1706052985174642
YGR124W	0.5671904714981286
YGR125W	0.5375296054641394
YGR126W	-0.14792225201212542
YGR127W	-0.19082355540298762
YGR129W	-0.18140317985864973
YGR130C	0.13375371311068035
YGR131W	0.19367261892214963
YGR132C	0.03050575459110571
YGR133W	-0.38432021370036884
YGR134W	-1.435291411833728
YGR135W	0.6548823035419525
YGR136W	0.6034249813756902
YGR137W	0.24646099932788446
YGR138C	0.949296201414543
YGR139W	-0.36761418633572734
YGR141W	0.04631524678307906
YGR142W	0.08572574354284775
YGR143W	0.024544805300039402
YGR144W	0.29036907873679363
YGR146C	0.05819450115508922
YGR148C	0.3236346682856104
YGR149W	0.4798099704910345
YGR150C	-3.159966463999892
YGR151C	0.0066183659678424375
YGR152C	0.9600309414121277
YGR153W	2.9680128981526206
YGR154C	1.1060448577367623
YGR155W	0.6650169055312061
YGR157W	0.28747135325443696
YGR159C	0.3079372496102788
YGR160W	0.5842293499663096
YGR161C	1.6779175109091589
YGR162W	0.455428016323342
YGR163W	1.1898298366097129
YGR164W	0.9556484138883934
YGR165W	
YGR166W	0.5477011456946084
YGR167W	
YGR168C	0.6251802080369728
YGR169C	0.38820771729368114
YGR170W	0.9172125305507305
YGR171C	-2.8476990786642022
YGR173W	2.0898664370539195
YGR174C	-1.0024219905579925
YGR176W	0.732000991415851
YGR177C	0.9181995895371611
YGR178C	1.0831548398617707
YGR180C	-1.596638224511584
YGR181W	0.1236619038888442
YGR182C	-0.5759464083466957
YGR183C	
YGR184C	0.17672198771163358
YGR187C	-0.082913980954566
YGR188C	-1.3159828795787283
YGR189C	-0.25745429154129496
YGR192C	1.1245856285512383
YGR193C	-0.3860614761295413
YGR194C	-0.0551072855662734
YGR196C	-0.15370870777188703
YGR197C	-0.49729754746325683
YGR199W	-0.3603211687453141
YGR200C	1.679855647590717
YGR201C	-0.024062269254946648
YGR202C	1.0870691922682298
YGR203W	0.8675934868275385
YGR204W	-0.8020806491407164
YGR205W	-0.32891320026800797
YGR206W	0.4265493672148056
YGR207C	-0.12572503905185275
YGR208W	-0.54140395263349
YGR209C	0.1045144646668823
YGR210C	-0.5810192883720667
YGR212W	-0.5966123563932846
YGR213C	-1.0154046950347433
YGR214W	-0.7520854664784205
YGR215W	-3.220157146327202
YGR217W	-0.14888971183622374
YGR219W	-1.697723568788324
YGR220C	-5.02285604014155
YGR221C	0.5083105994215412
YGR222W	-1.6152991360155533
YGR223C	-0.19172846988784067
YGR224W	-0.17314077738244954
YGR225W	-0.5679380329905469
YGR226C	-0.5762771412627636
YGR227W	-1.475900009532691
YGR228W	-0.845269952634086
YGR229C	0.13682054084183454
YGR230W	0.10350883121503045
YGR231C	0.42195944731007357
YGR232W	0.3228284366600966
YGR233C	0.09934714431026727
YGR234W	-0.5329758748541849
YGR235C	1.2174023384881478
YGR236C	0.7917496980405793
YGR237C	-0.10850034163031406
YGR238C	-0.32435276225125687
