orf	hap a (post-SGA) | expression of ttLCC1 (ABTS overlay assay) | standard | YPD + Cu(II)S | Strawn G~Mayor T, 2024
YDR251W	0.8494604636194815
YDR252W	0.17989377174451748
YDR253C	0.7539946346225417
YDR254W	0.020227482383316064
YDR255C	-0.18905374142254336
YDR256C	0.5522605882291125
YDR257C	0.46712722755269803
YDR258C	-0.0049545639442282186
YDR259C	0.2267641064878777
YDR260C	-0.39134730245186233
YDR261C	1.317131681218709
YDR262W	2.3148188209029734
YDR263C	0.9658297686988725
YDR264C	1.39247466458541
YDR265W	0.6035610647652979
YDR266C	0.21533699976682988
YDR268W	-3.82560243491934
YDR269C	0.9452306157520921
YDR270W	0.2607796709248476
YDR271C	0.385438567259591
YDR272W	1.0654464064689708
YDR273W	1.3022422534505285
YDR274C	1.2767911841015327
YDR275W	1.5618356093646815
YDR276C	
YDR277C	1.5711135173561808
YDR278C	1.3347857123356757
YDR279W	1.0399804663677663
YDR281C	0.9133489823954793
YDR282C	0.9086883923304363
YDR283C	-1.089470981342962
YDR284C	1.114066320273537
YDR285W	0.5647077041365122
YDR286C	0.6464956948853273
YDR287W	0.5040667075794968
YDR289C	-0.6390500815364096
YDR290W	-0.148359978341597
YDR291W	0.35000234088473964
YDR293C	-1.623233807737763
YDR294C	-0.6038898724755092
YDR295C	
YDR296W	-4.587516971386886
YDR297W	-0.7286001252306528
YDR298C	-3.009672254492004
YDR300C	-0.13812117558765544
YDR304C	-1.405384498791807
YDR305C	0.18703288975483714
YDR306C	0.43153719544405833
YDR307W	0.7352821540805211
YDR309C	-0.10582984653626752
YDR310C	-0.9180721671903287
YDR312W	0.006553808366938789
YDR313C	-0.09172244401078705
YDR314C	-1.0569173767162023
YDR315C	-3.937251852948741
YDR316W	-0.25164976651994186
YDR317W	-0.40389386385954035
YDR318W	-0.7081470491021747
YDR319C	-0.00634292305623028
YDR320C	-3.9924751073598053
YDR321W	0.5764695270632562
YDR322W	-0.34324000419833883
YDR323C	-0.775972498736793
YDR326C	0.2119375367120255
YDR329C	-0.35922792115975155
YDR330W	0.29852964393416376
YDR332W	-0.31444207152951936
YDR333C	-0.35002087862047265
YDR334W	-1.5445875278218475
YDR335W	-0.5868992433617453
YDR336W	-1.0259803992610428
YDR337W	-0.5367789499976297
YDR338C	-0.51444877413717
YDR340W	0.2097101135400672
YDR344C	0.09363484036985391
YDR345C	-0.37896575263346305
YDR346C	0.5351017162534064
YDR347W	
YDR348C	2.0788658472599835
YDR349C	0.7026616767528386
YDR350C	-1.9209165324035358
YDR351W	0.1332202401670407
YDR352W	-0.04175601263381512
YDR354W	-0.7430985052089362
YDR357C	0.08443719693582828
YDR358W	-0.9859636792753906
YDR359C	-1.0973228545898106
YDR360W	-0.07620293421271933
YDR363W	1.2270276854303412
YDR363W-A	1.0698199475576853
YDR364C	-0.8011038868219059
YDR368W	-0.03499967529935081
YDR369C	-1.1462783879489415
YDR370C	-0.38634710828462454
YDR371W	-0.7294978510328006
YDR372C	-0.8572476835031337
YDR374C	0.5770529326320976
YDR375C	-4.547380069469329
YDR377W	-5.394787826094606
YDR378C	0.14289792884700325
YDR379W	1.0725524780125848
YDR380W	2.3287252374110854
YDR382W	-0.8680666157390015
YDR383C	0.5458020991585638
YDR384C	0.6792540257555708
YDR385W	0.0414149290504926
YDR386W	0.9456575117641447
YDR387C	1.1136873410446295
YDR388W	1.875963836766686
YDR389W	0.47541736436056664
YDR391C	0.4028978623533264
YDR392W	1.1055322777117016
YDR393W	0.9346620986269675
YDR395W	-0.021369073670587064
YDR399W	0.31887163974509086
YDR400W	0.7691765787325017
YDR401W	0.8511780148900329
YDR402C	0.6176431990610253
YDR403W	0.7119470357822646
YDR405W	-2.3697578228396083
YDR406W	1.0277825653073522
YDR408C	0.9369315028270653
YDR409W	2.367717555463131
YDR410C	
YDR411C	-1.0938884321617788
YDR414C	-1.7422999451491457
YDR415C	-0.34865161490198626
YDR417C	-0.6539058816127249
YDR418W	-2.089548544037084
YDR419W	-0.7217110312275352
YDR420W	-0.9082621182127473
YDR421W	0.041988378342724085
YDR422C	0.416711045522727
YDR423C	0.07831168634720444
YDR424C	-1.3181930889478803
YDR425W	0.2090147115320775
YDR426C	0.44047844776112227
YDR428C	0.20577087588515428
YDR430C	-0.6947032040061766
YDR431W	-2.1438710523483224
YDR432W	-2.381101137987614
YDR433W	-0.3341276504570258
YDR435C	0.5942311326033715
YDR436W	-0.17121285319762916
YDR438W	1.4864786010964888
YDR439W	0.6332026703167312
YDR440W	-2.395391989382203
YDR441C	-0.18087047749242705
YDR442W	4.109020645682698
YDR443C	2.269317669957113
YDR444W	-0.006314694970624979
YDR445C	0.5022316857889351
YDR446W	0.26783946824058663
YDR447C	0.7772220465900554
YDR448W	-2.307549422272037
YDR450W	0.6187251116966986
YDR451C	0.6114461316134042
YDR452W	0.9370984655857487
YDR453C	0.22403714013382006
YDR455C	0.5263717014459819
YDR456W	0.1083206564135467
YDR457W	-1.4197100647837557
YDR458C	-0.2752868450912049
YDR459C	0.5160711317172271
YDR461W	
YDR462W	
YDR463W	-0.13533684443894825
YDR465C	
YDR466W	-0.2350935854473908
YDR467C	-0.4403423612027753
YDR469W	-1.5165618867076003
YDR470C	-2.7133176977339795
YDR471W	-0.6092278415094657
YDR475C	-0.3046707712323244
YDR476C	-0.5640802501533232
YDR477W	1.4639641965433514
YDR479C	0.19499925633688786
YDR480W	-0.6670465661104431
YDR481C	-0.031676981241642754
YDR482C	-0.023802364026553873
YDR483W	0.20089938044243552
YDR484W	-1.1533249226080813
YDR485C	-0.38421545589813494
YDR486C	0.9665149110953456
YDR488C	-0.7569689864724086
YDR490C	0.5933889272738373
YDR491C	-0.7879363163705803
YDR492W	0.10531941989820426
YDR493W	-0.7905313524527189
YDR494W	-0.36767232372534786
YDR495C	2.9504812520751034
YDR496C	-1.1536167870466147
YDR497C	-0.07031385869289007
YDR500C	-0.9698408744503149
YDR501W	-0.048078929796630664
YDR502C	-0.090897299959329
YDR503C	0.06462699156386188
YDR504C	-0.07456720831472995
YDR505C	-0.2023782637601784
YDR506C	-0.1556304948455876
YDR507C	
YDR508C	-0.9056571808148438
YDR509W	0.14216323859607638
YDR511W	-1.9184635266171783
YDR512C	-3.554098428337814
YDR513W	-0.4934338597668086
YDR514C	-0.3892605815803187
YDR515W	-0.5161456202723184
YDR516C	0.2667471088635618
YDR517W	-0.5403507621851795
YDR518W	0.5592947507487647
YDR519W	-0.38625751690176263
YDR520C	-0.7209461956869064
YDR521W	-2.5094402921884837
YDR522C	-0.5982515338295665
YDR523C	0.00646246054135644
YDR524C	-0.5562491366603631
YDR525W	1.9216075833695136
YDR525W-A	-0.7201408312114146
YDR528W	1.4083209062501256
YDR529C	-3.210438795689915
YDR530C	0.609001116741838
YDR532C	
YDR533C	0.7371174782633377
YDR534C	0.3089653963209195
YDR535C	-0.45732369845252485
YDR536W	0.64365301410942
YDR537C	-0.12297455811127299
YDR538W	-0.8545459261352443
YDR539W	-1.3634417690888068
YDR540C	-0.9348809549799483
YDR541C	0.41987935918303804
YEL001C	-0.6189131589630686
YEL003W	-0.229273932840896
YEL004W	
YEL005C	0.4196200989758024
YEL006W	0.04245940924472678
YEL007W	0.048601261912796366
YEL008W	-0.48746723649324214
YEL009C	-1.432421086447942
YEL010W	-0.7396168657588627
YEL011W	-1.0548051933097171
YEL012W	-1.345481831216481
YEL013W	0.35862524556183845
YEL014C	-0.3829217323717271
YEL015W	-0.09214871826516487
YEL016C	-0.368495254855604
YEL017C-A	0.05772396224327767
YEL017W	-0.1783559026438811
YEL020C	0.2829867487482915
YEL023C	0.6483977480339448
YEL024W	-3.257346255276412
YEL025C	-0.21749444543828525
YEL027W	-1.4034192884519623
YEL028W	-0.21353080886209053
YEL029C	
YEL030W	-0.08292323466553449
YEL031W	-4.332756286806223
YEL033W	0.3149683426492082
YEL036C	
YEL037C	0.03373916630420026
YEL038W	-0.8079222628679009
YEL039C	-0.14567949352103124
YEL040W	0.5245749360433689
YEL041W	0.8480198106273473
YEL042W	2.5517267389278335
YEL043W	-0.012898556143261486
YEL044W	-0.5079986833543892
YEL045C	-0.3228229399294847
YEL046C	-0.09287117326569472
YEL047C	-0.5000148564964364
YEL048C	0.12821533492173545
YEL049W	-0.3464448230281136
YEL050C	-1.1750475272856227
YEL051W	-0.8058442207314798
YEL052W	0.30363948725996465
YEL053C	1.7345157588150346
YEL054C	-1.1861035535849906
YEL056W	-0.4091597676757394
YEL057C	-0.43431405437833837
YEL059W	-0.5388482356639214
YEL060C	-0.7297310190806416
YEL061C	-1.062576705668491
YEL062W	0.1625396181386729
YEL063C	-1.4542844296054884
YEL064C	-2.728950307997616
YEL065W	-0.2088619421651202
YEL066W	1.0218389070739935
YEL067C	4.352203884923141
YEL068C	2.0490759271081185
YEL071W	1.0577724926797931
YEL072W	
YER001W	1.6108283164106953
YER002W	0.5901935809059063
YER004W	1.745307329719638
YER005W	0.9442260516619769
YER007C-A	2.739877617336314
YER007W	0.6711972882147789
YER010C	0.24600320319549804
YER011W	-0.19939578238269262
YER014C-A	
YER014W	
YER016W	-0.4505459961278906
YER017C	-5.422607057821809
YER019C-A	0.8347281771754645
YER019W	0.8832435742446147
YER020W	0.71437392718988
YER024W	0.5809849984986976
YER027C	0.4846868690239714
YER028C	-0.056193883105981
YER030W	1.5446538441901605
YER031C	-0.1510869349987557
YER032W	0.9111693657833695
YER033C	1.403427148903227
YER034W	-0.12271444550324322
YER035W	-0.006163083781923077
YER037W	-0.7827398743662811
YER038W-A	0.06935408147602914
YER039C	0.11396158208043126
YER039C-A	0.8559121969140921
YER040W	0.22490639116149813
YER041W	0.026267826158823542
YER042W	0.6180198911115478
YER044C	-0.19069059577230724
YER044C-A	0.27858761216290306
YER045C	-0.3648805582278653
YER046W	-0.167699118762473
YER046W-A	-0.5250459129013917
YER047C	0.046137007747676595
YER048C	-0.4164841113848497
YER049W	0.12127380448969206
YER050C	1.6722625798287207
YER051W	1.3892765136488083
YER052C	-0.06075569158785795
YER053C	-0.33943414527019783
YER054C	-0.3361181803725373
YER055C	-1.2765032066388207
YER056C	-0.23075119775351507
YER056C-A	0.004797032209937231
YER057C	-0.43485628807808147
YER058W	-5.077338794063112
YER059W	-0.22371150640233925
YER060W	-1.1125855889603675
YER060W-A	-1.1153989728032319
YER061C	-1.487036900429418
YER062C	0.46936194645619955
YER063W	-0.46695924180734855
YER064C	-1.8897096719390543
YER065C	-0.7395283177078301
YER066C-A	-1.180210330619986
YER066W	0.03950286756408783
YER067C-A	-0.11601237652937053
YER067W	-0.7810412114762663
YER068C-A	-0.2951865437699709
YER068W	-0.9614402258718293
YER069W	-2.8879824076107696
YER070W	-0.12195184143998428
YER071C	0.015958701545885006
YER072W	-0.26610647144976496
YER073W	0.3553660953539519
YER074W	0.35887735549084043
YER075C	-1.4246691030628469
YER077C	-1.4822706412854831
YER078C	-1.3008284074179404
YER079W	-1.248548532288135
YER080W	-1.6444931157993234
YER081W	-0.23286350429240596
YER083C	-3.0481743568548008
YER084W	0.39582170119798565
YER085C	0.1785266503607713
YER086W	-1.4831779781853127
YER087C-B	-0.46284512634760416
YER087W	-0.022465548867896118
YER088C	-0.07505490356960842
YER089C	0.15360429691395006
YER090W	-0.38743347822867064
YER091C	0.2588453122563961
YER091C-A	-0.013135757115734675
YER092W	1.9096766819441064
YER093C-A	-0.1133189047854496
YER095W	-2.099252892441386
YER096W	-0.5474983603074507
YER097W	-0.09128578432051122
YER098W	-0.9639383619511385
YER101C	-0.11584406920986282
YER103W	-0.9346826354402339
YER106W	-0.22398219426965216
YER110C	
YER111C	-0.656284190865681
YER113C	-0.47113108889449345
YER114C	-0.4195869176696156
YER115C	0.04302650645287982
YER116C	-1.6555396583190212
YER117W	-0.05217738198816735
YER118C	-0.9589750518926901
YER119C	-0.5710664627520567
YER119C-A	0.9343943256041138
YER120W	0.3178210642571453
YER121W	-0.010951164099967742
YER122C	1.0149637767013153
YER123W	-0.169825647521306
YER124C	-0.5323053370206985
YER128W	-0.0023071053039813508
YER129W	0.023626019665582594
YER130C	0.1457297001640982
YER131W	0.5394893473057539
YER132C	-0.30730686909278304
YER134C	-0.6332374640204363
YER135C	-0.3893318168466297
YER137C	0.3031068559202941
YER139C	-0.41887266557205033
YER140W	-0.8738947685711392
YER141W	-0.6219511899675497
YER142C	-0.1919493987564992
YER143W	0.22068994637907674
YER144C	-1.1884662054353063
YER145C	1.5525633721686454
YER149C	0.1242145170072528
YER150W	0.3288755696516422
YER151C	2.2130714385120562
YER152C	0.7006867841517055
YER153C	-2.192261706676174
YER154W	-3.7709604995273893
YER155C	-0.6706072431547319
YER156C	-1.5228617460529492
YER158C	0.8409111256840762
YER161C	1.5909064163789397
YER162C	-0.2722022644269776
YER163C	0.6660085969258769
YER164W	-0.32641489284221614
YER166W	0.2590204822151162
YER167W	0.9326184817291578
YER169W	0.8991020431425609
YER170W	0.39252227598399564
YER173W	0.3099070557374014
YER174C	1.0252835506587363
YER175C	1.8481287020999493
YER176W	0.8581575957123952
YER177W	1.2047096654616567
YER178W	1.4873473358853542
YER179W	1.4132241533232044
YER180C	1.9241699659223468
YER181C	1.2047639248741502
YER182W	1.5475665618379413
YER183C	0.8426143839616909
YER184C	0.7758919098518551
YER185W	0.23620103660068972
YER186C	0.9487782081493012
YER187W	0.24014069009853067
YER188W	1.130009805289478
YFL001W	-1.5686653302323776
YFL003C	0.27720079509503776
YFL004W	-0.0018067996602310343
YFL007W	0.0807937974206707
YFL010C	0.1411491325863276
YFL010W-A	0.42112193413504573
YFL011W	0.3953796967814573
YFL012W	0.6370983494776347
YFL012W-A	3.0868956200567386
YFL013C	1.2763975601531448
YFL014W	2.1193134329786782
YFL015C	-0.04726428186274719
YFL016C	-1.8078800778297608
YFL018C	-0.2201772546655475
YFL019C	0.37092250863630855
YFL020C	0.5870249767137161
YFL021W	-0.21571567422440943
YFL023W	-1.6999220956863617
YFL025C	3.40364359201673
YFL026W	
YFL027C	-0.5681291915205345
YFL028C	-0.2981486467579387
YFL030W	-0.2171318090411906
YFL031W	-2.0566689083994114
YFL032W	-2.244832683818234
YFL033C	-0.44209774941985464
YFL034C-A	0.8790914157998373
YFL034W	-0.3009911425078633
YFL036W	-1.9328249751872122
YFL040W	-0.7593415931041521
YFL041W	-0.6752133372282776
YFL042C	-0.5289704869930136
YFL044C	-0.21388592669006565
YFL046W	-0.3275142459595968
YFL047W	-0.6729115285617108
YFL048C	-0.5488881412225631
YFL049W	-1.8839943843175482
YFL050C	-0.29494287777845757
YFL051C	0.10387793645035444
YFL052W	1.4160150540476006
YFL053W	-0.5221718079213874
YFL054C	-2.0325249579182856
YFL055W	-0.6294222893806376
YFL063W	-0.9841014061391478
YFR001W	-1.0148852071928307
YFR006W	0.48687473401425807
YFR007W	0.5912849898582183
YFR008W	0.017144029791038417
YFR009W	0.63496167200138
YFR010W	-0.21027090945273308
YFR011C	-1.2892499948410092
YFR012W	1.1046501415935779
YFR013W	-1.2800145597726738
YFR014C	0.8922165975624919
YFR015C	0.08735170348309584
YFR016C	0.513884425232366
YFR017C	0.689224549146254
YFR018C	0.09314398663834139
YFR019W	0.16296471076431596
YFR020W	0.09513544184781719
YFR021W	0.5092141093667621
YFR022W	0.24055062462786134
YFR023W	0.7213311938189456
YFR024C-A	1.067949546831281
YFR025C	0.6368919477600096
YFR026C	0.5805689041711198
YFR030W	-1.1348492925494351
YFR031C-A	-0.6857474117501946
YFR032C	0.20116465836064734
YFR032C-A	-1.1496204169838846
YFR033C	-0.5246557162277464
YFR034C	0.1919606783063925
YFR035C	-0.24785596514735622
YFR036W	-0.12197225559917187
YFR038W	-0.07813576896099673
YFR039C	0.5819439329040933
YFR040W	-1.4556831309246274
YFR041C	-0.2501517765234878
YFR043C	-0.5356562573351059
YFR044C	0.17088112755862594
YFR045W	-0.4690783157129122
YFR046C	-0.27004781382876525
YFR047C	-1.2099061878085322
YFR048W	-1.92691073602799
YFR049W	
YFR053C	-0.4177261809434363
YFR054C	-0.261082507459686
YFR055W	-0.30188409811276157
YFR056C	-0.35644183323436884
YFR057W	-0.0003379740168504448
YGL002W	0.32230515609149335
YGL003C	-0.8553233573454618
YGL004C	-0.06629636845851504
YGL005C	0.47999708384055556
YGL006W	0.45204345866542206
YGL007W	-2.3840070050247535
YGL010W	1.0085332226934194
YGL012W	
YGL013C	1.1996930569838093
YGL014W	0.13534533003156857
YGL015C	2.3177680593842314
YGL016W	1.5466468404277647
YGL017W	0.7296997379243072
YGL019W	1.5709461494619799
YGL020C	-0.5641147145610397
YGL021W	0.10737613836290028
YGL023C	-1.1942382721051263
YGL024W	-1.0515401600025085
YGL025C	0.9377782354065053
YGL026C	-1.821033752079606
YGL027C	-1.1413406627342608
YGL028C	0.5256275769888497
YGL029W	-0.6588422111650105
YGL031C	0.8644383398881416
YGL032C	0.7397101266967038
YGL033W	-0.07670928010404188
YGL034C	0.591902998207357
YGL035C	0.469963852953646
YGL036W	1.037779427024862
YGL037C	0.5424177601122753
YGL038C	
YGL039W	0.7251402951910029
YGL041C	-0.46587422475254775
YGL042C	0.6537149073027013
YGL043W	1.7837280914773037
YGL045W	2.3588209853649564
YGL049C	0.7098868954617044
YGL050W	0.12934302018282948
YGL051W	-0.35033655909432265
YGL053W	-0.07350498890666982
YGL054C	0.5390445353172363
YGL056C	-0.47400201426194877
YGL057C	0.617167212518578
YGL058W	-1.2472147125696345
YGL059W	0.3618097285586834
YGL060W	-0.9879123494195929
YGL062W	1.04462540470602
YGL063W	-0.774148545520528
YGL064C	-3.8636194199923857
YGL066W	1.0484446892446135
YGL067W	-0.6592443864234485
YGL070C	0.26341198947926747
YGL071W	-1.2642456340090569
YGL072C	-1.3629739019645462
YGL076C	-1.3161580581267989
YGL077C	1.0143820326165798
YGL078C	-0.4739979117631699
YGL079W	-1.6636352123972922
YGL080W	0.6174828867411324
YGL081W	-1.6275613602819503
YGL082W	-0.1612846109495318
YGL083W	0.1104267926203296
YGL084C	0.9634191853726247
YGL085W	-0.46136648622342413
YGL086W	-0.7707055174934857
YGL087C	-0.43961031687469654
YGL088W	-0.7282084082197475
YGL089C	-0.2903337090074192
YGL090W	-0.3070399819394743
YGL094C	0.049119345538528425
YGL095C	0.36584160335973664
YGL096W	-0.48551981070504385
YGL101W	-0.30999282571945974
YGL104C	-0.8444467924887801
YGL105W	-1.9232074057103448
YGL107C	-3.8438218884865276
YGL108C	0.012565538846965698
YGL109W	1.247038086549657
YGL110C	-1.9002034696844794
YGL114W	0.27673999960553664
YGL115W	2.659171165565866
YGL117W	0.2810395512713724
YGL118C	0.16485933644216036
YGL121C	0.37150962748960276
YGL124C	-1.081776462982454
YGL125W	-0.14866958543648204
YGL126W	-1.3025608075746837
YGL127C	-0.40628275777316153
YGL129C	-3.3995383242055848
YGL131C	1.1600155785820154
YGL132W	1.4885391915112731
YGL133W	1.2996469580520125
YGL135W	
YGL136C	0.009966074476792782
YGL138C	2.3339886823709755
YGL139W	1.4381001687758208
YGL140C	1.5974528570256479
YGL141W	1.2774690672876636
YGL143C	-3.0475097657950316
YGL144C	0.7851440082113761
YGL146C	0.43309282426415474
YGL147C	-0.30072755682674507
YGL148W	-0.5077186831714413
YGL149W	1.6779037936114771
YGL151W	2.2239901225110863
YGL152C	0.03179212510997549
YGL153W	0.3655304643905337
YGL154C	-0.04604053854449142
YGL156W	1.1966001765635021
YGL157W	0.41071352041719944
YGL158W	0.6017077953523786
YGL159W	0.5933152972822486
YGL160W	-0.3380471355969742
YGL161C	-0.47837425330108496
YGL162W	0.07936103026060458
YGL163C	0.11851995460953525
YGL164C	0.5663107481244569
YGL165C	-2.8113296939988253
YGL166W	-2.9700607459209682
YGL167C	1.8807510659255202
YGL168W	0.5860005820222087
YGL170C	-0.5850617574086165
YGL173C	-1.4364060605729638
YGL174W	-0.6292934718950982
YGL175C	-0.5559796528638347
YGL176C	0.2155136673568506
YGL177W	-0.518111911932647
YGL179C	0.07106822718764202
YGL180W	0.6460640671474656
YGL181W	0.507848166741002
YGL194C	0.4274607284093493
YGL195W	2.500990516025538
YGL196W	-1.620718207952829
YGL197W	0.7404067056422384
YGL198W	-0.015622250292457321
YGL199C	0.31317327571148235
YGL200C	1.2197763202227605
YGL202W	0.07385348416511928
YGL203C	-0.18814115714979018
YGL205W	1.7357414406311455
YGL206C	
YGL208W	0.14696528702228137
YGL209W	1.2795184015189187
YGL210W	0.9105237778187026
YGL211W	2.0666101804416432
YGL212W	0.45057577844414104
YGL213C	2.6030084635347985
YGL214W	-0.5007578044625688
YGL215W	-0.9042802487857474
YGL216W	0.1445774021979491
YGL217C	0.24090656547731884
YGL218W	-0.8162214087406673
YGL219C	-1.3173604463762796
YGL220W	1.6382958058495156
YGL221C	-0.12530153779406836
YGL222C	0.4402182021077377
YGL223C	-1.048452034385183
YGL224C	0.1629455918928148
YGL226C-A	0.7802472493613805
YGL226W	-0.18889113097255805
YGL227W	0.653622817380727
YGL228W	-0.610860982520412
YGL229C	-0.05071342169885997
YGL230C	-0.2563260712613579
YGL231C	0.46549200713246136
YGL232W	0.37677140339547077
YGL234W	-0.02741396744429095
YGL235W	-0.59353769870526
YGL236C	-0.0956837724987879
YGL237C	-1.1315448464806661
YGL240W	1.7282504185025611
YGL241W	0.8154884700433628
YGL242C	1.8212712819075552
YGL243W	0.6565444130299504
YGL244W	-0.682011146872798
YGL246C	-0.9422358469011168
YGL248W	0.010294247375141266
YGL249W	-0.8192513338292803
YGL250W	0.030488850725509425
YGL251C	-0.09584182596014768
YGL252C	-0.5207621087436667
YGL253W	-1.2736776514944215
YGL254W	-0.6515426130250213
YGL255W	-0.28882485240957706
YGL256W	1.0285867409173317
YGL257C	0.3182582650313053
YGL258W	0.3582289657569651
YGL259W	-0.6183542344947971
YGL260W	-0.4243150122671488
YGL261C	-0.7856186761170935
YGL262W	0.28433093380634544
YGL263W	-0.0748988583289157
YGR001C	-0.40138557291575544
YGR003W	-0.7748091881994733
YGR004W	-1.705553955814743
YGR006W	
YGR007W	1.0177520633718664
YGR008C	0.2699304024093094
YGR010W	-0.43641661512075225
YGR011W	-0.3576130047684271
YGR012W	-1.1825200584256932
YGR014W	-0.397584284698937
YGR015C	-1.487302977728025
YGR016W	-1.0671931791370437
YGR017W	0.3217658499105302
YGR018C	0.25233097224454604
YGR019W	0.09245625718675793
YGR020C	-1.111337566459955
YGR021W	0.010885609126655685
YGR022C	0.6678092815357455
YGR023W	0.30511475171800256
YGR025W	0.42636482575116086
YGR026W	0.04601289504880329
YGR027C	2.2479685770939306
YGR028W	-0.5607414690431043
YGR031W	0.5664356451868223
YGR032W	0.34226815716870895
YGR033C	0.63712222118499
YGR034W	0.48799393081642123
YGR035C	0.47716701245772625
YGR036C	1.4913418606030737
YGR037C	2.6374587714684314
YGR038W	0.43090118576947195
YGR039W	-0.15704034745170664
YGR040W	0.3127649106913987
YGR041W	0.5028553584387504
YGR042W	0.2713411081673849
YGR043C	0.9554635713420102
YGR044C	-0.15950939624684024
YGR045C	0.2546883428121538
YGR049W	0.9835737364234746
YGR050C	1.10375292193395
YGR051C	0.2564178093568397
YGR052W	0.6285562853412884
YGR053C	0.8402465778523848
YGR054W	0.58501266687985
YGR055W	-2.353665799466445
YGR056W	-2.1372094873727425
YGR057C	-2.1507334026887848
YGR058W	-0.5962790718964158
YGR059W	-0.9241830000323846
YGR061C	-1.5142566950544463
YGR062C	-2.600839920395918
YGR063C	0.9867694360149081
YGR064W	1.1226760663191007
YGR066C	-0.2877452242122885
YGR067C	-0.047939301470618374
YGR068C	-0.3615288237695002
YGR069W	-0.5288119923095166
YGR070W	0.3831122435634922
YGR071C	-1.4407887912645456
YGR072W	0.46491289458567536
YGR076C	-2.8645202657724944
YGR077C	-0.8961893235767299
YGR078C	-1.0101898067079764
YGR079W	0.1628461608645255
YGR080W	-0.2487106831341258
YGR081C	1.0424224094426142
YGR084C	-0.9624079552559976
YGR085C	-1.7504598389172425
YGR086C	0.5314527657433671
YGR087C	0.05162169987039164
YGR088W	0.021105166683714167
YGR089W	-0.3462674724738177
YGR092W	0.5952169981286213
YGR093W	0.46730131942091374
YGR096W	-0.35868439207180147
YGR097W	-0.8263777767097098
YGR100W	-1.4521894713672907
YGR101W	-1.522164494438018
YGR102C	-3.68343220931826
YGR104C	1.0637812802225894
YGR105W	-0.29160330912846316
YGR106C	-0.03003124266539756
YGR107W	0.25260056721643537
YGR108W	-1.2148792148063088
YGR109C	-0.5022533126400727
YGR110W	-0.8077758665305906
YGR111W	0.00496964975811635
YGR112W	1.137690145422689
YGR117C	-0.3414517436436773
YGR118W	-0.7073694483982021
YGR121C	-0.7048537177078105
YGR122C-A	-0.05040316356072627
YGR122W	-0.055163365632439176
YGR123C	-1.417122041143281
YGR124W	0.676066298211302
YGR125W	0.6403395574810334
YGR126W	-0.18529246442530548
YGR127W	-0.23696741354781384
YGR129W	-0.22562049892068695
YGR130C	0.1539883969075627
YGR131W	0.22616117872433952
YGR132C	0.02962543863347268
YGR133W	-0.4700356231962482
YGR134W	-1.7359384956094568
YGR135W	0.78169178278083
YGR136W	0.719711043391721
YGR137W	0.2897451879763051
YGR138C	1.1363155818509059
YGR139W	-0.449913085047653
YGR141W	0.0486680932873386
YGR142W	0.09613833903720552
YGR143W	0.022445429473114325
YGR144W	0.3426328065376963
YGR146C	0.06297674632974733
YGR148C	0.38270146440116554
YGR149W	0.5708158142644056
YGR150C	-3.8133228296371424
YGR151C	0.0008528957451922244
YGR152C	1.1492456585472866
YGR153W	3.567875332991646
YGR154C	1.3251205411472589
YGR155W	0.7938989886412257
YGR157W	0.3391424739595101
YGR159C	0.3637938031580517
YGR160W	0.6965897580681276
YGR161C	2.0139455399591086
YGR162W	0.5414475633829836
YGR163W	1.4260401910945921
YGR164W	1.1439668705171495
YGR165W	
YGR166W	0.6525912557364059
YGR167W	
YGR168C	0.7459153808363933
YGR169C	0.46048019741019625
YGR170W	1.0976705541125658
YGR171C	-3.4371943679252435
YGR173W	2.5101411824471316
YGR174C	-1.2145439562100393
YGR176W	0.874581834068342
YGR177C	1.0988594742355748
YGR178C	1.2975493389782489
YGR180C	-1.930281969518526
YGR181W	0.1418327352638766
YGR182C	-0.700850845024636
YGR183C	
YGR184C	0.20574401336650597
YGR187C	-0.1069895031181408
YGR188C	-1.5922304530358264
YGR189C	-0.31722464649416027
YGR192C	1.3474530418594448
YGR193C	-0.4721329871531574
YGR194C	-0.07349612515794664
YGR196C	-0.19226229478829196
YGR197C	-0.6061176886058827
YGR199W	-0.44112858939956895
YGR200C	2.0162800404636623
YGR201C	-0.03610216479782968
YGR202C	1.3022642064872492
YGR203W	1.0379040352135245
YGR204W	-0.9732312732233986
YGR205W	-0.4032974503705427
YGR206W	0.5066630089414921
YGR207C	-0.1585557510920717
YGR208W	-0.6592441920685722
YGR209C	0.11876949779981512
YGR210C	-0.706961167940174
YGR212W	-0.7257431380197095
YGR213C	-1.230181723370548
YGR214W	-0.9130116920860355
YGR215W	-3.8858229683526315
YGR217W	-0.18645777720689805
YGR219W	-2.0520400423430543
YGR220C	-6.057187618334338
YGR221C	0.605145040500854
YGR222W	-1.9527591806130644
YGR223C	-0.2380573899883656
YGR224W	-0.2156683717394351
YGR225W	-0.6912046954586747
YGR226C	-0.7012492153598037
YGR227W	-1.7848518631337937
YGR228W	-1.0252531206792457
YGR229C	0.15768241444197276
YGR230W	0.11755820459068138
YGR231C	0.50113441519709
YGR232W	0.3817303522218965
YGR233C	0.11254542078063863
YGR234W	-0.6490925077134787
YGR235C	1.4592514811751605
YGR236C	0.946549609658725
YGR237C	-0.13780847088010972
YGR238C	-0.3978043677864327
YGR239C	-0.3908272143486347
YGR240C	-1.7977578393663982
