orf	hom | growth (pooled culture, microarray) | monomethylarsonous acid [37.5 uM], time [5 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | monomethylarsonous acid [75 uM], time [5 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | monomethylarsonous acid [150 uM], time [5 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | monomethylarsonous acid [37.5 uM], time [15 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | monomethylarsonous acid [75 uM], time [15 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | monomethylarsonous acid [150 uM], time [15 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | sodium arsenite [75 uM], time [5 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | sodium arsenite [150 uM], time [5 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | sodium arsenite [300 uM], time [5 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | sodium arsenite [75 uM], time [15 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | sodium arsenite [150 uM], time [15 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | sodium arsenite [300 uM], time [15 gen] | YPD | Jo WJ~Vulpe CD, 2009
YDR146C	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-3.2703552643914895	-2.547222325971803	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR149C	0.0	0.22973042524880158	-6.074271104886945	-0.062131986961062736	-4.365294709051179	-2.699379411815251	0.16154970906881053	-4.286344891714396	-4.703397987443168	-0.07343992322592909	-2.6948484733920113	-4.24232682644249
YDR150W	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-2.091189708604132	-1.8878749539835267	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR151C	-6.773423012379215	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	-0.011270895247662805	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR153C	-9.852251654369768	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	-0.011270895247662805	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR154C	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	-0.011270895247662805	0.16154970906881053	-3.7391519268146856	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR156W	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	1.8674375143962827	-0.011270895247662805	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR159W	0.0	0.22973042524880158	0.012658498878897365	4.5210157571079765	-0.06976304154009036	2.0174902493316496	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR173C	0.0	0.22973042524880158	0.012658498878897365	3.314924245510861	3.299281403566646	-0.011270895247662805	0.16154970906881053	-5.380730821513816	-3.8646023995001393	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR174W	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	2.372523449633029	0.16154970906881053	0.09119882748328469	3.2651600980156	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR175C	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	2.828994707163374	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	5.938122250140997	-0.04013116153811132
YDR176W	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	-0.011270895247662805	0.16154970906881053	0.09119882748328469	-4.703397987443168	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR181C	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	-0.011270895247662805	-13.650950416314814	-16.59818660195787	-8.477978133186793	-15.379866027156401	-9.455608678568463	-7.527679800822277
YDR194C	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	2.2710853924040633	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR218C	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	-0.8227753530793877	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR221W	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	-0.011270895247662805	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	3.6498649499274283	-0.04013116153811132
YDR225W	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	1.30742384872889	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR226W	0.0	0.22973042524880158	-10.012872613206019	-0.062131986961062736	-0.06976304154009036	-0.011270895247662805	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR237W	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	2.626118592705443	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	2.251975564773368
YDR253C	0.0	0.22973042524880158	-3.9259430094401773	-0.062131986961062736	-4.365294709051179	-4.220950270249736	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-3.019869905743034
YDR255C	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	-1.735717868140078	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR259C	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	0.8509525911985448	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR265W	0.0	0.22973042524880158	0.012658498878897365	-2.594924161315006	-2.091189708604132	-2.3443462115138716	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-1.9502201001310104
YDR268W	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	2.727556649934409	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR271C	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	-0.011270895247662805	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	1.6407471044236401
YDR291W	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	-0.011270895247662805	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	8.43440294128307	-0.04013116153811132
YDR295C	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	1.4088619059578555	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR296W	0.0	0.22973042524880158	0.012658498878897365	4.038579152469131	-0.06976304154009036	1.9160521921026836	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR298C	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	2.879713735777857	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR310C	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	-0.011270895247662805	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-1.9502201001310104
YDR312W	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	-0.011270895247662805	0.16154970906881053	0.09119882748328469	4.313654582944385	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR317W	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-2.091189708604132	-0.011270895247662805	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR329C	0.0	0.22973042524880158	0.012658498878897365	-3.197969917113564	-0.06976304154009036	-2.3950652401283548	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-2.1794307727621582
YDR334W	0.0	0.22973042524880158	-7.506489835184791	-0.062131986961062736	-4.7864252646895205	-3.409445812418011	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-2.3828133869992523	-4.395133941529922
YDR335W	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	3.299281403566646	2.2710853924040633	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR337W	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	2.2203663637895805	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR347W	0.0	0.22973042524880158	0.012658498878897365	4.7622340594274	2.6254725145452986	3.1840279074647535	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR349C	0.0	0.22973042524880158	6.4576427852192015	3.19431509435115	3.130829181311309	2.879713735777857	0.16154970906881053	0.09119882748328469	3.2651600980156	-0.07343992322592909	-0.09455608678568364	2.5575897949482314
YDR350C	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	1.865333163488201	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR354W	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-3.6914858200298317	-0.011270895247662805	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-2.3322378878495904
YDR359C	0.0	0.22973042524880158	0.012658498878897365	3.5561425478302846	-0.06976304154009036	-0.011270895247662805	0.16154970906881053	-4.833537856614106	-3.2355057085428682	-0.07343992322592909	-3.4229303416417833	-3.4018876934616142
YDR363W	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	1.8146141348737181	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR363W-A	0.0	0.22973042524880158	0.012658498878897365	5.003452361746824	4.394220848226335	3.9955323652964787	0.16154970906881053	0.09119882748328469	-0.09002225375651256	6.04913051834626	-0.09455608678568364	2.251975564773368
YDR371W	-4.310360098786773	0.22973042524880158	0.012658498878897365	-3.68040652175241	-3.4388074866468266	-0.011270895247662805	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR377W	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	1.7131760776447524	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR378C	0.0	0.22973042524880158	5.741533420070279	-0.062131986961062736	-0.06976304154009036	2.626118592705443	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR384C	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	-0.011270895247662805	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	4.689981904569959	-0.04013116153811132
YDR385W	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	2.9623769590559723	2.0174902493316496	0.16154970906881053	0.09119882748328469	-0.09002225375651256	5.666469865747998	2.921783081677656	2.4811862374045153
YDR388W	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	-2.547222325971803	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR389W	0.0	0.22973042524880158	6.815697467793662	-0.062131986961062736	2.7939247368006352	-0.011270895247662805	0.16154970906881053	8.299093300978935	4.523353479930143	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR392W	0.0	0.22973042524880158	0.012658498878897365	3.797360850149708	3.299281403566646	3.2347469360792367	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	2.0991684496859357
YDR393W	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	2.169647335175098	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR400W	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	-0.011270895247662805	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	3.0257947771419094	-0.04013116153811132
YDR414C	0.0	0.22973042524880158	5.920560761357509	4.7622340594274	4.478446959354004	3.488342079151651	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	3.0257947771419094	3.7036431581039713
YDR417C	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	-0.011270895247662805	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	2.0991684496859357
YDR418W	0.0	0.22973042524880158	0.012658498878897365	3.314924245510861	-0.06976304154009036	-0.011270895247662805	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	3.0160111402105274
YDR435C	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	-0.011270895247662805	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-2.9028718643205176	-0.04013116153811132
YDR442W	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	-0.011270895247662805	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-2.943466348199318
YDR443C	0.0	0.22973042524880158	3.5932053246235105	1.8676144315943226	1.6147591810132778	1.30742384872889	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR447C	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	2.4570202922899615	2.0174902493316496	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR450W	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	3.973090292587993	4.249127508368893	0.16154970906881053	0.09119882748328469	2.8457623040440856	-0.07343992322592909	-0.09455608678568364	2.3283791223170835
YDR455C	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	-2.293627182899389	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR456W	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	-1.6342798109111125	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	4.4819585136414535	-0.04013116153811132
YDR457W	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	1.6147591810132778	1.1552667628854416	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR458C	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	-0.011270895247662805	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-5.087117469069833	-0.04013116153811132
YDR462W	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	1.611738020415787	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR463W	0.0	0.22973042524880158	-6.790380470035867	-4.524670579870391	-5.797138598221542	-3.1558506693455968	0.16154970906881053	0.09119882748328469	-4.074301296485896	-0.07343992322592909	-0.09455608678568364	-3.9367125962676255
YDR471W	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	1.7832114032686146	1.4088619059578555	0.16154970906881053	3.374356616881545	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	2.251975564773368
YDR477W	0.0	0.22973042524880158	-6.074271104886945	-0.062131986961062736	-0.06976304154009036	-0.011270895247662805	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-4.463047296284314	-2.943466348199318
YDR483W	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-2.512320264242474	-1.735717868140078	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR484W	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-3.6914858200298317	-2.4457842687428375	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-2.790659233111886
YDR497C	0.0	0.22973042524880158	0.012658498878897365	1.8676144315943226	1.2778547365026043	0.9016716198130277	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR500C	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	1.5102999631868212	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR506C	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	-0.011270895247662805	0.16154970906881053	0.09119882748328469	8.088234728688011	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR507C	0.0	0.22973042524880158	0.012658498878897365	3.797360850149708	-0.06976304154009036	1.7131760776447524	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR512C	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	2.118928306560615	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR516C	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	1.6147591810132778	-2.9529745548876654	0.16154970906881053	0.09119882748328469	2.216665613086815	-0.07343992322592909	-0.09455608678568364	1.7171506619673558
YDR525W	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	-0.011270895247662805	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-2.6378521180244543
YDR539W	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	-0.011270895247662805	0.16154970906881053	0.09119882748328469	-3.4452046055286254	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YDR540C	0.0	0.22973042524880158	2.877095959474588	2.229441885073457	2.0358897366516198	1.8146141348737181	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	1.6407471044236401
YEL003W	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	-3.8659170699483556	-14.377924107124478	-9.211081575811786	-4.913096884428924	-5.6220193859007255	-4.463047296284314	-5.082765959423365
YEL005C	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	-0.011270895247662805	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	1.9463613345985038
YEL028W	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	-0.011270895247662805	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	8.642426332211578	-0.04013116153811132
YEL046C	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	2.7939247368006352	-0.011270895247662805	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YEL050C	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	2.879713735777857	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	2.4811862374045153
YEL053C	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	-1.1270895247662847	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-1.5682023124124307
YEL054C	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	2.0358897366516198	1.2567048201144073	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	1.7935542195110719
YEL060C	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	-2.4457842687428375	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YEL062W	0.0	0.22973042524880158	4.309314689772433	2.5912693385525922	3.4677336258219826	3.589780136380616	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	2.3283791223170835
YEL065W	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	-0.011270895247662805	0.16154970906881053	0.09119882748328469	-3.8646023995001393	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YEL067C	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	-0.011270895247662805	0.16154970906881053	0.09119882748328469	-4.284000193471654	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YER002W	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	-0.011270895247662805	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-3.8389771234987955	-0.04013116153811132
YER007C-A	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	-0.011270895247662805	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	2.0991684496859357
YER017C	0.0	0.22973042524880158	0.012658498878897365	6.450762175663363	-0.06976304154009036	3.133308878850271	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YER040W	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	-0.011270895247662805	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-5.048028407003333	-4.567058991748567	-3.631098366092762
YER050C	0.0	0.22973042524880158	0.012658498878897365	4.279797454788554	2.9623769590559723	3.082589850235788	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YER055C	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	-0.011270895247662805	0.16154970906881053	0.09119882748328469	-2.6064090175855967	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YER056C-A	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-1.9227374863487954	-2.293627182899389	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YER065C	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	-0.011270895247662805	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-1.4153951973249987
YER074W	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	2.4232424782475115	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YER075C	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	1.2778547365026043	1.0031096770419932	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YER077C	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	2.879713735777857	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YER084W	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	-0.011270895247662805	0.16154970906881053	0.09119882748328469	-4.493699090457411	-0.07343992322592909	-0.09455608678568364	-2.3322378878495904
YER087W	0.0	0.22973042524880158	0.012658498878897365	3.073705943191438	2.1201158477792883	2.0174902493316496	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YER089C	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	-1.025651467537319	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YER092W	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	1.30742384872889	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YER110C	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	0.8002335625840621	0.16154970906881053	0.09119882748328469	-2.6064090175855967	-6.196010364798118	-4.255023905355808	-4.700748171704785
YER111C	0.0	0.22973042524880158	5.3834787374958175	3.797360850149708	3.888864181460325	2.4232424782475115	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YER119C-A	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	2.0358897366516198	1.8146141348737181	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YER120W	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	1.2778547365026043	1.0031096770419932	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YER122C	0.0	0.22973042524880158	0.012658498878897365	4.400406605948266	3.6361858480773197	2.828994707163374	0.16154970906881053	0.09119882748328469	-0.09002225375651256	4.5184879079532125	2.609747995284897	3.932853830735119
YER131W	0.0	0.22973042524880158	0.012658498878897365	2.5912693385525922	2.3727941811622935	1.7638951062592354	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	1.487939989336208
YER139C	0.0	0.22973042524880158	0.012658498878897365	2.3500510362331686	2.9623769590559723	-0.011270895247662805	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	1.335132874248776
YER141W	0.0	0.22973042524880158	0.012658498878897365	-0.062131986961062736	-0.06976304154009036	-0.011270895247662805	0.16154970906881053	0.09119882748328469	-2.816107914571354	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
YER149C	0.0	0.22973042524880158	0.012658498878897365	-1.5094418008776016	-2.1754158197318003	-1.786436896754561	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-1.4153951973249987
YER151C	0.0	0.22973042524880158	-7.685517176472021	-5.368934637988373	-3.6072597089021636	-3.1558506693455968	0.16154970906881053	0.09119882748328469	-0.09002225375651256	-0.07343992322592909	-0.09455608678568364	-0.04013116153811132
