orf	hom | growth (pooled culture, microarray) | monomethylarsonous acid [37.5 uM], time [5 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | monomethylarsonous acid [75 uM], time [5 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | monomethylarsonous acid [150 uM], time [5 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | monomethylarsonous acid [37.5 uM], time [15 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | monomethylarsonous acid [75 uM], time [15 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | monomethylarsonous acid [150 uM], time [15 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | sodium arsenite [75 uM], time [5 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | sodium arsenite [150 uM], time [5 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | sodium arsenite [300 uM], time [5 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | sodium arsenite [75 uM], time [15 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | sodium arsenite [150 uM], time [15 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | sodium arsenite [300 uM], time [15 gen] | YPD | Jo WJ~Vulpe CD, 2009
YGR242W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4	0.0
YGR257C	0.0	0.0	0.0	1.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0
YGR263C	-1.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR271C-A	0.0	0.0	0.0	1.5	0.0	4.1	0.0	0.8	0.0	0.0	0.0	0.0
YGR285C	0.0	0.0	0.0	2.8	2.3	3.7	0.0	1.0	0.0	0.0	0.0	0.0
YHL002W	0.0	0.0	0.0	0.0	0.0	-1.3	0.0	0.0	0.0	0.0	0.0	0.0
YHL007C	0.0	0.0	0.0	-1.1	0.0	-1.85	0.0	0.0	0.0	0.0	0.0	0.0
YHL009C	0.0	0.0	0.0	-1.8	-1.6	-2.6	0.0	-0.9	-1.7	0.0	-2.25	-3.15
YHL011C	-1.6	0.0	0.0	0.0	0.0	0.0	0.0	0.9	1.7	0.0	0.0	0.0
YHL014C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.7	0.0	-0.9	0.0
YHL020C	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	-2.65
YHL023C	0.0	0.0	0.0	0.0	1.65	3.6	0.0	0.0	0.0	0.0	0.0	1.4
YHL025W	0.0	0.0	0.0	0.0	0.0	-3.4	0.0	1.0	0.0	0.0	0.0	0.0
YHL027W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.8	-2.35	-2.8
YHL037C	0.0	0.0	-1.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHL039W	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHL044W	0.0	0.0	0.0	0.0	0.0	-2.1	0.0	0.0	0.0	0.0	0.0	-2.4
YHR001W-A	0.0	0.0	0.0	0.0	0.0	-1.5	0.0	0.0	0.0	0.0	0.0	0.0
YHR008C	0.0	0.0	0.0	1.9	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
YHR010W	0.0	0.0	0.0	0.0	0.0	3.1	0.0	0.0	0.0	0.0	0.0	0.0
YHR011W	0.0	0.0	0.0	1.7	2.3	3.8	0.0	0.0	0.0	0.0	0.0	0.0
YHR012W	-1.1	0.0	0.0	0.0	0.0	-3.5	0.0	0.0	0.0	0.0	0.0	0.0
YHR013C	0.0	0.0	0.0	0.0	0.0	-1.7	0.0	0.0	0.0	0.0	0.0	0.0
YHR029C	0.0	0.0	0.0	0.0	0.0	-2.3	0.0	0.0	-1.3	0.0	3.2	0.0
YHR030C	0.0	0.0	0.0	0.0	0.0	-3.8	0.0	0.0	0.0	0.0	-3.5	-3.1
YHR031C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5	-1.4	-1.7
YHR034C	0.0	0.0	0.0	1.9	2.6	3.4	0.0	0.0	0.0	0.0	0.0	2.0
YHR038W	0.0	0.0	0.0	0.0	1.8	2.9	0.0	0.0	0.0	0.0	0.0	0.0
YHR041C	0.0	0.0	1.8	0.0	2.75	2.75	0.0	0.0	0.0	0.0	0.0	0.0
YHR045W	0.0	0.0	0.0	0.0	-1.6	-4.8	0.0	0.0	0.0	0.0	0.0	0.0
YHR060W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.0	-1.9	-2.6	0.0
YHR061C	0.0	0.0	0.0	0.0	0.0	-1.1	0.0	0.0	0.0	0.0	0.0	0.0
YHR064C	0.0	0.0	0.0	0.0	2.4	2.9	0.0	0.0	0.0	0.0	0.0	0.0
YHR066W	0.0	0.0	0.0	0.0	1.85	2.1	0.0	0.0	0.0	0.0	0.0	2.05
YHR073W	0.0	0.0	0.0	0.0	0.0	-0.9	0.0	0.0	0.0	0.0	0.0	0.0
YHR077C	0.0	0.0	0.0	0.0	0.8	1.1	0.0	0.0	0.0	0.0	0.0	1.0
YHR079C-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6	0.0
YHR082C	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0
YHR087W	0.0	0.0	0.0	0.0	0.0	-1.9	0.0	0.0	0.0	0.0	0.0	0.0
YHR092C	0.0	0.0	0.0	0.0	-1.0	-1.65	0.0	0.0	0.0	0.0	0.0	0.0
YHR100C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.2	0.0	0.0	0.0	0.0
YHR103W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.6	0.0	0.0	-1.65
YHR104W	0.0	0.0	0.0	0.0	0.0	-1.3	0.0	0.0	-1.15	0.0	0.0	-1.25
YHR108W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4	0.0	-0.8	-0.9
YHR111W	0.0	0.0	1.0	1.6	2.05	1.95	0.0	0.0	0.0	0.0	0.0	1.8
YHR113W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9	0.0	0.0	0.0
YHR115C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.7	0.0	0.0	0.0
YHR120W	0.0	0.0	0.0	1.7	0.0	3.1	0.0	0.0	0.0	0.0	0.0	1.5
YHR129C	0.0	0.0	-1.3	-1.3	-2.05	-2.9	0.0	-0.95	-2.4	0.0	-1.15	-3.05
YHR147C	0.0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	0.0	0.0	0.0	0.0
YHR151C	0.0	0.0	0.0	0.0	0.0	-3.25	0.0	0.0	0.0	0.0	0.0	0.0
YHR153C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2	0.0
YHR167W	0.0	0.0	0.0	0.0	-1.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHR171W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
YHR178W	0.0	0.0	0.0	-1.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHR193C	0.0	0.0	0.0	0.0	1.25	1.4	0.0	0.0	0.0	0.0	0.0	0.0
YHR202W	0.0	0.0	-1.4	0.0	0.0	-2.2	0.0	0.0	0.0	0.0	0.0	0.0
YHR203C	0.0	0.0	0.0	1.1	2.35	3.2	0.0	0.0	0.0	0.0	0.0	1.2
YHR206W	0.0	0.0	0.0	0.0	1.0	1.35	0.0	0.0	0.0	0.0	0.0	0.0
YHR207C	0.0	0.0	0.0	0.7	1.1	1.3	0.0	0.0	0.0	0.0	0.0	0.0
YIL005W	0.0	0.0	0.0	0.0	0.0	-2.05	0.0	0.0	0.0	0.0	0.0	0.0
YIL009C-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2	0.0
YIL010W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.6	0.0	0.0	0.0
YIL011W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4	0.0	0.0	0.0
YIL014W	0.0	0.0	0.0	0.0	0.0	-1.2	0.0	0.0	0.0	0.0	0.0	0.0
YIL015W	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0
YIL018W	0.0	0.0	0.0	1.9	0.0	1.6	0.0	0.0	-1.5	0.0	0.0	0.0
YIL029C	0.0	0.0	0.0	0.0	0.0	1.8	0.0	0.0	0.0	0.0	0.0	0.0
YIL035C	0.0	0.0	0.0	0.0	1.2	1.55	0.0	0.0	0.0	0.0	0.0	0.0
YIL038C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7
YIL047C	0.0	0.0	0.0	0.0	0.0	2.2	0.0	0.0	0.0	0.0	0.0	0.0
YIL052C	0.0	0.0	0.0	-1.9	-4.4	-4.2	0.0	0.0	0.0	0.0	0.0	0.0
YIL053W	0.0	0.0	0.0	1.3	1.6	2.6	0.0	0.0	0.0	0.0	0.0	0.0
YIL060W	0.0	0.0	0.0	1.6	1.7	2.25	0.0	0.0	0.0	0.0	1.1	1.5
YIL065C	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0
YIL067C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4	-1.5	-2.8	-3.35
YIL069C	0.0	0.0	0.9	1.0	1.25	1.65	0.0	0.0	0.0	0.0	0.0	0.0
YIL074C	0.0	0.0	0.0	0.0	0.0	-1.3	0.0	0.0	0.0	0.0	0.0	0.0
YIL076W	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0
YIL077C	0.0	0.0	0.0	0.7	1.1	1.25	0.0	0.0	0.0	0.0	0.0	0.0
YIL083C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.1	-2.0	0.0	0.0	-1.4
YIL090W	0.0	2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIL092W	0.0	0.0	1.4	0.0	0.0	0.0	0.0	0.0	0.0	1.2	0.0	0.0
YIL093C	0.0	0.0	0.0	0.0	0.0	2.45	0.0	0.0	0.0	0.0	0.0	0.0
YIL098C	0.0	0.0	0.0	0.0	1.9	2.3	0.0	0.0	0.0	0.0	0.0	0.0
YIL110W	0.0	0.0	1.35	2.2	2.25	4.1	0.0	0.0	0.0	0.0	0.0	2.3
YIL112W	0.0	0.0	0.0	0.0	0.0	1.65	0.0	0.0	0.0	0.0	0.0	0.0
YIL133C	0.0	0.0	0.0	1.3	1.6	2.35	0.0	0.0	0.0	0.0	0.0	1.65
YIL134W	0.0	0.0	0.0	0.0	0.0	0.0	-2.3	0.0	0.0	0.0	0.0	0.0
YIL148W	0.0	0.0	0.0	-1.5	-2.2	-2.8	0.0	0.0	-1.7	0.0	-1.85	-2.85
YIL153W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.1	-2.0
YIL154C	0.0	0.0	0.0	0.0	-3.3	-4.8	0.0	0.0	0.0	0.0	0.0	-3.0
YIL156W	0.0	0.0	0.0	0.0	0.0	-1.6	0.0	0.0	0.0	0.0	0.0	0.0
YIR005W	0.0	0.0	0.0	1.4	1.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIR013C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.2	0.0	0.0	0.0
YIR017C	0.0	0.0	0.0	0.0	0.0	-3.1	0.0	0.0	0.0	0.0	0.0	0.0
YIR021W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.1	0.0	0.0	0.0
YIR023W	0.0	0.0	0.0	-2.5	0.0	-2.9	0.0	0.0	0.0	0.0	0.0	1.5
YJL013C	0.0	0.0	0.0	0.0	0.0	-1.6	0.0	0.0	0.0	0.0	0.0	0.0
YJL016W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.5	0.0	0.0	0.0
YJL023C	0.0	0.0	0.0	0.0	0.0	1.6	0.0	0.0	0.0	0.0	0.0	0.0
YJL024C	0.0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	0.0	0.0	0.0	0.0
YJL030W	0.0	0.0	0.0	0.0	-1.2	-2.1	0.0	0.0	0.0	0.0	0.0	-1.05
YJL047C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.6	-1.6
YJL052W	0.0	0.0	0.0	0.0	0.0	1.45	0.0	0.0	0.0	0.0	0.0	0.0
YJL053W	0.0	0.0	0.0	0.0	0.0	-3.0	0.0	0.0	0.0	0.0	0.0	0.0
YJL056C	0.0	1.4	1.9	0.0	0.0	3.1	0.0	0.0	0.0	0.0	0.0	0.0
YJL063C	0.0	0.0	0.0	0.0	0.0	1.8	0.0	0.0	0.0	0.0	0.0	0.0
YJL065C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
YJL070C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6	0.0
YJL073W	0.0	0.0	0.0	0.0	-1.2	-1.7	0.0	0.0	0.0	0.0	0.0	-1.1
YJL095W	0.0	0.0	0.0	2.05	3.65	2.75	0.0	1.2	0.0	0.0	0.0	0.0
YJL099W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.95
YJL101C	-3.45	-2.1	-4.45	-4.3	0.0	-4.9	0.0	0.0	0.0	0.0	0.0	0.0
YJL102W	0.0	0.0	0.0	1.7	1.8	3.3	0.0	0.0	0.0	0.0	0.0	1.9
YJL120W	0.0	-1.1	-2.8	-4.15	-3.4	-4.75	0.0	0.0	-1.6	0.0	0.0	-4.75
YJL121C	-2.0	0.0	-4.3	-3.2	-2.8	-2.6	0.0	0.0	-3.05	-2.1	-2.6	-3.8
YJL124C	0.0	0.0	0.0	0.0	1.85	2.9	0.0	0.0	0.0	0.0	0.0	0.0
YJL127C	0.0	0.0	0.0	1.8	2.6	3.5	0.0	0.0	0.0	0.0	0.0	2.0
YJL128C	0.0	0.0	-2.1	-1.5	-2.15	-4.55	0.0	-0.9	-3.0	-0.7	-1.4	-5.5
YJL129C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.4	0.0	0.0	0.0
YJL136C	0.0	0.0	0.0	1.2	1.5	1.6	0.0	0.0	0.0	0.0	0.0	0.0
YJL141C	0.0	0.0	0.0	0.0	0.0	0.0	-1.3	0.0	0.0	0.0	0.0	0.0
YJL142C	0.0	0.0	0.0	0.0	0.0	-1.1	0.0	0.0	0.0	0.0	0.0	0.0
YJL154C	0.0	0.0	0.0	0.0	0.0	-3.2	0.0	0.0	0.0	0.0	0.0	0.0
YJL157C	0.0	0.0	0.0	0.0	0.0	-1.6	0.0	0.0	0.0	0.0	0.0	-1.4
YJL159W	0.0	0.0	0.0	0.0	-1.4	-1.7	0.0	0.0	0.0	0.0	0.0	0.0
YJL169W	0.0	0.0	0.0	0.8	0.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0
YJL175W	0.0	0.0	0.0	-1.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJL177W	0.0	0.0	0.0	0.0	1.15	1.4	0.0	0.0	0.0	0.0	0.0	1.15
YJL178C	0.0	0.0	0.0	0.0	0.0	-1.4	0.0	0.0	0.0	0.0	0.0	0.0
YJL179W	0.0	-1.3	-2.0	-3.2	-4.5	-3.6	-2.6	-2.85	-4.05	-4.7	-5.65	-4.8
YJL180C	0.0	0.0	0.0	0.0	0.0	2.3	0.0	0.0	0.0	-2.0	0.0	0.0
YJL185C	0.0	0.0	0.0	0.0	0.0	-1.4	0.0	0.0	0.0	0.0	0.0	0.0
YJL192C	0.0	0.0	-1.5	-0.7	-1.35	-2.05	0.0	0.0	-1.3	0.0	-0.95	-1.85
YJL197W	0.0	0.0	-1.4	0.0	-2.2	-2.75	0.0	0.0	0.0	0.0	0.0	0.0
YJL204C	0.0	0.0	0.0	0.0	0.0	-1.45	0.0	0.0	0.0	0.0	-1.1	0.0
YJL206C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.9	0.0	0.0	0.0
YJL210W	0.0	0.0	0.0	0.0	0.0	-1.4	0.0	0.0	0.0	0.0	0.0	0.0
YJL211C	0.0	0.0	0.0	0.0	-1.4	-2.0	0.0	0.0	-1.4	0.0	0.0	-1.8
YJL212C	0.0	0.0	0.0	-0.9	-0.8	-1.5	0.0	0.0	0.0	0.0	0.0	0.0
YJR006W	0.0	0.0	0.0	0.0	0.0	0.0	-1.4	0.0	0.0	0.0	0.0	0.0
YJR010W	0.0	0.0	0.0	0.0	-0.6	-4.25	0.0	0.0	0.0	0.0	0.0	0.0
YJR011C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0	0.0
YJR014W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7
YJR032W	0.0	0.0	1.8	1.65	2.65	3.8	0.0	0.0	0.0	0.0	0.0	2.7
YJR033C	0.0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	1.7	0.0	0.0	0.0
YJR043C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4	0.0	-1.6
YJR049C	0.0	0.0	0.0	1.0	1.55	2.4	0.0	0.0	0.0	0.0	0.0	0.0
YJR053W	0.0	0.0	0.0	0.0	0.0	-1.25	0.0	0.0	0.0	0.0	0.0	0.0
YJR054W	0.0	0.0	0.0	0.0	-0.9	-1.4	0.0	0.0	0.0	0.0	0.0	-1.4
YJR055W	0.0	0.0	0.0	1.6	1.9	3.6	0.0	0.0	1.1	0.0	0.0	2.4
YJR056C	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0
YJR059W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1	1.3
YJR073C	0.0	0.0	-1.6	-1.8	-1.85	-3.45	0.0	0.0	-1.3	-1.3	-1.3	-2.35
YJR074W	0.0	0.0	0.0	0.0	0.0	-2.5	0.0	-0.7	-1.9	0.0	0.0	0.0
YJR075W	0.0	0.0	0.0	0.0	0.0	-1.9	0.0	0.0	0.0	0.0	0.0	0.0
YJR083C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8	0.0
YJR097W	0.0	0.0	0.0	0.0	1.0	1.95	0.0	0.0	0.0	0.0	0.0	1.3
YJR105W	0.0	0.0	0.0	0.0	1.55	2.05	0.0	0.0	0.0	0.0	0.0	1.55
YJR111C	0.0	0.0	-1.9	0.0	-1.2	-2.15	0.0	0.0	0.0	0.0	0.0	-1.5
YJR113C	0.0	0.0	0.0	0.0	1.7	2.2	0.0	0.0	0.0	0.0	0.0	0.0
YJR121W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.6	0.0	0.0
YJR125C	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0
YJR130C	0.0	0.0	0.0	0.0	0.0	-2.1	0.0	0.0	0.0	0.0	0.0	0.0
YJR137C	0.0	0.0	0.0	0.0	0.0	-3.75	0.0	0.0	0.0	0.0	0.0	0.0
YJR140C	0.0	0.0	0.0	0.0	0.0	-0.95	0.0	0.0	0.0	0.0	0.0	0.0
YJR142W	0.0	0.0	0.0	0.0	-1.2	-2.35	0.0	0.0	0.0	0.0	0.0	-1.4
YJR145C	0.0	0.0	0.0	0.0	1.5	2.15	0.0	0.0	0.0	0.0	0.0	0.0
YJR152W	0.0	0.0	0.0	0.0	0.0	-1.3	0.0	0.0	0.0	0.0	0.0	0.0
YJR154W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9	0.0
YKL001C	0.0	0.0	0.0	0.0	-0.9	-2.8	0.0	0.0	0.0	0.0	0.0	0.0
YKL003C	0.0	0.0	0.0	1.3	0.0	2.05	0.0	0.0	0.0	0.0	0.0	0.0
YKL016C	0.0	0.0	0.0	0.0	0.0	2.6	0.0	0.0	0.0	0.0	0.0	0.0
YKL023W	0.0	0.0	0.0	0.0	-1.35	-1.3	0.0	0.0	0.0	0.0	0.0	-1.5
YKL025C	0.0	0.0	0.0	0.0	0.0	-1.4	0.0	0.0	0.0	0.0	0.0	0.0
YKL027W	0.0	0.0	0.0	0.0	0.8	1.2	0.0	0.0	0.0	0.0	0.0	0.0
YKL032C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.0	2.05
YKL037W	0.0	0.0	0.0	-3.0	-3.0	0.0	0.0	0.0	0.0	-2.0	-2.3	0.0
YKL040C	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL041W	0.0	0.0	1.2	0.9	1.4	2.15	0.0	0.0	0.0	0.0	0.0	1.3
YKL048C	0.0	0.0	0.0	0.0	2.65	3.05	0.0	0.0	0.0	0.0	0.0	0.0
YKL053C-A	0.0	0.0	0.0	0.0	0.0	1.8	0.0	0.0	0.0	0.0	0.0	0.0
YKL053W	0.0	0.0	0.0	0.0	-1.0	-1.2	0.0	0.0	0.0	0.0	0.0	-1.5
YKL054C	0.0	0.0	0.0	3.0	0.0	2.8	0.0	0.0	0.0	0.0	-1.9	-1.9
YKL070W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9	0.0	0.0	0.0
YKL074C	0.0	0.0	0.0	-1.0	-0.9	-2.45	0.0	0.0	0.0	0.0	0.0	0.0
YKL076C	0.0	0.0	0.0	0.0	0.0	-1.4	0.0	0.0	0.0	0.0	0.0	-1.2
YKL077W	0.0	0.0	0.0	0.0	1.65	2.7	0.0	0.0	0.0	0.0	0.0	1.75
YKL079W	0.0	0.0	0.0	0.0	-1.2	-1.7	0.0	0.0	0.0	0.0	0.0	0.0
YKL096W-A	-2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL097C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7	0.0	0.0	0.0
YKL098W	0.0	0.0	0.0	0.0	0.0	-3.65	0.0	0.0	0.0	0.0	0.0	-1.4
YKL101W	0.0	0.0	0.0	0.0	0.0	-1.6	0.0	0.0	0.0	0.0	0.0	0.0
YKL110C	0.0	0.0	0.0	0.0	1.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL113C	0.0	0.0	-1.8	-1.7	-2.1	-2.7	0.0	0.0	0.0	-2.1	-2.9	-3.7
YKL115C	0.0	0.0	0.0	0.0	-1.5	-3.4	0.0	0.0	-1.9	0.0	0.0	-1.0
YKL117W	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0
YKL119C	0.0	0.0	0.0	-2.5	-2.6	-2.6	0.0	0.9	0.0	0.0	0.0	0.0
YKL121W	0.0	0.0	0.0	0.0	0.0	-1.7	0.0	0.0	0.0	0.0	0.0	0.0
YKL131W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0
YKL133C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8	0.0
YKL134C	0.0	0.0	0.0	2.4	0.0	2.7	0.0	0.0	0.0	0.0	0.0	0.0
YKL135C	0.0	0.0	1.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL138C	0.0	0.0	0.0	1.8	0.0	3.25	0.0	0.0	0.0	0.0	0.0	0.0
YKL147C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6	0.0
YKL160W	0.0	0.0	0.0	0.9	1.1	0.0	0.0	0.8	0.0	0.0	0.0	1.3
YKL169C	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL170W	0.0	0.0	0.0	0.0	0.0	3.2	0.0	0.0	0.0	0.0	0.0	0.0
YKL174C	-1.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2	0.0
YKL176C	0.0	0.0	-1.8	-2.75	-3.85	-3.85	0.0	0.0	-2.4	-2.05	-2.85	-4.05
YKL185W	0.0	0.0	0.0	0.0	0.0	-0.8	0.0	0.0	0.0	0.0	0.0	0.0
YKL191W	0.0	0.0	0.0	0.0	0.6	1.1	0.0	0.0	0.0	0.0	0.0	0.0
YKL197C	0.0	0.0	0.0	-0.9	-1.35	-2.35	0.0	0.0	0.0	0.0	0.0	-1.35
YKL213C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	-1.7
YKR006C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3	-1.55
YKR007W	0.0	0.0	0.0	-1.25	-2.6	-3.65	0.0	0.0	0.0	0.0	-1.2	-3.0
YKR019C	0.0	0.0	0.0	0.0	-0.8	-1.25	0.0	0.0	0.0	0.0	0.0	-2.5
YKR020W	0.0	0.0	0.0	0.0	0.0	-2.4	0.0	0.0	0.0	0.0	0.0	0.0
YKR023W	0.0	0.0	0.0	0.0	0.0	-0.8	0.0	0.0	0.0	0.0	0.0	0.0
YKR024C	0.0	0.0	0.0	0.0	-1.9	0.0	0.0	0.0	0.0	-1.8	0.0	0.0
YKR032W	0.0	0.0	0.0	0.0	0.0	-0.8	0.0	0.0	0.0	0.0	0.0	0.0
YKR034W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.7	0.0	0.0	0.0
YKR035C	0.0	0.0	0.0	0.0	0.0	1.8	0.0	0.0	0.0	0.0	0.0	0.0
YKR035W-A	0.0	0.0	0.0	0.0	0.7	1.25	0.0	0.0	0.0	0.0	0.0	0.0
YKR040C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3	0.0	0.0	0.0
YKR041W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1	0.0
YKR042W	0.0	1.2	1.35	0.0	2.0	2.5	0.0	0.0	0.0	0.0	0.0	1.7
YKR048C	0.0	0.0	0.0	0.0	0.0	-2.3	0.0	0.0	0.0	0.0	0.0	0.0
YKR052C	0.0	0.0	0.0	0.0	0.0	-1.9	0.0	0.0	0.0	0.0	0.0	-2.0
YKR057W	0.0	0.0	0.0	0.0	1.7	2.7	0.0	0.0	0.0	0.0	0.0	1.5
YKR061W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6	0.0
YKR069W	0.0	0.0	0.0	0.0	0.0	-3.3	0.0	0.0	0.0	0.0	0.0	0.0
YKR072C	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.7
YKR074W	0.0	0.0	0.0	0.0	1.7	3.05	0.0	0.0	0.0	0.0	0.0	0.0
YKR077W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1	0.0
YKR082W	0.0	0.0	0.0	1.5	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR085C	0.0	0.0	0.0	1.5	1.3	2.55	0.0	0.0	0.0	0.0	0.0	0.0
YKR092C	0.0	0.0	0.0	0.0	0.9	1.3	0.0	0.0	0.0	0.0	0.0	1.3
